Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,RTHI,
1731,0.0343078,0,0,0,0,0.0376972,0,0,0,0,0,0,0.0232176,0,0.0211071,0.0783243,0,0,0.0238127,0,0,0.0389538,0.0710897,0.0175781,0.0117214,0.0122823,0.0318582,0.0345896,0.0295691,0.0437745,0.0492436,0.0297746,0.00982126,0.0121319,0.0253387,0.0269065,0.0253755,0.00933421,0.0272659,0.0192873,0.0564821,0,0.0144727,0.0639837,0.0409941,0,0,0.0239935,0,0,0.046235,0.0510019,0.041927,0.0281383,0.0169388,0.0517165,0.0468537,0.0249961,0.0593922,0.0235937,0.0499323,0.0333359,0.0358574,0.0702263,0.0315587,0.0109946,0.0221262,0.0218459,0.02441,0.0213602,0,0
1732,0.0341524,0,0,0,0,0.0377856,0,0,0,0,0,0,0.0235273,0,0.0211256,0.0784112,0,0,0.0238626,0,0,0.0389997,0.0711316,0.0176793,0.0118493,0.012551,0.0318181,0.0345036,0.0298819,0.0435971,0.0491804,0.0298517,0.00988279,0.0122722,0.0253736,0.0269936,0.0248261,0.00930162,0.0274384,0.0194227,0.056514,0,0.0144497,0.0639096,0.0409179,0,0,0.0238529,0,0,0.0463398,0.0510978,0.0419255,0.0280397,0.0169486,0.0517539,0.0466927,0.0250208,0.0593856,0.0236365,0.0499494,0.0333133,0.0358718,0.0702183,0.0315979,0.0110361,0.022409,0.0219857,0.0246182,0.0214604,0,0
1733,0.0339711,0,0,0,0,0.0378379,0,0,0,0,0,0,0.0237876,0,0.0210837,0.0784727,0,0,0.0238888,0,0,0.0390282,0.0711719,0.017754,0.011976,0.0132086,0.0317861,0.0343845,0.0297986,0.0433666,0.0491066,0.0299122,0.0100468,0.0123641,0.0253623,0.0271077,0.0243362,0.00928384,0.0276089,0.0195088,0.0565252,0,0.0144204,0.0638632,0.0408628,0,0,0.0237726,0,0,0.0464146,0.0511299,0.0418905,0.0279799,0.0169358,0.0517649,0.0465617,0.0250522,0.0593552,0.0236315,0.0499635,0.0332892,0.0358962,0.0701849,0.0315304,0.0110246,0.0225335,0.0219703,0.0247591,0.0215782,0,0
1734,0.0337965,0,0,0,0,0.0378955,0,0,0,0,0,0,0.0240695,0,0.0210806,0.0785188,0,0,0.0238948,0,0,0.0390903,0.0711349,0.017541,0.0120805,0.0136122,0.0317936,0.0342652,0.0297752,0.0432273,0.0491251,0.029971,0.00999719,0.0122867,0.0253106,0.0271185,0.0239518,0.00928762,0.02781,0.0195919,0.0565064,0,0.0144504,0.0638286,0.0408109,0,0,0.0238108,0,0,0.0463606,0.0511692,0.0419904,0.0279298,0.0169253,0.0517654,0.0464474,0.0250869,0.0592834,0.0236313,0.0499736,0.0332757,0.0359278,0.0701878,0.0314821,0.0110294,0.0226171,0.0218608,0.0248506,0.0216891,0,0
1735,0.0336325,0,0,0,0,0.0379508,0,0,0,0,0,0,0.0243005,0,0.0211062,0.0786232,0,0,0.0238846,0,0,0.0391663,0.0710215,0.0173111,0.0121476,0.0134463,0.0317906,0.0341591,0.0300033,0.0431289,0.0492535,0.0299906,0.00989212,0.0121109,0.0252598,0.027055,0.0236616,0.00926688,0.0280347,0.019706,0.0564139,0,0.0145119,0.0637118,0.0407407,0,0,0.0238359,0,0,0.0462927,0.0512201,0.0421072,0.0278708,0.0169262,0.0517625,0.0463804,0.0250968,0.0591722,0.0235817,0.0500161,0.0333001,0.0359746,0.0702058,0.0313648,0.0110669,0.0226873,0.0217816,0.0248893,0.0217546,0,0
1736,0.033456,0,0,0,0,0.0380638,0,0,0,0,0,0,0.0244552,0,0.0210892,0.0787284,0,0,0.0238648,0,0,0.0392579,0.0708443,0.0170889,0.0121986,0.012882,0.0318167,0.0340897,0.0304138,0.0432098,0.0494318,0.0299346,0.00973472,0.011879,0.0251943,0.0269244,0.0233887,0.0092382,0.0282422,0.0197868,0.0561986,0,0.0145764,0.0635463,0.0406554,0,0,0.0238299,0,0,0.0463373,0.0513196,0.0421757,0.0278497,0.0169554,0.0517886,0.0463271,0.0250706,0.0590741,0.0235577,0.050056,0.0333757,0.0359928,0.0702238,0.0311615,0.0110395,0.0227805,0.0218509,0.0249001,0.021812,0,0
1737,0.0332434,0,0,0,0,0.0381904,0,0,0,0,0,0,0.0245475,0,0.0210483,0.0787019,0,0,0.0238019,0,0,0.0393242,0.0707352,0.0169096,0.0122166,0.0126727,0.0318698,0.0340622,0.030542,0.0431374,0.0495191,0.0299857,0.00953841,0.0117748,0.0251865,0.0268415,0.0231957,0.00921897,0.0284017,0.019865,0.055795,0,0.0146539,0.0634931,0.040552,0,0,0.023821,0,0,0.0463915,0.0513628,0.0422082,0.0278512,0.0170199,0.0518316,0.0462851,0.0249978,0.0590157,0.0235188,0.0500821,0.0334903,0.0359819,0.0702561,0.030808,0.0110387,0.0229069,0.0220019,0.024918,0.0219056,0,0
1738,0.0330205,0,0,0,0,0.03829,0,0,0,0,0,0,0.0246509,0,0.0210209,0.0787029,0,0,0.0237304,0,0,0.0393644,0.0706566,0.0167906,0.0122262,0.0127617,0.0319101,0.0340815,0.0304463,0.0429502,0.0495659,0.0300061,0.00939698,0.0117224,0.0252124,0.0268011,0.023002,0.00918901,0.0285317,0.0199932,0.0553817,0,0.0147477,0.0635207,0.0404134,0,0,0.023847,0,0,0.0464738,0.0513501,0.042247,0.0278692,0.0170961,0.0518467,0.0462404,0.02496,0.0589653,0.0234886,0.0501068,0.0336091,0.0359791,0.0702774,0.0304068,0.0110026,0.0230791,0.0221263,0.024897,0.0220049,0,0
1739,0.0327749,0,0,0,0,0.0384336,0,0,0,0,0,0,0.0246809,0,0.0210319,0.0787803,0,0,0.0236785,0,0,0.0393699,0.0706068,0.0167056,0.0122425,0.0128914,0.0318741,0.0341533,0.0303331,0.0428932,0.0495847,0.0300233,0.00939919,0.0117173,0.0251764,0.0267957,0.0228879,0.00915278,0.0286107,0.0200635,0.0549164,0,0.0148332,0.0635243,0.040239,0,0,0.0238543,0,0,0.0465532,0.0512749,0.0423081,0.0279365,0.0171566,0.0518375,0.0461889,0.0249916,0.058889,0.0234827,0.0501152,0.0337557,0.0359915,0.0702452,0.030032,0.011025,0.0232405,0.0221241,0.0244535,0.0220836,0,0
1740,0.0325437,0,0,0,0,0.0385874,0,0,0,0,0,0,0.0247838,0,0.0211282,0.0788282,0,0,0.023617,0,0,0.0393465,0.0705757,0.0166938,0.0122681,0.013,0.0318213,0.0342089,0.0302538,0.0428922,0.0495788,0.0300328,0.00942201,0.0116878,0.0251388,0.0267874,0.0227446,0.00907394,0.0286542,0.0201211,0.0544607,0,0.0149242,0.0634896,0.0400405,0,0,0.0238359,0,0,0.0466671,0.051209,0.0423832,0.0279872,0.0171904,0.0518239,0.0461128,0.0250341,0.0588313,0.0234964,0.0501157,0.0339369,0.0359624,0.0702047,0.0296808,0.0111147,0.0234037,0.0220711,0.0241259,0.0221978,0,0
1741,0.0323506,0,0,0,0,0.0387085,0,0,0,0,0,0,0.0248286,0,0.021111,0.0789253,0,0,0.0235558,0,0,0.0393055,0.0705961,0.0166515,0.0123091,0.0130783,0.0317579,0.0342471,0.0302117,0.0428491,0.0495529,0.0300095,0.00939226,0.0116632,0.025157,0.0267695,0.0226367,0.00896191,0.028698,0.0201994,0.0539876,0,0.0150292,0.063452,0.0398565,0,0,0.0237849,0,0,0.0467774,0.0511596,0.0424374,0.028041,0.0172302,0.0518134,0.0459837,0.0250031,0.0588049,0.0235542,0.0501085,0.0341208,0.0359097,0.0701696,0.0293122,0.0111522,0.0236326,0.0221001,0.0240532,0.0223297,0,0
1742,0.0321718,0,0,0,0,0.0388265,0,0,0,0,0,0,0.0248982,0,0.0210526,0.0790092,0,0,0.0235455,0,0,0.0392872,0.0706485,0.0166131,0.0123566,0.013162,0.0316628,0.0342523,0.0301856,0.0428358,0.0495315,0.0300434,0.0092154,0.0116662,0.0252012,0.0267676,0.0225116,0.0088566,0.0287508,0.0203185,0.0534815,0,0.0151157,0.0634105,0.0396776,0,0,0.0237701,0,0,0.046892,0.0511167,0.042482,0.0281209,0.0172876,0.0518116,0.0458237,0.0249702,0.0587696,0.0236275,0.0501311,0.0342419,0.0359065,0.0701371,0.0289215,0.0111837,0.0238233,0.0221767,0.0241235,0.0224332,0,0
1743,0.0319847,0,0,0,0,0.0389685,0,0,0,0,0,0,0.0250047,0,0.0210059,0.0791153,0,0,0.0235184,0,0,0.0391845,0.0706987,0.0165752,0.0124226,0.0132048,0.0315331,0.0342195,0.0301512,0.0428626,0.0495081,0.0300398,0.00918569,0.0116795,0.0251685,0.0267952,0.0223748,0.00874498,0.0287478,0.0204236,0.0528821,0,0.0151909,0.0633342,0.0394791,0,0,0.0237292,0,0,0.0470079,0.0511256,0.042565,0.0282025,0.0173786,0.0517962,0.0456683,0.0249836,0.0587056,0.0233578,0.0501584,0.0343317,0.0359445,0.0701091,0.0284905,0.0112006,0.0240001,0.022148,0.0242018,0.0225036,0,0
1744,0.0317702,0,0,0,0,0.0392108,0,0,0,0,0,0,0.0250183,0,0.0208434,0.0792262,0,0,0.0234962,0,0,0.0391556,0.0707186,0.0164485,0.0124961,0.0132093,0.0313941,0.0341925,0.0301041,0.0429282,0.0494986,0.0300214,0.00931662,0.011715,0.025224,0.0268302,0.0223044,0.00869722,0.0287657,0.0205447,0.0522567,0,0.0152735,0.0633108,0.0392816,0,0,0.0236998,0,0,0.0470761,0.0511749,0.0426393,0.028228,0.0175307,0.051748,0.0455107,0.0250004,0.0586486,0.0231964,0.0501957,0.0344736,0.0359565,0.0700866,0.0280916,0.0112567,0.0241195,0.0221043,0.0236032,0.0225411,0,0
1745,0.0315886,0,0,0,0,0.0394015,0,0,0,0,0,0,0.0251325,0,0.0207363,0.0792881,0,0,0.0235072,0,0,0.0391333,0.0707129,0.0163543,0.0125251,0.0132105,0.0312992,0.0341405,0.0300522,0.0428018,0.049508,0.0300075,0.00929742,0.0117213,0.025329,0.0268349,0.0221665,0.00867299,0.0287934,0.0207163,0.0516417,0,0.0153406,0.0633406,0.0390788,0,0,0.0236898,0,0,0.0471177,0.0511971,0.0426576,0.0282069,0.0176424,0.0516823,0.0453705,0.0249982,0.0585875,0.0231447,0.0502325,0.0346377,0.0359586,0.0700611,0.0277574,0.0114214,0.0241901,0.0220548,0.0233029,0.0225732,0,0
1746,0.0314423,0,0,0,0,0.0395582,0,0,0,0,0,0,0.0253152,0,0.0207727,0.0793477,0,0,0.023549,0,0,0.0391839,0.0706886,0.0162649,0.0125448,0.0132502,0.0312326,0.0340449,0.0300196,0.0425498,0.0495365,0.0299963,0.00911665,0.0116876,0.0253499,0.0268209,0.0220321,0.00861959,0.0288487,0.0207503,0.0512316,0,0.0153809,0.0632896,0.0388686,0,0,0.0235848,0,0,0.0472019,0.0511571,0.0426854,0.0281902,0.0177049,0.0516087,0.0452774,0.0249397,0.0585378,0.0231036,0.0502545,0.0347617,0.0359753,0.0699918,0.0273947,0.0115506,0.0242962,0.0220345,0.023353,0.0225814,0,0
1747,0.0312948,0,0,0,0,0.0397055,0,0,0,0,0,0,0.0253744,0,0.0206702,0.0794175,0,0,0.0235922,0,0,0.0392412,0.0706872,0.0161459,0.0125738,0.0133143,0.0311543,0.0338896,0.0299843,0.0423649,0.0495551,0.0299727,0.00900593,0.0117002,0.0253432,0.0268257,0.0220066,0.0085531,0.0289161,0.0208252,0.0509451,0,0.0153701,0.0631954,0.0386799,0,0,0.0234598,0,0,0.0472864,0.0510875,0.0426307,0.0281746,0.0177278,0.0515358,0.0452358,0.024873,0.0584893,0.0230454,0.0502693,0.0348651,0.0360012,0.0698949,0.0269404,0.0116068,0.0243776,0.0220574,0.0234316,0.022596,0,0
1748,0.0311413,0,0,0,0,0.0398641,0,0,0,0,0,0,0.0253698,0,0.0205623,0.0794965,0,0,0.0235928,0,0,0.0392929,0.0707054,0.016238,0.0126019,0.0133616,0.0310868,0.0337312,0.0299406,0.0422575,0.0495454,0.0299735,0.00908773,0.0117329,0.0252862,0.0268381,0.0220146,0.00849071,0.0290023,0.0209986,0.0506622,0,0.0153807,0.0630992,0.0385237,0,0,0.0233282,0,0,0.0473305,0.0510187,0.0426477,0.0281855,0.0177092,0.0514865,0.0452456,0.0248221,0.0584299,0.0229824,0.050297,0.0349461,0.0360065,0.0698639,0.0266043,0.0117222,0.0244258,0.0220458,0.0234384,0.0226327,0,0
1749,0.0310072,0,0,0,0,0.0399991,0,0,0,0,0,0,0.0254025,0,0.020551,0.0796214,0,0,0.0235451,0,0,0.039248,0.0706862,0.0165795,0.012599,0.0133772,0.0310341,0.0335925,0.0299016,0.0422476,0.0495724,0.0300065,0.00939673,0.0117576,0.0252863,0.0267804,0.0218877,0.00844119,0.0290412,0.021134,0.0503224,0,0.0154608,0.0630131,0.0383901,0,0,0.0231915,0,0,0.0473841,0.05095,0.0427073,0.0281842,0.0176898,0.0514662,0.0452787,0.0247612,0.0583596,0.0229084,0.0503204,0.0349975,0.0360324,0.0698575,0.0263966,0.0117959,0.0244544,0.0220194,0.0234484,0.0226507,0,0
1750,0.030875,0,0,0,0,0.0401407,0,0,0,0,0,0,0.0253492,0,0.0205153,0.0797264,0,0,0.0235275,0,0,0.0392544,0.0706771,0.0168039,0.0125634,0.0133897,0.0309666,0.0334705,0.0298865,0.0422127,0.0495472,0.0299995,0.00935072,0.0117506,0.0252972,0.0267702,0.0217888,0.00834768,0.0290631,0.0212046,0.0500564,0,0.0155573,0.0629091,0.0382417,0,0,0.0230186,0,0,0.0474759,0.0508439,0.0428255,0.0281833,0.0176966,0.0514378,0.0453845,0.0247572,0.058303,0.0227958,0.0503374,0.0350501,0.0360811,0.0698555,0.0262485,0.0119311,0.0244995,0.0221276,0.0235023,0.0226522,0,0
1751,0.030779,0,0,0,0,0.0402956,0,0,0,0,0,0,0.0252411,0,0.0204481,0.0798836,0,0,0.0235227,0,0,0.0393217,0.0706668,0.0170509,0.0124974,0.013429,0.0309181,0.0333565,0.0299855,0.0422011,0.0494718,0.0300305,0.00928998,0.011694,0.0253078,0.0267824,0.0218889,0.00824798,0.0290436,0.0212306,0.0498862,0,0.015608,0.0627979,0.0381107,0,0,0.0228142,0,0,0.0476029,0.0507309,0.0428595,0.0282163,0.0177385,0.0514102,0.0455031,0.0247553,0.0582559,0.0226791,0.0503394,0.0351005,0.0361225,0.0698392,0.0260627,0.0121033,0.0245013,0.0222646,0.0236105,0.0226268,0,0
1752,0.0307546,0,0,0,0,0.0404602,0,0,0,0,0,0,0.0252082,0,0.0203956,0.0802301,0,0,0.0234736,0,0,0.0393218,0.0706757,0.0170177,0.0124438,0.0134958,0.030995,0.0331797,0.0299523,0.042193,0.0494793,0.0301443,0.00929446,0.0115929,0.0253296,0.0267837,0.021846,0.00815865,0.0289236,0.0212417,0.0496927,0,0.0156362,0.062753,0.0380369,0,0,0.0226716,0,0,0.0477194,0.0506251,0.0428134,0.0282734,0.0177983,0.0514317,0.0456218,0.0247363,0.0582094,0.0225831,0.0503587,0.0351652,0.0361437,0.0698258,0.0258394,0.012206,0.0244961,0.0223068,0.0239516,0.0225777,0,0
1753,0.0307578,0,0,0,0,0.0406184,0,0,0,0,0,0,0.0251993,0,0.0203439,0.0805212,0,0,0.0233761,0,0,0.0393042,0.0707154,0.0167306,0.0124111,0.0134905,0.0310554,0.0329769,0.0299119,0.0422737,0.0495343,0.0301508,0.00927679,0.011729,0.0253959,0.0268272,0.0218659,0.0080707,0.0287847,0.0212133,0.0495395,0,0.0156935,0.0627751,0.0380045,0,0,0.022596,0,0,0.0477683,0.0504903,0.042757,0.0283197,0.0178486,0.0514482,0.0457712,0.0247559,0.0581962,0.0225116,0.050396,0.0352312,0.0361656,0.0698303,0.0256592,0.012327,0.0244843,0.0223367,0.0242229,0.0225336,0,0
1754,0.030747,0,0,0,0,0.0408436,0,0,0,0,0,0,0.0252447,0,0.0202097,0.0804936,0,0,0.0234078,0,0,0.0392972,0.0707467,0.0165721,0.0124047,0.0134767,0.0310404,0.0328004,0.0297127,0.0422922,0.049503,0.0301038,0.00922549,0.0118152,0.0254322,0.0268664,0.0218242,0.00803693,0.0288001,0.0213694,0.0494254,0,0.0157397,0.0627831,0.0379654,0,0,0.0225018,0,0,0.0478177,0.0503789,0.0427068,0.0283122,0.0178556,0.0514418,0.0459843,0.0247775,0.0581736,0.0224538,0.0504126,0.0352721,0.0361731,0.069855,0.0255701,0.0125332,0.0244344,0.0222656,0.0242111,0.0224418,0,0
1755,0.030724,0,0,0,0,0.041049,0,0,0,0,0,0,0.0252443,0,0.0201631,0.0799625,0,0,0.0234319,0,0,0.0393081,0.0707618,0.0165313,0.0124068,0.0134934,0.0310056,0.0325813,0.0295596,0.0421536,0.0494775,0.0300525,0.00919947,0.0118177,0.0254196,0.0268732,0.0218384,0.00800884,0.0289416,0.0215678,0.0495217,0,0.0157573,0.0627212,0.0379438,0,0,0.0224324,0,0,0.0478443,0.0503097,0.0426188,0.0282805,0.0178028,0.0514269,0.0462415,0.0247928,0.0581309,0.0224124,0.0504173,0.0352881,0.0361642,0.0698856,0.0255913,0.0127184,0.0243744,0.0221777,0.0241708,0.0223281,0,0
1756,0.0307274,0,0,0,0,0.0412039,0,0,0,0,0,0,0.0252001,0,0.0201336,0.079721,0,0,0.0234146,0,0,0.039261,0.0707992,0.0165149,0.0123497,0.0135277,0.0309965,0.0323054,0.0295479,0.04201,0.0494671,0.0300468,0.00925788,0.0117723,0.0254029,0.0268546,0.0218969,0.00798122,0.0290443,0.0217065,0.0497813,0,0.0157477,0.0627008,0.0379573,0,0,0.0223736,0,0,0.0478779,0.0502225,0.0424828,0.0282385,0.0177197,0.0513756,0.0464497,0.0248275,0.058079,0.022378,0.0504376,0.0352806,0.0361813,0.069897,0.0256922,0.0128512,0.0243171,0.0219926,0.0242808,0.0222171,0,0
1757,0.0307667,0,0,0,0,0.0413338,0,0,0,0,0,0,0.0251973,0,0.0201563,0.0797273,0,0,0.0233896,0,0,0.0393106,0.0708251,0.0165017,0.0122648,0.0136159,0.0309865,0.0319858,0.0296263,0.0419023,0.0494895,0.0301133,0.0092418,0.0117303,0.0253548,0.0268119,0.0219543,0.00800069,0.0291491,0.0216949,0.0502411,0,0.015688,0.0627762,0.0380099,0,0,0.022366,0,0,0.0479231,0.0501019,0.0423062,0.0281932,0.0176222,0.0513035,0.0465842,0.0249144,0.0580167,0.0224069,0.0504706,0.035234,0.0362037,0.069945,0.0258903,0.0129572,0.0243905,0.0221295,0.0244621,0.0220972,0,0
1758,0.0307758,0,0,0,0,0.0414152,0,0,0,0,0,0,0.0253066,0,0.0202065,0.0796768,0,0,0.0233318,0,0,0.0393752,0.0708741,0.0164732,0.0122122,0.0136875,0.0309644,0.0316583,0.0295847,0.0417916,0.0494833,0.0302292,0.0091579,0.0116887,0.0253426,0.0268408,0.021866,0.00803376,0.0293003,0.0216771,0.0507387,0,0.0156518,0.0628825,0.0380218,0,0,0.0223669,0,0,0.0479617,0.0499578,0.0421596,0.0281994,0.0174881,0.0512239,0.0466547,0.0249544,0.0579374,0.0224902,0.0504711,0.0351227,0.0362141,0.0700423,0.0261247,0.0130825,0.0244989,0.0222357,0.0246251,0.0220064,0,0
1759,0.0320966,0,0,0,0,0.0405303,0,0,0,0,0,0,0.029994,0,0,0.080722,0,0,0.0132519,0,0,0.023595,0.06959,0.0139941,0.0127274,0.0139992,0.0310011,0.0295971,0.0322651,0,0.0513312,0.0299993,0.00621739,0.00761645,0.0257789,0.0266095,0.014414,0.0104842,0,0.0207523,0.0499889,0,0,0.0624123,0.0388746,0,0,0.0222625,0,0,0.0478299,0.0493064,0.039184,0.0293046,0,0.0513071,0.046541,0.0239964,0.0566423,0.0209696,0.0507745,0.035529,0.0363765,0.0704764,0.0276524,0.0126854,0.024669,0.0223827,0.0238918,0.0215004,0,0
1760,0.0306278,0,0,0,0,0.0415418,0,0,0,0,0,0,0.0254608,0,0.0201704,0.079626,0,0,0.0235693,0,0,0.0395272,0.0709845,0.0163923,0.0121073,0.0137388,0.0308738,0.0311437,0.0295454,0.0417042,0.0493998,0.030397,0.00931336,0.0117084,0.0254243,0.0269299,0.0215694,0.00805851,0.0294279,0.0217329,0.0520261,0,0.0155805,0.0629762,0.0379535,0,0,0.0224628,0,0,0.0480716,0.0497613,0.0418209,0.0281981,0.0171428,0.0509921,0.0467307,0.0250276,0.0577097,0.0226892,0.0504804,0.0349463,0.036252,0.0702004,0.0268443,0.0132904,0.02486,0.0225411,0.0246087,0.021984,0,0
1761,0.0305414,0,0,0,0,0.0416493,0,0,0,0,0,0,0.0254842,0,0.0200919,0.0796014,0,0,0.0231903,0,0,0.0396927,0.0710211,0.0162439,0.0120565,0.0137067,0.0308359,0.0308377,0.0295247,0.0416781,0.0492997,0.03045,0.00935751,0.0116706,0.0254302,0.0269085,0.0215168,0.00820525,0.0298519,0.0216283,0.0527428,0,0.0155216,0.0630906,0.0378959,0,0,0.0224553,0,0,0.0481161,0.049701,0.0416821,0.0282251,0.0169457,0.0509593,0.0467561,0.0250486,0.0575699,0.0228555,0.0504974,0.0348334,0.0362601,0.0702368,0.0272873,0.0133656,0.0250232,0.0226064,0.0246534,0.0220262,0,0
1762,0.0305178,0,0,0,0,0.0416721,0,0,0,0,0,0,0.0254999,0,0.0200805,0.0795721,0,0,0.0230159,0,0,0.0397512,0.0710453,0.0159132,0.0119646,0.0137095,0.0307852,0.030641,0.0295403,0.0415996,0.0491376,0.0304193,0.00926213,0.0115947,0.0253911,0.026867,0.0215108,0.00826458,0.0300544,0.0215732,0.0533546,0,0.015519,0.0632223,0.0378856,0,0,0.0225144,0,0,0.0481853,0.0496303,0.0415891,0.0282728,0.0167348,0.0508575,0.0467201,0.025022,0.0574543,0.0229726,0.0504818,0.0347121,0.0362702,0.0702402,0.0276637,0.0134933,0.0252618,0.0226519,0.0247005,0.0220827,0,0
1763,0.0304836,0,0,0,0,0.0417473,0,0,0,0,0,0,0.0255208,0,0.0200491,0.0796076,0,0,0.0229658,0,0,0.0397811,0.0710244,0.0157253,0.0118876,0.0137832,0.0307356,0.0305492,0.0295567,0.0415422,0.049231,0.0305256,0.00914585,0.0116504,0.0253509,0.0268602,0.0214413,0.00827074,0.030105,0.0215336,0.0538723,0,0.0155612,0.0633011,0.0378607,0,0,0.0224918,0,0,0.0481893,0.0495482,0.0415212,0.0283804,0.0165606,0.0507669,0.0467863,0.025086,0.0573484,0.0230866,0.0504851,0.0346807,0.0362734,0.0702632,0.0279358,0.0136021,0.0254027,0.0226714,0.0245915,0.0220984,0,0
1764,0.0304207,0,0,0,0,0.0418422,0,0,0,0,0,0,0.0255104,0,0.0199671,0.0796249,0,0,0.0229735,0,0,0.0397898,0.0709937,0.0157099,0.0118162,0.0138383,0.0306828,0.0305179,0.0296232,0.0414617,0.0495008,0.0305448,0.00903867,0.0116807,0.0253499,0.0268675,0.0214025,0.00820688,0.0301242,0.0215681,0.0542338,0,0.015612,0.0633534,0.0377866,0,0,0.022514,0,0,0.0482257,0.0494974,0.0415039,0.0285513,0.0164425,0.0507003,0.0468872,0.0251566,0.0572468,0.0232231,0.0504251,0.0346858,0.0362598,0.0703054,0.0280995,0.013708,0.0255028,0.0227256,0.0242964,0.0221439,0,0
1765,0.0307776,0,0,0,0,0.0409534,0,0,0,0,0,0,0.0254496,0,0.019857,0.0794839,0,0,0.0135688,0,0,0.0237198,0.0709286,0.0157498,0.0119452,0.0139039,0.0309524,0.0294765,0.0296202,0.0414414,0.0496628,0.030451,0.0090064,0.0116453,0.0253658,0.0268553,0.0214373,0.0105275,0,0.0210312,0.0544647,0,0.01573,0.0633319,0.0381985,0,0,0.0224984,0,0,0.0481992,0.0493409,0.0416069,0.0290641,0.0163113,0.0511125,0.0473056,0.0250085,0.0571855,0.0232297,0.0502464,0.0345515,0.0361676,0.0702183,0.02808,0.0133046,0.0255346,0.0228659,0.0231636,0.0223741,0,0
1766,0.0303149,0,0,0,0,0.0420487,0,0,0,0,0,0,0.0256285,0,0.0198432,0.0793725,0,0,0.0235532,0,0,0.0395434,0.0709575,0.0156362,0.0117609,0.0139058,0.0306732,0.0307435,0.0295884,0.0412534,0.0496051,0.0303723,0.00892166,0.0115765,0.0253811,0.026857,0.0210997,0.00795201,0.0296545,0.0219975,0.0548045,0,0.015696,0.0635355,0.0376158,0,0,0.022605,0,0,0.048396,0.0493675,0.0414565,0.0288348,0.016374,0.0506078,0.0469174,0.025206,0.0571091,0.0233132,0.0502891,0.0345945,0.0362455,0.070297,0.0283168,0.0136228,0.0257951,0.0229119,0.024213,0.0222714,0,0
1767,0.0303173,0,0,0,0,0.0421432,0,0,0,0,0,0,0.0257701,0,0.0198047,0.0793647,0,0,0.0230567,0,0,0.0396547,0.0709086,0.0150373,0.0117338,0.0138842,0.0306786,0.0307458,0.0295718,0.0411598,0.0495984,0.0303031,0.00882401,0.0115552,0.0253591,0.0268787,0.020851,0.00792933,0.0300873,0.0219969,0.0549871,0,0.0157702,0.0636012,0.0375407,0,0,0.0226383,0,0,0.0484877,0.0493182,0.0414648,0.0290192,0.0162992,0.0506493,0.0469233,0.0251723,0.0570146,0.0233648,0.0502585,0.0345022,0.0362019,0.0702926,0.0283656,0.0135916,0.0259447,0.0228665,0.0241944,0.0222808,0,0
1768,0.0302776,0,0,0,0,0.0422851,0,0,0,0,0,0,0.0257451,0,0.0197557,0.0793871,0,0,0.0230347,0,0,0.0397151,0.0709118,0.0153746,0.0117462,0.0139504,0.0306462,0.0308733,0.0296558,0.0411403,0.0497203,0.0305651,0.00874945,0.0116073,0.0253337,0.0268479,0.0207493,0.00784683,0.0300619,0.0219865,0.055113,0,0.0158325,0.0636107,0.0374434,0,0,0.0227064,0,0,0.0485425,0.0493114,0.0415048,0.0291876,0.0162256,0.0506884,0.0469145,0.0251528,0.0569328,0.0233914,0.0502475,0.0344404,0.0361846,0.0703356,0.0284433,0.0137266,0.0259724,0.0226978,0.0242303,0.0223021,0,0
1769,0.0302579,0,0,0,0,0.0424212,0,0,0,0,0,0,0.0258104,0,0.0196541,0.079362,0,0,0.0230124,0,0,0.0397703,0.0708957,0.0153181,0.011751,0.0139808,0.0306263,0.0309916,0.0296277,0.0411605,0.0498333,0.0307071,0.00867614,0.0116395,0.0252901,0.0267866,0.0207518,0.00780098,0.0300821,0.0219899,0.0552216,0,0.0158757,0.0636924,0.0373456,0,0,0.0227826,0,0,0.0486011,0.049248,0.0414724,0.0293743,0.016116,0.0507174,0.0468494,0.0251091,0.056876,0.0234485,0.0502279,0.0343937,0.036139,0.0703542,0.0285464,0.013846,0.0260847,0.0226783,0.0243334,0.0222816,0,0
