Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,LWRA,
914,0.0290139,0,0,0,0,0.048387,0,0,0,0,0,0,0.030084,0,0.0249961,0.0735824,0,0,0.0148379,0,0,0.0362444,0.0762821,0.0230595,0.0176922,0.0144409,0.0211741,0.0281851,0.0326398,0.0396008,0.0437857,0.0239323,0.0133761,0.0154075,0.026743,0.0271082,0.018828,0.0166836,0.0118809,0.0344124,0,0.0141918,0.0733447,0.0357627,0,0,0.0183276,0,0,0.0430871,0.0527749,0.0337028,0.0409254,0.0203455,0.0511421,0.037022,0.0345644,0.0542115,0.0521363,0.0227388,0.0589071,0.0386014,0.0440652,0.0751971,0.0173362,0.0192763,0.00796695,0.0213587,0.0291622,0.0195001,0.0107451,0
915,0.028987,0,0,0,0,0.0483277,0,0,0,0,0,0,0.0300307,0,0.0250198,0.0736025,0,0,0.0147886,0,0,0.0362449,0.0762753,0.0229702,0.0177093,0.0144229,0.021157,0.0281654,0.0326809,0.0396034,0.0438098,0.0239645,0.0133918,0.0154086,0.0267958,0.0271262,0.0188083,0.0166485,0.0119447,0.0343861,0,0.0142198,0.0733719,0.0358265,0,0,0.0183589,0,0,0.0431147,0.0528354,0.0336822,0.0409415,0.0203478,0.0511242,0.0369727,0.034135,0.054151,0.0521306,0.0228071,0.0589088,0.0385792,0.0441344,0.0752003,0.0173527,0.0192356,0.00796193,0.0213325,0.029109,0.0195254,0.0107039,0
916,0.0289827,0,0,0,0,0.0482612,0,0,0,0,0,0,0.0299182,0,0.0250703,0.0736059,0,0,0.0146713,0,0,0.0362575,0.0762586,0.0228139,0.0177303,0.0144147,0.0211881,0.0281654,0.0326442,0.0396259,0.0437896,0.0239769,0.0133967,0.0154118,0.0268628,0.0271729,0.0187642,0.0166493,0.0120699,0.0343929,0,0.0142125,0.0733961,0.0359031,0,0,0.0184472,0,0,0.0431439,0.0528729,0.0336138,0.0410105,0.0203981,0.051097,0.0369415,0.0332556,0.054187,0.0520517,0.0227364,0.0589243,0.0385835,0.0441245,0.0752324,0.0173417,0.0192031,0.00803894,0.0212947,0.0290426,0.0194987,0.0106364,0
917,0.0290088,0,0,0,0,0.048191,0,0,0,0,0,0,0.0297967,0,0.0251111,0.0736072,0,0,0.0147261,0,0,0.0362734,0.0762439,0.0226712,0.0177322,0.0144163,0.0212153,0.0281558,0.0325749,0.0396644,0.0438341,0.0239656,0.0133725,0.0153963,0.0269423,0.0272268,0.0187273,0.0167262,0.0119773,0.0343464,0,0.0142202,0.0733675,0.0359346,0,0,0.0183508,0,0,0.0432138,0.0528917,0.0335938,0.0410351,0.02041,0.051158,0.0368958,0.0330023,0.0542584,0.0520063,0.0226626,0.0589221,0.038591,0.0441667,0.0752401,0.0173611,0.0192061,0.00789483,0.0213919,0.0289871,0.0194966,0.0107107,0
918,0.0290017,0,0,0,0,0.0481187,0,0,0,0,0,0,0.0297056,0,0.0251369,0.0736098,0,0,0.0147038,0,0,0.036306,0.0762441,0.0225936,0.0177225,0.0144168,0.0211378,0.0281742,0.0326356,0.0396475,0.0438452,0.0239457,0.0133848,0.0154097,0.0270037,0.0272428,0.0187832,0.0167357,0.0120159,0.0342833,0,0.0142004,0.0733837,0.035968,0,0,0.0183893,0,0,0.0431968,0.052883,0.0336207,0.0410299,0.0204016,0.0511676,0.0368382,0.0330935,0.054276,0.0519735,0.0226081,0.0588948,0.0385888,0.0441853,0.0752306,0.0174025,0.0191743,0.00791815,0.0213741,0.0288953,0.0195106,0.0107,0
919,0.0289825,0,0,0,0,0.0480614,0,0,0,0,0,0,0.0296409,0,0.0251546,0.0735996,0,0,0.0146571,0,0,0.0363042,0.0762341,0.022561,0.017726,0.0144078,0.0210338,0.0281913,0.0326549,0.0396277,0.043874,0.0239387,0.0133987,0.0154258,0.0270199,0.0272482,0.0188356,0.0167149,0.0120072,0.034234,0,0.0142333,0.0733915,0.0360053,0,0,0.0184166,0,0,0.0431462,0.0528714,0.0336218,0.0410668,0.0203811,0.051138,0.0367628,0.0331752,0.054293,0.0519623,0.0226319,0.0588703,0.038573,0.0441466,0.075203,0.0174417,0.0191305,0.0079578,0.0213057,0.0288111,0.0195432,0.0107084,0
920,0.028976,0,0,0,0,0.0480087,0,0,0,0,0,0,0.0295731,0,0.0251729,0.0736051,0,0,0.0146318,0,0,0.0363297,0.076201,0.022479,0.0177528,0.0143877,0.0209323,0.0282101,0.0326106,0.0396449,0.0439265,0.0239373,0.0133805,0.0154329,0.0270349,0.0272861,0.0188447,0.0167119,0.0120127,0.034212,0,0.0143005,0.0733586,0.0360412,0,0,0.0184308,0,0,0.0431374,0.05288,0.0336195,0.0411197,0.0203776,0.0511202,0.0367141,0.0332101,0.0542978,0.0520134,0.0226206,0.05887,0.0385513,0.0441331,0.0751843,0.01746,0.0190909,0.00795418,0.0212846,0.0287489,0.0195663,0.0107039,0
921,0.0289941,0,0,0,0,0.0479615,0,0,0,0,0,0,0.0294864,0,0.0252185,0.0736414,0,0,0.0146428,0,0,0.0363728,0.0761673,0.0223074,0.017781,0.0143866,0.0209611,0.0282307,0.0324736,0.0396865,0.0439229,0.0239286,0.0133547,0.0154145,0.0270888,0.0273531,0.0188021,0.0167133,0.0120035,0.0342213,0,0.0142745,0.0733349,0.0360597,0,0,0.0184464,0,0,0.0431318,0.0529003,0.0336306,0.0411474,0.0203794,0.0511262,0.0366859,0.03322,0.0542968,0.0520363,0.022561,0.0588587,0.0385373,0.0441273,0.07519,0.0174553,0.0190589,0.00794834,0.0212687,0.0286868,0.019561,0.0107182,0
922,0.0290025,0,0,0,0,0.0478943,0,0,0,0,0,0,0.0294006,0,0.0252584,0.073642,0,0,0.01463,0,0,0.0363407,0.0761531,0.0221747,0.0178336,0.014413,0.0210353,0.0282653,0.0324023,0.0396908,0.0438784,0.0239222,0.0133647,0.0154072,0.027157,0.0274,0.0187801,0.016702,0.0120043,0.0342267,0,0.0142358,0.0733492,0.0360684,0,0,0.0184232,0,0,0.0430789,0.0529088,0.0336489,0.0411481,0.0203675,0.0511441,0.0366775,0.0332104,0.0542696,0.0520257,0.022569,0.0588384,0.0385218,0.0440279,0.0751988,0.017455,0.01904,0.00792896,0.0212592,0.028607,0.0195676,0.0107136,0
923,0.0289897,0,0,0,0,0.047831,0,0,0,0,0,0,0.0293344,0,0.0252998,0.0736087,0,0,0.0146053,0,0,0.0362913,0.0761497,0.0220979,0.0178969,0.0144221,0.0210588,0.0282996,0.032399,0.039678,0.0438825,0.0239192,0.0133838,0.0154266,0.0272194,0.0274219,0.0187854,0.0166792,0.0120321,0.0341956,0,0.0142214,0.0733602,0.0360727,0,0,0.0184074,0,0,0.0430199,0.0529076,0.0336547,0.0411655,0.0203528,0.0511512,0.036661,0.0332021,0.0542883,0.0520003,0.0225988,0.0588241,0.0385081,0.0439141,0.0751947,0.0174781,0.0190157,0.00791812,0.0212519,0.0285308,0.0195846,0.0106998,0
924,0.0289726,0,0,0,0,0.0477802,0,0,0,0,0,0,0.0292922,0,0.0253212,0.073606,0,0,0.0146214,0,0,0.0363519,0.0761294,0.0220618,0.0179783,0.0144106,0.021041,0.0283133,0.0324051,0.0396698,0.0439011,0.0239218,0.0133791,0.0154391,0.0272399,0.0274264,0.0188099,0.0166617,0.0120944,0.0341733,0,0.0142225,0.073349,0.0360783,0,0,0.0183674,0,0,0.0429268,0.0529082,0.0336362,0.0412488,0.0203466,0.0511443,0.0366395,0.0332074,0.0543264,0.0520378,0.0225855,0.0588268,0.0385001,0.0439091,0.0751921,0.0174917,0.0189888,0.00791468,0.0212261,0.0284686,0.0196024,0.0106976,0
925,0.028956,0,0,0,0,0.0477398,0,0,0,0,0,0,0.0292597,0,0.0253368,0.0736294,0,0,0.0146875,0,0,0.0364807,0.0761216,0.0220443,0.0180595,0.0144209,0.0210234,0.028322,0.0323871,0.0396639,0.0438763,0.0239042,0.0133755,0.0154411,0.0272216,0.0274289,0.018816,0.0166492,0.0121285,0.0341759,0,0.0142419,0.0732903,0.0360667,0,0,0.0183604,0,0,0.0428566,0.0529251,0.0336112,0.0414203,0.0203522,0.0511611,0.0366028,0.0331912,0.0543711,0.0520291,0.0226295,0.0588294,0.0385143,0.0438832,0.0752051,0.017486,0.0189699,0.00796539,0.0211783,0.0284382,0.0196104,0.0107313,0
926,0.0289519,0,0,0,0,0.0477005,0,0,0,0,0,0,0.0292354,0,0.0253512,0.0736123,0,0,0.0146685,0,0,0.0364083,0.0761211,0.0220348,0.0181021,0.0144125,0.0209827,0.028297,0.0323837,0.0396628,0.0438619,0.023873,0.0133891,0.0154524,0.0272224,0.0274441,0.0188314,0.0166776,0.0120955,0.0341594,0,0.0142595,0.0732528,0.0360776,0,0,0.0183609,0,0,0.0428115,0.0529548,0.0335946,0.0415087,0.0203771,0.0511979,0.0365688,0.0331803,0.0544666,0.0520178,0.0226337,0.0588375,0.0385366,0.0438715,0.075231,0.0175106,0.0189575,0.00799068,0.0211519,0.0284156,0.0196573,0.0107173,0
927,0.0289432,0,0,0,0,0.0476952,0,0,0,0,0,0,0.0291944,0,0.0253715,0.0735344,0,0,0.0146998,0,0,0.0364924,0.0761375,0.0220591,0.0181209,0.0144104,0.0211436,0.0282494,0.0323817,0.0396595,0.0438323,0.0238227,0.0134155,0.0154557,0.0272241,0.0274588,0.0188776,0.0167099,0.0120667,0.0341732,0,0.0142432,0.0732019,0.0360952,0,0,0.0183891,0,0,0.0427798,0.0529865,0.0336151,0.0415293,0.0204139,0.0512711,0.0365216,0.0331696,0.0545236,0.052044,0.0227038,0.058869,0.0385824,0.0438885,0.0752341,0.0175203,0.0189719,0.00800225,0.0211171,0.028398,0.0197104,0.0107484,0
928,0.029434,0,0,0,0,0.0477961,0,0,0,0,0,0,0.0362936,0,0,0.0746985,0,0,0.0147787,0,0,0.0365824,0.0759493,0.0281544,0.0194189,0.0156309,0.0218466,0.0280364,0.0347352,0,0.0449878,0.0229492,0.0103185,0.0113532,0.0230838,0.0232653,0.0156316,0.0170468,0.011906,0.0338988,0,0.0142702,0.0724454,0.0363665,0,0,0.0184774,0,0,0.0426767,0.0531758,0.0336996,0.0413575,0.0204873,0.051488,0.036016,0.033581,0.0545913,0.0518712,0.0226953,0.0590066,0.0386909,0.0439934,0.0752241,0.0177389,0.0191744,0.00810372,0.0209189,0.0285572,0.0193759,0.0109311,0
929,0.0289266,0,0,0,0,0.047636,0,0,0,0,0,0,0.0292135,0,0.0253591,0.073525,0,0,0.0146469,0,0,0.0364277,0.0761522,0.022097,0.0182607,0.0144407,0.0210811,0.0282141,0.0322378,0.0396339,0.0438156,0.0238361,0.0134246,0.0154301,0.0272266,0.027422,0.0188732,0.0167273,0.0120264,0.0341994,0,0.0142112,0.073256,0.0360978,0,0,0.0183873,0,0,0.0427738,0.0529929,0.0336001,0.0415661,0.0204326,0.0512438,0.0365275,0.0331676,0.0545378,0.0519552,0.0226801,0.0588913,0.038594,0.0439292,0.0752258,0.0174999,0.0189953,0.00794228,0.0211537,0.0283052,0.0197371,0.0107782,0
930,0.0289022,0,0,0,0,0.0475738,0,0,0,0,0,0,0.0293053,0,0.0253188,0.0735902,0,0,0.0145827,0,0,0.0363297,0.0761519,0.0221486,0.0183764,0.0144482,0.020896,0.0282564,0.0322478,0.0396105,0.0438196,0.0238756,0.0134155,0.0153939,0.0271832,0.0273716,0.0188276,0.0167163,0.0120148,0.0341593,0,0.0142423,0.0733427,0.0360878,0,0,0.0183848,0,0,0.0427772,0.0529807,0.0335887,0.041572,0.0204184,0.0511219,0.0366561,0.0331635,0.0546009,0.0519173,0.0226404,0.0588685,0.038567,0.0439399,0.075244,0.0175026,0.0189914,0.00785451,0.0212201,0.0282575,0.0196882,0.010744,0
931,0.0288917,0,0,0,0,0.0475826,0,0,0,0,0,0,0.0293089,0,0.0253236,0.0736126,0,0,0.0145464,0,0,0.0362985,0.0761393,0.0221357,0.0184446,0.0144892,0.0208067,0.0282901,0.0322895,0.0395869,0.0438274,0.0239064,0.0134207,0.0153932,0.0271724,0.0273679,0.0188065,0.0166854,0.0120086,0.0341672,0,0.014255,0.0733552,0.0361384,0,0,0.018472,0,0,0.0428636,0.0529682,0.0335928,0.0416066,0.0204059,0.0510568,0.0366806,0.0331353,0.0545706,0.0519071,0.0226748,0.0588487,0.0385483,0.0439339,0.0752474,0.0174982,0.0190139,0.0078532,0.0212415,0.0282594,0.019633,0.0107249,0
932,0.0288892,0,0,0,0,0.0475869,0,0,0,0,0,0,0.0292901,0,0.025347,0.0736016,0,0,0.0145371,0,0,0.0363043,0.0761168,0.0221163,0.0184951,0.0145048,0.0206679,0.0283252,0.0323014,0.0395629,0.0438051,0.0239229,0.0134101,0.01542,0.0271734,0.0273709,0.0187873,0.0166767,0.0119896,0.0341868,0,0.0142462,0.073366,0.0361806,0,0,0.0185335,0,0,0.0428842,0.0529636,0.0335895,0.0416053,0.0203973,0.0510139,0.0366433,0.0331065,0.0545045,0.051916,0.0227604,0.058846,0.0385503,0.0439112,0.0752349,0.0174802,0.0190367,0.00786572,0.021245,0.0282502,0.019617,0.0107454,0
933,0.0288912,0,0,0,0,0.0475876,0,0,0,0,0,0,0.0292824,0,0.0253523,0.0735615,0,0,0.0145397,0,0,0.0363264,0.0760968,0.0221286,0.0185333,0.0145123,0.0205998,0.0283305,0.0322863,0.039562,0.0438107,0.0239401,0.0133978,0.0154308,0.0271561,0.0273761,0.018797,0.0166794,0.0119777,0.0341937,0,0.01423,0.073379,0.0362152,0,0,0.0185942,0,0,0.042881,0.0529603,0.0335719,0.0415797,0.0203985,0.0510337,0.036604,0.0331081,0.0545129,0.0519592,0.0228264,0.0588571,0.0385711,0.0439122,0.0752291,0.0174603,0.0190357,0.00786454,0.0212208,0.0282533,0.0196111,0.0107638,0
934,0.0288812,0,0,0,0,0.0475908,0,0,0,0,0,0,0.0292588,0,0.0253504,0.0735385,0,0,0.0145156,0,0,0.0363285,0.0760952,0.0221344,0.0185866,0.0145353,0.0206157,0.0283461,0.0322685,0.0395558,0.0438479,0.023949,0.0134077,0.0154053,0.0271449,0.0273709,0.0188229,0.0166688,0.011985,0.0341949,0,0.014223,0.0733749,0.0362255,0,0,0.0186589,0,0,0.0429343,0.0529593,0.0335553,0.0416164,0.0204114,0.0510609,0.0365763,0.0331089,0.0545632,0.0519698,0.022829,0.0588548,0.0385939,0.0439502,0.0752385,0.0174599,0.0190197,0.00780395,0.0211789,0.0282615,0.0195928,0.0107678,0
935,0.0288637,0,0,0,0,0.0475979,0,0,0,0,0,0,0.0292027,0,0.0253773,0.0735129,0,0,0.0144808,0,0,0.0363197,0.0760894,0.0221232,0.0186455,0.0145708,0.0206843,0.0283601,0.0322645,0.039551,0.0438713,0.0239595,0.0134184,0.0154023,0.0271582,0.0273706,0.0188879,0.0166621,0.0119769,0.0342077,0,0.014232,0.0733737,0.03622,0,0,0.0186283,0,0,0.0429378,0.0529563,0.0335532,0.0416236,0.0204338,0.0511145,0.0365243,0.0330937,0.0545356,0.0520051,0.0227534,0.0588443,0.0386107,0.0439656,0.0752555,0.0174728,0.0189904,0.00785359,0.0212,0.0282451,0.0195815,0.0107811,0
936,0.0288411,0,0,0,0,0.0475957,0,0,0,0,0,0,0.0290992,0,0.0254287,0.073476,0,0,0.014482,0,0,0.0363787,0.0760748,0.0220446,0.0186743,0.014579,0.0206855,0.0283616,0.0322789,0.0395597,0.0438759,0.0239631,0.0134308,0.0154249,0.0272156,0.0274162,0.0189149,0.0166575,0.0119802,0.0342123,0,0.0142389,0.0733687,0.0362272,0,0,0.0186148,0,0,0.0429064,0.0529611,0.0335576,0.0416009,0.0204548,0.0511782,0.0364765,0.0330426,0.0545371,0.0519988,0.0226504,0.0588665,0.0386202,0.0439189,0.0752719,0.0174785,0.0189894,0.00790443,0.0212099,0.0282199,0.0195771,0.0108119,0
937,0.0288413,0,0,0,0,0.0475919,0,0,0,0,0,0,0.0290181,0,0.0254716,0.073433,0,0,0.0144903,0,0,0.0364643,0.0760717,0.0219989,0.018671,0.0145761,0.0207176,0.0283816,0.0322983,0.0395632,0.0439136,0.0239522,0.013439,0.0154441,0.0272431,0.0274387,0.0189627,0.0166566,0.011974,0.0342224,0,0.0142108,0.073369,0.0362316,0,0,0.018671,0,0,0.0428892,0.0529565,0.0335758,0.0416272,0.0204586,0.051107,0.0364423,0.0329309,0.0545252,0.0519654,0.022478,0.0588966,0.0386261,0.0438315,0.0752702,0.0174751,0.0189748,0.00801832,0.0211852,0.0282077,0.0195756,0.0108323,0
938,0.0288499,0,0,0,0,0.0475918,0,0,0,0,0,0,0.0289033,0,0.0255421,0.0734027,0,0,0.014492,0,0,0.0365641,0.0760209,0.0218653,0.0187029,0.0145603,0.020734,0.0284103,0.0323221,0.0395815,0.0438797,0.0239462,0.0134787,0.015449,0.0273135,0.0274923,0.0189624,0.0166623,0.0120206,0.0342312,0,0.0141939,0.0734099,0.0362554,0,0,0.0187661,0,0,0.0429734,0.052942,0.0335889,0.0415725,0.0204544,0.0511232,0.0364019,0.0328589,0.054515,0.0519357,0.0223771,0.0589102,0.0386385,0.0439143,0.0752598,0.0174722,0.0190061,0.00806737,0.0211847,0.0281874,0.0195518,0.0108121,0
939,0.0288442,0,0,0,0,0.0475791,0,0,0,0,0,0,0.0287634,0,0.0256406,0.0733953,0,0,0.0144846,0,0,0.0366021,0.075908,0.0216211,0.0187651,0.0145569,0.0207176,0.0284061,0.0323533,0.0396153,0.0438199,0.0239387,0.0135593,0.015456,0.0274436,0.0275972,0.0188719,0.016678,0.0121092,0.0342071,0,0.0141858,0.0733943,0.0362765,0,0,0.018804,0,0,0.0429921,0.05291,0.033608,0.0415202,0.0204455,0.0511912,0.0363481,0.0332204,0.0545466,0.051961,0.0224064,0.0588996,0.0386318,0.0439395,0.0752325,0.0174977,0.0190296,0.0080734,0.0211801,0.0281492,0.0195237,0.0107806,0
940,0.0288222,0,0,0,0,0.0475566,0,0,0,0,0,0,0.0287311,0,0.0256676,0.0733797,0,0,0.0144261,0,0,0.0365224,0.0758657,0.0215275,0.0188733,0.0145794,0.0206714,0.0284303,0.0323366,0.0395975,0.0437938,0.0239487,0.01359,0.0154403,0.0274803,0.0276385,0.0188106,0.0166686,0.0120915,0.0341446,0,0.0141861,0.0733749,0.0362616,0,0,0.0187643,0,0,0.0428849,0.0528735,0.0336773,0.0414894,0.0204188,0.0511369,0.0363324,0.0342311,0.0545683,0.0520947,0.0225217,0.0588577,0.0386173,0.043888,0.0751817,0.0175453,0.0190291,0.00805433,0.0211738,0.0280937,0.0195364,0.0107884,0
941,0.0288223,0,0,0,0,0.0475179,0,0,0,0,0,0,0.028734,0,0.0256837,0.0734122,0,0,0.0143724,0,0,0.0365082,0.0758485,0.0215296,0.0188833,0.0146384,0.02068,0.0284736,0.0323425,0.03956,0.0437956,0.0239836,0.0135752,0.0154369,0.0274778,0.0276563,0.0187698,0.0166585,0.0121194,0.0340598,0,0.0142011,0.0733334,0.0362463,0,0,0.0187246,0,0,0.0428244,0.0528989,0.0337144,0.041459,0.0204055,0.0511121,0.0363317,0.0346639,0.0546023,0.0521622,0.0225748,0.0588336,0.0385935,0.0438021,0.0751629,0.0176107,0.0190229,0.00801771,0.0211545,0.028053,0.0195615,0.0107742,0
942,0.0288244,0,0,0,0,0.0474515,0,0,0,0,0,0,0.0287528,0,0.025712,0.0735441,0,0,0.0143914,0,0,0.0366234,0.0758617,0.0215271,0.0186184,0.0146668,0.0205961,0.0285313,0.032373,0.0395223,0.0438333,0.0240469,0.0135634,0.0154454,0.0274552,0.0276451,0.0187295,0.0166194,0.0122258,0.0339285,0,0.0142538,0.0732176,0.0362275,0,0,0.0186978,0,0,0.0428518,0.0530001,0.033727,0.0413522,0.0203847,0.0511168,0.0363271,0.0345929,0.0545368,0.0521891,0.0225832,0.0588173,0.0385343,0.043718,0.075156,0.0177081,0.0190088,0.00797585,0.0211475,0.0279909,0.019568,0.0107583,0
943,0.0288337,0,0,0,0,0.0473759,0,0,0,0,0,0,0.0286825,0,0.0257782,0.0737328,0,0,0.0144,0,0,0.0367388,0.0758606,0.0214577,0.0181052,0.0146689,0.0204139,0.0286222,0.0324186,0.0395224,0.0438153,0.0240625,0.0135771,0.0154572,0.0274879,0.0276647,0.0187235,0.0165916,0.0122371,0.0338489,0,0.0143336,0.0731529,0.0362357,0,0,0.0186655,0,0,0.042882,0.0530272,0.0337453,0.0412779,0.0203522,0.0510248,0.036336,0.0344814,0.054529,0.0521771,0.0225704,0.05878,0.0384879,0.0437788,0.0751308,0.01776,0.0189848,0.00793524,0.0211517,0.0279144,0.0195295,0.0108018,0
944,0.028825,0,0,0,0,0.047325,0,0,0,0,0,0,0.0286842,0,0.0257899,0.0738195,0,0,0.0143717,0,0,0.0367209,0.0758417,0.0214787,0.0179402,0.0147032,0.0203391,0.0286984,0.032401,0.0395053,0.0438253,0.0240745,0.0135945,0.0154545,0.0274991,0.0276503,0.0187159,0.0165783,0.0122115,0.0338324,0,0.014372,0.0731784,0.0362193,0,0,0.0186327,0,0,0.0428262,0.0529998,0.0337719,0.0412544,0.0203269,0.0509497,0.0363707,0.034465,0.0545346,0.0521172,0.0225494,0.0587664,0.0384707,0.0438021,0.0751186,0.0177722,0.0189503,0.00791006,0.0211743,0.0278604,0.0195247,0.0108078,0
945,0.0288147,0,0,0,0,0.0472797,0,0,0,0,0,0,0.0287452,0,0.0257569,0.0738366,0,0,0.0143007,0,0,0.0366075,0.0758325,0.0215352,0.0179904,0.0147222,0.0203504,0.0287477,0.032381,0.0394717,0.0438035,0.024089,0.0135874,0.0154447,0.027485,0.0276281,0.0186893,0.0165654,0.0121937,0.0338327,0,0.0143339,0.0732234,0.0362063,0,0,0.0186299,0,0,0.0427413,0.0529795,0.0337826,0.0412425,0.0203034,0.0509483,0.0364043,0.0344985,0.0544973,0.0521188,0.0225526,0.0587484,0.0384558,0.0437347,0.0751352,0.0177667,0.0189191,0.0079256,0.0211917,0.0278275,0.0195373,0.0107843,0
946,0.028814,0,0,0,0,0.0472424,0,0,0,0,0,0,0.0288209,0,0.0257263,0.0738473,0,0,0.0142475,0,0,0.0365613,0.0758441,0.021606,0.0180515,0.0147328,0.0203217,0.0287608,0.0324091,0.0394376,0.0437812,0.024103,0.0135899,0.0154453,0.0274125,0.0276058,0.0186786,0.0165419,0.0122054,0.0338607,0,0.0142768,0.0732467,0.0361944,0,0,0.0186837,0,0,0.0426739,0.0529732,0.0338278,0.0412603,0.0202882,0.0509558,0.0364259,0.0345133,0.0543056,0.0522026,0.0226269,0.0587178,0.0384509,0.0436389,0.0751756,0.0177574,0.0188883,0.00795565,0.0211715,0.0277857,0.0195376,0.0107712,0
947,0.0288094,0,0,0,0,0.0472015,0,0,0,0,0,0,0.0289217,0,0.0256748,0.0738737,0,0,0.0142113,0,0,0.0365729,0.0758802,0.0217158,0.018086,0.014722,0.0202594,0.0287752,0.0325021,0.0393901,0.0437634,0.0241017,0.0135791,0.0154486,0.0273409,0.027559,0.0186853,0.0165112,0.0122067,0.0338854,0,0.0142614,0.0732385,0.0361886,0,0,0.0188328,0,0,0.0427311,0.0529595,0.03388,0.0412801,0.0202781,0.0509473,0.0364548,0.0345398,0.0542756,0.0522771,0.022804,0.0587015,0.0384475,0.0436889,0.0751367,0.0177519,0.0188605,0.00800253,0.0211193,0.0277504,0.0195364,0.010775,0
948,0.0288123,0,0,0,0,0.047157,0,0,0,0,0,0,0.0290011,0,0.0256461,0.0738927,0,0,0.0141875,0,0,0.0365874,0.0758873,0.0217863,0.0181024,0.0146862,0.0201834,0.0288064,0.0325338,0.0393477,0.0437574,0.0240796,0.0135631,0.0154309,0.0273002,0.0274967,0.0186712,0.0164858,0.0122233,0.0338627,0,0.0143008,0.0732329,0.0361927,0,0,0.0187883,0,0,0.0427789,0.0529603,0.0338924,0.0412739,0.0202722,0.0509251,0.036498,0.0345657,0.0543369,0.0522637,0.0228387,0.05869,0.0384552,0.0437262,0.0751522,0.0177803,0.018844,0.00797383,0.0211317,0.0277082,0.0195384,0.0107703,0
949,0.0288085,0,0,0,0,0.0471105,0,0,0,0,0,0,0.0290494,0,0.0256477,0.0738948,0,0,0.0141703,0,0,0.036578,0.0758896,0.021796,0.0181021,0.0147116,0.0201004,0.0288368,0.0324705,0.0393341,0.0437474,0.0240443,0.0135513,0.0154263,0.0272834,0.0274534,0.01862,0.0164553,0.0122635,0.0338088,0,0.0143263,0.0732302,0.036186,0,0,0.01877,0,0,0.0428002,0.0529656,0.0338748,0.0412328,0.0202658,0.0508978,0.0365446,0.0345669,0.0544222,0.0522146,0.0228432,0.058678,0.0384598,0.0437352,0.0751222,0.017825,0.0188681,0.0079413,0.0212033,0.027678,0.0195382,0.0107383,0
950,0.028799,0,0,0,0,0.0470929,0,0,0,0,0,0,0.0290927,0,0.0256534,0.073906,0,0,0.0141512,0,0,0.036521,0.0758739,0.0217921,0.0181093,0.0146678,0.0200426,0.0288762,0.0323707,0.0393482,0.0437249,0.0240215,0.0135349,0.0154101,0.0272567,0.02741,0.018573,0.016443,0.0123413,0.033785,0,0.0143676,0.0732365,0.0361693,0,0,0.0187758,0,0,0.0427786,0.0529648,0.0338674,0.041189,0.0202614,0.0508859,0.0365873,0.0346045,0.0544332,0.0522148,0.0228163,0.0586781,0.0384634,0.0437404,0.0751494,0.0178189,0.018841,0.00793746,0.0212197,0.0276435,0.0195305,0.0106711,0
951,0.0287969,0,0,0,0,0.0471022,0,0,0,0,0,0,0.0291179,0,0.025656,0.073934,0,0,0.0141491,0,0,0.0364863,0.0758349,0.0217632,0.0181305,0.0146371,0.020014,0.0289285,0.0322912,0.0393438,0.0436952,0.0240097,0.0135035,0.0153897,0.0272456,0.0274043,0.0185112,0.0164304,0.0123552,0.033786,0,0.0143661,0.0732393,0.0361651,0,0,0.0187224,0,0,0.0427808,0.0529551,0.0338767,0.0411597,0.0202411,0.0509036,0.0365873,0.0345914,0.054386,0.0522259,0.022861,0.0586826,0.0384594,0.0437554,0.0750959,0.0178058,0.0187385,0.007913,0.021239,0.0276216,0.0195094,0.0106613,0
952,0.0287982,0,0,0,0,0.0471205,0,0,0,0,0,0,0.0291019,0,0.0256506,0.0739391,0,0,0.0141672,0,0,0.0364899,0.0758128,0.0217604,0.0181308,0.0146534,0.0201269,0.0289462,0.0323399,0.0393207,0.043689,0.0240109,0.013495,0.0153907,0.0272442,0.0274297,0.0185101,0.0163957,0.0123271,0.0337926,0,0.0143836,0.0732422,0.0361838,0,0,0.0186932,0,0,0.0428489,0.0529461,0.0339182,0.0411707,0.0202307,0.0509032,0.0365644,0.03457,0.0543603,0.0522026,0.0228978,0.0586818,0.0384549,0.0437577,0.0751282,0.0178164,0.018704,0.0079071,0.0213135,0.0276329,0.0194906,0.0106912,0
