Timestep,,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,LANK,LWRA,RTHI
494,0,0.0205993,0,0,0,0,0.0512236,0,0,0,0,0,0,0.0351081,0,0.0695074,0,0,0.0126753,0,0,0.0389107,0.0734706,0.0201013,0.00981473,0.0193596,0.0330711,0.0426577,0.0827003,0.0459906,0.0978321,0.0179647,0.016495,0.028504,0.0314277,0.0104593,0.016476,0.0216408,0.0306184,0,0.0138735,0.0625996,0.0284636,0,0,0.0158356,0,0,0.0455244,0.0579811,0.0287785,0.0234732,0.00832086,0.0479723,0.0397628,0.077477,0.0728516,0.027228,0.0622603,0.0400968,0.0480041,0.0802047,0.0195312,0.0198366,0.00774133,0.027753,0.0314482,0.0296987,0.0216235,0.00925235,0.0441741
495,0,0.0205664,0,0,0,0,0.0512261,0,0,0,0,0,0,0.035156,0,0.0694193,0,0,0.0125074,0,0,0.0388107,0.0736818,0.0202002,0.00997115,0.0193088,0.0330218,0.0421966,0.0828036,0.0457961,0.0978052,0.0178855,0.0164279,0.0285017,0.0313833,0.0103668,0.0162931,0.0212585,0.0314643,0,0.0137093,0.0627521,0.0284681,0,0,0.0157135,0,0,0.0455123,0.0579271,0.0287102,0.0232883,0.00812804,0.0476433,0.0400641,0.0773339,0.072498,0.0270467,0.06236,0.0400805,0.0480936,0.0802686,0.0188075,0.0199582,0.00777367,0.0276764,0.0316506,0.0296821,0.0217383,0.00924504,0.0443186
496,0,0.0205368,0,0,0,0,0.0512505,0,0,0,0,0,0,0.0352497,0,0.0692863,0,0,0.0123884,0,0,0.038674,0.0738003,0.0201626,0.0101345,0.0192059,0.0330154,0.0417872,0.0828904,0.0456583,0.0977582,0.0178345,0.0163583,0.0284928,0.0313796,0.0102525,0.0161145,0.0209485,0.032274,0,0.0135828,0.0629117,0.0284836,0,0,0.0155903,0,0,0.0455204,0.0578429,0.0286202,0.0231485,0.00800199,0.0473081,0.0403216,0.0772672,0.0722123,0.0269311,0.0624768,0.0400255,0.0482017,0.0803799,0.0181199,0.0200926,0.00778684,0.0276236,0.0318481,0.0296903,0.0217684,0.00919345,0.0444416
497,0,0.0205185,0,0,0,0,0.0512768,0,0,0,0,0,0,0.0353276,0,0.0691221,0,0,0.0123538,0,0,0.0387009,0.0738841,0.020052,0.0102824,0.0190746,0.0330131,0.0414066,0.0829512,0.0455722,0.0977523,0.0177375,0.016266,0.0284864,0.0313444,0.0101939,0.015978,0.0207855,0.0330262,0,0.0135749,0.0631005,0.0285156,0,0,0.0154814,0,0,0.0455846,0.0577264,0.0285575,0.0230561,0.00796538,0.0470274,0.0405364,0.0772163,0.0720521,0.0268902,0.0625187,0.0399671,0.0482823,0.0804674,0.0174912,0.0202018,0.00780883,0.0276524,0.0320083,0.0296926,0.0217052,0.00917148,0.0444921
498,0,0.0205052,0,0,0,0,0.0513166,0,0,0,0,0,0,0.035391,0,0.0689991,0,0,0.0123907,0,0,0.0387153,0.0739534,0.0199248,0.0103973,0.018937,0.0330012,0.0410572,0.0830016,0.0454801,0.0977445,0.0176175,0.0162734,0.0284952,0.0312974,0.0101008,0.0157903,0.0206939,0.0336012,0,0.0136138,0.0633035,0.0285628,0,0,0.0154149,0,0,0.0456526,0.0575972,0.028507,0.0230258,0.00805048,0.0467938,0.0407269,0.0771972,0.0719361,0.0269174,0.0625528,0.0399797,0.0483684,0.0805514,0.016989,0.0203226,0.0078429,0.0276187,0.0320295,0.0297032,0.0216188,0.00913791,0.044707
499,0,0.0213527,0,0,0,0,0.0518638,0,0,0,0,0,0,0.0353739,0,0.0690076,0,0,0.0119308,0,0,0.0386258,0.0741456,0.0199417,0.0112206,0.018977,0.032358,0.0394169,0.0830749,0.0455598,0.097889,0.0175425,0.0163458,0.0286173,0.0313668,0.0101077,0.0157127,0.019959,0.0353112,0,0.0133276,0.0647142,0.0292149,0,0,0.015224,0,0,0.045647,0.0550802,0.0291849,0.0262844,0.0107327,0.0479448,0.0407462,0.0794627,0.0718368,0.0264282,0.0610431,0.0388153,0.046966,0.0795701,0.0159709,0.0206114,0.00780929,0.0275131,0.0326949,0.0286245,0.0216101,0.00897589,0
500,0,0.0214036,0,0,0,0,0.0519001,0,0,0,0,0,0,0.0354442,0,0.0689788,0,0,0.0119883,0,0,0.0387508,0.0741895,0.019859,0.0113326,0.0188867,0.0323573,0.039269,0.0831568,0.0454487,0.0978495,0.0174794,0.0162897,0.0286455,0.0313304,0.0100078,0.0154911,0.0201273,0.0355709,0,0.0133542,0.0649261,0.0292738,0,0,0.0152151,0,0,0.0457018,0.0549543,0.0290947,0.0263571,0.0108799,0.0478473,0.0409147,0.0794616,0.0717636,0.0264682,0.0610876,0.0388079,0.0470131,0.0796276,0.0157877,0.0206412,0.00778871,0.0275544,0.0325055,0.0286078,0.0216185,0.00899489,0
501,0,0.02147,0,0,0,0,0.0519419,0,0,0,0,0,0,0.0354899,0,0.0689434,0,0,0.0120863,0,0,0.0387759,0.0741597,0.0196868,0.0114023,0.0187784,0.0324436,0.0390961,0.083201,0.0453798,0.0978087,0.0174289,0.0161925,0.0286544,0.0312841,0.00991108,0.0152375,0.0202722,0.0357274,0,0.013398,0.0650608,0.0293341,0,0,0.0152257,0,0,0.0457171,0.0548479,0.028996,0.0264005,0.0110198,0.0478199,0.0410272,0.0794463,0.07172,0.026431,0.0611563,0.038815,0.0470647,0.0796918,0.0156515,0.020667,0.00774937,0.0275119,0.032285,0.0285381,0.0215907,0.00895694,0
502,0,0.0215467,0,0,0,0,0.0519636,0,0,0,0,0,0,0.0356528,0,0.0689574,0,0,0.0121666,0,0,0.0386771,0.0740707,0.0194079,0.0115087,0.0186835,0.0325399,0.0389405,0.0832537,0.0453469,0.0977783,0.0173228,0.0160824,0.0286413,0.0312318,0.00973175,0.0149573,0.0204003,0.0357784,0,0.0134641,0.0651526,0.029407,0,0,0.0152601,0,0,0.0457401,0.0547341,0.0289157,0.0264775,0.0111465,0.047819,0.0411255,0.0794369,0.0716775,0.0263574,0.0612259,0.0388704,0.0471027,0.0797529,0.0155851,0.0206728,0.00769629,0.0275956,0.0320509,0.0284278,0.0215352,0.00882115,0
503,0,0.0216131,0,0,0,0,0.0519858,0,0,0,0,0,0,0.0357129,0,0.0689746,0,0,0.0122224,0,0,0.0385187,0.0740482,0.0192312,0.011633,0.0186201,0.0326109,0.038799,0.0833354,0.0452658,0.0977345,0.0172044,0.0160083,0.0286182,0.0311932,0.00962945,0.0147969,0.0204402,0.0357237,0,0.0135296,0.0652026,0.0294603,0,0,0.0153316,0,0,0.0457345,0.0546398,0.0288248,0.0265693,0.0112614,0.0478025,0.0412044,0.0793726,0.0716208,0.0262775,0.0613001,0.0388823,0.0471935,0.0798305,0.0156152,0.0206435,0.00765244,0.0275855,0.0318227,0.0283501,0.0215026,0.00871539,0
504,0,0.0216767,0,0,0,0,0.0519849,0,0,0,0,0,0,0.0358399,0,0.0689775,0,0,0.012291,0,0,0.0384271,0.0740382,0.0191477,0.0117638,0.0185105,0.0326738,0.0386142,0.0833922,0.0452012,0.0976666,0.0171243,0.015935,0.0285829,0.0311625,0.00947645,0.0146869,0.0204077,0.0356785,0,0.0136038,0.0652425,0.0294802,0,0,0.0154225,0,0,0.0457052,0.0545253,0.0287246,0.0266412,0.0113373,0.0477828,0.041182,0.0793297,0.0715644,0.026199,0.0613508,0.038902,0.0472651,0.0798912,0.0156227,0.0205845,0.00758622,0.0275382,0.0316479,0.0283114,0.0215482,0.00866355,0
505,0,0.021719,0,0,0,0,0.0519498,0,0,0,0,0,0,0.0360144,0,0.0689638,0,0,0.0123614,0,0,0.0383914,0.0740308,0.0190806,0.011915,0.0183797,0.0327103,0.0384488,0.0834139,0.0451399,0.0976105,0.0170846,0.0158573,0.0285496,0.0311348,0.00931215,0.0145669,0.0203508,0.0356035,0,0.0136807,0.0653019,0.0294961,0,0,0.015542,0,0,0.0456178,0.054423,0.0286067,0.0267241,0.011436,0.0477773,0.0409863,0.0793238,0.0715264,0.0261786,0.0613737,0.0389339,0.0472932,0.07993,0.0156373,0.0205053,0.00751381,0.0274642,0.031548,0.0282745,0.0216037,0.00866651,0
506,0,0.0217715,0,0,0,0,0.0519208,0,0,0,0,0,0,0.036153,0,0.0689076,0,0,0.0124257,0,0,0.0383177,0.0740013,0.0189676,0.0120936,0.0182508,0.0327366,0.0383362,0.0834196,0.045077,0.0975542,0.0170798,0.0157758,0.028553,0.0311176,0.00916285,0.0144404,0.0202137,0.0354671,0,0.0137483,0.0653823,0.0295404,0,0,0.0156501,0,0,0.0454834,0.0543504,0.0284608,0.0267967,0.0115824,0.0477534,0.0408946,0.0793566,0.0715015,0.0262147,0.0614084,0.0389659,0.0472993,0.0799692,0.0156752,0.0204201,0.00744238,0.0273577,0.0315627,0.028214,0.0215521,0.00869654,0
507,0,0.0218358,0,0,0,0,0.0519229,0,0,0,0,0,0,0.0361897,0,0.0688756,0,0,0.0124636,0,0,0.0382506,0.0739901,0.0188462,0.0122018,0.018111,0.032744,0.038246,0.0834113,0.0450151,0.0975272,0.0170451,0.0157127,0.0285301,0.0311101,0.00909026,0.0144046,0.0200846,0.0352955,0,0.0138235,0.0654418,0.0295975,0,0,0.0157613,0,0,0.045511,0.0542883,0.0283323,0.0268429,0.0117006,0.0476919,0.0408907,0.0794018,0.0714944,0.0262267,0.0614361,0.0390124,0.0473279,0.080002,0.0157525,0.0203403,0.00743496,0.0273372,0.0316152,0.0281453,0.0214492,0.00871635,0
508,0,0.0218919,0,0,0,0,0.0519149,0,0,0,0,0,0,0.0361892,0,0.0688427,0,0,0.0124335,0,0,0.0381562,0.0740072,0.018734,0.0122109,0.0179923,0.0327356,0.0380974,0.083383,0.0449682,0.0974747,0.0170191,0.0156484,0.0283757,0.0311043,0.00907565,0.0144108,0.0198948,0.035123,0,0.0139259,0.0654981,0.0296742,0,0,0.0158507,0,0,0.0455519,0.0542251,0.0282311,0.0268461,0.011693,0.0476317,0.0407838,0.079447,0.0715068,0.0262338,0.0614221,0.0390859,0.0473315,0.0799958,0.0158384,0.0202673,0.00744362,0.0273469,0.0316389,0.0280762,0.0214002,0.00874025,0
509,0,0.021962,0,0,0,0,0.0518894,0,0,0,0,0,0,0.0362204,0,0.0687659,0,0,0.0123711,0,0,0.0380007,0.0740421,0.0186461,0.0122261,0.0178837,0.0327564,0.0379083,0.0833756,0.0449345,0.0973954,0.0169758,0.0155877,0.028226,0.0311048,0.00905565,0.0143905,0.0196805,0.0349095,0,0.0140349,0.0655926,0.029767,0,0,0.0159566,0,0,0.0454947,0.0541624,0.0281269,0.0267958,0.0116387,0.0475884,0.0407136,0.0794534,0.0715169,0.0262679,0.0613945,0.0391609,0.0473004,0.0799734,0.0159339,0.020171,0.00744835,0.0273236,0.0316276,0.0279965,0.0213864,0.00873151,0
510,0,0.022026,0,0,0,0,0.0518844,0,0,0,0,0,0,0.0361877,0,0.0686985,0,0,0.0123644,0,0,0.0379592,0.0741027,0.0185933,0.0121677,0.0177724,0.0327767,0.0377219,0.0833827,0.0448855,0.0973518,0.016896,0.0155088,0.0281981,0.0310653,0.00906609,0.0143604,0.0195146,0.0347194,0,0.0141321,0.0656914,0.0298997,0,0,0.0160733,0,0,0.045318,0.0541,0.0280544,0.0266877,0.0115913,0.0475118,0.0407196,0.0794505,0.0715432,0.0263194,0.061388,0.0392276,0.047259,0.0799652,0.0160256,0.020045,0.00745342,0.027205,0.0316162,0.0278991,0.0213675,0.00874639,0
511,0,0.0220903,0,0,0,0,0.0518865,0,0,0,0,0,0,0.0361398,0,0.0688229,0,0,0.0123979,0,0,0.0381175,0.0741692,0.0185581,0.0117192,0.0176751,0.0327573,0.037545,0.0833594,0.0448522,0.0973945,0.0168141,0.0154481,0.0281605,0.0310393,0.00911961,0.0143742,0.0194086,0.0345592,0,0.0142089,0.0657219,0.0300346,0,0,0.0162037,0,0,0.0452451,0.0540352,0.0279702,0.0265706,0.0115901,0.047334,0.0406827,0.0794632,0.0715589,0.0263735,0.061379,0.0393014,0.0472425,0.0799537,0.0161026,0.0199685,0.00747004,0.0271554,0.0316164,0.0277809,0.0213592,0.00885197,0
512,0,0.0221379,0,0,0,0,0.0519253,0,0,0,0,0,0,0.0361104,0,0.0688806,0,0,0.0123819,0,0,0.0382072,0.0742152,0.0185265,0.0114764,0.0175766,0.032769,0.0374002,0.083365,0.044813,0.09739,0.0167401,0.0153874,0.0281564,0.0310228,0.00913026,0.0143883,0.0192803,0.0344551,0,0.0142711,0.0657341,0.0301586,0,0,0.0162925,0,0,0.0453386,0.0539936,0.0278925,0.0264945,0.0116187,0.0472004,0.0407626,0.079467,0.0715312,0.0264131,0.0613831,0.039342,0.0472461,0.0799577,0.0161501,0.0199536,0.0075052,0.0272357,0.0316478,0.0276605,0.0213559,0.00891211,0
513,0,0.0221821,0,0,0,0,0.0519543,0,0,0,0,0,0,0.0361266,0,0.068867,0,0,0.0123298,0,0,0.0382152,0.0742525,0.0184651,0.0114338,0.0175657,0.032834,0.0372648,0.0834091,0.0447698,0.0973806,0.0166642,0.0153362,0.028131,0.0310013,0.00913286,0.0144089,0.0191538,0.0344053,0,0.0143164,0.0657722,0.030247,0,0,0.0163848,0,0,0.0454325,0.0539646,0.0278479,0.0264495,0.0116009,0.047161,0.0408103,0.0794553,0.0714987,0.0264263,0.0613947,0.0393744,0.0472583,0.0799639,0.0161775,0.0199676,0.00754173,0.02732,0.0316386,0.0275676,0.0213464,0.00891438,0
514,0,0.0222389,0,0,0,0,0.0519485,0,0,0,0,0,0,0.0361123,0,0.0688347,0,0,0.0122921,0,0,0.0382496,0.0742811,0.0184268,0.0114533,0.0176022,0.0328894,0.0371325,0.0834424,0.0447363,0.0974151,0.0166212,0.0153011,0.0280972,0.030987,0.00913469,0.0144106,0.0190758,0.034408,0,0.0143477,0.0658225,0.0303011,0,0,0.016523,0,0,0.0454761,0.0539556,0.0278416,0.0264218,0.0115893,0.0471606,0.0407768,0.0794261,0.0714606,0.0264117,0.0614082,0.0394174,0.047275,0.0799779,0.0161672,0.019982,0.00755328,0.027326,0.0316231,0.0275111,0.0213516,0.00890101,0
515,0,0.0222944,0,0,0,0,0.0519472,0,0,0,0,0,0,0.0361391,0,0.0688054,0,0,0.0122635,0,0,0.038268,0.0742714,0.0184073,0.0114578,0.0175566,0.0329423,0.0370522,0.0834877,0.0446791,0.0974202,0.0166155,0.0153022,0.0280913,0.0310027,0.0091019,0.0144227,0.0189771,0.0343947,0,0.0143545,0.0658149,0.0303618,0,0,0.0166384,0,0,0.0454567,0.0539217,0.0278418,0.0264301,0.0116013,0.0471739,0.0408282,0.0793878,0.0714206,0.0263837,0.0614078,0.0394476,0.0472875,0.0799921,0.016187,0.0199551,0.00752878,0.0273632,0.0316683,0.0274722,0.0213514,0.00892532,0
516,0,0.0223467,0,0,0,0,0.051917,0,0,0,0,0,0,0.0362258,0,0.0688259,0,0,0.012226,0,0,0.0382541,0.0741747,0.0183957,0.0114245,0.0175167,0.0329816,0.036972,0.0835364,0.0446253,0.0973912,0.0165829,0.0152806,0.0281127,0.0310062,0.00900909,0.0144533,0.0187918,0.0343866,0,0.0143351,0.0657729,0.0304324,0,0,0.0167215,0,0,0.0454561,0.0538713,0.0278564,0.0264461,0.0116158,0.047186,0.0408786,0.0793883,0.0713949,0.0263619,0.0614016,0.0394297,0.0472926,0.0800023,0.016203,0.0198932,0.00750168,0.0274081,0.0316877,0.0274335,0.0213464,0.00899965,0
517,0,0.0224011,0,0,0,0,0.0518984,0,0,0,0,0,0,0.0363521,0,0.0688693,0,0,0.0121847,0,0,0.0380984,0.0741144,0.0183807,0.0112556,0.0175238,0.0330008,0.0369296,0.0835734,0.0445781,0.0973626,0.016502,0.0152287,0.0281252,0.0310338,0.00890916,0.0144721,0.01862,0.0344037,0,0.0143514,0.0657283,0.0304965,0,0,0.0168021,0,0,0.0453819,0.0538387,0.0278686,0.0264415,0.0116485,0.0471655,0.0408858,0.0793982,0.0713744,0.0263378,0.0614169,0.0393915,0.0472866,0.0799974,0.0161928,0.0198196,0.00748011,0.0273969,0.0316832,0.0273735,0.0213352,0.00901096,0
518,0,0.0224407,0,0,0,0,0.0518632,0,0,0,0,0,0,0.0363083,0,0.0689401,0,0,0.0121917,0,0,0.0381014,0.0741401,0.0183598,0.0109834,0.0175029,0.032984,0.0369291,0.0835846,0.0445024,0.0973506,0.0164684,0.0151852,0.0280577,0.0310417,0.00895701,0.0144522,0.0186153,0.0343553,0,0.014381,0.0657046,0.030576,0,0,0.0169035,0,0,0.0453064,0.0537971,0.0278599,0.0264497,0.0117203,0.0470826,0.0408665,0.0794324,0.0713642,0.0263042,0.0614281,0.0393551,0.0472797,0.0800002,0.0162267,0.0197268,0.0074617,0.027378,0.0316106,0.0273154,0.0213214,0.00901937,0
519,0,0.0216082,0,0,0,0,0.0513767,0,0,0,0,0,0,0.036267,0,0.0688027,0,0,0.0127226,0,0,0.03835,0.0740519,0.0182708,0.0100889,0.017236,0.0336887,0.0382734,0.0835692,0.0442615,0.0971486,0.0164111,0.0151105,0.0279703,0.0309759,0.00897939,0.0140849,0.0195136,0.0327756,0,0.0148424,0.064515,0.0300149,0,0,0.0171347,0,0,0.0454109,0.0561408,0.0270472,0.0233034,0.00927356,0.0457978,0.0409994,0.0771528,0.0713143,0.0266357,0.0630277,0.0405532,0.0487999,0.0811187,0.0173186,0.0195243,0.00751574,0.0274797,0.0308049,0.0283933,0.0212689,0.0091383,0.0454234
520,0,0.0216223,0,0,0,0,0.0513393,0,0,0,0,0,0,0.0361724,0,0.0687872,0,0,0.0127838,0,0,0.0383625,0.0740693,0.018267,0.0100976,0.0172019,0.0336589,0.0382537,0.083582,0.0442648,0.097124,0.0163882,0.0151195,0.0280067,0.0309242,0.00908147,0.0140012,0.0195419,0.0326519,0,0.0149036,0.0645142,0.0300996,0,0,0.017182,0,0,0.0454107,0.0560799,0.0270406,0.0233534,0.00915939,0.0458148,0.0409276,0.0771747,0.0713391,0.0266199,0.0629974,0.0405548,0.0487641,0.0810934,0.0173963,0.0195206,0.00754077,0.0274595,0.0307652,0.0283687,0.0213078,0.00916321,0.0454934
521,0,0.0216572,0,0,0,0,0.0513064,0,0,0,0,0,0,0.0361465,0,0.0688538,0,0,0.0128279,0,0,0.0383406,0.0740658,0.0182342,0.0101567,0.0172383,0.0336244,0.0382356,0.0835957,0.0442715,0.0971219,0.0163712,0.0150699,0.0280195,0.0308826,0.00907881,0.0139394,0.0195517,0.0325603,0,0.0149257,0.0644919,0.0301775,0,0,0.0172369,0,0,0.0453318,0.0560347,0.0270028,0.0234249,0.00916048,0.0458681,0.0408222,0.0771884,0.0713553,0.0265907,0.0629805,0.0406002,0.0487656,0.0810658,0.0174726,0.0194746,0.00755751,0.0274094,0.0306959,0.028333,0.0213033,0.00918615,0.0454599
522,0,0.0217087,0,0,0,0,0.051264,0,0,0,0,0,0,0.0362094,0,0.0689378,0,0,0.012843,0,0,0.0383849,0.0740986,0.0181699,0.010245,0.0172475,0.0335686,0.0381684,0.0835591,0.0442662,0.0971166,0.0163096,0.0150013,0.0279463,0.0308589,0.00898298,0.0139129,0.0195612,0.0325078,0,0.0149533,0.0644595,0.0302588,0,0,0.0173017,0,0,0.0452294,0.0559896,0.0269439,0.0234832,0.00923424,0.0459538,0.0406926,0.0772116,0.0713804,0.0265819,0.0629746,0.0406139,0.0487731,0.0810532,0.0175401,0.019437,0.00756365,0.0273565,0.0306039,0.0282881,0.0212457,0.00925462,0.0453588
523,0,0.0217578,0,0,0,0,0.0512206,0,0,0,0,0,0,0.0362656,0,0.0689818,0,0,0.0128566,0,0,0.0383953,0.0741295,0.0181303,0.0103557,0.0171352,0.033506,0.0381124,0.0835347,0.0442203,0.09708,0.0162602,0.014962,0.0279438,0.0308338,0.00892525,0.0138815,0.0195799,0.0323706,0,0.0149842,0.0644628,0.0303608,0,0,0.0173526,0,0,0.0451976,0.0559432,0.0268892,0.0235288,0.00934651,0.0460169,0.0405652,0.0772517,0.0713997,0.026552,0.0629679,0.0406086,0.048756,0.0810603,0.0176711,0.0194262,0.00757109,0.0273845,0.0305403,0.0282632,0.021207,0.00930277,0.0452651
524,0,0.0218135,0,0,0,0,0.0511903,0,0,0,0,0,0,0.0362571,0,0.0690055,0,0,0.0128641,0,0,0.0382858,0.0741722,0.0181198,0.0104761,0.0170656,0.0334391,0.0380696,0.0835216,0.0441448,0.097042,0.016243,0.0149085,0.0279172,0.0307647,0.00893387,0.013831,0.0195904,0.0322634,0,0.0150454,0.0644955,0.0304634,0,0,0.0173486,0,0,0.0452066,0.0558958,0.0268621,0.0235881,0.00930317,0.0460551,0.0404584,0.0772901,0.0714244,0.0265202,0.0629497,0.0406147,0.0487621,0.0810482,0.0177471,0.0193818,0.00758796,0.0273371,0.0305335,0.0282236,0.0212212,0.00923848,0.0451829
525,0,0.0218583,0,0,0,0,0.0512021,0,0,0,0,0,0,0.0362429,0,0.0690351,0,0,0.0128626,0,0,0.0382085,0.0742233,0.0181242,0.0105537,0.0170233,0.0334137,0.038024,0.0835464,0.0440764,0.0970229,0.0162331,0.0147627,0.0278708,0.030711,0.00895205,0.0138165,0.0196272,0.0321639,0,0.0150855,0.0644964,0.030552,0,0,0.0173361,0,0,0.045189,0.0558563,0.0268331,0.0236085,0.00929526,0.0460975,0.0403359,0.07722,0.0714562,0.0264909,0.0629533,0.0406242,0.0487671,0.0810519,0.0178202,0.0193352,0.00759502,0.0273091,0.0305551,0.0281904,0.021244,0.00913304,0.0450749
526,0,0.0218646,0,0,0,0,0.0512248,0,0,0,0,0,0,0.036276,0,0.0690488,0,0,0.0128726,0,0,0.0381649,0.0742518,0.0180907,0.0106026,0.0169478,0.0334069,0.0379649,0.0835994,0.0440267,0.0969768,0.0162062,0.0147155,0.0278189,0.0306983,0.0089016,0.0138204,0.0197286,0.0320245,0,0.0151088,0.0644374,0.0306283,0,0,0.0173283,0,0,0.0452056,0.0558458,0.0268105,0.0235913,0.00936781,0.046117,0.0402327,0.0772021,0.0714784,0.0264773,0.0629634,0.0406696,0.048757,0.0810538,0.0179632,0.019273,0.00759067,0.027292,0.030581,0.0281552,0.0212429,0.00897808,0.0450077
527,0,0.0218736,0,0,0,0,0.051221,0,0,0,0,0,0,0.036364,0,0.0690536,0,0,0.0128568,0,0,0.0380967,0.0742495,0.0179796,0.0106195,0.0168691,0.0334051,0.0378795,0.0836543,0.043979,0.0969087,0.0161714,0.0147596,0.0277973,0.0306867,0.00876773,0.0138049,0.0197397,0.0318793,0,0.0151434,0.0643766,0.0306902,0,0,0.0173362,0,0,0.0451341,0.0558453,0.0267822,0.0235412,0.00937021,0.0461251,0.0401657,0.0772417,0.0714724,0.0264516,0.0629701,0.0407398,0.048758,0.0810361,0.0180889,0.0191839,0.00758686,0.0272414,0.0306127,0.0281372,0.021219,0.00888338,0.0449724
528,0,0.0218844,0,0,0,0,0.0511971,0,0,0,0,0,0,0.0364678,0,0.0690553,0,0,0.0128114,0,0,0.0380405,0.0742647,0.0178086,0.0106439,0.0168273,0.0334046,0.037801,0.0836838,0.0438786,0.0968508,0.0161195,0.0146868,0.0277457,0.0306481,0.00866428,0.0137389,0.0197198,0.0317198,0,0.015178,0.064347,0.0307496,0,0,0.0173444,0,0,0.0450125,0.0558521,0.0267489,0.0234947,0.0093171,0.0461518,0.0400797,0.0772795,0.0714607,0.0264216,0.0629644,0.0407836,0.0487342,0.0810241,0.0181979,0.0191312,0.00755551,0.0271407,0.0306144,0.0281356,0.0211848,0.00883335,0.0449572
529,0,0.0218862,0,0,0,0,0.0512173,0,0,0,0,0,0,0.0365195,0,0.0690765,0,0,0.0127672,0,0,0.0380293,0.0743101,0.0178518,0.0107084,0.01678,0.0333737,0.0377653,0.0836739,0.0438027,0.0968337,0.0161094,0.0146051,0.0277254,0.0306086,0.0086303,0.0137315,0.0196693,0.0316092,0,0.0151698,0.064348,0.0308085,0,0,0.0173411,0,0,0.0449708,0.0558851,0.0267331,0.0234853,0.00923991,0.0461777,0.0399352,0.077331,0.0714621,0.0263939,0.0629343,0.0408134,0.0486883,0.0810099,0.0183352,0.0191584,0.00754435,0.0270481,0.0305601,0.0281173,0.021206,0.00884224,0.0449398
530,0,0.0218967,0,0,0,0,0.051262,0,0,0,0,0,0,0.0365372,0,0.0690834,0,0,0.0127599,0,0,0.0381855,0.0743526,0.0178945,0.0107492,0.0166724,0.0333062,0.0376866,0.0836386,0.0437642,0.0967823,0.0160974,0.0145716,0.0277124,0.03057,0.00863519,0.0138017,0.0196918,0.0315192,0,0.0151392,0.0643996,0.0308588,0,0,0.0173388,0,0,0.0448939,0.05598,0.0267449,0.0235006,0.00915289,0.0461785,0.0397782,0.0773789,0.0714365,0.0263487,0.0629157,0.0408556,0.0486719,0.0809782,0.0184404,0.0191586,0.00754294,0.02702,0.0304698,0.0280778,0.021238,0.0088964,0.0449668
531,0,0.0219133,0,0,0,0,0.0512693,0,0,0,0,0,0,0.0366089,0,0.0691389,0,0,0.012735,0,0,0.0381588,0.074377,0.0178966,0.0107596,0.0165638,0.033323,0.0376351,0.0836369,0.0437141,0.0967282,0.0160688,0.0145476,0.0277145,0.0305504,0.008573,0.0138624,0.0196419,0.0315102,0,0.0151455,0.0644304,0.0308875,0,0,0.0173647,0,0,0.0447866,0.0560706,0.0267641,0.023499,0.00912789,0.0461963,0.0396811,0.0773809,0.0714026,0.0263262,0.0629007,0.040892,0.0486598,0.0809563,0.0184639,0.019091,0.00751902,0.027045,0.0304797,0.0280712,0.0212325,0.00889346,0.044981
532,0,0.0219298,0,0,0,0,0.0512442,0,0,0,0,0,0,0.0366704,0,0.0691998,0,0,0.012714,0,0,0.0382101,0.0743858,0.0178747,0.0107711,0.0165684,0.0333531,0.0375945,0.0836467,0.0436594,0.0966969,0.0160188,0.014513,0.0277126,0.0305439,0.00849629,0.0138801,0.0196329,0.0315037,0,0.0151828,0.0644217,0.0309334,0,0,0.0173645,0,0,0.0448022,0.0560957,0.0267658,0.0235069,0.00913614,0.0462025,0.0396783,0.0773547,0.0713883,0.0263004,0.0628971,0.0409344,0.0486164,0.0809464,0.0184736,0.0190133,0.00749086,0.0270651,0.0304811,0.0280739,0.0212096,0.00890959,0.045011
533,0,0.0219309,0,0,0,0,0.051215,0,0,0,0,0,0,0.036725,0,0.0692365,0,0,0.012712,0,0,0.0382811,0.0743893,0.0178417,0.0107779,0.0165086,0.0333553,0.0375733,0.0836426,0.0436037,0.0966655,0.0160129,0.0145085,0.0276764,0.0305409,0.00839839,0.013876,0.0196609,0.0314394,0,0.0152087,0.0644055,0.030988,0,0,0.0173228,0,0,0.0448935,0.056073,0.0267699,0.0235332,0.00915786,0.0461939,0.0396239,0.0773553,0.0713909,0.0262677,0.0628975,0.0409469,0.0485871,0.080935,0.0185347,0.0189925,0.00749437,0.0271345,0.0304747,0.0280914,0.021178,0.00893003,0.0450172
