Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBI,RTIBP,RTOE,RUPA,RWRA,STRN,T10,LTHIA,RWRB,RTIBA,LWRA,
237,0.0350283,0,0,0,0,0.0374745,0,0,0,0,0,0,0.0206339,0,0,0.0713963,0,0,0.0205083,0,0,0.041215,0.0710402,0.018865,0.00693858,0.0183849,0.0306602,0.0348017,0.052909,0.0340523,0.0105912,0.0132895,0.0287086,0.0284297,0.0258877,0.011457,0.0232282,0.039881,0,0.0186095,0.0708832,0.0365858,0,0,0.0204844,0,0,0.0453685,0.0477359,0.0425183,0.0310502,0.0158022,0.0457142,0.0448368,0.0337018,0.0603999,0.0568894,0.0174309,0.0620266,0.0382967,0.10191,0.0181922,0.0116547,0.0231079,0.0204771,0.0215232,0.0466436,0.020613,0.0269225,0.0302547,0
238,0.034922,0,0,0,0,0.0374274,0,0,0,0,0,0,0.0208639,0,0,0.071593,0,0,0.0205545,0,0,0.0411866,0.0709914,0.0192609,0.00695531,0.0184668,0.0306171,0.034684,0.0529513,0.0340885,0.0108962,0.0133482,0.028913,0.0285653,0.025382,0.0114608,0.0232513,0.0387761,0,0.0186016,0.0706123,0.036464,0,0,0.0202449,0,0,0.0453689,0.0479309,0.0425971,0.0308753,0.0158102,0.0458448,0.0446696,0.0335463,0.0604884,0.0572449,0.0174837,0.0621211,0.0383806,0.101921,0.0183611,0.0118349,0.0231206,0.020427,0.0216399,0.0466627,0.0204936,0.0269304,0.0302534,0
239,0.034793,0,0,0,0,0.0373706,0,0,0,0,0,0,0.0212092,0,0,0.0717421,0,0,0.0205395,0,0,0.0412074,0.070941,0.019585,0.00693929,0.0185179,0.0306245,0.0345148,0.0528102,0.0341493,0.0109896,0.0134047,0.02907,0.0286949,0.0248389,0.0114614,0.0233046,0.0376942,0,0.0185809,0.0703429,0.0363214,0,0,0.0201664,0,0,0.0453845,0.0481826,0.0426749,0.030698,0.0158245,0.0460175,0.0444462,0.0333626,0.0605283,0.0576006,0.0175967,0.0623168,0.038467,0.101905,0.0186766,0.011987,0.0230664,0.0202845,0.0218271,0.0466853,0.0204414,0.0269075,0.0303217,0
240,0.0346317,0,0,0,0,0.0373174,0,0,0,0,0,0,0.0215681,0,0,0.0716547,0,0,0.0205383,0,0,0.04128,0.0708783,0.0196538,0.0069094,0.0185737,0.0306463,0.034394,0.0527578,0.0340138,0.0108583,0.0135325,0.0292016,0.028794,0.0244199,0.0114627,0.0234085,0.0363209,0,0.0185524,0.0700745,0.0361621,0,0,0.0201352,0,0,0.0453886,0.0485066,0.0429103,0.0304881,0.015875,0.0461765,0.044266,0.0331962,0.0605852,0.0579374,0.0177545,0.0625451,0.0385419,0.101936,0.0191891,0.0122351,0.0229621,0.0202377,0.0220561,0.0466731,0.0203959,0.0268528,0.0303806,0
241,0.0344501,0,0,0,0,0.0373045,0,0,0,0,0,0,0.0217767,0,0,0.0712478,0,0,0.0205442,0,0,0.0413253,0.0708109,0.01975,0.00693268,0.0187668,0.0306801,0.0343085,0.0527424,0.0336981,0.0106612,0.013644,0.0293091,0.0288428,0.0240248,0.0114495,0.023467,0.0348058,0,0.0185453,0.0697885,0.0360125,0,0,0.0200415,0,0,0.0454204,0.0488815,0.0431941,0.0302659,0.0159155,0.0463601,0.0441086,0.0330034,0.060607,0.0582932,0.0179682,0.0627167,0.0385628,0.101965,0.0198988,0.0123875,0.0229357,0.0202235,0.0223057,0.0466436,0.0204408,0.0267355,0.0304321,0
242,0.0342563,0,0,0,0,0.037327,0,0,0,0,0,0,0.0220149,0,0,0.0711044,0,0,0.020584,0,0,0.0413789,0.0707439,0.0197251,0.00699468,0.0189071,0.0306849,0.0342234,0.0528291,0.0333817,0.0108183,0.0137055,0.0293974,0.0289059,0.0236304,0.0114573,0.0235183,0.033324,0,0.0185078,0.0695721,0.0358932,0,0,0.0199457,0,0,0.0454585,0.0492979,0.0433918,0.0300873,0.0159186,0.0465272,0.0439381,0.0327933,0.060637,0.0586907,0.0182759,0.0628012,0.0385949,0.101982,0.0208734,0.0124549,0.0229295,0.0201727,0.0224952,0.0465878,0.0204416,0.0266066,0.0305275,0
243,0.0340824,0,0,0,0,0.0373505,0,0,0,0,0,0,0.0223124,0,0,0.0711637,0,0,0.0206312,0,0,0.041456,0.0706698,0.0197446,0.00702711,0.019025,0.0306776,0.0342005,0.0528979,0.0331316,0.0111089,0.0137716,0.0294729,0.0289356,0.0232535,0.011407,0.0236027,0.0317457,0,0.0185288,0.0694262,0.0358254,0,0,0.0198353,0,0,0.0454956,0.0496923,0.0436534,0.0299452,0.015893,0.0467176,0.0438451,0.032426,0.0606247,0.0591235,0.0186397,0.0628261,0.0385488,0.101948,0.0222017,0.0124595,0.0229519,0.0200864,0.0226427,0.046536,0.0203555,0.0264143,0.0306585,0
244,0.0339343,0,0,0,0,0.037365,0,0,0,0,0,0,0.0227383,0,0,0.0712426,0,0,0.0206635,0,0,0.0415014,0.0705755,0.0196312,0.00703564,0.0191291,0.0307051,0.0343211,0.0527398,0.0328746,0.011288,0.0138408,0.0295371,0.028945,0.0228458,0.0113765,0.0236392,0.030009,0,0.018596,0.0692534,0.0357743,0,0,0.0197741,0,0,0.0455164,0.0501114,0.0439893,0.0297572,0.0157971,0.0468597,0.0437642,0.0320377,0.0606001,0.0595647,0.0190162,0.0627649,0.0383686,0.101861,0.0237449,0.0124159,0.0229978,0.0200195,0.0227953,0.0464588,0.0202673,0.026215,0.0307093,0
245,0.0338148,0,0,0,0,0.0373827,0,0,0,0,0,0,0.0231527,0,0,0.0712138,0,0,0.0206977,0,0,0.0415325,0.0705127,0.0196252,0.00705371,0.019213,0.0307842,0.0345638,0.0524897,0.0325323,0.0112088,0.0140037,0.0296072,0.0289795,0.0223154,0.011368,0.0236003,0.028284,0,0.0186635,0.0690533,0.035688,0,0,0.0197539,0,0,0.0455005,0.0505803,0.0443729,0.0295304,0.01557,0.0469755,0.0437094,0.0317677,0.0606302,0.0599982,0.0194146,0.0626645,0.0381276,0.101749,0.0254842,0.0123924,0.0230612,0.0199817,0.0229716,0.0462947,0.0202191,0.0261717,0.0306635,0
246,0.033719,0,0,0,0,0.0373844,0,0,0,0,0,0,0.0235409,0,0,0.0711016,0,0,0.0207552,0,0,0.0415504,0.0704663,0.019677,0.00704287,0.019146,0.0309229,0.0348968,0.0523867,0.0322934,0.0112545,0.0142474,0.0297104,0.0290155,0.0217404,0.0113807,0.0235651,0.0266874,0,0.0187663,0.0688411,0.0355779,0,0,0.0197652,0,0,0.0454842,0.0510875,0.0447288,0.0292553,0.0153092,0.0470921,0.043658,0.0315425,0.0607028,0.060431,0.0199078,0.0625571,0.0378335,0.101599,0.0273108,0.0123787,0.0230664,0.0199636,0.0232148,0.0462467,0.0200486,0.0260606,0.0305645,0
247,0.0336173,0,0,0,0,0.0373706,0,0,0,0,0,0,0.0239411,0,0,0.0709707,0,0,0.0208129,0,0,0.0415473,0.070474,0.0197376,0.00701432,0.0192394,0.0310542,0.0353841,0.0523822,0.0320946,0.0114685,0.014445,0.0297994,0.0290876,0.0212589,0.011435,0.0235423,0.0251961,0,0.0189257,0.0686495,0.0354446,0,0,0.0197631,0,0,0.0454457,0.0515902,0.045121,0.0289686,0.0150287,0.0472268,0.0435855,0.0312399,0.0607238,0.0608556,0.0203935,0.0623395,0.0375602,0.101449,0.0293795,0.0124045,0.022983,0.0198809,0.0235046,0.0462475,0.0196461,0.0258713,0.0304485,0
248,0.0334911,0,0,0,0,0.0373478,0,0,0,0,0,0,0.0243562,0,0,0.0708862,0,0,0.0208806,0,0,0.0415313,0.070462,0.0198256,0.00699895,0.0194778,0.031155,0.0359322,0.0522234,0.0319133,0.0118437,0.0145501,0.0298506,0.0291653,0.020779,0.0114371,0.0234805,0.0237374,0,0.0192255,0.0684091,0.0353123,0,0,0.0197356,0,0,0.0454369,0.052097,0.0457289,0.0286543,0.0147147,0.047376,0.0434571,0.0309585,0.060682,0.0612382,0.0207692,0.0619868,0.0373058,0.101338,0.0319285,0.0124048,0.0229919,0.0197514,0.0237901,0.0462877,0.0195807,0.025706,0.0302765,0
249,0.0333351,0,0,0,0,0.0373586,0,0,0,0,0,0,0.0246997,0,0,0.070873,0,0,0.0209133,0,0,0.0415164,0.0704145,0.0198368,0.00704985,0.0194818,0.0312113,0.0365142,0.0521457,0.0318099,0.0121008,0.0147135,0.0298589,0.0291681,0.0202964,0.0114494,0.0234784,0.0224193,0,0.019606,0.0681968,0.0351829,0,0,0.0196937,0,0,0.0454738,0.052663,0.0462567,0.0282949,0.0144048,0.0474978,0.0433405,0.0308205,0.0607662,0.0616057,0.0210879,0.0616853,0.0370406,0.101306,0.0346416,0.012372,0.0230624,0.0197396,0.0240974,0.0462968,0.0198428,0.0256047,0.0300908,0
250,0.0331679,0,0,0,0,0.0373329,0,0,0,0,0,0,0.025101,0,0,0.0707515,0,0,0.0209975,0,0,0.0415058,0.070364,0.0197233,0.00708868,0.0194587,0.0313139,0.037137,0.0519475,0.0317674,0.0121423,0.0148857,0.0298645,0.0291027,0.0198555,0.011524,0.0234979,0.0211222,0,0.0199309,0.0679743,0.03506,0,0,0.0195718,0,0,0.0454917,0.0532753,0.0467238,0.0279673,0.0140651,0.0476567,0.0431518,0.0307544,0.0608512,0.0619322,0.0214434,0.0614601,0.0367211,0.10121,0.0370898,0.0124212,0.023122,0.0196689,0.0244365,0.0462405,0.0199439,0.0255082,0.0298785,0
251,0.032942,0,0,0,0,0.0373164,0,0,0,0,0,0,0.0254924,0,0,0.0706588,0,0,0.0210603,0,0,0.0415103,0.0703603,0.0197587,0.00711537,0.0195945,0.0313965,0.0377855,0.0516774,0.0317194,0.0120014,0.0150172,0.0299229,0.0290777,0.0193631,0.0115945,0.0234962,0.0198455,0,0.0203258,0.0677373,0.0348883,0,0,0.0194013,0,0,0.0455016,0.0539296,0.0472975,0.0276827,0.0137632,0.0478178,0.0428995,0.0307317,0.0609455,0.0622029,0.0217791,0.0611381,0.0363907,0.101146,0.0395848,0.0124704,0.0230974,0.0194976,0.024787,0.0461556,0.0199348,0.0254013,0.0296548,0
252,0.0326965,0,0,0,0,0.0373288,0,0,0,0,0,0,0.025756,0,0,0.0705624,0,0,0.0211337,0,0,0.0415422,0.0704108,0.0199354,0.00710384,0.0196113,0.03149,0.0383911,0.051631,0.0316508,0.0119499,0.0151075,0.0299283,0.0290947,0.0189813,0.01166,0.0234694,0.0186343,0,0.0207968,0.0675279,0.0346914,0,0,0.0191515,0,0,0.0455262,0.0545704,0.0480235,0.0274323,0.0134935,0.0480015,0.0426544,0.0306484,0.0609451,0.062409,0.0220752,0.0607737,0.0360877,0.101159,0.0423322,0.0125292,0.0229958,0.0194096,0.0251219,0.0460069,0.0198419,0.0253051,0.0294348,0
253,0.0325046,0,0,0,0,0.0373121,0,0,0,0,0,0,0.0260304,0,0,0.0704594,0,0,0.0211986,0,0,0.0415974,0.0704484,0.0199854,0.0071073,0.0195545,0.0315847,0.0389576,0.0516955,0.0315269,0.0121229,0.0152403,0.0298826,0.0291118,0.0186232,0.0116538,0.0234728,0.0175865,0,0.0213482,0.0673662,0.034488,0,0,0.0189063,0,0,0.0455635,0.0551698,0.048756,0.0271885,0.0132198,0.0481652,0.0424556,0.0304715,0.0609961,0.0626046,0.0223952,0.0603467,0.0358118,0.101237,0.0450613,0.0126518,0.0228907,0.0194177,0.0254294,0.0458561,0.0195562,0.0252367,0.0292222,0
254,0.033382,0,0,0,0,0.0372813,0,0,0,0,0,0,0.0323402,0,0,0.0720915,0,0,0.0210943,0,0,0.0415452,0.0689353,0.0169034,0.00984098,0.0210627,0.0324987,0.0390261,0.0543984,0.0325713,0.0114066,0.0129632,0.0283499,0.027704,0.0114721,0.0117106,0.0233771,0.0168611,0,0.0220849,0.0662233,0.0348877,0,0,0.0185605,0,0,0.045421,0.0556898,0.049655,0.0262958,0.0126954,0.0480389,0.0414616,0.0308872,0.0612546,0.0626275,0.0222971,0.059805,0.0353102,0.101087,0.0470825,0.0131072,0.022895,0.0196159,0.0251642,0,0.0189881,0.0250834,0.0290639,0
255,0.0322291,0,0,0,0,0.0372385,0,0,0,0,0,0,0.0269733,0,0,0.0701481,0,0,0.021378,0,0,0.04162,0.0704161,0.0196146,0.00711291,0.0196376,0.0318068,0.0398413,0.0517008,0.0312615,0.0127441,0.0157997,0.0298445,0.0290987,0.0174891,0.0115697,0.0235012,0.0163317,0,0.022736,0.0670481,0.0341052,0,0,0.0183718,0,0,0.0455553,0.0562774,0.0499638,0.0267284,0.0127448,0.0484832,0.0420744,0.0302217,0.0610736,0.0630747,0.0230448,0.059543,0.0353952,0.101421,0.0498982,0.0128647,0.0227952,0.0192803,0.0259614,0.0456827,0.0189235,0.0252475,0.028778,0
256,0.0321161,0,0,0,0,0.0372512,0,0,0,0,0,0,0.027481,0,0,0.070137,0,0,0.021418,0,0,0.0416778,0.0704599,0.0196181,0.00713719,0.0198729,0.0317627,0.0401393,0.0516228,0.0311066,0.0129643,0.0161822,0.0298667,0.0291133,0.0168866,0.011539,0.0234214,0.0163297,0,0.0235852,0.0668981,0.0339638,0,0,0.0181927,0,0,0.0455896,0.0567209,0.050473,0.0266062,0.0125979,0.0486353,0.0418687,0.0302097,0.0610595,0.0633366,0.0233353,0.0593471,0.0354094,0.101628,0.0522876,0.0128578,0.0227865,0.0192314,0.0261683,0.0456214,0.0190528,0.0253558,0.0285986,0
257,0.0320358,0,0,0,0,0.0372703,0,0,0,0,0,0,0.0279441,0,0,0.070113,0,0,0.0213745,0,0,0.0416982,0.0705115,0.0197258,0.00717816,0.0201263,0.0317547,0.0403268,0.0515763,0.0308715,0.0130157,0.0165249,0.0299741,0.0291311,0.0163378,0.0115467,0.0232866,0.016549,0,0.0241253,0.0668063,0.0338806,0,0,0.0178902,0,0,0.0456395,0.0570992,0.0509291,0.0265471,0.0125177,0.0488142,0.0416183,0.0299188,0.0610208,0.0635497,0.0236369,0.0594286,0.0355405,0.101758,0.0542309,0.0129947,0.0227326,0.0191602,0.0263112,0.045641,0.0188736,0.0253941,0.0284287,0
258,0.031957,0,0,0,0,0.0372795,0,0,0,0,0,0,0.0285173,0,0,0.070118,0,0,0.0212583,0,0,0.0417328,0.0705198,0.0195618,0.00729291,0.020141,0.0317568,0.0403658,0.0515315,0.0307303,0.0130837,0.0168665,0.030061,0.0291546,0.01568,0.0115563,0.0231138,0.0167014,0,0.0243573,0.0667671,0.0338345,0,0,0.0175497,0,0,0.0457098,0.0574123,0.0513841,0.0265742,0.012514,0.0489741,0.0413651,0.0296531,0.061042,0.0637395,0.0239409,0.0596336,0.035705,0.10182,0.0553739,0.0132083,0.022706,0.0190937,0.0264098,0.0455744,0.0189305,0.0253034,0.0283091,0
259,0.0318895,0,0,0,0,0.0372664,0,0,0,0,0,0,0.0289602,0,0,0.0701493,0,0,0.021126,0,0,0.0417861,0.0705399,0.0196366,0.00738852,0.0201798,0.0317936,0.0402353,0.0514964,0.0306886,0.0132475,0.0171027,0.0301156,0.0291615,0.0151524,0.0115476,0.0228488,0.0167564,0,0.0244538,0.0667479,0.0338285,0,0,0.0172356,0,0,0.0457855,0.0576306,0.0516964,0.0266253,0.0126527,0.0491662,0.0411623,0.0294498,0.061033,0.063911,0.0241959,0.0600048,0.0359023,0.101854,0.0561308,0.0134709,0.0226643,0.0190795,0.0265071,0.0454491,0.0189283,0.0251545,0.0282842,0
260,0.0318024,0,0,0,0,0.0373282,0,0,0,0,0,0,0.0292375,0,0,0.0702298,0,0,0.020973,0,0,0.0418532,0.0705593,0.0199338,0.0074853,0.0202902,0.0317849,0.0400791,0.0516078,0.030663,0.0133991,0.0172352,0.0301302,0.0292255,0.0147321,0.0116048,0.0225721,0.0168085,0,0.0245075,0.0667539,0.0338339,0,0,0.0169094,0,0,0.0458818,0.0577849,0.0518391,0.0266864,0.0128685,0.0493518,0.0409756,0.0293956,0.0610124,0.064054,0.024396,0.0605135,0.0361244,0.101806,0.0566251,0.0137553,0.0227168,0.0191232,0.0265503,0.0452768,0.0188434,0.0250642,0.0281805,0
261,0.0317037,0,0,0,0,0.0373857,0,0,0,0,0,0,0.0295199,0,0,0.0703001,0,0,0.0207825,0,0,0.0419275,0.0705529,0.0199502,0.00763691,0.0204053,0.03177,0.0399186,0.0516218,0.0306783,0.013475,0.0172642,0.0301229,0.0291673,0.0143888,0.0117004,0.0222101,0.0168182,0,0.024511,0.0667368,0.0338538,0,0,0.0166164,0,0,0.0460243,0.0579472,0.0519352,0.0267405,0.0131236,0.0495197,0.0408016,0.0294372,0.0609678,0.0641527,0.0245655,0.0609597,0.036312,0.10168,0.0573646,0.0139565,0.0228822,0.019112,0.0265619,0.0451368,0.018775,0.025047,0.0280221,0
262,0.0316031,0,0,0,0,0.0374625,0,0,0,0,0,0,0.0298067,0,0,0.0703773,0,0,0.020586,0,0,0.0419592,0.0705104,0.0198366,0.00778971,0.0205216,0.0317696,0.0397612,0.0516022,0.0307106,0.0135149,0.0172978,0.0301009,0.029084,0.0140673,0.0116848,0.0219417,0.0168602,0,0.0244229,0.0666954,0.0338769,0,0,0.0163608,0,0,0.0461729,0.0580832,0.0520645,0.0267946,0.0134183,0.0496649,0.0406696,0.0294632,0.0609498,0.0642066,0.0247011,0.0612824,0.0364878,0.101617,0.0585132,0.0139713,0.0230763,0.0190565,0.0265396,0.0449131,0.018746,0.0250489,0.0278438,0
263,0.0315141,0,0,0,0,0.0375503,0,0,0,0,0,0,0.030057,0,0,0.0704744,0,0,0.0204318,0,0,0.0419777,0.070442,0.0197471,0.00792066,0.0206192,0.0317774,0.0396271,0.0516109,0.0307191,0.0134903,0.0173995,0.0300865,0.0290334,0.0137253,0.0116483,0.021615,0.0171606,0,0.0242618,0.0666408,0.0339164,0,0,0.016177,0,0,0.0462545,0.0581436,0.0522155,0.0268549,0.0137446,0.0498129,0.0405703,0.0293655,0.0609463,0.0642174,0.024668,0.0616484,0.0366748,0.10161,0.0597983,0.013888,0.023282,0.0190314,0.0264865,0.0447398,0.0187643,0.0251369,0.0276579,0
264,0.0314182,0,0,0,0,0.0376906,0,0,0,0,0,0,0.0303182,0,0,0.0706031,0,0,0.020313,0,0,0.042016,0.0703767,0.0197415,0.00805055,0.0207471,0.0317953,0.039539,0.0517108,0.0307305,0.0134985,0.0175719,0.0301411,0.029147,0.0134376,0.0116563,0.0212407,0.0177049,0,0.0244103,0.0666097,0.0339394,0,0,0.0160056,0,0,0.0463155,0.0581743,0.0524602,0.0268981,0.0140624,0.0499664,0.0404512,0.0293124,0.0609197,0.0641502,0.0244951,0.0619641,0.0367852,0.10156,0.0609887,0.0137469,0.0234272,0.0190068,0.0264182,0.0447017,0.0188226,0.0253514,0.0274204,0
265,0.0313159,0,0,0,0,0.0378395,0,0,0,0,0,0,0.0306532,0,0,0.0707611,0,0,0.0202012,0,0,0.0420845,0.0703088,0.0197291,0.0081916,0.0208637,0.0318205,0.0394719,0.051759,0.0307338,0.0135278,0.0178244,0.0302375,0.029247,0.0131747,0.0116654,0.0208631,0.0183406,0,0.0245552,0.0665013,0.0339345,0,0,0.0158217,0,0,0.0462889,0.0582113,0.0527669,0.0268967,0.0143858,0.0501041,0.0402886,0.029572,0.0609092,0.0639443,0.0242225,0.0622109,0.0368506,0.101447,0.0623905,0.0135741,0.0233664,0.0190398,0.0263573,0.0446671,0.018965,0.0255793,0.0270657,0
266,0.0322245,0,0,0,0,0.0380714,0,0,0,0,0,0,0.0359065,0,0,0.0726474,0,0,0.0199115,0,0,0.0420436,0.0688018,0.0175238,0.0108357,0.0227664,0.0326523,0.0391215,0.054155,0.0317843,0.0128287,0.0160984,0.0289372,0.0278089,0.00963428,0.0118306,0.020398,0.0188355,0,0.0246894,0.0654661,0.0345388,0,0,0.0154988,0,0,0.0461241,0.0580712,0.0532923,0.0261632,0.0143923,0.0498751,0.0391688,0.0304444,0.0612903,0.0634624,0.023294,0.0622438,0.036641,0.101137,0.0638098,0.0136905,0.0232401,0.019483,0.0257563,0,0.0188387,0.0256368,0.0267253,0
267,0.0311079,0,0,0,0,0.0382414,0,0,0,0,0,0,0.031471,0,0,0.0711219,0,0,0.0201978,0,0,0.0419704,0.0701116,0.0195099,0.00845497,0.0211949,0.031896,0.0394339,0.0518072,0.0307081,0.0140611,0.0183302,0.0303487,0.0293072,0.0124335,0.0117798,0.020409,0.0198944,0,0.0244123,0.0661841,0.033926,0,0,0.0154304,0,0,0.0463059,0.0582673,0.0534868,0.0268313,0.0150665,0.0504024,0.0398866,0.0300467,0.0609865,0.0631093,0.0231312,0.0627638,0.0369152,0.101081,0.0659067,0.0134041,0.0229745,0.0193404,0.0261814,0.0447147,0.0188774,0.0260016,0.0263382,0
268,0.0310285,0,0,0,0,0.0383434,0,0,0,0,0,0,0.0317155,0,0,0.071444,0,0,0.0202716,0,0,0.0416873,0.070052,0.0192363,0.00874447,0.0212911,0.0317998,0.0393903,0.0518392,0.0307146,0.014069,0.0185398,0.0303543,0.0293683,0.0121553,0.0119213,0.0203164,0.020848,0,0.024359,0.0660503,0.0339586,0,0,0.0153567,0,0,0.0463727,0.058205,0.0537142,0.0268915,0.0153499,0.0505678,0.0396626,0.030377,0.0611019,0.0626497,0.0225046,0.0632429,0.0370624,0.10086,0.0675387,0.0134147,0.02314,0.0196214,0.0260801,0.0446162,0.0189061,0.0262659,0.0261679,0
269,0.0308904,0,0,0,0,0.038508,0,0,0,0,0,0,0.031976,0,0,0.0717328,0,0,0.0203218,0,0,0.0415549,0.0699758,0.0192781,0.00905909,0.0214075,0.0317276,0.0393298,0.0518525,0.0307226,0.0140987,0.0187139,0.0303974,0.0294421,0.011925,0.0119777,0.0199175,0.0217772,0,0.0241975,0.0658816,0.0339808,0,0,0.0151842,0,0,0.0464992,0.058113,0.0539362,0.0269437,0.0156899,0.0507084,0.0394448,0.0308348,0.0611984,0.0621795,0.0217497,0.0637932,0.0372758,0.100641,0.0690456,0.0135503,0.0235255,0.0198226,0.0259258,0.0445223,0.0188829,0.0266452,0.0258068,0
270,0.0307366,0,0,0,0,0.038707,0,0,0,0,0,0,0.0323179,0,0,0.0720307,0,0,0.0203436,0,0,0.0415553,0.0698932,0.0191607,0.00937291,0.0215413,0.0316202,0.0392501,0.0518772,0.0307573,0.0140492,0.0188209,0.0304365,0.0295056,0.0117085,0.011928,0.0191634,0.0226944,0,0.0241575,0.0656906,0.034038,0,0,0.0150726,0,0,0.0466539,0.0579901,0.0541507,0.027029,0.0160535,0.0508668,0.0391929,0.0312961,0.0613917,0.0617737,0.0210844,0.0643453,0.037505,0.10048,0.0702191,0.0137666,0.0240663,0.0199306,0.0257075,0.0444196,0.0189348,0.0270838,0.0252544,0
271,0.0306035,0,0,0,0,0.0390032,0,0,0,0,0,0,0.0326055,0,0,0.0723693,0,0,0.0203212,0,0,0.0414889,0.0698183,0.0191428,0.00972543,0.0217111,0.0314756,0.0391494,0.0519121,0.030815,0.0140688,0.0189785,0.0304502,0.0295854,0.0113469,0.0118566,0.018659,0.0233423,0,0.0238825,0.0655497,0.0341277,0,0,0.0150449,0,0,0.0468304,0.0578032,0.0540409,0.0271997,0.0165861,0.0510678,0.038846,0.031656,0.0616802,0.0614154,0.0204726,0.064836,0.0378766,0.100533,0.0708971,0.0140514,0.0247448,0.0200218,0.0254356,0.0443233,0.0190265,0.0271918,0.0248274,0
272,0.0301458,0,0,0,0,0.0393253,0,0,0,0,0,0,0.0329255,0,0,0.0730377,0,0,0.0205307,0,0,0.041549,0.0696218,0.0187322,0.0101354,0.0217911,0.0314002,0.0395429,0.0518625,0.0306736,0.0140996,0.0191141,0.0304672,0.02957,0.0108998,0.0119175,0.0185586,0.0206103,0,0.0233361,0.0645993,0.0339231,0,0,0.0151282,0,0,0.0470223,0.0580712,0.0516987,0.0260307,0.0196445,0.0507321,0.0385906,0.0320783,0.0617303,0.0603961,0.0189765,0.0652662,0.0397146,0.102544,0.0670653,0.0142668,0.0252912,0.0201104,0.0254954,0.0440811,0.0189653,0,0.0249959,0
273,0.0300441,0,0,0,0,0.0396922,0,0,0,0,0,0,0.0333758,0,0,0.0733706,0,0,0.0205995,0,0,0.0415963,0.0695403,0.0185702,0.0104005,0.0219825,0.0312767,0.0395292,0.0518253,0.0306883,0.0143023,0.0192993,0.0306071,0.0296448,0.0104353,0.0119633,0.018572,0.0203769,0,0.0229714,0.0645205,0.0339203,0,0,0.0152645,0,0,0.0471643,0.057852,0.0511756,0.0262557,0.0202309,0.0508814,0.0382176,0.0323374,0.0620035,0.0603443,0.0186691,0.0655724,0.0400443,0.102678,0.0666282,0.0145057,0.0257857,0.0204446,0.0252434,0.0439191,0.0186887,0,0.0259206,0
274,0.0299396,0,0,0,0,0.0400685,0,0,0,0,0,0,0.0338725,0,0,0.0736346,0,0,0.0207245,0,0,0.0418514,0.0695039,0.0185875,0.0106357,0.0222786,0.0311345,0.0395619,0.0517605,0.0307127,0.01458,0.0195692,0.0307431,0.0297921,0.0100285,0.0119049,0.0186813,0.0197145,0,0.0225521,0.0645242,0.0338682,0,0,0.0154775,0,0,0.0473042,0.0575868,0.0504361,0.0265343,0.020798,0.0509931,0.0378715,0.0325158,0.0622828,0.0603722,0.0185086,0.0656871,0.0403815,0.102935,0.0653052,0.0148306,0.0263799,0.0207635,0.0249932,0.0437388,0.0184477,0,0.027272,0
275,0.0298741,0,0,0,0,0.0404541,0,0,0,0,0,0,0.0343264,0,0,0.0738635,0,0,0.0208294,0,0,0.0421071,0.0694413,0.018611,0.0108813,0.0223358,0.0310206,0.0395989,0.0517868,0.0307842,0.0146576,0.0197785,0.0307777,0.0298137,0.00972272,0.011931,0.0188762,0.0186207,0,0.0221543,0.0644958,0.033804,0,0,0.015641,0,0,0.0474011,0.0572941,0.049606,0.0268052,0.0212813,0.051072,0.037493,0.0326138,0.0625881,0.0604696,0.0184347,0.0655896,0.0406613,0.103255,0.0629875,0.0150465,0.0269852,0.0211375,0.0247109,0.043674,0.0185394,0,0.0285583,0
276,0.0304023,0,0,0,0,0.0408675,0,0,0,0,0,0,0.0344874,0,0,0.0736121,0,0,0.0205214,0,0,0.0423908,0.0693852,0.0188226,0.0111466,0.0224563,0.0308746,0.0388804,0.0519744,0.0308418,0.0147098,0.0200731,0.0308964,0.0299404,0.00960672,0.0118122,0.0187075,0.0162992,0,0.0216798,0.0657929,0.0341814,0,0,0.0156818,0,0,0.0474409,0.0548103,0.0479163,0.0294175,0.0232667,0.0522956,0.0369206,0,0.0653724,0.0602733,0.0157733,0.0635672,0.0406186,0.104554,0.0577415,0.015331,0.0274307,0.0217515,0.0238493,0.0439805,0.0185948,0,0.0299259,0
