Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,x75,LTHIA,RTHI,IMUR_M,RTHIA,RTHII
149,0.016464,0.0182533,0,0,0,0,0,0.0347951,0.0323568,0.0380783,0.0188018,0,0,0.0208814,0,0.0122979,0.00575972,0.0380367,0.042458,0.0167905,0.0136449,0.010362,0.0364039,0.00769401,0.00987908,0.0411218,0.0253553,0.0288211,0.0265427,0.0377271,0.0367582,0.0246371,0.0173158,0.00935409,0.0665954,0.0167582,0.0624717,0.0146061,0.0156849,0,0,0.0274455,0,0.0165153,0.0132722,0.0437623,0.0781477,0.0114161,0.0550679,0.0122498,0.022476,0.0332749,0.0422385,0.0389002,0.0238184,0.0453281,0.0706246,0.0207503,0.00780708,0.00789813,0.0168025,0.0135659,0,0,0,0,0,0,0,0,0,0.0139379,0.0234449,0,0.0804768,0
150,0.015629,0.0176811,0,0,0,0,0,0.0331866,0.0325005,0.0377347,0.0185473,0,0,0.0204592,0,0.0123223,0.00526237,0.0375359,0.0424261,0.0161399,0.0143806,0.0100903,0.0357597,0.00848494,0.0106081,0.041827,0.0258948,0.0294435,0.0267055,0.0378898,0.0353408,0.0240851,0.0173027,0.00931447,0.0662873,0.0168127,0.0617448,0.0143627,0.0150435,0,0,0.026872,0,0.01644,0.0128744,0.0435817,0.076722,0.0110773,0.0548415,0.0125564,0.0219539,0.0334907,0.0419548,0.0391761,0.0241881,0.045076,0.0718982,0.0202021,0.00749659,0.00768695,0.0162838,0.0129857,0,0,0,0,0,0,0,0,0,0.0156393,0.0225698,0,0.08067,0
151,0.0142914,0.0166777,0,0,0,0,0,0.0318652,0.0327222,0.0368681,0.018059,0,0,0.0199519,0,0.0122172,0.00475358,0.0370215,0.0421882,0.0155022,0.0152055,0.00992866,0.0343627,0.0090937,0.0115329,0.0416819,0.0259087,0.0297124,0.0264101,0.0374867,0.0342411,0.0229767,0.0173893,0.00941021,0.0645163,0.0169557,0.0594576,0.0138772,0.0140604,0,0,0.026284,0,0.0163377,0.0123349,0.043299,0.0732411,0.0108729,0.0539661,0.0131579,0.0210138,0.0333226,0.0411338,0.0395738,0.0241186,0.0441435,0.0718896,0.0194977,0.00710663,0.00745061,0.0155048,0.0121282,0,0,0,0,0,0,0,0,0,0.017348,0.0219632,0,0.0812106,0
152,0.0126433,0.0154838,0,0,0,0,0,0.0321954,0.033105,0.0360821,0.0176097,0,0,0.0196314,0,0.0120588,0.00465233,0.0365329,0.0403322,0.015008,0.0167664,0.010358,0.0325014,0.0109269,0.0133645,0.0410182,0.0255003,0.0298685,0.0253667,0.0359051,0.0341028,0.0214806,0.0175297,0.00972433,0.0614252,0.0172701,0.0558488,0.0133811,0.0128503,0,0,0.0258906,0,0.0161426,0.0117503,0.0428754,0.0682446,0.0102662,0.0521952,0.0146166,0.0196656,0.0327936,0.0395454,0.0398807,0.0236451,0.0424282,0.0707283,0.0185211,0.00667261,0.00694928,0.0146247,0.0110695,0,0,0,0,0,0,0,0,0,0,0.0226921,0,0.0818285,0
153,0.00894393,0.00946532,0,0,0,0,0,0.0303998,0.0386196,0.0341693,0.0160283,0,0,0.0184212,0,0.0133217,0.00342689,0.0352805,0.0371597,0.0132641,0.0171895,0.0119612,0.0233671,0.0121061,0.0138186,0.0405726,0.0241283,0.0286956,0.0235837,0.0345198,0.0321381,0.0164221,0.0133995,0.00675772,0.0736193,0.0201529,0.0644653,0.0119574,0.00927114,0,0,0.0251389,0,0.0137953,0.010327,0.042285,0.0764459,0.00858784,0.0416011,0.0189987,0.01114,0.0258358,0.0324624,0.0362624,0.0265762,0.0394868,0.0835289,0.0144094,0.00723299,0.00707369,0.00980134,0.0106077,0,0,0,0,0,0,0,0,0,0.0202458,0.0174694,0,0.0842469,0
154,0.00953774,0.0112675,0,0,0,0,0,0.0301763,0.0389475,0.0335191,0.0158912,0,0,0.0197545,0,0.0137982,0.00352935,0.0342094,0.0354118,0.0126541,0.0170794,0.0132298,0.0245568,0.0121389,0.0135152,0.0398896,0.0232943,0.0280732,0.0229323,0.0334452,0.0315298,0.0165,0.013818,0.00709664,0.0470837,0.0201881,0.0422462,0.012601,0.0097755,0,0,0.0257279,0,0.0138618,0.0106384,0.0408715,0.0509827,0.00918185,0.042838,0.0210823,0.0116169,0.0286397,0.0319083,0.0391618,0.020472,0.0342624,0.0616473,0.0149691,0.00708408,0.00693062,0.0115809,0.0110381,0,0,0,0,0,0,0,0,0,0.0186819,0.020046,0,0.0829887,0
155,0.0063506,0.0108079,0,0,0,0,0,0.0289466,0.0383506,0.0301203,0.0108561,0,0,0.0175087,0,0.0134695,0.00362879,0.0347398,0.0314231,0.00926673,0.0139377,0.0177216,0.0226557,0.0112861,0.0118457,0.0426834,0.0212355,0.0262001,0.021126,0.031042,0.0297647,0.0163775,0.0133293,0.00637979,0.0256703,0.0201852,0.0220719,0.0107841,0.00722585,0,0,0.0252047,0,0.0138933,0.0101595,0.0337804,0.0220641,0.0192072,0.0246688,0.0221424,0.0111027,0.0230688,0.00970978,0.0228936,0.00403977,0.00825489,0.0452422,0.0141607,0.00653542,0.00685577,0.0111104,0.00692365,0,0,0,0,0,0,0,0,0,0.0192728,0.0173098,0,0,0
156,0.006644,0.0112466,0,0,0,0,0,0.0300326,0.0385171,0.0303075,0.0113495,0,0,0.0172677,0,0.0136958,0.00340082,0.0343611,0.0315549,0.00919585,0.0142272,0.0179054,0.0229914,0.010875,0.0118387,0.0424762,0.0209313,0.0259378,0.0208873,0.0305577,0.0302789,0.0159884,0.013456,0.00639142,0.0202249,0.0201513,0.0193216,0.0102746,0.00774943,0,0,0.0249683,0,0.0140254,0.0102684,0.0326554,0.0175842,0.0188367,0.0180413,0.0219363,0.0114063,0.0207954,0.00626459,0.0210393,0.00506975,0.00390917,0.0431374,0.0143915,0.00651718,0.00665683,0.0116105,0.00714682,0,0,0,0,0,0,0,0,0,0.0197695,0.0169217,0,0,0
157,0.00688923,0.0113628,0,0,0,0,0,0.0308956,0.0385472,0.0304132,0.0119599,0,0,0.0169609,0,0.0136918,0.00332512,0.0344906,0.0310109,0.00925592,0.0150407,0.0181717,0.0231978,0.0108981,0.0122838,0.0425437,0.0207949,0.0259277,0.020758,0.0298721,0.0309639,0.0156368,0.0134807,0.00656228,0.0165493,0.0201775,0.0180004,0.00953745,0.00815458,0,0,0.024593,0,0.0140682,0.010209,0.03209,0.0149933,0.0182695,0.0130621,0.0213913,0.011222,0.0193155,0.00494232,0.0196499,0.00648392,0.00110206,0.0419265,0.0144693,0.00621885,0.0064885,0.0118073,0.00734796,0,0,0,0,0,0,0,0,0,0.0201968,0.0173427,0,0,0
158,0.00767085,0.0120104,0,0,0,0,0,0.03598,0.0386806,0.0312846,0.0129189,0,0,0.0171747,0,0.0138361,0.00344497,0.0354657,0.0287419,0.00961771,0.0199541,0.0186263,0.0237692,0,0.0165743,0.0427904,0.0219273,0.0280623,0.0203795,0.0275249,0.0352238,0.0153901,0.0135887,0.00666964,0.0143133,0.0202642,0.0178814,0.0088865,0.00901436,0,0,0.0248634,0,0.0140914,0.0103957,0.0317708,0.0136705,0.0175292,0.00942507,0.0214382,0.011241,0.0183195,0.0051793,0.0186176,0.00775865,0.00211269,0.0407664,0.0146418,0.00592947,0.0064829,0.0124816,0.00793085,0,0,0,0,0,0,0,0,0,0,0.017721,0,0,0
159,0.00796244,0.0123034,0,0,0,0,0,0.0323196,0.0387163,0.0302693,0.0130317,0,0,0.0171099,0,0.0139902,0.00351604,0.0358037,0.0286419,0.00973007,0.0172019,0.0175334,0.0240876,0.0125159,0.0145293,0.0430379,0.0212913,0.0267691,0.0207228,0.0289234,0.0320461,0.0150831,0.013607,0.00653544,0.0135451,0.0202734,0.0184264,0.00880512,0.00922074,0,0,0.0246403,0,0.0141191,0.0103392,0.0317552,0.0131538,0.016925,0.00662352,0.0208317,0.0113189,0.0178127,0.00617328,0.0175263,0.0090841,0.00390033,0.0384321,0.0145785,0.00564818,0.00658746,0.0129021,0.00809105,0,0,0,0,0,0,0,0,0,0.022059,0.017724,0,0,0
160,0.00868091,0.0129792,0,0,0,0,0,0.0354881,0.0388338,0.0307461,0.0135193,0,0,0.0174281,0,0.014149,0.00373452,0.0367356,0.0276983,0.00998835,0.0202139,0.0181247,0.0247101,0.0146193,0.0173799,0.043293,0.0222342,0.0280595,0.0204602,0.0276269,0.0345569,0.0150201,0.0137092,0.00652727,0.0136346,0.0203785,0.0191145,0.00883225,0.00984148,0,0,0.0247718,0,0.0141508,0.0103188,0.0318293,0.0132609,0.0164732,0.00473043,0.0204697,0.0113029,0.0174733,0.00725892,0.016507,0.0103317,0.00542215,0.0347932,0.0146917,0.00547558,0.00643687,0.013614,0.00863246,0,0,0,0,0,0,0,0,0,0,0.0173523,0,0,0
161,0.00903605,0.0133285,0,0,0,0,0,0.0331227,0.0389336,0.0304918,0.0136312,0,0,0.0174462,0,0.0142373,0.00384321,0.0365262,0.0283099,0.0100779,0.0178444,0.0179464,0.0249467,0.0130616,0.0152904,0.0432218,0.0215408,0.0268227,0.0207442,0.0288902,0.0329337,0.0148437,0.0137889,0.00657591,0.0145085,0.0204707,0.0198515,0.00913552,0.00999761,0,0,0.024784,0,0.0141973,0.0102729,0.0319222,0.0136822,0.0162443,0.00515226,0.0194538,0.0112538,0.0171962,0.00839733,0.0154002,0.0116592,0.00674171,0.0292495,0.0147886,0.00532697,0.00615644,0.0139927,0.00890582,0,0,0,0,0,0,0,0,0,0.0226003,0.0171182,0,0,0
162,0.00948872,0.0137251,0,0,0,0,0,0.0334267,0.0390662,0.0307256,0.013762,0,0,0.0176504,0,0.0143794,0.00395782,0.0362507,0.0285771,0.0101667,0.0175579,0.0178915,0.025151,0.0126506,0.0149139,0.0431307,0.0212739,0.02654,0.0205171,0.0289542,0.033414,0.0147489,0.0138867,0.00672496,0.0160777,0.0205934,0.0206118,0.00933788,0.0101872,0,0,0.0251195,0,0.0142393,0.0104002,0.0320514,0.0142453,0.0162004,0.00740349,0.0185417,0.0113997,0.0167831,0.00920688,0.0144107,0.0126349,0.00759532,0.0221461,0.0148794,0.00521189,0.00593915,0.0143827,0.00900382,0,0,0,0,0,0,0,0,0,0.0220553,0.0167183,0,0,0
163,0.00976073,0.0139989,0,0,0,0,0,0.0336011,0.0390757,0.0308227,0.0135989,0,0,0.017797,0,0.0143933,0.00414659,0.0356646,0.0286462,0.0100987,0.0170683,0.0178684,0.0251408,0.0122744,0.014354,0.0430151,0.0209121,0.0261797,0.0204864,0.0289977,0.0337213,0.0146247,0.0138966,0.00678036,0.0178888,0.0206838,0.0211513,0.00925475,0.0102434,0,0,0.0254424,0,0.0142528,0.0105352,0.0324548,0.0140317,0.0162405,0.0102636,0.0175003,0.0115546,0.0158409,0.00947698,0.0135575,0.0131411,0.00794458,0.0163422,0.0149583,0.00508395,0.00582045,0.0145954,0.00895272,0,0,0,0,0,0,0,0,0,0.0212688,0.0160248,0,0,0
