Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,x76,,x78,x82,x83,x84
269,0.00249461,0.00380777,0,0,0,0,0,0,0.0122626,0.0305078,0.00879458,0.0065124,0,0,0.000441241,0,0.0133782,0.00112023,0.0375032,0.0115364,0.0157396,0,0.000285197,0.0082393,0.006689,0.00808058,0.00729656,0.0369208,0.00684288,0,0.00439575,0.0315293,0.00966551,0.0032388,0.0113639,0.000612925,0.014393,0.0231846,0.0121862,0.00523076,0.00365193,0,0,0.00608683,0,0.0164799,0.00136976,0.0406134,0.0198166,0.0246632,0.0161547,0.00552183,0.00318151,0.0107887,0.017935,0.0151954,0,0.0150102,0.0123878,0.0146844,0.0141177,0.0208419,0.00474407,0.00349269,0.00143655,0.00182591,0.00465468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,0.00192081,0.00371369,0,0,0,0,0,0,0.0131948,0.0308507,0.00847553,0.00616581,0,0,0.00218125,0,0.0135058,0.00224301,0.0359622,0.0109711,0.0160178,0,0.0010837,0.00912442,0.00645726,0.00727189,0.00719644,0.0367091,0.00679209,0,0.00524685,0.0317858,0.0119126,0.00498466,0.0113682,0.00092353,0.0106109,0.0233006,0.0153364,0.00703634,0.00284284,0,0,0.0065877,0,0.0164344,0.00108816,0.0402688,0.020495,0.0232238,0.0154489,0.00503988,0.00263136,0.00911845,0.0200807,0.0101435,0,0.018464,0.014627,0.0183012,0.0191827,0.0146121,0.00479463,0.00327586,0.00188257,0.00117757,0.00381936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,0.00287815,0.00319154,0,0,0,0,0,0,0.0130506,0.0302118,0.0089751,0.00664014,0,0,0.00205728,0,0.013785,0.00180837,0.0366223,0.0111364,0.0161036,0,0.00133005,0.00806182,0.00651752,0.00785429,0.00766202,0.03662,0.0066072,0,0.00415148,0.031627,0.0116863,0.00441845,0.0110661,0.00117924,0.015268,0.023107,0.0117725,0.00448555,0.0045109,0,0,0.00621844,0,0.0163537,0.00126594,0.041062,0.0240329,0.0245767,0.0146184,0.00635892,0.00343763,0.0101616,0.017791,0.0111771,0.0109222,0.0142752,0.0135339,0.0131367,0.0148166,0.024733,0.00477844,0.00345838,0.00170744,0.00158056,0.00488554,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,0.00304858,0.00305313,0,0,0,0,0,0,0.0147511,0.0301395,0.00939147,0.0068957,0,0,0.00205285,0,0.0137729,0.00166753,0.0361848,0.0111866,0.0163677,0,0.00171712,0.00792724,0.006404,0.00768234,0.00779566,0.0365285,0.00647256,0,0.0041329,0.0316288,0.0121862,0.00432101,0.0110854,0.00125429,0.0159263,0.0230909,0.0114964,0.00403756,0.00500086,0,0,0.00622576,0,0.0163501,0.00143436,0.0411193,0.0259157,0.0247233,0.0133925,0.00650613,0.00362361,0.00948409,0.0180468,0.0098886,0.00893045,0.0135227,0.015016,0.0112621,0.0144283,0.0272154,0.00487607,0.0037311,0.00147092,0.00170027,0.00516075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,0.00341584,0.00305251,0,0,0,0,0,0,0.0161186,0.0300725,0.00967641,0.0070619,0,0,0.00211955,0,0.0137997,0.0014188,0.0357848,0.0110251,0.0165967,0,0.002449,0.00797054,0.00636227,0.00750092,0.00799326,0.0364706,0.00638265,0,0.00423056,0.0316824,0.0126874,0.00399843,0.0110679,0.00123521,0.0151347,0.0230758,0.0130419,0.00347651,0.00545579,0,0,0.00652915,0,0.0163473,0.00175516,0.04111,0,0.0248246,0.0117078,0.00684232,0.0039635,0.00836261,0.0184603,0.0089875,0.00659924,0.0125756,0.0171931,0.00923973,0.0146551,0.0286838,0.00509574,0.0036414,0.00105605,0.00193666,0.00526576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,0.00377068,0.00323805,0,0,0,0,0,0,0.0164645,0.0299491,0.00970117,0.00726772,0,0,0.00229895,0,0.0138685,0.00123701,0.0352514,0.0109944,0.0167952,0,0.00292842,0.0081678,0.00642336,0.00750476,0,0.0363363,0.00679355,0,0,0.0317983,0.0132182,0.0037522,0.0109572,0.0014067,0.0172018,0.0230081,0.0108692,0.00309379,0.00580794,0,0,0.00673782,0,0.0163035,0.00201643,0.0409337,0.0303892,0.0249875,0.0102059,0.00689574,0.0042803,0.0078384,0.0188581,0.00783158,0.00580369,0.0106548,0.0195264,0.00666946,0.012585,0.0310144,0.00527719,0.00348887,0.00102937,0.00221715,0.00532943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,0.00417213,0.0033131,0,0,0,0,0,0,0.0158253,0.0297903,0.00876161,0.00756896,0,0,0.00257224,0,0.0138257,0.00101539,0.0348757,0.00950119,0.0171659,0,0.0030189,0.00807597,0.00629475,0.00715202,0,0.0364118,0.00659712,0.00252151,0.0045068,0.0316713,0.0134966,0.00356837,0.0109142,0.00153092,0.0175507,0.022872,0.0104611,0.00255295,0.00621727,0,0,0.00702285,0,0.0162103,0.00224651,0.0408221,0.030116,0.0249751,0.0084778,0.00708817,0.00461417,0.00720554,0.019423,0.00707343,0.00452972,0.00903188,0.0221135,0.00438274,0.0117617,0.0314247,0.00547419,0.00327128,0.000925819,0.0024559,0.00577963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,0.00454322,0.00348576,0,0,0,0,0,0,0.0152303,0.0297067,0.00858293,0.00778202,0,0,0.00287373,0,0.0138107,0.000835581,0.0347283,0.00868202,0.0172617,0,0.00331533,0.0079902,0.00633013,0.00677458,0,0.0363036,0.0064227,0.0027939,0.00464595,0.0315621,0.0146291,0.00347709,0.0108991,0.00131033,0.0195694,0.0227424,0.00886621,0.00200817,0.00654447,0,0,0.00724148,0,0.0161359,0.00247064,0.0407858,0.0275395,0.025157,0.00737255,0.00732373,0.0048228,0.00712301,0.0199659,0.00697841,0.00358301,0.00742147,0.0246541,0.00279486,0.0102419,0,0.0056029,0.00303806,0.000945664,0.00269887,0.00594245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,0.00599005,0.0074516,0,0,0,0,0,0,0.0150598,0.0300144,0.00842085,0.00821108,0,0,0.00705753,0,0.0124931,0.00502819,0.0344308,0.00808024,0.0176394,0,0.00370515,0.00840989,0.00629548,0.00639587,0,0.0363739,0.00628541,0.00291879,0.00475431,0.031539,0.0154272,0.00358363,0.0115303,0.00128153,0.0167709,0.022853,0.00917828,0.00156575,0.00602035,0,0,0.00426372,0,0.0166139,0.00357268,0.0409321,0.0264734,0.0250534,0.00498895,0.00689685,0.00510096,0.00647185,0.020379,0.00573307,0.00222817,0.00687676,0.027544,0.00281366,0.0101817,0.0287321,0.00486402,0.00404649,0.00199214,0.00677053,0.00805854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,0.00449054,0.00386194,0,0,0,0,0,0,0.0151919,0.0294976,0.00829609,0.00836256,0,0,0.00375354,0,0.0136964,0.000646252,0.034342,0.00773853,0.0178748,0,0.00394882,0.00946709,0.00645178,0.00644004,0,0.0366294,0.00645688,0.00309293,0.00482089,0.0316593,0.015916,0.00361728,0.0107753,0.00109863,0.0146794,0.0228286,0.00860474,0.00125509,0.00590184,0,0,0.00491464,0,0.0164104,0.00300792,0.041092,0.0240287,0.0254032,0.00385007,0.00720498,0.00460966,0.00684523,0.020957,0.00539715,0.00151853,0.0074379,0.0302224,0.00541823,0.0104458,0.0249403,0.00502707,0.00323003,0.00133727,0.00269959,0.00599432,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,0.00454055,0.00388442,0,0,0,0,0,0,0.0155774,0.0294076,0.00794116,0.00859763,0,0,0.00407093,0,0.013658,0.000737874,0.0343342,0.00752869,0.0181039,0,0.00418064,0.00955341,0.00663228,0.00664125,0,0.0368665,0.00662139,0.00321201,0.00559544,0.0318419,0.0162269,0.0035139,0.0107782,0.00129353,0.0120832,0.022755,0.00839074,0.00145995,0.0059844,0,0,0.00482588,0,0.0164113,0.003267,0.0412119,0.0212296,0.0255465,0.00495849,0.00715265,0.00468873,0.00731657,0.0214498,0.00512241,0.00141194,0.00948256,0.0327835,0.00818841,0.012148,0.0201046,0.00509063,0.00333313,0.00130573,0.00276526,0.00606666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,0.00470145,0.00386173,0,0,0,0,0,0,0.0159111,0.0293417,0.00756839,0.00877194,0,0,0.00428914,0,0.0136376,0.000806042,0.0342384,0.00658495,0.0182981,0,0.00446896,0.00972998,0.00668508,0.00678748,0,0.0366073,0.0066719,0.00356972,0.00495686,0.0320254,0.0166826,0.00352594,0.0107545,0.00136849,0.00949111,0.0226526,0.00868751,0.0019977,0.00613415,0,0,0.00466393,0,0.0163839,0.00338406,0.0413597,0.0178763,0.0256223,0.00627656,0.00708194,0.00468157,0,0.0219287,0.00494922,0.00281168,0.0118805,0.0349892,0.0105776,0.0139313,0.0155219,0.00498446,0.00343149,0.00142925,0.00274215,0.00609844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,0.00504769,0.0039475,0,0,0,0,0,0,0.0162013,0.0293078,0.00754241,0.00887111,0,0,0.00453126,0,0.0136265,0.000886809,0.0343948,0.00593566,0.0183158,0,0.0046675,0.00996229,0.00687585,0.007067,0,0.036522,0.00633378,0.00371681,0.00486199,0.0319585,0.0172373,0.00359194,0.010754,0.00134398,0.00747915,0.0226498,0.0110882,0.00240025,0.0063603,0,0,0.00460139,0,0.016428,0.00359458,0.0414033,0.0170895,0.0258406,0.0102774,0.00724084,0.00485884,0.00641655,0.0219093,0.00548383,0.0048004,0.0154299,0.0372835,0.0132361,0.0179484,0.011176,0.00501281,0.00377229,0.00170691,0.00291473,0.00639771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,0.00515506,0.00422725,0,0,0,0,0,0,0.01632,0.029295,0.00759298,0.00897759,0,0,0.00481133,0,0.0136064,0.00102854,0.0346024,0.00577027,0.0182919,0,0.00461843,0.0101265,0.00709103,0.00736194,0,0.0366239,0.00580758,0.00373583,0.00470948,0.0316789,0.0175358,0.00362587,0.0107683,0.00139011,0.00697454,0.0225545,0.0131455,0.00266911,0.00642629,0,0,0.00495314,0,0.0163883,0.00381616,0.0417045,0.0173287,0.0261713,0.0136809,0.00750838,0.00513812,0.00627967,0.0220469,0.0059815,0.00511459,0.0181331,0.0390527,0.0151795,0.0207518,0.00774492,0.00523838,0.00365549,0.00163195,0.00319548,0.00642993,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,0.00499093,0.0040779,0,0,0,0,0,0,0.0161771,0.0292111,0.00719892,0.0090842,0,0,0.00480318,0,0.0136454,0.000885174,0.0348456,0.00597117,0.0181581,0,0.00433191,0.00958413,0.00725925,0.00751528,0,0.0367093,0.00543256,0.00388032,0.00464434,0.0314496,0.0175502,0.00359065,0.0107396,0.00130034,0.0100894,0.0223903,0.0156937,0.00279037,0.00664555,0,0,0.00495369,0,0.016297,0.00410783,0.0421798,0.018404,0.0264862,0.0171499,0.00744737,0.00520276,0,0.0224002,0.00655565,0.00480642,0.0205437,0.0399629,0.0168765,0.023245,0,0.00517585,0.00372217,0.00176587,0.00300114,0.00634202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,0.00473683,0.00395844,0,0,0,0,0,0,0.0158263,0.0291701,0.0068109,0.0091949,0,0,0.00471586,0,0.0136309,0.000762498,0.0350694,0.00601573,0.0180213,0,0.0041906,0.00923514,0.00732455,0.00750674,0,0.0368273,0.00508397,0.00396914,0.00546545,0.0312967,0.0173988,0.00356818,0.0107431,0.00139964,0.0101337,0.0222585,0.0169499,0.00288921,0.00659064,0,0,0.00511375,0,0.0162172,0.00430675,0.042334,0.0213308,0.0267217,0.0202524,0.0074119,0.00523992,0.00687245,0.0224131,0.00675011,0.00388574,0.0220275,0.0405957,0.0172651,0.0250692,0.00608239,0.00527446,0.00353953,0.00199431,0.00279881,0.00602159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,0.00461344,0.00396169,0,0,0,0,0,0,0.0154862,0.0291428,0.00659603,0.00941559,0,0,0.00469453,0,0.0136172,0.000750034,0.0352265,0.00543355,0.0180426,0,0.00428379,0.00895829,0.0070674,0.00725846,0,0.0370192,0.00520021,0.00400532,0.00471489,0.0313101,0.0173054,0.00355875,0.0107468,0.00157636,0.0113548,0.0221934,0.0177957,0.00294456,0.00649252,0,0,0.00541365,0,0.0161513,0.00440742,0.0421642,0.0234697,0.0269767,0.0212426,0.00740415,0.00529727,0.00725358,0.022224,0.00665972,0.00339018,0.0224821,0.0404053,0.0173885,0.0259535,0.0069179,0.0053922,0.00312222,0.00181607,0.0027153,0.00583572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,0.00472513,0.00402567,0,0,0,0,0,0,0.0147861,0.0291027,0.00590952,0.0097333,0,0,0.00471943,0,0.0135893,0.000774981,0.0353408,0.00494508,0.0180967,0,0.00432046,0.00841369,0.00676688,0.00689869,0,0.036905,0.00518455,0.00411439,0.00442318,0.0314129,0.0168906,0.00356718,0.0107453,0.00149298,0.0123562,0.0221986,0.0182111,0.00277217,0.00646102,0,0,0.0056423,0,0.0161212,0.0044723,0.0416477,0.0250191,0.0273074,0.0213023,0.00734227,0.00537665,0.0067139,0.0218243,0.00660403,0.0029502,0.0224989,0.0400029,0.0172604,0.0263952,0.00860877,0.00552361,0.00289472,0.00181256,0.00270088,0.00581171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,0.0059187,0.00739181,0,0,0,0,0,0,0.0146028,0.029437,0.00495809,0.0101902,0,0,0.00778523,0,0.012465,0.00542193,0.0354716,0.00507965,0.0181443,0,0.00417239,0.00764241,0.0064358,0.00601174,0,0.0369869,0.00472837,0.00424887,0.00416783,0.0310291,0.0168598,0.00415294,0.0114524,0.00200786,0.011038,0.0222091,0.0174615,0.00281213,0.00625136,0,0,0.00655766,0,0.0164806,0.00529771,0.0411021,0.0250403,0.027652,0.0190945,0.0068183,0.00627169,0.00614461,0.0215119,0.00616001,0.00229356,0.0215948,0.03965,0.0168438,0.0257476,0.00927182,0.00594337,0.00350985,0.00242318,0.0066921,0.00764957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,0.00471806,0.00360187,0,0,0,0,0,0,0.0141309,0.0289504,0.00438383,0.0102415,0,0,0.00445114,0,0.0137407,0.000741549,0.0354559,0.00578218,0.0181674,0,0.00415327,0.00721591,0.00624942,0.00545458,0,0.0370379,0.0041925,0.00413643,0.00394672,0.0305901,0.0164721,0.00325178,0.0107514,0.00128008,0.00943036,0.0222875,0.0165351,0.00273916,0.00628247,0,0,0.00522374,0,0.0163121,0.00461005,0.0408044,0.0245379,0.0281864,0.016257,0.00719609,0.00508418,0.00608387,0.0213822,0.00569597,0.00207246,0.0202631,0.0389758,0.0160723,0.0247556,0.0102072,0.00511054,0.00307088,0.00193971,0.00224155,0.00579875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,0.00484646,0.00348767,0,0,0,0,0,0,0.0131279,0.0288332,0.00371403,0.0103481,0,0,0.00448269,0,0.0137491,0.000716873,0.0354641,0.00658734,0.0180939,0,0.00425448,0.00676346,0.00615991,0.00499809,0,0.0369702,0.00373078,0.00406523,0.00384218,0.0302602,0.0161151,0.00304991,0.0107393,0.00149476,0.00923213,0.0222293,0.0157333,0.00262323,0.00622481,0,0,0.00523944,0,0.0162908,0.00481887,0.0406555,0.0244184,0.0284803,0.0138762,0.00690768,0.00518627,0.00562802,0.0210875,0.00564738,0.00191883,0.0190317,0.03813,0.0151988,0.0238688,0.0134761,0.00512988,0.00322076,0.00206919,0.00214818,0.0056458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,0.00515289,0.00334952,0,0,0,0,0,0,0.0124576,0.0286419,0.00302657,0.0104414,0,0,0.00453833,0,0.0137219,0.000791132,0.0354686,0.00748105,0.0180836,0,0.00410482,0.00617285,0.0060172,0.00448295,0,0.0371942,0.00351456,0.00423379,0.00376772,0.0299544,0.0157047,0.00288299,0.0107594,0.00174676,0.0110253,0.0221356,0.0144879,0.00228132,0.00618749,0,0,0.00542271,0,0.016266,0.00502167,0.0407064,0.024222,0.0286605,0.00992752,0.0068019,0.00526213,0,0.0207137,0.00467267,0.00177692,0.0172997,0.0373199,0.0141361,0.0218265,0.0178152,0.00510495,0.00370508,0.00214686,0.00205483,0.0055469,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,0.00504845,0.00337541,0,0,0,0,0,0,0.0117907,0.0285016,0.00269254,0.0106391,0,0,0.00469089,0,0.0136648,0.000952876,0.0356094,0.00767751,0.0180638,0,0.00377639,0.0059396,0.00584627,0.00421535,0,0.0375203,0.00352371,0.00444182,0.00382154,0.0296931,0.015163,0.00290619,0.0107599,0.00186623,0.0121793,0.0221462,0.0151944,0.00221813,0.00632912,0,0,0.00598708,0,0.0162864,0.00521787,0.0406359,0.0264294,0.0291109,0.0094687,0.00698342,0.00540392,0.0040501,0.0202993,0.00528142,0.00332378,0.0174621,0.0371824,0.0138798,0.0222278,0.0199549,0.0052085,0.00377247,0.00180473,0.0021648,0.00560233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,0.00496369,0.00317165,0,0,0,0,0,0,0.0106725,0.0283881,0.00245014,0.0108486,0,0,0.00484391,0,0.013668,0.00104066,0.0357588,0.00829423,0.0179725,0,0.00369648,0.00537148,0.00571729,0.00378247,0,0.0374958,0.0031671,0.00457448,0.00389567,0.0293657,0.0148065,0.00301628,0.0107298,0.00201799,0.0123498,0.0221356,0.0150702,0.00237888,0.0063924,0,0,0.00593113,0,0.016277,0.00529315,0.0405036,0.0278123,0.0295528,0.00817736,0.00695611,0.00540011,0.00321456,0.0200484,0.00529466,0.00407098,0.0171843,0.0374164,0.0136841,0.0217751,0.0209314,0.00521317,0.00364172,0.00175728,0.00204774,0.00562194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,0.00500225,0.00309946,0,0,0,0,0,0,0.00948289,0.0282492,0.00268424,0.0109181,0,0,0.00522629,0,0.013729,0.00121286,0.0359033,0.0088851,0.0178256,0,0.00370903,0.00497698,0.00562293,0.00350802,0,0.0377007,0.00313587,0.00486793,0.0037593,0.0290711,0.0142931,0.00311214,0.0106631,0.00201434,0.0128812,0.022085,0.0146291,0.00251436,0.00633079,0,0,0.00597407,0,0.0162612,0.00551144,0.0402721,0.0290223,0.0297464,0.00810468,0.00701484,0.00548926,0.00268309,0.0197617,0.00484928,0.00459915,0.0167547,0.0375618,0.0135536,0.0213,0.0209051,0.00537332,0.00360545,0.00199162,0.00197626,0.00577766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,0.0051019,0.00306649,0,0,0,0,0,0,0.00899049,0.0281632,0.00263419,0.0108764,0,0,0.00552319,0,0.0138573,0.00135653,0.0360269,0.00922362,0.0176556,0,0.00393252,0.00479236,0.00554308,0.00355526,0,0.0379568,0.00378894,0,0.00380237,0.0285725,0.0137317,0.00332405,0.0105809,0.00199513,0.0141232,0.0220385,0.0146062,0.00252487,0.00635413,0,0,0.00637483,0,0.0162849,0.00576325,0.0399846,0.0296827,0.0297472,0.0095059,0.00673633,0.00557989,0.00268321,0.0194221,0.0040579,0.00504027,0.016513,0.0373641,0.0133696,0.0210119,0.0205768,0.00563052,0.00377396,0.00199857,0.00199884,0.00557568,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,0.0052966,0.00292707,0,0,0,0,0,0,0.00834806,0.0281103,0.00332401,0.010735,0,0,0.0057183,0,0.0138843,0.00141001,0.0362619,0.0105985,0.0173621,0,0.00420772,0.00459923,0.00552577,0.00359176,0,0.0380034,0.00381736,0,0.00404501,0.0281455,0.0131607,0.00352053,0.0105302,0.00205016,0,0.0220485,0.0165194,0.00255122,0.00652019,0,0,0.00714158,0,0.0163,0.0061807,0.0396281,0.0302146,0.0298411,0.0133899,0.0065162,0.00577944,0.0027382,0.0189968,0.00495414,0.00473278,0.0179563,0.0367648,0.014252,0.0227401,0.0228149,0.00597786,0.00428681,0.00202469,0.00202114,0.00547266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,0.00500131,0.00327647,0,0,0,0,0,0,0.0073796,0.0280829,0.00411263,0.0107143,0,0,0.00580106,0,0.013764,0.00147053,0.0361873,0.0108227,0.0172963,0,0.00419985,0.0053116,0.00544174,0.00399579,0,0.0379152,0.00414238,0,0.00433011,0.0278876,0.0119043,0.00361054,0.0104727,0.00217481,0,0.0219476,0.0163751,0.00265623,0.00615622,0,0,0.00723205,0,0.016335,0.00627561,0.0392134,0.030983,0.0296738,0.014179,0.00618877,0.00614218,0.00326746,0.0187046,0.00445247,0.00417721,0.0180615,0.0367358,0.0142443,0.0224959,0.0236198,0.00653752,0.00369843,0.00189642,0.00254313,0.00520518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,0.00548795,0.00307429,0,0,0,0,0,0,0.00682632,0.0279127,0.00549709,0.0106719,0,0,0.00589212,0,0.0138227,0.00145651,0.0360996,0.0108663,0.0174299,0,0.00424448,0.00476761,0.00524178,0.0039675,0,0.0377066,0.0037951,0.00624125,0.00412427,0.0278898,0.011965,0.00378493,0.010432,0.00235349,0.0178623,0.0219566,0.0146657,0.00281681,0.0064668,0,0,0.00759981,0,0.0163364,0.00660478,0.0386448,0.0315854,0.0294179,0.0119874,0.00609447,0.00645075,0.00391443,0.0185139,0.00301081,0.00425249,0.0165134,0.0371647,0.0132918,0.0200945,0.0231646,0.00701367,0.00399801,0.00185558,0.00249345,0.00537434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,0.00554905,0.00645089,0,0,0,0,0,0,0.00876847,0.0282534,0.0110893,0.0164769,0,0,0.00871823,0,0.0125804,0.00581594,0.0376848,0.015721,0.0207804,0,0.00460517,0.00419979,0.00487126,0.00378312,0,0,0.00923147,0.0127166,0.00784301,0.0214112,0.0101836,0.00638141,0.0112233,0.00283816,0,0.0217677,0.01792,0.00697934,0.00676297,0,0,0.0108496,0,0.0164707,0.00832658,0.0382443,0.0305756,0.0282347,0.016547,0.00334405,0.00808617,0.00370827,0.0184352,0.00648681,0.00255993,0.0167171,0.0357502,0.0132845,0.0203032,0.0249744,0.00924985,0.00475556,0.00197223,0.00620157,0.00719882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0.00679576,0.00294879,0,0,0,0,0,0,0.00953885,0.0275005,0.0112783,0.0162281,0,0,0.00598588,0,0.0139207,0.0016756,0.0378057,0.0155523,0.0207476,0,0.00461855,0.00395189,0.00379148,0.00384798,0,0,0.00975533,0.0131981,0.00808645,0.0210881,0.0116382,0.00407094,0.0104509,0.00264274,0.0185406,0.0217834,0.0142478,0.00705371,0.00829158,0,0,0.0100337,0,0.016331,0.00823035,0.0378922,0.0305382,0.0282533,0.013606,0.00346242,0.00735686,0.00386466,0.018071,0.00487493,0.00292087,0.0143855,0.0358106,0.0118779,0.0171872,0.0218356,0.00858501,0.00497356,0.00171176,0.00339161,0.00662506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,0.00399112,0.00234772,0,0,0,0,0,0,0.00896741,0.0283308,0.0101333,0.0115146,0,0,0.00271479,0,0.0137778,0.000702888,0.0354946,0.0144401,0.0197802,0,0.00321626,0.00290528,0.00412498,0.00136591,0,0,0.00823708,0.0111953,0.00678913,0.0218226,0.0123165,0.0029684,0.010706,0.00179046,0,0.0220042,0,0.00410271,0.00532155,0,0,0.00876667,0,0.0163534,0.00716932,0.037899,0.102405,0.0202581,0.0501624,0.00263595,0.00651992,0.0162787,0.0178298,0.0302704,0.0346277,0.0568438,0,0,0.0681414,0.0294063,0.007554,0.00458847,0.00163778,0.00335832,0.00324535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,0.00693929,0.00302921,0,0,0,0,0,0,0.0107287,0.0272294,0.0114921,0.0159319,0,0,0.00642993,0,0.0140323,0.00209604,0.0382575,0.0152504,0.0202931,0,0.0046629,0.0040403,0.00266041,0.00580593,0,0,0.0116993,0.0140977,0.00849946,0.0205546,0.0157955,0.00444643,0.0104268,0.00269324,0.0192479,0.0216939,0.0131769,0.00732851,0.00812121,0,0,0.0108344,0,0.016384,0.00875801,0.0375981,0.0286639,0.0282967,0.0127949,0.00309964,0.00753948,0.00453278,0.0172127,0.00392084,0.00505905,0.0132557,0.035052,0.0108208,0.0156923,0.0226797,0.00922348,0.00510458,0.00179907,0.0035671,0.00664163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,0.00678837,0.00293587,0,0,0,0,0,0,0.0118004,0.0271878,0.0119986,0.0156476,0,0,0.00631854,0,0.0140274,0.0020993,0.0388966,0.0160301,0.0199536,0,0.00465829,0.00386175,0.00491194,0.00788032,0,0,0.0121538,0,0.0080382,0.021336,0,0.00457159,0.0104583,0.00280316,0.0203181,0.0216941,0.0131575,0.00758176,0.00786707,0,0,0.0106977,0,0.016387,0.00862719,0.03732,0.0272204,0.0283696,0.0134213,0.00286265,0.00731492,0.00496235,0.0169722,0.00375922,0.00576496,0.0131757,0.0347899,0.0104131,0.0154167,0.0229557,0.00914611,0.00512398,0.00189763,0.00348205,0.0064577,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,0.00663785,0.00292555,0,0,0,0,0,0,0.0152501,0.0271522,0.0111116,0.015115,0,0,0.0062714,0,0.0140648,0.00214711,0.0387862,0.0137533,0.0198833,0,0.00437193,0.00378553,0.00466175,0.00916122,0,0,0.0126096,0.0152309,0.0080331,0.0204632,0.0190995,0.00463611,0.0104464,0.0027027,0.0210925,0.0217231,0.0134863,0.00747355,0.00750131,0,0,0.0105191,0,0.0164143,0.00844617,0.0371806,0.0263441,0.0285243,0.0148015,0.00232923,0.0071395,0.00470161,0.0169211,0.00454345,0.00588933,0.0134334,0.0345989,0.0102298,0.0156087,0.0228908,0.00910672,0.00515873,0.0018528,0.00343498,0.00626562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,0.00647088,0.00287075,0,0,0,0,0,0,0.0166634,0.0271332,0.010957,0.0144031,0,0,0.00595372,0,0.0140739,0.00197764,0.0392821,0.0134252,0.0195904,0,0.00425866,0.00350551,0.0062994,0.011332,0,0,0.0126056,0.0161332,0,0.0203701,0.0200187,0.00455601,0.010456,0.00261079,0.0210281,0.0217854,0.0135423,0.00736897,0.00705059,0,0,0.00989253,0,0.0164081,0.00796309,0.0371404,0.0259227,0.0287222,0.0156188,0.00188118,0.00678865,0.00449691,0.016707,0.00520029,0.00613917,0.0134599,0.0342481,0.00977914,0.0156067,0.0226518,0.00882123,0.00528468,0.0018119,0.00338271,0.00600863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
