Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LTHIA,RTHII,,x75,L5FT,LTHIP,LTHII
182,0.00436397,0.00347916,0,0,0,0,0,0,0.0283517,0.0139455,0.00278366,0,0,0.00171036,0,0.0141577,0.000712002,0.0395652,0.0232229,0.0175744,0.0111096,0.00228105,0.00290886,0.0145259,0.0124859,0.0135396,0.0394002,0.0240694,0.00371151,0.0112769,0.00274375,0.0135226,0.0220277,0.0149803,0.00608093,0.00394681,0,0,0.00137998,0,0.0161899,0.00209779,0.0405283,0.0162369,0.0156027,0.00868168,0.00693394,0.00369128,0.00419831,0.0147253,0.00200685,0.0116186,0.0176978,0.0110051,0.0124057,0.0170322,0.00123979,0.00310098,0.00282472,0.00332463,0.00374567,0,0,0,0,0,0,0,0,0,0.00477622,0,0,0.0222814,0.0329056,0.00837161
183,0.00327511,0.00322304,0,0,0,0,0,0,0.0275988,0.0142786,0.00344945,0,0,0.0010515,0,0.0142465,0.00141875,0.038195,0.0229237,0.0168501,0.0100502,0.00167086,0.00307823,0.013998,0.0120271,0.0134914,0.0398608,0.0252966,0.00402447,0.0125102,0.0020724,0.0123062,0.0222496,0.0143002,0.00561824,0.00219206,0,0,0.005655,0,0.0162671,0.00360163,0.0404808,0.0140427,0.0152231,0.00791176,0.0069969,0.00407171,0.00344549,0.0148504,0.00327159,0.0121656,0.0166293,0.0117054,0.0125111,0.0189133,0.00331514,0.0045602,0.00180234,0.00228322,0.00235272,0,0,0,0,0,0,0,0,0,0.00695655,0,0,0.0235288,0.0323064,0.00837854
184,0.00534639,0.00345725,0,0,0,0,0,0,0.0283893,0.0130339,0.00333726,0,0,0.00186253,0,0.0143724,0.00102883,0.0385415,0.0220877,0.0169543,0.00964133,0.00186592,0.00415278,0.0134797,0.0115794,0.0124494,0.0384035,0.0224046,0.0041476,0.0112672,0.00248999,0.0110186,0.0219022,0.014008,0.00516809,0.00469431,0,0,0.000896739,0,0.0160574,0.00238105,0.0400066,0.0126695,0.0147527,0.00753373,0.00701926,0.00404449,0.00273067,0.015629,0.00434046,0.0131953,0.015375,0.0128376,0.0132828,0.0199013,0.00112398,0.00386013,0.00251479,0.00388372,0.0046325,0,0,0,0,0,0,0,0,0,0.00854101,0,0,0.0204588,0.0323744,0.00821689
185,0.00543726,0.00340821,0,0,0,0,0,0,0.0284645,0.013969,0.00348881,0,0,0.00208136,0,0.0143917,0.00119917,0.0386263,0.0217267,0.0167033,0.00898325,0.00171049,0.00443934,0.0130232,0.0114488,0.0118569,0.0378742,0.0207571,0.00419345,0.0113001,0.00249202,0.0106525,0.0218932,0.012903,0.00487141,0.00460882,0,0,0.000979325,0,0.0160583,0.00245546,0.0402224,0.0103627,0.0146839,0.00765486,0.00694651,0.00401234,0.00292985,0.0160659,0.00587009,0.0132775,0.0141309,0.0133026,0.0129129,0.0212891,0.00116829,0.00395669,0.00238867,0.00389129,0.00476451,0,0,0,0,0,0,0,0,0,0.0116223,0,0,0.0194632,0.0325291,0.00788327
186,0.00561868,0.00341498,0,0,0,0,0,0,0.028696,0.0145816,0.0038406,0,0,0.00253593,0,0.0144006,0.00167356,0.0387158,0.0215811,0.0166053,0.00821605,0.00165652,0.00499495,0.0126836,0.0111749,0.0115625,0.0376095,0.0190421,0.00413784,0.0114031,0.00230085,0.00855608,0.0220099,0.0142823,0.00474524,0.00439005,0,0,0.00111477,0,0.0161099,0.00221928,0.0394736,0.0109002,0.0137152,0.00591717,0.00707514,0.00374785,0.00343751,0.0180275,0.00745804,0.0149377,0.0145731,0.0149868,0.0147231,0.0224557,0.00102422,0.00417709,0.00225775,0.00403106,0.00497361,0,0,0,0,0,0,0,0,0,0.011239,0,0,0.0183728,0.0326424,0.00756007
187,0.00570421,0.00324472,0,0,0,0,0,0,0.028738,0.0144516,0.00352913,0,0,0.0025034,0,0.0144456,0.00161537,0.0392939,0.0211363,0.0165058,0.00746062,0.00155222,0.00516829,0.0121364,0.0104929,0.0111252,0.03718,0.0177466,0.00419258,0.0114262,0.00219087,0.00782001,0.0221346,0.0125302,0.00394434,0.00448293,0,0,0.00121597,0,0.0162148,0.00219486,0.0400908,0.00926609,0.0143157,0.00739587,0.00659515,0.00369419,0.0046005,0.0185945,0.00879488,0.013951,0.013022,0.0143821,0.0131291,0.0236685,0.00108764,0.00446234,0.0021611,0.00386182,0.00501223,0,0,0,0,0,0,0,0,0,0.0153531,0,0,0.0180005,0.033044,0.00705233
188,0.0057517,0.00307482,0,0,0,0,0,0,0.0288593,0.0142294,0.00340528,0,0,0.00276638,0,0.0144349,0.00174516,0.0395277,0.020819,0.0164968,0.00675279,0.00159535,0.00541711,0.011764,0.00992491,0.0108247,0.0369385,0.0166707,0.00416433,0.0115287,0.00210582,0.00729807,0.0222586,0.0124301,0.00361475,0.00447898,0,0,0.00129157,0,0.0162961,0.00205899,0.0399764,0.00892784,0.0143256,0.00779896,0.00626024,0.00355142,0.0059229,0.0199724,0.0100024,0.0140184,0.0128047,0.0145947,0.0129382,0.0231742,0.00101112,0.00485826,0.00185787,0.00381181,0.00504418,0,0,0,0,0,0,0,0,0,0.0169556,0,0,0.0173026,0.0332572,0.00687114
189,0.00561103,0.0027613,0,0,0,0,0,0,0.0289805,0.0139486,0.00318629,0,0,0.00312791,0,0.0143768,0.00184082,0.0394676,0.0205011,0.0165121,0.00614941,0.00171798,0.00543223,0.0114655,0.00961231,0.0105731,0.0367614,0.0155211,0.00411991,0.0116124,0.00203486,0.007318,0.0222855,0.0123153,0.00356889,0.00425148,0,0,0.00145074,0,0.0163061,0.00193427,0.0398826,0.00895162,0.0145474,0.00858056,0.00586201,0.00339758,0.0071076,0.0212982,0.0112884,0.0138885,0.0127155,0.0146386,0.0125356,0.0211701,0.000968214,0.00503429,0.00172219,0.00369356,0.00482948,0,0,0,0,0,0,0,0,0,0.0184679,0,0,0.0164712,0.0332186,0.00694797
190,0.00599784,0.00279955,0,0,0,0,0,0,0.029009,0.0137568,0.00297494,0,0,0.00369784,0,0.0144957,0.00191678,0.0390833,0.0198848,0.0165186,0.00582364,0.00199473,0.00594265,0.0112368,0.00950433,0.0104269,0.0366507,0.01421,0.00428164,0.0116015,0.00191394,0.00921355,0.0222886,0.0122585,0.00361199,0.00461097,0,0,0.00163899,0,0.0162724,0.00183339,0.0397936,0.00972316,0.014885,0.00972322,0.00542421,0.00324901,0.00793971,0.0224989,0.0124676,0.0136321,0.0128259,0.0145279,0.0120017,0.0165881,0.000937601,0.00516144,0.00169097,0.00425238,0.00510796,0,0,0,0,0,0,0,0,0,0.0196536,0,0,0.0161262,0.0329997,0.00717613
191,0.00620227,0.00279866,0,0,0,0,0,0,0.029084,0.0135702,0.00285206,0,0,0.00406884,0,0.0145906,0.00199996,0.0385732,0.0196097,0.0164405,0.00538757,0.00236517,0.00624084,0.0109284,0.00930076,0.0101899,0.0363712,0.0128981,0.00453461,0.0116196,0.00198707,0.0106678,0.0223054,0.0128642,0.00369255,0.00486762,0,0,0.00186237,0,0.0162615,0.00180495,0.0397128,0.0109598,0.015452,0.0110921,0.00483971,0.00318654,0.00850764,0.0235212,0.0131641,0.013165,0.0129328,0.0142693,0.0111618,0.0124087,0.000998956,0.00531426,0.00170688,0.00471463,0.00518176,0,0,0,0,0,0,0,0,0,0.0204475,0,0,0.0149959,0.0327531,0.00740503
192,0.00632636,0.0027481,0,0,0,0,0,0,0.0290968,0.0132987,0.00261807,0,0,0.00426832,0,0.0146953,0.00216644,0.0381203,0.0192457,0.0163343,0.00506888,0.00278276,0.00633342,0.0106189,0.00900363,0.00992096,0.0359627,0.011401,0.00463595,0.0115662,0.0020036,0.0126187,0.0223876,0.0135577,0.00376945,0.00504922,0,0,0.00204672,0,0.0163061,0.00176114,0.0397643,0.0119536,0.0161011,0.0124884,0.00426152,0.00320397,0.00897693,0.0241955,0.013523,0.0126195,0.0131821,0.0138909,0.0102121,0.0115549,0.000997482,0.00523025,0.00168847,0.00502463,0.00519431,0,0,0,0,0,0,0,0,0,0.0208484,0,0,0.0137661,0.0325839,0.00755701
193,0.004429,0.000889256,0,0,0,0,0,0,0.0291455,0.0120538,0.00259214,0,0,0.00209018,0,0.0139628,0.000639537,0.0375761,0.0175445,0.0159718,0.00334444,0.00280362,0.00607695,0.00942644,0.00858071,0.00884173,0.0353959,0.00859219,0.00492036,0.0121824,0.00180373,0.0151573,0.0225589,0.0139918,0.00382858,0.00294123,0,0,0.00274943,0,0.016331,0.00254969,0.0399521,0.0120065,0.0167542,0.0134393,0.00342344,0.00337232,0.00956199,0.024417,0.0139498,0.0119131,0.0141628,0.0131583,0.0091415,0.0146083,0.00213436,0.00613719,0.00108302,0.00332597,0.0032037,0,0,0,0,0,0,0,0,0.00911926,0.0209416,0,0,0.011443,0.0328937,0.00787592
194,0.00528586,0.00164574,0,0,0,0,0,0,0.0290158,0.0110599,0.00194549,0,0,0.00362725,0,0.014454,0.00206897,0.037971,0.0164994,0.0160798,0.0028696,0.00328177,0.0046307,0.00901782,0.00834961,0.00826738,0.0347791,0.00626174,0.00448507,0.0114073,0.00188524,0.017562,0.0223103,0.0144957,0.00386069,0.00431645,0,0,0.00218117,0,0.0162445,0.00182334,0.0401598,0.0126256,0.0175602,0.0148676,0.0031397,0.00352333,0.00936689,0.0240798,0.0135487,0.011999,0.0142883,0.0131914,0.00909535,0.0180612,0.00145346,0.0049161,0.00169723,0.0045045,0.00411908,0,0,0,0,0,0,0,0,0.00808475,0.0208879,0,0,0.00959228,0.0329066,0.00740014
195,0.0048465,0.00122194,0,0,0,0,0,0,0.0290135,0.0105809,0.00164301,0,0,0.00306972,0,0.0143209,0.00183368,0.0378868,0.0157583,0.0159704,0.00246989,0.00347335,0.00383783,0.00846802,0.00787697,0.00779713,0.0344095,0.00503123,0.004336,0.0114135,0.00185316,0.0195517,0.0223489,0.0153417,0.00382724,0.00394553,0,0,0.00194743,0,0.016294,0.00194695,0.0403639,0.0127978,0.0182298,0.0159159,0.00299462,0.00375215,0.00918219,0.0237592,0.013435,0.0116691,0.0146952,0.0128385,0.00845329,0.0209252,0.00140268,0.00491927,0.00163608,0.00409897,0.00370284,0,0,0,0,0,0,0,0,0.00842528,0.0209835,0,0,0.00907425,0.0331884,0.00711177
196,0.00412326,0.000867347,0,0,0,0,0,0,0.0290616,0.0108657,0.00167253,0,0,0.00263839,0,0.0142109,0.00129734,0.0375664,0.0162415,0.0156273,0.00332216,0.00375093,0.00270858,0.00859916,0.00757197,0.0078897,0.0345329,0.00512797,0.00420305,0.0112991,0.00194186,0.020261,0.0224125,0.0151371,0.00395477,0.00338545,0,0,0.00171988,0,0.0163129,0.00208939,0.04038,0.0124872,0.0188008,0.0170412,0.00288502,0.00406205,0.0085961,0.023334,0.0131301,0.0114913,0.014945,0.012618,0.00816957,0.0214176,0.00151997,0.00516083,0.00147325,0.00365277,0.00311254,0,0,0,0,0,0,0,0,0,0.0210895,0,0,0.00881621,0.0332369,0.00700996
197,0.00527658,0.00124541,0,0,0,0,0,0,0.0289245,0.0104068,0.00153844,0,0,0.00235519,0,0.0144146,0.00110735,0.03748,0.0153646,0.0153644,0.00298583,0.00424133,0.00367018,0.00830469,0.00727696,0.00750842,0.0342363,0.00350665,0.00415298,0.0113322,0.00196629,0.0201099,0.0224098,0.0152749,0.00395048,0.00480063,0,0,0.00189877,0,0.0162663,0.00226935,0.0402967,0.0117222,0.0192569,0.0179553,0.00309127,0.00395527,0.00845365,0.0230132,0.0129555,0.0110752,0.0147469,0.0124237,0.00772934,0.0212392,0.00122886,0.00530609,0.00151514,0.00393723,0.00449947,0,0,0,0,0,0,0,0,0,0.0211321,0,0,0.00819469,0.0335474,0.0067854
198,0.00520441,0.00130422,0,0,0,0,0,0,0.0287449,0.0101363,0.00145611,0,0,0.00237081,0,0.014387,0.000809169,0.0374613,0.0148701,0.0152108,0.00277611,0.00469495,0.00337451,0.0082229,0.00701451,0.00722709,0.0340156,0.00239933,0.00396473,0.011223,0.00206105,0.0188791,0.0223687,0.0147832,0.0041033,0.00502093,0,0,0.00191139,0,0.0162292,0.00225993,0.0401581,0.0110086,0.019667,0.01879,0.00332116,0.00416999,0.00835629,0.0229671,0.012823,0.0109568,0.014639,0.0123971,0.00777024,0.0196603,0.00129511,0.00510993,0.00168503,0.00393256,0.00461609,0,0,0,0,0,0,0,0,0,0.0210771,0,0,0.0077091,0.0338257,0.00662577
199,0.00508228,0.00146485,0,0,0,0,0,0,0.0286056,0.00988032,0.00140958,0,0,0.00280229,0,0.0143684,0.000727656,0.0375134,0.0143898,0.0151948,0.00275862,0.00504691,0.00319852,0.00822115,0.00673538,0.00695873,0.033829,0.00166343,0.00403728,0.0111291,0.00229898,0.0174808,0.0223224,0.0144607,0.00423294,0.00517204,0,0,0.00206779,0,0.0161842,0.00225257,0.0400392,0.010632,0.0200547,0.0195188,0.00356906,0.00445999,0.00742293,0.0228407,0.0127861,0.0108677,0.0145463,0.0123962,0.0077725,0.0178225,0.00144465,0.00511455,0.00180336,0.00403456,0.00463928,0,0,0,0,0,0,0,0,0,0.0211362,0,0,0.0073469,0.0340319,0.00642934
200,0.00493636,0.00168108,0,0,0,0,0,0,0.0283503,0.00889412,0.00169352,0,0,0.0038742,0,0.0142981,0.000984967,0.0379029,0.0128856,0.0160856,0.00225993,0.00500028,0.0032159,0.00731726,0.0057259,0.00594316,0.0332337,0.00212108,0.0045052,0.0109883,0.00241764,0.0161921,0.0222267,0.0144864,0.00418638,0.00539838,0,0,0.00190857,0,0.0161696,0.00252421,0.0401185,0.0107961,0.0203605,0.0199093,0.00369873,0.0050704,0.00709583,0.0227305,0.012831,0.0110344,0.0144125,0.0126119,0.00781186,0.0159091,0.00215842,0.00517752,0.00199182,0.00434724,0.00466487,0,0,0,0,0,0,0,0,0.031058,0.0212971,0,0,0.00688748,0.0346468,0.00579855
201,0.00512909,0.00213405,0,0,0,0,0,0,0.0282269,0.00916348,0.00210921,0,0,0.00404867,0,0.0141206,0.0011446,0.0376886,0.013395,0.0150477,0.00271415,0.00572638,0.00354791,0.00771037,0.0061499,0.0063787,0.0334242,0.00172868,0.00456741,0.0109109,0.00218705,0.0151707,0.0223401,0.0144619,0.00433259,0.00562668,0,0,0.00256231,0,0.0161463,0.00225146,0.0395305,0.0109982,0.020805,0.0202493,0.00393174,0.00477606,0.00773285,0.0218131,0.0126623,0.0113588,0.0142555,0.0128948,0.00801291,0.0147208,0.00202032,0.00498187,0.00196042,0.00463399,0.00498686,0,0,0,0,0,0,0,0,0,0.0208593,0,0,0.00673155,0.0343857,0.00619745
202,0.00509069,0.00248126,0,0,0,0,0,0,0.0280888,0.00806084,0.00272477,0,0,0.00462241,0,0.0140373,0.00138067,0.03796,0.0121892,0.0151655,0.00178549,0.00600114,0.00370203,0.00684829,0.00578491,0.00567021,0.032845,0.00330356,0.00488868,0.0108559,0.00219389,0.0142381,0.0223258,0.0146545,0.00446542,0.00570616,0,0,0.00286098,0,0.0161609,0.00223549,0.0393652,0.0115282,0.0211156,0.0200344,0.0039878,0.00495871,0.00836786,0.0219233,0.0126813,0.0120804,0.0139547,0.0134391,0.00857914,0.0137205,0.0024303,0.00501119,0.0020038,0.00500775,0.00506618,0,0,0,0,0,0,0,0,0.00905937,0.0203861,0,0,0.00669757,0.0348166,0.00599755
203,0.00441965,0.00310619,0,0,0,0,0,0,0.0278838,0.00786157,0.00306071,0,0,0.00622563,0,0.0132667,0.00205753,0.037057,0.0120293,0.0144619,0.00161318,0.00566503,0.00415216,0.00640465,0.00541257,0.00536141,0.0332547,0.00317198,0.00619895,0.0110598,0.00216676,0.0135797,0.0226705,0.0144023,0.00451727,0.00478091,0,0,0.00270781,0,0.016416,0.00354119,0.0393254,0.0117769,0.0211704,0.0189374,0.00296077,0.00393929,0.00919411,0.0222526,0.0135289,0.0123076,0.0147457,0.0131474,0.00864752,0.0126375,0.0020421,0.00665544,0.00125841,0.0053831,0.00456063,0,0,0,0,0,0,0,0,0.00802974,0.0201119,0,0,0.00679,0.0354049,0.00658968
204,0.00448795,0.00333124,0,0,0,0,0,0,0.0281497,0.00692622,0.00348135,0,0,0.00631721,0,0.0141648,0.00199145,0.0381973,0.0114549,0.0149113,0.00220869,0.00567802,0.00389271,0.00664134,0.00645223,0.00531156,0.0327265,0.00560662,0.00557522,0.0107196,0.00283858,0.0132088,0.0222778,0.0144726,0.00503925,0.00523773,0,0,0.00339854,0,0.0161407,0.00218869,0.0393349,0.0122576,0.0217133,0.0187796,0.00305438,0.00500808,0.00939688,0.021082,0.0131548,0.0131421,0.0139726,0.0137579,0.0095695,0.0113254,0.00264408,0.00469792,0.00200576,0.00576083,0.00494878,0,0,0,0,0,0,0,0,0.00740849,0.0202713,0,0,0.00657109,0.0350998,0.00607625
205,0.00464818,0.00348923,0,0,0,0,0,0,0.0282284,0.00668172,0.00395727,0,0,0.00696414,0,0.0142942,0.00235269,0.038341,0.0111184,0.0149618,0.00250827,0.00508582,0.00415529,0.00648035,0.00612055,0.00506804,0.0325023,0.00613189,0.00599096,0.0108216,0.0030693,0.0130911,0.022239,0.0144123,0.00524358,0.00539061,0,0,0.00323948,0,0.01615,0.00237183,0.0394396,0.0124389,0.0219872,0.0182421,0.0022098,0.00495407,0.00983252,0.0203177,0.0134987,0.0135343,0.0138927,0.0139354,0.0102073,0.0111399,0.00269296,0.00470015,0.00190507,0.00593179,0.00519668,0,0,0,0,0,0,0,0,0.00790269,0.0200797,0,0,0.0070729,0.0352983,0.00608993
206,0.00485076,0.00366093,0,0,0,0,0,0,0.028145,0.00651375,0.00438998,0,0,0.00715681,0,0.0142718,0.00241463,0.038458,0.0106992,0.0150797,0.0027806,0.00445652,0.0043503,0.00642307,0.00583747,0.00493416,0.0323368,0.0070822,0.00611415,0.010855,0.00294628,0.0129427,0.022301,0.0142673,0.00550651,0.00556847,0,0,0.00301392,0,0.0162157,0.00245931,0.039508,0.0127526,0.0222223,0.0178334,0.00165618,0.00489949,0.0101999,0.0199624,0.0136624,0.0140403,0.0136269,0.0143436,0.0110772,0.0108452,0.00269656,0.00495568,0.00184579,0.00613651,0.00540919,0,0,0,0,0,0,0,0,0.00839705,0.019872,0,0,0.00781789,0.0355683,0.00608093
207,0.00352428,0.00383165,0,0,0,0,0,0,0.0284411,0.0063224,0.00496937,0,0,0.00512316,0,0.0142001,0.0011209,0.0373205,0.0105948,0.0154332,0.0025309,0.00564144,0.00379337,0.00655565,0.00620225,0.00511691,0.0323704,0.00911454,0.00431699,0.0107196,0.00223674,0.010343,0.0226856,0.0189667,0.00808855,0.00395075,0,0,0.0017316,0,0.0163358,0.00221622,0.0387291,0.025259,0.0212073,0.0154711,0.00363975,0.00405117,0.0121152,0.0238171,0.0139611,0.0157771,0.0205251,0.0168354,0.0137727,0.00896879,0.00180397,0.00547785,0.00105616,0.00615924,0.00378875,0,0,0,0,0,0,0,0,0.00827055,0.012264,0,0,0.00909402,0.035875,0.00591386
208,0.00362442,0.00407435,0,0,0,0,0,0,0.0283566,0.00635378,0.00538561,0,0,0.00492518,0,0.014188,0.00107922,0.0374417,0.0107194,0.0155774,0.00295151,0.00518354,0.00378005,0.00663247,0.0059797,0.00508647,0.0323507,0.00967898,0.00418256,0.0106654,0.00208583,0.00892391,0.0225924,0.0180448,0.00826595,0.00419562,0,0,0.00347322,0,0.0162369,0.00191973,0.0388548,0.0242853,0.0213449,0.014825,0.00334973,0.00412826,0.0117093,0.0231401,0.0136104,0.0160437,0.0202753,0.0170616,0.0145168,0.00801856,0.00216331,0.00478499,0.00137422,0.00657268,0.00409409,0,0,0,0,0,0,0,0,0.00804875,0.0111416,0,0,0.00919683,0.0360685,0.00592653
209,0.00493506,0.00402843,0,0,0,0,0,0,0.0278701,0.00633356,0.00557732,0,0,0.00676021,0,0.0143877,0.00202759,0.0388018,0.0102603,0.0155701,0.00361813,0.00262061,0.00453741,0.00637926,0.00547324,0.00474287,0.0320883,0.00942864,0.00563939,0.0106868,0.00248209,0.0122631,0.022405,0.0124987,0.00602076,0.00555627,0,0,0.00178399,0,0.0163448,0.00259294,0.039726,0.0135085,0.0228041,0.0167989,0.00246845,0.00467905,0.0117666,0.0181281,0.0143559,0.0148168,0.013155,0.0147472,0.0127222,0.0133049,0.00254235,0.0050136,0.00143379,0.00695455,0.00576144,0,0,0,0,0,0,0,0,0.00800718,0,0,0,0.0091078,0.035974,0.00620773
210,0.0037184,0.00393171,0,0,0,0,0,0,0.0283699,0.00614066,0.0057398,0,0,0.00500187,0,0.0143218,0.000905537,0.0373707,0.0104761,0.0158865,0.00322367,0.00378014,0.00382799,0.00651582,0.00621214,0.00498058,0.0321633,0.0117625,0.00403009,0.0106943,0.00192764,0.00776217,0.0226144,0.0164587,0.0082571,0.00441402,0,0,0.00274193,0,0.0162929,0.00219523,0.039256,0.0211875,0.0217415,0.0136568,0.00312903,0.00401209,0.0119245,0.0215692,0.0127747,0.0169063,0.0188668,0.0177651,0.0161748,0.00664191,0.001768,0.00503868,0.00114192,0.00656446,0.0046461,0,0,0,0,0,0,0,0,0.00735438,0,0,0,0.0107839,0.035567,0.00627142
211,0.00328605,0.00431089,0,0,0,0,0,0,0.0284788,0.0062098,0.00571634,0,0,0.00558994,0,0.0142333,0.00115467,0.0371805,0.0105486,0.0160273,0.00341967,0.00296161,0.00442391,0.00654888,0.0064498,0.00499822,0.0322528,0.0125001,0.00414446,0.0106352,0.00211743,0.00887832,0.0226031,0.0160689,0.00791024,0.00389384,0,0,0.00240479,0,0.0163159,0.00219822,0.0396425,0.0197593,0.0217732,0.0141713,0.00317075,0.00420339,0.0112538,0.0190664,0.011641,0.0182174,0.0161438,0.0185902,0.0178518,0.00854224,0.00195547,0.0051822,0.000987098,0.00673115,0.00464038,0,0,0,0,0,0,0,0,0.00711452,0,0,0,0.0111121,0.0354001,0.00665096
212,0.00531817,0.00399903,0,0,0,0,0,0,0.0280718,0.0062791,0.00613921,0,0,0.00710785,0,0.0144299,0.00198632,0.0379605,0.00987661,0.0161589,0.0041279,0.00137943,0.00456187,0.00617765,0.00600758,0.00467829,0.0321323,0.0122743,0.00548714,0.0106694,0.00249267,0.0131669,0.0223378,0.0121213,0.00590627,0.00617683,0,0,0.00248871,0,0.0162307,0.0025768,0.0404279,0.017596,0.0231551,0.015802,0.00420785,0.00446551,0.0125242,0.0162908,0.0134798,0.0158029,0.0121587,0.015243,0.0145425,0.017805,0.00228525,0.00530896,0.00134814,0.0065438,0.0065476,0,0,0,0,0,0,0,0,0.00703736,0,0,0,0.0113305,0.0354129,0.00680139
213,0.00285574,0.00589661,0,0,0,0,0,0,0.0287058,0.00654097,0.00586871,0,0,0.00673873,0,0.0135991,0.00330532,0.0362081,0.0102499,0.0161402,0.00391817,0.00199632,0.00437172,0.00586242,0.00540113,0.00450983,0.032391,0.0125716,0.00558013,0.0112973,0.00209655,0.0109139,0.0225508,0.0154072,0.00718574,0.00281039,0,0,0.00119068,0,0.0164006,0.00310836,0.040392,0.0202563,0.0214369,0.0153806,0.00307935,0.00451709,0.0107568,0.0171006,0.0110761,0.0193407,0.0139571,0.0184807,0.0194122,0.0140819,0.00231588,0.00638074,0.00120548,0.00796201,0.00492028,0,0,0,0,0,0,0,0,0.0071442,0.00795969,0,0,0.0114995,0.0357047,0.00690751
214,0.00524414,0.0045233,0,0,0,0,0,0,0.0281169,0.00594757,0.00642215,0,0,0.00757931,0,0.0143876,0.00226879,0.0374045,0.00971517,0.0164748,0.0044335,0.00130182,0.00507212,0.00595062,0.00533114,0.00450882,0.0319773,0.0138033,0.0054553,0.0106617,0.00246289,0.0154798,0.0222885,0.0116084,0.00547324,0.00601783,0,0,0.00197511,0,0.0162741,0.00288101,0.0406494,0.0213552,0.0233775,0.0146217,0.004933,0.00465668,0.0118945,0.0158175,0.0123847,0.0152633,0.0130209,0.0138068,0.0151288,0.0235267,0.0024083,0.00525278,0.00148954,0.00658193,0.00670401,0,0,0,0,0,0,0,0,0.00687358,0,0,0,0.0118503,0.035507,0.00696644
215,0.00539574,0.00467567,0,0,0,0,0,0,0.0280828,0.0058107,0.0064952,0,0,0.00764659,0,0.0145099,0.00240202,0.037061,0.00951843,0.0166096,0.00442629,0.0013569,0.00522797,0.00598108,0.00560195,0.00451078,0.0319758,0.0146574,0.00541583,0.0106422,0.00241632,0.0165718,0.0222376,0.0116068,0.00516548,0.00611255,0,0,0.00134615,0,0.0162953,0.00306589,0.0406938,0.0234303,0.0234356,0.0138987,0.00519296,0.00465153,0.011219,0.0156805,0.0112502,0.0146932,0.014138,0.0124777,0.0153281,0.0264931,0.00249459,0.00531634,0.00146922,0.00656266,0.00685567,0,0,0,0,0,0,0,0,0.00675535,0.0109,0,0,0.0121779,0.0355443,0.00701537
216,0.00573801,0.00467817,0,0,0,0,0,0,0.0279766,0.00571747,0.0065554,0,0,0.0076146,0,0.0146519,0.00244421,0.036738,0.00913923,0.0166873,0.00443561,0.00146278,0.00524338,0.00583471,0.00563033,0.00454665,0.0320354,0.0151398,0.00541147,0.0106313,0.00233816,0.0175407,0.0222654,0.0114451,0.00461194,0.0064148,0,0,0.00104706,0,0.0163438,0.00320188,0.0406467,0.0251611,0.0235404,0.0127257,0.00547621,0.00463544,0.0103344,0.0158482,0.00994939,0.013622,0.0157727,0.0106713,0.0148588,0.0292229,0.00251746,0.00541696,0.00143637,0.00648933,0.00712996,0,0,0,0,0,0,0,0,0.00661555,0.00991299,0,0,0.0127197,0.0356779,0.00692406
217,0.00596018,0.00476389,0,0,0,0,0,0,0.0278827,0.00554869,0.00674766,0,0,0.00768538,0,0.0146336,0.00252395,0.0364115,0.00860672,0.0167883,0.00448582,0.00177775,0.00526934,0.005765,0.00541782,0.00458184,0.0320671,0.0156544,0.00548039,0.0106375,0.00233523,0.0186317,0.0222514,0.0111575,0.00393625,0.00667338,0,0,0.00138702,0,0.0163255,0.00327319,0.0405643,0.0263533,0.023629,0.0112846,0.00571163,0.00472751,0.00933582,0.0162848,0.00856921,0.0122889,0.0178707,0.00849947,0.0140414,0.0314074,0.00255272,0.00538482,0.00151522,0.00649526,0.00741023,0,0,0,0,0,0,0,0,0.00650898,0.00808021,0,0,0.0130282,0.0357241,0.00672988
218,0.00613588,0.00483412,0,0,0,0,0,0,0.0277943,0.00537092,0.00697564,0,0,0.00791517,0,0.014626,0.00263274,0.0361209,0.00780453,0.0170186,0.00460452,0.0021959,0.00528305,0.00580774,0.0053108,0.00456289,0.032115,0.0161366,0.00565318,0.0106108,0.00233223,0.0193136,0.0221781,0.0107934,0.00344438,0.0068634,0,0,0.00163438,0,0.0163086,0.00346483,0.0404614,0.0265566,0.0237532,0.00991336,0.00594954,0.00498653,0.00818846,0.0166901,0.00712347,0.0110004,0.0203256,0.00618857,0.01315,0.0327547,0.00276781,0.00538536,0.00166964,0.00641717,0.00761315,0,0,0,0,0,0,0,0,0.00648475,0.00621956,0,0,0.0132146,0.0355837,0.00694177
