Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LILC,LKNE,LPSI,LSHO,LTHI,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LHEE,IMUR_M,RTHII,,RTHIA,LTHIA
195,0.00482987,0.000635419,0,0,0,0,0,0.0330464,0.0328351,0.0130327,0.00351814,0,0,0.00571145,0,0.0142017,0.00508376,0.0356134,0.0159862,0.00982293,0.00224828,0.00924406,0.00593851,0.00860055,0.0390983,0.00741966,0.0131717,0.00469157,0.0303195,0.0372135,0.00924767,0.0116875,0.0045206,0.0158952,0.0250854,0.0135306,0.00642569,0.00438129,0,0,0.0111434,0,0.0172203,0.00657389,0.040113,0.0216238,0.0225435,0.0180488,0.0042166,0.00315057,0,0.00849089,0.0135386,0.0257865,0.00688393,0.0137175,0.0169353,0.00758618,0.00407847,0.00316197,0.00325836,0.00618695,0,0,0,0,0,0,0,0,0.00360444,0,0,0,0.0302327,0.00995306
196,0.00489235,0.000911646,0,0,0,0,0,0.0337866,0.0326777,0.0129431,0.00382065,0,0,0.00556959,0,0.0141596,0.0048569,0.0350892,0.0163256,0.0098516,0.00234654,0.00867403,0.00602993,0.00865629,0.0389637,0.00749203,0.013451,0.00465429,0.0302377,0.0382237,0.00886217,0.0116456,0.00470711,0.0176092,0.0250027,0.0138065,0.00603394,0.0045094,0,0,0.0113462,0,0.0171353,0.00645769,0.0402923,0.0205309,0.0226578,0.0172496,0.00486194,0.00312483,0,0.0101275,0.0117471,0.0281883,0.00449205,0.0112127,0.0184133,0.00779619,0.00403399,0.00284074,0.00352615,0.00740819,0,0,0,0,0,0,0,0,0.00288584,0,0,0,0.0309037,0.0100862
197,0.00499882,0.00108278,0,0,0,0,0,0.0341686,0.0325277,0.012803,0.00427022,0,0,0.0054564,0,0.0141276,0.00453874,0.0347941,0.0165545,0.0100357,0.00275594,0.00844595,0.00610497,0.00880025,0.0388167,0.00753214,0.0138231,0.0045343,0.0301508,0.0390875,0.0085724,0.0116051,0.00486235,0.0190259,0.0249193,0.0140196,0.00550939,0.00468178,0,0,0.011487,0,0.0170422,0.00627069,0.0404125,0.0197817,0.0229642,0.0162863,0.00552773,0.00308966,0,0.0113377,0.0104343,0.0306808,0.00351522,0.00881228,0.0196993,0.0077071,0.0040701,0.00266296,0.00366118,0.00758277,0,0,0,0,0,0,0,0,0.00267937,0,0,0,0.0314105,0.0102457
198,0.00512739,0.00127969,0,0,0,0,0,0.0345555,0.0324243,0.0127527,0.00465788,0,0,0.00536459,0,0.014073,0.00423598,0.0347292,0.0167707,0.0100825,0.00327112,0.00856184,0.00611639,0.00893328,0.0388643,0.0075116,0.014007,0.00439395,0.0300961,0.0397212,0.00835996,0.0115676,0.00446249,0.0199121,0.0248288,0.014125,0.00494309,0.00490947,0,0,0.0116596,0,0.0169532,0.0059557,0.0404562,0.0188083,0.0233887,0.0150205,0.00629713,0.0030191,0,0.0122235,0.00998328,0.0332472,0.00490193,0.00715723,0.0205396,0.00756389,0.00405576,0.00248315,0.00384378,0.00629588,0,0,0,0,0,0,0,0,0.00238331,0,0,0,0.0316186,0.0102583
199,0.00533747,0.00155651,0,0,0,0,0,0.0345381,0.0323223,0.0125779,0.00501781,0,0,0.00531358,0,0.0140434,0.00397836,0.0348584,0.0169003,0.00994946,0.00378495,0.00862768,0.0060141,0.00894531,0.0389581,0.00732255,0.0139154,0.00426873,0.0299615,0.0398911,0.00816902,0.0115168,0.00412191,0.0201432,0.0247375,0.0144901,0.0044262,0.00526577,0,0,0.01187,0,0.0168877,0.0056905,0.040521,0.0176865,0.0239205,0.0133037,0.00707223,0.0031172,0,0.0127848,0.0103542,0.0358386,0.00721614,0.00717453,0.0209454,0.00753086,0.00399003,0.00230396,0.00408476,0.00590691,0,0,0,0,0,0,0,0,0.00174907,0,0,0,0.0315954,0.00988253
200,0.0105368,0.00618462,0,0,0,0,0,0.0341241,0.0326742,0.0124384,0.00546541,0,0,0.00470149,0,0.0127708,0.00262117,0.0352076,0.0170126,0.00974386,0.0041352,0.0113089,0.00582565,0.00887125,0.0391491,0.00704884,0.0136969,0.00412943,0.0297685,0.0397642,0.00455115,0.0121435,0.00298952,0.0188425,0.0249913,0.0150193,0.00394115,0.0111494,0,0,0.0021768,0,0.0180218,0.00225504,0.0405631,0.0169542,0.0243603,0.010697,0.007515,0.00801387,0,0.0126041,0.0116965,0.0384821,0.0101113,0.00921565,0.0202466,0.00280202,0.0041617,0.00481869,0.00903465,0.010743,0,0,0,0,0,0,0,0,0.00159402,0,0,0,0.0312153,0.00939095
201,0.00624143,0.00176624,0,0,0,0,0,0.0332136,0.0321604,0.0122416,0.0056178,0,0,0.00536646,0,0.0138924,0.00332545,0.0355554,0.0168889,0.00948842,0.00437904,0.00966224,0.00573302,0.00872163,0.0393403,0.0068692,0.0134887,0.00407758,0.029664,0.0393168,0.00814145,0.0114041,0.00389504,0.0154915,0.0247083,0.0155005,0.00352605,0.00613475,0,0,0.00931516,0,0.0170475,0.00476623,0.040748,0.0177385,0.0252712,0.00702773,0.00843597,0.00317925,0,0.0116734,0.0136929,0.0406253,0.0130591,0.0125837,0.0177068,0.0065231,0.00380908,0.00253122,0.00448421,0.00644976,0,0,0,0,0,0,0,0,0.00253531,0,0,0,0.0307186,0.00890767
202,0.00635061,0.00169921,0,0,0,0,0,0.0322881,0.0321431,0.0117459,0.00593782,0,0,0.00541749,0,0.0138617,0.00329515,0.0359258,0.016705,0.00927912,0.00448225,0.00983212,0.0056879,0.00853672,0.0394889,0.0066904,0.0132392,0.00396383,0.0295743,0.038487,0.00828867,0.0114007,0.00380256,0.0123085,0.0247227,0.0164846,0.0032194,0.0063009,0,0,0.00870958,0,0.0171047,0.00465152,0.0408785,0.0199121,0.025896,0.00448209,0.00879847,0.00298829,0,0.0107304,0.015404,0.0420394,0.0151284,0.0154603,0.0148403,0.00627536,0.00378849,0.00266889,0.00448863,0.00660972,0,0,0,0,0,0,0,0,0.00307193,0,0,0,0.0303248,0.00848313
203,0.00635144,0.00162104,0,0,0,0,0,0.0313625,0.0321331,0.0111895,0.006142,0,0,0.00547101,0,0.0138525,0.00334143,0.0362585,0.0165922,0.00917182,0.00436659,0.00989198,0.00579498,0.0083452,0.0395795,0.00653177,0.0129756,0.00380577,0.0295202,0.0374668,0.00835536,0.0113909,0.00380414,0.0110263,0.0247354,0.0174911,0.00306427,0.00631202,0,0,0.00828005,0,0.0171648,0.00462083,0.0407492,0.0223618,0.0262699,0.0039183,0.0089291,0.00284642,0,0.0104666,0.0162479,0.0426505,0.0160793,0.0169064,0.0133669,0.00606346,0.00390313,0.00266502,0.00445506,0.00658933,0,0,0,0,0,0,0,0,0.00310686,0,0,0,0.0301366,0.00817456
204,0.00635037,0.00156416,0,0,0,0,0,0.0302853,0.0320898,0.010701,0.00632017,0,0,0.00553862,0,0.0138373,0.00338036,0.0366384,0.0165196,0.00906417,0.00425114,0.00993517,0.00588666,0.00801931,0.039679,0.00647322,0.012707,0.00364954,0.0294326,0.0362494,0.00834335,0.0113652,0.00386948,0.0107793,0.0247361,0.0180622,0.00292298,0.00632086,0,0,0.00779633,0,0.0171959,0.0045433,0.0404286,0.0243593,0.0264604,0.00373959,0.00890671,0.00287819,0,0.0104002,0.0164884,0.0427658,0.0163034,0.0174339,0.013089,0.0058038,0.00400661,0.00265239,0.00443172,0.00652258,0,0,0,0,0,0,0,0,0.00338345,0,0,0,0.030025,0.00784388
205,0.00630025,0.00148212,0,0,0,0,0,0.0291959,0.0320207,0.0100426,0.00646083,0,0,0.00557917,0,0.0137935,0.00341124,0.037009,0.0164476,0.00903665,0.00417635,0.0100324,0.00602283,0.00769961,0.0398142,0.00647438,0.012296,0.003495,0.0293342,0.0350363,0.00836739,0.0113319,0.00387044,0.0109481,0.0247328,0.0185136,0.00282584,0.00633354,0,0,0.00732834,0,0.0172015,0.00447633,0.0400823,0.0260079,0.0265678,0.00415892,0.00873424,0.00309731,0,0.0100561,0.0166546,0.0425146,0.016136,0.0177927,0.01347,0.00557737,0.0040243,0.00281648,0.00439688,0.00642969,0,0,0,0,0,0,0,0,0.0042364,0,0,0,0.0298501,0.00760149
206,0.00650595,0.00153578,0,0,0,0,0,0.028193,0.0319684,0.00925379,0.00663077,0,0,0.0055807,0,0.0136338,0.00330463,0.0373094,0.0163403,0.0089547,0.00410391,0.0108231,0.00617471,0.00752467,0.0399896,0.00648733,0.0119379,0.00327744,0.0292532,0.0338619,0.00850857,0.0112835,0.00367489,0.0104538,0.024731,0.018609,0.00272221,0.00652428,0,0,0.00675853,0,0.0172364,0.00444814,0.039681,0.0266308,0.0267452,0.00494474,0.00832507,0.00357405,0,0.0092729,0.0168159,0.0418906,0.0156691,0.0182251,0.0138416,0.0053018,0.00403828,0.00297064,0.00444619,0.00650886,0,0,0,0,0,0,0,0,0.00496264,0,0,0,0.0294073,0.00751567
207,0.00626378,0.00124271,0,0,0,0,0,0.0274355,0.0319505,0.00847152,0.00669243,0,0,0.00550137,0,0.0135986,0.00341577,0.0374169,0.0162469,0.00914925,0.00393675,0.010379,0.00653852,0.00746219,0.0400991,0.00652608,0.0117964,0.00301824,0.0291509,0.0330038,0.00850823,0.0113084,0.00361959,0.0122347,0.024706,0.0185002,0.00271479,0.00623021,0,0,0.00741687,0,0.0171877,0.00469018,0.039367,0.0263025,0.0267484,0.00717481,0.00779062,0.00343357,0,0.00938089,0.0160904,0.0406893,0.0142165,0.0171287,0.0160843,0.00553886,0.00419987,0.00281381,0.00425014,0.00619268,0,0,0,0,0,0,0,0,0.00595898,0,0,0,0.0293008,0.00758603
208,0.00601426,0.00098434,0,0,0,0,0,0.026762,0.0319411,0.00764333,0.00670018,0,0,0.00543443,0,0.0135835,0.00348815,0.0373765,0.0161472,0.00928927,0.00369681,0.00995254,0.00704219,0.00733687,0.0401858,0.00654822,0.0116526,0.00275898,0.028952,0.0322278,0.00856593,0.0113352,0.00360729,0.014501,0.0247052,0.0181698,0.00278946,0.00599738,0,0,0.00801936,0,0.0171547,0.00485108,0.0391369,0.0255238,0.0266546,0.00973776,0.00724167,0.00333641,0,0.00968273,0.0151084,0.0390519,0.0122865,0.0154902,0.0183852,0.00577338,0.00429018,0.0027066,0.00408114,0.0059173,0,0,0,0,0,0,0,0,0.00662743,0,0,0,0.0291801,0.00758548
209,0.00580714,0.000822572,0,0,0,0,0,0.025904,0.0319433,0.00682034,0.00675596,0,0,0.00540394,0,0.013534,0.00342962,0.0372793,0.0160259,0.00935895,0.0036187,0.00954293,0.00762793,0.00718053,0.0402558,0.00659023,0.0114989,0.00249994,0.0287709,0.0316713,0.00840699,0.0113763,0.00349013,0.0163734,0.0247075,0.0177213,0.00284213,0.00583943,0,0,0.0084708,0,0.0171281,0.00497629,0.038985,0.0249052,0.0266169,0.01149,0.00674943,0.00332787,0,0.00950817,0.0144733,0.0374898,0.0106783,0.0142728,0.0203307,0.006014,0.0043037,0.00266383,0.00390828,0.00570685,0,0,0,0,0,0,0,0,0.00776544,0,0,0,0.0288808,0.0076152
210,0.00984385,0.00562372,0,0,0,0,0,0.025437,0.0323016,0.00600238,0.00695188,0,0,0.00471735,0,0.0123723,0.00254974,0.0372492,0.0159579,0.00961066,0.00385762,0.010172,0.00799437,0.00714112,0.0403656,0.00664216,0.0114052,0.0022354,0.0285998,0.0313965,0.00441771,0.0121629,0.00257965,0.0191782,0.0248894,0.0180986,0.00292897,0.0110947,0,0,0.00245601,0,0.0180002,0.00241497,0.0387958,0.0251634,0.0263417,0.0135221,0.00602429,0.00904229,0,0.0095623,0.014345,0.0364556,0.00945518,0.0132194,0.0231387,0.00305564,0.00408053,0.00471256,0.00883883,0.0100006,0,0,0,0,0,0,0,0,0.00826211,0,0,0,0.0286835,0.00778926
211,0.00588695,0.00118,0,0,0,0,0,0.0250508,0.0316248,0.00511553,0.00682582,0,0,0.00548741,0,0.0134971,0.00321883,0.0374082,0.0157737,0.0102633,0.00371517,0.00848939,0.00829806,0.00741151,0.0404742,0.00690729,0.011566,0.00184155,0.0283363,0.0315259,0.00766712,0.0113224,0.00327046,0.0194967,0.0247985,0.0186609,0.00292069,0.00619886,0,0,0.00552021,0,0.0173033,0.00429582,0.0386127,0.0259588,0.0266843,0.014522,0.0063217,0.00315632,0,0.0094029,0.0147762,0.0362601,0.00922303,0.0130448,0.0241164,0.00504352,0.00394956,0.00325066,0.00399314,0.00551369,0,0,0,0,0,0,0,0,0.0092415,0,0,0,0.0284542,0.00832277
212,0.00597475,0.00133808,0,0,0,0,0,0.0241999,0.0314112,0.00427683,0.00694128,0,0,0.00560577,0,0.0134825,0.0029987,0.0375264,0.0157024,0.0106054,0.00386112,0.00821857,0.00834842,0.00750614,0.0405809,0.0072021,0.0116333,0.00150082,0.0280963,0.0314378,0.00720913,0.0112263,0.0031838,0.0182902,0.0247605,0.0190532,0.00279861,0.00637806,0,0,0.00482698,0,0.0173076,0.00388935,0.0384203,0.0261957,0.0270064,0.015451,0.00637761,0.00357028,0,0.00989506,0.0149432,0.0367578,0.00912391,0.0125411,0.0239583,0.00456618,0.00389623,0.00317528,0.00398508,0.00555079,0,0,0,0,0,0,0,0,0.0105529,0,0,0,0.0283601,0.00855041
213,0.00610779,0.00164007,0,0,0,0,0,0.023257,0.0311922,0.00376203,0.00702213,0,0,0.0058752,0,0.0134974,0.00278306,0.0376117,0.0157315,0.0107937,0.00397837,0.00779842,0.00841534,0.0075885,0.0406654,0.00751139,0.0117165,0.00117734,0.0278147,0.0314185,0.00680751,0.0111606,0.00315586,0.0166123,0.0246825,0.018061,0.00280715,0.0065611,0,0,0.00407058,0,0.0173389,0.00348285,0.0383029,0.0253105,0.0273114,0.015811,0.0065553,0.00418133,0,0.0110478,0.0142009,0.0373894,0.00902492,0.0113752,0.0227666,0.00416112,0.00379796,0.00311944,0.00410348,0.00566671,0,0,0,0,0,0,0,0,0.0120057,0,0,0,0.0283895,0.0088141
214,0.00612878,0.00166352,0,0,0,0,0,0.0223458,0.0310565,0.00361248,0.00725711,0,0,0.00614278,0,0.0135065,0.00229922,0.0376078,0.01556,0.0110957,0.00429741,0.00742792,0.00865663,0.0077855,0.0406857,0.00772985,0.0118034,0.000759396,0.0274626,0.0313843,0.00651656,0.0111203,0.00310793,0.0150133,0.0246453,0.0161694,0.00291006,0.00655762,0,0,0.00341642,0,0.0173449,0.00327092,0.0381961,0.0241721,0.0272482,0.0148834,0.00650153,0.00451854,0,0.0122794,0.0130237,0.0372359,0.00882302,0.010092,0.0212492,0.00385192,0.00381663,0.00316375,0.00390286,0.00572774,0,0,0,0,0,0,0,0,0.013366,0,0,0,0.0284779,0.00929747
215,0.00625016,0.00176916,0,0,0,0,0,0.0214585,0.0308874,0.00399822,0.00743175,0,0,0.00646396,0,0.0134931,0.00155587,0.0374914,0.0154427,0.0114576,0.00456635,0.00711445,0.00888692,0.00800379,0.0405824,0.0080052,0.0118003,0.000443736,0.0270699,0.0312854,0.00629057,0.0110921,0.00296127,0.013848,0.02457,0.0154869,0.00316525,0.00668752,0,0,0.00269394,0,0.0173292,0.0029234,0.0380714,0.0237361,0.0270237,0.013441,0.0063369,0.0049082,0,0.0131804,0.012103,0.0369071,0.00879139,0.00909289,0.0204332,0.00351748,0.00371303,0.00316485,0.00391706,0.00573509,0,0,0,0,0,0,0,0,0.0148475,0,0,0,0.0284153,0.00979948
216,0.00628429,0.001785,0,0,0,0,0,0.0204076,0.0306968,0.00473679,0.00754499,0,0,0.00662534,0,0.0134787,0.00120462,0.0370734,0.0155721,0.0114442,0.00486135,0.00670474,0.0088893,0.00795734,0.040411,0.00819445,0.0114601,0.000505912,0.0267171,0.0305844,0.0059955,0.0110977,0.00270432,0.0134029,0.0244183,0.0155823,0.00340901,0.00663587,0,0,0.00388459,0,0.0172319,0.00310696,0.0377502,0.0239591,0.0266749,0.0127688,0.00601555,0.00547043,0,0.013758,0.0117504,0.0368857,0.00879269,0.00846211,0.0211254,0.0040591,0.00390874,0.00262413,0.00387377,0.00572192,0,0,0,0,0,0,0,0,0.0154991,0,0,0,0.0283489,0.00984195
217,0.00633828,0.00201368,0,0,0,0,0,0.0192107,0.0304733,0.00595119,0.00747056,0,0,0.00702246,0,0.0135172,0.000992175,0.0365417,0.0158273,0.0117045,0.00493764,0.00618743,0.00900967,0.00820413,0.0402258,0.00844053,0.011215,0.000998994,0.0262095,0.0300544,0.00585988,0.0110499,0.00257836,0.0134121,0.0243609,0.0154326,0.00379187,0.00656381,0,0,0.00412676,0,0.0171884,0.00289833,0.0372343,0.0244026,0.026471,0.0130635,0.00602068,0.005663,0,0.0139361,0.0117574,0.0370112,0.00870695,0.00815192,0.0219269,0.00405081,0.00394042,0.00248632,0.0038929,0.00564967,0,0,0,0,0,0,0,0,0.0164619,0,0,0,0.0281999,0.0102708
218,0.00626989,0.00212597,0,0,0,0,0,0.0174736,0.0303325,0.00714556,0.00756356,0,0,0.00743626,0,0.0135649,0.000780022,0.0358522,0.0158132,0.0116848,0.00512621,0.00588667,0.00914715,0.00826895,0.0400044,0.00842951,0.0106818,0.00160369,0.0256906,0.028988,0.00587191,0.0110399,0.00251413,0.014049,0.0243239,0.0152745,0.00404771,0.00640558,0,0,0.00426861,0,0.0171466,0.00292623,0.0368399,0.0244082,0.0264833,0.0141787,0.0060547,0.00579658,0,0.013931,0.0114987,0.0368064,0.00815562,0.00736889,0.023327,0.00415275,0.00394261,0.00240351,0.0037034,0.00556976,0,0,0,0,0,0,0,0,0.016958,0,0,0,0.0278901,0.0104988
219,0.00630209,0.00224545,0,0,0,0,0,0.0154707,0.0302284,0.00818543,0.00791735,0,0,0.00785476,0,0.0136815,0.000690853,0.0352845,0.0155567,0.0112843,0.00545012,0.00571923,0.00904456,0.00814319,0.0398056,0.00815609,0.00959624,0.00231518,0.0251255,0.0272827,0.00595779,0.0110225,0.0024488,0.0144186,0.0242966,0.0152798,0.00420017,0.00619041,0,0,0.0043196,0,0.0171159,0.00296787,0.0364255,0.02366,0.0266133,0.0154583,0.00603646,0.00587631,0,0.0136819,0.011071,0.036224,0.00731462,0.00658534,0.0242543,0.00417532,0.00387113,0.00232966,0.00351225,0.00555907,0,0,0,0,0,0,0,0,0.0167795,0,0,0,0.0272578,0.010287
220,0.00629817,0.00233496,0,0,0,0,0,0.0139251,0.0301092,0.00893073,0.00813544,0,0,0.00809575,0,0.0137498,0.000773178,0.0348757,0.0153051,0.0103636,0.00578087,0.00550864,0.00855098,0.00780173,0.0397143,0.00758163,0.00799524,0.00306567,0.0244968,0.025168,0.00600422,0.0110079,0.00240665,0.0142171,0.0242983,0.0150553,0.00429017,0.00590975,0,0,0.00438591,0,0.0170944,0.00294154,0.0361448,0.0221462,0.0267786,0.0161317,0.00598944,0.00593042,0,0.0136618,0.0105599,0.0355092,0.00664514,0.00607565,0.0243971,0.0040484,0.00391048,0.00239113,0.00330171,0.00547337,0,0,0,0,0,0,0,0,0.015595,0,0,0,0.0264666,0.00949141
221,0.00726185,0.00309095,0,0,0,0,0,0.0119591,0.0299083,0.0094545,0.00819762,0,0,0.00828531,0,0.0138001,0.000937872,0.0347114,0.0151423,0.00902463,0.00606605,0.00716014,0.00777402,0.00724921,0.0397592,0.00692047,0.00626689,0.0039288,0.0237832,0.0233145,0.00612938,0.0111349,0.00210796,0.0135211,0.0245134,0.0142217,0.00425185,0.00791603,0,0,0.00185762,0,0.0175628,0.00180539,0.035918,0.0204955,0.0269415,0.0158877,0.00601052,0.00818525,0,0.0159983,0.0100376,0.0350468,0.00613752,0.00585971,0.0241928,0.00334972,0.00358148,0.00354195,0.00469745,0.00569916,0,0,0,0,0,0,0,0,0.0141469,0,0,0,0.0257781,0.00821663
222,0.0055899,0.00217928,0,0,0,0,0,0.0105012,0.0299514,0.00990695,0.00803952,0,0,0.0083761,0,0.0135665,0.000757126,0.0346605,0.0149487,0.0072772,0.00622648,0.00484454,0.00658973,0.00628978,0.0398798,0.00621153,0.00483761,0.00477207,0.0231248,0.0215512,0.00595904,0.0110767,0.00252322,0.0129124,0.0242423,0.0131689,0.00428546,0.00459623,0,0,0.00694002,0,0.0169268,0.00385962,0.0358217,0.0187954,0.0268726,0.015197,0.00595008,0.00601196,0,0.0171948,0.00961814,0.0346748,0.00566338,0.005553,0.0238763,0.0046493,0.00496715,0.00199227,0.0028528,0.00493546,0,0,0,0,0,0,0,0,0.0126511,0,0,0,0.0253014,0.00613845
223,0.0052787,0.00228399,0,0,0,0,0,0.0108716,0.0299542,0.0107566,0.00756878,0,0,0.00809984,0,0.0136061,0.000692079,0.0347077,0.0147485,0.00565304,0.00628143,0.00457623,0.00499901,0.00497353,0.0398695,0.00585319,0.00487277,0.00557413,0.0225719,0.0189957,0.00584339,0.0110736,0.00256579,0.0125528,0.0242857,0.0125633,0.00453732,0.00419334,0,0,0.00710714,0,0.0169401,0.00430475,0.0358129,0.0173101,0.0266242,0.014874,0.00605591,0.00627766,0,0.0154866,0.00945531,0.0342655,0.00508676,0.0054879,0.0236033,0.00475977,0.00521231,0.00212373,0.00294098,0.00435621,0,0,0,0,0,0,0,0,0.0122275,0,0,0,0.0251298,0.00364529
224,0.00485313,0.00244268,0,0,0,0,0,0.0115334,0.030051,0.0122879,0.00693022,0,0,0.00746006,0,0.0136417,0.000689611,0.0349117,0.014451,0.00498957,0.0061655,0.00419675,0.00284062,0.00355375,0.0397422,0.0062656,0.00651175,0.00657614,0.0220779,0.0158648,0.00556181,0.0110932,0.00259614,0.0127078,0.0243662,0.0123637,0.00486404,0.00383733,0,0,0.00733675,0,0.0169913,0.00478067,0.0359618,0.0161245,0.0263758,0.014774,0.00619372,0.00664389,0,0.0126032,0.00945749,0.0337874,0.00452236,0.0054724,0.0234261,0.0050704,0.00547657,0.00226181,0.00311758,0.00384978,0,0,0,0,0,0,0,0,0.0148433,0,0,0,0.0249834,0.00401412
225,0.0045464,0.00268481,0,0,0,0,0,0.0122263,0.0301776,0.0149686,0.00620002,0,0,0.00689883,0,0.0137041,0.00083935,0.0354074,0.0141307,0.00623721,0.00597003,0.00379489,0.00169632,0.00352274,0.0397816,0.00725871,0.00827865,0.00816059,0.0216916,0.0130871,0.00523624,0.0111164,0.00259348,0.0127091,0.024484,0.0121543,0.00502471,0.00367012,0,0,0.00769162,0,0.0170792,0.00516545,0.0364421,0.0151626,0.0264384,0.0143457,0.00603687,0.00701611,0,0.0141339,0.00925946,0.0333617,0.00428754,0.00533776,0.0231274,0.00528744,0.00553873,0.00243176,0.0033047,0.00344851,0,0,0,0,0,0,0,0,0.0205039,0,0,0,0.0244591,0.00855888
226,0.00450928,0.00311263,0,0,0,0,0,0.0129744,0.0302523,0.0186338,0.00545036,0,0,0.00639209,0,0.0138213,0.00109477,0.0361609,0.0137781,0.00849805,0.00568049,0.00334675,0.00460105,0.00537321,0.0399402,0.00838809,0.00978917,0.0102396,0.0215322,0.0109849,0.00488898,0.0111008,0.00255711,0.0123996,0.0245861,0.0120766,0.00520559,0.00363421,0,0,0.0081207,0,0.0171736,0.00558363,0.0369034,0.0144927,0.0265483,0.014333,0.00576552,0.00748596,0,0.0156151,0.00915329,0.0333274,0.00398848,0.00563736,0.0225321,0.00545542,0.00539443,0.00264553,0.0036665,0.00305876,0,0,0,0,0,0,0,0,0.0276181,0,0,0,0.0239442,0.0134051
227,0.00453864,0.0036237,0,0,0,0,0,0.0136911,0.0303853,0.021754,0.00487063,0,0,0.00588912,0,0.0139086,0.00130107,0.0372953,0.0133669,0.0108938,0.00525191,0.00296836,0.00779307,0.00772819,0.0402216,0.00966574,0.0110962,0.0121715,0.021602,0.00939913,0.00460855,0.0111473,0.00255927,0.0116189,0.0246803,0.011804,0.00527091,0.00373989,0,0,0.00850719,0,0.0172682,0.00602787,0.0370637,0.0136887,0.0267133,0.0146275,0.00546965,0.00798813,0,0.01612,0.0089785,0.033746,0.00408852,0.00575572,0.0211699,0.00548897,0.0052727,0.00283751,0.0042017,0.00290555,0,0,0,0,0,0,0,0,0.0337163,0,0,0,0.0236287,0.0172344
228,0.00466959,0.00419668,0,0,0,0,0,0.0141895,0.0305486,0.0238733,0.00451662,0,0,0.00544259,0,0.0140003,0.00153422,0.0387024,0.0128797,0.0131006,0.00467401,0.00258591,0.0106105,0.0100071,0.0407308,0.01106,0.0121371,0.0138328,0.0217566,0.00822209,0.00436577,0.0112242,0.00263193,0.0109951,0.0247794,0.0112134,0.00525837,0.00394385,0,0,0.00874095,0,0.0173791,0.00633205,0.0371284,0.0123419,0.0269017,0.0143817,0.00497656,0.00852276,0,0.0163309,0.00850973,0.034178,0.00460514,0.00519865,0.0196354,0.00560096,0.00520864,0.0030508,0.00486767,0.00285183,0,0,0,0,0,0,0,0,0.0377219,0,0,0,0.0232611,0.0205666
229,0.00498539,0.00495631,0,0,0,0,0,0.0138534,0.0307611,0.0250959,0.00441452,0,0,0.00506469,0,0.0141335,0.0018512,0.0402125,0.0123405,0.0149439,0.00387087,0.00211631,0.0129799,0.0119398,0.0415398,0.0123124,0.012791,0.0151902,0.0220045,0.00789791,0.00412116,0.0113315,0.00271844,0.0110313,0.0248995,0.0109136,0.00521699,0.00449471,0,0,0.00875285,0,0.0175437,0.00646327,0.037259,0.0112177,0.0270574,0.0144255,0.00429054,0.0092191,0,0.0169212,0.0081697,0.0344486,0.0049866,0.00470965,0.018794,0.00585047,0.00516168,0.0033759,0.00573134,0.00241209,0,0,0,0,0,0,0,0,0.0402924,0,0,0,0.0227706,0.0233324
230,0.00538427,0.00560539,0,0,0,0,0,0.015071,0.0309508,0.0261919,0.00434765,0,0,0.00477902,0,0.014201,0.00224006,0.041694,0.0118682,0.0164207,0.00313396,0.00161442,0.0149929,0.0134872,0.0424574,0.0132503,0.0129782,0.0162361,0.0222652,0.00772387,0.00390949,0.0113898,0.00281862,0.0111083,0.0250254,0.0105656,0.00495288,0.00513471,0,0,0.00833718,0,0.017687,0.00654832,0.0373008,0.010238,0.0271536,0.0143152,0.00364263,0.00976773,0,0.0174069,0.00779927,0.0347149,0.00502312,0.00443255,0.017778,0.00588445,0.00524945,0.00373606,0.00653157,0.00216558,0,0,0,0,0,0,0,0,0.0420987,0,0,0,0.0224535,0.0255249
231,0.00563095,0.0060703,0,0,0,0,0,0.0131891,0.0311855,0.0269171,0.00434878,0,0,0.00413148,0,0.0143436,0.00256597,0.0426054,0.0114466,0.0175453,0.00287314,0.00134175,0.0166814,0.0145616,0.0431218,0.0140893,0.0128716,0.0169935,0.0229792,0.0120011,0.00353567,0.0114361,0.00256797,0.0105885,0.0251131,0.0102569,0.00453449,0.00576133,0,0,0.00815211,0,0.0177135,0.00678882,0.037215,0.00934274,0.0271747,0.013633,0.00307182,0.0106655,0,0.0171669,0.00725199,0.0351408,0.00513745,0.00409786,0.0169396,0.00615835,0.00535644,0.00391928,0.00734931,0.00170586,0,0,0,0,0,0,0,0,0.0434509,0,0,0,0.022398,0.0272102
