Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LTHII,LTHIP,,x76,x77
288,0.00413983,0.00313987,0,0,0,0,0,0,0,0.0303334,0.00504419,0.00787788,0,0,0.00588519,0,0.0147151,0.00103146,0.0378795,0.0107244,0.014953,0.00628187,0.0014083,0.00414476,0.0028801,0.00503159,0.00519014,0,0.00841232,0.0308773,0.0150696,0.003443,0.0110771,0.00327692,0.0158979,0.0226226,0.0110356,0.00783879,0.00523339,0,0,0.002228,0,0.0160632,0.00193636,0.0403379,0.0246357,0.0311133,0.00998562,0.0078177,0.00261288,0,0.0225467,0.118373,0.0138634,0.00618946,0.0188882,0.00626869,0.00888814,0.0232087,0.00321672,0.0010528,0.000814523,0.00383832,0.00423701,0,0,0,0,0,0,0,0,0,0.0406409,0,0,0
289,0.00445015,0.00308285,0,0,0,0,0,0,0.0138475,0.0302709,0.00592257,0.00850985,0,0,0.00628341,0,0.014765,0.000743508,0.0372594,0.0119174,0.0154038,0.00695696,0.00176131,0.00462397,0.00303044,0.00566513,0.00587732,0,0,0.030976,0.0137302,0.00341388,0.0110002,0.00319448,0.0160441,0.0225849,0.011413,0.00798141,0.00565501,0,0,0.00282143,0,0.016024,0.00203166,0.0403794,0.0264482,0.0317105,0.00898629,0.00798207,0.00291356,0,0.0227927,0.117452,0.0133694,0.00398505,0.0212598,0.00380326,0.00946956,0.0245561,0.00348887,0.00113201,0.000704211,0.00395213,0.0048093,0,0,0,0,0,0,0,0,0,0.0409196,0,0,0
290,0.00214237,0.00363145,0,0,0,0,0,0,0,0.0310916,0.00458732,0.00907602,0,0,0.00518301,0,0.0148838,0.00235298,0.0356664,0.0120358,0.0152158,0.00609227,0.00469409,0.00548207,0.00300847,0.0036809,0.00574591,0,0.00778851,0.0308717,0.0193997,0.00458899,0.0111094,0.00355388,0.0482041,0.022807,0.0611525,0.0109016,0.00372653,0,0,0.00413003,0,0.0159341,0.000743851,0.0380934,0.0769621,0.0309455,0.036061,0.00703837,0.00240874,0,0.0320963,0.107551,0,0.0410392,0,0.0461308,0.048595,0,0.00326845,0.000979241,0.000494531,0.00387882,0.00325613,0,0,0,0,0,0,0,0,0,0.041222,0,0,0
291,0.00586207,0.00797359,0,0,0,0,0,0,0,0.030724,0.00393951,0.0105407,0,0,0.00952327,0,0.0133033,0.00592316,0.036858,0.011148,0.0161302,0.00707597,0.00323365,0.0064175,0.0023808,0.00434837,0.00567231,0,0.00492983,0.0301701,0.0192503,0.00528632,0.0117006,0.00129294,0.0161663,0.0228262,0.0116502,0.0102314,0.005845,0,0,0.00847075,0,0.0167125,0.00430249,0.039969,0.0254549,0.0339339,0.0116027,0.0070319,0.00487665,0,0.0237293,0.114588,0,0.00518758,0.026055,0.00311033,0.012475,0.0232181,0.00491218,0.00291942,0.00212458,0.0100292,0.0092961,0,0,0,0,0,0,0,0,0,0.0418399,0,0,0
292,0.00485789,0.00340601,0,0,0,0,0,0,0,0.030139,0.0033414,0.0105488,0,0,0.00735696,0,0.0146418,0.000478737,0.0363095,0.0116721,0.0165017,0.00708169,0.00300205,0.006102,0.00262349,0.00430699,0.00544992,0.0063621,0.0046509,0.0303995,0.0186796,0.00365707,0.0109787,0.00293758,0.0157248,0.0224606,0.0118977,0.0097091,0.00568071,0,0,0.00278783,0,0.0160506,0.00233248,0.0399603,0.0247578,0.0338692,0.0130608,0.00718455,0.0028092,0,0.0241279,0.113641,0,0.00745725,0.0280765,0.00471686,0.0139501,0.0211734,0.00340344,0.00115629,0.000806715,0.00483325,0.00590129,0,0,0,0,0,0,0,0,0,0.0418302,0,0,0
293,0.00406161,0.00317002,0,0,0,0,0,0,0.0138294,0.0303536,0.00409949,0.00992583,0,0,0.00681653,0,0.0145748,0.000762602,0.0354593,0.0121851,0.0165371,0.00701274,0.00317224,0.00640521,0.00302562,0.00430282,0.00560221,0.00578914,0.0052923,0.0309807,0.0176982,0.00385189,0.0110653,0.00309441,0.00728836,0.022416,0.0187665,0.00849621,0.00496403,0,0,0.00278632,0,0.0160321,0.00235609,0.0386268,0.0294979,0.032246,0.0116271,0.00675178,0.0027583,0,0.0264825,0.110504,0,0.0125524,0.0329507,0.0121337,0.0176156,0.00408353,0.00342142,0.00111531,0.000817887,0.00426468,0.00566154,0,0,0,0,0,0,0,0,0,0.0415786,0,0,0
294,0.0048476,0.00334613,0,0,0,0,0,0,0.0130814,0.0300867,0.0041247,0.0103228,0,0,0.00791238,0,0.0144681,0.000758684,0.0352019,0.0123751,0.0173679,0.00708623,0.00296804,0.00710365,0.00277907,0.00415329,0.00536317,0.00554121,0.00713912,0.0309956,0.0169531,0.00387797,0.0109165,0.00293372,0.0159053,0.022398,0.0137634,0.0077969,0.00542699,0,0,0.00315344,0,0.0160764,0.00300902,0.040515,0.0228566,0.032715,0.0184348,0.00702108,0.00284351,0,0.0247406,0.112499,0,0.012762,0.0320278,0.0086342,0.0175703,0.0175869,0.00373955,0.00112474,0.00106941,0.00451741,0.00625199,0,0,0,0,0,0,0,0,0,0.0414352,0,0,0
295,0.00483846,0.00294693,0,0,0,0,0,0,0.0135346,0.0300678,0.0042733,0.00901181,0,0,0.00787793,0,0.0145476,0.000744123,0.0346245,0.0119989,0.0174577,0.00630662,0.00313177,0.00695863,0.00295635,0.00340512,0.00570269,0.00566909,0,0.031347,0.0169695,0.00384464,0.0108891,0.00301349,0.0144827,0.0223864,0.014441,0.00486266,0.00526335,0,0,0.00350244,0,0.0161295,0.00318937,0.0408592,0.021582,0.030684,0.0185103,0.00712585,0.00293761,0,0.0246127,0.114833,0.0110924,0.0152733,0.0344457,0.0109341,0.0194547,0.0148288,0.00398317,0.00118181,0.00109501,0.00383563,0.00608108,0,0,0,0,0,0,0,0,0,0.0405162,0,0,0
296,0.00511165,0.00286062,0,0,0,0,0,0,0.0135545,0.0300485,0.00393356,0.0100627,0,0,0.00822329,0,0.0146992,0.000817261,0.0347236,0.0123909,0.0177242,0.00663936,0.00326438,0.0067864,0.00293016,0.00349763,0.0054779,0.00559417,0.00726613,0.0311341,0.0174981,0.0039619,0.0108043,0.0030146,0.0212636,0.0223583,0.0204735,0.00608663,0.0057189,0,0,0.00367785,0,0.0160778,0.00320757,0.0411137,0.0235537,0.0318149,0.0257039,0.00662503,0.00312197,0,0.0250213,0.115673,0,0.0198609,0.0350756,0.013029,0.023676,0,0.00402937,0.00130113,0.000992272,0.00376278,0.00616068,0,0,0,0,0,0,0,0,0,0.0409153,0,0,0
297,0.00265226,0.00209039,0,0,0,0,0,0,0.0156809,0.0311756,0.00550593,0.00488479,0,0,0.00588022,0,0.0148617,0.00252179,0.0330496,0.012244,0.0160907,0.0040926,0.00249034,0.00644353,0.00514064,0.00341371,0,0.00678819,0.00743091,0.0328634,0.0197174,0.00516805,0.0111712,0.00355495,0.0361796,0.0224631,0.053733,0.0055834,0.0031427,0,0,0.00335125,0,0.01608,0.00183835,0.0404523,0.0688433,0.022872,0.0431455,0.00556658,0.00330306,0,0.0226253,0.105261,0.0213613,0.0457011,0,0.0416081,0.0533876,0,0.00369142,0.00148265,0.000702223,0.00214603,0.00482619,0,0,0,0,0,0,0,0,0,0.0384539,0,0,0
298,0.00453916,0.00232007,0,0,0,0,0,0,0.0135819,0.030227,0.00429204,0.00671173,0,0,0.00749359,0,0.0147863,0.000680807,0.0349152,0.0123067,0.0166952,0.0050485,0.00512296,0.0060417,0.00435643,0.00379692,0.00511384,0.00665799,0.00805139,0.0324053,0.0173481,0.00405017,0.0109356,0.00299318,0.0225018,0.0221528,0.0245493,0.00196148,0.00561746,0,0,0.00490168,0,0.0160114,0.00388012,0.0414114,0.0287135,0.0264923,0.0282976,0.00866187,0.00419017,0,0.0240757,0,0.00906038,0.0259998,0.039475,0.0181522,0.0295949,0,0.00477313,0.00152022,0.00110885,0.00253449,0.00607953,0,0,0,0,0,0,0,0,0,0.0388803,0,0,0
299,0.00423343,0.00234441,0,0,0,0,0,0,0.0137534,0.0302311,0.00450348,0.00668444,0,0,0.00742114,0,0.0147083,0.000653567,0.0350728,0.0122959,0.0167729,0.00464319,0.00556177,0.00609598,0.00447964,0.0036481,0.00637241,0.00744592,0,0.032482,0.0172589,0.00408681,0.0109679,0.00300146,0.0176011,0.0221533,0.0224391,0.00276008,0.00543811,0,0,0.00521067,0,0.0160052,0.00398834,0.0416721,0.0267544,0.0262826,0.0282349,0.00909944,0.00425139,0,0.0243759,0,0.00860801,0.026102,0.0404279,0.0183586,0.0294832,0.015284,0.0049776,0.00163649,0.00108362,0.0025048,0.00611659,0,0,0,0,0,0,0,0,0,0.0387255,0,0,0
300,0.00514323,0.00333972,0,0,0,0,0,0,0.0101066,0.0301365,0.0032191,0.0122606,0,0,0.00825109,0,0.0146197,0.000898216,0.0361933,0.0106786,0.020538,0.0119502,0.00394047,0.00723251,0.00904646,0.0104647,0,0.00847925,0,0.026184,0.0112219,0.00462926,0.0108257,0.00302663,0.0160602,0.0220211,0.021191,0.00364675,0.00676028,0,0,0.00662868,0,0.0159734,0.00513237,0.041652,0.0245123,0.0252183,0.028517,0.00634966,0.00558771,0,0.0248433,0.0083526,0.00988792,0.0249173,0.0392518,0.0173287,0.0279913,0.0125509,0.00606233,0.00184235,0.00133852,0.00375345,0.00721914,0,0,0,0,0,0,0,0,0,0,0,0,0
301,0.00735841,0.00697715,0,0,0,0,0,0,0.0138889,0.0308197,0.00462076,0.00758479,0,0,0.0097667,0,0.0131056,0.00662299,0.0354929,0.0117494,0.0171217,0.00428649,0.00528763,0.00719331,0.0041779,0.0030268,0,0.0509407,0,0.0318156,0.0177286,0.00577363,0.0118887,0.00133249,0.0154109,0.0224736,0.0206395,0.0026746,0.00770531,0,0,0.0136543,0,0.016753,0.0063541,0.041452,0.0263563,0.0259964,0.0262961,0.00855236,0.00576981,0,0.0236752,0.0122783,0.00771796,0.025397,0.0402622,0.018426,0.0292716,0.0117709,0.00706445,0.00266203,0.00234764,0.00820753,0.0110639,0,0,0,0,0,0,0,0,0,0.0386798,0,0,0
302,0.00440458,0.00174202,0,0,0,0,0,0,0.0132313,0.0302356,0.00419894,0.00808556,0,0,0.0076084,0,0.0147528,0.00081,0.0357299,0.0122628,0.0172315,0.00449322,0.00552897,0.00554799,0.0039418,0.00276221,0,0.0674436,0.00583415,0.0313665,0.017479,0.00411803,0.0109952,0.00306028,0.0136196,0.022197,0.0186959,0.00238421,0.00531343,0,0,0.00534949,0,0.0160554,0.00405335,0.0411929,0.0251761,0.0265996,0.0237664,0.0086719,0.00410384,0,0.0236464,0.0102301,0.00676875,0.0238662,0.0397289,0.0176736,0.0279882,0.0100879,0.00489071,0.00147374,0.00119855,0.00225429,0.00569105,0,0,0,0,0,0,0,0,0,0.0388719,0,0,0
303,0.00441916,0.00165839,0,0,0,0,0,0,0.0121508,0.0301926,0.0037564,0.00861257,0,0,0.00757585,0,0.0147915,0.000744591,0.0359338,0.0123195,0.0172129,0.00471491,0.00528901,0.00532195,0.00387221,0.00264006,0,0.0667446,0.00582825,0.0312002,0.0168246,0.00401193,0.0109576,0.00303854,0.0120413,0.0221577,0.0174012,0.00213362,0.00526864,0,0,0.00558888,0,0.0160435,0.00414265,0.0409377,0.0243405,0.0270445,0.0212347,0.00861844,0.00398023,0,0.0236336,0.00876884,0.00581134,0.0223445,0.0390476,0.0167273,0.0266898,0.00971576,0.00489016,0.00131408,0.00106007,0.00224033,0.00552574,0,0,0,0,0,0,0,0,0,0.0390516,0,0,0
304,0.0041664,0.00160221,0,0,0,0,0,0,0.011499,0.0301581,0,0.0088566,0,0,0.00741206,0,0.0146923,0.000705544,0.0360165,0.0123316,0.0170419,0.00478361,0.00495899,0.00511331,0.00390154,0.00260462,0,0.0636402,0,0.0315493,0.0162827,0.0037594,0.0110012,0.00305214,0.0116983,0.022243,0.0172609,0.00208058,0.00511849,0,0,0.00581647,0,0.0160907,0.00421684,0.0409191,0.0238659,0.0273951,0.0204033,0.00836887,0.00388397,0,0.0236525,0.00922687,0.00583032,0.0214044,0.0381202,0.0158766,0.0261189,0.0112083,0.00500985,0.00125601,0.000974045,0.0022052,0.00522058,0,0,0,0,0,0,0,0,0,0.0392505,0,0,0
305,0.0042578,0.00146182,0,0,0,0,0,0,0.011083,0.0301235,0.00319904,0.00919446,0,0,0.00742004,0,0.0146212,0.000740112,0.0363074,0.0132974,0.0169949,0.00499747,0.00455188,0.00495579,0.00389047,0.00216724,0,0.0625767,0.00622355,0.0309504,0.0153833,0.00363493,0.0110312,0.00308279,0.0144934,0.0223055,0.0180319,0.00215708,0.00508215,0,0,0.00613122,0,0.0161254,0.00433362,0.0411191,0.0241635,0.0277067,0.0204072,0.00815601,0.00385299,0,0.0235994,0.0106088,0.00675031,0.0209803,0.0368261,0.0154584,0.0263346,0,0.0052256,0.00123223,0.000885782,0.0021587,0.00522115,0,0,0,0,0,0,0,0,0.00219394,0.0398069,0,0,0
306,0.00448086,0.00107447,0,0,0,0,0,0,0.0101683,0.0301145,0.00353984,0.00931716,0,0,0.00758271,0,0.0146751,0.000826762,0.0362379,0.0141144,0.0169091,0.00525477,0.00388049,0.00448854,0.0041294,0.00208562,0,0.0623666,0.00607264,0.03044,0.0141713,0.0036861,0.0110349,0.00311746,0.011126,0.0223736,0.0159442,0.00196382,0.00498333,0,0,0.00628179,0,0.0161425,0.00423033,0.0411591,0.0246524,0.0279622,0.0176577,0.00770545,0.00362877,0,0.0232781,0.0101725,0.00665718,0.0195063,0.0364952,0.0144605,0.024956,0.0166294,0.00521547,0.0010971,0.000844514,0.001906,0.00498306,0,0,0,0,0,0,0,0,0.00181465,0.0398855,0,0,0
307,0.00460294,0.000961407,0,0,0,0,0,0,0.00895667,0.0300038,0.00391959,0.00938779,0,0,0.00793116,0,0.0147314,0.000791564,0.0364691,0.0146299,0.0166731,0.00546467,0.00333089,0.00427913,0.00433038,0.00202664,0,0.0623372,0.0058349,0.0299524,0.0133647,0.00379076,0.0109897,0.00308179,0.0147252,0.0224257,0.0163965,0.00239301,0.00516362,0,0,0.00700576,0,0.0162116,0.00449983,0.0409059,0.0274246,0.0284014,0.0175749,0.00770543,0.00371971,0.00839367,0.0230887,0.0111953,0.00788116,0.0202944,0.0365518,0.0147649,0.0263111,0,0.00560848,0.00100208,0.00106699,0.00178897,0.00503375,0,0,0,0,0,0,0,0,0.00131708,0.0399155,0,0,0
308,0.0045964,0.000849214,0,0,0,0,0,0,0.00750919,0.0298696,0.00452577,0.00947645,0,0,0.00816945,0,0.0147238,0.000856713,0.0363681,0.0140003,0.0167432,0.00593362,0.0033063,0.00433797,0.00432162,0.00163277,0,0.0618689,0.00549637,0.0296041,0.0124563,0.00388615,0.0109394,0.00308216,0.0134216,0.0224522,0.015435,0.0023677,0.00509275,0,0,0.00752139,0,0.0162573,0.00468194,0.0406323,0.0284645,0.0285895,0.0155767,0.00733354,0.00371524,0,0.0226312,0.0100345,0.00755154,0.0196212,0.0374961,0.0145547,0.0248542,0.0178657,0.00583261,0.000928071,0.000837081,0.00156131,0.00501607,0,0,0,0,0,0,0,0,0.0010671,0.0401734,0,0,0
309,0.0044307,0.00104308,0,0,0,0,0,0,0.00639959,0.0297806,0.00508255,0.00960203,0,0,0.00860096,0,0.0146456,0.00100671,0.036533,0.01421,0.0164474,0.00622967,0.00365692,0.00470687,0.00444611,0.00150964,0,0.0614815,0.00500384,0.0291445,0.0119121,0.00413059,0.0109025,0.00312701,0,0.0223678,0.0203033,0.00265175,0.00496841,0,0,0.00787023,0,0.0162632,0.00496162,0.0401718,0.0318213,0.0289059,0.0205127,0.00711699,0.0039195,0.00765029,0.0220838,0.011826,0.00985065,0.0219015,0.037364,0.0157477,0.02768,0.0204587,0.00623107,0.00110677,0.000705393,0.00167788,0.00510804,0,0,0,0,0,0,0,0,0.00107621,0.040238,0,0,0
310,0.00452228,0.00117952,0,0,0,0,0,0,0.00525172,0.0296819,0.00556982,0.00994229,0,0,0.00888187,0,0.0145772,0.00105867,0.0363854,0.0150885,0.0163886,0.00644251,0.00393071,0.00470052,0.00464546,0.00147498,0,0.0611425,0.00464325,0.0286742,0.0112413,0.00427709,0.0109027,0.00315492,0.0183549,0.0223366,0.0189199,0.00261924,0.00498026,0,0,0.00807714,0,0.0162787,0.00519775,0.0397093,0.0326263,0.0286022,0.0209355,0.00670629,0.00412096,0,0.0212897,0.00945516,0.00768862,0.0209071,0.0375386,0.0148359,0.0259595,0.0180975,0.00667971,0.00117007,0.000809208,0.00176,0.00527701,0,0,0,0,0,0,0,0,0.00161072,0.040138,0,0,0
311,0.00474908,0.00149765,0,0,0,0,0,0,0.00502612,0.0294436,0.0059204,0.0101881,0,0,0.00910516,0,0.0146319,0.0012599,0.0364978,0.0151228,0.0162185,0.00679828,0.00429081,0.00453852,0.00465631,0.00175385,0,0.0606807,0.00461738,0.0282188,0.0112491,0.00454832,0.0108527,0.00302491,0.018475,0.0223521,0.020604,0.00277058,0.00523814,0,0,0.00835423,0,0.0162803,0.00550438,0.0391376,0.0348565,0.0284731,0.0239777,0.00642726,0.00444879,0,0.0206792,0,0.00729786,0.0220325,0.0372592,0.0149571,0.0268027,0.0202583,0.00728188,0.00119948,0.00110674,0.00195443,0.00489897,0,0,0,0,0,0,0,0,0.0027023,0.0401747,0,0,0
312,0.00449954,0.00354544,0,0,0,0,0,0,0.00522556,0.0310807,0.00688541,0.00822607,0,0,0.00748609,0,0.0130413,0.00547329,0.0349596,0.0160704,0.0153416,0.0066364,0,0.00388665,0.00659447,0.00458982,0,0.0612137,0.0054814,0.0286653,0.0124529,0.00637184,0.0123906,0.0017834,0.00517949,0.0230176,0.0263303,0.00556659,0.00517694,0,0,0.0142072,0,0.0169229,0.00571747,0.0397638,0.047029,0.0221756,0.0328053,0.00221459,0.00541714,0,0.0159818,0.0142545,0.0112649,0.0319457,0,0.0256224,0.0344251,0.0203899,0.00817106,0.00221197,0.00158153,0.00512248,0.00800542,0,0,0,0,0,0,0,0,0.00452462,0.0393066,0,0,0
313,0.00620448,0.00279754,0,0,0,0,0,0,0.00572545,0.0290701,0.00621574,0.0096942,0,0,0.00952592,0,0.0148362,0.00180378,0.0366807,0.0148344,0.0159157,0.00789104,0.00504789,0.00442116,0.00496946,0.00367061,0,0.0598632,0,0.0272082,0.0130681,0.00531739,0.0107834,0.00321964,0.025669,0.0220786,0.0213019,0.00332572,0.00775969,0,0,0.00706,0,0.0158701,0.00512223,0.0378457,0.0362453,0.0284214,0.0242114,0.00613633,0.00537036,0,0.0194211,0.00882885,0.00785881,0.0220586,0.037765,0.0152509,0.0254281,0.024749,0.00765895,0.00295642,0.00216001,0.00380267,0.00502233,0,0,0,0,0,0,0,0,0.00551371,0.0400846,0,0,0
314,0.00657391,0.00294602,0,0,0,0,0,0,0.00714514,0.0289663,0.0067818,0.00968527,0,0,0.0096955,0,0.0148649,0.00181412,0.0369342,0.0151696,0.0156242,0.00798527,0.00558824,0.00470079,0.00492968,0.00414442,0,0.0598166,0.0071265,0.0264148,0.0138332,0.00541241,0.0107638,0.00323916,0,0.0220985,0.0259505,0.00371127,0.00794553,0,0,0.00709169,0,0.01589,0.00520609,0.0375074,0.0381492,0.0286632,0.0249273,0.00609781,0.00518444,0,0.0187007,0.0110307,0.00961349,0.0223713,0.0372152,0.0156817,0.0259066,0.0313131,0.00780705,0.00300076,0.00188227,0.00375884,0.00523122,0,0,0,0,0,0,0,0,0.00597529,0.0398169,0,0,0
315,0.0093753,0.00392265,0,0,0,0,0,0,0.00945621,0.0288954,0.00819729,0.0131573,0,0,0.00905575,0,0.0148809,0.00147039,0.0382909,0.0146955,0.0182584,0.0137964,0.00476294,0.00687679,0.00725405,0.00694422,0,0.0537738,0.00928856,0.0190606,0.0141853,0.00597907,0.0108555,0.0031915,0,0.0219674,0.0154491,0.00529393,0.00987336,0,0,0.00808779,0,0.0159868,0.00624711,0.0359671,0.0281296,0.025357,0.00651357,0.00293689,0.00567706,0,0.0233391,0.0107152,0.00785263,0.0110639,0.0384777,0.012174,0.0116445,0.00655298,0.00886403,0.00292575,0.00195313,0.00513893,0,0,0,0,0,0,0,0,0,0.00917018,0,0,0,0
316,0.00580511,0.00241755,0,0,0,0,0,0,0.0063928,0.0288229,0.00887938,0.013235,0,0,0.00948453,0,0.0146855,0.00187545,0.0393328,0.0170329,0.0171672,0.0147178,0.00567567,0.00514,0.00848003,0.00954881,0,0,0,0.017356,0,0.0051782,0.0107491,0.00294508,0,0.0220697,0.0274373,0.00654923,0.00731976,0,0,0.00701228,0,0.0158711,0.00492993,0.0377873,0.0376773,0.0279978,0.0254026,0,0.00490315,0,0.018148,0.0117625,0.00979144,0.0201911,0.0355028,0.0133329,0.0228422,0.0341334,0.00804264,0.00359447,0.00196712,0.00337248,0.00489583,0,0,0,0,0,0,0,0,0,0,0,0,0
317,0.00542911,0.0021679,0,0,0,0,0,0,0.0138358,0.0289657,0.0228855,0.0106202,0,0,0.00878962,0,0.0146806,0.00143255,0.0384676,0.0206091,0.0163746,0.0133757,0.00501772,0.00513041,0.00814476,0.0089532,0,0,0,0.0151283,0.00369718,0.00491994,0.0108178,0.00294007,0,0.02218,0.0115819,0.00402406,0.00685905,0,0,0.00618801,0,0.015809,0.00407821,0.0358212,0.0220711,0.0258737,0.00468231,0.00279763,0.00409554,0.00596751,0.0233382,0.0125495,0.00927394,0.00820692,0.0372741,0.00996831,0.00756349,0.00876167,0.00734077,0.00389694,0.0017301,0.00266737,0.00461208,0,0,0,0,0,0,0,0,0,0,0,0,0
318,0.00539125,0.0026518,0,0,0,0,0,0,0,0.0298347,0,0.00849927,0,0,0.00564801,0,0.0146397,0.000836264,0.0340063,0.0373215,0.0136964,0.00791464,0.00620704,0.00405724,0.00635377,0.0136608,0,0,0,0.0226988,0.00484866,0.00268096,0.0112127,0.0031454,0,0.022618,0.0537175,0.00897119,0.00610553,0,0,0.00483907,0,0.0158319,0.00160275,0.0360105,0.069948,0.0217475,0.0299978,0.00431481,0.00259371,0.01648,0.0196664,0.0221402,0.0234561,0.0377572,0,0.0410308,0.0432939,0.0314516,0.00485191,0.0046682,0.00153274,0.0032929,0.00542308,0,0,0,0,0,0,0,0,0,0.0385625,0,0,0
319,0.00603377,0.0016348,0,0,0,0,0,0,0,0.028949,0,0.007892,0,0,0.00872958,0,0.0145642,0.00146794,0.0373754,0.0389521,0.0134685,0.00848441,0.00716179,0.00588495,0.00448899,0.012073,0,0,0.0263571,0.0212995,0.0102457,0.00501849,0.0108518,0.0028601,0,0.0225593,0.0235682,0.00302608,0.00694505,0,0,0.00419942,0,0.0158658,0.00180247,0.0368936,0.0341516,0.0302969,0.0216014,0.00674873,0.00260279,0.0104032,0.0166616,0.010786,0.0107659,0.0194214,0.0362275,0.0133783,0.0235387,0.046637,0.00542802,0.00430909,0.00129174,0.00133812,0.00539745,0,0,0,0,0,0,0,0,0.0112941,0.0402341,0,0,0
320,0.00658749,0.0022496,0,0,0,0,0,0,0,0.029554,0.133143,0.0054372,0,0,0.00624917,0,0.0146986,0.000721511,0.0383347,0.0269565,0.0119417,0.00971274,0.00545081,0.00521645,0.00803159,0.00932235,0.0110697,0,0,0.029025,0.032483,0.00342452,0.0110596,0.00313193,0,0.0229425,0.0168126,0.00433656,0.00771437,0,0,0.00474549,0,0.0158956,0.000939652,0.0358153,0.0216933,0.0262648,0.0138903,0.00379032,0.00242282,0.0103854,0.024941,0.0179584,0.0141121,0.00983786,0.0359428,0,0.00858477,0.0445802,0.00331715,0.00494892,0.001363,0.00158247,0.0064207,0,0,0,0,0,0,0,0,0.0129181,0.0407257,0,0,0
321,0.0064254,0.00233635,0,0,0,0,0,0,0,0.0295301,0.135036,0.00399142,0,0,0.00636048,0,0.0147895,0.000853256,0.0385255,0.0420713,0.0126894,0.0173416,0.00462738,0.00565359,0.0113098,0.0226286,0.00242588,0,0.149608,0.0355894,0.0334146,0.00374435,0.0110572,0.00296851,0,0.0229963,0.0120914,0.00388126,0.00794937,0,0,0.0052952,0,0.0158755,0.00120289,0.0366524,0.0162491,0.0259176,0.0133517,0.00350567,0.00258764,0,0.0238322,0.0168568,0.013756,0.00984422,0.034521,0.00616221,0.00764977,0,0.00316992,0.00500613,0.00144636,0.00150769,0.00647736,0,0,0,0,0,0,0,0,0.0206078,0.0407585,0,0,0
322,0.00591608,0.00454591,0,0,0,0,0,0,0,0.0301287,0.135397,0.0023893,0,0,0.00187824,0,0.0144497,0.00256521,0.0415598,0.0148847,0.00999907,0.00924461,0.00449234,0.00445001,0.0110135,0.0129201,0.00761378,0,0.170256,0.0307293,0.0335657,0.00233257,0.012287,0.00304031,0,0.0239731,0.0317522,0.00537295,0.0078674,0,0,0.00316286,0,0.0162485,0.00316132,0.0403271,0.049006,0.0233673,0.0369501,0.00149833,0.00526594,0,0.0164748,0.0224146,0.0196921,0.0339647,0,0.0271666,0.0377006,0,0.00274636,0.00407802,0.00225566,0.00487208,0.00683269,0,0,0,0,0,0,0,0,0.0153815,0.0400687,0,0,0
323,0.00981247,0.00404298,0,0,0,0,0,0,0,0.0298853,0,0.00249399,0,0,0.00411107,0,0.0149998,0.00151476,0.0452887,0.0146246,0.00989657,0.00829394,0.00427923,0.008092,0.0118484,0.0128845,0.00786476,0,0.170775,0.0238114,0.0238753,0.00327915,0.0113405,0.00310227,0.0172975,0.023094,0.0116412,0.00371663,0.013456,0,0,0.0170336,0,0.015412,0.00568222,0.0370219,0.0113836,0.0255517,0.012788,0.00222564,0.00391738,0,0.0251361,0.0192056,0.0157892,0.00725286,0.0351596,0.00504796,0.00478217,0,0.00226688,0.00805637,0.00316442,0.00389041,0.0110858,0,0,0,0,0,0,0,0,0.0149719,0.0411672,0,0,0
324,0.010346,0.00460766,0,0,0,0,0,0,0,0.0300081,0,0.00286676,0,0,0.0036801,0,0.0151408,0.00169608,0.0473657,0.0142742,0.0094253,0.00809889,0.00444421,0.00852351,0.0111534,0.0124863,0.00882415,0,0.16903,0.0233026,0.0244284,0.00316576,0.0113961,0.00331942,0.0173839,0.0232751,0.00987134,0.0030722,0.0141739,0,0,0.0183511,0,0.0154567,0.00660512,0.036863,0.0106533,0.0259353,0.0126238,0.00286427,0.00462124,0.0113694,0.0251942,0.0190656,0.0156556,0.00578342,0.0357228,0.00508255,0.00434982,0.017592,0.00271407,0.00837898,0.0032485,0.00465271,0.0118116,0,0,0,0,0,0,0,0,0.0149392,0.0426181,0,0,0
325,0.0108107,0.00506299,0,0,0,0,0,0,0,0.0300517,0,0.00318268,0,0,0.00351008,0,0.0153205,0.00186874,0.0497092,0.0156711,0.00876084,0.0083161,0.00492724,0.0089027,0.0106971,0.0120525,0.0100179,0,0.158713,0.0225376,0.0266889,0.00317583,0.0114518,0.00338556,0.0120905,0.0234248,0.00776301,0.00171121,0.0149198,0,0,0.0194299,0,0.0155102,0.00735715,0.0365086,0.0118832,0.0270871,0,0.00363282,0.00535602,0.0108612,0.0224898,0.0149647,0.0133373,0.00532845,0.0366737,0,0.00391051,0.0130922,0.00330255,0.00853374,0.00330214,0.00523675,0.012498,0,0,0,0,0,0,0,0,0.0138676,0.0443989,0,0,0
