Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,RTHII,x75,x76
36,0.00742601,0.00198376,0,0,0,0,0,0,0.0245554,0.0307676,0.0130424,0.00463452,0,0,0.00904909,0,0.0135634,0.000890295,0.0463211,0.018085,0.00909815,0.0126664,0.00166231,0.0126104,0.0112384,0.0174435,0.0122747,0.0465687,0.0179701,0.0176489,0.0147311,0.0237945,0.0343744,0.00825731,0.0127186,0.00376357,0.013903,0.0204075,0.0117496,0.00399362,0.00897536,0,0,0.00903631,0,0.015038,0.00235581,0.0381335,0.0119373,0.0279077,0.0127416,0.00475119,0.0122747,0.00882216,0.0256922,0.0144763,0.00784984,0.0360674,0.00686686,0.00487273,0.0174215,0.00999772,0.00158289,0.00152436,0.00334942,0.0102955,0,0,0,0,0,0,0,0,0,0,0
37,0.00797718,0.00233601,0,0,0,0,0,0,0.0232127,0.0308325,0.0130733,0.00430222,0,0,0.00909683,0,0.0135444,0.000660563,0.047126,0.0187427,0.00858164,0.013415,0.0020487,0.0128966,0.0117056,0.0181567,0.0124052,0.0464,0.0188947,0.0183873,0.015589,0.0232442,0.0326027,0.00811755,0.0126841,0.00353336,0.0149331,0.0204598,0.01137,0.00359206,0.0095379,0,0,0.00894922,0,0.0149441,0.00217382,0.0381192,0.0102097,0.0278479,0.0131794,0.00466169,0.0127003,0.0089649,0.0257751,0.0145956,0.00748055,0.0356563,0.00610385,0.0044653,0.0176814,0.0100113,0.00144233,0.0014432,0.00339375,0.0107186,0,0,0,0,0,0,0,0,0,0,0
38,0.00961925,0.00277869,0,0,0,0,0,0,0.0212637,0.0313606,0.0223702,0.00566781,0,0,0.0142495,0,0.0123978,0.00334085,0.0536347,0.0281152,0.00576792,0.0186412,0.00451402,0.0142,0.0196662,0.0247278,0.0201849,0.0494014,0.0216512,0.0231888,0.019217,0.0166231,0.0231808,0.0124382,0.0132701,0.00524044,0.0219983,0.020622,0.0209102,0.00340341,0.0115875,0,0,0.0092345,0,0.0150876,0.00206647,0.0379172,0.0331089,0.0315637,0.0184538,0.00497404,0.0127459,0.00441079,0.0179274,0.00851533,0.0179743,0.0383608,0.0138149,0.0204889,0.0159768,0.0107578,0.00104781,0.00133893,0.00451136,0.011084,0,0,0,0,0,0,0,0,0,0,0
39,0.00865725,0.00299197,0,0,0,0,0,0,0.0181819,0.0310304,0.0131623,0.00458436,0,0,0.00940779,0,0.013887,0.00081545,0.0473245,0.0189609,0.0075176,0.0138524,0.00291464,0.0134065,0.0120608,0.0189893,0.0120165,0.0458316,0.0200405,0.019482,0.0168508,0.0220002,0.0240364,0.00793965,0.0127442,0.0033782,0.0151984,0.0204558,0.0102537,0.00328942,0.010255,0,0,0.00743076,0,0.0149267,0.00139578,0.0380798,0.00768482,0.0273602,0.0122092,0.00467404,0.0127621,0.00914536,0.0259783,0.0147601,0.00597792,0.0350873,0.00499606,0.00413721,0.0176365,0.00935663,0.00183933,0.00127976,0.00370392,0.0114745,0,0,0,0,0,0,0,0,0,0,0
40,0.00961561,0.00324161,0,0,0,0,0,0,0.015595,0.0311939,0.0208869,0.00716155,0,0,0.010829,0,0.0137737,0.00111325,0.0528724,0.0289041,0.00540003,0.0169157,0.00554735,0.0142074,0.0184893,0.022933,0.0184888,0.0492057,0.0220274,0.0239638,0.0197351,0.0163517,0.0158446,0.00886625,0.0128416,0.00363983,0.020822,0.0206576,0.0207739,0.00405944,0.0115691,0,0,0.00820617,0,0.0149686,0.00208387,0.0375921,0.0323673,0.0308618,0.0194141,0.00552634,0.0135198,0.00468487,0.017345,0.00835765,0.0172307,0.0376104,0.012821,0.0192219,0.0138507,0.0104269,0.00184485,0.00104433,0.00408862,0.0122585,0,0,0,0,0,0,0,0,0,0,0
41,0.00993425,0.00331885,0,0,0,0,0,0,0.0135113,0.0313924,0.0202567,0.00862053,0,0,0.0115795,0,0.0136436,0.00110552,0.051871,0.0290627,0.00553624,0.0160468,0.00623451,0.0145992,0.0171719,0.0220346,0.0174602,0.0488985,0.0220417,0.0240084,0.0197986,0.0162672,0.0137092,0.00929543,0.0129589,0.00383466,0.00984321,0.0207186,0.0130423,0.00400251,0.0118287,0,0,0.00850278,0,0.0150039,0.00219341,0.0364985,0.0213256,0.0294004,0.0082665,0.00615442,0.013486,0.00717692,0.0187778,0.0079657,0.0105229,0.0369591,0.00996402,0.0108793,0.00528105,0.0105066,0.00177231,0.00106012,0.00404262,0.0123559,0,0,0,0,0,0,0,0,0,0,0
42,0.00913364,0.00305465,0,0,0,0,0,0,0.0111363,0.0313378,0.0136804,0.00781308,0,0,0.0108559,0,0.0137139,0.000877194,0.0456857,0.0212389,0.00627185,0.0138836,0.00424771,0.0139786,0.0125593,0.0194984,0.0122299,0.0460015,0.0205074,0.0197611,0.0179765,0.0208783,0.0147439,0.00880353,0.0129147,0.00376247,0.0178619,0.0205534,0.0097902,0.00412858,0.0106647,0,0,0.00757111,0,0.0149526,0.00150915,0.0371251,0.00649965,0.0263963,0.0115902,0.0055269,0.0126355,0.00942513,0.0264169,0.0144197,0.00547668,0.03435,0.00341187,0.00633219,0.0195347,0.00930822,0.00209248,0.00119268,0.00368248,0.0115098,0,0,0,0,0,0,0,0,0,0,0
43,0.0104457,0.00410627,0,0,0,0,0,0,0.0128105,0.0315336,0.0197345,0.0109498,0,0,0.0114789,0,0.0137919,0.00136101,0.0493949,0.0286333,0.0060517,0.0145548,0.0079488,0.0148811,0.0133124,0.0202877,0.0168178,0.0480886,0.022233,0.0243904,0.0200049,0.0158358,0.0132439,0.00890376,0.0130628,0.00356111,0.0113994,0.0207317,0.00754763,0.00450288,0.012075,0,0,0.00777429,0,0.0149272,0.00219005,0.0356249,0.00930752,0.0273711,0.00351656,0.00745016,0.0136872,0.00842937,0.0231583,0.0106595,0.00511747,0.0356262,0.00640111,0.00356875,0.0127619,0.0101485,0.00212288,0.000932075,0.00488551,0.0132727,0,0,0,0,0,0,0,0,0,0,0
44,0.0104707,0.00436214,0,0,0,0,0,0,0.0142513,0.0315782,0.0197287,0.011832,0,0,0.0114664,0,0.0138195,0.00146314,0.0487342,0.0288052,0.00644309,0.0142865,0.00886292,0.0148208,0.0126028,0.0189598,0.015289,0.0475722,0.0225711,0.0248914,0.0201928,0.0155284,0.0146328,0.00876993,0.0131133,0.00346985,0.0144682,0.0207481,0.00758433,0.00466514,0.0119834,0,0,0.00741199,0,0.0149289,0.00200823,0.035504,0.00687443,0.0266851,0.00617698,0.00810068,0.0136642,0.00884484,0.0246475,0.0119226,0.00465731,0.0350779,0.00529362,0.00289871,0.0156317,0.00990398,0.00213882,0.000912332,0.00525045,0.013281,0,0,0,0,0,0,0,0,0,0,0
45,0.00905429,0.00388292,0,0,0,0,0,0,0.0138306,0.0313742,0.015176,0.0104396,0,0,0.0101303,0,0.0140091,0.0010216,0.0445843,0.0244178,0.00637495,0.0119528,0.00610432,0.0136315,0.0118855,0,0.0117101,0.0447664,0.0205165,0.0198819,0.018808,0.0196516,0.0178083,0.00787226,0.0129719,0.00329205,0.0200642,0.0205857,0.0104351,0.00431058,0.0103141,0,0,0.00638347,0,0.0149208,0.00100539,0.0367925,0.007582,0.0253729,0.0120627,0.00662548,0.0127842,0.00898282,0.027494,0.0145083,0.00613236,0.0337622,0.00277244,0.00630706,0.0215957,0.00857033,0.00218094,0.00116281,0.00485328,0.0118543,0,0,0,0,0,0,0,0,0,0,0
46,0.0099416,0.00452042,0,0,0,0,0,0,0.0174294,0.0316402,0.0176007,0.0122286,0,0,0.0106919,0,0.0140758,0.00140692,0.0467524,0.0257688,0.00678342,0.00724551,0.00850644,0.0143238,0.0110169,0,0.00975488,0.0450308,0.0208833,0.0225275,0.0199395,0.016595,0.0204888,0.00807402,0.0130566,0.00318946,0.0206601,0.0207542,0.010684,0.00422901,0.0112771,0,0,0.00644188,0,0.0149046,0.00126229,0.0360045,0.0085107,0.0251865,0.0121309,0.00851216,0.0135435,0.0094466,0.0279602,0.0147744,0.00612512,0.0337177,0.00266384,0.00671525,0.0222408,0.00907715,0.00227392,0.000941217,0.0055548,0.0130331,0,0,0,0,0,0,0,0,0,0,0
47,0.00975043,0.0046642,0,0,0,0,0,0,0.0191995,0.0317439,0.0171676,0.0121271,0,0,0.0105554,0,0.0142364,0.00148449,0.0462565,0.0262642,0.00723252,0.0059265,0.00856237,0.0143333,0.0108683,0,0.00952531,0.0440809,0.0205632,0.0218832,0.0198325,0.01706,0.024028,0.00792018,0.0131229,0.00312417,0.0206693,0.020701,0.0103055,0.00399171,0.010985,0,0,0.0061442,0,0.0149185,0.000918252,0.035963,0.00828286,0.0248064,0.011781,0.00893369,0.0135711,0.00942838,0.0281229,0.0145848,0.00597653,0.0335774,0.0025952,0.00685595,0.022782,0.00879136,0.0026249,0.000963228,0.0057631,0.0128103,0,0,0,0,0,0,0,0,0,0,0
48,0.00971461,0.00222389,0,0,0,0,0,0,0.0205018,0.0320334,0.0146471,0.00969234,0,0,0.0147182,0,0.0126434,0.0035728,0.0442726,0.0253694,0.00695856,0.00925877,0.00773413,0.0135964,0.0112177,0,0.00994966,0.0433182,0.0198911,0.0196786,0.0184983,0.0193915,0.0287154,0.0119333,0.0135705,0.00549964,0.0395552,0.0206652,0.030245,0.00376233,0.0104887,0,0,0.00937432,0,0.0151991,0.00173045,0.0352032,0.040768,0.0265692,0.0330103,0.00898073,0.0112478,0.0122101,0,0.0229861,0.0228879,0.0266244,0.0122392,0.0307858,0.0416451,0.00871808,0.00147216,0.00147384,0.00320948,0.0105767,0,0,0,0,0,0,0,0,0,0,0
49,0.00961197,0.00289211,0,0,0,0,0,0,0.0237506,0.0321366,0.016135,0.0111141,0,0,0.0132657,0,0.0132634,0.00184331,0.0456051,0.0261233,0.00822027,0.00385071,0.00798738,0.0146764,0.00933406,0,0.00801582,0.0422904,0.0197067,0.0202567,0.0190956,0.0182057,0.0324529,0.0106999,0.0135374,0.00458151,0.0212618,0.0207396,0.00964159,0.00340471,0.010631,0,0,0.00749636,0,0.0150903,0.00106103,0.0360939,0.00922272,0.0238776,0.0111898,0.00957368,0.0124,0.00915781,0.0281094,0.0139874,0.00612464,0.0330307,0.00212687,0.00819424,0.0239381,0.00848566,0.00164699,0.00115009,0.00360017,0.0112982,0,0,0,0,0,0,0,0,0,0,0
50,0.00956966,0.00287538,0,0,0,0,0,0,0.026311,0.0322002,0.016286,0.0108378,0,0,0.0132034,0,0.013244,0.00196277,0.0455001,0.0269028,0.00881784,0.00355776,0.0076712,0.014499,0.00903403,0,0.00752921,0.0419224,0.0195933,0.0199459,0.018825,0.0187986,0.0362266,0.0106991,0.0135711,0.00456114,0.0216172,0.0207332,0.00960707,0.00310577,0.0105029,0,0,0.00772608,0,0.0150972,0.00129468,0.0361739,0.0103612,0.0234936,0.0109659,0.0097678,0.0123514,0.00871211,0.0279993,0.0134206,0.0063776,0.0327203,0.00208616,0.00906168,0.0245859,0.00840865,0.00149104,0.00123594,0.00342248,0.0111808,0,0,0,0,0,0,0,0,0,0,0
51,0.00916699,0.00279278,0,0,0,0,0,0,0.0282176,0.0321996,0.0149817,0.00994262,0,0,0.0129342,0,0.0132787,0.00226376,0.0445639,0.0279437,0.00960498,0.00809642,0.00651641,0.0140048,0.0103201,0,0.00824505,0.041477,0.0201575,0.0201448,0.0182431,0.0205938,0.040529,0.0105109,0.0135531,0.00461156,0.0224474,0.0206519,0.00957666,0.00252774,0.00988426,0,0,0.00811274,0,0.0151241,0.0016859,0.0367323,0.0115818,0.0229697,0.0107907,0.00924526,0.0118965,0.00773162,0.0276637,0.012499,0.00661568,0.0325561,0.00215297,0.00988118,0.0257668,0.00805315,0.00144073,0.00141612,0.00310029,0.010553,0,0,0,0,0,0,0,0,0.0157071,0,0
52,0.0093146,0.00287677,0,0,0,0,0,0,0.0298604,0.032311,0.016611,0.0104611,0,0,0.0129068,0,0.0133301,0.00213009,0.045379,0.0286297,0.0101098,0.00341314,0.0069119,0.0140783,0.00906076,0,0.00722186,0.0410453,0.0193909,0.0196515,0.0184072,0.0201724,0.0416241,0.0102819,0.013572,0.00453861,0.0229675,0.0207301,0.00988176,0.00255116,0.00996043,0,0,0.00872263,0,0.0151524,0.00180772,0.0366509,0.0129845,0.0226876,0.0107884,0.00979465,0.0121185,0.00735001,0.0277223,0.0120267,0.00689383,0.0323997,0.00239585,0.0104636,0.0263898,0.00834104,0.00125986,0.00150317,0.00314743,0.0106575,0,0,0,0,0,0,0,0,0.0159815,0,0
53,0.00877425,0.00284003,0,0,0,0,0,0,0.0308112,0.0323299,0.0156597,0.0103183,0,0,0.0124003,0,0.0134439,0.00203765,0.0446695,0.028668,0.0106531,0.00588618,0.00623058,0.0137553,0.00945998,0,0.00678957,0.040743,0.0196313,0.0199156,0.0176224,0.021418,0.0438853,0.00973344,0.0135943,0.00439826,0.0229476,0.0206893,0.00976308,0.00201171,0.00930893,0,0,0.00848148,0,0.0151257,0.00187622,0.037088,0.0128321,0.0223229,0.0109049,0.00929787,0.0117054,0.00712404,0.027896,0.0118241,0.00695165,0.0323572,0.00246414,0.0100785,0.0263945,0.00790925,0.00133102,0.00154012,0.0031448,0.0100781,0,0,0,0,0,0,0,0,0.0159916,0,0
54,0.00847129,0.00278966,0,0,0,0,0,0,0.031223,0.0323692,0.0157885,0.0110994,0,0,0.0121054,0,0.013528,0.00194776,0.0444635,0.0278678,0.0110147,0.00433487,0.0060556,0.0135022,0.00969958,0,0,0.0404225,0.0188638,0.0192542,0.0169637,0.0216219,0.0438213,0.00936853,0.0135976,0.00426653,0.0225941,0.0206986,0.0097888,0.00157752,0.00897104,0,0,0.00815705,0,0.0150917,0.00184544,0.0372492,0.0126397,0.0219658,0.0110478,0.00922586,0.0115356,0.00728182,0.0283676,0.011895,0.00702043,0.0324068,0.00269774,0.00958565,0.0262488,0.00769144,0.00135384,0.00148826,0.00312251,0.00982858,0,0,0,0,0,0,0,0,0.0160424,0,0
55,0.00830087,0.00267506,0,0,0,0,0,0,0.03098,0.0324341,0.0161772,0.0116748,0,0,0.0118649,0,0.0136249,0.00182332,0.0438256,0.0273812,0.0109948,0.00389717,0.00585863,0.0133493,0.0101903,0,0,0.0406191,0.0186775,0.0190171,0.0168205,0.0219172,0.0428769,0.00915958,0.0135859,0.00416537,0.0224732,0.0207418,0.00958709,0.0012502,0.00882885,0,0,0.00778083,0,0.015072,0.00172341,0.0373475,0.0124252,0.0218909,0.010768,0.00902828,0.0114966,0.00720696,0.0283131,0.0115539,0.00682838,0.032609,0.00305676,0.00912936,0.0265127,0.00762762,0.00128506,0.00142216,0.00302134,0.00972876,0,0,0,0,0,0,0,0,0.0153808,0,0
56,0.00813664,0.00251073,0,0,0,0,0,0,0.0299285,0.0324283,0.0164937,0.0118403,0,0,0.0115648,0,0.0136833,0.00175092,0.0429827,0.026473,0.0107822,0.00316036,0.00556759,0.0131583,0.0106563,0,0,0.0406346,0.0182042,0.0184535,0.0165755,0.0221434,0.0410734,0.00901821,0.0135847,0.00413781,0.0224532,0.020798,0.00930341,0.00129332,0.00870931,0,0,0.00743477,0,0.0150716,0.00158836,0.0374458,0.0118215,0.0218878,0.0103838,0.00865395,0.0115155,0.00721796,0.0280807,0.0112007,0.00654986,0.0327983,0.00337463,0.00851808,0.0261459,0.00756279,0.00124874,0.00133748,0.00282461,0.00964863,0,0,0,0,0,0,0,0,0.01474,0,0
57,0.007977,0.00231393,0,0,0,0,0,0,0.028405,0.0324397,0.0166723,0.011589,0,0,0.0111778,0,0.013767,0.00175428,0.0418063,0.0252357,0.0104307,0.00230665,0.00523075,0.0128751,0.01113,0,0,0.0404406,0.0175214,0.0176365,0.016137,0.0223201,0.0386878,0.00872816,0.0135725,0.00412468,0.0225575,0.0208298,0.00892939,0.0013166,0.00858475,0,0,0.00698536,0,0.0150603,0.00138527,0.0374136,0.0111332,0.0218625,0.00998834,0.00817964,0.0114784,0.00727265,0.0277326,0.0109123,0.00635164,0.0329358,0.00363505,0.00795263,0.025607,0.00746823,0.00126215,0.00126221,0.00254554,0.00955907,0,0,0,0,0,0,0,0,0.0142268,0,0
58,0.00887842,0.00140655,0,0,0,0,0,0,0.0270503,0.0325834,0.0168604,0.0111056,0,0,0.0130028,0,0.0131879,0.00367364,0.0404105,0.0238913,0.00997812,0.00195004,0.00481657,0.0120702,0.0115107,0,0,0.0403091,0.0169277,0.0169586,0.0155427,0.0223287,0.0357968,0.0102627,0.0137253,0.00513562,0.0225359,0.0209136,0.00865745,0.00133304,0.00919634,0,0,0.00925572,0,0.0152529,0.00203281,0.0372942,0.0108257,0.0217016,0.0096891,0.00766278,0.0103408,0.00722071,0.0274844,0.0105766,0.00632036,0.0330603,0.00391977,0.00766121,0.025874,0.00799971,0.00110328,0.00159298,0.0013203,0.00975422,0,0,0,0,0,0,0,0,0.0137571,0,0
59,0.00806487,0.00127563,0,0,0,0,0,0,0.0254867,0.0325108,0.0168357,0.0109433,0,0,0.0111793,0,0.0135845,0.00269432,0.0390808,0.0229949,0.0095825,0.00231235,0.00444592,0.0116219,0.0119962,0,0,0.0399812,0.016137,0.0160634,0.0148489,0.0225072,0.03286,0.00907193,0.0135868,0.00445331,0.022166,0.020882,0.00770793,0.00141084,0.00845953,0,0,0.00691474,0,0.0150918,0.00137032,0.0372463,0.0100915,0.0216311,0.00914634,0.00708052,0.0105836,0.00705612,0.0271933,0.00990551,0.00616796,0.0331688,0.00421603,0.00718972,0.0254603,0.00721465,0.00144091,0.00123305,0.00078785,0.00927922,0,0,0,0,0,0,0,0,0.0129287,0,0
60,0.00576502,0.00307514,0,0,0,0,0,0,0.0230573,0.0319924,0.0175967,0.00623788,0,0,0.00916716,0,0.0136101,0.00420117,0.042052,0.0215859,0.0150676,0,0.00613831,0.00939939,0.0179566,0,0,0,0.0146956,0.0154309,0.0148417,0.0197141,0.0264418,0.00800676,0.0133127,0.00440998,0.0204555,0.0202592,0.00652208,0.00225795,0.00529107,0,0,0.0100438,0,0.0151274,0.00466679,0.0369925,0.00938989,0.0209176,0.00994083,0.00411345,0.0081541,0.00695053,0.0282643,0.00884959,0.00530287,0.0314563,0.00303616,0.00617382,0.0239829,0.00560971,0.00205877,0.00201108,0.00224021,0.00604112,0,0,0,0,0,0,0,0,0.0128002,0,0
61,0.00803717,0.00117937,0,0,0,0,0,0,0.0246025,0.0323896,0.0168924,0.010677,0,0,0.0117453,0,0.0133606,0.00383141,0.0370841,0.0202664,0.00953698,0,0.00380183,0.0110143,0.0132681,0,0,0.0388404,0.0138396,0.0137216,0.0135716,0.0232632,0.02883,0.00967105,0.0135425,0.00486458,0.0223488,0.0210809,0.00730268,0.00147892,0.00819262,0,0,0.00874351,0,0.0150332,0.00246801,0.03724,0.0100987,0.021146,0.00915036,0.0061638,0.00973403,0.00679897,0.0269417,0.00912373,0.00618579,0.0329737,0.00449176,0.00696775,0.0260059,0.00749806,0.00157094,0.00157154,0.00121703,0.00888124,0,0,0,0,0,0,0,0,0.0121152,0,0
62,0.0077946,0.000795844,0,0,0,0,0,0,0.025697,0.0322088,0.0175325,0.010636,0,0,0.0114786,0,0.013629,0.00380429,0.0363796,0.0197796,0.00926988,0.00378995,0.00347911,0.0112209,0.0123854,0,0,0.0395922,0.0140671,0.013624,0.0135545,0.0244692,0.0297405,0.00968047,0.0134571,0.00475606,0.0219857,0.0209859,0.00712929,0.00134647,0.00808916,0,0,0.00803321,0,0.0152519,0.00208027,0.0371609,0.0102121,0.0209207,0.00915749,0.0061797,0.00960028,0.0066733,0.0268384,0.0086709,0.0062169,0.0329631,0.00466462,0.00690839,0.0260504,0.00724686,0.00127428,0.00146071,0.00129045,0.00875919,0,0,0,0,0,0,0,0,0.011595,0,0
63,0.00762909,0.000843351,0,0,0,0,0,0,0.0260677,0.0322757,0.0177932,0.0104333,0,0,0.0109141,0,0.013637,0.00394115,0.0364505,0.0189172,0.00936223,0.00403628,0.00343624,0.0110798,0.0123474,0,0,0.0396657,0.0136097,0.0130836,0.0132176,0.0257211,0.029876,0.00952548,0.0135209,0.00452294,0.0217676,0.0209311,0.0068124,0.00143096,0.00790152,0,0,0.0077704,0,0.0152273,0.00208797,0.0371106,0.0102647,0.0206892,0.00918896,0.0061747,0.00950424,0.00651775,0.026675,0.00809209,0.00623583,0.0329387,0.00480561,0.00678054,0.0261189,0.00705637,0.00127345,0.00144459,0.00137229,0.00867216,0,0,0,0,0,0,0,0,0.0110104,0,0
64,0.00736889,0.00110292,0,0,0,0,0,0,0.0250502,0.0322513,0.0178645,0.00992061,0,0,0.0103464,0,0.0135662,0.00402346,0.0373386,0.017727,0.00979543,0.00476212,0.00345201,0.010754,0.0133254,0,0,0.0386797,0.0125255,0.0119319,0.0122283,0.0269124,0.0284359,0.00912282,0.0135527,0.00438717,0.0218707,0.0208834,0.00658569,0.00161441,0.00760222,0,0,0.00755507,0,0.0151969,0.00214296,0.0372472,0.0103434,0.0204629,0.00937626,0.00607114,0.00934412,0.00634372,0.026518,0.00761079,0.00621289,0.0328784,0.00486774,0.00665002,0.0262939,0.00682119,0.00116428,0.00143489,0.00147245,0.00851267,0,0,0,0,0,0,0,0,0.0105719,0,0
65,0.00527898,0.00338547,0,0,0,0,0,0,0.0225548,0.0317213,0.0185185,0.00568771,0,0,0.00852123,0,0.0136832,0.00498937,0.0415285,0.0191373,0.0160436,0.00934663,0.0059648,0.00874606,0.0167739,0,0,0,0.0126138,0.0126422,0.0129844,0.0253447,0.0244752,0.00796393,0.013206,0.00427634,0.0203842,0.020308,0.005497,0.00265637,0.00472249,0,0,0.0105886,0,0.0151877,0.00508632,0.037334,0.0101217,0.019867,0.0108264,0.00473116,0.00728796,0.0065321,0.0275645,0.00710402,0.00525615,0.0313174,0.00365706,0.00556987,0.02477,0.0057782,0.00199166,0.00204549,0.00262082,0.00549962,0,0,0,0,0,0,0,0,0.0108496,0,0
66,0.00512528,0.00347676,0,0,0,0,0,0,0.0206274,0.031643,0.0176555,0.00580536,0,0,0.00851399,0,0.0137341,0.00487278,0.0425615,0.0185988,0.0163848,0.00870651,0.00584623,0.0085213,0.0157829,0,0,0,0.01236,0.0119797,0.0125709,0.0267566,0.0222641,0.00772375,0.0131315,0.00429244,0.0203447,0.0203338,0.00528027,0.00259164,0.00450441,0,0,0.0105242,0,0.0151825,0.00511963,0.0375783,0.0102338,0.0197425,0.0110348,0.00485443,0.0073494,0.00646964,0.0273908,0.00692775,0.00528648,0.031399,0.0037636,0.00553696,0.0248175,0.00583208,0.00204124,0.0020335,0.00269148,0.00534805,0,0,0,0,0,0,0,0,0.0104934,0,0
67,0.00694882,0.00163757,0,0,0,0,0,0,0.0176968,0.0320474,0.015038,0.009399,0,0,0.00991653,0,0.0136199,0.00357805,0.041161,0.0136777,0.0108015,0.00415413,0.00337831,0.0100329,0.0117348,0,0,0.039297,0.0108846,0.0097515,0.00983608,0.0313023,0.0195973,0.00826685,0.0133748,0.00426495,0.0215598,0.0209138,0.00587839,0.00165462,0.00711672,0,0,0.00731569,0,0.0151441,0.00226427,0.03785,0.0102232,0.0201003,0.00978061,0.0061085,0.00939013,0.00600974,0.0258982,0.00647821,0.00629139,0.0330323,0.00524742,0.00643133,0.0262373,0.00682177,0.00130414,0.00137594,0.00192797,0.00817456,0,0,0,0,0,0,0,0,0.00924968,0,0
68,0.00764154,0.00197202,0,0,0,0,0,0,0.0145782,0.0321589,0.0130946,0.00910501,0,0,0.0115322,0,0.0132734,0.00426367,0.0423882,0.0111351,0.0107126,0.00420937,0.00320554,0.0101879,0.00953717,0,0.00714908,0.0402199,0.0107746,0.00958762,0.00919694,0.0328241,0.0152313,0.0093828,0.0135043,0.00482677,0.0211362,0.0209818,0.0060626,0.00149846,0.00780605,0,0,0.00879016,0,0.0153223,0.00242933,0.0378302,0.00987264,0.0199818,0.00972005,0.00637276,0.00939125,0.00599471,0.0256053,0.00600801,0.00629639,0.0331374,0.00548069,0.00616608,0.0260618,0.0076925,0.0012391,0.00164493,0.00298974,0.00846628,0,0,0,0,0,0,0,0,0.00881503,0,0
69,0.00682613,0.00149207,0,0,0,0,0,0,0.0108843,0.0321145,0.0106346,0.00868888,0,0,0.00954054,0,0.0138573,0.00264746,0.043455,0.00758572,0.0109681,0.00380875,0.00320977,0.0107831,0.00730031,0,0,0.0419277,0.0101224,0.00926209,0.00865516,0.0342808,0.0108036,0.00798663,0.0133667,0.00396907,0.0209254,0.0208887,0.00597629,0.00171726,0.00733364,0,0,0.00480035,0,0.0150822,0.00113821,0.0379647,0.00934777,0.0200294,0.00979608,0.00639236,0.0103853,0.00592123,0.0252939,0.00558468,0.00630925,0.0332051,0.00569623,0.00602038,0.0257877,0.00667729,0.00138562,0.00112563,0.00185514,0.00840057,0,0,0,0,0,0,0,0,0.00834535,0,0
70,0.00695275,0.00178344,0,0,0,0,0,0,0.00755667,0.0322034,0.00835866,0.00876718,0,0,0.00968209,0,0.0137922,0.00280003,0.0443565,0.00434615,0.0109409,0.00413258,0.0031794,0.0107505,0.00523592,0,0.00851951,0.042577,0.00960408,0.00888682,0.00847447,0.0354108,0.00651159,0.00814064,0.0134318,0.00395351,0.0210222,0.0209595,0.0060067,0.00245897,0.00754103,0,0,0.00491617,0,0.0151251,0.00111073,0.0380809,0.00915167,0.0200929,0.00980262,0.00629859,0.0105368,0.00586626,0.0249736,0.00533272,0.00642937,0.033335,0.00589828,0.00610146,0.0260723,0.00694745,0.00109935,0.00112188,0.00246992,0.00871886,0,0,0,0,0,0,0,0,0.00793821,0,0
71,0.00693523,0.0021413,0,0,0,0,0,0,0.0051389,0.0322239,0.00625133,0.00859937,0,0,0.00971405,0,0.0137638,0.00296447,0.0447954,0.0028577,0.0112823,0.00376447,0.00305039,0.0107043,0.00514873,0.0104187,0.0083786,0.0435912,0.00934486,0.00869692,0.0091446,0.0367148,0.00442931,0.00833726,0.0134449,0.0039549,0.0214144,0.0209738,0.0059791,0.00307292,0.00753305,0,0,0.00522347,0,0.0151638,0.00121727,0.0383079,0.00926561,0.0200634,0.00984588,0.0060159,0.0105518,0.0057859,0.0247653,0.00520639,0.00654016,0.0333608,0.00592816,0.00624147,0.0268158,0.0070455,0.00102837,0.00115485,0.00314569,0.00887096,0,0,0,0,0,0,0,0,0.00772851,0,0
72,0.00682481,0.00234537,0,0,0,0,0,0,0.00408367,0.0321842,0.00583402,0.008289,0,0,0.00969945,0,0.0137368,0.00308151,0.0452463,0.0044835,0.0117252,0.00373601,0.00294587,0.0107768,0.00625032,0,0.00886818,0.0447645,0.00982758,0.00871072,0.0103668,0.03799,0.00452781,0.00844178,0.0134367,0.00394687,0.0217131,0.0209662,0.00612851,0.00323134,0.00748486,0,0,0.00554895,0,0.0151915,0.00133306,0.038508,0.00917799,0.0201423,0.00968729,0.00553105,0.0106305,0.0056602,0.0245008,0.00514551,0.0065748,0.0334079,0.00597537,0.00627189,0.0273163,0.00719921,0.000993722,0.0012133,0.00362702,0.00873444,0,0,0,0,0,0,0,0,0.00753904,0,0
