Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LTHII,IMUR_M,RTHII,LTHIA,RTHIA
74,0.0118561,0.00926373,0,0,0,0,0,0.0441274,0.0341312,0.0309084,0.00901963,0,0,0.020588,0,0.0122786,0.0158958,0.036047,0.0275579,0.00928395,0.00271214,0.00623086,0.0173207,0.0119472,0.0347879,0.0123845,0.0169723,0.0163899,0.0235292,0.04549,0.0206156,0.0100536,0.00778542,0.00651525,0.0207346,0.00642311,0.00714478,0.010518,0,0,0.034436,0,0.0138244,0.0105278,0.0355357,0.00306288,0.0259976,0.00797633,0.00299933,0.0151934,0.0117534,0.0128168,0.0125313,0.037933,0.0114593,0.0107853,0.00859658,0.0203653,0.00533759,0.00705663,0.00825277,0.0127287,0,0,0,0,0,0,0,0,0.00887229,0,0,0.0102042,0.021585
75,0.011821,0.0092922,0,0,0,0,0,0.0443437,0.0339382,0.0307793,0.00938707,0,0,0.0207283,0,0.0122135,0.016081,0.0362141,0.0274978,0.0092949,0.00281293,0.00595815,0.0171558,0.0119778,0.0347336,0.0122892,0.0167666,0.0163608,0.0233793,0.0456361,0.0207548,0.00994736,0.00777808,0.00606472,0.0206716,0.00802039,0.00743465,0.0105133,0,0,0.0339464,0,0.0138298,0.0103519,0.0355854,0.00447275,0.0266624,0.00504755,0.00324913,0.0150675,0.0116428,0.0121626,0.0138764,0.0396496,0.0133363,0.0127012,0.00887218,0.0202231,0.00533173,0.00712317,0.00817526,0.0126645,0,0,0,0,0,0,0,0,0.00889139,0,0,0.0105089,0.021149
76,0.011867,0.00927165,0,0,0,0,0,0.0443554,0.0337782,0.030569,0.00972946,0,0,0.0209059,0,0.012124,0.0163806,0.0363596,0.0274494,0.00933136,0.00291869,0.00577769,0.0171429,0.0119553,0.0347776,0.0122317,0.0166716,0.016254,0.0232214,0.0457983,0.0208328,0.00987728,0.00774357,0.0047314,0.0206152,0.0102109,0.00770673,0.0104681,0,0,0.0334984,0,0.0138407,0.0100841,0.0354803,0.0091561,0.0273541,0.00284673,0.00375428,0.0149863,0.0111845,0.0106474,0.0156839,0.0410654,0.0152148,0.0154175,0.00792726,0.0200654,0.00539404,0.00719196,0.00803792,0.0126837,0,0,0,0,0,0,0,0,0.00888576,0,0,0.010371,0.0205143
77,0.0119544,0.00919283,0,0,0,0,0,0.0438172,0.0334861,0.0300588,0.0104023,0,0,0.0212641,0,0.0119242,0.0171776,0.0367749,0.0274477,0.00942698,0.00326121,0.00601391,0.0165919,0.0116103,0.0351808,0.0120235,0.0163482,0.0160521,0.0227977,0.0454432,0.0210282,0.00970415,0.00766378,0.0271706,0.0205135,0.0156262,0.00855735,0.0103753,0,0,0.0330299,0,0.0138628,0.00980094,0.0349669,0.0177399,0.029577,0.0253119,0.0048771,0.0146779,0.017784,0.0245942,0.0175905,0.0369431,0.00846471,0.0137011,0.026031,0.0196841,0.00559128,0.00729452,0.00758233,0.0126856,0,0,0,0,0,0,0,0,0.00856587,0,0,0.00955529,0
78,0.0120767,0.00917544,0,0,0,0,0,0.0437906,0.0334324,0.02977,0.0106139,0,0,0.0213884,0,0.0118148,0.0173156,0.0368076,0.0275878,0.00958316,0.00327928,0.00615321,0.0167067,0.0115896,0.0352515,0.0120433,0.0162109,0.0160073,0.0227028,0.0455416,0.0211119,0.00972095,0.00769643,0.0284689,0.0205121,0.0161248,0.00858261,0.0104701,0,0,0.032836,0,0.0138929,0.00978919,0.0345812,0.0179427,0.0298277,0.0246728,0.00501497,0.0146321,0.0170706,0.0239809,0.0177482,0.0374424,0.0090047,0.013165,0.0265539,0.0195308,0.00563817,0.00732873,0.00754152,0.0127324,0,0,0,0,0,0,0,0,0.00848245,0,0,0.0097888,0
79,0.0121849,0.00916613,0,0,0,0,0,0.0438593,0.0334551,0.0294043,0.0109073,0,0,0.0215601,0,0.0117983,0.0174649,0.0368398,0.0275992,0.00974626,0.00336723,0.00654065,0.0168547,0.0114489,0.0353392,0.0120323,0.0161502,0.0159356,0.0225612,0.0456828,0.0212857,0.00970749,0.00785125,0.0284743,0.0204725,0.0158302,0.00866054,0.0105828,0,0,0.0327257,0,0.0138878,0.00996022,0.0341509,0.018269,0.0301668,0.0237952,0.00510319,0.014516,0.0157997,0.0225292,0.0177934,0.0375736,0.00955054,0.0127419,0.0260645,0.0194101,0.00562348,0.00742787,0.00744743,0.0127657,0,0,0,0,0,0,0,0,0.00831844,0,0,0.0101774,0
80,0.0126492,0.00897517,0,0,0,0,0,0.0445523,0.0335934,0.0292027,0.0107175,0,0,0.021406,0,0.0117975,0.0169159,0.0364818,0.0274556,0.00961096,0.00320467,0.00718886,0.0178294,0.0116213,0.0351404,0.0122127,0.0164675,0.0160065,0.0226869,0.046454,0.0210801,0.00977056,0.00806635,0.00763307,0.0204813,0.0130486,0.00794493,0.0111464,0,0,0.0329588,0,0.0139044,0.0103889,0.0337816,0.0165308,0.0285769,0.00432515,0.00383084,0.0148166,0.00895107,0.00782668,0.0190309,0.0416479,0.0174452,0.0203591,0.00499745,0.019815,0.00548247,0.00743519,0.00737138,0.0133789,0,0,0,0,0,0,0,0,0.00842246,0,0,0.0103708,0.018909
81,0.012349,0.00885681,0,0,0,0,0,0.0435582,0.0332491,0.0284922,0.0114757,0,0,0.0216264,0,0.0117126,0.0174669,0.036794,0.0271321,0.00979378,0.00359183,0.00782966,0.0173946,0.011122,0.0354494,0.0120954,0.016266,0.0157805,0.0222634,0.0458563,0.0216429,0.00955319,0.0080169,0.0256796,0.0204321,0.0139283,0.00896379,0.0108403,0,0,0.0322255,0,0.0139852,0.0101579,0.0334766,0.0164922,0.0306908,0.022289,0.0044876,0.0143381,0.0126764,0.018507,0.017771,0.0362516,0.0101775,0.0133103,0.0236713,0.0193792,0.0054809,0.00746381,0.00708592,0.0131195,0,0,0,0,0,0,0,0,0.00793282,0,0,0.00956053,0
82,0.0127426,0.00884286,0,0,0,0,0,0.043558,0.0333622,0.0283108,0.0109305,0,0,0.0214137,0,0.011652,0.0169472,0.0362196,0.0267115,0.00956343,0.00341169,0.00819528,0.0183472,0.0114055,0.0351329,0.0123024,0.01657,0.0157953,0.0224727,0.0463249,0.0214848,0.00966412,0.00808546,0.00917734,0.0204691,0.0115972,0.00780378,0.0113117,0,0,0.0322079,0,0.0140037,0.0103714,0.0334561,0.0149573,0.0286293,0.0066955,0.00321187,0.0146915,0.00894137,0.00924932,0.0177697,0.0395261,0.0153463,0.0184197,0.00946598,0.0197469,0.00526763,0.00743872,0.00728841,0.013615,0,0,0,0,0,0,0,0,0.00820099,0,0,0.00988096,0.0179981
83,0.0125747,0.0088553,0,0,0,0,0,0.042863,0.0332652,0.0280629,0.0110463,0,0,0.0215837,0,0.0116287,0.017077,0.036132,0.0268021,0.00951647,0.00357294,0.00871612,0.0186224,0.0113064,0.0351745,0.0123174,0.0165237,0.0156302,0.0223505,0.0460604,0.0218392,0.0096323,0.00809686,0.00720099,0.0204037,0.0109852,0.00781073,0.0112106,0,0,0.0317941,0,0.0139987,0.0103437,0.0335651,0.0144198,0.0287222,0.0067565,0.0029167,0.014549,0.00853767,0.00863853,0.0176513,0.0387753,0.0149767,0.0185181,0.00884467,0.0195657,0.00530258,0.00753891,0.0073989,0.0135098,0,0,0,0,0,0,0,0,0.00811416,0,0,0.0101955,0.0177688
