Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,,x75,x79
248,0.0148012,0.0156007,0,0,0,0,0,0,0.0396267,0.0371728,0.0230589,0.0045516,0,0,0.004624,0,0.0144931,0.00278218,0.0321259,0,0.00723365,0.00180412,0.00982485,0.0174668,0.00602414,0.00514429,0.00565038,0.0393372,0.065508,0,0,0.0379299,0.0497963,0.0062919,0.0110001,0.00329701,0.0123561,0.0227938,0.0231931,0.00691764,0.0266578,0,0,0.0555539,0,0.0130882,0.0149203,0.0374734,0.0364721,0.0217611,0.0163723,0.00406181,0.00906977,0.00648331,0.0197485,0.0139371,0.0104451,0.0199469,0,0.0165277,0.0257204,0.016249,0.0180944,0.0143591,0.0113885,0.0203679,0.0178592,0,0,0,0,0,0,0,0,0,0,0
249,0.0144965,0.0143311,0,0,0,0,0,0,0.0372856,0.0366077,0.0236479,0.00574019,0,0,0.00715145,0,0.0142809,0.00375969,0.0329598,0,0.00837746,0.00376106,0.00923006,0.0163247,0.00461945,0.00280328,0.0076915,0.0401723,0.0503095,0,0.00894102,0.0376079,0.0466354,0.00753935,0.0107497,0.00281559,0.0166066,0.0226444,0.0123157,0.00440158,0.0270045,0,0,0.053775,0,0.0130659,0.0137199,0.0363235,0.0193849,0.0259631,0.0058297,0.00258516,0.00844647,0.00266071,0.0242386,0.0069916,0.00227373,0.0130299,0.0338809,0.0114063,0.0165384,0.0190803,0.0170087,0.014277,0.0113037,0.0187595,0.018007,0,0,0,0,0,0,0,0,0,0,0
250,0.0141204,0.0141777,0,0,0,0,0,0,0.0364158,0.0365989,0.0256809,0.00639057,0,0,0.00765531,0,0.0141827,0.00409815,0.0329848,0,0.00889667,0.00741585,0.00886203,0.0157535,0.00481048,0.00394161,0.0079616,0.0403845,0.012748,0,0,0.038029,0.0449791,0.00762167,0.0106749,0.00275865,0.0178473,0.0225783,0.0154332,0.00466368,0.0268225,0,0,0.0532637,0,0.0130528,0.0135838,0.0363232,0.0188824,0.0260667,0.0104371,0.00265534,0.00847595,0.00317744,0.0246757,0.007559,0.00303793,0.0163168,0.0361943,0.01427,0.0199912,0,0.017051,0.0144425,0.0116193,0.0185702,0.0174894,0,0,0,0,0,0,0,0,0,0,0
251,0.0139506,0.0140789,0,0,0,0,0,0,0.0364112,0.0365364,0.0275449,0.00687503,0,0,0.00769851,0,0.0140989,0.0041978,0.0330955,0,0.00915462,0.00992945,0.00870411,0.0154692,0.00547383,0.00628916,0.00853361,0.0405152,0.0091168,0.00736293,0,0.0384278,0.0444571,0.00753914,0.0106342,0.00269292,0.0201396,0.0225775,0.0200066,0.00487271,0.0266174,0,0,0.0529997,0,0.0130749,0.0135653,0.036512,0.0213432,0.0261642,0.0156926,0.0027855,0.00850859,0.0039583,0.0249308,0.00810471,0.00415134,0.0201229,0.0381923,0.0168512,0.0240051,0,0.0170621,0.0145347,0.012047,0.0184712,0.017232,0,0,0,0,0,0,0,0,0,0,0
252,0.0139096,0.0140324,0,0,0,0,0,0,0.0366203,0.0364781,0.0283556,0.00724771,0,0,0.00764482,0,0.0140496,0.0042254,0.0333256,0,0.00915975,0.0110223,0.0087282,0.0153796,0.00595688,0.00765998,0.00917723,0.040582,0.00907513,0.0068887,0.0084098,0.0384779,0.0443874,0.00747447,0.010627,0.00267017,0.0241133,0.0225729,0.024888,0.00508979,0.0265125,0,0,0.0529074,0,0.0130776,0.0137518,0.0370118,0.025346,0.0262796,0.0208701,0.00293751,0.00858903,0.00498803,0.0248812,0.0087397,0.00547401,0.0236706,0.0395299,0.0187923,0.0276735,0,0.0171322,0.0148101,0.0119224,0.0184489,0.0170777,0,0,0,0,0,0,0,0,0,0,0
253,0.0138862,0.013931,0,0,0,0,0,0,0.0370718,0.0365155,0.028977,0.00743228,0,0,0.00765703,0,0.0141266,0.00426798,0.0335935,0,0.00896143,0.0114055,0.0086935,0.015422,0.00633248,0.008456,0.00957216,0.040605,0.00847765,0.00708402,0,0.0384876,0.0446713,0.00754683,0.0106607,0.00273335,0.0278384,0.022603,0.0284845,0.00522353,0.0264519,0,0,0.0528773,0,0.0130858,0.0138819,0.0375682,0.0288421,0.0263815,0.0249422,0.00283707,0.00856573,0.00606716,0.0245354,0.00927016,0.00680595,0.0261281,0.0402449,0.0198901,0.0302507,0,0.0171813,0.0150886,0.0118371,0.0184106,0.016974,0,0,0,0,0,0,0,0,0,0,0
254,0.0139284,0.013803,0,0,0,0,0,0,0.0374169,0.0365244,0.0294629,0.00766362,0,0,0.00768669,0,0.0141342,0.00425284,0.0338845,0,0.00884669,0.0116149,0.0086854,0.0156421,0.0064558,0.00883404,0.00979037,0.0407734,0.00831355,0.00719821,0,0.0384014,0.0449468,0.00758666,0.0106755,0.00273586,0.028419,0.0226162,0.0293827,0.00534842,0.0265694,0,0,0.0528128,0,0.0130999,0.0140366,0.0378509,0.0296609,0.026573,0.0261472,0.00270508,0.00855324,0,0.024355,0.00911775,0.00705096,0.0265899,0.0405979,0.0201811,0.0306931,0,0.0171575,0.0153234,0.0119848,0.0183365,0.0170818,0,0,0,0,0,0,0,0,0,0,0
255,0.0140585,0.0137442,0,0,0,0,0,0,0.0376546,0.0364927,0.0297821,0.00803289,0,0,0.00770395,0,0.0140766,0.00421295,0.0342297,0,0.00879658,0.0116488,0.00859859,0.0159172,0.00654045,0.00902692,0.00994842,0.0408938,0.00821991,0.00747691,0.00837844,0.0382399,0.0450938,0.0076553,0.0106649,0.00274104,0.0268074,0.0226133,0.0284831,0.00566453,0.0268595,0,0,0.0527467,0,0.0131213,0.0142043,0.0375965,0.0306946,0.0266763,0.0272794,0.00277545,0.00861837,0.00676606,0.0240164,0.00914506,0.00774469,0.026605,0.0408339,0.0198971,0.0308356,0.022159,0.0170878,0.0155769,0.011968,0.0183447,0.0172853,0,0,0,0,0,0,0,0,0,0,0
256,0.0143268,0.0135947,0,0,0,0,0,0,0.0377069,0.0365068,0.0299349,0.00842831,0,0,0.00769165,0,0.0140368,0.00420658,0.0344672,0,0.00886795,0.0116122,0.00874393,0.016025,0.00683615,0.00904529,0.0100333,0.040948,0.00801401,0.00786209,0.00858882,0.0381933,0.045114,0.0078907,0.0106952,0.00278395,0.0271185,0.022633,0.0284871,0.00589249,0.0270635,0,0,0.052763,0,0.0131271,0.014313,0.0371427,0.0318655,0.0268876,0.0271904,0.00286153,0.0084834,0.0069384,0.0237064,0.00915245,0.00763096,0.0265953,0.0404659,0.019897,0.0310747,0.0207766,0.016945,0.0156781,0.0119467,0.0181712,0.0174829,0,0,0,0,0,0,0,0,0,0,0
257,0.0146108,0.0133958,0,0,0,0,0,0,0.0377193,0.036463,0.0302601,0.00883785,0,0,0.00768802,0,0.0139958,0.00421951,0.0345969,0,0.00892247,0.0116125,0.00918727,0.0161436,0.0068651,0.00890447,0.00997673,0.0409165,0.00777288,0.00813785,0.00861836,0.0381029,0.0450987,0.00813556,0.0106862,0.00283744,0.0261178,0.022624,0.0274672,0.00609737,0.0272533,0,0,0.0528314,0,0.0131192,0.0144776,0.0365869,0.0310155,0.027189,0.0260341,0.00267866,0.00822656,0.00614151,0.0235725,0.00905404,0.00691012,0.0261298,0.0399625,0.0195911,0.0310412,0.0206242,0.0167632,0.0157359,0.0120175,0.0178744,0.0177489,0,0,0,0,0,0,0,0,0,0,0
258,0.0148137,0.0131785,0,0,0,0,0,0,0.0375113,0.0364283,0.0308257,0.0090457,0,0,0.00751105,0,0.0140473,0.00418164,0.0345092,0,0.00873935,0.0116825,0.00973533,0.0163824,0.00393864,0.00879398,0.00985578,0.0410391,0.00764131,0.00814621,0.00880948,0.0381583,0.044958,0.00824043,0.0106697,0.0028372,0.0225526,0.0226082,0.0252462,0.0061556,0.0272978,0,0,0.0529055,0,0.0131704,0.0148058,0.0360814,0.0290205,0.0275362,0.0227921,0.00262954,0.00780807,0.00485521,0.023721,0.00843676,0.00534939,0.0248748,0.0394304,0.0191595,0.0301484,0.0186745,0.0167102,0.0158794,0.0121917,0.0174798,0.0180196,0,0,0,0,0,0,0,0,0,0,0
259,0.0150614,0.0130151,0,0,0,0,0,0,0.0375301,0.0364026,0.0316045,0.00907774,0,0,0.00751643,0,0.0139853,0.00421695,0.0343546,0,0.00861827,0.0117663,0.00989236,0.0165222,0,0.00844553,0.00963108,0.0413326,0.00741906,0.00822251,0.0092875,0.0381111,0.0452784,0.00838295,0.0106774,0.00276599,0.0248138,0.0225894,0.0275132,0.00602084,0.0272576,0,0,0.0526618,0,0.0131507,0.0147588,0.0360061,0,0.0278354,0,0.00274001,0.00746839,0,0.0235254,0.00951623,0.00596685,0.0252396,0.0383444,0.0197752,0.0316097,0,0.0165216,0.0159268,0.0121644,0.0171515,0.0182387,0,0,0,0,0,0,0,0,0,0,0
260,0.015067,0.0127639,0,0,0,0,0,0,0.0376769,0.03635,0.0313316,0.00933478,0,0,0.00739475,0,0.013961,0.0041221,0.0343297,0,0.00851955,0.0120737,0.0108312,0.0168726,0,0.00811942,0.00971636,0.0415203,0.00700932,0.00821735,0.00999602,0.0380595,0.0456457,0.00841459,0.010748,0.00269743,0.0142446,0.0225845,0.0208755,0.00615073,0.0268906,0,0,0.052468,0,0.0132241,0.0149251,0.0358308,0.0256651,0.0282307,0.0159393,0.0033308,0.00697723,0.00254541,0.0238741,0.00774153,0.00445819,0.0220652,0.0379282,0.0178802,0.0277401,0.013555,0.0164414,0.0159691,0.0119051,0.0168271,0.0183515,0,0,0,0,0,0,0,0,0,0,0
261,0.0153006,0.0125562,0,0,0,0,0,0,0.0426422,0.0362788,0.0341165,0.00945214,0,0,0.00775793,0,0.0139099,0.00425452,0.0346923,0,0.00808846,0.0131938,0.0119879,0.016952,0,0.00734922,0.0107112,0.0415921,0.00671532,0,0.0105785,0.0386635,0,0.00862438,0.0107263,0.00271348,0.0123977,0.0226377,0.0189414,0.00631633,0.0270705,0,0,0.052171,0,0.0132074,0.0149923,0.0358382,0.0250263,0.0286505,0.0134631,0.00387664,0.00673414,0,0.0235719,0.00771401,0.00508205,0.0210793,0.0375283,0.0173777,0.0264843,0.0132241,0.016175,0.0162051,0.0118971,0.0164981,0.0187371,0,0,0,0,0,0,0,0,0,0,0
262,0.0154123,0.0123139,0,0,0,0,0,0,0.0453225,0.036139,0.0374705,0.00975539,0,0,0.00825931,0,0.0138717,0.00438474,0.0349084,0,0.00797339,0.0142194,0.0124162,0.0170207,0,0.00795465,0.0115917,0.041812,0.00627216,0.0105153,0.0127432,0.0396665,0,0.00898311,0.0106749,0.00267977,0.0150018,0.0226078,0.0174365,0.006614,0.0269738,0,0,0.0517224,0,0.0132602,0.0150599,0.0357742,0.0257699,0.0289087,0.0120348,0.00415254,0.00644826,0.00442985,0.0232743,0.00757493,0.00568473,0.0204487,0.0374367,0.0167937,0.0255251,0,0.0159941,0.0164026,0.011983,0.0162206,0.0189215,0,0,0,0,0,0,0,0,0,0,0
263,0.0155235,0.0136667,0,0,0,0,0,0,0.0384599,0.0367304,0.0336559,0.0080311,0,0,0.00572742,0,0.0140161,0.00325614,0.0330908,0,0.00748221,0.0140552,0.0126031,0.0184781,0,0.00966246,0,0.0406747,0.0076621,0.00688957,0.0131166,0.0403415,0.0453591,0.00775473,0.010849,0.00309347,0.0117967,0.0227014,0.0230975,0.00589869,0.0262597,0,0,0.0531012,0,0.0133326,0.0163788,0.0370812,0.036707,0.0223598,0.0156629,0.00670293,0.00688837,0.0072061,0.0179836,0.00921332,0.0105082,0.0258609,0,0.0209537,0.0309859,0.00688793,0.0172921,0.0167913,0.0119304,0.0180986,0.0183507,0,0,0,0,0,0,0,0,0,0,0
264,0.015619,0.0109128,0,0,0,0,0,0,0.0363876,0.0356853,0.0357832,0.00910265,0,0,0.00933765,0,0.0138875,0.00468413,0.0350311,0,0.00725908,0.0156026,0.0114963,0.0165354,0.108825,0.0153376,0,0.037864,0.00992754,0.00153341,0.0159459,0.0440508,0.0396907,0.00970763,0.0105042,0.00230546,0.0122646,0.022711,0.0192656,0.00620846,0.0259414,0,0,0.0486848,0,0.0134156,0.0141884,0.0347444,0.0288698,0.030339,0.0127675,0.00245491,0.00574034,0.00315167,0.0226056,0.00659394,0.00867764,0.0201068,0.0372924,0.0163804,0.0254774,0,0.0150193,0.015517,0.0113937,0.0149657,0.0188145,0,0,0,0,0,0,0,0,0,0,0
265,0.0147625,0.00990999,0,0,0,0,0,0,0.0378053,0.0351996,0.0383632,0.0112419,0,0,0.0109642,0,0.0137911,0.00571585,0.0362552,0,0.00921176,0.0185642,0,0.01453,0.110446,0.0191677,0,0.0365492,0.0115184,0.00236475,0.0143524,0.0454304,0.0387457,0.0101477,0.0102806,0.0020591,0.0426543,0.0226737,0.0304251,0.00784721,0.0241103,0,0,0.0447614,0,0.0135698,0.0127492,0.0346572,0.0368886,0.0304906,0.0200596,0,0.00613104,0.00402471,0.0227557,0.00890078,0.0111665,0.0228489,0.0357557,0.0190489,0.0300279,0,0.0144366,0.0148162,0.0108932,0.0141309,0.0172134,0,0,0,0,0,0,0,0,0,0,0
