Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,RTHIA,LTHI
600,0.013709,0,0,0,0,0.00914074,0,0,0,0,0,0,0.0118215,0.0526277,0.00893303,0.00192984,0,0,0.0104287,0,0.0262268,0.00725354,0.0324056,0.012862,0.0150089,0.00369184,0.00588891,0.0158622,0.00334521,0.00283064,0.0168475,0.00506868,0.00593485,0.00220603,0.0208751,0.00999028,0.0109538,0.0409163,0.00906363,0.00480746,0.0328037,0.00330397,0.00295861,0.00917549,0,0,0.0259545,0,0.0309944,0.0124703,0.062227,0.00639399,0.0171335,0.00493975,0.00425013,0.0261608,0,0.00430291,0.00347776,0.00327958,0.0142277,0.00381291,0.00694205,0.00520828,0.0234389,0.0189258,0.0120677,0.00655268,0.0114898,0,0,0,0,0,0.036,0.00282276
601,0.0137551,0,0,0,0,0.00915993,0,0,0,0,0,0,0.0117887,0.0525211,0.00883006,0.0019377,0,0,0.0108611,0,0.0262141,0.00744951,0.0323828,0.0129091,0.0150071,0.0036908,0.00597415,0.0165213,0.00338678,0.00287568,0.0168023,0.00513583,0.0059725,0.00220344,0.0208231,0.0100235,0.0113536,0.0408812,0.008842,0.00505596,0.0327909,0.00328919,0.00292331,0.00923661,0,0,0.0255222,0,0.0310268,0.0123094,0.062294,0.0062947,0.0170346,0.00566725,0.00424529,0.0259519,0,0.00435803,0.00352676,0.00344212,0.0145799,0.00385025,0.00694685,0.00580546,0.0230676,0.0189783,0.0121174,0.00671142,0.0114606,0,0,0,0,0,0.0361192,0.00282842
602,0.0137839,0,0,0,0,0.00921859,0,0,0,0,0,0,0.0116765,0.0524664,0.00878056,0.00192623,0,0,0.0112745,0,0.0261972,0.00765226,0.0324092,0.0128793,0.0150074,0.00365874,0.00599256,0.0170497,0.00339792,0.00290114,0.01671,0.00519104,0.00604766,0.00223576,0.0207802,0.0100868,0.0116464,0.040926,0.00877381,0.00539832,0.0327601,0.00335733,0.00285161,0.00923996,0,0,0.025049,0,0.0310518,0.0121233,0.0623666,0.00590142,0.0170465,0.00658649,0.00419495,0.0256772,0,0.00451904,0.00365872,0.00375545,0.0148309,0.00387181,0.00700006,0.00643413,0.0225406,0.0189939,0.0121184,0.00692748,0.0114903,0,0,0,0,0,0.036294,0.00284157
603,0.0136608,0,0,0,0,0.00924636,0,0,0,0,0,0,0.0115266,0.0524557,0.00888746,0.00189977,0,0,0.0116441,0,0.026201,0.00780838,0.0324773,0.0128476,0.0150129,0.0036851,0.00594423,0.017454,0.00337814,0.00291404,0.0165947,0.0052616,0.00615357,0.00226436,0.0207554,0.0101428,0.0119272,0.0410304,0.00878678,0.0058088,0.0327107,0.00342569,0.00279425,0.00921658,0,0,0.0244796,0,0.031069,0.0118446,0.0624062,0.00554152,0.0171288,0.00708567,0.00414299,0.0252703,0,0.00467481,0.00384871,0.00418198,0.0150879,0.00392191,0.00713215,0.00714681,0.0219124,0.0191807,0.0120641,0.00709582,0.011548,0,0,0,0,0,0.0364674,0.00283082
604,0.0134966,0,0,0,0,0.00915783,0,0,0,0,0,0,0.0115127,0.0524479,0.00891266,0.00184113,0,0,0.0119536,0,0.0262053,0.00793347,0.0325361,0.0125055,0.0150288,0.00371097,0.00591467,0.0177311,0.0033123,0.00285989,0.0164875,0.00529908,0.00622125,0.00227739,0.0207298,0.0101284,0.0120398,0.041131,0.00883774,0.00640564,0.0326436,0.00367142,0.00278985,0.00910747,0,0,0.0236077,0,0.0310861,0.011563,0.0624325,0.00571382,0.0171221,0.00730258,0.00415892,0.024799,0,0.00474964,0.00406297,0.00454959,0.0153579,0.00406528,0.00737541,0.00794774,0.0211929,0.0196962,0.0119642,0.0070896,0.0113651,0,0,0,0,0,0.0365853,0.00283942
605,0.0133571,0,0,0,0,0.00898206,0,0,0,0,0,0,0.0114679,0.0524136,0.00891938,0.00175946,0,0,0.0122793,0,0.0261997,0.008071,0.0326142,0.0120665,0.0150531,0.00371958,0.00591419,0.017944,0.0032547,0.00278851,0.0164256,0.00530944,0.0062424,0.00225263,0.0207258,0.0102184,0.0121447,0.0411957,0.00889563,0.00702572,0.0326183,0.00377636,0.00279598,0.00896566,0,0,0.0229257,0,0.0311168,0.0113503,0.0624807,0.00590788,0.0171608,0.0076952,0.00441584,0.0243151,0,0.00486077,0.00428335,0.00483585,0.0156274,0.00424746,0.00767707,0.00872898,0.0205258,0.0199102,0.0119049,0.00697441,0.0112186,0,0,0,0,0,0.0367106,0.00286085
606,0.0133895,0,0,0,0,0.00899034,0,0,0,0,0,0,0.0114498,0.0524095,0.00892274,0.00172733,0,0,0.012643,0,0.0261752,0.00823669,0.0326613,0.0122102,0.015115,0.00374892,0.00591295,0.0180211,0.00323763,0.00279233,0.0163786,0.005316,0.00621812,0.00219434,0.0207615,0.0102423,0.0124208,0.0412787,0.00892547,0.00762552,0.0326134,0.00393908,0.00265318,0.00887276,0,0,0.022566,0,0.0311489,0.0111593,0.0625303,0.00592768,0.017254,0.00789944,0.0045638,0.0239717,0,0.00501989,0.00448385,0.00499796,0.0158717,0.00443912,0.00797999,0.0095001,0.020049,0.0198795,0.0118761,0.00700989,0.0111927,0,0,0,0,0,0.0367877,0.00282882
607,0.0134202,0,0,0,0,0.00892194,0,0,0,0,0,0,0.0115089,0.0524154,0.00875191,0.00170852,0,0,0.0129868,0,0.0261634,0.00837865,0.032608,0.0122541,0.0152705,0.00378712,0.00594808,0.0181385,0.00321604,0.00285431,0.0163093,0.00531073,0.0061697,0.00214448,0.0208157,0.0101104,0.0125754,0.0413701,0.00889404,0.00822449,0.0326246,0.00415702,0.00193889,0.00874762,0,0,0.0224943,0,0.0311698,0.0110177,0.0625055,0.00575997,0.0173011,0.00809152,0.00456653,0.0236985,0,0.00518903,0.0046448,0.00498438,0.0160472,0.00455288,0.00820939,0.0101842,0.0197155,0.0197054,0.0118359,0.00696395,0.0112191,0,0,0,0,0,0.0367628,0.00281507
608,0.0134588,0,0,0,0,0.0088795,0,0,0,0,0,0,0.0116096,0.052384,0.008521,0.00174064,0,0,0.013317,0,0.0261764,0.00849312,0.0325579,0.0121614,0.0154337,0.00379246,0.00606188,0.0182833,0.00317518,0.0028901,0.0162558,0.00527885,0.00611033,0.00207069,0.0208609,0.00983763,0.0126161,0.0414096,0.00887279,0.00875756,0.0326543,0.00440924,0.00207427,0.00864234,0,0,0.0224157,0,0.0311839,0.0109809,0.0624984,0.00588312,0.0173386,0.00829247,0.00455532,0.0234759,0,0.00529308,0.00484799,0.00505894,0.0162102,0.00464277,0.00845373,0.0107823,0.0195478,0.0193368,0.011815,0.00692701,0.011217,0,0,0,0,0,0.036757,0.00283609
609,0.0133292,0,0,0,0,0.00869731,0,0,0,0,0,0,0.0111841,0.0523261,0.00827379,0.00163976,0,0,0.0134427,0,0.0261726,0.00850579,0.0326797,0.0125539,0.015289,0.00358408,0.00610487,0.0187012,0.00308321,0.00278268,0.0163473,0.00518452,0.00605002,0.0020382,0.0208162,0.00985113,0.0128418,0.0413633,0.00877196,0.00903307,0.0326689,0.00457607,0.00191373,0.00857905,0,0,0.0221331,0,0.0311743,0.0108654,0.0625063,0.00640506,0.0172796,0.00833993,0.00450012,0.0230802,0,0.00528832,0.00495738,0.00523769,0.0163817,0.00483051,0.00877766,0.0111733,0.0192121,0.0192487,0.0117643,0.00675528,0.011134,0,0,0,0,0,0.0368781,0.00277683
610,0.0133121,0,0,0,0,0.0088013,0,0,0,0,0,0,0.0109893,0.0522788,0.00830088,0.00153904,0,0,0.0136495,0,0.0261538,0.00856733,0.0327488,0.0127378,0.0151269,0.00361415,0.00616246,0.0188773,0.00304644,0.00277679,0.0163461,0.00511987,0.00594961,0.00196827,0.0208528,0.00992862,0.0131982,0.0413464,0.00872875,0.00929532,0.0326794,0.00467779,0.0026659,0.00854612,0,0,0.0217797,0,0.0311341,0.0107064,0.0625274,0.00657931,0.0172371,0.00852811,0.00450239,0.0229267,0,0.00535773,0.00507829,0.00537172,0.0165156,0.0049694,0.00903178,0.0115241,0.0189622,0.0193446,0.0117047,0.00679702,0.0110391,0,0,0,0,0,0.0369326,0.00268175
611,0.0133596,0,0,0,0,0.00897552,0,0,0,0,0,0,0.0108654,0.05225,0.00837037,0.00148139,0,0,0.0138405,0,0.026147,0.00861685,0.0328002,0.0123165,0.0150976,0.00362496,0.00617308,0.0190123,0.00302599,0.00278845,0.0162972,0.00498294,0.00578163,0.00191421,0.0209175,0.00996092,0.0134916,0.0413541,0.00869308,0.00946179,0.0326862,0.00484492,0.00285174,0.00853388,0,0,0.0214728,0,0.0310972,0.0105825,0.0624874,0.00665307,0.0172014,0.00840696,0.00452241,0.0228685,0,0.00544666,0.00515172,0.00542822,0.0166021,0.00507213,0.00919268,0.0117859,0.0187901,0.0196248,0.0117339,0.00688647,0.0109922,0,0,0,0,0,0.0369464,0.00262293
612,0.0131702,0,0,0,0,0.00885748,0,0,0,0,0,0,0.0109484,0.05223,0.00839123,0.00146203,0,0,0.013963,0,0.0261499,0.00862337,0.0328476,0.0122196,0.0151283,0.00376272,0.00622573,0.0192964,0.00307152,0.002915,0.0162042,0.00497382,0.00577086,0.00189028,0.0210125,0.00964442,0.0136607,0.0413559,0.00861654,0.00958655,0.0326881,0.00495329,0.00273697,0.00852629,0,0,0.0211938,0,0.0311111,0.0104777,0.0624692,0.00682266,0.0171784,0.00832462,0.00452076,0.0225992,0,0.00542896,0.00512655,0.00547399,0.01664,0.00516513,0.0092971,0.0119489,0.0186803,0.0200268,0.0118625,0.00674114,0.0108798,0,0,0,0,0,0.0369478,0.00257547
613,0.0135595,0,0,0,0,0.00997865,0,0,0,0,0,0,0.0104613,0.0521977,0.00799295,0.00155589,0,0,0.0144167,0,0.0262028,0.00882412,0.0328645,0.0119106,0.0151236,0.00337853,0.00626653,0.0189408,0.00307408,0.0028549,0.0163035,0.00473994,0.00557976,0.00179614,0.0210534,0.0101397,0.0137904,0.0415506,0.00869799,0.00958773,0.0327474,0.00502334,0.00266799,0.00879804,0,0,0.0204752,0,0.0309139,0.0102134,0.0624234,0.00685659,0.0171853,0.00840144,0.0045082,0.0231551,0,0.0055455,0.00515799,0.00556039,0.0166607,0.00517926,0.00926044,0.0121467,0.0186767,0.0197734,0.011808,0.00774646,0.0108205,0,0,0,0,0,0.0369349,0.00267276
614,0.0131854,0,0,0,0,0.00945233,0,0,0,0,0,0,0.0106888,0.0522439,0.00822207,0.00150464,0,0,0.0144517,0,0.0262253,0.0088287,0.0329464,0.0119225,0.0151907,0.00353779,0.00614717,0.0192885,0.00308967,0.00291331,0.0162199,0.00481472,0.00563478,0.00177305,0.0210722,0.00983234,0.0137452,0.0415403,0.00861104,0.00964449,0.0327389,0.00491469,0.00249416,0.00871446,0,0,0.0203157,0,0.0309775,0.0101535,0.062479,0.00678259,0.017133,0.0081185,0.00428399,0.0227497,0,0.0055364,0.00535286,0.00574976,0.0166676,0.00519547,0.00925799,0.0119975,0.0184623,0.0201593,0.0118396,0.0072578,0.0106641,0,0,0,0,0,0.0369479,0.00263949
615,0.0130052,0,0,0,0,0.00910024,0,0,0,0,0,0,0.0107875,0.052267,0.00852301,0.00148507,0,0,0.0145163,0,0.0262485,0.00881574,0.0330215,0.0122691,0.0152659,0.00370035,0.0060903,0.0195371,0.00310954,0.00296411,0.0161549,0.00488845,0.00566436,0.00170037,0.0210667,0.00968982,0.0138031,0.0415977,0.00847099,0.00967023,0.0327506,0.00493944,0.0024818,0.00868936,0,0,0.0202374,0,0.03098,0.0100403,0.0624798,0.00699909,0.0170667,0.00803625,0.00419517,0.0224426,0,0.00554019,0.00577259,0.00578143,0.0166623,0.00515257,0.00922779,0.0119074,0.0181316,0.0204559,0.0119411,0.00688998,0.0106259,0,0,0,0,0,0.036947,0.00263404
616,0.0129978,0,0,0,0,0.00882316,0,0,0,0,0,0,0.0108369,0.052303,0.0087226,0.00146387,0,0,0.0146067,0,0.0262703,0.00879016,0.0330753,0.0124427,0.0153252,0.00384305,0.00595659,0.0197857,0.00312158,0.00300006,0.01608,0.00492755,0.00567546,0.00168657,0.0210557,0.00958652,0.0139388,0.0416358,0.00830374,0.00964121,0.0327579,0.00484476,0.00254837,0.008736,0,0,0.0202994,0,0.0309619,0.00992798,0.0624212,0.007119,0.0170188,0.00836462,0.00420005,0.02221,0,0.00547483,0.00570155,0.00575789,0.0166398,0.00513558,0.0091499,0.0117803,0.0178667,0.0206582,0.0119732,0.00655566,0.0106862,0,0,0,0,0,0.0368984,0.00266907
617,0.0129427,0,0,0,0,0.00857898,0,0,0,0,0,0,0.0107007,0.052324,0.00877211,0.00145238,0,0,0.0147114,0,0.0262885,0.00879606,0.0331035,0.012454,0.0153766,0.00393423,0.00584803,0.0200506,0.00313065,0.0030097,0.0160205,0.00491744,0.00566653,0.00174065,0.021077,0.00958627,0.0140125,0.0416471,0.00809371,0.00960142,0.0327582,0.00476935,0.00254473,0.00876062,0,0,0.0201676,0,0.0309307,0.00984621,0.0623434,0.00712384,0.0170161,0.00886158,0.00408493,0.0219865,0,0.00531379,0.00520751,0.00572347,0.0165954,0.00512164,0.00908952,0.0116655,0.0176492,0.0208205,0.0119084,0.00623961,0.0107418,0,0,0,0,0,0.0368156,0.00273807
618,0.0128105,0,0,0,0,0.00835501,0,0,0,0,0,0,0.0105807,0.0523726,0.00870136,0.00145182,0,0,0.0148158,0,0.026368,0.00879692,0.033097,0.0123648,0.0154361,0.00394071,0.00568305,0.020201,0.00313363,0.00299853,0.0159887,0.00488855,0.00562856,0.00176773,0.0210757,0.00960132,0.0139568,0.0417547,0.0078671,0.00960721,0.0327488,0.00474667,0.00257047,0.00875848,0,0,0.0198941,0,0.0309009,0.00974624,0.0622607,0.00708687,0.0170502,0.00895485,0.00398981,0.0216573,0,0.00532218,0.00493471,0.00567101,0.0165414,0.00510315,0.00897904,0.0115893,0.0174745,0.0210107,0.0119558,0.00596309,0.0107305,0,0,0,0,0,0.0367371,0.00278722
619,0.0128937,0,0,0,0,0.00818132,0,0,0,0,0,0,0.0105514,0.0524411,0.00860591,0.00146982,0,0,0.0148959,0,0.0264673,0.00878985,0.0330585,0.0121974,0.0154971,0.00397353,0.00552956,0.0202062,0.00315288,0.00300023,0.0159987,0.00490095,0.00561328,0.00179681,0.021077,0.00955121,0.0140167,0.0419386,0.00767299,0.00964469,0.0327618,0.0048007,0.00265568,0.00884377,0,0,0.019754,0,0.030905,0.00967594,0.0621773,0.00693383,0.0170645,0.00875907,0.00392156,0.0214154,0,0.00556685,0.00489054,0.00555307,0.0164972,0.00509834,0.00894698,0.0115395,0.0174938,0.0212041,0.0120286,0.00575838,0.010836,0,0,0,0,0,0.0366834,0.00283314
620,0.0130237,0,0,0,0,0.00800616,0,0,0,0,0,0,0.010522,0.0525203,0.0085503,0.00146406,0,0,0.0149752,0,0.0265182,0.00881709,0.0330239,0.0120538,0.0155446,0.00400166,0.00545378,0.020074,0.00317557,0.00298662,0.0160126,0.00495313,0.00567353,0.00183865,0.0210834,0.00951824,0.0142411,0.0421146,0.00759005,0.00966835,0.0327823,0.00484645,0.00276239,0.0089232,0,0,0.019781,0,0.0309399,0.00960634,0.0621213,0.00665475,0.0170615,0.00849582,0.00384963,0.0211582,0,0.00585462,0.00489966,0.00536244,0.016463,0.00512263,0.00903174,0.0115306,0.0174418,0.0213413,0.0121889,0.00558109,0.0110304,0,0,0,0,0,0.0366333,0.00284454
621,0.0130361,0,0,0,0,0.00776346,0,0,0,0,0,0,0.0104718,0.0526218,0.00851378,0.00145805,0,0,0.0150787,0,0.0265998,0.00885538,0.0330069,0.0122543,0.0155903,0.00399794,0.00545375,0.019879,0.00315388,0.00293591,0.0160421,0.00499135,0.00576332,0.00189657,0.02107,0.0094924,0.0142995,0.0423053,0.00757225,0.00969627,0.0327923,0.00488053,0.0028621,0.00895789,0,0,0.019796,0,0.0309554,0.00952347,0.0620916,0.00662405,0.0170752,0.00843392,0.00375876,0.0207857,0,0.00572243,0.00487289,0.00529115,0.0164476,0.00516175,0.00910428,0.0115861,0.0172047,0.0213927,0.0122019,0.00534838,0.0111451,0,0,0,0,0,0.0365939,0.00283647
622,0.0129981,0,0,0,0,0.00752658,0,0,0,0,0,0,0.0104402,0.0527189,0.00852349,0.00145681,0,0,0.0151555,0,0.0267949,0.00885577,0.0329937,0.0124442,0.0156247,0.00399146,0.00539952,0.0196214,0.00308747,0.00285054,0.0161119,0.00499288,0.00580049,0.00196302,0.0210396,0.00950796,0.0141187,0.0425768,0.00754084,0.00975022,0.0327909,0.00476434,0.00294031,0.00900418,0,0,0.0196367,0,0.0309595,0.00943517,0.0620668,0.00683628,0.0171114,0.00863939,0.00365414,0.0203921,0,0.00560204,0.00479346,0.00527039,0.0164329,0.00520771,0.00911873,0.011651,0.0169364,0.0212824,0.0120544,0.0051295,0.0112756,0,0,0,0,0,0.0365507,0.00282821
623,0.0130104,0,0,0,0,0.00733537,0,0,0,0,0,0,0.0105019,0.0527782,0.0085615,0.00144023,0,0,0.0151914,0,0.0269549,0.00881903,0.033003,0.0124161,0.0156699,0.00398225,0.00520604,0.0194276,0.00304417,0.00276234,0.0162026,0.00499146,0.00577887,0.00198385,0.0210075,0.0095939,0.0138883,0.0427691,0.00751135,0.00984095,0.0328029,0.00478143,0.00300037,0.00913747,0,0,0.0195339,0,0.0309838,0.00934291,0.0620434,0.00709713,0.0171649,0.00875778,0.00358767,0.0200865,0,0.0056074,0.0047728,0.00526116,0.0164149,0.00523452,0.00910248,0.0117034,0.0166934,0.0210717,0.0119554,0.00497881,0.0114251,0,0,0,0,0,0.0365088,0.0028077
624,0.012956,0,0,0,0,0.00714647,0,0,0,0,0,0,0.0106029,0.0527852,0.00863643,0.0014063,0,0,0.0151415,0,0.0270906,0.00874293,0.0330272,0.0124469,0.0157373,0.00394607,0.00504472,0.0193474,0.00300166,0.00268962,0.0162754,0.00499026,0.00574947,0.00198419,0.0209448,0.00969343,0.013614,0.0428532,0.0074704,0.00988439,0.0327992,0.00475364,0.00302375,0.00922481,0,0,0.0193061,0,0.0310275,0.00918971,0.0620148,0.00694768,0.0171991,0.00871477,0.0035762,0.0196771,0,0.00564542,0.00479715,0.00526525,0.0164058,0.00526907,0.00916035,0.0117394,0.016337,0.0212257,0.0119196,0.00482779,0.0114637,0,0,0,0,0,0.0364865,0.00274787
625,0.0128138,0,0,0,0,0.00696647,0,0,0,0,0,0,0.0105661,0.0526998,0.00867128,0.00141906,0,0,0.015012,0,0.0272044,0.00862163,0.033054,0.0123287,0.0157954,0.0039665,0.00490817,0.0193375,0.00297483,0.002674,0.016294,0.00500891,0.00578687,0.00203364,0.020926,0.00971251,0.0134537,0.042831,0.00739665,0.00989965,0.0327626,0.00477911,0.00303291,0.00926774,0,0,0.0189589,0,0.03105,0.00896231,0.0620026,0.00684905,0.017245,0.00865028,0.00348359,0.0190905,0,0.00568766,0.00480842,0.00526813,0.0164147,0.00529295,0.00922481,0.0117756,0.0158824,0.0215926,0.0118916,0.00465801,0.011369,0,0,0,0,0,0.0364581,0.00268385
626,0.0127991,0,0,0,0,0.00688143,0,0,0,0,0,0,0.0104667,0.0525328,0.0087096,0.0014444,0,0,0.0149143,0,0.0273042,0.00851956,0.0330837,0.0124115,0.0158301,0.00400728,0.00488187,0.0194382,0.00294174,0.00267961,0.0163066,0.00502998,0.00582405,0.00209116,0.0209237,0.00971159,0.0133944,0.0427211,0.00730528,0.00991486,0.032723,0.00479983,0.00304182,0.00937952,0,0,0.0187156,0,0.0310346,0.0087106,0.0619969,0.00689375,0.0172666,0.00861677,0.00341054,0.018581,0,0.0057176,0.00481095,0.00529425,0.016434,0.00535594,0.00923631,0.0117822,0.0154059,0.0215016,0.0119025,0.00453171,0.0112914,0,0,0,0,0,0.0364354,0.00266122
627,0.0131722,0,0,0,0,0.00739009,0,0,0,0,0,0,0.0104582,0.0523432,0.00880146,0.00146624,0,0,0.0149187,0,0.0274329,0.00842971,0.0331193,0.0124221,0.0158391,0.00410453,0.00497995,0.0190414,0.0029466,0.00271217,0.016327,0.0050713,0.00587618,0.0021293,0.0209443,0.00974663,0.0133816,0.0426168,0.00720693,0.00992715,0.0326694,0.00491972,0.00306864,0.00960478,0,0,0.0181406,0,0.0309808,0.00839714,0.0619867,0.00695727,0.0172659,0.00866971,0.00341749,0.018448,0,0.00573287,0.00482584,0.00531408,0.016454,0.00540616,0.00923108,0.0118294,0.0149929,0.0209276,0.011922,0.00496362,0.0112807,0,0,0,0,0,0.0364335,0.00265502
628,0.0131593,0,0,0,0,0.0075051,0,0,0,0,0,0,0.0103944,0.0520829,0.00880731,0.00145587,0,0,0.0148723,0,0.0275753,0.00830049,0.0331366,0.012439,0.0158451,0.0040863,0.00508583,0.0192541,0.00288983,0.00263538,0.0163545,0.00507683,0.00588684,0.00217369,0.0209248,0.00979474,0.0134619,0.0424585,0.0070395,0.00992259,0.0325728,0.00499124,0.00312468,0.00982509,0,0,0.0170481,0,0.030918,0.00795099,0.0619637,0.00697962,0.017225,0.00871099,0.003407,0.0179574,0,0.00572241,0.00483194,0.00532398,0.0164982,0.00543985,0.00923947,0.0118311,0.0142095,0.0205245,0.0117061,0.00497,0.0111151,0,0,0,0,0,0.0364432,0.00260073
629,0.0127854,0,0,0,0,0.00744556,0,0,0,0,0,0,0.0105847,0.0516642,0.00877432,0.00141608,0,0,0.0148748,0,0.0278121,0.00822034,0.0331296,0.0123809,0.0158586,0.00405456,0.00501177,0.01959,0.00281999,0.00254019,0.0163676,0.00509097,0.00587155,0.00222902,0.0208787,0.00958992,0.0135071,0.0423292,0.00692353,0.00997799,0.0324139,0.00514883,0.00314434,0.00983494,0,0,0.0158166,0,0.0308361,0.00741406,0.0619278,0.00704457,0.0172075,0.00872081,0.00337424,0.0172094,0,0.00574747,0.00485932,0.00533752,0.0165527,0.00545495,0.00921909,0.0118909,0.0131578,0.0203419,0.0113115,0.00480866,0.0108581,0,0,0,0,0,0.0364685,0.00255098
630,0.012431,0,0,0,0,0.00749579,0,0,0,0,0,0,0.0107093,0.0510944,0.00883013,0.00137976,0,0,0.0149361,0,0.0281743,0.0082101,0.0331131,0.0119948,0.0158622,0.00405524,0.00500746,0.020013,0.00281165,0.00251779,0.0163646,0.00510335,0.00590585,0.00225519,0.0208788,0.00949011,0.0136341,0.0422424,0.00685265,0.0101158,0.0322525,0.00511178,0.00313523,0.00999952,0,0,0.0146757,0,0.0307251,0.00689183,0.0618957,0.00720339,0.0171893,0.00874624,0.00338139,0.0165249,0,0.00577801,0.00486607,0.00543049,0.0166137,0.00546457,0.00921946,0.0119415,0.0120775,0.0198054,0.0110685,0.00480055,0.0105983,0,0,0,0,0,0.0364965,0.00254558
631,0.0122246,0,0,0,0,0.00775575,0,0,0,0,0,0,0.010639,0.0504579,0.00886893,0.0013404,0,0,0.0151112,0,0.0285854,0.00824632,0.0331382,0.0119488,0.0158482,0.00406225,0.00502415,0.020736,0.00280258,0.00250662,0.0163649,0.00507766,0.00590153,0.00226311,0.0208927,0.009453,0.0139086,0.0421073,0.00669492,0.0101711,0.0321059,0.0050459,0.00310479,0.0102174,0,0,0.0135435,0,0.0305736,0.00644481,0.0618777,0.00732879,0.017191,0.00876386,0.00341984,0.0160453,0,0.00579288,0.00488271,0.00564657,0.0166678,0.00550666,0.00927435,0.0119643,0.0110277,0.0188634,0.0109767,0.0050073,0.010527,0,0,0,0,0,0.0365246,0.0025251
632,0.0121356,0,0,0,0,0.00831307,0,0,0,0,0,0,0.0105247,0.0498417,0.00888605,0.0013149,0,0,0.0154499,0,0.0289009,0.00832093,0.0331759,0.0120261,0.0158571,0.00406424,0.00497227,0.0217881,0.00279144,0.00252252,0.016367,0.00504058,0.00587914,0.00229751,0.020902,0.00944856,0.0143981,0.0417687,0.00642187,0.0101778,0.0318993,0.00525638,0.00306196,0.0104184,0,0,0.0121925,0,0.030344,0.00601854,0.0618618,0.00740371,0.0172177,0.00879037,0.00342095,0.0156542,0,0.00577999,0.00490038,0.00574663,0.0167112,0.00554964,0.00932662,0.01198,0.00988022,0.0182197,0.0108501,0.005506,0.0106171,0,0,0,0,0,0.0365383,0.00248825
633,0.0121095,0,0,0,0,0.0089509,0,0,0,0,0,0,0.0104044,0.0491185,0.00890774,0.00129869,0,0,0.01589,0,0.0291436,0.00843928,0.0332222,0.012017,0.0158829,0.00408454,0.00495286,0.022885,0.00281497,0.00254462,0.0163509,0.00502867,0.00590093,0.00234285,0.0209079,0.00947384,0.0149489,0.0411904,0.00612651,0.0102123,0.0316005,0.0053894,0.00305873,0.0107275,0,0,0.0108391,0,0.0300708,0.00565126,0.0618494,0.00752394,0.0172235,0.00881475,0.00335643,0.0153069,0,0.00581303,0.00489445,0.00577544,0.0167404,0.00559334,0.00935151,0.0120487,0.0087509,0.0179931,0.0108593,0.00610683,0.0107812,0,0,0,0,0,0.0365517,0.00248987
634,0.0121649,0,0,0,0,0.00956639,0,0,0,0,0,0,0.0103701,0.048148,0.00890902,0.00130773,0,0,0.0164343,0,0.029427,0.00870376,0.0332684,0.0120169,0.0158998,0.00411502,0.00489545,0.0238113,0.00282973,0.00254582,0.0163277,0.00501701,0.00590752,0.00239035,0.0208985,0.00938779,0.0154383,0.0404677,0.00591705,0.0103216,0.0312309,0.00535774,0.00305368,0.0109557,0,0,0.00985016,0,0.029702,0.00542378,0.0618408,0.00778289,0.0172147,0.00877728,0.00328313,0.0151131,0,0.00581873,0.00488875,0.00573998,0.016782,0.00564194,0.00938833,0.0121425,0.0078282,0.0174334,0.0108306,0.00670359,0.0109776,0,0,0,0,0,0.0365675,0.00250817
635,0.0124597,0,0,0,0,0.0102637,0,0,0,0,0,0,0.0102823,0.0470191,0.0089266,0.00128112,0,0,0.0170561,0,0.0297884,0.00909311,0.0333241,0.0120788,0.0158791,0.00413652,0.00492606,0.0245679,0.00281091,0.00253697,0.0163146,0.00500629,0.00588951,0.00242794,0.0208834,0.00935106,0.015916,0.039781,0.00582906,0.0103779,0.0307508,0.00551814,0.0030676,0.0112359,0,0,0.00905614,0,0.029178,0.00528171,0.0618435,0.00794406,0.0171891,0.00877979,0.00333112,0.0150894,0,0.00579759,0.00489721,0.00560253,0.0168243,0.00571496,0.00945336,0.0122558,0.00710736,0.0163066,0.0108547,0.00738549,0.0112447,0,0,0,0,0,0.0366007,0.00253112
636,0.0127459,0,0,0,0,0.0110038,0,0,0,0,0,0,0.0102373,0.0459109,0.00896862,0.00124816,0,0,0.0176694,0,0.0301137,0.00948752,0.0333663,0.0119754,0.0158697,0.00415165,0.00503739,0.0252004,0.0027684,0.0025265,0.0163259,0.00496302,0.00586184,0.00244711,0.0208551,0.00937805,0.0163215,0.0392225,0.00588659,0.0104427,0.0301645,0.0056057,0.00303513,0.0115229,0,0,0.0082746,0,0.0286046,0.00525386,0.061841,0.00804288,0.0171671,0.00880059,0.00337681,0.0151718,0,0.00582647,0.00491681,0.00557374,0.0168706,0.00577187,0.00954838,0.0123755,0.00638404,0.0152578,0.0108615,0.00812119,0.0115379,0,0,0,0,0,0.0366354,0.00256115
