Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,RTHIA
527,0.0548971,0,0,0,0,0.0536632,0,0,0,0,0,0,0.0148096,0.0488112,0.0138487,0.0109374,0,0,0.0275924,0,0.0308603,0.0180576,0.0359283,0.00725106,0.0159284,0.0059132,0.035702,0.0667712,0.00687016,0.00961199,0.0082053,0.0149352,0.0112256,0.0101751,0.0114147,0.0100327,0.0167227,0.0416911,0.0459816,0.0166937,0.00387398,0.0327375,0.00634987,0.00907653,0.0390476,0,0,0.0148418,0,0.032531,0.01233,0.0689584,0.0111401,0.0109955,0.0119437,0.0359277,0.0220211,0.0100374,0.0105712,0.00727427,0.00902358,0.00887848,0.00906848,0.0135126,0.00653276,0.0169951,0.00873627,0.00592471,0.0468606,0.0438399,0,0,0,0,0,0.0268252
528,0.0546932,0,0,0,0,0.0534452,0,0,0,0,0,0,0.014826,0.0489307,0.0139359,0.0106669,0,0,0.0276952,0,0.0309965,0.0181433,0.03597,0.00735111,0.0159077,0.0059018,0.0355022,0.0668557,0.00674755,0.00948745,0.00814719,0.01505,0.0113093,0.0102568,0.0114676,0.00999994,0.016883,0.0420207,0.0462728,0.0169207,0.00396103,0.0327371,0.00638948,0.00885436,0.0389252,0,0,0.0147013,0,0.0325816,0.0121894,0.0689074,0.0111433,0.0110751,0.0119732,0.0358003,0.0218166,0.00995874,0.0104814,0.00728515,0.00904235,0.00895541,0.00907734,0.0134905,0.00673525,0.0170677,0.00882873,0.00593097,0.0466693,0.0436483,0,0,0,0,0,0.0269356
529,0.054507,0,0,0,0,0.0532488,0,0,0,0,0,0,0.014746,0.049045,0.0140044,0.0102795,0,0,0.0278054,0,0.0310953,0.0182705,0.0359659,0.00741279,0.0158586,0.00581535,0.0352809,0.0669538,0.00658611,0.00937284,0.00809143,0.0151647,0.01139,0.0103199,0.0114984,0.00997802,0.0170217,0.0423146,0.0465176,0.017127,0.00399496,0.032743,0.00629184,0.00865443,0.038815,0,0,0.014497,0,0.0326283,0.0120046,0.0688353,0.0114881,0.0111579,0.0120131,0.0356573,0.0216987,0.00988061,0.0103943,0.00719933,0.00901568,0.00902597,0.00902934,0.0134505,0.00679536,0.0172643,0.00933781,0.00588654,0.046484,0.0434915,0,0,0,0,0,0.0270296
530,0.0543044,0,0,0,0,0.0530835,0,0,0,0,0,0,0.0148381,0.0491495,0.014069,0.0100243,0,0,0.0278971,0,0.0312217,0.0184272,0.0359242,0.00748688,0.0158064,0.00572376,0.0351297,0.0671213,0.0064422,0.00928765,0.00805539,0.0152647,0.0114583,0.0103763,0.011523,0.00997034,0.0170856,0.0424598,0.0467726,0.017317,0.00408411,0.032732,0.00624715,0.00848665,0.0387389,0,0,0.0143802,0,0.0326715,0.011872,0.068796,0.0115865,0.0112154,0.0120775,0.0354896,0.0215478,0.00982585,0.0103428,0.00714428,0.00897917,0.00907887,0.00900263,0.0134855,0.0068251,0.0173367,0.00908769,0.00580095,0.0463073,0.0433656,0,0,0,0,0,0.0271279
531,0.0540988,0,0,0,0,0.0529562,0,0,0,0,0,0,0.0150681,0.0492523,0.0141521,0.00984529,0,0,0.0280217,0,0.0312972,0.0185725,0.0358914,0.00761372,0.015755,0.00580261,0.0349363,0.0672672,0.00640581,0.00919737,0.00802404,0.0153589,0.0115175,0.0104123,0.011559,0.00996625,0.0172369,0.0426368,0.0469933,0.0175542,0.00411405,0.0327273,0.00626314,0.00837667,0.0386986,0,0,0.0143564,0,0.0327258,0.011794,0.0687295,0.0114113,0.011254,0.0120791,0.0353109,0.0213963,0.00976654,0.0103046,0.00716196,0.00892994,0.00910559,0.00896474,0.0134751,0.00679988,0.0172645,0.0089449,0.00576138,0.046161,0.0432194,0,0,0,0,0,0.0272214
532,0.0539272,0,0,0,0,0.0528465,0,0,0,0,0,0,0.0152686,0.0493634,0.0142823,0.00971458,0,0,0.0281735,0,0.031437,0.0186566,0.0358795,0.00776481,0.0157082,0.00589813,0.0347346,0.0673534,0.00639087,0.00914049,0.00801022,0.0154175,0.0115404,0.0104101,0.0115784,0.00993479,0.0175629,0.0428654,0.0472414,0.0177057,0.00420267,0.0327336,0.00623006,0.00833845,0.0386193,0,0,0.0144221,0,0.0327877,0.0117627,0.0686206,0.0110775,0.0112836,0.0120767,0.0351413,0.0212146,0.00969764,0.0102035,0.00712528,0.00889789,0.00913545,0.00893716,0.0134382,0.00670821,0.0173051,0.009077,0.00576929,0.0460748,0.0430973,0,0,0,0,0,0.0273138
533,0.0538162,0,0,0,0,0.0527379,0,0,0,0,0,0,0.0156968,0.049451,0.0146518,0.00965533,0,0,0.0283271,0,0.0315538,0.018732,0.0358436,0.00815528,0.015697,0.00594068,0.0345812,0.0674093,0.00636774,0.00908993,0.00799303,0.015462,0.0116126,0.0104587,0.0116723,0.00983388,0.017864,0.0431381,0.0474146,0.0178094,0.00427588,0.0327102,0.00622584,0.00823721,0.0385299,0,0,0.0144949,0,0.0328397,0.0117166,0.0685709,0.0109112,0.0113201,0.0120969,0.0349281,0.0209977,0.00967173,0.0101336,0.00705676,0.0088748,0.00918237,0.00891252,0.0133976,0.00661909,0.0174283,0.00863092,0.00586552,0.0460013,0.0430054,0,0,0,0,0,0.0274159
534,0.053772,0,0,0,0,0.0526465,0,0,0,0,0,0,0.0161437,0.0494965,0.0149759,0.00962046,0,0,0.0284525,0,0.0316394,0.0187722,0.0357999,0.00847631,0.015695,0.00600859,0.0344424,0.0674545,0.00633978,0.00906116,0.0079797,0.0155071,0.0116801,0.0104851,0.0117738,0.0097378,0.0181788,0.0433744,0.0475101,0.0178431,0.00426609,0.0326821,0.00613087,0.00809203,0.0384741,0,0,0.014575,0,0.0328839,0.0116621,0.068572,0.011112,0.0113577,0.0121792,0.0347111,0.0208753,0.00963009,0.0100539,0.00698134,0.00885816,0.00925327,0.00887991,0.0133624,0.00653023,0.0175647,0.00844421,0.00593244,0.0459523,0.0429226,0,0,0,0,0,0.0275403
535,0.053673,0,0,0,0,0.052574,0,0,0,0,0,0,0.01652,0.0495136,0.0152077,0.00939905,0,0,0.0285571,0,0.0316764,0.0187637,0.0357606,0.0087272,0.0156864,0.00612097,0.0343345,0.0675276,0.00629604,0.00901776,0.00797631,0.0155549,0.0117398,0.0105262,0.0118738,0.00968114,0.0185098,0.0435574,0.0475381,0.0177815,0.00421641,0.0326713,0.00607808,0.0080117,0.0384574,0,0,0.0146873,0,0.0329383,0.0116453,0.0685203,0.0111912,0.0114142,0.0123401,0.0345262,0.0208544,0.00951839,0.00998112,0.00690192,0.00890035,0.0093262,0.00887493,0.0133058,0.00638075,0.0176538,0.00851495,0.00597116,0.0459343,0.0428624,0,0,0,0,0,0.0276663
536,0.0535975,0,0,0,0,0.0525317,0,0,0,0,0,0,0.0168169,0.0495007,0.0152863,0.00924085,0,0,0.0286512,0,0.0316904,0.0186986,0.0357194,0.00882628,0.0156873,0.00615451,0.0342081,0.0676002,0.00627219,0.00900202,0.00797693,0.0155723,0.0117768,0.0105579,0.0119141,0.00965203,0.0187812,0.0437521,0.0475192,0.0177133,0.00411603,0.0326615,0.00608031,0.00791547,0.0384702,0,0,0.0148241,0,0.0329913,0.0116731,0.0684425,0.0111463,0.011478,0.0122106,0.0343716,0.0208172,0.0094332,0.00996629,0.00684895,0.0090165,0.00937305,0.0088612,0.0132319,0.00623554,0.0177796,0.00793789,0.00600826,0.0459565,0.0427776,0,0,0,0,0,0.0277577
537,0.0535436,0,0,0,0,0.0525018,0,0,0,0,0,0,0.0168954,0.0494624,0.0152068,0.00917583,0,0,0.0287559,0,0.0317123,0.0186235,0.0356652,0.00874996,0.0157045,0.00608579,0.0341307,0.0676586,0.00626789,0.00900121,0.00795221,0.0155673,0.0117735,0.0105639,0.0118801,0.00965616,0.0188833,0.0438928,0.0474554,0.0176261,0.00405708,0.032667,0.00605122,0.00778769,0.0384937,0,0,0.0149322,0,0.0330357,0.0117201,0.0683662,0.011104,0.0115412,0.0124658,0.034253,0.0207941,0.00933342,0.00994662,0.00681191,0.00899324,0.00941866,0.00883702,0.0132079,0.0061339,0.0178747,0.00793313,0.00600277,0.0459909,0.0427511,0,0,0,0,0,0.0278387
538,0.0536372,0,0,0,0,0.0524808,0,0,0,0,0,0,0.0168369,0.0493708,0.0150549,0.00914101,0,0,0.0288881,0,0.0317133,0.0184908,0.035631,0.00859781,0.0157213,0.00598966,0.0341312,0.0677356,0.00624797,0.00897455,0.00790344,0.0155161,0.0117239,0.010551,0.0117739,0.00970391,0.0189027,0.0440624,0.0472871,0.0174471,0.00402913,0.0326631,0.00610188,0.00764186,0.0384987,0,0,0.0150055,0,0.0330549,0.0117066,0.0682999,0.0110909,0.0116294,0.0126503,0.0342062,0.0208416,0.00919366,0.00993409,0.00678826,0.00896386,0.00945282,0.00884444,0.0131379,0.00605525,0.0180186,0.00788715,0.00599546,0.0459949,0.0427353,0,0,0,0,0,0.027893
539,0.0537171,0,0,0,0,0.0524643,0,0,0,0,0,0,0.0168309,0.0491794,0.0148792,0.00910636,0,0,0.0290426,0,0.0316865,0.0183482,0.0356303,0.00837853,0.0157342,0.00593198,0.0341228,0.067876,0.00623794,0.00895944,0.00785942,0.0154402,0.011627,0.0105152,0.0116114,0.00978129,0.0189507,0.0442335,0.0469802,0.0170862,0.00394788,0.0326624,0.00613265,0.00757632,0.0385171,0,0,0.0150587,0,0.0330447,0.0116063,0.0682123,0.0110892,0.0117274,0.0126812,0.0341877,0.02095,0.00913486,0.00994403,0.00675208,0.00896104,0.00947264,0.00886851,0.0130896,0.00599723,0.0181486,0.0075407,0.0060283,0.0459973,0.0426784,0,0,0,0,0,0.0279051
540,0.0536323,0,0,0,0,0.0524487,0,0,0,0,0,0,0.0166851,0.0489054,0.0146845,0.0090489,0,0,0.0292301,0,0.0316931,0.0181751,0.0356184,0.0081645,0.0157606,0.00584294,0.0339956,0.0680156,0.00624685,0.00894467,0.00781226,0.0153746,0.0115465,0.0104742,0.0115091,0.0098604,0.0190281,0.0444133,0.0465945,0.0166019,0.00389025,0.0326811,0.00613063,0.00752205,0.0385411,0,0,0.0151037,0,0.0330033,0.0113472,0.0681004,0.0110876,0.0116827,0.0127147,0.0341246,0.0210663,0.0091333,0.00998866,0.00668154,0.0089494,0.00948085,0.00886891,0.0130449,0.00595092,0.0182457,0.00737445,0.00609977,0.0459732,0.0425894,0,0,0,0,0,0.0278615
541,0.0535053,0,0,0,0,0.0524694,0,0,0,0,0,0,0.0165578,0.0485222,0.0144777,0.00900807,0,0,0.0294201,0,0.0317428,0.0179623,0.0355925,0.0080317,0.0157708,0.00571901,0.0339036,0.0681414,0.00624491,0.00890494,0.00776897,0.0153219,0.0115038,0.0104365,0.0114784,0.00991284,0.0191232,0.044582,0.0461151,0.0160121,0.00392284,0.0326777,0.00616386,0.00751483,0.0385972,0,0,0.015173,0,0.0329625,0.011264,0.0680403,0.011139,0.0116469,0.0127414,0.0340294,0.021267,0.00915314,0.010034,0.00659057,0.00895176,0.00948171,0.00887294,0.0130501,0.00595407,0.0184122,0.0073461,0.00615766,0.0459446,0.0425199,0,0,0,0,0,0.0278331
542,0.0534797,0,0,0,0,0.052514,0,0,0,0,0,0,0.0165449,0.0480582,0.0143398,0.00897662,0,0,0.0296149,0,0.0318096,0.017714,0.0355855,0.00803708,0.0157732,0.00569611,0.0339356,0.0681743,0.00622194,0.00888308,0.00775076,0.0152891,0.0115055,0.0104089,0.0114642,0.00996356,0.0191959,0.0447192,0.0455208,0.0153363,0.00402151,0.0326374,0.00621294,0.00748437,0.0386593,0,0,0.0152194,0,0.0329034,0.0112765,0.068011,0.0111923,0.0116607,0.0127631,0.0339413,0.021585,0.00920652,0.010063,0.00660888,0.0089645,0.00945855,0.00888045,0.0130852,0.00601665,0.0185933,0.00740287,0.00619968,0.0459554,0.042476,0,0,0,0,0,0.0278141
543,0.0535135,0,0,0,0,0.0525628,0,0,0,0,0,0,0.0167103,0.0476324,0.0143768,0.00895147,0,0,0.0298758,0,0.0318077,0.0174309,0.0355921,0.00793155,0.0157799,0.00564587,0.0339721,0.0681478,0.00620388,0.00888212,0.00776064,0.015255,0.011508,0.0104075,0.0114211,0.00996923,0.0194394,0.0448828,0.0449231,0.0145593,0.0040239,0.0325813,0.00624879,0.00742407,0.038711,0,0,0.0152247,0,0.0328228,0.0112828,0.0679864,0.0110713,0.0116752,0.0127186,0.0338863,0.0219045,0.00926779,0.0100836,0.00667776,0.0089697,0.00945065,0.00889856,0.013153,0.00612113,0.0186924,0.00742304,0.00621138,0.0459935,0.0424075,0,0,0,0,0,0.0277959
544,0.053569,0,0,0,0,0.0525976,0,0,0,0,0,0,0.0169155,0.0472126,0.0144203,0.00893595,0,0,0.0302297,0,0.0317737,0.0170577,0.0356158,0.00783878,0.0157841,0.0056727,0.0339956,0.0681055,0.00619035,0.0088672,0.00776558,0.0152272,0.0114865,0.0103931,0.0113949,0.00995585,0.0196454,0.0450944,0.0443308,0.0136368,0.00401927,0.0325165,0.00630154,0.00737922,0.0388253,0,0,0.0151937,0,0.0327367,0.0112398,0.0679706,0.0106653,0.0116742,0.0126566,0.0338434,0.0221475,0.00930576,0.010105,0.00670684,0.00893639,0.0094384,0.00893179,0.0132573,0.00620872,0.0187902,0.00737714,0.00621778,0.046029,0.0423611,0,0,0,0,0,0.0277949
545,0.0536257,0,0,0,0,0.0526056,0,0,0,0,0,0,0.0171718,0.0467394,0.0144304,0.00890105,0,0,0.0306146,0,0.0318573,0.0165952,0.0356269,0.00783784,0.0157828,0.00560592,0.0339477,0.0680695,0.00617978,0.00886229,0.00776131,0.0151936,0.011471,0.0103586,0.0113982,0.0099478,0.0198144,0.0453614,0.0437684,0.0125385,0.00407233,0.0324281,0.00638925,0.0073505,0.0390088,0,0,0.0150963,0,0.0326091,0.0111594,0.0680106,0.0105597,0.0116924,0.0126032,0.0338007,0.0223791,0.00934685,0.0101272,0.00671118,0.00885872,0.00942082,0.0089966,0.0133526,0.0062879,0.0188706,0.00734367,0.0062373,0.0460935,0.0423417,0,0,0,0,0,0.027809
546,0.053637,0,0,0,0,0.0526311,0,0,0,0,0,0,0.0174495,0.0462347,0.0144614,0.00885986,0,0,0.0310151,0,0.0319833,0.0161158,0.0356388,0.00785687,0.0157909,0.00558389,0.0338749,0.0680677,0.00616938,0.0088807,0.00777079,0.015204,0.0114754,0.0103239,0.0113983,0.00995387,0.0199375,0.0457352,0.043183,0.0114151,0.00419063,0.032206,0.00646342,0.00729022,0.0390088,0,0,0.0147715,0,0.0322628,0.0110174,0.0680179,0.0106328,0.0117344,0.0125708,0.033733,0.0227821,0.00942193,0.0101573,0.00670739,0.00882635,0.00941742,0.00903034,0.013415,0.00637652,0.0188977,0.00746641,0.00632906,0.046195,0.042325,0,0,0,0,0,0.0277877
547,0.0534928,0,0,0,0,0.0526913,0,0,0,0,0,0,0.0175573,0.0456581,0.0144798,0.00882342,0,0,0.0314057,0,0.032155,0.0156088,0.0356306,0.00789773,0.0158105,0.00558007,0.0338568,0.068072,0.00615758,0.00890479,0.00776227,0.015242,0.0114692,0.0103214,0.0113764,0.00995699,0.0200749,0.0461987,0.0425655,0.0103207,0.00420407,0.0317187,0.00654066,0.00716862,0.0391127,0,0,0.0141656,0,0.0316037,0.0107712,0.0680066,0.0107087,0.0117698,0.0125228,0.0336662,0.0234705,0.00938837,0.0101908,0.00668142,0.00881233,0.00941546,0.00903829,0.0134882,0.00643324,0.0188051,0.00782615,0.00656213,0.0462932,0.0423537,0,0,0,0,0,0.0277499
548,0.0535306,0,0,0,0,0.0527066,0,0,0,0,0,0,0.0175529,0.0449849,0.014488,0.00875362,0,0,0.0317466,0,0.032399,0.0151691,0.035611,0.00793194,0.0158105,0.00558152,0.0337372,0.0681193,0.00614591,0.00889877,0.00777817,0.0152765,0.0114351,0.0103216,0.0112893,0.00997524,0.0202018,0.0466611,0.0419025,0.00934888,0.0042002,0.0310242,0.0065958,0.00707489,0.0393653,0,0,0.0132871,0,0.0307623,0.0103244,0.0679991,0.0107606,0.0117926,0.012458,0.0335651,0.0243897,0.00933287,0.0102156,0.00666285,0.00880023,0.00942033,0.00903886,0.013507,0.00644319,0.0186033,0.00839988,0.00683159,0.0463275,0.0424522,0,0,0,0,0,0.0277131
549,0.0538025,0,0,0,0,0.0526344,0,0,0,0,0,0,0.0176559,0.0442569,0.0144934,0.008673,0,0,0.0320502,0,0.0326736,0.0148556,0.0355966,0.00794202,0.015793,0.0056092,0.0336391,0.0681197,0.00613505,0.00887368,0.00776349,0.0153036,0.0114199,0.0103166,0.0112619,0.00998966,0.0201992,0.0470406,0.0412345,0.0085909,0.00421578,0.0303911,0.00657718,0.00702225,0.0396233,0,0,0.0121499,0,0.0300503,0.00957443,0.0680152,0.0108516,0.0118203,0.0123936,0.0334598,0.02551,0.00928412,0.0102284,0.00663994,0.00878176,0.00944684,0.00904265,0.0135071,0.00644819,0.0183681,0.0091023,0.00718941,0.0462717,0.0426629,0,0,0,0,0,0.0277125
550,0.0540289,0,0,0,0,0.0525409,0,0,0,0,0,0,0.0177468,0.0434669,0.0145159,0.00858878,0,0,0.0323731,0,0.0328899,0.0146463,0.0355853,0.00798785,0.0157878,0.00566899,0.0335532,0.0680662,0.00611167,0.00884092,0.00773033,0.0153274,0.011436,0.0103067,0.0112927,0.00998392,0.0202624,0.0473725,0.0405395,0.00799265,0.00427856,0.0297975,0.00656404,0.00699491,0.0398979,0,0,0.0110029,0,0.0293636,0.00873738,0.0680248,0.0109878,0.0118376,0.0123085,0.0333828,0.0264724,0.00925928,0.0102235,0.00661607,0.0087655,0.0094806,0.00904751,0.0134921,0.00647542,0.0181497,0.00974616,0.00767482,0.0462022,0.0428564,0,0,0,0,0,0.0277192
551,0.0542121,0,0,0,0,0.0523859,0,0,0,0,0,0,0.0179283,0.0425965,0.0147045,0.00849992,0,0,0.0325841,0,0.0329763,0.0142869,0.0355627,0.00821617,0.0158046,0.0056458,0.0334177,0.0678979,0.00605399,0.00883288,0.00775539,0.0153524,0.0114814,0.0103358,0.011389,0.00993891,0.0203812,0.0475647,0.039837,0.00737239,0.00434692,0.0291256,0.00656312,0.00695852,0.0401981,0,0,0.00987648,0,0.0287574,0.00767593,0.0680266,0.0110538,0.0118541,0.0122114,0.0332921,0.0274923,0.0092423,0.0102005,0.00660503,0.00877098,0.00950784,0.00905675,0.0134881,0.00653902,0.0180355,0.0105358,0.00782713,0.0460805,0.0431479,0,0,0,0,0,0.0277272
552,0.0541889,0,0,0,0,0.0522456,0,0,0,0,0,0,0.0180956,0.0416736,0.0148433,0.00842742,0,0,0.0328697,0,0.0329155,0.0139073,0.0355331,0.00839568,0.0158089,0.00573306,0.0333192,0.0677313,0.00592992,0.00882091,0.00774755,0.0153938,0.0115166,0.0103502,0.0114612,0.00990388,0.0204675,0.0477937,0.0391431,0.00678496,0.0044261,0.0284222,0.00655744,0.0069518,0.0404125,0,0,0.00890157,0,0.0280921,0.00659701,0.06802,0.0111851,0.0118863,0.012127,0.0331824,0.0282666,0.00924017,0.0101659,0.00659573,0.00876879,0.00953056,0.00905266,0.0134685,0.0066229,0.017822,0.0110588,0.00793308,0.0459907,0.0433042,0,0,0,0,0,0.0277484
553,0.0541172,0,0,0,0,0.0521186,0,0,0,0,0,0,0.0182032,0.040722,0.0149396,0.00834722,0,0,0.0331475,0,0.0326803,0.0135511,0.0354914,0.00847472,0.0158067,0.00581431,0.0332118,0.0675911,0.00588745,0.00880575,0.00774759,0.0154246,0.0115276,0.0103387,0.0115048,0.00988666,0.0205897,0.0480155,0.0384083,0.00632196,0.00449904,0.0277455,0.00661096,0.00695082,0.0405793,0,0,0.00798817,0,0.0274344,0.00550291,0.0679971,0.0109615,0.0119289,0.0121346,0.0330616,0.0287557,0.00925156,0.0101255,0.00658399,0.00879073,0.00956261,0.00908193,0.013476,0.00675409,0.0175712,0.0108742,0.00818256,0.0459155,0.043365,0,0,0,0,0,0.0277765
554,0.0540127,0,0,0,0,0.0519805,0,0,0,0,0,0,0.0181829,0.0398097,0.0150097,0.00827111,0,0,0.0334381,0,0.0323274,0.013203,0.0354698,0.00850667,0.0158193,0.00583505,0.0331104,0.0674379,0.00595625,0.00878828,0.00771745,0.0154417,0.0115331,0.010332,0.0115176,0.00988451,0.0206704,0.0483229,0.0376031,0.00604322,0.00458188,0.0270995,0.00661771,0.00685917,0.040681,0,0,0.00715082,0,0.0267894,0.00439289,0.0679311,0.010825,0.0119652,0.0123029,0.0329423,0.0290088,0.0092479,0.0100727,0.00659081,0.00880677,0.0096044,0.00911287,0.013438,0.00687266,0.0172987,0.0103236,0.00877542,0.0458592,0.0433813,0,0,0,0,0,0.0277929
555,0.0538724,0,0,0,0,0.0518304,0,0,0,0,0,0,0.0181714,0.0390257,0.0150834,0.00820669,0,0,0.0337372,0,0.0318852,0.0128653,0.0354424,0.00858897,0.0158379,0.00582832,0.0330332,0.0672668,0.0059772,0.00874724,0.00766477,0.0154579,0.0115266,0.0103223,0.0115659,0.00987837,0.0207681,0.0487339,0.0367265,0.00608388,0.00467162,0.026397,0.00659348,0.00664547,0.0407333,0,0,0.00637243,0,0.0261017,0.00337571,0.0678509,0.0108132,0.0119967,0.0124466,0.0328566,0.0291985,0.00923155,0.0100367,0.0066062,0.00884954,0.0096437,0.00913073,0.0134403,0.0069696,0.0169786,0.0109425,0.00962962,0.0457806,0.0433289,0,0,0,0,0,0.0277843
556,0.0537086,0,0,0,0,0.0517182,0,0,0,0,0,0,0.0182185,0.0383416,0.0151221,0.00814252,0,0,0.0338738,0,0.0314693,0.0125481,0.035433,0.00867344,0.015859,0.00586257,0.0329939,0.0670785,0.00596302,0.00870449,0.00766406,0.0154581,0.011496,0.010297,0.011564,0.00987194,0.0207963,0.0491599,0.0359225,0.00638975,0.00475728,0.0256334,0.00660528,0.00655776,0.0407409,0,0,0.00568703,0,0.0253655,0.00267802,0.0678326,0.0108566,0.0120417,0.0125334,0.0327969,0.0293652,0.00922387,0.0100299,0.00660544,0.00895957,0.009682,0.0091476,0.0135022,0.00704347,0.0166095,0.0128151,0.0106563,0.0457039,0.0432022,0,0,0,0,0,0.0277819
557,0.053519,0,0,0,0,0.051652,0,0,0,0,0,0,0.0182545,0.0377192,0.0151378,0.00808538,0,0,0.0338545,0,0.0311713,0.0123239,0.0354282,0.00875117,0.0158873,0.00591826,0.0328674,0.0669146,0.00593522,0.0086843,0.00765151,0.0154734,0.0114927,0.0102718,0.0115588,0.00988263,0.0207792,0.0494437,0.0352816,0.00686264,0.00481995,0.0248909,0.00663191,0.00646616,0.0407163,0,0,0.00519616,0,0.0246106,0.00247756,0.0678776,0.0108697,0.0120806,0.0125001,0.0327385,0.0295198,0.00924485,0.0100276,0.00661668,0.00901966,0.00970926,0.00915673,0.0135529,0.00710026,0.0162403,0.0142705,0.011943,0.0456497,0.0430075,0,0,0,0,0,0.0277738
558,0.0533025,0,0,0,0,0.0515652,0,0,0,0,0,0,0.0182568,0.0371844,0.0151294,0.00804827,0,0,0.0337072,0,0.0309999,0.012199,0.0354293,0.00874282,0.015894,0.00597123,0.0328162,0.0667407,0.00590336,0.00866549,0.00760095,0.0155204,0.0115165,0.0102408,0.0115895,0.00988763,0.0207558,0.0494466,0.0348429,0.0074948,0.00491707,0.0241305,0.00668688,0.0064256,0.040749,0,0,0.00517596,0,0.0238869,0.00276546,0.0679646,0.0109061,0.0120901,0.0124783,0.0327051,0.0297972,0.0092675,0.0100187,0.00665148,0.00904784,0.00972049,0.00918202,0.0135951,0.00719945,0.0160354,0.0156758,0.0136217,0.0455776,0.0428652,0,0,0,0,0,0.0277748
559,0.0529921,0,0,0,0,0.0514729,0,0,0,0,0,0,0.0183233,0.0367295,0.015153,0.00801504,0,0,0.0336967,0,0.0308788,0.0122357,0.0354502,0.00877654,0.0158913,0.00601496,0.0328488,0.0666103,0.00588666,0.00864483,0.00753937,0.01554,0.0115446,0.0102379,0.011632,0.00987324,0.0208282,0.0492921,0.0344344,0.00820779,0.00507134,0.0233549,0.00670263,0.00640773,0.0407026,0,0,0.00560973,0,0.0231844,0.00357167,0.0680187,0.0110431,0.0120967,0.0125224,0.0326825,0.0300103,0.00929179,0.0100116,0.00669584,0.00905443,0.00974249,0.00920207,0.0136258,0.00726513,0.0157885,0.0169544,0.0154256,0.0455345,0.0427042,0,0,0,0,0,0.0277785
560,0.0529039,0,0,0,0,0.0513568,0,0,0,0,0,0,0.0184286,0.0362901,0.0151836,0.00796342,0,0,0.0336738,0,0.0308602,0.0122068,0.035474,0.00885435,0.0159011,0.00604184,0.0328326,0.066482,0.0058871,0.00860682,0.00757762,0.0155462,0.0115403,0.0102502,0.0116483,0.0098517,0.0209194,0.0489689,0.0341586,0.00890056,0.00508957,0.0225535,0.00667029,0.00638031,0.0405962,0,0,0.00630211,0,0.0225838,0.004685,0.068041,0.0112063,0.0120981,0.0125574,0.0326414,0.0300652,0.00931093,0.0100136,0.00667913,0.00904468,0.00976811,0.00921479,0.0136598,0.0073113,0.0155669,0.0186996,0.0171884,0.0454996,0.0425106,0,0,0,0,0,0.0277901
561,0.0527628,0,0,0,0,0.0512209,0,0,0,0,0,0,0.0185979,0.0358577,0.0152176,0.00789919,0,0,0.0336102,0,0.0308835,0.0121122,0.0354913,0.00889065,0.0159186,0.00605073,0.0327684,0.0663993,0.00588413,0.00851881,0.00763156,0.0155621,0.0115348,0.0102543,0.0116516,0.00983231,0.0210189,0.0485651,0.0339955,0.00958267,0.00504956,0.0218772,0.00661625,0.00635215,0.0403919,0,0,0.00694413,0,0.0221703,0.00584698,0.0680521,0.0110747,0.0120814,0.0125251,0.0325998,0.0299772,0.0092936,0.0100253,0.00659327,0.00903591,0.0097776,0.00920455,0.0136985,0.00734516,0.0152966,0.0203819,0.0188528,0.0454691,0.0423011,0,0,0,0,0,0.027799
562,0.052443,0,0,0,0,0.0510182,0,0,0,0,0,0,0.0186996,0.0355002,0.0152899,0.00783494,0,0,0.0334419,0,0.0308303,0.012015,0.0354969,0.00894392,0.015941,0.00607668,0.0327523,0.0663228,0.00587086,0.00851701,0.00766894,0.0155748,0.0115475,0.0102398,0.0116643,0.00982157,0.0210962,0.0481234,0.0338907,0.0103455,0.00504354,0.0214401,0.00657007,0.00631755,0.0401873,0,0,0.00768366,0,0.0219581,0.0067919,0.0680439,0.0109921,0.0120651,0.0125162,0.0325908,0.0299911,0.00930797,0.0100499,0.00657472,0.00901752,0.00977716,0.00916162,0.0137353,0.00741283,0.015123,0.021547,0.0203895,0.0453562,0.0421166,0,0,0,0,0,0.027814
