Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,RTHII
239,0.0422278,0,0,0,0,0.0318308,0,0,0,0,0,0,0.0737255,0.0560196,0.0374899,0.00980029,0,0,0.0161078,0,0.0250589,0.00715782,0.0485456,0.0353196,0.00918121,0.0186534,0.0241115,0.0212867,0.0163614,0.0155506,0.0174101,0.00471084,0.0110346,0.013674,0.00756985,0.0171038,0.0898109,0.018947,0.0458204,0.00925696,0.0318769,0.0352958,0.0124615,0.0139798,0.0336404,0,0,0.0292461,0,0.0330802,0.0155654,0.0486043,0.0110318,0.00525646,0.00834018,0.0289166,0.0459318,0.00664087,0.0325623,0.00813465,0.0101177,0.00339209,0.0101974,0.0121201,0.0330286,0.0286232,0.00960711,0.00568439,0.0259503,0.0371141,0,0,0,0,0,0.0081315
240,0.0427895,0,0,0,0,0.0321213,0,0,0,0,0,0,0.076995,0.0559811,0.0391438,0.0102803,0,0,0.0161741,0,0.02491,0.0071566,0.0482007,0.0367958,0.0089674,0.0182205,0.0244308,0.0217871,0.0163249,0.0155237,0.0172906,0.00468737,0.0126572,0.0157343,0.00757043,0.0179898,0.093826,0.019155,0.0458408,0.00936899,0.0316147,0.0352233,0.0124081,0.0140208,0.0340082,0,0,0.0291492,0,0.0329138,0.0154947,0.0489516,0.0109218,0.00540176,0.00833179,0.0286837,0.0461842,0.00644657,0.0325375,0.00811403,0.0100865,0.00335974,0.00999004,0.0115942,0.0326511,0.0286588,0.00940917,0.00581092,0.0261078,0.0375032,0,0,0,0,0,0.00775369
241,0.043302,0,0,0,0,0.0323798,0,0,0,0,0,0,0.0799925,0.0559392,0.0409418,0.0108002,0,0,0.016301,0,0.0248064,0.00716725,0.0477523,0.0388803,0.00878883,0.0177248,0.0247953,0.0222658,0.016242,0.0156204,0.017124,0.0046319,0.0143259,0.0178645,0.00777838,0.018894,0.0974464,0.0193917,0.0459125,0.00952177,0.0313018,0.0352092,0.0124776,0.0140388,0.0342962,0,0,0.0289966,0,0.0327819,0.015447,0.0492676,0.0108285,0.00556559,0.00831076,0.0284176,0.0463679,0.00628019,0.032561,0.00806624,0.00980672,0.00334588,0.0097966,0.0109726,0.0322687,0.0287087,0.00929706,0.00597676,0.0263025,0.037861,0,0,0,0,0,0.00727195
242,0.0436938,0,0,0,0,0.0324716,0,0,0,0,0,0,0.0828537,0.0559035,0.042856,0.011124,0,0,0.0164429,0,0.0247437,0.00714726,0.0471926,0.0415113,0.00875845,0.0173112,0.0248793,0.0227038,0.0161182,0.0158136,0.0169052,0.00456634,0.0159278,0.0200104,0.00818403,0.0197804,0.100972,0.0195959,0.046018,0.00977294,0.0310545,0.0352039,0.0126576,0.0137484,0.0344747,0,0,0.0287941,0,0.0326477,0.0153935,0.0496367,0.0108532,0.00571381,0.00830946,0.0278908,0.0464732,0.00614882,0.0325963,0.0079463,0.00952015,0.00336885,0.00961009,0.0102732,0.0319729,0.0287366,0.00955346,0.0062255,0.0263919,0.0381356,0,0,0,0,0,0.00703949
243,0.0440182,0,0,0,0,0.0326137,0,0,0,0,0,0,0.085647,0.0558463,0.04483,0.0114021,0,0,0.0164662,0,0.0246832,0.00716368,0.0465152,0.0442556,0.00876811,0.0169978,0.0250277,0.0230707,0.0160273,0.0160144,0.0166482,0.00448001,0.0174514,0.0220494,0.00867471,0.0205938,0.104364,0.0197451,0.0461414,0.0101534,0.0308934,0.0351851,0.0128273,0.013466,0.0345921,0,0,0.0285373,0,0.0325125,0.0153561,0.0500079,0.0111044,0.00586147,0.00823494,0.0274117,0.0465794,0.00610285,0.0325515,0.00775786,0.00927589,0.00342016,0.00938482,0.00955767,0.0315577,0.0287436,0.0102546,0.00649281,0.0265708,0.038355,0,0,0,0,0,0.00669932
244,0.0443256,0,0,0,0,0.032842,0,0,0,0,0,0,0.088156,0.0558074,0.0465529,0.0116416,0,0,0.0164738,0,0.0246439,0.00726738,0.0457022,0.0467829,0.00882528,0.01683,0.0253405,0.0233804,0.0159272,0.0162303,0.016447,0.00439631,0.0188486,0.0238631,0.00911684,0.0212871,0.10751,0.0198465,0.0462948,0.0106105,0.0306751,0.0351716,0.0129841,0.013276,0.034659,0,0,0.0282451,0,0.0324401,0.0153489,0.0504152,0.0113519,0.00605451,0.00811942,0.0270783,0.0466619,0.0060927,0.0324402,0.00753824,0.00903645,0.0034864,0.00915096,0.00888919,0.0310272,0.0286613,0.0105763,0.00671025,0.0268264,0.0385389,0,0,0,0,0,0.00636316
245,0.0445552,0,0,0,0,0.0330405,0,0,0,0,0,0,0.0901501,0.0557886,0.04785,0.0118769,0,0,0.0163619,0,0.0246125,0.00738638,0.0447024,0.0487076,0.00880807,0.0165668,0.0255312,0.0237493,0.0157527,0.0163029,0.0161931,0.00435221,0.0200304,0.0252955,0.00945531,0.0217927,0.110028,0.0198695,0.0464526,0.010991,0.0302606,0.0351513,0.0130964,0.0130403,0.0346981,0,0,0.0279106,0,0.0323714,0.0154161,0.0508842,0.0117702,0.00627093,0.00794563,0.0267117,0.0468485,0.00607723,0.0323461,0.00729468,0.00880151,0.00354917,0.00892812,0.00813337,0.0303725,0.0284968,0.0105876,0.00695883,0.0269693,0.0386084,0,0,0,0,0,0.00607696
246,0.0447924,0,0,0,0,0.0332999,0,0,0,0,0,0,0.0913793,0.0557362,0.0484293,0.0122916,0,0,0.0163416,0,0.0246019,0.00746241,0.0436275,0.0501984,0.00880808,0.0163357,0.0258299,0.0241042,0.0156301,0.0164138,0.0159201,0.00431358,0.0209574,0.0263205,0.0096759,0.0221355,0.111783,0.0198516,0.0465643,0.0113199,0.029679,0.0351124,0.013112,0.0128739,0.0347173,0,0,0.0275915,0,0.0323033,0.0154057,0.0514107,0.0121305,0.00653639,0.00776407,0.0264495,0.047112,0.00606944,0.0322581,0.00705821,0.00860753,0.00359084,0.00873171,0.00749392,0.0296822,0.0282903,0.0105549,0.00718283,0.0271666,0.0386295,0,0,0,0,0,0.00581122
247,0.04506,0,0,0,0,0.033593,0,0,0,0,0,0,0.0919001,0.0556143,0.0484746,0.0128395,0,0,0.0162406,0,0.0246194,0.00747786,0.0425117,0.0513519,0.00885316,0.0162482,0.0262206,0.0244761,0.0154346,0.0165683,0.0156271,0.00424612,0.021608,0.0270528,0.00975774,0.0223157,0.112616,0.0197044,0.0465998,0.0115987,0.0290175,0.0350715,0.0131211,0.0127648,0.0347179,0,0,0.0273623,0,0.0322197,0.0154181,0.0519611,0.0123622,0.00682029,0.00761731,0.0262513,0.0474083,0.00612396,0.0321244,0.00681779,0.00841915,0.00362472,0.00855559,0.00697142,0.0289334,0.0280668,0.0105644,0.00741533,0.0273766,0.0386255,0,0,0,0,0,0.0056018
248,0.0452639,0,0,0,0,0.0337531,0,0,0,0,0,0,0.0919314,0.0554714,0.0482551,0.0132201,0,0,0.0161176,0,0.0246645,0.00748806,0.0413129,0.0523304,0.00884919,0.0162345,0.0264388,0.0248194,0.0151581,0.0166925,0.0153193,0.0042401,0.0221159,0.0274916,0.00976153,0.0224112,0.112911,0.0195543,0.0465933,0.0118684,0.0283034,0.0350588,0.0131963,0.0126047,0.0346612,0,0,0.0270707,0,0.0321236,0.0154297,0.0525327,0.0126268,0.00707298,0.00746654,0.0259299,0.0477112,0.00618992,0.031929,0.00658119,0.00820586,0.00367555,0.00836487,0.00648425,0.028085,0.02788,0.0106646,0.00767443,0.0274428,0.0385428,0,0,0,0,0,0.00547572
249,0.0454491,0,0,0,0,0.0339016,0,0,0,0,0,0,0.0917332,0.0553363,0.0478875,0.0134781,0,0,0.0159747,0,0.0247258,0.0075421,0.0401691,0.0533988,0.00892013,0.0162918,0.0267356,0.0252242,0.0150658,0.0168356,0.0150498,0.0043676,0.0225275,0.0277048,0.00966286,0.0225069,0.113224,0.0194758,0.0465718,0.01212,0.0274651,0.0350615,0.013307,0.0125572,0.0345626,0,0,0.0267192,0,0.0319914,0.0154624,0.0530702,0.0130238,0.00733079,0.00728657,0.0256629,0.0479553,0.00624771,0.0316986,0.00637876,0.00803111,0.003746,0.00820813,0.00609527,0.0271751,0.027786,0.0108399,0.00790407,0.0275066,0.0384328,0,0,0,0,0,0.00540574
250,0.0455981,0,0,0,0,0.0340164,0,0,0,0,0,0,0.091478,0.0552175,0.0475906,0.0137076,0,0,0.0158219,0,0.0247495,0.0076454,0.0391434,0.0546059,0.00907126,0.0162937,0.0272028,0.0256175,0.0150504,0.0169704,0.0148167,0.00457649,0.0229186,0.0277776,0.00944553,0.0226127,0.113593,0.0194479,0.046561,0.0124082,0.0266131,0.0350512,0.0134422,0.0125484,0.0344278,0,0,0.0263354,0,0.0318088,0.0154805,0.053628,0.0132971,0.00760064,0.0071021,0.0254869,0.0480756,0.00632612,0.0315728,0.00621345,0.00785355,0.00382732,0.00813099,0.00587947,0.0260689,0.0278181,0.0110619,0.00807025,0.0275871,0.0383377,0,0,0,0,0,0.00538989
251,0.0456499,0,0,0,0,0.0340302,0,0,0,0,0,0,0.0913286,0.0551237,0.0474242,0.0138713,0,0,0.0158646,0,0.0247537,0.00780214,0.0382109,0.0556318,0.00921863,0.0162289,0.0275895,0.0259329,0.0150004,0.0170669,0.0145876,0.00487905,0.023347,0.0277961,0.00919461,0.0227418,0.113746,0.0195397,0.0465787,0.0126996,0.0256341,0.0350478,0.0135519,0.012428,0.0342396,0,0,0.0261277,0,0.0316543,0.0154024,0.0542728,0.0135739,0.00782493,0.00689087,0.0252124,0.04813,0.00644376,0.0315119,0.00601385,0.00771369,0.00388936,0.00814251,0.00589573,0.0247117,0.0278375,0.0112612,0.00819691,0.0276445,0.0382033,0,0,0,0,0,0.0054583
252,0.045664,0,0,0,0,0.0340102,0,0,0,0,0,0,0.0914128,0.0550363,0.047348,0.0140297,0,0,0.0158406,0,0.024785,0.00794399,0.037534,0.0564284,0.00948178,0.01617,0.0280858,0.0262577,0.0150005,0.0171523,0.0144078,0.00525506,0.0237526,0.0277478,0.00907664,0.0228887,0.11393,0.0195909,0.0466162,0.0129835,0.0245464,0.035061,0.013632,0.0122871,0.0340582,0,0,0.0259433,0,0.0315003,0.0153466,0.0549509,0.0139298,0.00799063,0.00672538,0.024974,0.0481319,0.00658059,0.0313886,0.00577955,0.00752985,0.00395432,0.00807863,0.00601167,0.0233349,0.0278898,0.0114793,0.00834342,0.0276701,0.0380865,0,0,0,0,0,0.00553367
253,0.0457006,0,0,0,0,0.0339574,0,0,0,0,0,0,0.091535,0.0549561,0.0473806,0.0142146,0,0,0.0157437,0,0.0248605,0.00809041,0.0371758,0.0570644,0.00985738,0.0161624,0.0286226,0.0265281,0.0149776,0.0171881,0.0142666,0.00564341,0.0241771,0.0277525,0.00891423,0.0230644,0.114195,0.019565,0.046651,0.0132353,0.0235271,0.0350544,0.0137282,0.0121369,0.0338584,0,0,0.0257746,0,0.0313302,0.0152941,0.0556483,0.0147172,0.00810289,0.00674564,0.0247756,0.0481493,0.00660842,0.0312368,0.00544634,0.00746177,0.00407829,0.00803862,0.0062681,0.0221136,0.0279305,0.0117634,0.00853455,0.0276621,0.0379695,0,0,0,0,0,0.00557984
254,0.0456388,0,0,0,0,0.0337827,0,0,0,0,0,0,0.0916892,0.0548826,0.0475812,0.0143017,0,0,0.0156243,0,0.0249383,0.0082355,0.0370319,0.0578112,0.0102301,0.016222,0.0290296,0.0266705,0.0149243,0.0171657,0.0141047,0.00612665,0.024627,0.0280638,0.00892162,0.0233008,0.114277,0.0194783,0.046707,0.0135694,0.0224492,0.0350315,0.0138298,0.0119436,0.0336004,0,0,0.0257652,0,0.0311508,0.0152529,0.0563642,0.0155246,0.00820635,0.00676575,0.0245358,0.0481947,0.00654642,0.0311507,0.00507863,0.00745657,0.00424561,0.00818124,0.00667669,0.0207759,0.0279583,0.0120363,0.00868331,0.0275242,0.0377637,0,0,0,0,0,0.00561533
255,0.0455713,0,0,0,0,0.0335794,0,0,0,0,0,0,0.0917837,0.0548576,0.0479037,0.0143994,0,0,0.0154464,0,0.0250128,0.00840852,0.0369513,0.0584081,0.0106497,0.0163249,0.0294572,0.0267881,0.0149231,0.0170968,0.0139666,0.00666578,0.0250046,0.0284906,0.00902986,0.0235734,0.114497,0.0193496,0.0468393,0.0139793,0.0212809,0.0349984,0.0138733,0.011821,0.0333366,0,0,0.025761,0,0.0309963,0.0151693,0.0570316,0.0158312,0.00835309,0.00671186,0.0243183,0.0482337,0.00642307,0.0311125,0.00475293,0.00742623,0.00441831,0.00838482,0.00713232,0.0193123,0.0279153,0.0122688,0.00881104,0.0273957,0.0375414,0,0,0,0,0,0.00564886
256,0.0454805,0,0,0,0,0.0333923,0,0,0,0,0,0,0.0918777,0.0548599,0.0482522,0.0144802,0,0,0.0152982,0,0.0251122,0.00862198,0.0368459,0.0590107,0.0110868,0.0165099,0.0299056,0.0268893,0.0149796,0.0170709,0.0138767,0.00721889,0.0253367,0.0289359,0.00919629,0.0238515,0.114588,0.0191417,0.046992,0.0144223,0.0200391,0.0349972,0.0137874,0.011714,0.0331041,0,0,0.0255893,0,0.0309079,0.0150482,0.0576501,0.0162205,0.0084976,0.00656397,0.0241032,0.0482499,0.00635238,0.0310029,0.00447601,0.0074513,0.00456242,0.00828807,0.00762374,0.0178149,0.0278428,0.0124157,0.00896062,0.0272659,0.0373294,0,0,0,0,0,0.00568808
257,0.0453849,0,0,0,0,0.0332162,0,0,0,0,0,0,0.0918147,0.054895,0.0485388,0.0145543,0,0,0.0151181,0,0.025205,0.0088721,0.0367619,0.0595807,0.0114828,0.0166334,0.0303008,0.0269612,0.0150666,0.0170274,0.0137652,0.00777065,0.0256358,0.0293502,0.00925305,0.0240909,0.114446,0.0188389,0.0471542,0.0148893,0.0187518,0.0350361,0.0135997,0.0115588,0.0328978,0,0,0.0252833,0,0.030868,0.0150811,0.0582455,0.0165813,0.00863241,0.00642421,0.0238632,0.048271,0.00628173,0.0308732,0.00425729,0.00748145,0.00467687,0.0082606,0.0081237,0.016273,0.0277358,0.012512,0.00909165,0.0271115,0.0371134,0,0,0,0,0,0.00575891
258,0.0453088,0,0,0,0,0.0330399,0,0,0,0,0,0,0.0915759,0.054957,0.0487057,0.0145902,0,0,0.0148002,0,0.0253043,0.00911368,0.0367789,0.0600529,0.0118808,0.0167091,0.0307085,0.0269755,0.0151785,0.0170088,0.0135912,0.00826248,0.0258484,0.0295337,0.00934278,0.0242525,0.113981,0.0184243,0.0473068,0.0153065,0.0173585,0.0350343,0.0133795,0.0114204,0.0326821,0,0,0.0250389,0,0.0308001,0.0150542,0.0588002,0.0168121,0.00879482,0.00636956,0.023666,0.0481643,0.00630539,0.0308777,0.0041072,0.00757232,0.00474253,0.00836049,0.00865801,0.0146362,0.0276795,0.012633,0.00916263,0.0269876,0.0369136,0,0,0,0,0,0.00591478
259,0.0452548,0,0,0,0,0.0328316,0,0,0,0,0,0,0.0909868,0.0550261,0.048757,0.0146055,0,0,0.0144373,0,0.0254127,0.00927133,0.0368667,0.0604465,0.0122421,0.0170078,0.0310913,0.0269292,0.0153084,0.0169789,0.0133247,0.00871189,0.0259379,0.0296078,0.00946242,0.0243311,0.113131,0.0179587,0.0474639,0.0156816,0.0158896,0.0349806,0.0131046,0.0112506,0.0324417,0,0,0.0250782,0,0.0306913,0.0149379,0.0593134,0.0169904,0.00897572,0.00635037,0.0234991,0.0480169,0.00634679,0.0308276,0.00398631,0.00766146,0.00489289,0.00845654,0.00917029,0.0130426,0.0276333,0.0127008,0.00911642,0.0268621,0.0366894,0,0,0,0,0,0.00606297
260,0.0452033,0,0,0,0,0.032604,0,0,0,0,0,0,0.0899728,0.0551027,0.048696,0.0146895,0,0,0.0140898,0,0.0255056,0.00942205,0.0369792,0.0606655,0.0125623,0.0175271,0.0314276,0.0268232,0.0153817,0.0169752,0.0130982,0.00913245,0.0259303,0.0295165,0.00933302,0.0243222,0.112059,0.0174351,0.0476439,0.0160235,0.0143016,0.034944,0.0128036,0.0109955,0.0321899,0,0,0.0250115,0,0.0306022,0.014872,0.0598034,0.0171894,0.00913681,0.00638469,0.0233767,0.047688,0.00643486,0.0306641,0.00391079,0.0077509,0.00520379,0.00855274,0.00972247,0.0114096,0.0275798,0.012748,0.00910795,0.0267075,0.0364642,0,0,0,0,0,0.00623456
261,0.0450935,0,0,0,0,0.0324088,0,0,0,0,0,0,0.0887297,0.0552073,0.0484056,0.0147175,0,0,0.013714,0,0.0255908,0.0095871,0.0370312,0.0607782,0.012937,0.0171816,0.0317353,0.0266785,0.0154784,0.0170256,0.0129985,0.00941987,0.0257671,0.0292085,0.00917429,0.0242275,0.11048,0.0169463,0.047855,0.0163428,0.0128936,0.034935,0.0125153,0.0108882,0.0318957,0,0,0.0248992,0,0.0305477,0.0148025,0.0603287,0.0172661,0.00930743,0.00648296,0.0232741,0.0471456,0.00642172,0.0304931,0.00382378,0.00787669,0.00545749,0.00866833,0.0102841,0.0100256,0.0274582,0.0127793,0.00913105,0.0265156,0.0362652,0,0,0,0,0,0.00638704
262,0.0449669,0,0,0,0,0.0322137,0,0,0,0,0,0,0.0869842,0.0553188,0.0478069,0.0147222,0,0,0.0133511,0,0.0256925,0.00977141,0.0370442,0.06068,0.0132661,0.0170638,0.0320314,0.0265135,0.0156019,0.017024,0.0129037,0.00971818,0.0254432,0.0286765,0.00904017,0.0240271,0.108157,0.0164469,0.04808,0.0166068,0.0116249,0.0348952,0.0121956,0.0108553,0.0316197,0,0,0.024794,0,0.0304951,0.0146794,0.0608288,0.0171547,0.00949358,0.0066479,0.0232124,0.0466859,0.00634137,0.0303871,0.00375528,0.00802548,0.0056552,0.00875892,0.0107816,0.00893725,0.0273462,0.0127865,0.00913001,0.0263488,0.036113,0,0,0,0,0,0.00649811
263,0.0448515,0,0,0,0,0.0319952,0,0,0,0,0,0,0.0848208,0.0554239,0.0469317,0.0147349,0,0,0.0129371,0,0.0258,0.00992517,0.0370384,0.0598424,0.0135518,0.0173646,0.032304,0.0263356,0.0156416,0.0170112,0.0127632,0.0100252,0.0248841,0.0279189,0.00899111,0.0237246,0.105303,0.0159742,0.0483082,0.0168096,0.0104716,0.0348495,0.0117992,0.0107739,0.0313841,0,0,0.0246812,0,0.0304466,0.0145867,0.0612898,0.016827,0.00968965,0.00687982,0.0231701,0.0463465,0.00624755,0.0303711,0.00373392,0.0081417,0.0058731,0.00879199,0.0111689,0.00813437,0.0271953,0.0128015,0.0091719,0.0261902,0.0359771,0,0,0,0,0,0.00655075
264,0.0447834,0,0,0,0,0.0317592,0,0,0,0,0,0,0.0821667,0.0555183,0.045833,0.014707,0,0,0.012585,0,0.0258882,0.0100378,0.0370259,0.0584132,0.0138049,0.0179218,0.0325941,0.0261206,0.015589,0.0169697,0.0126124,0.010307,0.0241434,0.0269874,0.00866662,0.0233234,0.102072,0.0155087,0.0484947,0.0170447,0.00936917,0.0348215,0.0113077,0.010702,0.0311745,0,0,0.0245773,0,0.0304129,0.0145858,0.0617032,0.0165616,0.00988301,0.00715137,0.0231458,0.0461275,0.00613431,0.0303392,0.00373074,0.00826157,0.00604917,0.00885345,0.0115502,0.00750692,0.027041,0.0127922,0.00919959,0.025993,0.0358119,0,0,0,0,0,0.00658315
265,0.0447662,0,0,0,0,0.0315078,0,0,0,0,0,0,0.0790342,0.0556273,0.0445006,0.0146398,0,0,0.0122951,0,0.0260094,0.0101019,0.0370677,0.0565895,0.0141233,0.0174713,0.0329612,0.0258459,0.0155448,0.0169958,0.0125636,0.010446,0.0232083,0.025793,0.00847502,0.0228303,0.0982556,0.0150072,0.0486661,0.0172239,0.00820976,0.0348157,0.0108798,0.0106322,0.0309585,0,0,0.0244431,0,0.030427,0.0145745,0.0620891,0.0163535,0.0100471,0.00750276,0.0231767,0.0460034,0.00602289,0.0303687,0.00384293,0.00851989,0.00613302,0.00901994,0.0120826,0.00714551,0.0269269,0.0127737,0.00914341,0.0257961,0.0356284,0,0,0,0,0,0.00668512
266,0.0447854,0,0,0,0,0.0312923,0,0,0,0,0,0,0.0755568,0.0557446,0.042923,0.0145265,0,0,0.0120405,0,0.0260628,0.01017,0.0371158,0.054601,0.0144344,0.0171607,0.033356,0.0254996,0.0155195,0.0169684,0.0125166,0.0105156,0.0221095,0.0244524,0.00815044,0.0223212,0.094013,0.014516,0.0488334,0.0173535,0.0072182,0.034819,0.0105326,0.0105712,0.0307297,0,0,0.0242449,0,0.0304628,0.0145752,0.0624802,0.0162594,0.0102022,0.00790009,0.0232341,0.0459676,0.00592185,0.0303811,0.00406629,0.00876206,0.00637281,0.00910717,0.0125694,0.00732497,0.0268008,0.0128066,0.00898673,0.0256006,0.0354565,0,0,0,0,0,0.00679872
267,0.0447965,0,0,0,0,0.0311219,0,0,0,0,0,0,0.0717306,0.0558627,0.0412958,0.0143607,0,0,0.0117481,0,0.026107,0.0101346,0.0371775,0.052633,0.0147215,0.016944,0.033732,0.0251512,0.0153693,0.0169204,0.0124651,0.010569,0.0209065,0.0229894,0.0077257,0.0217891,0.0893513,0.0140504,0.0489786,0.0173684,0.00639594,0.0347831,0.010153,0.0105365,0.0304869,0,0,0.024121,0,0.0304651,0.0144937,0.0628832,0.0161787,0.0103168,0.00834887,0.0233474,0.0458698,0.00585397,0.0303204,0.00433029,0.00893135,0.00670729,0.0091502,0.0130529,0.00776549,0.0267607,0.0127692,0.00872194,0.0254346,0.0352818,0,0,0,0,0,0.00696257
268,0.0447725,0,0,0,0,0.0309899,0,0,0,0,0,0,0.0676601,0.0559472,0.0397287,0.0141092,0,0,0.0114817,0,0.0260497,0.0100835,0.0372214,0.0506654,0.0149855,0.0168271,0.0341321,0.0248389,0.0151603,0.0168811,0.0124299,0.0106263,0.0195931,0.0214373,0.0073794,0.0212829,0.0843689,0.0137122,0.0490788,0.0173722,0.00579753,0.0347332,0.00971263,0.0105215,0.0302472,0,0,0.0240177,0,0.0304376,0.0143476,0.0632934,0.0161027,0.0104233,0.0088069,0.0235266,0.0457898,0.00576576,0.0302198,0.00462394,0.0090879,0.00708564,0.00917379,0.0135353,0.00842918,0.0267274,0.0126133,0.00878774,0.0253034,0.0350941,0,0,0,0,0,0.00714656
269,0.0447228,0,0,0,0,0.0308719,0,0,0,0,0,0,0.0634609,0.0560571,0.0380703,0.0138852,0,0,0.0112296,0,0.0260351,0.00999191,0.0372654,0.0484444,0.0152359,0.0165283,0.0345195,0.0244858,0.0149973,0.0168982,0.0123573,0.0107724,0.0182474,0.0199921,0.00706603,0.0207892,0.0792011,0.0133982,0.0491902,0.0174006,0.00533214,0.0347005,0.00921258,0.0103497,0.0299596,0,0,0.0239636,0,0.0304311,0.0142066,0.0637109,0.016041,0.0105281,0.00926603,0.0236884,0.0456546,0.0057206,0.0301673,0.00497173,0.00923725,0.0074607,0.00921628,0.0139386,0.00916589,0.0266421,0.0124744,0.00875135,0.0251944,0.034888,0,0,0,0,0,0.00732065
270,0.0446669,0,0,0,0,0.030735,0,0,0,0,0,0,0.0591832,0.0562071,0.0364214,0.0136133,0,0,0.0110377,0,0.0260638,0.00995926,0.0372787,0.0460672,0.0154512,0.0160164,0.0348949,0.0240853,0.0148522,0.0169741,0.0123166,0.0109012,0.0167951,0.0186023,0.00671732,0.0203212,0.0739788,0.0131097,0.0493316,0.0174378,0.00517432,0.0346794,0.00869838,0.0101811,0.0296572,0,0,0.0239653,0,0.0304586,0.0141343,0.0641512,0.0158351,0.0106159,0.00975111,0.0238951,0.0454538,0.00570375,0.0301448,0.00535939,0.00942866,0.00785101,0.00924853,0.0142961,0.0100068,0.0265445,0.0124242,0.00849511,0.0250889,0.0347032,0,0,0,0,0,0.00748562
271,0.0446166,0,0,0,0,0.0306285,0,0,0,0,0,0,0.0549129,0.0563841,0.0346967,0.0133505,0,0,0.0108549,0,0.0261019,0.00993781,0.0372785,0.0437019,0.0156359,0.0154048,0.035245,0.0236333,0.0147164,0.017064,0.0123471,0.0110123,0.0153168,0.0171289,0.00627985,0.019899,0.0687453,0.0128658,0.0494992,0.0174328,0.00541808,0.0346738,0.0081719,0.0100685,0.0293488,0,0,0.0239032,0,0.0305068,0.0141469,0.0646082,0.015402,0.0107268,0.010262,0.0241235,0.0452386,0.00570655,0.0301517,0.00575077,0.00958411,0.00831606,0.00923483,0.0146754,0.0110013,0.0264747,0.0124502,0.0081836,0.0249593,0.0345235,0,0,0,0,0,0.00763012
272,0.0445721,0,0,0,0,0.0305238,0,0,0,0,0,0,0.0506656,0.0565627,0.0329188,0.0130569,0,0,0.0106287,0,0.0261184,0.0098399,0.03727,0.0412885,0.0157604,0.0149092,0.0355623,0.0230915,0.0146135,0.0171771,0.0124545,0.0111196,0.0137572,0.0156007,0.0058836,0.0194927,0.0636191,0.0126106,0.0496684,0.0173705,0.00589662,0.0346945,0.00758057,0.0100069,0.029053,0,0,0.0238121,0,0.0305595,0.0142359,0.0650804,0.0149648,0.0108655,0.0108126,0.0243505,0.0450706,0.00576434,0.0302909,0.00616718,0.00986618,0.00881603,0.00925596,0.0152396,0.0118549,0.0264319,0.0124714,0.00823853,0.02483,0.0343561,0,0,0,0,0,0.0077779
273,0.0444905,0,0,0,0,0.0304181,0,0,0,0,0,0,0.0464348,0.0567407,0.0310824,0.0127451,0,0,0.0104807,0,0.0261258,0.0096553,0.0372748,0.0386815,0.0158293,0.0144553,0.0358322,0.0224311,0.0145283,0.0173082,0.0125941,0.0112154,0.0122194,0.0140133,0.00553736,0.0191139,0.0586576,0.0123758,0.0498358,0.0172609,0.00646977,0.0347437,0.00705188,0.00990015,0.0287861,0,0,0.0237369,0,0.0306551,0.0141395,0.0655391,0.0146782,0.0110184,0.0113634,0.0245735,0.0449738,0.00579069,0.0304888,0.00658691,0.0102675,0.00920654,0.00938568,0.0158335,0.0127441,0.0264271,0.0125286,0.00828018,0.0247223,0.0341528,0,0,0,0,0,0.00785344
274,0.0443768,0,0,0,0,0.0303067,0,0,0,0,0,0,0.0424318,0.05692,0.0292343,0.0124421,0,0,0.0104101,0,0.0261237,0.00944332,0.0372633,0.0360966,0.0158411,0.0140642,0.0360533,0.0218254,0.0145271,0.0174821,0.0127896,0.0113991,0.0106575,0.0123871,0.00523143,0.0187198,0.0538602,0.0121448,0.0499847,0.0171924,0.00719019,0.0347796,0.00656774,0.00974236,0.0285154,0,0,0.0238704,0,0.0307178,0.0140653,0.0659721,0.0142069,0.011151,0.0119128,0.0248103,0.0449773,0.00576123,0.0307217,0.00697854,0.0105633,0.00958822,0.0094267,0.0161936,0.0138936,0.0264914,0.0125704,0.0081601,0.0246172,0.0338811,0,0,0,0,0,0.0079093
