Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,LTHI,RTHIA
664,0.0209631,0,0,0,0,0.0165576,0,0,0,0,0,0,0.0116727,0.0420777,0.00721073,0.001697,0,0,0.0112399,0,0.029939,0.00242882,0.0366191,0.00991841,0.0154806,0.00613793,0.00335782,0.0157259,0.00364192,0.00386297,0.0149867,0.00414632,0.00336196,0.0021957,0.0228245,0.0172346,0.0101057,0.0409342,0.0105,0.0110936,0.0262403,0.00631238,0.00691447,0.0127623,0,0,0.0172882,0,0.0240573,0.00764757,0.0634032,0.00577981,0.0174646,0.00921785,0.00191039,0.0180596,0.0191709,0.0066117,0.00639831,0.00672202,0.0188426,0.00605536,0.00873198,0.0144619,0.0172256,0.00329425,0.00600829,0.0181122,0.0146301,0,0,0,0,0,0.000356955,0.0398105
665,0.0193574,0,0,0,0,0.0164839,0,0,0,0,0,0,0.0116357,0.0415604,0.00737094,0.0016536,0,0,0.00954693,0,0.0301759,0.0025535,0.0365848,0.00983977,0.0155069,0.00620706,0.00324143,0.0157025,0.00374994,0.0038593,0.0150659,0.0041896,0.00348672,0.00229177,0.0227706,0.0174106,0.00849492,0.0408779,0.01115,0.0113655,0.0256992,0.00649019,0.00639023,0.0105279,0,0,0.0145007,0,0.0239741,0.00608491,0.0634418,0.0056721,0.0174849,0.00936681,0.00175095,0.0152029,0.0194275,0.00665704,0.00646841,0.00678276,0.0189649,0.00620308,0.0088373,0.0147836,0.0157207,0.00381462,0.00621551,0.0181913,0.0133592,0,0,0,0,0,0.000382087,0.0398481
666,0.0181515,0,0,0,0,0.0161941,0,0,0,0,0,0,0.0117204,0.0412582,0.00748852,0.00163541,0,0,0.00774272,0,0.0306364,0.00311737,0.0365255,0.00982395,0.0155601,0.00616688,0.00320892,0.0138207,0.00388956,0.00380715,0.0151797,0.00421862,0.00352221,0.00235155,0.0227061,0.0175316,0.0069156,0.0409574,0.0120365,0.0117092,0.025343,0.00669762,0.00589977,0.00931252,0,0,0.0126557,0,0.023774,0.00514929,0.063446,0.00582673,0.0174833,0.00940092,0.0015473,0.0142728,0.0197026,0.00673562,0.00653278,0.00677599,0.0191143,0.00636908,0.00904388,0.0151227,0.0144703,0.00478186,0.00643151,0.017988,0.0124049,0,0,0,0,0,0.000550881,0.039903
667,0.0172626,0,0,0,0,0.0160865,0,0,0,0,0,0,0.011825,0.0413174,0.00755224,0.00164067,0,0,0.00619371,0,0.0313223,0.00370867,0.0364952,0.00979772,0.015626,0.00619404,0.00314041,0.0121053,0.00396758,0.00378857,0.0152169,0.0042541,0.00362001,0.00224272,0.0226806,0.0176192,0.00553789,0.0411394,0.0129988,0.0120499,0.0251331,0.00687421,0.00548362,0.00848119,0,0,0.0111604,0,0.023661,0.00436346,0.0633923,0.00606257,0.0174823,0.00934431,0.00141637,0.0138469,0.0198169,0.0068425,0.00655588,0.00689657,0.0192699,0.00651311,0.00929944,0.0154029,0.0133674,0.00637092,0.00684038,0.0179247,0.011662,0,0,0,0,0,0.000622658,0.0399497
668,0.0163015,0,0,0,0,0.0159931,0,0,0,0,0,0,0.0119404,0.0415842,0.00761134,0.00165787,0,0,0.00451519,0,0.0319367,0.00440093,0.0364879,0.00983376,0.0156837,0.00621019,0.00295249,0.0101365,0.00396045,0.00379686,0.015271,0.00428745,0.00370408,0.00215473,0.0226438,0.0175819,0.0040092,0.0415568,0.0140214,0.0123156,0.0250184,0.00700495,0.00511244,0.00774886,0,0,0.0100777,0,0.0236214,0.00371907,0.0633821,0.00628632,0.0175493,0.00931375,0.00129973,0.0138051,0.0199577,0.0069868,0.00661546,0.00712259,0.01944,0.00669504,0.00942634,0.0156358,0.0125001,0.00839376,0.00739693,0.0178052,0.0108421,0,0,0,0,0,0.000733855,0.040008
669,0.0150765,0,0,0,0,0.0158652,0,0,0,0,0,0,0.0119987,0.0419483,0.00772526,0.0016484,0,0,0.00286031,0,0.0326101,0.00548069,0.0365063,0.00989326,0.0157446,0.00624856,0.00277804,0.00808287,0.00391036,0.00376871,0.0153874,0.0043232,0.00376927,0.00215908,0.022603,0.0175796,0.00214923,0.0422761,0.0151025,0.0126126,0.0249509,0.0072415,0.00482041,0.0071752,0,0,0.00945655,0,0.0236839,0.00331789,0.0634071,0.00649263,0.0176634,0.00944188,0.00115475,0.0142287,0.0202054,0.00709934,0.00670578,0.00730642,0.0196311,0.00687892,0.00959528,0.0159436,0.0116977,0.009762,0.00815627,0.0175652,0.00974009,0,0,0,0,0,0.000840688,0.040102
670,0.0142016,0,0,0,0,0.0157005,0,0,0,0,0,0,0.012085,0.0422797,0.00784817,0.00163318,0,0,0.00300228,0,0.0333602,0.00656242,0.0364757,0.00995209,0.0157801,0.00622787,0.00258498,0.00683141,0.00387739,0.00369882,0.0155633,0.00435894,0.00380746,0.00221155,0.0225454,0.0176902,0.000880173,0.0430805,0.0161154,0.0129734,0.0249204,0.00748688,0.00455586,0.00711795,0,0,0.00939251,0,0.0236989,0.00316297,0.0634318,0.00666213,0.0177095,0.00988018,0.000975528,0.014968,0.0205855,0.00714409,0.00686582,0.00748817,0.0198578,0.00703725,0.00976228,0.0163508,0.0110248,0.0111307,0.00887784,0.0172299,0.00884694,0,0,0,0,0,0.00100517,0.0402213
671,0.0134629,0,0,0,0,0.0156863,0,0,0,0,0,0,0.0122496,0.0424166,0.00790385,0.00166116,0,0,0.00453584,0,0.03406,0.00760006,0.036451,0.00999183,0.0157983,0.00623589,0.0023581,0.00671639,0.00391075,0.00367126,0.0157107,0.00443341,0.0038657,0.00217391,0.0225372,0.0178739,0.00148942,0.0437444,0.0169183,0.0132845,0.02494,0.00765645,0.00434348,0.00739887,0,0,0.00964231,0,0.0237005,0.00330313,0.06349,0.00679577,0.0178102,0.0103047,0.000847235,0.0160795,0.0208692,0.0071563,0.00695939,0.00763673,0.0200411,0.00722522,0.00996274,0.016712,0.0101615,0.0123333,0.00956232,0.0170356,0.00824733,0,0,0,0,0,0.00116691,0.0403348
672,0.0125987,0,0,0,0,0.0155716,0,0,0,0,0,0,0.0125228,0.0424386,0.00787727,0.00170698,0,0,0.0059978,0,0.0345721,0.00853243,0.0364258,0.00989841,0.0158088,0.00627868,0.00206931,0.00697129,0.00396444,0.00370536,0.0158,0.00452276,0.003934,0.00203469,0.0226062,0.018176,0.00233362,0.0441077,0.0175379,0.0135262,0.024936,0.00772345,0.00415249,0.00777028,0,0,0.0102809,0,0.0236265,0.00389042,0.0636303,0.006864,0.0179435,0.0101656,0.000787521,0.0174389,0.0209746,0.00723124,0.00695296,0.0076975,0.0201332,0.00739074,0.0100957,0.0169236,0.00904499,0.0134741,0.0104217,0.0168109,0.00780015,0,0,0,0,0,0.001233,0.0403664
673,0.0115596,0,0,0,0,0.0151525,0,0,0,0,0,0,0.0126895,0.0423454,0.00784791,0.00184403,0,0,0.00716044,0,0.0348925,0.00938972,0.0363374,0.00994007,0.015867,0.00626134,0.00188062,0.00739822,0.0039876,0.00372771,0.0158863,0.00457178,0.00397183,0.00190839,0.0226544,0.0184985,0.00285809,0.0441956,0.0180059,0.0138052,0.0247188,0.00780381,0.00408871,0.00801905,0,0,0.0113582,0,0.0233602,0.00490226,0.0637296,0.00693176,0.0180575,0.0100894,0.000661277,0.0189572,0.0210138,0.00730755,0.00698709,0.00775293,0.0202362,0.00753882,0.0101828,0.0171957,0.00771467,0.0145058,0.0113095,0.0164032,0.00747153,0,0,0,0,0,0.00128555,0.0403936
674,0.0105226,0,0,0,0,0.014554,0,0,0,0,0,0,0.012855,0.0421473,0.00781781,0.00207373,0,0,0.00826124,0,0.0351211,0.0101914,0.0362683,0.0102108,0.0159755,0.00619596,0.00182099,0.00822532,0.00401614,0.00371554,0.0160122,0.00460347,0.00398755,0.00184589,0.022673,0.0187224,0.0034209,0.0441224,0.0183733,0.0140211,0.0245355,0.00789743,0.00401066,0.00822268,0,0,0.0127488,0,0.0231126,0.00601946,0.0637078,0.00703132,0.0182174,0.0101033,0.000513156,0.0205685,0.0211368,0.00733644,0.00705807,0.00783425,0.0203468,0.00759324,0.0102583,0.0174412,0.00637621,0.0155503,0.01218,0.015881,0.00728489,0,0,0,0,0,0.00141165,0.0404548
675,0.00986447,0,0,0,0,0.0132776,0,0,0,0,0,0,0.0130357,0.0418819,0.00780754,0.00208803,0,0,0.00929677,0,0.0353489,0.0109197,0.0362481,0.0101324,0.0160249,0.00608057,0.00172228,0.00982236,0.00403821,0.00367955,0.0161592,0.00457589,0.00395667,0.00180199,0.0226976,0.0189529,0.00413406,0.0439924,0.0187319,0.0142187,0.0245499,0.00804114,0.00366543,0.0080741,0,0,0.0139505,0,0.0228335,0.00671108,0.0635733,0.00705788,0.0183817,0.010304,0.000716805,0.0213963,0.021332,0.00746026,0.00714501,0.00787538,0.0204195,0.00763872,0.0102135,0.0176737,0.00505673,0.0166896,0.0129931,0.0148084,0.00734943,0,0,0,0,0,0.00149872,0.0405159
676,0.00916576,0,0,0,0,0.0126149,0,0,0,0,0,0,0.0132328,0.0415785,0.0078477,0.00205584,0,0,0.0104355,0,0.0355706,0.0116659,0.0362128,0.0100229,0.0160783,0.00607734,0.00182746,0.0115373,0.00407303,0.00366845,0.0162403,0.00461548,0.00396363,0.00176669,0.0227245,0.0191592,0.00502947,0.0438217,0.019073,0.0143906,0.0245707,0.00812153,0.00350806,0.0082527,0,0,0.0154933,0,0.0226495,0.0074815,0.0635351,0.00704435,0.0185125,0.0106696,0.00118492,0.022876,0.0214734,0.00753695,0.00719931,0.00791755,0.0204826,0.00758909,0.0102358,0.0178563,0.00412324,0.0184156,0.0141181,0.0142406,0.00738159,0,0,0,0,0,0.00162001,0.0405726
677,0.00877541,0,0,0,0,0.0118426,0,0,0,0,0,0,0.0134311,0.0412939,0.00784483,0.00207928,0,0,0.0114125,0,0.0358274,0.0122991,0.0361375,0.0100278,0.0161513,0.00610258,0.00212166,0.0132518,0.00409972,0.00368329,0.0163012,0.00466641,0.00398004,0.00169259,0.0227601,0.0194876,0.00591689,0.0436651,0.0194033,0.0144368,0.0245697,0.00817381,0.00353387,0.00824677,0,0,0.0169363,0,0.022335,0.00818277,0.063588,0.00707174,0.0186038,0.010857,0.00163649,0.0241514,0.0215845,0.00752296,0.00724317,0.00797286,0.0205325,0.00760421,0.0103024,0.0179098,0.00351481,0.0202315,0.0153517,0.0135931,0.00751305,0,0,0,0,0,0.0017017,0.0406576
678,0.00828692,0,0,0,0,0.0110693,0,0,0,0,0,0,0.0136561,0.0410712,0.00784914,0.00209803,0,0,0.012654,0,0.0360761,0.0131449,0.0360864,0.0100625,0.0161948,0.00612461,0.00238472,0.0152764,0.00414333,0.00369905,0.0163918,0.00471363,0.0040014,0.00161208,0.0228038,0.0197666,0.00688279,0.0436512,0.019634,0.0144486,0.0245288,0.00820851,0.00357538,0.00831621,0,0,0.0184217,0,0.0220737,0.00895297,0.0636763,0.00723767,0.0187658,0.0108009,0.00199903,0.0255526,0.0216782,0.00748968,0.00725322,0.00806287,0.0205919,0.00770891,0.0104233,0.0179316,0.00345123,0.0218907,0.0165786,0.0128647,0.00753133,0,0,0,0,0,0.00180028,0.0407849
679,0.00823453,0,0,0,0,0.0104617,0,0,0,0,0,0,0.0138945,0.0408557,0.00783521,0.00216844,0,0,0.013953,0,0.0363031,0.0140133,0.036048,0.0100002,0.0162692,0.00610941,0.00262249,0.0165753,0.00416267,0.00370084,0.0164869,0.00474296,0.00401437,0.00152468,0.0228487,0.0199352,0.00764765,0.0436516,0.0197154,0.0144833,0.0244053,0.00822614,0.00351627,0.00828914,0,0,0.0199175,0,0.0217138,0.00975145,0.0637038,0.00739288,0.0189256,0.0106161,0.00242221,0.0266144,0.0217627,0.00749984,0.00724646,0.00818463,0.020645,0.00778146,0.0104853,0.0179634,0.00393719,0.0233525,0.0177134,0.0123217,0.00775297,0,0,0,0,0,0.00190337,0.0408913
680,0.00833106,0,0,0,0,0.00971473,0,0,0,0,0,0,0.014173,0.0406624,0.00783974,0.0022836,0,0,0.0150743,0,0.0365336,0.0147295,0.0359954,0.00994236,0.0163464,0.00610879,0.0029547,0.017528,0.00417202,0.00368739,0.0165712,0.00480411,0.00405218,0.00144755,0.0228784,0.0202541,0.00827374,0.0436619,0.0197123,0.0145086,0.024125,0.00826208,0.00367211,0.00836407,0,0,0.0217551,0,0.0211457,0.0106585,0.0637314,0.00753515,0.0190617,0.0102746,0.00290301,0.0279245,0.0218583,0.00750625,0.00725199,0.00830086,0.0206829,0.00780243,0.0105307,0.01802,0.00498447,0.0245569,0.0185698,0.0117443,0.00815146,0,0,0,0,0,0.00201513,0.0409846
681,0.00862028,0,0,0,0,0.00889193,0,0,0,0,0,0,0.0144065,0.0404975,0.00784337,0.00237669,0,0,0.0161053,0,0.0366022,0.0153768,0.0359037,0.0100509,0.0164271,0.00612173,0.00338949,0.0183101,0.00418832,0.00368003,0.0166397,0.00488821,0.00410233,0.00140471,0.0229006,0.0206893,0.00882901,0.0436625,0.019541,0.0145691,0.0238366,0.00828515,0.00391347,0.00844956,0,0,0.0238112,0,0.0205042,0.0115717,0.0636959,0.00762561,0.0191623,0.0101145,0.00344664,0.0294244,0.0219736,0.00752511,0.00728253,0.00819409,0.0206917,0.00777897,0.0105273,0.0180901,0.00646438,0.0252121,0.0189691,0.0111377,0.00869141,0,0,0,0,0,0.0021163,0.0410756
682,0.00905834,0,0,0,0,0.00821141,0,0,0,0,0,0,0.0146091,0.0401634,0.00783059,0.0023749,0,0,0.0172161,0,0.0365003,0.0160128,0.0357602,0.0101169,0.0165213,0.00612405,0.00381966,0.0191345,0.00421371,0.00365553,0.0167108,0.00493624,0.00413464,0.00131149,0.0229282,0.0210021,0.00938186,0.0434761,0.019119,0.0146238,0.0237604,0.00836326,0.00409424,0.00846529,0,0,0.0256631,0,0.020021,0.0123817,0.0637076,0.0076606,0.0192721,0.0100713,0.00404486,0.0306371,0.0220336,0.00754272,0.00730371,0.00814696,0.0206888,0.00779435,0.0105635,0.018111,0.00793906,0.0258685,0.0193793,0.0105933,0.00912559,0,0,0,0,0,0.00222666,0.0411438
683,0.00955168,0,0,0,0,0.00770463,0,0,0,0,0,0,0.0147989,0.0396972,0.00782985,0.0022281,0,0,0.0183158,0,0.0360009,0.0164041,0.0356681,0.0101222,0.016725,0.00611449,0.00421683,0.0199359,0.00426314,0.0036612,0.016766,0.00497328,0.00417015,0.00121971,0.0229604,0.0211901,0.00993206,0.0426925,0.0183003,0.0146198,0.0238196,0.00843313,0.00411619,0.0084712,0,0,0.0271167,0,0.0196399,0.0130715,0.0637378,0.00772477,0.019495,0.0100061,0.00453345,0.0314205,0.0220567,0.00756937,0.00731383,0.008197,0.0207021,0.00788078,0.0106842,0.0180611,0.00920587,0.0263968,0.0198432,0.0101614,0.00943207,0,0,0,0,0,0.00231676,0.0412163
684,0.010088,0,0,0,0,0.00733777,0,0,0,0,0,0,0.0149039,0.0392312,0.00786136,0.00223431,0,0,0.0193799,0,0.0351865,0.0166628,0.0356445,0.0101873,0.0170458,0.00611506,0.00465035,0.0207691,0.00430233,0.00370651,0.0167842,0.00502197,0.00422218,0.00121568,0.0229595,0.0213632,0.0104796,0.0414593,0.0171456,0.0146063,0.0239635,0.00838277,0.00396797,0.00833893,0,0,0.027895,0,0.0194235,0.0134753,0.063748,0.00780398,0.0197743,0.0099223,0.00485746,0.0318686,0.0220963,0.00756514,0.00733104,0.00821631,0.0207458,0.00793029,0.0107355,0.0180383,0.0101659,0.0270315,0.0203044,0.00985064,0.00960047,0,0,0,0,0,0.00234922,0.0413096
685,0.0105297,0,0,0,0,0.00706048,0,0,0,0,0,0,0.014955,0.0385369,0.00790963,0.00227656,0,0,0.0204488,0,0.0342233,0.0169082,0.0356144,0.0102915,0.0171945,0.00609502,0.00508761,0.0218224,0.00432277,0.00376434,0.0168293,0.00504352,0.00421897,0.00128391,0.022944,0.0214781,0.0110372,0.0399758,0.0159089,0.0145778,0.0240357,0.00839307,0.0039734,0.0079447,0,0,0.0280796,0,0.0192981,0.0136798,0.0637591,0.00783373,0.0200356,0.00986013,0.00508055,0.0319772,0.0222114,0.00755136,0.00738294,0.008236,0.0207935,0.00798546,0.0107856,0.0179764,0.010758,0.02717,0.0205999,0.00957773,0.00953912,0,0,0,0,0,0.00238378,0.0414223
686,0.0107935,0,0,0,0,0.00679729,0,0,0,0,0,0,0.0149606,0.037628,0.00794082,0.00212832,0,0,0.021419,0,0.0333874,0.0171573,0.0355104,0.010428,0.0171421,0.00603589,0.00548899,0.0232458,0.00436582,0.0037888,0.0169318,0.00506395,0.00413726,0.00141057,0.0229506,0.0216496,0.0115464,0.0385896,0.014842,0.0146206,0.0239893,0.0084009,0.00422876,0.00728209,0,0,0.027758,0,0.0192345,0.0136238,0.0638092,0.0077462,0.0202058,0.00984768,0.00531692,0.0316355,0.0223491,0.007528,0.0074758,0.00824135,0.0208172,0.00798917,0.0108022,0.0180319,0.0109917,0.0268252,0.0206084,0.00924126,0.0092002,0,0,0,0,0,0.00248069,0.0415039
687,0.0122963,0,0,0,0,0.00723682,0,0,0,0,0,0,0.0151423,0.0366195,0.0078897,0.00204919,0,0,0.0225555,0,0.032647,0.0177322,0.0354851,0.0103718,0.0172533,0.00594806,0.00559351,0.0239112,0.00440792,0.00375285,0.0170102,0.00505754,0.00409193,0.0014618,0.0229535,0.021727,0.0121324,0.0370635,0.0137662,0.0146018,0.0237665,0.00850257,0.004136,0.00648392,0,0,0.0269432,0,0.0191735,0.0132054,0.063775,0.00772535,0.0202435,0.00988192,0.00536439,0.0301963,0.0224995,0.00760307,0.00755562,0.00833324,0.020878,0.00809885,0.0109222,0.0181049,0.0109412,0.0255646,0.0200308,0.00956227,0.00949725,0,0,0,0,0,0.00255789,0.0416667
688,0.0131056,0,0,0,0,0.00775371,0,0,0,0,0,0,0.0152438,0.0357197,0.00806079,0.00199178,0,0,0.0233182,0,0.0318886,0.018098,0.0355956,0.0105481,0.0177114,0.00616192,0.00586871,0.0246905,0.00451742,0.00379947,0.0170181,0.00519317,0.00426081,0.00137793,0.0229405,0.0220404,0.0126441,0.0355015,0.012808,0.0146188,0.0234939,0.00853184,0.00417761,0.00583871,0,0,0.0260772,0,0.0191969,0.0123516,0.0637613,0.00797816,0.0204779,0.00997178,0.00566484,0.0294231,0.0227225,0.00768343,0.00756784,0.00848667,0.0210017,0.00828856,0.0110793,0.0180295,0.010363,0.0237956,0.0191168,0.00980409,0.00950074,0,0,0,0,0,0.00261743,0.0418675
689,0.0140338,0,0,0,0,0.00828026,0,0,0,0,0,0,0.0155839,0.0350424,0.00817111,0.00213523,0,0,0.0238171,0,0.0311732,0.0182975,0.0357074,0.0106586,0.0182943,0.00624308,0.00597664,0.0256752,0.00453168,0.0037881,0.0170418,0.00528499,0.00440436,0.001271,0.0228609,0.0224796,0.0129806,0.0340064,0.0123568,0.0147214,0.0234011,0.0086996,0.00396664,0.0052419,0,0,0.0249261,0,0.0194294,0.0113926,0.0637509,0.00803708,0.0207496,0.0102457,0.00590296,0.0284117,0.0229816,0.00781279,0.00764095,0.00868029,0.0211604,0.00850216,0.0112653,0.0181022,0.0096128,0.0216231,0.0179876,0.0100748,0.00953283,0,0,0,0,0,0.00266908,0.0421072
690,0.0146913,0,0,0,0,0.00868006,0,0,0,0,0,0,0.0158542,0.0345397,0.00824487,0.00282153,0,0,0.0240317,0,0.030642,0.018431,0.0357501,0.0108822,0.0185367,0.00625287,0.00635509,0.0271115,0.004555,0.00378843,0.0170965,0.00535295,0.00448064,0.00122565,0.0228092,0.0229253,0.0130526,0.0327869,0.0122844,0.0149012,0.0234778,0.00886591,0.00391423,0.00459577,0,0,0.0235817,0,0.019943,0.0104146,0.0637826,0.00806944,0.020994,0.0100834,0.00636641,0.0273723,0.0231146,0.00793623,0.00772742,0.00880226,0.0212653,0.00862369,0.011449,0.0183563,0.00865236,0.0190698,0.0165985,0.0100864,0.00944199,0,0,0,0,0,0.00273345,0.0422852
691,0.0153553,0,0,0,0,0.00901956,0,0,0,0,0,0,0.0160613,0.0341912,0.0082463,0.00310582,0,0,0.023836,0,0.0302186,0.0184306,0.0357617,0.011276,0.0185504,0.00628059,0.00697496,0.0285948,0.00461332,0.00381947,0.017171,0.00541795,0.00452543,0.00116553,0.0228177,0.0231092,0.0129862,0.0317008,0.0124442,0.015092,0.0231864,0.00888896,0.00407285,0.0041878,0,0,0.0222463,0,0.020227,0.00948645,0.0638284,0.00831577,0.021196,0.00988431,0.00689834,0.0263336,0.0232826,0.00794412,0.00777588,0.00893116,0.0213559,0.00878732,0.0116838,0.0186342,0.00777716,0.0154679,0.0145591,0.0100005,0.00949112,0,0,0,0,0,0.00282397,0.0424611
692,0.0160222,0,0,0,0,0.00919184,0,0,0,0,0,0,0.0163873,0.0339552,0.00819589,0.00328819,0,0,0.0232073,0,0.0299693,0.0182999,0.0357902,0.0114407,0.0186692,0.00640903,0.00773668,0.0298972,0.0047283,0.00385937,0.0172243,0.00551553,0.00464386,0.00102411,0.0228598,0.0233391,0.012901,0.0306731,0.0126369,0.015373,0.0223744,0.00887798,0.00431036,0.00401172,0,0,0.021349,0,0.0200973,0.00879156,0.0639327,0.00864949,0.021564,0.0097911,0.00761734,0.0255409,0.023439,0.00794363,0.0078516,0.00911571,0.0215071,0.0090403,0.0120365,0.0189634,0.00740419,0.0110357,0.0121753,0.00974409,0.00965397,0,0,0,0,0,0.00295194,0.0426812
693,0.0162277,0,0,0,0,0.00911073,0,0,0,0,0,0,0.0168176,0.0337689,0.00820586,0.00348142,0,0,0.0222641,0,0.0297818,0.0180215,0.0358155,0.0114672,0.0191605,0.00658611,0.00860808,0.0315262,0.00485176,0.00388298,0.0172403,0.00567125,0.00486304,0.00086396,0.0228894,0.0238478,0.0128549,0.0295575,0.0125426,0.0156944,0.0216313,0.00911767,0.00457595,0.00386686,0,0,0.0208025,0,0.02017,0.00849587,0.0640304,0.00899352,0.0220685,0.00980024,0.00857627,0.0252092,0.0237128,0.00801023,0.00796927,0.00935155,0.0217163,0.0093191,0.0124011,0.0193321,0.00733767,0.00664322,0.0100676,0.00916296,0.00946938,0,0,0,0,0,0.0031016,0.0429385
694,0.0160801,0,0,0,0,0.00890583,0,0,0,0,0,0,0.0172959,0.0335405,0.00831838,0.00383799,0,0,0.0211017,0,0.0296304,0.017494,0.0357858,0.0115381,0.0196806,0.00669547,0.00976029,0.0333711,0.0049316,0.0038488,0.0172957,0.00583066,0.00503882,0.000828081,0.0228736,0.0242845,0.0128977,0.0283683,0.012007,0.016097,0.0210577,0.00937187,0.00502529,0.00395624,0,0,0.0205102,0,0.0204966,0.00861061,0.0641042,0.0093496,0.0225579,0.0097605,0.00971862,0.025363,0.023914,0.00807692,0.0081116,0.00955731,0.0219245,0.00955414,0.0127513,0.0198582,0.00759982,0.00321893,0.00831905,0.0083102,0.00911115,0,0,0,0,0,0.00327409,0.0431486
695,0.0157827,0,0,0,0,0.00895272,0,0,0,0,0,0,0.0177556,0.0330051,0.00841634,0.00444326,0,0,0.0200109,0,0.0296701,0.0167973,0.0357126,0.0116387,0.0199871,0.00671255,0.0112994,0.0351251,0.00502,0.0038094,0.0174266,0.00594887,0.0051084,0.000835659,0.0228572,0.0248551,0.0131397,0.0273301,0.0111329,0.0166225,0.020503,0.00954589,0.00569833,0.00411088,0,0,0.0204554,0,0.0209155,0.00915948,0.0641506,0.00982848,0.0230084,0.0097632,0.0111258,0.0260569,0.0240479,0.00818185,0.00832141,0.00973141,0.0221115,0.00975258,0.0130616,0.0204909,0.00807061,0.00365859,0.00681116,0.0075113,0.00870765,0,0,0,0,0,0.0034617,0.0433375
696,0.0155819,0,0,0,0,0.00897609,0,0,0,0,0,0,0.0181987,0.032261,0.00837651,0.00532911,0,0,0.0186634,0,0.0295772,0.0156738,0.0355978,0.0117664,0.0199189,0.00673891,0.0132275,0.0364849,0.00512921,0.00380056,0.0175349,0.00607136,0.00518602,0.000871867,0.0228615,0.0255315,0.0133927,0.0263595,0.00995427,0.0171524,0.0199802,0.00963587,0.00673701,0.00419204,0,0,0.020325,0,0.0213472,0.00964912,0.0643659,0.0103053,0.0231898,0.00966894,0.0128286,0.0266561,0.0241394,0.00822473,0.00849425,0.00993739,0.0222296,0.00995373,0.0134655,0.0212216,0.00837458,0.00656165,0.00566041,0.00675639,0.00855375,0,0,0,0,0,0.00364291,0.0434569
697,0.0149288,0,0,0,0,0.00918325,0,0,0,0,0,0,0.0186,0.031322,0.00837902,0.00590129,0,0,0.0173019,0,0.0294182,0.0142997,0.0355147,0.0118763,0.0201875,0.00681967,0.0148611,0.0385107,0.00528593,0.00381671,0.0176687,0.0061934,0.0053293,0.000830234,0.0229294,0.0263275,0.013755,0.0255783,0.00872262,0.0177216,0.0194926,0.00975918,0.00756539,0.00439766,0,0,0.0202059,0,0.0218961,0.00992654,0.0645563,0.0106027,0.0236362,0.00969664,0.0143189,0.0278453,0.0243464,0.00835357,0.00871465,0.0102199,0.0223887,0.010172,0.0138311,0.0218616,0.00847757,0.00921626,0.00548811,0.00618488,0.00785289,0,0,0,0,0,0.00384462,0.0436191
698,0.0144232,0,0,0,0,0.00953184,0,0,0,0,0,0,0.0191414,0.0302175,0.0085162,0.00644176,0,0,0.0155118,0,0.0291917,0.0126186,0.0354636,0.0120685,0.0207366,0.00684566,0.0165077,0.0404826,0.00543523,0.00378167,0.0178546,0.00631106,0.00544875,0.000845744,0.0229298,0.0270828,0.0140562,0.0248307,0.00771712,0.0182151,0.0191174,0.00982948,0.00838907,0.00476762,0,0,0.0197195,0,0.0225922,0.0100497,0.0648325,0.0109209,0.0242289,0.0096358,0.0157714,0.029092,0.0245656,0.00838022,0.00883813,0.0105836,0.0225244,0.0104459,0.0142416,0.0224855,0.00832974,0.0115626,0.00605428,0.00596834,0.00720131,0,0,0,0,0,0.00403094,0.0437892
699,0.0137587,0,0,0,0,0.010355,0,0,0,0,0,0,0.0197742,0.0292132,0.00869568,0.00703487,0,0,0.0132689,0,0.0289351,0.0109116,0.0354103,0.0121476,0.0213132,0.00685581,0.0182012,0.042839,0.00559556,0.00375811,0.0180279,0.00640519,0.00557832,0.000866391,0.0229213,0.027708,0.0143571,0.0243572,0.00731213,0.0186935,0.0188301,0.00992045,0.00926564,0.00570438,0,0,0.0193489,0,0.0234753,0.00993004,0.0650604,0.0111334,0.0249255,0.00957842,0.0172342,0.0309435,0.024731,0.00835757,0.00893528,0.0107447,0.0225851,0.010672,0.0146454,0.0231499,0.00844098,0.0139238,0.00638677,0.0064846,0.00644892,0,0,0,0,0,0.00418622,0.0439117
