Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74,x75
1234,0.0555791,0.0631979,0,0,0,0,0,0,0.0316126,0,0.0184583,0.0712295,0,0,0.0294282,0,0,0.0353758,0.0722742,0.0253688,0.00922166,0.0135698,0.024765,0.035132,0.0246524,0.0386717,0.048617,0.0309271,0.0167877,0.016685,0.0222514,0.0243133,0.017233,0.0049725,0.0118256,0.0253493,0.0441347,0,0.00958963,0.0593554,0.0392085,0,0,0.0208812,0,0,0.0422736,0.0602101,0.028206,0.0305139,0.0123264,0.049071,0.0404904,0.036829,0.123729,0.0422613,0.0322201,0.0695793,0.0460831,0.0524387,0.0856731,0.0170759,0.0228022,0.0157494,0.0212028,0.0400215,0.0181855,0,0,0,0,0,0,0,0,0
1235,0.0555723,0.0631468,0,0,0,0,0,0,0.0318489,0,0.0184243,0.0713604,0,0,0.0294686,0,0,0.0353524,0.0722868,0.0256584,0.00918232,0.0136015,0.0246939,0.0347588,0.0245821,0.0386352,0.0486174,0.0310002,0.0167943,0.0166283,0.0221479,0.0241706,0.0171414,0.00502559,0.0118165,0.0254205,0.0440863,0,0.00957182,0.0593684,0.0392226,0,0,0.0204041,0,0,0.0425966,0.0602204,0.0281848,0.0304513,0.0123571,0.0489947,0.0403548,0.0367763,0.12371,0.0422488,0.0321971,0.0696065,0.0461336,0.0524698,0.0855926,0.0170413,0.0225098,0.0158867,0.0212706,0.0399217,0.0182901,0,0,0,0,0,0,0,0,0
1236,0.0555744,0.0631026,0,0,0,0,0,0,0.032092,0,0.0183497,0.0715015,0,0,0.0294761,0,0,0.0353213,0.0723055,0.0259678,0.0091032,0.0136237,0.0246283,0.0343859,0.0245134,0.0385834,0.0486169,0.0310676,0.0168273,0.0166141,0.0220062,0.0240232,0.0170689,0.00510549,0.0118192,0.0254348,0.0440106,0,0.00955156,0.0594003,0.0392754,0,0,0.019699,0,0,0.0428723,0.060231,0.0281377,0.0304105,0.0124174,0.0489411,0.0401978,0.036727,0.123686,0.042231,0.0322323,0.0696227,0.0461921,0.0524832,0.0855985,0.0170454,0.0221701,0.0160797,0.0210846,0.0398361,0.0184028,0,0,0,0,0,0,0,0,0
1237,0.0555839,0.0630325,0,0,0,0,0,0,0.0320122,0,0.0183293,0.0713982,0,0,0.0294645,0,0,0.0352751,0.0723611,0.0260548,0.00926672,0.0136177,0.0244618,0.0340267,0.0244843,0.0385705,0.0485732,0.0310186,0.0168566,0.0166345,0.0219879,0.0239936,0.0171544,0.00517027,0.0118404,0.025429,0.0439787,0,0.00956572,0.0593822,0.0393338,0,0,0.0188554,0,0,0.0430153,0.0602228,0.0281466,0.0303526,0.0124572,0.0487848,0.0400096,0.0366956,0.123657,0.0422349,0.0322548,0.0696126,0.0461969,0.0524747,0.0855789,0.0171672,0.0218352,0.0161818,0.0208884,0.0397315,0.0184271,0,0,0,0,0,0,0,0,0
1238,0.0555975,0.0629824,0,0,0,0,0,0,0.0319809,0,0.0182505,0.0713292,0,0,0.0293997,0,0,0.0352681,0.072381,0.0262207,0.00936154,0.0136318,0.0243705,0.0336558,0.0244734,0.0385687,0.0485572,0.0309866,0.0168572,0.0167659,0.0219084,0.023956,0.0171732,0.00522867,0.0117488,0.0255026,0.0439429,0,0.00954141,0.0593787,0.0393759,0,0,0.0178576,0,0,0.0432803,0.0602552,0.0281673,0.0302769,0.0124481,0.048641,0.0397987,0.0366463,0.123648,0.042236,0.0322523,0.0696106,0.0462291,0.0524778,0.0856032,0.0172282,0.021577,0.0160787,0.0208774,0.0396495,0.0184293,0,0,0,0,0,0,0,0,0
1239,0.0556022,0.0629881,0,0,0,0,0,0,0.0322664,0,0.0182125,0.0713801,0,0,0.0293411,0,0,0.0352401,0.0723565,0.0264648,0.00929703,0.0136565,0.0243948,0.0332882,0.0244596,0.0385475,0.048584,0.0310289,0.0168011,0.0170901,0.0216962,0.0238351,0.0170789,0.00532893,0.0117183,0.025563,0.0438507,0,0.00949296,0.0594356,0.0394279,0,0,0.016927,0,0,0.0435797,0.0602759,0.0281675,0.03024,0.0124547,0.0485777,0.0395093,0.0366332,0.123635,0.0422325,0.0322284,0.0696407,0.0462931,0.0524988,0.0857278,0.0171433,0.0213691,0.0161628,0.020931,0.0396095,0.0183597,0,0,0,0,0,0,0,0,0
1240,0.0556125,0.0629738,0,0,0,0,0,0,0.0324816,0,0.0181551,0.0715136,0,0,0.0292329,0,0,0.0351974,0.0723419,0.0266839,0.00916601,0.0136598,0.0245365,0.0329619,0.0244313,0.0385054,0.0486086,0.0310965,0.0167571,0.017257,0.0215018,0.0237351,0.0168289,0.00544525,0.0117499,0.02562,0.0438064,0,0.00943893,0.0595059,0.0395267,0,0,0.0160411,0,0,0.0439174,0.0602822,0.0281265,0.0302182,0.0124954,0.0485918,0.0392311,0.0366175,0.123619,0.0422176,0.0321783,0.0696883,0.0463429,0.052527,0.0858137,0.0170474,0.0211692,0.0160934,0.0211636,0.0395668,0.0182257,0,0,0,0,0,0,0,0,0
1241,0.0553894,0.0630153,0,0,0,0,0,0,0.0326512,0,0.0181849,0.0716386,0,0,0.0291205,0,0,0.0351334,0.0724193,0.0267709,0.0093837,0.013632,0.0242251,0.032897,0.0243273,0.0384017,0.048514,0.0310322,0.0167794,0.0171634,0.0214528,0.0236446,0.0167253,0.00575096,0.0117169,0.0256239,0.043862,0,0.00945733,0.0595888,0.0395492,0,0,0.0249416,0,0,0.040944,0.0602815,0.0281608,0.0303214,0.0125188,0.0484913,0.0389249,0.0366312,0.123649,0.0422118,0.0321776,0.0697005,0.0462885,0.0525188,0.0857883,0.0170797,0.0222077,0.0149838,0.022439,0.0394734,0.017977,0,0,0,0,0,0,0,0,0
1242,0.0554097,0.0626174,0,0,0,0,0,0,0.0328226,0,0.0182561,0.0717891,0,0,0.0291412,0,0,0.0351242,0.072419,0.0267307,0.00952517,0.0136007,0.0239661,0.0324691,0.0242091,0.0383198,0.0484231,0.0309888,0.0168129,0.0169911,0.0214171,0.0235912,0.0167613,0.0055974,0.0116885,0.0257276,0.0440849,0,0.00966025,0.059636,0.0394213,0,0,0.0248596,0,0,0.0410056,0.0602714,0.028286,0.0304814,0.0125035,0.0485214,0.03911,0.0366851,0.123693,0.0422287,0.0322273,0.069688,0.0461658,0.0524743,0.0856828,0.0170967,0.0226189,0.0149959,0.0224767,0.0391175,0.0183201,0,0,0,0,0,0,0,0,0
1243,0.055415,0.0625003,0,0,0,0,0,0,0.0327297,0,0.0183644,0.0716184,0,0,0.0290878,0,0,0.0351117,0.0723124,0.0265575,0.00965957,0.0135825,0.0238312,0.032179,0.0242271,0.0383002,0.0483796,0.030929,0.0168471,0.0168842,0.0215177,0.0236681,0.0168506,0.00565458,0.0116374,0.0258232,0.0440514,0,0.00968843,0.0596132,0.0394843,0,0,0.0246841,0,0,0.0410207,0.0602716,0.0282853,0.0304213,0.0125196,0.0483728,0.038939,0.0366818,0.123695,0.0422183,0.0322841,0.0697139,0.0461415,0.0525023,0.0857025,0.0171058,0.0222962,0.0147253,0.022606,0.0389726,0.0185177,0,0,0,0,0,0,0,0,0
1244,0.0554189,0.0623845,0,0,0,0,0,0,0.0325976,0,0.0183688,0.0715481,0,0,0.0290428,0,0,0.0350773,0.0722955,0.0265204,0.00976155,0.0136024,0.0237172,0.031883,0.0242398,0.038235,0.0483577,0.0308893,0.01691,0.0167915,0.0215402,0.0236833,0.0167321,0.00574231,0.01162,0.025815,0.043944,0,0.00961629,0.059606,0.039545,0,0,0.0247259,0,0,0.0409609,0.0602726,0.0282227,0.0303505,0.0125481,0.0482522,0.0387731,0.0366483,0.123695,0.0421885,0.0322872,0.0697433,0.0461744,0.0525544,0.0857744,0.0171194,0.0218986,0.0146864,0.0226325,0.038841,0.0185371,0,0,0,0,0,0,0,0,0
1245,0.0553846,0.0623218,0,0,0,0,0,0,0.0326238,0,0.0182664,0.0716423,0,0,0.028971,0,0,0.0349551,0.0723643,0.0264966,0.0097155,0.0136345,0.0236789,0.0315969,0.0242072,0.0381574,0.0483486,0.0309245,0.0169304,0.0167436,0.0214866,0.023661,0.0165246,0.00588466,0.0115709,0.025693,0.0439602,0,0.00951124,0.0596448,0.0395922,0,0,0.0246564,0,0,0.040951,0.0603103,0.0281177,0.0302715,0.0125859,0.0482048,0.0386038,0.0366112,0.123689,0.0421527,0.0322223,0.0697954,0.0462265,0.0526131,0.0857929,0.0171439,0.0218416,0.0146168,0.022783,0.0387511,0.0184275,0,0,0,0,0,0,0,0,0
1246,0.0553303,0.062327,0,0,0,0,0,0,0.0327297,0,0.0182122,0.071888,0,0,0.0288719,0,0,0.0348292,0.0724869,0.0264016,0.0095527,0.013649,0.0236846,0.0312915,0.024156,0.0380841,0.0483599,0.0310095,0.0168867,0.016687,0.0214508,0.0236087,0.016222,0.0060417,0.0115302,0.0255949,0.0441465,0,0.00950238,0.0597319,0.0396243,0,0,0.0245126,0,0,0.0409032,0.0603535,0.0280392,0.0302264,0.0125997,0.0482256,0.0384357,0.0365625,0.123679,0.0421325,0.0320901,0.0698406,0.0462708,0.0526318,0.0857511,0.0171427,0.0219177,0.0145904,0.0228102,0.0386976,0.0185982,0,0,0,0,0,0,0,0,0
1247,0.0552975,0.0623217,0,0,0,0,0,0,0.0327574,0,0.0182145,0.0720362,0,0,0.0287996,0,0,0.0347472,0.0725744,0.0263825,0.00952256,0.0136677,0.0235951,0.0310088,0.024138,0.0380284,0.0483346,0.0310503,0.0168982,0.0167009,0.0214012,0.0235822,0.0160479,0.00620208,0.0115678,0.0255131,0.0444793,0,0.0097655,0.0597961,0.0396707,0,0,0.0243231,0,0,0.0408761,0.0603377,0.0280621,0.030221,0.012628,0.0481922,0.0382614,0.0365482,0.123701,0.0421636,0.0320604,0.0698203,0.0462973,0.0526095,0.0857971,0.0171112,0.0220152,0.0144122,0.0227303,0.0386344,0.0187283,0,0,0,0,0,0,0,0,0
1248,0.0552608,0.0622885,0,0,0,0,0,0,0.0327305,0,0.0182361,0.072074,0,0,0.0286919,0,0,0.0347124,0.0726292,0.0263296,0.00957066,0.0136853,0.023466,0.0307657,0.0241161,0.0379766,0.0482972,0.0310487,0.0169337,0.0167971,0.021315,0.0235834,0.0160329,0.0063631,0.0115282,0.0254882,0.0445739,0,0.00982108,0.0598349,0.0397335,0,0,0.0241053,0,0,0.0408015,0.0603295,0.0280428,0.030216,0.0126572,0.0481289,0.0380363,0.036538,0.123698,0.0421741,0.0320863,0.0698264,0.0463225,0.0526388,0.0858802,0.0171647,0.0221024,0.0143857,0.0224786,0.0385586,0.0187624,0,0,0,0,0,0,0,0,0
1249,0.0552147,0.0622448,0,0,0,0,0,0,0.0327181,0,0.0183258,0.0720788,0,0,0.0285882,0,0,0.0346715,0.07263,0.02625,0.00964421,0.0136972,0.023363,0.0305314,0.0240813,0.0379453,0.0482723,0.0310513,0.0169589,0.0169243,0.0212835,0.0236042,0.0161489,0.00651613,0.0115278,0.0254649,0.0443657,0,0.00974136,0.0598646,0.0398009,0,0,0.0239127,0,0,0.0407454,0.0603323,0.02802,0.0302031,0.0126687,0.0480473,0.0378252,0.0365128,0.123694,0.0421643,0.0321286,0.0698665,0.0463462,0.052685,0.0859304,0.0171912,0.0220884,0.014374,0.0224299,0.0384877,0.0187367,0,0,0,0,0,0,0,0,0
1250,0.0552062,0.0621691,0,0,0,0,0,0,0.0326045,0,0.0184211,0.0719643,0,0,0.02845,0,0,0.0347,0.0725715,0.0261492,0.0097581,0.0137042,0.0232504,0.0302838,0.0240426,0.0378946,0.0482088,0.0310258,0.0170165,0.01691,0.0213268,0.0236683,0.0163241,0.00667042,0.0114471,0.0254963,0.0441211,0,0.00969701,0.0598762,0.0398787,0,0,0.0237006,0,0,0.0408928,0.0603253,0.0280314,0.0302039,0.0126863,0.0479395,0.0376493,0.036501,0.123673,0.042169,0.0322113,0.0698893,0.046372,0.0527247,0.0859468,0.0171651,0.0218555,0.0142909,0.0227427,0.0384031,0.0186686,0,0,0,0,0,0,0,0,0
1251,0.0552126,0.0620812,0,0,0,0,0,0,0.032415,0,0.0184265,0.0717568,0,0,0.0283718,0,0,0.034705,0.0725858,0.0259895,0.00999067,0.0136633,0.0230524,0.0300499,0.0240316,0.0378439,0.0481434,0.0309305,0.0170407,0.0167357,0.0214505,0.0237506,0.0164775,0.00682454,0.0114231,0.0254576,0.0440152,0,0.00971587,0.0598626,0.0399607,0,0,0.0235741,0,0,0.0410269,0.0603213,0.0280476,0.0301856,0.0127002,0.0477524,0.0374869,0.0365241,0.123655,0.0421816,0.0322432,0.0699011,0.0463764,0.0527692,0.085961,0.0171275,0.0214924,0.0141647,0.0229621,0.038306,0.0187762,0,0,0,0,0,0,0,0,0
1252,0.0552029,0.0620114,0,0,0,0,0,0,0.0324433,0,0.0183439,0.0717042,0,0,0.0282859,0,0,0.0346324,0.0725935,0.025907,0.0100688,0.0135859,0.0228834,0.029806,0.0240225,0.0377596,0.0481431,0.0309057,0.0169676,0.0165807,0.0214357,0.0237241,0.0164173,0.00699787,0.0114009,0.0253833,0.0440359,0,0.00974048,0.0598972,0.0400425,0,0,0.0233913,0,0,0.0409114,0.0603369,0.0280248,0.0301316,0.0127264,0.0476164,0.0373455,0.0365137,0.123638,0.0421606,0.0322736,0.0699291,0.0463944,0.0527831,0.0859755,0.0171258,0.0212066,0.0140466,0.022992,0.0382167,0.018857,0,0,0,0,0,0,0,0,0
1253,0.0551575,0.0619515,0,0,0,0,0,0,0.0326196,0,0.0182708,0.0717904,0,0,0.0282221,0,0,0.0345038,0.0725964,0.0259124,0.0100081,0.013561,0.0227247,0.0295664,0.0240049,0.0377464,0.0481791,0.0309724,0.0169014,0.0165957,0.0212789,0.0236112,0.016336,0.00716772,0.0114933,0.0252223,0.0440948,0,0.00976717,0.0599695,0.04011,0,0,0.0232748,0,0,0.0407564,0.0603569,0.02797,0.0300715,0.0127639,0.0475223,0.0372349,0.0364776,0.123624,0.0421226,0.0322889,0.0699735,0.0464269,0.0527854,0.086021,0.0171293,0.0210163,0.014018,0.0229223,0.0381305,0.0189096,0,0,0,0,0,0,0,0,0
1254,0.0551211,0.0618828,0,0,0,0,0,0,0.0328221,0,0.0182424,0.0719177,0,0,0.0280944,0,0,0.0344059,0.072631,0.0261309,0.00991642,0.0135637,0.0226547,0.0293171,0.0239857,0.0377739,0.0481899,0.0310642,0.0168796,0.0167913,0.0211031,0.0234878,0.0162611,0.007321,0.0114625,0.0251251,0.0441244,0,0.00977856,0.0600413,0.0401564,0,0,0.0231238,0,0,0.040697,0.0604121,0.0279199,0.0300362,0.0127888,0.0474842,0.0371432,0.0364391,0.123637,0.0421014,0.0323089,0.0700253,0.046475,0.0528015,0.0860991,0.0171383,0.0208597,0.0139364,0.0229066,0.0380471,0.0189611,0,0,0,0,0,0,0,0,0
1255,0.0550721,0.0618199,0,0,0,0,0,0,0.0328045,0,0.0182761,0.071912,0,0,0.0279893,0,0,0.0343613,0.0727246,0.0261485,0.00999545,0.0135721,0.0225019,0.0291109,0.0239777,0.0377947,0.0481636,0.0310702,0.0168919,0.0168989,0.0210726,0.0234546,0.0162222,0.00744714,0.0114153,0.0250423,0.0440977,0,0.0097388,0.060085,0.0401986,0,0,0.0229253,0,0,0.0407244,0.0604516,0.0279,0.0300177,0.0127983,0.0473728,0.0370043,0.0364215,0.123641,0.0421199,0.032342,0.070061,0.0464872,0.052802,0.0861434,0.0171553,0.0207981,0.0137809,0.0229687,0.0379661,0.0189623,0,0,0,0,0,0,0,0,0
1256,0.0550335,0.0617509,0,0,0,0,0,0,0.0328089,0,0.0182865,0.0720205,0,0,0.0278443,0,0,0.0343787,0.0727352,0.0261219,0.00991006,0.0135657,0.0224289,0.0289129,0.0239411,0.0377397,0.0481461,0.0311299,0.0168878,0.0168468,0.0210204,0.0234139,0.016151,0.00755466,0.0113997,0.025003,0.0440415,0,0.0096372,0.0601576,0.0402669,0,0,0.0227624,0,0,0.0407066,0.0604946,0.0278668,0.0300179,0.0128242,0.0473608,0.0368502,0.0363808,0.12363,0.0421085,0.0323675,0.0701021,0.0465146,0.0528004,0.0862006,0.0171645,0.0205324,0.0136829,0.0229841,0.0379,0.0190461,0,0,0,0,0,0,0,0,0
1257,0.0550227,0.0616846,0,0,0,0,0,0,0.0327179,0,0.0183357,0.0721159,0,0,0.0277332,0,0,0.0343797,0.0728388,0.0259559,0.00987529,0.0135383,0.0223822,0.0286775,0.0239094,0.0376911,0.0481273,0.0311381,0.0168773,0.0167907,0.0210472,0.0234538,0.0160875,0.00767226,0.0113637,0.0249796,0.0439529,0,0.00953933,0.060219,0.0403647,0,0,0.0225909,0,0,0.0406205,0.0605207,0.0278282,0.0300215,0.0128543,0.0473476,0.0366995,0.0363437,0.123636,0.0420921,0.0323938,0.0701222,0.0465378,0.0527896,0.0862336,0.0171777,0.0202932,0.0136179,0.022825,0.0378218,0.019139,0,0,0,0,0,0,0,0,0
1258,0.0550224,0.0616028,0,0,0,0,0,0,0.0325518,0,0.018423,0.0721657,0,0,0.0276463,0,0,0.0343174,0.0729164,0.0257478,0.00991572,0.0135163,0.0222928,0.0284239,0.0238756,0.0376519,0.0480918,0.0310924,0.0168496,0.0166997,0.0210977,0.0235689,0.0160917,0.0078138,0.0113172,0.0249168,0.0439569,0,0.00948112,0.0602727,0.0404709,0,0,0.0223958,0,0,0.0405307,0.0605494,0.0277996,0.0300211,0.0128757,0.0473254,0.0365716,0.0363373,0.123641,0.0420783,0.0324199,0.0701399,0.046555,0.0527572,0.0862812,0.0172057,0.0201378,0.0135956,0.0226645,0.0377234,0.0192299,0,0,0,0,0,0,0,0,0
1259,0.0550743,0.0614038,0,0,0,0,0,0,0.0323907,0,0.0185487,0.0721909,0,0,0.0274967,0,0,0.0342348,0.0729518,0.0255725,0.0099809,0.0134973,0.0221943,0.0281136,0.0238443,0.037635,0.048061,0.0310503,0.0168169,0.0165793,0.0211385,0.0237242,0.0161685,0.00791274,0.0112145,0.0248575,0.0440425,0,0.00950594,0.0602876,0.0405726,0,0,0.0221282,0,0,0.0405111,0.0605581,0.0278356,0.0300323,0.0128859,0.047312,0.036421,0.0363529,0.123641,0.0420751,0.0324718,0.0701471,0.0465582,0.0526874,0.0862979,0.017198,0.0202178,0.0136451,0.0225746,0.0375537,0.0194421,0,0,0,0,0,0,0,0,0
1260,0.0551217,0.0612106,0,0,0,0,0,0,0.0321988,0,0.0186341,0.0721451,0,0,0.0274072,0,0,0.0341569,0.0729921,0.0253594,0.010135,0.0134483,0.0220332,0.027814,0.0238114,0.0376415,0.0480329,0.0309876,0.0167703,0.0166006,0.0212223,0.0238301,0.0162149,0.00801364,0.0112005,0.0247722,0.0441362,0,0.00970895,0.0602753,0.0406826,0,0,0.0218216,0,0,0.0405378,0.0605235,0.0279653,0.0301007,0.0128536,0.0472828,0.0362919,0.036401,0.123684,0.0420895,0.0324997,0.0701131,0.0465524,0.0525629,0.0862463,0.0171368,0.0202921,0.0135788,0.0225895,0.0373856,0.0196345,0,0,0,0,0,0,0,0,0
1261,0.0551016,0.0610373,0,0,0,0,0,0,0.0318418,0,0.0188413,0.0719357,0,0,0.0272502,0,0,0.0341679,0.0730656,0.0249949,0.0103582,0.0134225,0.0218073,0.0276973,0.0238318,0.0376454,0.0479882,0.0308859,0.0167574,0.0165917,0.0214017,0.0239728,0.0163417,0.00805634,0.011232,0.0247073,0.0441922,0,0.00992687,0.060268,0.0408154,0,0,0.0215347,0,0,0.0405143,0.0605249,0.028048,0.0300274,0.0128759,0.0470221,0.0361951,0.036367,0.123706,0.0420589,0.0324736,0.0701384,0.0465948,0.0526026,0.0862598,0.0170756,0.0201425,0.0135395,0.0225876,0.0371949,0.0197166,0,0,0,0,0,0,0,0,0
1262,0.0550582,0.0608957,0,0,0,0,0,0,0.031629,0,0.0188903,0.071892,0,0,0.0271022,0,0,0.0341299,0.073075,0.0249044,0.0105081,0.0134292,0.021617,0.027552,0.0238302,0.0376085,0.0479403,0.0307884,0.016729,0.0164622,0.0214864,0.024031,0.0164579,0.0081161,0.0112148,0.0246357,0.0442758,0,0.00997918,0.0603246,0.0409282,0,0,0.0212597,0,0,0.0404598,0.0605387,0.0280814,0.029965,0.0129254,0.0468256,0.0360669,0.036351,0.123727,0.0420278,0.0325101,0.0701644,0.0466345,0.0528283,0.0862453,0.0170608,0.0200322,0.0134734,0.0225397,0.0370227,0.0197795,0,0,0,0,0,0,0,0,0
1263,0.0550164,0.0607385,0,0,0,0,0,0,0.031536,0,0.0188412,0.0719059,0,0,0.0270351,0,0,0.0340621,0.0730438,0.0250947,0.0105467,0.0134393,0.0214749,0.0274223,0.0238181,0.0375621,0.0478976,0.0306785,0.016723,0.0163838,0.0214894,0.0240553,0.0164798,0.00818813,0.011292,0.0245031,0.0442992,0,0.00993744,0.0604147,0.0410243,0,0,0.0210803,0,0,0.0405071,0.0605775,0.0280513,0.0299121,0.0129789,0.0466956,0.0359991,0.0363222,0.123722,0.041989,0.0325376,0.0701933,0.0466773,0.0529513,0.0862606,0.0170613,0.0198407,0.0133898,0.0225781,0.0368617,0.0198773,0,0,0,0,0,0,0,0,0
1264,0.0550138,0.0605713,0,0,0,0,0,0,0.0314301,0,0.0189286,0.0719119,0,0,0.026894,0,0,0.0340143,0.0731333,0.0251189,0.0105575,0.0134081,0.0213631,0.0272776,0.0238052,0.0375609,0.0478857,0.0306354,0.0167232,0.0163384,0.0214869,0.0240936,0.0165026,0.00826928,0.0112502,0.0244548,0.0442757,0,0.00990947,0.0604561,0.0412263,0,0,0.0209546,0,0,0.0406064,0.0606159,0.0280393,0.0298803,0.0130208,0.0465984,0.0359788,0.0362602,0.123712,0.0419561,0.0325521,0.0702502,0.0467217,0.0529825,0.0862971,0.017071,0.0196031,0.0133428,0.0226083,0.0367069,0.0199754,0,0,0,0,0,0,0,0,0
1265,0.0550318,0.0604024,0,0,0,0,0,0,0.0313506,0,0.0190531,0.0719067,0,0,0.0267741,0,0,0.0339915,0.0731851,0.0247014,0.0105675,0.0133339,0.0212778,0.0271261,0.0237718,0.0375699,0.0479072,0.0306581,0.0166854,0.0162354,0.021508,0.024098,0.0165396,0.00837646,0.0111977,0.0243719,0.0442353,0,0.00990416,0.060512,0.0415022,0,0,0.0207315,0,0,0.0404958,0.060647,0.0280381,0.0298405,0.0130578,0.0464883,0.0360168,0.0362159,0.123706,0.0419285,0.0325539,0.0703035,0.0467554,0.0530013,0.0862709,0.017057,0.0194152,0.0132706,0.0225029,0.0365525,0.0200796,0,0,0,0,0,0,0,0,0
1266,0.0550427,0.0602216,0,0,0,0,0,0,0.0311998,0,0.0191684,0.0718951,0,0,0.0265927,0,0,0.0339685,0.0732015,0.0243901,0.0105773,0.0132843,0.0212041,0.0269475,0.0237489,0.0375671,0.047917,0.0306854,0.0167536,0.0161222,0.0215132,0.0241044,0.0166556,0.00849626,0.01111,0.0242959,0.0442202,0,0.00988397,0.0605678,0.0418065,0,0,0.0204682,0,0,0.0404011,0.0606844,0.0280147,0.0297905,0.0130827,0.0463896,0.0361004,0.0361851,0.123709,0.0418999,0.0325491,0.0703204,0.0467921,0.0530413,0.0861871,0.0170778,0.0192179,0.0132157,0.0223561,0.0364091,0.0202018,0,0,0,0,0,0,0,0,0
1267,0.0550329,0.0600836,0,0,0,0,0,0,0.031022,0,0.0192593,0.0718921,0,0,0.0265421,0,0,0.0338895,0.073207,0.0241391,0.0105902,0.0132469,0.0211061,0.0267449,0.0237476,0.0375864,0.0479296,0.0307099,0.0167666,0.0160223,0.0214909,0.0241027,0.0168416,0.00864621,0.01108,0.0241551,0.0442316,0,0.00985681,0.0606453,0.0421181,0,0,0.0203097,0,0,0.0403608,0.0606981,0.027955,0.0297826,0.0131292,0.0462892,0.0362175,0.0361566,0.123718,0.0418758,0.0325892,0.0703111,0.0468147,0.0530594,0.0862243,0.0171781,0.0190271,0.0131111,0.0222826,0.03628,0.020277,0,0,0,0,0,0,0,0,0
1268,0.0550562,0.0598889,0,0,0,0,0,0,0.0308662,0,0.0193384,0.0718644,0,0,0.0264019,0,0,0.033798,0.0732271,0.0239763,0.0106177,0.0131925,0.0210554,0.0265325,0.0237475,0.037595,0.0478661,0.0307118,0.0167076,0.0159567,0.021469,0.0241233,0.0169944,0.00879735,0.0110482,0.0240315,0.0442351,0,0.00984563,0.0607026,0.0424676,0,0,0.0200906,0,0,0.0403607,0.0607078,0.0279259,0.0297548,0.0132059,0.0462293,0.0363529,0.0361094,0.123709,0.041876,0.0326053,0.0703358,0.0468704,0.0531059,0.0862129,0.0172663,0.0188593,0.013065,0.0222881,0.036124,0.0203247,0,0,0,0,0,0,0,0,0
1269,0.0550971,0.05968,0,0,0,0,0,0,0.0308294,0,0.019375,0.0718555,0,0,0.0262844,0,0,0.0337281,0.0732189,0.0239304,0.0106345,0.0131557,0.0210533,0.02629,0.0237536,0.0375538,0.0476936,0.0307278,0.0166315,0.0158798,0.0214428,0.0241274,0.0170461,0.00897686,0.0110112,0.0239381,0.0442658,0,0.00984815,0.0607367,0.0428253,0,0,0.0198473,0,0,0.0403672,0.0607357,0.0279058,0.0296792,0.0132545,0.046137,0.0365995,0.0360829,0.123683,0.0418391,0.0326324,0.0703746,0.046943,0.0532052,0.0862225,0.0172902,0.0187274,0.0129984,0.0223033,0.0359805,0.0203558,0,0,0,0,0,0,0,0,0
1270,0.0551245,0.059492,0,0,0,0,0,0,0.0308748,0,0.0193903,0.0718678,0,0,0.0262168,0,0,0.0336829,0.0731981,0.023911,0.0106186,0.0131393,0.02106,0.0260018,0.0237719,0.0374286,0.0475501,0.0307289,0.0165822,0.0157878,0.0214187,0.0241306,0.0170478,0.00918822,0.0109526,0.0238478,0.0443302,0,0.00986393,0.0607487,0.0431744,0,0,0.0196601,0,0,0.0403533,0.060793,0.0278639,0.0295733,0.0132714,0.0460222,0.0369099,0.0360334,0.123677,0.0417762,0.032655,0.0704091,0.047003,0.053332,0.0862593,0.0172882,0.018541,0.0129321,0.0222607,0.0358494,0.0204463,0,0,0,0,0,0,0,0,0
1271,0.055076,0.0593015,0,0,0,0,0,0,0.0308323,0,0.0193781,0.0718532,0,0,0.0261651,0,0,0.0336319,0.0732213,0.0239784,0.0105913,0.0131533,0.0210489,0.0256547,0.0237761,0.0373701,0.0475202,0.0307385,0.0165834,0.015748,0.0213585,0.0240911,0.0171002,0.00943986,0.0109257,0.023722,0.0443861,0,0.00986277,0.0607724,0.0435186,0,0,0.0195195,0,0,0.0403161,0.0608396,0.0278327,0.0294692,0.01329,0.045903,0.0371355,0.0359613,0.123673,0.0416876,0.0326505,0.0704423,0.0470492,0.0533877,0.0863191,0.017309,0.0183033,0.012884,0.0221722,0.035718,0.0205842,0,0,0,0,0,0,0,0,0
