Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74,RTIBA,x75
860,0.0570639,0.0634117,0,0,0,0,0,0,0.0355694,0,0.0193819,0.073383,0,0,0.0164714,0,0,0.0352989,0.0749188,0.0207895,0.0109669,0.013521,0.0214134,0.021556,0.0206041,0.034842,0.0469235,0.029558,0.0150185,0.014537,0.0222751,0.0237349,0.0104447,0.0135317,0.0102261,0.0245997,0.0437075,0,0.0104642,0.0598086,0.0415121,0,0,0.0113889,0,0,0.0403045,0.0601355,0.0297456,0.0277371,0.0132252,0.0448938,0.033722,0.0350682,0.122921,0.0415236,0.0315976,0.0690068,0.0524697,0.0849514,0.0164338,0.0204369,0.012568,0.0221389,0.040138,0.0160243,0,0,0,0,0,0,0,0,0.0468447,0
861,0.057045,0.0632745,0,0,0,0,0,0,0.0355953,0,0.0193781,0.0734251,0,0,0.0164023,0,0,0.0352223,0.074961,0.0207678,0.0110212,0.0135061,0.0213295,0.0213802,0.0205575,0.0348614,0.0468919,0.0295491,0.0150423,0.0144522,0.0222512,0.023618,0.0104367,0.0136011,0.0101572,0.0245276,0.0437321,0,0.0104804,0.0598269,0.0415993,0,0,0.0113758,0,0,0.0403205,0.0601464,0.0297843,0.0277241,0.013247,0.0448319,0.0337446,0.0350508,0.122923,0.0415372,0.0315324,0.068965,0.0526984,0.0849003,0.016451,0.0204147,0.0125384,0.0221277,0.0400348,0.0161594,0,0,0,0,0,0,0,0,0.0469,0
862,0.0570032,0.0631517,0,0,0,0,0,0,0.0355906,0,0.019397,0.0735081,0,0,0.0163406,0,0,0.0350512,0.0749962,0.0206654,0.0110377,0.013491,0.0212342,0.0212526,0.0205189,0.0348204,0.0468479,0.0295518,0.0150744,0.0141664,0.0222631,0.0235578,0.0104319,0.0136872,0.0101098,0.0244393,0.0438007,0,0.0104383,0.0598628,0.0416844,0,0,0.0113835,0,0,0.0402954,0.0601779,0.0297635,0.0276975,0.0132669,0.0447665,0.0337538,0.03502,0.122904,0.0415991,0.0315991,0.0689381,0.0527431,0.0848817,0.0164693,0.0203987,0.0124875,0.022108,0.0399295,0.0162978,0,0,0,0,0,0,0,0,0.0469416,0
863,0.05697,0.0630375,0,0,0,0,0,0,0.0356106,0,0.0193896,0.073679,0,0,0.0163159,0,0,0.0350471,0.0750175,0.0207112,0.0109984,0.0135152,0.0211543,0.0211326,0.0205166,0.0348114,0.0468131,0.0295636,0.0150938,0.0139751,0.0221835,0.0235831,0.0103735,0.0137948,0.0101096,0.0244218,0.0439146,0,0.0104848,0.0599479,0.0418054,0,0,0.0113568,0,0,0.0402763,0.0602063,0.029712,0.0276714,0.0132787,0.0446796,0.0337724,0.0349993,0.122882,0.041677,0.0317293,0.0689806,0.052665,0.0848629,0.0164838,0.0203823,0.0124446,0.0220706,0.0398124,0.0164306,0,0,0,0,0,0,0,0,0.0469374,0
864,0.0569322,0.0629025,0,0,0,0,0,0,0.0356458,0,0.0193548,0.0739433,0,0,0.0163046,0,0,0.0350778,0.0750372,0.0208942,0.0109466,0.0135572,0.0210874,0.0209705,0.0205362,0.0348473,0.0468088,0.0295855,0.0150872,0.0138508,0.022009,0.0237619,0.0102973,0.0139092,0.0100951,0.0243747,0.0440333,0,0.0105107,0.0600703,0.0419277,0,0,0.0113142,0,0,0.0402277,0.060227,0.0296579,0.0276539,0.0132769,0.0445997,0.0337943,0.0349939,0.122855,0.0416839,0.0317728,0.0691323,0.0525975,0.0849015,0.0164927,0.020369,0.012404,0.0220149,0.039701,0.0165738,0,0,0,0,0,0,0,0,0.0468728,0
865,0.0568952,0.0627478,0,0,0,0,0,0,0.0355817,0,0.0193884,0.0741299,0,0,0.0162802,0,0,0.035082,0.075051,0.0207257,0.0109768,0.0135385,0.0209854,0.0207932,0.020545,0.0346932,0.0467948,0.0296017,0.0150676,0.0136401,0.0220579,0.0238818,0.0103751,0.0140263,0.0101051,0.024303,0.0441208,0,0.0105075,0.0601662,0.0420171,0,0,0.0113405,0,0,0.0402315,0.0602279,0.0296015,0.0276617,0.0132788,0.0445561,0.0338131,0.0349972,0.122855,0.0415179,0.0317715,0.0693562,0.0525432,0.0850439,0.016472,0.0203454,0.0123601,0.0219875,0.0395871,0.0166847,0,0,0,0,0,0,0,0,0.0469028,0
866,0.0568786,0.062601,0,0,0,0,0,0,0.0354828,0,0.0194396,0.0742413,0,0,0.0162259,0,0,0.0350102,0.0750597,0.0203873,0.011023,0.0134551,0.0208802,0.0206953,0.0205218,0.0343954,0.0467739,0.0296059,0.0150678,0.013331,0.0222684,0.023939,0.0105303,0.0141455,0.0101012,0.0242156,0.0441675,0,0.0105198,0.0602099,0.042115,0,0,0.0113321,0,0,0.0401798,0.0602313,0.0295332,0.0276569,0.0132928,0.044501,0.0338522,0.0350118,0.122862,0.0414145,0.0317818,0.0694576,0.0525071,0.0853,0.0164272,0.0203272,0.0123063,0.0219594,0.0394452,0.0167621,0,0,0,0,0,0,0,0,0.0468537,0
867,0.0568678,0.0624261,0,0,0,0,0,0,0.035407,0,0.0195817,0.0741226,0,0,0.0161653,0,0,0.0349417,0.0750695,0.0202219,0.0110972,0.0134062,0.0208121,0.0206221,0.0204793,0.0342832,0.0467566,0.0295784,0.0150919,0.0130345,0.0223794,0.0240663,0.010645,0.0142381,0.0100734,0.0240965,0.044196,0,0.0105721,0.0602192,0.042226,0,0,0.0112755,0,0,0.0401936,0.0602665,0.0295861,0.0276304,0.013317,0.0444196,0.0339017,0.0350248,0.122844,0.0413986,0.0318047,0.0694629,0.0524802,0.0854179,0.0164364,0.0203059,0.0123014,0.0219511,0.0392794,0.0168641,0,0,0,0,0,0,0,0,0.0468442,0
868,0.0568427,0.0622182,0,0,0,0,0,0,0.0353596,0,0.019667,0.073571,0,0,0.016183,0,0,0.0349702,0.0750897,0.0202297,0.0113078,0.0134162,0.0207273,0.0205203,0.0204613,0.0343209,0.046731,0.0295234,0.0151055,0.013132,0.0223731,0.0240779,0.0106933,0.0143741,0.0100484,0.0240539,0.0443207,0,0.0105817,0.0602131,0.0423422,0,0,0.011296,0,0,0.0402512,0.0602946,0.0295824,0.0276106,0.0133146,0.0443092,0.033978,0.0350283,0.122841,0.0414292,0.0318478,0.0694466,0.0524453,0.085447,0.0164492,0.0202967,0.0122634,0.0219121,0.0390979,0.0169492,0,0,0,0,0,0,0,0,0.0468628,0
869,0.056836,0.0619864,0,0,0,0,0,0,0.0355022,0,0.0196333,0.0733001,0,0,0.0161979,0,0,0.0350087,0.0750968,0.020506,0.0114286,0.0134735,0.0205842,0.0204177,0.0204695,0.0343892,0.0467315,0.0295122,0.0150716,0.0138552,0.0222239,0.0238776,0.0105275,0.0145316,0.0100325,0.0239996,0.0445747,0,0.0105729,0.0602795,0.0424633,0,0,0.0113452,0,0,0.0402252,0.0603117,0.0295014,0.0275883,0.0132804,0.0442126,0.0340292,0.0350221,0.122845,0.0414347,0.0318844,0.0694602,0.0524184,0.0854582,0.0164579,0.0202548,0.0121943,0.0218529,0.038906,0.0170527,0,0,0,0,0,0,0,0,0.0469065,0
870,0.0568431,0.0616988,0,0,0,0,0,0,0.0355884,0,0.0196264,0.0733343,0,0,0.0160446,0,0,0.0349995,0.0750997,0.0206708,0.0114701,0.0134832,0.0204094,0.0203884,0.0204715,0.03444,0.0467323,0.0295202,0.0150487,0.0142777,0.0221992,0.0237631,0.010426,0.014716,0.0101518,0.0239482,0.044719,0,0.0106068,0.0603431,0.0426764,0,0,0.0115065,0,0,0.0401196,0.0603215,0.0295076,0.0275873,0.0132064,0.0441432,0.0341084,0.0350288,0.122871,0.0414269,0.0319223,0.0694864,0.0524056,0.085467,0.0164857,0.0201358,0.0120085,0.0218084,0.0386578,0.0171367,0,0,0,0,0,0,0,0,0.0469276,0
871,0.0572294,0.0605931,0,0,0,0,0,0,0.0355126,0,0.0196504,0.0733426,0,0,0.0158927,0,0,0.0351832,0.0750931,0.0206174,0.0114372,0.0134384,0.0204079,0.0210712,0.0205039,0.0344672,0.0467434,0.0295079,0.0150604,0.0141539,0.0221785,0.0237836,0.0105414,0.0154233,0.0103544,0.023935,0.0443394,0,0.0105631,0.0603074,0.0432257,0,0,0.011541,0,0,0.0402352,0.0602873,0.0295075,0.0277181,0.013131,0.0442745,0.0346099,0.0351025,0.122903,0.0414703,0.0319391,0.0694635,0.0523464,0.085427,0.0164532,0.0194176,0.0120439,0.0219001,0.0378483,0.0175184,0,0,0,0,0,0,0,0,0.0469019,0
872,0.0564644,0.0616862,0,0,0,0,0,0,0.0357799,0,0.0196366,0.0734731,0,0,0.01601,0,0,0.0348095,0.0752643,0.0207532,0.0117103,0.0134951,0.019829,0.0201922,0.020475,0.0342826,0.046615,0.0294976,0.0151735,0.0141296,0.0219276,0.023648,0.0103458,0.0148195,0.0101649,0.0236672,0.0444077,0,0.0105163,0.0604917,0.0424341,0,0,0.011553,0,0,0.0401259,0.0604885,0.0293093,0.0273967,0.0132988,0.0436669,0.0342071,0.0348123,0.122853,0.0412484,0.0320159,0.0696718,0.0524954,0.0856107,0.016435,0.0200802,0.011957,0.0217726,0.0385017,0.0172333,0,0,0,0,0,0,0,0,0.0471355,0
873,0.0563016,0.0616236,0,0,0,0,0,0,0.036029,0,0.0195575,0.0735821,0,0,0.0162817,0,0,0.0346877,0.0753155,0.0209942,0.0118453,0.0135165,0.0195212,0.0200906,0.0204066,0.0342164,0.0465671,0.0295131,0.0152026,0.0142155,0.0216753,0.0234967,0.0101446,0.0150206,0.00996319,0.0234828,0.0445323,0,0.0104996,0.0606495,0.0423361,0,0,0.0114972,0,0,0.04002,0.0605359,0.0292715,0.0273798,0.0133254,0.0434797,0.0342864,0.0347585,0.122859,0.0411945,0.0320715,0.0697212,0.0525083,0.0856556,0.0164585,0.0200165,0.0119912,0.0216924,0.0383847,0.0173085,0,0,0,0,0,0,0,0,0.0471698,0
874,0.056237,0.0614432,0,0,0,0,0,0,0.036119,0,0.0195342,0.0736824,0,0,0.0163879,0,0,0.034592,0.0753422,0.0212085,0.0119599,0.0134999,0.0193215,0.0199708,0.0203886,0.0341966,0.0465608,0.0295553,0.0151887,0.014416,0.0215017,0.0233881,0.00994896,0.0153153,0.00993083,0.0232658,0.0446238,0,0.0104948,0.0607865,0.0423316,0,0,0.0115432,0,0,0.0399645,0.0605559,0.0292408,0.0273497,0.0133319,0.0433118,0.0343177,0.034727,0.12288,0.0411559,0.0321245,0.0697565,0.0525348,0.0856951,0.0164877,0.02002,0.0119424,0.0216135,0.0382211,0.0174431,0,0,0,0,0,0,0,0,0.0471852,0
875,0.0561689,0.0612421,0,0,0,0,0,0,0.0362648,0,0.0194938,0.0737627,0,0,0.0164753,0,0,0.0346977,0.0753755,0.0214763,0.0120529,0.0135493,0.0191523,0.0198666,0.0203624,0.0341895,0.0465411,0.0295619,0.015178,0.0145224,0.0214188,0.0232621,0.00974482,0.0156148,0.00997783,0.0230968,0.0446652,0,0.0104654,0.0608879,0.0423757,0,0,0.0115424,0,0,0.0399911,0.0605827,0.0292079,0.0273404,0.0133405,0.0431804,0.0343342,0.0346923,0.122903,0.0411227,0.0321894,0.0697857,0.0525534,0.0857953,0.0165087,0.0200034,0.0119425,0.0215436,0.0380712,0.0175702,0,0,0,0,0,0,0,0,0.0471966,0
876,0.0560828,0.0610265,0,0,0,0,0,0,0.0363602,0,0.019459,0.0738371,0,0,0.016581,0,0,0.034772,0.0754165,0.0215899,0.012162,0.0135683,0.0189661,0.0197581,0.0203468,0.0341669,0.0465096,0.0295629,0.0151958,0.0144706,0.0213723,0.0231859,0.00963723,0.0159005,0.0100439,0.0229804,0.0445257,0,0.0103808,0.060981,0.0424475,0,0,0.0115588,0,0,0.0400584,0.0606226,0.0291928,0.0273387,0.0133711,0.0430639,0.0343412,0.0346533,0.122916,0.0410747,0.0322467,0.0697902,0.0525675,0.0859797,0.0165215,0.0200046,0.0119492,0.0214803,0.0379023,0.0177103,0,0,0,0,0,0,0,0,0.047226,0
877,0.0559919,0.0607747,0,0,0,0,0,0,0.0364546,0,0.0194534,0.0739076,0,0,0.0166255,0,0,0.0347224,0.0754466,0.0215587,0.012268,0.0135413,0.0187556,0.0196031,0.0203468,0.0340996,0.0464994,0.0295634,0.0152075,0.0144458,0.0213366,0.02312,0.00955267,0.0161802,0.0100578,0.0227913,0.0442426,0,0.0103628,0.0610771,0.0425437,0,0,0.0116007,0,0,0.040076,0.0606756,0.0291753,0.0273118,0.0134055,0.0429287,0.0343395,0.0346138,0.122939,0.0410251,0.0322955,0.0697904,0.052595,0.086005,0.0165363,0.0200488,0.0119373,0.0214007,0.0376961,0.0178862,0,0,0,0,0,0,0,0,0.0472881,0
878,0.055895,0.0605217,0,0,0,0,0,0,0.0365983,0,0.0194287,0.0739854,0,0,0.0166571,0,0,0.0345637,0.0754782,0.0217032,0.0123805,0.0135092,0.0185362,0.0194641,0.0203373,0.0340423,0.0464928,0.0295542,0.0152164,0.0143631,0.0212932,0.0230048,0.00941665,0.0164622,0.0100679,0.0226066,0.0443207,0,0.0103616,0.0611808,0.0426559,0,0,0.0116606,0,0,0.0400396,0.0607257,0.0291262,0.0272851,0.0134062,0.0427924,0.0343292,0.0345737,0.122953,0.0409937,0.0323116,0.0698132,0.0526314,0.0859407,0.0165468,0.0200859,0.0119179,0.0212992,0.0374814,0.0180675,0,0,0,0,0,0,0,0,0.0473419,0
879,0.0558117,0.0602603,0,0,0,0,0,0,0.0367598,0,0.0193977,0.0740752,0,0,0.0167482,0,0,0.0345111,0.0754965,0.0219017,0.0125179,0.0135025,0.0182956,0.0193249,0.0202895,0.0340162,0.0464545,0.0295575,0.0152203,0.0144742,0.0211572,0.0228924,0.00924464,0.0167588,0.0100841,0.0224471,0.0444808,0,0.0103552,0.0613142,0.0427713,0,0,0.0117415,0,0,0.0399781,0.0607652,0.0290859,0.0272702,0.0134364,0.0426666,0.0343209,0.0345426,0.122953,0.0409743,0.0323359,0.06992,0.0526682,0.0858922,0.0165489,0.0201397,0.0118886,0.0211848,0.0372655,0.018236,0,0,0,0,0,0,0,0,0.0473867,0
880,0.0557201,0.0599842,0,0,0,0,0,0,0.0368898,0,0.01939,0.0741944,0,0,0.0168302,0,0,0.0344305,0.0755282,0.0220744,0.0126896,0.0135062,0.0180423,0.0191988,0.0202445,0.0339699,0.0464126,0.0295737,0.015238,0.0144944,0.0209702,0.0228098,0.00910242,0.0170621,0.0101089,0.0222548,0.0444458,0,0.0103505,0.0614569,0.0428711,0,0,0.0118369,0,0,0.0398549,0.0607975,0.0290473,0.0272775,0.013511,0.0425245,0.0343056,0.0345428,0.122948,0.0409718,0.0323393,0.0701155,0.052693,0.0858796,0.016551,0.0202163,0.0118616,0.0210593,0.0370242,0.0183858,0,0,0,0,0,0,0,0,0.047444,0
881,0.0556035,0.0596811,0,0,0,0,0,0,0.0369538,0,0.0194451,0.0743007,0,0,0.0169599,0,0,0.0344421,0.0755736,0.022186,0.012871,0.0134808,0.0177847,0.0190626,0.0202328,0.0338732,0.0463705,0.0295918,0.0152713,0.0143176,0.0208104,0.02277,0.00902278,0.0173708,0.0101402,0.0221014,0.0443706,0,0.0103653,0.0615868,0.0429844,0,0,0.0118761,0,0,0.039705,0.0608209,0.0290245,0.0273157,0.0136545,0.0423832,0.0342923,0.0345342,0.122947,0.0409772,0.0323613,0.0701957,0.0527123,0.0858813,0.0165785,0.0202564,0.0118462,0.0209122,0.0367882,0.018551,0,0,0,0,0,0,0,0,0.0474664,0
882,0.055447,0.0593746,0,0,0,0,0,0,0.0369383,0,0.0194583,0.0744265,0,0,0.0171051,0,0,0.03442,0.075632,0.0223004,0.0130588,0.0134797,0.0175047,0.0189284,0.0202595,0.0337711,0.0463171,0.0296032,0.0153092,0.0141029,0.0207172,0.0227306,0.00898334,0.017668,0.0101772,0.0218968,0.0443349,0,0.0103633,0.061716,0.0431131,0,0,0.0119223,0,0,0.0396732,0.0608559,0.0289945,0.0273605,0.0137852,0.0422359,0.0343041,0.0344879,0.122936,0.040973,0.0323841,0.0701829,0.0527432,0.085905,0.016601,0.0202771,0.0118623,0.0207813,0.0365431,0.0187463,0,0,0,0,0,0,0,0,0.0474885,0
883,0.0553076,0.059054,0,0,0,0,0,0,0.0370662,0,0.019439,0.0745687,0,0,0.017267,0,0,0.0343535,0.0756665,0.0224685,0.0132359,0.0135314,0.0172522,0.0188202,0.0203144,0.0336967,0.0463,0.0296253,0.0153633,0.0143194,0.0205834,0.0226222,0.00888728,0.0179579,0.0102388,0.0216713,0.0443717,0,0.0103693,0.0618663,0.0432581,0,0,0.012001,0,0,0.0396845,0.0608938,0.0289363,0.0273787,0.013837,0.042079,0.0343184,0.0344428,0.122916,0.0409383,0.0323996,0.0701406,0.0527897,0.0859306,0.016606,0.0203277,0.0118732,0.0206482,0.036302,0.0189819,0,0,0,0,0,0,0,0,0.0475263,0
884,0.0551905,0.0587082,0,0,0,0,0,0,0.037363,0,0.0194099,0.0746866,0,0,0.0173928,0,0,0.0342472,0.0756651,0.0227625,0.0133855,0.013555,0.016998,0.0187377,0.0203153,0.0336904,0.046319,0.0296605,0.0154668,0.0151569,0.0203304,0.0223971,0.00863952,0.0182372,0.0102689,0.0214202,0.0444156,0,0.0103698,0.0620617,0.0434235,0,0,0.012069,0,0,0.039566,0.0609289,0.0288836,0.0273624,0.0138327,0.0419047,0.0343315,0.0344137,0.122896,0.0409056,0.0324287,0.0701199,0.0528427,0.0859385,0.0165918,0.0203979,0.0118462,0.0205012,0.0360285,0.0192209,0,0,0,0,0,0,0,0,0.0475623,0
885,0.0550734,0.0583293,0,0,0,0,0,0,0.0374147,0,0.0194179,0.074784,0,0,0.0175268,0,0,0.0341591,0.0756926,0.0228041,0.0135548,0.0135654,0.0167294,0.018628,0.0202905,0.0336613,0.0462988,0.0296789,0.0155471,0.0152823,0.0202507,0.0223075,0.00859772,0.0185818,0.0103235,0.021192,0.0444535,0,0.0103745,0.0622504,0.043608,0,0,0.012192,0,0,0.0394632,0.0609623,0.0288337,0.027332,0.0138328,0.0417108,0.0343543,0.0343639,0.122908,0.0408659,0.0324833,0.0701272,0.05288,0.0859513,0.0165741,0.0204644,0.0118062,0.0203746,0.0357208,0.0194854,0,0,0,0,0,0,0,0,0.047609,0
886,0.0549174,0.0579338,0,0,0,0,0,0,0.0372984,0,0.0194496,0.0748885,0,0,0.0177052,0,0,0.0341951,0.0757642,0.0226719,0.013766,0.0135093,0.016447,0.0184781,0.0202615,0.0335984,0.0462758,0.02969,0.0155735,0.0149336,0.0202787,0.0223158,0.00870157,0.0189863,0.010402,0.0210196,0.0445393,0,0.0103649,0.0624336,0.0437973,0,0,0.0124,0,0,0.0394192,0.0610121,0.0288135,0.0273103,0.0138618,0.0415045,0.0343954,0.034339,0.12292,0.0408092,0.0325424,0.0701651,0.0529193,0.0859776,0.0166367,0.0205422,0.0117923,0.020275,0.0353766,0.0197539,0,0,0,0,0,0,0,0,0.0476915,0
887,0.0547493,0.0575482,0,0,0,0,0,0,0.0372016,0,0.0194963,0.0750129,0,0,0.0178808,0,0,0.0342133,0.0758261,0.0225046,0.0139796,0.0134599,0.0161902,0.018348,0.0202432,0.0335051,0.0462711,0.0297007,0.0155755,0.0147586,0.0203263,0.0223466,0.00878115,0.0193815,0.0104791,0.0208231,0.0445867,0,0.0103656,0.0626068,0.0439701,0,0,0.0125847,0,0,0.0393195,0.0610685,0.0287729,0.0272985,0.0138961,0.0413118,0.034445,0.0343082,0.122939,0.0407573,0.0325935,0.0702572,0.0529785,0.0860151,0.0166861,0.0206,0.011792,0.0201537,0.03506,0.0200502,0,0,0,0,0,0,0,0,0.0477838,0
888,0.05454,0.057142,0,0,0,0,0,0,0.0371417,0,0.0195267,0.0751962,0,0,0.0177341,0,0,0.0343023,0.0758815,0.0224001,0.0142384,0.0134496,0.0159168,0.0182338,0.0202153,0.0334336,0.046255,0.0297051,0.0155802,0.0145211,0.020345,0.0223647,0.00883361,0.0196822,0.0107731,0.020705,0.0446163,0,0.0103852,0.0628045,0.044189,0,0,0.013134,0,0,0.0391935,0.0610845,0.0287177,0.0273329,0.0139195,0.0411279,0.034657,0.0342835,0.122968,0.0407173,0.0326388,0.0703439,0.0529785,0.0860311,0.0166805,0.0205783,0.0116866,0.0199633,0.0347154,0.0203205,0,0,0,0,0,0,0,0,0.0478244,0
889,0.0553764,0.0557598,0,0,0,0,0,0,0.0369139,0,0.0195493,0.0751668,0,0,0.0173493,0,0,0.0346271,0.0758467,0.0222604,0.0141234,0.0133987,0.015963,0.0183143,0.0201858,0.0335004,0.0463007,0.0296412,0.0155209,0.0143574,0.0204255,0.022439,0.00908355,0.0206333,0.0108618,0.0209194,0.0445001,0,0.0104102,0.0627448,0.0449168,0,0,0.0131891,0,0,0.0392347,0.0609258,0.02882,0.0277323,0.0138382,0.0415699,0.0354888,0.034496,0.123044,0.0408822,0.0325306,0.070223,0.0528085,0.0858749,0.0166647,0.0194293,0.0117113,0.0199501,0.0338334,0.0210499,0,0,0,0,0,0,0,0,0.0476531,0
890,0.0541811,0.0564876,0,0,0,0,0,0,0.0370949,0,0.0196388,0.0753525,0,0,0.0179517,0,0,0.0343851,0.0759982,0.0223294,0.0145281,0.0134378,0.0155874,0.0178588,0.0201752,0.0333696,0.0462366,0.0296644,0.0155887,0.0143353,0.0203206,0.022352,0.00893309,0.0202636,0.0108991,0.0204416,0.0447145,0,0.0104075,0.0630734,0.0444701,0,0,0.0134509,0,0,0.0391083,0.0611118,0.028617,0.0274007,0.0140816,0.0409122,0.0346529,0.0341974,0.123001,0.0406598,0.032495,0.0703781,0.0530211,0.0860764,0.0166727,0.0205837,0.0117503,0.01966,0.0342174,0.0208633,0,0,0,0,0,0,0,0,0.0478692,0
891,0.053964,0.0561872,0,0,0,0,0,0,0.0372788,0,0.0195606,0.0754847,0,0,0.0185029,0,0,0.0342871,0.0759996,0.0226212,0.0147163,0.0134981,0.0153878,0.0178867,0.0201901,0.0333225,0.0463363,0.0297247,0.0156034,0.0143258,0.0201032,0.0221771,0.00883869,0.0205499,0.0107129,0.0201982,0.0447698,0,0.0103815,0.0633008,0.044465,0,0,0.0133544,0,0,0.0391219,0.0610992,0.0286038,0.0274076,0.0141475,0.0407179,0.034705,0.0342063,0.123034,0.0406118,0.0323821,0.0702314,0.0530428,0.0861111,0.0167041,0.020576,0.0119261,0.0195436,0.0339808,0.0211382,0,0,0,0,0,0,0,0,0.04787,0
892,0.0537741,0.0558536,0,0,0,0,0,0,0.0374131,0,0.0195291,0.0756136,0,0,0.0188092,0,0,0.0341965,0.0760122,0.0227838,0.0149044,0.0135125,0.0151996,0.0179145,0.0201705,0.0332849,0.0463597,0.0297461,0.0156353,0.0143353,0.0199633,0.0220687,0.00878467,0.0207973,0.0111109,0.0196549,0.0448342,0,0.0103846,0.063496,0.0445304,0,0,0.0135347,0,0,0.0390584,0.061101,0.0285669,0.0274306,0.0141762,0.0405795,0.0348451,0.0342336,0.12305,0.0404537,0.0324926,0.0701757,0.0530528,0.0861346,0.0167595,0.0206066,0.0120402,0.0193669,0.0337145,0.0214186,0,0,0,0,0,0,0,0,0.0478918,0
893,0.0536723,0.0555212,0,0,0,0,0,0,0.0373412,0,0.0195534,0.0757227,0,0,0.0189062,0,0,0.0342004,0.0760186,0.022797,0.0150522,0.0134939,0.0150541,0.0178119,0.020146,0.0332914,0.0462472,0.0297565,0.01564,0.0144302,0.0199152,0.0220396,0.00877834,0.0211009,0.0110616,0.0195804,0.0448366,0,0.0103937,0.063651,0.0446407,0,0,0.0137067,0,0,0.0389832,0.0611226,0.0284886,0.0274769,0.0141833,0.0405232,0.034893,0.0342166,0.123071,0.0403883,0.0326836,0.0701935,0.0530596,0.0861455,0.0168458,0.0206648,0.0120033,0.0192508,0.0334689,0.0217227,0,0,0,0,0,0,0,0,0.0479444,0
894,0.0535527,0.0551274,0,0,0,0,0,0,0.0371225,0,0.0195749,0.075873,0,0,0.019073,0,0,0.0342073,0.0760157,0.0227546,0.0152374,0.0134762,0.0149022,0.0177588,0.020138,0.0333562,0.0461266,0.0298056,0.0156034,0.014647,0.019874,0.0220252,0.00879376,0.0213762,0.0110646,0.0194744,0.044777,0,0.0104209,0.0638263,0.0447254,0,0,0.0139359,0,0,0.0388844,0.0611368,0.0284347,0.0275084,0.0141582,0.0404037,0.0350054,0.034213,0.123085,0.040421,0.0328119,0.0702081,0.0530629,0.0861671,0.0168933,0.0207668,0.0119525,0.019118,0.0331682,0.0220357,0,0,0,0,0,0,0,0,0.0479461,0
895,0.0534882,0.0547236,0,0,0,0,0,0,0.0369379,0,0.0196197,0.0759345,0,0,0.0192556,0,0,0.0342355,0.0760432,0.0226311,0.015362,0.0134498,0.0147878,0.0176505,0.0201,0.0334465,0.0460275,0.0298142,0.0156031,0.0147205,0.0198167,0.0220347,0.00883596,0.0216655,0.0111517,0.0193381,0.0447962,0,0.0104513,0.0639522,0.0448667,0,0,0.0141764,0,0,0.038802,0.0611716,0.0284423,0.0275516,0.0141452,0.0403224,0.0350773,0.0341736,0.12307,0.0404733,0.0329032,0.0702369,0.0530757,0.0861974,0.0169191,0.0208398,0.0120087,0.0189442,0.0328707,0.0223793,0,0,0,0,0,0,0,0,0.0479449,0
896,0.053364,0.054294,0,0,0,0,0,0,0.036764,0,0.0196712,0.0760339,0,0,0.0194953,0,0,0.034242,0.0760646,0.0224064,0.0155134,0.0134147,0.0146637,0.0175747,0.0201137,0.0335002,0.0460171,0.0298789,0.0155989,0.014673,0.0198973,0.0221206,0.0088517,0.0219617,0.0112869,0.0191812,0.0448885,0,0.0104837,0.0641152,0.0450423,0,0,0.0144101,0,0,0.0387842,0.0611946,0.0284418,0.027562,0.0141439,0.0401833,0.0352132,0.0341437,0.123077,0.0405396,0.0329936,0.0702589,0.0531009,0.086238,0.0169078,0.0209015,0.0120452,0.0188783,0.0325406,0.0227341,0,0,0,0,0,0,0,0,0.0479671,0
897,0.053214,0.0538661,0,0,0,0,0,0,0.0367702,0,0.0196963,0.0761392,0,0,0.0197427,0,0,0.0342656,0.0760825,0.0222845,0.0156676,0.0133984,0.014536,0.0174663,0.0201428,0.0334652,0.0460691,0.0299412,0.0155875,0.0146307,0.0200355,0.022156,0.0087869,0.0222677,0.0113781,0.0189629,0.0450082,0,0.0104963,0.0642577,0.0452346,0,0,0.0146741,0,0,0.038797,0.0612178,0.0284368,0.0275435,0.0141432,0.0400382,0.035358,0.0341354,0.123117,0.0405728,0.0329364,0.0702704,0.0531293,0.0862578,0.0169,0.0209833,0.0120913,0.0188543,0.0322112,0.0231069,0,0,0,0,0,0,0,0,0.0481085,0
