Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,x76,x77,LTHI,RANK,x75,LBL,
All Timesteps RMSE,0.0307065,0.0605308,0,0,0,0.0429704,0,0.0193809,0.0558538,0,0,0,0.0208701,0,0,0.0424112,0.0570389,0.0352465,0.0371904,0.0274769,0,0,0.0596115,0.0366773,0.0638782,0.0617548,0.0279892,0.0621502,0.0659499,0.0359529,0.0396649,0,0.0282763,0,0.0349223,0.0129302,0.014765,0.0241646,0,0.0514093,0.0424834,0,0,0.0204452,0,0,0.0226528,0.0738697,0.0222337,0.0241044,0.0336286,0.0549281,0.0337206,0.0310062,0.0438393,0.0638615,0.0553904,0.0320771,0.023213,0.012466,0.0346785,0.0373281,0.0103761,0.00777377,0.0539365,0.050461,0,0,0,0,0,0,0,0.0397352,0.0253458,0,0,0
0,0.0297687,0.0614547,0,0,0,0.0307684,0,0.0198548,0.0474985,0,0,0,0.0181994,0,0,0.0422603,0.0612484,0.0392082,0.0388593,0.0195137,0,0,0.0647897,0.0343386,0.0827779,0.0710687,0.0397975,0.0620903,0.0664623,0.0369433,0.0387558,0,0.0256296,0,0.0384861,0.0127178,0.0151701,0.0245864,0,0.0576403,0.0418522,0,0,0.0198791,0,0,0.0228202,0.073641,0.0144402,0.0277019,0.0343393,0.0515853,0.0342147,0.0285474,0.032482,0.0565478,0.0534583,0.0363888,0.0231495,0.0143322,0.0144938,0.0368655,0.0111566,0.00704441,0.055255,0.0466857,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0294005,0.0618818,0,0,0,0.02875,0,0.0220934,0.0494659,0,0,0,0.0187614,0,0,0.0417562,0.0595915,0.0424248,0.0390404,0.0215504,0,0,0.0635058,0.0340081,0.0755503,0.0680091,0.0374914,0.063758,0.0684694,0.0388628,0.0396664,0,0.0304733,0,0.0378514,0.0124404,0.0153648,0.0288377,0,0.0592071,0.0421143,0,0,0.0201412,0,0,0.0227387,0.0734303,0.00935748,0.028258,0.0348749,0.0521058,0.034634,0.0300438,0.033817,0.0573371,0.0555044,0.0363763,0.0228747,0.015366,0.00906169,0.0365136,0.0111336,0.00719008,0.0557558,0.0465139,0,0,0,0,0,0,0,0.0533586,0.0268933,0,0,0
2,0.0294627,0.062045,0,0,0,0.0278422,0,0.0234004,0.0502466,0,0,0,0.0180199,0,0,0.0422109,0.0588461,0.042423,0.039348,0.0231592,0,0,0.0635545,0.0333062,0.0738214,0.0679349,0.0373415,0.0631592,0.0682088,0.0392711,0.0385754,0,0.0302263,0,0.038644,0.0124237,0.0153188,0.0290902,0,0.0588882,0.0420374,0,0,0.0200721,0,0,0.0227122,0.0737298,0.00892109,0.0283588,0.0349604,0.0519237,0.0342608,0.0299787,0.0331494,0.0570127,0.055298,0.0365336,0.0224251,0.0152208,0.00888614,0.0366045,0.0110462,0.00708087,0.0559108,0.0463284,0,0,0,0,0,0,0,0.0520134,0.0271073,0,0,0
3,0.0294529,0.0621412,0,0,0,0.0261005,0,0.0246983,0.0508975,0,0,0,0.0182704,0,0,0.0420309,0.0580748,0.042941,0.0395541,0.0251545,0,0,0.0634188,0.0332915,0.0719293,0.0677741,0.0367739,0.0624842,0.0677849,0.0396597,0.0374243,0,0.0311399,0,0.0385782,0.0127135,0.0149292,0.0297995,0,0.0587214,0.0420933,0,0,0.0199628,0,0,0.0226684,0.0738555,0.00916883,0.0284949,0.0352876,0.0517014,0.0339377,0.0298789,0.0327748,0.0567188,0.055166,0.0366197,0.0231906,0.0148825,0.00870111,0.0368456,0.0109696,0.00696126,0.0560938,0.0462059,0,0,0,0,0,0,0,0.0521436,0.0270561,0,0,0
4,0.0293867,0.0622513,0,0,0,0.0243192,0,0.0257326,0.0511637,0,0,0,0.0191007,0,0,0.0414683,0.0574535,0.0436449,0.0397695,0.0275386,0,0,0.0632359,0.033571,0.0700625,0.0673717,0.0360741,0.0616801,0.0671775,0.0398352,0.0363363,0,0.0329179,0,0.0382206,0.0132449,0.0139075,0.0306297,0,0.058581,0.0421833,0,0,0.0197394,0,0,0.022733,0.0740288,0.00909026,0.028604,0.035563,0.0514907,0.0336858,0.0298533,0.0327246,0.0564102,0.0550434,0.0366384,0.0238316,0.0146395,0.00873288,0.0370865,0.0110713,0.00687751,0.056412,0.0462181,0,0,0,0,0,0,0,0.0525397,0.0270254,0,0,0
5,0.0294102,0.0623281,0,0,0,0.0249683,0,0.0257636,0.050809,0,0,0,0.0189509,0,0,0.0415424,0.057252,0.0432191,0.0395713,0.0287996,0,0,0.0631178,0.033305,0.0690623,0.0668049,0.035351,0.061352,0.0669511,0.0397612,0.0358589,0,0.0317948,0,0.0384135,0.0132004,0.0140812,0.0305725,0,0.0585237,0.0422702,0,0,0.0196378,0,0,0.0227429,0.0749551,0.00908566,0.0283589,0.0355001,0.0511697,0.0333953,0.0300392,0.0327138,0.0562181,0.0547887,0.036505,0.0238134,0.0145112,0.00868434,0.0372415,0.0111057,0.00672186,0.0565767,0.0463405,0,0,0,0,0,0,0,0.0516825,0.0272767,0,0,0
6,0.0293561,0.0626803,0,0,0,0.027015,0,0.0258841,0.0511241,0,0,0,0.0181116,0,0,0.0424944,0.0566785,0.0457556,0.0396378,0.0270025,0,0,0.0626262,0.0334056,0.068873,0.0668964,0.0346105,0.0611318,0.0669295,0.0388956,0.0357229,0,0.0300093,0,0.0385266,0.0124991,0.0133954,0.0287238,0,0.0586408,0.041695,0,0,0.0201126,0,0,0.0223957,0.0749978,0.00902883,0.0275019,0.0364957,0.0498366,0.0332732,0.0303963,0.0318555,0.055747,0.0544684,0.0370846,0.0231796,0.0148785,0.00879403,0.037113,0.0111118,0.00677894,0.057265,0.0463737,0,0,0,0,0,0,0,0.0499743,0.0273532,0,0,0
7,0.0293003,0.0630036,0,0,0,0.0283393,0,0.0252555,0.0509876,0,0,0,0.0177047,0,0,0.042895,0.0563555,0.0463659,0.0394778,0.025904,0,0,0.0621763,0.0334827,0.0683643,0.0668678,0.0341,0.0617045,0.067619,0.0390405,0.0360979,0,0.0299149,0,0.0386752,0.0121228,0.0131231,0.0288494,0,0.058669,0.041522,0,0,0.020145,0,0,0.0223842,0.0754312,0.00906093,0.0273156,0.0367656,0.0492787,0.0331581,0.0300458,0.0317654,0.0555909,0.0539804,0.0367895,0.023417,0.0148205,0.0088812,0.0370809,0.0109125,0.00681759,0.057568,0.0463607,0,0,0,0,0,0,0,0.048551,0.0271913,0,0,0
8,0.0292733,0.0632823,0,0,0,0.0291248,0,0.0249818,0.050936,0,0,0,0.0175632,0,0,0.0431143,0.0560447,0.0466713,0.0394626,0.0255511,0,0,0.0618521,0.0336326,0.0681125,0.0667082,0.0339511,0.0620598,0.0680429,0.0391929,0.0363337,0,0.0297911,0,0.0386854,0.0118088,0.0133258,0.0287554,0,0.0584893,0.0414602,0,0,0.0201157,0,0,0.0224147,0.0754466,0.00938454,0.0271351,0.0367703,0.0490546,0.0329961,0.0296101,0.03175,0.0552677,0.0535514,0.0365521,0.0230504,0.0144764,0.0093498,0.0371925,0.0108893,0.00681603,0.0576973,0.0464546,0,0,0,0,0,0,0,0.0477773,0.0265136,0,0,0
9,0.0293471,0.0634115,0,0,0,0.0293116,0,0.0248817,0.0508284,0,0,0,0.0175525,0,0,0.0433081,0.0558518,0.0466484,0.0395897,0.0258894,0,0,0.0616636,0.0336697,0.0679743,0.066517,0.0342302,0.0621456,0.0681614,0.0392874,0.0363837,0,0.0294959,0,0.0387253,0.0117588,0.013545,0.0285922,0,0.0583631,0.0414289,0,0,0.0199814,0,0,0.0224028,0.0766918,0.00973044,0.0268179,0.0364958,0.0490361,0.0326989,0.0295513,0.0317316,0.054959,0.053467,0.0360415,0.0228702,0.0140628,0.00967241,0.037356,0.010927,0.00671821,0.057591,0.0466969,0,0,0,0,0,0,0,0.0472781,0.026417,0,0,0
10,0.0294308,0.0634702,0,0,0,0.0288112,0,0.0250842,0.0504974,0,0,0,0.0176328,0,0,0.0432268,0.0556968,0.0461259,0.0395968,0.0266196,0,0,0.0615927,0.0336676,0.0681628,0.0665287,0.0347529,0.0618731,0.0679054,0.0392392,0.0362515,0,0.0292487,0,0.0387586,0.0118916,0.0138377,0.0283765,0,0.058197,0.0414641,0,0,0.0197908,0,0,0.0223797,0.0772875,0.010141,0.0265213,0.0362066,0.0492649,0.0325321,0.0295497,0.0317454,0.0547965,0.0534167,0.0355857,0.0227639,0.0136171,0.010008,0.0375312,0.0108982,0.00657216,0.0574608,0.0469579,0,0,0,0,0,0,0,0.0475335,0.0260369,0,0,0
11,0.0295294,0.0635351,0,0,0,0.0278261,0,0.0256044,0.0499704,0,0,0,0.017771,0,0,0.0429586,0.0555586,0.0449784,0.0396177,0.0276545,0,0,0.0617444,0.0336819,0.0686007,0.0666276,0.034948,0.0612924,0.0672377,0.038941,0.035924,0,0.0289925,0,0.0388284,0.012086,0.0142295,0.0282872,0,0.0579284,0.0415517,0,0,0.0196137,0,0,0.0223568,0.0766945,0.0106411,0.0264246,0.0361048,0.0496604,0.032491,0.0294637,0.0319134,0.0546864,0.05326,0.0352101,0.0229434,0.0129367,0.010501,0.0376971,0.0109111,0.00642354,0.0572953,0.0471741,0,0,0,0,0,0,0,0.0485169,0.0253973,0,0,0
12,0.0297365,0.0633707,0,0,0,0.0265193,0,0.0245796,0.0490121,0,0,0,0.0184119,0,0,0.0420221,0.0556601,0.0441685,0.0395163,0.0303465,0,0,0.0621799,0.0334822,0.0685282,0.0664109,0.0348857,0.0605843,0.0669659,0.0385656,0.034339,0,0.0316892,0,0.0389605,0.0128211,0.0151155,0.0312859,0,0.057475,0.0421491,0,0,0.019152,0,0,0.0225753,0.0755612,0.0110087,0.0270268,0.0355531,0.0508943,0.0322852,0.0289377,0.0332043,0.0549975,0.0529951,0.0339705,0.0246542,0.0128885,0.0102741,0.0380054,0.0108244,0.00617821,0.0567799,0.047392,0,0,0,0,0,0,0,0.0494807,0.024762,0,0,0
13,0.0297971,0.0634736,0,0,0,0.0250829,0,0.0256081,0.04888,0,0,0,0.0184905,0,0,0.0420255,0.0554578,0.0413222,0.039704,0.0294579,0,0,0.0623824,0.0336511,0.0690022,0.0665815,0.0347315,0.0612395,0.0665903,0.0392222,0.0362032,0,0.0299763,0,0.0389226,0.0129361,0.0148803,0.0305461,0,0.0574647,0.0420783,0,0,0.0191053,0,0,0.0225609,0.0753519,0.0113765,0.0269906,0.035254,0.0508333,0.0323016,0.0289372,0.0333206,0.0550469,0.0528867,0.0334293,0.0245284,0.013839,0.0110823,0.0380386,0.0108171,0.00617246,0.0568434,0.0474667,0,0,0,0,0,0,0,0.0497386,0.0243746,0,0,0
14,0.0298647,0.0635162,0,0,0,0.0276799,0,0.0244847,0.0483688,0,0,0,0.0181671,0,0,0.04208,0.0554846,0.0396623,0.039458,0.0269079,0,0,0.0626903,0.0334991,0.0700285,0.0664617,0.0345258,0.0620109,0.0669637,0.0392471,0.0372089,0,0.025719,0,0.0390529,0.0124876,0.0156389,0.029796,0,0.0573664,0.0421385,0,0,0.0192194,0,0,0.0224267,0.0757439,0.0115869,0.026572,0.0350056,0.0506718,0.0323303,0.0286747,0.0331391,0.0550431,0.052569,0.0329651,0.0243469,0.0139453,0.011826,0.0380373,0.010739,0.00603066,0.056885,0.0475136,0,0,0,0,0,0,0,0.0499081,0.0239884,0,0,0
15,0.0299198,0.0634947,0,0,0,0.037086,0,0.0222736,0.0470626,0,0,0,0.0183068,0,0,0.0423362,0.0560886,0.0365399,0.0380834,0.0220198,0,0,0.0624957,0.0335711,0.0733713,0.0664085,0.0329847,0.0632991,0.0672884,0.0385981,0.0399446,0,0.012204,0,0.0389655,0.0126479,0.0155473,0.029233,0,0.0570041,0.0422666,0,0,0.0192816,0,0,0.022386,0.0760137,0.0117645,0.0260928,0.034756,0.0505931,0.0329296,0.0282883,0.0329993,0.0549888,0.0522618,0.0325409,0.0245395,0.0137649,0.0126685,0.0377688,0.0107869,0.00642368,0.0568446,0.0477764,0,0,0,0,0,0,0,0.049562,0.0235902,0,0,0
16,0.0298969,0.0637446,0,0,0,0.0296561,0,0.0229147,0.0473898,0,0,0,0.0183717,0,0,0.0425236,0.0556956,0.0390776,0.0393644,0.023845,0,0,0.0629544,0.0335378,0.0714997,0.0669075,0.0340964,0.0625991,0.0668917,0.0389344,0.0388712,0,0.022054,0,0.0391649,0.0126518,0.015656,0.0292465,0,0.057156,0.0422156,0,0,0.0190388,0,0,0.0223592,0.0752607,0.0121262,0.0261271,0.0345879,0.0501854,0.0324842,0.0280634,0.0330598,0.0550062,0.0520424,0.0319445,0.0247273,0.013581,0.0136364,0.0380592,0.010752,0.00618293,0.0570281,0.0475242,0,0,0,0,0,0,0,0.0502477,0.0229645,0,0,0
17,0.0298644,0.0638015,0,0,0,0.0375042,0,0.0210511,0.0457293,0,0,0,0.0183021,0,0,0.0423413,0.0566966,0.0356278,0.037913,0.0215745,0,0,0.062535,0.0336953,0.0748109,0.0668563,0.0321445,0.0633805,0.066727,0.0377665,0.041345,0,0.0108473,0,0.0390829,0.0126015,0.0156369,0.0292408,0,0.0569241,0.0423569,0,0,0.0191721,0,0,0.0223787,0.0746449,0.0124826,0.025905,0.0346046,0.0501307,0.0331033,0.0275307,0.0331492,0.0549167,0.0515364,0.0314556,0.0249425,0.0135171,0.0146535,0.0377853,0.0107874,0.0064171,0.0568782,0.0478755,0,0,0,0,0,0,0,0.049737,0.0224157,0,0,0
18,0.029813,0.0641713,0,0,0,0.0279499,0,0.0232464,0.0470988,0,0,0,0.0181382,0,0,0.0418991,0.0555061,0.0378294,0.0398604,0.0229144,0,0,0.0631064,0.0335113,0.0720161,0.0667771,0.0334032,0.062601,0.0666489,0.0380957,0.0393167,0,0.0221312,0,0.0393939,0.0125403,0.0155325,0.0294989,0,0.0569784,0.0422686,0,0,0.0188587,0,0,0.0223846,0.0748257,0.0128603,0.0257647,0.0345561,0.0494368,0.0322988,0.0276366,0.033065,0.0551463,0.0514804,0.0309405,0.0250342,0.0132481,0.0157777,0.0383788,0.0107432,0.00604607,0.0571393,0.0475563,0,0,0,0,0,0,0,0.0501581,0.0217483,0,0,0
19,0.0297486,0.0644383,0,0,0,0.0258539,0,0.0230234,0.047655,0,0,0,0.0181824,0,0,0.0419941,0.0552288,0.0364878,0.0404061,0.0229767,0,0,0.0632726,0.0334297,0.0715796,0.0664183,0.0326359,0.0623104,0.0666255,0.0376036,0.0386413,0,0.0226344,0,0.0395882,0.0127989,0.015272,0.0295134,0,0.0567975,0.0422422,0,0,0.0187168,0,0,0.0224056,0.0750203,0.0132738,0.02568,0.0346526,0.048896,0.0320431,0.0274774,0.0330694,0.0553117,0.0513387,0.030495,0.0250608,0.0140253,0.0172458,0.0386848,0.0107265,0.00600198,0.057375,0.0476758,0,0,0,0,0,0,0,0.0496138,0.0211427,0,0,0
20,0.0297159,0.0645006,0,0,0,0.032875,0,0.0205166,0.0466119,0,0,0,0.0180961,0,0,0.0422818,0.0564192,0.0309656,0.0390681,0.0234502,0,0,0.0630437,0.0337016,0.0737558,0.0656866,0.0297881,0.0627558,0.06658,0.0363406,0.0398887,0,0.0118364,0,0.0395569,0.0126972,0.0155894,0.0296907,0,0.0563546,0.0422674,0,0,0.0187467,0,0,0.0224883,0.0751084,0.0129895,0.0251453,0.0339286,0.0485891,0.032433,0.02634,0.0333676,0.0554062,0.0507449,0.0308695,0.0259633,0,0.0180133,0.0385474,0.0107955,0.00618191,0.0573396,0.0483369,0,0,0,0,0,0,0,0.0480593,0.0203371,0,0,0
21,0.029714,0.0648547,0,0,0,0.0243307,0,0.0226706,0.0491285,0,0,0,0.0180892,0,0,0.0423813,0.0546435,0.0336593,0.0414675,0.0240828,0,0,0.0637818,0.0338751,0.07027,0.0652253,0.0303551,0.0614817,0.06643,0.0369742,0.0368804,0,0.0216252,0,0.0397898,0.0127425,0.0156134,0.0299131,0,0.0558847,0.0420146,0,0,0.0183833,0,0,0.0225694,0.0758155,0.0133736,0.0251836,0.0338414,0.0480169,0.0314053,0.0262396,0.0334592,0.055709,0.0508593,0.0304809,0.0258,0,0.0206058,0.0391658,0.0107189,0.00575974,0.057644,0.0481802,0,0,0,0,0,0,0,0.047889,0.0195131,0,0,0
22,0.0298995,0.0648658,0,0,0,0.0344331,0,0.0197629,0.0475616,0,0,0,0.0183117,0,0,0.0423477,0.0564728,0.027875,0.0393524,0.0254807,0,0,0.0635736,0.034267,0.0730737,0.0646216,0.0274362,0.0623609,0.0666177,0.0358489,0.0391498,0,0.00990766,0,0.0396035,0.0130979,0.0149358,0.0291677,0,0.0553245,0.041989,0,0,0.0183654,0,0,0.0226733,0.075458,0.0135977,0.0250939,0.0338093,0.0481558,0.0318025,0.0253204,0.0338655,0.0559772,0.0503213,0.0300751,0.0255791,0,0.0243966,0.0390158,0.0106813,0.00611726,0.0575318,0.0490406,0,0,0,0,0,0,0,0.0462638,0.0192371,0,0,0
23,0.0299587,0.0648375,0,0,0,0.0350163,0,0.0194711,0.0480164,0,0,0,0.0181787,0,0,0.0423191,0.0564778,0.027277,0.0393332,0.0258903,0,0,0.0638966,0.0347435,0.0724998,0.0640323,0.0262793,0.0626319,0.0668298,0.0359191,0.0395522,0,0.00986527,0,0.0395985,0.0128976,0.0152035,0.0290387,0,0.0545835,0.0418113,0,0,0.018305,0,0,0.0227626,0.0752856,0.0142319,0.0254987,0.0335502,0.0482596,0.031543,0.0249356,0.0343992,0.0566342,0.0502596,0.0294768,0.0251719,0,0.0285516,0.0391473,0.0106571,0.00601178,0.0575491,0.0496475,0,0,0,0,0,0,0,0.0452521,0.0187721,0,0,0
24,0.0299452,0.064627,0,0,0,0.0359349,0,0.0189661,0.0480489,0,0,0,0.0179759,0,0,0.0424789,0.056702,0.0269992,0.0391831,0.0263731,0,0,0.0641125,0.0355069,0.0718669,0.0633576,0.0251125,0.0628581,0.0668832,0.0357705,0.0400156,0,0.00968794,0,0.0395061,0.0127316,0.0155179,0.0287101,0,0.0537258,0.0416193,0,0,0.0183461,0,0,0.0229035,0.0748876,0.0155295,0.0255309,0.0333153,0.0487797,0.0313869,0.0247255,0.0351871,0.0574685,0.050298,0.0289494,0.0243819,0,0.0333275,0.0392302,0.01068,0.00596572,0.0574978,0.0502097,0,0,0,0,0,0,0,0.0443405,0.0181423,0,0,0
25,0.029978,0.0642863,0,0,0,0.0371742,0,0.0184651,0.0478192,0,0,0,0.0178386,0,0,0.0427184,0.056979,0.0269338,0.0390165,0.0270691,0,0,0.0642043,0.0364283,0.0712922,0.062743,0.024168,0.0628403,0.0666676,0.0353461,0.0403574,0,0.00924975,0,0.0392873,0.0126213,0.015803,0.0282881,0,0.0527079,0.0414439,0,0,0.0183639,0,0,0.0229717,0.0743853,0.0175582,0.0250987,0.0331693,0.0496479,0.031327,0.0248631,0.0361392,0.0585885,0.0504961,0.0285148,0.0232656,0,0.0384264,0.039239,0.0107518,0.00603326,0.0573438,0.0506421,0,0,0,0,0,0,0,0.0439094,0.0173803,0,0,0
26,0.0300753,0.0638347,0,0,0,0.0385761,0,0.0181091,0.0472922,0,0,0,0.0177646,0,0,0.0428944,0.0572363,0.0268499,0.0390474,0.0277794,0,0,0.064259,0.0373124,0.0708029,0.0622463,0.0237337,0.0625984,0.066285,0.0348825,0.0405078,0,0.00866615,0,0.0389699,0.0126295,0.0159306,0.0276664,0,0.0515711,0.0412737,0,0,0.0184146,0,0,0.0229776,0.0738746,0.0198558,0.0244881,0.0329112,0.0507907,0.0313765,0.0251808,0.0373447,0.059895,0.0508459,0.0279537,0.0221906,0,0.0433914,0.0391048,0.0108126,0.00625693,0.0570972,0.0511531,0,0,0,0,0,0,0,0.0435441,0.016529,0,0,0
27,0.0302102,0.0633621,0,0,0,0.0397231,0,0.0179355,0.0464687,0,0,0,0.0177497,0,0,0.0431612,0.0575046,0.0265298,0.039178,0.0280653,0,0,0.0644129,0.0383235,0.070363,0.0618275,0.0235088,0.0623085,0.0658533,0.0344489,0.0404479,0,0.00816787,0,0.0386048,0.012477,0.0162706,0.0272444,0,0.0504136,0.0411101,0,0,0.0185537,0,0,0.0229619,0.0733019,0.0221689,0.0238095,0.0323205,0.0521292,0.0316595,0.0256512,0.0388323,0.0613637,0.0516245,0.0271836,0.0214305,0,0.0482167,0.0388311,0.0108608,0.00659735,0.0567886,0.0516763,0,0,0,0,0,0,0,0.0430939,0.0157127,0,0,0
28,0.0303989,0.0629335,0,0,0,0.0404028,0,0.0178977,0.0454315,0,0,0,0.0178685,0,0,0.0434903,0.0576863,0.0259691,0.0394191,0.0279108,0,0,0.0648757,0.0395963,0.0697047,0.0615797,0.0231712,0.0620359,0.0655383,0.0342261,0.0402317,0,0.00789814,0,0.0381613,0.0123326,0.016737,0.0270837,0,0.0493168,0.0409337,0,0,0.0187759,0,0,0.0228834,0.0729306,0.0260516,0.0233365,0.0322335,0.053441,0.0321168,0.0265181,0.0396313,0.0624788,0.0525915,0.0258529,0.0204526,0.0123582,0.0528874,0.0384542,0.0108778,0.00699383,0.0564437,0.05207,0,0,0,0,0,0,0,0.0426691,0.0162768,0,0,0
29,0.0306364,0.0624782,0,0,0,0.0411123,0,0.0178159,0.0448974,0,0,0,0.01816,0,0,0.0438358,0.0575358,0.0252188,0.0398756,0.0278783,0,0,0.0654028,0.0408716,0.06929,0.0615069,0.0225883,0.06188,0.0654672,0.0341877,0.0400114,0,0.00770624,0,0.0377692,0.0122313,0.0172111,0.026665,0,0.0485078,0.0407597,0,0,0.0190614,0,0,0.0227527,0.0722721,0.028166,0.0224474,0.0313145,0.0545446,0.0326726,0.0277535,0.0413967,0.0643448,0.053998,0.0252753,0.0199354,0.0114275,0.0581794,0.037986,0.0108768,0.00738644,0.0562039,0.0523768,0,0,0,0,0,0,0,0.0421422,0.016238,0,0,0
30,0.0309288,0.0620597,0,0,0,0.0415773,0,0.0178211,0.0445323,0,0,0,0.0185186,0,0,0.0440296,0.0570939,0.0246067,0.0407429,0.0280995,0,0,0.0661494,0.0419948,0.0691031,0.0613614,0.0220185,0.0620723,0.0657375,0.0344294,0.0399665,0,0.00782505,0,0.0373914,0.0120738,0.0176861,0.0247848,0,0.0477382,0.0406287,0,0,0.0194277,0,0,0.0226008,0.0721095,0.0314457,0.0216548,0.0306508,0.0554426,0.0332483,0.0290569,0.0426392,0.0659754,0.0552045,0.025367,0.0189916,0.00929161,0.0630894,0.0374581,0.0108718,0.00772942,0.0558508,0.0527261,0,0,0,0,0,0,0,0.0418908,0,0,0,0
31,0.0310539,0.061871,0,0,0,0.0418636,0,0.0179419,0.0450788,0,0,0,0.01957,0,0,0.0438541,0.0563227,0.0241183,0.0417847,0.0282907,0,0,0.0667485,0.0430561,0.0688139,0.0611399,0.0217014,0.0624154,0.0661303,0.0348655,0.0400213,0,0.00806349,0,0.0368106,0.0128497,0.0164464,0.0238437,0,0.0473003,0.0405967,0,0,0.0200085,0,0,0.0223459,0.0718834,0.0346618,0.0209535,0.0299098,0.0562668,0.0337629,0.0307171,0.0442301,0.0678774,0.056665,0.0251311,0.0177634,0.00829138,0.0672275,0.0370205,0.0107199,0.00789588,0.0555462,0.0529279,0,0,0,0,0,0,0,0.0417479,0,0,0,0
32,0.0312267,0.0616799,0,0,0,0.0424455,0,0.0180023,0.0459961,0,0,0,0.019706,0,0,0.0440377,0.0557485,0.0237536,0.0425654,0.0285721,0,0,0.0672322,0.0437463,0.0683826,0.0607403,0.0214497,0.062815,0.0665623,0.0353499,0.0402438,0,0.00845992,0,0.0367069,0.0126665,0.0170405,0.0242185,0,0.0469227,0.0407651,0,0,0.0203292,0,0,0.0223202,0.0717532,0.0373193,0.02039,0.0293471,0.0569694,0.0340744,0.03205,0.0459929,0.0695889,0.0577775,0.0250474,0.0168097,0.00743163,0.0709215,0.0367067,0.0107027,0.00802423,0.0553273,0.0532154,0,0,0,0,0,0,0,0.0414074,0,0,0,0
33,0.031276,0.0615252,0,0,0,0.040263,0,0.0165024,0.0474475,0,0,0,0.0199562,0,0,0.0438003,0.055405,0.0225105,0.0422015,0.029212,0,0,0.0668863,0.0437521,0.0667852,0.0595459,0.0208856,0.064283,0.0678816,0.0369914,0.0413852,0,0.00846234,0,0.0362236,0.0128547,0.017377,0.0226017,0,0.0457464,0.0414035,0,0,0.0200723,0,0,0.0229332,0.0711833,0.0476935,0.0207021,0.0292095,0.0582031,0.034543,0.0333599,0.0487969,0.0724094,0.0592024,0.0222959,0.0209006,0.0081616,0.0628392,0.0365373,0.0102148,0.00837718,0.0551217,0.053283,0,0,0,0,0,0,0,0.0399247,0,0,0,0
34,0.0313853,0.0614732,0,0,0,0.0406611,0,0.0168568,0.0493704,0,0,0,0.0200674,0,0,0.043638,0.0548899,0.0224725,0.0422695,0.0291047,0,0,0.0666489,0.0438704,0.0661361,0.0592025,0.0209678,0.0643858,0.0680131,0.0372027,0.0413821,0,0.00827997,0,0.0360982,0.0127963,0.017507,0.0231521,0,0.0452059,0.0417022,0,0,0.0201245,0,0,0.0230923,0.0711884,0.0482636,0.0202742,0.0288914,0.0586643,0.0345488,0.0340012,0.0498839,0.0733365,0.0596454,0.0219601,0.0209904,0.00872845,0.0664999,0.0365395,0.010069,0.0083133,0.0549841,0.0533494,0,0,0,0,0,0,0,0.0391278,0.0268667,0,0,0
35,0.0316967,0.0614233,0,0,0,0.0412773,0,0.017081,0.0506725,0,0,0,0.0200098,0,0,0.0435859,0.0548486,0.022267,0.0424017,0.0290969,0,0,0.0664669,0.0440251,0.0654016,0.0587704,0.0211057,0.0645173,0.0682055,0.0372377,0.0413669,0,0.00803626,0,0.0361357,0.0126171,0.0175643,0.0227406,0,0.0447083,0.0417695,0,0,0.0200351,0,0,0.023298,0.0711509,0.0517015,0.0195635,0.0291345,0.0585809,0.0345531,0.0338423,0.0503526,0.073654,0.059246,0.02296,0.0206322,0.00791823,0.064193,0.03649,0.0102092,0.00851304,0.054728,0.0537125,0,0,0,0,0,0,0,0.0384737,0,0,0,0
36,0.031698,0.0616154,0,0,0,0.0422448,0,0.0172586,0.0521811,0,0,0,0.0200078,0,0,0.0433092,0.0545398,0.022281,0.0422862,0.0291331,0,0,0.0658349,0.0436043,0.0646936,0.0584996,0.0213509,0.0644834,0.0681675,0.0371338,0.0413218,0,0.00801169,0,0.0360044,0.0125859,0.0174103,0.0226762,0,0.0441988,0.0421856,0,0,0.0197675,0,0,0.0235162,0.0710734,0.0474743,0.0195161,0.0295421,0.05872,0.0343937,0.0343246,0.0506353,0.0737391,0.0590272,0.0222633,0.0201209,0.00792887,0.0652726,0.0366134,0.010079,0.00841837,0.0545687,0.053627,0,0,0,0,0,0,0,0.0376936,0.0268883,0,0,0
