Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,x75,x76,x77
123,0.032011,0.0636473,0,0,0,0.0372151,0,0.0225901,0.0506205,0,0,0,0,0.0177839,0,0,0.0425526,0.0552823,0.0454628,0.0385562,0.0256468,0,0,0.0635326,0.0350762,0.0460676,0.0681994,0.0654834,0.0314618,0.0665732,0.0716314,0.0431023,0.040359,0,0.0275253,0,0.0464834,0.0142454,0.0128848,0.0296358,0,0.0306182,0.0523338,0.03922,0,0,0.0269571,0,0,0.0239276,0.0794567,0.00593959,0.0276922,0.0354675,0.052989,0.0354175,0.0346626,0.0337659,0.0604054,0.0584736,0.0331656,0.0290151,0.0164368,0.0397562,0.00774228,0.027296,0.0114529,0.0122027,0.0609879,0.0415108,0,0,0,0,0,0,0,0
124,0.032004,0.0637409,0,0,0,0.0373305,0,0.0224611,0.050175,0,0,0,0,0.0179696,0,0,0.0424144,0.0551327,0.0443634,0.0385575,0.0261984,0,0,0.0636157,0.0351123,0.0463655,0.0679498,0.065233,0.031239,0.0662071,0.0714054,0.0431535,0.0403324,0,0.0264604,0,0.0465644,0.0144595,0.0130857,0.030208,0,0.0300632,0.0524551,0.0392828,0,0,0.0266045,0,0,0.0238722,0.0795923,0.0072328,0.0276113,0.0356351,0.0528015,0.035,0.0345881,0.0335676,0.0602186,0.0584941,0.0328823,0.0288785,0.0163001,0.0394645,0.00782246,0.0276511,0.0114331,0.0120509,0.0609753,0.0416482,0,0,0,0,0,0,0,0
125,0.0319586,0.063973,0,0,0,0.0364209,0,0.0225187,0.0496072,0,0,0,0,0.018068,0,0,0.042325,0.0549446,0.0426013,0.0388405,0.0270477,0,0,0.0639144,0.0351382,0.0477416,0.0685319,0.0653532,0.0316266,0.0650593,0.0702422,0.0426265,0.0396585,0,0.0247727,0,0.0466476,0.0147476,0.0133585,0.0309311,0,0.0291611,0.052792,0.0393207,0,0,0.0263211,0,0,0.0238341,0.0794534,0.00856698,0.0274857,0.0356175,0.0527486,0.0344768,0.0343918,0.0336689,0.0602066,0.0583029,0.0323754,0.028939,0.0164597,0.0389765,0.00776111,0.027891,0.0112551,0.0117238,0.0610453,0.0416498,0,0,0,0,0,0,0,0
126,0.0323024,0.0635607,0,0,0,0.0363953,0,0.0219266,0.0483878,0,0,0,0,0.0194031,0,0,0.0411106,0.0551674,0.0437195,0.0392119,0.03031,0,0,0.0647606,0.0355408,0.0493961,0.0687058,0.0651241,0.032244,0.0630478,0.0691908,0.0411927,0.0362827,0,0.0270655,0,0.0470037,0.0157812,0.0146325,0.0343644,0,0.0291589,0.0526648,0.0399587,0,0,0.0254804,0,0,0.0238995,0.0790228,0.00877279,0.0272009,0.0348831,0.0538865,0.0342123,0.0342115,0.0346723,0.0607164,0.0585345,0.030932,0.0301242,0.0164401,0.0376533,0.00797173,0.0284181,0.0114531,0.0116831,0.0601955,0.0421128,0,0,0,0,0,0,0,0
127,0.0323136,0.0637291,0,0,0,0.0308344,0,0.0245244,0.0479718,0,0,0,0,0.0192595,0,0,0.0411836,0.0547402,0.0389123,0.0398676,0.0296993,0,0,0.0648648,0.0359244,0.049993,0.0694332,0.06541,0.0321858,0.0641644,0.0687645,0.042657,0.0398873,0,0.0241841,0,0.0468756,0.015666,0.0146856,0.0347369,0,0.02816,0.0526535,0.0398509,0,0,0.025328,0,0,0.0239213,0.078751,0.0100722,0.0270153,0.0348138,0.0535535,0.0339841,0.0340679,0.0349175,0.0607289,0.0585459,0.0303986,0.0300853,0.016293,0.0371126,0.00884898,0.0286039,0.0114385,0.0116445,0.0601956,0.0421179,0,0,0,0,0,0,0,0
128,0.032304,0.0638853,0,0,0,0.030869,0,0.0243736,0.0471115,0,0,0,0,0.0190664,0,0,0.0412882,0.054408,0.0384763,0.0401931,0.0281408,0,0,0.065059,0.0361328,0.0506008,0.0706853,0.0656198,0.0317966,0.0647459,0.0690602,0.0426319,0.0409244,0,0.0231804,0,0.0468276,0.0155506,0.0149318,0.0351565,0,0.0270352,0.0522857,0.0397665,0,0,0.0251665,0,0,0.023893,0.0784168,0.0116191,0.026614,0.0350481,0.0533682,0.033779,0.033684,0.0352457,0.0606855,0.0582626,0.029913,0.0300479,0.0164598,0.0365531,0.00974703,0.0287674,0.0114195,0.0116451,0.0600935,0.0421539,0,0,0,0,0,0,0,0
129,0.0322843,0.06398,0,0,0,0.0296055,0,0.0246078,0.0465416,0,0,0,0,0.0189577,0,0,0.0413574,0.0540567,0.0379508,0.0406374,0.0271496,0,0,0.0651333,0.0363073,0.0508282,0.0714429,0.0657083,0.031337,0.0650707,0.06917,0.0423161,0.0415832,0,0.0235427,0,0.0467787,0.0155047,0.015031,0.035185,0,0.0260082,0.0520377,0.0396822,0,0,0.0250783,0,0,0.0238294,0.0783089,0.0128607,0.0260604,0.035188,0.0532302,0.0336649,0.0334202,0.0354191,0.0607206,0.0579927,0.0293829,0.0298427,0.0168329,0.0358602,0.0109543,0.0288498,0.0113986,0.0116405,0.0600131,0.0421843,0,0,0,0,0,0,0,0
130,0.0322319,0.0640383,0,0,0,0.0271514,0,0.0243805,0.0462923,0,0,0,0,0.0188891,0,0,0.0413814,0.05368,0.0369052,0.0411582,0.0263818,0,0,0.0652879,0.036477,0.0505685,0.0716896,0.0655874,0.0307589,0.0651389,0.0692566,0.0417925,0.0416232,0,0.0245746,0,0.0467854,0.0154496,0.0150494,0.0351784,0,0.0249189,0.0517537,0.039529,0,0,0.0249016,0,0,0.0237874,0.0783958,0.0139741,0.0258478,0.0353458,0.0530038,0.0334636,0.0331696,0.0355359,0.0607748,0.0576818,0.0288451,0.0295761,0.0170249,0.0350532,0.0125074,0.0289811,0.0113857,0.0115894,0.0599904,0.042194,0,0,0,0,0,0,0,0
131,0.0321679,0.0640525,0,0,0,0.0245101,0,0.0236739,0.0462675,0,0,0,0,0.018903,0,0,0.0414012,0.0534138,0.0353864,0.0415204,0.0258798,0,0,0.065611,0.0366718,0.0497018,0.071201,0.0651254,0.0298379,0.0649035,0.0692944,0.0412058,0.0409119,0,0.0253661,0,0.04686,0.0154377,0.0150544,0.0350722,0,0.0239058,0.0512509,0.0393175,0,0,0.0246544,0,0,0.0237846,0.0785015,0.0148266,0.0257058,0.0354714,0.0526999,0.0331592,0.0328465,0.0355872,0.0607879,0.057352,0.0283487,0.0292655,0.0171229,0.0342444,0.0145552,0.0292017,0.011363,0.0114801,0.0600515,0.0422423,0,0,0,0,0,0,0,0
132,0.0320515,0.0639569,0,0,0,0.0229899,0,0.0231815,0.0462965,0,0,0,0,0.0188441,0,0,0.0414088,0.0532311,0.0336243,0.0416679,0.0259562,0,0,0.0662205,0.0369106,0.0484501,0.07045,0.0645461,0.0285718,0.0644386,0.0690879,0.0404908,0.0396951,0,0.0255118,0,0.0469226,0.0154395,0.0151071,0.0349251,0,0.0229311,0.0504679,0.03907,0,0,0.0243005,0,0,0.0238515,0.0786457,0.0158265,0.0255317,0.0358593,0.0523909,0.0327467,0.0323113,0.0356168,0.0607031,0.0568019,0.027912,0.0289728,0.0168786,0.0334492,0.0171446,0.0294963,0.0113636,0.0114187,0.0601514,0.0425647,0,0,0,0,0,0,0,0
133,0.0319503,0.063777,0,0,0,0.0225564,0,0.0233458,0.0463806,0,0,0,0,0.0187244,0,0,0.0414026,0.0530684,0.0323081,0.0416496,0.0266489,0,0,0.0670167,0.037395,0.0471916,0.0698517,0.0640745,0.0271617,0.0641956,0.0689236,0.0399955,0.0388507,0,0.025518,0,0.0468664,0.0153984,0.0151525,0.0355453,0,0.0224284,0.0495559,0.0387167,0,0,0.0240524,0,0,0.0239172,0.0788297,0.0164399,0.0251574,0.0351088,0.0520964,0.0324602,0.031298,0.0357654,0.0606871,0.0559306,0.0280368,0.0297432,0,0.0327314,0.0188765,0.0296967,0.0113395,0.0114177,0.0602494,0.0431113,0,0,0,0,0,0,0,0
134,0.031892,0.0637056,0,0,0,0.0228866,0,0.0232722,0.0461935,0,0,0,0,0.0186566,0,0,0.0414333,0.0529694,0.0317259,0.0412898,0.0268983,0,0,0.0678556,0.0377547,0.046237,0.0695329,0.0636856,0.0258516,0.064367,0.0689519,0.0397612,0.0388739,0,0.0255314,0,0.0467599,0.0154173,0.0151738,0.0345594,0,0.021335,0.0488033,0.0384779,0,0,0.0238584,0,0,0.0239694,0.078609,0.0175981,0.0255714,0.036292,0.0521778,0.0322577,0.0309852,0.0358331,0.0607161,0.0554865,0.0273779,0.0277053,0.013992,0.0316733,0.0244595,0.0298338,0.0113288,0.0114742,0.0603659,0.0437181,0,0,0,0,0,0,0,0
135,0.0318973,0.0635891,0,0,0,0.0237097,0,0.0228183,0.0458454,0,0,0,0,0.0184118,0,0,0.0414196,0.0530254,0.0317041,0.0409133,0.0265571,0,0,0.0684921,0.03825,0.0453251,0.0689971,0.0630757,0.0247111,0.0646526,0.0690806,0.039494,0.0393605,0,0.0256112,0,0.0465144,0.0152926,0.0151614,0.0345728,0,0.0206461,0.0479895,0.038227,0,0,0.0238475,0,0,0.0240874,0.0781831,0.0187533,0.0254351,0.0360933,0.052644,0.0323025,0.0304775,0.0362807,0.061222,0.0552547,0.0268907,0.0264191,0.0132074,0.0306554,0.0287494,0.0297215,0.0113861,0.0116249,0.0604248,0.0444335,0,0,0,0,0,0,0,0
136,0.0319417,0.0633766,0,0,0,0.024653,0,0.0221663,0.0453048,0,0,0,0,0.0180259,0,0,0.0414102,0.0532943,0.0320371,0.0406195,0.0262742,0,0,0.0687902,0.039189,0.0445446,0.0683051,0.062354,0.0239562,0.0646882,0.068963,0.0389729,0.0398322,0,0.0256598,0,0.0461242,0.0151358,0.0151047,0.0342364,0,0.0200977,0.0470915,0.0379224,0,0,0.0239855,0,0,0.0242224,0.0775237,0.0205662,0.0249551,0.035808,0.053492,0.0325416,0.0303738,0.0372397,0.0621906,0.0554014,0.0265095,0.0249134,0.0129448,0.0296468,0.0334639,0.0294391,0.0114503,0.0118903,0.0604065,0.0451998,0,0,0,0,0,0,0,0
137,0.0319936,0.0630554,0,0,0,0.0254167,0,0.0215753,0.0446111,0,0,0,0,0.0176134,0,0,0.0414838,0.053682,0.0323465,0.0406085,0.0264113,0,0,0.0689275,0.0402857,0.0439335,0.0677053,0.0617838,0.0236289,0.0643458,0.0684763,0.0382681,0.0400982,0,0.0255405,0,0.0456213,0.0149537,0.0150935,0.0339083,0,0.0194666,0.0460174,0.037612,0,0,0.0243682,0,0,0.0243438,0.0768072,0.0228135,0.0242017,0.0351824,0.0545974,0.03295,0.0306906,0.0384846,0.0635055,0.0559457,0.0260895,0.0235142,0.012822,0.0285482,0.0381017,0.0291142,0.0114575,0.01231,0.0602612,0.0459548,0,0,0,0,0,0,0,0
138,0.0320785,0.0625579,0,0,0,0.0258729,0,0.0213333,0.0438251,0,0,0,0,0.0172268,0,0,0.0416403,0.05409,0.0323121,0.0409598,0.0267479,0,0,0.0691499,0.0414776,0.0434551,0.0672811,0.0613969,0.0234415,0.0637748,0.0678237,0.0375935,0.040085,0,0.0251467,0,0.04505,0.0147645,0.0150577,0.0337574,0,0.0185586,0.04491,0.0372725,0,0,0.0249534,0,0,0.0244617,0.0761838,0.025049,0.0232922,0.0343423,0.0558967,0.0335429,0.0313411,0.0398955,0.0650905,0.056823,0.0252189,0.0224393,0.0130625,0.0272922,0.0424668,0.0285854,0.0116259,0.0128008,0.0599735,0.0464488,0,0,0,0,0,0,0,0
139,0.0321906,0.0619876,0,0,0,0.0260926,0,0.0213674,0.0430236,0,0,0,0,0.016884,0,0,0.0418575,0.0544693,0.0317671,0.0415244,0.0268255,0,0,0.0695109,0.0427185,0.0432303,0.0669584,0.0611232,0.0231188,0.0634401,0.067407,0.0371329,0.0396071,0,0.024348,0,0.0444891,0.0144902,0.0151876,0.032713,0,0.0178868,0.044038,0.0369353,0,0,0.0256786,0,0,0.0246221,0.0756869,0.0270326,0.0228647,0.0331916,0.0573152,0.0342489,0.0324955,0.0414737,0.0669131,0.0580564,0.0244305,0.0217132,0.0136119,0.0263624,0.0464765,0.0280244,0.0118984,0.0132931,0.059576,0.0468019,0,0,0,0,0,0,0,0
140,0.0323094,0.0614748,0,0,0,0.0262168,0,0.0215173,0.0424135,0,0,0,0,0.0166523,0,0,0.042072,0.0547229,0.0308007,0.0422435,0.0267027,0,0,0.0699717,0.0439529,0.0430221,0.0667127,0.0609564,0.0226263,0.0632843,0.067321,0.037014,0.0391759,0,0.0233479,0,0.0439885,0.0141863,0.0153873,0.0313539,0,0.0176797,0.043397,0.0366322,0,0,0.0264904,0,0,0.0248041,0.0753039,0.0284278,0.0223135,0.0319571,0.0585728,0.0350569,0.0341316,0.0432764,0.0689096,0.0595932,0.024021,0.0214627,0.0132969,0.02601,0.0496543,0.0273366,0.0122318,0.0138075,0.0591214,0.0472414,0,0,0,0,0,0,0,0
141,0.0325075,0.0610597,0,0,0,0.0262952,0,0.0216756,0.0422504,0,0,0,0,0.0166022,0,0,0.0422567,0.0547053,0.0297319,0.0431818,0.0267843,0,0,0.0704849,0.0450862,0.0428155,0.0665261,0.0608831,0.0221179,0.0632552,0.0675032,0.0371811,0.0388789,0,0.0225185,0,0.0435226,0.0139612,0.0155906,0.0290595,0,0.0182413,0.0428838,0.0363829,0,0,0.0272927,0,0,0.024926,0.075096,0.0295208,0.0215847,0.0309004,0.0595758,0.0357808,0.0359916,0.0451944,0.0708907,0.0612487,0.0236858,0.0213541,0.0126182,0.0260571,0.0526581,0.0266552,0.0124959,0.0142395,0.0586622,0.0477387,0,0,0,0,0,0,0,0
142,0.0326712,0.0607873,0,0,0,0.0262804,0,0.0218209,0.04271,0,0,0,0,0.0167232,0,0,0.0424097,0.0544909,0.0288167,0.044142,0.0272119,0,0,0.070929,0.0460977,0.0423169,0.0662017,0.0606964,0.0216324,0.0633836,0.0678346,0.0374956,0.0387113,0,0.0219686,0,0.0431646,0.0138717,0.0157195,0.0257531,0,0.0191217,0.042482,0.0361992,0,0,0.0279699,0,0,0.0250311,0.0749994,0.0303072,0.0206773,0.0301953,0.0601962,0.0364057,0.0376812,0.0470264,0.0726018,0.0626649,0.0226257,0.0212984,0.0121579,0.0259889,0.0560903,0.0260874,0.0126347,0.0145291,0.0582956,0.0481761,0,0,0,0,0,0,0,0
143,0.0327843,0.0606824,0,0,0,0.026232,0,0.021951,0.0437707,0,0,0,0,0.0168992,0,0,0.0424571,0.0542893,0.0282302,0.0448549,0.027683,0,0,0.0711853,0.0469656,0.0413429,0.065704,0.060319,0.0212561,0.0635722,0.0680975,0.0377276,0.0386049,0,0.0215803,0,0.0429373,0.0138465,0.0157432,0.022218,0,0.0201123,0.042115,0.0360532,0,0,0.0284354,0,0,0.0251256,0.0749574,0.0317498,0.019784,0.0299484,0.0607389,0.0368508,0.0389025,0.0485752,0.0738698,0.063483,0.0215285,0.0213221,0.011855,0.0259093,0.0604386,0.0257309,0.012696,0.014694,0.0581149,0.0485555,0,0,0,0,0,0,0,0
144,0.0328592,0.0607106,0,0,0,0.0261925,0,0.0220583,0.0451783,0,0,0,0,0.0171145,0,0,0.0423915,0.0542096,0.027942,0.0452285,0.0279765,0,0,0.0712,0.0477276,0.0403451,0.0651097,0.0598759,0.0210793,0.0637349,0.0682489,0.0378353,0.0384977,0,0.0212293,0,0.0427814,0.0138349,0.0156557,0.0202643,0,0.0213997,0.0418716,0.0359602,0,0,0.0286788,0,0,0.0251772,0.0749315,0.0342285,0.0190276,0.0298525,0.0612769,0.0370431,0.0394283,0.0496878,0.0746507,0.063736,0.021939,0.0214217,0.011403,0.0261773,0.0650181,0.0255894,0.0127028,0.0147431,0.0580648,0.0486909,0,0,0,0,0,0,0,0
145,0.0329951,0.0607677,0,0,0,0.0262301,0,0.0221817,0.0466576,0,0,0,0,0.0174382,0,0,0.0421748,0.0541095,0.0277779,0.0454405,0.0280634,0,0,0.0708416,0.0482181,0.0394634,0.0644677,0.0594824,0.0211058,0.0637119,0.0682872,0.0378062,0.0382809,0,0.0206675,0,0.0426666,0.0140079,0.0151732,0.0201394,0,0.0228554,0.0417172,0.0359648,0,0,0.028764,0,0,0.0252298,0.0749013,0.0363989,0.0184746,0.0298259,0.0615019,0.0370419,0.0395162,0.0503562,0.0749971,0.0637689,0.0223216,0.0214176,0.010882,0.0265841,0.0679651,0.0255603,0.0126629,0.0147048,0.0580804,0.0488021,0,0,0,0,0,0,0,0
146,0.0331528,0.0608056,0,0,0,0.0265959,0,0.0222605,0.0478148,0,0,0,0,0.0175068,0,0,0.0419981,0.0540041,0.0276558,0.045442,0.0280862,0,0,0.070359,0.0482029,0.0386905,0.0638704,0.0591137,0.0211842,0.0635725,0.0682452,0.0377135,0.0380996,0,0.019828,0,0.0427912,0.0140973,0.0148937,0.0204139,0,0.0232254,0.0414218,0.0360845,0,0,0.0286508,0,0,0.0253195,0.0748602,0.0370488,0.0180107,0.0302113,0.0614399,0.0368151,0.0395029,0.0508024,0.0751823,0.0636539,0.0221949,0.0212392,0.0105864,0.0265343,0.068659,0.0256077,0.0126389,0.014653,0.0580836,0.0489571,0,0,0,0,0,0,0,0
147,0.0332377,0.0608867,0,0,0,0.027238,0,0.0223804,0.048933,0,0,0,0,0.0174377,0,0,0.0418341,0.0538653,0.0274582,0.0453674,0.0280795,0,0,0.0696864,0.0479406,0.0380881,0.0633702,0.0588186,0.0213864,0.0634449,0.0681894,0.0376537,0.037923,0,0.0186814,0,0.0429651,0.0141412,0.014712,0.0199592,0,0.0232272,0.0410448,0.0362783,0,0,0.0284887,0,0,0.0254061,0.0749358,0.0364366,0.0176668,0.0310149,0.0611115,0.0365582,0.0396464,0.0512859,0.0754049,0.0635701,0.0221718,0.0206354,0.0101179,0.0263655,0.0677803,0.0257199,0.0126271,0.0146223,0.0580992,0.0490516,0,0,0,0,0,0,0,0
148,0.0332975,0.0610492,0,0,0,0.0281326,0,0.022481,0.0501963,0,0,0,0,0.01733,0,0,0.0416908,0.0537842,0.0271656,0.0452356,0.0280423,0,0,0.0688403,0.047567,0.0376322,0.0629269,0.0586261,0.0216186,0.0633559,0.068102,0.03762,0.0377316,0,0.0172927,0,0.0430471,0.0141486,0.0145835,0.0191925,0,0.0233286,0.0405866,0.0364819,0,0,0.0283418,0,0,0.0254435,0.0752237,0.0354045,0.0172794,0.0319665,0.0606073,0.0364656,0.0397925,0.0517559,0.0756668,0.0635441,0.0226228,0.019935,0.00950138,0.0263873,0.0660471,0.0258575,0.0126036,0.0146361,0.0581321,0.049046,0,0,0,0,0,0,0,0
149,0.0333185,0.0611604,0,0,0,0.0292159,0,0.0225782,0.0514013,0,0,0,0,0.0172296,0,0,0.041622,0.0537598,0.0266617,0.0452339,0.0279775,0,0,0.0680483,0.0470854,0.0372504,0.0622968,0.0585186,0.0219025,0.0632257,0.0680282,0.0376445,0.037531,0,0.0156506,0,0.0429971,0.0141289,0.0145058,0.0185817,0,0.0233536,0.0400878,0.0366071,0,0,0.0282693,0,0,0.0254688,0.0757438,0.0345011,0.0168926,0.0327079,0.0601747,0.0364369,0.0397784,0.05214,0.0758749,0.0635042,0.0231961,0.019434,0.00892645,0.0268959,0.0642483,0.0259603,0.0125737,0.0147072,0.0581155,0.0490007,0,0,0,0,0,0,0,0
150,0.0332752,0.0611468,0,0,0,0.0304051,0,0.0226574,0.0525268,0,0,0,0,0.0171557,0,0,0.0416647,0.0537667,0.0260462,0.0453606,0.0279195,0,0,0.0674031,0.0465264,0.0368325,0.0617134,0.0584564,0.0221823,0.0631474,0.0679735,0.0377489,0.0373952,0,0.0139307,0,0.0428574,0.0141354,0.0144456,0.0184191,0,0.0234926,0.0395449,0.0367211,0,0,0.0283041,0,0,0.025536,0.076362,0.0340505,0.0165704,0.0331476,0.0598872,0.0366227,0.0398006,0.0524381,0.0760382,0.0634806,0.0236855,0.019237,0.00853106,0.027607,0.0629462,0.0258803,0.012609,0.014849,0.0580313,0.0488574,0,0,0,0,0,0,0,0
151,0.0332149,0.0610156,0,0,0,0.0316686,0,0.0227147,0.0536133,0,0,0,0,0.0170692,0,0,0.0417869,0.0537474,0.0254005,0.0455087,0.0279143,0,0,0.0669296,0.046034,0.036286,0.0611449,0.0583651,0.0224067,0.0630035,0.0678976,0.0379127,0.0373463,0,0.0122446,0,0.042652,0.01413,0.0144267,0.0185429,0,0.0239057,0.0389378,0.0368371,0,0,0.0284682,0,0,0.0256336,0.0769881,0.0338382,0.0162302,0.0330588,0.0597597,0.0368596,0.0398045,0.0526454,0.0761828,0.0635048,0.0232082,0.0192176,0.00833186,0.0280756,0.0621445,0.0256327,0.0126804,0.0150517,0.057887,0.0487058,0,0,0,0,0,0,0,0
152,0.0331834,0.0608236,0,0,0,0.0329155,0,0.0227645,0.0546508,0,0,0,0,0.0169623,0,0,0.0419389,0.0537018,0.0247625,0.0455725,0.0279408,0,0,0.0666608,0.0455959,0.0356586,0.0604814,0.0582419,0.02261,0.0627445,0.0677831,0.0380881,0.0370979,0,0.0106764,0,0.0424329,0.0140777,0.014472,0.0186191,0,0.0243752,0.0383061,0.0369784,0,0,0.028742,0,0,0.025669,0.0774496,0.0336994,0.0159222,0.0326962,0.059793,0.0370626,0.0397852,0.0528377,0.076377,0.0634924,0.0227051,0.0192531,0.00820413,0.028039,0.061444,0.0254642,0.0127398,0.0152169,0.0577084,0.0486124,0,0,0,0,0,0,0,0
153,0.0330731,0.060603,0,0,0,0.0341374,0,0.022866,0.055674,0,0,0,0,0.0169266,0,0,0.0421325,0.0535967,0.0243204,0.0454791,0.0279333,0,0,0.066573,0.0451842,0.0351644,0.0596872,0.058129,0.0228627,0.062654,0.0676527,0.0381522,0.0368873,0,0.00931468,0,0.0422442,0.0140398,0.0144948,0.0185779,0,0.0246265,0.0379028,0.0371015,0,0,0.0290563,0,0,0.0256819,0.0776994,0.0335785,0.015759,0.0323531,0.0598991,0.0373537,0.0397423,0.0530609,0.0765342,0.0634147,0.0231406,0.0192888,0.00805877,0.027919,0.0606935,0.0252623,0.0128166,0.0153618,0.0574906,0.0486073,0,0,0,0,0,0,0,0
154,0.0329159,0.0603943,0,0,0,0.0352926,0,0.0229474,0.0566728,0,0,0,0,0.0169215,0,0,0.0423462,0.0533649,0.0239709,0.0452916,0.0279209,0,0,0.0665243,0.0448648,0.0345532,0.058922,0.0580376,0.0231444,0.0625716,0.0675444,0.038159,0.0367746,0,0.00817768,0,0.042078,0.0140209,0.0145242,0.0185369,0,0.0247693,0.0376696,0.0371403,0,0,0.0293098,0,0,0.0257269,0.0777666,0.0334922,0.0157631,0.0321733,0.060088,0.0375753,0.0397071,0.0533641,0.0763744,0.063294,0.0241434,0.0192053,0.00783086,0.0278837,0.0600396,0.0250431,0.0128591,0.0154708,0.0572666,0.0485715,0,0,0,0,0,0,0,0
155,0.032898,0.060249,0,0,0,0.0363282,0,0.0229546,0.0576155,0,0,0,0,0.0169222,0,0,0.0424814,0.0530764,0.0236517,0.045024,0.0279548,0,0,0.066406,0.0446372,0.033883,0.0582502,0.0579416,0.0234298,0.0625013,0.0674622,0.0381614,0.0365314,0,0.00730609,0,0.0419408,0.014,0.0145499,0.0185114,0,0.0249161,0.037576,0.0371226,0,0,0.0294564,0,0,0.0257375,0.0778544,0.0334228,0.0159478,0.0321763,0.060351,0.0376318,0.0396835,0.0536927,0.0762457,0.0631581,0.0247703,0.018948,0.00739342,0.0281558,0.0597045,0.0248613,0.0128861,0.0155084,0.0570752,0.0485053,0,0,0,0,0,0,0,0
156,0.0328857,0.0600928,0,0,0,0.037277,0,0.0229275,0.0585561,0,0,0,0,0.0169443,0,0,0.0425518,0.052881,0.0234115,0.0446902,0.0279978,0,0,0.0662506,0.0445101,0.0332479,0.0576965,0.0578475,0.0236581,0.0623871,0.0673653,0.0382332,0.036353,0,0.00676242,0,0.0418532,0.0139976,0.0145683,0.0185661,0,0.0251059,0.0376165,0.0370933,0,0,0.0295459,0,0,0.0257256,0.0781182,0.0333695,0.0162311,0.0323535,0.0607143,0.0374928,0.0396003,0.0539734,0.0761815,0.0629605,0.0248565,0.0184725,0.00673322,0.0284924,0.0596771,0.0247943,0.0128807,0.0154785,0.0569099,0.0484794,0,0,0,0,0,0,0,0
157,0.0328227,0.0599334,0,0,0,0.0381248,0,0.0229328,0.0595894,0,0,0,0,0.0169875,0,0,0.0425666,0.0528196,0.0232483,0.0442862,0.0280552,0,0,0.0659404,0.0444257,0.0327337,0.057181,0.0577892,0.0238957,0.0621773,0.0672173,0.0383039,0.0363056,0,0.00652718,0,0.0418488,0.0139963,0.0145824,0.0187969,0,0.0253349,0.0377735,0.037053,0,0,0.029502,0,0,0.0256499,0.0784672,0.0335047,0.0166131,0.0326703,0.0611734,0.0372991,0.0394025,0.0541852,0.0761478,0.0627269,0.0250533,0.0178333,0.00599174,0.0289501,0.059853,0.0248292,0.0128277,0.0153756,0.0567762,0.0484242,0,0,0,0,0,0,0,0
158,0.0327262,0.0597663,0,0,0,0.0388512,0,0.0229779,0.0606823,0,0,0,0,0.0170037,0,0,0.0423851,0.0528385,0.0232235,0.043777,0.0281372,0,0,0.0655093,0.0444151,0.0322818,0.0566712,0.0577342,0.0242102,0.0619629,0.0670604,0.0382746,0.0363161,0,0.0065526,0,0.0419142,0.0139455,0.0145549,0.0191339,0,0.0254779,0.0380359,0.0369733,0,0,0.0293713,0,0,0.0255554,0.0788047,0.0338487,0.0169916,0.03311,0.0618415,0.0369498,0.0391295,0.0543528,0.0761056,0.062448,0.025558,0.0171061,0.00527277,0.0295785,0.0601889,0.0249658,0.0127307,0.0152013,0.0566888,0.0483517,0,0,0,0,0,0,0,0
159,0.0326557,0.0596492,0,0,0,0.0394827,0,0.0230252,0.0617044,0,0,0,0,0.0169763,0,0,0.0419476,0.0528089,0.023373,0.0431942,0.0282591,0,0,0.0648071,0.0444716,0.0318529,0.056153,0.0576768,0.024526,0.0619236,0.066912,0.0382803,0.0360821,0,0.00675619,0,0.0419808,0.0138765,0.0144461,0.0196302,0,0.0256201,0.0383355,0.0368784,0,0,0.0291813,0,0,0.0254768,0.0791004,0.0343057,0.017374,0.0335786,0.062613,0.036445,0.0388464,0.0544948,0.0760751,0.06211,0.026255,0.0163094,0.00466101,0.0303847,0.060926,0.0251456,0.0126161,0.0149849,0.0566865,0.0482626,0,0,0,0,0,0,0,0
160,0.0326102,0.0596553,0,0,0,0.0400528,0,0.023066,0.0626533,0,0,0,0,0.0170124,0,0,0.0416843,0.0528773,0.0233011,0.0426331,0.0283844,0,0,0.064056,0.0445917,0.0314752,0.0556647,0.0576067,0.0248205,0.0618285,0.0667554,0.038294,0.0358456,0,0.00699729,0,0.0420167,0.013826,0.0144213,0.0201136,0,0.0258528,0.0385555,0.0367739,0,0,0.0288875,0,0,0.0253791,0.0793596,0.034907,0.0177495,0.0339456,0.063306,0.0358768,0.038597,0.054691,0.0759901,0.0617914,0.0270411,0.0155581,0.00422578,0.0311065,0.0620246,0.0253644,0.0124485,0.0147197,0.0568014,0.0481891,0,0,0,0,0,0,0,0
