Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,x71,RTIBA
1716,0,0,0,0,0.0538898,0.0583987,0,0,0,0.0319321,0,0.0157275,0.0501019,0,0,0.0228904,0,0,0.0409756,0.0586263,0.031275,0.0319755,0.0209586,0.071977,0.0513007,0.0551272,0.0770437,0.0522637,0.017012,0.0553688,0.057907,0.0297386,0.0364696,0.0217898,0.0347128,0.0149415,0.0179252,0.0113369,0,0.0248394,0.054959,0.0314726,0,0,0.0252055,0,0,0.0225309,0.0773998,0.0208988,0.0192201,0.0211087,0.0621404,0.0380605,0.0698015,0.0842112,0.0519361,0.0313675,0.0247245,0,0,0.0364272,0.0316397,0.00563514,0.0164138,0.0523402,0.0614814,0,0,0,0,0.0276281
1717,0,0,0,0,0.0538194,0.058192,0,0,0,0.031144,0,0.0157364,0.0499816,0,0,0.0229229,0,0,0.0408451,0.05881,0.0320057,0.0314873,0.0208734,0.0717343,0.0504626,0.0554132,0.0773298,0.0525065,0.0170951,0.0552184,0.0576482,0.0295095,0.0365049,0.0232152,0.0343442,0.014922,0.0177611,0.0143872,0,0.0241365,0.0555842,0.0319372,0,0,0.0251177,0,0,0.0225095,0.0765122,0.0231733,0.0205858,0.0206722,0.0625617,0.0378697,0.0701237,0.085894,0.0534924,0.0296894,0.0218709,0,0.0339583,0.0341151,0.0318603,0.00564971,0.0162883,0.0521283,0.061078,0,0,0,0,0.029585
1718,0,0,0,0,0.0538726,0.05807,0,0,0,0.0304071,0,0.0157022,0.049593,0,0,0.0229118,0,0,0.040812,0.0590938,0.0324981,0.0319288,0.0210417,0.0721158,0.0508096,0.055468,0.0774217,0.052528,0.017032,0.0552535,0.0576104,0.0294714,0.03665,0.0244891,0.0345599,0.0148545,0.0178162,0.0106516,0,0.0251484,0.0552589,0.0318132,0,0,0.0254272,0,0,0.0226283,0.0774843,0.0205919,0.0190446,0.0213645,0.0622749,0.0381193,0.0700318,0.0842837,0.0518917,0.0315224,0.0245963,0,0,0.0373439,0.0314537,0.00565677,0.0165844,0.0518823,0.0616951,0,0,0,0,0.0278035
1719,0,0,0,0,0.053719,0.057895,0,0,0,0.0296769,0,0.01577,0.0494275,0,0,0.0227973,0,0,0.0406379,0.0593949,0.0331469,0.0315733,0.0208395,0.0718727,0.0500623,0.0558928,0.0777065,0.0527963,0.0172068,0.0551029,0.0573317,0.0292896,0.0367035,0.0258462,0.0344177,0.0148222,0.0175814,0.0136762,0,0.0242406,0.0558178,0.0319828,0,0,0.0254183,0,0,0.0226503,0.0770447,0.0230854,0.0202836,0.0206712,0.0627029,0.0381565,0.0703357,0.0859185,0.0534984,0.0298577,0.0219238,0,0.0339133,0.0350659,0.0314318,0.00567105,0.0166403,0.051844,0.0612816,0,0,0,0,0.0297312
1720,0,0,0,0,0.0537747,0.0576927,0,0,0,0.0290623,0,0.0158053,0.049251,0,0,0.0227816,0,0,0.0405801,0.0597302,0.0335678,0.0316654,0.0208335,0.0719377,0.0498403,0.056184,0.0778233,0.0528985,0.0171912,0.0551795,0.0573163,0.0293117,0.0368623,0.0271809,0.0343157,0.0147221,0.0175806,0.0132579,0,0.0242745,0.0559211,0.032074,0,0,0.0254828,0,0,0.022596,0.0773785,0.0230648,0.0200982,0.0205744,0.0628441,0.0381757,0.070351,0.0858856,0.0534188,0.0298734,0.0220365,0,0.0338095,0.0356272,0.0314454,0.00563235,0.0166844,0.0516731,0.0613009,0,0,0,0,0.029678
1721,0,0,0,0,0.0540179,0.057479,0,0,0,0.0285418,0,0.0157814,0.0490843,0,0,0.0228551,0,0,0.0406582,0.0600584,0.0338191,0.0321185,0.0210697,0.0723121,0.0500966,0.0562181,0.0777644,0.0528551,0.0169677,0.0554865,0.057546,0.0295387,0.0371243,0.0283106,0.0343192,0.0147035,0.0177175,0.00960717,0,0.0253949,0.0556823,0.0320626,0,0,0.0256092,0,0,0.0225046,0.0780706,0.0201987,0.0188854,0.0211014,0.0627532,0.0381405,0.0702099,0.0841993,0.0516451,0.0315978,0.0245019,0,0,0.0389731,0.0314622,0.00553595,0.0166716,0.0513629,0.061738,0,0,0,0,0.027626
1722,0,0,0,0,0.0539556,0.0573442,0,0,0,0.0279915,0,0.0158418,0.0490841,0,0,0.0226972,0,0,0.0405306,0.0602856,0.0342989,0.0318454,0.0209391,0.0721122,0.0493793,0.0564122,0.0779435,0.0530725,0.016897,0.0555334,0.0575183,0.0295969,0.0372666,0.0294019,0.0342847,0.0148046,0.0174175,0.0126824,0,0.0242482,0.0562446,0.0321915,0,0,0.0256392,0,0,0.0223933,0.0774186,0.0228657,0.0200554,0.0208345,0.0631761,0.0380804,0.0704673,0.0857922,0.0530455,0.0298375,0.0215556,0,0.0336933,0.0365258,0.0316192,0.00548159,0.0166075,0.0512819,0.0614481,0,0,0,0,0.0294039
1723,0,0,0,0,0.05404,0.0572199,0,0,0,0.0275022,0,0.0158783,0.0489418,0,0,0.0226324,0,0,0.0404778,0.0605477,0.0346299,0.0319644,0.0209659,0.0721471,0.049135,0.0564525,0.0779515,0.0531473,0.0166622,0.0556898,0.0576136,0.0297608,0.0374428,0.0304467,0.0342806,0.0147911,0.0173474,0.0123909,0,0.0242926,0.0564185,0.0322928,0,0,0.0256978,0,0,0.0223422,0.0781564,0.0228037,0.0198924,0.0211086,0.0632291,0.0380289,0.070715,0.0858207,0.0529778,0.0297729,0.0215465,0,0.0336021,0.0369368,0.0317011,0.00546219,0.0165376,0.0510893,0.0616712,0,0,0,0,0.0293075
1724,0,0,0,0,0.0541042,0.0571745,0,0,0,0.0270353,0,0.0159351,0.0487447,0,0,0.0225579,0,0,0.0403938,0.0607785,0.0349655,0.0320948,0.0209821,0.0720976,0.048937,0.0565341,0.0778992,0.0532084,0.0164613,0.0558247,0.0576756,0.0298999,0.0375787,0.0315348,0.0342726,0.0147464,0.0172601,0.0120333,0,0.0243018,0.0565981,0.0323928,0,0,0.0257247,0,0,0.0223199,0.0791916,0.0227315,0.01968,0.0212883,0.0631396,0.037944,0.0710961,0.0859661,0.0530304,0.02968,0.0215435,0,0.0335118,0.0373507,0.0317623,0.00541995,0.0164852,0.0509459,0.0618471,0,0,0,0,0.0292562
1725,0,0,0,0,0.0541631,0.0571219,0,0,0,0.0265646,0,0.0159901,0.0487485,0,0,0.0224885,0,0,0.04029,0.060965,0.0352993,0.0321992,0.0210151,0.0720414,0.0486836,0.0565871,0.0778264,0.0532435,0.0162767,0.0559824,0.0577455,0.0300146,0.0377538,0.0327248,0.0342535,0.0147341,0.0171345,0.0117278,0,0.0244091,0.0567242,0.0324945,0,0,0.025727,0,0,0.0222804,0.0793385,0.0227229,0.0195552,0.0215832,0.062997,0.0377982,0.0712142,0.0859948,0.0527394,0.0294907,0.0214299,0,0.0334257,0.0377998,0.0318111,0.00534956,0.0164109,0.0507845,0.0620453,0,0,0,0,0.0292994
1726,0,0,0,0,0.0543625,0.0570204,0,0,0,0.0261523,0,0.0160029,0.0487087,0,0,0.0224826,0,0,0.040283,0.0612028,0.0355389,0.0325866,0.0212597,0.0722468,0.0488148,0.0564339,0.0775982,0.0531201,0.0160535,0.0562506,0.0579473,0.0301966,0.0380037,0.0338749,0.0342886,0.0146784,0.0172037,0.00847581,0,0.025878,0.0564641,0.0325468,0,0,0.0257839,0,0,0.0222576,0.0799036,0.0196457,0.0184905,0.022186,0.0626122,0.0376323,0.0710515,0.08435,0.0505501,0.0312657,0.0241514,0,0,0.04126,0.0317946,0.00526399,0.0163244,0.0505173,0.0626797,0,0,0,0,0.027282
1727,0,0,0,0,0.0543088,0.0569278,0,0,0,0.0256358,0,0.0161051,0.048835,0,0,0.0223434,0,0,0.0401455,0.0613045,0.0359871,0.0323099,0.0211227,0.0718891,0.0480518,0.0566912,0.0776077,0.0532763,0.016125,0.0562307,0.0578766,0.0301521,0.0380739,0.0351301,0.0342698,0.0147299,0.0169067,0.0113146,0,0.0244347,0.0568309,0.0327264,0,0,0.025682,0,0,0.0222855,0.0786029,0.0227409,0.0194657,0.0221956,0.0627948,0.0375299,0.0711438,0.0858027,0.0519498,0.0296964,0.0212589,0,0.0332336,0.0387757,0.0318688,0.0052557,0.0162619,0.0505379,0.0625152,0,0,0,0,0.0290609
1728,0,0,0,0,0.0544457,0.0567633,0,0,0,0.0251983,0,0.0161622,0.0488533,0,0,0.0223802,0,0,0.0401121,0.0615031,0.0363464,0.0322624,0.0211834,0.0717543,0.047696,0.0568846,0.0775038,0.0532682,0.016118,0.0563355,0.0579333,0.0301726,0.0382315,0.0362514,0.0340346,0.0146561,0.0169258,0.0110047,0,0.0244182,0.0568866,0.0330449,0,0,0.0255055,0,0,0.0222022,0.0785038,0.0225728,0.0195264,0.0221851,0.0628759,0.0372388,0.0711636,0.0856573,0.0519048,0.0297212,0.0212337,0,0.0330569,0.039234,0.032172,0.00518316,0.0159904,0.0503996,0.0626797,0,0,0,0,0.0288556
1729,0,0,0,0,0.0544855,0.0566506,0,0,0,0.0248476,0,0.0162108,0.0488574,0,0,0.0221983,0,0,0.0399741,0.0617248,0.0366569,0.0322219,0.0211996,0.0716012,0.047442,0.0568964,0.0774084,0.053257,0.0161249,0.0564351,0.0579576,0.0301878,0.0383736,0.0372774,0.0342527,0.0145984,0.0167709,0.0106994,0,0.0244345,0.0570541,0.0328911,0,0,0.025562,0,0,0.0221756,0.0785407,0.0224229,0.0194522,0.0223135,0.0628417,0.0372812,0.0710938,0.0854777,0.0514006,0.0295542,0.0211873,0,0.032947,0.0397602,0.0321912,0.00512159,0.0159784,0.0503232,0.0630297,0,0,0,0,0.0286226
1730,0,0,0,0,0.0546046,0.056516,0,0,0,0.0245524,0,0.016254,0.0488987,0,0,0.022148,0,0,0.0399321,0.0619132,0.0369417,0.0321429,0.02128,0.0714847,0.0472195,0.0568117,0.0773041,0.0532038,0.016027,0.0566096,0.0580312,0.0303018,0.0385792,0.0382012,0.0342715,0.0145997,0.0166825,0.0104695,0,0.0244109,0.0572746,0.0329412,0,0,0.0255044,0,0,0.0220688,0.0784662,0.0222977,0.0194394,0.0225862,0.0629091,0.037118,0.0711041,0.0854403,0.05139,0.029375,0.0211362,0,0.0329576,0.0402124,0.0324423,0.00506076,0.0157411,0.0501882,0.0633458,0,0,0,0,0.0284955
1731,0,0,0,0,0.0547374,0.0563978,0,0,0,0.0243288,0,0.0162981,0.0489214,0,0,0.0221301,0,0,0.0399376,0.0620826,0.0372386,0.0320956,0.0214089,0.0714179,0.0470576,0.0569437,0.0772063,0.0531379,0.0158772,0.056798,0.0581406,0.0304399,0.0388152,0.0391452,0.0343112,0.0147211,0.0165345,0.010257,0,0.0244669,0.0574922,0.0329828,0,0,0.0254661,0,0,0.0220168,0.078442,0.0221086,0.019382,0.0230218,0.0628927,0.0368832,0.0712019,0.0854566,0.0516681,0.0292302,0.0211108,0,0.0329371,0.0405579,0.0326653,0.00500206,0.015474,0.0500508,0.0636762,0,0,0,0,0.0284719
1732,0,0,0,0,0.0548878,0.0562685,0,0,0,0.0241368,0,0.0163499,0.0488953,0,0,0.0221077,0,0,0.0398765,0.0621947,0.0375599,0.0320592,0.0215479,0.0714022,0.0469509,0.0569819,0.077112,0.0530756,0.0156801,0.056959,0.0582412,0.0305466,0.0390321,0.0401095,0.0343319,0.01474,0.0164451,0.0100486,0,0.0246109,0.0576617,0.0329949,0,0,0.025418,0,0,0.0219563,0.0784669,0.0219987,0.0193242,0.0234676,0.0628325,0.0366394,0.0712718,0.0854814,0.0518133,0.0290836,0.0210838,0,0.032833,0.0409124,0.0328395,0.00495909,0.015222,0.0499568,0.0639895,0,0,0,0,0.028536
1733,0,0,0,0,0.0550201,0.0561074,0,0,0,0.0239362,0,0.016389,0.0488678,0,0,0.0220872,0,0,0.0397695,0.0622695,0.0378936,0.0320089,0.0216643,0.0714114,0.0468663,0.056961,0.0770707,0.0530425,0.0154447,0.0570957,0.0583251,0.0306156,0.0391972,0.040989,0.0343497,0.0146382,0.0164445,0.00990825,0,0.0247652,0.0577577,0.0329706,0,0,0.025394,0,0,0.0218697,0.0786172,0.0220026,0.0193292,0.0237056,0.0627724,0.0363768,0.0712966,0.0854326,0.0516233,0.028915,0.021063,0,0.0327875,0.0413717,0.033015,0.00490167,0.0150192,0.0498437,0.0642814,0,0,0,0,0.0284979
1734,0,0,0,0,0.0550133,0.0559236,0,0,0,0.0237419,0,0.0164219,0.0487837,0,0,0.0220978,0,0,0.0397243,0.0623742,0.0381973,0.0320015,0.0218031,0.0714114,0.0468068,0.0569438,0.0769907,0.0530312,0.0152046,0.0572193,0.0583967,0.0306665,0.0393406,0.0418321,0.0343641,0.0146539,0.0163957,0.00989085,0,0.0248764,0.0577831,0.0329651,0,0,0.025394,0,0,0.0217515,0.0788498,0.0220389,0.0193541,0.0237831,0.0627695,0.0361116,0.0713143,0.0853588,0.0513512,0.0288067,0.0210413,0,0.0326877,0.0418378,0.0331761,0.00480512,0.0148534,0.0496762,0.0645618,0,0,0,0,0.0283896
1735,0,0,0,0,0.0549871,0.0557211,0,0,0,0.0235727,0,0.0164489,0.0486621,0,0,0.0220975,0,0,0.0396651,0.062471,0.0384511,0.0320261,0.0219671,0.0714156,0.0467975,0.0568699,0.0768713,0.0530078,0.0149011,0.0573401,0.0584698,0.0307331,0.0394806,0.0426544,0.0344071,0.0146769,0.016348,0.00984445,0,0.0249258,0.0577893,0.0329399,0,0,0.0254022,0,0,0.0216388,0.0788601,0.0220362,0.0193677,0.0238438,0.0627628,0.0358703,0.0713596,0.0852828,0.0511876,0.0287794,0.0209811,0,0.0325602,0.0422899,0.033312,0.00471523,0.0146879,0.0495378,0.0648824,0,0,0,0,0.0282773
1736,0,0,0,0,0.0550692,0.0555575,0,0,0,0.0234369,0,0.016468,0.0485295,0,0,0.0220752,0,0,0.0395865,0.0625676,0.0386872,0.031991,0.0221029,0.0714272,0.0467544,0.0566268,0.0767328,0.0529956,0.0146027,0.0574545,0.0585309,0.0308233,0.0396462,0.0434746,0.0344552,0.0146381,0.0163097,0.0094924,0,0.0249184,0.057753,0.0329398,0,0,0.025421,0,0,0.0215939,0.0788566,0.0220313,0.0193805,0.0240389,0.0627748,0.035657,0.0713612,0.0852202,0.0511102,0.0288121,0.0208712,0,0.0324109,0.04273,0.0334358,0.00468122,0.0145004,0.0494206,0.0652211,0,0,0,0,0.0283179
1737,0,0,0,0,0.0552504,0.0554263,0,0,0,0.0233262,0,0.0164823,0.0484648,0,0,0.0220603,0,0,0.0395116,0.0626891,0.038957,0.0319258,0.0222455,0.071472,0.0466754,0.0562847,0.0766382,0.0530241,0.0144449,0.0575966,0.0585939,0.0309098,0.0398493,0.0443218,0.0345222,0.0145832,0.0162604,0.00921201,0,0.0248617,0.0577058,0.0329675,0,0,0.025409,0,0,0.021561,0.0789223,0.021982,0.0193798,0.0243893,0.0627835,0.0354678,0.0713899,0.0851672,0.0510876,0.0288503,0.0208106,0,0.0322589,0.0431005,0.0336015,0.00467345,0.0142793,0.0492801,0.0655662,0,0,0,0,0.0283037
1738,0,0,0,0,0.0553734,0.0552929,0,0,0,0.0232659,0,0.016486,0.048432,0,0,0.022067,0,0,0.0394944,0.0628051,0.0391681,0.0318436,0.0224375,0.0715287,0.0465593,0.0563377,0.0765732,0.0530499,0.0142549,0.0577803,0.0587073,0.0309937,0.0400896,0.0450484,0.0346228,0.0146646,0.0161382,0.00907999,0,0.0248965,0.0576763,0.0329923,0,0,0.0253596,0,0,0.0215474,0.0789964,0.0219154,0.0193957,0.0249805,0.0627577,0.0352754,0.0714875,0.0851381,0.0510627,0.0289214,0.0208045,0,0.0321511,0.0434039,0.0338229,0.00470221,0.0140158,0.0491171,0.0658983,0,0,0,0,0.0282627
1739,0,0,0,0,0.055443,0.0551765,0,0,0,0.0232485,0,0.0164944,0.0484348,0,0,0.022142,0,0,0.0395122,0.0629293,0.0393481,0.0317027,0.0227023,0.0715259,0.0464413,0.0563419,0.0764379,0.0530542,0.0140153,0.0579984,0.0588799,0.0311295,0.0403369,0.0456763,0.0345075,0.0146858,0.01613,0.00903513,0,0.0250274,0.0576397,0.0331946,0,0,0.0251873,0,0,0.0214848,0.079066,0.0218798,0.0194496,0.0253352,0.0627151,0.0348696,0.0716202,0.0851346,0.0509598,0.0289264,0.0207961,0,0.0320682,0.0437156,0.0342531,0.00477689,0.0135954,0.0489146,0.0661521,0,0,0,0,0.0282
1740,0,0,0,0,0.0555185,0.0550336,0,0,0,0.0232936,0,0.0164486,0.0482668,0,0,0.0220694,0,0,0.0394733,0.0632032,0.0394818,0.0318215,0.0231657,0.0716296,0.046834,0.0562383,0.0761104,0.0529061,0.0137813,0.0582906,0.0591043,0.0313288,0.0406019,0.0461356,0.034786,0.0147092,0.0161094,0.0071662,0,0.0271243,0.0574295,0.0329458,0,0,0.0252949,0,0,0.0214382,0.0799942,0.0180355,0.0186276,0.0254826,0.0622605,0.034686,0.0716371,0.0835936,0.0491551,0.0305085,0.023695,0,0,0.0468493,0.0343505,0.00471607,0.0134346,0.0485195,0.0669043,0,0,0,0,0.0262372
1741,0,0,0,0,0.055661,0.0549427,0,0,0,0.0232529,0,0.0164496,0.0481977,0,0,0.0220451,0,0,0.0394312,0.0633224,0.0397209,0.0317074,0.0234071,0.0714291,0.0468069,0.0563304,0.0759342,0.0528564,0.0135129,0.0584505,0.0591849,0.0314255,0.0407793,0.046827,0.0348417,0.0147444,0.0160288,0.00724705,0,0.0271054,0.0575085,0.032965,0,0,0.0252635,0,0,0.0213466,0.0800907,0.0180921,0.0186382,0.0256597,0.0621301,0.0343619,0.0717149,0.0835768,0.0489933,0.030492,0.0236779,0,0,0.0471501,0.0345696,0.00470864,0.0131754,0.0481641,0.0672069,0,0,0,0,0.0261094
1742,0,0,0,0,0.0556803,0.0548234,0,0,0,0.0232404,0,0.0164702,0.0480915,0,0,0.0220213,0,0,0.0393862,0.0634257,0.0399536,0.0316593,0.0235922,0.0711845,0.0467601,0.0561814,0.075821,0.0528269,0.0132522,0.0585828,0.059249,0.0314564,0.0409418,0.0474736,0.0349084,0.0147833,0.0159303,0.00738599,0,0.0271238,0.0573576,0.0329239,0,0,0.0252581,0,0,0.0213212,0.0802971,0.0182393,0.0186931,0.0258502,0.0620205,0.0340641,0.0718288,0.0835455,0.0488224,0.0304793,0.0236676,0,0,0.0474498,0.0347665,0.00473651,0.0129192,0.0480547,0.0674654,0,0,0,0,0.0259708
1743,0,0,0,0,0.0554517,0.0547082,0,0,0,0.0232298,0,0.016525,0.0481322,0,0,0.021978,0,0,0.0392877,0.0633628,0.0402695,0.031465,0.0235518,0.0708124,0.0464186,0.0562103,0.0759278,0.052973,0.013022,0.0585947,0.0592199,0.0313925,0.0410312,0.0482606,0.0349014,0.0148599,0.015702,0.00907414,0,0.0249946,0.0575934,0.0329755,0,0,0.0251754,0,0,0.0213857,0.0794983,0.0223275,0.0194574,0.0261589,0.062213,0.0339095,0.0719659,0.0849452,0.0502661,0.028811,0.0207928,0,0.0320669,0.044936,0.0348555,0.00479321,0.0127774,0.0480203,0.0673578,0,0,0,0,0.0276968
1744,0,0,0,0,0.0554059,0.0545925,0,0,0,0.0233029,0,0.0164944,0.0478877,0,0,0.022036,0,0,0.0392513,0.0636275,0.0405367,0.0316723,0.023944,0.0709117,0.0467872,0.0561309,0.0756929,0.0527836,0.0127611,0.058837,0.0593866,0.0315864,0.0413092,0.0487464,0.03496,0.0148323,0.0157556,0.00763172,0,0.0271878,0.0574651,0.0328515,0,0,0.0251284,0,0,0.0214135,0.0803762,0.0184512,0.0187511,0.0262162,0.0619541,0.0336636,0.0719173,0.0833504,0.0484523,0.0304859,0.0236579,0,0,0.0480187,0.0349833,0.00482191,0.0125276,0.0476915,0.0678552,0,0,0,0,0.0257789
1745,0,0,0,0,0.0553853,0.0544934,0,0,0,0.0233214,0,0.0164815,0.0477125,0,0,0.0220973,0,0,0.0391804,0.0639581,0.0408239,0.0318199,0.024238,0.0710622,0.0470102,0.0562033,0.0754503,0.0525947,0.0126707,0.0590188,0.0594977,0.0316786,0.0415656,0.0492256,0.0350547,0.0147999,0.0157571,0.00793574,0,0.0287233,0.0569751,0.0326735,0,0,0.0251902,0,0,0.0213842,0.0813249,0.0153067,0.0185325,0.0261029,0.0618341,0.0334322,0.0720718,0.0819637,0.0468364,0.032068,0,0,0,0.0506513,0.035204,0.00487921,0.0122925,0.047579,0.0682259,0,0,0,0,0.0250519
1746,0,0,0,0,0.0553111,0.054394,0,0,0,0.0233431,0,0.0165336,0.0476705,0,0,0.0217789,0,0,0.0393068,0.0638178,0.0413356,0.0315221,0.0241686,0.0709512,0.0465165,0.0562659,0.0755229,0.0526365,0.0125984,0.0590181,0.0594395,0.0315697,0.0417129,0.050012,0.0352582,0.0145885,0.0159268,0.00850413,0,0.0261546,0.0578285,0.0326885,0,0,0.0253537,0,0,0.0213492,0.0802482,0.0200073,0.0193242,0.0262105,0.0621961,0.0333587,0.0720767,0.0836102,0.0487312,0.0301366,0,0,0.0336887,0.0477828,0.0353333,0.0049151,0.0121782,0.0477292,0.0680308,0,0,0,0,0.0266354
1747,0,0,0,0,0.0553584,0.0543681,0,0,0,0.0233909,0,0.0165681,0.047597,0,0,0.021775,0,0,0.0392906,0.0636897,0.0417713,0.0314938,0.0242886,0.0709125,0.0465949,0.0562677,0.075476,0.0525518,0.0124062,0.0591144,0.0594811,0.0316067,0.0419109,0.0507425,0.0353251,0.0145905,0.0159241,0.00853624,0,0.0262032,0.060564,0.0326835,0,0,0.025524,0,0,0.0214242,0.0800863,0.0200871,0.0191853,0.026505,0.0622319,0.0333104,0.0722631,0.0836609,0.0487065,0.0302099,0,0,0.0337382,0.0480668,0.0354036,0.00489277,0.0121012,0.0476846,0.0681559,0,0,0,0,0.0266931
1748,0,0,0,0,0.0554664,0.0543825,0,0,0,0.0234304,0,0.016621,0.047697,0,0,0.0217441,0,0,0.0392075,0.0634998,0.0421429,0.0314885,0.0243336,0.0707731,0.0465281,0.0563307,0.0755182,0.0526005,0.0122062,0.0591429,0.0594328,0.0316242,0.0420097,0.051387,0.0353568,0.0145864,0.0158585,0.00911476,0,0.0253514,0.0620279,0.0327212,0,0,0.0254759,0,0,0.0214707,0.0795094,0.0225638,0.0194455,0.0274263,0.0624319,0.0332474,0.0722779,0.0847538,0.0499094,0.0289085,0.0208151,0,0.0319808,0.0465603,0.0354583,0.00487691,0.0120281,0.0476795,0.0681043,0,0,0,0,0.0274503
1749,0,0,0,0,0.0555755,0.0543411,0,0,0,0.0235393,0,0.0165748,0.0474645,0,0,0.0217717,0,0,0.0392428,0.0638412,0.0422782,0.0318864,0.0248465,0.0710004,0.0470856,0.0559682,0.0752083,0.0523401,0.0120205,0.0593779,0.0595743,0.0318183,0.0422433,0.0515505,0.0354897,0.0144943,0.0160826,0.00861847,0,0.0292261,0.0620952,0.0325088,0,0,0.0255968,0,0,0.0214501,0.0812208,0.01523,0.0184976,0.0272749,0.0621051,0.032933,0.0724185,0.0819721,0.0466449,0.0318396,0,0,0,0.051895,0.0356286,0.00487548,0.011766,0.0474587,0.0686996,0,0,0,0,0.0249038
1750,0,0,0,0,0.055441,0.0543278,0,0,0,0.0235496,0,0.0166224,0.0473528,0,0,0.0217376,0,0,0.0392405,0.0639013,0.0425239,0.0318178,0.0249843,0.0709433,0.0471005,0.0557305,0.075113,0.0523134,0.0119221,0.0594221,0.059565,0.0318295,0.0423678,0.0519654,0.035569,0.0144927,0.01605,0.00884359,0,0.0292151,0.0622545,0.0324564,0,0,0.0254855,0,0,0.0213927,0.0813302,0.0152732,0.0185876,0.0274071,0.0621573,0.0327249,0.0724005,0.0819165,0.0465491,0.0317747,0,0,0,0.0522762,0.0357107,0.00487929,0.0116291,0.0474046,0.0688396,0,0,0,0,0.0246449
1751,0,0,0,0,0.0551205,0.0543735,0,0,0,0.0235153,0,0.0167352,0.0475581,0,0,0.0217341,0,0,0.0391985,0.0635976,0.0428237,0.0314953,0.0247483,0.0705992,0.046599,0.0555414,0.0752593,0.0525305,0.0118121,0.0592996,0.0594118,0.0316904,0.0423754,0.0526321,0.0354035,0.0145745,0.0158362,0.0093613,0,0.0253359,0.0627457,0.0327167,0,0,0.0252973,0,0,0.0213773,0.0795854,0.0227135,0.0196708,0.0279023,0.0626288,0.0325943,0.0723025,0.0845723,0.0495452,0.0288172,0.0207396,0,0.0316092,0.0478152,0.035858,0.00492771,0.011536,0.0475642,0.0683881,0,0,0,0,0.0268132
1752,0,0,0,0,0.0550463,0.0542934,0,0,0,0.0235273,0,0.0167197,0.0475796,0,0,0.0217062,0,0,0.0391536,0.0638388,0.0428507,0.0316969,0.0249451,0.0706943,0.0467975,0.0551955,0.0750866,0.052462,0.0117779,0.0593944,0.0594573,0.0316867,0.0425473,0.0527657,0.0355782,0.0145504,0.0158289,0.0091601,0,0.0263097,0.0628634,0.0325186,0,0,0.0255271,0,0,0.0213938,0.0802941,0.0202997,0.0195313,0.0276424,0.0623793,0.0325861,0.0724222,0.0834545,0.0481436,0.030122,0,0,0.0333442,0.0500241,0.035801,0.00482107,0.0115364,0.0475652,0.0687335,0,0,0,0,0.0259144
1753,0,0,0,0,0.0549882,0.0544822,0,0,0,0.0235353,0,0.0162689,0.048339,0,0,0.0217149,0,0,0.0392116,0.0677431,0.0409419,0.0339128,0.0246235,0.0699347,0.047621,0.0533352,0.0744025,0.0535084,0.0140473,0.0586073,0.0589018,0.031127,0.0416192,0.0480029,0.0357828,0.0144393,0.0160548,0.0106628,0,0.0254434,0,0.0319712,0,0,0.0257522,0,0,0.0213929,0.0776417,0.0233128,0.0249863,0.0248046,0.0608968,0.0324173,0.0721837,0.0864394,0.0517034,0.0253554,0.0209319,0,0.0309145,0.052502,0.036024,0.00484006,0.0112463,0.0484613,0.0683942,0,0,0,0,0.0264657
1754,0,0,0,0,0.0552084,0.0545298,0,0,0,0.0235931,0,0.0162738,0.0483721,0,0,0.0216547,0,0,0.039141,0.0678542,0.0411385,0.0339248,0.0248506,0.0700575,0.0475458,0.0532432,0.0742208,0.0534283,0.0138851,0.0587176,0.0589432,0.0312074,0.0417892,0.0484047,0.0358622,0.0143242,0.016019,0.0110143,0,0.0254991,0,0.0319918,0,0,0.0255735,0,0,0.0213937,0.0777751,0.0233561,0.0251094,0.0250479,0.0609164,0.0324043,0.0721769,0.0864093,0.0516981,0.0252038,0.0209296,0,0.0309017,0.0529213,0.0361247,0.00489643,0.0111106,0.0485484,0.0685675,0,0,0,0,0.0265938
1755,0,0,0,0,0.0553934,0.0545439,0,0,0,0.0235977,0,0.0162913,0.0484037,0,0,0.0216186,0,0,0.0391496,0.0679486,0.0413423,0.0339127,0.0250473,0.0701751,0.0474472,0.0530743,0.0740529,0.0534116,0.0136858,0.058772,0.05894,0.0311763,0.0418819,0.0488378,0.0359185,0.0144202,0.0158824,0.0112356,0,0.0256324,0,0.032066,0,0,0.0255542,0,0,0.0212857,0.0777098,0.0233,0.0252041,0.0253534,0.0609121,0.0323533,0.072197,0.0863699,0.0516912,0.0249868,0.0208904,0,0.0308593,0.0532995,0.0362448,0.00490354,0.0109947,0.0485661,0.068785,0,0,0,0,0.0266297
