Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,RASI,RTIBI,
1573,0,0,0,0,0.0613558,0.0553322,0,0,0,0.0289499,0,0.0144488,0.0455675,0,0,0.021394,0,0,0.0377826,0.0636128,0.0303,0.0351699,0.0246843,0.0683366,0.0372135,0.053491,0.0761043,0.052375,0.016404,0.0568705,0.0599408,0.0300028,0.0368503,0.0233236,0.0336606,0.0141273,0.0135622,0.00890839,0,0.026048,0.0356375,0,0,0.0215236,0,0,0.0235787,0.0743676,0.0177799,0.0181909,0.022359,0.0550762,0.0385232,0.0697255,0.0855062,0.0520917,0.0251176,0.0250546,0.0265307,0,0.0498688,0.0383084,0.00703284,0.0138957,0.0490823,0.0781438,0,0,0,0,0,0
1574,0,0,0,0,0.0611309,0.0553935,0,0,0,0.0296916,0,0.014528,0.0456325,0,0,0.0211904,0,0,0.0379625,0.0633869,0.029867,0.0354867,0.0243498,0.0686366,0.0371308,0.0535402,0.0761729,0.0524115,0.0165971,0.0567586,0.0599659,0.0300236,0.0366716,0.0218582,0.0336375,0.0139273,0.0138915,0.00889088,0,0.0262317,0.0357216,0,0,0.0209105,0,0,0.0240389,0.074152,0.0179743,0.0181149,0.0221702,0.05514,0.038726,0.0696709,0.0855362,0.0521391,0.0252965,0.0252082,0.0267814,0,0.0490512,0.0379914,0.00682057,0.0147449,0.0490361,0.0774279,0,0,0,0,0,0
1575,0,0,0,0,0.0608135,0.0554915,0,0,0,0.0305063,0,0.0145866,0.0454866,0,0,0.021151,0,0,0.0380134,0.0631034,0.0295943,0.035609,0.0240449,0.0690418,0.0368463,0.0537135,0.0762498,0.0523784,0.016873,0.0567719,0.0600309,0.0301322,0.0366376,0.0206459,0.033624,0.0139865,0.0138613,0.00878188,0,0.0250916,0.0357226,0,0,0.0207486,0,0,0.0242032,0.0739595,0.0179198,0.0179005,0.0222578,0.0552293,0.0388676,0.0695964,0.0854901,0.0521259,0.0255423,0.0252505,0.0268209,0,0.0481898,0.0377599,0.00683988,0.0151365,0.0490047,0.0767197,0,0,0,0,0,0
1576,0,0,0,0,0.060456,0.0554488,0,0,0,0.0287591,0,0.0148273,0.045796,0,0,0.0212122,0,0,0.0379141,0.0599347,0.0298132,0.0342249,0.0248792,0.0701018,0.035407,0.0549567,0.0768434,0.051454,0.014494,0.0578302,0.0609743,0.0312267,0.0373479,0.0239987,0.0335788,0.0141951,0.0133494,0.00842868,0,0.0243535,0.036287,0,0,0.0204231,0,0,0.0244471,0.0766879,0.0157352,0.0135217,0.0253854,0.056934,0.0390146,0.0685402,0.0832735,0.050805,0.0286079,0.0266396,0.0267394,0,0.0443577,0.0375645,0.00694076,0.0156121,0.0483598,0.0762154,0,0,0,0.058489,0,0
1577,0,0,0,0,0.0601878,0.0554536,0,0,0,0.0298695,0,0.0148898,0.0455674,0,0,0.0212359,0,0,0.0379981,0.0598105,0.0293869,0.0346598,0.0246649,0.0705576,0.0355156,0.0550159,0.0768196,0.0513394,0.0149873,0.0578325,0.0610825,0.0313525,0.0372903,0.0223971,0.0334713,0.0142461,0.0133893,0.00699512,0,0,0.0363105,0,0,0.0203519,0,0,0.0246246,0.0772258,0.0144503,0.0128424,0.0255515,0.0568342,0.0392228,0.0680284,0.0822116,0.0503691,0.0286419,0.0269274,0.0266254,0,0.044444,0.0372453,0.00704878,0.0160433,0.0483071,0.0757204,0,0,0,0.0577388,0,0
1578,0,0,0,0,0.0599,0.0554419,0,0,0,0.0309136,0,0.0150186,0.0457928,0,0,0.0212534,0,0,0.0380841,0.0596656,0.0289809,0.0349932,0.0241858,0.0707998,0.0354501,0.0549907,0.0767856,0.0513506,0.0154429,0.0576887,0.0610563,0.0314002,0.0371269,0.0206774,0.033367,0.0143103,0.0134002,0.00727168,0,0,0.03638,0,0,0.020378,0,0,0.0248804,0.0768433,0.0147818,0.0129006,0.0252819,0.0568758,0.0394849,0.0679336,0.0822076,0.0505427,0.0288613,0.0268651,0.0266235,0,0.0437579,0.0369826,0.00706448,0.016607,0.0483467,0.0749872,0,0,0,0.0569112,0,0
1579,0,0,0,0,0.0596212,0.0554181,0,0,0,0.0319876,0,0.0151607,0.045983,0,0,0.0212694,0,0,0.0381652,0.0594875,0.0286126,0.0353317,0.0236545,0.071051,0.03547,0.0550072,0.0766929,0.0513674,0.0159736,0.057577,0.061028,0.0314208,0.0369913,0.0190338,0.0332345,0.0143603,0.0134392,0.00767806,0,0,0.0364528,0,0,0.0202986,0,0,0.0251567,0.0764812,0.0150859,0.0128726,0.0250365,0.0568724,0.039823,0.0678468,0.0822341,0.0507082,0.0290483,0.0268043,0.0266345,0,0.0430101,0.0366237,0.00712611,0.0172056,0.0484318,0.0742244,0,0,0,0.0564414,0,0
1580,0,0,0,0,0.059937,0.0552471,0,0,0,0.0335438,0,0.015348,0.0442873,0,0,0.0212781,0,0,0.0386208,0.0600454,0.027556,0.0374283,0.0243171,0.0730597,0.0379777,0.0544404,0.0758681,0.0504715,0.0165034,0.0584289,0.0619949,0.0322172,0.0374446,0.017084,0.0330749,0.0140412,0.0145249,0.00251228,0,0,0.0361102,0,0,0.0204573,0,0,0.0254264,0.0814723,0.00386425,0.00712555,0.030082,0.0554931,0.0397278,0.0687389,0.0750171,0.04167,0.0360415,0.0369693,0.0302537,0,0.0475066,0.0360193,0.007134,0.0175645,0.0477345,0.0756573,0,0,0,0.054689,0.124312,0
1581,0,0,0,0,0.0596182,0.0552473,0,0,0,0.0343662,0,0.0156748,0.0444839,0,0,0.0214688,0,0,0.0386643,0.059716,0.0271468,0.0380153,0.02371,0.0733987,0.038127,0.0544746,0.0756584,0.0504527,0.0168969,0.0583387,0.0619351,0.0323208,0.0372931,0.0157677,0.0327978,0.0141756,0.0144836,0.0025396,0,0,0.0360754,0,0,0.0204561,0,0,0.0256119,0.0815873,0.00443859,0.00672241,0.030055,0.0554385,0.040171,0.0683839,0.0748863,0.0420687,0.036019,0.0367755,0.0300723,0,0.0470326,0.0354409,0.00717598,0.01806,0.0478686,0.0749216,0,0,0,0.0547998,0.124781,0
1582,0,0,0,0,0.059325,0.0552272,0,0,0,0.0353652,0,0.0159475,0.0445637,0,0,0.0215536,0,0,0.0387898,0.059458,0.0267699,0.0384397,0.0231878,0.0737019,0.0381915,0.0544668,0.0754262,0.0504487,0.0171596,0.0582621,0.0618964,0.0323996,0.0371734,0.0145343,0.0326391,0.0141934,0.0145715,0.00274718,0,0,0.0360126,0,0,0.0204449,0,0,0.0258545,0.0816527,0.00508352,0.0065067,0.0299532,0.0554156,0.0406308,0.0681238,0.0747909,0.0426289,0.0358376,0.0364982,0.0297321,0,0.0465582,0.0349375,0.00728806,0.0186674,0.0479344,0.0742026,0,0,0,0.0546788,0.125355,0
1583,0,0,0,0,0.0590657,0.0551986,0,0,0,0.0362072,0,0.0163154,0.0447095,0,0,0.0216731,0,0,0.038914,0.0591622,0.0263601,0.038909,0.0226478,0.0739999,0.038291,0.0544405,0.0750927,0.050489,0.0173434,0.058148,0.0618557,0.0325031,0.0370316,0.01342,0.0324774,0.0142141,0.0146729,0.00299335,0,0,0.0359788,0,0,0.0204457,0,0,0.0260466,0.0817347,0.00570187,0.00627379,0.0299009,0.0554205,0.041087,0.067924,0.0746515,0.0431772,0.0355759,0.0361134,0.0292992,0,0.045978,0.0345082,0.0073952,0.0192783,0.0479629,0.0735266,0,0,0,0.0544467,0.126004,0
1584,0,0,0,0,0.0588294,0.0552069,0,0,0,0.0371753,0,0.016664,0.0449097,0,0,0.0217805,0,0,0.0390274,0.0588768,0.0259602,0.0393012,0.0221,0.0742111,0.0385142,0.054377,0.0747742,0.0505592,0.017569,0.0579478,0.0618103,0.0325528,0.0368878,0.0123729,0.0323351,0.0142663,0.0147565,0.00342497,0,0,0.0360494,0,0,0.0204277,0,0,0.0263027,0.0816846,0.00600567,0.00619479,0.0298041,0.0554729,0.041532,0.0677337,0.0746563,0.0434807,0.0354407,0.0359889,0.0294168,0,0.0449444,0.0340367,0.00754169,0.0198358,0.047986,0.0727931,0,0,0,0.0541694,0.125743,0
1585,0,0,0,0,0.0585649,0.0552704,0,0,0,0.038156,0,0.0170352,0.0450803,0,0,0.0218659,0,0,0.0391471,0.0585837,0.0255897,0.0396902,0.0215916,0.0743731,0.0388065,0.054301,0.0744257,0.0505946,0.0178589,0.0577648,0.0617309,0.0326111,0.0367542,0.0114861,0.0321757,0.0143146,0.0148412,0.00406331,0,0,0.036004,0,0,0.0204961,0,0,0.0265866,0.0815399,0.00638861,0.00621109,0.0297223,0.0555399,0.0419916,0.0671944,0.07463,0.0439017,0.0355529,0.035953,0.0294919,0,0.0439274,0.0335598,0.00769423,0.0203735,0.0480419,0.0720524,0,0,0,0.053943,0.125741,0
1586,0,0,0,0,0.0582922,0.0554242,0,0,0,0.0390939,0,0.017445,0.0452343,0,0,0.0219373,0,0,0.0392736,0.0583051,0.0252448,0.0400843,0.021177,0.0744769,0.038976,0.0541963,0.074027,0.0506011,0.018046,0.0576368,0.0616156,0.0326674,0.0366478,0.010785,0.0319951,0.014356,0.0149219,0.00473064,0,0,0.035991,0,0,0.0206125,0,0,0.0269017,0.0811562,0.0068329,0.00624899,0.0297289,0.0555575,0.0424622,0.0667154,0.0745372,0.0445347,0.0353608,0.0357862,0.0294251,0,0.0430052,0.0330548,0.00785285,0.0209175,0.0481299,0.0713348,0,0,0,0.0537955,0.126241,0
1587,0,0,0,0,0.0580763,0.0556509,0,0,0,0.03997,0,0.0179012,0.0454361,0,0,0.0220148,0,0,0.039392,0.0580541,0.0249241,0.0404059,0.0208779,0.0746435,0.0390033,0.0540682,0.0735741,0.0505793,0.0182703,0.0575424,0.0615064,0.0327233,0.0365291,0.0102547,0.031873,0.014406,0.0149874,0.0053799,0,0,0.0359947,0,0,0.0207506,0,0,0.0272145,0.0805522,0.00724334,0.00614165,0.0297913,0.0555837,0.0428826,0.0662192,0.0743648,0.045114,0.0348106,0.0355056,0.0292628,0,0.0420224,0.0326574,0.00801736,0.021424,0.0481761,0.0706893,0,0,0,0.0536304,0.12696,0
1588,0,0,0,0,0.057885,0.0558888,0,0,0,0.0407707,0,0.0184355,0.0457981,0,0,0.022072,0,0,0.0395162,0.057811,0.0246388,0.0406814,0.0206987,0.0749262,0.0390766,0.0539668,0.0729901,0.0505207,0.0188727,0.0574322,0.0613833,0.0327636,0.0363381,0.00987093,0.0318124,0.0144699,0.0150447,0.00604814,0,0,0.0359571,0,0,0.0208875,0,0,0.0275179,0.0803625,0.00755481,0.00604608,0.0298786,0.0556405,0.0431658,0.0655821,0.07422,0.0456334,0.0346175,0.0352632,0.0290259,0,0.0409533,0.0323261,0.0081622,0.0218216,0.0481622,0.0701138,0,0,0,0.0533368,0.127321,0
1589,0,0,0,0,0.0577035,0.0560857,0,0,0,0.0412317,0,0.0190961,0.0461861,0,0,0.0221219,0,0,0.0396032,0.0575908,0.0244571,0.041065,0.0206776,0.0751181,0.0392427,0.0538012,0.0723674,0.0504649,0.0193832,0.0572769,0.0612386,0.0327603,0.036076,0.0095568,0.0317566,0.0145213,0.0151084,0.00649208,0,0,0.0359373,0,0,0.0210077,0,0,0.0278197,0.0803636,0.00789211,0.00620434,0.030079,0.055624,0.0434989,0.064947,0.0742115,0.0464299,0.0345144,0.035,0.0284438,0,0.0402111,0.0319214,0.00830825,0.0222363,0.0482245,0.0695382,0,0,0,0.0530507,0.128317,0
1590,0,0,0,0,0.0574944,0.0561922,0,0,0,0.0407912,0,0.0200626,0.0468769,0,0,0.0221707,0,0,0.0396758,0.057383,0.0245649,0.0415619,0.0209362,0.0751863,0.0394424,0.0536505,0.0715889,0.0504289,0.0197556,0.0570174,0.0609732,0.0327408,0.0356351,0.00902259,0.0316559,0.0144835,0.0152219,0.00714947,0,0,0.0359678,0,0,0.021099,0,0,0.0280983,0.0803516,0.00814044,0.0062204,0.0303287,0.055542,0.0439,0.0644796,0.0743839,0.047253,0.03442,0.0348549,0.027933,0,0.0393105,0.0314727,0.00845853,0.0226963,0.0483569,0.0689258,0,0,0,0.0528057,0.12884,0
1591,0,0,0,0,0.0571642,0.0562631,0,0,0,0.02884,0,0.023395,0.0485796,0,0,0.0221706,0,0,0.0397155,0.0584069,0.0277892,0.0434721,0.0290349,0.0754399,0.0395385,0.0546951,0.0678386,0.0490488,0.0201601,0.0553419,0.0594863,0.032848,0.0318633,0.0162916,0.0316176,0.014457,0.0152699,0.00818935,0,0,0.0359144,0,0,0.0210767,0,0,0.0282815,0.0805427,0.00831991,0.00622763,0.0306259,0.0555548,0.0440588,0.0640371,0.0744451,0.0481372,0.0345225,0.0348446,0.0275745,0,0.0379919,0.0311838,0.00854894,0.0229107,0.0484936,0.068214,0,0,0,0.0530175,0.130691,0
1592,0,0,0,0,0.0570044,0.0563297,0,0,0,0.0285983,0,0.0238872,0.0487247,0,0,0.0222743,0,0,0.0398608,0.0586532,0.0284952,0.0435934,0.0301003,0.0754912,0.0396831,0.0544374,0.0671831,0.0489124,0.0202951,0.0550703,0.0590841,0.032656,0.0315279,0.0164892,0.0314826,0.0145023,0.0153607,0.00874445,0,0,0.0359834,0,0,0.0212163,0,0,0.0285976,0.0804972,0.00827602,0.00662504,0.0310395,0.0557057,0.0445276,0.0636301,0.074357,0.0487019,0.0344521,0.0349824,0.0272315,0,0.0372658,0.0307429,0.00870119,0.0233003,0.0486857,0.0676601,0,0,0,0.0528496,0.132727,0
1593,0,0,0,0,0.0567335,0.0564719,0,0,0,0.028851,0,0.0242045,0.0489537,0,0,0.0223769,0,0,0.0398469,0.0589307,0.0291131,0.0434254,0.0309106,0.0753521,0.0394694,0.0541876,0.0666355,0.0488119,0.0204998,0.0547753,0.0586824,0.0323964,0.0312261,0.0163516,0.0313789,0.0146464,0.0152195,0.0097192,0,0,0.0360364,0,0,0.0212736,0,0,0.0289259,0.079916,0.00913965,0.00747765,0.0309479,0.0560865,0.0449335,0.0633381,0.0748588,0.0496492,0.0339431,0.0345723,0.0271616,0,0.0361912,0.0304681,0.00878483,0.0236845,0.0490182,0.0668877,0,0,0,0.0529001,0.123519,0
1594,0,0,0,0,0.0555735,0.0567987,0,0,0,0.0333425,0,0.0216623,0.0515026,0,0,0.0220954,0,0,0.0393992,0.0591376,0.0335964,0.0407112,0.0308736,0.0731568,0.0363425,0.0541231,0.0668483,0.0497548,0.0213083,0.0532077,0.0581037,0.0304337,0.0280896,0.0181025,0.0315816,0.0152106,0.0138368,0.0172892,0,0,0.0364608,0,0,0.0209762,0,0,0.029024,0.0742449,0.0193102,0.0137903,0.0254939,0.0577587,0.045301,0.0653215,0.0817058,0.0546354,0.0293425,0.0277452,0.0279058,0,0.0300203,0.0308982,0.00880234,0.0237647,0.050029,0.0638256,0,0,0,0.0555374,0,0
1595,0,0,0,0,0.0549566,0.0574827,0,0,0,0.0310291,0,0.022656,0.0524953,0,0,0.0215894,0,0,0.0402672,0.0590514,0.0326605,0.0403472,0.0272467,0.0719709,0.0366958,0.0519038,0.0664704,0.0508372,0.0208076,0.0547802,0.0584051,0.031565,0.0318674,0.0165731,0.0314478,0.0144968,0.0136404,0.0183603,0,0,0.0363132,0,0,0.0209637,0,0,0.0299882,0.0732343,0.0197554,0.0150571,0.0273731,0.0568761,0.0461722,0.0640952,0.0833068,0.0576758,0.0280021,0.026568,0.0257796,0,0.0275588,0.0305875,0.0081333,0.0239424,0.0511995,0.0627606,0,0,0,0.0560651,0,0
1596,0,0,0,0,0.0544476,0.057873,0,0,0,0.0324979,0,0.0220723,0.0530631,0,0,0.0212528,0,0,0.0406368,0.0593406,0.0340075,0.039956,0.0257271,0.0713325,0.0367412,0.0509464,0.0663559,0.0515482,0.0211459,0.055402,0.0589148,0.0316809,0.0326523,0.0169699,0.0315135,0.0142545,0.013358,0.0186928,0,0.0222174,0.0360618,0,0,0.021142,0,0,0.0303206,0.0721475,0.0198104,0.0164684,0.0291798,0.0563764,0.0465401,0.0638479,0.0842557,0.0591967,0.0284557,0.0279268,0.0235997,0,0.0278016,0.0303278,0.00797675,0.0241659,0.0518831,0.0618116,0,0,0,0.0570339,0.00963823,0
1597,0,0,0,0,0.0540013,0.058432,0,0,0,0.033893,0,0.0216479,0.0539138,0,0,0.0210548,0,0,0.0410056,0.0593223,0.0353146,0.0397342,0.0243558,0.0705687,0.0367752,0.0501467,0.0664436,0.0522613,0.0212922,0.0560373,0.0594381,0.0318666,0.0334497,0.0177472,0.0314812,0.0142525,0.0128538,0.0195984,0,0.0217649,0.0359984,0,0,0.0212551,0,0,0.0307562,0.0711802,0.0216136,0.0176824,0.0308095,0.0559775,0.0468495,0.0633918,0.0855177,0.0611441,0.027714,0.0277908,0.0226129,0,0.0275344,0.0301086,0.00764206,0.0244811,0.0526397,0.0607099,0,0,0,0.0577101,0.0125871,0
1598,0,0,0,0,0.0536575,0.0589368,0,0,0,0.0352149,0,0.0213944,0.0546053,0,0,0.0208375,0,0,0.0414411,0.0592336,0.0365263,0.0397733,0.0233081,0.0699064,0.0369978,0.0492298,0.0665707,0.0528888,0.0214583,0.0567759,0.0600938,0.0321571,0.034249,0.0187416,0.0314315,0.0140512,0.0126296,0.0202946,0,0.0215303,0.0359188,0,0,0.0214219,0,0,0.0312698,0.0706926,0.0226335,0.0183747,0.032608,0.0554634,0.0472287,0.0628467,0.0861761,0.062576,0.0274326,0.0283276,0.0217898,0,0.0277173,0.0297287,0.00737874,0.0246886,0.0533256,0.0598561,0,0,0,0.0580553,0.0105231,0
1599,0,0,0,0,0.053302,0.0594301,0,0,0,0.0364579,0,0.0212573,0.0552785,0,0,0.0206735,0,0,0.0418245,0.0590507,0.0376075,0.0398657,0.0225307,0.0692498,0.0371039,0.0482224,0.0667503,0.0535155,0.0217373,0.05752,0.060759,0.0324921,0.0350425,0.0197029,0.0313935,0.0139807,0.0123905,0.0208328,0,0.0214369,0.0358511,0,0,0.0216261,0,0,0.0317459,0.0702759,0.0234223,0.0189585,0.0341351,0.0549954,0.0475947,0.062458,0.0867489,0.0637869,0.0272705,0.0288962,0.0210777,0,0.0280002,0.0293341,0.00716951,0.0248733,0.0540189,0.0590167,0,0,0,0.0583861,0.00932363,0
1600,0,0,0,0,0.0529859,0.059804,0,0,0,0.0375729,0,0.0212434,0.0558818,0,0,0.0205259,0,0,0.0421041,0.0589062,0.0385491,0.0399249,0.0220493,0.068615,0.0371055,0.047808,0.0669104,0.0540998,0.02209,0.0582651,0.0614112,0.032864,0.0357707,0.0206015,0.0313701,0.0138301,0.0122214,0.0213191,0,0.0213367,0.0357223,0,0,0.0218669,0,0,0.0321482,0.069908,0.0238907,0.0194835,0.0352448,0.0545816,0.048045,0.0622086,0.0872567,0.0646105,0.0272505,0.029346,0.0206595,0,0.0280898,0.0290347,0.00709725,0.0248767,0.0545924,0.0582906,0,0,0,0.0587478,0.00920841,0
1601,0,0,0,0,0.0537085,0.0587505,0,0,0,0.0385382,0,0.0209226,0.0564141,0,0,0.0216685,0,0,0.0409703,0.0583482,0.0372863,0.039991,0.0219173,0.0677125,0.0372404,0.0491244,0.0676066,0.0539181,0.0223156,0.0589281,0.0618507,0.033349,0.0365669,0.0191362,0.0312499,0.0143065,0.013494,0.0218834,0,0.0212218,0.0359151,0,0,0.0227843,0,0,0.0315737,0.0691914,0.0222529,0.0211216,0.0353091,0.0537594,0.0487705,0.063287,0.0875241,0.0637576,0.0278988,0.0298241,0.0205613,0,0.0264233,0.02827,0.00835116,0.0256125,0.0545,0.0574961,0,0,0,0.0587878,0.00939582,0
1602,0,0,0,0,0.0535747,0.0590135,0,0,0,0.0395039,0,0.0209869,0.0569432,0,0,0.0216264,0,0,0.04105,0.0583193,0.0378597,0.0400807,0.0216915,0.0671329,0.0370824,0.0489542,0.067694,0.0542827,0.0225928,0.0594742,0.0623242,0.0336174,0.0370784,0.0194668,0.0311917,0.0143029,0.013349,0.0219339,0,0.0210665,0.0359893,0,0,0.0229215,0,0,0.0317583,0.0691135,0.0222443,0.0213165,0.0355408,0.0533504,0.0490891,0.0633005,0.0876922,0.0638928,0.0282801,0.0299833,0.020621,0,0.0266733,0.0279958,0.00830325,0.025647,0.0548772,0.0566076,0,0,0,0.0589747,0.00940437,0
1603,0,0,0,0,0.0535518,0.0591805,0,0,0,0.0402047,0,0.0210202,0.0573339,0,0,0.0215917,0,0,0.0410641,0.058398,0.0382033,0.0401921,0.0217322,0.0667845,0.0368409,0.048667,0.0676853,0.0546426,0.0229403,0.0599612,0.0627171,0.0338693,0.0375528,0.0195936,0.0312107,0.0144281,0.0132639,0.0216762,0,0.0209836,0.0360921,0,0,0.0231426,0,0,0.0318356,0.0691824,0.0220245,0.0212763,0.0355083,0.0529886,0.0492346,0.0632847,0.0876657,0.0638391,0.0287431,0.0300504,0.0207232,0,0.0269191,0.0278066,0.00818709,0.0258993,0.0550246,0.0560959,0,0,0,0.0590748,0.00929568,0
1604,0,0,0,0,0.0535298,0.0593986,0,0,0,0.0409111,0,0.0211084,0.0577408,0,0,0.0215515,0,0,0.0411708,0.0584192,0.0385607,0.0402277,0.0218212,0.0665128,0.0366239,0.0484694,0.0676989,0.0548985,0.0231269,0.0602079,0.0629251,0.0339479,0.0377629,0.0196649,0.031177,0.0145953,0.0130408,0.021475,0,0.0213568,0.0361666,0,0,0.0232632,0,0,0.0319509,0.0693288,0.0218023,0.0211945,0.0350756,0.0526777,0.0494847,0.0634774,0.0874857,0.0633683,0.0291116,0.0299783,0.0209049,0,0.0270775,0.0276748,0.00815658,0.0258964,0.0551192,0.0556755,0,0,0,0.059023,0.00934008,0
1605,0,0,0,0,0.0537326,0.0595919,0,0,0,0.0411349,0,0.0212369,0.0581651,0,0,0.0218567,0,0,0.0411649,0.0579803,0.0388716,0.040502,0.0217259,0.0663065,0.0365862,0.0481872,0.0677772,0.0549819,0.0227411,0.060311,0.063046,0.0339996,0.0378468,0.0198216,0.0309257,0.0147533,0.012806,0.0200284,0,0,0.0363535,0,0,0.0234946,0,0,0.0321277,0.0700451,0.0231071,0.0207804,0.0350034,0.0523544,0.0501167,0.0630808,0.0871019,0.0631832,0.0283482,0.0291573,0.0221152,0,0.0279129,0.0274282,0.00840535,0.0257242,0.0551116,0.0555157,0,0,0,0.0581892,0.00838822,0
1606,0,0,0,0,0.0536681,0.0597732,0,0,0,0.0416371,0,0.0211517,0.058322,0,0,0.0217534,0,0,0.0410597,0.058288,0.0388,0.0402482,0.0219122,0.066406,0.0363009,0.0479633,0.0676795,0.0552487,0.0232985,0.0604134,0.0631234,0.0340282,0.0379127,0.0195369,0.0310569,0.0148822,0.0125843,0.0208118,0,0.0217922,0.0362246,0,0,0.0236318,0,0,0.0319335,0.0696083,0.0213016,0.0207399,0.0339451,0.0520149,0.050312,0.0640732,0.0869798,0.0620567,0.0297206,0.029674,0.0211539,0,0.0273834,0.0273345,0.00844331,0.0255708,0.0549275,0.0550628,0,0,0,0.0587294,0.00932204,0
1607,0,0,0,0,0.0538747,0.0597261,0,0,0,0.0415945,0,0.0210992,0.05842,0,0,0.0219852,0,0,0.0408552,0.0581489,0.0386106,0.0402748,0.0218899,0.0666088,0.0362229,0.0477719,0.067598,0.0554092,0.0233193,0.0605263,0.0632056,0.0341242,0.0380799,0.0192468,0.0309497,0.0150348,0.0125714,0.0203687,0,0.0219392,0.0362823,0,0,0.0238527,0,0,0.031885,0.0697652,0.0210314,0.0204337,0.0334285,0.0518296,0.0507069,0.0642288,0.0866822,0.0615542,0.029802,0.0295509,0.0212718,0,0.0276619,0.0271373,0.00869727,0.0255649,0.0545632,0.0541966,0,0,0,0.0585386,0.0094524,0
1608,0,0,0,0,0.0540162,0.059721,0,0,0,0.041572,0,0.0209703,0.0584607,0,0,0.0222083,0,0,0.040736,0.0580201,0.0383696,0.0403403,0.0218034,0.0668553,0.0361473,0.0476792,0.0675326,0.0554652,0.0232522,0.0605136,0.0632007,0.0341327,0.0380935,0.0190667,0.0308402,0.015197,0.0124682,0.0200295,0,0.022028,0.0363083,0,0,0.0240609,0,0,0.0319788,0.0698272,0.020804,0.0201952,0.0328444,0.0516697,0.0510617,0.0644613,0.0864582,0.0610304,0.0295465,0.02937,0.0214551,0,0.0278568,0.0269187,0.00904776,0.0255596,0.0543915,0.0530292,0,0,0,0.0583741,0.00983229,0
1609,0,0,0,0,0.0540445,0.0599211,0,0,0,0.0416072,0,0.020827,0.058425,0,0,0.0224486,0,0,0.0406879,0.0579326,0.0382157,0.0404546,0.0216647,0.0671475,0.0360579,0.0479143,0.067493,0.0553914,0.0230802,0.0603617,0.0630845,0.0340448,0.0379021,0.0190003,0.0306768,0.0153175,0.0122637,0.0199213,0,0.0220626,0.0362573,0,0,0.0239085,0,0,0.0323456,0.0697826,0.0204945,0.0200128,0.0321491,0.0515834,0.0512021,0.064789,0.0862935,0.060396,0.0295556,0.0291548,0.0217593,0,0.0278819,0.026906,0.00986925,0.0255779,0.054446,0.0525276,0,0,0,0.0582008,0.0101602,0
1610,0,0,0,0,0.0532627,0.0609139,0,0,0,0.0417772,0,0.021019,0.0569558,0,0,0.0220094,0,0,0.0414055,0.0583821,0.0382328,0.0404354,0.0219267,0.0693901,0.0354273,0.0476841,0.0668574,0.0552603,0.0230444,0.0604745,0.0633615,0.0341969,0.0377352,0.019348,0.030567,0.0154125,0.0107312,0.0219155,0,0.0215441,0.0360525,0,0,0.0220718,0,0,0.0333971,0.0700889,0.0183113,0.0179837,0.0318488,0.0532493,0.0497914,0.0647169,0.0857983,0.059621,0.0305656,0.0296701,0.0222774,0,0.0248473,0.0280844,0.0128926,0.025187,0.054031,0.0528843,0,0,0,0.0571679,0.0110475,0
1611,0,0,0,0,0.0533239,0.0615645,0,0,0,0.0412714,0,0.0209371,0.0581992,0,0,0.0215488,0,0,0.0420927,0.0582221,0.0402122,0.0406255,0.0213107,0.0675959,0.0360428,0.0467856,0.0669244,0.0562692,0.0228331,0.0600829,0.0629798,0.0337763,0.0375563,0.021455,0.0304291,0.0147202,0.0110647,0.0189801,0,0.0220837,0.0361447,0,0,0.0239577,0,0,0.0331912,0.0699559,0.0217122,0.0186733,0.0313227,0.0522034,0.0513444,0.0641817,0.0862204,0.0607508,0.0289895,0.0284853,0.0220364,0,0.0293891,0.0268338,0.0091266,0.0254789,0.0547096,0.0524697,0,0,0,0.058633,0.0102802,0
1612,0,0,0,0,0.0535742,0.0616611,0,0,0,0.0411825,0,0.0207563,0.0582814,0,0,0.0215156,0,0,0.0421966,0.0580665,0.0400015,0.0407209,0.0211172,0.0674681,0.0362546,0.0466063,0.0669172,0.056231,0.022515,0.0598859,0.0628419,0.0337043,0.0374138,0.0213428,0.0303837,0.014545,0.0114061,0.018564,0,0.0220702,0.0362137,0,0,0.02458,0,0,0.0330931,0.0698845,0.0220481,0.0188127,0.0308894,0.0522442,0.0518339,0.0643017,0.0862322,0.0606037,0.028531,0.0282285,0.0221132,0,0.0300054,0.0264056,0.00832748,0.0256395,0.0546796,0.0523096,0,0,0,0.0587532,0.0101989,0
