Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,LWRA,LBR
262,0.00558018,0.00435174,0,0,0,0.0198393,0.0165458,0.0120828,0.00294274,0,0,0,0.00792965,0,0.0214675,0.00481487,0.0379684,0.0210147,0.021219,0.0322257,0,0,0.00600762,0.0037536,0.017471,0.0253587,0.0214614,0.0314304,0.0178199,0.0188698,0.0105486,0.0286675,0,0.0196967,0,0.00729914,0.00182651,0.0140149,0.0128628,0.0126414,0.0124481,0.0041159,0,0,0.00803029,0,0.0134091,0.00557017,0.039199,0.0206711,0.0259156,0.0196171,0.0118578,0.00823725,0.00695852,0.0204797,0.00672529,0.00975844,0.0150345,0.0300561,0.00919051,0.017028,0.0155866,0.00401182,0.00448885,0.00692059,0.00410537,0.0026689,0,0,0,0,0.00409138,0
263,0.00637735,0.00216528,0,0,0,0.0131404,0.0165701,0.00475782,0.00306666,0,0,0,0.00437446,0,0.0210504,0.00275038,0.0382509,0.0158836,0.0212195,0.0316208,0,0,0.00594119,0.0063424,0.0178207,0.0250358,0.0197337,0.0315909,0.0187663,0.0188661,0.0105142,0.026492,0,0.0184067,0,0.00562487,0.00226572,0.0123147,0.0135853,0.0118715,0.0122824,0.00862415,0,0,0.00369534,0,0.0133934,0.00385507,0.0392371,0.0211647,0.0258186,0.0181881,0.0114083,0.0105883,0.00713084,0.0205136,0.00618712,0.0095883,0.0150203,0.0302071,0.00919225,0.0170452,0.0148108,0.00373355,0.00438219,0.00622122,0.00330473,0.00623616,0,0,0,0,0.00346305,0
264,0.00542046,0.00413655,0,0,0,0.0142734,0.0163591,0.00791328,0.00338042,0,0,0,0.00811732,0,0.0214882,0.00515799,0.0387188,0.0155207,0.0213503,0.0294258,0,0,0.00581882,0.00372641,0.0174338,0.0231531,0.0171403,0.0317262,0.0202366,0.0203091,0.014075,0.023316,0,0.0244907,0,0.00763637,0.00223255,0.0107713,0.0128297,0.0106988,0.0121141,0.00401239,0,0,0.0089318,0,0.0134622,0.00571766,0.0393162,0.0210418,0.0256358,0.0162616,0.0110819,0.00834807,0.00725474,0.0205996,0.00523512,0.00942739,0.0151736,0.0303065,0.00930369,0.0173347,0.0147325,0.00351499,0.00461631,0.00740598,0.00383179,0.00301226,0,0,0,0,0.00359621,0
265,0.00557846,0.00411928,0,0,0,0.0244265,0.016449,0.0176914,0.0035745,0,0,0,0.00777343,0,0.0213992,0.00484581,0.0393483,0.0236072,0.021531,0.0287388,0,0,0.00579777,0.00362707,0.0170296,0.022131,0.0154535,0.0317382,0.0222318,0.0229706,0.0181011,0.0210029,0,0.0334566,0,0.00745481,0.00203471,0.0103367,0.0129101,0.0107473,0.0120741,0.00411624,0,0,0.00889089,0,0.0134913,0.0057981,0.0394314,0.0214171,0.0254931,0.015708,0.0110285,0.00826938,0.00708914,0.0206098,0.00508539,0.00944773,0.0150552,0.0301928,0.00934101,0.0173283,0.0147702,0.00366887,0.00431204,0.00734306,0.00379806,0.00306926,0,0,0,0,0.00370941,0
266,0.00568705,0.00381921,0,0,0,0.0318424,0.0165883,0.023941,0.00367146,0,0,0,0.0072483,0,0.0212912,0.0041645,0.0397984,0.0309679,0.0216709,0.0293247,0,0,0.00593274,0.00397058,0.0165218,0.0216141,0.0144132,0.0317477,0.0244066,0.0254893,0.0213718,0.0197977,0,0.0402591,0,0.0073291,0.00152948,0.0110997,0.0132938,0.0116782,0.0122104,0.00496436,0,0,0.0067136,0,0.013527,0.00483647,0.0395793,0.0218897,0.0254294,0.0160434,0.0112664,0.00806799,0.00675192,0.0205578,0.0055468,0.00952153,0.0147095,0.0298998,0.00927976,0.0170311,0.0155018,0.00347137,0.00409529,0.00687137,0.0035054,0.00320666,0,0,0,0,0.00407372,0
267,0.00550267,0.00358062,0,0,0,0.0342568,0.016584,0.0262655,0.00390313,0,0,0,0.00702034,0,0.0212466,0.00391457,0.0397853,0.0348002,0.0218515,0.0304857,0,0,0.00607618,0.003866,0.0161323,0.0214144,0.0138603,0.0318865,0.0262655,0.0274067,0.0236778,0.019604,0,0.0447053,0,0.00720172,0.0013498,0.0106125,0.0133613,0.0118368,0.0123045,0.00477987,0,0,0.00716964,0,0.0136112,0.00507356,0.0397213,0.0226331,0.0252353,0.0152782,0.0112921,0.00810571,0.00666452,0.0205531,0.0052932,0.00931037,0.0144949,0.0297058,0.00914853,0.0169994,0.015712,0.00360293,0.00417475,0.00693788,0.00334612,0.00325272,0,0,0,0,0.00405987,0
268,0.00509174,0.00324238,0,0,0,0.0323773,0.016517,0.0243258,0.00402833,0,0,0,0.00699839,0,0.0212247,0.00390705,0.0395649,0.0335409,0.0218393,0.0316994,0,0,0.00615338,0.00390345,0.0162496,0.0216291,0.0140544,0.0317333,0.0269121,0.027899,0.023618,0.019991,0,0.0449786,0,0.00726426,0.00142858,0.00968622,0.0134107,0.0119645,0.012325,0.0045452,0,0,0.00741797,0,0.0136403,0.00517267,0.0397684,0.0236753,0.0249193,0.0144488,0.0113746,0.00807801,0.00663153,0.0205966,0.00499686,0.00904325,0.014248,0.0291755,0.00904364,0.0171513,0.0157115,0.0037519,0.00412775,0.00692275,0.00318091,0.00347307,0,0,0,0,0.0038573,0
269,0.00479167,0.00302562,0,0,0,0.0300125,0.0165372,0.020785,0.00403996,0,0,0,0.00692084,0,0.0211918,0.00382806,0.0392665,0.0288547,0.0219252,0.0333911,0,0,0.00615897,0.00398341,0.0166448,0.0222651,0.0148381,0.0311242,0.0267054,0.0274768,0.0219557,0.0207018,0,0.0425696,0,0.00725626,0.00138777,0.00827018,0.0134049,0.0122082,0.0122629,0.00441213,0,0,0.00757659,0,0.0136849,0.0052021,0.0396957,0.0251169,0.0245484,0.0132975,0.0117596,0.00803905,0.00654848,0.020693,0.00464277,0.00884953,0.0141364,0.0284498,0.00901843,0.0175523,0.0154134,0.00395522,0.00394017,0.00688823,0.00307419,0.00366973,0,0,0,0,0.00383835,0
270,0.00465011,0.00292928,0,0,0,0.0282722,0.0166544,0.0171843,0.00395134,0,0,0,0.00674697,0,0.0212017,0.00360486,0.0389842,0.0240769,0.0221063,0.0349864,0,0,0.00597254,0.00401983,0.0169948,0.023288,0.0164381,0.0302101,0.0256885,0.026307,0.0190274,0.0215914,0,0.0396575,0,0.00712768,0.00117159,0.00658815,0.0133435,0.0130736,0.01214,0.00444945,0,0,0.00804025,0,0.0137078,0.00530528,0.0395667,0.0268904,0.0241068,0.0120668,0.0122071,0.00795465,0.00653004,0.0208084,0.00438684,0.00871478,0.0142145,0.0275726,0.00918285,0.0181484,0.0149663,0.00424701,0.00376353,0.0068941,0.00302701,0.00392881,0,0,0,0,0.00408585,0
271,0.00461986,0.00286834,0,0,0,0.0265034,0.0167061,0.0145048,0.00384907,0,0,0,0.00667848,0,0.0212063,0.00350896,0.038695,0.0208623,0.0223541,0.0350142,0,0,0.00565224,0.00405496,0.0170651,0.0240777,0.0179925,0.0292935,0.0238232,0.0245578,0.015929,0.0223088,0,0.0365721,0,0.00706175,0.00106163,0.00461747,0.0133422,0.0146202,0.0119938,0.00466677,0,0,0.00854661,0,0.0137507,0.00543034,0.0394557,0.0292509,0.0235454,0.0103832,0.012708,0.00806788,0.00654109,0.0209349,0.00424549,0.00847333,0.0146059,0.0267673,0.00955411,0.0191256,0.0144088,0.00436541,0.00368534,0.00686583,0.00303142,0.00424726,0,0,0,0,0.00415925,0
272,0.00431711,0.00161498,0,0,0,0.0226548,0.0167658,0.0105199,0.00383051,0,0,0,0.00484955,0,0.0210015,0.00233012,0.0381478,0.0163977,0.0228553,0.032592,0,0,0.00491671,0.00550959,0.0164322,0.023547,0.0183108,0.0283111,0.0212058,0.0221132,0.0135932,0.0228508,0,0.0303694,0,0.0060978,0.00145751,0.00316993,0.0136963,0.0181109,0.0112056,0.00722682,0,0,0.00647402,0,0.0137926,0.00443138,0.0394546,0.0336115,0.0225115,0.00800377,0.0125865,0.00863805,0.00605303,0.021721,0.00540931,0.0075104,0.0164029,0.0257946,0.0108448,0.021922,0.0117109,0.00435594,0.00356872,0.00632446,0.00224562,0.00471412,0,0,0,0,0.00367341,0
273,0.00448513,0.00135551,0,0,0,0.0137362,0.0168111,0.0073547,0.00376492,0,0,0,0.00458593,0,0.0208594,0.00210235,0.0378328,0.0139239,0.0228958,0.0267677,0,0,0.0049264,0.00589538,0.0145411,0.0202322,0.0150249,0.0277802,0.0164447,0.0164809,0.0109799,0.0266227,0,0.0151001,0,0.00592432,0.00148134,0.00566304,0.0136575,0.019525,0.0110377,0.00794153,0,0,0.0066962,0,0.0138286,0.00448839,0.039264,0.0346809,0.0221625,0.00796687,0.0127797,0.00893413,0.00612753,0.0218171,0.00581103,0.00753567,0.015831,0.0249152,0.0110944,0.0215476,0.0115855,0.00472147,0.00352093,0.00625247,0.0022452,0.00502869,0,0,0,0,0.00355434,0
274,0.00468172,0.0027194,0,0,0,0.0145183,0.0167724,0.00782016,0.00449969,0,0,0,0.00752059,0,0.0210442,0.00407531,0.0397269,0.0129756,0.021863,0.0159898,0,0,0.0047255,0.00403684,0.00254315,0.0102545,0.0134019,0.0305691,0.0116019,0.0108483,0.00754135,0.0273044,0,0.0151301,0,0.00762201,0.00134332,0.00840086,0.0131137,0.0215367,0.0103636,0.00491874,0,0,0.0111391,0,0.0137217,0.00643687,0.0391714,0.0364048,0.0217265,0.00766454,0.0125349,0.0084808,0.00572994,0.0224362,0.00663727,0.00692182,0.015768,0.0241312,0.0116465,0.021856,0.0112553,0.00490564,0.00358837,0.00692839,0.00350855,0.00561308,0,0,0,0,0.00390795,0
275,0.00411014,0.00225851,0,0,0,0.00920167,0.0166824,0.00745223,0.00446891,0,0,0,0.00760613,0,0.0210399,0.00408317,0.0391008,0.0143364,0.0224664,0.0127336,0,0,0.00440534,0.00426508,0.00246292,0.00982876,0.013567,0.0307665,0.00993601,0.00919835,0.00755571,0.0268294,0,0.00916022,0,0.00774373,0.00134972,0.0117045,0.0130271,0.0231133,0.00978686,0.00460841,0,0,0.0112769,0,0.0137463,0.00648724,0.0389627,0.0371165,0.0214568,0.00771062,0.0118558,0.00838635,0.00542966,0.0227659,0.00726073,0.00644211,0.0153242,0.0230932,0.0121384,0.0214589,0.0122466,0.00513995,0.00343904,0.00673031,0.00311919,0.00544621,0,0,0,0,0.00371625,0
276,0.00379036,0.00220681,0,0,0,0.00752902,0.0168996,0.00798359,0.00462411,0,0,0,0.00761297,0,0.0209542,0.00391282,0.0390089,0.0155461,0.0227547,0.00928006,0,0,0.00408401,0.00428201,0.00235415,0.0109306,0.014001,0.0313609,0.00892788,0.00842691,0.00754465,0.0264899,0,0.00699665,0,0.00770949,0.00125798,0.0152099,0.0129913,0.0243165,0.0091778,0.0048195,0,0,0.011306,0,0.0137744,0.00644092,0.0387994,0.0370668,0.0211624,0.00767821,0.0109274,0.00840536,0.00521312,0.0230072,0.00760948,0.00600428,0.0149238,0.0219597,0.0126638,0.0209805,0.0145272,0.00514958,0.00323092,0.00652228,0.00299738,0.00549423,0,0,0,0,0.00401831,0
277,0.00378769,0.00229927,0,0,0,0.00596326,0.0170965,0.00852401,0.00475298,0,0,0,0.0072727,0,0.0209672,0.00359779,0.0387978,0.016521,0.0227966,0.00652674,0,0,0.00377009,0.00460288,0.0026446,0.0110973,0.0131779,0.031603,0.00842361,0.00815535,0.00770356,0.0261836,0,0.00548215,0,0.00751226,0.00137433,0.0189546,0.0130246,0.024834,0.0086108,0.00575282,0,0,0.0108867,0,0.01385,0.00611423,0.0385812,0.0356877,0.0208592,0.00759029,0.0103281,0.00868168,0.00531166,0.0231286,0.00779508,0.00579125,0.0144554,0.0208717,0.01308,0.0199807,0.0173924,0.0053103,0.00299667,0.00621802,0.00298043,0.00554943,0,0,0,0,0.00422372,0
278,0.00275388,0.0018267,0,0,0,0.00536277,0.0166614,0.00863822,0.00516102,0,0,0,0.00787882,0,0.0212774,0.00385379,0.0388692,0.016309,0.0225564,0.00532944,0,0,0.00352668,0.00495989,0.00211344,0.0104328,0.0115754,0.031091,0.00800595,0.00788039,0.00737183,0.0257525,0,0.00397611,0,0.00775558,0.00123277,0.0169302,0.0129659,0.0203224,0.00848871,0.0052651,0,0,0.011526,0,0.0139826,0.00652281,0.039526,0.0252632,0.022436,0.0107614,0.00699045,0.00855617,0.0109398,0.0189112,0.00618321,0.013413,0.0177455,0.0241168,0.0159614,0.0202883,0.00919387,0.00592812,0.00263449,0.00640349,0.00188697,0.00510103,0,0,0,0,0.0040009,0
279,0.00375293,0.00229035,0,0,0,0.00504542,0.01667,0.00828927,0.00512463,0,0,0,0.00894621,0,0.0213066,0.00493856,0.0380142,0.0162831,0.0225547,0.00502937,0,0,0.00320339,0.00542392,0.00193104,0.010433,0.0104076,0.0304963,0.00741764,0.00784139,0.00705322,0.0250689,0,0.00396295,0,0.00900613,0.00207412,0.026163,0.0129789,0.0240889,0.007234,0.00645193,0,0,0.0124005,0,0.0138718,0.00682575,0.0379089,0.0300399,0.0204568,0.00808523,0.00854753,0.00871801,0.00562711,0.0232844,0.00816324,0.00638889,0.0142937,0.0187711,0.0139295,0.0177929,0.0231057,0.005496,0.00293245,0.00663645,0.00298176,0.00604925,0,0,0,0,0.00368867,0
280,0.00278384,0.00192995,0,0,0,0.0051529,0.0164443,0.0075859,0.00539811,0,0,0,0.00928418,0,0.0215182,0.00510032,0.0379244,0.015481,0.0222605,0.00477919,0,0,0.00342621,0.00537657,0.00184674,0.00924346,0.00930119,0.0294493,0.00659905,0.00723772,0.00658825,0.0243849,0,0.00380915,0,0.00916741,0.00241051,0.022073,0.0128979,0.0256947,0.00746215,0.00607418,0,0,0.0131108,0,0.0139572,0.00739225,0.0389314,0.0353187,0.0222253,0.00902593,0.00594588,0.00839636,0.0113039,0.0191626,0.00542877,0.0140206,0.0223442,0.0215392,0.018623,0.0265698,0.013827,0.00586072,0.00292111,0.00673957,0.00218113,0.00542947,0,0,0,0,0.00346362,0
281,0.00276149,0.00213028,0,0,0,0.00527808,0.0165609,0.00727622,0.00544813,0,0,0,0.00979782,0,0.0215673,0.0055237,0.0374192,0.0152239,0.0221348,0.00430281,0,0,0.00355079,0.00560123,0.00257157,0.00911995,0.00891187,0.0287827,0.00581005,0.00701288,0.00674283,0.0238052,0,0.00309735,0,0.00977706,0.00275844,0.0242495,0.0129016,0.0276389,0.00683511,0.00630302,0,0,0.0136973,0,0.0139761,0.0078475,0.0387507,0.0395408,0.0220126,0.00818043,0.00564817,0.00842738,0.0109091,0.0189874,0.00491213,0.0138721,0.0241037,0.0200644,0.0199241,0.0292402,0.015801,0.0060865,0.00298082,0.00686732,0.00251701,0.00546376,0,0,0,0,0.00363747,0
282,0.00291906,0.00251323,0,0,0,0.00549239,0.0167574,0.00710805,0.005394,0,0,0,0.0102323,0,0.0216472,0.00587098,0.0370517,0.0151577,0.0220617,0.00337187,0,0,0.00370167,0.00576618,0.00309853,0.00896539,0.00867462,0.0284049,0.00533555,0.0071115,0.0066934,0.0235243,0,0.00258211,0,0.0103308,0.00296182,0.0253623,0.0128339,0.0286177,0.00612281,0.00645972,0,0,0.0142722,0,0.013938,0.0081681,0.0386069,0.0429047,0.0215978,0.00759798,0.00544317,0.00841229,0.00932835,0.0186239,0.00515976,0.0132431,0.0252988,0.0185693,0.0209268,0.0312329,0.0177114,0.00635952,0.00290855,0.00686558,0.0031419,0.00548534,0,0,0,0,0.00396693,0
283,0.0036014,0.00245733,0,0,0,0.00548605,0.0169858,0.00717995,0.00534151,0,0,0,0.0103008,0,0.021554,0.00577957,0.0369581,0.0154462,0.0220982,0.00236319,0,0,0.00384184,0.00745997,0.00337356,0.0084363,0.00828716,0.0280666,0.00527108,0.0071073,0.00600303,0.0233951,0,0.00271243,0,0.0109703,0.00288928,0.0249691,0.0133319,0.0283665,0.00542385,0.00861715,0,0,0.0109726,0,0.0139937,0.00650433,0.0383881,0.045447,0.0210765,0.00716067,0.00524925,0.00867691,0.00685988,0.0182115,0.00634729,0.01232,0.0259018,0.0172649,0.021484,0.0324331,0.0197452,0.00609901,0.00279322,0.00624007,0.00297577,0.00560539,0,0,0,0,0.00441421,0
284,0.00372626,0.00363531,0,0,0,0.00540038,0.0170384,0.00734272,0.00525551,0,0,0,0.0114381,0,0.0218603,0.00687725,0.0370884,0.0157432,0.0222611,0.00188766,0,0,0.00384258,0.00641759,0.00363847,0.00777107,0.00755448,0.0277345,0.00535374,0.00677423,0.00569236,0.0232512,0,0.00308645,0,0.0116436,0.00374843,0.0238147,0.0129889,0.0274844,0.00475271,0.00699568,0,0,0.0149453,0,0.0139381,0.00838414,0.038064,0.0472244,0.0204576,0.00758883,0.00510932,0.00811979,0.00616732,0.0178314,0.00765328,0.011175,0.0266333,0.0162607,0.0221435,0.0335402,0.0216234,0.00654114,0.00317938,0.00694604,0.00490844,0.00573072,0,0,0,0,0.00429848,0
285,0.00437357,0.00425728,0,0,0,0.00540115,0.0171633,0.0074652,0.00497565,0,0,0,0.0120733,0,0.0219099,0.00741453,0.0373305,0.0159163,0.0225106,0.00201914,0,0,0.00387345,0.00691352,0.00385165,0.00703638,0.00641929,0.0274202,0.00545667,0.00616089,0.00580015,0.0231518,0,0.00327866,0,0.0123239,0.00409673,0.0226224,0.0131237,0.0262472,0.00418004,0.00729654,0,0,0.0153502,0,0.01398,0.00858017,0.0377533,0.0474491,0.0197661,0.00852413,0.00479985,0.00823313,0.00609073,0.0172999,0.0088658,0.0104994,0.0273582,0.0153395,0.0227796,0.0345222,0.0235269,0.00686325,0.0034002,0.00715796,0.00578818,0.00609888,0,0,0,0,0.00442157,0
286,0.00516654,0.00495955,0,0,0,0.00545543,0.0173113,0.00732885,0.00456216,0,0,0,0.0126764,0,0.0219138,0.00791793,0.0373952,0.0158074,0.0227701,0.00246686,0,0,0.00392157,0.0074783,0.00399269,0.00650135,0.00574538,0.0270547,0.00550688,0.0056467,0.00566192,0.0231585,0,0.00382942,0,0.0129454,0.00428598,0.0208683,0.0132051,0.0241496,0.00373823,0.00795183,0,0,0.0154797,0,0.013947,0.00861643,0.0376199,0.0458198,0.0190843,0.0093426,0.00457056,0.00857103,0.0062431,0.016679,0.010077,0.0103846,0.0275422,0.0145503,0.022832,0.0349265,0.0268828,0.00707234,0.00358625,0.00739543,0.00669612,0.00642642,0,0,0,0,0.00448687,0
287,0.00641635,0.00599506,0,0,0,0.00642861,0.0175301,0.00693867,0.0038326,0,0,0,0.0135371,0,0.0217853,0.00860638,0.037202,0.0153456,0.0229662,0.00301785,0,0,0.00323075,0.00834705,0.00424757,0.00641971,0.0053753,0.0268797,0.00551669,0.00551152,0.00554242,0.0230987,0,0.00525137,0,0.0137718,0.00452308,0.0205841,0.0134025,0.0211877,0.00318371,0.00897913,0,0,0.0154239,0,0.013841,0.00855686,0.037905,0.0423869,0.0181688,0.00996627,0,0.00931625,0.00684874,0.0158619,0.0111076,0.010687,0.027118,0.0138705,0.0222622,0.0344125,0.0325629,0.00719591,0.00381983,0.00779554,0.00792167,0.00696638,0,0,0,0,0.00454119,0
288,0.00711247,0.00676148,0,0,0,0.00721556,0.0175507,0.00649065,0.00356909,0,0,0,0.0142706,0,0.0218115,0.00918088,0.0370626,0.0147202,0.0231348,0.00341434,0,0,0.0031122,0.00879183,0.00439015,0.00618382,0.00510796,0.0267504,0.00552255,0.00561249,0.00523186,0.0229864,0,0.00685994,0,0.0142633,0.00475006,0.0218965,0.0134115,0.018375,0.00319007,0.00923223,0,0,0.0165041,0,0.0138173,0.00902654,0.0383591,0.0393737,0.0177611,0.0110935,0,0.00976106,0.00765893,0.0153009,0.0117375,0.0110946,0.0264469,0.0134507,0.0214447,0.0331869,0.0390401,0.00755133,0.00415772,0.00774748,0.00879419,0.00712615,0,0,0,0,0.00449285,0
289,0.00806137,0.00775905,0,0,0,0.00851807,0.0176331,0.00593521,0.00318734,0,0,0,0.0151146,0,0.0218352,0.00983777,0.036374,0.0140336,0.0233159,0.00376066,0,0,0.00268797,0.00949193,0.0046113,0.00659488,0.0050362,0.0270431,0.00552098,0.00586161,0.00503196,0.0226615,0,0.00928099,0,0.0147866,0.00503387,0.0396681,0.0136027,0.0162902,0.00369927,0.00967575,0,0,0.017802,0,0.0138189,0.00963473,0.0388459,0.0224,0.0166126,0.0145208,0,0.0105518,0.00915505,0.0167306,0.0108474,0.0115665,0.0227098,0.0123941,0.0197134,0.0261577,0.0551207,0.00787711,0.00449146,0.00813873,0.00973895,0.00758974,0,0,0,0,0.00452734,0
290,0.00830333,0.00804565,0,0,0,0.00992036,0.0175734,0.00553724,0.00288222,0,0,0,0.0155387,0,0.0220029,0.0101912,0.0359467,0.0130623,0.0231349,0.00402468,0,0,0.00208386,0.00962727,0.0045056,0.00648796,0.00510706,0.0273647,0.00545167,0.00620195,0.00495852,0.0222988,0,0.0113089,0,0.0149312,0.00515653,0.0398829,0.0137052,0.0166154,0.00431972,0.00930997,0,0,0.01862,0,0.0138648,0.0100576,0.0391729,0.021929,0.0167825,0.0160808,0,0.0107794,0.00921698,0.0164324,0.0104893,0.0110526,0.0229573,0.0122212,0.0197887,0.0260522,0.0546122,0.00816566,0.00472248,0.0083189,0.00991926,0.00739585,0,0,0,0,0.00447071,0
291,0.00814972,0.00790101,0,0,0,0.0112215,0.0174701,0.00564585,0.00260078,0,0,0,0.0156588,0,0.0221826,0.0104139,0.0357227,0.0122553,0.0229052,0.00454452,0,0,0.00205601,0.00949628,0.00434764,0.00604765,0.00495286,0.0277588,0.00556552,0.006515,0.00494842,0.0218455,0,0.0130852,0,0.0148504,0.00522798,0.038383,0.0136387,0.0165024,0.00530848,0.00866203,0,0,0.0192446,0,0.0138283,0.0102805,0.0392334,0.0213436,0.0170358,0.0174435,0,0.0106944,0.0088212,0.0158456,0.0100041,0.0101947,0.0231261,0.0117626,0.0198503,0.0261042,0.0519196,0.00846883,0.00481149,0.00814286,0.00963801,0.00716753,0,0,0,0,0.00433362,0
292,0.00856679,0.00659875,0,0,0,0.012419,0.0172542,0.00630929,0.00240363,0,0,0,0.0146317,0,0.0219468,0.00976753,0.0357481,0.0119186,0.0228713,0.0060008,0,0,0.00201376,0.00967022,0.00405464,0.00513912,0.00421623,0.0284375,0.0062304,0.00658113,0.00456072,0.0213843,0,0.0144856,0,0.0146021,0.00458755,0.0358573,0.0139819,0.0161876,0.00653462,0.011222,0,0,0.0165062,0,0.0139236,0.00933409,0.0391697,0.020313,0.0173279,0.0183849,0,0.0128286,0.00830921,0.0153577,0.00955353,0.00935487,0.0231881,0.0111227,0.0198715,0.0261258,0.0484161,0.00879056,0.0050587,0.00765803,0.00752051,0.00796032,0,0,0,0,0.00446819,0
293,0.00771857,0.00639463,0,0,0,0.0129247,0.0170446,0.00688467,0.00226097,0,0,0,0.0147483,0,0.0222147,0.0101282,0.0363667,0.0115471,0.0226718,0.00720133,0,0,0.00191508,0.00883699,0.00372191,0.00416859,0.00391234,0.028778,0.00665394,0.00615611,0.00436293,0.0211384,0,0.0148831,0,0.0141436,0.0050081,0.0176357,0.0139265,0.0154083,0.00779024,0.00944608,0,0,0.017246,0,0.0139505,0.00975964,0.0389469,0.029435,0.0184643,0.0177624,0,0.0113539,0.00711225,0.0132474,0.0101771,0.00868048,0.0257901,0.0127877,0.0209591,0.030599,0.0318246,0.00884395,0.00487575,0.0077235,0.00738438,0.00690512,0,0,0,0,0.00419353,0
294,0.00761847,0.00637891,0,0,0,0.0133342,0.0169851,0.00711442,0.00219242,0,0,0,0.0147299,0,0.0223889,0.0102696,0.0365163,0.0111357,0.0225501,0.00824659,0,0,0.00138454,0.00840638,0.00360152,0.00375932,0.00368729,0.0289241,0.00688502,0.00559653,0.00434192,0.0209957,0,0.0153294,0,0.0137713,0.00545639,0.0139525,0.0138295,0.0167026,0.00908591,0.00866598,0,0,0.0180535,0,0.013862,0.00992402,0.0386968,0.0293313,0.0187278,0.0186152,0,0.0108503,0.00672548,0.0129848,0.00976175,0.00870719,0.0261325,0.0135048,0.0214295,0.0304729,0.027236,0.00904966,0.00493198,0.00738773,0.00732089,0.00651507,0,0,0,0,0.00403137,0
295,0.00772578,0.00630293,0,0,0,0.0134028,0.0170237,0.00722481,0.00224824,0,0,0,0.0144718,0,0.0224556,0.0101412,0.0364812,0.0107319,0.0224515,0.00925638,0,0,0.000932488,0.00815694,0.00359833,0.00353844,0.00359163,0.0288775,0.00698512,0.00485303,0.0041114,0.0209884,0,0.0153931,0,0.0133311,0.00582103,0.0117607,0.0137448,0.0175239,0.0103068,0.00838085,0,0,0.0194469,0,0.0138184,0.0104468,0.0384223,0.0286182,0.0188058,0.0194565,0,0.010865,0.00659748,0.0131008,0.00916985,0.00924878,0.02642,0.0141248,0.0220275,0.0298597,0.0236559,0.00950155,0.0048369,0.00746712,0.00710478,0.00642443,0,0,0,0,0.00389813,0
296,0.00808873,0.00638672,0,0,0,0.0131692,0.0171222,0.00728835,0.00257998,0,0,0,0.0139725,0,0.0225139,0.00971718,0.0364331,0.0103557,0.0224131,0.0100984,0,0,0.000831989,0.00796947,0.00372849,0.00357344,0.00362722,0.028718,0.0070937,0.00410042,0.0038779,0.0210398,0,0.0150594,0,0.0127628,0.00588577,0.0101739,0.0137637,0.017854,0.0115741,0.00838754,0,0,0.0209595,0,0.0139069,0.0111382,0.0381089,0.027313,0.0185732,0.0205255,0,0.0110611,0.00681609,0.0135835,0.00830842,0.0104624,0.0268713,0.0150641,0.0229555,0.0293218,0.020303,0.010052,0.00458654,0.00782685,0.00697739,0.00649599,0,0,0,0,0.0040605,0
297,0.00868105,0.00671238,0,0,0,0.0126674,0.0171248,0.00738645,0.00310754,0,0,0,0.0133797,0,0.0225361,0.009307,0.0364254,0.0102303,0.0228222,0.0111793,0,0,0.000550842,0.00810233,0.00378431,0.00370549,0.00364069,0.028514,0.00753046,0.00366205,0.00349528,0.0210626,0,0.0143163,0,0.012279,0.00594258,0.00789146,0.0137344,0.0170373,0.0129105,0.00886286,0,0,0.0222109,0,0.0139883,0.011722,0.0375843,0.0238902,0.0178145,0.0231744,0,0.0109309,0.00948771,0.0172333,0.0100615,0.0142654,0.0286826,0.0183815,0.0248611,0.0290916,0.0156634,0.0107336,0.00451581,0.00761406,0.00697491,0.00671744,0,0,0,0,0.00414708,0
