Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,RTIBI,x73
147,0.0116918,0.0135667,0,0,0,0.0322164,0.0203944,0.0186933,0.0162173,0,0,0,0,0.0138423,0,0.0172793,0.00901052,0.0350665,0.0180073,0.0253522,0.0116089,0,0,0.0245624,0.0114191,0.00880575,0.00941549,0.0118433,0.0381804,0.0122121,0.0101633,0.0133933,0.00960682,0,0.0334844,0,0.00802459,0.00472531,0.00507677,0.0274404,0.012946,0.0280641,0.00491271,0.00696904,0,0,0.0132651,0,0.0101814,0.00842867,0.0385819,0.0438734,0.029412,0.00533667,0.0146975,0.0191848,0.0111457,0.0128595,0.0122312,0.0113631,0.0142937,0.0235687,0.0243843,0.0452341,0.0116331,0.00716476,0.00612881,0.0180964,0.0191897,0,0,0,0.0118257,0
148,0.0114366,0.0132391,0,0,0,0.0325125,0.0202495,0.0187808,0.0164982,0,0,0,0,0.0134545,0,0.0173273,0.00893232,0.0349719,0.0186373,0.0256106,0.0115869,0,0,0.024301,0.0114458,0.00861148,0.0093032,0.0117848,0.0382294,0.0122141,0.010089,0.0133807,0.00961674,0,0.0337087,0,0.0079046,0.00471402,0.00494959,0.0281216,0.0129183,0.0299086,0.00491139,0.00653865,0,0,0.0128256,0,0.010167,0.00823741,0.0385024,0.0447166,0.0296725,0.0042265,0.0145242,0.0188044,0.0114955,0.0128167,0.0123589,0.011744,0.0141683,0.0259855,0.0245041,0.0460694,0.0113145,0.00721639,0.00609911,0.0178032,0.0187714,0,0,0,0.0115269,0
149,0.0111927,0.0129118,0,0,0,0.0327974,0.0200839,0.0189063,0.016766,0,0,0,0,0.0131413,0,0.0173857,0.00886131,0.0349571,0.0194046,0.0258305,0.0115314,0,0,0.024026,0.0114937,0.00849056,0.00917441,0.0116945,0.038204,0.0121992,0.0100195,0.0133542,0.00963199,0,0.0339308,0,0.00778606,0.00471905,0.00486867,0.0281817,0.0129098,0.0312918,0.00496194,0.00604506,0,0,0.0124666,0,0.0101501,0.00803231,0.0386542,0.0451061,0.0298163,0.00353035,0.014408,0.0185066,0.0118289,0.0127907,0.0125364,0.0121591,0.0140921,0.0283153,0.0243835,0.0456972,0.0109905,0.00725587,0.00610527,0.0175108,0.0183516,0,0,0,0.0118379,0
150,0.0110288,0.0125943,0,0,0,0.0330573,0.0199791,0.0190753,0.0170238,0,0,0,0,0.0129318,0,0.0174543,0.00878168,0.0350138,0.0202463,0.0260089,0.0114316,0,0,0.0237263,0.0115805,0.00843088,0.00909922,0.0116125,0.0379957,0.0121593,0.00990399,0.0133743,0.0096787,0,0.0341253,0,0.00771816,0.0047307,0.00486825,0.0276799,0.01291,0.0320002,0.00512333,0.00557207,0,0,0.0121335,0,0.0101402,0.00783156,0.0387616,0.0449226,0.0299258,0.00374783,0.0143389,0.0182894,0.0121855,0.0127973,0.0127373,0.0125475,0.0142246,0.0305736,0.0239354,0.0441807,0.0107555,0.00733137,0.00609971,0.0172218,0.0179634,0,0,0,0.0126457,0
151,0.010896,0.0123234,0,0,0,0.0332555,0.0199129,0.0191745,0.0173647,0,0,0,0,0.0126529,0,0.0174891,0.00864499,0.0350275,0.0210133,0.0261552,0.0114401,0,0,0.0234741,0.0118057,0.00838781,0.00902888,0.0115111,0.0377856,0.0122312,0.00990293,0.0134142,0.00967564,0,0.0342668,0,0.00757081,0.00475156,0.00492773,0.0265542,0.012886,0.0319106,0.00536396,0.00539299,0,0,0.0118653,0,0.0101095,0.00767519,0.0387107,0.044067,0.0300842,0.00490495,0.0142985,0.0180806,0.0126026,0.01281,0.0129594,0.0129748,0.0149283,0.0328006,0.0236812,0.0415213,0.010623,0.00747978,0.00603403,0.0169782,0.0176336,0,0,0,0.0140243,0
152,0.0107739,0.0119741,0,0,0,0.0333437,0.0198749,0.0192256,0.0176142,0,0,0,0,0.0123288,0,0.0175135,0.00852031,0.0350773,0.0216711,0.0263153,0.0114406,0,0,0.0230623,0.0120258,0.00829596,0.0088941,0.0113592,0.0376426,0.012287,0.00989342,0.0134243,0.00965455,0,0.0343287,0,0.00747087,0.00473818,0.00493458,0.025039,0.0128437,0.0314205,0.00565836,0.00527576,0,0,0.0115939,0,0.0100835,0.00752768,0.0384637,0.0428394,0.0302425,0.00653736,0.014201,0.0178876,0.0130206,0.0127549,0.0131717,0.0133725,0.0166126,0.0349743,0.0240917,0.038076,0.0104884,0.00767729,0.00594842,0.0166261,0.0172475,0,0,0,0.0159429,0
153,0.0106951,0.011601,0,0,0,0.033381,0.0198319,0.0192582,0.0176904,0,0,0,0,0.0119936,0,0.0175231,0.0083743,0.035267,0.0221474,0.0263715,0.0113914,0,0,0.0225751,0.0122965,0.00828311,0.00881183,0.0112645,0.0374262,0.0122851,0.00985872,0.0134363,0.00967178,0,0.0343182,0,0.00740257,0.00473192,0.00495535,0.0234264,0.0128027,0.031241,0.00605441,0.00519346,0,0,0.0113469,0,0.0100662,0.00739433,0.0380177,0.0419345,0.0303205,0.00824165,0.0140178,0.0177194,0.0133945,0.0127104,0.0133942,0.0137396,0.0188466,0.0371269,0.0253512,0.0342944,0.0103368,0.00786992,0.00590889,0.0162181,0.016856,0,0,0,0.0182787,0
154,0.0107538,0.0112595,0,0,0,0.0335492,0.0198638,0.0193261,0.0175369,0,0,0,0,0.0115339,0,0.0175336,0.00813473,0.0357663,0.0223987,0.0261459,0.0111836,0,0,0.0220075,0.0126513,0.00836728,0.00878191,0.0111422,0.0372336,0.0122094,0.00987045,0.0133576,0.00972086,0,0.0344782,0,0.00726624,0.00474195,0.00498664,0.0243833,0.0127425,0.0342116,0.00681874,0.00534663,0,0,0.0111552,0,0.0100491,0.00730648,0.037358,0.0444699,0.0300499,0.00934506,0.0137907,0.0176444,0.013844,0.0135127,0.0138493,0.014185,0.0221229,0.039538,0.028295,0.0322086,0.0102764,0.0080586,0.00590066,0.0156734,0.0165696,0,0,0,0.0217134,0
155,0.0106399,0.0109039,0,0,0,0.0332579,0.0198083,0.0191117,0.017621,0,0,0,0,0.0112609,0,0.0175724,0.00806142,0.0360254,0.0224852,0.0260949,0.0109977,0,0,0.0215802,0.0128303,0.0083662,0.00875164,0.0109562,0.0370858,0.012198,0.00997167,0.0132416,0.00974144,0,0.0341652,0,0.00735691,0.00471661,0.00506345,0.0239884,0.012707,0.0339944,0.00719101,0.00520765,0,0,0.0107853,0,0.0100299,0.00712998,0.0373802,0.04375,0.0303008,0.0110393,0.0134456,0.0173665,0.0142013,0.0121353,0.0139313,0.0145925,0.0238537,0.0408963,0.0294876,0.0307757,0.0101218,0.00808651,0.00580975,0.0153233,0.0163,0,0,0,0.0231131,0
156,0.0106424,0.0107658,0,0,0,0.0328553,0.0197791,0.0187563,0.0177581,0,0,0,0,0.0110311,0,0.0175629,0.00792987,0.0362432,0.0224554,0.0259503,0.0107653,0,0,0.0215063,0.0131694,0.00830219,0.00862889,0.0107,0.0369715,0.0121716,0.0100982,0.0132687,0.00979708,0,0.0338085,0,0.0074141,0.00467756,0.00520938,0.0240082,0.0127007,0.0339815,0.00733109,0.00514169,0,0,0.0106426,0,0.01002,0.00701803,0.037627,0.0442309,0.0304079,0.0125074,0.0132731,0.0172465,0.0144325,0.0110135,0.0139657,0.0148103,0.0252166,0.0416565,0.0305424,0.0297649,0.0100913,0.00805545,0.00576258,0.0151543,0.0162664,0,0,0,0.0240791,0
157,0.0111765,0.0120033,0,0,0,0.0828197,0.0199896,0.0447952,0.0126497,0,0,0,0,0.0108317,0,0.0174107,0.00745235,0.0412618,0.0484841,0.021997,0.0405064,0,0,0.0224143,0.0136203,0.0168879,0.0403802,0.0291872,0.0365293,0.0217202,0.0357387,0.0204339,0.0107941,0,0.0882709,0,0.00744137,0.00462354,0.00529989,0.0248596,0.012833,0.0362981,0.0085019,0.00586544,0,0,0.0136361,0,0.00986655,0.00801025,0.0386397,0.0480009,0.0304077,0.0129599,0.012484,0.0200536,0.0127829,0.0101075,0.0123409,0.0129161,0.0274553,0.0438013,0.0331889,0.030351,0.011808,0.0087506,0.00571796,0.0164359,0.0147873,0,0,0,0.0262058,0
158,0.0112845,0.0120803,0,0,0,0.0816303,0.0199895,0.0439441,0.0126361,0,0,0,0,0.0108574,0,0.0173587,0.00743659,0.04122,0.0481917,0.0218248,0.0409038,0,0,0.022244,0.014018,0.0171002,0.040461,0.0290783,0.0360802,0.0219785,0.0359836,0.0206814,0.0104831,0,0.0872979,0,0.00756443,0.00458925,0.00536873,0.0289127,0.0127783,0.0413093,0.00935986,0.00616946,0,0,0.0134977,0,0.00983356,0.00792575,0.0387582,0,0.0300196,0.0127028,0.0125044,0.0200899,0.0129187,0.00898179,0.0121469,0.0132512,0.0289787,0.0441382,0.0361127,0.035364,0.0118693,0.008811,0.00569742,0.0164466,0.014945,0,0,0,0.0277469,0
159,0.011306,0.0123339,0,0,0,0.0803957,0.0199873,0.0430113,0.0129775,0,0,0,0,0.0107391,0,0.0173394,0.00732616,0.0411282,0.0479595,0.0216547,0.0413738,0,0,0.0229816,0.0144563,0.0172441,0.0405072,0.0289012,0.0358956,0.0223335,0.0362056,0.0206728,0.0103568,0,0.0864362,0,0.00753479,0.00455317,0.00528926,0.0294497,0.0126815,0.0381345,0.00906682,0.00615478,0,0,0.013239,0,0.00978652,0.00787774,0.038508,0.0501851,0.0301882,0.00996468,0.0126719,0.0201516,0.0122777,0.00995755,0.0125999,0.0117578,0.025343,0.0434115,0.0314186,0.0340278,0.0119195,0.0090312,0.00572226,0.0167964,0.0152029,0,0,0,0.0249193,0
160,0.0114095,0.0125741,0,0,0,0.0786305,0.0200357,0.0419014,0.0131877,0,0,0,0,0.0106121,0,0.0173207,0.00714266,0.0409015,0.0477253,0.0215477,0.0417604,0,0,0.0235984,0.0147477,0.0175975,0.0406913,0.0288358,0.0355867,0.0226365,0.0363112,0.0203431,0.0101297,0,0.0851492,0,0.00740868,0.0045162,0.00525426,0.0331988,0.0127127,0.0395316,0.00927981,0.00617214,0,0,0.0135288,0,0.00979706,0.00812326,0.0385931,0.0500941,0.0301477,0.00740282,0.0128334,0.0204995,0.0118688,0.0108157,0.0132288,0.011131,0.0226996,0.0424165,0.0286909,0.0376489,0.0120954,0.0092902,0.00581313,0.017076,0.0153732,0,0,0,0.0229838,0
161,0.0114395,0.0126602,0,0,0,0.0767041,0.0200792,0.040721,0.0131824,0,0,0,0,0.0104509,0,0.0173376,0.00701897,0.0406558,0.0475195,0.0214519,0.0420347,0,0,0.0240778,0.0149254,0.0180401,0.0409245,0.0288018,0.0354123,0.0229163,0.0364728,0.0203196,0.00987569,0,0.0837347,0,0.00727223,0.0045122,0.00530034,0.0365415,0.0127866,0.040705,0.009278,0.00618059,0,0,0.0138489,0,0.00983582,0.00829849,0.0388737,0.0488693,0.0301126,0.00735455,0.0125764,0.0207405,0.0113138,0.0120482,0.0137064,0.0105435,0.020039,0.0409295,0.0258849,0.0412843,0.0121855,0.00942698,0.00587065,0.0171801,0.0154516,0,0,0,0.0206249,0
162,0.0114295,0.0126196,0,0,0,0.0746197,0.0201122,0.0395481,0.0130324,0,0,0,0,0.0102551,0,0.0173314,0.00691081,0.0404264,0.0474133,0.0213847,0.0422027,0,0,0.0245043,0.0149821,0.0185145,0.0411383,0.0287127,0.0353997,0.0232741,0.0367423,0.0203752,0.00960944,0,0.0821835,0,0.00717134,0.0045244,0.00534701,0.0391913,0.0128591,0.0412605,0.00901043,0.00650586,0,0,0.0140107,0,0.00988713,0.00837319,0.0391734,0.0479278,0.0301297,0.00890889,0.0122044,0.0208901,0.0106913,0.0133716,0.0137145,0.00989038,0.017815,0.0391768,0.0234627,0.0442159,0.0122045,0.0093788,0.00584133,0.0171353,0.0154964,0,0,0,0.0182933,0
163,0.011429,0.0125674,0,0,0,0.0721662,0.0201408,0.0383303,0.0128756,0,0,0,0,0.0101332,0,0.0172953,0.00683906,0.0402009,0.0473224,0.0213249,0.0423332,0,0,0.0250536,0.014964,0.0189977,0.0413332,0.028731,0.0354511,0.0237512,0.0368709,0.0203729,0.00933172,0,0.0803047,0,0.00710743,0.00452823,0.00533977,0.0416247,0.0128501,0.0424161,0.00871196,0.00680245,0,0,0.0140378,0,0.00988396,0.00838712,0.0393195,0.0482038,0.0301576,0.0101364,0.0121036,0.0209814,0.0101287,0.0146526,0.0134088,0.00916652,0.0163653,0.0377678,0.0214611,0.0470949,0.0122079,0.00936249,0.00581539,0.0171207,0.0155978,0,0,0,0.0165846,0
164,0.011422,0.0125882,0,0,0,0.069295,0.0201565,0.0370316,0.0127568,0,0,0,0,0.0101546,0,0.0172757,0.00679912,0.0399467,0.0472898,0.0212871,0.0424866,0,0,0.0256955,0.0149568,0.0195456,0.0415252,0.0288169,0.035454,0.0241148,0.0368384,0.0202747,0.00903555,0,0.0779784,0,0.006994,0.00450755,0.00534179,0.0430184,0.0128408,0.0445654,0.00860153,0.00681826,0,0,0.0139868,0,0.00988458,0.0083779,0.039124,0.0495984,0.0302728,0.0110611,0.01224,0.0210361,0.0096677,0.0155391,0.0133835,0.00873548,0.0157971,0.0372653,0.0202694,0.0496151,0.0121794,0.00937287,0.0057785,0.0172656,0.015748,0,0,0,0.0158192,0
165,0.0114181,0.0126753,0,0,0,0.0660117,0.0201131,0.0356368,0.012746,0,0,0,0,0.0102802,0,0.0172798,0.0067764,0.0396814,0.0473801,0.0212606,0.0426879,0,0,0.0263534,0.0148261,0.0202136,0.0417893,0.0289111,0.0354393,0.0243693,0.0366482,0.0200705,0.00865609,0,0.0751183,0,0.0068914,0.00446772,0.0053594,0.041789,0.0128087,0.0454087,0.0087094,0.00661978,0,0,0.013953,0,0.00987185,0.00835815,0.0385905,0.0504628,0.0304671,0.012822,0.0125598,0.0211525,0.00921344,0.0158542,0.0141272,0.00913717,0.0158826,0.0373207,0.0203456,0.0502918,0.0121512,0.00937779,0.00577083,0.017497,0.015866,0,0,0,0.0158352,0
166,0.0114143,0.0127499,0,0,0,0.0622744,0.0200367,0.034203,0.0129198,0,0,0,0,0.0103462,0,0.0172545,0.00670244,0.0394065,0.0477446,0.0212325,0.0428498,0,0,0.0268832,0.014457,0.0210585,0.0421233,0.029231,0.035458,0.0245717,0.0363577,0.0198156,0.00821525,0,0.0717148,0,0.00682438,0.0044326,0.00538267,0.0383359,0.0127669,0.0435728,0.00867977,0.00639081,0,0,0.0140158,0,0.00984277,0.00838545,0.0376874,0.0498566,0.0306185,0.0144678,0.0128862,0.0213621,0.00885741,0.0156616,0.0153381,0.0104657,0.0158432,0.0372325,0.0211555,0.048244,0.012197,0.00942452,0.00579837,0.0176157,0.0158463,0,0,0,0.0162508,0
167,0.0114276,0.0127493,0,0,0,0.05807,0.0200276,0.0328248,0.0130176,0,0,0,0,0.0103055,0,0.0170947,0.00661373,0.0390391,0.0482829,0.0212175,0.0428132,0,0,0.0273188,0.0139168,0.021983,0.0424235,0.0297555,0.0353877,0.0247151,0.0358811,0.0195925,0.00780501,0,0.0677842,0,0.00675669,0.0044137,0.00537626,0.034483,0.0127634,0.0404671,0.0083498,0.00642455,0,0,0.0143272,0,0.00982399,0.00851087,0.036388,0.0485173,0.0307759,0.0138127,0.0130814,0.0215687,0.00905255,0.0152143,0.0160283,0.012068,0.0156694,0.0369807,0.0219073,0.0450725,0.0122993,0.00947173,0.00581036,0.0175634,0.0157312,0,0,0,0.0167865,0
168,0.0115506,0.0127838,0,0,0,0.053418,0.0200554,0.0316277,0.0129702,0,0,0,0,0.0103186,0,0.0169336,0.00652141,0.0385463,0.0487729,0.0211903,0.0425303,0,0,0.0277077,0.013429,0.0229316,0.0426675,0.0303261,0.035293,0.0246963,0.0350246,0.0193931,0.00746022,0,0.0631492,0,0.00672045,0.00442459,0.00534468,0.0319969,0.0127726,0.0383288,0.00792219,0.00646164,0,0,0.0148338,0,0.00979716,0.00867064,0.0348754,0.0474374,0.0310204,0.011223,0.0132929,0.021845,0.00990162,0.0149608,0.0159435,0.0131999,0.01578,0.0368821,0.0220297,0.0430462,0.0124266,0.00953228,0.00581218,0.0175955,0.0156403,0,0,0,0.0172165,0
169,0.0117229,0.0130112,0,0,0,0.0482499,0.0202107,0.0307315,0.012846,0,0,0,0,0.0103873,0,0.0169533,0.00637521,0.0379998,0.0491532,0.021063,0.0418526,0,0,0.0281983,0.0129959,0.0239119,0.0428534,0.0307965,0.0352354,0.0243946,0.0336336,0.0191718,0.00720925,0,0.057966,0,0.00668458,0.00445039,0.00544924,0.0310712,0.0127647,0.0371887,0.00741043,0.0065393,0,0,0.0153865,0,0.00974894,0.00891196,0.0334614,0.0465994,0.0313274,0.00909659,0.0136803,0.0222371,0.0107043,0.0150607,0.0155743,0.0134955,0.0157057,0.0369131,0.0209594,0.0423147,0.0126477,0.00965726,0.00582139,0.0178097,0.0155651,0,0,0,0.0172364,0
170,0.0119128,0.0135236,0,0,0,0.0425683,0.0203579,0.0303302,0.0126518,0,0,0,0,0.0106418,0,0.0169674,0.00625439,0.0375692,0.049226,0.0207324,0.0406492,0,0,0.0286863,0.0125382,0.0248139,0.0428338,0.0313878,0.0352837,0.0237622,0.0315976,0.0188758,0.00705166,0,0.0520742,0,0.00675421,0.00446209,0.00557564,0.0311076,0.0127718,0.0364837,0.00696028,0.0069549,0,0,0.0160262,0,0.00971057,0.00924122,0.0325368,0.0457439,0.0316064,0.00830774,0.0142781,0.0226879,0.0110596,0.0155748,0.0152146,0.0131756,0.0146069,0.0366435,0.0190658,0.042383,0.0129826,0.0097657,0.00583203,0.0181669,0.0155013,0,0,0,0.0166176,0
171,0.0121392,0.0142599,0,0,0,0.0367086,0.0204866,0.0303847,0.0121785,0,0,0,0,0.0108029,0,0.0169506,0.0062274,0.0373545,0.0488301,0.0202056,0.0392053,0,0,0.0291153,0.0121136,0.0255243,0.0423879,0.0318169,0.0354697,0.0227982,0.0289753,0.0185476,0.00693244,0,0.0452847,0,0.0069368,0.00447126,0.00544857,0.0309764,0.0128182,0.0357667,0.0067514,0.00729415,0,0,0.0167048,0,0.00968192,0.0096438,0.0322623,0.0443659,0.031782,0.00845936,0.0150531,0.023234,0.0108984,0.0161552,0.0148988,0.0128115,0.0128778,0.0359181,0.017115,0.0421216,0.0133312,0.00983509,0.00582493,0.0185753,0.0156064,0,0,0,0.0156488,0
172,0.0125209,0.0150547,0,0,0,0.0304169,0.020615,0.030722,0.011393,0,0,0,0,0.0111504,0,0.0169158,0.00625419,0.0373339,0.0486151,0.0196,0.0379633,0,0,0.0297772,0.01152,0.0260718,0.041549,0.031952,0.0358627,0.021791,0.0262177,0.0181353,0.00699729,0,0.0376852,0,0.00725632,0.00444723,0.00534831,0.0304557,0.0128573,0.034866,0.00664196,0.00758845,0,0,0.0174538,0,0.00966432,0.0101596,0.0324092,0.0423181,0.0318053,0.00927133,0.0160749,0.0240154,0.0103656,0.0166093,0.0145729,0.0123881,0.0110537,0.0347535,0.015352,0.041071,0.0138272,0.00999934,0.00580079,0.0190414,0.015771,0,0,0,0.0147755,0
173,0.0129422,0.0158487,0,0,0,0.0249418,0.0207241,0.0312684,0.0104378,0,0,0,0,0.0116456,0,0.0168357,0.00621988,0.037359,0.0481912,0.0190025,0.0371067,0,0,0.0305493,0.0110039,0.0264519,0.0402306,0.0319046,0.0365108,0.0209219,0.0236739,0.0177304,0.00723471,0,0.0294814,0,0.0076403,0.00442977,0.00535044,0.0296479,0.0128845,0.0334491,0.00640633,0.00815301,0,0,0.0181649,0,0.00962227,0.0107159,0.0326934,0.0397766,0.0317839,0.00996113,0.0170354,0.0248413,0.0098515,0.0165943,0.014188,0.0120472,0.00968694,0.0336785,0.0138364,0.0397107,0.0144289,0.0103007,0.0058049,0.0197128,0.0160046,0,0,0,0.0141166,0
174,0.0111334,0.0129672,0,0,0,0.0288308,0.0200887,0.024776,0.0163808,0,0,0,0,0.0102105,0,0.0170561,0.00644006,0.0347643,0.0204144,0.0240809,0.0172167,0,0,0.0271909,0.0100161,0.00777445,0.0140278,0.0129398,0.0378681,0.0166279,0.0242162,0.0169357,0.0134326,0,0.0254714,0,0.00609944,0.00445845,0.00510443,0.0267594,0.0124377,0.0298518,0.00783246,0.00538746,0,0,0.012929,0,0.00981714,0.00844631,0.0325766,0.0360005,0.0320779,0.00647346,0.0167744,0.0198569,0.011161,0.0146827,0.0139621,0.0125924,0.00869765,0.0309463,0.0133075,0.0370825,0.0106802,0.00954951,0.00600294,0.0173578,0.0170405,0,0,0,0.0131546,0
175,0.0111803,0.0135066,0,0,0,0.0337902,0.0203203,0.0264813,0.015526,0,0,0,0,0.010913,0,0.0170771,0.00641694,0.0349181,0.0211536,0.0240182,0.0181157,0,0,0.0277869,0.00919777,0.00871208,0.0172857,0.0148409,0.0386286,0.0169466,0.0265114,0.0166971,0.0134293,0,0.0316124,0,0.00674398,0.00449189,0.00521314,0.0259357,0.0124813,0.0285257,0.00706702,0.00518944,0,0,0.0136058,0,0.00968574,0.00874008,0.0330418,0.0337896,0.0320434,0.0056372,0.0175406,0.0202436,0.0109746,0.01384,0.0136445,0.0123401,0.00819481,0.0304546,0.0125162,0.0354977,0.0110695,0.00957504,0.00595524,0.0180172,0.0166596,0,0,0,0.0129895,0
176,0.0114838,0.0140598,0,0,0,0.0376766,0.0204835,0.027582,0.0145626,0,0,0,0,0.011576,0,0.0171437,0.00648106,0.0349692,0.0219093,0.0238746,0.0188457,0,0,0.0278378,0.0086922,0.0101561,0.0202404,0.0165908,0.0393788,0.0172046,0.0283697,0.016335,0.0135052,0,0.0375314,0,0.00723234,0.00454213,0.00528178,0.0251893,0.0125105,0.027472,0.00622691,0.00519802,0,0,0.0143999,0,0.00962649,0.00909694,0.0336137,0.0319742,0.0320442,0.00470901,0.0179617,0.0209035,0.0108995,0.0128611,0.0133424,0.0126047,0.00820014,0.0302805,0.0122445,0.0339391,0.0116114,0.00962656,0.00592731,0.01858,0.0164157,0,0,0,0.0129421,0
177,0.011829,0.0145672,0,0,0,0.0407482,0.0206304,0.0281721,0.013622,0,0,0,0,0.012263,0,0.0171568,0.00662017,0.0349397,0.0225754,0.0236655,0.0196487,0,0,0.0275985,0.00853829,0.0118716,0.0228038,0.0182752,0.0401361,0.0175894,0.0299513,0.0159948,0.0138377,0,0.0431033,0,0.00762233,0.00462918,0.00533531,0.0249596,0.0125577,0.0269445,0.00556446,0.00569346,0,0,0.0152278,0,0.00958312,0.00948349,0.0341441,0.030579,0.0320557,0.00420947,0.0183081,0.0215367,0.0109105,0.0120873,0.0129798,0.0131911,0.00841115,0.0302885,0.0125756,0.0329053,0.0121814,0.00974437,0.00591766,0.0190367,0.0164471,0,0,0,0.0130491,0
178,0.0122753,0.0149881,0,0,0,0.0428235,0.0208283,0.0287119,0.012831,0,0,0,0,0.0128326,0,0.0171527,0.00674639,0.0348533,0.0237481,0.0234765,0.0203573,0,0,0.02704,0.00857974,0.0134615,0.0248413,0.0197376,0.0409628,0.0180731,0.0312591,0.0156388,0.014607,0,0.0495183,0,0.00791536,0.00468281,0.00532524,0.0249876,0.0125808,0.0267693,0.00531406,0.0061511,0,0,0.0159251,0,0.00958183,0.00979866,0.0344831,0.0293901,0.0321102,0.00414275,0.0186145,0.0221558,0.0107634,0.0117537,0.0126169,0.0135613,0.00866306,0.0304889,0.0128406,0.0321877,0.0127315,0.00986705,0.0058785,0.0193756,0.0165997,0,0,0,0.0131188,0
179,0.0127184,0.0153241,0,0,0,0.0455796,0.0210019,0.0294967,0.0122694,0,0,0,0,0.0133191,0,0.0171841,0.0068145,0.0348412,0.0259798,0.0233917,0.0209828,0,0,0.0260875,0.00867946,0.0147426,0.026493,0.0206264,0.0414993,0.018448,0.0322489,0.0151374,0.0157868,0,0.0575784,0,0.00811341,0.0046829,0.00515791,0.0248969,0.0125805,0.0264865,0.0054985,0.00632845,0,0,0.0164447,0,0.00959156,0.00998927,0.0344451,0.0281949,0.0322371,0.00425898,0.0188901,0.0226804,0.0102969,0.0118814,0.0122167,0.013459,0.0086827,0.0307821,0.0125815,0.0314924,0.0130866,0.00985534,0.00573906,0.019614,0.0163756,0,0,0,0.0131267,0
180,0.0130013,0.015458,0,0,0,0.0496696,0.02113,0.0305781,0.0119538,0,0,0,0,0.0136512,0,0.0172065,0.00690197,0.0348176,0.0300016,0.0234614,0.0215737,0,0,0.0247163,0.00865919,0.0155851,0.0278889,0.0207973,0.0415416,0.0187115,0.0329292,0.0146131,0.0171377,0,0.065771,0,0.00819885,0.00474169,0.00495609,0.0244132,0.0125626,0.0258423,0.00592472,0.00642044,0,0,0.016801,0,0.00958199,0.0100134,0.0340198,0.0269048,0.0324068,0.00440864,0.0188783,0.0229553,0.00981803,0.0122995,0.0120359,0.0132944,0.00831677,0.0309713,0.0117693,0.030623,0.0131872,0.00981965,0.00561642,0.0196544,0.0163157,0,0,0,0.0131403,0
181,0.0131282,0.0154436,0,0,0,0.0536083,0.0211537,0.0319031,0.0118159,0,0,0,0,0.0139059,0,0.0172191,0.00705836,0.034732,0.0348503,0.0236032,0.0222656,0,0,0.023321,0.00850783,0.016096,0.0291409,0.0206031,0.0411387,0.018982,0.0336484,0.0144308,0.0182712,0,0.0718771,0,0.00822694,0.00477435,0.00486442,0.0236508,0.0125046,0.0249937,0.00634485,0.00640154,0,0,0.0166878,0,0.00954356,0.00989083,0.0334896,0.0256025,0.0325398,0.00450318,0.0187164,0.022997,0.00974993,0.0127719,0.0119583,0.0127778,0.007631,0.0309632,0.0107131,0.0296,0.0130562,0.00986109,0.00552271,0.0196423,0.0164291,0,0,0,0.0131115,0
182,0.0131722,0.0153818,0,0,0,0.0562617,0.0210934,0.0328633,0.0116563,0,0,0,0,0.0141856,0,0.0172552,0.00720818,0.0346983,0.0379008,0.0236939,0.0229749,0,0,0.0222469,0.0085084,0.0163082,0.030399,0.0204423,0.0405207,0.0193442,0.0345536,0.0147355,0.0190608,0,0.0764355,0,0.00822613,0.00476296,0.00484918,0.0227945,0.0124673,0.024142,0.00661937,0.00637312,0,0,0.0162941,0,0.00951308,0.00969127,0.0332031,0.0245599,0.0325701,0.00460948,0.0187977,0.0229204,0.00983009,0.0130737,0.0118064,0.0123709,0.00696512,0.0307809,0.00985204,0.0285919,0.0127716,0.00989093,0.00545633,0.0196828,0.016125,0,0,0,0.0130423,0
