Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,LBR
183,0.0225915,0.0242091,0,0,0,0.0382006,0.0203335,0.0195282,0.00843353,0,0,0,0.00985183,0,0.0175516,0.00596659,0.0334293,0.0128733,0.0226477,0.00990508,0,0,0.0244905,0.0312284,0.00639695,0.0122295,0.00876984,0.0333766,0.0134157,0.0211936,0.0149694,0.0104364,0,0.0416246,0,0.0140183,0.00499989,0.0043214,0.0126767,0.0150801,0.00794138,0.00236449,0.00681482,0,0,0.0224131,0,0.0105406,0.0146404,0.0362416,0.0170777,0.0250358,0.0108029,0.0207271,0.019333,0.0117961,0.0140662,0.0144282,0.0148647,0.0192422,0.0127737,0.0149055,0.0218494,0.0213968,0.0129736,0.0122627,0.0084195,0.0221902,0.00600805,0,0,0,0,0
184,0.0222509,0.0239784,0,0,0,0.0392142,0.0203439,0.0199267,0.008979,0,0,0,0.00996664,0,0.0175035,0.00604214,0.0335369,0.0133705,0.0225068,0.00981727,0,0,0.0249916,0.0310589,0.00645389,0.0121071,0.00878199,0.0337084,0.0133594,0.0212787,0.0148485,0.0100582,0,0.0427545,0,0.0141526,0.00500786,0.00431117,0.0123394,0.0150762,0.00809497,0.00256318,0.00658052,0,0,0.0223093,0,0.010551,0.0144735,0.0367641,0.0164177,0.0251682,0.0107467,0.02085,0.0191049,0.0115341,0.0141875,0.0139598,0.0144701,0.0191568,0.0125239,0.014903,0.0214651,0.0203583,0.0130091,0.0118799,0.0082962,0.0220052,0.00570449,0,0,0,0,0
185,0.0220032,0.0237804,0,0,0,0.0402288,0.0203547,0.0204799,0.00951218,0,0,0,0.0101493,0,0.0174378,0.00618505,0.0335577,0.0136067,0.0223732,0.0097045,0,0,0.0253661,0.0307653,0.0064964,0.0120569,0.00876416,0.0339763,0.0132347,0.0212539,0.0148099,0.00968189,0,0.0437953,0,0.0142305,0.00508057,0.00444834,0.012299,0.0150236,0.008381,0.00292076,0.00641933,0,0,0.0222809,0,0.0105478,0.0143456,0.0371359,0.015975,0.0252364,0.0107377,0.0208046,0.0189676,0.0110916,0.0141873,0.0133969,0.0139605,0.0188182,0.0123412,0.0148956,0.0208729,0.0196775,0.0131127,0.011531,0.00820083,0.021855,0.00541143,0,0,0,0,0
186,0.0218634,0.023635,0,0,0,0.0411587,0.0204244,0.0210339,0.00995704,0,0,0,0.0103927,0,0.0174208,0.00633396,0.0334806,0.0140359,0.0223153,0.00957665,0,0,0.0255582,0.0303406,0.0065626,0.0121486,0.00880021,0.0342001,0.0130622,0.0211973,0.0147693,0.00932779,0,0.0447192,0,0.014255,0.00510431,0.00461201,0.0125505,0.0149617,0.00891856,0.00322725,0.00635847,0,0,0.0222999,0,0.0105403,0.0142681,0.0371388,0.0161003,0.0252505,0.0110296,0.0205637,0.0189108,0.0104853,0.0141635,0.0125165,0.0132088,0.0184347,0.0122934,0.015063,0.020211,0.0192585,0.0132713,0.011311,0.00809868,0.0217181,0.00523696,0,0,0,0,0
187,0.0217694,0.0235222,0,0,0,0.041887,0.0204546,0.0215169,0.0103571,0,0,0,0.0107403,0,0.0174382,0.00649827,0.0333859,0.0147032,0.0222542,0.00938757,0,0,0.0255809,0.0297517,0.00667766,0.0123227,0.00895133,0.0343366,0.0128155,0.0210711,0.0146642,0.00902039,0,0.0453965,0,0.0141209,0.00499673,0.00465229,0.0129858,0.0148937,0.00972036,0.00345923,0.0063277,0,0,0.0223837,0,0.0105326,0.0142308,0.0367492,0.0167944,0.0252954,0.0114105,0.019991,0.0189187,0.00978267,0.0143981,0.011605,0.0122699,0.0180934,0.0122573,0.0152765,0.0195188,0.0192955,0.013503,0.0111314,0.00800504,0.0215545,0.00511319,0,0,0,0,0
188,0.0216312,0.0233003,0,0,0,0.0427053,0.0203954,0.0219847,0.0106097,0,0,0,0.0111154,0,0.0175503,0.00668767,0.0332768,0.0156573,0.022424,0.00927917,0,0,0.0252096,0.0291293,0.00689922,0.0125667,0.0091565,0.0344821,0.0126756,0.0210847,0.0146415,0.0087089,0,0.0462851,0,0.0140431,0.00474491,0.0047498,0.013525,0.0148041,0.0107603,0.00369567,0.00635019,0,0,0.0222684,0,0.0105439,0.0140675,0.0363115,0.0179926,0.0253886,0.0116792,0.0190904,0.0188753,0.00901571,0.0147479,0.0108072,0.011246,0.0177322,0.0122684,0.0155432,0.0190435,0.0196512,0.0135904,0.0108769,0.00791647,0.0212095,0.00499455,0,0,0,0,0
189,0.0214995,0.0230656,0,0,0,0.0435711,0.0204929,0.0224439,0.010889,0,0,0,0.0111072,0,0.0175878,0.00672304,0.0332195,0.0163802,0.02266,0.00929112,0,0,0.0245597,0.0283497,0.00708127,0.0127459,0.00927391,0.034698,0.0126733,0.0212264,0.0147443,0.00841406,0,0.047256,0,0.0138645,0.00472225,0.00487576,0.0142115,0.014698,0.0121219,0.00375471,0.00625401,0,0,0.0221145,0,0.010538,0.0138846,0.0360568,0.0194947,0.0255227,0.0119553,0.0179306,0.018881,0.00828352,0.0150836,0.0102074,0.0102432,0.0174615,0.0123252,0.0159041,0.0191333,0.020337,0.0136307,0.010589,0.0078605,0.0208004,0.00475475,0,0,0,0,0
190,0.0214551,0.022873,0,0,0,0.044368,0.0209101,0.0228967,0.0112039,0,0,0,0.0105434,0,0.0173021,0.00652683,0.0332077,0.0170246,0.0228246,0.00929184,0,0,0.0238125,0.0275077,0.00723158,0.0129209,0.00939243,0.0348839,0.0125962,0.0212682,0.014718,0.00812738,0,0.0481307,0,0.0134796,0.00498223,0.00486439,0.0154043,0.0146442,0.0139333,0.00370809,0.00600065,0,0,0.0220594,0,0.0105457,0.0138357,0.03598,0.021424,0.0256777,0.0121674,0.0167056,0.0188737,0.00763458,0.0154657,0.00964436,0.0093438,0.0173149,0.0124345,0.0162668,0.0193983,0.0218074,0.0137665,0.0104359,0.00782678,0.0203635,0.00439207,0,0,0,0,0
191,0.0213025,0.0226465,0,0,0,0.0451795,0.0212518,0.0234273,0.0115477,0,0,0,0.00997032,0,0.017019,0.00636297,0.0331338,0.0175681,0.0229052,0.00920278,0,0,0.0231659,0.0268159,0.00732977,0.0129518,0.00949301,0.0351129,0.0124753,0.0213087,0.0146803,0.00785325,0,0.0489341,0,0.0130725,0.00526137,0.00484797,0.0169055,0.0146226,0.0157194,0.00363944,0.00569064,0,0,0.0219771,0,0.0105306,0.0138158,0.0360459,0.0236349,0.0258955,0.0123614,0.015558,0.0185596,0.00713699,0.0157853,0.00913752,0.00859124,0.0172442,0.0125833,0.0165421,0.0198161,0.0239868,0.0138472,0.010367,0.00782242,0.0198725,0.00407515,0,0,0,0,0
192,0.0211231,0.0224552,0,0,0,0.0459693,0.0210614,0.0239772,0.0119054,0,0,0,0.0100398,0,0.0169209,0.00639741,0.0330547,0.0182635,0.022964,0.00898278,0,0,0.0229082,0.0262168,0.00737398,0.0129058,0.00962967,0.0352215,0.0122565,0.0211409,0.014685,0.00762081,0,0.0496598,0,0.0127364,0.00517082,0.00495372,0.0183904,0.0145991,0.0174569,0.00358102,0.00538821,0,0,0.0218215,0,0.0105331,0.013735,0.0362816,0.0267826,0.0261097,0.0124698,0.0147624,0.0183146,0.00678055,0.0159999,0.00860872,0.0078665,0.0170842,0.0128623,0.0166626,0.0203892,0.0266242,0.0138537,0.0104071,0.00782659,0.0194767,0.0038621,0,0,0,0,0
193,0.0208896,0.0222008,0,0,0,0.0469361,0.0207509,0.024483,0.0123572,0,0,0,0.0103192,0,0.0170205,0.00644672,0.0330561,0.0188461,0.0231757,0.00882159,0,0,0.0228108,0.0256235,0.00739579,0.0127955,0.00970037,0.0353634,0.0121386,0.0210637,0.0147396,0.00736891,0,0.0506128,0,0.0123498,0.00486329,0.00506655,0.0201082,0.0145724,0.019467,0.0034757,0.0049855,0,0,0.0215735,0,0.0105542,0.013574,0.0367328,0.0305482,0.0263911,0.0123794,0.0141359,0.0180221,0.00661678,0.0160552,0.00817223,0.00719103,0.0170853,0.0133573,0.0167036,0.0213163,0.0299718,0.0137692,0.0104123,0.00775475,0.0191078,0.0036742,0,0,0,0,0
194,0.020699,0.0218769,0,0,0,0.047927,0.0206446,0.0250146,0.0127713,0,0,0,0.0104119,0,0.0171146,0.00644412,0.0331357,0.0194081,0.0234425,0.00867809,0,0,0.0228431,0.0250375,0.00743551,0.0126363,0.00980511,0.0355725,0.0120856,0.0210238,0.0147298,0.00706819,0,0.0516724,0,0.01196,0.00469121,0.00511445,0.0219309,0.0145651,0.0215486,0.00335569,0.00448569,0,0,0.0210773,0,0.0105491,0.0133071,0.037269,0.0343351,0.0270198,0.0118641,0.0134931,0.0175327,0.00655248,0.0159089,0.00804796,0.00676512,0.0170321,0.0143835,0.016366,0.0224106,0.0337353,0.013458,0.0103682,0.0077191,0.0187113,0.00339436,0,0,0,0,0
195,0.020536,0.0215109,0,0,0,0.0489303,0.0207466,0.0256846,0.0131508,0,0,0,0.0102312,0,0.017167,0.00639522,0.0332095,0.0201445,0.0238231,0.00859035,0,0,0.0228716,0.0244289,0.00749952,0.0125454,0.0099078,0.0358564,0.0121856,0.0211217,0.0148222,0.00675034,0,0.0527727,0,0.0115687,0.00465014,0.00503018,0.0240531,0.0145614,0.0236,0.00322299,0.00395706,0,0,0.0204746,0,0.010552,0.0130188,0.0378331,0.0379643,0.0278251,0.011177,0.0128408,0.0168601,0.00667315,0.0156278,0.00810021,0.00665888,0.0169135,0.0158704,0.0155842,0.0235416,0.0377188,0.0130161,0.0103198,0.00770808,0.0182419,0.00303284,0,0,0,0,0
196,0.0204013,0.0210605,0,0,0,0.0498315,0.0206751,0.0263423,0.0136839,0,0,0,0.0101182,0,0.0171086,0.00647926,0.0332888,0.0210356,0.0242351,0.00859105,0,0,0.02275,0.0238746,0.00760172,0.0125677,0.0100631,0.0361061,0.012302,0.0212541,0.0150327,0.00647236,0,0.0537839,0,0.0112683,0.00460473,0.00476147,0.0263092,0.0145601,0.0256954,0.00315436,0.00354422,0,0,0.0198311,0,0.0105763,0.0127758,0.0382852,0.041221,0.0287147,0.0102297,0.012253,0.0161177,0.00690889,0.015288,0.00822008,0.00681312,0.0165528,0.0178038,0.0145442,0.0244691,0.0415366,0.0125093,0.0102642,0.00769877,0.0176581,0.00266933,0,0,0,0,0
197,0.0203281,0.020602,0,0,0,0.0505601,0.0205972,0.0267149,0.0142617,0,0,0,0.00999356,0,0.0171744,0.00650878,0.0334128,0.0218362,0.0246257,0.00860892,0,0,0.0226278,0.0233071,0.00773888,0.0125715,0.0102757,0.0363369,0.0123116,0.0213302,0.0151404,0.00626648,0,0.0545954,0,0.0109785,0.0045029,0.00463171,0.0283047,0.0145622,0.0276053,0.00321336,0.00332374,0,0,0.0191726,0,0.0105998,0.0125331,0.0385219,0.0437865,0.0296035,0.00907893,0.011856,0.0153687,0.00731053,0.014937,0.00839192,0.0071149,0.0160838,0.0200492,0.0133862,0.0251499,0.0447498,0.0119834,0.0102454,0.00767117,0.017085,0.00241735,0,0,0,0,0
198,0.0203433,0.0201778,0,0,0,0.0512893,0.0205501,0.0271375,0.0147064,0,0,0,0.00981236,0,0.0172403,0.00638148,0.0335431,0.0223654,0.0250448,0.00867351,0,0,0.0224563,0.0229392,0.00792188,0.0126312,0.0104738,0.0365113,0.0122973,0.0214272,0.0151484,0.00612406,0,0.0553904,0,0.0106871,0.00441813,0.00472708,0.0296975,0.0145532,0.0293515,0.0033879,0.00336488,0,0,0.0186067,0,0.0105977,0.012291,0.0385772,0.0454305,0.03037,0.00771104,0.0115954,0.0146955,0.00776416,0.0146598,0.00866448,0.00755294,0.015718,0.0223873,0.0123178,0.0255625,0.0470845,0.0115218,0.010351,0.00769419,0.0165064,0.00238619,0,0,0,0,0
199,0.0204007,0.0197823,0,0,0,0.0520531,0.02039,0.0276757,0.0150827,0,0,0,0.00952271,0,0.0171689,0.006187,0.0336302,0.0230502,0.0253666,0.00873926,0,0,0.0222739,0.0228649,0.00809986,0.012663,0.0105625,0.0365967,0.0122747,0.0214842,0.0152641,0.00607949,0,0.0561376,0,0.0104888,0.00437264,0.00494522,0.030232,0.0145384,0.0307738,0.00360026,0.00356195,0,0,0.0181442,0,0.0105795,0.0120603,0.0385663,0.0459144,0.0309512,0.00595791,0.0114504,0.0141462,0.00815618,0.0144023,0.0088796,0.00804396,0.0149103,0.024718,0.011535,0.0256796,0.0481331,0.011124,0.010422,0.00768631,0.0159631,0.00258402,0,0,0,0,0
200,0.0204313,0.0194221,0,0,0,0.0527933,0.0202166,0.0280072,0.015438,0,0,0,0.00931885,0,0.017055,0.00599927,0.0337128,0.0236976,0.0256157,0.00880674,0,0,0.0220184,0.0225953,0.00814014,0.012721,0.0106076,0.036597,0.0121089,0.0214594,0.0154084,0.00604217,0,0.056796,0,0.010507,0.00431945,0.00490307,0.0299662,0.0145328,0.0315577,0.00385615,0.00371907,0,0,0.0176717,0,0.0105744,0.0118196,0.0386,0.0453989,0.0313689,0.00409449,0.0113642,0.0136525,0.00860272,0.0140852,0.0091112,0.00859146,0.0139106,0.027005,0.0112665,0.0251198,0.0476707,0.0107634,0.0104839,0.00766637,0.0154488,0.00281953,0,0,0,0,0
201,0.0204762,0.0191521,0,0,0,0.0536081,0.0201975,0.0284082,0.015745,0,0,0,0.00914169,0,0.0171135,0.00582905,0.0338375,0.0243747,0.0258299,0.00885235,0,0,0.021722,0.0222044,0.00809389,0.0127983,0.0106188,0.0365236,0.0119623,0.0214026,0.0155661,0.00600374,0,0.057519,0,0.0104324,0.00426347,0.00470781,0.0289731,0.0145235,0.0315242,0.00420079,0.00395388,0,0,0.017292,0,0.010551,0.0116297,0.0386188,0.0439944,0.031692,0.0028955,0.0112876,0.0132235,0.00915604,0.0137019,0.00953827,0.00922928,0.0130941,0.0292935,0.0115424,0.0235431,0.0456663,0.0104677,0.0106702,0.00771073,0.0150112,0.00314385,0,0,0,0,0
202,0.0205725,0.0189615,0,0,0,0.054446,0.0201988,0.0289269,0.0160034,0,0,0,0.00895593,0,0.017163,0.00561938,0.0340397,0.0250943,0.0260013,0.00886661,0,0,0.021417,0.0218708,0.00803202,0.0129716,0.010658,0.0364135,0.0118334,0.0212664,0.0155592,0.00596718,0,0.0582985,0,0.0102079,0.00421941,0.0047507,0.027496,0.0145168,0.0307811,0.00458561,0.00424537,0,0,0.0170269,0,0.0105355,0.0115282,0.0385616,0.0418868,0.0319485,0.00379369,0.0112669,0.0128929,0.00978883,0.0132768,0.0100878,0.00986613,0.0130015,0.0315866,0.0125684,0.022047,0.0425522,0.0102897,0.0109211,0.0077793,0.0146823,0.00350842,0,0,0,0,0
203,0.020675,0.0188097,0,0,0,0.0550508,0.0201701,0.0292663,0.0161896,0,0,0,0.00888973,0,0.0171915,0.0053994,0.0343298,0.0256942,0.0261215,0.00882527,0,0,0.0210088,0.021596,0.00796238,0.0131935,0.0107658,0.0363479,0.0115871,0.0211238,0.0154941,0.005943,0,0.0589202,0,0.0099777,0.00419151,0.00481084,0.0256953,0.0145002,0.0297104,0.00499545,0.00448318,0,0,0.0167925,0,0.0105374,0.0114074,0.0383803,0.0391755,0.0321585,0.00552105,0.0111918,0.0126593,0.0104241,0.0127338,0.0107384,0.0104627,0.0140279,0.0338111,0.01421,0.0212246,0.0386703,0.0101523,0.011171,0.00784244,0.0143721,0.00381445,0,0,0,0,0
204,0.0207924,0.0186467,0,0,0,0.0555163,0.0201403,0.0297079,0.0163357,0,0,0,0.0087852,0,0.0171966,0.00522697,0.0345896,0.0261786,0.026199,0.00872726,0,0,0.0205191,0.0213299,0.00790575,0.0132419,0.0107785,0.0363253,0.0114412,0.0211249,0.0155562,0.00590843,0,0.0593977,0,0.00985276,0.00417275,0.004866,0.0233091,0.0145022,0.0286028,0.00542055,0.00464975,0,0,0.0165432,0,0.010562,0.0112688,0.0380604,0.0361134,0.0323982,0.00744406,0.0110816,0.0124084,0.0111147,0.0121075,0.0113908,0.011153,0.0162206,0.0359847,0.0163095,0.0214358,0.0337047,0.00996261,0.0114113,0.00791275,0.0140715,0.00407077,0,0,0,0,0
205,0.0208949,0.0184636,0,0,0,0.0558805,0.0201109,0.030106,0.0164234,0,0,0,0.00869941,0,0.0171733,0.00507017,0.0348897,0.0265757,0.0262062,0.00869448,0,0,0.0200765,0.0210376,0.00785983,0.0131795,0.0106345,0.0362729,0.0114534,0.0211575,0.0156089,0.00583703,0,0.0598053,0,0.00976333,0.00415535,0.0048523,0.0211517,0.014479,0.0278159,0.00577595,0.00468342,0,0,0.0162429,0,0.0105774,0.0111206,0.0377676,0.0337771,0.0326551,0.00974198,0.0109565,0.0121016,0.0118591,0.0114168,0.0120369,0.01192,0.0187099,0.0379081,0.0185484,0.0226422,0.0290707,0.00972634,0.011556,0.0079874,0.013813,0.00423418,0,0,0,0,0
206,0.0210276,0.0183437,0,0,0,0.0561733,0.0200819,0.0303615,0.016502,0,0,0,0.00876069,0,0.0171438,0.00491913,0.0352845,0.0268919,0.0261093,0.00878795,0,0,0.0198314,0.0207943,0.00776755,0.0130436,0.0105138,0.0361978,0.011563,0.0212522,0.0157719,0.00573721,0,0.0602379,0,0.00962427,0.00412787,0.00482021,0.0201914,0.0144062,0.0278007,0.00604021,0.00469713,0,0,0.0159608,0,0.0105583,0.0109531,0.0376711,0.0332724,0.032865,0.0121888,0.0107612,0.011807,0.0125943,0.0106956,0.0125882,0.0126857,0.0210459,0.0393275,0.0205301,0.024462,0.0259944,0.00958517,0.0116695,0.00801575,0.0136685,0.00427668,0,0,0,0,0
207,0.0210887,0.0182594,0,0,0,0.0563281,0.0201126,0.0304538,0.0163673,0,0,0,0.0088704,0,0.0171231,0.00477252,0.0358963,0.0270937,0.02575,0.00883378,0,0,0.0195048,0.0204027,0.00748593,0.0127208,0.010287,0.035987,0.0116149,0.0213888,0.0158746,0.00580026,0,0.0606121,0,0.00937552,0.00412542,0.0047876,0.0248845,0.0143042,0.0320438,0.00647946,0.00445786,0,0,0.0157544,0,0.0105215,0.010849,0.0373335,0.03896,0.0327182,0.0117393,0.0105381,0.0116046,0.013327,0.0106231,0.0132645,0.0133828,0.0225623,0.0408239,0.0226543,0.0265847,0.0286641,0.00959111,0.0117554,0.00803307,0.013633,0.00389373,0,0,0,0,0
208,0.0211595,0.0181003,0,0,0,0.0561625,0.020121,0.0303144,0.0164851,0,0,0,0.00896117,0,0.0170981,0.00463393,0.0362115,0.0271853,0.025565,0.00914219,0,0,0.0193987,0.0201503,0.00727733,0.0125132,0.00997777,0.0358698,0.0118044,0.0215204,0.0159628,0.00575816,0,0.0606518,0,0.00923184,0.00408355,0.00489474,0.0268009,0.0142239,0.0332222,0.00649391,0.00435882,0,0,0.0154066,0,0.0105034,0.0106838,0.0374001,0.0423442,0.0328405,0.0125721,0.0102528,0.0114328,0.0137607,0.00983436,0.0133634,0.0135863,0.0234332,0.0412609,0.0234422,0.0279849,0.0295823,0.00944858,0.0118635,0.00802073,0.0135133,0.00386379,0,0,0,0,0
209,0.0210703,0.0178404,0,0,0,0.0557582,0.0201079,0.0299147,0.0168178,0,0,0,0.00909995,0,0.0170742,0.00458648,0.0362855,0.0270997,0.0254338,0.00955004,0,0,0.0195195,0.0198196,0.00707431,0.0122945,0.00964464,0.0357578,0.0120758,0.0216733,0.0160073,0.00568798,0,0.0604226,0,0.00911963,0.00409773,0.00503001,0.0276461,0.0142467,0.0335591,0.00639951,0.0042007,0,0,0.0152806,0,0.0104729,0.0106418,0.0373037,0.045224,0.0329133,0.0130345,0.0100481,0.0113101,0.0135523,0.00945038,0.0130615,0.0132789,0.0240497,0.0412069,0.0235538,0.0291272,0.0296593,0.00940494,0.0119939,0.00808715,0.0133406,0.00392953,0,0,0,0,0
210,0.0215215,0.0181881,0,0,0,0.0553446,0.0201155,0.0295086,0.0171918,0,0,0,0.00972659,0,0.017105,0.00460115,0.0361424,0.0270154,0.0254186,0.0102129,0,0,0.020307,0.0201041,0.00706498,0.0124575,0.00959837,0.0357442,0.0123651,0.0219007,0.016039,0.005489,0,0.0602854,0,0.00903944,0.00395856,0.00468208,0.0301575,0.0142404,0.0345,0.00630123,0.00432029,0,0,0.0154368,0,0.0104846,0.0107058,0.0372385,0.0464517,0.0328735,0.010889,0.0100373,0.011696,0.0129995,0.00996531,0.0129741,0.0124875,0.0229873,0.0408949,0.0227246,0.0282272,0.0315945,0.00952823,0.012342,0.00820534,0.0137426,0.00425665,0,0,0,0,0
211,0.0216784,0.0183618,0,0,0,0.0545602,0.0201087,0.0292383,0.0173902,0,0,0,0.0101032,0,0.0171088,0.00457847,0.0358214,0.026873,0.0254424,0.0108258,0,0,0.0209728,0.0202212,0.00714974,0.0126031,0.00945802,0.035742,0.0127499,0.0221271,0.0161254,0.00545303,0,0.0598272,0,0.00892962,0.00387198,0.00423308,0.0342457,0.0142046,0.0363778,0.00625685,0.00432861,0,0,0.0156751,0,0.0104699,0.010796,0.0374715,0.0460607,0.032627,0.00670925,0.00994205,0.0120072,0.0122959,0.011242,0.0132656,0.0115524,0.020452,0.0401505,0.0209436,0.0255578,0.0355855,0.0096708,0.0126162,0.00827484,0.0139715,0.00469599,0,0,0,0,0
212,0.0216528,0.0184256,0,0,0,0.0534858,0.0201012,0.0284845,0.0174889,0,0,0,0.0103676,0,0.0171026,0.00450089,0.0354606,0.0266555,0.0253946,0.0114155,0,0,0.021663,0.0201586,0.00735237,0.012787,0.00930226,0.0358321,0.0131741,0.0222916,0.016232,0.00548919,0,0.0591256,0,0.00870928,0.00383141,0.00468165,0.037366,0.0142045,0.0377484,0.00608174,0.00424585,0,0,0.0158731,0,0.0104691,0.0108616,0.0378486,0.0450046,0.0323039,0.00472743,0.00990401,0.0123147,0.0114032,0.0129276,0.0133821,0.0106249,0.0178988,0.0388325,0.01879,0.0228479,0.0392013,0.0097708,0.0127999,0.00832947,0.0141053,0.00502123,0,0,0,0,0
213,0.0216045,0.0184106,0,0,0,0.0519773,0.0201005,0.0275438,0.0176977,0,0,0,0.0105612,0,0.017108,0.00440938,0.0351288,0.0262696,0.0253023,0.0119181,0,0,0.0225153,0.0200102,0.00762189,0.0129236,0.00919228,0.0359113,0.0135747,0.0222647,0.0162624,0.0054659,0,0.0580723,0,0.00848216,0.00382957,0.00504883,0.0376032,0.0142396,0.0372112,0.00578616,0.00415648,0,0,0.015997,0,0.0104847,0.0109325,0.0382269,0.043662,0.0322908,0.00504381,0.010086,0.0125923,0.0106979,0.0138624,0.0124228,0.00967437,0.0160394,0.0372456,0.0166888,0.0209182,0.0405048,0.00977379,0.0129695,0.00839665,0.014189,0.00518777,0,0,0,0,0
214,0.0216026,0.0181693,0,0,0,0.0500702,0.0200575,0.0264853,0.0179567,0,0,0,0.0105335,0,0.0171605,0.00427135,0.0349817,0.0257617,0.0253486,0.0123727,0,0,0.0232939,0.0198503,0.00794611,0.0128385,0.00914316,0.0360752,0.0139312,0.0219989,0.016249,0.0053554,0,0.056507,0,0.00827378,0.003807,0.00496233,0.0357265,0.0141855,0.0358841,0.0057158,0.00422331,0,0,0.0157009,0,0.0104772,0.0108521,0.0385271,0.042732,0.032847,0.0041538,0.0102778,0.0126416,0.0103424,0.0137754,0.010261,0.00896954,0.0147338,0.0359924,0.0152709,0.0198502,0.0404788,0.00947922,0.013045,0.00844925,0.0140434,0.00531665,0,0,0,0,0
215,0.0217902,0.0180767,0,0,0,0.0481753,0.0200244,0.0254058,0.0181174,0,0,0,0.0106466,0,0.0171656,0.00417577,0.0348894,0.0252647,0.0253574,0.0129405,0,0,0.0242909,0.0198585,0.00833979,0.0128029,0.00916982,0.036333,0.0142998,0.0218273,0.0161927,0.00534899,0,0.0550122,0,0.00801442,0.00375547,0.00495806,0.0356781,0.0142774,0.0371703,0.00578132,0.00429146,0,0,0.0156664,0,0.0105434,0.0109063,0.03847,0.0440006,0.0330947,0.00413023,0.0108637,0.0127146,0.0099112,0.0144031,0.00968324,0.00848257,0.0137153,0.0357156,0.014784,0.0187269,0.0418809,0.00926363,0.013048,0.00848199,0.0141576,0.00524486,0,0,0,0,0
216,0.0220612,0.0181657,0,0,0,0.0460697,0.0199766,0.0242679,0.0181851,0,0,0,0.0108041,0,0.017134,0.00412409,0.0347488,0.0248436,0.0253486,0.0135655,0,0,0.0252255,0.0199378,0.0087092,0.0128553,0.00938057,0.0364715,0.0146589,0.0217675,0.0160635,0.00565343,0,0.0532964,0,0.00772657,0.00370895,0.0050351,0.0356987,0.0143004,0.0386861,0.00583317,0.00430613,0,0,0.0156839,0,0.0105789,0.0109486,0.0379082,0.0453949,0.0328899,0.00581729,0.0116195,0.0127819,0.00919463,0.0149483,0.0108023,0.00809977,0.0130931,0.035888,0.0147296,0.0179771,0.0430352,0.00909332,0.0129532,0.00846236,0.0143783,0.00504822,0,0,0,0,0
217,0.02206,0.0183406,0,0,0,0.0432309,0.0199384,0.0228249,0.0181,0,0,0,0.0108757,0,0.0171466,0.0040031,0.0345862,0.0244078,0.0252879,0.0140397,0,0,0.025794,0.0201401,0.0090721,0.0129042,0.00971108,0.0363429,0.0147855,0.0213779,0.0157394,0.00625449,0,0.0509431,0,0.00743897,0.00366948,0.00501302,0.0354815,0.0142151,0.038683,0.00577026,0.00436362,0,0,0.0154297,0,0.0105576,0.0107891,0.0367991,0.0453058,0.0323594,0.00958206,0.0122674,0.0126983,0.00829775,0.0155046,0.0131685,0.00865793,0.0127405,0.0357727,0.0148164,0.0178813,0.0432104,0.00883885,0.0128499,0.00836314,0.0145344,0.00495352,0,0,0,0,0
218,0.0217939,0.0184686,0,0,0,0.0394872,0.0198608,0.0205723,0.0179896,0,0,0,0.0108266,0,0.0171539,0.00389578,0.0344365,0.0232849,0.0251914,0.014284,0,0,0.0260936,0.0202972,0.00945101,0.012726,0.0100891,0.0362543,0.0143965,0.0202134,0.014836,0.00711634,0,0.0479379,0,0.00721761,0.00363341,0.00487608,0.0348501,0.0140401,0.0374075,0.00574834,0.00444642,0,0,0.0150109,0,0.0104734,0.0105805,0.0354339,0.0440333,0.0319022,0.0111697,0.0126846,0.0126816,0.00787765,0.0157975,0.0150451,0.01003,0.0124446,0.0354493,0.0150535,0.0176897,0.0424035,0.00857178,0.0128042,0.00827661,0.0145445,0.00491719,0,0,0,0,0
219,0.0214732,0.0185228,0,0,0,0.0353239,0.019795,0.0183686,0.0179207,0,0,0,0.0106772,0,0.0171763,0.00382319,0.0341735,0.0221342,0.0250375,0.0142296,0,0,0.0263939,0.020429,0.00970047,0.0122446,0.0103922,0.036081,0.013818,0.0185047,0.0139243,0.00794154,0,0.0443472,0,0.00703368,0.00362923,0.00484514,0.0340632,0.0139483,0.0364137,0.00589824,0.00455721,0,0,0.0146938,0,0.0104495,0.0104757,0.0341426,0.0427797,0.0317639,0.0101063,0.0130738,0.0127947,0.00836377,0.0158048,0.0159675,0.0111967,0.0120266,0.0353517,0.0151965,0.016597,0.0415949,0.00833831,0.0128568,0.00821191,0.0145274,0.00487233,0,0,0,0,0
