Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,LBL,LBR
260,0.0085238,0.00265355,0,0,0,0.0350532,0.0178066,0.0237152,0.00927195,0,0,0.00972326,0,0.0222571,0.00712891,0.0376896,0.0308426,0.0158742,0.0371884,0,0,0.00863081,0.0109335,0.0222816,0.0334567,0.0251936,0.0258447,0.0212874,0.0134511,0.0112676,0.0252847,0,0.0400778,0,0.00614792,0.00375512,0.00414851,0.0202439,0.0132857,0.00423467,0.0150325,0.00627059,0,0,0.00287659,0,0.0138747,0.00432802,0.0343664,0.0180338,0.0306319,0.0140075,0.0120512,0.0104151,0.00804274,0.0263016,0.0083797,0.00933283,0.0128567,0.0293248,0.00806915,0.0146951,0.0277138,0.00447781,0.00165585,0.00435637,0.00836092,0.00325324,0,0,0,0,0,0
261,0.00870258,0.0028005,0,0,0,0.0318616,0.0177902,0.0222648,0.00986675,0,0,0.00963577,0,0.0222378,0.00710469,0.0384689,0.0296817,0.0160892,0.0373903,0,0,0.00932406,0.0112161,0.0237013,0.0358921,0.0254257,0.0253418,0.0216982,0.015114,0.0120615,0.0249024,0,0.0363876,0,0.00614816,0.00373093,0.00412604,0.0207003,0.0133041,0.00410875,0.0155542,0.006679,0,0,0.0030585,0,0.013824,0.00428014,0.0349328,0.0182529,0.0301438,0.0148047,0.0124156,0.0107201,0.00764728,0.0263486,0.00842831,0.009449,0.0130924,0.0290144,0.00812251,0.0149244,0.0285082,0.00468277,0.00176752,0.00453581,0.00846694,0.00369746,0,0,0,0,0,0
262,0.00797609,0.00283169,0,0,0,0.02828,0.017864,0.0205818,0.0104291,0,0,0.00941863,0,0.0221181,0.00682531,0.0392323,0.0283886,0.0163937,0.036941,0,0,0.00986199,0.0103936,0.0246694,0.0375874,0.0249825,0.0248899,0.0219138,0.0162895,0.012651,0.0247681,0,0.0320765,0,0.00623387,0.00388258,0.00379868,0.0209119,0.013546,0.00436313,0.0156919,0.00580854,0,0,0.00169614,0,0.013745,0.00333291,0.0353697,0.0182148,0.0294334,0.0161428,0.0130218,0.00959217,0.0077236,0.0268684,0,0.00962843,0.013077,0.0288462,0.00817429,0.0149175,0.0289665,0.00496475,0.0016687,0.00476429,0.0079718,0.00303381,0,0,0,0,0,0
263,0.00948346,0.00318915,0,0,0,0.0241501,0.0177953,0.0186333,0.0106043,0,0,0.00967771,0,0.0222978,0.00697918,0.0400022,0.0266833,0.0166755,0.0357435,0,0,0.0103947,0.0122283,0.0250361,0.0383574,0.0237727,0.0247425,0.0218361,0.0169698,0.0129776,0.0248533,0,0.0270174,0,0.00593813,0.00373187,0.00388547,0.0209677,0.01305,0.00380873,0.0164003,0.00856844,0,0,0.0051384,0,0.0137318,0.00538361,0.035534,0.0179514,0.0294233,0.0163195,0.0137568,0.0121297,0.00745428,0.0265867,0.00834435,0.00945738,0.0130019,0.0287244,0.00812154,0.0147769,0.0290466,0.00478871,0.00210242,0.0056544,0.00892439,0.00510982,0,0,0,0,0,0
264,0.00949919,0.00295409,0,0,0,0.0195021,0.0177727,0.016163,0.0104616,0,0,0.00932089,0,0.0222593,0.00670485,0.040689,0.0243538,0.017117,0.0337662,0,0,0.010421,0.0120862,0.024795,0.0381773,0.0219162,0.0246624,0.0215316,0.0170384,0.01305,0.0252543,0,0.0215928,0,0.00578722,0.0037545,0.00369616,0.0209351,0.0131308,0.0036585,0.016585,0.00885409,0,0,0.00508366,0,0.0137587,0.00529187,0.0357606,0.0176142,0.029198,0.0167011,0.0141785,0.0123303,0.00747528,0.0266841,0.00829118,0.00944768,0.0130551,0.0286874,0.00809758,0.0144723,0.0290246,0.00502318,0.00212064,0.00527094,0.00865847,0.00531329,0,0,0,0,0,0
265,0.00946902,0.00262765,0,0,0,0.0142451,0.0176984,0.0130929,0.0101035,0,0,0.00887857,0,0.0222094,0.00637475,0.0412843,0.021399,0.0176819,0.0308648,0,0,0.0102096,0.0118768,0.023849,0.0369625,0.0194189,0.0247545,0.0209381,0.0166153,0.0126463,0.0258905,0,0.0157525,0,0.00560536,0.00374918,0.00347774,0.0209439,0.013179,0.00345394,0.0167251,0.00861153,0,0,0.00499387,0,0.0137545,0.00518659,0.0360498,0.0172763,0.0289927,0.0170292,0.0144307,0.0124992,0.00750067,0.0267603,0.00818378,0.00944382,0.0130724,0.0286606,0.00805485,0.0142384,0.0290483,0.00527103,0.0022046,0.00485115,0.00837967,0.00543531,0,0,0,0,0,0
266,0.00943882,0.00219774,0,0,0,0.00958351,0.0176207,0.00973574,0.0095123,0,0,0.00831635,0,0.0222111,0.00598074,0.0416257,0.0176985,0.0183797,0.0269326,0,0,0.00965382,0.0115954,0.0219943,0.03426,0.0160831,0.0250776,0.0197854,0.0156178,0.0119101,0.0266097,0,0.01075,0,0.00536433,0.00377888,0.00317905,0.0209386,0.0131844,0.00324761,0.0168562,0.0087923,0,0,0.00489253,0,0.013747,0.00520974,0.0363648,0.0169508,0.0288422,0.0172106,0.0143651,0.012715,0.00766659,0.0268107,0.0085976,0.00975893,0.0130405,0.0286589,0.00798191,0.0141297,0.0291056,0.00540072,0.00225541,0.00514838,0.00805999,0.00545051,0,0,0,0,0,0
267,0.0093818,0.00170597,0,0,0,0.00894394,0.0175796,0.00745818,0.00872624,0,0,0.007663,0,0.0222012,0.00552901,0.0416003,0.014195,0.0191435,0.0222282,0,0,0.00887445,0.0112666,0.0192917,0.0299528,0.0119293,0.0256043,0.017886,0.0142431,0.0112687,0.0271282,0,0.00988169,0,0.00507701,0.00378462,0.0028362,0.0208849,0.0132153,0.00295901,0.0169221,0.00943629,0,0,0.00485252,0,0.0137879,0.00536509,0.0366357,0.0166861,0.0287589,0.0171953,0.0139527,0.0128789,0.00794681,0.026859,0.00882195,0.0101822,0.0130732,0.028718,0.007927,0.0141336,0.029071,0.00547003,0.00225644,0.00506905,0.00774135,0.00545771,0,0,0,0,0,0
268,0.00945594,0.00125587,0,0,0,0.01278,0.0175257,0.00904769,0.00779395,0,0,0.00699812,0,0.0222083,0.00507735,0.0409691,0.0141248,0.0199331,0.0167631,0,0,0.00782479,0.0110409,0.0157935,0.0238315,0.00708342,0.0264326,0.0152818,0.0124872,0.0108338,0.0273741,0,0.0138617,0,0.00480107,0.00380878,0.00251693,0.0207789,0.013239,0.00292317,0.0169497,0.00953047,0,0,0.00464786,0,0.0138506,0.00536703,0.036869,0.0164249,0.0287197,0.0171312,0.0133351,0.013154,0.00825555,0.026948,0.0085517,0.0105539,0.0130941,0.028819,0.00785658,0.0139361,0.0289706,0.00558239,0.00227325,0.00525833,0.0075318,0.00558839,0,0,0,0,0,0
269,0.0101816,0.0020228,0,0,0,0.0153444,0.0175252,0.0117662,0.011794,0,0,0.00653225,0,0.0220725,0.00482231,0.0352156,0.0170077,0.0244014,0.0105327,0,0,0.00811402,0.0111076,0.0130006,0.0191667,0.00399571,0.0266754,0.0114137,0.00987283,0.00976748,0.0269434,0,0.016391,0,0.00478604,0.00379937,0.00238863,0.0190799,0.0135533,0.00526339,0.0203722,0.0107979,0,0,0.00496039,0,0.0136988,0.00496413,0,0.0135708,0.0262744,0.0213044,0.0163774,0.0140851,0.0113323,0.0251363,0.0117926,0.0122835,0.0121815,0.0277916,0.00727696,0.0120014,0.0260761,0.00661218,0.00276781,0.00518293,0.00666077,0.00721538,0,0,0,0,0,0
270,0.00945251,0.000681693,0,0,0,0.0178533,0.0172773,0.0172174,0.00588087,0,0,0.00519297,0,0.0220688,0.00382278,0.0381706,0.0275888,0.0217468,0.0060129,0,0,0.00552124,0.0097666,0.00911123,0.0073896,0.00521891,0.0289244,0.00853663,0.00690623,0.0105724,0.0282164,0,0.0185443,0,0.00407417,0.00391118,0.00174754,0.0212768,0.0133902,0.0014829,0.0164777,0.00941436,0,0,0.00379782,0,0.0138697,0.00505968,0.0372603,0.0162066,0.0287732,0.0153187,0.0109814,0.0134851,0.00911758,0.0270481,0.00833453,0.0114144,0.0132285,0.0293674,0.007919,0.0141675,0.029493,0.00591063,0.00231406,0.00526263,0.00640669,0.00553936,0,0,0,0,0,0
271,0.00993766,0.00109274,0,0,0,0.0177659,0.0172916,0.0191343,0.00531236,0,0,0.00446279,0,0.0220082,0.00333935,0.0370232,0.0336667,0.0225029,0.00557502,0,0,0.00503092,0.00976066,0.00890784,0.00247296,0.00904651,0.0301011,0.00552901,0.00426631,0.0108249,0.0291313,0,0.0175412,0,0.00366633,0.00393351,0.00145355,0.0214719,0.0131806,0.00153691,0.0163241,0.0101093,0,0,0.0052004,0,0.0139002,0.00587066,0.0374489,0.0160948,0.0288107,0.0148594,0.0101401,0.0143618,0.00947448,0.0271063,0.0087706,0.0116294,0.013183,0.0294641,0.00773315,0.0141338,0.0296852,0.00597204,0.00246241,0.00540505,0.00627907,0.00612795,0,0,0,0,0,0
272,0.00904404,0.00243037,0,0,0,0.0154715,0.0175031,0.0195644,0.00498262,0,0,0.00310083,0,0.0216278,0.00232333,0.0363016,0.0364323,0.0232414,0.00953803,0,0,0.00464457,0.00784252,0.0107643,0.00848015,0.0118408,0.0307366,0.00366973,0.00350883,0.0112443,0.0302758,0,0.0151401,0,0.00332994,0.00411871,0.00112512,0.021785,0.0135507,0.00254575,0.0161758,0.00878225,0,0,0.00249958,0,0.0138684,0.00438056,0.0376023,0.016599,0.0287692,0.0139093,0.0092604,0.0130377,0.00980156,0.0270265,0.00886066,0.0119329,0.0135007,0.0294818,0.00810047,0.0144865,0.02989,0.00609577,0.00222876,0.00504359,0.00482182,0.00487582,0,0,0,0,0,0
273,0.0108227,0.00224608,0,0,0,0.0135708,0.0172418,0.01988,0.00479238,0,0,0.00314212,0,0.0219089,0.00253448,0.0363511,0.0353594,0.0237086,0.0140707,0,0,0.00468353,0.00946306,0.0125403,0.013576,0.0129626,0.0307091,0.00451441,0.00479627,0.011432,0.0309166,0,0.0129746,0,0.00299806,0.00389471,0.00101377,0.0220135,0.0130261,0.00419203,0.0161126,0.0115718,0,0,0.00654874,0,0.0138774,0.00679222,0.0377323,0.0176811,0.0286664,0.0129647,0.0089805,0.0161653,0.00999447,0.0268132,0.00863159,0.0122322,0.0140093,0.0295093,0.00973048,0.015158,0.0300771,0.00632374,0.00236531,0.00562882,0.00595311,0.00726757,0,0,0,0,0,0
274,0.0105957,0.00291591,0,0,0,0.0160665,0.0172584,0.0206434,0.0045011,0,0,0.00249764,0,0.0218135,0.00200401,0.0373589,0.0329397,0.0237978,0.0148065,0,0,0.00481438,0.00865882,0.0130643,0.0145075,0.0119634,0.0307996,0.00607377,0.00678299,0.0111545,0.0288399,0,0.0182708,0,0.00281923,0.00392098,0.000709626,0.02082,0.0134541,0.00431744,0.0160965,0.0114517,0,0,0.00345093,0,0.0138496,0.00496254,0.0377748,0.0180247,0.0288124,0.0130105,0.0091031,0.0158353,0.00991398,0.02681,0.00863081,0.0118932,0.0135405,0.0292906,0.0114189,0.0147879,0.0291713,0.00672784,0.00200946,0.00505011,0.00530663,0.0070856,0,0,0,0,0,0
275,0.0114278,0.00332346,0,0,0,0.021508,0.0171028,0.0236783,0.00432478,0,0,0.0019587,0,0.0218585,0.00172908,0.0380911,0.0344097,0.0241034,0.0153975,0,0,0.00465904,0.00895646,0.0132049,0.015116,0.0110868,0.0306383,0.00836684,0.0102017,0.0123325,0.0254449,0,0.026939,0,0.0025121,0.00380006,0.000596188,0.0216155,0.0131253,0.00654685,0.015487,0.0130605,0,0,0.00636287,0,0.0139275,0.00658218,0.0378515,0.0196553,0.028503,0.0113998,0.00931188,0.017559,0.00999587,0.0268173,0.00825794,0.0121265,0.0141842,0.0283411,0.0115446,0.0157671,0.029672,0.00666436,0.00210588,0.00538747,0.00569557,0.00824616,0,0,0,0,0,0
276,0.011743,0.00364772,0,0,0,0.024517,0.0170919,0.0259497,0.00433285,0,0,0.00159406,0,0.0217907,0.00149372,0.0384404,0.0368195,0.0242723,0.0160335,0,0,0.00477207,0.0088171,0.0132825,0.015462,0.0108309,0.0307345,0.00975057,0.0115949,0.0133781,0.0235654,0,0.0304019,0,0.00244963,0.00376638,0.000591896,0.0213027,0.0131604,0.00780713,0.015267,0.0133631,0,0,0.00638589,0,0.0139363,0.00654509,0.0379509,0.0207345,0.0282328,0.0109384,0.00960595,0.0179758,0.00988447,0.0268795,0.00835179,0.0118731,0.0140122,0.0275634,0.0108805,0.015811,0.0292954,0.00682076,0.00196441,0.00541821,0.0056662,0.00869221,0,0,0,0,0,0
277,0.0117408,0.00405893,0,0,0,0.0230497,0.0171561,0.0255565,0.00440509,0,0,0.00164023,0,0.0216673,0.00127333,0.0384015,0.0370164,0.0243126,0.0165952,0,0,0.00490727,0.0083725,0.0134104,0.0155482,0.0106949,0.0308546,0.00994966,0.0112889,0.0129996,0.0233401,0,0.0288153,0,0.00251096,0.00381269,0.000741652,0.0200089,0.0134421,0.00829057,0.0153514,0.013035,0,0,0.00469174,0,0.013884,0.00557526,0.038022,0.0213272,0.0280217,0.0109223,0.00981654,0.0177548,0.00973125,0.0268917,0.00829655,0.0113098,0.0132446,0.0269598,0.0101531,0.0151384,0.0282304,0.00712068,0.00182207,0.00462516,0.00541613,0.00870962,0,0,0,0,0,0
278,0.0119988,0.00432061,0,0,0,0.019769,0.0172118,0.0230743,0.00451205,0,0,0.00169713,0,0.0215875,0.00114907,0.0380194,0.033957,0.0244622,0.0168932,0,0,0.00486851,0.00835396,0.0133702,0.0153302,0.0104753,0.0305839,0.00891134,0.00945045,0.0114317,0.0247482,0,0.0237892,0,0.0025457,0.00381713,0.0008511,0.0193537,0.0134417,0.00994565,0.015288,0.01336,0,0,0.00476869,0,0.0138452,0.00564317,0.0380506,0.0226848,0.0276166,0.0106683,0.00971443,0.0181663,0.00960214,0.0269185,0.00808835,0.0109856,0.0130135,0.0264262,0.00970818,0.0151245,0.0274207,0.00716406,0.00174097,0.00436581,0.00552192,0.00918518,0,0,0,0,0,0
279,0.0122594,0.00444622,0,0,0,0.0171767,0.0172838,0.0204176,0.00470268,0,0,0.00173197,0,0.0215123,0.00107554,0.0374926,0.0300997,0.0247667,0.0171362,0,0,0.00464165,0.00834723,0.0132022,0.0151903,0.0101829,0.0298948,0.00720492,0.00658884,0.0100248,0.0272002,0,0.0184785,0,0.00255092,0.00381129,0.000902952,0.0189829,0.0134031,0.0122122,0.0151166,0.0135511,0,0,0.00480165,0,0.0138286,0.00568554,0.0380649,0.0245769,0.0270748,0.0102979,0.0099139,0.0185712,0.00928629,0.0268969,0.00777838,0.0107495,0.013186,0.0256826,0.00986401,0.0156086,0.026803,0.00715496,0.0015805,0.00450687,0.00573173,0.00973995,0,0,0,0,0,0
280,0.012559,0.00467516,0,0,0,0.0154171,0.0172248,0.0195129,0.00495411,0,0,0.00177523,0,0.0215471,0.00114093,0.0369157,0.0276093,0.025307,0.0173426,0,0,0.00419154,0.00818017,0.0129238,0.0153486,0.0102207,0.0288707,0.00551051,0.00369738,0.0101524,0.0297556,0,0.0155878,0,0.00256675,0.0037541,0.000865248,0.0196605,0.013408,0.0162021,0.0145338,0.0136864,0,0,0.00491442,0,0.0138859,0.00574728,0.0380944,0.0280717,0.0262415,0.0100668,0.00986923,0.0188713,0.00895748,0.026933,0.00753705,0.0107655,0.0145744,0.0245249,0.0103833,0.0175964,0.0264356,0.00723966,0.00145304,0.00501783,0.00585031,0.0102349,0,0,0,0,0,0
281,0.0130341,0.00467681,0,0,0,0.0156098,0.0172135,0.0186079,0.00505849,0,0,0.00179361,0,0.0215769,0.00130645,0.0367951,0.0258975,0.0254831,0.0157055,0,0,0.00381887,0.00843526,0.0125552,0.0148509,0.0102103,0.0280536,0.00429751,0.00244043,0.0102848,0.0302434,0,0.015958,0,0.00257901,0.00370522,0.000854428,0.0183253,0.0134132,0.0171291,0.0143551,0.0143167,0,0,0.00600363,0,0.013941,0.00622694,0.0380788,0.0289086,0.0258679,0.0101024,0.00993621,0.0195237,0.00845241,0.0269995,0.00731778,0.00998424,0.0141288,0.023508,0.0102575,0.0173954,0.0248531,0.007371,0.00139026,0.00547856,0.00613371,0.0110572,0,0,0,0,0,0
282,0.0126959,0.00544806,0,0,0,0.0155841,0.0173043,0.0177413,0.00505475,0,0,0.00253137,0,0.0214861,0.00108479,0.0368007,0.024392,0.0256579,0.0133727,0,0,0.00359716,0.00759198,0.0120134,0.0140079,0.0098528,0.0272845,0.00368983,0.00223636,0.00982267,0.0296036,0,0.0159084,0,0.00274701,0.00359055,0.000855431,0.0175899,0.013627,0.0187177,0.0138795,0.0136813,0,0,0.00485267,0,0.0139461,0.00540479,0.0380707,0.0300799,0.025471,0.0102504,0.00974649,0.0189754,0.00803817,0.0270557,0.00732821,0.00927122,0.0139121,0.0224989,0.0106231,0.0174184,0.0230452,0.00752651,0.00134717,0.0052075,0.00571107,0.010596,0,0,0,0,0,0
283,0.0138312,0.00519714,0,0,0,0.0151623,0.0171891,0.0168439,0.00512059,0,0,0.00160311,0,0.0216716,0.00129869,0.036718,0.0229402,0.0258643,0.0114144,0,0,0.00358816,0.00854851,0.0111077,0.0127146,0.00905656,0.0267466,0.00361627,0.00241931,0.00915281,0.0284827,0,0.0148785,0,0.00244188,0.00360502,0.00070011,0.0165647,0.0130211,0.0196708,0.0134488,0.0154922,0,0,0.00955159,0,0.0139593,0.00798051,0.0380799,0.0304768,0.0251819,0.0103343,0.00945192,0.0211369,0.00764502,0.0270284,0.00733362,0.00840959,0.0133574,0.0214631,0.0108604,0.0168521,0.0211365,0.00710475,0.00109766,0.00550088,0.00674241,0.0123959,0,0,0,0,0,0
284,0.0138911,0.00546518,0,0,0,0.0148696,0.0170873,0.0159541,0.00515455,0,0,0.00151257,0,0.0217233,0.00121125,0.0365114,0.0218351,0.0261021,0.0101314,0,0,0.00385164,0.00828138,0.0095076,0.0104299,0.00773175,0.0266019,0.00420351,0.0031874,0.00869521,0.0273917,0,0.013417,0,0.00234164,0.00356893,0.000545012,0.0165219,0.0129913,0.0205659,0.0130368,0.0154014,0,0,0.00951592,0,0.0139912,0.00805412,0.0380485,0.0302697,0.0249731,0.0102391,0.00901627,0.0211486,0.00706563,0.0270977,0.00732795,0.00738197,0.0127829,0.0204925,0.0112438,0.0160334,0.019157,0.00695575,0.00114422,0.00519027,0.00697202,0.0126329,0,0,0,0,0,0
285,0.0139774,0.00572309,0,0,0,0.0143958,0.0170368,0.0152826,0.00511653,0,0,0.0014337,0,0.0217942,0.0011075,0.0362799,0.0209779,0.0263469,0.00975437,0,0,0.00428902,0.00798237,0.00765576,0.00746583,0.00649615,0.0268981,0.00546801,0.00485922,0.00863946,0.0265448,0,0.0120246,0,0.00218639,0.00351279,0.000451276,0.0179569,0.0130511,0.0217103,0.0126061,0.0151764,0,0,0.00915712,0,0.0140609,0.00824445,0.0379692,0.0297397,0.0248472,0.00957135,0.00867701,0.0211191,0.006422,0.027248,0.00734041,0.00620614,0.0123911,0.019651,0.0116561,0.0152912,0.0173502,0.00682035,0.00124856,0.00513365,0.00722511,0.0127763,0,0,0,0,0,0
286,0.0141164,0.00594685,0,0,0,0.0145133,0.0170055,0.0147243,0.00497817,0,0,0.00125219,0,0.0218769,0.00107667,0.0361219,0.0200207,0.0264506,0.00975974,0,0,0.00477721,0.00769333,0.00592397,0.00442666,0.00570705,0.0274829,0.00653288,0.00691954,0.00874398,0.0257253,0,0.0113722,0,0.00201743,0.00342971,0.000393259,0.0206324,0.0131944,0.0230317,0.0120367,0.0152553,0,0,0.00893593,0,0.0141502,0.00831283,0.0378359,0.0287159,0.0247821,0.00891192,0.00780823,0.0210626,0.00600673,0.0273915,0.00752687,0.00510155,0.0123098,0.0189524,0.011707,0.0147427,0.0159615,0.00680597,0.00126879,0.00507941,0.00741156,0.0128981,0,0,0,0,0,0
287,0.0141889,0.00594957,0,0,0,0.015327,0.0169284,0.0142366,0.00474769,0,0,0.00127685,0,0.0219613,0.00121862,0.0359299,0.0190028,0.0263414,0.00884118,0,0,0.00521201,0.00749832,0.00459771,0.00350057,0.00532221,0.0279348,0.00715254,0.00876277,0.00862636,0.0248904,0,0.0115112,0,0.00197928,0.00336016,0.000336749,0.024116,0.0134731,0.024127,0.0113636,0.0154909,0,0,0.0088577,0,0.0143059,0.00810966,0.0378052,0.0279476,0.0248597,0.00853801,0.00623842,0.0208877,0.0059866,0.0272125,0.00793668,0.004601,0.0135318,0.018438,0.012277,0.0158292,0.0157319,0.00691908,0.00131716,0.00488531,0.0074261,0.0129648,0,0,0,0,0,0
288,0.0143046,0.00589765,0,0,0,0.0165631,0.0168909,0.0138273,0.00446189,0,0,0.00155067,0,0.0220479,0.00160877,0.0357096,0.0177729,0.0260205,0.00666815,0,0,0.0054223,0.00737206,0.00360349,0.00541513,0.00534396,0.0280133,0.00753001,0.0105764,0.00827537,0.0239939,0,0.0129284,0,0.00218013,0.00335785,0.000472495,0.026393,0.0135863,0.025246,0.0106314,0.015737,0,0,0.00968275,0,0.0143355,0.0078353,0.0378105,0.0294347,0.0249586,0.0082466,0.004626,0.0209537,0.00643119,0.0270931,0.00825601,0.00512879,0.0156763,0.0180497,0.0137637,0.0186223,0.0157498,0.00720387,0.00124351,0.00485775,0.0074264,0.0129816,0,0,0,0,0,0
289,0.0143135,0.00538811,0,0,0,0.0167314,0.016975,0.0134353,0.00333766,0,0,0.00212612,0,0.0221451,0.00238532,0.03602,0.0167005,0.0256915,0.00554389,0,0,0.00750025,0.00744115,0.00393668,0.00779745,0.00625269,0.026789,0.00812011,0.0123051,0.00817849,0.0237342,0,0.0124519,0,0.0028311,0.00341199,0.000953088,0.0261011,0.0135514,0.0202453,0.007288,0.0153543,0,0,0.0103765,0,0.0143041,0.00789667,0.0373202,0.026705,0.0232833,0.0087258,0.00309457,0.0209736,0.0091586,0.0290639,0.0106774,0.0088293,0.0180736,0,0.0148688,0.0207666,0.0262403,0.00758449,0.00121064,0.00519537,0.00807728,0.0129181,0,0,0,0,0,0
290,0.0143349,0.00550671,0,0,0,0.0173718,0.0168778,0.012653,0.00363055,0,0,0.00271502,0,0.0222962,0.00260462,0.0353703,0.0145971,0.0254369,0.00613201,0,0,0.00562157,0.00711932,0.00437935,0.0101498,0.00686893,0.0267343,0.00814718,0.0140228,0.00762222,0.0224843,0,0.0138271,0,0.002965,0.00339145,0.00128366,0.0286072,0.0135364,0.0255985,0.00871112,0.0156824,0,0,0.0104481,0,0.0142183,0.00829749,0.0376551,0.0317833,0.0249205,0.00754842,0.00320835,0.0212947,0.0072867,0.0268209,0.00892186,0.00609087,0.019138,0.0167513,0.0163632,0.022447,0.0144142,0.00794662,0.00107807,0.00542715,0.0078177,0.0124235,0,0,0,0,0,0
291,0.0141593,0.00515036,0,0,0,0.0168183,0.0169249,0.0112526,0.00320559,0,0,0.00361167,0,0.0224003,0.00322406,0.0353471,0.012871,0.0253171,0.00724817,0,0,0.00583683,0.00701435,0.00586741,0.0118673,0.00785991,0.0257861,0.00839179,0.0150197,0.00723634,0.0219446,0,0.0137403,0,0.00353819,0.00338528,0.00174433,0.0284644,0.0135095,0.0244467,0.00751345,0.0156397,0,0,0.0114002,0,0.01422,0.00880724,0.0376478,0.0316843,0.0246208,0.00656928,0.00289256,0.0214726,0.00743006,0.0267883,0,0.00601394,0.0198321,0.0161647,0.01701,0.0230967,0.0133147,0.00848342,0.00100141,0.00574661,0.00846891,0.0118604,0,0,0,0,0,0
292,0.0135056,0.00527959,0,0,0,0.0156841,0.0169894,0.00974427,0.00281675,0,0,0.00448581,0,0.0224661,0.00373044,0.0353513,0.0116073,0.0252846,0.00778414,0,0,0.00635384,0.0061968,0.00693945,0.0124774,0.00822842,0.0250856,0.00860145,0.0150051,0.00668506,0.0217153,0,0.0137553,0,0.00428451,0.00344661,0.00221629,0.0273797,0.0139826,0.0242059,0.00652032,0.0151165,0,0,0.00933519,0,0.0142615,0.00755159,0.0374232,0.0332821,0.0246017,0.00723532,0.00191076,0.0208802,0.00739477,0.0258542,0.00962321,0.00570165,0.0210907,0.0155491,0.0187399,0.0244797,0.0128162,0.00937298,0.000875755,0.0050938,0.00892418,0.0105482,0,0,0,0,0,0
293,0.0133925,0.00522069,0,0,0,0.0152033,0.0169124,0.00865245,0.00242455,0,0,0.00526626,0,0.0227241,0.00450044,0.0354068,0.0105787,0.0253787,0.00754853,0,0,0.00673212,0.00621657,0.00721794,0.0119086,0.00791657,0.0246828,0.00836198,0.014006,0.00615121,0.0219552,0,0.0136186,0,0.00506837,0.00338037,0.00282755,0.0257567,0.0138231,0.0232438,0.00548702,0.0152747,0,0,0.0113391,0,0.0143081,0.00839106,0.0373199,0.0334858,0.024473,0.00767194,0.00147881,0.0213031,0.00705252,0.0251052,0.00980106,0.00496612,0.0217572,0.0151566,0.02007,0.0252036,0.0118067,0.00966468,0.000801045,0.00516288,0.00990819,0.0100799,0,0,0,0,0,0
294,0.0132913,0.00522214,0,0,0,0.0150549,0.0168588,0.00792157,0.00212216,0,0,0.0060373,0,0.0229381,0.00534451,0.0356859,0.00997557,0.025495,0.00694074,0,0,0.00715596,0.00636187,0.00698913,0.010806,0.00735438,0.0245384,0.00774375,0.0124448,0.00569091,0.0224124,0,0.0139296,0,0.00596094,0.00335257,0.00335221,0.022446,0.0137293,0.0214342,0.00428238,0.0151694,0,0,0.0127915,0,0.0143275,0.00898349,0.037342,0.0320996,0.024085,0.00720551,0.000866302,0.0216582,0.00618987,0.0248735,0.0108502,0.00393324,0.0218809,0.0144529,0.0207333,0.0250303,0.0104621,0.0100807,0.00094163,0.00537076,0.0108554,0.00985203,0,0,0,0,0,0
295,0.0129539,0.00509709,0,0,0,0.0154308,0.0168535,0.00754572,0.0017494,0,0,0.0074383,0,0.0231112,0.00611414,0.0358582,0.00957952,0.0255703,0.00617243,0,0,0.00752783,0.00656035,0.00667554,0.00979238,0.00675301,0.0245115,0.00692,0.0107798,0.0052635,0.0228425,0,0.0146091,0,0.00676709,0.00333835,0.00380733,0.0184582,0.0137097,0.0192598,0.0032648,0.0148818,0,0,0.0140498,0,0.0143617,0.00952769,0.0376099,0.0298783,0.0238731,0.0059734,0.000896832,0.0215441,0.00537173,0.0249691,0,0.00318909,0.0213654,0.0139695,0.0203951,0.0243828,0.00856796,0.0104538,0.00130583,0.00574975,0.0115692,0.0096306,0,0,0,0,0,0
296,0.0124527,0.00517472,0,0,0,0.0159177,0.0168652,0.00739853,0.000917361,0,0,0.00878885,0,0.0232699,0.00679923,0.0355612,0.00931692,0.0256081,0.00542825,0,0,0.00807921,0.00672399,0.00661367,0.00915885,0.0063576,0.0242462,0.00605823,0.00928119,0.00481704,0.0231485,0,0.015373,0,0.00738516,0.00329389,0.00421952,0.0159481,0.01369,0.0186816,0.00277017,0.0147382,0,0,0.0153099,0,0.014449,0.0102738,0.0377013,0.0285845,0.0242474,0.00646913,0.00250612,0.02139,0.00483637,0.0245208,0,0.00304189,0.0216568,0.0137501,0.0207854,0.0247444,0.00890239,0.0108153,0.00184233,0.00622267,0.0122751,0.00922753,0,0,0,0,0,0
