Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,RTIBI,x73
183,0.0258378,0.0274543,0,0,0,0.0416529,0.0215615,0.0333649,0.00781855,0,0,0,0,0.0216824,0,0.0163649,0.0117603,0.0337219,0.0324147,0.0202964,0.00222795,0,0,0.0360645,0.028537,0.0126455,0.0134675,0.0151091,0.0397615,0.00981097,0.0198551,0.0151296,0.0189036,0,0.0500699,0,0.00636637,0.00491744,0.00578517,0.0149388,0.0310905,0.0188903,0.00862782,0.0184448,0,0,0.0501169,0,0.0330958,0.0372296,0.0342964,0.0200405,0.0290319,0.0141131,0.0338195,0.0241984,0.0168206,0.0149175,0.0151126,0.0185242,0.0107589,0.0306981,0.0116554,0.0206657,0.0238703,0.0225727,0.0383476,0.0329117,0.0331315,0,0,0,0.014451,0
184,0.0262713,0.027691,0,0,0,0.0438861,0.0216571,0.0339849,0.00722439,0,0,0,0,0.0218167,0,0.0162949,0.0117931,0.0339372,0.0323593,0.019874,0.00238156,0,0,0.036419,0.0286258,0.01239,0.0134387,0.0150028,0.0392004,0.00976464,0.0198803,0.0149541,0.019228,0,0.0532685,0,0.00641293,0.00491371,0.00596042,0.0146459,0.0310548,0.0181129,0.00900446,0.0188649,0,0,0.0498786,0,0.0330959,0.0369924,0.034506,0.0191962,0.0286391,0.0150639,0.0350814,0.0242699,0.0170848,0.0149043,0.0152434,0.019156,0.0109488,0.0302198,0.0118084,0.0202107,0.0235983,0.0224234,0.0381124,0.0330718,0.0334071,0,0,0,0.0140228,0
185,0.0266472,0.0278497,0,0,0,0.0461019,0.0216436,0.0347015,0.00656825,0,0,0,0,0.0221147,0,0.0162364,0.0117738,0.0339955,0.0326942,0.0193631,0.00282323,0,0,0.0371068,0.028759,0.0120978,0.0134057,0.014772,0.0385986,0.00973397,0.0199165,0.0148748,0.0195036,0,0.0568528,0,0.00658803,0.00487347,0.0061478,0.0141983,0.0310183,0.0174271,0.00951567,0.0191758,0,0,0.049571,0,0.0330933,0.0368462,0.0347715,0.018251,0.0282585,0.016119,0.0364513,0.0244331,0.0172983,0.0148953,0.0155122,0.0196327,0.0112008,0.0297638,0.0119918,0.0195551,0.0234146,0.0222938,0.0379589,0.0332261,0.0337137,0,0,0,0.0134187,0
186,0.0269142,0.0280739,0,0,0,0.0482631,0.021741,0.0352334,0.00580635,0,0,0,0,0.0224104,0,0.0161924,0.0117694,0.0338872,0.0329146,0.0188542,0.00335617,0,0,0.0378355,0.0288885,0.0117261,0.013289,0.0143341,0.0379304,0.00976235,0.0199646,0.0149156,0.0196973,0,0.0604447,0,0.00674477,0.004869,0.006518,0.013756,0.0309955,0.0167679,0.0100856,0.019386,0,0,0.0493261,0,0.0330925,0.0367647,0.0349387,0.0172601,0.027888,0.0172018,0.0376489,0.0246757,0.0176644,0.0149714,0.0158595,0.0201152,0.0114254,0.0293065,0.0120892,0.018791,0.0233179,0.0221815,0.037967,0.0333271,0.0339584,0,0,0,0.0130499,0
187,0.0272269,0.0281961,0,0,0,0.0500977,0.021945,0.0354623,0.00503824,0,0,0,0,0.022684,0,0.0161608,0.0117775,0.0336461,0.0327251,0.0183907,0.00390516,0,0,0.0383894,0.0289735,0.0113111,0.0129371,0.0138493,0.0372007,0.00962955,0.0198773,0.0145678,0.0198468,0,0.063648,0,0.00686558,0.00488218,0.00687754,0.013342,0.0309894,0.0160201,0.0106566,0.019594,0,0,0.0495395,0,0.033072,0.0367425,0.0349547,0.0160858,0.0275288,0.0182029,0.0386468,0.0248902,0.0178565,0.0151489,0.01623,0.0206479,0.0116497,0.028875,0.0121223,0.0179875,0.0232456,0.0221194,0.038075,0.0333703,0.0341917,0,0,0,0.0128046,0
188,0.0275249,0.0282309,0,0,0,0.0514147,0.0221062,0.0355444,0.00437513,0,0,0,0,0.0230531,0,0.0161123,0.0118259,0.0334413,0.0324755,0.0179758,0.00454052,0,0,0.0387016,0.0290125,0.0109281,0.0124691,0.013613,0.0365725,0.00938707,0.0196237,0.0140426,0.0199517,0,0.0662053,0,0.00702892,0.00492309,0.00702583,0.0129477,0.0310008,0.0153139,0.0112225,0.0198222,0,0,0.0497914,0,0.0330452,0.0368326,0.0350093,0.0149694,0.0271552,0.018968,0.0394928,0.0250558,0.0183848,0.0153698,0.0166217,0.0212107,0.01184,0.0284796,0.0121137,0.0172505,0.0231842,0.0221378,0.0383189,0.0334113,0.0343689,0,0,0,0.0126098,0
189,0.0277301,0.0281849,0,0,0,0.0526824,0.0221921,0.0356155,0.00386688,0,0,0,0,0.0235471,0,0.0160718,0.011935,0.0334158,0.0322875,0.017642,0.00510431,0,0,0.0387213,0.0290421,0.0106125,0.0119778,0.0132864,0.0359505,0.00909147,0.019339,0.0138349,0.0199914,0,0.0681003,0,0.00722902,0.00495587,0.00702966,0.0126956,0.0310159,0.0146407,0.0118064,0.0199469,0,0,0.0500396,0,0.0330133,0.0370157,0.0351516,0.0138292,0.0267633,0.0194776,0.0401872,0.0251859,0.0192201,0.0156526,0.0170987,0.0217283,0.0119899,0.0280865,0.0121095,0.0166229,0.0231441,0.0222126,0.0387861,0.0334705,0.0344717,0,0,0,0.0124053,0
190,0.0278601,0.028063,0,0,0,0.0538696,0.0222646,0.0358683,0.00357952,0,0,0,0,0.023922,0,0.0160752,0.0120195,0.033546,0.03229,0.0174786,0.0058294,0,0,0.0383392,0.029103,0.0103429,0.0113919,0.0130249,0.0352752,0.0086793,0.0190139,0.0137698,0.0200473,0,0.0694838,0,0.00737491,0.00496899,0.00706469,0.0125888,0.0310376,0.0140084,0.0123173,0.0199794,0,0,0.050345,0,0.0329824,0.037222,0.0353093,0.0126341,0.0263978,0.019947,0.0406004,0.0252578,0.0200431,0.0159884,0.017611,0.0222175,0.0120807,0.0276582,0.011995,0.0161877,0.0230955,0.0223461,0.0391804,0.0335077,0.0344927,0,0,0,0.012164,0
191,0.0279636,0.0279601,0,0,0,0.0548914,0.0223218,0.0363671,0.00355073,0,0,0,0,0.0243793,0,0.0160735,0.0120641,0.0337013,0.0327018,0.017399,0.00677048,0,0,0.0377569,0.0290057,0.0101657,0.0108435,0.0129293,0.0346245,0.00826959,0.0185952,0.0134621,0.020122,0,0.0704631,0,0.00758967,0.00493844,0.00716505,0.012548,0.0310637,0.0134608,0.0127022,0.0199566,0,0,0.0507676,0,0.0329645,0.0374813,0.0354246,0.0114974,0.0260545,0.0204454,0.040765,0.0252503,0.0200522,0.0163013,0.017965,0.0224419,0.0121584,0.027224,0.0119294,0.0158855,0.0231678,0.0224951,0.0394791,0.0335382,0.0344724,0,0,0,0.0119278,0
192,0.0281458,0.0279822,0,0,0,0.0559679,0.0223029,0.0368716,0.00382069,0,0,0,0,0.0246978,0,0.0159967,0.0120534,0.0337852,0.0337726,0.0170524,0.00751511,0,0,0.037187,0.0289257,0.0100596,0.0105407,0.0128156,0.0338982,0.00787979,0.0181353,0.0129589,0.0201647,0,0.0712638,0,0.00785186,0.00488687,0.00731973,0.0126793,0.0310666,0.0130269,0.013054,0.0199408,0,0,0.0510226,0,0.0329578,0.037776,0.0355578,0.0103853,0.0257322,0.0208596,0.0407683,0.0253775,0.0203634,0.016538,0.0181447,0.0225733,0.0122022,0.0267771,0.012054,0.0157322,0.0232868,0.0226029,0.0395366,0.0337211,0.0345696,0,0,0,0.011707,0
193,0.02807,0.0280438,0,0,0,0.0569037,0.0223659,0.0374289,0.00425928,0,0,0,0,0.0253481,0,0.0158239,0.0121762,0.0338241,0.0348206,0.0166822,0.00845629,0,0,0.0367597,0.0286962,0.0101034,0.0105045,0.0128278,0.0332473,0.00754769,0.0176944,0.0124746,0.0202095,0,0.0719713,0,0.00831081,0.00497411,0.00763724,0.0127461,0.0310351,0.0124741,0.013415,0.0199008,0,0,0.0510385,0,0.032923,0.0380572,0.0357144,0.00928833,0.0253759,0.0214981,0.0410485,0.0256089,0.0210153,0.0167361,0.0183507,0.0228519,0.012323,0.0263426,0.0123742,0.0156107,0.0234644,0.0226723,0.0395655,0.0339182,0.0344877,0,0,0,0.0115386,0
194,0.0280367,0.0280326,0,0,0,0.0575696,0.0225412,0.0379808,0.00464551,0,0,0,0,0.0259009,0,0.0156801,0.0123655,0.0339276,0.035752,0.0164104,0.00975366,0,0,0.0363444,0.0284895,0.0103344,0.0107774,0.0129943,0.0326997,0.00726055,0.0171177,0.0121688,0.02023,0,0.0723879,0,0.00868911,0.00512276,0.00782609,0.0128704,0.0309682,0.0119294,0.0137816,0.0199557,0,0,0.0510475,0,0.0328436,0.0381505,0.0358828,0.00821259,0.0250758,0.0220975,0.0413803,0.0258534,0.0216396,0.0168786,0.0186211,0.0231983,0.0125062,0.0259293,0.0121617,0.0155534,0.023765,0.0227286,0.0395814,0.033946,0.0342033,0,0,0,0.0113723,0
195,0.02809,0.0279898,0,0,0,0.0579671,0.0228595,0.0384557,0.00501228,0,0,0,0,0.0263167,0,0.0155243,0.0126279,0.0341396,0.0365913,0.0161455,0.011011,0,0,0.0359981,0.0282807,0.0107888,0.0114433,0.0133156,0.0321913,0.00703565,0.0164075,0.0118826,0.0201514,0,0.0724012,0,0.00904459,0.00541375,0.00779888,0.0129758,0.030888,0.0114005,0.0141893,0.0200876,0,0,0.0510339,0,0.0327721,0.0381598,0.0360887,0.00720268,0.02478,0.0226185,0.0416554,0.026175,0.0219067,0.0169424,0.0188956,0.0236181,0.0125311,0.0255034,0.0119744,0.0155786,0.024047,0.0227633,0.0397029,0.0338698,0.0341213,0,0,0,0.0111921,0
196,0.0281626,0.0280425,0,0,0,0.0579412,0.0230158,0.0386799,0.00540382,0,0,0,0,0.0269184,0,0.0154339,0.0128628,0.0344042,0.037234,0.0158711,0.012135,0,0,0.0358074,0.0280317,0.0114688,0.0124925,0.0136987,0.0316409,0.00681431,0.0154905,0.0115857,0.0199338,0,0.0719226,0,0.00948602,0.00553469,0.00770655,0.013046,0.0308915,0.0108458,0.0146812,0.0202553,0,0,0.0511275,0,0.0327914,0.0382945,0.0363098,0.00627477,0.0244397,0.0231256,0.0419881,0.0264675,0.0220404,0.0169558,0.0191671,0.0241203,0.0124042,0.0250487,0.0119044,0.0156165,0.0243184,0.0227853,0.0398944,0.0338125,0.0341448,0,0,0,0.0110091,0
197,0.0282419,0.0281408,0,0,0,0.0573,0.0230724,0.038358,0.00581268,0,0,0,0,0.0277754,0,0.0153559,0.0130078,0.0346572,0.0375103,0.0155502,0.0130987,0,0,0.0357729,0.0278311,0.0122556,0.013722,0.0141399,0.0310708,0.00655606,0.0142459,0.0111782,0.0195557,0,0.0709871,0,0.00992591,0.0055288,0.00776675,0.0131276,0.0310044,0.0104782,0.0151617,0.0204955,0,0,0.0514262,0,0.0329207,0.0386282,0.0365273,0.00539457,0.0240849,0.0236808,0.042506,0.0268187,0.0222847,0.0169613,0.0194512,0.0247168,0.0123877,0.0245946,0.0118599,0.0156584,0.0246989,0.0227354,0.0402719,0.0337796,0.0341208,0,0,0,0.0108351,0
198,0.0283492,0.0282312,0,0,0,0.0558958,0.0231054,0.0373268,0.00613746,0,0,0,0,0.0284634,0,0.0153296,0.0130715,0.034903,0.0369794,0.0151989,0.0138278,0,0,0.0357152,0.0276835,0.012978,0.0149946,0.0144855,0.0304867,0.00620514,0.0127875,0.0107371,0.0189811,0,0.0694797,0,0.0102717,0.00546612,0.00793184,0.0132772,0.0310711,0.0102032,0.0155867,0.0207604,0,0,0.0516829,0,0.03299,0.038952,0.0367392,0.00457591,0.0237557,0.0242129,0.0430047,0.0271738,0.0225949,0.0169907,0.019713,0.0252337,0.0127081,0.0241792,0.0118699,0.0157686,0.0250766,0.0227315,0.040574,0.0337277,0.0340719,0,0,0,0.0107159,0
199,0.028391,0.028238,0,0,0,0.0538043,0.0229716,0.0357612,0.00618111,0,0,0,0,0.0288779,0,0.0153684,0.0130928,0.035279,0.0355508,0.0149256,0.0143435,0,0,0.0353898,0.0275069,0.0136076,0.0161721,0.0145687,0.0297994,0.00564106,0.0110616,0.0106254,0.0181518,0,0.0673473,0,0.0105299,0.0052781,0.0081336,0.0111337,0.0310942,0.0072829,0.0158451,0.0208427,0,0,0.0518651,0,0.0329684,0.0391679,0.0370687,0.00263472,0.0235531,0.0230137,0.0430854,0.027313,0.0228495,0.0166176,0.019592,0.0251517,0.0115199,0.0244718,0.0105016,0.0137266,0.0253339,0.0227851,0.0407139,0.0335665,0.0338636,0,0,0,0.00859943,0
200,0.0282028,0.0280284,0,0,0,0.0509722,0.0228752,0.0338539,0.00610235,0,0,0,0,0.0292884,0,0.0154536,0.0132441,0.0357297,0.0334229,0.0147214,0.0144428,0,0,0.0348435,0.0271568,0.0141194,0.0171656,0.0143442,0.0290571,0.00503755,0.0095168,0.0105846,0.017233,0,0.0642927,0,0.0107548,0.00508923,0.00829333,0.00858083,0.0311456,0.00415717,0.0159459,0.0206635,0,0,0.0520688,0,0.032955,0.0392603,0.0374628,0.00797172,0.0235124,0.0194782,0.0429355,0.0272161,0.023185,0.0156648,0.019105,0.024537,0.00875373,0.026523,0.00875497,0.0109085,0.0254248,0.0228258,0.0408131,0.0332275,0.0334131,0,0,0,0.00496171,0
201,0.0280759,0.0277723,0,0,0,0.0478435,0.0228591,0.0318919,0.00603614,0,0,0,0,0.0295837,0,0.015481,0.0133777,0.036209,0.0313915,0.0146281,0.0142682,0,0,0.0343389,0.026889,0.0144879,0.0179532,0.0137434,0.0283399,0.00455817,0.00826839,0.0106389,0.0163368,0,0.0604731,0,0.0108726,0.00508756,0.00826213,0.0107805,0.0311258,0.00802495,0.0160212,0.0205352,0,0,0.0521461,0,0.0329031,0.0392016,0.0378104,0.0140009,0.0234489,0.0166647,0.0427122,0.026978,0.0237132,0.014935,0.0188534,0.0241848,0.00837139,0.0289084,0.00963507,0.0121233,0.0253161,0.0227571,0.0407851,0.0328107,0.032962,0,0,0,0.00579908,0
202,0.0279591,0.0275232,0,0,0,0.0446341,0.0227792,0.0303886,0.00603599,0,0,0,0,0.0298416,0,0.0154917,0.0134826,0.0367149,0.0300522,0.0146871,0.0136385,0,0,0.0339416,0.0267564,0.0145407,0.0183634,0.0126636,0.027838,0.00423806,0.00759098,0.0106737,0.0156942,0,0.0560363,0,0.010995,0.00497007,0.00815507,0.0146203,0.0310983,0.0125578,0.0160993,0.0203882,0,0,0.0520967,0,0.0328869,0.0390391,0.0381791,0.0193704,0.0233831,0.0145376,0.042461,0.0265773,0.0241304,0.0143908,0.0189882,0.0243187,0.00982305,0.0314622,0.0118378,0.0156292,0.0250553,0.0226769,0.0406582,0.0324126,0.0325983,0,0,0,0.00900653,0
203,0.0278204,0.0272293,0,0,0,0.041128,0.0226663,0.02931,0.0061037,0,0,0,0,0.0299125,0,0.0154932,0.0136293,0.0371728,0.0296057,0.0150145,0.0124537,0,0,0.0333895,0.0268171,0.0143107,0.0184399,0.0112564,0.0276961,0.00406484,0.00705138,0.0105258,0.0154838,0,0.050699,0,0.011064,0.00483386,0.00818998,0.0180767,0.0310521,0.0158638,0.0160938,0.0200006,0,0,0.0517276,0,0.0329643,0.0386758,0.0385592,0.0235298,0.023324,0.0131409,0.0420866,0.0259263,0.0244581,0.0140483,0.0193565,0.0246729,0.0118111,0.0336351,0.0141188,0.0192364,0.0245617,0.0225583,0.0404263,0.0320474,0.032339,0,0,0,0.0119383,0
204,0.0275704,0.0267914,0,0,0,0.0382274,0.0225853,0.0290896,0.00593994,0,0,0,0,0.0299027,0,0.015515,0.013708,0.0377021,0.0296065,0.0154735,0.0107558,0,0,0.0328405,0.0265166,0.0135477,0.0177937,0.00931476,0.0277414,0.00382469,0.00682211,0.0101383,0.0152359,0,0.0458418,0,0.0110608,0.00479799,0.00828594,0.021696,0.0310554,0.0192595,0.0160405,0.0196701,0,0,0.0515139,0,0.0330044,0.0384264,0.0389231,0.0274738,0.023322,0.0123954,0.0417291,0.0253439,0.0246899,0.0137799,0.0196837,0.0247926,0.0140012,0.0357314,0.0166457,0.0224394,0.0240526,0.0224683,0.0401871,0.0315792,0.0319295,0,0,0,0.0148733,0
205,0.0272901,0.0263571,0,0,0,0.0359951,0.0225281,0.0291927,0.00573141,0,0,0,0,0.0297888,0,0.0155328,0.0137739,0.0381641,0.0302468,0.0161248,0.00867522,0,0,0.0323245,0.0261882,0.0123211,0.016456,0.00709218,0.0280767,0.00329052,0.00706123,0,0.0147574,0,0.0414649,0,0.0110067,0.00481156,0.0082034,0.024224,0.0310483,0.0218419,0.0159529,0.0191957,0,0,0.0513642,0,0.0329928,0.0382674,0.0392505,0.0305146,0.0232997,0.0119301,0.0411887,0.0248416,0.0248096,0.0135358,0.0198508,0.0249579,0.0158343,0.0374719,0.0187104,0.0247699,0.0235669,0.0225316,0.0399765,0.0310703,0.0314979,0,0,0,0.0171234,0
206,0.026982,0.0259967,0,0,0,0.0343197,0.0224374,0.0288008,0.00553918,0,0,0,0,0.029497,0,0.0155519,0.0138127,0.0384339,0.0302316,0.0169868,0.00656899,0,0,0.031744,0.0259269,0.0105731,0.0143736,0.00501531,0.0288367,0.00264142,0.00726703,0.0100496,0.0148593,0,0.0375,0,0.0108814,0.00472911,0.00805779,0.0256724,0.0310481,0.0234357,0.0159106,0.0186888,0,0,0.0512214,0,0.0329512,0.0381846,0.0395515,0.0322388,0.0232469,0.0115803,0.0404631,0.024451,0.0248259,0.0132756,0.0199453,0.0248929,0.0171152,0.0387182,0.0197913,0.0259994,0.0232087,0.0227623,0.0399552,0.0306107,0.0311033,0,0,0,0.0185077,0
207,0.0265655,0.0256916,0,0,0,0.0348578,0.0223494,0.0291848,0.00551896,0,0,0,0,0.029256,0,0.0155675,0.0138231,0.0385029,0.0306413,0.0179802,0.00516394,0,0,0.0310578,0.0256514,0.00860115,0.0120439,0.00460931,0.0300642,0.00228357,0.0077025,0.0109263,0.0149176,0,0.0359043,0,0.010797,0.00466014,0.00808157,0.0264639,0.0310559,0.0244948,0.0159058,0.018264,0,0,0.0511282,0,0.0329275,0.038047,0.0398752,0.0330819,0.023227,0.0113118,0.0397605,0.0240548,0.0248378,0.012984,0.0199114,0.0247378,0.017866,0.0395659,0.0202167,0.0265827,0.0228552,0.022905,0.0399262,0.0303285,0.0307452,0,0,0,0.019268,0
208,0.0260499,0.0252698,0,0,0,0.0359049,0.0222881,0.0294014,0.00565725,0,0,0,0,0.0292073,0,0.0155884,0.0138607,0.0384415,0.0309852,0.019042,0.00482999,0,0,0.0301947,0.025213,0.00706341,0.00997678,0.00644767,0.0316449,0.00301421,0.00839115,0.0114766,0.015008,0,0.0356697,0,0.010718,0.00466144,0.00808922,0.0268124,0.0310677,0.0248029,0.0157716,0.0177725,0,0,0.0510972,0,0.0329679,0.0377458,0.040282,0.0331409,0.023266,0.0110585,0.0388075,0.0235307,0.0248101,0.0126512,0.0196608,0.0245416,0.0181554,0.0400549,0.0202919,0.0267634,0.0223961,0.022661,0.0396155,0.0300341,0.0303249,0,0,0,0.0194887,0
209,0.0255281,0.0247987,0,0,0,0.0369701,0.0222642,0.0296529,0.00601078,0,0,0,0,0.029247,0,0.0156126,0.0140964,0.0383359,0.0320003,0.0201556,0.00568521,0,0,0.0291658,0.024763,0.00715049,0.00916086,0.00904351,0.0333694,0.00434836,0.0093801,0.0112945,0.0154769,0,0.0360276,0,0.0106826,0.00474198,0.00801448,0.0266261,0.0310737,0.0243922,0.0156304,0.0172118,0,0,0.0511148,0,0.0330355,0.0374228,0.0407134,0.0326552,0.02335,0.0107165,0.0375734,0.0230226,0.0245522,0.0122785,0.0192215,0.0243194,0.0180625,0.040162,0.0199986,0.026466,0.0219593,0.0222222,0.0391827,0.0297385,0.0298016,0,0,0,0.0193757,0
210,0.0251247,0.0244456,0,0,0,0.0374166,0.0222154,0.0296727,0.00665129,0,0,0,0,0.0291791,0,0.0156471,0.0143357,0.0383551,0.033374,0.021295,0.00710715,0,0,0.0280823,0.0244474,0.00889567,0.00990363,0.0111606,0.0348526,0.00601123,0.0106251,0.0110704,0.0164918,0,0.0361998,0,0.0106342,0.00474886,0.00782766,0.025789,0.0310493,0.0232372,0.0155243,0.0168055,0,0,0.0511656,0,0.0330201,0.0372918,0.0410723,0.0316426,0.0234232,0.0105194,0.036417,0.0225846,0.0241933,0.0118846,0.0187363,0.0240732,0.0176932,0.0399638,0.019374,0.0256474,0.0216352,0.0220199,0.0389064,0.0295196,0.0292535,0,0,0,0.0191918,0
211,0.0248951,0.0241958,0,0,0,0.0364614,0.022097,0.0288788,0.00733631,0,0,0,0,0.0291465,0,0.0157236,0.0144915,0.0386426,0.0326047,0.0223337,0.00906851,0,0,0.0269963,0.0242753,0.0111608,0.01167,0.012472,0.0356347,0.00795876,0.0119192,0.0117157,0.0176607,0,0.0356117,0,0.0104729,0.00472325,0.00770089,0.0255704,0.0310574,0.0226358,0.0154772,0.0163658,0,0,0.0512388,0,0.0329664,0.0373299,0.0413159,0.0312873,0.0234895,0.0105597,0.0354466,0.0222649,0.0239216,0.0115134,0.0184944,0.0237526,0.017646,0.0398588,0.0192024,0.0254055,0.0214875,0.0222753,0.0389302,0.0293833,0.0287565,0,0,0,0.0192296,0
212,0.0247408,0.0240719,0,0,0,0.0340292,0.0219693,0.0268307,0.00790739,0,0,0,0,0.0290293,0,0.0157789,0.0145806,0.039098,0.0298376,0.023223,0.0116597,0,0,0.0258546,0.0241923,0.0130128,0.0136682,0.0131,0.0359276,0.010197,0.0128871,0.012935,0.0184892,0,0.0336742,0,0.0102563,0.00464538,0.0077092,0.0257187,0.0310729,0.0223168,0.0154328,0.016093,0,0,0.051306,0,0.0329029,0.0374325,0.0414378,0.0311893,0.0235598,0.0105617,0.0346593,0.0219542,0.0236374,0.0112093,0.0183362,0.0236176,0.0176328,0.0396067,0.0190809,0.0254814,0.0213881,0.0226644,0.0390741,0.0292519,0.028297,0,0,0,0.019087,0
213,0.0246097,0.0240469,0,0,0,0.03089,0.0218555,0.024399,0.00828958,0,0,0,0,0.0288794,0,0.0158101,0.0145993,0.0394934,0.0267785,0.0238827,0.014507,0,0,0.0248403,0.0242103,0.0138699,0.0151255,0.0130523,0.0358704,0.0121945,0.0135436,0.0138733,0.0187009,0,0.0309434,0,0.0100568,0.0045493,0.00767983,0.025669,0.0310899,0.0217388,0.0153781,0.0158887,0,0,0.0513322,0,0.0328704,0.0374415,0.0414269,0.0308152,0.0236089,0.0103747,0.0339705,0.0215747,0.0234091,0.0110552,0.0182211,0.0235067,0.0172378,0.039171,0.0184992,0.0253787,0.0212145,0.0228497,0.0391453,0.0290874,0.0278087,0,0,0,0.0186449,0
214,0.0244569,0.0240203,0,0,0,0.0283439,0.0217596,0.0227916,0.00844733,0,0,0,0,0.028608,0,0.0158253,0.014636,0.0396846,0.0254479,0.0242709,0.0167157,0,0,0.0239914,0.0243204,0.0137077,0.0156468,0.0129972,0.035831,0.0137139,0.0140157,0.01391,0.0185264,0,0.0285641,0,0.00989827,0.00446159,0.00765975,0.0257199,0.0310993,0.0211872,0.015321,0.0157643,0,0,0.051268,0,0.0328715,0.0373465,0.0413852,0.030509,0.0236335,0.0102491,0.0336486,0.0211667,0.0230193,0.0110122,0.0181482,0.0233716,0.0166984,0.0386868,0.017976,0.0252825,0.020956,0.0227564,0.0390702,0.0288687,0.0273105,0,0,0,0.0181473,0
215,0.0242461,0.0239967,0,0,0,0.0273897,0.0217389,0.0224753,0.00837061,0,0,0,0,0.0284532,0,0.0158298,0.0148532,0.0396693,0.0255691,0.0243499,0.0170969,0,0,0.0234465,0.0241193,0.0130934,0.0151395,0.0128994,0.036,0.014147,0.014122,0.0138835,0.0183918,0,0.0277078,0,0.00989883,0.00454138,0.00763203,0.0262018,0.0310938,0.0209697,0.015348,0.0157173,0,0,0.0511599,0,0.0328553,0.0372723,0.0413738,0.0306989,0.0236161,0.0101547,0.0335599,0.0208692,0.0228577,0.0110501,0.0180431,0.0232419,0.0164237,0.0383268,0.0178199,0.0255684,0.0208435,0.0226698,0.0390901,0.0286585,0.0267978,0,0,0,0.0178799,0
216,0.0241304,0.0239749,0,0,0,0.0283782,0.0217554,0.0226304,0.00813569,0,0,0,0,0.0284085,0,0.0158207,0.0151206,0.039521,0.0252245,0.0242013,0.0158161,0,0,0.0231595,0.0238457,0.0124526,0.0138382,0.0124669,0.0360909,0.0137425,0.0139545,0.0137729,0.0185245,0,0.0285249,0,0.00992518,0.00459723,0.00760154,0.0270862,0.0310939,0.0210876,0.0153462,0.0157579,0,0,0.0510469,0,0.0328415,0.0372476,0.0413326,0.0313363,0.0235635,0.0102447,0.0335066,0.02076,0.0228464,0.011143,0.0180351,0.0232023,0.0163932,0.0380375,0.0178338,0.0263366,0.0208649,0.0227782,0.0391602,0.0285508,0.0264036,0,0,0,0.0178786,0
217,0.0241015,0.0239482,0,0,0,0.031035,0.021753,0.023442,0.00785987,0,0,0,0,0.0283637,0,0.0157941,0.0151346,0.0393514,0.0256771,0.0239598,0.0134645,0,0,0.0231447,0.0236296,0.0116051,0.0121164,0.011458,0.0357007,0.0127576,0.0135779,0.0133963,0.0187934,0,0.0308164,0,0.0099899,0.00461427,0.00758293,0.0283177,0.0311074,0.0216055,0.0152392,0.015845,0,0,0.0509354,0,0.0328498,0.0372574,0.0412446,0.0322022,0.0234524,0.0104791,0.03373,0.0207788,0.0227474,0.0113328,0.018224,0.0232464,0.016546,0.0378049,0.0177735,0.0274443,0.0209315,0.0229176,0.0391627,0.0285203,0.0261747,0,0,0,0.018141,0
218,0.0240349,0.0239068,0,0,0,0.0342186,0.0217043,0.0255599,0.0075724,0,0,0,0,0.0283415,0,0.0158021,0.0150716,0.039227,0.0279893,0.0236846,0.011262,0,0,0.0232621,0.023473,0.0105046,0.0102915,0.00982088,0.0347217,0.0112198,0.012985,0.0127837,0.0189823,0,0.0335511,0,0.010115,0.00455593,0.00750741,0.0300763,0.0311037,0.0227729,0.0150087,0.0159303,0,0,0.0507462,0,0.0328341,0.0372577,0.0411464,0.0335223,0.0233361,0.0108978,0.034047,0.0207744,0.0227724,0.0116525,0.0184785,0.0232811,0.0169726,0.0377475,0.018313,0.0291213,0.0209789,0.022998,0.0391653,0.0284587,0.0260451,0,0,0,0.0187149,0
219,0.0239889,0.0239087,0,0,0,0.0359791,0.0217176,0.0282847,0.00719504,0,0,0,0,0.0282864,0,0.0158176,0.0150059,0.0391288,0.030564,0.0233742,0.00960837,0,0,0.02341,0.0233805,0.00943795,0.00880011,0.00814653,0.0333555,0.00958203,0.0122897,0.0120512,0.01874,0,0.0352167,0,0.0101754,0.00454185,0.00743778,0.0320336,0.0310637,0.0240287,0.0146955,0.0160868,0,0,0.0504747,0,0.0327807,0.0372177,0.0410504,0.0347295,0.0232428,0.0112928,0.0341815,0.0207238,0.0229957,0.0119877,0.0186488,0.0232087,0.0172278,0.0375939,0.019854,0.0307564,0.0209518,0.0229909,0.0391462,0.0283097,0.0260838,0,0,0,0.0191717,0
