Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,LWRB,LBHD
1423,0.0440802,0.0348892,0,0,0,0,0,0,0.0615999,0.00335395,0.0294046,0.0127249,0,0.0398344,0,0.0308873,0.0179475,0.0433219,0.0172249,0.0241108,0.030718,0.00622365,0.0459452,0.0108992,0.0213395,0.0221005,0.045191,0.0224714,0.0305049,0.00949964,0.0203782,0.0753341,0.0350448,0.0143481,0.0111642,0.0117239,0.0129849,0.00951613,0.0352788,0,0,0.0508616,0,0.00900075,0.0215813,0.0397113,0.0211323,0.0250134,0.0129159,0.00674639,0.0312126,0.00305787,0.0359276,0.00376278,0.00298587,0.0149216,0.0486704,0.0116739,0.0156509,0.00525877,0.0425808,0.0126061,0.00797239,0.0293048,0.0340695,0,0,0,0,0,0,0,0.00594496,0
1424,0.0445576,0.0351087,0,0,0,0,0,0,0.0625887,0.00356973,0.0295175,0.0115425,0,0.0397414,0,0.0312074,0.0178964,0.0430578,0.0175995,0.0241218,0.0298428,0.00624712,0.0465331,0.0104008,0.0204013,0.0216567,0.045069,0.0218062,0.0301384,0.00919392,0.0208823,0.0768388,0.0349371,0.0145286,0.0110348,0.0115617,0.0127541,0.00906074,0.035484,0,0,0.0501549,0,0.00941166,0.0213563,0.0398363,0.0208538,0.0249957,0.0130066,0.00659206,0.0314721,0.00277696,0.0362018,0.00365281,0.00283566,0.014817,0.048468,0.0115074,0.015613,0.0053862,0.0421659,0.0136491,0.00851091,0.029432,0.0345183,0,0,0,0,0,0,0,0.00625653,0
1425,0.0448762,0.0352173,0,0,0,0,0,0,0.0633385,0.00385441,0.0295576,0.0105489,0,0.0396699,0,0.0315166,0.0177958,0.0427598,0.0181844,0.0242463,0.0284185,0.00629598,0.0470773,0.00998196,0.0192299,0.0211753,0.0449413,0.0213134,0.0296642,0.00900278,0.0211563,0.0779944,0.0347804,0.014705,0.0109242,0.011351,0.0125774,0.00895728,0.0356384,0,0,0.049414,0,0.00971479,0.0212385,0.0400208,0.0206267,0.0251042,0.0135187,0.00661651,0.031684,0.00248596,0.0365055,0.00355376,0.00270414,0.0147715,0.0482404,0.0113921,0.0156245,0.00553398,0.0415687,0.0142058,0.00915322,0.0295724,0.0347112,0,0,0,0,0,0,0,0.00663781,0
1426,0.0467346,0.0378336,0,0,0,0,0,0,0.0634112,0.00392638,0.0294244,0.00891876,0,0.041855,0,0.0315318,0.0186044,0.0423931,0.0186779,0.0180971,0.0275287,0.0122778,0.0495124,0.00937494,0.0176636,0.0204765,0.0448616,0.0212053,0.0290725,0.00912723,0.0208448,0.077492,0.0368441,0.0147628,0.0117371,0.0119106,0.0090624,0.0114009,0.0366507,0,0,0.0487922,0,0.00974074,0.0206473,0.0387591,0.0146759,0,0.0110753,0.0178718,0.0341833,0.00350657,0.0396178,0.00392711,0.00112449,0.00857907,0.046755,0.00697653,0.00935013,0.00858572,0.0419148,0.0149804,0.00886057,0.0329863,0.0367971,0,0,0,0,0,0,0,0.00690882,0
1427,0.0446006,0.0352438,0,0,0,0,0,0,0.0639568,0.00426868,0.029075,0.00830894,0,0.0401134,0,0.0319907,0.0176744,0.0420195,0.0193773,0.0238679,0.0262813,0.00623323,0.0476755,0.00982863,0.0177696,0.0203084,0.0448392,0.0208021,0.0285841,0.00913205,0.0211241,0.0785038,0.0349909,0.0149579,0.0104958,0.0111721,0.0126916,0.00884603,0.0354032,0,0,0.0478986,0,0.0103434,0.0211763,0.0401723,0.0207107,0.0243765,0.0139125,0.00500826,0.0320498,0.00229687,0.0369167,0,0.00269839,0.0146893,0.048296,0.0114744,0.0155834,0.00492848,0.0401778,0.0159643,0.0104291,0.0299654,0.034112,0,0,0,0,0,0,0,0.0073312,0
1428,0.0445337,0.0350074,0,0,0,0,0,0,0.0637216,0.00442726,0.0288951,0.00739451,0,0.0401362,0,0.0322492,0.0175489,0.0415829,0.0199422,0.0237636,0.0255316,0.0063085,0.0478759,0.00991682,0.0173472,0.0200283,0.0448892,0.0205961,0.0279599,0.00920234,0.021109,0.0780092,0.0349307,0.0151319,0.0109314,0.011035,0.0127331,0.00899457,0.0351346,0,0,0.0475079,0,0.0107663,0.0212154,0.0403305,0.0204411,0.0238571,0.0143149,0.00439248,0.0318753,0.00224005,0.037204,0,0.00283826,0.0148032,0.0481155,0.0114663,0.0156716,0.00525705,0.0399055,0.0165613,0.0109547,0.0296634,0.0339408,0,0,0,0,0,0,0,0.0074149,0
1429,0.0448613,0.0346649,0,0,0,0,0,0,0.063189,0.0045681,0.0284442,0.00676607,0,0.0398795,0,0.0324167,0.0173271,0.0411543,0.0203727,0.0236604,0.0250641,0.00677869,0.0480818,0.010082,0.0170679,0.0198466,0.0450195,0.0204071,0.0274436,0.00929244,0.0210518,0.0773231,0.034585,0.0154008,0.0109621,0.0108595,0.012491,0.00925192,0.0350191,0,0,0.0469278,0,0.0111648,0.0212026,0.0405909,0.0199265,0.0236748,0.0143687,0.00431155,0.0314521,0.00196064,0.0373478,0.00348975,0.00272126,0.0145089,0.0479171,0.0111579,0.0152642,0.00520238,0.0395735,0.0171369,0.0115311,0.0289526,0.0342358,0,0,0,0,0,0,0,0.00728233,0
1430,0.0413164,0.0319669,0,0,0,0,0,0,0.0619634,0,0.0278456,0.00638667,0,0.0373171,0,0.0271969,0.0149166,0.0408446,0.0209892,0.0235906,0.0247882,0.00757709,0.0434475,0.0104433,0.016733,0.0195788,0.0451599,0.0202057,0.0269185,0.00950162,0.0210365,0.075687,0.0312543,0.0195552,0.0108636,0.0111027,0.0123056,0.00972303,0.0316353,0,0,0.046693,0,0.0113292,0.0208725,0.0408293,0.0196435,0.0234875,0.0147056,0.0044804,0.0288913,0.00183846,0.0375054,0.00349656,0.0028473,0.014379,0.0476816,0.010919,0.0150579,0.00524249,0.038466,0.0175811,0.011548,0.0263298,0.0316729,0,0,0,0,0,0,0,0.010273,0
1431,0.0412981,0.032212,0,0,0,0,0,0,0.0600136,0,0.0271284,0.00604744,0,0.0373286,0,0.0274445,0.01504,0.0406053,0.021641,0.0235825,0.0246349,0.00782363,0.0434542,0.0107076,0.0164583,0.0192567,0.0452938,0.019872,0.0262567,0.00975803,0.0211367,0.0732358,0.031102,0.0196891,0.01079,0.0109629,0.0120989,0.0100238,0.0313039,0,0,0.0465099,0,0.011492,0.0208574,0.0410349,0.0193743,0.0234713,0.014949,0.00411686,0.0288912,0.00183672,0.0376668,0.00358878,0.0030435,0.014265,0.0475224,0.0107477,0.0149814,0.00543334,0.0379333,0.0178585,0.0118815,0.0263778,0.0315502,0,0,0,0,0,0,0,0.0103294,0
1432,0.0450877,0.0351627,0,0,0,0,0,0,0.0576983,0.00455578,0.0263602,0.00567954,0,0.0400329,0,0.0332417,0.0176699,0.0403185,0.0221025,0.0236238,0.0244934,0.00758715,0.048335,0.0109818,0.0162376,0.0188783,0.0453891,0.0194071,0.0254908,0.00988575,0.0213256,0.0703025,0.0342661,0.015802,0.0106445,0.0104505,0.011932,0.0100836,0.0345652,0,0,0.0458202,0,0.0118009,0.0211349,0.041226,0.0191593,0.0234996,0.0150073,0.00329961,0.0314576,0.00191632,0.0378149,0.00363536,0.00324842,0.0141157,0.0474218,0.0106444,0.0149836,0.00576582,0.0383237,0.0181926,0.0127651,0.0287878,0.0341676,0,0,0,0,0,0,0,0.0072795,0
1433,0.0451733,0.0352959,0,0,0,0,0,0,0.0555246,0.00449032,0.0257518,0.00533345,0,0.0404353,0,0.033664,0.0179017,0.0399099,0.0224635,0.023682,0.0242973,0.00773241,0.0485953,0.0112317,0.0158281,0.0185113,0.0454984,0.018956,0.0247916,0.00987866,0.0215268,0.0671712,0.0344429,0.0158939,0.0104114,0.010336,0.0117055,0.0101044,0.0346205,0,0,0.0452588,0,0.0121383,0.0211772,0.0413691,0.0189532,0.0233985,0.0150422,0.00275884,0.0315443,0.00188433,0.0379304,0.00368775,0.00344578,0.0139508,0.0472236,0.0105629,0.014987,0.00607686,0.0379769,0.0185333,0.0132548,0.0289401,0.0341489,0,0,0,0,0,0,0,0.00741638,0
1434,0.0448688,0.0351395,0,0,0,0,0,0,0.053586,0.00436675,0.0253657,0.0045809,0,0.0410972,0,0.0340157,0.0181418,0.0390667,0.0226718,0.0238722,0.0241157,0.00696899,0.0486865,0.0112101,0.0152667,0.018028,0.0455574,0.0184461,0.0240483,0.00977099,0.0217775,0.0642996,0.034728,0.0159191,0.0102353,0.0103004,0.0115244,0.00974014,0.0340137,0,0,0.044987,0,0.012376,0.0211583,0.0415247,0.0189064,0.023624,0.0149627,0,0.0312802,0.00186053,0.0379082,0.00369025,0.00369162,0.0139485,0.0470892,0.0105735,0.0150698,0.00665185,0.0375585,0.0187851,0.0134338,0.0289836,0.0338044,0,0,0,0,0,0,0,0.00752901,0
1435,0.045312,0.0352754,0,0,0,0,0,0,0.05179,0.00446031,0.0252665,0.00454707,0,0.0410889,0,0.0343427,0.0180996,0.038669,0.0232537,0.0237887,0.0232238,0.00786865,0.0490321,0.0113795,0.0148471,0.0175153,0.0457141,0.0179119,0.0232438,0.00983638,0.0220876,0.0617983,0.0345087,0.0161212,0.0100665,0.0100572,0.0112203,0.00977253,0.0343626,0,0,0.0446897,0,0.0124343,0.0212198,0.041564,0.0186931,0.0232915,0.015239,0.00191189,0.0315418,0.00176393,0.0379807,0.00372065,0.00392387,0.0139243,0.0467668,0.0103798,0.0149485,0.00714428,0.0372384,0.0190724,0.0137407,0.0289844,0.0341614,0,0,0,0,0,0,0,0.0076023,0
1436,0.0454062,0.0352073,0,0,0,0,0,0,0.050729,0.00452288,0.0248226,0.00431703,0,0.0412251,0,0.0345793,0.0181247,0.0383836,0.0238233,0.0237849,0.0220692,0.00815949,0.0492596,0.0114573,0.0144323,0.0170325,0.0457335,0.0174716,0.0223392,0.00979783,0.0224452,0.0601455,0.0344809,0.0162248,0.0100058,0.0098989,0.0109821,0.00957688,0.0343185,0,0,0.044333,0,0.0126966,0.0212059,0.0416233,0.0185717,0.0230674,0.0152884,0.00178238,0.0317043,0.00176592,0.0379483,0.00368655,0.00403497,0.0139555,0.0466085,0.0102707,0.0149009,0.00776275,0.0369936,0.0192595,0.0140994,0.0289119,0.0341659,0,0,0,0,0,0,0,0.00767822,0
1437,0.0454867,0.0351549,0,0,0,0,0,0,0.0499173,0.00457475,0.0243516,0.00402747,0,0.0413588,0,0.0348327,0.0181303,0.0382417,0.0240372,0.0237794,0.0208271,0.00822266,0.0494887,0.0114299,0.0140475,0.0167111,0.0456301,0.0168382,0.0214442,0.00959114,0.0228723,0.0588619,0.0345829,0.0163298,0.00998951,0.00980262,0.0108113,0.0092201,0.0342716,0,0,0.0439913,0,0.0129819,0.0212593,0.0416642,0.0184593,0.0228188,0.0152538,0.00167226,0.0319316,0.00170384,0.0379025,0.00382246,0.00357833,0.0139006,0.0464879,0.0101996,0.0149176,0.00831673,0.0367734,0.0195337,0.0144725,0.0288941,0.0341691,0,0,0,0,0,0,0,0.0078529,0
1438,0.0455106,0.0350725,0,0,0,0,0,0,0.048949,0.00464266,0.0243413,0.00377141,0,0.0413257,0,0.0351062,0.0180677,0.0381932,0.023905,0.0238162,0.0196118,0.00828077,0.0496669,0.0113353,0.0136633,0.0162495,0.0453975,0.0160505,0.0205408,0.00922215,0.0233561,0.0579242,0.0346048,0.0164773,0.0100893,0.00969637,0.0106593,0.00890616,0.0343109,0,0,0.0437451,0,0.013246,0.0214179,0.0417114,0.018411,0.0227355,0.0152268,0.00155934,0.0321214,0.00173135,0.0378469,0.00425818,0.00224904,0.0138437,0.0463613,0.0101738,0.0149559,0.00892577,0.0365731,0.0199362,0.0148151,0.0288314,0.0341941,0,0,0,0,0,0,0,0.00798467,0
1439,0.0466946,0.0352216,0,0,0,0,0,0,0.0474402,0.00496378,0.0242294,0.00283843,0,0.0405374,0,0.035454,0.0178048,0.0398982,0.0239319,0.023901,0.0190185,0.00769317,0.050123,0.0112061,0.0130359,0.0157362,0.0461857,0.0155781,0.0199762,0.00909911,0.0236918,0.0562064,0.034138,0.0168059,0.0305598,0.00946221,0.010343,0.00744077,0.0356151,0,0,0.043369,0,0.0135782,0.0217684,0.0371895,0.0292025,0.0254779,0.0347921,0.00449428,0.0326019,0.0224844,0,0.0208638,0.0243321,0.03055,0.0380489,0.0175305,0.033552,0.0440786,0.036448,0.0205092,0.0154044,0.0289235,0.0354773,0,0,0,0,0,0,0,0.00808866,0
1440,0.0456541,0.0348399,0,0,0,0,0,0,0.0470991,0.00492385,0.0239662,0.00327959,0,0.04108,0,0.035539,0.0180869,0.0382361,0.0232506,0.023978,0.0176849,0.00828405,0.0498557,0.0109724,0.0126844,0.0148043,0.0448397,0.0138339,0.0185705,0.00827368,0.024475,0.0559817,0.0344985,0.0168407,0.00939279,0.00959226,0.010204,0.00819418,0.0344159,0,0,0.0427692,0,0.0137427,0.0216776,0.041778,0.0187445,0.0225775,0.0144375,0.0016328,0.0323211,0.00166685,0.0375874,0.00400434,0.00133646,0.0134031,0.0463307,0.00999104,0.0146412,0.0100904,0.0357654,0.0213508,0.0155758,0.0287352,0.0343458,0,0,0,0,0,0,0,0.00830045,0
1441,0.0476579,0.0370701,0,0,0,0,0,0,0.0452928,0.00500382,0.0231555,0.00871072,0,0.0427662,0,0.0355019,0.0188382,0.0379524,0.0227381,0.0191247,0.0171956,0.0120233,0.0520369,0.0101418,0.0117378,0.0137241,0.0443201,0.0128245,0.0173772,0.00772287,0.0247349,0.0536778,0.0362269,0.0169833,0.0069877,0.0100972,0.00732747,0.0107856,0.0352552,0,0,0.0423353,0,0.0138336,0.0207514,0.0403098,0.0129652,0,0.0113897,0.0192345,0.0338238,0.00431344,0.0400515,0.00459791,0.00176649,0.0075082,0.045648,0.00597079,0.00801719,0.00119649,0.0358237,0.0209249,0.0147025,0.0322301,0.0366212,0,0,0,0,0,0,0,0.00815698,0
1442,0.0478029,0.0372156,0,0,0,0,0,0,0.0439977,0.00528708,0.0219618,0.00889554,0,0.0425672,0,0.0357447,0.0188388,0.0381592,0.0224408,0.0192953,0.016178,0.0119057,0.0523883,0.00969359,0.0109573,0.0126706,0.0439556,0.0118527,0.0162994,0.00735573,0.0251799,0.052047,0.036161,0.0171975,0.00736075,0.0100142,0.00717847,0.010813,0.0353366,0,0,0.0422473,0,0.0139842,0.0207911,0.0405026,0.0128975,0,0.0113108,0.0190086,0.034061,0.0043084,0.0400885,0.00457495,0.00192594,0.00742395,0.0456287,0.00588337,0.00790446,0.00202444,0.0357277,0.0209489,0.0148317,0.0324208,0.0367865,0,0,0,0,0,0,0,0.00841797,0
1443,0.0479699,0.0372855,0,0,0,0,0,0,0.0425217,0.00561274,0.0207203,0.00927879,0,0.0423482,0,0.0360201,0.0187709,0.0383766,0.0219607,0.0196132,0.0153269,0.0118255,0.0526783,0.00913991,0.0100847,0.0115868,0.0437543,0.010983,0.0152803,0.00696743,0.0255208,0.050265,0.0361128,0.0173901,0.00725595,0.00991943,0.00697734,0.010939,0.035339,0,0,0.0419999,0,0.0140524,0.0208004,0.0408751,0.0127474,0,0.011041,0.0188139,0.0341759,0.00423781,0.0401124,0.00440498,0.00196637,0.00720228,0.0456524,0.00574235,0.00764911,0.00239048,0.035554,0.0211345,0.0150952,0.0324395,0.0369838,0,0,0,0,0,0,0,0.0086646,0
1444,0.0445608,0.0343094,0,0,0,0,0,0,0.0413445,0,0.0198794,0.00969154,0,0.0390854,0,0.0309825,0.0160934,0.0385414,0.0210783,0.0200355,0.0150177,0.0122706,0.0478322,0.0085414,0.00918399,0.0106362,0.0437482,0.0102225,0.0144135,0.00646989,0.0258401,0.0490616,0.0320579,0.0214948,0.00693876,0.0101624,0.00671617,0.0110975,0.0321801,0,0,0.0419023,0,0.0140783,0.0204417,0.0410679,0.0125475,0,0.0107292,0.018524,0.0314764,0.00428791,0.0401027,0.00432794,0.00179974,0.00700788,0.0456684,0.00560687,0.00734874,0.00270997,0.0345019,0.021229,0.0148184,0.0297244,0.034712,0,0,0,0,0,0,0,0.0117994,0
1445,0.0485162,0.0373981,0,0,0,0,0,0,0.0396719,0.00626133,0.0191299,0.0100035,0,0.0418522,0,0.0364996,0.0184906,0.0386403,0.0203273,0.0202807,0.0142167,0.0121331,0.0532913,0.00810038,0.00842104,0.00964005,0.0437603,0.0092882,0.0135063,0.00603311,0.0262293,0.0474443,0.0358676,0.0178108,0.00700536,0.00974504,0.00674929,0.0112537,0.035485,0,0,0.0416667,0,0.0143341,0.0207944,0.0411382,0.0126837,0,0.0109101,0.0193383,0.0343292,0.00434679,0.0399966,0.00431224,0.0015395,0.00716225,0.0457174,0.00574692,0.00748398,0.00332695,0.0353194,0.0213834,0.0154236,0.0322302,0.0375585,0,0,0,0,0,0,0,0.00915945,0
1446,0.0485585,0.0377274,0,0,0,0,0,0,0.038266,0.00647412,0.0188054,0.0102278,0,0.0421009,0,0.0367775,0.0186726,0.0388143,0.0195796,0.0204915,0.0134938,0.011952,0.0536633,0.00763545,0.00769119,0.00870543,0.0441716,0.00837178,0.0130348,0.0056447,0.0266553,0.0459157,0.0362101,0.017908,0.0071017,0.00965804,0.00678808,0.0112724,0.0354962,0,0,0.0413157,0,0.0145091,0.0207356,0.041266,0.0128405,0,0.0115276,0.0188241,0.0347592,0.0044532,0.0399823,0.00444071,0.00132959,0.00739789,0.0457495,0.00589456,0.00777902,0.0039145,0.035107,0.0215024,0.0156434,0.0324543,0.0375533,0,0,0,0,0,0,0,0.00951551,0
1447,0.0484976,0.037892,0,0,0,0,0,0,0.0368264,0.0066616,0.0182461,0.010478,0,0.0421319,0,0.0369743,0.0187241,0.0389999,0.0182587,0.0207037,0.012744,0.0118762,0.0537041,0.00731566,0.00705718,0.00788609,0.0447593,0.00744522,0.0125777,0.00530143,0.0271933,0.0443446,0.0362298,0.0180058,0.00720284,0.0095901,0.00659618,0.0113097,0.0354142,0,0,0.0410584,0,0.0146304,0.0207449,0.0413946,0.0126158,0,0.0115807,0.018424,0.0350255,0.00448556,0.0399543,0.0044094,0.00120967,0.00723037,0.0457609,0.00579528,0.00766382,0.00431793,0.0349127,0.0217186,0.015869,0.0325462,0.0374672,0,0,0,0,0,0,0,0.00981441,0
1448,0.0483817,0.0379307,0,0,0,0,0,0,0.0355166,0.00681086,0.0175271,0.0107329,0,0.0420473,0,0.0372038,0.0187108,0.0392195,0.0155246,0.020934,0.0123109,0.0117543,0.0535863,0.0072004,0.00666069,0.0073645,0.0449305,0.0066548,0.0121931,0.00507263,0.0277243,0.0427787,0.0361039,0.018109,0.00713611,0.00954831,0.00620384,0.011391,0.0354023,0,0,0.0408874,0,0.0147325,0.020841,0.0413168,0.0120108,0,0.0111602,0.0182287,0.0351626,0.00444314,0.0398653,0.0043265,0.00101497,0.00672128,0.0457654,0.00548445,0.00714104,0.00453156,0.0347764,0.0219395,0.0160129,0.032574,0.0373545,0,0,0,0,0,0,0,0.00999225,0
1449,0.0481742,0.0378867,0,0,0,0,0,0,0.034415,0.00693222,0.0168916,0.0109448,0,0.0418494,0,0.0374913,0.0186107,0.0393927,0.0115708,0.0211024,0.011933,0.0115734,0.0534223,0.00717799,0.00623531,0.00690118,0.0452054,0.00598933,0.0116453,0.00497056,0.0283177,0.0416064,0.0358548,0.0182437,0.00696235,0.00952693,0.00583781,0.0115413,0.0353002,0,0,0.0407118,0,0.0147673,0.020923,0.0413282,0.0114198,0,0.0107711,0.018343,0.0352271,0.00444217,0.0398666,0.00435837,0.000876039,0.00631978,0.0457401,0.00523696,0.00669178,0.00482994,0.0346204,0.0220962,0.0160766,0.0325682,0.0371494,0,0,0,0,0,0,0,0.00999484,0
1450,0.0481312,0.0377122,0,0,0,0,0,0,0.0332616,0.00707179,0.0161308,0.0112184,0,0.0415816,0,0.0376554,0.0184358,0.0396799,0.00754317,0.0211479,0.0118404,0.011537,0.0533096,0.00719558,0.0057343,0.00663545,0.0456601,0.00558253,0.0109326,0.00473869,0.0290057,0.0408187,0.0355333,0.0184042,0.00666156,0.00948827,0.00563311,0.0120918,0.0350941,0,0,0.0403097,0,0.0147818,0.0209007,0.0424261,0.0113014,0,0.0106833,0.0186974,0.0351754,0.00456363,0.0402598,0.00457533,0.00117334,0.00624228,0.0455969,0.00514525,0.00662585,0.00527787,0.0343638,0.0223166,0.0162841,0.0324084,0.0371175,0,0,0,0,0,0,0,0.0098999,0
1451,0.048241,0.0374139,0,0,0,0,0,0,0.03323,0.0072885,0.0154878,0.0115131,0,0.0409132,0,0.0376487,0.0179947,0.0402287,0.00525591,0.0207369,0.0114172,0.0120103,0.0532093,0.00718411,0.00517517,0.00631358,0.0460698,0.00557282,0.0109186,0.00444711,0.0293108,0.0405511,0.0348105,0.0186438,0.00691994,0.00941574,0.00556107,0.0132694,0.035055,0,0,0.0401786,0,0.0146783,0.0208576,0.0451272,0.0114484,0,0.0107727,0.0194345,0.0349887,0.00520886,0.0413927,0.00496255,0.00214324,0.00636584,0.0453345,0.00507664,0.00682618,0.00641183,0.0342589,0.0222842,0.0165972,0.0320861,0.0373267,0,0,0,0,0,0,0,0.00990666,0
1452,0.044241,0.0344251,0,0,0,0,0,0,0.0342303,0,0.0151457,0.0113092,0,0.0377373,0,0.0326988,0.0153845,0.0405448,0.00544567,0.0206256,0.0106249,0.0120377,0.0476732,0.00680358,0.00458245,0.00583667,0.0460359,0.00575869,0.0114524,0.00427752,0.0289149,0.040661,0.0303569,0.022407,0.00707617,0.00970916,0.00544141,0.0133498,0.0315667,0,0,0.040082,0,0.0145458,0.0202799,0.0460044,0.0116063,0,0.0107833,0.0190653,0.0324142,0.00561972,0.041869,0.00524521,0.00264675,0.00636652,0.0452207,0.00495477,0.00686362,0.0070946,0.0330065,0.0222936,0.0162443,0.0295796,0.0344328,0,0,0,0,0,0,0,0.0125733,0
1453,0.0476729,0.0377957,0,0,0,0,0,0,0.0341392,0.00728136,0.0151384,0.0122264,0,0.0412167,0,0.0379018,0.0180411,0.0404256,0.00542326,0.0208046,0.00986506,0.0118865,0.053122,0.00633799,0.00424196,0.0052644,0.0455676,0.00566586,0.0113845,0.00431598,0.0282907,0.0403678,0.0350368,0.0186618,0.00752213,0.00936522,0.00535714,0.014355,0.0344081,0,0,0.0398159,0,0.0146635,0.0204844,0.0456833,0.0112689,0,0.0101796,0,0.0355319,0.00550051,0.0416468,0.00510605,0.00253194,0.00618576,0.0455482,0.00496264,0.0066484,0.00702278,0.0339792,0.0220214,0.0165511,0.0327002,0.0366753,0,0,0,0,0,0,0,0.00994644,0
1454,0.0478036,0.0380648,0,0,0,0,0,0,0.0329346,0.00739379,0.0152995,0.0111816,0,0.0406052,0,0.0381308,0.017767,0.0408444,0.00453856,0.0211085,0.00987101,0.0113828,0.0531824,0.00657645,0.00404225,0.00516318,0.0455365,0.00551492,0.0109477,0.00436995,0.028509,0.0396854,0.0345849,0.0188104,0.00721125,0.00919593,0.00514935,0.0136068,0.0348247,0,0,0.0393991,0,0.0146722,0.0207125,0.045109,0.0109016,0,0.0104268,0.0191452,0.0360989,0.00536118,0.0416149,0.00533157,0.00247846,0.00596392,0.0454383,0.00475696,0.00639084,0.0065941,0.0337183,0.0222547,0.0169759,0.0327823,0.0367304,0,0,0,0,0,0,0,0.0100003,0
1455,0.047455,0.0380466,0,0,0,0,0,0,0.0312489,0.00741606,0.0147885,0.0107534,0,0.0401337,0,0.0382974,0.017456,0.0410902,0.00405058,0.0213754,0.0104861,0.0111954,0.0527927,0.0065049,0.00405985,0.00500775,0.0456113,0.0049852,0.0102848,0.00475057,0.0292161,0.0379946,0.034097,0.0188407,0.00699951,0.009096,0.00496486,0.0134285,0.0345578,0,0,0.0390891,0,0.0146737,0.0208441,0.0446844,0.0106712,0,0.0104183,0.0186941,0.0361915,0.00515074,0.0415383,0.0053061,0.00230872,0.00569103,0.045511,0.00462003,0.00610288,0.00645195,0.0335281,0.0222781,0.0170491,0.0326929,0.0364641,0,0,0,0,0,0,0,0.0100022,0
1456,0.0477354,0.0375779,0,0,0,0,0,0,0.0298788,0.00754952,0.0139061,0.0105888,0,0.0393601,0,0.0380875,0.0168259,0.0412128,0.00340852,0.0214976,0.0115773,0.0112368,0.0526356,0.00613552,0.00397445,0.00489392,0.0456811,0.00458755,0.0100839,0.00508106,0.0295703,0.0366197,0.0330823,0.0190308,0.00633789,0.00906894,0.00470677,0.0135253,0.03465,0,0,0.0383796,0,0.0146201,0.0208096,0.0444508,0.0104952,0,0.0102887,0.0187795,0.0357876,0.0049824,0.0414678,0.00517478,0.00206842,0.0052538,0.0455445,0.00442199,0.00562832,0.00627141,0.0331576,0.0224569,0.0170649,0.0320049,0.0368603,0,0,0,0,0,0,0,0.00977842,0
1457,0.043373,0.0344564,0,0,0,0,0,0,0.0290489,0,0.0130732,0.0101344,0,0.0361146,0,0.0329904,0.0138904,0.0413226,0.00287785,0.0217323,0.0129407,0.010977,0.0463564,0.00560395,0.00345089,0.00481343,0.0455993,0.00475411,0.0102703,0.00498246,0.0292157,0.035837,0.0281277,0.0226692,0.00640675,0.00935166,0.00459832,0.0131802,0.0310665,0,0,0.0381682,0,0.0143973,0.0201225,0.0442804,0.0101643,0,0.0102846,0.0180002,0.0330281,0.00492794,0.0414447,0.0053074,0.0020299,0.00506665,0.0455281,0.00432379,0.00544334,0.0065362,0.0316067,0.022238,0.0164337,0.0293281,0.0336569,0,0,0,0,0,0,0,0.0123046,0
1458,0.0427955,0.0345915,0,0,0,0,0,0,0.0281701,0,0.0122695,0.0100374,0,0.0357554,0,0.0329845,0.0136261,0.0412668,0.00340615,0.0220312,0.0140521,0.0107191,0.045708,0.004951,0.00270453,0.00452227,0.045304,0.00517344,0.0101479,0.00474687,0.0284895,0.034661,0.0277507,0.0226672,0.00648283,0.00930742,0.00446031,0.0132243,0.0307233,0,0,0.0377797,0,0.0142483,0.0199682,0.0440962,0.00978769,0,0.0101176,0.0179419,0.0334322,0.00484632,0.0413541,0.00539192,0.00193573,0.00489176,0.0455723,0.00425303,0.00527653,0.00723432,0.0312581,0.0220332,0.0162241,0.0295391,0.0330725,0,0,0,0,0,0,0,0.0122018,0
1459,0.0461629,0.0378104,0,0,0,0,0,0,0.0268643,0.0073337,0.0114443,0.0103259,0,0.0378569,0,0.0379866,0.0159232,0.0410744,0.00418794,0.0224528,0.0138217,0.0106231,0.050906,0.00434854,0.00216988,0.00407111,0.0448111,0.00527862,0.00964709,0.00442426,0.0278182,0.0329546,0.031716,0.0189757,0.00686667,0.00881826,0.00436483,0.0135756,0.0337409,0,0,0.0374895,0,0.0140926,0.0204293,0.0439722,0.00953793,0,0.0097836,0.0187556,0.0367324,0.00472412,0.0412258,0.00536618,0.00181877,0.00480003,0.0456853,0.00420301,0.00518503,0.00755634,0.0325502,0.021406,0.0162905,0.0323374,0.0353024,0,0,0,0,0,0,0,0.00939111,0
