Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHII,RTHIP,RTIB,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,RTHIA,RTIBA
1337,0.0201137,0.018855,0,0,0,0,0,0,0.0050308,0.0126477,0.00689521,0.0042545,0,0,0.0263986,0,0.0208101,0.011403,0.0394895,0.00792065,0.0254558,0.00619565,0.00419841,0.013476,0.00235758,0.00327295,0.00345993,0.0351884,0.00567572,0.00605117,0.0027825,0.0295511,0.00767867,0.0193406,0.00890198,0.0093933,0.0174271,0.0120916,0.00738404,0.00379482,0.0155926,0,0,0.0267886,0,0.0122579,0.0109163,0.043501,0.0114934,0.0254345,0.00635305,0.00639629,0.0201169,0.0056635,0.00792799,0.00655995,0.00278399,0.00214621,0.00264302,0.0189598,0.0216044,0.0122499,0.00985778,0.0155223,0.0160037,0,0,0,0,0,0,0,0.0391582,0.0462343
1338,0.0205734,0.0186162,0,0,0,0,0,0,0.00507008,0.0125756,0.00696688,0.00417842,0,0,0.0267066,0,0.0208743,0.0114416,0.0394673,0.00797712,0.0254094,0.00630845,0.0042292,0.0138468,0.00241792,0.00328594,0.0034708,0.0351843,0.00572767,0.00612692,0.00282552,0.0295742,0.00774193,0.0192718,0.00896106,0.00949774,0.0176449,0.0119767,0.00738199,0.00371412,0.0154904,0,0,0.0271334,0,0.0123096,0.0111103,0.043571,0.0117491,0.0253706,0.00603716,0.0064299,0.020514,0.00556314,0.00779337,0.00650691,0.00274732,0.00210406,0.00269211,0.0191606,0.0215335,0.0122699,0.00998942,0.0151281,0.0163791,0,0,0,0,0,0,0,0.0391227,0.0462207
1339,0.0210212,0.0184659,0,0,0,0,0,0,0.00510697,0.0123829,0.00711042,0.00413038,0,0,0.0268863,0,0.020896,0.0114679,0.0394046,0.00805624,0.0253728,0.00642418,0.00430443,0.0141932,0.00241548,0.00329845,0.00349772,0.0351653,0.00579436,0.00619402,0.0028866,0.0295912,0.00768222,0.0192877,0.00900428,0.00942826,0.017824,0.0118602,0.00744236,0.00365841,0.015413,0,0,0.0272269,0,0.0123527,0.0113556,0.0436584,0.0119286,0.0252166,0.00600563,0.00658324,0.0209082,0.00559306,0.00774511,0.00652362,0.00270982,0.00212672,0.00275026,0.0193131,0.021629,0.0122662,0.00994138,0.0148537,0.0167442,0,0,0,0,0,0,0,0.0391087,0.0462378
1340,0.0214755,0.018373,0,0,0,0,0,0,0.00516654,0.0121901,0.00726466,0.0040576,0,0,0.0270704,0,0.0209013,0.0115419,0.0394182,0.00816016,0.0253652,0.00651112,0.00434275,0.014504,0.00234333,0.00328934,0.00354114,0.0351762,0.00587202,0.00627004,0.00294573,0.0296225,0.00767443,0.0192696,0.00903751,0.00936322,0.0179127,0.0117568,0.0074632,0.00359405,0.0152761,0,0,0.0272435,0,0.0123943,0.0115291,0.0436806,0.0120099,0.0252059,0.00614737,0.00672012,0.0214156,0.00567445,0.00775935,0.00655567,0.00269029,0.00222463,0.00279509,0.0194391,0.0219066,0.0122921,0.00993124,0.0146903,0.0171589,0,0,0,0,0,0,0,0.0391261,0.0462673
1341,0.0219626,0.0182909,0,0,0,0,0,0,0.00525066,0.0120453,0.00745867,0.00392437,0,0,0.0272868,0,0.0209829,0.0116284,0.039481,0.0082813,0.0253585,0.00659325,0.00433356,0.0148636,0.00238981,0.00326722,0.00358071,0.0352064,0.00596371,0.00635503,0.00300907,0.0296646,0.00777495,0.0192126,0.00909791,0.00935671,0.0179644,0.0116502,0.00748266,0.00352157,0.0151173,0,0,0.0271845,0,0.012416,0.0116205,0.04365,0.0120293,0.0253324,0.0060397,0.00665597,0.0219869,0.00575729,0.00779699,0.00655489,0.00272869,0.00229026,0.00282417,0.0195684,0.0222379,0.012345,0.00992779,0.0145539,0.0175723,0,0,0,0,0,0,0,0.0391417,0.046291
1342,0.0224121,0.0181818,0,0,0,0,0,0,0.00534127,0.0119296,0.00762939,0.0037779,0,0,0.027474,0,0.0210363,0.0117262,0.0395228,0.00842571,0.0253407,0.00667345,0.00431668,0.0151782,0.00242219,0.00328914,0.00362026,0.0352224,0.00602003,0.00642926,0.00303994,0.0296861,0.0078467,0.0191635,0.00914303,0.00936304,0.0180039,0.0115458,0.00749441,0.00349318,0.0149549,0,0,0.0270865,0,0.0123849,0.0116533,0.0436339,0.0119917,0.025371,0.00592838,0.00654434,0.0224452,0.0058181,0.00781658,0.00654339,0.00278318,0.00234481,0.00287802,0.0196697,0.0222124,0.0123527,0.010067,0.0143688,0.017858,0,0,0,0,0,0,0,0.0391451,0.0463242
1343,0.0227249,0.0179262,0,0,0,0,0,0,0.00542194,0.011904,0.00772261,0.00369717,0,0,0.0273643,0,0.0210248,0.0117582,0.0395219,0.00857227,0.0253299,0.00674747,0.00429781,0.0153605,0.00239249,0.00334013,0.00365901,0.0352284,0.00605618,0.0064742,0.00304291,0.0296831,0.00787005,0.0190414,0.00916103,0.00944719,0.018053,0.0114567,0.00742121,0.00347237,0.0146511,0,0,0.0269599,0,0.0123477,0.0116919,0.043648,0.0119944,0.0253545,0.00588182,0.00647846,0.0226971,0.00578921,0.00784119,0.00650946,0.00284917,0.00241254,0.00294021,0.0197271,0.0220853,0.012306,0.0102605,0.0140699,0.0179555,0,0,0,0,0,0,0,0.0391558,0.0463778
1344,0.0230467,0.0176726,0,0,0,0,0,0,0.0054754,0.0118408,0.00780866,0.00364946,0,0,0.0271975,0,0.0210748,0.0116915,0.039543,0.00860111,0.0253411,0.00679615,0.00425738,0.0156718,0.002323,0.00337949,0.0036979,0.0352817,0.00610993,0.00651146,0.00307697,0.0296899,0.00787856,0.0188814,0.00922641,0.00951082,0.018042,0.0113952,0.00732964,0.00341832,0.0144411,0,0,0.0268848,0,0.0123264,0.01176,0.043687,0.0119956,0.0253467,0.00583949,0.00649434,0.0230166,0.00574218,0.00784217,0.00647685,0.0029133,0.00249892,0.00294146,0.0197402,0.022055,0.012225,0.0102755,0.0137713,0.0180765,0,0,0,0,0,0,0,0.0391923,0.0464358
1345,0.0234076,0.0174305,0,0,0,0,0,0,0.00554232,0.0117664,0.00794382,0.00361125,0,0,0.0270125,0,0.0211215,0.0115926,0.0395601,0.00861053,0.0253613,0.00687009,0.00420707,0.0159988,0.00237788,0.00341287,0.00372988,0.035346,0.00616043,0.00656533,0.0031216,0.0297209,0.00791205,0.018651,0.00928811,0.00947467,0.0179509,0.0113009,0.00732874,0.0033676,0.01426,0,0,0.0268163,0,0.0122785,0.0118695,0.0437074,0.0119848,0.0253489,0.00577158,0.00652442,0.0233829,0.00575815,0.00779798,0.00648779,0.00295838,0.00259075,0.00289223,0.0197834,0.0219978,0.0121596,0.0100526,0.013505,0.0182327,0,0,0,0,0,0,0,0.0392445,0.0464943
1346,0.0237877,0.0172456,0,0,0,0,0,0,0.00563352,0.0116856,0.00808707,0.00356603,0,0,0.0268477,0,0.0211581,0.0115098,0.0395571,0.00861149,0.0253704,0.00701513,0.00417166,0.0163096,0.00237915,0.00346421,0.00377951,0.0354115,0.00627342,0.00663312,0.00314869,0.0297587,0.00794673,0.0184932,0.00934036,0.00943348,0.0179325,0.0111808,0.00733578,0.00331696,0.0140555,0,0,0.0266941,0,0.0122336,0.012026,0.0437449,0.0118987,0.0253741,0.00571786,0.00644131,0.0237653,0.00581396,0.00774786,0.00657834,0.00301456,0.00269628,0.00291432,0.0198647,0.0219033,0.0121201,0.00994397,0.0132894,0.018446,0,0,0,0,0,0,0,0.0393051,0.0465562
1347,0.0241967,0.0170979,0,0,0,0,0,0,0.00574633,0.0116105,0.00823641,0.0035048,0,0,0.0267279,0,0.0212267,0.0114365,0.0395673,0.0086554,0.0253872,0.00715314,0.0041374,0.016653,0.00227626,0.00353821,0.00384461,0.0354781,0.00642377,0.0066853,0.0031734,0.0297874,0.00799473,0.0183086,0.00940859,0.00946642,0.0180361,0.0110942,0.00736737,0.00323195,0.0138529,0,0,0.0265914,0,0.0121864,0.0121274,0.0438042,0.0118743,0.0254029,0.00570751,0.00636418,0.0241084,0.00583476,0.00776173,0.00663916,0.00307443,0.00277722,0.00297908,0.0200247,0.0218257,0.0120985,0.0100201,0.0131097,0.0186935,0,0,0,0,0,0,0,0.0393162,0.0465825
1348,0.0245354,0.0169656,0,0,0,0,0,0,0.00587568,0.0115205,0.00836504,0.00349178,0,0,0.026576,0,0.0213493,0.0113461,0.0395765,0.00867956,0.0254163,0.00728978,0.00406903,0.0170134,0.00224726,0.00361484,0.00391007,0.0355088,0.0064473,0.00677092,0.00320932,0.0298257,0.00804705,0.0180483,0.00948885,0.00951746,0.0179787,0.0110071,0.00730195,0.00317458,0.0136951,0,0,0.0265162,0,0.012099,0.0121999,0.0439117,0.0118302,0.0254249,0.00546987,0.00635907,0.0243675,0.00570421,0.00761056,0.00653497,0.00309398,0.0029407,0.00308429,0.0200529,0.0217338,0.01196,0.0101168,0.0129773,0.0189143,0,0,0,0,0,0,0,0.0393965,0.0465917
1349,0.0247688,0.0168024,0,0,0,0,0,0,0.00600795,0.0113657,0.00848525,0.00349966,0,0,0.0264324,0,0.021627,0.0112007,0.0395933,0.00869809,0.0254448,0.00740426,0.00398601,0.0175222,0.00228845,0.00366579,0.0039631,0.0355282,0.00644541,0.00701714,0.00325375,0.0298611,0.00810883,0.0180919,0.00966144,0.00941326,0.018009,0.010932,0.00725678,0.00311275,0.0135523,0,0,0.0263917,0,0.0119493,0.0121592,0.0439254,0.0117886,0.0254298,0.00536034,0.0063925,0.0245357,0.00566645,0.00760236,0.00648653,0.0030495,0.00302314,0.00322536,0.0202512,0.0215781,0.0116642,0.0100013,0.0128392,0.0190621,0,0,0,0,0,0,0,0.0394184,0.0466258
1350,0.0249488,0.0165905,0,0,0,0,0,0,0.00615543,0.0111514,0.00861846,0.00346947,0,0,0.0263354,0,0.021917,0.011038,0.0396039,0.00870739,0.0254727,0.00749036,0.00393299,0.0181314,0.00237138,0.00368935,0.00402617,0.0355426,0.00647773,0.0071701,0.003301,0.0299002,0.00817948,0.0183488,0.00988411,0.00926371,0.0181137,0.0108344,0.00733266,0.00303544,0.0135297,0,0,0.0262281,0,0.0117821,0.0119182,0.043921,0.0118793,0.0254293,0.00529472,0.00632932,0.0246232,0.00575219,0.00764574,0.00644568,0.00307133,0.00307739,0.00336608,0.0205795,0.0214348,0.0113408,0.00960148,0.0126522,0.0191983,0,0,0,0,0,0,0,0.0393624,0.046635
1351,0.025102,0.0163325,0,0,0,0,0,0,0.00625464,0.0110619,0.00875043,0.00339115,0,0,0.0263169,0,0.0221713,0.0109876,0.0396195,0.00875929,0.025509,0.00752296,0.00385121,0.0188056,0.00234685,0.00370636,0.00406846,0.0355774,0.00649909,0.0072226,0.00336027,0.0299249,0.00823922,0.0185759,0.0100801,0.00918448,0.0182308,0.0107144,0.00732601,0.00293945,0.0135534,0,0,0.0261688,0,0.0116634,0.0116191,0.0439304,0.0118656,0.0254131,0.00523598,0.00624783,0.0246354,0.00604357,0.00772207,0.00641687,0.00316222,0.00310199,0.00342937,0.0209146,0.0213211,0.0111542,0.00935318,0.0123773,0.0193325,0,0,0,0,0,0,0,0.039308,0.0466723
1352,0.0252792,0.0168811,0,0,0,0,0,0,0.00648113,0.0109151,0.00893027,0.00321653,0,0,0.026548,0,0.0223927,0.0109945,0.0395619,0.00880652,0.0255883,0.00761252,0.00413236,0.0192208,0.00237315,0.00374075,0.00412916,0.0355856,0.00657543,0.00732906,0.00344053,0.0299339,0.0082356,0.0189597,0.0102795,0.00904176,0.0184334,0.0104113,0.00720095,0.00265784,0.0137019,0,0,0.0271562,0,0.0116415,0.0114792,0.0440217,0.0118497,0.0255013,0.00515243,0.00650074,0.0243285,0.00624494,0.00777279,0.00644733,0.00320661,0.00311862,0.0034986,0.0213638,0.0221299,0.00983194,0.00898829,0.012773,0.0193453,0,0,0,0,0,0,0,0.0392966,0.0467369
1353,0.0253464,0.0166123,0,0,0,0,0,0,0.00652271,0.0110015,0.00903369,0.00314579,0,0,0.0265077,0,0.0222579,0.0108837,0.0395675,0.00881463,0.0256027,0.00768654,0.00403087,0.0197836,0.00240801,0.00377639,0.00415378,0.0355967,0.00662682,0.00740285,0.00350182,0.0299487,0.00825038,0.0190588,0.0102036,0.0086816,0.0185899,0.0104518,0.0071363,0.00258777,0.0137405,0,0,0.0273855,0,0.0116748,0.0119072,0.044059,0.0117968,0.0254864,0.00520434,0.00643063,0.0243216,0.00632143,0.00780787,0.00646593,0.00322347,0.00313937,0.00352518,0.0215507,0.0220238,0.0102001,0.00917395,0.0124454,0.0195017,0,0,0,0,0,0,0,0.0392988,0.0467879
1354,0.0254492,0.0163547,0,0,0,0,0,0,0.00660249,0.0111266,0.00915103,0.00281531,0,0,0.0265121,0,0.0221494,0.0107487,0.0395794,0.00881911,0.0256436,0.00777064,0.00394692,0.0202233,0.00244055,0.00384406,0.00419334,0.0356376,0.00667604,0.00749882,0.00356333,0.0299649,0.00827639,0.0191965,0.0101151,0.00868529,0.0187295,0.0104607,0.00711903,0.00250704,0.0138532,0,0,0.0276461,0,0.0117202,0.0125009,0.0440767,0.0117657,0.0255072,0.0053161,0.00642193,0.0242988,0.00634244,0.00780821,0.00637628,0.0032466,0.00314366,0.00358303,0.0215037,0.0220101,0.010527,0.00941961,0.012126,0.0196849,0,0,0,0,0,0,0,0.0392925,0.0467936
1355,0.025551,0.016179,0,0,0,0,0,0,0.00673127,0.0111636,0.00927141,0.00221062,0,0,0.0267201,0,0.0221725,0.0107226,0.0395766,0.00885048,0.0256829,0.0078558,0.00389788,0.0206906,0.00245724,0.00390763,0.00427147,0.0356897,0.00673596,0.00758456,0.00362137,0.0299717,0.0082891,0.0194565,0.0101194,0.00852826,0.0188395,0.0104368,0.00717341,0.00243366,0.0139216,0,0,0.027806,0,0.0116928,0.0128166,0.0441237,0.0118028,0.0255016,0.00518467,0.00647135,0.0242541,0.00636205,0.00782253,0.00632571,0.00327126,0.00308828,0.00365587,0.0212916,0.0219178,0.0106917,0.00954639,0.0118517,0.0197884,0,0,0,0,0,0,0,0.039289,0.0467696
1356,0.0254145,0.0149377,0,0,0,0,0,0,0.00666079,0.01123,0.00932138,0.00217553,0,0,0.0268711,0,0.0222104,0.0107573,0.0396517,0.00888207,0.0256169,0.00792766,0.00341633,0.021412,0.00243122,0.00395807,0.00432373,0.035736,0.00677849,0.00760885,0.0036251,0.0299787,0.00837586,0.0196676,0.0101871,0.00832928,0.0188673,0.0107341,0.00732768,0.00254937,0.0138972,0,0,0.0268981,0,0.0115831,0.0128562,0.0441097,0.0118811,0.0253537,0.00513102,0.00602277,0.0244302,0.00635357,0.00785581,0.00632852,0.00330424,0.00307848,0.00364866,0.0211231,0.0207522,0.012105,0.0100021,0.0105811,0.0200231,0,0,0,0,0,0,0,0.0392664,0.0467634
1357,0.0252467,0.0146988,0,0,0,0,0,0,0.00660872,0.0115134,0.00937472,0.00241716,0,0,0.027044,0,0.0220516,0.0109417,0.0396752,0.00885286,0.025489,0.00796075,0.00307961,0.0222792,0.00231501,0.00399967,0.00438301,0.0357392,0.00680025,0.00766418,0.00364446,0.0299926,0.00845406,0.020459,0.0100131,0.00810892,0.0189573,0.0108725,0.00741891,0.00260004,0.0136896,0,0,0.0267726,0,0.0114498,0.0124793,0.0441408,0.0118636,0.025261,0.00516989,0.00555232,0.0246518,0.00628692,0.00788657,0.00632269,0.00328712,0.00308206,0.00355183,0.021183,0.0199476,0.0128486,0.0102304,0.0103503,0.0200403,0,0,0,0,0,0,0,0.0392728,0.0467465
1358,0.0250479,0.0144278,0,0,0,0,0,0,0.00656118,0.0116778,0.00943461,0.00208881,0,0,0.0270207,0,0.0220117,0.0112821,0.0396693,0.00884358,0.0253947,0.00800442,0.00284973,0.0229223,0.00225653,0.00400329,0.00442,0.0357171,0.00681295,0.00773862,0.00367148,0.0300129,0.00849609,0.0209033,0.00999539,0.00815855,0.0189942,0.0109147,0.00740517,0.00265401,0.0134698,0,0,0.0267682,0,0.0113068,0.012183,0.0441826,0.0118283,0.0252066,0.00519711,0.00513967,0.0245828,0.00631152,0.00787935,0.00628244,0.00325349,0.00309102,0.00350381,0.0212646,0.0195491,0.0129056,0.0102739,0.0100745,0.0200144,0,0,0,0,0,0,0,0.0392687,0.0467137
1359,0.0248732,0.0141893,0,0,0,0,0,0,0.00654451,0.0117326,0.0094966,0.00211415,0,0,0.0268337,0,0.0220031,0.0115307,0.0396428,0.00884412,0.0252642,0.00805747,0.00269736,0.0235304,0.00231772,0.00402808,0.00445049,0.0356894,0.00682645,0.00778176,0.00370417,0.0300402,0.00851353,0.0213004,0.0100051,0.00817779,0.0190051,0.0109037,0.00734821,0.00269833,0.0132827,0,0,0.0266776,0,0.0111213,0.0122471,0.0442513,0.0118438,0.0251141,0.00521578,0.00483844,0.0245589,0.00635133,0.00790977,0.00631964,0.00321183,0.00294354,0.00350529,0.0213117,0.019345,0.0127711,0.0102372,0.0098142,0.0199334,0,0,0,0,0,0,0,0.0392867,0.0466693
1360,0.0246906,0.0139486,0,0,0,0,0,0,0.00653495,0.0117073,0.00952152,0.00252269,0,0,0.0265613,0,0.0220482,0.0114533,0.0396174,0.00884842,0.0251059,0.00812235,0.0026846,0.0241869,0.00246898,0.00406929,0.00450075,0.0356525,0.00683986,0.00780567,0.00374481,0.0300637,0.00853668,0.0218005,0.0100443,0.0081147,0.0189947,0.0108729,0.00720931,0.00281071,0.0130799,0,0,0.0264618,0,0.0108984,0.0125551,0.0442732,0.0118528,0.0249787,0.00531482,0.00446557,0.0246577,0.00639773,0.00797711,0.00640042,0.00317309,0.00282235,0.00342669,0.0212993,0.0192028,0.0124243,0.010074,0.00956348,0.019909,0,0,0,0,0,0,0,0.0393134,0.0466381
1361,0.0245405,0.0137024,0,0,0,0,0,0,0.00652361,0.0116415,0.00953884,0.00257009,0,0,0.0262901,0,0.0221807,0.0111669,0.0395905,0.00882762,0.0249554,0.00817405,0.00284692,0.0248704,0.00256582,0.00410559,0.00452703,0.0356106,0.00686046,0.00781833,0.00379368,0.0301068,0.00860686,0.0223794,0.0101385,0.00820976,0.0188976,0.0108104,0.00701628,0.00301795,0.0128153,0,0,0.0261021,0,0.0106424,0.0127816,0.0442968,0.0118713,0.0248344,0.0053379,0.00404265,0.0248256,0.00642423,0.00799367,0.00642403,0.00310163,0.00277717,0.00329357,0.0211602,0.0190413,0.0118569,0.00977197,0.00935836,0.0198817,0,0,0,0,0,0,0,0.0393228,0.0465672
1362,0.024326,0.0134395,0,0,0,0,0,0,0.00662178,0.0115266,0.00953869,0.00298038,0,0,0.0260977,0,0.0224084,0.0109221,0.0395379,0.00873106,0.0248475,0.00817769,0.00306295,0.0255981,0.00263097,0.00419015,0.00458407,0.035589,0.00685424,0.00778673,0.00381894,0.030142,0.0086188,0.0230255,0.0103072,0.00828534,0.0187489,0.0106974,0.00690586,0.00311448,0.0125454,0,0,0.0256501,0,0.0103025,0.0126597,0.0443711,0.0119469,0.024697,0.00528829,0.00379632,0.024997,0.00641499,0.00798051,0.00640438,0.00297468,0.00266331,0.00315717,0.0210057,0.0187393,0.0112847,0.00941952,0.00914959,0.0198174,0,0,0,0,0,0,0,0.0393595,0.0464438
1363,0.0239643,0.013072,0,0,0,0,0,0,0.0066335,0.0114383,0.00952976,0.00334213,0,0,0.026024,0,0.0226009,0.0109226,0.0395069,0.00864025,0.0247286,0.00813105,0.00340826,0.0263879,0.00268527,0.00426589,0.00465281,0.0355673,0.00681516,0.00772014,0.00382061,0.0301712,0.00859046,0.0239121,0.0104632,0.00838453,0.0185697,0.0106289,0.00694889,0.00335761,0.0122376,0,0,0.0251184,0,0.00995199,0.01224,0.0444274,0.0119349,0.0245596,0.00540332,0.00359451,0.0250859,0.00638836,0.00800433,0.00646249,0.0028246,0.00244672,0.00295309,0.0207441,0.0182353,0.0106583,0.00903255,0.00890841,0.0195707,0,0,0,0,0,0,0,0.0394016,0.0462903
1364,0.0234997,0.0126809,0,0,0,0,0,0,0.00661181,0.0114245,0.00951589,0.00354659,0,0,0.0261788,0,0.0227309,0.0112495,0.0394846,0.0085573,0.0246421,0.00808888,0.00381629,0.0272547,0.00274857,0.00434569,0.00474218,0.0355488,0.00674503,0.00766283,0.00380316,0.0301738,0.00852297,0.0250104,0.0105797,0.00837589,0.0183386,0.0106471,0.00703588,0.00367907,0.0117949,0,0,0.024508,0,0.00962144,0.0118009,0.0444895,0.0118822,0.024439,0.00557394,0.00341925,0.0250973,0.00642339,0.0080056,0.00653363,0.00270748,0.002186,0.00272809,0.0203859,0.0175984,0.010034,0.00864721,0.00865392,0.0192369,0,0,0,0,0,0,0,0.039451,0.0461105
1365,0.0229462,0.0122925,0,0,0,0,0,0,0.00655935,0.0114811,0.00947445,0.00378319,0,0,0.0264782,0,0.0228109,0.0116581,0.0394509,0.00845639,0.0245712,0.00807671,0.00425882,0.0281522,0.00284162,0.00444409,0.00485558,0.0355186,0.00667989,0.00763795,0.00378873,0.0301468,0.00846974,0.0260648,0.0106604,0.0083505,0.0180575,0.0107188,0.00715377,0.00410585,0.0113385,0,0,0.0237905,0,0.00930063,0.011576,0.0445696,0.0120955,0.0243355,0.00583429,0.00336716,0.0249938,0.00639245,0.00796963,0.00646349,0.00274423,0.00188648,0.00256369,0.0199601,0.0168992,0.00940445,0.00827583,0.0083768,0.0188478,0,0,0,0,0,0,0,0.0394987,0.04588
1366,0.0222909,0.0119393,0,0,0,0,0,0,0.00651659,0.0115794,0.00941657,0.00407806,0,0,0.0267811,0,0.0228783,0.0117828,0.0394196,0.00833774,0.0245062,0.00808824,0.00471679,0.0289568,0.00295476,0.00457449,0.00499171,0.0354741,0.00662633,0.00761977,0.00376224,0.0300981,0.00841011,0.0270384,0.0107177,0.00826902,0.0177555,0.0107964,0.00721878,0.00459552,0.0108264,0,0,0.0229732,0,0.00897568,0.0115695,0.0446972,0.012249,0.024222,0.00597212,0.00339637,0.0247725,0.00629903,0.00791205,0.00640532,0.00276103,0.00158107,0.00250016,0.0194848,0.0161863,0.00884409,0.007891,0.00808424,0.0183236,0,0,0,0,0,0,0,0.0395502,0.045582
1367,0.0215727,0.0116825,0,0,0,0,0,0,0.00652345,0.0117188,0.00935726,0.00439825,0,0,0.0270183,0,0.0229334,0.0116517,0.0394143,0.00814038,0.0244303,0.008111,0.00516946,0.0297072,0.00307369,0.0047231,0.0051189,0.0354229,0.00657533,0.00761251,0.00372466,0.0300536,0.00834788,0.0279835,0.0107575,0.00810053,0.0174349,0.0108398,0.00725453,0.00510011,0.0102819,0,0,0.0221442,0,0.00866468,0.011507,0.0448721,0.0123802,0.024121,0.00617954,0.00343689,0.0245698,0.00616341,0.00783114,0.00633373,0.00286292,0.00138126,0.00259208,0.0189928,0.0155236,0.00835876,0.00750324,0.0078309,0.0177822,0,0,0,0,0,0,0,0.0395964,0.045214
1368,0.0208081,0.0115214,0,0,0,0,0,0,0.00658138,0.0118586,0.00930375,0.00477204,0,0,0.0271615,0,0.0230049,0.0115141,0.0394435,0.00792202,0.0243471,0.00816141,0.00561157,0.030405,0.00319273,0.00486734,0.00523588,0.0353883,0.00654528,0.00759877,0.00369308,0.0300439,0.00830704,0.0289425,0.0107921,0.00786886,0.0171094,0.0108976,0.00734976,0.00556615,0.00963799,0,0,0.0214317,0,0.00840852,0.0111307,0.0450952,0.012603,0.0240322,0.00626018,0.00350349,0.0244692,0.00603265,0.00772865,0.0062206,0.00308864,0.00144761,0.00285791,0.0184748,0.015,0.00783522,0.00715546,0.00767307,0.0171555,0,0,0,0,0,0,0,0.039659,0.0447726
1369,0.0200292,0.0114174,0,0,0,0,0,0,0.00666131,0.0119849,0.00927986,0.00516691,0,0,0.0272391,0,0.0230677,0.0115151,0.0394652,0.00772485,0.0242714,0.00822357,0.00603779,0.0310061,0.00324775,0.00499317,0.00532125,0.0353634,0.00654428,0.00758623,0.00370168,0.0300375,0.00828319,0.0299198,0.0108207,0.00771241,0.0167929,0.0109695,0.00753695,0.00597788,0.00899766,0,0,0.0208891,0,0.00819361,0.0105427,0.0453481,0.0129803,0.0239121,0.00641164,0.00361025,0.0245205,0.00596814,0.00759173,0.00608907,0.00348137,0.0018496,0.00337118,0.0179335,0.0146367,0.0073086,0.00687229,0.00764086,0.0164529,0,0,0,0,0,0,0,0.0397235,0.0442619
1370,0.0193901,0.011567,0,0,0,0,0,0,0.00679832,0.0120907,0.00931624,0.00549865,0,0,0.0273873,0,0.0231329,0.0117176,0.0394618,0.00756876,0.0241948,0.00823998,0.00638617,0.0314253,0.00320105,0.00509467,0.00542021,0.0353306,0.00653066,0.00760329,0.00371738,0.0300246,0.0082947,0.0308735,0.0108364,0.00774266,0.0164934,0.0110432,0.00774283,0.00633413,0.008616,0,0,0.0204365,0,0.00796171,0.010031,0.0456137,0.0135071,0.0237165,0.00667597,0.00371984,0.0249989,0.00559589,0.00741891,0.00585416,0.00405653,0.00258461,0.00409914,0.0174226,0.0144792,0.00689916,0.00665311,0.00795837,0.0157192,0,0,0,0,0,0,0,0.0397641,0.0436843
1371,0.0187314,0.0116205,0,0,0,0,0,0,0.00696717,0.012217,0.00927671,0,0,0,0.027587,0,0.0231502,0.0121722,0.0394639,0.00733319,0.0241146,0.00825382,0.0066175,0.0317608,0.00329434,0.00523858,0.0055511,0.0353285,0.00640365,0.00757469,0.00364266,0.0299518,0.0083686,0.0318002,0.0108193,0.00774026,0.016175,0.0110548,0.00809245,0.00643301,0.00818182,0,0,0.0200645,0,0.00773953,0.00972073,0.0458925,0.0142903,0.0235701,0.0070129,0.00376014,0.0254615,0.00521814,0.00722171,0.00560879,0.00480608,0.00345725,0.00496115,0.0168397,0.014426,0.00648398,0.00644081,0.00823806,0.0151468,0,0,0,0,0,0,0,0.0398146,0.0429829
1372,0.0180394,0.0116072,0,0,0,0,0,0,0.00721361,0.0123052,0.00936085,0.00603496,0,0,0.027915,0,0.0231722,0.0126206,0.0395997,0.00725138,0.0241092,0.00847275,0.00707559,0.0319526,0.00338167,0.00528904,0.00563271,0.0353374,0.00644801,0.00766842,0.00368415,0.0299714,0.00851568,0.0326719,0.010792,0.00764759,0.0157113,0.011057,0.00839912,0.00688983,0.00763545,0,0,0.0197255,0,0.007591,0.00959786,0.0461189,0.0151198,0.0234,0.00733099,0.00420002,0.0257816,0.00495676,0.00681085,0.00520305,0.00554386,0.00425366,0.00581835,0.0160772,0.0143989,0.00600688,0.0062497,0.00848118,0.0147287,0,0,0,0,0,0,0,0.0397929,0.0423123
1373,0.0172824,0.0115419,0,0,0,0,0,0,0.00754502,0.0123734,0.00940785,0.00625486,0,0,0.0284839,0,0.0232412,0.0129881,0.039748,0.00722678,0.0241104,0.00859131,0.00734367,0.032147,0.00339475,0.00535681,0.00572585,0.0354426,0.00642469,0.0076455,0.00365972,0.0299507,0.00871668,0.0335742,0.0107893,0.00751154,0.0152546,0.0110798,0.00884455,0.00705066,0.00701979,0,0,0.0193496,0,0.00747633,0.00959449,0.0464052,0.01632,0.0233044,0.00754874,0.00455369,0.0259915,0.00481206,0.00635625,0.00476136,0.00640827,0.00523674,0.00681488,0.015262,0.0142971,0.00549193,0.00612739,0.00868279,0.0140097,0,0,0,0,0,0,0,0.0397813,0.0415039
