Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,LFIN
1741,0,0,0,0,0.01361,0.00472056,0,0,0,0.0238996,0.0100908,0.0134249,0.0245624,0,0,0.0192721,0,0.00834166,0.029126,0.0153358,0.0163664,0.0241449,0.0356238,0.00390658,0.00905343,0.0087585,0.00297205,0.023188,0.00954628,0.00586076,0.006145,0.0375906,0.0253969,0.0114321,0.0162687,0.00588483,0.0126539,0.00452484,0.0217003,0.0291965,0.0128492,0,0,0.0150433,0,0.0142741,0.00811242,0.0410404,0.025556,0.0224165,0.0329463,0.0298199,0.00828803,0.00630312,0.00998144,0.0103634,0.00875381,0.02404,0.0572067,0.0189708,0.0267848,0.0209482,0.00772265,0.00437201,0.00469472,0.00838396,0.0138088,0,0,0,0.0303124
1742,0,0,0,0,0.0117157,0.0043781,0,0,0,0.0238601,0.0103801,0.0135504,0.0249105,0,0,0.018676,0,0.00781516,0.0294161,0.0149671,0.0161491,0.0247523,0.0356455,0.00479494,0.00934745,0.00851801,0.00320753,0.0234354,0.00970342,0.00581078,0.00598842,0.0373701,0.025575,0.0104366,0.0161334,0.00548875,0.0132348,0.00561247,0.0219176,0.029655,0.00969274,0,0,0.0146168,0,0.0139971,0.00605699,0.0413334,0.0245506,0.022526,0.0338552,0.0301634,0.0131158,0.00639578,0.00990404,0.010612,0.00926516,0.024028,0.0566483,0.0186061,0.0267578,0.0209934,0.00711194,0.00374332,0.00415589,0.00728285,0.0115335,0,0,0,0.0302239
1743,0,0,0,0,0.0117219,0.00453153,0,0,0,0.0235551,0.0104977,0.013162,0.0246808,0,0,0.0182166,0,0.0077344,0.0291545,0.01459,0.0161359,0.0243363,0.0350534,0.00469813,0.00920252,0.00837516,0.00316108,0.0231687,0.00958902,0.00579745,0.00604695,0.0374338,0.0252848,0.0100693,0.0160932,0.00534394,0.0131012,0.00555472,0.0216951,0.0294214,0.00963024,0,0,0.0144712,0,0.0140489,0.00619904,0.0413169,0.0245048,0.0226135,0.033239,0.0298814,0.0128007,0.00663209,0.00980654,0.010386,0.00915274,0.0237178,0.05661,0.018495,0.0264015,0.0207438,0.00697646,0.0038031,0.00427204,0.00785609,0.0114432,0,0,0,0.0300561
1744,0,0,0,0,0.0117433,0.00475807,0,0,0,0.0231047,0.0106476,0.0127353,0.0243556,0,0,0.0176698,0,0.00754703,0.0288691,0.0142209,0.0161694,0.0239179,0.0344379,0.00456854,0.00909654,0.00833484,0.00313442,0.0228924,0.00948218,0.00580891,0.00611618,0.0375031,0.0248245,0.00967926,0.0161197,0.00512841,0.0129204,0.00550603,0.0214112,0.0290418,0.00965532,0,0,0.0143,0,0.0140811,0.00632419,0.0411035,0.0243424,0.0226848,0.0322867,0.0293872,0.0123022,0.00680791,0.00976858,0.0101299,0.0088881,0.0232727,0.0565982,0.0183662,0.0259345,0.0202659,0.00681116,0.00388114,0.0042992,0.00841787,0.0114164,0,0,0,0.02989
1745,0,0,0,0,0.0118021,0.0050892,0,0,0,0.0224538,0.0107999,0.0122687,0.0238921,0,0,0.0170614,0,0.00732209,0.0285412,0.0138355,0.0161955,0.0234297,0.0336506,0.00438936,0.00893624,0.0085368,0.00314959,0.0225489,0.00935811,0.00584666,0.00621834,0.0376164,0.0241982,0.00931392,0.0161347,0.00491383,0.0126353,0.00546331,0.0211299,0.0284748,0.00975953,0,0,0.0141043,0,0.0140752,0.00642968,0.0407441,0.0242121,0.0227001,0.0311971,0.0287006,0.011632,0.00685202,0.00964155,0.00987604,0.00848065,0.0228348,0.0566064,0.0182477,0.0254643,0.0195543,0.00660302,0.00394899,0.00428288,0.00897158,0.0114493,0,0,0,0.0296671
1746,0,0,0,0,0.0119762,0.00553891,0,0,0,0.0218799,0.0109463,0.0117575,0.0233574,0,0,0.016488,0,0.00712591,0.0282402,0.0134104,0.0161753,0.0228347,0.0327971,0.00433276,0.00880792,0.00878036,0.00324671,0.0221612,0.00913699,0.00587489,0.00628034,0.0377448,0.0236651,0.00889934,0.0160825,0.0047422,0.0122995,0.00546479,0.0208078,0.0278756,0.0099335,0,0,0.0138967,0,0.0140503,0.00650885,0.040421,0.024056,0.0227397,0.0302053,0.0279918,0.0108617,0.00691251,0.00939129,0.00964661,0.00818185,0.0224139,0.0565507,0.0181026,0.0249681,0.0187148,0.00638472,0.00395464,0.00419588,0.00957315,0.011519,0,0,0,0.0293572
1747,0,0,0,0,0.0122616,0.00603707,0,0,0,0.0215283,0.0110876,0.0111903,0.0227632,0,0,0.0158859,0,0.00692584,0.0280654,0.0128991,0.0161336,0.0220732,0.0318829,0.0043919,0.0085781,0.00893201,0.00342336,0.0217534,0.00881108,0.00588068,0.00633714,0.0378366,0.0233996,0.00849081,0.0160619,0.0046253,0.0120191,0.00548142,0.0202422,0.0273015,0.0102053,0,0,0.0137492,0,0.014018,0.00663184,0.0401912,0.0236194,0.0227981,0.0290689,0.0272777,0.0102412,0.00713409,0.00912748,0.00931507,0.00797304,0.021799,0.0564386,0.0178461,0.0242357,0.017907,0.00621092,0.00401547,0.00400357,0.0102077,0.011645,0,0,0,0.0291663
1748,0,0,0,0,0.01261,0.00654187,0,0,0,0.0211914,0.0112494,0.0105638,0.022136,0,0,0.015231,0,0.0066608,0.0280991,0.0122918,0.016071,0.0212285,0.0309098,0.00451914,0.00800244,0.00877181,0.00361798,0.0213795,0.00846797,0.00587847,0.00636397,0.0378807,0.0231472,0.00822241,0.0160366,0.00435273,0.011698,0.00550254,0.0195775,0.0266729,0.010516,0,0,0.0135718,0,0.0139724,0.00675659,0.0399676,0.0230056,0.0228768,0.0279256,0.026522,0.00935759,0.0073861,0.00881777,0.00895078,0.00783048,0.0211287,0.0562904,0.0175642,0.0234058,0.0169731,0.00601925,0.00406739,0.00391074,0.0108275,0.0117804,0,0,0,0.0289565
1749,0,0,0,0,0.0129724,0.00702338,0,0,0,0.0206669,0.0114104,0.00989317,0.0214414,0,0,0.014541,0,0.00642944,0.0281605,0.0116656,0.0160261,0.0203476,0.0297941,0.0046255,0.00785713,0.00876649,0.00387879,0.0209429,0.00821121,0.00593551,0.00637897,0.0379325,0.0226797,0.00791405,0.0159707,0.00415075,0.0113381,0.00550858,0.0189675,0.0259141,0.010842,0,0,0.0134173,0,0.0138797,0.00686145,0.0396304,0.0222958,0.0229087,0.0262235,0.0256049,0.00852441,0.00752693,0.00846317,0.00850577,0.00754141,0.0203229,0.0561896,0.0172478,0.0224112,0.0160593,0.00583026,0.00408301,0.00397117,0.0113361,0.011959,0,0,0,0.0287071
1750,0,0,0,0,0.0133334,0.00745077,0,0,0,0.019768,0.0115896,0.00926461,0.0207399,0,0,0.0137932,0,0.00620623,0.0281519,0.0111345,0.0159311,0.0195596,0.0286911,0.00480766,0.0077387,0.00878802,0.00411047,0.0205504,0.00803786,0.00602654,0.00641352,0.0380108,0.0218073,0.00756119,0.0158679,0.00408074,0.010876,0.00557825,0.0182235,0.0251242,0.0111936,0,0,0.0132627,0,0.0137477,0.00694139,0.0391254,0.0214719,0.0228739,0.024226,0.0246182,0.0078449,0.00761872,0.00804381,0.00809001,0.00721268,0.0194104,0.0560637,0.0168827,0.0212737,0.0149438,0.00560334,0.00413063,0.00421571,0.0117063,0.0121966,0,0,0,0.0284145
1751,0,0,0,0,0.0137196,0.00792811,0,0,0,0.0188252,0.0117644,0.00856997,0.0199457,0,0,0.0130653,0,0.00595039,0.0280346,0.0106057,0.0158418,0.0185215,0.0275527,0.00492195,0.00740687,0.00885765,0.00433179,0.0201433,0.0076967,0.00616569,0.00647609,0.038099,0.0208748,0.0071938,0.0157954,0.0039919,0.0103298,0.005621,0.0174204,0.0242432,0.0115621,0,0,0.0131779,0,0.0136882,0.0070726,0.0387131,0.0209615,0.022822,0.0222385,0.0236842,0.00711526,0.00777514,0.00764678,0.00768969,0.00692953,0.0185459,0.0559286,0.016467,0.0202176,0.0139413,0.00543717,0.00419653,0.00438468,0.0122582,0.0123685,0,0,0,0.028125
1752,0,0,0,0,0.0141692,0.00843717,0,0,0,0.0178376,0.011936,0.00789655,0.0192433,0,0,0.0123616,0,0.00574404,0.027934,0.0100727,0.0157555,0.0174929,0.0265241,0.0050744,0.00702831,0.00898009,0.00458634,0.0197267,0.00729456,0.00631364,0.00651079,0.0381341,0.0199006,0.00681484,0.0157055,0.00398317,0.00983634,0.0056343,0.0167453,0.0234099,0.0119741,0,0,0.0130873,0,0.0135897,0.00718419,0.0384283,0.0206092,0.0227783,0.0205063,0.0229723,0.00629681,0.00797857,0.00727475,0.00740289,0.00676902,0.0177619,0.0557451,0.0160092,0.0193407,0.0131303,0.0052659,0.00428287,0.00447807,0.0128256,0.0125388,0,0,0,0.0278277
1753,0,0,0,0,0.0146246,0.00886073,0,0,0,0.0167417,0.0120935,0.00721919,0.0185971,0,0,0.0115607,0,0.00557884,0.0278903,0.00950477,0.0156629,0.0164818,0.0255418,0.00508783,0.00665403,0.0091216,0.00483684,0.0192772,0.00710639,0.00645971,0.00648619,0.0381316,0.0188465,0.00642333,0.0155586,0.00409096,0.00927657,0.00567523,0.015913,0.0226038,0.0124565,0,0,0.0129691,0,0.0134179,0.0072671,0.0380541,0.0200282,0.022798,0.0185166,0.022172,0.00550466,0.00817901,0.00681742,0.00713578,0.00666834,0.0168787,0.0555769,0.0155396,0.0183062,0.0119572,0.00504491,0.00443377,0.00460159,0.0132291,0.0127832,0,0,0,0.027463
1754,0,0,0,0,0.0149467,0.00920252,0,0,0,0.015646,0.0122577,0.00656117,0.0179983,0,0,0.0107785,0,0.00538495,0.0278347,0.00896918,0.0155712,0.0155462,0.0245867,0.00507939,0.00622796,0.00919069,0.00508848,0.0188548,0.00688127,0.00659123,0.00645363,0.0381195,0.0178184,0.00609495,0.0154174,0.00409709,0.00866622,0.00572596,0.0150712,0.0218603,0.012867,0,0,0.0129085,0,0.0132679,0.00734559,0.0377524,0.0195682,0.0228121,0.0167685,0.02132,0.0048466,0.00832166,0.00637101,0.00698334,0.00663813,0.0160953,0.0553788,0.0150786,0.017329,0.0108166,0.0048508,0.00455427,0.00466129,0.0135961,0.0129703,0,0,0,0.0271095
1755,0,0,0,0,0.0151883,0.00951987,0,0,0,0.0145094,0.0124452,0.00586406,0.0174179,0,0,0.0100369,0,0.00513055,0.0277431,0.00842334,0.0155025,0.014659,0.023741,0.00516358,0.00581387,0.00907,0.00539613,0.0184151,0.00666421,0.00667317,0.00643934,0.038125,0.0166681,0.00577402,0.0153994,0.00389915,0.00818937,0.00579095,0.0145425,0.0211115,0.0132101,0,0,0.0128812,0,0.0132095,0.00741695,0.0374893,0.0192825,0.0227285,0.0152565,0.0204673,0.0042922,0.00840699,0.00602432,0.00693473,0.00661038,0.015445,0.0551343,0.0146376,0.0165059,0.00985929,0.00470455,0.00460065,0.00460749,0.014009,0.0130819,0,0,0,0.0268674
1756,0,0,0,0,0.0153483,0.00983787,0,0,0,0.0133158,0.0126525,0.00520806,0.016811,0,0,0.00931971,0,0.00491747,0.0276228,0.00792384,0.0154678,0.0137764,0.0229318,0.00525992,0.00541398,0.00895763,0.00570176,0.0179532,0.00653579,0.00671159,0.00642312,0.0381546,0.0153832,0.00549156,0.0154508,0.00361248,0.00782226,0.00581726,0.0142071,0.0202794,0.0134956,0,0,0.0128551,0,0.0131749,0.00747221,0.0372,0.0190863,0.0226273,0.0138349,0.0196043,0.00380619,0.00843554,0.00580054,0.00699468,0.00657349,0.0148563,0.0548616,0.0142249,0.0157411,0.00902906,0.00454779,0.00462824,0.004757,0.014452,0.0131097,0,0,0,0.0266822
1757,0,0,0,0,0.0154933,0.0101254,0,0,0,0.0120083,0.0128434,0.00464223,0.0161943,0,0,0.00867222,0,0.0046768,0.0274959,0.00749878,0.0154635,0.0129474,0.0221745,0.00545819,0.00509816,0.00887425,0.00599795,0.0174963,0.00649271,0.00673797,0.00639971,0.0381914,0.0140311,0.00520647,0.0154276,0.00373884,0.00756716,0.00583303,0.0138179,0.0194459,0.0137509,0,0,0.0127514,0,0.0130854,0.00746945,0.0368675,0.0187116,0.0225604,0.0124171,0.018789,0.0031803,0.00845384,0.00556043,0.00715034,0.00660259,0.0142102,0.0545403,0.0137874,0.0148553,0.00826367,0.00432972,0.00463091,0.00489438,0.014804,0.0131329,0,0,0,0.0264414
1758,0,0,0,0,0.0155568,0.010369,0,0,0,0.0106157,0.0129995,0.0042326,0.0154565,0,0,0.00810225,0,0.00444138,0.0273593,0.00716702,0.015457,0.0121052,0.0213685,0.00563788,0.0047955,0.00885592,0.00628175,0.0170249,0.00648184,0.00675796,0.00636697,0.0382304,0.0126146,0.00501424,0.0153215,0.00385327,0.00735142,0.00586164,0.0132819,0.0185002,0.0139251,0,0,0.0126462,0,0.0130263,0.00742789,0.0364463,0.0181331,0.0224708,0.0108105,0.0179202,0.00259668,0.00848984,0.00526661,0.00727528,0.00669705,0.0134869,0.0541784,0.0132884,0.0138021,0.00760309,0.00415734,0.00465611,0.0048969,0.0151325,0.0130727,0,0,0,0.0260993
1759,0,0,0,0,0.0156445,0.0106272,0,0,0,0.00917479,0.0131596,0.00403477,0.0146816,0,0,0.00757237,0,0.00427415,0.0272759,0.00695696,0.0153671,0.0112777,0.0205649,0.00583989,0.00456184,0.00882535,0.0065501,0.0166075,0.00647559,0.00676295,0.00629969,0.0382313,0.0111641,0.00487407,0.0152141,0.00386031,0.00706092,0.00590267,0.012691,0.0175818,0.0141143,0,0,0.0125358,0,0.0129714,0.00748079,0.0361406,0.0174325,0.0224091,0.00926726,0.0170854,0.00238415,0.0085284,0.00498735,0.00747855,0.00688532,0.0128483,0.0537639,0.0128375,0.01282,0.00699924,0.0039825,0.00474378,0.00489251,0.0154333,0.0130458,0,0,0,0.025746
1760,0,0,0,0,0.0157432,0.0108838,0,0,0,0.00767924,0.0133447,0.00407574,0.0138717,0,0,0.00710006,0,0.0040674,0.0271973,0.00681111,0.0152571,0.0104395,0.0197414,0.00604202,0.00429826,0.00877253,0.00679832,0.0162122,0.00648351,0.00675835,0.00621465,0.0382095,0.00952788,0.00474375,0.0151297,0.00390971,0.00681341,0.00593219,0.0121312,0.0167264,0.0143233,0,0,0.0123644,0,0.0129116,0.0075287,0.035832,0.0167259,0.0223806,0.00785251,0.0163331,0.00238523,0.0084973,0.00479419,0.00758672,0.0070453,0.0122782,0.0533238,0.0124081,0.0118977,0.00649602,0.00375564,0.0048288,0.00494269,0.0157149,0.0130369,0,0,0,0.02541
1761,0,0,0,0,0.0157799,0.0111376,0,0,0,0.00610648,0.0135298,0.00439119,0.012949,0,0,0.00664388,0,0.00385778,0.027178,0.00677006,0.0151834,0.00955537,0.0188267,0.00620476,0.00392246,0.00875313,0.00703219,0.0158341,0.00655326,0.00682718,0.00612383,0.0381744,0.00768136,0.00463564,0.0150414,0.00405715,0.00678451,0.00594794,0.0115453,0.0158043,0.0144846,0,0,0.0121215,0,0.0128654,0.00745057,0.0355392,0.0159489,0.0223828,0.00633632,0.0155796,0.00243057,0.00856779,0.00458106,0.00796313,0.00734967,0.0117234,0.0528619,0.0119287,0.0108605,0.00620472,0.00346693,0.00482608,0.00495747,0.0160431,0.0129884,0,0,0,0.0250782
1762,0,0,0,0,0.0158435,0.0113825,0,0,0,0.00443716,0.0137465,0.00488305,0.0120722,0,0,0.00625547,0,0.00370632,0.0271462,0.00684142,0.015132,0.00872054,0.0178899,0.00640006,0.00360606,0.00858965,0.00722709,0.015486,0.00666477,0.0068517,0.00599044,0.0381248,0.00573526,0.00452255,0.0149997,0.004163,0.00687528,0.00598619,0.0111278,0.0149231,0.0146184,0,0,0.0118392,0,0.0128145,0.00727377,0.0353097,0.0152878,0.0224139,0.00516209,0.0148986,0.00270992,0.00855243,0.00433168,0.00820039,0.00760621,0.011292,0.0524424,0.0114614,0.00999272,0.00601928,0.00314598,0.00479471,0.00495432,0.0162782,0.0129509,0,0,0,0.0247919
1763,0,0,0,0,0.0158147,0.0116235,0,0,0,0.00286741,0.013897,0.00556716,0.0110901,0,0,0.00594038,0,0.00360679,0.0270605,0.00703791,0.0150689,0.00788448,0.016669,0.00648928,0.0033142,0.00841894,0.00736551,0.0150881,0.00680557,0.00684612,0.00589327,0.0380992,0.0035578,0.0044244,0.0149269,0.00415,0.00711772,0.00598552,0.0109786,0.0139679,0.0146569,0,0,0.0115982,0,0.0128125,0.00719878,0.0351003,0.014833,0.0224024,0.00446517,0.0140635,0.00311463,0.00841675,0.00410584,0.00857125,0.00776624,0.0109131,0.0520122,0.0109412,0.00920109,0.00604932,0.0028828,0.0047772,0.0049292,0.0165858,0.012839,0,0,0,0.0244989
1764,0,0,0,0,0.0157945,0.0118858,0,0,0,0.00221269,0.0140209,0.00644123,0.0101458,0,0,0.00568368,0,0.00354651,0.0269906,0.0073791,0.0149443,0.00717993,0.0153587,0.00655155,0.00309225,0.00831625,0.00744992,0.0146716,0.00695956,0.00678434,0.00582255,0.038102,0.00131369,0.00432582,0.014863,0.00416351,0.00739015,0.00596353,0.0109945,0.0130484,0.0147315,0,0,0.0113986,0,0.0128173,0.00721244,0.0348766,0.0144913,0.0223676,0.00450604,0.0132152,0.00351517,0.00829947,0.0038477,0.00885244,0.00800941,0.0105644,0.0515726,0.0104273,0.00854025,0.00625818,0.0026672,0.00475045,0.00493999,0.0169382,0.0127454,0,0,0,0.0242039
1765,0,0,0,0,0.0156064,0.0120952,0,0,0,0.00314046,0.0141387,0.00741499,0.0092971,0,0,0.00557646,0,0.00350982,0.0270216,0.00790655,0.0147697,0.00666576,0.0141472,0.00657093,0.00305633,0.00820425,0.0075196,0.0142808,0.00714349,0.00667572,0.0057968,0.038115,0.000914237,0.00431176,0.0148012,0.00431469,0.00763481,0.00593278,0.0110583,0.0122434,0.0147701,0,0,0.0112499,0,0.0128015,0.00719476,0.0346241,0.0141763,0.0223274,0.00512273,0.0124669,0.00393986,0.00825757,0.00357442,0.00926785,0.00848435,0.0102947,0.0511531,0.00988283,0.00797641,0.00654533,0.00248774,0.0047305,0.0049916,0.0172407,0.0125771,0,0,0,0.0238705
1766,0,0,0,0,0.0134738,0.010583,0,0,0,0.00537862,0.0141297,0.00870763,0.0076348,0,0,0.00528476,0,0.00359525,0.0272195,0.00851326,0.0146421,0.00605292,0.0117349,0.00604304,0.00310449,0.00777714,0.00758233,0.0136975,0.00740248,0.00652329,0.00574551,0.038174,0.00405579,0.00368166,0.0150237,0.00405986,0.00830135,0.00697059,0.0112952,0.0108581,0.0112538,0,0,0.012412,0,0.0126513,0.00512054,0.0341316,0.0135798,0.0223239,0.00694416,0.0107167,0.00872039,0.00826974,0.00327417,0.00994034,0.00956317,0.0103396,0.050611,0.00900415,0.0073564,0.00806418,0.00234841,0.00384902,0.00432168,0.0163573,0.0102665,0,0,0,0.0232397
1767,0,0,0,0,0.0144502,0.0126956,0,0,0,0.00762089,0.014162,0.010235,0.00620258,0,0,0.00621301,0,0.00344058,0.0274988,0.00956936,0.0142487,0.00594527,0.010485,0.00700325,0.00331409,0.00764791,0.00785311,0.0131774,0.0078956,0.0066293,0.00575231,0.0381873,0.00669998,0.00488428,0.0147617,0.00436211,0.00917854,0.00556703,0.0118217,0.00985404,0.014256,0,0,0.0111984,0,0.0130724,0.00742347,0.0337775,0.0132514,0.0220797,0.00890227,0.00997667,0.00490451,0.0082953,0.00334313,0.0106125,0.0107054,0.0106721,0.0501847,0.00815106,0.00717435,0.00967217,0.00252966,0.00469431,0.00494355,0.0185165,0.0115102,0,0,0,0.0236848
1768,0,0,0,0,0.0136769,0.0115695,0,0,0,0.00887499,0.0146063,0.0109297,0.00624706,0,0,0.00584545,0,0.00366784,0.0278368,0.0104579,0.0143385,0.00625778,0.0104246,0.00625223,0.00326446,0.00735931,0.00785281,0.0131452,0.00786823,0.00628373,0.00566618,0.0381688,0.00795115,0.00391158,0.014666,0.00466003,0.00893591,0.00653641,0.0113793,0.0097474,0.0125935,0,0,0.010971,0,0.0126509,0.0057477,0.0337361,0.0129254,0.0222549,0.00902867,0.0100369,0.00640502,0.00796982,0.00301205,0.0103554,0.0102539,0.0104981,0.0497584,0.00766787,0.00705189,0.00878539,0.00175914,0.00397246,0.00445689,0.0172092,0.0106478,0,0,0,0.0231588
1769,0,0,0,0,0.0132514,0.00889672,0,0,0,0.00989281,0.013566,0.0119245,0.00638724,0,0,0.0145416,0,0.0062519,0.0282496,0.0115806,0.0137394,0.00686214,0.0117958,0.00621089,0.00334045,0.00766348,0.00809452,0.0131119,0.00825198,0.00637085,0.00558946,0.0381039,0.00884724,0.00791504,0.014414,0.00245664,0.00951169,0.00609489,0.0117177,0.00990827,0.0118008,0,0,0.0113072,0,0.0127956,0.00623053,0.0333498,0.0130203,0.0216521,0.0103355,0.0117681,0.00366756,0.00810592,0.00328565,0.0106857,0.0105203,0.0108054,0.0494524,0.00739998,0.00718644,0.00935916,0.00323029,0.00405758,0.00457895,0.0145039,0.0106752,0,0,0,0.0231391
1770,0,0,0,0,0.0126213,0.00845053,0,0,0,0.0111468,0.0135549,0.0128488,0.00606687,0,0,0.0172716,0,0.00784862,0.0285293,0.0126806,0.0134593,0.00756945,0.0119591,0.00628338,0.00352519,0.00756664,0.00827155,0.0130144,0.00848776,0.00629963,0.00540123,0.0379773,0.0100806,0.00936828,0.0143086,0.00243732,0.00975701,0.00603149,0.0117073,0.00971005,0.0116069,0,0,0.0110233,0,0.0127541,0.00632152,0.033156,0.0127901,0.0215247,0.0113519,0.0120961,0.00338056,0.00796256,0.00307146,0.0107852,0.0105936,0.0109509,0.0488298,0.00703915,0.00733204,0.00968102,0.00300489,0.0041259,0.00470043,0.0141972,0.0103186,0,0,0,0.0231065
1771,0,0,0,0,0.0120544,0.00827957,0,0,0,0.0129092,0.0135181,0.0139851,0.00518412,0,0,0.0194392,0,0.00907518,0.0287098,0.0139004,0.0131284,0.00837622,0.0113886,0.0064668,0.00388676,0.0073902,0.00851874,0.0127297,0.00880297,0.00627487,0.00524109,0.0378311,0.0120051,0.0105401,0.0141852,0.00257429,0.00997762,0.00591306,0.0117064,0.00923891,0.0113153,0,0,0.0108669,0,0.0128049,0.00643854,0.0329681,0.0123618,0.0213772,0.0126662,0.0118899,0.0032469,0.00791927,0.00290425,0.0106671,0.0108428,0.0113429,0.0480196,0.00679904,0.00773233,0.0101669,0.00293374,0.00422593,0.00481843,0.014192,0.00990604,0,0,0,0.0230242
1772,0,0,0,0,0.0117039,0.00827224,0,0,0,0.0148757,0.0135005,0.015055,0.00424215,0,0,0.0211779,0,0.010018,0.0287723,0.0149699,0.0127865,0.00928592,0.0104859,0.00678364,0.00427613,0.00733271,0.00871948,0.0124475,0.00907115,0.00620831,0.00526526,0.0377582,0.0143281,0.0115673,0.014071,0.00302441,0.00988078,0.00582478,0.0114469,0.0087381,0.0110387,0,0,0.0107661,0,0.0128547,0.00651135,0.0328973,0.0116763,0.021268,0.0138462,0.0114334,0.00329146,0.00784847,0.00276922,0.010497,0.0107165,0.0117457,0.0470698,0.00677511,0.00823545,0.0103218,0.00289641,0.0043244,0.00479353,0.0141839,0.00958707,0,0,0,0.0229709
1773,0,0,0,0,0.0112999,0.00836014,0,0,0,0.0168944,0.0134943,0.0160674,0.00350748,0,0,0.0225404,0,0.0107021,0.0288768,0.0159289,0.0123829,0.0102783,0.00946032,0.00708821,0.00459584,0.0071565,0.00883195,0.0121942,0.00938266,0.00614114,0.00536037,0.0376597,0.0167478,0.0122774,0.0141157,0.00352874,0.00985271,0.00574832,0.0113177,0.00837885,0.0107103,0,0,0.0106662,0,0.0129265,0.00647197,0.0328861,0.0109819,0.0210585,0.0152167,0.0107805,0.00338913,0.00721074,0.00261288,0.0102453,0.0104081,0.0122048,0.0461419,0.00687754,0.00886608,0.0104761,0.00287193,0.00437769,0.00467691,0.0142426,0.00926596,0,0,0,0.0230676
1774,0,0,0,0,0.0109281,0.00846782,0,0,0,0.0189463,0.0135063,0.0169915,0.0035339,0,0,0.0236585,0,0.0112896,0.0290743,0.016801,0.0120096,0.0113447,0.00830754,0.00735443,0.00475775,0.00688225,0.0088439,0.0119914,0.0096431,0.00610002,0.00540331,0.0375231,0.0191993,0.0129953,0.0141013,0.00382118,0.0099885,0.00570652,0.0114896,0.00853747,0.0103535,0,0,0.0104846,0,0.013008,0.006315,0.0328989,0.010255,0.0208284,0.0166933,0.0100897,0.00361873,0.00661132,0.00253136,0.0100731,0.0101085,0.0126401,0.0452989,0.0066962,0.00955545,0.0108532,0.00283671,0.00431516,0.00470698,0.0142982,0.00898008,0,0,0,0.0230783
1775,0,0,0,0,0.0106259,0.00870868,0,0,0,0.0210474,0.0135804,0.0178031,0.00401904,0,0,0.0241558,0,0.0115954,0.0293252,0.0175672,0.0116412,0.0121672,0.00698175,0.00759122,0.00467895,0.00653364,0.00872692,0.0118639,0.00982008,0.00605411,0.00541874,0.0373469,0.0217129,0.0132065,0.0140288,0.00380751,0.0103017,0.00569651,0.0120572,0.00903211,0.0100819,0,0,0.0103023,0,0.0130508,0.00618791,0.0329538,0.0101671,0.0206067,0.0180724,0.0092732,0.00409145,0.00612696,0.00255373,0.00977855,0.00991068,0.0129633,0.0443929,0.00650561,0.0101513,0.0114539,0.00275944,0.00425344,0.00473695,0.0143698,0.00875012,0,0,0,0.0229735
1776,0,0,0,0,0.0105992,0.00750174,0,0,0,0.0227546,0.0132755,0.0184338,0.00449397,0,0,0.0292587,0,0.0148784,0.0296243,0.0182333,0.0111677,0.0130463,0.00659293,0.0082412,0.00447423,0.00617617,0.00857232,0.0119033,0.00998269,0.00602453,0.00545936,0.0371489,0.0237095,0.0167105,0.014045,0.00442217,0.0103887,0.00561849,0.0124723,0.00975352,0.00963348,0,0,0.0105082,0,0.0130867,0.00627571,0.0329494,0.0103799,0.0202264,0.0191801,0.0093399,0.00313768,0.00592169,0.00278462,0.00970967,0.00993969,0.0132453,0.043633,0.00655985,0.0106551,0.0118029,0.00344288,0.00420658,0.00476888,0.0129982,0.00885489,0,0,0,0.0233346
1777,0,0,0,0,0.0101383,0.0069058,0,0,0,0.0243268,0.0132215,0.0188537,0.00533533,0,0,0.0321191,0,0.0166307,0.0300138,0.0186721,0.0108181,0.0137355,0.0059207,0.00869734,0.00429453,0.00563955,0.00820395,0.0120314,0.0100389,0.00598434,0.0054658,0.0368693,0.0256033,0.0184157,0.0140452,0.00511629,0.0103162,0.00570415,0.0129097,0.0108264,0.00917962,0,0,0.0102868,0,0.0130874,0.00615158,0.0329352,0.01063,0.019697,0.0202644,0.00914694,0.00318898,0.00566978,0.00306948,0.00978652,0.0100539,0.013655,0.0427159,0.00693349,0.0113901,0.0121196,0.00346152,0.00415741,0.00481361,0.0124071,0.00862659,0,0,0,0.023591
