Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,,LFHD,LWRA
1585,0.00875818,0.000414355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00481936,0,0.00784437,0,0,0,0.0145047,0.0248399,0.012323,0.0622267,0.0144676,0.00654329,0.0126879,0.011021,0.0069124,0.0112704,0.00895619,0.0223325,0,0.0108959,0.00980184,0.0056102,0.0329387,0.00137568,0.0112046,0.0169854,0.0070878,0.0174567,0.0144085,0.00661868,0.00680893,0,0,0.0335459,0,0.0176062,0.015802,0.0535024,0.0180785,0.0133772,0.00787017,0.0112619,0.0123983,0.00500923,0.0211269,0.00934553,0.0124408,0.0143997,0.0567332,0.0147324,0.0162209,0.006244,0.0237828,0.0303909,0.00663549,0.00438148,0.00930193,0,0,0,0,0,0.0155232
1586,0.00891745,0.000444348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00511313,0,0.00791052,0.0090925,0,0,0.0149533,0.0240379,0.0129793,0.0621505,0.0144939,0.0064254,0.0127241,0.0104859,0.00696591,0.0110711,0.0103451,0.0222786,0,0.0109208,0.00987133,0.00562506,0.0328739,0.00129466,0.0114697,0.0176409,0.00713449,0.0174036,0.0144271,0.00650386,0.00706895,0,0,0.0335973,0,0.0176562,0.0157896,0.0534846,0.0180819,0.0133275,0.00785239,0.0106581,0.0123361,0.00500049,0.0211033,0.00980873,0.0124559,0.014423,0.0567299,0.0147277,0.0162537,0.00614638,0.0238278,0.0303879,0.0066898,0.00451227,0.00940852,0,0,0,0,0,0.0149335
1587,0.00916423,0.000429345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00492764,0,0.00775886,0.00879543,0,0,0.0151169,0.0243414,0.0130786,0.0620902,0.0142858,0.00630566,0.0126863,0.00957539,0.00671534,0.0109811,0.011003,0.022315,0,0.010928,0.00977474,0.00575108,0.03276,0.00127159,0.0112357,0.0173557,0.00752386,0.0173891,0.0146627,0.00636512,0.00736079,0,0,0.0335693,0,0.0176582,0.015834,0.0533851,0.0186986,0.0133525,0.00825396,0.00968533,0.0122689,0.00500383,0.0212374,0.0100196,0.0123729,0.014626,0.0566499,0.0148152,0.0165393,0.00649059,0.0238616,0.030466,0.00667244,0.00453869,0.00956004,0,0,0,0,0,0.0152513
1588,0.00918718,0.000361391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00520026,0,0.00802201,0.0088652,0,0,0.0148784,0.0252114,0.0126695,0.0621424,0.0145309,0.00632398,0.0126514,0.00949853,0.0067667,0.0109545,0.0109289,0.0222852,0,0.0108628,0.0096608,0.00643402,0.0328392,0.00094217,0.0110105,0.0168977,0.00760951,0.0173615,0.0147146,0.00632014,0.0074351,0,0,0.0336066,0,0.0176436,0.0159591,0.0533773,0.0189474,0.0133569,0.00826689,0.00952186,0.012257,0.00503194,0.021277,0.0100482,0.0123424,0.0146851,0.0566594,0.014872,0.0165978,0.00665203,0.0239805,0.0303488,0.00664983,0.00452626,0.00951708,0,0,0,0,0,0.0158484
1589,0.0092323,0.000338227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00561412,0,0.00845519,0.00906398,0,0,0.0146645,0.0260795,0.0123516,0.0621341,0.0149845,0.00644926,0.0125179,0.00955362,0.00672274,0.0108182,0.0107048,0,0,0.0107515,0.00937673,0.00676681,0.0328431,0.000549818,0.0109194,0.0168321,0.00769199,0.0172723,0.0147426,0.0063637,0.00756215,0,0,0.0337611,0,0.0176323,0.0160237,0.0531782,0.0190091,0.0132893,0.00824635,0.00943431,0.0122153,0.00504989,0.02134,0.0100352,0.012352,0.0146786,0.0566526,0.0149033,0.0166168,0.0067535,0.0239877,0.0301817,0.00672172,0.00450764,0.00950396,0,0,0,0,0,0.0163763
1590,0.00919278,0.000353313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00606462,0,0.00858999,0.00898968,0,0,0.014844,0.0248844,0.012586,0.0621874,0.0150906,0.00629995,0.012729,0.00959114,0.00674127,0.0104373,0.0107367,0.0220635,0,0.0107825,0.00977107,0.00685387,0.0330161,0.00088339,0.0109924,0.0170292,0.00772535,0.0173208,0.0148333,0.00627282,0.00754236,0,0,0.0336419,0,0.0175866,0.015987,0.0531282,0.0190576,0.0134304,0.00818884,0.00954346,0.0121297,0.00508298,0.0212865,0.00997868,0.0122889,0.0146758,0.0566702,0.0149366,0.0166305,0.00675538,0.0237093,0.0301904,0.00668295,0.00449756,0.00950984,0,0,0,0,0,0.0156102
1591,0.00919518,0.000629615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00651965,0,0.00903703,0.00910617,0,0,0.0149853,0.0242092,0.0127853,0.0621441,0.0155184,0.00637372,0.0126394,0.0097385,0.0068293,0.00976057,0.0106546,0,0,0.0106658,0.00952938,0.00690346,0.0330496,0.00103691,0.0110885,0.0170814,0.00768857,0.0173049,0.0147362,0.00628604,0.00766045,0,0,0.033791,0,0.0176723,0.0160027,0.0529878,0.0190047,0.0134019,0.00814606,0.00957331,0.0120837,0.00504738,0.0212002,0.0100512,0.0123264,0.0145788,0.0566262,0.0148498,0.0165332,0.00688579,0.0237406,0.0301761,0.00673558,0.00456042,0.00953801,0,0,0,0,0,0.0151676
1592,0.00911493,0.000855168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00710912,0,0.00925075,0.00898702,0,0,0.0149554,0.0242041,0.0129044,0.0623009,0.0157637,0.00626306,0.0128618,0.00997031,0.00679316,0.0101268,0.0107848,0.0214752,0,0.0106926,0.00995434,0.00705887,0.0333124,0.00171017,0.0110679,0.0170744,0.00764386,0.0173619,0.0147248,0.00633332,0.0075919,0,0,0.0338716,0,0.017727,0.016085,0.0530548,0.018945,0.0134405,0.00794276,0.00984654,0.0120525,0.00511127,0.0211441,0.00998986,0.0122429,0.0145912,0.0567263,0.0148703,0.016521,0.00688906,0.0237448,0.0302137,0.00668037,0.00451632,0.0094282,0,0,0,0,0,0.0151931
1593,0.00916286,0.000410574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00765672,0,0.00965702,0.00898868,0,0,0.0149857,0.0240642,0.0130315,0.0623522,0.0161845,0.00624383,0.0128833,0.0101265,0.00688028,0.010293,0.0107812,0.0213275,0,0.0106417,0.00995621,0.00722261,0.0334754,0.00216974,0.0111039,0.0172225,0.00756691,0.0173619,0.0146879,0.00638112,0.00764055,0,0,0.033934,0,0.0177811,0.0161741,0.0530498,0.0188915,0.0134394,0.0078664,0.00994764,0.0119788,0.00515366,0.0211292,0.00997183,0.0122229,0.0145886,0.056726,0.0148551,0.0165238,0.00677594,0.0237665,0.0301573,0.00666948,0.00453918,0.00941181,0,0,0,0,0,0.0150541
1594,0.00915703,0.000892471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00815377,0,0.0100417,0.00905825,0,0,0.0148724,0.0243868,0.0127888,0.0623846,0.0166131,0.0062408,0.0129236,0.0102628,0.00666336,0.0102859,0.0107381,0.0211126,0,0.0105652,0.0100583,0.00736409,0.0336807,0.00259223,0.0109795,0.0169119,0.00758371,0.0173266,0.0146663,0.00641052,0.00767543,0,0,0.0340478,0,0.0178023,0.0161705,0.0530308,0.0188196,0.0134861,0.00781061,0.0100372,0.0119838,0.00517553,0.0211217,0.00996245,0.0122184,0.0145852,0.0567185,0.0148474,0.016501,0.00668238,0.0238304,0.0301229,0.00670395,0.00459717,0.0093837,0,0,0,0,0,0.0153067
1595,0.00913931,0.000871106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00855829,0,0.0104172,0.00924184,0,0,0.0147322,0.0246508,0.0125766,0.0623784,0.0170047,0.00626938,0.0130067,0.0105044,0.00636884,0.0103132,0.0107221,0.0207901,0,0.010476,0.0101666,0.00751673,0.0339207,0.00293801,0.0108491,0.0165708,0.00757444,0.0172896,0.0146635,0.00649709,0.00765687,0,0,0.0339926,0,0.0178057,0.0161227,0.0530238,0.018789,0.0135029,0.00774756,0.0102984,0.0119758,0.00517513,0.0211132,0.009989,0.0121879,0.0145636,0.0567241,0.0148412,0.0164721,0.00658689,0.0238586,0.0301025,0.00672593,0.00463623,0.00933776,0,0,0,0,0,0.0155172
1596,0.00903666,0.000849217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0086504,0,0.0105853,0,0,0,0.0146051,0.024863,0.0124953,0.0624988,0.0172024,0.0063519,0.0130907,0.0109685,0.00679941,0.0104716,0.0107038,0.0206193,0,0.0104074,0.0102268,0.00755539,0.0340968,0.0030029,0.0107133,0.0164463,0.00760298,0.0172813,0.0146814,0.0066552,0.00746964,0,0,0.0339,0,0.0177822,0.0161053,0.053021,0.0188411,0.0136245,0.00773072,0.0108153,0.0119773,0.0051858,0.0211127,0.0100048,0.012124,0.0145259,0.0566856,0.0148052,0.0164512,0.00667645,0.0238491,0.0301391,0.00668238,0.00456892,0.00920919,0,0,0,0,0,0.0156517
1597,0.00926419,0.000752379,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00905514,0,0.0108667,0.00916316,0,0,0.0144329,0.0249216,0.012316,0.0625111,0.017383,0.00618035,0.0131083,0.0102768,0.00713423,0.010292,0.010697,0.0207893,0,0.010419,0.0100479,0.00765463,0.0340918,0.00335156,0.0106875,0.0163888,0.00781301,0.0172016,0.0147708,0.00650575,0.00784121,0,0,0.0339874,0,0.0178549,0.0160732,0.0530226,0.0190093,0.0136126,0.00782784,0.0100603,0.0120263,0.0051712,0.0211556,0.00985991,0.0121034,0.0145971,0.0566528,0.0148392,0.016549,0.00677598,0.023949,0.0301494,0.0067448,0.00465085,0.00935955,0,0,0,0,0,0.0156747
1598,0.00911983,0.000796562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00918406,0,0.0110526,0,0,0,0.0145769,0.0248574,0.0123766,0.0626941,0.0176233,0.00627927,0.0131288,0.0110135,0.00592241,0.0104596,0.0107494,0.0207266,0,0.0103423,0.00993791,0.00773002,0.034301,0.00347266,0.0107569,0.0165079,0.00773437,0.0172424,0.0147502,0.00666646,0.00758748,0,0,0.0337864,0,0.0178443,0.0160075,0.0529624,0.0189796,0.0137616,0.0077773,0.0108786,0.0118957,0.00522135,0.0211312,0.00963371,0.0120706,0.01457,0.0566336,0.0148094,0.0165132,0.00684663,0.0238272,0.0302524,0.00672687,0.0045411,0.0091908,0,0,0,0,0,0.0156858
1599,0.00913212,0.00100288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00948436,0,0.0112953,0,0,0,0.0147926,0.0242692,0.0125822,0.0627503,0.0178871,0.00630224,0.0131006,0.0112349,0.0053958,0.0106708,0.0109195,0.0206605,0,0.0103354,0.00984173,0.00784233,0.0344095,0.00377255,0.0109787,0.016966,0.00770298,0.0172616,0.014687,0.00667221,0.00761402,0,0,0.0337592,0,0.017817,0.0160511,0.0528849,0.0188777,0.0138445,0.00761811,0.0110869,0.0117586,0.00522258,0.0210795,0.00970383,0.0120548,0.0145139,0.0566276,0.0147893,0.0164473,0.00683612,0.0237896,0.0301121,0.00668908,0.00457057,0.00917235,0,0,0,0,0,0.0153537
1600,0.00911593,0.00127194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098376,0,0.0116043,0,0,0,0.015109,0.0234152,0.0130198,0.0628179,0.0181844,0.00632288,0.0131725,0.0113919,0.00590062,0.0107153,0.0109495,0.0205844,0,0.0103208,0.00979271,0.00798159,0.0345227,0.00409232,0.0112627,0.0177426,0.00771692,0.0172209,0.0146345,0.00662717,0.00764551,0,0,0.0338358,0,0.0177686,0.0161592,0.0528121,0.0187841,0.013923,0.00743858,0.0111967,0.0116736,0.00520119,0.0209816,0.0097904,0.0120454,0.0144557,0.0566307,0.0147756,0.0163678,0.0067678,0.0237668,0.0299689,0.00668389,0.00462034,0.00912794,0,0,0,0,0,0.0147039
1601,0.0099304,0.00176079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102783,0,0.0119903,0,0,0,0.0269651,0.0141334,0.0206465,0.0629516,0.0186715,0.0063218,0.0131756,0.0115619,0.00742373,0.0106399,0.0108428,0.0204399,0,0.0102145,0.00970072,0.00817496,0.0347327,0.00451364,0.0168,0.0282744,0.00770796,0.0170889,0.0145352,0.00663089,0.00806338,0,0,0.0341787,0,0.0179022,0.0164466,0.0527932,0.0186173,0.013964,0.0070917,0.0113261,0.0117542,0.0052037,0.0208715,0.00975739,0.0120245,0.0143666,0.0566971,0.014746,0.0162376,0.0067769,0.0239996,0.029891,0.00679415,0.00439327,0.00944127,0,0,0,0,0,0
1602,0.00886035,0.00172827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063537,0,0.00557953,0,0,0,0.0147575,0.0256497,0.0125139,0.0624858,0.01156,0.00469378,0.0179394,0.0142748,0.00500589,0.00856684,0.00712528,0.0163766,0.0239186,0.0145144,0.0150382,0.00520532,0.0315488,0.0118828,0.0107773,0.0167109,0.00826789,0.0171791,0.0147164,0.00786644,0.00721908,0,0,0.0340634,0,0.0179246,0.0163604,0.054175,0.0180735,0.0143455,0.00533162,0.0141708,0.0118234,0.00570053,0.0202616,0.00910918,0.0111646,0.0143024,0.0573379,0.0149127,0.0159447,0.00722702,0.023988,0.0299674,0.00676429,0.00464754,0.00880156,0,0,0,0,0,0.016119
1603,0.00908141,0.0015614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453137,0,0.00530887,0,0,0,0.014812,0.0253972,0.0125623,0.0625397,0.0118677,0.0046818,0.0175387,0.0133006,0.00493057,0.00856875,0.00696118,0.0164556,0.0236665,0.0139877,0.0144778,0.00461079,0.0316946,0.0100701,0.0107165,0.0165483,0.00819757,0.0172006,0.0148826,0.00733888,0.0074675,0,0,0.0340433,0,0.0179166,0.0163501,0.0541589,0.018523,0.014518,0.00576622,0.013253,0.0118619,0.00560481,0.0202755,0.00916786,0.0112368,0.0144392,0.0572301,0.014977,0.0162241,0.00714393,0.023995,0.0299344,0.00671715,0.00457316,0.0089652,0,0,0,0,0,0.0161185
1604,0.00900109,0.00159596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105317,0,0.0123434,0,0,0,0.0148058,0.0248281,0.0125959,0.0631369,0.0187703,0.00647471,0.0128244,0.0122542,0.00559762,0.0106336,0.0102224,0.0201854,0,0.0100047,0.00970111,0.00848315,0.0350169,0.00474502,0.010665,0.0164976,0.00748219,0.0170975,0.0141352,0.0067344,0.00771055,0,0,0.0344238,0,0.0179969,0.0164426,0.052824,0.0181637,0.0139577,0.00637439,0.0118838,0.0117127,0.00513425,0.0204734,0.00990565,0.0120719,0.0140822,0.0567769,0.0145471,0.015885,0.00692921,0.0240909,0.029813,0.00682882,0.00482714,0.00883634,0,0,0,0,0,0.0158145
1605,0.00911847,0.00166625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446825,0,0.0053978,0,0,0,0.0148289,0.0248497,0.0125384,0.0625972,0.0117975,0.00470021,0.0177368,0.0132722,0.00632283,0.00877736,0.00699735,0.0163,0.0239488,0.0141026,0.0145574,0.00470106,0.0317535,0.00992387,0.010621,0.0166115,0.00807868,0.0171645,0.0146336,0.00727452,0.00761429,0,0,0.0345678,0,0.0179552,0.0163171,0.0540999,0.0183984,0.0145895,0.0056165,0.0132592,0.0118243,0.00554582,0.0201718,0.00923112,0.0112689,0.0143712,0.0571992,0.0149087,0.01615,0.00707249,0.0239932,0.0298366,0.00675511,0.00472849,0.00890831,0,0,0,0,0,0.0157012
1606,0.00894656,0.00191696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00514053,0,0.00512788,0,0,0,0.0147587,0.0248364,0.01251,0.0625906,0.0116544,0.00472391,0.017587,0.0142033,0.00646935,0.00881522,0.00728196,0.0162785,0.0232182,0.0137554,0.0143288,0.00423671,0.0319225,0.0102783,0.0105908,0.0165644,0.0081706,0.0171419,0.0143908,0.00770574,0.00745209,0,0,0.0346351,0,0.0180182,0.0162905,0.0541389,0.0178757,0.0144819,0.00511242,0.0140791,0.0116783,0.00556292,0.0201631,0.00926861,0.0112123,0.0141467,0.0572815,0.0147851,0.0157952,0.00719814,0.0239833,0.029765,0.00676655,0.00493542,0.00869431,0,0,0,0,0,0.0157483
1607,0.00899904,0.00198201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00532119,0,0.00487635,0.00849147,0,0,0.0152523,0.0247709,0.0129774,0.0625382,0.0116383,0.00480471,0.0173957,0.0144076,0.00591644,0.00880821,0.00746107,0.0163869,0.022802,0.0134119,0.013907,0.0037414,0.0319765,0.0100223,0.0108543,0.0167145,0.00819485,0.0170644,0.0141888,0.00785151,0.0076586,0,0,0.0346028,0,0.0180871,0.0163927,0.0541349,0.0174901,0.0143054,0.0047367,0.0141091,0.0115094,0.00550539,0.0199239,0.00919012,0.0112517,0.0139702,0.057362,0.0146677,0.0154798,0.0074943,0.0240755,0.029639,0.00679017,0.00514382,0.00873467,0,0,0,0,0,0.0158252
1608,0.00881315,0.0020034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00538535,0,0.00498796,0,0,0,0.0152197,0.0246879,0.0129246,0.0626756,0.0118033,0.00479706,0.0173941,0.0149536,0.00559065,0.00869237,0.00745238,0.0162343,0.0227411,0.0133792,0.0138836,0.0038144,0.0321439,0.00999688,0.0108515,0.0165986,0.00824203,0.0170929,0.0141437,0.00801391,0.00742384,0,0,0.034452,0,0.018042,0.0164568,0.0540923,0.0174661,0.0144441,0.00473743,0.0147422,0.0113955,0.00553631,0.0198051,0.00898987,0.0112378,0.0139349,0.0573313,0.0146488,0.0154543,0.00756087,0.0239379,0.0296336,0.0067018,0.00516301,0.00852118,0,0,0,0,0,0.0158756
1609,0.00880662,0.00201732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00535725,0,0.0050002,0,0,0,0.0152705,0.0246373,0.0128586,0.06275,0.0118031,0.00478967,0.0173857,0.0149911,0.00561694,0.00821664,0.00736023,0.016175,0.022789,0.0134115,0.0138165,0.00384585,0.0321853,0.00987013,0.0108627,0.0165416,0.00831072,0.0171121,0.0141053,0.00796585,0.00750252,0,0,0.0345745,0,0.018062,0.016509,0.0540779,0.0174273,0.0144549,0.00464598,0.0147478,0.011324,0.00551289,0.0197645,0.00897625,0.0112453,0.0139247,0.0573194,0.0146435,0.0154337,0.00769442,0.0239222,0.0295998,0.00663852,0.00519438,0.00848973,0,0,0,0,0,0.0158886
