Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,LASI,LFHD,LWRA,RTHI,LELB,,x76,x77
1234,0.063044,0.0135327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016932,0,0.0207929,0,0,0.0378448,0.0455367,0.056123,0.0321928,0.0201916,0.0251508,0.0247985,0.0601573,0.0192849,0.0328113,0.033964,0.0293563,0.0806197,0,0.0223024,0.0148009,0.0196725,0.0408148,0,0.0115761,0.022246,0.0141673,0.0343715,0.0759161,0,0,0.0333674,0,0.00941335,0.0178002,0.0421408,0.0173323,0.0211475,0.0365319,0.0232212,0.080437,0.0201046,0.0227946,0.0208451,0.0110133,0.0327769,0.0066154,0.00940025,0.0190843,0.0286646,0.0144202,0.0171586,0.0255887,0.0565238,0,0,0.0240196,0,0.0475065,0.013166,0.0464305,0,0,0
1235,0.0640168,0.0144615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173263,0,0.0212577,0,0,0.0376871,0.0460336,0.0557557,0.0324157,0.0205608,0.0250926,0.0251693,0.0607294,0.0191416,0.0327247,0.0339118,0.0295272,0.0808556,0,0.0225269,0.0146223,0.0204331,0.0418583,0,0.0120408,0.0160336,0.0142398,0.0345536,0.0772335,0,0,0.0354376,0,0,0.0220268,0.0424664,0.0177197,0.0207516,0.0364583,0,0.0821089,0.0199461,0.0229579,0.0211274,0.0111827,0.0325298,0.00689197,0.00960447,0.0200093,0.0300366,0.0197918,0.0183359,0.0257065,0.0569854,0,0,0,0,0.047176,0.0133221,0.0474515,0,0,0
1236,0.0644454,0.0142174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182102,0,0.0217759,0,0,0.0375158,0.0458651,0.0560481,0.0326211,0.0204197,0.024968,0.0244305,0.060787,0.0188973,0.032465,0.0336145,0.0293797,0.0807711,0,0.0226771,0.0146631,0.0215565,0.0416321,0,0.011747,0.0159653,0.0141997,0.0343645,0.0776125,0,0,0.0358593,0,0,0.0217906,0.042336,0.0176847,0.0208736,0.0362309,0.0231154,0.0821932,0.0200343,0.0229365,0.0209428,0.0109163,0.0326078,0.00684031,0.00929159,0.0196282,0.0296056,0.0193742,0.018151,0.0252749,0.0573185,0,0,0.024433,0,0.0472739,0.0130488,0.0472871,0,0,0
1237,0.0647086,0.0142342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019075,0,0.0222311,0,0,0.0373643,0.0458976,0.0560321,0.0327256,0.0205089,0.0248638,0.0243401,0.0608249,0.0187024,0.0324678,0.0334166,0.029337,0.0807558,0,0.0228013,0.0146478,0.0224338,0.0418108,0,0.0116882,0.0159855,0.0142153,0.0343712,0.0779128,0,0,0.0358857,0,0,0.0214976,0.0423902,0.0177992,0.0207811,0.0362131,0.0230772,0.0823397,0.0200173,0.0229701,0.0209751,0.0108663,0.0325434,0.00691863,0.00919428,0.0197617,0.0292946,0.0191236,0.0180673,0.0251675,0.0574421,0,0,0.0244519,0,0.0472331,0.0132353,0.0475359,0,0,0
1238,0.0649923,0.0143612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197483,0,0.0226495,0,0,0.0372011,0.0459183,0.0559914,0.0328093,0.0205965,0.0247258,0.0243246,0.0608278,0.0185018,0.0323971,0.0332276,0.0292863,0.0807228,0,0.0228799,0.014645,0.0231388,0.041993,0,0.0117251,0.0159779,0.0142538,0.0344291,0.0781988,0,0,0.0357788,0,0,0.0211523,0.0424588,0.0179644,0.0206765,0.0362798,0.0231546,0.0824655,0.0199718,0.0230187,0.0210455,0.0108347,0.0324774,0.0069813,0.00911462,0.019933,0.0290762,0.018925,0.01808,0.0250576,0.057594,0,0,0.0245302,0,0.0471914,0.0138663,0.0477951,0,0,0
1239,0.0653312,0.0144566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202285,0,0.022982,0,0,0.0370493,0.0459257,0.0559931,0.0330137,0.0206697,0.0245488,0.0242879,0.0608836,0.0183005,0.0321941,0.033048,0.029217,0.0806318,0,0.022869,0.0146592,0.0238776,0.0420842,0,0.0118067,0.0159367,0.0143229,0.0344937,0.078606,0,0,0.0355863,0,0,0.0207356,0.0424995,0.0181689,0.0205876,0.0363927,0.0232553,0.0825923,0.0199045,0.0231007,0.0211689,0.0108274,0.0324011,0.00702231,0.0090622,0.0201392,0.0288925,0.0187394,0.0179779,0.0249649,0.0578993,0,0,0.0247098,0,0.0471282,0.0140715,0.0479584,0,0,0
1240,0.0656616,0.0146142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206458,0,0.0232651,0,0,0.0369089,0.0459793,0.0560484,0.0333165,0.0207713,0.0243622,0.0242784,0.0610815,0.0181013,0.0320499,0.0328688,0.0291099,0.080562,0,0.022754,0.0147061,0.0245482,0.0421683,0,0.0119014,0.0158742,0.0144217,0.0345652,0.0791199,0,0,0.0353098,0,0,0.0202983,0.0425374,0.018424,0.0204872,0.036467,0.0233607,0.0828155,0.019819,0.0231775,0.0213121,0.0108595,0.032317,0.00711069,0.00910194,0.0204643,0.0287509,0.0185515,0.0179237,0.0249122,0.0582282,0,0,0.0249449,0,0.0470827,0.0139697,0.0481439,0,0,0
1241,0.0660498,0.0148827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209714,0,0.0235632,0,0,0.0367787,0.0461203,0.0561675,0.0336762,0.0208781,0.0242021,0.024315,0.061359,0.017964,0.0319463,0.0326944,0.0289818,0.0805443,0,0.0227703,0.0147735,0.0247387,0.0422857,0,0.0120522,0.0158485,0.0145684,0.0346517,0.0797286,0,0,0.0350293,0,0,0.0196717,0.0425846,0.0186848,0.0203906,0.0365707,0.0235185,0.0831549,0.0197709,0.0232533,0.0214653,0.0109018,0.0322326,0.00720247,0.00916791,0.0208013,0.028493,0.0183473,0.0179324,0.0248838,0.0586339,0,0,0.0251753,0,0.0470749,0.0138566,0.0483342,0,0,0
1242,0.0665671,0.0151465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021053,0,0.0238415,0,0,0.036649,0.0462934,0.0562317,0.0341718,0.0209571,0.0240284,0.0243129,0.0617224,0.0178722,0.0317722,0.0325068,0.0288676,0.0805283,0,0.0228529,0.0148754,0.0246705,0.0424549,0,0.0122822,0.0158445,0.0147488,0.0347257,0.0804667,0,0,0.0347168,0,0,0.0187286,0.0426394,0.0189505,0.020295,0.0366565,0.0236347,0.0836376,0.0197147,0.0233183,0.0216058,0.0109873,0.032147,0.00729129,0.00927014,0.0211705,0.0280649,0.0181625,0.0178685,0.0248031,0.0592514,0,0,0.0253546,0,0.0470406,0.0138354,0.0486049,0,0,0
1243,0.0669501,0.0153699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209807,0,0.0240247,0,0,0.0365356,0.0463477,0.0562553,0.0344672,0.0210168,0.0238651,0.0243411,0.0619169,0.0178245,0.0315836,0.0323183,0.0287686,0.0804492,0,0.0229487,0.0149793,0.02456,0.0425221,0,0.01254,0.0157633,0.0148731,0.03478,0.0809466,0,0,0.0342986,0,0,0.0179634,0.0426611,0.0192769,0.0201782,0.0367483,0.023785,0.0840131,0.0196421,0.0233525,0.0216867,0.0110917,0.032085,0.00737577,0.00941791,0.0217648,0.027868,0.0180796,0.0178912,0.0246801,0.0598043,0,0,0.0254787,0,0.0470795,0.0138165,0.0487313,0,0,0
1244,0.0675768,0.0157185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207875,0,0.0240676,0,0,0.0364625,0.0465054,0.0563002,0.0346214,0.0210851,0.0236798,0.0243036,0.0622219,0.0177874,0.0315632,0.0321607,0.0287117,0.0803332,0,0.0229771,0.0150797,0.0246041,0.0426975,0,0.0126956,0.0156777,0.0149239,0.0347986,0.0815981,0,0,0.0340029,0,0,0.0168904,0.0426584,0.0196729,0.0200783,0.0367156,0.0238926,0.0845096,0.0195545,0.0233396,0.0216896,0.0112306,0.0320278,0.00751717,0.00965741,0.0222127,0.0274792,0.0181287,0.0178557,0.0243986,0.0604821,0,0,0.0255515,0,0.0471056,0.0137452,0.0489911,0,0,0
1245,0.0664889,0.0154422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020854,0,0.0241632,0,0,0.0364492,0.0463055,0.056397,0.0347569,0.0212267,0.023541,0.0246199,0.0614626,0.0177201,0.0316178,0.0319935,0.0286391,0.0801709,0,0.022979,0.01524,0.0248657,0.0424085,0,0.0127742,0.0223511,0.015039,0.0348597,0.0796234,0,0,0.0295164,0,0.010077,0.0125541,0.0426712,0.0201455,0.0199736,0.036629,0.0244061,0.0820243,0.0194323,0.0232769,0.0216555,0.0114521,0.0319856,0.00769192,0.0100648,0.0226045,0.0259672,0.0128399,0.0188117,0.0240128,0.0596246,0,0,0.0256293,0,0.0473084,0.0135806,0.0489988,0,0,0
1246,0.0667733,0.0155914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206906,0,0.0242458,0,0,0.0364213,0.0461282,0.0564445,0.0348461,0.0212756,0.0234495,0.0245481,0.0614622,0.0177632,0.031695,0.0319165,0.0285709,0.0800553,0,0.0229822,0.0154089,0.0247453,0.0424658,0,0.0127887,0.0225521,0.0152304,0.0348321,0.08033,0,0,0.0300125,0,0.0102822,0.0123541,0.0426445,0.0205875,0.0199005,0.0366135,0.0245026,0.082813,0.0193023,0.0232632,0.0216589,0.0116423,0.0319433,0.00784245,0.0103549,0.0228488,0.0257225,0.0130449,0.0192594,0.0238349,0.0601891,0,0,0.0256413,0,0.0472985,0.013475,0.0490377,0,0,0
1247,0.0671494,0.0158184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205017,0,0.0242368,0,0,0.0363546,0.0460992,0.0564598,0.0347749,0.0213318,0.0234043,0.0245731,0.0615668,0.0179066,0.0318391,0.0318654,0.0284793,0.0799264,0,0.0229757,0.0155653,0.0244113,0.0424989,0,0.0128458,0.0229371,0.0154367,0.0348517,0.0812381,0,0,0.0304225,0,0.01056,0.0118365,0.0426248,0.0210269,0.0198402,0.0367042,0.0247421,0.0835824,0.0191822,0.0233137,0.0217568,0.0118206,0.0318455,0.00795377,0.0105848,0.0231188,0.0252162,0.0133421,0.0192894,0.0238917,0.0608937,0,0,0.0256753,0,0.0473124,0.0136248,0.0491274,0,0,0
1248,0.0674633,0.01599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204194,0,0.0241694,0,0,0.0362821,0.0461261,0.056441,0.0346328,0.0213879,0.0234098,0.0246513,0.0616203,0.0180598,0.0320484,0.0318288,0.028372,0.0798295,0,0.0230029,0.0157001,0.0241774,0.0424974,0,0.0130358,0.0228578,0.015499,0.034868,0.0820517,0,0,0.0307256,0,0.0107678,0.0112695,0.042592,0.0213184,0.0197318,0.0367958,0.0250237,0.0843685,0.0191075,0.0233607,0.0219061,0.0119457,0.0317572,0.00798685,0.0107587,0.0233884,0.0250295,0.013562,0.0193586,0.0240466,0.0614852,0,0,0.0256799,0,0.0473832,0.0139652,0.0492072,0,0,0
1249,0.0677446,0.0161309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203863,0,0.0240664,0,0,0.0362337,0.0461105,0.0564162,0.0345039,0.0214302,0.023433,0.0247562,0.0616554,0.0181954,0.0322328,0.031813,0.0282825,0.079811,0,0.0230432,0.0157876,0.024111,0.0425255,0,0.0131245,0.0227477,0.0155163,0.0349284,0.0828911,0,0,0.0308589,0,0.0110133,0.0109894,0.0425303,0.021681,0.0195956,0.0369885,0.025245,0.0853256,0.0191436,0.0234755,0.0221153,0.0122561,0.0316146,0,0.0112588,0.0234717,0.0253882,0.0132662,0.0194833,0.0241662,0.0620187,0,0,0.0257474,0,0.0474505,0.0138075,0.049284,0,0,0
1250,0.0681103,0.016259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020287,0,0.0239829,0,0,0.0362068,0.0460166,0.0564722,0.0343629,0.0214322,0.0234272,0.0247104,0.061676,0.0183113,0.0324053,0.0317817,0.0281753,0.0797671,0,0.0230773,0.0158661,0.0240655,0.0426031,0,0.0133604,0.0225254,0.0155126,0.034848,0.0838268,0,0,0.0307692,0,0.0112002,0.0110148,0.0424634,0.0216249,0.0194418,0.0370478,0.0252757,0.0864405,0.0191732,0.0234546,0.022187,0.0119855,0.0316922,0.00792512,0.0109217,0.0236508,0.0262608,0.0125809,0.0197081,0.0242217,0.0625814,0,0,0.0257886,0,0.047519,0.0135132,0.0493457,0,0,0
1251,0.0706627,0.0177527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199277,0,0.0239698,0,0,0.0361288,0.0463651,0.0565042,0.0342847,0.0213291,0.0234956,0.0241259,0.063215,0.0185075,0.0325737,0.0318788,0.0281237,0.0798226,0,0.0231748,0.0159261,0.0237854,0.0434464,0,0.0129293,0.0143325,0.0156855,0.0347248,0.0871441,0,0,0.0340618,0,0,0.0133249,0.0423889,0.0219278,0.019392,0.0370407,0.024754,0.0897966,0.0191897,0.0234869,0.022233,0.0119703,0.0316698,0.00795071,0.0108533,0.0232878,0.027623,0.0170257,0.0205004,0.02387,0.0647245,0,0,0.0258166,0,0.0472166,0.0134732,0.0498002,0,0,0
1252,0.0601764,0.0133645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207508,0,0.0240951,0,0,0.0366479,0.0441022,0.0565576,0.0337531,0.0221492,0.0236576,0.0276772,0.054621,0.01841,0.032827,0.0315854,0.0279158,0.0796036,0,0.0230408,0.0160062,0.024803,0.0384183,0,0.0134534,0,0.0159182,0.0354353,0.0810018,0,0,0.0369,0,0,0.0178242,0.0426101,0.0226015,0.0191427,0.0372675,0.0287565,0.086239,0.0191909,0.0234349,0.0224725,0.0124268,0.0315482,0.00825725,0.0113872,0.0243392,0.0199456,0.0144621,0.00936255,0.030056,0.0602705,0,0,0.0266413,0,0.0493749,0.0133801,0.0473576,0,0,0
1253,0.0707682,0.0181251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197828,0,0.0240953,0,0,0.0361574,0.0463054,0.0564193,0.0340517,0.0213862,0.0238778,0.0243983,0.0631721,0.0187697,0.0328515,0.0319216,0.0279828,0.0798458,0,0.0232449,0.0160378,0.0239128,0.0433711,0,0.0127943,0.0132753,0.0159093,0.0347721,0.087402,0,0,0.032753,0,0,0.0115456,0.0423988,0.0224201,0.0192663,0.0372519,0.0253411,0.0900206,0.0192941,0.023511,0.0224539,0.0120873,0.0315534,0.00833935,0.0108489,0.0235144,0.0276477,0.0160226,0.0202879,0.0238763,0.0652757,0,0,0.0260329,0,0.0474194,0.0134262,0.0499781,0,0,0
1254,0.0699545,0.0179309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200912,0,0.0241468,0,0,0.0362377,0.0460237,0.0566412,0.0341046,0.0214568,0.0240137,0.0248077,0.0623498,0.0188508,0.0329518,0.0319414,0.0279476,0.079811,0,0.0232618,0.0161252,0.0241818,0.0428756,0,0.0128873,0.0118292,0.0159587,0.0348382,0.0870822,0,0,0.0324421,0,0,0.0116121,0.0424565,0.0225953,0.0191199,0.0373717,0.0259387,0.0900911,0.0193366,0.0235318,0.0225604,0.0121533,0.0314713,0.00842756,0.0106712,0.0238331,0.0273153,0.0154896,0.0190509,0.0244175,0.0651796,0,0,0.0262255,0,0.0477135,0.0134024,0.0497191,0,0,0
1255,0.0688755,0.0175118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205383,0,0.0242246,0,0,0.0363503,0.045685,0.0567467,0.0340908,0.021566,0.0241905,0.0253269,0.0611836,0.018956,0.0331205,0.0319477,0.0279394,0.0797777,0,0.0232894,0.0161691,0.0243145,0.0422652,0,0.013035,0.0099796,0.0160804,0.0349518,0.0868162,0,0,0.0323934,0,0,0.0121773,0.0424874,0.0228189,0.0189695,0.0374925,0.0267235,0.0901905,0.0193332,0.0235843,0.0226977,0.0122173,0.0314171,0.00846902,0.010672,0.024203,0.0266979,0.0155301,0.0173369,0.0252677,0.0650363,0,0,0.0263962,0,0.0480594,0.0133481,0.04942,0,0,0
1256,0.0616804,0.0145795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212453,0,0.024303,0,0,0.0367526,0.0440449,0.0568569,0.0339219,0.0221088,0.0243474,0.0276294,0.0549753,0.0189059,0.0333069,0.0317207,0.0278288,0.0796021,0,0.0231982,0.0162196,0.0251784,0.0389717,0,0.0136284,0,0.0162103,0.0353382,0.0828215,0,0,0.0344955,0,0,0.0159778,0.0426846,0.0231944,0.0187195,0.037588,0.0294069,0.0883343,0.0193004,0.023527,0.0228268,0.0123744,0.0314414,0.00840545,0.0109867,0.0251509,0.022436,0.0120595,0.00745218,0.0293717,0.0619936,0,0,0.0267951,0,0.0496546,0.0131961,0.0478557,0,0,0
1257,0.0692255,0.0174697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208351,0,0.0243393,0,0,0.0364437,0.0456827,0.056802,0.0340072,0.0216062,0.0244788,0.0255321,0.0612501,0.0190928,0.0333055,0.0319815,0.0280045,0.0798334,0,0.0233722,0.016174,0.0249747,0.0423309,0,0.0132281,0.00927772,0.0164128,0.035054,0.0872689,0,0,0.0299895,0,0,0.00984949,0.0426485,0.02326,0.0187634,0.0377932,0.027247,0.0905623,0.0192933,0.0237506,0.0229839,0.0121955,0.0313513,0.00834904,0.0106258,0.0246806,0.0282579,0.012649,0.0173633,0.0251931,0.0655387,0,0,0.0264073,0,0.0482419,0.0132639,0.0497422,0,0,0
1258,0.0622575,0.0149772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216328,0,0.0244593,0,0,0.0368287,0.0440776,0.0570262,0.0337603,0.0221285,0.0245367,0.0277143,0.0553687,0.0189098,0.0333506,0.0317713,0.0278914,0.0796439,0,0.0232838,0.0162353,0.0256608,0.0393247,0,0.013612,0,0.0164293,0.0354002,0.0832192,0,0,0.0321174,0,0,0.0155148,0.0428653,0.0236601,0.0184745,0.0378594,0.0297486,0.0887458,0.0192017,0.0236363,0.0230822,0.0124107,0.0313194,0.00843661,0.0111571,0.0254078,0.0242931,0.0111775,0.00740012,0.028749,0.0623196,0,0,0.0268014,0,0.0497739,0.0131328,0.0484044,0,0,0
1259,0.0622951,0.0149334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218524,0,0.0245769,0,0,0.0368714,0.0441562,0.0571227,0.0336979,0.0221966,0.0246043,0.0279855,0.0554262,0.0188725,0.0333856,0.03184,0.0279702,0.0796687,0,0.0233209,0.0162072,0.025861,0.0393738,0,0.0134871,0,0.01653,0.0355364,0.08333,0,0,0.0303424,0,0,0.0157304,0.0428501,0.0239178,0.0184016,0.038066,0.0301329,0.0887034,0.0191265,0.0237332,0.0233195,0.0124504,0.0311407,0.00875448,0.0114671,0.0254355,0.0252446,0.0117807,0.00773153,0.0287118,0.0624237,0,0,0.0269428,0,0.0498146,0.0131446,0.0484333,0,0,0
1260,0.0555859,0.0136602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226466,0,0.024664,0,0,0.0371695,0.0430978,0.0571238,0.0335319,0.0227389,0.0246629,0.0301583,0.0504704,0.0186666,0.0335006,0.0317625,0.0279636,0.0795043,0,0.0232208,0.0161908,0.0267278,0.0370408,0,0.0137737,0.0107442,0.0167149,0.0359358,0.0777185,0,0,0.0326353,0,0,0.0243506,0.0427925,0.0243013,0.0182469,0.0383016,0.0325186,0.0865391,0.019003,0.0237687,0.0236116,0.0127268,0.0310215,0.00913415,0.0115601,0.0260176,0.0247159,0.0270275,0.0428922,0.0313103,0.0586329,0,0,0.0274295,0,0.0510958,0.0130815,0.0473393,0,0,0
1261,0.0621341,0.0153543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223349,0,0.0245957,0,0,0.0368278,0.0443401,0.0569217,0.033687,0.0223112,0.0246747,0.0282513,0.0556632,0.0186955,0.0333907,0.0319876,0.0281391,0.0796373,0,0.0233443,0.0161575,0.0262938,0.040077,0,0.0127968,0,0.0169264,0.0355887,0.0817937,0,0,0.028388,0,0,0.015792,0.0426382,0.0246138,0.0181906,0.0385211,0.0305006,0.0879103,0.0191045,0.0239553,0.0237622,0.0128911,0.0308314,0,0.0115107,0.0250139,0.0263273,0.0158123,0.0111707,0.0273408,0.0616833,0,0,0.0271006,0,0.0498364,0.0131766,0.0487354,0,0,0
1262,0.0638568,0.0161847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222834,0,0.0246129,0,0,0.0366978,0.0448663,0.0568269,0.03378,0.0221606,0.0246736,0.0277169,0.0576878,0.0185787,0.0333424,0.0320141,0.0282306,0.0796201,0,0.0233777,0.0161463,0.026133,0.0413572,0,0.0124873,0.0138056,0.016903,0.0355114,0.0806089,0,0,0.0283911,0,0.011545,0.011765,0.0426794,0.0245556,0.0181278,0.0386327,0.0299324,0.0860511,0.019158,0.0240191,0.0239171,0.0127663,0.0307787,0,0.0111807,0.0246723,0.0258084,0.0155012,0.016065,0.025012,0.0615056,0,0,0.0270049,0,0.0493575,0.0132009,0.0494603,0,0,0
1263,0.0647857,0.0168805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222647,0,0.0247754,0,0,0.0366002,0.0451402,0.0568428,0.0338983,0.0220855,0.0246729,0.0273884,0.0588413,0.0184664,0.0333545,0.0320302,0.0282918,0.0795509,0,0.0233871,0.0161389,0.0261102,0.0420546,0,0.0127898,0.0196509,0.0166236,0.0353899,0.0801468,0,0,0.027826,0,0.0164618,0.0118037,0.0427579,0.0241163,0.017997,0.038532,0.0296903,0.0854914,0.0191636,0.0239229,0.0239277,0.0123092,0.0309471,0.00868004,0.0104963,0.0249047,0.0258479,0.0180766,0.014771,0.023847,0.0614695,0,0,0.0269118,0,0.0491446,0.0131557,0.0498253,0,0,0
1264,0.0645795,0.0171016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225008,0,0.024933,0,0,0.0365738,0.0451444,0.0569742,0.0340202,0.0221247,0.024702,0.0274658,0.0589174,0.0183329,0.0332704,0.0320293,0.0283507,0.0794738,0,0.0233898,0.0161456,0.0264142,0.0421115,0,0.0127049,0.0184413,0.0166068,0.0354268,0.079052,0,0,0.0277658,0,0.0156993,0.0123077,0.0429375,0.0242318,0.0179114,0.0387052,0.0299102,0.0847431,0.0192454,0.02395,0.0239774,0.0122372,0.0309472,0.00885165,0.0103965,0.0249308,0.0254171,0.0176144,0.0144924,0.0234943,0.0609678,0,0,0.0269268,0,0.0491532,0.0132293,0.0498756,0,0,0
1265,0.0642196,0.0172811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228231,0,0.0249569,0,0,0.036574,0.0450792,0.0571247,0.0340929,0.0221549,0.0247357,0.0276255,0.0587067,0.0181779,0.0331256,0.0320253,0.0284351,0.0793985,0,0.0234115,0.0161605,0.0267902,0.0420897,0,0.0124486,0.0173491,0.0167099,0.0354877,0.0778139,0,0,0.0280988,0,0.0148798,0.0130985,0.0431414,0.0245383,0.017858,0.0387414,0.0302038,0.0837917,0.0193041,0.02398,0.0239986,0.0122636,0.0309014,0.00886816,0.0104547,0.0248481,0.0246613,0.0178012,0.0142059,0.0232715,0.0602884,0,0,0.0270519,0,0.0491929,0.0133281,0.0498508,0,0,0
1266,0.0640734,0.0175241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229276,0,0.0249835,0,0,0.0365448,0.0450646,0.0572296,0.0341641,0.022163,0.0247473,0.0277269,0.0587129,0.0180095,0.0329823,0.0320311,0.0285288,0.0793218,0,0.0234234,0.0161697,0.0270482,0.0422003,0,0.0123042,0.0173242,0.0168142,0.0355305,0.0767829,0,0,0.0287171,0,0.0148512,0.0138999,0.0432992,0.0247994,0.0178144,0.0387098,0.0304486,0.0827868,0.0193284,0.0239724,0.0240042,0.0122912,0.0308543,0.00896454,0.0104857,0.0248718,0.0237892,0.0186266,0.0139722,0.0229738,0.0596546,0,0,0.0271205,0,0.0491999,0.0134326,0.0499261,0,0,0
1267,0.0640886,0.0179348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230545,0,0.0250259,0,0,0.036482,0.0451257,0.0572533,0.0342078,0.0221471,0.0247408,0.0277595,0.0589249,0.0177956,0.0328018,0.032042,0.0286791,0.0792172,0,0.0234277,0.0161889,0.0271407,0.0424479,0,0.0121937,0.0175032,0.0168768,0.0355549,0.0758144,0,0,0.0293859,0,0.0149305,0.0144828,0.0433983,0.0250264,0.0177695,0.0386996,0.0306505,0.0818051,0.019307,0.0239223,0.0240294,0.0122859,0.0308143,0.00907778,0.0104615,0.0249456,0.0229993,0.0191561,0.0139338,0.0226277,0.0590642,0,0,0.0271543,0,0.0491658,0.0132921,0.0500691,0,0,0
1268,0.0640732,0.0183898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233209,0,0.0251436,0,0,0.0364276,0.0452131,0.05714,0.0342778,0.0221037,0.0246678,0.0277855,0.0592101,0.017496,0.0325468,0.0320236,0.0288552,0.0790454,0,0.0234197,0.0162152,0.0273859,0.0427968,0,0.0121739,0.0175305,0.0168974,0.0355888,0.074783,0,0,0.0300574,0,0.0148254,0.0148529,0.0434886,0.0252521,0.0177206,0.0386338,0.0307611,0.0808611,0.0192583,0.0238587,0.0240894,0.0123085,0.0307794,0.009175,0.0104537,0.0249838,0.0223256,0.0191522,0.0141135,0.0221891,0.0583917,0,0,0.0271429,0,0.0491007,0.0131936,0.0502365,0,0,0
1269,0.063987,0.0187909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236145,0,0.0253693,0,0,0.0363466,0.0453125,0.0570595,0.0343669,0.0221155,0.0245948,0.0278064,0.0594465,0.0171931,0.0323525,0.0320464,0.0290692,0.0788828,0,0.0234491,0.0162176,0.0277743,0.043124,0,0.0119571,0.0175589,0.0168756,0.0355981,0.0736497,0,0,0.0309963,0,0.0146477,0.0152751,0.0435902,0.025428,0.0176559,0.0385947,0.030848,0.0798474,0.0192512,0.023859,0.0241931,0.0122762,0.0307496,0.00951599,0.010361,0.0249391,0.0215041,0.0192363,0.0142269,0.0217678,0.0576386,0,0,0.027144,0,0.0490437,0.0132063,0.0504132,0,0,0
1270,0.063744,0.0190544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239489,0,0.0256428,0,0,0.0363112,0.0453341,0.0570893,0.0345329,0.0221724,0.0245548,0.0279124,0.0594942,0.0169067,0.0322148,0.0320853,0.0292733,0.0787693,0,0.0234516,0.0161863,0.0281774,0.0433456,0,0.011826,0.0178033,0.0168199,0.0356084,0.0725145,0,0,0.032727,0,0.0146127,0.0160918,0.043704,0.0255609,0.0176154,0.0385613,0.0310294,0.078634,0.0192985,0.0238968,0.0243255,0.0121936,0.0307482,0.00941129,0.0102242,0.0248969,0.0200941,0.0200885,0.014315,0.0214995,0.0568059,0,0,0.027246,0,0.0490141,0.0132485,0.0505008,0,0,0
