Timestep,C7,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,LSHO,LUPA,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIBA,RTIBI,RTOE,RUPA,RWRA,RWRB,x74,x75,LFHD,LTHIA,T10,LWRA,RTIBP,LBHD,LKNE,LPSI,RTIB,LTHIP,RASI,LHEE,RPSI,CLAV,LFIN,STRN,LTHII,L5HD,x76,LTHI,LTIB,LWRB,LANK,LFRM,LEAR,LTIBP,LTOE,L5FT,LGTR,LTIBA,RFHD,LASI,LILC,,LTIBI,LELB
1489,0.025958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222072,0.0355563,0.0105599,0,0.0356131,0.0176982,0,0,0.0399514,0.0148385,0.0269266,0.0446358,0.0549079,0.0284496,0.0306174,0.0220181,0.00868217,0.0215856,0.0197931,0.0238327,0.0228167,0.0246929,0.0259633,0.0245932,0.0442169,0.0343154,0,0,0,0.0286851,0.0186517,0.0112268,0.0342912,0,0,0.0116999,0.0286393,0.0698116,0.0339256,0.0354288,0.0117078,0.00690885,0.0241783,0.00446141,0,0.0180292,0,0.0143277,0.0312668,0.0154226,0.0233895,0.0207579,0,0.0255497,0.0321033,0.0305554,0.061978,0.0164121,0,0.00882767,0.00996176,0,0.0186563,0.0405674
1490,0.0268111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219618,0.0353562,0.0106981,0.0204086,0.0356866,0.0181727,0,0,0.0451201,0.0214989,0.0316862,0.0443,0.0549447,0.0284514,0.0307936,0.0239646,0.00880519,0.0212702,0.0200222,0.0239519,0.0226774,0.0245954,0.0264276,0.0275625,0.0453338,0.0369523,0,0,0,0.0271068,0.019372,0.0113631,0.0337674,0,0,0.0110652,0.0283442,0.0706614,0.0336443,0.0373004,0.0107247,0.00777461,0.0240094,0.00515839,0,0.0181929,0,0.0141125,0.030216,0.0153665,0.0251162,0.0205117,0,0.027128,0.0317913,0.0282917,0.0616177,0.0167567,0,0.00820402,0.0103403,0,0.0204978,0.0402803
1491,0.0271285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221381,0.0353633,0.0124589,0.0202177,0.0220753,0.0182354,0,0,0.0448874,0.0216979,0.0320768,0.0461908,0.035399,0.0289004,0.0322723,0.0241997,0.00902482,0.0191323,0.0204003,0.02605,0.0247796,0.0162599,0.0256151,0.0271848,0.0458402,0.0374403,0,0,0,0.0286071,0.0200658,0.0114405,0.0176548,0,0,0.00917736,0.018842,0.0698948,0.0328747,0.0347894,0.00982177,0.00841076,0.0242135,0.0056366,0,0.0178513,0,0.013453,0.0321078,0.0154233,0.024422,0.0203613,0,0.0257339,0.0329918,0.0295831,0.0615723,0.0169328,0,0.00816332,0.00954798,0,0.0185744,0.0402896
1492,0.0272029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220336,0.0350064,0.0122459,0.0200716,0.0217041,0.0178831,0,0,0.0444502,0.0217775,0.0322979,0.0456896,0.034637,0.0287859,0.0320426,0.0241156,0.00897484,0.0190913,0.0204643,0.0263216,0.0248289,0.0161199,0.0253051,0.0265827,0.0463766,0.0378054,0,0,0,0.0285082,0.0204663,0.0114611,0.0169662,0,0,0.00864415,0.0186103,0.0697092,0.0327382,0.0344813,0.00937693,0.00859375,0.0242276,0.00579646,0,0.0177539,0,0.0133249,0.0325944,0.0153391,0.0251125,0.0201809,0,0.025968,0.0335248,0.0294985,0.0615908,0.0172379,0,0.00833899,0.0093854,0,0.0184651,0.0404123
1493,0.027155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219064,0.0345333,0.0117212,0.0199349,0.0214421,0.0173238,0,0,0.044026,0.02181,0.0325044,0.0455368,0.0338032,0.028775,0.0318671,0.024063,0.00891072,0.0192537,0.0207215,0.0267576,0.0250071,0.0159453,0.0247873,0.0259832,0.0469489,0.0381473,0,0,0,0.0266645,0.0208641,0.0114828,0.0163332,0,0,0.00836629,0.0182941,0.0702016,0.0327077,0.0372203,0.00874451,0.00862621,0.0242226,0.00585173,0,0.0177276,0,0.0138358,0.0314009,0.0151563,0.0260156,0.0198212,0,0.0281503,0.0319764,0.0259335,0.0615795,0.0171453,0,0.00796975,0.00978223,0,0.0204138,0.0400026
1494,0.0272791,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220452,0.0342357,0.010927,0.0198094,0.0213032,0.0169109,0,0,0.0439258,0.0218688,0.0329667,0.0464949,0.0333079,0.0285468,0.031718,0.0244659,0.0090254,0.0192704,0.0211503,0.0270439,0.0252249,0.0157899,0.0251994,0.0257442,0.0474684,0.038662,0,0,0,0.0291686,0.0214241,0.0115029,0.0162392,0,0,0.00774023,0.0182144,0.0689524,0.0326352,0.0339835,0.00848671,0.00874426,0.0243315,0.00595975,0,0.0175581,0,0.013671,0.0333564,0.0150183,0.0264322,0.0194529,0,0.0263162,0.0346282,0.0297747,0.0619797,0.0178585,0,0.00873758,0.00909583,0,0.0180517,0.0394097
1495,0.0271349,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022104,0.0337375,0.00968608,0.0197419,0.0212515,0.0162461,0,0,0.0437575,0.0218292,0.0335643,0.0468625,0.0327054,0.0286169,0.0315119,0.0247015,0.00995784,0.0196197,0.0216493,0.0274414,0.0254942,0.0155302,0.0248343,0.0254368,0.0477194,0.0393536,0,0,0,0.0284553,0.0218259,0.0115719,0.0157316,0,0,0.00764586,0.017906,0.0692664,0.0325091,0.0363616,0.00774817,0.00873147,0.0243894,0.00600872,0,0.0174698,0,0.0142157,0.0317625,0.0149267,0.0263139,0.0190723,0,0.0287686,0.032906,0.0264539,0.0618464,0.0172277,0,0.00815542,0.00959623,0,0.019754,0.0387582
1496,0.0271336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223855,0.0333395,0.00879086,0.0194952,0.0211697,0.0156481,0,0,0.0443805,0.0212762,0.0352055,0.0466017,0.0318931,0.0284324,0.0314319,0.0252032,0.0105607,0.0196458,0.0220637,0.0278939,0.0256063,0.0153608,0.0246578,0.0254908,0,0.0413225,0,0,0,0.0288757,0.0221331,0.0116334,0.0151203,0,0,0.00773458,0.0176911,0.068829,0.0326146,0.0359355,0.00742627,0.00879691,0.0244945,0.00616464,0,0.0173435,0,0.0143337,0.0318109,0.0148378,0.0263437,0.0186722,0,0.0287787,0.0333224,0.026867,0.0618669,0.0170843,0,0.00828707,0.0095097,0,0.0190444,0.0382537
1497,0.0272406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226956,0.0329779,0.0088347,0.0193411,0.0208294,0.0152133,0,0,0.0447812,0.0211189,0.0362778,0.0445476,0.0305133,0.0280785,0.0313666,0.0255504,0.0107125,0.019185,0.0223738,0.0284813,0.0255746,0.015259,0.0243737,0.025266,0,0.0424237,0,0,0,0.0289465,0.0224098,0.0116879,0.0143374,0,0,0.00815672,0.0174868,0.0684393,0.0326946,0.0357516,0.00721968,0.00886221,0.0245866,0.00639033,0,0.0172152,0,0.014348,0.0318203,0.0146954,0.0265937,0.0182731,0,0.0283275,0.0339247,0.0273835,0.0617861,0.0169332,0,0.00853496,0.00933714,0,0.0185965,0.0377289
1498,0.0273685,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229873,0.0326258,0.0093827,0.0191511,0.0207191,0.0149346,0,0,0.0453209,0.0208979,0.0374499,0.0439782,0.029409,0.0277258,0.0309931,0.0258261,0.010601,0.0190089,0.0226486,0.028895,0.0255441,0.0152161,0.0242918,0.0251627,0,0.0436696,0,0,0,0.0290948,0.0226193,0.011762,0.0139449,0,0,0.00845583,0.0173956,0.068182,0.0325136,0.0355749,0.00703035,0.00898989,0.0246949,0.00671278,0,0.0170887,0,0.0147367,0.0318957,0.014485,0.0269209,0.0179226,0,0.0274244,0.0345064,0.0283215,0.0620545,0.0167618,0,0.00826208,0.00935352,0,0.0182602,0.0371673
1499,0.0274631,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233025,0.0323539,0.00975164,0.0189737,0.0207176,0.0146988,0,0,0.0458787,0.0205786,0.0386281,0.0444577,0.0285115,0.0273408,0.0304084,0.0258495,0,0.0188743,0.0227785,0.0291624,0.0254517,0.0153336,0.0246147,0.0251256,0,0.0448986,0,0,0,0.030144,0.0229753,0.0118524,0.0138748,0,0,0.00878786,0.0175128,0.0676379,0.0321197,0.0350414,0.00693339,0.00909928,0.0247551,0.00697553,0,0.0169819,0,0,0.0327064,0.0142711,0.0278643,0.0175911,0,0.0258312,0.0357739,0.0306386,0.0622932,0.016889,0,0.00765503,0.00942221,0,0.0174003,0.0366622
1500,0.0276173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236429,0.0321868,0.0107609,0.0187889,0.0204771,0.0144309,0,0,0.0468561,0.0202407,0.0399101,0.0440174,0.0271441,0.0267631,0.0299949,0.0258319,0.0117303,0.0180035,0.0228694,0.0293283,0.0249987,0.0157108,0.0247154,0.0254813,0,0.0459313,0,0,0,0.0314616,0.0233631,0.0119194,0.013937,0,0,0.00931326,0.0178166,0.0672072,0.031873,0.0333924,0.0072129,0.00917654,0.0247639,0.00694242,0,0.0169116,0,0.0145352,0.0337789,0.0140242,0.0289963,0.0172775,0,0.0246919,0.0354626,0.0328481,0.062665,0.0174137,0,0.00787747,0.00905955,0,0.0171685,0.0362617
1501,0.0275658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237976,0.0319674,0.0118364,0.0186783,0.0200412,0.0142419,0,0,0.0481305,0.0198867,0.0411601,0.0430956,0.0257249,0.0264351,0.0293248,0.0255171,0.0115868,0.017292,0.0229323,0.0295496,0.0246448,0.0160133,0.0245726,0.0258586,0,0.0468244,0,0,0,0.0304428,0.0237825,0.0119549,0.0139976,0,0,0.0103165,0.0180783,0.0672783,0.031483,0.0345059,0.00734327,0.00910185,0.0246611,0.00685698,0,0.0169876,0,0,0.0325922,0.0136895,0.028304,0.0169558,0,0.0246791,0.035964,0.0314436,0.0621821,0.0165574,0,0.00715295,0.00939946,0,0.0172884,0.0358562
1502,0.0277232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240327,0.0318956,0.0125763,0.0188814,0.0199658,0.0143523,0,0,0.0486549,0.0201899,0.0412708,0.0431637,0.0246986,0.0258012,0.0285605,0.0254821,0.0114293,0.0166213,0.0230293,0.0298292,0.0243075,0.0164298,0.0244799,0.02602,0.0522811,0.0465383,0,0,0,0.0317653,0.0242257,0.0119711,0.0143831,0,0,0.0104952,0.0185038,0.0668137,0.0307923,0.0330736,0.00783889,0.00928199,0.024675,0.0068922,0,0.0169149,0,0,0.0337531,0.0133982,0.02951,0.016687,0,0.0242719,0.0356814,0.033277,0.0634152,0.017082,0,0.00732006,0.00919986,0,0.0175696,0.0354836
1503,0.026346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229034,0.0307122,0.0189217,0.0186317,0.018211,0.015009,0,0,0.0501801,0.0191625,0.0428535,0.0367641,0.0210236,0.027994,0.0244882,0.0236907,0.0127138,0.0176506,0.0206746,0.0301896,0.0255191,0.0156254,0.024269,0.0253593,0,0.0481098,0,0,0,0.0350656,0.0245725,0.0120556,0.013712,0,0,0.0122801,0.0171443,0.064418,0.0289355,0.0351234,0.00412784,0.00896284,0.0238454,0.00771909,0,0.0179028,0,0,0.0341706,0.0132462,0.0336448,0.0164549,0,0.0238081,0.0463454,0.046631,0,0.0235114,0,0.00874967,0.022824,0,0,0.0349429
1504,0.0279654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242168,0.0318784,0.0143175,0.0181544,0.020049,0.0145431,0,0,0.0528739,0.019196,0.0447139,0.0432561,0.0223103,0.0245493,0.0275679,0.0259024,0.0115933,0.0156304,0.0234309,0.0300688,0.0230182,0.0179393,0.023777,0.0283089,0,0.0495659,0,0,0,0.032401,0.0246225,0.0122334,0.0158748,0,0,0.0101581,0.0199139,0.0669108,0.0292067,0.0326212,0.00841658,0.0102152,0.0248065,0.00736981,0,0.0167188,0,0,0.0333153,0.0133055,0.0293183,0.0163377,0,0.02388,0.0353782,0.0329454,0.0656562,0.0163572,0,0.00761229,0.00874779,0,0,0.03499
1505,0.0310461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253277,0.0324045,0.0163412,0.0178909,0.0225542,0.0157394,0,0,0.0555333,0.0205991,0.0462207,0.0428956,0.0231026,0.0237808,0.0326708,0.0304231,0.0160338,0.0143061,0.028405,0.0345169,0.019216,0.0210824,0.0260646,0.0331529,0.0570731,0.0503872,0,0,0,0.0328178,0.0230057,0.0123441,0.0184802,0,0,0.00964721,0.0234394,0,0.0346074,0.0299552,0.0133963,0.0113943,0.0253814,0.00556875,0,0.0160638,0,0,0.0293682,0.0133641,0.0300288,0.0162093,0,0.016557,0.0327238,0.0313492,0.0586138,0.0125444,0,0.0236257,0.0154728,0,0,0.0349101
1506,0.0314018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252578,0.0320342,0.0177724,0.0177656,0.0227374,0.0159571,0,0,0.0577056,0.0201592,0.0486439,0.0429998,0.0220151,0.0236453,0.0322443,0.0307758,0.0165594,0.0143435,0.0290997,0.0349859,0.0184771,0.0220171,0.0268173,0.0341857,0,0.0529261,0,0,0,0.0304046,0.0232532,0.0123599,0.019285,0,0,0.0100731,0.0242608,0,0.0346267,0.0276512,0.0141085,0.0118659,0.0254131,0.00569875,0.0415896,0.0160244,0,0,0.0271592,0.013215,0.0284592,0.0159187,0,0.0148139,0.0306639,0.0288512,0.0571116,0.0111849,0,0.0254531,0.0167028,0,0,0.0344515
1507,0.0314555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250371,0.0314679,0.0196322,0.0179255,0.0228633,0.0159766,0,0,0.0568968,0.0213025,0.0482702,0.043086,0.0209094,0.0236186,0.0311665,0.0302247,0.0167,0.0146573,0.0294168,0.0350506,0.0180942,0.0226901,0.0275644,0.0330626,0.0585205,0.0526146,0,0,0,0.0317846,0.0235896,0.0123949,0.0197155,0,0,0.0106136,0.0247333,0,0.0343126,0.0290412,0.0144829,0.0121002,0.0254204,0.00584084,0,0.0160672,0,0,0.0287139,0.0130288,0.0297441,0.0155285,0,0.0154559,0.0324329,0.0308588,0.0569968,0.0124972,0,0.0260787,0.0168929,0,0,0.0338974
1508,0.0316208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247575,0.0310369,0.0217603,0.0176615,0.0227881,0.0159676,0,0,0.0572648,0.0215115,0.0489161,0.0425286,0.0198178,0.0234721,0.0300762,0.0298314,0.0167404,0.0149655,0.0297773,0.0350514,0.0175471,0.0232972,0.0280851,0.0326259,0.0586293,0.0533091,0,0,0,0.0310453,0.0237828,0.0125486,0.0203219,0,0,0.0109248,0.0252101,0,0.0339824,0.0290117,0.0145477,0.0124362,0.0254177,0.0061089,0,0.016092,0,0.0153795,0.0284319,0.0130948,0.0296895,0.0153232,0,0.0151153,0.0325408,0.0309808,0.0569511,0.0125087,0,0.0267804,0.0173148,0,0,0.0335834
1509,0.0318567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244419,0.0304844,0.0241015,0.0171191,0.0226725,0.0158963,0,0,0.0592454,0.0208361,0.0509271,0.0421787,0.0187425,0.0234088,0.0289208,0.0296421,0.0167867,0.0154719,0.0301268,0.0349972,0.0169605,0.0238671,0.028712,0.0332655,0,0.0551871,0,0,0,0.0302874,0.0238819,0.0126284,0.021051,0,0,0.0111021,0.0255915,0,0.0336958,0.0292673,0.0144695,0.0127035,0.0253685,0.00647851,0,0.0161376,0,0.0156334,0.0282909,0.0130794,0.0295665,0.0150884,0,0.0149436,0.0323259,0.0307242,0.0565664,0.0125391,0,0.0274106,0.0177316,0,0,0.0331815
1510,0.0320823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241344,0.0298278,0.0267364,0.0170739,0.0225245,0.0158191,0,0,0.0584929,0.021831,0.0503664,0.0425839,0.0174357,0.0236059,0.0277651,0.0290699,0.0171396,0.0161419,0.0304334,0.0348839,0.0165189,0.024316,0.0298759,0.0325868,0.0600437,0.0542914,0,0,0,0.0294893,0.0240117,0.0126815,0.0216179,0,0,0.0110905,0.0259121,0,0.033349,0.0296262,0.0141576,0.0126746,0.0252923,0.00681198,0,0.016223,0,0.015516,0.0282365,0.0130019,0.0294375,0.0148112,0,0.0147928,0.03194,0.0304016,0.0560849,0.0124845,0,0.0277848,0.0179905,0,0,0.032639
1511,0.0322751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239245,0.0291883,0.0296666,0.0168894,0.0223372,0.0155982,0,0,0.0592071,0.02207,0.051273,0.042861,0.0161675,0.0239292,0.0266316,0.0289095,0.0174095,0.0165121,0.0306381,0.0347979,0.0163826,0.0246164,0.0320876,0.0328123,0.0609354,0.054939,0,0,0,0.0275952,0.0240927,0.0127592,0.0219552,0,0,0.0108733,0.0260947,0,0.0329044,0.029258,0.0135824,0.0128249,0.0252629,0.00715584,0.0395777,0.0162827,0,0.0146874,0.0273661,0.0128918,0.0286494,0.0145183,0,0.0140661,0.0305579,0.0289176,0.0556116,0.0120143,0,0.0279966,0.0182765,0,0,0.0319781
1512,0.0323263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237701,0.0286241,0.032775,0.0167279,0.0224037,0.0151549,0,0,0.0599465,0.0223418,0.0520826,0.0427705,0.0147293,0.0243305,0.0256256,0.0288136,0.0176243,0.0168205,0.0307946,0.0348649,0.016336,0.0248294,0.0350043,0.0330428,0.0617688,0.055826,0,0,0,0.0265529,0.0241316,0.0128428,0.0222234,0,0,0.0107801,0.0261563,0,0.0324879,0.0293657,0.0132023,0.0129671,0.0251814,0.00736838,0.0388519,0.0163904,0,0.0140549,0.0272551,0.0127409,0.0283414,0.0142017,0,0.0138497,0.029817,0.0280269,0.0551925,0.0119767,0,0.0281814,0.0184154,0,0.0233352,0.0313929
1513,0.0323322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237136,0.0282132,0.0357851,0.0165386,0.0228382,0.0146903,0,0,0.0607008,0.0226339,0.0529061,0.0425908,0.0127485,0.0246927,0.0247339,0.0288749,0.0179884,0.0173528,0.0310169,0.03506,0.0162278,0.0251739,0.0387813,0.0333713,0.0625932,0.0570029,0,0,0,0.0264078,0.0242131,0.0128959,0.0225173,0,0,0.0107966,0.0262059,0,0.0322395,0.0298224,0.0130204,0.013071,0.0250764,0.00745734,0.0386761,0.0165117,0,0.0136579,0.0277637,0.0125642,0.0286367,0.0139014,0,0.0138647,0.0298533,0.0280017,0.0547832,0.0124372,0,0.0286284,0.0187735,0,0,0.0308823
1514,0.0322727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237876,0.0280132,0.0386342,0.0162563,0.023938,0.0142209,0,0,0.0614187,0.0230103,0.0537805,0.0426261,0.0111677,0.0250655,0.0236529,0.02898,0.0181359,0.0180343,0.0311236,0.0351544,0.0161469,0.0253023,0.0436578,0.0336303,0.0633913,0.0583824,0,0,0,0.025753,0.0244591,0.0129252,0.0228241,0,0,0.0107801,0.0261838,0,0.031929,0.0299904,0.0126889,0.0132616,0.0250099,0.00766155,0.0380352,0.0166168,0,0.0130192,0.0277311,0.0123952,0.0285564,0.0136987,0,0.0135873,0.0295602,0.0274627,0.0546671,0.0126786,0,0.0286694,0.0188762,0,0.0239748,0.0305135
1515,0.0322681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239357,0.0280285,0.0411711,0.0159871,0.0248288,0.0138097,0,0,0.0621455,0.0234445,0.0547002,0.0424629,0.0104317,0.0252445,0.0226498,0.0290847,0.0183149,0.0184542,0.0312292,0.0352603,0.0161819,0.0252099,0.0480469,0.0338224,0.063933,0.0594894,0,0,0,0.0256363,0.0246546,0.013177,0.0227646,0,0,0.0109086,0.0260664,0,0.0319091,0.0303196,0.0126497,0.013394,0.0250892,0.00775604,0.0378476,0.0166786,0,0.0126136,0.027955,0.0121362,0.0286383,0.01351,0,0.0134127,0.0294355,0.0270289,0.054597,0.0131189,0,0.0289538,0.0191165,0,0.0243316,0.0301765
1516,0.0323997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241729,0.028319,0.0420938,0.0157356,0.0250045,0.0134537,0,0,0.0628443,0.0239267,0.0556756,0.0422414,0.0109755,0.0255277,0.0217187,0.0291853,0.0184681,0.0187341,0.0313313,0.0353561,0.0161849,0.0251233,0.049057,0.0339521,0.0642937,0.0604814,0,0,0,0.0260126,0.0245073,0.0138539,0.0226754,0,0,0.0112008,0.0259637,0,0.0319898,0.0306265,0.012641,0.0135588,0.0254651,0.0078071,0.0381475,0.0165687,0,0.0124231,0.0283961,0.0116993,0.0288026,0.0133737,0,0.0134031,0.0294774,0.026906,0.0544793,0.0137152,0,0.0293923,0.0194879,0,0,0.0300825
1517,0.0325839,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244072,0.0287362,0.0403633,0.0154682,0.0251922,0.013074,0,0,0.0634941,0.0244379,0.0565481,0.0421018,0.0122966,0.0258103,0.0209372,0.0292159,0.0184872,0.0190992,0.0315362,0.0353405,0.0162526,0.0249371,0.0462267,0.0339792,0.0645456,0.0614588,0,0,0,0.0260632,0.0244556,0.0143587,0.0225396,0,0,0.0115204,0.0258009,0,0.032047,0.0307474,0.0125373,0.0137402,0.0257259,0.00789641,0.0382162,0.0165096,0,0.0121529,0.0284882,0.0113873,0.0287547,0.0132379,0,0.0132074,0.0293098,0.0267424,0.0544228,0.014037,0,0.0296024,0.0196989,0,0,0.0301053
1518,0.0328156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245365,0.0290537,0.0366783,0.0151306,0.025124,0.0127505,0,0,0.0640242,0.0249602,0.0572576,0.0420951,0.0141503,0.0261693,0.0203319,0.0292656,0.0185175,0.0194904,0.0317752,0.0353197,0.0164076,0.0245965,0.040562,0.0340135,0.0650314,0.0623703,0,0,0,0.0255829,0.0245393,0.0141561,0.0222803,0,0,0.0117233,0.025554,0,0.0319554,0.0307983,0.0124787,0.0140149,0.0255285,0.00806628,0.0378266,0.0166394,0,0.0117677,0.0282775,0.0114739,0.0285651,0.0130707,0,0.0127922,0.028873,0.0264274,0.0543967,0.0141961,0,0.0295362,0.0197192,0,0.0251958,0.0299822
1519,0.033051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245692,0.0292759,0.0319428,0.0146919,0.0249601,0.0125784,0,0,0.064552,0.0254722,0.0578335,0.0421506,0.0166153,0.0264651,0.0199272,0.0293466,0.0184134,0.0197229,0.0320376,0.0352873,0.0166325,0.0241512,0.0336595,0.034139,0.0659036,0.0631817,0,0,0,0.0254802,0.0246323,0.0141074,0.0218288,0,0,0.0118885,0.0252593,0,0.0319373,0.0308809,0.0127051,0.014274,0.0254883,0.00821943,0.0376725,0.0166798,0,0.011572,0.0284364,0.0114354,0.0285785,0.0129849,0,0.0126171,0.0286874,0.0263228,0.0542042,0.0144916,0,0.0296779,0.0198558,0,0.0251726,0.0297942
1520,0.0331823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245485,0.0294892,0.027244,0.0140348,0.0248459,0.0124056,0,0,0.0650509,0.0259592,0.0583197,0.0420895,0.0191247,0.02657,0.0195997,0.029432,0.0183124,0.0196556,0.0321354,0.0351372,0.0167775,0.0236904,0.0268704,0.0341967,0.0665793,0.0638587,0,0,0,0.0258076,0.0248554,0.014369,0.0211471,0,0,0.0121401,0.0249273,0,0.0320437,0.0311463,0.0130068,0.0144347,0.02569,0.00835332,0.0378023,0.0165995,0,0.0115715,0.0289379,0.0112684,0.0287979,0.0128949,0,0.0127001,0.0288049,0.0265126,0.0539137,0.0149234,0,0.0300582,0.0200938,0,0,0.0296822
1521,0.033261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245588,0.0296937,0.0233561,0.0135103,0.0245898,0.0121556,0,0,0.0656869,0.0264707,0.0591891,0.0418263,0.0214895,0.0266632,0.0192382,0.0296074,0.0180619,0.0193988,0.0319662,0.0347608,0.0168426,0.0233123,0.0212329,0.0343068,0.0672725,0.0647277,0,0,0,0.0254186,0.0251783,0.0145491,0.0203798,0,0,0.0123312,0.0245244,0,0.0319524,0.0313839,0.0130515,0.0146123,0.0258054,0.00864496,0.0374655,0.0165332,0,0.0113442,0.0289498,0.0112089,0.02878,0.0128323,0,0.012439,0.0286771,0.0264198,0.053795,0.015099,0,0.0300167,0.0200302,0,0.0245571,0.0296567
1522,0.0335383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245973,0.0298325,0.0205101,0.0131261,0.0244729,0.0119418,0,0,0.0663379,0.0270406,0.0603839,0.0415341,0.0233101,0.0266902,0.0191703,0.0298315,0.0177502,0.019164,0.0317051,0.0343394,0.0168065,0.0231927,0.0174566,0.0346076,0.0680397,0.065741,0,0,0,0.0252109,0.0256594,0.0144543,0.019931,0,0,0.0123796,0.0243175,0,0.0317812,0.03159,0.0130421,0.0148024,0.0257782,0.00899201,0.0373808,0.0164928,0,0.0113223,0.0290927,0.0112783,0.0288091,0.01282,0,0.0123484,0.0285009,0.0262696,0.0536434,0.0154,0,0.0300754,0.0200994,0,0.0253326,0.029602
1523,0.0340661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247176,0.029929,0.0185973,0.0127509,0.0249099,0.0118725,0,0,0.066827,0.0277249,0.0614178,0.0413213,0.0243596,0.0267847,0.0192618,0.0300747,0.0173886,0.0190043,0.0313414,0.0338401,0.0166083,0.0234118,0.0156281,0.0347619,0.0686073,0.0667777,0,0,0,0.0250443,0.0257946,0.0141641,0.0201012,0,0,0.0122464,0.0246074,0,0.031518,0.0316979,0.0128943,0.0149857,0.0256444,0.0094016,0.0374107,0.0164507,0,0.0113963,0.0292133,0.0114305,0.02877,0.0128218,0,0.0122693,0.0283472,0.0261668,0.0535941,0.0156965,0,0.0300866,0.0201444,0,0.0256611,0.0295027
1524,0.0342905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248371,0.03001,0.017574,0.01249,0.0251745,0.0118778,0,0,0.0671428,0.0284766,0.0620863,0.041233,0.0245959,0.0266909,0.0195814,0.0302799,0.0171487,0.0189625,0.0311341,0.0334423,0.0162404,0.0237326,0.0152291,0.0347308,0.0689468,0.0677858,0,0,0,0.0253537,0.026014,0.014193,0.0205534,0,0,0.012086,0.0251796,0,0.031314,0.0318362,0.0128081,0.0150933,0.0256972,0.00967957,0.0378316,0.0163777,0,0.0117234,0.0296212,0.0114155,0.0288428,0.0127931,0,0.012433,0.0284827,0.0263585,0.0535149,0.016172,0,0.0303208,0.0202964,0,0,0.0294832
1525,0.0337465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249392,0.0301397,0.0175185,0.0122119,0.0250833,0.0119089,0,0,0.0672957,0.0293059,0.0625326,0.0412197,0.024411,0.0265912,0.0199844,0.0304596,0.0169419,0.0188189,0.0309622,0.0331677,0.0159516,0.0238272,0.0158339,0.0345255,0.0691318,0.0688532,0,0,0,0.025422,0.0263672,0.0145195,0.0208662,0,0,0.012314,0.0256943,0,0.0310992,0.0320347,0.0126892,0.015218,0.0258923,0.00988905,0.0380719,0.0163178,0,0.0119223,0.0297937,0.0112295,0.0291018,0.0127761,0,0.0124112,0.0288629,0.0268054,0.0535223,0.01646,0,0.0304252,0.0202597,0,0,0.0295275
