Timestep,,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,LHEE,x77,LBHD,RFRM
1130,0,0.0151164,0.0105028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273485,0.0240372,0.0202037,0.00518461,0,0.0209119,0,0.0181441,0.0130104,0.0610761,0.01162,0.0110818,0.004231,0.0156973,0.0199005,0.0135666,0.00421846,0.0202569,0.00313748,0.00920226,0,0,0.0376724,0.0187908,0,0.0168053,0.0409054,0.0147094,0.045559,0.00614109,0.0136865,0,0,0.104104,0,0.0164016,0.0512925,0.0513797,0.014677,0.0211473,0,0.0359428,0.0683752,0.0287489,0.00710252,0,0,0.0119871,0.0402135,0.0428248,0.0444146,0.0640361,0.00872948,0.0268887,0.00934099,0.0116852,0,0,0,0.034632,0,0,0.0506078
1131,0,0.0137907,0.0107226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343195,0.0233647,0.00807127,0.00498195,0,0.0216491,0,0.0185803,0.0127136,0.0590824,0.0114586,0.0282398,0.00522698,0.0152301,0.0154812,0.0246729,0.0211732,0.0252042,0.0188113,0.0225931,0,0.0229875,0.0463017,0.019036,0,0.0166735,0.0392928,0.0144157,0.0458195,0.00599667,0.0124997,0,0,0.103676,0,0.0166847,0.0498625,0.0533168,0.0142773,0.0207222,0.00716285,0.0360457,0.069245,0.0279758,0.00689344,0,0,0.0115835,0.0398351,0.0419925,0.0410786,0.064177,0.00832272,0.0268475,0.00952899,0.01074,0,0,0,0.0190459,0,0,0.0502953
1132,0,0.0133386,0.0103716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397631,0.0230677,0.0102042,0.0039215,0,0.0223566,0,0.0187865,0.0124271,0.0586856,0.0111141,0.0279679,0.00600395,0.0149021,0.0160751,0.026015,0.0198615,0.0241094,0.0191132,0.0248004,0,0.0224975,0.0521598,0.0192849,0,0.0165693,0.0370828,0.0145378,0.0463212,0.00577375,0.0118862,0,0,0.103354,0,0.0167445,0.0502085,0.0554937,0.0144292,0.0210892,0.00760608,0.0361652,0.0687802,0.027988,0.00686626,0,0,0.0112581,0.0398946,0.041956,0.0364852,0.0640533,0.00807782,0.0266813,0.00848819,0.0102896,0,0,0,0.0161061,0,0,0.0500976
1133,0,0.0128256,0.0101238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405161,0.0228145,0.0109418,0.00346145,0,0.0236174,0,0.0189831,0.0124609,0.058344,0.0112268,0.0259851,0.00660161,0.0151517,0.0160725,0.0248634,0.0182168,0.0239137,0.0179929,0.0238849,0,0.022916,0.0525612,0.020193,0,0.0166235,0.0347646,0.0143968,0.0465169,0.00530874,0.011907,0,0,0.102948,0,0.0167308,0.0505481,0.0565921,0.014367,0.0210211,0.0076435,0.0361988,0.0678879,0.0282448,0.00713947,0,0,0.0108476,0.0402311,0.0420383,0.0318282,0.0639681,0.00764965,0.0265713,0.00779731,0.00967509,0,0,0,0.0136563,0,0,0.0500455
1134,0,0.0123999,0.00968506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373385,0.0225071,0.0104084,0.00384597,0,0.0263349,0,0.0192305,0.0136717,0.0577778,0.0119476,0.0203222,0.00735902,0.0168433,0.0157995,0.0205699,0.0146682,0.0231342,0.014574,0.0200964,0,0.0246358,0.0485258,0.0229023,0,0.0169342,0.0319046,0.0143347,0.0462256,0.00354397,0.0119539,0,0,0.102298,0,0.0167112,0.0511718,0.0567135,0.0142041,0.0206789,0,0.0366904,0.0667001,0.028592,0.00768229,0,0,0.0102436,0.0407582,0.0422968,0.0267627,0.0639299,0.00798696,0.0264974,0.0071078,0.00908722,0,0,0,0.00965135,0,0,0.0498372
1135,0,0.0119269,0.00941711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341674,0.0223818,0.0106138,0.00429501,0,0.028114,0,0.0194569,0.0144104,0.0573443,0.0121392,0.0146979,0.00785526,0.0177591,0.0158312,0.0166409,0.0110384,0.0223184,0.0112086,0.0164414,0,0.0264435,0.0444994,0.024703,0,0.0170455,0.0284964,0.0142957,0.0452537,0.00231787,0.0117105,0,0,0.102095,0,0.0167705,0.0519036,0.0558262,0.0139187,0.0201327,0,0.0371302,0.0654471,0.0291272,0.00839836,0,0,0.00954988,0.0412935,0.0426749,0.0217509,0.0639999,0.00782576,0.0263215,0.0070351,0.00860127,0,0,0,0.00824222,0,0,0.0498472
1136,0,0.0114692,0.00911795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029675,0.022283,0.0117083,0.00492604,0,0.0295684,0,0.0195992,0.0149131,0.0568407,0.012171,0.010218,0.00842182,0.0183281,0.0162626,0.0130223,0.00687372,0.0211179,0.00838724,0.0125566,0,0.02865,0.0388483,0.026146,0,0.0169839,0.024949,0.0143259,0.0435504,0.00409166,0.0113833,0,0,0.101758,0,0.0168106,0.0527323,0.0537354,0.0135375,0.0195013,0,0.0377046,0.0642687,0.0298355,0.00960075,0,0,0.00900573,0.0415707,0.0430512,0.0173137,0.0641223,0.00846192,0.0261137,0.00729087,0.00830246,0,0,0,0.0120251,0,0,0.0495863
1137,0,0.0111195,0.00882601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253311,0.0221808,0.0141264,0.00546865,0,0.0308277,0,0.019679,0.0153429,0.0568242,0.0121288,0.0131218,0.00881005,0.0186005,0.01727,0.0126847,0.00428929,0.0195417,0.00967331,0.0105935,0,0.0306915,0.032565,0.0273875,0,0.0170246,0.0208605,0.0143062,0.0401605,0.00441609,0.011153,0,0,0.101551,0,0.0168392,0.0534595,0.0490579,0.0133143,0.0188686,0,0.0379779,0.0632652,0.0306736,0.0114946,0,0,0.00874881,0.0410659,0.0426976,0.0129644,0.064315,0.0085571,0.0259181,0.00738223,0.0081555,0,0,0,0.018744,0,0,0.0494248
1138,0,0.0107257,0.00858255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226523,0.0220009,0.0181409,0.00543649,0,0.0317197,0,0.0197997,0.0157082,0.0579409,0.0121688,0.0208347,0.00838604,0.0185158,0.018834,0.0164319,0.00661458,0.0180079,0.0140372,0.0115938,0,0.032448,0.0260919,0.0282881,0,0.0169691,0.014929,0.0142725,0.029584,0.00312986,0.0103388,0,0,0.101789,0,0.0169752,0.053351,0.03302,0.0140687,0.0169776,0,0.0378671,0.0638428,0.0316309,0.0160386,0,0,0.0146974,0.0364451,0.0351404,0.0150247,0.0644559,0.00772566,0.0257964,0.0072026,0.00796905,0,0,0,0.0257889,0,0,0.0494835
1139,0,0.0121063,0.0077155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208721,0.0223589,0.0200139,0.00157331,0,0.0325276,0,0.01948,0.0161525,0.0627627,0.0127064,0.0259874,0.00783034,0.0180336,0.0250952,0.024346,0.0104713,0.0192097,0.0157609,0.0128153,0,0,0.0194258,0.0288195,0,0.0170533,0.0168021,0.0148463,0.0313103,0.00377582,0.0112517,0,0,0.102057,0,0.0167601,0.05478,0.0369343,0.013782,0.0194364,0.00525618,0.0377011,0.061475,0.0331038,0.0174267,0,0,0.0151592,0.0375166,0.0364533,0.0162318,0.0639084,0.00778071,0.0255666,0.00575802,0.00921196,0,0,0,0.0313042,0,0,0.0494425
1140,0,0.0107744,0.00811755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223141,0.0219541,0.0193419,0.0057004,0,0.0328355,0,0.019788,0.0162934,0.0591217,0.00924539,0.0240692,0.00799778,0.0178206,0.0201247,0.0188107,0.00852154,0.0187312,0.016766,0.0134605,0,0.0321888,0.0242264,0.0292688,0,0.0170514,0.0172563,0.0145639,0.0320313,0.00366452,0.00908243,0,0,0.101993,0,0.0171469,0.054084,0.0390485,0.0140738,0.0192766,0.00697349,0.037741,0.0617487,0.0329528,0.0180356,0,0,0.0151904,0.0375698,0.0365079,0.0155147,0.0646688,0.00760509,0.0256181,0.00734451,0.00857654,0,0,0,0.0270074,0,0,0.0493403
1141,0,0.0108293,0.00804436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199074,0.0220601,0.0171488,0.00608178,0,0.0329543,0,0.019644,0.0164118,0.0595189,0.00740524,0.0236494,0.00791535,0.017336,0.0205193,0.0189353,0.00891063,0.0195876,0.0171852,0.0142363,0,0.0314735,0.0223774,0.0292878,0,0.0172064,0.0177051,0.0145944,0.0338537,0.00388239,0.00943903,0,0,0.102039,0,0.0170466,0.0542797,0.0428967,0.0140013,0.0205194,0.00685612,0.0379205,0.0607799,0.0334114,0.018583,0,0,0.015707,0.038196,0.0374422,0.0154565,0.0649516,0.00753904,0.0255758,0.00735398,0.00897048,0,0,0,0.023349,0,0,0.049266
1142,0,0.0108556,0.00859024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177146,0.0228517,0.0162061,0.0071132,0,0.0310095,0,0.0190772,0.0151965,0.0606208,0,0.0232041,0.00961291,0.0159949,0.0213144,0.0198901,0.00965752,0.0200927,0.0167411,0.0140783,0,0.0315575,0.0196797,0.0270313,0,0.0172658,0.0195883,0.0145215,0.0358115,0.00427368,0.00923095,0,0,0.10289,0,0.0171503,0.0539097,0.0465647,0.0128384,0.021907,0.00777033,0.0373697,0.0602238,0.0336723,0.0189984,0,0,0.016262,0.0387254,0.0383606,0.0160756,0.065296,0.00703606,0.0254582,0.00792104,0.00940158,0,0,0,0.0222014,0,0,0.0497527
1143,0,0.0106982,0.00843731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171289,0.0225686,0.0139506,0.00658519,0,0.0303027,0,0.019224,0.0148084,0.0596037,0.00779763,0.0223044,0.00753911,0.0146484,0.0209655,0.018721,0.00934541,0.0210741,0.0174861,0.0152398,0,0.0302389,0.0207063,0.0260179,0,0.0173102,0.0202989,0.0145089,0.0375815,0.00369025,0.00829017,0,0,0.103036,0,0.0171651,0.0552341,0.0499521,0.0143325,0.0233048,0,0.0367443,0.0596829,0.0338529,0.0193753,0,0,0.0175575,0.0391969,0.0394568,0.017303,0.0648164,0.00687311,0.0255563,0.00782952,0.00853567,0,0,0,0.0175707,0,0,0.0499757
1144,0,0.0109011,0.00820225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170144,0.0224718,0.013175,0.00667756,0,0.0297974,0,0.0192955,0.0145357,0.0596237,0.00754692,0.0217303,0.00711214,0.0138222,0.0212402,0.0186362,0.00972711,0.021976,0.0179552,0.0161381,0,0.0295586,0.0211121,0.0250721,0,0.0175812,0.0201766,0.0144679,0.0392194,0.00390805,0.00752499,0,0,0.103231,0,0.0171682,0.0557874,0.0536147,0.0142709,0.0246658,0.00597196,0.0362142,0.05923,0.0337519,0.0192723,0,0,0.019161,0.0394783,0.0406762,0.0187694,0.0644892,0.00668613,0.0256961,0.00790944,0.00831473,0,0,0,0.0149132,0,0,0.0501398
1145,0,0.011808,0.00770716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173542,0.0221464,0.0131215,0.00665279,0,0.0292398,0,0.0195635,0.0142229,0.05964,0.007014,0.0212201,0.00632002,0.0130765,0.0214366,0.0185808,0.0101174,0.0226471,0.0183771,0.0169135,0,0.0289358,0.0216665,0.0237404,0,0.017933,0.019735,0.0144169,0.0406611,0.00435642,0.00732988,0,0,0.103401,0,0.0171966,0.0563247,0.0570224,0.013897,0.0258958,0.0052151,0.034761,0.0588468,0.0334296,0.0189686,0,0,0.0208838,0.0396236,0.0419749,0.0205144,0.0639833,0.00650778,0.0258819,0,0.00803879,0,0,0,0.0132077,0,0,0.0501733
1146,0,0.0122661,0.00725144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179224,0.0221086,0.0135167,0.00695706,0,0.0284991,0,0.0195301,0.0139157,0.0597812,0.00674527,0.0207577,0.00627911,0.0127007,0.0216457,0.0185855,0.0104373,0.0231554,0.0186616,0.0173901,0,0.0284569,0.0222762,0.0226209,0,0.0178839,0.0191967,0.0144784,0.0418651,0.00440301,0.00700691,0,0,0.103709,0,0.01722,0.0567188,0.060247,0.0139222,0.0272712,0.00485322,0.0337305,0.0586949,0.0327978,0.018402,0,0,0.0226759,0.0395719,0.0432225,0.0227608,0.0642409,0.0063999,0.025989,0,0.00777884,0,0,0,0.0126147,0,0,0.0502873
1147,0,0.0125942,0.00701959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185657,0.0221425,0.014051,0.00742238,0,0.0277585,0,0.0194022,0.0136706,0.0600768,0.0065444,0.0203606,0.00651481,0.0124991,0.0217849,0.0185454,0.0106593,0.0235366,0.0188154,0.0175586,0,0.0280477,0.0228292,0.0217742,0,0.0174065,0.0188187,0.0146453,0.0424264,0.00381748,0.00666856,0,0,0.104106,0,0.0172936,0.0570172,0.0628634,0.0140789,0.0286621,0.00489414,0.0326877,0.058841,0.0318959,0.0176105,0,0,0.0245607,0.0391424,0.0439896,0.0257619,0.0642308,0.00628458,0.0260514,0,0.00752801,0,0,0,0.0127167,0,0,0.0504316
1148,0,0.0126977,0.00727699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019132,0.0222235,0.0145486,0.00775128,0,0.0270813,0,0.0193,0.0134011,0.0602522,0.00635457,0.0199905,0.00668064,0.0122709,0.0218466,0.0185139,0.0107749,0.023841,0.018873,0.0177357,0,0.0277046,0.0233757,0.0210982,0,0.0174733,0.0185158,0.014732,0.0421272,0.00593887,0.00671948,0,0,0.104391,0,0.017274,0.0571275,0.0645551,0.0142659,0.0296473,0.00513112,0.0321698,0.0592092,0.0308285,0.0167098,0,0,0.0266635,0.0380342,0.0439399,0.0291732,0.0642336,0.00619692,0.0261241,0,0.00719553,0,0,0,0.013168,0,0,0.0505857
1149,0,0.0126577,0.00752435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194473,0.022281,0.0148906,0.00819518,0,0.0265229,0,0.0191926,0.0131878,0.0609262,0.00617577,0.0196924,0.00692004,0.0120776,0.0217687,0.0182736,0.0106728,0.0239371,0.0188636,0.0178551,0,0.0273851,0.0237508,0.0206091,0,0.017773,0.0179795,0.0147528,0.0408828,0.00721821,0.00663837,0,0,0.104682,0,0.0171841,0.0571865,0.065067,0.0144197,0.030002,0.00528468,0.0325316,0.0596581,0.0296955,0.0155467,0,0,0.0288971,0.0362149,0.0431196,0.0322512,0.0643982,0.00614708,0.026173,0,0.00686041,0,0,0,0.0136251,0,0,0.0508071
1150,0,0.0123237,0.00710291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205535,0.0223498,0.0153224,0.00958552,0,0.0256675,0,0.0191484,0.0128086,0.0602979,0.00565809,0.0191168,0.00844306,0.0116831,0.0210382,0.0171213,0.0104487,0.0242932,0.0190114,0.0178485,0,0.026516,0.0247014,0.0199694,0,0.0176039,0.0371072,0.0147821,0.0300957,0.0049682,0.00629657,0,0,0.105138,0,0.0170504,0.0591649,0.0391198,0.0138461,0.0329629,0.00455296,0.0330186,0.0568057,0.0309059,0.0113924,0,0,0.0338779,0.0349132,0.0393889,0.0457361,0.0646044,0.00606067,0.0262803,0,0.00621224,0,0,0,0.0135662,0,0,0.0511656
1151,0,0.0119388,0.00727603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203954,0.022498,0.0153999,0.00985524,0,0.0247971,0,0.0190004,0.012407,0.0604142,0.00544551,0.0188374,0.00884086,0.0115386,0.0209895,0.0170069,0.0104942,0.0245518,0.0188309,0.0176713,0,0.0263692,0.0245697,0.0195571,0,0.0174369,0.0371148,0.0148728,0.0262285,0.00511236,0.00611487,0,0,0.105717,0,0.0169342,0.0588618,0.0365328,0.0145586,0.0319765,0.00489543,0.0335347,0.0576217,0.029707,0.0113304,0,0,0.0362349,0.0314877,0.035502,0.0471325,0.0651056,0.00586344,0.0264352,0,0.00591435,0,0,0,0.0140507,0,0,0.0515316
1152,0,0.0112483,0.00797479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019903,0.0228905,0.0152427,0.0104951,0,0.0238223,0,0.0187183,0.0119977,0.0606759,0.00575343,0.0185611,0.00989215,0.0114796,0.0209665,0.0168907,0.0105216,0.0247536,0.0185975,0.0174057,0,0.0262426,0.0240773,0.0193768,0,0.0174303,0.0364105,0.0150013,0.0222904,0.00580275,0.00584856,0,0,0.106621,0,0.0168875,0.0586446,0.0350047,0.0158276,0.030566,0.00641159,0.0346766,0.0587747,0.0283724,0.0116253,0,0,0.0387114,0.0274767,0.03106,0.047942,0.0660312,0.00580777,0.0263856,0.0082439,0.00564414,0,0,0,0.0144317,0,0,0.0519687
1153,0,0.0110972,0.00806641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191443,0.0228997,0.0149251,0.0106341,0,0.023277,0,0.0187534,0.0117177,0.0611121,0.00558459,0.0183655,0.00994757,0.011482,0.0209063,0.0168397,0.0105124,0.0249015,0.0183857,0.0171815,0,0.026137,0.0233774,0.0193029,0,0.0174352,0.034874,0.0150254,0.018968,0.00656336,0.0052304,0,0,0.107201,0,0.016885,0.0582869,0.0359524,0.0167631,0.028404,0.00748136,0.0351119,0.0601117,0.0271378,0.0121613,0,0,0.0412755,0.0226781,0.0271395,0.0481577,0.06653,0.00578803,0.0262993,0.00834046,0.00536158,0,0,0,0.0148003,0,0,0.0522832
1154,0,0.0110331,0.00837889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180941,0.0228162,0.0143579,0.0105994,0,0.0227898,0,0.018847,0.0114084,0.0614691,0.00518712,0.0182693,0.00998938,0.0114741,0.0208659,0.0168578,0.0103703,0.0249507,0.0181393,0.0168983,0,0.0261509,0.0224778,0.0192593,0,0.0173861,0.0325087,0.0150779,0.0181826,0.00751178,0.00490165,0,0,0.107658,0,0.0168403,0.0571398,0.0406754,0.0179662,0.0254131,0.00856003,0.0357382,0.0616122,0.0260224,0.0128055,0,0,0.0439187,0.0176792,0.0242706,0.0481362,0.0669156,0.00583967,0.0263305,0.00862139,0.00504607,0,0,0,0.0149868,0,0,0.0525211
1155,0,0.010894,0.00837171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170726,0.0227161,0.0137034,0.0108027,0,0.0223943,0,0.0189391,0.011154,0.061604,0.00504664,0.0182314,0.0104994,0.0114517,0.0207226,0.0167637,0.0101643,0.0250314,0.0178902,0.0165332,0,0.0261763,0.0216994,0.0192479,0,0.0173391,0.0307677,0.0152995,0.020098,0.00862921,0.00490445,0,0,0.108176,0,0.0168209,0.0559985,0.0463569,0.0193129,0.0224629,0.0097717,0.036356,0.0632082,0.0250253,0.0132129,0,0,0.0465329,0.0140758,0.0239752,0.0490206,0.0674677,0.00580322,0.0265196,0.00865501,0.00471468,0,0,0,0.014885,0,0,0.0527955
1156,0,0.0104771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179785,0.0233936,0.0145131,0.0139522,0,0.0210082,0,0.0184265,0.0107573,0.0613618,0.00522885,0.0186431,0.0218394,0.0111215,0.0197717,0.0156913,0.0107936,0.0260364,0.01895,0.0171573,0,0.0246411,0.0224511,0.0186029,0,0.0173042,0.0351414,0.0160435,0.0220586,0.0231917,0.00465158,0,0,0.109594,0,0.016585,0.0560674,0.0517488,0,0.0193842,0.0251804,0.036526,0.0658499,0.0215983,0.0150122,0,0,0.0471191,0.0135596,0.0276204,0.0562465,0.0675375,0.00659494,0.0268888,0.00362583,0.00479228,0,0,0,0.0165613,0,0,0.0533975
1157,0,0.0103019,0.00554542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169297,0.0233204,0.0139049,0.0143747,0,0.0206665,0,0.0184919,0.0106125,0.0614653,0.00570673,0.018992,0.0226569,0.0110316,0.0197312,0.0158073,0.0106111,0.0258825,0.0190805,0.0172001,0,0.0245556,0.0220206,0.0185715,0,0.0172879,0.0368383,0.0161429,0.0229771,0.0247514,0.00496571,0,0,0.109489,0,0.0164622,0.0557919,0.0531045,0,0.0184765,0.0265099,0.0364529,0.0667759,0.0208041,0.0142128,0,0,0.0494139,0.0122088,0.0295116,0.0595053,0.0674621,0.00702827,0.0271886,0.00366439,0.00480929,0,0,0,0.0170876,0,0,0.053285
1158,0,0.010176,0.00508191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158458,0.0232239,0.0133261,0.0153443,0,0.0202786,0,0.0185581,0.0104079,0.0618699,0.00562481,0.0193194,0.0232953,0.0108907,0.0197578,0.0158871,0.0107014,0.0260024,0.0191898,0.0170872,0,0.0244889,0.0211186,0.018549,0,0.0172273,0.0395451,0.016111,0.023413,0.0262438,0.00485717,0,0,0.109816,0,0.0164515,0.0555077,0.0536015,0,0.0170468,0.0275753,0.0362935,0.0674177,0.0205875,0.0132521,0,0,0.0517992,0.0116373,0.0320832,0.063493,0.0676416,0.00708447,0.027277,0.00374461,0.00459352,0,0,0,0.017322,0,0,0.0534707
1159,0,0.0102531,0.00681553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119546,0.0223363,0.0112903,0.0140048,0,0.0208845,0,0.0192117,0.0103708,0.0629624,0,0.0195709,0.0107526,0.0111839,0.0206466,0.0172063,0.0100779,0.0249101,0.0180236,0.0159677,0,0.0260494,0.0178916,0.0191438,0,0.017165,0.0375931,0.0156013,0.0237484,0.0117147,0.00465719,0,0,0.109187,0,0.0168905,0.0542113,0.0498947,0.0201013,0.0153065,0.0114961,0.035929,0.0660147,0.0242276,0.0103143,0,0,0.0567701,0.0124695,0.0311609,0.0607348,0.0680871,0.00628094,0.0274052,0.00905791,0.00318065,0,0,0,0.0158139,0,0,0.0533775
1160,0,0.0101023,0.00669346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101643,0.0223752,0.0104221,0.0205799,0,0.0201605,0,0.0191439,0.010002,0.0616329,0,0.0201485,0.011951,0.0109844,0.0194831,0.0161835,0.0100658,0.0244985,0.0188287,0.0162532,0,0.0251452,0.0159146,0.0179864,0,0.0170411,0.0373791,0.0155657,0.024486,0.0104474,0.0040693,0,0,0.109667,0,0.0168417,0.0547583,0.0491081,0.0197054,0.0131342,0.0103216,0.0357254,0.0663591,0.0247773,0.0096971,0,0,0.0584891,0.0139557,0.0315007,0.0605438,0.0682498,0.00641984,0.027611,0.00817734,0.00254574,0,0,0,0.0158422,0,0,0.0536771
1161,0,0.00990402,0.00658366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00802771,0.0226045,0.00971829,0.0688908,0,0.0191543,0,0.0190574,0.00945546,0.0587619,0,0.0209542,0.015931,0.0103355,0.0172756,0.0142441,0.0102013,0.0236308,0.0201487,0.0168922,0,0.0236119,0.0134691,0.0158362,0,0.0168677,0.0346244,0.0155664,0.0234148,0.0106678,0.00342621,0,0,0.110758,0,0.0168265,0.0557008,0.0471208,0.0194989,0.00731227,0.010423,0.0356557,0.0668744,0.0259912,0.0102014,0,0,0.0589633,0.0156999,0.0315738,0.0564219,0.0687258,0.00632475,0.0276546,0.00639911,0.00241954,0,0,0,0.0159578,0,0,0.0541712
1162,0,0.01005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00669273,0.022445,0.00966522,0.0688857,0,0.0188461,0,0.019176,0.00923223,0.058596,0,0.0218819,0.0162073,0.0105083,0.0173816,0.0146803,0.0103851,0.0234329,0.0203498,0.0169266,0,0.0240385,0.0123934,0.0170231,0,0.016753,0.0364613,0.0157272,0.0243663,0.0109875,0.00333932,0,0,0.110478,0,0.0167641,0.0552881,0.0493341,0.0183633,0.00656128,0.0104282,0.0361433,0.0668137,0.025966,0.00965193,0,0,0.0593248,0.0164049,0.0333896,0.0591311,0.0687049,0.00628394,0.0277541,0.00641482,0.00213232,0,0,0,0.0159991,0,0,0.0542745
1163,0,0.0103368,0.0055436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104313,0.0230107,0.0117248,0.0271211,0,0.0174942,0,0.0189011,0.00856835,0.0612803,0,0.0227131,0.0248464,0.00935004,0.0191072,0.0160276,0.0121149,0.0261215,0.0206073,0.0168751,0,0.0245125,0.0142878,0.0159649,0,0.0165611,0.0503381,0.0161412,0.0259292,0.0277035,0.00385445,0,0,0.111933,0,0.0165012,0.0537246,0.0581611,0,0.0110755,0,0.0363228,0.067924,0.0224523,0.0100238,0,0,0.0574851,0.0151478,0.0418016,0.0788377,0.0686035,0.0067376,0.0276304,0.00337787,0.00437556,0,0,0,0.0175135,0,0,0.0550255
1164,0,0.0107748,0.00573887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124717,0.0229437,0.0137088,0,0,0.0170614,0,0.0188127,0.00836594,0.0618512,0.00544257,0.0234794,0.0240752,0.0097595,0.0199692,0.0176398,0.0121194,0.0253571,0.0196065,0.0155733,0,0.0263419,0.0142737,0.0157852,0,0.0164896,0.0524606,0.0161739,0.0258201,0.0275604,0.00405771,0,0,0.112028,0,0.016399,0.0522005,0.0580289,0,0.0108304,0.0266713,0.0371264,0.0676152,0.0229839,0.00997591,0,0,0.057629,0.0155901,0.0442527,0.0817481,0.069062,0.0067934,0.0275848,0.00328879,0.00490573,0,0,0,0.0190502,0,0,0.0547626
1165,0,0.0106505,0.00563098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170873,0.0228636,0.0163751,0.0174849,0,0.0164155,0,0.0189236,0.00781736,0.0617602,0.00527682,0.024378,0.0236777,0.00887443,0.020467,0.0188848,0.012108,0.0247636,0.019101,0.0148051,0,0.0278727,0.0151067,0.0148164,0,0.0162721,0.0528351,0.0161108,0.0252233,0.0260619,0.00384514,0,0,0.112635,0,0.0163246,0.0519088,0.0568997,0,0.0111582,0.0256564,0.0368858,0.0671325,0.0234019,0.0101486,0,0,0.0572936,0.0152021,0.0446496,0.0823935,0.0693051,0.00688649,0.0276212,0.00349366,0.00460909,0,0,0,0.0215439,0,0,0.0548445
1166,0,0.0106298,0.00613794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228028,0.0221568,0.0201061,0.0139421,0,0.0169134,0,0.0195513,0.00757099,0.0608634,0.00245753,0.0244017,0.0133182,0.008951,0.020567,0.0196849,0.0112742,0.0231568,0.0174263,0.0129214,0,0.0301748,0.0181982,0.0151765,0,0.0162085,0.0470944,0.015748,0.0256834,0.0104273,0.00382561,0,0,0.112041,0,0.0166375,0.0526766,0.0535667,0.0201808,0.0118918,0.00926903,0.0368574,0.0641505,0.0269088,0.00910518,0,0,0.0597869,0.0160676,0.0404488,0.0747899,0.0697668,0.00617093,0.02768,0.00876958,0.00245019,0,0,0,0.0251843,0,0,0.054858
1167,0,0.0109264,0.0052644,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234063,0.0224623,0.0187255,0.0155079,0,0.0158436,0,0.0191632,0.0071148,0.0597636,0.00521557,0.0228151,0.0247436,0.00813907,0.0189681,0.0173578,0.011523,0.0246626,0.0171631,0.0126631,0,0.0286612,0.0207998,0.0140239,0,0.0159709,0.0539987,0.0163838,0.0265372,0.025847,0.00381384,0,0,0.11299,0,0.0161947,0.0539838,0.0596399,0,0.0160187,0.025551,0.0385174,0.0657127,0.0232479,0.0103545,0,0,0.0565518,0.0148988,0.0425711,0.0855164,0.0699062,0.00652779,0.0277478,0.00363485,0.00438498,0,0,0,0.0236002,0,0,0.0553957
