Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHII,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,STRN,T10,x74,x75,RTHI,RTHIP,LWRA,RWRB,x76,RFHD,,x108,x97,x89,x90,x98,x106,x87,x100,x99,x94,x95,x82,x101,x103,x96,x107,x109,x112,x105,x77
1649,0.0148382,0.00895701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375964,0.0238849,0.00846621,0.00842873,0,0,0.0155362,0,0.0206782,0.0134526,0.0591118,0.0152085,0.010549,0.00655175,0,0.018231,0.0141992,0.0138863,0.0172451,0.0214769,0,0,0.0126987,0.0319686,0.0489205,0.0142273,0.0106333,0.0295669,0.0267225,0.0310859,0.00865892,0.0132486,0,0,0.0811923,0.014117,0.0421435,0.0601942,0.040194,0.011864,0.0320351,0.115859,0.0252856,0.0499887,0,0.0315519,0.056767,0.0232868,0.033404,0.0223645,0.05076,0.0163053,0.00107619,0.00598532,0,0,0.0262256,0.0172572,0.0167388,0.0221624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,0.0143736,0.00941491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03634,0.0241369,0.00929206,0.00864302,0,0,0.0171835,0,0.0204963,0.014445,0.0590379,0.0143192,0.010756,0.00634799,0,0.0192695,0.0135873,0.0138435,0.0169995,0.0207855,0,0,0.0123664,0.031834,0.046827,0.0158523,0.010647,0.0292656,0.026808,0.0313096,0.00876754,0.0133679,0,0,0.0791315,0.0142412,0.0409036,0.059924,0.0405275,0.0117004,0.0321837,0.116074,0.0242218,0.0502307,0,0.0316052,0.0567556,0.0232852,0.0334378,0.022043,0.0494672,0.0159036,0.00100084,0.00619894,0,0,0.0260679,0.0172892,0.016592,0.0211324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,0.0138866,0.00997377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366328,0.0242285,0.0101875,0.00864006,0,0,0.0181263,0,0.0203762,0.0149457,0.058705,0.0125844,0.0108785,0.0074976,0,0.0203231,0.013114,0.0137827,0.0171978,0.0204555,0,0,0.0123287,0.0325009,0.0465508,0.0169865,0.0106713,0.0292454,0.0275971,0.0315399,0.00880222,0.0138276,0,0,0.0694872,0.013395,0.0358324,0.0595416,0.0409957,0.0114179,0.0325631,0.116901,0.0212052,0.0505115,0,0.031808,0.0566833,0.0232684,0.0335684,0.0220051,0.043896,0.0171151,0.000911414,0.00613514,0,0,0.0258388,0.0167756,0.016463,0.0197686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,0.0136627,0.0104719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300875,0.0244352,0.01016,0.00858259,0,0,0.0191239,0,0.0201812,0.0154831,0.0593103,0.0152256,0.0110841,0.00779476,0,0.0213823,0.0124508,0.0154974,0.0169689,0.0191306,0,0,0.0111866,0.0298817,0.037411,0.018127,0.0107416,0.0291258,0.0281384,0.0318609,0.00888658,0.0134033,0,0,0.0617767,0.0127369,0.0317964,0.0592713,0.0416303,0.0113666,0.0330207,0.117415,0.0189938,0.05065,0,0.0321477,0.0568372,0.0234548,0.0338531,0.0220095,0.0389734,0.0178843,0.00104141,0.00653158,0,0,0.0256701,0.0163571,0.0163081,0.0186181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,0.013468,0.0105819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289694,0.024424,0.0102369,0.00844524,0,0,0.0190781,0,0.0202275,0.0153633,0.0588921,0.0133683,0.0110265,0.00735617,0,0.0217071,0.0117006,0.0147999,0.0168285,0.0190775,0,0,0.0108314,0.0303358,0.0355022,0.0182178,0.0106863,0.0289937,0.0283336,0.0320875,0.0086406,0.0134931,0,0,0.0527662,0.0119414,0.0269703,0.0588374,0.0422726,0.0109124,0.0335456,0.116503,0.0165439,0.050727,0,0.0323779,0.0567928,0.0234985,0.0340021,0.0221228,0.0330328,0.0188943,0.00120443,0.00657106,0,0,0.0250886,0.0156081,0.0161798,0.0172586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,0.0135725,0.0106256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258169,0.0244474,0.00999351,0.00789709,0,0,0.01913,0,0.0200882,0.0152557,0.0589307,0.0129968,0.0102048,0.00807593,0,0.0217663,0.011109,0.0148998,0.016874,0.0192177,0,0,0.0102011,0.0299418,0.030893,0.0181682,0.0106663,0.029117,0.0281964,0.0330949,0.00941721,0.0130969,0,0,0.0469884,0.0113259,0.0236769,0.0581918,0.0444122,0.00907827,0.0348592,0,0.0154265,0.0502273,0,0.033512,0.057312,0.0242661,0.0349403,0.0228994,0.0288795,0.0190092,0.000995115,0.00717541,0,0,0.0242378,0.0147809,0.0160882,0.0163025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,0.0133627,0.0103402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025377,0.024099,0.00991067,0.00673619,0,0,0.0181773,0,0.0202423,0.0143709,0.0587021,0.0112273,0.00949197,0.00770875,0.0105927,0.0207848,0.0105977,0.0133965,0.0165113,0.0188193,0,0,0.0102759,0.0309371,0.0302542,0.0168923,0.0104839,0.0288735,0.0282854,0.0327383,0.00928834,0.0136114,0,0,0.035983,0.0100582,0.0179408,0.0580593,0.0440488,0.00866003,0.034821,0,0.0128268,0.0505328,0,0.0332238,0.0571153,0.0240014,0.0346353,0.0226527,0.0200338,0.0223752,0.000536243,0.00655992,0,0,0.0241621,0.0146384,0.0159598,0.0152571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,0.0129453,0.0103791,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225229,0.0239819,0.00917037,0.0065874,0,0,0.0179122,0,0.0200771,0.0137267,0.0587643,0.0110996,0.00956111,0.00793974,0.0103633,0.0197032,0.0100245,0.0130184,0.0161688,0.0185553,0,0,0.00976721,0.0311744,0.0260214,0.0158412,0.010644,0.0284555,0.0279015,0.0325034,0.00948655,0.0136059,0,0,0.0337973,0.00983155,0.0165635,0.0579596,0.0439356,0.0085452,0.0343678,0,0.0131309,0.0506268,0,0.033024,0.0571803,0.0239066,0.0344408,0.0224502,0.0184617,0.0217079,0.00031991,0.00661729,0,0,0.0242223,0.0147161,0.0154629,0.0150315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,0.0121337,0.0109307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176868,0.023852,0.00886176,0.00675442,0,0,0.0185271,0,0.0199906,0.0133856,0.0585426,0.0127914,0.00886217,0.0100229,0.0096568,0.018403,0.0101321,0.0155328,0.0162875,0.0178211,0,0,0.00875666,0.0300664,0.0179523,0.0150518,0.0109402,0.0275113,0.0277235,0.0317248,0.00862023,0.0132745,0,0,0.0312571,0.00956827,0.0154121,0.0581086,0.0431962,0,0.0328402,0,0.0139598,0.0511227,0,0.0318769,0.0567448,0.0231466,0.0333266,0.02206,0.0166875,0.0212737,0.00146533,0.00646229,0,0,0.0244242,0.0151331,0.0149413,0.0149671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,0.0118584,0.0103809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177963,0.0236959,0.00785252,0.00640662,0,0,0.0203415,0,0.0198827,0.0136951,0.0588112,0.00867413,0.009861,0.0083567,0.0103468,0.0167817,0.00921159,0.0114567,0.0152749,0.0185198,0,0,0.00923517,0.0318829,0.0181372,0.0145477,0.0115162,0.0273258,0.0269107,0.0319237,0.0101256,0.01361,0,0,0.030175,0.00964372,0.0143748,0.0576611,0.0435938,0.00825185,0.0324469,0,0.0138615,0.0507318,0,0.0320581,0.0571314,0.0234998,0.0335524,0.0220495,0.016155,0.0200826,0.000178275,0.00705645,0,0,0.0242015,0.0154713,0.014197,0.0146745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,0.0113082,0.0106722,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145661,0.0236511,0.00714446,0.00621933,0,0,0.0230798,0,0.0197223,0.014672,0.0589771,0.0110412,0.00985064,0.00904202,0.00993333,0.0157896,0.00924242,0.0132512,0.0154675,0.0183542,0,0,0.0083694,0.0302696,0.0114343,0.0153212,0.0122501,0.0269571,0.0265903,0.0318999,0.010456,0.0133202,0,0,0.0286241,0.00958962,0.0135319,0.0578876,0.0436938,0.00819258,0.0319909,0,0.0143871,0.0507507,0,0.0319162,0.0571289,0.0235104,0.0334465,0.0219783,0.0150804,0.019512,0.000644808,0.00750695,0,0,0.0242393,0.0155048,0.0133046,0.0147343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,0.0107625,0.0108758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131764,0.023489,0.00579853,0.00615787,0,0,0.0254658,0,0.019772,0.0154951,0.0588176,0.008093,0.0101338,0.00881303,0.00992936,0.0148747,0.00893476,0.0104444,0.0144918,0.0186003,0,0,0.00878224,0.0318334,0.0090751,0.0161761,0.0128116,0.0265627,0.0261222,0.0315745,0.0107325,0.0135331,0,0,0.0276928,0.00966168,0.0128015,0.0579686,0.0435273,0.00814712,0.0309956,0,0.0146117,0.0508697,0,0.0314297,0.057136,0.0232088,0.0329521,0.0219418,0.0144959,0.0186126,0.000748619,0.00768847,0,0,0.0242132,0.014926,0.0125169,0.0147092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,0.0103816,0.0112892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136784,0.0233905,0.00494224,0.00581191,0,0,0.0270093,0,0.0198818,0.0160032,0.0590852,0.00788074,0.0100013,0.00876587,0.0102787,0.0143122,0.00886351,0.00959284,0.0139867,0.0187,0,0,0.00853362,0.0318133,0.00715412,0.0169509,0.0131651,0.0264412,0.0257572,0.031403,0.0108745,0.0134249,0,0,0.0274865,0.00973552,0.0124936,0.0577636,0.0436347,0.00819555,0.0303097,0,0.0151095,0.0509028,0,0.0310931,0.0570443,0.0229067,0.0325749,0.0222439,0.0143516,0.0178576,0.000594132,0.00809393,0,0,0.02403,0.0144848,0.0119135,0.0148683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,0.010121,0.0114682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124376,0.0233198,0.00353812,0.0056642,0,0,0.0279649,0,0.0199777,0.0161864,0.0592,0.00787478,0.0101051,0.0099291,0.0103654,0.0141536,0.00886174,0.00873074,0.0136629,0.0187096,0,0,0.00835222,0.0323044,0.00744983,0.0174497,0.0133278,0.0258347,0.0254439,0.0309899,0.0110444,0.0133942,0,0,0.026453,0.0097378,0.0119246,0.0578166,0.0434936,0.00826996,0.0294315,0,0.0156868,0.0514483,0,0.0303191,0.0570018,0.0225396,0.0317721,0.0224288,0.0135842,0.0176261,0.000683754,0.00814641,0,0,0.0241945,0.0144284,0.0115554,0.0150171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,0.00994588,0.0113896,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111814,0.0232647,0.0048607,0.00592299,0,0,0.0280695,0,0.0200307,0.0160352,0.0594845,0.00863605,0.0106795,0.0144299,0.0102787,0.0144558,0.00956887,0.0091895,0.0138024,0.0187388,0,0,0.00892604,0.0338773,0.00615491,0.0176209,0.0132477,0.0252964,0.0250413,0.0305685,0.0112261,0.013483,0,0,0.0263669,0.00982002,0.0117555,0.0580164,0.0432378,0.00817419,0.0285749,0,0.0160922,0.0520073,0,0.029539,0.0569794,0.0222178,0.0310076,0.022614,0.0135354,0.0168031,0.000684481,0.00810686,0,0,0.0244569,0.0144299,0.0114548,0.015434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,0.00988017,0.0111576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151033,0.0231879,0.011518,0.0066894,0,0,0.0275811,0,0.0201312,0.0159202,0.0604183,0.0137927,0.0114753,0.0252405,0.0104359,0.0147573,0.0122575,0.0156043,0.0160978,0.0184753,0,0,0.0111485,0.0368417,0.00631561,0.0175366,0.0129847,0.0247893,0.0246521,0.0299807,0.0112622,0.013621,0,0,0.0252742,0.00981279,0.0111424,0.0579854,0.0426898,0.00799659,0.0277417,0,0.0162444,0.0522872,0,0.0286238,0.0568241,0.0217521,0.0301006,0.0227197,0.0127667,0.0167482,0.000546245,0.00807204,0,0,0.0243682,0.0142307,0.0114807,0.0158038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,0.00999829,0.0115459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144455,0.0233107,0.00385087,0.00618779,0,0,0.027099,0,0.0200617,0.0159497,0.0598413,0.0097385,0.0110053,0.0137014,0.0100439,0.0156911,0.00828651,0.00721381,0.0134218,0.0192373,0,0,0.00738204,0.0331353,0.0145369,0.0177468,0.0127162,0.0244684,0.0244168,0.0296669,0.0116768,0.0129679,0,0,0.0268746,0.00998957,0.0119425,0.0582939,0.0422268,0.00835327,0.0272248,0,0.0169861,0.0520794,0,0.0281347,0.0569803,0.0216761,0.0296719,0.0226584,0.0136675,0.0151149,0.00114162,0.0085877,0,0,0.0245704,0.0141646,0.0116232,0.0158506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,0.0101145,0.0116699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015271,0.0233528,0.00372337,0.00653229,0,0,0.0263503,0,0.0199899,0.0157422,0.0600406,0.0101312,0.011176,0.0137707,0.00953963,0.0165946,0.00769633,0.00641287,0.0135649,0.0196431,0,0,0.00667674,0.0329051,0.0171095,0.0178081,0.0123561,0.0244985,0.0241724,0.0296808,0.0117237,0.0127597,0,0,0.0272753,0.0100538,0.0121522,0.058313,0.0420437,0.00865519,0.0276583,0,0.0173884,0.0517245,0,0.0283655,0.0570294,0.0218778,0.0299232,0.0225406,0.0136961,0.0146618,0.00150759,0.00932015,0,0,0.0248074,0.014459,0.0118733,0.0161223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,0.00964031,0.0127159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179228,0.0234438,0.00296607,0.00733834,0,0,0.0255709,0,0.0199328,0.0154902,0.0596908,0.0100934,0.0101817,0.0127414,0.00680893,0.0177495,0.00658242,0.00646278,0.0140163,0.0203527,0,0,0.00517981,0.0319172,0.0231048,0.0180562,0.0119758,0.0241063,0.0241504,0.0289298,0.0108376,0.0128108,0,0,0.0277972,0.00998083,0.0126786,0.0582309,0.0408822,0,0.0280467,0.00510032,0.0186095,0.0521597,0,0.0280033,0.0562342,0.0212724,0.0295106,0.0218916,0.0134982,0.0143976,0.00397551,0.00769046,0,0,0.0253601,0.0151922,0.0121605,0.016486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,0.00982352,0.0130574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187592,0.023403,0.00323731,0.0078453,0,0,0.0247431,0,0.0199912,0.0151981,0.0595992,0.0105856,0.0102237,0.0125691,0,0.0186593,0.00599929,0.00710426,0.0145669,0.0210807,0,0,0.00413303,0.0312131,0.0261947,0.0181407,0.0116386,0.0240221,0.0239931,0.0290354,0.0104723,0.012312,0,0,0.0283798,0.00999692,0.0130534,0.058118,0.0412243,0,0.0285223,0.00637744,0.0194698,0.051783,0,0.0285312,0.0565962,0.0216718,0.0299554,0.0222378,0.0135854,0.0143848,0.00409758,0.00716118,0,0,0.0256147,0.0152893,0.0123273,0.0168814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,0.0102116,0.0122243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126965,0.0231717,0.00685764,0.00747428,0,0,0.0236407,0,0.0201805,0.0149312,0.0604998,0.0136935,0.0110322,0.0191206,0,0.0192226,0.00852183,0.00724007,0.0142894,0.0208683,0,0,0.00655579,0.0337687,0.0153517,0.0178379,0.0112331,0.0245149,0.023482,0.0299086,0.0110161,0.0122884,0,0,0.0298377,0.0102457,0.013516,0.0576073,0.0423826,0.00879187,0.0297555,0.00709591,0.0193762,0.0508809,0,0.0299996,0.0574402,0.0227725,0.0313417,0.0227331,0.0147518,0.0138032,0.00227864,0.00821379,0,0,0.0255275,0.0155725,0.0124974,0.0170441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,0.00963161,0.0130565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175051,0.0234154,0.0033238,0.00683072,0,0,0.0236062,0,0.0200408,0.0153189,0.0591932,0.0110983,0.00930235,0.0112169,0.00695395,0.0203883,0.00575451,0.00763582,0.0151135,0.0214703,0,0,0.00361398,0.0303948,0.0265375,0.0185418,0.0110255,0.0235037,0.0234846,0.0286263,0.0115155,0.0123356,0,0,0.0310568,0.0101255,0.014408,0.0583268,0.0401508,0,0.0291492,0.00696881,0.0202005,0.0513769,0,0.029014,0.0567851,0.0219843,0.0304768,0.0208872,0.0147766,0.0136918,0.00455025,0.0070957,0,0,0.0262355,0.0162967,0.0127047,0.0174211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,0.0100842,0.0123501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105428,0.0232664,0.00706384,0.00635974,0,0,0.0225201,0,0.0202251,0.0149754,0.0599696,0.0134535,0.0103021,0.0176782,0.00989924,0.0208601,0.00845198,0.00742137,0.0146321,0.0209366,0,0,0.00642884,0.0334731,0.0137527,0.0183093,0.0105603,0.0244131,0.0229007,0.0296976,0.0117832,0.0127393,0,0,0.0332242,0.0104783,0.0152313,0.0579937,0.0414377,0.00942697,0.0306276,0.00772607,0.0197668,0.0504441,0,0.0307133,0.0577229,0.0232862,0.0322503,0.0215014,0.0164744,0.0128844,0.00219354,0.00854763,0,0,0.0261215,0.0166894,0.012984,0.0175496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,0.0101287,0.0123708,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101522,0.023216,0.00648162,0.00630244,0,0,0.0219481,0,0.0203016,0.0149273,0.0598637,0.0131663,0.0101649,0.0161575,0.00927739,0.0216874,0.00818744,0.00704003,0.0146982,0.021076,0,0,0.00607045,0.0329171,0.0145566,0.0185024,0.0102146,0.0245757,0.0226154,0.0299531,0.0116432,0.0128085,0,0,0.0345478,0.0105984,0.0159761,0.0582195,0.0413971,0.00976845,0.0310379,0.00800538,0.0203164,0.050018,0,0.0311208,0.0580151,0.0236805,0.0327871,0.0214493,0.0171678,0.0126104,0.0022853,0.00829075,0,0,0.0261972,0.0169781,0.0132485,0.0179342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,0.0101022,0.0124482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101704,0.0230298,0.00648044,0.00616288,0,0,0.0213008,0,0.0205069,0.0148789,0.0598735,0.0134651,0.0099998,0.0148176,0.00918149,0.02243,0.0082243,0.00699633,0.0147208,0.021085,0,0,0.00582107,0.0323405,0.0151282,0.0186286,0.00986905,0.0246025,0.0223264,0.0301263,0.0115176,0.0129617,0,0,0.0358718,0.0107211,0.0168704,0.0584338,0.0413159,0.0101847,0.0315985,0.00841713,0.0209802,0.0494835,0,0.0316392,0.0583378,0.024078,0.0333849,0.0212491,0.018,0.0123944,0.00233059,0.00790436,0,0,0.0262251,0.0170697,0.0134802,0.0183373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,0.0100153,0.0126124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098031,0.0228128,0.00777,0.00610248,0,0,0.0205633,0,0.0207937,0.0147937,0.06009,0.0141555,0.0099266,0.0157899,0.00986769,0.0231866,0.00913972,0.00850304,0.0149624,0.0209602,0,0,0.00629316,0.0324815,0.012912,0.0186963,0.00949289,0.0246995,0.021971,0.0303407,0.0114308,0.0133335,0,0,0.0377334,0.0108961,0.017893,0.0586428,0.0415274,0.0105489,0.032755,0.00907713,0.0216152,0.049087,0,0.0326056,0.0586786,0.0246645,0.0344274,0.0212019,0.0191999,0.0121041,0.0021705,0.0075492,0,0,0.0264199,0.0169854,0.0137743,0.0186951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,0.0099671,0.0128805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107116,0.0227937,0.00663754,0.0059908,0,0,0.0200562,0,0.02103,0.0148638,0.0599366,0.0137913,0.00967189,0.0123565,0.00984193,0.0242083,0.00846579,0.00670056,0.0146902,0.0212152,0,0,0.0056646,0.0314036,0.0161245,0.0189602,0.00923815,0.0248551,0.0215956,0.0306198,0.0111999,0.0136041,0,0,0.0401292,0.0110903,0.0190632,0.059073,0.0419391,0.0107276,0.0335227,0.00959985,0.0224247,0.0486088,0,0.0335886,0.0590437,0.0253116,0.0356202,0.0214346,0.0205931,0.0118067,0.00230294,0.00718172,0,0,0.0266043,0.0171206,0.0141496,0.0189838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,0.0111827,0.01089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112389,0.0224469,0.00730727,0.00607041,0,0,0.0190974,0,0.0215792,0.0145637,0.0601614,0.0141357,0.0094251,0.0126102,0.00897775,0.0242145,0.00901418,0.00686097,0.0144356,0.0213667,0,0,0.00559455,0.0315049,0.0163853,0.0182442,0.00885951,0.0254338,0.0183123,0.0312199,0.0110428,0.0129445,0,0,0,0.012841,0.0276839,0.0595753,0.0427038,0.0110388,0.0340165,0.00949058,0.0229686,0.0478193,0,0.035026,0.0595078,0.0261765,0.0373065,0.0220073,0.0291277,0.0129968,0.00171849,0.00678151,0,0,0.0268006,0.0177043,0.0146405,0.023557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,0.0100623,0.0127051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135361,0.0228287,0.0074466,0.00599288,0,0,0.0204644,0,0.0216137,0.015884,0.0598237,0.0144098,0.00936244,0.0101304,0.00973797,0.0271679,0.00826086,0.00522969,0.0146212,0.0217912,0,0,0.00533091,0.0302205,0.0195204,0.0204526,0.00905542,0.0264969,0.0209697,0.0319656,0.0111508,0.0143989,0,0,0.0431786,0.0112145,0.0208099,0.0597912,0.0433753,0.0108595,0.0358034,0.0104704,0.0237303,0.0469133,0,0.0369063,0.0596669,0.0270285,0.0395553,0.0223418,0.0225893,0.0117972,0.00246515,0.00664494,0,0,0.0270191,0.0186645,0.0152324,0.0198251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,0.0101891,0.0126997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132997,0.0228413,0.00810274,0.00593463,0,0,0.020976,0,0.0218922,0.0164021,0.0597689,0.0145479,0.00927271,0.0105204,0.00997973,0.0284986,0.0087463,0.00542695,0.0145562,0.0219085,0,0,0.00542502,0.0301086,0.0184446,0.0210814,0.0092479,0.024821,0.0207397,0.0309602,0.0112609,0.014937,0,0,0.0452699,0.0113222,0.0220965,0.0601476,0.0430208,0.010861,0.0356135,0.0109172,0.024669,0.0463599,0,0.0370743,0.0599947,0.0271961,0.0398789,0.0220303,0.0239472,0.0121043,0.00269782,0.00670421,0,0,0.0275522,0.0187637,0.0155652,0.0204516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,0.010075,0.0122584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121431,0.0230332,0.00982762,0.00583986,0,0,0.0225857,0,0.0223653,0.0175586,0.0597318,0.0158111,0.00923518,0.012431,0.0102536,0.0300376,0.00941981,0.00669448,0.0145944,0.0217633,0,0,0.00558897,0.0302516,0.0160082,0.02244,0.00955113,0.026771,0.0205041,0.0321224,0.0108826,0.0154594,0,0,0.0468028,0.0114027,0.0229472,0.0603748,0.0443861,0.0109558,0.0388678,0.0112593,0.0250894,0.0448173,0,0.0403251,0.0602441,0.0285054,0.0434725,0.0222692,0.0249111,0.0124287,0.00265785,0.00675458,0,0,0.0278151,0.0199586,0.0160328,0.0211611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,0.00994202,0.0122118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113802,0.0231776,0.0111632,0.0056192,0,0,0.02341,0,0.0226082,0.018136,0.0597459,0.0168693,0.00918418,0.0137514,0.0105116,0.0309986,0.00992046,0.00746008,0.0145939,0.0216175,0,0,0.0057845,0.0303021,0.013743,0.0231498,0.00978478,0.0274587,0.020221,0.0326386,0.0109391,0.0158712,0,0,0.0481558,0.0114294,0.023652,0.060559,0.0456173,0.0110054,0.0413392,0.0117083,0.0253921,0.0439755,0,0.0428378,0.060229,0.0294452,0.0461796,0.0228449,0.0257654,0.0126269,0.00261495,0.00694293,0,0,0.0275121,0.0209291,0.0162267,0.0217268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,0.00989639,0.0122737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135369,0.0232175,0.0105865,0.0060522,0,0,0.0234117,0,0.0227186,0.0181569,0.0614947,0.011487,0.00999062,0.028997,0.0111201,0.0314785,0.0149246,0.0189604,0.018352,0.0209494,0,0,0.00965129,0.0313701,0.00981557,0.023268,0.00986666,0.0255762,0.0199071,0.0310908,0.0110869,0.0163517,0,0,0.0493602,0.0114388,0.0242682,0.0600246,0.0454832,0.0104457,0.0411066,0.0123956,0.0254449,0.0444862,0,0.0428396,0.0598559,0.029193,0.0461813,0.0230436,0.0266133,0.0126965,0.00218742,0.00752815,0,0,0.0273328,0.0209466,0.0162486,0.0219885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
