Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,LFHD,LTHII,LASI,,x76,x83
1046,0.00425726,0.00435039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392192,0.0184515,0.0141742,0,0,0.00233038,0.0266391,0.00582191,0.0636195,0.00849204,0.0126706,0.0292587,0.00549476,0.0124427,0.0995052,0,0.031705,0.0240184,0.0262182,0.0135052,0.02511,0.0502078,0.00332367,0.0162125,0,0.0189512,0.0109229,0.032762,0.0048679,0.00567511,0,0,0.0572291,0,0.0379537,0.0483645,0.0365942,0.0102059,0.0152647,0.00481386,0.0139797,0.0293956,0.0397788,0.0206274,0.0146461,0.0381248,0.0169837,0.038014,0.0373851,0.0164608,0.0335218,0.0259737,0.0250836,0.0024624,0.00620611,0,0,0,0.0722617,0.00464485,0,0,0
1047,0.00429966,0.00424128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413794,0.0188369,0.01467,0,0,0.00237717,0.0264789,0.00568562,0.0632846,0.00877767,0.0126066,0.0293555,0.00515536,0.0120378,0.0996122,0,0.0321631,0.0237872,0.0266596,0.0131957,0.0246437,0.0528463,0.00295376,0.0165615,0,0.0179146,0.0111535,0.032626,0.00475462,0.00568182,0,0,0.0574778,0,0.0381516,0.0490817,0.0369591,0.0102328,0.0154007,0.00464287,0.014155,0.0296755,0.0396425,0.0206335,0.0150723,0.0382255,0.0164708,0.0382784,0.0372499,0.0152819,0.0336544,0.0252644,0.0247099,0.002612,0.00639333,0,0,0,0.071851,0.00505423,0,0,0
1048,0.00414569,0.00427319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431339,0.0230285,0.0150927,0,0,0.0140765,0.0209502,0.00567404,0.0629078,0.00866412,0.012396,0.0290258,0.00479238,0.0176625,0.0996498,0,0.0325596,0.0233575,0.026833,0.0128729,0.0243276,0.0553271,0.00410765,0,0,0.0175589,0.0113083,0.0327338,0.00479882,0.00588681,0,0,0.0577468,0,0.0384714,0.0495503,0.0373913,0.0101936,0.0158393,0.00437948,0.0139954,0.0301265,0.0395642,0.0207537,0.0155194,0.0385147,0.0158974,0.0387906,0.0372319,0.0144353,0.0339479,0.0245993,0.0243739,0.00229969,0.00678267,0,0,0,0.0714916,0.00532408,0,0,0
1049,0.00405869,0.0044061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450283,0.0229738,0.0155505,0,0,0.0143381,0.0209312,0.00567523,0.0625632,0.00863619,0.0122111,0.0289036,0.00445918,0.0175307,0.0996543,0,0.0329815,0.0229156,0.0270465,0.0125135,0.0240752,0.0578129,0.00387665,0,0,0.0170264,0.0114737,0.0330174,0.00495155,0.00591812,0,0,0.0579185,0,0.0388165,0.0495417,0.0383519,0.0102874,0.0164642,0.0041462,0.0140353,0.0309349,0.0396632,0.0209802,0.0161847,0.0388245,0.0154757,0.0389973,0.0373839,0.0136824,0.0343173,0.0239946,0.0240149,0.00224662,0.00692496,0,0,0,0.0711727,0.00572951,0,0,0
1050,0.00398854,0.00445859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467907,0.0230539,0.0159278,0,0,0.0145505,0.0210661,0.00577233,0.0621881,0.00874006,0.0120148,0.0285358,0.0040801,0.0173286,0.0996639,0,0.033337,0.0224737,0.0271501,0.0121647,0.0239179,0.0600132,0.00377012,0,0,0.0166146,0.0115942,0.0331953,0.00502072,0.00594688,0,0,0.0582222,0,0.0390054,0.0491512,0.0396631,0.0104213,0.0171896,0.00386432,0.0140782,0.0318929,0.0398381,0.0211684,0.0170651,0.0392872,0.0151738,0.0388854,0.0377313,0.0133554,0.0343667,0.0234385,0.0236279,0.00219121,0.00708128,0,0,0,0.0709065,0.00612879,0,0,0
1051,0.0039239,0.00447633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484617,0.0230796,0.0163655,0,0,0.014717,0.0210671,0.00586073,0.0618511,0.00901641,0.0119321,0.0279851,0.00376857,0.0173613,0.0996812,0,0.0336672,0.0220434,0.0271433,0.0118883,0.023848,0.0620431,0.00387355,0,0,0.0163591,0.011682,0.0341073,0.00505298,0.00600944,0,0,0.0585607,0,0.0390666,0.0493349,0.0410565,0.010564,0.0180424,0.00368991,0.0140562,0.0328829,0.0399966,0.0212826,0.0181108,0.039847,0.0150344,0.0390622,0.0383599,0.0132369,0.034274,0.0229049,0.0232095,0.0020984,0.00724631,0,0,0,0.0706853,0.00643645,0,0,0
1052,0.0038191,0.00436068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500507,0.0230387,0.0169055,0,0,0.0147801,0.0209976,0.00608717,0.061563,0.00912221,0.0118869,0.0273613,0.00349966,0.0174524,0.0996162,0,0.0339879,0.0215661,0.027005,0.0116428,0.0237963,0.0639029,0.00410496,0,0,0.0164241,0.0116936,0.0348407,0.00514271,0.00605592,0,0,0.0588572,0,0.0391793,0.0501222,0.0424772,0.0107244,0.0188888,0.00363412,0.0139667,0.033916,0.0401601,0.0214604,0.0192002,0.0404153,0.0150012,0.0393424,0.039177,0.013432,0.0344429,0.0224067,0.0227516,0.00198956,0.00744438,0,0,0,0.0705109,0.00670771,0,0,0
1053,0.00369199,0.0040872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515806,0.0230032,0.0173695,0,0,0.0147304,0.0209243,0.00634793,0.0612237,0.00913701,0.0116199,0.0267602,0.00323896,0.0175788,0.0995636,0,0.034317,0.02105,0.0267711,0.0114022,0.0237437,0.0656829,0.00442889,0,0,0.0168668,0.0116887,0.0351439,0.00519077,0.00607606,0,0,0.0591618,0,0.0392766,0.0508134,0.04373,0.0108411,0.0197836,0.0036194,0.0138091,0.0350798,0.0404523,0.0216234,0.0204274,0.040963,0.0151684,0.0395263,0.0400779,0.0139059,0.0347475,0.0220189,0.0222699,0.0018694,0.00759974,0,0,0,0.0703342,0.00722754,0,0,0
1054,0.0035828,0.00378809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530327,0.0229647,0.017757,0,0,0.0150107,0.0207821,0.00648772,0.0607713,0.00930196,0.0112166,0.0261312,0.00301621,0.0176941,0.0995601,0,0.0346713,0.0205132,0.0265488,0.0111337,0.023671,0.0674652,0.00465574,0,0,0.0178411,0.0116553,0.0356794,0.00493207,0.00607653,0,0,0.0594723,0,0.0393733,0.0513116,0.0448978,0.0108811,0.0209551,0.00358312,0.0136749,0.03638,0.040882,0.0212755,0.0220561,0.0413526,0.015847,0.0397327,0.0408067,0.0153297,0.0349221,0.021692,0.0217971,0.00179546,0.00772886,0,0,0,0.070112,0.00816543,0,0,0
1055,0.00356045,0.00392216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549217,0.0229754,0.0182942,0,0,0.0152437,0.0206347,0.00658739,0.0604735,0.0103416,0.0108277,0.026231,0.00282264,0.0178001,0.0997164,0,0.0351885,0.020417,0.0268302,0.0109797,0.0234287,0.0695202,0.00489688,0,0,0.0196323,0.0116152,0.0369105,0.00471759,0.00601121,0,0,0.0592675,0,0.0391302,0.0523554,0.0464482,0.0109199,0.0222358,0.00356847,0.0134486,0.0377564,0.0413628,0.0206635,0.0237409,0.0417279,0.0174643,0.0402308,0.0414082,0.0176293,0.0346537,0.0221662,0.0213699,0.0016973,0.00785297,0,0,0,0.0697052,0.00888773,0,0,0
1056,0.00351687,0.00406899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561797,0.0231087,0.0187068,0,0,0.0151742,0.0206218,0.00679459,0.0601318,0.0105181,0.0105681,0.0256132,0.00278715,0.0177098,0.0997918,0,0.0355978,0.0199357,0.026745,0.010766,0.0233392,0.0706718,0.00512926,0,0,0.0209303,0.0116325,0.0379441,0.00450795,0.00603211,0,0,0.0595677,0,0.0390015,0.0536065,0.0477722,0.0109726,0.023368,0.00361016,0.0131851,0.0388959,0.0418515,0.0206814,0.0251557,0.0422588,0.0194851,0.0405288,0.0419769,0.0193517,0.0348033,0.0226848,0.0210108,0.00165292,0.00795258,0,0,0,0.0694245,0.00931961,0,0,0
1057,0.00343684,0.00408916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057297,0.0233136,0.0191177,0,0,0.0149232,0.0205779,0.00706864,0.0597318,0.0106521,0.0103486,0.0250731,0.00294737,0.0176772,0.0998899,0,0.0360076,0.0195304,0.0267899,0.0106102,0.0232199,0.0721175,0.00539655,0,0,0.0211529,0.0117084,0.0388151,0.00455151,0.0060001,0,0,0.0598066,0,0.0389009,0.0547816,0.0493985,0.0108847,0.0243554,0.00346528,0.0129793,0.0398434,0.0424755,0.0197841,0.026237,0.0432541,0.0214344,0.0410976,0.0430446,0.019613,0.0351734,0.0231644,0.0207072,0.00166062,0.00788724,0,0,0,0.0691795,0.00969799,0,0,0
1058,0.00315842,0.00370242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585082,0.0235675,0.0194226,0,0,0.0146396,0.0203556,0.00739428,0.058843,0.0109361,0.0101871,0.0245768,0.00411524,0.0177654,0.100136,0,0.0363557,0.0191576,0.0270996,0.0104374,0.022999,0.0740077,0.00577156,0,0,0.0181838,0.0116389,0.0410479,0.00494586,0.00568301,0,0,0.0601083,0,0.0389426,0.0561726,0.0534637,0.0104218,0.0249617,0.00201281,0.0130702,0.0415313,0.0462338,0.0178495,0.0263774,0.0446931,0.0231563,0.0419126,0.0452669,0.013587,0.0355949,0.0236868,0.0202334,0.00186679,0.0075181,0,0,0,0.0689549,0.0107418,0,0,0
1059,0.00319892,0.00355051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590015,0.0236632,0.0196001,0,0,0.0149087,0.0202934,0.00753364,0.0586467,0.0109605,0.0100156,0.0241161,0.00405921,0.0176076,0.0999881,0,0.0366171,0.0188891,0.0272644,0.0103991,0.0229964,0.0744403,0.00597635,0,0,0.0170548,0.0114927,0.0399508,0.00495664,0.00580097,0,0,0.0601873,0,0.0386743,0.0568095,0.0522094,0.0106937,0.0254029,0.00225546,0.0127671,0.0420067,0.0467433,0.0175478,0.0271108,0.0446024,0.0248593,0.0413474,0.0450311,0.0133056,0.0356069,0.0241773,0.0196527,0.00185842,0.00758941,0,0,0,0.0689533,0.0110189,0,0,0
1060,0.00326143,0.00385734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593168,0.0237204,0.0198134,0,0,0.0150683,0.0202176,0.00774106,0.0585583,0.0110688,0.00980112,0.0237855,0.00377479,0.0174641,0.0998378,0,0.0367474,0.0187049,0.0270394,0.0104453,0.0230577,0.0745513,0.00622166,0,0,0.0161895,0.0114245,0.0384369,0.00497856,0.00593308,0,0,0.0602839,0,0.0384158,0.0569497,0.0501815,0.0110561,0.0260751,0.00267589,0.0124624,0.0419033,0.0467149,0.0168933,0.0273279,0.0443152,0.026514,0.0405408,0.0444842,0.0132273,0.0355654,0.0246353,0.0191176,0.00184661,0.00766531,0,0,0,0.0690848,0.0111274,0,0,0
1061,0.00333637,0.00418178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059555,0.0237862,0.0200075,0,0,0.0151189,0.0201695,0.00794483,0.0585819,0.011346,0.00955515,0.0234916,0.00328005,0.0173303,0.0996931,0,0.0367957,0.0185314,0.0267299,0.0104794,0.0231202,0.0746809,0.00643294,0,0,0.015428,0.0114136,0.0365118,0.00487922,0.00605968,0,0,0.0604662,0,0.0382005,0.0568464,0.0476123,0.0115142,0.0264828,0.00347965,0.012174,0.0417146,0.0460365,0.0158994,0.0270751,0.0435361,0.0281395,0.0390124,0.0433391,0.0130271,0.0356488,0.0251679,0.018859,0.00188308,0.00776336,0,0,0,0.0692997,0.0110657,0,0,0
1062,0.00349435,0.00450672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598546,0.0238515,0.0200459,0,0,0.0152113,0.0201761,0.00814185,0.058762,0.0118562,0.00928327,0.0234334,0.00267596,0.0171848,0.0995356,0,0.0368114,0.0185187,0.0265993,0.010533,0.0231413,0.0745609,0.00658767,0,0,0.0147831,0.0114076,0.0344277,0.00494634,0.00627611,0,0,0.0604648,0,0.037972,0.0566991,0.0450362,0.0121415,0.0265803,0.00471886,0.0119219,0.0414084,0.0448206,0.0147763,0.0263846,0.0422705,0.0298501,0.0369366,0.0416127,0.0126014,0.0355938,0.0256314,0.0186675,0.00209366,0.00789585,0,0,0,0.0695415,0.0108236,0,0,0
1063,0.00369474,0.00489697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599937,0.0238878,0.0201088,0,0,0.0152306,0.0201649,0.00826605,0.0590593,0.0124351,0.0090472,0.0235311,0.00232707,0.0171246,0.0993556,0,0.0368323,0.0186312,0.0266015,0.0106096,0.0231678,0.0743378,0.00675717,0,0,0.0147706,0.0113995,0.0324882,0.00522344,0.00647797,0,0,0.0604438,0,0.037673,0.0566413,0.0428787,0.0128,0.0267218,0.00604615,0.0117242,0.0402347,0.0431728,0.013304,0.025162,0.0406613,0.0318634,0.0344927,0.0396273,0.0125144,0.0356759,0.0260697,0.0184371,0.00235221,0.00790229,0,0,0,0.0698071,0.010464,0,0,0
1064,0.00388439,0.00477288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05557,0.0250738,0.0159592,0,0,0.0140242,0.0192158,0.0088875,0.055016,0.014304,0.00938832,0.0242083,0.0101378,0.0183023,0.0988728,0,0.0342711,0.0182031,0.0264125,0.00906256,0.024938,0.0701187,0.00776597,0,0,0.0188807,0.0120856,0.0339795,0.0215904,0.00392128,0,0,0.0610405,0,0.038077,0,0.0439807,0.0242179,0.0320189,0.0100559,0.0134365,0.0480869,0.044846,0.0144863,0.0325221,0.0433226,0.0332649,0.0344206,0.0432745,0.0119571,0.0363989,0.026483,0.0181933,0.00410796,0.00234071,0,0,0,0.0726516,0.00837921,0,0,0
1065,0.00392694,0.00520749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554343,0.0252099,0.0156692,0,0,0.0141994,0.01922,0.00892459,0.0551819,0.0150188,0.00946492,0.024389,0.0109564,0.0182978,0.0987902,0,0.0342365,0.0183288,0.0264142,0.00924271,0.024945,0.0697967,0.00774814,0,0,0.0212841,0.0122129,0.0317396,0.0223471,0.00395403,0,0,0.0609077,0,0.0377708,0,0.0408338,0.0246041,0.032503,0.0108253,0.0133913,0.0458141,0.0422367,0.0124663,0.0307622,0.0411263,0.0355029,0.0313675,0.0405985,0.0140371,0.0361814,0.0268284,0.0179422,0.00437999,0.0022386,0,0,0,0.0728617,0.00811164,0,0,0
1066,0.00393735,0.00555664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552904,0.0252807,0.0153904,0,0,0.0144325,0.0191336,0.00893025,0.0553849,0.0157736,0.00958387,0.0248113,0.0117493,0.0184926,0.0987074,0,0.0342461,0.0184928,0.0264528,0.00939046,0.0249159,0.0695136,0.00782956,0,0,0.0241316,0.0123723,0.0294492,0.0232171,0.00406607,0,0,0.0608401,0,0.0375661,0,0.0377779,0.0249372,0.0327932,0.0114761,0.0134552,0.0432834,0.03955,0.0108269,0.0291382,0.0386911,0.0374951,0.0282076,0.0377325,0.0165453,0.0359752,0.0271689,0.0177085,0.00478402,0.00225176,0,0,0,0.0730334,0.00789118,0,0,0
1067,0.00390984,0.00586946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549155,0.0253273,0.015161,0,0,0.0140158,0.0189379,0.00887049,0.0557179,0.0166121,0.00981356,0.0252075,0.0124562,0.0185625,0.0987424,0,0.0342796,0.0186791,0.026567,0.00951001,0.0248898,0.0693134,0.00744435,0,0,0.0267416,0.0125388,0.0270471,0.0240617,0.00430355,0,0,0.0615444,0,0.0382178,0,0.0348764,0.0252316,0.03301,0.0121789,0.0136777,0.0406875,0.0368769,0.00983675,0.0276063,0.0361973,0.0391258,0.0250766,0.0348401,0.0187018,0.0363313,0.0223014,0.0170543,0.00523072,0.00220296,0,0,0,0.0731427,0.00773595,0,0,0
1068,0.00577129,0.00560545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548373,0.0278478,0.0139755,0,0,0.0137164,0.0172227,0.0116422,0.0526053,0.01901,0.0183261,0.0245933,0.0210616,0.0213864,0.100639,0,0.0332541,0.0183534,0.026553,0.00930214,0.0241238,0.0707586,0.0115706,0,0,0.0313264,0.013926,0,0.0412229,0.0046562,0,0,0.0622453,0,0.0393416,0,0.0377952,0,0.0362834,0.0266962,0.01704,0.0443429,0.0339524,0.00633212,0.0288709,0.0385199,0.0390911,0.0268774,0.0373579,0.0227188,0.0375851,0.0228194,0.017047,0.00601318,0.00474989,0,0,0,0.07285,0.0135349,0,0,0
1069,0.00381072,0.00651313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072355,0.0253306,0.0574156,0,0,0.0146694,0.0191755,0.00915916,0.059381,0.0835201,0.0130076,0.0611021,0.0137614,0.0185884,0.105453,0,0.0491373,0.0552834,0.0609414,0.0547971,0.0663764,0.115598,0.00769646,0,0,0.0306865,0.0124753,0.0242898,0.0243276,0.0048483,0,0,0.0610308,0,0.0368769,0,0.0310452,0.0260001,0.0328175,0.012839,0.0128445,0.036123,0.0321219,0.00964555,0.0255752,0.0314803,0.0421913,0.0197898,0.0298995,0.0228304,0.0358818,0.0270929,0.0170254,0.00581224,0.00350147,0,0,0,0.0597558,0.0111307,0,0,0
1070,0.00565005,0.00574685,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541211,0.0279611,0.0126592,0,0,0.0140974,0.0171385,0.0116412,0.0529925,0.0203886,0.0188531,0.0248838,0.0218875,0.021621,0.101118,0,0.032945,0.0183623,0.0266985,0.00901032,0.0242024,0.0710444,0.0119486,0,0,0.0338749,0.0142993,0.0283728,0.0427591,0.004237,0,0,0.0622994,0,0.0386243,0,0.0358098,0,0.0366182,0.0283194,0.0174443,0.0404767,0.028784,0.00798405,0.0274448,0.0351961,0.0423709,0.0223709,0.0336177,0.0252928,0.037945,0.0270579,0.0169134,0.00615126,0.00449571,0,0,0,0.0731354,0.014448,0,0,0
1071,0.00565269,0.0060236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053495,0.0278512,0.0118815,0,0,0.0142123,0.0170706,0.011392,0.0529184,0.021046,0.0188968,0.0249121,0.0221098,0.0215753,0.101401,0,0.0325344,0.018305,0.0267242,0.0087093,0.0242746,0.0710636,0.0118476,0,0,0.035138,0.0144483,0.0281572,0.0433367,0.00389267,0,0,0.0621099,0,0.0383793,0,0.0349307,0,0.0373419,0.0290513,0.0176511,0.0398405,0.027573,0.00896592,0.0272889,0.0348797,0.043573,0.0211873,0.0332665,0.0268537,0.0379123,0.0272149,0.0166286,0.00620768,0.00434114,0,0,0,0.0734854,0.0148254,0,0,0
1072,0.00574003,0.00633613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530081,0.0277383,0.0109721,0,0,0.0141922,0.0171511,0.0112827,0.0527204,0.0222359,0.0187416,0.0254165,0.0222677,0.0213029,0.101753,0,0.0320944,0.0185261,0.0271574,0.00846317,0.0242748,0.0712219,0.0115329,0,0,0.035834,0.0146034,0.0274782,0.0438475,0.00354027,0,0,0.0620103,0,0.0383536,0,0.0326127,0,0.0383989,0.0296371,0.0180296,0.0397692,0.0269731,0.00983102,0.027552,0.0350316,0.0441984,0.0207331,0.0334334,0.0275246,0.0380795,0.0273559,0.0163886,0.0064037,0.00411682,0,0,0,0.0738735,0.0151312,0,0,0
1073,0.00593239,0.00662044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524347,0.0275977,0.0101267,0,0,0.014184,0.0172612,0.0109816,0.0523663,0.0236644,0.0184324,0.0261682,0.0224305,0.0210534,0.102089,0,0.0315275,0.0189019,0.0276546,0.00825686,0.024276,0.0712215,0.0111943,0,0,0.0363004,0.0146783,0.0270216,0.0443541,0.00335006,0,0,0.0618838,0,0.0383394,0,0.0299999,0,0.0393818,0.0300579,0.0185145,0.0401203,0.0270173,0.0102758,0.0279866,0.0352674,0.0446038,0.0205119,0.0337235,0.0275717,0.0382981,0.0270242,0.0162976,0.00671803,0.00387646,0,0,0,0.0743577,0.0153024,0,0,0
1074,0.00426427,0.00744742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510307,0.0251141,0.00889839,0,0,0.0151233,0.0189739,0.00833486,0.0552244,0.0236634,0.00870645,0.0277893,0.0120429,0.0187826,0.100708,0,0.0316007,0.0196553,0.028136,0.00826989,0.0248581,0.0691478,0.00745604,0,0,0.0344407,0.0133947,0.0229964,0.0253227,0.00447752,0,0,0.0613138,0,0.036794,0,0.022132,0.024929,0.0363939,0.0142901,0.0162212,0.0353189,0.0298195,0.0136228,0.0270813,0.0303064,0.0466571,0.0158878,0.0286243,0.0267273,0.0371278,0.0262507,0.0161047,0.00887699,0.00354696,0,0,0,0.0753348,0.00779653,0,0,0
1075,0.00390971,0.00784474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549375,0.0241903,0.0119218,0,0,0.0165953,0.0197928,0.00785944,0.0600813,0.0222957,0.00868251,0.0274634,0.00298147,0.0179686,0.101041,0,0.0327607,0.020646,0.0289278,0.0100804,0.0227122,0.0726461,0.006939,0,0,0.0272907,0.0127093,0.0217557,0.0113049,0.00653698,0,0,0.0607907,0,0.0356635,0.0532625,0.0226006,0.0146488,0.0299924,0.00973556,0.0153123,0.0265011,0.0281706,0.0145788,0.0230802,0.0264574,0.0478771,0.0157657,0.0238214,0.0227559,0.0364958,0.0256512,0.0158819,0.00772559,0.00756506,0,0,0,0.0731866,0.00994885,0,0,0
1076,0.00361308,0.00781578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530851,0.0241918,0.0108612,0,0,0.0165747,0.0199018,0.00765904,0.0597545,0.0229969,0.00868263,0.0277546,0.00334253,0.0177231,0.101222,0,0.0313065,0.020863,0.028728,0.0099736,0.0227802,0.0713748,0.00663092,0,0,0.0255679,0.0126799,0.0208442,0.0111082,0.00641868,0,0,0.0607134,0,0.0356338,0.0524413,0.0208408,0.0147288,0.0299106,0.0098312,0.0157097,0.0273262,0.02882,0.0147459,0.0228032,0.0273107,0.0477858,0,0.024699,0.0235455,0.0366207,0.0253131,0.0158244,0.00758541,0.00777147,0,0,0,0.0740924,0.0096609,0,0,0
1077,0.00222955,0.00668376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519808,0.0248184,0.0107243,0,0,0.015447,0.0195639,0.00794945,0.0587163,0.0238348,0.00836494,0.0276834,0.0123963,0.0177081,0.102409,0,0.0298461,0.0210362,0.0285102,0.0102274,0.0222736,0.0716011,0.00649568,0,0,0.0240766,0.0134951,0.022205,0.0196218,0.0059257,0,0,0.0611268,0,0.036524,0.0536473,0.0224254,0,0.0303826,0.0180524,0.0176976,0.0272199,0.0266156,0.0123164,0.020615,0.0302695,0.0461552,0.0199395,0.027863,0.0240888,0.0377532,0.0247618,0.0160449,0.0064145,0.00899933,0,0,0,0.0744223,0.0126508,0,0,0
1078,0.00313765,0.00772468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481218,0.0240628,0.00921695,0,0,0.0157614,0.0201979,0.00791693,0.0588363,0.0228895,0.0087942,0.0278109,0.00344244,0.0172459,0.101849,0,0.0278857,0.0207266,0.0273028,0.0101345,0.0231,0.0678131,0.00612472,0,0,0.0243459,0.0125763,0.020609,0.0101222,0.00622546,0,0,0.0608603,0,0.0360527,0.0517009,0.0192352,0.0153791,0.0322004,0.00962723,0.0163577,0.0287003,0.0307088,0.0155677,0.0233609,0.0307613,0.0468913,0.0190457,0.0277985,0.0232032,0.037158,0.024311,0.0162665,0.0073681,0.00811607,0,0,0,0.076273,0.00840609,0,0,0
1079,0.00297373,0.0079697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455556,0.0238676,0.00923619,0,0,0.0158343,0.020289,0.00793744,0.0582904,0.0206957,0.00899686,0.0268228,0.00334826,0.0170353,0.101938,0,0.0259532,0.0199754,0.0257528,0.0104815,0.0235543,0.0656868,0.00567063,0,0,0.0225187,0.0124181,0.0197458,0.0101019,0.00610544,0,0,0.0606187,0,0.0359029,0.0513291,0.0181338,0.0158794,0.0329052,0.00966157,0.0165846,0.0293754,0.0317794,0.0160725,0.0244302,0.0314151,0.0451534,0.0193963,0.028573,0.0206898,0.0369078,0.0241929,0.0162919,0.00727698,0.00823711,0,0,0,0.0776454,0.0075234,0,0,0
1080,0.00304412,0.00802665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429645,0.0236762,0.0107137,0,0,0.0159244,0.0203283,0.00783241,0.0576763,0.0173142,0.00932787,0.0252485,0.00330385,0.0170622,0.102037,0,0.0238394,0.0193827,0.0239257,0.0116051,0.0243234,0.0639703,0.00543613,0,0,0.0197313,0.0122423,0.0195762,0.010623,0.0059846,0,0,0.0605478,0,0.0359274,0.0509391,0.0182841,0.0160564,0.0322863,0.0097583,0.0168294,0.0301619,0.0328185,0.0163197,0.0250692,0.0313222,0.0429866,0.0201625,0.0291138,0.0181677,0.0366536,0.0241217,0.016505,0.00703035,0.00823188,0,0,0,0.0790342,0.00675371,0,0,0
1081,0.00318079,0.00787803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419578,0.0236089,0.0143892,0,0,0.0158578,0.0204099,0.00760061,0.0571094,0.0141739,0.0097255,0.0231521,0.00324592,0.0171229,0.102099,0,0.0216565,0.0194842,0.0221221,0.0141417,0.0262066,0.0631964,0.00528968,0,0,0.0168595,0.011957,0.0204289,0.0113367,0.00591825,0,0,0.0603307,0,0.0360255,0.0503423,0.0200968,0.0159929,0.0307776,0.00980123,0.0168994,0.0308901,0.0336324,0.0163195,0.0254728,0.0311847,0.0411952,0.0210525,0.0300269,0.0165239,0.0365892,0.0240656,0.0168864,0.00662617,0.00814841,0,0,0,0.0804699,0.00612804,0,0,0
1082,0.00339483,0.00769785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386326,0.0234781,0.0164964,0,0,0.015991,0.020476,0.00726098,0.0567314,0.0147267,0.00998168,0.0214839,0.00305048,0.0173308,0.102136,0,0.0198811,0.0197468,0.0198914,0.0164984,0.0283327,0.0611053,0.00529028,0,0,0.0137282,0.0116671,0.0218924,0.0117646,0.00585417,0,0,0.0608831,0,0.0370126,0.0497876,0.0225111,0.0160643,0.0298928,0.00982538,0.016862,0.0314332,0.0341737,0.0164223,0.0260268,0.0316577,0.0396525,0.0219221,0.0313509,0.0156891,0.0369626,0.019293,0.0166907,0.00658308,0.00809605,0,0,0,0.0814916,0.00521589,0,0,0
1083,0.00349519,0.00773532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343852,0.0233436,0.01663,0,0,0.0158388,0.0203741,0.00685178,0.0566189,0.0151084,0.0101671,0.0197109,0.00292792,0.0176332,0.101962,0,0.0187121,0.0201078,0.0170627,0.0182966,0.0300029,0.0548637,0.00507012,0,0,0.0114289,0.0115135,0.0231445,0.0116915,0.00599475,0,0,0.0602881,0,0.0361378,0.0495771,0.0248703,0.0161185,0.0297611,0.0098933,0.016833,0.0317966,0.0344563,0.0165436,0.0264223,0.0323567,0.0382846,0.0227242,0.032775,0.0154312,0.0364867,0.0239549,0.0173417,0.00663292,0.00796075,0,0,0,0.0819677,0.00396692,0,0,0
