Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,,x79
1067,0.0174817,0,0,0,0,0.0303866,0,0,0,0,0,0,0.00980323,0.0194085,0.00913982,0.0265455,0,0,0.0331338,0,0.0332634,0.0296199,0.054933,0.00850422,0.0100091,0.0127821,0.0266967,0.0307886,0,0.00779776,0.0130009,0.00796826,0.00751798,0.00583905,0.0190247,0.0168658,0.00992624,0.0173973,0.0220815,0.0390826,0.0398143,0.0302777,0.0424287,0.0448542,0,0,0.060076,0,0.0489922,0.0442381,0.0441859,0.0415256,0.0295707,0.0165681,0.0219195,0.0489641,0.0103068,0.0195306,0.0125192,0.0102617,0.0214633,0.0145937,0.0222324,0.0254141,0.0332023,0.042364,0.0176457,0.0206644,0.0350864,0.0273557,0,0,0,0,0,0
1068,0.0176388,0,0,0,0,0.0283653,0,0,0,0,0,0,0.0102516,0.0196935,0.00927044,0.0262249,0,0,0.032881,0,0.0330745,0.0293842,0.0544524,0.00871857,0.00970224,0.012992,0.026327,0.0291619,0,0.00802225,0.0133409,0.00800715,0.00754152,0.0057357,0.0190917,0.0174353,0.00998556,0.017342,0.0219056,0.0381714,0.0399363,0.0305298,0.0423804,0.0428873,0,0,0.0588546,0,0.0489839,0.0433782,0.0434981,0.0422743,0.0299469,0.0166771,0.0214626,0.0479163,0.010438,0.0198125,0,0.0102894,0.021307,0.0144278,0.02226,0.025451,0.0321192,0.0413566,0.0171358,0.0206557,0.0330627,0.027255,0,0,0,0,0,0
1069,0.0178586,0,0,0,0,0.0262132,0,0,0,0,0,0,0.0108398,0.0200168,0.00943936,0.0259019,0,0,0.0325374,0,0.0328274,0.0290882,0.0543162,0.0088952,0.00929245,0.013166,0.0259132,0.0274352,0,0.00816715,0.0136998,0.0080805,0.00763252,0.00571249,0.0191037,0.0181388,0.010039,0.0172797,0.0216125,0.0376583,0.0400717,0.0310652,0.042253,0.0404105,0,0,0.0575692,0,0.0489807,0.0424701,0.0444891,0.0429996,0.0303392,0.0165929,0.0207959,0.0470081,0.00998754,0.0196259,0.0131763,0.0100012,0.0218692,0.0137342,0.0231317,0.026046,0.0313728,0.0402518,0.0165903,0.020752,0.0308004,0.0272853,0,0,0,0,0,0
1070,0.0169796,0,0,0,0,0.0240608,0,0,0,0,0,0,0.0103595,0.0202114,0.00939229,0.0261265,0,0,0.0327537,0,0.0328286,0.0289799,0.0545909,0.00858341,0.00920369,0.0127304,0.0268191,0.0241763,0,0.00748317,0.0132382,0.00786208,0.00717829,0.00582013,0.0189867,0.0174664,0.0106178,0.0170388,0.0213958,0.0327237,0.0401901,0.0255468,0.0434356,0.0375468,0,0,0.0556268,0,0.048931,0.0410277,0.0471302,0.0362814,0.0326316,0.012914,0.0231279,0.0453858,0.0138895,0,0.0206146,0.0128962,0.0130067,0.017406,0.0171679,0.0188658,0.029027,0.0384483,0.0160218,0.0205852,0.0283043,0.0261926,0,0,0,0,0,0
1071,0.0171306,0,0,0,0,0.0217926,0,0,0,0,0,0,0.0108881,0.0205565,0.00953207,0.0257715,0,0,0.0323402,0,0.0326596,0.0288183,0.0542402,0.00850404,0.00885463,0.0129773,0.0260481,0.0220048,0,0.00780196,0.0135447,0.00787583,0.00725341,0.00571633,0.0190603,0.0178839,0.0107378,0.0169885,0.0209624,0.032275,0.0403229,0.0262463,0.0434212,0.0354517,0,0,0.0544718,0,0.0489015,0.0402082,0.0472748,0.0372744,0.0329813,0.012811,0.0230274,0.0447942,0.0137526,0,0.0208543,0.0126814,0.0131258,0.0169739,0.0176484,0.0189245,0.0282616,0.0375178,0.0155072,0.0203641,0.0258754,0.0257876,0,0,0,0,0,0
1072,0.0173617,0,0,0,0,0.0197349,0,0,0,0,0,0,0.0114216,0.0209298,0.00969662,0.0255121,0,0,0.031861,0,0.0324573,0.0284412,0.053893,0.00837969,0.00860595,0.013211,0.0257,0.0197437,0,0.00808841,0.0138564,0.00790237,0.00732652,0.00563825,0.0191462,0.0184209,0.0109603,0.0169331,0.0204719,0.0317222,0.0404493,0.0267834,0.0434431,0.0337887,0,0,0.0534624,0,0.0488844,0.0395529,0.0472469,0.0380525,0.0332803,0.0127701,0.0230073,0.0446036,0.0137028,0,0.0211799,0.0126608,0.0134036,0.0166391,0.0179765,0.0187532,0.027436,0.0368013,0.0149457,0.0200595,0.0236302,0.0252179,0,0,0,0,0,0
1073,0.0190994,0,0,0,0,0.017748,0,0,0,0,0,0,0.0132251,0.0213993,0.0101943,0.0248531,0,0,0.0307507,0,0.0318969,0.027726,0.0530855,0.00868484,0.00817994,0.0142625,0.023738,0.0189626,0,0.0093016,0.0149094,0.0084001,0.0081426,0.0054536,0.0193754,0.0204567,0.010685,0.0170021,0.0198206,0.0349806,0.0406127,0.0321354,0.0420996,0.0332416,0,0,0.0534035,0,0.0489326,0.0394366,0.0452169,0.0447923,0.0313992,0.0156276,0.0202486,0.0459185,0.00960019,0.0202511,0.0139957,0.00944514,0.0224374,0.0119995,0.0247244,0.026253,0.0279285,0.0371887,0.0144874,0.0201276,0.0216084,0.0262597,0,0,0,0,0,0
1074,0.0198889,0,0,0,0,0.0162466,0,0,0,0,0,0,0.0137699,0.0216813,0.010849,0.0254321,0,0,0.0300727,0,0.0315765,0.0270264,0.0521095,0.00910985,0.0083781,0.0159941,0.0236792,0.0168484,0.0560433,0.010064,0.0165783,0.00898084,0.0081668,0.005255,0.0198633,0.0208348,0.0109996,0.0169415,0.0193185,0.0342339,0.0407031,0.03195,0.0420052,0.0324352,0,0,0.0530456,0,0.048916,0.0390941,0.0448576,0.0449323,0.0316918,0.0155531,0.0202586,0.0467251,0.00956282,0.0202822,0.0141496,0.00949904,0.0226175,0.0118301,0.0248232,0.0263293,0.0270487,0.0372917,0.0140856,0.0201176,0.0198581,0.026602,0,0,0,0,0,0
1075,0.018768,0,0,0,0,0.0152,0,0,0,0,0,0,0.012958,0.0218206,0.0105289,0.0254846,0,0,0.0299742,0,0.0317405,0.0263604,0.0528242,0.00888302,0.00824684,0.0149061,0.0252779,0.0128841,0.0137366,0.0088148,0.0153221,0.00859839,0.00753863,0.00569318,0.0193977,0.0200296,0.0120591,0.0167119,0.0189377,0.0299689,0.040754,0.0271596,0.0433032,0.0306285,0,0,0.0515178,0,0.0488608,0.0379228,0.0471145,0.0392183,0.0338218,0.012796,0.0231083,0.0456795,0.0135793,0,0.022217,0.0129246,0.0146321,0.015883,0.0184441,0.0190087,0.0251637,0.0357396,0.0135526,0.0198668,0.0179972,0.0250645,0,0,0,0,0,0
1076,0.020308,0,0,0,0,0.0146005,0,0,0,0,0,0,0.0147613,0.0223902,0.0107846,0.024725,0,0,0.028327,0,0.0315154,0.0251298,0.0520811,0.00909776,0.007867,0.0151268,0.0235214,0.0123605,0.00824153,0.00970542,0.0156911,0.00868777,0.00818962,0.00543607,0.0195015,0.0220308,0.0117205,0.0167879,0.018262,0.0332055,0.0409009,0.0322117,0.0418097,0.030792,0,0,0.0514453,0,0.0489108,0.0378918,0.0454345,0.0453593,0.0315695,0.015102,0.020418,0.0473925,0.00954629,0.0209595,0.0148937,0.00935831,0.0233452,0.0111124,0.0255059,0.0268437,0.0258456,0.0363843,0.0132156,0.0201132,0.0167413,0.0260767,0,0,0,0,0,0
1077,0.0206285,0,0,0,0,0.0148093,0,0,0,0,0,0,0.0152029,0.0226812,0.0109049,0.0246877,0,0,0.0273572,0,0.0315482,0.0239265,0.0515728,0.00911561,0.00793406,0.0152334,0.0238111,0.0109691,0.00813505,0.00987462,0.0158879,0.00867334,0.00820488,0.00530422,0.0196151,0.022488,0.0121828,0.0166844,0.0177073,0.0327515,0.0410171,0.0324909,0.0417256,0.0301302,0,0,0.050886,0,0.0489378,0.0376046,0.0457844,0.0456443,0.0315035,0.0150374,0.0205864,0.0481427,0.00976311,0.0211896,0.0152496,0.00934376,0.023304,0.0109136,0.0256793,0.0270018,0.0254095,0.0363586,0.0129154,0.0202394,0.0159231,0.0260085,0,0,0,0,0,0
1078,0.0210443,0,0,0,0,0.015419,0,0,0,0,0,0,0.0156049,0.0228331,0.0110681,0.0246772,0,0,0.0266245,0,0.0315956,0.0228875,0.0511636,0.00917304,0.00803364,0.015417,0.0239944,0.0108394,0.0069883,0.00999036,0.0161347,0.00869962,0.00822968,0.00520792,0.0197168,0.0229143,0.0127189,0.016589,0.0171633,0.0321928,0.041151,0.0325798,0.0416278,0.0294873,0,0,0.0505336,0,0.0490033,0.037419,0.0462572,0.0459404,0.0314109,0.0149755,0.0206426,0.0489342,0.00975923,0.0213071,0.015555,0.00936525,0.0236992,0.0106864,0.0258766,0.0273796,0.0249013,0.036436,0.0126734,0.0203714,0.0156045,0.0259912,0,0,0,0,0,0
1079,0.0212141,0,0,0,0,0.0162828,0,0,0,0,0,0,0.0160471,0.023038,0.0112041,0.0245296,0,0,0.0260639,0,0.0315879,0.0220047,0.0509657,0.00916897,0.0080508,0.0153957,0.0239634,0.0117173,0.00691927,0.00991294,0.0161535,0.00861136,0.00816276,0.00516305,0.0197369,0.023342,0.0133164,0.0164484,0.0165818,0.031534,0.0412571,0.0326326,0.0415325,0.0287393,0,0,0.0502363,0,0.0490173,0.0371895,0.0466064,0.046299,0.0314524,0.0148554,0.0207056,0.0497507,0.00968319,0.0213504,0.0157928,0.00935973,0.0240369,0.0104934,0.0261702,0.0276648,0.0243558,0.0366207,0.0125332,0.0205876,0.0157288,0.025974,0,0,0,0,0,0
1080,0.0217349,0,0,0,0,0.0172119,0,0,0,0,0,0,0.0165026,0.0231314,0.0113409,0.0244861,0,0,0.0257631,0,0.0316368,0.0212784,0.0508142,0.00917394,0.00800325,0.0153322,0.0240252,0.0133333,0.00712176,0.00985671,0.0161494,0.00846412,0.00810484,0.00513143,0.019747,0.0237875,0.0140794,0.0162838,0.0160717,0.0308436,0.0413399,0.0327618,0.0414509,0.0281688,0,0,0.0499877,0,0.0489987,0.0369372,0.0468369,0.0465579,0.0315254,0.0146754,0.020767,0.0505386,0.00976326,0.0213614,0.0159857,0.00938188,0.0241532,0.0103702,0.0263267,0.027796,0.0236277,0.0368801,0.012463,0.0208031,0.0161202,0.0260467,0,0,0,0,0,0
1081,0.0229011,0,0,0,0,0.0179568,0,0,0,0,0,0,0.0169136,0.0231296,0.0114924,0.0243904,0,0,0.0257089,0,0.0317691,0.0207374,0.0505542,0.00924057,0.0080094,0.0153185,0.0240989,0.0151266,0.00732286,0.00988533,0.0162032,0.00831225,0.00802052,0.0050871,0.0198127,0.0241729,0.0148821,0.0161243,0.015796,0.0300593,0.0414568,0.0327165,0.0413766,0.0278248,0,0,0.0498119,0,0.0490453,0.0368835,0.0471425,0.0466268,0.0315865,0.0145037,0.0211421,0.0514498,0.00993799,0.0213981,0.0162386,0.0094821,0.0241772,0.0101955,0.0264201,0.0277773,0.0226819,0.037319,0.0124115,0.0209795,0.0165454,0.0261745,0,0,0,0,0,0
1082,0.0237731,0,0,0,0,0.0183167,0,0,0,0,0,0,0.0172442,0.0231361,0.0116545,0.024239,0,0,0.0256664,0,0.0319037,0.0203849,0.0503149,0.00944469,0.00798868,0.0153151,0.0238512,0.0165552,0.00747486,0.00991434,0.0162372,0.00832789,0.00794953,0.0050058,0.0198874,0.0244484,0.0154057,0.0160724,0.0157534,0.0292852,0.0415928,0.0326969,0.0413171,0.0276671,0,0,0.0498927,0,0.0491079,0.0368896,0.0474132,0.0468078,0.0317156,0.0143983,0.0214306,0.0521875,0.0100948,0.0213777,0.0166721,0.00954994,0.0243465,0.0100996,0.0264311,0.0278311,0.0216806,0.0377362,0.0123887,0.0211088,0.0167317,0.0264285,0,0,0,0,0,0
1083,0.0242227,0,0,0,0,0.0184952,0,0,0,0,0,0,0.0174312,0.0231391,0.0117186,0.0239472,0,0,0.0256815,0,0.0320656,0.0201245,0.0500901,0.0097553,0.00786047,0.0152084,0.0237274,0.0178027,0.00761262,0.00985486,0.0161784,0.00809147,0.00777904,0.0048228,0.0199023,0.0245883,0.0158509,0.0160535,0.0158623,0.0283618,0.0417337,0.0326193,0.0412352,0.0274836,0,0,0.0499478,0,0.0491543,0.036981,0.0476279,0.0467693,0.0319557,0.0142179,0.0213928,0.0529222,0.0101517,0.0212508,0.0174303,0.00959938,0.0244942,0.0100715,0.0264218,0.0278259,0.0205057,0.0380824,0.0123813,0.0212592,0.0168061,0.0267064,0,0,0,0,0,0
1084,0.0243887,0,0,0,0,0.0185083,0,0,0,0,0,0,0.0174225,0.0231153,0.0116358,0.0236795,0,0,0.0257989,0,0.0322229,0.0199843,0.0498425,0.0102602,0.00778463,0.0150521,0.0237744,0.0187466,0.00779791,0.00985415,0.0160851,0.00782068,0.00751326,0.00454966,0.019808,0.024531,0.0161866,0.01604,0.0161272,0.0272406,0.0418536,0.0324988,0.0411632,0.027479,0,0,0.049852,0,0.049202,0.0371462,0.0478742,0.0463946,0.0321532,0.0140096,0.0213156,0.0535325,0.0102393,0.0210501,0.0178485,0.00980146,0.0242533,0.0100307,0.026366,0.0276214,0.0192827,0.0384188,0.0123546,0.0214294,0.0166978,0.0266282,0,0,0,0,0,0
1085,0.0241923,0,0,0,0,0.0184189,0,0,0,0,0,0,0.0175797,0.0231882,0.0116189,0.0233785,0,0,0.0257029,0,0.0322874,0.0198497,0.0495276,0.0106951,0.00770607,0.0149479,0.0237082,0.0194175,0.00785048,0.00987731,0.01602,0.00771775,0.00735802,0.00447059,0.019772,0.0247345,0.0162998,0.0160338,0.0164296,0.0258356,0.0419498,0.0321404,0.040925,0.027375,0,0,0.0497687,0,0.0492233,0.0372103,0.0480638,0.0461092,0.0321571,0.0138991,0.0212925,0.0538864,0.0104988,0.0212829,0,0.0101887,0.0237022,0.0101609,0.0260419,0.027295,0.0175161,0.0386988,0.0123181,0.0216657,0.0164884,0.0263948,0,0,0,0,0,0
1086,0.0239659,0,0,0,0,0.0182711,0,0,0,0,0,0,0.0179254,0.0231637,0.0117408,0.0229844,0,0,0.0256927,0,0.0323112,0.0197664,0.0493247,0.0109275,0.00762241,0.014781,0.0236895,0.0197806,0.00775403,0.009784,0.0158703,0.00765981,0.00727507,0.00465181,0.0198197,0.0252588,0.0164905,0.0159934,0.016713,0.0247331,0.0420367,0.0322204,0.0406579,0.0272689,0,0,0.0498348,0,0.0492435,0.0372267,0.0480266,0.0467483,0.0324388,0.0140352,0.021586,0.0539265,0.01019,0.0222643,0,0.00989823,0.0247232,0.00992741,0.0267534,0.0282995,0.0157959,0.0388468,0.0122707,0.0218309,0.0161554,0.0259599,0,0,0,0,0,0
1087,0.0238177,0,0,0,0,0.0181869,0,0,0,0,0,0,0.0184919,0.0232014,0.012037,0.0226495,0,0,0.0256371,0,0.0322513,0.019596,0.0492199,0.0110814,0.00756488,0.0147041,0.0236454,0.0199844,0.00777817,0.00974383,0.015816,0.00766305,0.00733632,0.00483853,0.0199549,0.0258685,0.0164976,0.0159581,0.016924,0.0234283,0.0421015,0.0318182,0.0404658,0.0274827,0,0,0.0498293,0,0.0492558,0.037251,0.0480003,0.0467837,0.0325868,0.0139913,0.021681,0.0540679,0.0102275,0.0222777,0,0.00986439,0.0250311,0.0101439,0.0266134,0.0285707,0.0140364,0.0390723,0.0121172,0.0219394,0.0158925,0.025475,0,0,0,0,0,0
1088,0.0242505,0,0,0,0,0.0185603,0,0,0,0,0,0,0.0192815,0.0235526,0.0125982,0.0236551,0,0,0.0246145,0,0.0319646,0.0190112,0.0487481,0.0117502,0.00777018,0.0153689,0.0234084,0.0204239,0.00847511,0.010364,0.016561,0.00804,0.0077858,0.00477806,0.0203227,0.0265077,0.0157442,0.0160215,0.0169278,0.0203604,0.0422146,0.02745,0.0410735,0.0282098,0,0,0.0500186,0,0.0493102,0.0374936,0.0492485,0.0410973,0.031527,0.0132297,0.0206928,0.0551551,0.0137138,0.0186687,0,0.0131954,0.0191247,0.013941,0.0212068,0.0232914,0.0133538,0.0399048,0.0118097,0.0220698,0.0161717,0.0260353,0,0,0,0,0,0
1089,0.0258862,0,0,0,0,0.0197295,0,0,0,0,0,0,0.0204459,0.0242549,0.0137344,0.0269878,0,0,0.0221996,0,0.0315035,0.0178561,0.047769,0.0131781,0.00860064,0.0173386,0.0232039,0.0216263,0.0102875,0.0121145,0.0186494,0.00914815,0.00889647,0.00459754,0.0211637,0.0271784,0.0140649,0.0163245,0.0167232,0.0181416,0.0424142,0.0228335,0.0436735,0.0301151,0,0,0.0509742,0,0.0493729,0.0379686,0.0530286,0.0313919,0.0295755,0.0202663,0.0182249,0.0577127,0.0225895,0.0471361,0,0.0226952,0.00962925,0.025851,0.0123503,0.0161892,0.0149551,0.0416567,0.0114675,0.0223732,0.0173299,0.0283925,0,0,0,0,0,0
1090,0.0265611,0,0,0,0,0.0203296,0,0,0,0,0,0,0.0210895,0.0246994,0.0143394,0.0283402,0,0,0.0210577,0,0.0313521,0.0172344,0.0472194,0.0140594,0.00897096,0.0181617,0.0232854,0.0224896,0.0110538,0.0128618,0.0194921,0.00968819,0.00943199,0.00464557,0.021526,0.0276339,0.0133563,0.0166593,0.0167811,0.0180836,0.0425479,0.0238922,0.044937,0.0306664,0,0,0.0514925,0,0.049389,0.0381477,0.0548962,0.0297302,0.0291954,0.0250933,0.0173653,0.0589384,0.0264882,0.0621465,0,0.0269689,0.0118502,0.0313668,0.0124963,0.0180165,0.0151351,0.0425743,0.011256,0.0226153,0.0178898,0.0294539,0,0,0,0,0,0
1091,0.0262645,0,0,0,0,0.0203479,0,0,0,0,0,0,0.0212353,0.0249392,0.014526,0.0281044,0,0,0.0209383,0,0.0314254,0.017029,0.0471305,0.0144978,0.00888729,0.0180675,0.0233849,0.0228312,0.0109714,0.0127963,0.0193419,0.00966952,0.00945111,0.00474344,0.0215316,0.0278804,0.0132829,0.0170164,0.0169672,0.0172743,0.0426628,0.0233098,0.044678,0.0301534,0,0,0.0514184,0,0.0494361,0.0379887,0.0548612,0.0285288,0.0292861,0.0249127,0.0176737,0.0589638,0.0265679,0.0616028,0,0.027118,0.0116713,0.0316842,0.0120918,0.0178738,0.0134859,0.042679,0.0111334,0.0227092,0.0178299,0.0289605,0,0,0,0,0,0
1092,0.0257629,0,0,0,0,0.0202547,0,0,0,0,0,0,0.0212994,0.0252003,0.0146312,0.0275768,0,0,0.0208775,0,0.0315415,0.0168286,0.0472167,0.0148234,0.00872825,0.0177941,0.0233958,0.0229991,0.0107153,0.0125983,0.0190152,0.00957234,0.00938868,0.00483017,0.021513,0.0279549,0.0132799,0.0174555,0.0170593,0.0164089,0.0427649,0.0224704,0.0442625,0.029511,0,0,0.0511444,0,0.0494954,0.0377663,0.054464,0.0273758,0.0295656,0.0240573,0.0180806,0.0586631,0.026214,0.0592389,0,0.0267285,0.0111048,0.0314235,0.0114571,0.0173779,0.0117565,0.0425132,0.0110677,0.022698,0.01769,0.028197,0,0,0,0,0,0
1093,0.0252746,0,0,0,0,0.0200715,0,0,0,0,0,0,0.0213603,0.0254655,0.0148459,0.0272368,0,0,0.020682,0,0.0314937,0.016642,0.0473615,0.0151449,0.00861704,0.017593,0.0234096,0.0229079,0.0104763,0.0124687,0.0187707,0.00955521,0.00940699,0.00491908,0.0215713,0.0280469,0.0131774,0.0177567,0.0170705,0.0160687,0.0428161,0.0221835,0.0440824,0.0291617,0,0,0.0506147,0,0.0495132,0.0375258,0.0542064,0.0265857,0.0298744,0.0238009,0.0183443,0.0581797,0.0262781,0.058613,0,0.02677,0.0112269,0.0316427,0.0112358,0.0173101,0.0106959,0.0422528,0.0111185,0.0227471,0.0175034,0.0276584,0,0,0,0,0,0
1094,0.0246313,0,0,0,0,0.0197171,0,0,0,0,0,0,0.0213114,0.0257431,0.0151546,0.0270054,0,0,0.0204249,0,0.0313817,0.0164708,0.0475653,0.0155517,0.008571,0.0174426,0.0234416,0.0224618,0.0104816,0.0123215,0.0184783,0.00959097,0.00940894,0.00501724,0.0216648,0.0281289,0.0128342,0.0178894,0.0170322,0.0160169,0.0429194,0.0221416,0.0440234,0.0287485,0,0,0.0498364,0,0.0495753,0.037321,0.0540719,0.026032,0.0301552,0.0237588,0.0185698,0.0574627,0.0265464,0.0586342,0,0.0270008,0.0116574,0.0320939,0.0112972,0.0172327,0.0100957,0.0418894,0.0113389,0.0228748,0.0171739,0.0271771,0,0,0,0,0,0
1095,0.0239648,0,0,0,0,0.0190902,0,0,0,0,0,0,0.0213201,0.0261457,0.0155766,0.026589,0,0,0.019866,0,0.0311426,0.0160927,0.0476765,0.0161633,0.00847255,0.0172263,0.0234307,0.0213129,0.0105665,0.0121342,0.0182001,0.00962893,0.00935693,0.00518312,0.0218729,0.0279967,0.0120049,0.0179514,0.0168282,0.0160751,0.0430364,0.0221323,0.0439127,0.0282013,0,0,0.0491384,0,0.0496516,0.037129,0.0540544,0.0255602,0.0305254,0.0236719,0.0187253,0.0565185,0.026815,0.0584971,0,0.0272281,0.0119637,0.0325885,0.0112937,0.0171754,0.0096442,0.041464,0.0115646,0.0230687,0.0166501,0.0264829,0,0,0,0,0,0
1096,0.0234093,0,0,0,0,0.0181626,0,0,0,0,0,0,0.0213972,0.0264162,0.0160763,0.0261727,0,0,0.0193489,0,0.0310147,0.0157396,0.0477683,0.0169501,0.0083616,0.0169231,0.0232112,0.0197914,0.0104402,0.0119182,0.0179201,0.0096353,0.00933356,0.00544163,0.0221433,0.0278327,0.0111166,0.0181194,0.0165412,0.0162519,0.0431175,0.0221158,0.0437374,0.0277415,0,0,0.0485867,0,0.0496735,0.0369855,0.054061,0.0252312,0.030897,0.0235621,0.0187573,0.0555444,0.0270491,0.0582068,0,0.0274229,0.0122941,0.0330723,0.0113019,0.01723,0.00918583,0.0410187,0.0118206,0.0232407,0.0159256,0.0258401,0,0,0,0,0,0
1097,0.022898,0,0,0,0,0.0168447,0,0,0,0,0,0,0.0215112,0.0266352,0.0166033,0.0256741,0,0,0.0187849,0,0.0308502,0.0154931,0.0478248,0.0178173,0.00823711,0.0164385,0.022895,0.0178066,0.0101182,0.0115998,0.0175772,0.00961099,0.00935677,0.00561412,0.0225457,0.0275705,0.0100991,0.0182431,0.0163498,0.0166687,0.0432207,0.0223276,0.0434987,0.0277629,0,0,0.048047,0,0.0497256,0.0368311,0.0539095,0.0253446,0.0312681,0.0234236,0.0187002,0.0546491,0.0272877,0.0578955,0,0.0276432,0.0128338,0.0335664,0.0114182,0.0174799,0.00892513,0.040739,0.0119769,0.0231112,0.0149139,0.0254517,0,0,0,0,0,0
1098,0.0227581,0,0,0,0,0.0148185,0,0,0,0,0,0,0.0216835,0.0267142,0.01737,0.0252114,0,0,0.018454,0,0.030733,0.0154974,0.0478456,0.0188451,0.00813002,0.01587,0.0226283,0.0155409,0.00990579,0.0112821,0.0172519,0.00961238,0.0095021,0.00568106,0.0230365,0.0275733,0.00919378,0.0182404,0.0164255,0.0170042,0.0433886,0.0226267,0.0433685,0.0281774,0,0,0.0474849,0,0.0498246,0.0365416,0.0536661,0.0255686,0.0316204,0.0233905,0.0187208,0.0538524,0.0276142,0.0576006,0,0.0279352,0.0134027,0.0339984,0.0115769,0.0177031,0.00894827,0.0404724,0.0119474,0.0228721,0.0135061,0.0251944,0,0,0,0,0,0
1099,0.025204,0,0,0,0,0.00879318,0,0,0,0,0,0,0.0220246,0.0259267,0.0181831,0.0246321,0,0,0.020632,0,0.0310376,0.0179119,0.0478301,0.0197846,0.00810075,0.0149849,0.0220607,0.0165847,0.00973087,0.0107659,0.0166991,0.00949905,0.00967719,0.00588046,0.0236666,0.027482,0.0096443,0.0171858,0.0186207,0.0175242,0.0435104,0.0231226,0.0432853,0.0311721,0,0,0.0475022,0,0.0499395,0.0366529,0.053362,0.0260393,0.0319783,0.0235052,0.018605,0.0533452,0.0279816,0.0573471,0,0.0282152,0.01387,0.0343404,0.0118122,0.0179495,0.0091373,0.0406574,0.0118947,0.022871,0.0111485,0.0274703,0,0,0,0,0,0
1100,0.0272792,0,0,0,0,0.00625102,0,0,0,0,0,0,0.022375,0.025336,0.0191111,0.0242194,0,0,0.0216426,0,0.0313762,0.0193132,0.0478272,0.0210312,0.00819755,0.0139764,0.0214371,0.0200451,0.00960193,0.0101705,0.0160121,0.0094548,0.00991097,0.00645524,0.0244403,0.027754,0.00995377,0.016634,0.0198632,0.0180504,0.0435469,0.0235891,0.0433353,0.0328093,0,0,0.0470797,0,0.049942,0.0364496,0.053176,0.0265675,0.0321443,0.0235682,0.0181639,0.0522948,0.028427,0.057122,0,0.0285977,0.0141111,0.034564,0.012068,0.018203,0.00930658,0.0403388,0.0117932,0.0227977,0.0124036,0.0293623,0,0,0,0,0,0
1101,0.031012,0,0,0,0,0.00862105,0,0,0,0,0,0,0.0226234,0.0243266,0.0200046,0.0238256,0,0,0.0233549,0,0.0319489,0.0215869,0.0477838,0.0224804,0.008354,0.0128921,0.0209403,0.0276334,0.00957041,0.0096697,0.0152459,0.00955491,0.0104222,0.00714008,0.025366,0.0282439,0.0108524,0.0157248,0.0217611,0.0185717,0.0435958,0.0242292,0.0434118,0.0350593,0,0,0.0464631,0,0.0499938,0.0361331,0.052882,0.0272894,0.0322089,0.0234414,0.0176502,0.0504647,0.0288515,0.0569609,0,0.0289534,0.0145301,0.034905,0.0123909,0.0186379,0.0095776,0.0395486,0.0117246,0.0224192,0.017131,0.0327691,0,0,0,0,0,0
1102,0.0332728,0,0,0,0,0.0125353,0,0,0,0,0,0,0.0223966,0.023538,0.020694,0.023388,0,0,0.024426,0,0.0325254,0.0228393,0.0474465,0.0241812,0.00839882,0.0117836,0.0207288,0.0324611,0.00965389,0.00942104,0.0144577,0.00979602,0.0111323,0.00792793,0.0263241,0.028524,0.0117703,0.0153905,0.0228254,0.0189587,0.0436494,0.0248906,0.0433302,0.0361043,0,0,0.0457598,0,0.050023,0.0357479,0.0522714,0.0281162,0.0322852,0.0233061,0.0177514,0.0489416,0.029235,0.0568128,0,0.0292147,0.0150274,0.0352894,0.0127217,0.0191029,0.00976015,0.0387552,0.011661,0.0221338,0.0211549,0.0345708,0,0,0,0,0,0
1103,0.034134,0,0,0,0,0.015054,0,0,0,0,0,0,0.0224751,0.0229737,0.0211914,0.0229111,0,0,0.0251748,0,0.0329722,0.0234512,0.0471437,0.0258946,0.00836208,0.0109108,0.0206336,0.0350307,0.00982787,0.00947018,0.0138205,0.0101577,0.0119114,0.00863159,0.027153,0.0294346,0.0125044,0.0153407,0.0233605,0.019302,0.043728,0.0254641,0.0432358,0.0367878,0,0,0.0451155,0,0.0500356,0.035423,0.0520457,0.0289732,0.0323196,0.0232944,0.0179805,0.0479586,0.0295804,0.0567364,0,0.0293711,0.0154725,0.0356232,0.0130597,0.0195972,0.00991627,0.0381233,0.0117114,0.0220099,0.0236859,0.0352545,0,0,0,0,0,0
