Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x78,,x80,x79
1491,0.0139182,0,0,0,0,0.0283476,0,0,0,0,0,0,0.0312327,0.026769,0.0279922,0.0174924,0,0,0.0171946,0,0.0394086,0.0087013,0.0399911,0.0260272,0.0070603,0.0160179,0.0202325,0.0230749,0.0152728,0.0173148,0.0187164,0.0101004,0.0112519,0.0132838,0.0135636,0.0340586,0.0171592,0.032841,0.00888503,0.0370278,0.0426225,0.0326689,0.0129988,0.020257,0,0,0.0212114,0,0.0386823,0.0140924,0.0362951,0.0401618,0.0175746,0.00839241,0.0146085,0.0490379,0.00454794,0.0166175,0.016004,0.00525347,0.0183484,0.014287,0.0232696,0.0210719,0.0394605,0.0317117,0.0127891,0.0137381,0.027572,0.0131496,0,0,0,0,0,0,0,0
1492,0.0139134,0,0,0,0,0.0284516,0,0,0,0,0,0,0.03117,0.0268339,0.0282087,0.0175262,0,0,0.0172438,0,0.0393965,0.00886694,0.0397788,0.0262215,0.00714092,0.0162323,0.0203981,0.0232984,0.0155893,0.0174749,0.0186428,0.010136,0.0112923,0.0132957,0.0136754,0.0340216,0.0172358,0.0328449,0.008964,0.0355953,0.0426807,0.0321276,0.0128449,0.0202496,0,0,0.0212726,0,0.0386835,0.0143733,0.0363786,0.0397212,0.0174933,0.00822255,0.0145742,0.0492176,0.00422195,0.016165,0.0150952,0.00477732,0.0185963,0.014686,0.0230576,0.0218878,0.0384492,0.0319061,0.0129362,0.0137296,0.0276775,0.0131041,0,0,0,0,0,0,0,0
1493,0.0138546,0,0,0,0,0.0285164,0,0,0,0,0,0,0.0312421,0.0269233,0.0284075,0.0176493,0,0,0.0172808,0,0.0394415,0.00895403,0.0397155,0.0264255,0.00726766,0.0163479,0.0202299,0.0235537,0.0158054,0.0175841,0.0187401,0.0101412,0.0113449,0.013275,0.013825,0.033959,0.0173623,0.0329541,0.00900601,0.0339181,0.0427518,0.0310952,0.0121321,0.0202022,0,0,0.0213596,0,0.0387249,0.0145769,0.036297,0.0384766,0.0174874,0.00809134,0.0146533,0.0492858,0.00411977,0.0155138,0.0139752,0.00420835,0.0184703,0.0151506,0.0223368,0.0221457,0.0367012,0.0320703,0.0130698,0.013748,0.0277317,0.013084,0,0,0,0,0,0,0,0
1494,0.0137777,0,0,0,0,0.0285301,0,0,0,0,0,0,0.0313247,0.0270308,0.0286875,0.0177275,0,0,0.0172914,0,0.0395557,0.00892404,0.0396608,0.0267031,0.0074139,0.0164416,0.0199474,0.0237783,0.0158502,0.0176771,0.0189423,0.0101785,0.0115379,0.0132912,0.0140046,0.0340362,0.0176695,0.033123,0.00897766,0.0322276,0.0428093,0.0297849,0.0117326,0.0201069,0,0,0.0215108,0,0.0387694,0.0147175,0.0361188,0.0366581,0.0174867,0.00819964,0.0147924,0.0493071,0.00420442,0.0145972,0.0126751,0.00346963,0.0179968,0.0156925,0.0213699,0.0217162,0.0352243,0.0321206,0.0131986,0.0137571,0.0277642,0.0130319,0,0,0,0,0,0,0,0
1495,0.0137628,0,0,0,0,0.0284721,0,0,0,0,0,0,0.0312323,0.0271355,0.0289949,0.017891,0,0,0.0172798,0,0.0396846,0.00883489,0.0396793,0.0269896,0.00745185,0.0163999,0.0197732,0.023963,0.0157391,0.0176506,0.0189827,0.0102367,0.0116145,0.0132882,0.0141754,0.0340104,0.0179676,0.0333282,0.00891607,0.0305107,0.0428092,0.0286236,0.0114824,0.0199968,0,0,0.0216407,0,0.0387653,0.0148235,0.0359645,0.0347659,0.0173468,0.00886662,0.0148539,0.0492633,0.00455514,0.0134441,0.0113896,0.0030334,0.017301,0.0162339,0.0207045,0.0206713,0.0338551,0.032056,0.0133219,0.0136961,0.0276517,0.0129306,0,0,0,0,0,0,0,0
1496,0.0138012,0,0,0,0,0.0284873,0,0,0,0,0,0,0.0312155,0.0272571,0.0292613,0.0178588,0,0,0.0172996,0,0.0397481,0.00867735,0.0398618,0.0273208,0.00750897,0.0162253,0.0197936,0.0241949,0.0155225,0.017486,0.0188822,0.0102139,0.0115755,0.0132725,0.0143639,0.033917,0.0180394,0.0334871,0.00893436,0.0284319,0.0428066,0.027201,0.0112937,0.0198412,0,0,0.0218461,0,0.0387456,0.0148621,0.0357507,0.0323849,0.0172339,0.0100771,0.014928,0.0491801,0.00528153,0.0122193,0.0100041,0.00250014,0.0164854,0.0168594,0.0201862,0.0192397,0.0322475,0.0320299,0.0135168,0.0136623,0.0274787,0.0128163,0,0,0,0,0,0,0,0
1497,0.0138666,0,0,0,0,0.0284754,0,0,0,0,0,0,0.0310525,0.0274063,0.0295241,0.0174928,0,0,0.0173137,0,0.0397781,0.00846602,0.0401849,0.0276944,0.00756807,0.0158695,0.0199742,0.0244242,0.0152242,0.0171911,0.0185502,0.010007,0.011556,0.0131987,0.0146166,0.0338497,0.0177998,0.0336103,0.00901184,0.0267006,0.0428419,0.0255394,0.0110739,0.0196822,0,0,0.0221028,0,0.0387482,0.0150122,0.0354582,0.0297706,0.0172663,0.0115134,0.0150106,0.0489707,0.00625135,0.0109852,0.00856224,0.00252738,0.01563,0.0177104,0.0193213,0.0176741,0.0308722,0.0319395,0.0137332,0.013717,0.0272598,0.0127043,0,0,0,0,0,0,0,0
1498,0.0138457,0,0,0,0,0.0283549,0,0,0,0,0,0,0.0308478,0.0275901,0.0297606,0.0169305,0,0,0.0172898,0,0.0398848,0.00827983,0.0405101,0.0281352,0.00762895,0.0150436,0.0201944,0.0245701,0.0147389,0.0165118,0.0178159,0.00952005,0.011427,0.0129362,0.0150232,0.0337475,0.0175811,0.0337342,0.00901009,0.0256771,0.0428954,0.0243185,0.010827,0.0194913,0,0,0.0223291,0,0.0387795,0.0152519,0.0352259,0.0273518,0.0174838,0.01283,0.0150558,0.0486236,0.00723317,0.00996701,0.00717893,0.00373672,0.015011,0.0187004,0.0184156,0.0165659,0.0298121,0.0316491,0.0139458,0.0137504,0.0269919,0.0125245,0,0,0,0,0,0,0,0
1499,0.0137854,0,0,0,0,0.0282136,0,0,0,0,0,0,0.0302371,0.0277806,0.0298271,0.0167143,0,0,0.0172742,0,0.0399498,0.00819779,0.0407715,0.028533,0.00766296,0.0132225,0.0198493,0.0245195,0.0138288,0.0150764,0.0163088,0.00850504,0.0111384,0.0126405,0.0157411,0.0333046,0.0174177,0.033863,0.00894174,0.0249449,0.042936,0.0234476,0.0106331,0.0192793,0,0,0.0225965,0,0.0388296,0.0154919,0.0351511,0.0252988,0.0178052,0.013559,0.0149192,0.0482468,0.00795559,0.00942192,0.005976,0.00512287,0.0146729,0.0195016,0.0177103,0.0160616,0.0289349,0.0313392,0.0141221,0.0136902,0.0266738,0.012325,0,0,0,0,0,0,0,0
1500,0.0136696,0,0,0,0,0.0280395,0,0,0,0,0,0,0.0300917,0.0279807,0.0301613,0.0163404,0,0,0.0172847,0,0.0399357,0.00815447,0.0409344,0.0290945,0.00763129,0.0119732,0.019281,0.0243581,0.0131361,0.0141577,0.0152947,0.0078549,0.0111771,0.0125854,0.0163165,0.0333344,0.0173701,0.0339852,0.00894015,0.0239755,0.0429375,0.0227278,0.0105388,0.0191205,0,0,0.0229036,0,0.0388524,0.0155323,0.0352164,0.0236783,0.0180512,0.0137272,0.0147934,0.0479975,0.00814575,0.00927616,0.00529136,0.00590557,0.0144171,0.019933,0.0171424,0.0159086,0.0280739,0.0310786,0.0142561,0.0136075,0.0263711,0.0121275,0,0,0,0,0,0,0,0
1501,0.0134649,0,0,0,0,0.0277961,0,0,0,0,0,0,0.0303567,0.028237,0.0306538,0.0164681,0,0,0.0172561,0,0.0399658,0.00809419,0.041114,0.0298711,0.00756982,0.0111332,0.0190622,0.0241203,0.0127058,0.0135102,0.014672,0.00741312,0.0112281,0.0126128,0.0167916,0.033769,0.0176087,0.0341433,0.00894741,0.0228905,0.0429567,0.0222395,0.0104489,0.0190053,0,0,0.0230541,0,0.0388976,0.015525,0.0352596,0.0226664,0.0182315,0.0134957,0.0146547,0.0477234,0.00789468,0.00952096,0.00499423,0.00593741,0.0141034,0.0200784,0.0165888,0.0156946,0.0274271,0.0308638,0.0143619,0.0134552,0.0261211,0.0118924,0,0,0,0,0,0,0,0
1502,0.0134174,0,0,0,0,0.0274766,0,0,0,0,0,0,0.030919,0.0285577,0.0312335,0.0164715,0,0,0.0172233,0,0.039984,0.00804655,0.0412057,0.0307873,0.00751624,0.010513,0.0188032,0.0239249,0.0125093,0.0130705,0.014269,0.00709221,0.0112699,0.0124559,0.0172088,0.0344159,0.0180145,0.0343727,0.0089203,0.0221285,0.042981,0.0218549,0.0104669,0.0188724,0,0,0.0230539,0,0.0389426,0.0155885,0.035028,0.0223284,0.0182411,0.0130775,0.0144538,0.0475702,0.00747201,0.00992644,0.0044819,0.00555363,0.0136467,0.0201543,0.0161784,0.0152505,0.0269288,0.0308501,0.0144597,0.0132565,0.0259268,0.0116528,0,0,0,0,0,0,0,0
1503,0.0133308,0,0,0,0,0.0271766,0,0,0,0,0,0,0.0315492,0.0289173,0.0319446,0.0163082,0,0,0.0172776,0,0.0400455,0.00796388,0.0412364,0.0317697,0.00749477,0.0101035,0.0184702,0.0238039,0.0124911,0.0130368,0.0140218,0.00689775,0.0113654,0.0124917,0.0175816,0.0352983,0.0175759,0.0347001,0.00897098,0.0216686,0.0430231,0.0217081,0.0104482,0.018753,0,0,0.0230144,0,0.0390037,0.0156508,0.034674,0.0219592,0.0180932,0.0129181,0.0142793,0.0475602,0.00713868,0.0100148,0.00481944,0.00500482,0.013105,0.020367,0.0156519,0.0146721,0.0261867,0.0309195,0.0145966,0.0130428,0.0257249,0.0114785,0,0,0,0,0,0,0,0
1504,0.0133115,0,0,0,0,0.026904,0,0,0,0,0,0,0.0326826,0.0292575,0.0328617,0.0159048,0,0,0.0172489,0,0.040234,0.00771596,0.0412622,0.0327502,0.00748264,0.00986258,0.0180313,0.0235495,0.012689,0.013047,0.0139671,0.00685538,0.0115603,0.0125658,0.0179403,0.0365457,0.0172673,0.0351431,0.00907684,0.0214322,0.0430853,0.021557,0.0104022,0.0186328,0,0,0.0229418,0,0.0390554,0.015772,0.0342504,0.0217922,0.0179155,0.0127605,0.0141729,0.0475961,0.0069664,0.00999582,0.00523108,0.00461378,0.0126505,0.0205706,0.0154759,0.0140685,0.0255091,0.0310273,0.0147181,0.012896,0.0255255,0.0113172,0,0,0,0,0,0,0,0
1505,0.013155,0,0,0,0,0.0267344,0,0,0,0,0,0,0.0342775,0.0296103,0.0340477,0.0153438,0,0,0.0171103,0,0.0404949,0.00737178,0.0412824,0.0336767,0.00743587,0.00978997,0.0174864,0.0234778,0.0130554,0.0131786,0.0140938,0.00687034,0.0118523,0.0125567,0.0183049,0.0379386,0.0171653,0.035637,0.00910354,0.0212983,0.0431398,0.0215469,0.0101716,0.0185191,0,0,0.0229075,0,0.0390757,0.0158621,0.0339461,0.0221379,0.0178335,0.0124449,0.0141607,0.047613,0.0068069,0.00990873,0.00533033,0.00441294,0.01231,0.0207563,0.0154219,0.0135918,0.0248982,0.0311252,0.0147912,0.0130388,0.0253453,0.0112569,0,0,0,0,0,0,0,0
1506,0.0130578,0,0,0,0,0.0266035,0,0,0,0,0,0,0.036218,0.0299986,0.035364,0.0153082,0,0,0.0169786,0,0.0407599,0.00714014,0.0413843,0.034358,0.00735283,0.00986167,0.0172788,0.0235316,0.0135434,0.0134919,0.0144291,0.0069421,0.0121894,0.012522,0.0186762,0.0394187,0.0170103,0.0361293,0.00899297,0.0209446,0.0431823,0.021669,0.00976544,0.0184149,0,0,0.0227957,0,0.0391112,0.0157629,0.0339797,0.0221509,0.0179177,0.0120916,0.0141102,0.047674,0.00656583,0.00986967,0.00510202,0.00425009,0.012164,0.0209997,0.0154207,0.013452,0.0242109,0.0312253,0.0148898,0.0131115,0.0252587,0.0112123,0,0,0,0,0,0,0,0
1507,0.0130297,0,0,0,0,0.0265315,0,0,0,0,0,0,0.0384515,0.030355,0.03667,0.0151586,0,0,0.0168408,0,0.0409662,0.00692608,0.0415701,0.0348415,0.0073092,0.0100947,0.0170778,0.0235759,0.0142776,0.0139801,0.0150304,0.00710948,0.0126113,0.0125207,0.0190252,0.0410834,0.0168286,0.0365586,0.00908466,0.0203191,0.043236,0.0217607,0,0.0183369,0,0,0.0226409,0,0.0391813,0.015651,0.0343364,0.0219097,0.0180088,0.0116624,0.0139763,0.0477436,0.00635225,0.0100989,0.00491043,0.00420339,0.0121791,0.0213913,0.0155121,0.0136911,0.0233512,0.031189,0.0149787,0.0130196,0.0252655,0.0111793,0,0,0,0,0,0,0,0
1508,0.0130484,0,0,0,0,0.0265507,0,0,0,0,0,0,0.0411604,0.0306397,0.0378662,0.0155496,0,0,0.0166645,0,0.0411442,0.00670628,0.0415266,0.0352878,0.00731903,0.0104309,0.0169338,0.0234855,0.0154445,0.0147179,0.0158349,0.00737437,0.0130353,0.0125868,0.0193483,0.0430016,0.0166454,0.036907,0.00926267,0.0194001,0.0432446,0.0217856,0,0.0182969,0,0,0.0224193,0,0.0391866,0.0156536,0.0346055,0.0220275,0.0181296,0.0113843,0.0139539,0.0477081,0.00629534,0.0105116,0.00459577,0.00440033,0.0123302,0.021661,0.0155808,0.0141385,0.0222184,0.0311649,0.0150643,0.0128558,0.0254346,0.0111917,0,0,0,0,0,0,0,0
1509,0.013112,0,0,0,0,0.0265688,0,0,0,0,0,0,0.0435832,0.0309157,0.0384839,0.0157108,0,0,0.016445,0,0.0413165,0.00653979,0.0414066,0.0354236,0.00737514,0.0107986,0.0168365,0.023327,0.0169502,0.0157092,0.0167582,0.00761759,0.0133091,0.0127098,0.0195771,0.0447064,0.0165951,0.0372514,0.00937187,0.0185083,0.043231,0.021811,0,0.018236,0,0,0.022294,0,0.0391527,0.0157222,0.0345374,0.0220189,0.018329,0.0112544,0.0139805,0.0476364,0.00609306,0.0105766,0.00446921,0.00446813,0.0124111,0.0218019,0.0154937,0.0145011,0.0208644,0.0311621,0.0151778,0.0128362,0.0256085,0.0112535,0,0,0,0,0,0,0,0
1510,0.0132309,0,0,0,0,0.0266046,0,0,0,0,0,0,0.0443011,0.0311877,0.0381187,0.0155116,0,0,0.0162607,0,0.0414678,0.00636833,0.0413325,0.0343768,0.00724829,0.0112196,0.0166612,0.023279,0.0183898,0.0166965,0.0176524,0.00779718,0.0133607,0.012818,0.0195224,0.0458794,0.0166838,0.0375141,0.00939762,0.0179134,0.0432375,0.0220321,0,0.0182401,0,0,0.022348,0,0.0391545,0.0157501,0.0344131,0.0224111,0.0185614,0.011132,0.0141171,0.0476875,0.00605605,0.0105224,0.0042465,0.00451539,0.0125111,0.0217844,0.0154722,0.0148562,0.0195446,0.0312309,0.0152893,0.01287,0.0256924,0.0114199,0,0,0,0,0,0,0,0
1511,0.0132984,0,0,0,0,0.026674,0,0,0,0,0,0,0.0441404,0.0313653,0.0368471,0.0157643,0,0,0.0161306,0,0.0415302,0.0061937,0.0413259,0.0324904,0.00703761,0.011708,0.0164995,0.0232352,0.0194024,0.01738,0.0183062,0.00813939,0.0133006,0.0129922,0.0191856,0.0467158,0.0168253,0.0376598,0.00944909,0.017285,0.0432815,0.0222434,0,0.0183676,0,0,0.0224126,0,0.0391823,0.0157709,0.0343519,0.022935,0.0188067,0.0109594,0.0143739,0.0478232,0.00622802,0.0104259,0.00410136,0.00459237,0.0126142,0.0218144,0.0155425,0.0151062,0.0180633,0.0313697,0.0154232,0.0128674,0.025746,0.0117228,0,0,0,0,0,0,0,0
1512,0.0133449,0,0,0,0,0.0268029,0,0,0,0,0,0,0.0439686,0.0314754,0.0352429,0.0163999,0,0,0.0160707,0,0.041569,0.00616614,0.0413095,0.0305378,0.00683534,0.0123329,0.0166732,0.023218,0.0196848,0.0176427,0.0186648,0.00877974,0.0134181,0.0132182,0.0186192,0.0468937,0.0167846,0.0377778,0.00959503,0.0159109,0.0433691,0.0222288,0,0.0185307,0,0,0.0224247,0,0.0392297,0.0158303,0.0343732,0.0233737,0.0190975,0.01082,0.0147581,0.0480839,0.00642084,0.0103122,0.0041609,0.00460042,0.0126328,0.0220086,0.0156655,0.0151923,0.0160608,0.031584,0.0156145,0.0128714,0.0258528,0.0117263,0,0,0,0,0,0,0,0
1513,0.0134139,0,0,0,0,0.026935,0,0,0,0,0,0,0.0432768,0.0315259,0.0332489,0.0165048,0,0,0.0160314,0,0.041581,0.00625098,0.0412529,0.0284684,0.00668218,0.012893,0.0168579,0.0232412,0.0190972,0.0173834,0.0186142,0.00961188,0.0138849,0.0132767,0.0178589,0.0459374,0.0166698,0.0378961,0.00979967,0.0147663,0.0434538,0.0223337,0,0.018698,0,0,0.0224598,0,0.0392515,0.0159394,0.03437,0.0239147,0.01941,0.0108215,0.0151649,0.0483774,0.00660173,0.0102026,0.00420984,0.00450271,0.0127215,0.0223751,0.015902,0.0154225,0.0141317,0.0318361,0.0157679,0.0128594,0.0259026,0.0114744,0,0,0,0,0,0,0,0
1514,0.0134498,0,0,0,0,0.0270012,0,0,0,0,0,0,0.0416279,0.0317246,0.0311808,0.0166689,0,0,0.0159738,0,0.0416504,0.0062304,0.0412245,0.0266168,0.00661142,0.0134288,0.0173171,0.0233942,0.0178717,0.0167546,0.0182842,0.0105483,0.0145772,0.0133887,0.0170314,0.0444927,0.0168906,0.0379904,0.00969899,0.0144591,0.0434899,0.0228233,0,0.0189157,0,0,0.0224744,0,0.0392622,0.0159366,0.0344199,0.024652,0.0197303,0.0108247,0.0155673,0.0486659,0.00677486,0.010125,0.00404087,0.00447586,0.0129489,0.0226901,0.016188,0.0158707,0.0127405,0.0320622,0.0158102,0.0128224,0.0259261,0.0113792,0,0,0,0,0,0,0,0
1515,0.0135048,0,0,0,0,0.0270848,0,0,0,0,0,0,0.0391973,0.0319092,0.0293074,0.0170201,0,0,0.0158527,0,0.0417186,0.00594775,0.0411196,0.0251784,0.00650907,0.0140676,0.0177473,0.023658,0.0164411,0.0161636,0.0178708,0.011497,0.0151839,0.0137112,0.0161455,0.0422938,0.0171621,0.0381024,0.00970717,0.0142299,0.0434916,0.023233,0,0.0191525,0,0,0.022575,0,0.039242,0.0160226,0.0344803,0.025321,0.0199859,0.0107641,0.0158816,0.0489505,0.0068239,0.0101099,0.00386506,0.00435789,0.0131239,0.0228014,0.0162309,0.0162457,0.0115432,0.0323407,0.0157659,0.0127866,0.0259895,0.0115894,0,0,0,0,0,0,0,0
1516,0.0135889,0,0,0,0,0.0272552,0,0,0,0,0,0,0.0364678,0.0319829,0.0280138,0.0176478,0,0,0.0157042,0,0.0417112,0.0054353,0.0410213,0.0244358,0.00634407,0.0149345,0.0180511,0.0237722,0.0149448,0.0160049,0.0176512,0.0123122,0.0155837,0.0139587,0.01522,0.0397048,0.0173516,0.0381762,0.00984907,0.0135533,0.0435328,0.0233112,0,0.0194866,0,0,0.0226855,0,0.0392422,0.016101,0.0343917,0.0255966,0.0198835,0.0106622,0.0161009,0.0493491,0.00681112,0.0101413,0.00379576,0.00394701,0.0131348,0.0225275,0.0160097,0.0164643,0.010186,0.0326641,0.0157673,0.0127525,0.0260918,0.0119991,0,0,0,0,0,0,0,0
1517,0.0136722,0,0,0,0,0.0275239,0,0,0,0,0,0,0.0342168,0.0319646,0.0273306,0.0187843,0,0,0.0157531,0,0.0416709,0.00531466,0.0408737,0.024654,0.00618398,0.0161418,0.0183118,0.0238032,0.0137836,0.0164264,0.0178826,0.0131808,0.0157505,0.0139288,0.0142193,0.0371803,0.0171517,0.0382212,0.00989246,0.013034,0.0436053,0.0233547,0,0.0197685,0,0,0.0227078,0,0.0392586,0.0160331,0.0343376,0.0257804,0.0198016,0.0107379,0.0163402,0.0497656,0.0067443,0.0102697,0.00370586,0.00380076,0.013215,0.02243,0.0157939,0.0166993,0.00913041,0.0330631,0.0158287,0.0126889,0.0262659,0.0120487,0,0,0,0,0,0,0,0
1518,0.0137538,0,0,0,0,0.0277069,0,0,0,0,0,0,0.0320449,0.0319269,0.0267661,0.0197928,0,0,0.0158429,0,0.0416272,0.00555635,0.0407107,0.0251147,0.00608793,0.0169223,0.0185048,0.0240453,0.012945,0.0168826,0.0179385,0.0138314,0.015443,0.0137107,0.0133868,0.0347435,0.0169224,0.0381836,0.00989249,0.0129005,0.043675,0.023343,0,0.019917,0,0,0.0227652,0,0.0392729,0.0159977,0.0342693,0.0260015,0.0197977,0.0109103,0.0165616,0.0500506,0.00666368,0.0103838,0.00356664,0.00397033,0.0133327,0.0225073,0.0156626,0.0169021,0.0082725,0.0334045,0.0158897,0.0126575,0.0264881,0.0118609,0,0,0,0,0,0,0,0
1519,0.0138215,0,0,0,0,0.0278754,0,0,0,0,0,0,0.0298119,0.0318994,0.0260212,0.0201334,0,0,0.0158796,0,0.0416046,0.00563393,0.0405368,0.0256009,0.00600405,0.0170663,0.0186017,0.0241766,0.0125422,0.0171843,0.0175958,0.0141373,0.0147764,0.013645,0.0127214,0.0321686,0.017037,0.0381142,0.00994784,0.0127754,0.0436991,0.0233138,0,0.0200379,0,0,0.0228607,0,0.0392501,0.0160153,0.0340879,0.0260079,0.0198383,0.0110362,0.0167599,0.0502313,0.00670529,0.0104597,0.00340783,0.00421765,0.0133541,0.022698,0.0155888,0.0169772,0.007622,0.0336063,0.0159544,0.0127285,0.0267261,0.0119411,0,0,0,0,0,0,0,0
1520,0.0138695,0,0,0,0,0.0280362,0,0,0,0,0,0,0.0277254,0.0318598,0.0250883,0.0204919,0,0,0.0159277,0,0.0415368,0.00551226,0.0403438,0.0256165,0.0058789,0.0168901,0.0185724,0.0244652,0.0125952,0.0174485,0.01705,0.0143384,0.014249,0.0139299,0.0119919,0.0294515,0.017347,0.0380344,0.00997184,0.0125606,0.0436948,0.0232176,0,0.0201308,0,0,0.0229263,0,0.0392286,0.0160159,0.0340034,0.025738,0.0199343,0.0111121,0.0169019,0.0503168,0.00682131,0.01044,0.00325639,0.00423869,0.013248,0.0228856,0.0155467,0.0168858,0.00711246,0.0337058,0.0159933,0.0128087,0.0269313,0.0118036,0,0,0,0,0,0,0,0
1521,0.0139025,0,0,0,0,0.0282036,0,0,0,0,0,0,0.0254795,0.031758,0.0240788,0.0209018,0,0,0.0159999,0,0.0414437,0.00559242,0.0401383,0.0255864,0.00570884,0.0165011,0.0184525,0.0246381,0.0126955,0.0176381,0.0163428,0.0145386,0.0140919,0.0144299,0.01125,0.026664,0.0175142,0.0379604,0.00998957,0.0122253,0.0436951,0.0231101,0,0.0202508,0,0,0.0229616,0,0.0392231,0.0159711,0.0339746,0.0255378,0.0198776,0.0112758,0.0168972,0.0503884,0.00688404,0.0104118,0.00295568,0.00437605,0.0132494,0.0230227,0.015445,0.0168655,0.00663452,0.0337865,0.0160145,0.0128268,0.0270656,0.0117361,0,0,0,0,0,0,0,0
1522,0.0139417,0,0,0,0,0.0284086,0,0,0,0,0,0,0.0234209,0.0316668,0.0229449,0.0211848,0,0,0.0160562,0,0.0413549,0.00548977,0.0398958,0.0254709,0.00554201,0.0161195,0.0186336,0.0248304,0.0129245,0.0179013,0.0156645,0.0148551,0.0141939,0.0149479,0.0105588,0.0242636,0.0175663,0.03792,0.0100173,0.0120197,0.0437358,0.0230427,0,0.0203832,0,0,0.0229577,0,0.0392329,0.0159466,0.0339788,0.0254328,0.0198645,0.0114575,0.01684,0.0504046,0.00696466,0.010322,0.00253789,0.00472136,0.0132917,0.0232541,0.015324,0.016916,0.00629734,0.0338585,0.01607,0.0128336,0.0271988,0.0117795,0,0,0,0,0,0,0,0
1523,0.014017,0,0,0,0,0.0286144,0,0,0,0,0,0,0.0218258,0.0317898,0.0220789,0.0213945,0,0,0.0160816,0,0.0413125,0.00543221,0.0396565,0.0254785,0.00538252,0.0158067,0.0187506,0.0250483,0.0132376,0.0182162,0.0151231,0.0150874,0.014319,0.0153321,0.00999736,0.0220791,0.0176205,0.0379286,0.00980294,0.0118331,0.0437688,0.0229593,0,0.0204885,0,0,0.022977,0,0.0392428,0.016007,0.0340111,0.0253117,0.0199235,0.0115659,0.0168201,0.0504069,0.0070578,0.0102262,0.00235605,0.00504332,0.0132924,0.0235016,0.015199,0.0168921,0.00603699,0.0339541,0.0161508,0.0128312,0.0274014,0.0118403,0,0,0,0,0,0,0,0
1524,0.014068,0,0,0,0,0.0287659,0,0,0,0,0,0,0.0205132,0.0317771,0.021318,0.0216216,0,0,0.0160998,0,0.0412681,0.00545903,0.0394993,0.0257001,0.00526427,0.0155589,0.0188458,0.0252037,0.0133933,0.018604,0.0147831,0.0151986,0.0143168,0.0156417,0.00957819,0.0203629,0.0176403,0.0379731,0.00963657,0.0117146,0.0437721,0.0226838,0,0.0205991,0,0,0.022969,0,0.0392524,0.0160122,0.0340922,0.024851,0.0200629,0.0116294,0.0168983,0.0503803,0.00702294,0.010192,0.00220412,0.00514493,0.0130858,0.0238197,0.0148912,0.0165867,0.00558638,0.0339785,0.0161763,0.0128347,0.0276155,0.0118628,0,0,0,0,0,0,0,0
1525,0.0141117,0,0,0,0,0.0288919,0,0,0,0,0,0,0.0193498,0.0317023,0.020915,0.0218066,0,0,0.0160698,0,0.0412652,0.00547623,0.0394893,0.0254907,0.0052309,0.0153326,0.0189911,0.0253644,0.0134245,0.0189726,0.0145333,0.0152569,0.0142645,0.015863,0.00924496,0.0188893,0.0176474,0.0380382,0.00956493,0.0114431,0.0437535,0.0222343,0,0.0207058,0,0,0.0229187,0,0.0392529,0.0158942,0.0342218,0.0242715,0.0202733,0.0115854,0.0170513,0.0503597,0.00705338,0.0101322,0.00194328,0.00518407,0.0127945,0.0243144,0.0145547,0.0162472,0.00522831,0.0340425,0.0161561,0.012826,0.0278035,0.0119368,0,0,0,0,0,0,0,0
1526,0.0141995,0,0,0,0,0.0290532,0,0,0,0,0,0,0.0183361,0.0317576,0.0203862,0.0219251,0,0,0.0160923,0,0.041265,0.00545049,0.0396939,0.0253656,0.00545696,0.0152913,0.0193281,0.0254407,0.0133796,0.0191236,0.0144174,0.0153161,0.0143426,0.0161508,0.00896834,0.0174938,0.0176968,0.0380144,0.00949551,0.0112902,0.0437365,0.0218579,0.00933193,0.0208478,0,0,0.0229628,0,0.0392542,0.0158499,0.0342007,0.0238225,0.0204126,0.0116809,0.0173198,0.0504278,0.0071949,0.0100402,0.00165577,0.00537758,0.0125983,0.0248436,0.0142804,0.0159876,0.00498238,0.0340479,0.0161663,0.0128386,0.0280004,0.0123674,0,0,0,0,0,0,0,0
