Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,LWRA
277,0.0336181,0,0,0,0,0.0269513,0,0,0,0,0,0,0.0251556,0.0252509,0.0257099,0.0188456,0,0,0.0221748,0,0.0300934,0.0187385,0,0.025197,0.0156924,0.00745019,0.0197456,0.0496368,0.00741768,0.00514027,0.00643115,0.0110429,0.0148841,0.0156013,0.0157015,0.0309847,0.0266027,0.00421951,0.0182853,0.0267557,0.00254804,0.0228221,0.0264369,0,0,0.0252443,0,0.0334945,0.0220639,0.0335314,0.00203919,0.0198055,0.0222978,0.0179949,0.0116191,0.0120293,0.0154844,0.0114992,0.0146829,0.0142715,0.0246129,0.00877898,0.011466,0.0201584,0.0136531,0.04208,0.0100835,0.0270039,0.0282021,0,0,0.0120403
278,0.0319625,0,0,0,0,0.0244176,0,0,0,0,0,0,0.027936,0.024992,0.025647,0.0135368,0,0,0.0222829,0,0.0297758,0.0179616,0.037282,0.0229782,0.0131425,0.00590611,0.0187569,0.0460215,0.00802383,0.00943432,0.00422451,0.0119929,0.0167421,0.0156456,0.0184302,0.0336188,0.0256849,0.00468044,0.0133306,0.0273716,0.00365454,0.014537,0.0244617,0,0,0.0225818,0,0.032877,0.0210962,0.0383567,0.00283732,0.0171294,0.0182825,0.0169448,0.013781,0.00900705,0.0136054,0.00897346,0.0105691,0.0130838,0.0266529,0.00931048,0.010716,0.0153002,0.0127327,0.0413878,0.00982674,0.0239188,0.0259826,0,0,0.011727
279,0.0321603,0,0,0,0,0.0245102,0,0,0,0,0,0,0.0230271,0.024824,0.0260548,0.0137772,0,0,0.0223754,0,0.0295854,0.0178115,0.0391273,0.0267773,0.0113596,0.00416539,0.0196652,0.0449973,0.00827535,0.00578436,0.00378656,0.0104857,0.0145004,0.0151056,0.0193164,0.0283616,0.0255391,0.00513004,0.0135698,0.0275309,0.0039668,0.0145928,0.0248449,0,0,0.0217235,0,0.032732,0.0205735,0.0380646,0.00448091,0.0171804,0.0179336,0.0173541,0.0135548,0,0.0138618,0.00935211,0.0106661,0.0128076,0.0269529,0.00932266,0.0108609,0.0165622,0.0119986,0.0405761,0.01032,0.0236441,0.0258783,0,0,0.0116951
280,0.0321392,0,0,0,0,0.0245922,0,0,0,0,0,0,0.0221875,0.0247507,0.0261475,0.0137102,0,0,0.0227774,0,0.0295679,0.0179428,0.0405885,0.0275196,0.0109052,0.00383803,0.0197994,0.0440545,0.00863977,0.0052449,0.00374403,0.0102825,0.0141576,0.0149932,0.019696,0.0276332,0.025632,0.00566232,0.0126204,0.0275204,0.0046984,0.0145087,0.025094,0,0,0.0213058,0,0.0325098,0.0198313,0.0380636,0.00623848,0.0170413,0.0175945,0.017243,0.0135415,0.00724148,0.014241,0.00959933,0.010637,0.0126952,0.0274713,0.00947801,0.0111704,0.0161901,0.0115273,0.0395601,0.0109514,0.0233909,0.0258284,0,0,0.0115842
281,0.0319719,0,0,0,0,0.0246748,0,0,0,0,0,0,0.0219835,0.0245999,0.0261337,0.01362,0,0,0.0229661,0,0.0295517,0.0180167,0.0404054,0.0276291,0.0108861,0.0038555,0.0196342,0.042969,0.00870275,0.00507912,0.00371937,0.0103367,0.0141087,0.0150054,0.0198594,0.0275723,0.0255714,0.00621752,0.0118815,0.0275351,0.00530019,0.0147137,0.0252805,0,0,0.0211473,0,0.0324937,0.0191777,0.0380372,0.00733981,0.0167466,0.0172839,0.0169537,0.0135364,0.0068664,0.0142533,0.0094828,0.0106258,0.0125795,0.027435,0.00955691,0.011408,0.0158408,0.0111365,0.0384896,0.0114771,0.0231209,0.0256836,0,0,0.0114276
282,0.0317076,0,0,0,0,0.0247085,0,0,0,0,0,0,0.0220905,0.0243764,0.02617,0.0136492,0,0,0.022733,0,0.0295291,0.0177834,0.0400494,0.0276003,0.0108695,0.00386386,0.0196067,0.0416787,0.00882325,0.00489698,0.00374431,0.0103663,0.0140946,0.0150313,0.019925,0.02765,0.025214,0.00675893,0.0111132,0.0276419,0.0055758,0.0151638,0.0254152,0,0,0.0210868,0,0.0326185,0.0186306,0.0379703,0.00778115,0.0163655,0.017268,0.0168685,0.0135965,0.0070163,0.0140729,0.00918871,0.0106278,0.0125448,0.0274229,0.00961877,0.0114913,0.0150586,0.0107462,0.0374828,0.0118972,0.0227827,0.0254871,0,0,0.0113432
283,0.0313408,0,0,0,0,0.0247376,0,0,0,0,0,0,0.0224248,0.0242255,0.0261962,0.0136678,0,0,0.0223349,0,0.0294521,0.0174563,0.040044,0.027719,0.0108582,0.00389969,0.0196648,0.040251,0.00892243,0.00475127,0.00381304,0.0104478,0.0141376,0.0150343,0.0199697,0.0277549,0.0247253,0.00725608,0.00990199,0.0276581,0.00575269,0.0155572,0.0254846,0,0,0.0211233,0,0.0325966,0.0180388,0.0379157,0.00804685,0.0160781,0.0175293,0.0169812,0.0137872,0.00741264,0.0137813,0.00890495,0.0106728,0.0126886,0.0276702,0.00975294,0.0114916,0.0137888,0.0104501,0.0366025,0.0123418,0.0223789,0.0253342,0,0,0.0112659
284,0.0308881,0,0,0,0,0.0247059,0,0,0,0,0,0,0.0227394,0.0240667,0.0262416,0.0137301,0,0,0.0217111,0,0.0294711,0.0170425,0.0402057,0.0276967,0.0108883,0.00396026,0.0198145,0.038808,0.00898808,0.00483805,0.00395883,0.0105656,0.014287,0.0150794,0.0200316,0.0279223,0.0241003,0.00755752,0.00872306,0.0276657,0.0059034,0.015715,0.0254741,0,0,0.021322,0,0.0326016,0.0176348,0.0379326,0.00813371,0.0158706,0.0178338,0.0172054,0.0141409,0.00781555,0.0134365,0.00860805,0.0107469,0.0128976,0.0278564,0.00986605,0.0114335,0.0124092,0.0102968,0.0359562,0.012751,0.0219566,0.0251194,0,0,0.0111961
285,0.0302416,0,0,0,0,0.024619,0,0,0,0,0,0,0.0229582,0.023922,0.0262629,0.0140104,0,0,0.0203871,0,0.0294848,0.0162465,0.0404191,0.0275038,0.0110159,0.00406004,0.020199,0.0369746,0.0090373,0.0050429,0.00414695,0.0106452,0.0144642,0.0151421,0.0200748,0.0281257,0.0231439,0.00768791,0.00786592,0.0276729,0.00581204,0.0158499,0.0254319,0,0,0.0217495,0,0.0326843,0.0174464,0.038153,0.00768201,0.0157478,0.0179572,0.0176134,0.0146744,0,0.0130832,0.00841598,0.0109083,0.0129125,0.0280297,0.00985369,0.0112498,0.0115061,0.0102373,0.0353447,0.0129997,0.0216246,0.0247602,0,0,0.0111269
286,0.0299292,0,0,0,0,0.0246707,0,0,0,0,0,0,0.0230626,0.0237928,0.0263316,0.0141465,0,0,0.020066,0,0.0295551,0.0160551,0.0405938,0.0273226,0.0110503,0.00416964,0.0203479,0.0356115,0.00911322,0.00521593,0.00434267,0.0107215,0.0146161,0.0152117,0.0201159,0.0283214,0.0225241,0.00818672,0.00674971,0.027539,0.00592311,0.0160505,0.0253482,0,0,0.0222734,0,0.0326749,0.0173084,0.0384931,0.0072218,0.0156153,0.0178345,0.0178121,0.0151326,0.00848195,0.0130884,0.00849889,0.0108969,0.0128153,0.0282833,0.00997189,0.0111873,0.0102959,0.0102761,0.0352272,0.0130938,0.0214505,0.0246723,0,0,0.011081
287,0.0293494,0,0,0,0,0.0246738,0,0,0,0,0,0,0.0229521,0.02382,0.0263429,0.0144493,0,0,0.0192204,0,0.0296548,0.015578,0.0408014,0.0271821,0.0111416,0.00437892,0.0206922,0.0338462,0.00921143,0.00526733,0.00453284,0.0108548,0.0147328,0.015271,0.0201407,0.028326,0.0217624,0.0080481,0.00596751,0.0274018,0.00604494,0.0162237,0.0253003,0,0,0.0230189,0,0.0326569,0.0171967,0.0386879,0.00683987,0.0156235,0.017818,0.0182711,0.0156267,0.00853841,0.0131383,0.00858555,0.0109367,0.012734,0.0285029,0.00996876,0.0112409,0.00949498,0.0102939,0.0348443,0.0131073,0.0214014,0.0243792,0,0,0.0110562
288,0.0291768,0,0,0,0,0.0247679,0,0,0,0,0,0,0.0229764,0.0237973,0.0263649,0.0146517,0,0,0.019385,0,0.0297436,0.0155311,0.0410214,0.0272035,0.0112153,0.00456717,0.0208734,0.0329075,0.00937986,0.00536876,0.00475451,0.0110472,0.0148202,0.0153181,0.0201928,0.0282775,0.0217151,0.00844272,0.0052921,0.0272484,0.00632248,0.0161514,0.0252315,0,0,0.0236621,0,0.0326864,0.0172061,0.0386394,0.00659639,0.0157607,0.0177347,0.0185881,0.0159979,0.00920034,0.0131583,0.00866798,0.0109352,0.012701,0.0287966,0.00986177,0.0114136,0.0088708,0.0103428,0.0348352,0.0130855,0.0213485,0.0243443,0,0,0.011003
289,0.0289691,0,0,0,0,0.0248678,0,0,0,0,0,0,0.022705,0.0235356,0.0262297,0.0148878,0,0,0.0194581,0,0.0297472,0.0154864,0.0411031,0.0272117,0.0113171,0.00469179,0.0211992,0.0318822,0.00957821,0.00557798,0.00495894,0.0112372,0.0149007,0.0153672,0.0202562,0.0281152,0.0213468,0.00876918,0.00441038,0.0271382,0.00688045,0.0161386,0.025083,0,0,0.0242577,0,0.0327639,0.017246,0.0386328,0.00667588,0.0157758,0.0178015,0.019016,0.0164509,0,0.0132424,0.008893,0.0112315,0.0128782,0.0288219,0.00987464,0.0118933,0.00816477,0.010472,0.0349268,0.0130501,0.0212917,0.0243056,0,0,0.0111438
290,0.0287369,0,0,0,0,0.0249181,0,0,0,0,0,0,0.0224876,0.023352,0.0260676,0.0149908,0,0,0.0194461,0,0.0297697,0.0154523,0.0410438,0.0273193,0.0113908,0.00476873,0.0214937,0.0308858,0.00975574,0.0057037,0.00508997,0.011356,0.0149683,0.0153867,0.0203888,0.0278592,0.0207645,0.00901424,0.00371233,0.0270527,0.00712839,0.0162128,0.0248598,0,0,0.0248392,0,0.0328616,0.0173072,0.0387967,0.0064983,0.0157122,0.0178149,0.0194129,0.0168684,0.00796617,0.0135727,0.00923656,0.0113632,0.0129973,0.0289538,0.00986328,0.0121473,0.00733081,0.0106337,0.0349734,0.0130239,0.0212068,0.0242654,0,0,0.0112761
291,0.0284411,0,0,0,0,0.024937,0,0,0,0,0,0,0.0225505,0.0233375,0.0259637,0.015051,0,0,0.0195644,0,0.0297643,0.0155457,0.0410907,0.0272549,0.011512,0.00493091,0.0217565,0.0297848,0.00987568,0.00591386,0.00522442,0.0114408,0.015071,0.0154322,0.020501,0.0276795,0.0203318,0.00926996,0.00342527,0.0269787,0.00705554,0.0162769,0.0245839,0,0,0.0254174,0,0.0329415,0.0172964,0.0390721,0.00632371,0.0157579,0.0176803,0.0197562,0.0172859,0.00770401,0.0137274,0.00931245,0.0114688,0.0129809,0.02909,0.00975606,0.0120114,0.00666411,0.0108088,0.0349106,0.0130035,0.0210739,0.0241826,0,0,0.0112775
292,0.0281306,0,0,0,0,0.0249174,0,0,0,0,0,0,0.0229311,0.0232887,0.0258951,0.0151039,0,0,0.0197592,0,0.0298031,0.0155894,0.0416315,0.0269274,0.0116952,0.00530587,0.0220014,0.028569,0.0100109,0.00639947,0.00545511,0.0116006,0.0152889,0.0155457,0.0205057,0.0278473,0.0200656,0.00951703,0.00318314,0.0268988,0.00677682,0.0161033,0.0242705,0,0,0.0259291,0,0.0330084,0.0172469,0.0392081,0.00627628,0.0157998,0.0176051,0.0201628,0.0177864,0.00853701,0.0136384,0.00910951,0.0114875,0.0130982,0.0294741,0.00965798,0.0116985,0.00591682,0.0110493,0.0347828,0.0129981,0.020922,0.024118,0,0,0.0113287
293,0.0278088,0,0,0,0,0.0248554,0,0,0,0,0,0,0.023568,0.0232103,0.0258118,0.0151593,0,0,0.0198892,0,0.0299029,0.0155474,0.0425153,0.0263547,0.0119251,0.00576089,0.0222537,0.0276233,0.0102391,0.00707262,0.0057672,0.0117997,0.0155139,0.0156539,0.020416,0.0282945,0.01988,0.00972471,0.00265123,0.0268334,0.00660286,0.015693,0.0238344,0,0,0.026359,0,0.033065,0.0172245,0.039332,0.00654397,0.0157486,0.0177435,0.0205884,0.0183883,0.00956011,0.013393,0.0089438,0.0114038,0.0133181,0.0297481,0.00973545,0.0115294,0.00493222,0.0113314,0.0345932,0.0130852,0.0207565,0.0241127,0,0,0.0114457
294,0.0275285,0,0,0,0,0.0247379,0,0,0,0,0,0,0.0234421,0.0232812,0.0257283,0.0150906,0,0,0.0199912,0,0.0299748,0.0155911,0.0420274,0.0262905,0.0120728,0.00570317,0.0225773,0.0268004,0.010512,0.00693242,0.00570344,0.0117289,0.0153553,0.0155941,0.0205222,0.0281408,0.019493,0.00992263,0.00236202,0.0267672,0.00646197,0.0158292,0.0233816,0,0,0.0268375,0,0.0331058,0.017204,0.039064,0.00684932,0.0158229,0.0181532,0.0208479,0.0189041,0.0097992,0.0132061,0.00902777,0.0114286,0.0135664,0.0299737,0.00986097,0.0115438,0.00425099,0.0115696,0.0343499,0.0132762,0.0206061,0.0240801,0,0,0.0114868
295,0.0269415,0,0,0,0,0.0245932,0,0,0,0,0,0,0.0230439,0.0233785,0.0255793,0.0150139,0,0,0.0204834,0,0.0300078,0.0158999,0.0416129,0.0262585,0.012179,0.00560594,0.0227652,0.0263799,0.0106876,0.00665623,0.00555786,0.0116514,0.0151363,0.0154726,0.0206579,0.0278777,0.0194193,0.0102305,0.00231482,0.0266595,0.00652517,0.0160678,0.0229597,0,0,0.0270715,0,0.0330542,0.0170467,0.0388355,0.00718536,0.0160294,0.0186088,0.0208777,0.0189926,0.0101037,0.0131682,0.00879405,0.0114407,0.0137643,0.0302267,0.00998078,0.0115843,0.00384877,0.011466,0.034235,0.0133907,0.0204658,0.0236774,0,0,0.0114382
296,0.0262892,0,0,0,0,0.0244829,0,0,0,0,0,0,0.0227151,0.0233041,0.0254432,0.0149769,0,0,0.0208495,0,0.0299383,0.016121,0.041416,0.0262345,0.0122901,0.0055954,0.0230343,0.0259221,0.0106948,0.00659344,0.00545858,0.0116551,0.0150077,0.0153489,0.0207405,0.0277032,0.0194256,0.0104479,0.0026741,0.0265721,0.00685007,0.0162677,0.0225479,0,0,0.027209,0,0.0330168,0.0169267,0.0387348,0.00758857,0.0161476,0.0188773,0.0209926,0.0189507,0.0100885,0.0131779,0.00859679,0.0113669,0.0138274,0.0303893,0.0100201,0.0116244,0.00392047,0.0113856,0.0336661,0.0135573,0.0203428,0.0232663,0,0,0.0113902
297,0.0255588,0,0,0,0,0.0243903,0,0,0,0,0,0,0.0228918,0.0232193,0.0253541,0.0149916,0,0,0.0210915,0,0.0299195,0.0160519,0.0413126,0.0262254,0.0123729,0.00564093,0.0233152,0.0254747,0.0106306,0.00645998,0.00544255,0.0116636,0.0149443,0.0152325,0.0207474,0.0274872,0.0194341,0.0105929,0.00325505,0.0264842,0.00694172,0.016428,0.0220798,0,0,0.0272717,0,0.0329267,0.0167041,0.0387783,0.00762072,0.0161367,0.018766,0.0211261,0.0188399,0.00942565,0.0131614,0.00838589,0.0110496,0.0135606,0.0305136,0.00987546,0.0115303,0.00443185,0.0113109,0.0325605,0.0137912,0.0202836,0.0227972,0,0,0.01138
