Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,,x79
1382,0.00865503,0,0,0,0,0.0145488,0,0,0,0,0,0.00501375,0.0259888,0.00418847,0.0352365,0,0,0.00829263,0,0.0298329,0.00915813,0.0469292,0.0119286,0.0121564,0.00902031,0.0398359,0.0278443,0.0109347,0,0.0116364,0.00561814,0.00622817,0.00231696,0.0226494,0.0130308,0.0090871,0.013652,0.00515446,0.0126333,0.0450764,0.0203203,0.0557731,0.0116129,0,0,0.0093922,0,0.0454892,0.00930582,0.0546804,0.0273421,0.0308073,0.0303716,0.0374925,0.0194899,0.00848934,0.0130277,0.0124114,0.0206517,0.0230925,0.0343211,0.0123925,0.0253003,0.0245498,0.0114059,0.00960757,0.00905908,0.0212616,0.0066752,0,0,0,0,0,0,0
1383,0.00858129,0,0,0,0,0.0146647,0,0,0,0,0,0.00565,0.0260237,0.00414354,0.0348133,0,0,0.00829358,0,0.0297976,0.00918364,0.0467948,0.0117999,0.0120184,0.00911634,0.0397545,0.0276996,0.0107233,0,0.0114945,0.00570645,0.00627181,0.00227722,0.0228593,0.0140046,0.00897672,0.0135548,0.00510869,0.0127848,0.044971,0.0201981,0.0556432,0.0114918,0,0,0.00953718,0,0.0454774,0.00915239,0.0548234,0.0271851,0.03069,0.0303507,0.0375093,0.01936,0.0092932,0.0130877,0.0124904,0.0204694,0.0230937,0.0342976,0.0123475,0.0253144,0.0246727,0.0114,0.00949243,0.00881287,0.021203,0.00669125,0,0,0,0,0,0,0
1384,0.00848751,0,0,0,0,0.0147869,0,0,0,0,0,0.00629078,0.0259851,0.00426091,0.0346803,0,0,0.00803556,0,0.0299192,0.008912,0.0466336,0.0116424,0.0120021,0.00924886,0.0396157,0.0274183,0.0106032,0,0.0114267,0.00559569,0.00640485,0.00231908,0.0230518,0.0150283,0.00889679,0.0136514,0.00505765,0.0131923,0.0448583,0.0199673,0.0557005,0.0114666,0,0,0.00973086,0,0.0455246,0.00882271,0.0549046,0.0269651,0.0305369,0.0301518,0.0374399,0.0193344,0.00959277,0.0132375,0.0122155,0.0202136,0.0228579,0.0341953,0.0120818,0.0250755,0.0252792,0.0111948,0.00949061,0.00830816,0.0210989,0.00668672,0,0,0,0,0,0,0
1385,0.00839385,0,0,0,0,0.0148299,0,0,0,0,0,0.00694191,0.0258281,0.00434089,0.0345065,0,0,0.00763443,0,0.0299682,0.00887148,0.046463,0.0115182,0.0120004,0.00939849,0.0396233,0.0271763,0.0105016,0,0.0114945,0.0057286,0.00649641,0.00237926,0.0232581,0.0161802,0.00886858,0.0137431,0.00504337,0.0138122,0.0446972,0.0196343,0.0561107,0.0115377,0,0,0.0098638,0,0.0455456,0.00838286,0.0550408,0.0268257,0.0304788,0.0298069,0.0374763,0.0193573,0,0.013423,0.0119282,0.0201071,0.0224862,0.0341247,0.0116469,0.0246932,0.0262698,0.0111802,0.00904084,0.00762953,0.0209658,0.0066755,0,0,0,0,0,0,0
1386,0.00833099,0,0,0,0,0.0148438,0,0,0,0,0,0.00712974,0.0256025,0.00426998,0.0341347,0,0,0.00749603,0,0.0299883,0.00873338,0.0462751,0.0112283,0.0119177,0.00946578,0.039627,0.0270923,0.0104017,0,0.0116207,0.00599759,0.00660858,0.00240556,0.0235006,0.0165376,0.00898864,0.0139065,0.00499683,0.0137615,0.0446041,0.0195207,0.0555588,0.0115335,0,0,0.00982548,0,0.0455229,0.00806524,0.0552199,0.0271676,0.030591,0.0297896,0.0375004,0.0192952,0,0.0135385,0.0118479,0.021225,0.0226042,0.0341297,0.0117559,0.024783,0.0263178,0.0113042,0.00857444,0.00731174,0.0208437,0.00664938,0,0,0,0,0,0,0
1387,0.00836395,0,0,0,0,0.014538,0,0,0,0,0,0.00744219,0.0254312,0.00429575,0.0341736,0,0,0.00747503,0,0.0300342,0.00868206,0.046115,0.0112673,0.0117248,0.0098122,0.0396347,0.0267212,0.0104969,0,0.0119197,0.00654481,0.00713143,0.00248074,0.0236073,0.0168476,0.00889108,0.0140878,0.00492117,0.0141308,0.044417,0.01925,0.0547311,0.0117691,0,0,0.0101423,0,0.0455144,0.00821389,0.0554011,0.0276193,0.0307264,0.029532,0.0375107,0.019569,0,0.0136957,0.0116065,0.0228981,0.0223658,0.0342223,0.0114184,0.0245072,0.0272561,0.0116791,0.00824444,0,0.0204812,0.00680222,0,0,0,0,0,0,0
1388,0.00837991,0,0,0,0,0.0145355,0,0,0,0,0,0.00727366,0.0253953,0.00414411,0.0339806,0,0,0.00747889,0,0.0300471,0.00884819,0.045877,0.0109076,0.0117145,0.0100247,0.0396801,0.0266683,0.0105161,0,0.0121003,0.00695569,0.00748508,0.0026485,0.0237974,0.0166658,0.00914275,0.014236,0.00501686,0.0144778,0.044266,0.0193717,0.0540703,0.0116918,0,0,0.00983284,0,0.0454538,0.00800186,0.0554804,0.0283946,0.0303749,0.0294433,0.0375199,0.0192847,0,0.0138256,0.0113248,0.0207401,0.0223691,0.0344011,0.0113303,0.0245464,0.0279856,0.0113021,0.00787907,0.00695339,0.0202959,0.00676108,0,0,0,0,0,0,0
1389,0.00839806,0,0,0,0,0.0142973,0,0,0,0,0,0.00760557,0.0253677,0.00426566,0.0336797,0,0,0.00734902,0,0.0300861,0.00867119,0.0456127,0.0109466,0.0118072,0.0103696,0.03947,0.0263313,0.0106511,0,0.0124108,0.00719436,0.00789045,0.00281689,0.0238979,0.0169271,0.00895944,0.0143649,0.0050625,0.014073,0.0441221,0.0198857,0.0545011,0.0118113,0,0,0.0101052,0,0.045453,0.00818594,0.0551537,0.0291008,0.0299713,0.0295491,0.0372976,0.019439,0.0107438,0.0138333,0.0111243,0.0193573,0.0228613,0.0345786,0.0118946,0.0251989,0.0277249,0.0114414,0.00771954,0,0.0199135,0.0068148,0,0,0,0,0,0,0
1390,0.00843909,0,0,0,0,0.0141312,0,0,0,0,0,0.00777457,0.0253657,0.00444084,0.0338043,0,0,0.00730454,0,0.0301672,0.00861693,0.0455048,0.0108024,0.0118472,0.0106237,0.0392676,0.0262868,0.0107069,0,0.0127729,0.00739523,0.00803359,0.00302189,0.0241179,0.01697,0.00914554,0.0145784,0.00504174,0.0144311,0.0439957,0.0196568,0.0548676,0.0117752,0,0,0.0098571,0,0.0454335,0.00789179,0.0550106,0.029195,0.029905,0.0298575,0.0369765,0.0192231,0.0101993,0.0136519,0.0112728,0,0.0231461,0.034853,0.0118289,0.025398,0.0285055,0.0112472,0.00771214,0.00572473,0.0196158,0.00683828,0,0,0,0,0,0,0
1391,0.00855337,0,0,0,0,0.0133276,0,0,0,0,0,0.00797084,0.02537,0.00488261,0.0337705,0,0,0.00731151,0,0.0301595,0.00865926,0.0452791,0.010885,0.0118584,0.0111639,0.0389307,0.0261976,0.0108993,0.0128619,0.0132344,0.00747668,0.00793397,0.00295626,0.0242662,0.016882,0.00918171,0.0147776,0.00484374,0.014714,0.0439076,0.0191019,0.0551522,0.0119686,0,0,0.00980083,0,0.0454536,0.0077146,0.055194,0.0288752,0.0295095,0.0298184,0.036402,0.0193179,0.0585801,0.0136135,0.0110714,0,0.0228995,0.0353692,0.0113811,0.0249107,0.0287477,0.0113685,0.00759257,0.00535039,0.0191097,0.00712626,0,0,0,0,0,0,0
1392,0.00856468,0,0,0,0,0.0128854,0,0,0,0,0,0.00815368,0.0253135,0.00527367,0.0336013,0,0,0.00723582,0,0.0302186,0.00863148,0.0449508,0.0105671,0.0118801,0.0114762,0.0387063,0.026149,0.0112196,0.013239,0.0136173,0.00771869,0.00820488,0.00311968,0.024493,0.0171805,0.00921475,0.0151301,0.00451762,0.0148318,0.043766,0.0189214,0.0553045,0.012088,0,0,0.00970187,0,0.0454268,0.00758092,0.055329,0.0289516,0.0292719,0.0298904,0.0360128,0.0193642,0.0785988,0.0135966,0.0108476,0,0.0228443,0.0358372,0.0111724,0.0246904,0.0286068,0.0114112,0.00745463,0.00510694,0.0188376,0.00730321,0,0,0,0,0,0,0
1393,0.00842741,0,0,0,0,0.0128391,0,0,0,0,0,0.00831452,0.0252148,0.00549397,0.0333094,0,0,0.00721936,0,0.0302273,0.00837814,0.0446616,0.0101215,0.0119954,0.0116986,0.0385808,0.0259591,0.0113487,0.0136678,0.0138516,0.00803438,0.00845745,0.00327044,0.0246552,0.0175111,0.00912633,0.0154166,0.00438185,0.0148869,0.0436438,0.0187335,0.0554862,0.0120007,0,0,0.00950281,0,0.0454259,0.00753472,0.0551251,0.0290696,0.0291663,0.0298904,0.0358392,0.0193129,0.0784449,0.0136621,0.0106307,0,0.0229138,0.0362675,0.0111699,0.024667,0.0287297,0.011191,0.00714758,0.00452694,0.0188061,0.00726997,0,0,0,0,0,0,0
1394,0.00830578,0,0,0,0,0.0130712,0,0,0,0,0,0.00846639,0.025088,0.00561663,0.0331814,0,0,0.00723563,0,0.030237,0.00822245,0.0444443,0.00954551,0.0121563,0.0119385,0.0384776,0.0256428,0.0114085,0.0141429,0.0140993,0.00827797,0.00870105,0.00341785,0.0247261,0.0178573,0.0089308,0.0156203,0.00438047,0.0150496,0.0434969,0.0183782,0.0558518,0.0118331,0,0,0.00929867,0,0.0453894,0.00747444,0.0547864,0.0290591,0.0291349,0.0297831,0.0356794,0.0192098,0.0757158,0.0137203,0.0104724,0,0.0229115,0.0367648,0.0110513,0.0245517,0.0287872,0.0108561,0.00688823,0.00438095,0.0188139,0.00719871,0,0,0,0,0,0,0
1395,0.00821362,0,0,0,0,0.0130656,0,0,0,0,0,0.00841903,0.0250773,0.00570931,0.0327511,0,0,0.0071595,0,0.0302488,0.00809844,0.0440982,0.008859,0.0123184,0.0121488,0.0382382,0.0252862,0.0114435,0.0143346,0.0142613,0.00838072,0.00883313,0.00353634,0.0247479,0.017851,0.00874815,0.0156997,0.00432526,0.015211,0.0433481,0.0181367,0.0555729,0.0117164,0,0,0.00917981,0,0.0453314,0.00733063,0.0546125,0.0289255,0.0291541,0.0297263,0.0354386,0.0191427,0.0753535,0.0138899,0.0104264,0,0.0229929,0.0373828,0.0110489,0.0244895,0.0286886,0.0106237,0.0066968,0.0046486,0.0187744,0.00715592,0,0,0,0,0,0,0
1396,0.00808437,0,0,0,0,0.0127691,0,0,0,0,0,0.00828882,0.0248501,0.00579479,0.0325123,0,0,0.00704871,0,0.0301219,0.00803226,0.0436838,0.00824355,0.0124594,0.0121959,0.0379051,0.0248708,0.0115001,0.0142248,0.0144153,0.0083902,0.00906186,0.00360776,0.0247544,0.0176328,0.00852425,0.0157931,0.00426813,0.0152964,0.0432696,0.0178604,0.0555386,0.0117192,0,0,0.0093863,0,0.045327,0.00729738,0.0545315,0.0285396,0.0291392,0.0295672,0.0351523,0.01921,0.0759149,0.0139871,0.0104347,0,0.0229935,0.0380573,0.011015,0.0243257,0.0287073,0.0108025,0.00651419,0,0.0186034,0.00714131,0,0,0,0,0,0,0
1397,0.00795189,0,0,0,0,0.0126057,0,0,0,0,0,0.008357,0.0246786,0.00600305,0.0326046,0,0,0.00709523,0,0.0300723,0.0080935,0.0433992,0.00789071,0.0125113,0.0122163,0.0377304,0.0245328,0.0114511,0.0140509,0.0145137,0.00846431,0.00917557,0.00364385,0.0248304,0.0174883,0.00848112,0.0158731,0.00428595,0.0154248,0.043181,0.0175767,0.0563853,0.0115999,0,0,0.00936037,0,0.04529,0.00714888,0.0544612,0.0282937,0.0290261,0.0293805,0.0350164,0.0192231,0.0765059,0.0141042,0.0104822,0,0.0230101,0.0387629,0.0110761,0.0241784,0.0284779,0.010789,0.00632557,0,0.0184557,0.00700146,0,0,0,0,0,0,0
1398,0.00792818,0,0,0,0,0.0123675,0,0,0,0,0,0.00925169,0.0246421,0.00643975,0.0336609,0,0,0.00732722,0,0.0300841,0.00826137,0.0433211,0.00783996,0.0127947,0.012819,0.0384266,0.0241009,0.0117145,0,0.015056,0.00898646,0.00946065,0.00368473,0.0249788,0.017583,0.00852914,0.0159074,0.00446445,0.0154885,0.0430939,0.0174088,0,0.0116885,0,0,0.00932138,0,0.0452206,0.00714643,0.0553253,0.0284428,0.0294744,0.0296971,0.0356352,0.0193309,0.0765946,0.0141283,0.0106509,0,0.0233023,0.0393452,0.0113667,0.0242606,0.0282374,0.0108699,0.00612972,0,0.0181518,0.0071061,0,0,0,0,0,0,0
1399,0.00778282,0,0,0,0,0.0124288,0,0,0,0,0,0.00947903,0.0245926,0.00661486,0.0340086,0,0,0.00741424,0,0.0301162,0.00830391,0.0432248,0.00759556,0.0128634,0.0129515,0.0386823,0.0238401,0.0116845,0,0.0150789,0.00908398,0.00949654,0.00370432,0.0250218,0.0176035,0.00860432,0.0160518,0.00466096,0.0155618,0.0429874,0.017089,0,0.0114626,0,0,0.00897489,0,0.045149,0.00693483,0.0555946,0.0282212,0.0294113,0.0292006,0.0359175,0.0190901,0.0768142,0.0140159,0.010808,0,0.0229088,0.0398995,0.0112646,0.0237289,0.0273171,0.0106382,0.00605565,0.00412113,0.0179832,0.00686441,0,0,0,0,0,0,0
1400,0.0075368,0,0,0,0,0.012366,0,0,0,0,0,0.00876377,0.0246174,0.00657929,0.0342768,0,0,0.00731622,0,0.0302051,0.00823916,0.0432543,0.00685181,0.0129912,0.0125237,0.0388597,0.0233648,0.0114675,0.0131968,0.0146746,0.00877262,0.00910931,0.00374015,0.0251165,0.0166962,0.00838462,0.0161563,0.00464409,0.0157032,0.042918,0.0168602,0,0.0113749,0,0,0.00912775,0,0.0451416,0.00710482,0.0557839,0.0279804,0.0294598,0.0285051,0.0361379,0.0190902,0.0770166,0.0140496,0.0110986,0,0.0224062,0.0404612,0.0110929,0.0231998,0.0266869,0.0107955,0.00593841,0,0.0177354,0.0066167,0,0,0,0,0,0,0
1401,0.00735839,0,0,0,0,0.0123906,0,0,0,0,0,0.0085621,0.0245557,0.00658873,0.0335824,0,0,0.00728822,0,0.0303765,0.00818601,0.0431273,0.00645883,0.0127722,0.0124691,0.0382299,0.0232868,0.0114728,0.0131452,0.0145584,0.00876245,0.00920029,0.00373811,0.0251097,0.0164485,0.00845625,0.0164238,0.00457528,0.0152027,0.0428673,0.0157338,0.0530856,0.0111749,0,0,0.00913531,0,0.045091,0.00706869,0.0554265,0.0268748,0.0293775,0.0273328,0.0357741,0.0189864,0.0774561,0.0138651,0.0113808,0,0.0217305,0.0404929,0.0110869,0.0223419,0.0257861,0.0107727,0.00575804,0.00412014,0.0176011,0.00615226,0,0,0,0,0,0,0
1402,0.00720901,0,0,0,0,0.0119241,0,0,0,0,0,0.00810443,0.0242924,0.00674895,0.0340125,0,0,0.00765506,0,0.0304164,0.00835554,0.0432424,0.0059423,0.0131655,0.0125613,0.0385017,0.0230054,0.0115314,0.0130628,0.0146677,0.00885887,0.0093715,0.00377427,0.0251926,0.0159861,0.00851922,0.016654,0.00484108,0.0147055,0.0428298,0.0149434,0,0.0112219,0,0,0.00928799,0,0.0451017,0.00711108,0.0558924,0.0264865,0.0295978,0.0269984,0.0360014,0.0190802,0.0780247,0.0135544,0.0117568,0,0.0215259,0.0405535,0.0113163,0.0219447,0.0253008,0.0109176,0.00564113,0.00390805,0.0173308,0.0060847,0,0,0,0,0,0,0
1403,0.00703923,0,0,0,0,0.0117127,0,0,0,0,0,0.00829057,0.0238724,0.00688838,0.0333323,0,0,0.00782803,0,0.0304117,0.00840558,0.043091,0.00563303,0.0130343,0.0126256,0.0379208,0.0229462,0.0116255,0.0131757,0.0146841,0.00899689,0.00941883,0.00378395,0.0251866,0.0159526,0.0084847,0.0169781,0.00507127,0.0141021,0.0427354,0.0139425,0.0533849,0.0112293,0,0,0.0096858,0,0.0450887,0.00728154,0.0555356,0.0254041,0.029252,0.025684,0.0356354,0.0192829,0.0787353,0.0130685,0.0118214,0,0.020493,0.040239,0.0109309,0.0208203,0.0243643,0.0112395,0.00548942,0,0.0173854,0.00578819,0,0,0,0,0,0,0
1404,0.007284,0,0,0,0,0.0117784,0,0,0,0,0,0.00869529,0.0238882,0.00712372,0.0334044,0,0,0.00786684,0,0.030471,0.00831145,0.0430349,0.00536959,0.0131158,0.0128917,0.0376424,0.023128,0.0116715,0.0135543,0.0147216,0.00915147,0.00957355,0.00383579,0.0253157,0.0157478,0.00848682,0.0172052,0.00488271,0.0137771,0.0425839,0.0131468,0.0535968,0.0113614,0,0,0.00973295,0,0.0449804,0.00731354,0.0554676,0.0247567,0.0292725,0.0246725,0.0353448,0.0196593,0.0789493,0.0127985,0.0118377,0,0.01965,0.0398079,0.010613,0.0199938,0.0238642,0.0114366,0.00550834,0.00361943,0.0173501,0.00590248,0,0,0,0,0,0,0
1405,0.00758633,0,0,0,0,0.0118071,0,0,0,0,0,0.00857063,0.0239342,0.00737053,0.0336491,0,0,0.00792832,0,0.0305609,0.00820023,0.0429283,0.00529608,0.0132561,0.0129881,0.0374302,0.0231444,0.0117278,0.013909,0.0148345,0.00932454,0.00991506,0.00389315,0.0254296,0.015534,0.00838119,0.0173569,0.00471394,0.0138699,0.0425767,0.0123221,0.0537345,0.0115747,0,0,0.00995647,0,0.0449623,0.00739883,0.0553542,0.0241621,0.0291965,0.0238172,0.0350801,0.0201234,0.0789158,0.0126342,0.0115967,0,0.0189405,0.0392161,0.0103588,0.0194229,0.0237043,0.0117332,0.00552154,0.00363736,0.0173187,0.00612198,0,0,0,0,0,0,0
1406,0.00789539,0,0,0,0,0.0117505,0,0,0,0,0,0.00827107,0.023759,0.00766741,0.0336243,0,0,0.00806519,0,0.030612,0.00825721,0.0427976,0.00532048,0.0133654,0.0129068,0.037234,0.0232532,0.0119461,0.0141633,0.0149802,0.00951072,0.0100161,0.00401198,0.0255574,0.0154222,0.00836272,0.0175383,0.00482676,0.0140594,0.0427006,0.0117718,0.0539407,0.0117641,0,0,0.0101406,0,0.0450493,0.00730873,0.0552535,0.0236484,0.0291039,0.0232934,0.0347995,0.0203993,0.0786044,0.0125408,0.0111563,0,0.0185262,0.0384781,0.0101949,0.019207,0.0230686,0.0118946,0.00521722,0.00374306,0.01736,0.00633804,0,0,0,0,0,0,0
1407,0.00813642,0,0,0,0,0.011607,0,0,0,0,0,0.00831316,0.023517,0.00797548,0.0331876,0,0,0.00793107,0,0.0306905,0.00832069,0.0426167,0.00536898,0.0133631,0.0129882,0.0371399,0.0234804,0.012049,0.014378,0.0151349,0.00975783,0.00981703,0.00414264,0.0257434,0.015516,0.00838437,0.0177421,0.00497035,0.0137367,0.0426983,0.0116218,0.0542336,0.0119463,0,0,0.0102705,0,0.0450288,0.00713732,0.0552092,0.0233606,0.0289734,0.0229651,0.034581,0.0204147,0.0779863,0.0126505,0.0103961,0,0.0184238,0.0377138,0.010052,0.0192983,0.0223851,0.011905,0.00503799,0.00376059,0.0174847,0.0065063,0,0,0,0,0,0,0
1408,0.00842929,0,0,0,0,0.0112743,0,0,0,0,0,0.00857864,0.0235599,0.00833701,0.0328982,0,0,0.00755306,0,0.0307927,0.00816537,0.0424282,0.00549284,0.0133789,0.0131007,0.0369617,0.023599,0.012262,0.0144642,0.0152727,0.0100051,0.00986977,0.0042955,0.0259328,0.015794,0.00839336,0.0178771,0.00472897,0.0132818,0.0426629,0.0117587,0.0540621,0.0122513,0,0,0.0105064,0,0.0449833,0.00714334,0.0552107,0.0229555,0.0286503,0.0228577,0.0342974,0.0205994,0.0772599,0.0129961,0.00951942,0,0.0185305,0.0367616,0.0101265,0.0196195,0.0220063,0.0120966,0.00497149,0.00372515,0.0174663,0.00676114,0,0,0,0,0,0,0
1409,0.00872131,0,0,0,0,0.0112709,0,0,0,0,0,0.00871245,0.0235508,0.00872617,0.03363,0,0,0.00773544,0,0.0308156,0.0079961,0.0424218,0.00568886,0.0140302,0.013229,0.0374377,0.0235477,0.012597,0.0142608,0.0155213,0.010279,0.0100628,0.00449264,0.0261454,0.0158977,0.00848053,0.0179134,0.00447415,0.0131247,0.0425234,0.0123935,0,0.012576,0,0,0.0105837,0,0.0448703,0.00736062,0.0556113,0.0234379,0.0283184,0.0235157,0.0345042,0.0208058,0.0764387,0.0136154,0.00907569,0,0.0191095,0.0356626,0.0107063,0.0204733,0.0220617,0.0122416,0.00491911,0.00367407,0.017407,0.0071619,0,0,0,0,0,0,0
1410,0.00899665,0,0,0,0,0.0113562,0,0,0,0,0,0.00965984,0.0233747,0.00908804,0.0325221,0,0,0.00779074,0,0.0308148,0.00797934,0.0420691,0.00595018,0.0137918,0.0133188,0.0364601,0.0236723,0.0129048,0.0144088,0.0156885,0.010495,0.0104526,0.00466696,0.0262969,0.0164793,0.00852231,0.0179719,0.00450118,0.0128971,0.0422792,0.0127453,0.0536819,0.0128128,0,0,0.0108402,0,0.0446729,0.00765605,0.0552014,0.0235058,0.027701,0.0232411,0.0336668,0.0210296,0.076096,0.0141134,0.00842234,0,0.0189137,0.0341475,0.0110484,0.0205265,0.0210492,0.0125515,0.00477913,0.00371418,0.0174024,0.00727863,0,0,0,0,0,0,0
1411,0.00928094,0,0,0,0,0.0112356,0,0,0,0,0,0,0.0231698,0.00996306,0.0322383,0,0,0.00795744,0,0.0307923,0.00808647,0.0420593,0.0067141,0.013921,0.0137129,0.0359293,0.0237663,0.0131303,0.014887,0.0160594,0.010831,0.0110906,0.0050034,0.0262985,0.0177105,0.00867317,0.0180135,0.00478762,0.0130192,0.0423318,0.0136459,0.0531291,0.0129852,0,0,0.0110222,0,0.0446958,0.00776909,0.0551285,0.024702,0.0274519,0.0231411,0.0331214,0.0211531,0.0754289,0.0146291,0.00806171,0,0.0186921,0.0329114,0.0113852,0.0205581,0.0200719,0.0127881,0.00471915,0.00380251,0.0172317,0.00752012,0,0,0,0,0,0,0
1412,0.00955296,0,0,0,0,0.0110806,0,0,0,0,0,0.0108611,0.0232364,0.010175,0.0319588,0,0,0.00782252,0,0.0309562,0.00795117,0.0419108,0.0067494,0.0139519,0.0136776,0.0357039,0.02381,0.0132126,0.0146626,0.016162,0.0108737,0.011316,0.00510371,0.0267704,0.0175651,0.0087187,0.0181167,0.00460635,0.0129856,0.0424464,0.0147427,0.0527922,0.0130782,0,0,0.0111483,0,0.0447796,0.00783859,0.0551949,0.0263706,0.0271422,0.0229243,0.0328309,0.0212061,0.0746909,0.0152452,0.008026,0,0.0184757,0.0314633,0.0119187,0.0205308,0.0191598,0.0128647,0.00464186,0.00392062,0.0170928,0.00769516,0,0,0,0,0,0,0
1413,0.00978205,0,0,0,0,0.010897,0,0,0,0,0,0.0111817,0.0232406,0.0108628,0.0317769,0,0,0.00769122,0,0.0310881,0.00780614,0.0418188,0.00713952,0.0139264,0.0137744,0.035569,0.0237277,0.0134446,0.0147165,0.0163518,0.0110974,0.0115959,0.0053308,0.0270318,0.0181408,0.00873856,0.0182634,0.00441819,0.0127561,0.0425419,0.0159994,0.0526748,0.0132321,0,0,0.0112678,0,0.0448555,0.00790834,0.0552792,0.0279016,0.026821,0.0226522,0.0326174,0.0212,0.0735767,0.0159686,0.00835275,0,0.0184202,0.0298454,0.0126063,0.0205789,0.0182911,0.0128688,0.00455242,0.00398892,0.0169279,0.0079219,0,0,0,0,0,0,0
1414,0.0100848,0,0,0,0,0.010643,0,0,0,0,0,0.0120845,0.0231715,0.0114763,0.0317328,0,0,0.00764545,0,0.0310772,0.00778391,0.0419763,0.00757892,0.0139236,0.0148608,0.0353254,0.0236323,0.0140419,0,0.0173561,0.0118338,0.0124746,0.00536008,0.0269845,0.0199616,0.00880677,0.0183431,0.00453219,0.0127071,0.0425984,0.0174458,0.0525219,0.0135522,0,0,0.0114065,0,0.0449045,0.00790209,0.055303,0.0293624,0.0265171,0.0224896,0.032357,0.0212704,0.0724103,0.0168029,0.00856078,0,0.0185231,0.0282694,0.0133534,0.0208192,0.0173201,0.0129412,0.00451145,0.00394763,0.0167111,0.00822364,0,0,0,0,0,0,0
1415,0.0103052,0,0,0,0,0.0104443,0,0,0,0,0,0.0118427,0.023111,0.0117126,0.0315726,0,0,0.00767175,0,0.0310532,0.00775853,0.0420943,0.00805943,0.0138374,0.0141945,0.0349853,0.0235006,0.0139054,0.0150115,0.0169713,0.0116503,0.0123189,0.00571318,0.0273729,0.0194669,0.00879748,0.0183698,0.00453874,0.0128571,0.0425991,0.0188786,0.0522548,0.0136081,0,0,0.0113377,0,0.0448951,0.00772809,0.0552073,0.0307953,0.026372,0.0225221,0.0319586,0.021087,0.072292,0.0177633,0.00904597,0,0.0188207,0.0267664,0.0141026,0.0212571,0.0166135,0.0128047,0.00455909,0.00396013,0.0164144,0.00832909,0,0,0,0,0,0,0
1416,0.0104593,0,0,0,0,0.0103085,0,0,0,0,0,0.011728,0.0230508,0.0120939,0.0312645,0,0,0.00767754,0,0.0310466,0.00776277,0.0422227,0.0084193,0.01384,0.0142803,0.0345275,0.0232871,0.0139839,0.0150104,0.0171191,0.0117426,0.0126665,0.00596569,0.0275354,0.0199307,0.00882441,0.0184182,0.00415001,0.0131892,0.0424676,0.0202395,0.051858,0.0136867,0,0,0.0111857,0,0.0447923,0.00787414,0.0550317,0.0322323,0.0262327,0.0227352,0.0314862,0.0208343,0.0719984,0.0187414,0.0098205,0,0.0193563,0.0254711,0.0149608,0.0218477,0.0163079,0.0126548,0.00456881,0.00417168,0.0160922,0.00845829,0,0,0,0,0,0,0
1417,0.0106528,0,0,0,0,0.0101394,0,0,0,0,0,0,0.0229968,0.0128845,0.0309287,0,0,0.00765436,0,0.0310991,0.0077358,0.0425812,0.00909153,0.0137358,0.0147645,0.0341508,0.0230629,0.0141911,0.0155729,0.0175304,0.0119396,0.0132122,0.00611898,0.0273236,0.0212089,0.00874731,0.0184926,0.00364476,0.0137393,0.0423583,0.0216651,0.0515845,0.0138176,0,0,0.0110145,0,0.0447364,0.0079637,0.0549003,0.0337625,0.0261681,0.0229889,0.0311034,0.0205329,0.0712575,0.0197262,0.0107487,0,0.0200185,0.024307,0.016197,0.0225848,0.016014,0.0125185,0.00453092,0.00425464,0.0157999,0.00859862,0,0,0,0,0,0,0
1418,0.0108891,0,0,0,0,0.00991502,0,0,0,0,0,0,0.0228684,0.0133116,0.030642,0,0,0.00756825,0,0.0311711,0.00766769,0.0429995,0.00934914,0.013596,0.0160989,0.033799,0.0228962,0.0147529,0,0.0185965,0.0126332,0.0141532,0.00601957,0.0270252,0.0231135,0.00876715,0.018575,0.0038996,0.0144168,0.0424257,0.0230104,0.0513373,0.014002,0,0,0.0109982,0,0.0447962,0.00799042,0.0549623,0.0352393,0.0260606,0.0232561,0.0308332,0.0204762,0.0704046,0.0206523,0.0117398,0,0.0205859,0.0231046,0.0171468,0.0232775,0.0157749,0.0125225,0.00452531,0.00424791,0.0155582,0.00873942,0,0,0,0,0,0,0
