Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,,x79,x81
1358,0.00960275,0,0,0,0,0.0331258,0,0,0,0,0,0,0.0308184,0.0199864,0.0301168,0.0175665,0,0,0.0268608,0,0.0332081,0.0180182,0.0444083,0.0350164,0.00860026,0.00877783,0.0197101,0.0251822,0.00789055,0.0125945,0.00997075,0.00945892,0.0144856,0.0152214,0.0190791,0.0347735,0.0259699,0.0174695,0.0100883,0.0181923,0.037533,0.0102653,0.0115794,0.0307238,0,0,0.0968092,0,0.0334063,0.0632733,0.0336064,0.0165282,0.0226552,0.0150514,0.0185043,0.0791811,0.00503449,0.0124517,0.00515894,0.00470561,0.0077882,0.0288085,0.00251236,0.00783517,0.0252559,0.0502923,0.022503,0.040721,0.0287302,0.00661704,0,0,0,0,0,0,0
1359,0.00970574,0,0,0,0,0.0333493,0,0,0,0,0,0,0.0302164,0.0199513,0.0293505,0.0176924,0,0,0.0268303,0,0.0332284,0.0181057,0.0442348,0.0336947,0.00859145,0.00915913,0.0198928,0.0252077,0.00720502,0.0131913,0.00986539,0.00932992,0.0142406,0.0152141,0.0186119,0.033919,0.0259996,0.0173833,0.0102281,0.0172995,0.0374814,0.0100589,0.0111779,0.0310907,0,0,0.097,0,0.033238,0.0633985,0.0337614,0.0166258,0.0227382,0.0152157,0.0185933,0.0792996,0.00483982,0.0122916,0.00542872,0.00439331,0.0082096,0.0291976,0.00274082,0.00827204,0.0249314,0.0507163,0.0225384,0.0405092,0.0288442,0.00668706,0,0,0,0,0,0,0
1360,0.0098216,0,0,0,0,0.0336341,0,0,0,0,0,0,0.0296356,0.0198631,0.0284768,0.0178011,0,0,0.0267703,0,0.033274,0.0181087,0.0440719,0.0322717,0.00855439,0.00956994,0.0198782,0.0251432,0.00673933,0.0137901,0.00973386,0.00921454,0.0140521,0.0151295,0.0180521,0.0331136,0.0259622,0.0173194,0.0103106,0.016999,0.0374915,0.0103864,0.0111634,0.0313832,0,0,0.0971489,0,0.0330637,0.0635256,0.0339246,0.016659,0.0226962,0.0153067,0.0185215,0.0794626,0.00482506,0.0124882,0.00578709,0.00433114,0.00836229,0.0293548,0.00303707,0.00853082,0.0246723,0.0510806,0.0225642,0.0404073,0.0289806,0.00668555,0,0,0,0,0,0,0
1361,0.00995819,0,0,0,0,0.0338278,0,0,0,0,0,0,0.0291538,0.0197869,0.0275974,0.0179331,0,0,0.0267932,0,0.0332868,0.018098,0.0439768,0.0311794,0.00846188,0.0101855,0.0198075,0.0251017,0.00662532,0.0145006,0.00980791,0.00950754,0.0140873,0.015209,0.01735,0.0324846,0.0259388,0.0173177,0.0102985,0.0166792,0.0374446,0.0104619,0.0116652,0.0315398,0,0,0.0972502,0,0.0328539,0.0635865,0.034051,0.0164755,0.0225672,0.0153738,0.0184158,0.0796972,0.00493903,0.0127498,0.00570221,0.00435097,0.00842375,0.0294839,0.00320581,0.00865175,0.0242436,0.051222,0.0226266,0.0402522,0.029213,0.0066243,0,0,0,0,0,0,0
1362,0.0101167,0,0,0,0,0.0340275,0,0,0,0,0,0,0.0287827,0.0197975,0.0267645,0.0182515,0,0,0.0268426,0,0.0332141,0.0181454,0.0438628,0.029915,0.00835482,0.0110271,0.0198927,0.025208,0.00689176,0.0153811,0.0101255,0.0101597,0.014495,0.0154757,0.0165153,0.0319542,0.0259322,0.0172966,0.0102703,0.0164033,0.0374073,0.0104435,0.011726,0.0316527,0,0,0.097346,0,0.0326554,0.0635632,0.0340986,0.0163338,0.0224466,0.0155381,0.0184537,0.0799004,0.00524071,0.0129349,0.00574578,0.00436397,0.00854264,0.0296593,0.00341898,0.00878579,0.0237866,0.0513239,0.0227196,0.0400634,0.0295099,0.00655334,0,0,0,0,0,0,0
1363,0.010291,0,0,0,0,0.0342292,0,0,0,0,0,0,0.0286315,0.0197361,0.0259833,0.0186258,0,0,0.0268326,0,0.0331487,0.0181671,0.0437354,0.0283527,0.00818529,0.0120302,0.0200474,0.0253296,0.00739823,0.0163832,0.0106033,0.0112761,0.0152859,0.0157215,0.0155891,0.0316396,0.0259011,0.0172824,0.0102192,0.0162283,0.0374201,0.0104688,0.0111746,0.0318833,0,0,0.097309,0,0.0325022,0.0634284,0.0341436,0.016315,0.022335,0.0156732,0.0185287,0.0800987,0.0052903,0.0130397,0.00591715,0.00441,0.00865227,0.0297713,0.00371474,0.00891291,0.0234013,0.0513681,0.0228902,0.0398646,0.0297672,0.00653992,0,0,0,0,0,0,0
1364,0.0104874,0,0,0,0,0.0344473,0,0,0,0,0,0,0.0284696,0.0196201,0.0251817,0.0189947,0,0,0.0267943,0,0.0332416,0.0181233,0.0436181,0.0269737,0.00801454,0.0129163,0.0202307,0.0254245,0.00786013,0.0170254,0.0109726,0.0128846,0.0161862,0.0160158,0.0147342,0.0315251,0.0258659,0.0173196,0.0101519,0.0161847,0.0375391,0.0105656,0.0107741,0.032151,0,0,0.0972242,0,0.0323759,0.0632612,0.0342578,0.0163862,0.0221974,0.0157473,0.0187167,0.0802678,0.00531486,0.0131277,0.0060612,0.00444235,0.00877085,0.0298409,0.00391851,0.00900893,0.0231749,0.0513976,0.0230127,0.0397894,0.0300373,0.0065561,0,0,0,0,0,0,0
1365,0.0107256,0,0,0,0,0.0347169,0,0,0,0,0,0,0.0284205,0.0196337,0.0244236,0.0193475,0,0,0.026811,0,0.0332823,0.0180554,0.0435106,0.0260384,0.00784814,0.0137769,0.02042,0.0254484,0.00828519,0.0175468,0.0113412,0.0141829,0.0170733,0.0162778,0.0139131,0.0315946,0.0258577,0.0173227,0.010092,0.0162812,0.0375677,0.0107,0.0105423,0.0324544,0,0,0.0968883,0,0.0321274,0.0629368,0.0343871,0.016448,0.0220998,0.015781,0.018966,0.0804821,0.0053741,0.013248,0,0.00453864,0.00886142,0.0298449,0.00401307,0.00903134,0.0231457,0.0513271,0.023131,0.0395141,0.0303336,0.00658522,0,0,0,0,0,0,0
1366,0.0370364,0,0,0,0,0.0248788,0,0,0,0,0,0,0.0296938,0.0195472,0.0244262,0.0189183,0,0,0.0278322,0,0.0333385,0.0189482,0.0419239,0.0255548,0.00620116,0.0155656,0.0201161,0.0259834,0.00989614,0.0194786,0.0128796,0.0153218,0.0182494,0.0164507,0.0135994,0.0329623,0.0261438,0.0172348,0.0105717,0.0165066,0.0439556,0.0106948,0.01115,0.0355722,0,0,0.0495561,0,0.0476918,0.036582,0.0352345,0.0166377,0.0220557,0.0158679,0.0191973,0.0644691,0.00585029,0.0132002,0.00645377,0.00492574,0.00895852,0.0297403,0.00383402,0.00904409,0.0234231,0.0505947,0.00499497,0.0203852,0.0173552,0.0288501,0,0,0,0,0,0,0
1367,0.0111513,0,0,0,0,0.0353559,0,0,0,0,0,0,0.0280479,0.0198372,0.023266,0.0198555,0,0,0.0271279,0,0.0332637,0.018277,0.0431284,0.0241963,0.007796,0.0153034,0.0211139,0.0255505,0.00934869,0.0188516,0.0120681,0.0158471,0.0182338,0.0167299,0.0124895,0.0316974,0.0260176,0.0173589,0.0101008,0.0157908,0.0372897,0.0107152,0.00994179,0.0333192,0,0,0.0960928,0,0.0308179,0.0626054,0.0346495,0.0165245,0.022479,0.0151286,0.0199031,0.0810932,0.00546657,0.0129564,0.00593449,0.00468374,0.00894509,0.0301661,0.00419461,0.0090909,0.0218784,0.0511933,0.0235387,0.0380255,0.0309554,0.00687844,0,0,0,0,0,0,0
1368,0.0113493,0,0,0,0,0.0355926,0,0,0,0,0,0,0.027416,0.0198104,0.022449,0.0200398,0,0,0.0270923,0,0.0332399,0.0181522,0.0428632,0.0233131,0.00740334,0.0158254,0.0209433,0.0258742,0.0100347,0.0196534,0.0123479,0.0164666,0.0185635,0.0167719,0.0121746,0.0314197,0.0260139,0.017363,0.0100279,0.0154584,0.0374031,0.0108814,0.010204,0.033806,0,0,0.0959535,0,0.0313295,0.0623313,0.0347203,0.016859,0.0223814,0.0150608,0.0198296,0.0814168,0.00540217,0.0130067,0.00600443,0.00479694,0.00899759,0.0301695,0.00420942,0.00916014,0.0210585,0.0505817,0.0236802,0.0384639,0.0310869,0.00698157,0,0,0,0,0,0,0
1369,0.0383862,0,0,0,0,0.0254717,0,0,0,0,0,0,0.028058,0.0195796,0.0228524,0.0196425,0,0,0.0278246,0,0.0332796,0.0187953,0.0413073,0.0237322,0.00593941,0.0170743,0.020482,0.026467,0.0117733,0.0217733,0.0137063,0.0171345,0.0190275,0.0167306,0.0121062,0.0318657,0.0261677,0.0173082,0.0104154,0.0158411,0.0442543,0.0109424,0.0111639,0.0374423,0,0,0.0534693,0,0.0481691,0.038659,0.0353534,0.0170554,0.0222624,0.0150859,0.0196615,0.0669205,0.0056657,0.0131041,0.00625494,0.00514887,0.00895301,0.0300636,0.00401819,0.00912065,0.02126,0.0535617,0.0051779,0.0214897,0.0178763,0.0299658,0,0,0,0,0,0,0
1370,0.0387803,0,0,0,0,0.0255007,0,0,0,0,0,0,0.0266852,0.0195733,0.0223198,0.0196886,0,0,0.027868,0,0.0332747,0.0187792,0.041183,0.0232951,0.00598036,0.0171073,0.0206102,0.0265923,0.0125771,0.0225665,0.0139508,0.0173783,0.0189476,0.0166886,0.0119542,0.0305414,0.0262069,0.0173198,0.0103941,0.0155846,0.0443073,0.0112113,0.0111138,0.0380726,0,0,0.0545502,0,0.0483204,0.0393373,0.0352951,0.0173366,0.022326,0.0148537,0.0197479,0.0675418,0.0056047,0.0131057,0.00622011,0.00502552,0.0089993,0.0302003,0.00419558,0.00916516,0.0207906,0.0543224,0.00520062,0.0217971,0.0179584,0.0304225,0,0,0,0,0,0,0
1371,0.0391332,0,0,0,0,0.0255791,0,0,0,0,0,0,0.0254795,0.0195632,0.0220643,0.0198605,0,0,0.0278803,0,0.0332292,0.0187203,0.0410627,0.0234759,0.00593609,0.0171968,0.0206324,0.0266808,0.013295,0.0231811,0.0142708,0.0174142,0.0187535,0.0167834,0.0116827,0.0290363,0.026207,0.0173094,0.0103703,0.0152478,0.0443529,0.0112405,0.0111395,0.0386728,0,0,0.0555985,0,0.0485357,0.0399267,0.0352515,0.0172793,0.0224309,0.0144102,0.0197637,0.0680312,0.00553944,0.0130042,0.00625536,0.00490077,0.00892018,0.0301369,0.0043224,0.00907417,0.0203897,0.0550832,0.00523526,0.0221051,0.018147,0.0307086,0,0,0,0,0,0,0
1372,0.0392949,0,0,0,0,0.0256717,0,0,0,0,0,0,0.024014,0.0195993,0.0212553,0.0200224,0,0,0.0279347,0,0.0332156,0.0187174,0.04102,0.0239196,0.00590371,0.0172741,0.0207084,0.0268666,0.0138143,0.0235919,0.0145552,0.0174447,0.0185731,0.016782,0.0116002,0.0273011,0.0262536,0.0173271,0.0103808,0.0150646,0.0444176,0.0112624,0.0110212,0.0390194,0,0,0.0561933,0,0.0486746,0.0403135,0.0352419,0.0172953,0.0225062,0.0139708,0.0197838,0.0682191,0.00543146,0.0128227,0.00640645,0.00476511,0.00891274,0.0299065,0.00441091,0.00902299,0.0201135,0.05549,0.00537693,0.0222492,0.018294,0.0308872,0,0,0,0,0,0,0
1373,0.0393998,0,0,0,0,0.0256897,0,0,0,0,0,0,0.0225859,0.0196059,0.0206572,0.020123,0,0,0.0280224,0,0.0332512,0.0187702,0.0410622,0.0242888,0.00589217,0.0172287,0.0207785,0.0269548,0.0140408,0.0236843,0.0147681,0.0171914,0.0181688,0.0166876,0.0116352,0.0254658,0.0263441,0.0173937,0.0104046,0.0147858,0.0444429,0.0111401,0.0103743,0.0391863,0,0,0.0565536,0,0.0487406,0.0404423,0.0352348,0.0173041,0.0227038,0.0137332,0.01979,0.0681484,0.00533676,0.012615,0.00596979,0.00473274,0.00895257,0.0299068,0.00434939,0.00895628,0.0196449,0.0556079,0.00559742,0.0223017,0.0184026,0.0310684,0,0,0,0,0,0,0
1374,0.0394555,0,0,0,0,0.0256158,0,0,0,0,0,0,0.021144,0.0196084,0.0200902,0.020048,0,0,0.0281374,0,0.0332697,0.0188532,0.0411907,0.024192,0.00585417,0.016993,0.0207604,0.0268871,0.0140194,0.0235158,0.0149066,0.0168967,0.0175301,0.0165797,0.0117308,0.0235536,0.0264325,0.0174405,0.0104457,0.0142595,0.0444543,0.0108908,0.0101694,0.0392652,0,0,0.0567486,0,0.0487931,0.0406139,0.0351965,0.0171368,0.0227241,0.0135189,0.019657,0.0679288,0.00541051,0.0125651,0,0.0047729,0.00880631,0.0299028,0.00407343,0.00871481,0.018825,0.0555748,0.00583907,0.022329,0.0185026,0.0311503,0,0,0,0,0,0,0
1375,0.039418,0,0,0,0,0.025566,0,0,0,0,0,0,0.0197775,0.0196699,0.0195117,0.0198648,0,0,0.0282548,0,0.0332794,0.0189152,0.041218,0.02418,0.00572824,0.0167446,0.0206575,0.0269022,0.0139895,0.0233089,0.0150455,0.0166587,0.0167911,0.0163719,0.0118589,0.022131,0.0265227,0.0173658,0.0104811,0.0137991,0.0444588,0.0109569,0.0105208,0.0392757,0,0,0.0568329,0,0.0488187,0.0407557,0.0352481,0.0172499,0.0227264,0.0130111,0.0194641,0.0675416,0.00557577,0.0123891,0.00501208,0.00487228,0.00857778,0.0301347,0.00384458,0.00856549,0.0179295,0.0554481,0.00597115,0.0223694,0.0185975,0.0311513,0,0,0,0,0,0,0
1376,0.0393277,0,0,0,0,0.0255196,0,0,0,0,0,0,0.0188452,0.0197302,0.0190644,0.0196751,0,0,0.0283022,0,0.0333512,0.0189472,0.0410642,0.0243528,0.00554333,0.0165515,0.0205115,0.0268847,0.0139192,0.0230403,0.0152811,0.0162457,0.0161325,0.016204,0.0120631,0.0210228,0.0265996,0.0174294,0.0105357,0.0137454,0.0444698,0.0108909,0.0109332,0.03918,0,0,0.0568063,0,0.0488393,0.0408231,0.0353618,0.0171696,0.0227992,0.0126011,0.0192731,0.0670423,0.00554676,0.0122855,0.00468988,0.00487293,0.0084448,0.0300661,0.0038299,0.00844373,0.0176336,0.0552254,0.00601186,0.0224286,0.0186608,0.0311233,0,0,0,0,0,0,0
1377,0.0391895,0,0,0,0,0.025326,0,0,0,0,0,0,0.0185537,0.0197388,0.0187616,0.0196352,0,0,0.0284942,0,0.0334074,0.0190827,0.0409832,0.0246547,0.00543065,0.0162127,0.0203646,0.0269838,0.0136671,0.0223579,0.0153912,0.0157562,0.0156637,0.0160768,0.0123705,0.0200532,0.0268299,0.0174989,0.0106447,0.0137049,0.044485,0.0108213,0,0.0388635,0,0,0.056442,0,0.0488816,0.0407194,0.0354445,0.0170626,0.0229033,0.0119701,0.019184,0.0661591,0,0.0121055,0.00434517,0.00473854,0.00829482,0.0301784,0.00394421,0.00830819,0.0173464,0.054633,0.00607463,0.0224437,0.018571,0.0312346,0,0,0,0,0,0,0
1378,0.0390621,0,0,0,0,0.0252024,0,0,0,0,0,0,0.0183051,0.0196914,0.0185114,0.0193758,0,0,0.0286287,0,0.0334077,0.0192048,0.0409415,0.0249393,0.00538109,0.0160032,0.0202387,0.0270535,0.0132796,0.0216053,0.0154681,0.0154832,0.0153963,0.0158862,0.012617,0.018958,0.0269502,0.0174792,0.010719,0.0132884,0.0444861,0.0107153,0,0.0386663,0,0,0.0562239,0,0.0489128,0.0406306,0.0355051,0.0169044,0.0228152,0.0115216,0.0190713,0.0656773,0.00543789,0.0121542,0.00424752,0.00466013,0.00809551,0.0302392,0.00393753,0.00808914,0.0169214,0.0542762,0.00617017,0.0223664,0.0184829,0.0312587,0,0,0,0,0,0,0
1379,0.0390355,0,0,0,0,0.0251587,0,0,0,0,0,0,0.017868,0.0196314,0.0180938,0.0188843,0,0,0.0287524,0,0.0333721,0.0193062,0.0408768,0.0247402,0.00526528,0.0159226,0.0200619,0.0270894,0.012779,0.020916,0.0155476,0.0153513,0.0152058,0.015736,0.0127692,0.0181364,0.0270661,0.0174618,0.0107733,0.0129006,0.0444984,0.0106286,0,0.0386498,0,0,0.0561572,0,0.0489263,0.0404204,0.0355874,0.0166819,0.0228212,0.0111574,0.0189828,0.0654347,0.00548278,0.012209,0.00417944,0.00464949,0.00787596,0.0303327,0.00393217,0.00784039,0.0166712,0.0540929,0.0062973,0.0223217,0.0184099,0.0312026,0,0,0,0,0,0,0
1380,0.0389935,0,0,0,0,0.0251878,0,0,0,0,0,0,0.0173306,0.0195911,0.0177842,0.0187507,0,0,0.0288401,0,0.0333299,0.0193349,0.0407429,0.0243612,0.00515542,0.0157428,0.0198233,0.0271457,0.0122798,0.0200328,0.0156029,0.0152091,0.0150193,0.0157012,0.012927,0.0177678,0.0271853,0.0174443,0.0107945,0.0126174,0.0445351,0.0104419,0,0.0386177,0,0,0.0560676,0,0.0489966,0.04022,0.0357077,0.0164271,0.0229866,0.0107617,0.0190167,0.0651589,0.00555418,0.0121375,0.00408852,0.00463377,0.00769819,0.0304195,0.00393324,0.00764931,0.0162738,0.0538544,0.00639763,0.0222888,0.0183112,0.0311943,0,0,0,0,0,0,0
1381,0.0389761,0,0,0,0,0.0252122,0,0,0,0,0,0,0.0170927,0.0195896,0.0174464,0.0186809,0,0,0.0289301,0,0.0333385,0.0193665,0.0406646,0.0237856,0.00505732,0.0156364,0.0198792,0.0273218,0.0119999,0.019032,0.0156626,0.0149317,0.0149725,0.0156354,0.0130681,0.0175298,0.0273062,0.0174195,0.0108342,0.0124226,0.0445751,0.0103629,0,0.0385859,0,0,0.0558701,0,0.0490541,0.0399767,0.0358802,0.0163212,0.0231925,0.0103685,0.0190698,0.0646047,0,0.0119769,0.00399941,0.00465446,0.00755858,0.0304549,0.00397156,0.00755024,0.0158466,0.0535122,0.00656016,0.0222265,0.0181657,0.0312673,0,0,0,0,0,0,0
1382,0.038945,0,0,0,0,0.0251891,0,0,0,0,0,0,0.0169555,0.0195504,0.0169343,0.0185411,0,0,0.0290179,0,0.0333857,0.0193676,0.0406673,0.0233307,0.00503874,0.0156081,0.0199502,0.0275053,0.0116649,0.0180653,0.0156529,0.0146778,0.0150824,0.0156098,0.0132025,0.0175194,0.0273888,0.017408,0.0109184,0.0121625,0.0445501,0.0102679,0,0.0384865,0,0,0.0556081,0,0.0490588,0.0398412,0.0359782,0.0161688,0.0230889,0.0100647,0.0190882,0.0640857,0,0.0119345,0.00394651,0.00461983,0.00739458,0.0304187,0.00396293,0.00740446,0.0153757,0.0531472,0.00671834,0.0221353,0.0180027,0.0313176,0,0,0,0,0,0,0
1383,0.0388787,0,0,0,0,0.025151,0,0,0,0,0,0,0.0164618,0.0194807,0.0163406,0.0183935,0,0,0.0290121,0,0.0334372,0.0194513,0.0406011,0.0228639,0.00500895,0.0156485,0.0198178,0.0275237,0.0114748,0.0173775,0.0156924,0.014848,0.0152303,0.0156574,0.0132264,0.0175526,0.0274257,0.0174082,0.0109715,0.011826,0.0445198,0.0101858,0,0.0384318,0,0,0.0554569,0,0.0490323,0.0396836,0.0360438,0.0159745,0.0230245,0.00987494,0.0190851,0.063784,0,0.0119481,0.00397685,0.00462041,0.00728622,0.0303856,0.0039444,0.00728898,0.0148789,0.0529373,0.00675875,0.0221174,0.0178783,0.0313037,0,0,0,0,0,0,0
1384,0.0388121,0,0,0,0,0.0250928,0,0,0,0,0,0,0.015833,0.0194973,0.0157896,0.0183746,0,0,0.0290914,0,0.0333966,0.0195884,0.0405016,0.0222127,0.00488804,0.0155049,0.0195797,0.0275653,0.0110818,0.0165906,0.0156513,0.0151651,0.0152017,0.0156363,0.0133944,0.0176062,0.0275089,0.0173652,0.0110153,0.0115478,0.0444906,0.0100956,0,0.0383491,0,0,0.0552166,0,0.0490529,0.0397698,0.0359911,0.0157521,0.0230484,0.00974066,0.0190826,0.0633706,0.00563556,0.0119106,0.00404497,0.00470288,0.00724501,0.0304084,0.00390569,0.00720695,0.0143829,0.0526732,0.00679842,0.022103,0.0177647,0.0312946,0,0,0,0,0,0,0
1385,0.038695,0,0,0,0,0.0249872,0,0,0,0,0,0,0.0153377,0.0194995,0.0155704,0.0182162,0,0,0.0292185,0,0.0333847,0.019598,0.0404222,0.021757,0.00482737,0.0155754,0.019638,0.0276713,0.0109003,0.016103,0.0156874,0.0153307,0.0154342,0.0155324,0.0134585,0.0177778,0.0275738,0.0173321,0.0110397,0.0112093,0.044503,0.0101531,0,0.038227,0,0,0.0548947,0,0.0490909,0.0397565,0.0358248,0.0156486,0.0230893,0.00966763,0.0191421,0.0628071,0.00569064,0.0118426,0.00417888,0.00485119,0.00721407,0.0304597,0.00391101,0.00715048,0.0135841,0.0523428,0.00681703,0.0221333,0.017633,0.0312296,0,0,0,0,0,0,0
1386,0.0385745,0,0,0,0,0.0249232,0,0,0,0,0,0,0.0154205,0.0195138,0.0152287,0.0179356,0,0,0.0293346,0,0.0334213,0.0196195,0.0403631,0.0212666,0.00476949,0.0156956,0.0196641,0.0278487,0.010715,0.0157038,0.0157774,0.0154822,0.0155266,0.0154351,0.0135641,0.0179344,0.0276742,0.0173059,0.0110474,0.0108738,0.0445158,0.0101868,0,0.038036,0,0,0.0546027,0,0.049125,0.0396514,0.0357559,0.0160851,0.0231483,0.00958722,0.0191804,0.0623088,0.00572001,0.0117697,0.00416369,0.00492542,0.0071738,0.0304595,0.00391408,0.00709748,0.012494,0.0520132,0.0067859,0.0222074,0.0174644,0.0311961,0,0,0,0,0,0,0
1387,0.0384556,0,0,0,0,0.0248835,0,0,0,0,0,0,0.015758,0.0195177,0.014784,0.017413,0,0,0.0294136,0,0.0334251,0.0197578,0.0402532,0.0207278,0.00466365,0.0158158,0.0195376,0.0278417,0.0106231,0.0153884,0.0157724,0.0158965,0.0156057,0.0155363,0.0137223,0.0180145,0.027725,0.0172363,0.0110553,0.0105464,0.0444969,0.0101106,0,0.0378966,0,0,0.0544735,0,0.0491357,0.0396623,0.0357214,0.0167391,0.0232067,0.00953067,0.0190437,0.0622192,0.00571806,0.0117319,0.00404542,0.00491102,0.00704956,0.0304185,0.00385439,0.00695874,0.0116689,0.0518777,0.00679306,0.0223138,0.0173413,0.0311371,0,0,0,0,0,0,0
1388,0.0383321,0,0,0,0,0.0249211,0,0,0,0,0,0,0.015697,0.0195606,0.0142913,0.016901,0,0,0.0293376,0,0.0333616,0.0198276,0.0401701,0.0202384,0.00465054,0.0159019,0.0193744,0.027798,0.010742,0.0154121,0.0157791,0.0158808,0.0156586,0.0156992,0.0138453,0.0178415,0.0276697,0.0171024,0.011069,0.0101649,0.0445145,0.0100746,0.0108516,0.0378343,0,0,0.0545475,0,0.0491851,0.039858,0.0357138,0.0165392,0.0233177,0.00964818,0.0187478,0.0625365,0.00573706,0.0118268,0.004078,0.00495855,0.00695983,0.0303215,0.00372356,0.00686016,0.0106962,0.0520189,0.00686198,0.0224434,0.0173868,0.0308799,0,0,0,0,0,0,0
1389,0.0381136,0,0,0,0,0.0247923,0,0,0,0,0,0,0,0.0195196,0.015487,0.0165045,0,0,0.0294892,0,0.0333666,0.0199201,0.0403397,0.0211113,0.0046406,0.0159004,0.0193542,0.0279503,0.0108751,0.0154489,0.0156858,0.0161303,0.0159737,0.0165013,0.0135163,0.0182851,0.0278337,0.0171583,0.0109848,0.0100542,0.0445776,0.0102592,0,0.0375395,0,0,0.0541491,0,0.0492497,0.0396955,0.0356517,0.0162899,0.0233339,0.00946531,0.0187658,0.0621581,0.00548279,0.0117967,0.00376867,0.00474997,0.00706812,0.0305273,0.00391732,0.00700026,0.0097647,0.0516757,0.00687407,0.0224282,0.0172079,0.0308379,0,0,0,0,0,0,0
1390,0.0379579,0,0,0,0,0.0246005,0,0,0,0,0,0,0.0141684,0.0193824,0.0141128,0.0160582,0,0,0.029652,0,0.0334837,0.0199415,0.0403624,0.0193521,0.00459176,0.0156164,0.0192741,0.0281322,0.0106148,0.0150471,0.0153779,0.0156998,0.0154996,0.0158416,0.0140583,0.0161446,0.0280185,0.0174313,0.0107555,0.0100202,0.0445968,0.0103056,0,0.0372699,0,0,0.053933,0,0.049312,0.0395128,0.0356666,0.0161013,0.0234456,0.00930778,0.0187113,0.0618095,0.00533511,0.0118292,0.00365275,0.00463806,0.00704123,0.0306097,0.00393636,0.00698856,0.00896556,0.0514786,0.00684969,0.0224871,0.0170325,0.0307372,0,0,0,0,0,0,0
1391,0.0377996,0,0,0,0,0.0244788,0,0,0,0,0,0,0.0140066,0.0191987,0.014419,0.0157292,0,0,0.0296154,0,0.0336598,0.0198728,0.0403079,0.0193825,0.00460272,0.0155211,0.0192394,0.0282028,0.0102336,0.0148964,0.0151479,0.0155442,0.0154262,0.0159322,0.0141845,0.0149014,0.0280007,0.017719,0.0106051,0.00976772,0.0445595,0.0103666,0,0.0370509,0,0,0.0539441,0,0.0493052,0.0394776,0.0356149,0.0161189,0.0235174,0.00918522,0.018556,0.0617337,0.00511351,0.0119193,0.00354834,0.00459126,0.00702912,0.030671,0.00392344,0.00699315,0.00825775,0.0514209,0.00686866,0.0225558,0.0170006,0.0305036,0,0,0,0,0,0,0
1392,0.0377382,0,0,0,0,0.0245175,0,0,0,0,0,0,0.0147759,0.0191216,0.0150431,0.0157787,0,0,0.0294721,0,0.033687,0.0197187,0.040227,0.0201011,0.00470306,0.0152558,0.0192191,0.0280821,0.00978864,0.0148517,0.0149285,0.0152465,0.0149146,0.0159226,0.0143803,0.0149046,0.0278577,0.0177549,0.0105817,0.00953851,0.0445109,0.0103383,0.0111272,0.0370673,0,0,0.0541619,0,0.0492689,0.0395709,0.0356177,0.0161335,0.0235807,0.00905224,0.0182845,0.0619209,0.00502178,0.0119776,0.00352955,0,0.00696808,0.030756,0.00392117,0.00699594,0.00763037,0.0516253,0.00684898,0.0225691,0.0171268,0.0302822,0,0,0,0,0,0,0
1393,0.0376708,0,0,0,0,0.0245012,0,0,0,0,0,0,0.0160944,0.0190865,0.0157785,0.016581,0,0,0.0294786,0,0.0336655,0.0196774,0.0402896,0.0210116,0.00471337,0.0148071,0.0192222,0.028079,0.00957182,0.014437,0.0144425,0.0148782,0.014211,0.0157167,0.0146224,0.01611,0.0278299,0.0176887,0.0105934,0.00960904,0.044469,0.0105843,0.0115908,0.0369877,0,0,0.0541427,0,0.0492557,0.0393924,0.0355914,0.0165283,0.0238773,0.00931607,0.0182066,0.0618437,0.0049205,0.0120141,0.00355595,0.00465233,0.00723695,0.0308329,0.00405373,0.00731456,0.00749695,0.051609,0.00676097,0.022557,0.0171458,0.0302527,0,0,0,0,0,0,0
1394,0.0375967,0,0,0,0,0.0244174,0,0,0,0,0,0,0.0180357,0.019063,0.0166633,0.0168138,0,0,0.0295141,0,0.0336663,0.0197047,0.0404647,0.0217109,0.00475792,0.0140092,0.019272,0.0281577,0.00922064,0.0137174,0.0134571,0.014374,0.0135547,0.0154621,0.01478,0.0177778,0.0278398,0.0176109,0.0105953,0.00971374,0.0444049,0.0108552,0.0112483,0.0368344,0,0,0.0539392,0,0.0492594,0.0392737,0.0355012,0.0168681,0.0241265,0.00939072,0.0182767,0.0615636,0.00498856,0.011824,0.00350257,0.00452818,0.00757296,0.0309821,0.004281,0.00766398,0.00721662,0.0514543,0.00666314,0.022588,0.0171661,0.0302833,0,0,0,0,0,0,0
