Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x75,x76,RTHI
All Timesteps RMSE,0.0141121,0,0,0,0,0.0188974,0,0,0,0.0354219,0.0254531,0.0280374,0.0227299,0,0,0.0228528,0,0.0326893,0.0147206,0.0400994,0.0260966,0.00727455,0.0121149,0.0388597,0.0442615,0.0184002,0.0172706,0.0148663,0.00856582,0.0144236,0.0123853,0.0166494,0.0388384,0.0313899,0.0188698,0.0112896,0.0110056,0.0251214,0.00880958,0.0192225,0.0161822,0,0,0.017798,0,0.0344694,0.0136893,0.0381458,0.00714434,0.012907,0.014946,0.0368587,0.0278389,0.0154783,0.00849246,0.0126556,0.00934298,0.0306309,0.00901454,0.00955686,0.011646,0.0167298,0.0293648,0.0126589,0.017798,0.0134362,0,0,0,0,0,0.0112012
0,0.0245778,0,0,0,0,0.0424262,0,0,0,0.0362478,0.0324591,0.0274464,0.0251963,0,0,0.0241405,0,0.0383545,0.0199101,0.0416023,0.023701,0.0101639,0.0126522,0.0487347,0.0452492,0.0199341,0.0198257,0.015177,0.00878522,0.0136212,0.0124351,0.0155629,0.0405946,0.0283207,0.0378505,0.019191,0.012052,0.0384953,0.00643488,0.0222799,0.0206642,0,0,0.0215382,0,0.0389314,0.0118456,0.0374137,0.00559673,0.00892418,0.018122,0.0475633,0.035625,0.0157697,0.00828382,0.0130519,0.0110044,0.0297438,0.0086859,0.0110927,0.0141256,0.0160799,0.0318846,0.00723449,0.040779,0.0198535,0,0,0,0,0,0
1,0.0239153,0,0,0,0,0.0415717,0,0,0,0.0359433,0.0323535,0.0271579,0.0251399,0,0,0.0238345,0,0.0384503,0.0196726,0.041676,0.024629,0.0100086,0.0126053,0.0484657,0.0446056,0.0198034,0.0195251,0.0150317,0.00882699,0.0136329,0.0123743,0.0155802,0.0403368,0.0270372,0.0378289,0.0190618,0.0117341,0.0383111,0.00649121,0.0221724,0.0202878,0,0,0.0214837,0,0.0391709,0.0115594,0.0373574,0.0056867,0.00881985,0.0180767,0.0473168,0.0348337,0.0156979,0.0082252,0.0128934,0.011213,0.0295064,0.00879344,0.0113164,0.0137183,0.0153466,0.031798,0.00725308,0.039929,0.0194617,0,0,0,0,0,0.00984354
2,0.0238369,0,0,0,0,0.0413035,0,0,0,0.0358094,0.0322214,0.0271276,0.0249939,0,0,0.0236313,0,0.0385085,0.019514,0.0416366,0.0242249,0.00996541,0.012682,0.0483889,0.0444452,0.0197748,0.0195865,0.0150751,0.00890093,0.013682,0.012358,0.0155599,0.0401832,0.0266557,0.0377499,0.018975,0.0116078,0.0383415,0.00655773,0.0221125,0.0202706,0,0,0.0215303,0,0.0391264,0.0115574,0.037344,0.00577401,0.00883387,0.0180288,0.0472079,0.0346398,0.0156593,0.00821988,0.0128735,0.0112514,0.0295209,0.00883876,0.0113542,0.0134942,0.0151244,0.0310645,0.00725908,0.0395752,0.0195495,0,0,0,0,0,0.00971887
3,0.0238435,0,0,0,0,0.0411965,0,0,0,0.0356567,0.032075,0.0270244,0.0249465,0,0,0.0235759,0,0.0385417,0.0194524,0.041592,0.024934,0.00996715,0.0127235,0.048351,0.0444515,0.0197441,0.0196462,0.0151064,0.0089392,0.0137676,0.0123119,0.0155884,0.0400847,0.0265711,0.0376393,0.0189365,0.01148,0.0383802,0.00652889,0.0221205,0.0203191,0,0,0.0215933,0,0.0391049,0.0116418,0.0373214,0.00586869,0.00887705,0.0180524,0.0471608,0.0345903,0.0156793,0.0081851,0.0128956,0.0113262,0.0296019,0.00886865,0.0114388,0.0133362,0.0149562,0.0305976,0.00722062,0.0393784,0.019555,0,0,0,0,0,0.00966957
4,0.0239125,0,0,0,0,0.0411869,0,0,0,0.0355771,0.0319436,0.0269694,0.0249376,0,0,0.0235694,0,0.0385552,0.019457,0.0415568,0.0254079,0.00999349,0.0127429,0.0483431,0.0445628,0.0197736,0.0196568,0.0151277,0.00893769,0.013849,0.0122753,0.0156164,0.040034,0.0265083,0.0375608,0.0189591,0.0113547,0.0384491,0.00648589,0.0221347,0.0204185,0,0,0.0216706,0,0.0391301,0.0117186,0.0373098,0.00599008,0.00892454,0.018115,0.0471582,0.0346013,0.0157304,0.00803114,0.0129071,0.0114455,0.0296664,0.00891452,0.0115409,0.0132436,0.0148888,0.0304139,0.00716507,0.039308,0.0195739,0,0,0,0,0,0.00975362
5,0.0216964,0,0,0,0,0.0404218,0,0,0,0.0348968,0.0299656,0.0269937,0.0239075,0,0,0.0190426,0,0.0278361,0.0244282,0.0412029,0.0256889,0.00868905,0.0126708,0.0447768,0.0490672,0.0196412,0.019363,0.0150524,0.00875925,0.0135227,0.0121977,0.0157217,0.0390313,0.0268854,0,0.0304015,0.0111696,0.038513,0.00673152,0.0212222,0.0190943,0,0,0.022153,0,0.0392832,0.0119153,0.0374706,0.00586167,0.0101616,0.0176532,0.043208,0.0340482,0.0156335,0.00785042,0.0127746,0.0108116,0.0296504,0.00875857,0.0107618,0.0127914,0.01546,0.0300188,0.00705545,0.0390422,0.0175151,0,0,0,0,0,0.0100228
6,0.0237632,0,0,0,0,0.0396699,0,0,0,0.0356701,0.0318264,0.0270963,0.0248471,0,0,0.0232945,0,0.0385592,0.0193572,0.041467,0.0254852,0.00994856,0.0128031,0.0482651,0.0437023,0.019861,0.0196638,0.015226,0.00889223,0.0138602,0.0122574,0.0156444,0.0400472,0.026387,0.0375341,0.018991,0.0111448,0.0386487,0.00642523,0.0220627,0.0202636,0,0,0.0224842,0,0.0391029,0.0121212,0.037359,0.00626569,0.00898792,0.0182507,0.0471233,0.0336498,0.0157172,0.00811911,0.0128879,0.0116671,0.0296722,0.00900126,0.0117387,0.0129773,0.0138259,0.0305376,0.00712273,0.0377653,0.0201032,0,0,0,0,0,0.0101697
7,0.0234695,0,0,0,0,0.039332,0,0,0,0.0356735,0.0317134,0.0271195,0.0248564,0,0,0.0235065,0,0.0386152,0.019504,0.0414649,0.0255074,0.00989863,0.0127624,0.0481875,0.0434373,0.0198295,0.0195762,0.0152168,0.00883794,0.013815,0.0122971,0.0156638,0.0400166,0.0262885,0.0374981,0.0191113,0.0110755,0.0386619,0.00637679,0.022061,0.020117,0,0,0.0224144,0,0.0391798,0.0121216,0.0373404,0.00632067,0.00900526,0.0183209,0.0470679,0.033289,0.0156822,0.00813134,0.0129214,0.0117788,0.0296616,0.00902454,0.0118574,0.0128415,0.0133757,0.0305843,0.00721396,0.037501,0.0198696,0,0,0,0,0,0.0102242
8,0.0232066,0,0,0,0,0.0388386,0,0,0,0.035721,0.0315775,0.0271315,0.0248665,0,0,0.0237238,0,0.0386898,0.0196746,0.0414508,0.0255674,0.0098595,0.0127147,0.0481124,0.0430272,0.0198173,0.0194435,0.0151999,0.00878866,0.0137838,0.0123263,0.0156912,0.0399976,0.0261355,0.0374324,0.0192618,0.0109941,0.0386643,0.00628775,0.0220728,0.0199474,0,0,0.0224171,0,0.0391822,0.012143,0.0373166,0.00632706,0.00904053,0.0183518,0.0469971,0.032814,0.0156418,0.00794058,0.0129439,0.0118425,0.0296532,0.00904487,0.0119141,0.0127754,0.0128351,0.0306584,0.00729602,0.0369888,0.0197216,0,0,0,0,0,0.0102356
9,0.0230282,0,0,0,0,0.0382249,0,0,0,0.0357999,0.0314446,0.0271369,0.0248778,0,0,0.0239204,0,0.0387679,0.0198302,0.0414509,0.0256018,0.00984213,0.0126915,0.0480618,0.0425257,0.0198288,0.0193967,0.0152047,0.00876274,0.0137947,0.0123237,0.0157292,0.0400349,0.0259726,0.0373678,0.0194282,0.0109541,0.0386908,0.00626286,0.0220963,0.0197715,0,0,0.0225166,0,0.0391541,0.0121713,0.0372975,0.00633117,0.00909438,0.0183461,0.0469144,0.0322824,0.0155967,0.00815687,0.0129407,0.0118611,0.0296613,0.00905193,0.0119122,0.0127481,0.0122831,0.0306762,0.00732261,0.0362929,0.0197051,0,0,0,0,0,0.0103289
10,0.022865,0,0,0,0,0.0375922,0,0,0,0.0358624,0.0313187,0.0271353,0.0248923,0,0,0.0240781,0,0.038792,0.0199331,0.0414463,0.0255963,0.00982804,0.0126967,0.0480234,0.0419592,0.0198779,0.0194325,0.0152368,0.008791,0.0138079,0.0122963,0.0157536,0.0400806,0.0257301,0.0372782,0.0195339,0.0110391,0.0387388,0.00626433,0.0221132,0.0196272,0,0,0.0226636,0,0.0391323,0.0121653,0.0372856,0.00627447,0.00914614,0.0183138,0.0468412,0.031805,0.015597,0.00832616,0.0129555,0.0117759,0.0297784,0.00903355,0.011832,0.012864,0.0117903,0.0306588,0.0072456,0.0356004,0.0197047,0,0,0,0,0,0.0106537
11,0.0226814,0,0,0,0,0.0369792,0,0,0,0.0358589,0.0311469,0.0270957,0.0249566,0,0,0.0242026,0,0.0388118,0.0200425,0.041442,0.0255591,0.00982739,0.0127131,0.0480263,0.0413614,0.0199184,0.0193927,0.0152505,0.00882067,0.01382,0.0122474,0.015754,0.0400474,0.0254591,0.0371819,0.0196107,0.0112775,0.0387591,0.00626,0.0221625,0.0195152,0,0,0.0228028,0,0.0390962,0.012203,0.0372564,0.00618129,0.00915022,0.0182725,0.046764,0.0313703,0.015647,0.00840733,0.0130337,0.0115763,0.0300454,0.00896957,0.0115938,0.0131374,0.0112652,0.0306078,0.00715423,0.0349655,0.0196765,0,0,0,0,0,0.0112629
12,0.0224737,0,0,0,0,0.0363314,0,0,0,0.0358363,0.0309753,0.0270485,0.0250048,0,0,0.0241995,0,0.0388242,0.0200904,0.0414234,0.0254917,0.00982768,0.0127423,0.0480224,0.0408304,0.0199528,0.0193827,0.0152739,0.00884524,0.0138495,0.0121974,0.0157629,0.0400549,0.0253538,0.037091,0.0196606,0.0115091,0.0387573,0.00630583,0.0221745,0.019409,0,0,0.0229748,0,0.0390402,0.0123101,0.0372409,0.00612205,0.00915666,0.0181603,0.0467084,0.0309391,0.0156731,0.0084517,0.0130743,0.0113956,0.0301939,0.00891472,0.0113598,0.0133792,0.0107929,0.0304826,0.00703472,0.034303,0.0196075,0,0,0,0,0,0.0114264
13,0.0222951,0,0,0,0,0.0357188,0,0,0,0.035814,0.0308694,0.0270154,0.0250251,0,0,0.0241348,0,0.0388197,0.0200949,0.0414036,0.025397,0.00982755,0.0127895,0.0480124,0.0404172,0.0199746,0.0194158,0.0153261,0.0088846,0.0139407,0.0121993,0.0157698,0.0400714,0.0251883,0.0369989,0.0197238,0.0116424,0.0387577,0.00640217,0.0221472,0.0193251,0,0,0.0231518,0,0.0389846,0.01241,0.037264,0.00610305,0.00920239,0.018024,0.0466685,0.030524,0.0156712,0.00851094,0.0130918,0.0112934,0.030248,0.00889968,0.0112503,0.0135163,0.0104333,0.030042,0.00683949,0.0336315,0.0195388,0,0,0,0,0,0.0112372
14,0.0220605,0,0,0,0,0.0350076,0,0,0,0.035787,0.0307905,0.0269736,0.0250584,0,0,0.0241252,0,0.0388163,0.0201226,0.0414063,0.0253182,0.00981569,0.0128459,0.0479842,0.0398975,0.0200093,0.0194766,0.0153859,0.00890688,0.0141018,0.012231,0.015772,0.0400879,0.0249721,0.0369178,0.0198068,0.0115959,0.0387502,0.00649097,0.0220951,0.0191435,0,0,0.0233469,0,0.0389129,0.0125206,0.0373504,0.00612852,0.00926805,0.0178931,0.0465967,0.0299257,0.0156586,0.00856393,0.0130908,0.0112401,0.0303031,0.00890653,0.0111914,0.0135488,0.00986328,0.0296248,0.00672885,0.0328571,0.0194936,0,0,0,0,0,0.0110127
15,0.0218103,0,0,0,0,0.0342868,0,0,0,0.0357703,0.0307358,0.0269424,0.02507,0,0,0.0240994,0,0.0388178,0.0201594,0.0414068,0.0252926,0.00980587,0.0128616,0.047919,0.0393189,0.0200489,0.0194478,0.015442,0.00896368,0.0142354,0.0122131,0.0157841,0.0400527,0.0248036,0.0368518,0.0198837,0.0115583,0.0387511,0.00655188,0.0220722,0.0189694,0,0,0.0236441,0,0.0388439,0.0127021,0.0374186,0.00626429,0.0093047,0.017794,0.046508,0.029352,0.0156491,0.00856327,0.0130862,0.0112481,0.030311,0.00895188,0.0111857,0.013539,0.00921297,0.0294574,0.00666882,0.0320979,0.0194157,0,0,0,0,0,0.0112852
16,0.0216301,0,0,0,0,0.0336407,0,0,0,0.0357484,0.0306399,0.0269515,0.0250602,0,0,0.0240186,0,0.0388228,0.0201737,0.0413618,0.025311,0.0097941,0.0128396,0.0478596,0.0389231,0.0200599,0.0192115,0.0154489,0.00903472,0.0142914,0.0122181,0.0157928,0.0400132,0.0244972,0.0367962,0.0199476,0.011523,0.0387452,0.00657038,0.0220711,0.0188741,0,0,0.0239086,0,0.0387788,0.0128915,0.0374536,0.0063984,0.00935059,0.0177531,0.0464678,0.0289265,0.0156562,0.00842215,0.0131057,0.0113387,0.030317,0.0090209,0.0112589,0.013441,0.00873731,0.0294038,0.00657491,0.0314029,0.0193506,0,0,0,0,0,0.011344
17,0.0215062,0,0,0,0,0.0330111,0,0,0,0.0357132,0.0305054,0.026981,0.0250887,0,0,0.0238208,0,0.0388299,0.0201488,0.0412824,0.0252988,0.00978838,0.0127651,0.0478267,0.0385486,0.0200125,0.019193,0.0154057,0.00904707,0.0142886,0.0122349,0.0158106,0.0399505,0.0241479,0.0367571,0.0200291,0.0113983,0.0387201,0.00647785,0.0220579,0.0188166,0,0,0.0241193,0,0.0386855,0.0130784,0.0374849,0.00649118,0.00941749,0.017732,0.0464489,0.0285857,0.0156662,0.00819964,0.0131335,0.0114466,0.0303676,0.00907022,0.0113778,0.0132345,0.00834363,0.0292395,0.00639282,0.0306896,0.0193278,0,0,0,0,0,0.0115345
18,0.0212621,0,0,0,0,0.0323717,0,0,0,0.0356609,0.0303384,0.0269862,0.0251265,0,0,0.023631,0,0.0388745,0.0201391,0.0412197,0.0252578,0.00978827,0.0127069,0.0477907,0.0381575,0.0199748,0.0192229,0.0153669,0.00900875,0.0142612,0.0122284,0.0158155,0.0398373,0.0240004,0.0367393,0.020188,0.0111416,0.0386747,0.00631325,0.0220382,0.0186603,0,0,0.0242568,0,0.0385932,0.0131247,0.0374891,0.00660156,0.00948439,0.0177088,0.0464279,0.0281535,0.0156618,0.00848603,0.0131775,0.0115635,0.0304698,0.0090944,0.0115576,0.0129173,0.0078226,0.0290237,0.00613108,0.0300002,0.0192303,0,0,0,0,0,0.0113378
19,0.0210586,0,0,0,0,0.0317237,0,0,0,0.0355701,0.0301749,0.0269649,0.0251771,0,0,0.0235005,0,0.0389513,0.0201204,0.0412061,0.025221,0.00979144,0.0126651,0.0477806,0.0377544,0.0199218,0.0191932,0.0153204,0.00895652,0.0142743,0.0122671,0.0158308,0.0397316,0.0239024,0.0367276,0.0203375,0.0107866,0.0386601,0.00629656,0.0220725,0.018536,0,0,0.0244049,0,0.0385344,0.0131612,0.0374635,0.00684985,0.00955394,0.0177166,0.0464312,0.0277212,0.0156394,0.00861114,0.0131871,0.0117857,0.0305655,0.0091863,0.0118737,0.0124363,0.00730812,0.0287606,0.00592273,0.029339,0.0191538,0,0,0,0,0,0.0112253
20,0.0208703,0,0,0,0,0.0311103,0,0,0,0.035554,0.0300635,0.0269181,0.0252138,0,0,0.0234162,0,0.0390126,0.0201303,0.0411934,0.0252059,0.00979557,0.0126585,0.0478008,0.0373698,0.0198608,0.019181,0.0153082,0.00892435,0.0143143,0.0122809,0.015849,0.0396166,0.0236588,0.0367062,0.0205028,0.0105377,0.0386476,0.00657166,0.0221157,0.0184112,0,0,0.0245791,0,0.0384856,0.0132572,0.0374165,0.00722821,0.00961529,0.0177014,0.0464489,0.0273158,0.0155841,0.00849607,0.0131635,0.0120936,0.0305509,0.00937217,0.0122479,0.011958,0.00677193,0.028532,0.00578212,0.0287293,0.0190945,0,0,0,0,0,0.0111836
21,0.0206726,0,0,0,0,0.0305357,0,0,0,0.0354949,0.0299807,0.0268699,0.0252249,0,0,0.0233552,0,0.0390418,0.0201355,0.0411738,0.0251503,0.00980217,0.0126539,0.0478458,0.0370364,0.0197909,0.0192818,0.0153183,0.00897193,0.014384,0.0122925,0.0158435,0.039465,0.0235023,0.0366622,0.0206447,0.0105447,0.0386045,0.00668846,0.0220624,0.0182799,0,0,0.0247893,0,0.0384023,0.0134157,0.0374292,0.00725121,0.00965994,0.0175657,0.0465112,0.0269066,0.0156189,0.00850085,0.0131605,0.0120471,0.0306386,0.00938094,0.012201,0.0119485,0.00622835,0.028338,0.00567078,0.0281891,0.018999,0,0,0,0,0,0.0111493
22,0.0204526,0,0,0,0,0.0300803,0,0,0,0.0353396,0.0298956,0.0268129,0.0252536,0,0,0.0232878,0,0.0390561,0.0201068,0.0411465,0.0250637,0.00980839,0.0126774,0.0479469,0.0367346,0.0197724,0.0192052,0.0153523,0.00904246,0.0144618,0.0123018,0.0158184,0.0393175,0.0234007,0.0366128,0.0207402,0.0106323,0.0385311,0.00667069,0.0220213,0.0181102,0,0,0.024972,0,0.0382824,0.0135541,0.0374702,0.00715465,0.00965499,0.0173949,0.0466044,0.0265223,0.0156834,0.00858685,0.0131613,0.01182,0.0307635,0.00927851,0.0119243,0.012133,0.00574809,0.0280355,0.00547113,0.0277902,0.0188327,0,0,0,0,0,0.0111796
23,0.020212,0,0,0,0,0.0296759,0,0,0,0.035184,0.0298109,0.0267528,0.0252813,0,0,0.023281,0,0.0390552,0.0200861,0.0411518,0.0250083,0.00981959,0.0127228,0.048035,0.0364733,0.0197835,0.0192522,0.015371,0.00909424,0.0145231,0.0123127,0.0158084,0.0391823,0.0233619,0.036556,0.0208321,0.0106328,0.0384571,0.00692279,0.0220243,0.0179341,0,0,0.0250552,0,0.0381603,0.0136424,0.0374834,0.00746683,0.00964958,0.0173194,0.0467197,0.026114,0.0156411,0.00854054,0.0130984,0.0118822,0.0307576,0.00937794,0.0120395,0.011945,0.00525617,0.0278062,0.0053938,0.0274393,0.0186818,0,0,0,0,0,0.0114015
24,0.0199735,0,0,0,0,0.0293291,0,0,0,0.0351547,0.0297314,0.0267241,0.0253042,0,0,0.023307,0,0.0390564,0.0200757,0.0411306,0.0250144,0.00983379,0.0127871,0.048094,0.0362744,0.0197603,0.0191878,0.0153975,0.00910965,0.0145712,0.0123061,0.0158227,0.0391507,0.0233064,0.0365167,0.0209097,0.0107111,0.038386,0.00709315,0.022036,0.017752,0,0,0.0250912,0,0.0380642,0.0137132,0.0374764,0.00770482,0.00964677,0.017242,0.0468063,0.0257191,0.0156166,0.00851225,0.0130551,0.0119148,0.0307087,0.00943776,0.0120952,0.0118569,0.00483236,0.0278195,0.00535921,0.027153,0.0185403,0,0,0,0,0,0.0118261
25,0.019753,0,0,0,0,0.0290264,0,0,0,0.0351806,0.0296615,0.0267386,0.0253194,0,0,0.0231645,0,0.0391164,0.020087,0.0410683,0.0250792,0.00985716,0.0128352,0.0481428,0.0360725,0.019703,0.0189433,0.0154229,0.00913991,0.0146158,0.0122843,0.0158465,0.039194,0.0232158,0.0365329,0.0210082,0.0108449,0.0383297,0.00708429,0.0219997,0.017538,0,0,0.0251229,0,0.0379928,0.0138125,0.0374521,0.00788273,0.0096646,0.0171236,0.0468706,0.0253145,0.0156075,0.00853436,0.0130371,0.0118498,0.0305496,0.0094014,0.0120106,0.0119377,0.00460604,0.0275585,0.00534119,0.0269274,0.0183744,0,0,0,0,0,0.0119451
26,0.0195121,0,0,0,0,0.0287342,0,0,0,0.035191,0.0295943,0.026776,0.0253408,0,0,0.0229933,0,0.0391894,0.0200922,0.0410093,0.0251214,0.00989567,0.0128633,0.0481755,0.0358493,0.0196453,0.0189556,0.0154321,0.00917983,0.0146457,0.0122673,0.0158603,0.0392386,0.0230755,0.036609,0.0211537,0.0109893,0.0382889,0.00705746,0.0219497,0.0172932,0,0,0.0251539,0,0.037935,0.0138868,0.0374365,0.00797909,0.00977858,0.0170491,0.0469443,0.0249036,0.015593,0.00854404,0.0130762,0.0118508,0.0305239,0.00939356,0.011981,0.0121577,0.0044201,0.0270183,0.00533203,0.0267511,0.0181569,0,0,0,0,0,0.0119986
27,0.0193082,0,0,0,0,0.0285002,0,0,0,0.0352062,0.0295333,0.0268412,0.0253798,0,0,0.0227991,0,0.0392645,0.02005,0.0409785,0.0249639,0.00995153,0.012895,0.0482477,0.0356776,0.0195696,0.0190202,0.0154475,0.00916788,0.0146279,0.0122872,0.0158501,0.0393122,0.0229136,0.0367099,0.0213237,0.0110491,0.0382588,0.00713593,0.0218814,0.0170745,0,0,0.0251008,0,0.037895,0.013935,0.0374895,0.00816937,0.0099355,0.0170561,0.047071,0.0245301,0.0155203,0.00856059,0.0131081,0.0120308,0.030607,0.0094815,0.0121705,0.0123301,0.00444506,0.0262858,0.00529997,0.0266141,0.0179555,0,0,0,0,0,0.0120524
28,0.0190551,0,0,0,0,0.0284048,0,0,0,0.0352915,0.029442,0.0268763,0.0254305,0,0,0.0225485,0,0.0393724,0.0199761,0.0410206,0.0247146,0.0100289,0.0128872,0.0483199,0.03554,0.0194698,0.0189958,0.0154522,0.0091064,0.0145435,0.0123016,0.0158358,0.039318,0.0227909,0.0367994,0.0215061,0.0109082,0.0382216,0.00724547,0.0219519,0.0168518,0,0,0.0249886,0,0.0378307,0.0139476,0.0374758,0.00846065,0.00994058,0.0171263,0.0471758,0.0242063,0.0154306,0.00856215,0.0131577,0.0122773,0.0307264,0.00959325,0.0124748,0.0121755,0.00453162,0.025603,0.00525843,0.0266152,0.0176988,0,0,0,0,0,0.0121339
29,0.0186939,0,0,0,0,0.0284115,0,0,0,0.0352669,0.0293357,0.0268388,0.0254763,0,0,0.0222293,0,0.0394504,0.0198581,0.0410603,0.0250264,0.0101125,0.0128652,0.0483881,0.0354321,0.019379,0.0186672,0.0154219,0.009047,0.014487,0.0122988,0.0158495,0.0392531,0.0226853,0.0368356,0.0216156,0.0108481,0.0381949,0.00720614,0.0221255,0.0166055,0,0,0.0248294,0,0.037769,0.0139911,0.0373965,0.00855189,0.00985658,0.0172182,0.0472592,0.0238812,0.0154451,0.00861576,0.0132415,0.0123552,0.030846,0.00961033,0.012522,0.0120965,0.00460266,0.0250342,0.00534726,0.0267915,0.0173617,0,0,0,0,0,0.0122294
30,0.018304,0,0,0,0,0.0286474,0,0,0,0.0352007,0.0292412,0.0267655,0.0254902,0,0,0.0218627,0,0.0394545,0.0196528,0.0410548,0.0252796,0.0101862,0.0128607,0.0484609,0.0354852,0.01933,0.0185218,0.0154099,0.0090432,0.0144987,0.0122984,0.0158758,0.0391787,0.0225296,0.0368266,0.0215713,0.0108493,0.0381582,0.00702608,0.0222116,0.016404,0,0,0.0244531,0,0.0377208,0.0139695,0.0373363,0.00842786,0.00983879,0.0172331,0.0473565,0.0235791,0.015448,0.0086967,0.0132771,0.0122932,0.0307113,0.00955512,0.0123953,0.0121698,0.00489758,0.024342,0.00541607,0.0272409,0.0169741,0,0,0,0,0,0.0122899
31,0.0177781,0,0,0,0,0.0292448,0,0,0,0.0350731,0.0291753,0.0266958,0.0255217,0,0,0.021554,0,0.0393984,0.0194222,0.0410659,0.0252127,0.0102795,0.0128565,0.0484877,0.0358152,0.0192696,0.0186218,0.0154068,0.00902196,0.0144824,0.0122929,0.0158845,0.0390719,0.0224379,0.036784,0.0214093,0.0107664,0.0380748,0.00692356,0.0222751,0.0162297,0,0,0.0236698,0,0.0376991,0.0137802,0.037291,0.00846489,0.00986855,0.0172559,0.0474478,0.0233443,0.0154224,0.00871717,0.0133131,0.0122954,0.0306723,0.00954144,0.0123707,0.0122206,0.0057013,0.0233845,0.00538483,0.0281729,0.0164135,0,0,0,0,0,0.0123771
32,0.017122,0,0,0,0,0.0301902,0,0,0,0.0349849,0.0291076,0.0266859,0.025558,0,0,0.0213751,0,0.0392795,0.0192017,0.0411546,0.0246505,0.0103941,0.0128501,0.0484076,0.0363129,0.019157,0.0188291,0.0153748,0.0089886,0.0144479,0.0123162,0.0158485,0.0389554,0.0224887,0.0367037,0.0211579,0.0106623,0.0379399,0.00699124,0.0223564,0.0161923,0,0,0.0225738,0,0.0376556,0.0134718,0.0372491,0.00872235,0.00988809,0.0172779,0.0474546,0.0233591,0.0153687,0.00850364,0.0133342,0.0123896,0.0307238,0.00958832,0.0124908,0.0121316,0.00689328,0.0222163,0.0052566,0.0295304,0.0156939,0,0,0,0,0,0.0124353
33,0.0162763,0,0,0,0,0.0317506,0,0,0,0.0349162,0.0290406,0.0267121,0.0255731,0,0,0.0214802,0,0.0391201,0.0191843,0.0412614,0.0238984,0.0104896,0.0128558,0.0481568,0.0370932,0.0189664,0.018737,0.0153422,0.00894308,0.0143616,0.0123697,0.0157852,0.0388558,0.022633,0.0365738,0.0209382,0.0105863,0.0377415,0.00715161,0.0224184,0.016608,0,0,0.0210765,0,0.0376428,0.0130263,0.0371726,0.00902949,0.0098625,0.0172517,0.0472644,0.0239387,0.0153353,0.00799805,0.0133172,0.0124271,0.0307461,0.00963506,0.012547,0.0118919,0.00896048,0.0207716,0.00510423,0.0315599,0.0146944,0,0,0,0,0,0.0125097
34,0.0173774,0,0,0,0,0.0276558,0,0,0,0.0348964,0.0285276,0.0265805,0.0257391,0,0,0.0237936,0,0.0392003,0.0207662,0.0412426,0.0244461,0.0106748,0.0128147,0.0485755,0.0358429,0.0187448,0.0185155,0.0152615,0.00896087,0.0143595,0.0123431,0.0158146,0.0388322,0.0224566,0.036184,0.0217637,0.0106736,0.037418,0.00709817,0.0226382,0.0159253,0,0,0.0207331,0,0.0372177,0.0126618,0.0371631,0.00895532,0.00994481,0.0172459,0.0477523,0.0208172,0.0153964,0.00804667,0.0133638,0.0122871,0.0307222,0.00957306,0.0123434,0.0120387,0.00403585,0.0187848,0.00544225,0.026809,0.0166007,0,0,0,0,0,0.0126213
35,0.0175414,0,0,0,0,0.0266547,0,0,0,0.0350408,0.0285823,0.0265294,0.0256564,0,0,0.0237967,0,0.0388734,0.0207183,0.0411093,0.024931,0.0104713,0.012815,0.0484175,0.0350585,0.0185945,0.0183292,0.0152015,0.00898457,0.0143987,0.012314,0.0158769,0.0388064,0.0218341,0.0360374,0.0212563,0.010762,0.0370459,0.00707533,0.0225475,0.0160125,0,0,0.0200932,0,0.0367163,0.0121444,0.0371701,0.00887345,0.00996591,0.017181,0.0475902,0.0203804,0.0154211,0.00847617,0.0133696,0.0121879,0.0307536,0.00952414,0.012172,0.0121847,0.00294416,0.0166939,0.00624545,0.0255711,0.0168367,0,0,0,0,0,0.0126474
36,0.0176814,0,0,0,0,0.0256785,0,0,0,0.035014,0.0286625,0.0265738,0.025551,0,0,0.0239206,0,0.0384682,0.0207029,0.0410099,0.0248806,0.0102803,0.0128568,0.0481815,0.0343196,0.0184436,0.018171,0.0151742,0.00900644,0.0144448,0.0123646,0.0158915,0.0388016,0.0214668,0.0358317,0.0205627,0.0107644,0.0366247,0.00718308,0.022438,0.0160947,0,0,0.0193667,0,0.0361349,0.0116282,0.0371696,0.00902881,0.0100009,0.0170849,0.047281,0.0200075,0.0153936,0.00870369,0.013345,0.0121677,0.0307825,0.0095431,0.0121709,0.0120678,0.00209266,0.0143332,0.00748298,0.0243199,0.0170047,0,0,0,0,0,0.0126984
