Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,,x72,x73,x79,x80,x78,x74,x75
857,0.0612071,0,0,0,0,0.0400632,0,0,0,0,0,0,0.0139724,0.0206701,0.00681387,0.0167871,0,0,0.0171176,0,0.0316892,0.00993908,0.051496,0.0112907,0.00859559,0.0145099,0.0172068,0.0439205,0.0102274,0.0200267,0.0116794,0.0132583,0.016962,0.00841,0.0165578,0.0240797,0.0218927,0.0112493,0.0183237,0.00581297,0.0445431,0.00858372,0.017489,0.0864321,0,0,0.101032,0,0.0289362,0.059558,0.0328873,0.0124314,0.0194063,0.0141126,0.0132897,0.11443,0.00716755,0.0145506,0.00785031,0.00817485,0.00883707,0.0277439,0.00585605,0.00958415,0.00372671,0.0908374,0.0242892,0.0161409,0,0.0599194,0,0,0,0,0,0,0,0,0,0
858,0.0615527,0,0,0,0,0.0395545,0,0,0,0,0,0,0.0136913,0.0204736,0.00677524,0.016871,0,0,0.0176166,0,0.0313987,0.010006,0.0516156,0.0114286,0.00861449,0.014643,0.0172139,0.0456924,0.0100964,0.0201708,0.0117012,0.0132902,0.0169559,0.00840186,0.016607,0.0236664,0.0231714,0.0111912,0.0188905,0.00568476,0.0445743,0.00879564,0.0175102,0.0861783,0,0,0.100607,0,0.029205,0.0592301,0.0330526,0.0133137,0.0191572,0.0137125,0.0131758,0.113648,0.00714609,0.0144166,0.00788174,0.00814241,0.0087927,0.0272438,0.00614913,0.00983429,0.00329342,0.09043,0.0243613,0.0159739,0,0.0601687,0,0,0,0,0,0,0,0,0,0
859,0.0621364,0,0,0,0,0.0388639,0,0,0,0,0,0,0.013322,0.0203827,0.00668639,0.017075,0,0,0.0182888,0,0.0320045,0.0102759,0.0517587,0.0116361,0.00863871,0.014744,0.0171602,0.0476527,0.0100701,0.0203958,0.0117033,0.0132823,0.0169271,0.00836385,0.0166736,0.0231829,0.0246784,0.0114773,0.0196483,0.00582258,0.0445826,0.00906441,0.0174855,0.0858981,0,0,0.10004,0,0.0294599,0.0588833,0.0331591,0.0143512,0.0188844,0.0133498,0.0130559,0.112773,0.00713969,0.0143305,0.00793471,0.00812775,0.00886261,0.0267248,0.00655764,0.0103573,0.00305586,0.0899399,0.0241606,0.0159611,0,0.0604521,0,0,0,0,0,0,0,0,0,0
860,0.0629213,0,0,0,0,0.0380917,0,0,0,0,0,0,0.0128863,0.0202509,0.00662236,0.0172318,0,0,0.0191115,0,0.0325116,0.0113041,0.0518558,0.0117867,0.00871612,0.0147847,0.0171222,0.0500226,0.0100952,0.0206672,0.0116792,0.0131963,0.0168272,0.0082293,0.0167774,0.0226117,0.0265202,0.0117074,0.0206182,0.00626192,0.0445861,0.00969182,0.0173933,0.0856282,0,0,0.0992194,0,0.0297461,0.0585103,0.0332503,0.0158256,0.0186118,0.0131315,0.0130548,0.111714,0.00720158,0.0142578,0.0080352,0.00816175,0.00911741,0.0262734,0.00719875,0.0110906,0.00311497,0.0893719,0.0237123,0.0160661,0,0.0607827,0,0,0,0,0,0,0,0,0,0
861,0.0636717,0,0,0,0,0.0379098,0,0,0,0,0,0,0.0126279,0.0200166,0.00660145,0.0173739,0,0,0.0199215,0,0.0329584,0.0122591,0.0519059,0.0115487,0.00883363,0.0148078,0.0171348,0.0519808,0.0101344,0.0208457,0.0116879,0.0130846,0.0166764,0.00802275,0.0169078,0.0220767,0.0279741,0.0120499,0.02186,0.00709522,0.0445821,0.0109492,0.0173227,0.0856924,0,0,0.0984214,0,0.0300089,0.0582716,0.0333094,0.0179089,0.0183529,0.0129872,0.0131116,0.111196,0.00734307,0.0142063,0.00820307,0.00837086,0.00963472,0.0259435,0.00814711,0.0121202,0.00366419,0.0891272,0.0230032,0.0163281,0,0.0610942,0,0,0,0,0,0,0,0,0,0
862,0.0641529,0,0,0,0,0.0379579,0,0,0,0,0,0,0.0126195,0.0198238,0.00656988,0.0175663,0,0,0.0206001,0,0.0332618,0.0128352,0.0520628,0.0113877,0.00891686,0.0148177,0.0171647,0.0536164,0.0100996,0.0208898,0.0116981,0.0129642,0.0165205,0.00788746,0.017006,0.0217296,0.0291222,0.0122945,0.0227798,0.00820966,0.0445836,0.0126996,0,0.0857941,0,0,0.0975945,0,0.0302248,0.0580707,0.0332224,0.0205932,0.0181396,0.0129607,0.0131236,0.110802,0.00744489,0.0141852,0.00837851,0.00868346,0.0105883,0.0255781,0.00938197,0.0135283,0.00462195,0.0889438,0.0221126,0.0166624,0,0.0613387,0,0,0,0,0,0,0,0,0,0
863,0.0645373,0,0,0,0,0.0379621,0,0,0,0,0,0,0.0121727,0.0196837,0.00644574,0.01754,0,0,0.021112,0,0.0335285,0.012959,0.0520305,0.0109437,0.0090699,0.0149016,0.0171046,0.054994,0.0100667,0.0208478,0.0118073,0.012856,0.0163755,0.00774985,0.0171551,0.0211673,0.0299611,0.0124353,0.0233548,0.00968618,0.0445665,0.0149159,0.0172001,0.0858295,0,0,0.0968603,0,0.0304003,0.0579177,0.0333769,0.023861,0.0178292,0.0129317,0.0130909,0.110388,0.00755109,0.0140749,0.00847943,0.0088271,0.0118095,0.0253377,0.0107177,0.0153084,0.00583518,0.0887551,0.021239,0.0169706,0,0.061569,0,0,0,0,0,0,0,0,0,0
864,0.0632352,0,0,0,0,0.0399332,0,0,0,0,0,0,0.0118814,0.0216048,0.00637483,0.0175089,0,0,0.0164288,0,0.0249564,0.0137017,0.0521713,0.0106956,0.00940956,0.0149789,0.0171656,0.0618762,0.00997972,0.0207228,0.0119507,0.0127717,0.0162975,0.00764664,0.0172665,0.0207219,0.0268461,0,0.0216566,0.0112338,0.044614,0.0173344,0,0.0850812,0,0,0.0952572,0,0.0305833,0.0570962,0.0335422,0.0274477,0.017848,0.0130853,0.0128811,0.110479,0.00789836,0.014034,0.0086775,0.00911088,0.0132142,0.0250708,0.0121381,0.0174008,0.0066374,0.0885709,0.0204899,0.0170283,0,0.0601271,0,0,0,0,0,0,0,0,0,0
865,0.0654421,0,0,0,0,0.0373298,0,0,0,0,0,0,0.0113517,0.019549,0.00629891,0.0174285,0,0,0.0216189,0,0.0338731,0.0132708,0.052233,0.010536,0.00932741,0.0151366,0.0169911,0.0584963,0.00988355,0.0206784,0.0121446,0.0127695,0.0162811,0.0075238,0.0174313,0.0202558,0.0319091,0.0130572,0.0240422,0.0124031,0.0442495,0.0193008,0.0169743,0.085396,0,0,0.0950842,0,0.0307906,0.056897,0.0337123,0.0302879,0.0173501,0.0132401,0.012861,0.108773,0.00803211,0.0138934,0.00877229,0.00924514,0.0143096,0.0250659,0.0132392,0.0192355,0.00743239,0.0877872,0.0200367,0.0172321,0,0.0621386,0,0,0,0,0,0,0,0,0,0
866,0.0611823,0,0,0,0,0.0424988,0,0,0,0,0,0,0.0115392,0.0192251,0.00625832,0.017734,0,0,0.0190355,0,0.0338666,0.011469,0.0520109,0.0104182,0.00851787,0.0156269,0.0175945,0.0474993,0.00976036,0.0209942,0.0125076,0.0129783,0.0165944,0.00736663,0.0177064,0.0204095,0.0264903,0.0126703,0.0247655,0.0135163,0.0443306,0.0208774,0.0175842,0.0870023,0,0,0.105663,0,0.0290934,0.0635558,0.0338089,0.0324787,0.0168354,0.0135248,0.0141882,0,0.00819617,0.0137888,0.00900702,0.00943249,0.0152115,0.0250805,0.014247,0.0207002,0.00809295,0.0923212,0.0208227,0.0209156,0,0.0602795,0,0,0,0,0,0,0,0,0,0
867,0.0610849,0,0,0,0,0.0428494,0,0,0,0,0,0,0.0116136,0.019069,0.00623678,0.0178626,0,0,0.0191317,0,0.0338182,0.0114469,0.052173,0.010371,0.00847383,0.0157368,0.0176113,0.0470558,0.00972213,0.0211325,0.0126237,0.013025,0.0167029,0.00735368,0.0177966,0.0200848,0.0262125,0.0126744,0.0252534,0.0145137,0.0442028,0.022251,0,0.0870029,0,0,0.105564,0,0.0290223,0.0635417,0.0336853,0.0345746,0.0166637,0.013911,0.01424,0,0.00836191,0.0138734,0.00937958,0.0097122,0.0162016,0.0250115,0.0150402,0.0223051,0.00845432,0.092298,0.020816,0.0211942,0,0.0602298,0,0,0,0,0,0,0,0,0,0
868,0.0611032,0,0,0,0,0.0430481,0,0,0,0,0,0,0.0114128,0.0190385,0.00617967,0.0178703,0,0,0.0192116,0,0.0338529,0.011202,0.0522209,0.0103,0.00849886,0.0158754,0.017559,0.0466091,0.00978865,0.0213818,0.0127723,0.0130806,0.0167816,0.0072491,0.0179216,0.0196089,0.0259634,0.0126087,0.0255648,0.0156167,0.0441311,0.0235175,0.0175492,0.0869892,0,0,0.105474,0,0.0290373,0.0635923,0.0338045,0.0363949,0.0163484,0.014161,0.0142508,0,0.00844607,0.0139579,0.00961082,0.00988334,0.0169769,0.0250484,0.015394,0.0236454,0.00895127,0.0921993,0.0207837,0.0214156,0,0.0602697,0,0,0,0,0,0,0,0,0,0
869,0.0642431,0,0,0,0,0.0388321,0,0,0,0,0,0,0.0106152,0.0194511,0.00617032,0.0177572,0,0,0.0214538,0,0.0339417,0.0125464,0.0526605,0.0102632,0.00930905,0.0156915,0.0168203,0.0535152,0.00990217,0.0213744,0.012688,0.013,0.0166154,0.00720834,0.0178181,0.018722,0.0301807,0.0129238,0.0252618,0.0160945,0.0439853,0.0244944,0.0169299,0.0859791,0,0,0.0947183,0,0.0306024,0.0568773,0.0337551,0.0379754,0.0163612,0.0145189,0.0129433,0.110048,0.00850043,0.0142612,0.00997713,0.0102189,0.0176539,0.0249724,0.0154562,0.0244955,0.00922963,0.0883874,0.0198378,0.0181954,0,0.061686,0,0,0,0,0,0,0,0,0,0
870,0.0651138,0,0,0,0,0.0384335,0,0,0,0,0,0,0.0101206,0.0196037,0.00622158,0.0177259,0,0,0.0219091,0,0.03408,0.0130413,0.0527865,0.0101724,0.0093578,0.015798,0.0166965,0.0550139,0.00993956,0.0215683,0.0127372,0.0130386,0.0166796,0.00712247,0.0178611,0.0183287,0.0309848,0.012779,0.0254455,0.0168783,0.04398,0.0252868,0.0173462,0.0858954,0,0,0.0943716,0,0.0309139,0.0567054,0.0338707,0.0393241,0.0161646,0.014672,0.012828,0.109227,0.00859505,0.0143463,0.00981769,0.0104999,0.0181434,0.0250113,0.0157138,0.0252946,0.00944539,0.0880051,0.0195415,0.0181503,0,0.0621726,0,0,0,0,0,0,0,0,0,0
871,0.062947,0,0,0,0,0.0417381,0,0,0,0,0,0,0.0102128,0.0195095,0.00642863,0.0178586,0,0,0.0205483,0,0.0342898,0.0121208,0.0525076,0.0101017,0.00866185,0.0161901,0.0171745,0.0487921,0.0100031,0.021992,0.0129785,0.0132495,0.0169609,0.00702525,0.01806,0.0184058,0.0274553,0.0123264,0.0260524,0.0175691,0.0442157,0.0259076,0.0189812,0.0867118,0,0,0.104474,0,0.0298132,0.0630995,0.0339604,0.040355,0.0157519,0.0149955,0.0141507,0,0.00865285,0.0143843,0.00983346,0.0106887,0.0185149,0.0252408,0.0160772,0.0259483,0.00996713,0.0910781,0.0200838,0.0214339,0,0.0614599,0,0,0,0,0,0,0,0,0,0
872,0.0629211,0,0,0,0,0.0419239,0,0,0,0,0,0,0.0100441,0.0196827,0.00667244,0.0178486,0,0,0.0207434,0,0.0342321,0.0120881,0.0524587,0.0101631,0.0086873,0.0162285,0.0170559,0.0478914,0.0100817,0.0221462,0.0130023,0.0132602,0.0169706,0.00699293,0.0181015,0.0179931,0.0269832,0.012111,0.0262687,0.0186575,0.0444023,0.0267806,0.0190766,0.0869663,0,0,0.104613,0,0.029978,0.0632634,0.0338203,0.0415439,0.0156354,0.0155199,0.0142731,0,0.0087459,0.0145427,0.00993886,0.0110253,0.0191758,0.0254959,0.0166746,0.0268305,0.010529,0.091334,0.0199648,0.0214209,0,0.0616126,0,0,0,0,0,0,0,0,0,0
873,0.0658959,0,0,0,0,0.0383134,0,0,0,0,0,0,0.00952921,0.0203783,0.0068443,0.0178844,0,0,0.0228902,0,0.0342567,0.0133406,0.0527786,0.0103637,0.00939757,0.0159316,0.0164918,0.0542378,0.0101393,0.022078,0.0127855,0.0131093,0.0167879,0.00700196,0.0179618,0.0173286,0.0306406,0.0121913,0.0260528,0.01877,0.0443787,0.0271643,0,0.0865738,0,0,0.0941745,0,0.0316606,0.0567511,0.0336235,0.0423203,0.0158174,0.0160705,0.0130489,0.109516,0.00889451,0.014838,0.0102353,0.0114362,0.0196709,0.0253809,0.0169626,0.0275608,0.0105284,0.0883296,0.0190651,0.017846,0,0.063076,0,0,0,0,0,0,0,0,0,0
874,0.0666537,0,0,0,0,0.0376173,0,0,0,0,0,0,0.00907397,0.0206847,0.00693444,0.0177464,0,0,0.0233523,0,0.034461,0.0138869,0.0526655,0.0101154,0.00946982,0.0160905,0.0165296,0.0561661,0.010323,0.0223323,0.0129116,0.0131715,0.0168429,0.00692324,0.0180582,0.016806,0.0315171,0.012103,0.0259852,0.0195184,0.0443782,0.0277095,0.0173708,0.0865896,0,0,0.0938099,0,0.0320584,0.0565012,0.0337875,0.0429841,0.0156454,0.0162891,0.0129939,0.108866,0.00897303,0.0149415,0.0103886,0.0116038,0.0199967,0.0255039,0.0173915,0.0279906,0.0109654,0.0880853,0.0190277,0.0173687,0,0.0635297,0,0,0,0,0,0,0,0,0,0
875,0.0638165,0,0,0,0,0.0411161,0,0,0,0,0,0,0.00911781,0.020505,0.00694745,0.0178975,0,0,0.0214119,0,0.0346173,0.0127858,0.0523861,0.00992669,0.00862839,0.0165688,0.0174658,0.0489921,0.0104771,0.0228641,0.0132478,0.0134122,0.017248,0.0068284,0.0182619,0.0169301,0.0274862,0.0115036,0.0261955,0.0201522,0.0447112,0.0280105,0.018637,0.0875009,0,0,0.104704,0,0.0305529,0.0633733,0.0338567,0.0433021,0.0152708,0.0165993,0.0145904,0,0.00900081,0.0149439,0.0106214,0.011784,0.0201496,0.0256167,0.0175341,0.0281967,0.0114155,0.0916083,0.0200877,0.0205734,0,0.0623435,0,0,0,0,0,0,0,0,0,0
876,0.0663778,0,0,0,0,0.0381299,0,0,0,0,0,0,0.00842969,0.0207747,0.00670488,0.0177,0,0,0.0231038,0,0.0343685,0.0140023,0.0527142,0.00984148,0.00935234,0.0163426,0.016866,0.0537026,0.0106113,0.0227903,0.0131434,0.0133058,0.0170183,0.00684577,0.0181317,0.0159648,0.0305957,0.0118947,0.0256112,0.0204574,0.0445835,0.0282613,0.0184881,0.0874052,0,0,0.0943516,0,0.0322152,0.056862,0.0339572,0.0437568,0.0154195,0.0169572,0.0132055,0.110436,0.00912846,0.0151766,0.0109782,0.0120724,0.0203474,0.0254462,0.017651,0.0285236,0.0113529,0.0891149,0.0193583,0.0168302,0,0.0635491,0,0,0,0,0,0,0,0,0,0
877,0.0671343,0,0,0,0,0.0376263,0,0,0,0,0,0,0.008176,0.0206713,0.00645689,0.0176077,0,0,0.0232182,0,0.0343392,0.0139408,0.0528132,0.00980392,0.00934042,0.0164828,0.0168161,0.0551596,0.0107738,0.0229859,0.013291,0.0134012,0.0170695,0.00681685,0.0181609,0.0155792,0.0313693,0.0118024,0.0255217,0.0206408,0.0445136,0.0282508,0.0183022,0.0873549,0,0,0.093655,0,0.0325389,0.0564628,0.0341537,0.0438626,0.0152945,0.0170984,0.0131374,0.109842,0.00919922,0.0151544,0.0110408,0.0121124,0.02032,0.0253344,0.0175492,0.028511,0.0112577,0.0888308,0.0192972,0.016508,0,0.0639093,0,0,0,0,0,0,0,0,0,0
878,0.0676403,0,0,0,0,0.037322,0,0,0,0,0,0,0.00784793,0.0205365,0.00619743,0.0175687,0,0,0.0232063,0,0.0342804,0.0137377,0.0528782,0.00973345,0.00930625,0.0166686,0.0167825,0.0562288,0.0109462,0.0232022,0.0134744,0.0134802,0.0172323,0.00681012,0.0182157,0.015291,0.031908,0.0117293,0.0252141,0.020574,0.044493,0.028064,0.0180821,0.0873229,0,0,0.0932128,0,0.0327802,0.0563069,0.034263,0.0437066,0.0152155,0.0173808,0.0131325,0.109469,0.00930226,0.0151328,0.0112538,0.0122666,0.0201914,0.0252553,0.0172608,0.0283745,0.0109768,0.0886556,0.0191605,0.0163813,0,0.0641481,0,0,0,0,0,0,0,0,0,0
879,0.0679707,0,0,0,0,0.0371742,0,0,0,0,0,0,0.00756399,0.020404,0.00595997,0.0175596,0,0,0.0230153,0,0.0342415,0.0134789,0.0528666,0.00966931,0.00930616,0.0168136,0.0167524,0.0571079,0.0110609,0.0233893,0.0136386,0.0134716,0.0173778,0.00678773,0.0182537,0.0149821,0.0322422,0.0115536,0.0248542,0.0207433,0.0444989,0.0280367,0.0179391,0.0873182,0,0,0.0928475,0,0.0329674,0.0563009,0.0342133,0.0436108,0.0151631,0.0177818,0.0131408,0.109232,0.0093959,0.015105,0.0115722,0.0124906,0.0202654,0.0252528,0.0171547,0.0283672,0.0109045,0.0885163,0.0188678,0.0163529,0,0.0642892,0,0,0,0,0,0,0,0,0,0
880,0.0681897,0,0,0,0,0.0372029,0,0,0,0,0,0,0.00732364,0.0202406,0.00576224,0.0175495,0,0,0.0226477,0,0.0341935,0.0132131,0.0528582,0.00979391,0.00931053,0.0168775,0.0166966,0.0577504,0.0111914,0.0235241,0.0137444,0.0136324,0.0174368,0.00677187,0.0182782,0.0146767,0.0324434,0.011355,0.0244318,0.0214496,0.0444965,0.028083,0.0177878,0.0873134,0,0,0.0925483,0,0.0331114,0.0564445,0.0340191,0.0436934,0.0150575,0.0181039,0.0131211,0.1091,0.0094394,0.0151924,0.0118624,0.0127163,0.0204222,0.0252585,0.0172154,0.0283927,0.0112531,0.0883786,0.0183424,0.0164663,0,0.0643344,0,0,0,0,0,0,0,0,0,0
881,0.0683135,0,0,0,0,0.037281,0,0,0,0,0,0,0.00723794,0.020043,0.00569607,0.0176379,0,0,0.0220536,0,0.0340509,0.0128332,0.0528533,0.00987465,0.00922786,0.0169869,0.0166496,0.0582251,0.0113096,0.0236631,0.0138673,0.0138095,0.0175326,0.00673515,0.0183087,0.0145106,0.0325292,0.0111585,0.0238215,0.02226,0.0444933,0.0281824,0.0176704,0.0872527,0,0,0.0920679,0,0.0332023,0.0566088,0.0340804,0.0438654,0.0149765,0.0184338,0.0131261,0.10897,0.00951637,0.0153342,0.0120707,0.0129947,0.0205595,0.0252448,0.0173919,0.0284712,0.0120075,0.0882237,0.0175797,0.0167246,0,0.0642924,0,0,0,0,0,0,0,0,0,0
882,0.0683581,0,0,0,0,0.0374336,0,0,0,0,0,0,0.00724297,0.0198719,0.00572444,0.017765,0,0,0.0213867,0,0.0339267,0.0123366,0.0527963,0.00980889,0.00910737,0.0172114,0.0166222,0.0583841,0.0114038,0.0238478,0.0140685,0.0139184,0.0176494,0.00670139,0.0183279,0.0142618,0.032343,0.0110018,0.0229553,0.0230695,0.0444737,0.0281014,0.0175841,0.0871752,0,0,0.0914257,0,0.033203,0.0567936,0.0342227,0.0437734,0.0149272,0.0186629,0.0132133,0.108885,0.00965567,0.0155097,0.0122093,0.0132158,0.0205829,0.0252665,0.0173626,0.0284975,0.0128079,0.0880419,0.016687,0.0171007,0,0.0642659,0,0,0,0,0,0,0,0,0,0
883,0.0683778,0,0,0,0,0.0377477,0,0,0,0,0,0,0.00711736,0.0197574,0.00571888,0.0178184,0,0,0.0206996,0,0.033857,0.0118103,0.0527141,0.0100818,0.00907603,0.0174217,0.0166005,0.058337,0.0114644,0.0240207,0.0142685,0.013965,0.0177515,0.00662391,0.0183344,0.0140515,0.0319591,0.0108994,0.0222443,0.0239461,0.0444585,0.0280102,0.0175771,0.0871734,0,0,0.0906752,0,0.0331497,0.0568648,0.0343197,0.0436792,0.0148122,0.0189245,0.0133496,0.108917,0.00980161,0.0156258,0.0123377,0.0133971,0.0205875,0.0252178,0.0172955,0.0285638,0.0135163,0.0879109,0.0157694,0.0175164,0,0.0641984,0,0,0,0,0,0,0,0,0,0
884,0.0681619,0,0,0,0,0.0382216,0,0,0,0,0,0,0.00708809,0.0197749,0.00578384,0.0178268,0,0,0.0198781,0,0.0338529,0.0112706,0.0526602,0.00999548,0.00904896,0.0175281,0.0165398,0.0578859,0.0115181,0.0241375,0.0143473,0.014037,0.0178422,0.00666284,0.0183922,0.0140757,0.031262,0.010848,0.021661,0.0245411,0.0445291,0.0279046,0.0175762,0.0871881,0,0,0.0899827,0,0.0331205,0.0569078,0.03438,0.043386,0.0146703,0.019229,0.0134523,0.10916,0.00991627,0.0157142,0.0125934,0.0136075,0.0204897,0.0250865,0.0172238,0.0283886,0.0141376,0.0879574,0.01493,0.0179765,0,0.0640039,0,0,0,0,0,0,0,0,0,0
885,0.0679503,0,0,0,0,0.0387218,0,0,0,0,0,0,0.00716889,0.0198625,0.00591056,0.0178025,0,0,0.0189338,0,0.0339475,0.0107444,0.0526234,0.00958769,0.00899088,0.017505,0.0164077,0.0572507,0.0115489,0.0241509,0.0142967,0.0140679,0.0178832,0.0067777,0.0185253,0.0141847,0.0305583,0.01087,0.0210543,0.0251628,0.0446635,0.0277877,0.0175656,0.0871746,0,0,0.0894143,0,0.0331149,0.0569587,0.0344069,0.0430355,0.0145322,0.0194228,0.0135313,0.10947,0.0100748,0.0157654,0.0127727,0.0137851,0.020376,0.0248961,0.0171012,0.0281323,0.0148105,0.0880738,0.0142372,0.0184183,0,0.0637442,0,0,0,0,0,0,0,0,0,0
886,0.0674893,0,0,0,0,0.0392861,0,0,0,0,0,0,0.00717521,0.0196693,0.0059701,0.0177827,0,0,0.017931,0,0.0341302,0.0100632,0.0525233,0.00932881,0.00890975,0.0175674,0.0162784,0.0558918,0.011584,0.0241755,0.0143437,0.0140603,0.0178779,0.00676304,0.018574,0.0141943,0.0297112,0.0113676,0.0201738,0.0258427,0.0448086,0.0275858,0.0175651,0.0872874,0,0,0.0888822,0,0.0330495,0.056992,0.0344573,0.0427425,0.0144132,0.0196209,0.0136407,0.1099,0.0101951,0.0158154,0.0129382,0.0139524,0.0202344,0.0247104,0.0169252,0.0279056,0.0155247,0.0881875,0.0136824,0.0188117,0,0.0635006,0,0,0,0,0,0,0,0,0,0
887,0.0688365,0,0,0,0,0.0398084,0,0,0,0,0,0,0.00710241,0.0220316,0.00589059,0.0177335,0,0,0.0167869,0,0.0287539,0.0124138,0.0523484,0.00915856,0.00889963,0.0176755,0.0163405,0.0586342,0.0116301,0.0241524,0.0144285,0.014029,0.017788,0.00662883,0.0185197,0.0140991,0.0297877,0,0.0205972,0.026569,0.0447928,0.0275714,0.017377,0.0885377,0,0,0.0912626,0,0.032806,0.0590264,0.0346206,0.0426394,0.0144313,0.0198785,0.0135777,0.111307,0.0102452,0.0158192,0.0132328,0.0141467,0.0201583,0.0245524,0.0168491,0.0277618,0.0163838,0.089642,0.0131209,0,0,0.0645354,0,0,0,0,0,0,0,0,0,0
888,0.0666573,0,0,0,0,0.0407435,0,0,0,0,0,0,0.00718375,0.0193463,0.00592082,0.0177161,0,0,0.0154407,0,0.0342363,0.00849289,0.0523838,0.00901146,0.00874698,0.0175763,0.0164147,0.0525495,0.0116506,0.0239439,0.0143281,0.0139218,0.0175694,0.00657056,0.0184817,0.0141465,0.0278047,0.0116778,0.0182923,0.0272346,0.0450879,0.0274822,0.0175521,0.0877356,0,0,0.0881987,0,0.0326766,0.0572429,0.0346418,0.0423167,0.0141932,0.0200175,0.0137492,0.111252,0.0102789,0.0157318,0.0134251,0.0142874,0.0200384,0.024466,0.0168216,0.0275531,0.0170677,0.0886689,0.013003,0.019653,0,0.0628644,0,0,0,0,0,0,0,0,0,0
889,0.0621155,0,0,0,0,0.0482051,0,0,0,0,0,0,0.00806006,0.0188215,0.00611932,0.0178301,0,0,0.0104777,0,0.0343802,0.00513331,0.0520191,0.00884579,0.00766736,0.0179126,0.0175961,0.0391414,0.0118682,0.0241439,0.0144929,0.0141161,0.0176752,0.00660828,0.0187686,0.0150978,0.0213233,0.011252,0.017487,0.0282193,0.0456249,0.0272481,0.0182897,0.0905616,0,0,0.100805,0,0.0300007,0.0655141,0.0347029,0.0415136,0.0139365,0.0199798,0.016181,0,0.0105183,0.0157626,0.0134088,0.0143541,0.0197671,0.0243232,0.0168661,0.0270588,0.0183792,0.0947017,0.0144119,0.0242529,0,0.0609448,0,0,0,0,0,0,0,0,0,0
890,0.0637633,0,0,0,0,0.0445259,0,0,0,0,0,0,0.00803575,0.0190923,0.00612759,0.017538,0,0,0.0105865,0,0.0339828,0.00560268,0.0522855,0.00861724,0.00839281,0.0176012,0.0166637,0.0439679,0.0118604,0.0238097,0.0143093,0.0139888,0.0173499,0.00680359,0.0187629,0.0150217,0.0235484,0.0119145,0.0158024,0.0289802,0.045624,0.0271953,0.0177373,0.0891513,0,0,0.0896665,0,0.0316403,0.0587547,0.0346744,0.041341,0.0139957,0.0198746,0.0142496,0.115974,0.0106618,0.0160496,0.0135564,0.0144785,0.0196508,0.0240023,0.0168706,0.0267995,0.0192513,0.0913007,0.0130108,0.0205928,0,0.0613339,0,0,0,0,0,0,0,0,0,0
891,0.0641755,0,0,0,0,0.0441117,0,0,0,0,0,0,0.0082369,0.0189226,0.00591114,0.0173243,0,0,0.00973939,0,0.0336345,0.00508362,0.0522846,0.00863981,0.00841779,0.017656,0.0166094,0.0455393,0.0116728,0.023699,0.0143814,0.0139851,0.0175391,0.00677435,0.0187506,0.015234,0.0238054,0.0118993,0.0147839,0.0298258,0.0456139,0.0271335,0.0176413,0.0887516,0,0,0.0885575,0,0.0317833,0.0581598,0.0346629,0.041202,0.013938,0.0196811,0.0140479,0.115143,0.0106106,0.0161165,0.0135827,0.0145129,0.0194473,0.0238347,0.0169111,0.0266211,0.0202206,0.0906438,0.012795,0.0204857,0,0.0614069,0,0,0,0,0,0,0,0,0,0
892,0.0618113,0,0,0,0,0.0505657,0,0,0,0,0,0,0.00895834,0.0182082,0.00583895,0.0175786,0,0,0.00767952,0,0.033781,0.00310687,0.0519466,0.00856842,0.00746901,0.018063,0.01776,0.0369347,0.0117038,0.0238495,0.0146706,0.0142002,0.0178085,0.00654832,0.0189091,0.0160293,0.0198068,0.0112648,0.014696,0.030647,0.0459286,0.0270556,0.0183054,0.0915972,0,0,0.100656,0,0.029452,0.0659062,0.0346666,0.0408269,0.0137037,0.0196103,0.0163553,0,0.0105528,0.016085,0.0136799,0.0145924,0.0192507,0.023711,0.0167974,0.0263892,0.0213363,0.0958315,0.014246,0.024816,0,0.0606348,0,0,0,0,0,0,0,0,0,0
893,0.0616916,0,0,0,0,0.0513004,0,0,0,0,0,0,0.00867132,0.0180016,0.00613817,0.017638,0,0,0.00749423,0,0.033795,0.00302594,0.0519553,0.00834634,0.00741248,0.018024,0.0177423,0.0363156,0.0117412,0.0235928,0.0146359,0.0141535,0.017619,0.0062945,0.0189842,0.0162234,0.0193923,0.0114838,0.0139644,0.0313295,0.0460357,0.0271896,0.018289,0.0921126,0,0,0.100629,0,0.0292789,0.0661015,0.0347322,0.0407976,0.0136265,0.0194584,0.0163361,0,0.0105596,0.0162185,0.0139125,0.0146855,0.0191795,0.0234811,0.0166752,0.026181,0.0220679,0.0961636,0.0142446,0.0249682,0,0.0604768,0,0,0,0,0,0,0,0,0,0
