Timestep,C7,CBL,CBR,CFL,CFR,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,RFHD,RFIN,RGTR,RHEE,RILC,RPSI,RSHO,RTHIP,RTIB,RTIBA,RTIBP,RTOE,RWRA,RWRB,STRN,T10,x71,x72,x73,RKNE,RTHI,RUPA,,RTIBI,RFRM,REAR,CLAV,LTHIA,RTHIA,RTHII,LASI,RASI
471,0.0276603,0,0,0,0,0,0,0,0,0,0,0.0330205,0.0212964,0.0317566,0,0,0.0342443,0,0.031291,0.0221688,0.0440598,0.0311258,0.0112581,0.00919807,0.00960237,0.0295674,0.012858,0.0136538,0.00978402,0.0148357,0.0140124,0.0197852,0.0359865,0.0334555,0.0141717,0.00511309,0.00915458,0.0362117,0.0167925,0.0333225,0,0,0.0209227,0.0371003,0.0185816,0.0203299,0.00948637,0,0.00966372,0.0123844,0.0345156,0.0139808,0.0167352,0.018962,0.0418612,0.00853495,0.0267538,0,0,0,0.0141633,0.00674031,0.0687265,0,0.0121736,0.0570914,0,0.00871824,0.0118272,0.0127416,0.00560769,0.00484234,0.018038
472,0.0276515,0,0,0,0,0,0,0,0,0,0,0.0330283,0.0213214,0.0317941,0,0,0.0341466,0,0.0312977,0.0221465,0.0440728,0.0311306,0.0112427,0.00919135,0.00961885,0.0296498,0.0128388,0.013658,0.00980623,0.0148197,0.014041,0.0197987,0.0360174,0.0333782,0.0141968,0.00505581,0.00920254,0.0361849,0.0167557,0.0330847,0,0,0.0209455,0.0370998,0.0185943,0.0202746,0.00950289,0,0.00963447,0.0123376,0.0343056,0.0139641,0.016887,0.0190404,0.0418671,0.00859773,0.026756,0,0,0,0.0141149,0.00665764,0.0687646,0,0.012112,0.0571267,0,0.00874745,0.0118648,0.0127127,0.00556226,0.00479842,0.0177391
473,0.0276939,0,0,0,0,0,0,0,0,0,0,0.0329921,0.0213569,0.0317885,0,0,0.0340668,0,0.0313047,0.0220226,0.0440693,0.0310466,0.0112256,0.00920423,0.00965176,0.0297428,0.0128598,0.0136793,0.00981844,0.0148151,0.0140499,0.019792,0.0360264,0.033334,0.0142151,0.00500445,0.0092179,0.0362108,0.0168481,0.0325985,0,0,0.0210005,0.0371107,0.0187309,0.0202406,0.00950579,0,0.00964524,0.0123905,0.0342933,0.0140426,0.0169414,0.0190993,0.0418941,0.00868359,0.0267745,0,0,0,0.014164,0.00665942,0.0688893,0,0.0121519,0.0571983,0,0.00880514,0.0118239,0.0127456,0.00557666,0.00471832,0.017613
474,0.0276981,0,0,0,0,0,0,0,0,0,0,0.0330254,0.0214367,0.0317416,0,0,0.0340808,0,0.0312692,0.0219396,0.0440655,0.0309693,0.0112327,0.00923891,0.00967396,0.0298505,0.0128685,0.0136939,0.00983927,0.014822,0.0139973,0.0197706,0.0360332,0.0333519,0.0141433,0.0050155,0.00916882,0.0362388,0.0169577,0.0323945,0,0,0.0210504,0.0371211,0.0188629,0.0202557,0.00951679,0,0.0097031,0.0124693,0.0345288,0.0141511,0.0168569,0.019125,0.0419328,0.0086858,0.0267678,0,0,0,0.0142604,0.00667558,0.0689692,0,0.0122265,0.0572461,0,0.00882359,0.0117496,0.0127883,0.00566777,0.00466617,0.0176075
475,0.0276763,0,0,0,0,0,0,0,0,0,0,0.0330986,0.0214784,0.0317635,0,0,0.0340824,0,0.031243,0.0219257,0.0440472,0.0309762,0.0112394,0.00925944,0.00968556,0.0299914,0.0128784,0.0137003,0.00985669,0.0148475,0.0139991,0.0197771,0.0360783,0.03339,0.0140956,0.00501706,0.00913709,0.0362181,0.0169649,0.0323542,0,0,0.0210778,0.0370954,0.0188823,0.020232,0.00951264,0,0.00970056,0.0124596,0.0345419,0.0141718,0.016834,0.0191439,0.0419574,0.00863691,0.026715,0,0,0,0.0142746,0.00668104,0.0690242,0,0.0122314,0.0572756,0,0.00878509,0.0117515,0.012771,0.0056813,0.00460891,0.0176375
476,0.0276569,0,0,0,0,0,0,0,0,0,0,0.0331391,0.0214708,0.0318106,0,0,0.034057,0,0.0312348,0.0219467,0.0440444,0.0310192,0.011243,0.00925889,0.00968246,0.030167,0.0128722,0.0137081,0.00985405,0.0148715,0.0140407,0.0197891,0.0361296,0.0334269,0.014092,0.0050023,0.00911543,0.036175,0.0169041,0.0323441,0,0,0.021077,0.0370945,0.0188343,0.0201882,0.00949406,0,0.00964239,0.0124375,0.0343357,0.0141244,0.0169538,0.0192177,0.0419899,0.00859904,0.0266739,0,0,0,0.014234,0.00666262,0.0690522,0,0.012208,0.057293,0,0.00871345,0.0118299,0.01273,0.00564068,0.00466394,0.0176498
477,0.0276334,0,0,0,0,0,0,0,0,0,0,0.0331792,0.0214746,0.031833,0,0,0.0340718,0,0.0312357,0.0219697,0.0440744,0.030977,0.0112696,0.00924489,0.00965949,0.0303042,0.0128702,0.0137108,0.00983606,0.0148737,0.014052,0.0197832,0.036152,0.033444,0.0140882,0.00498114,0.00913302,0.0361301,0.016897,0.0323287,0,0,0.0210911,0.0370848,0.0188743,0.0201686,0.00947026,0,0.00964375,0.0124494,0.0342846,0.0141195,0.0170248,0.0193488,0.0420413,0.00856886,0.0266536,0,0,0,0.0142201,0.00665975,0.0690531,0,0.0122076,0.0573195,0,0.00865089,0.0118678,0.012711,0.00565279,0.00493157,0.0176507
478,0.0276541,0,0,0,0,0,0,0,0,0,0,0.0332159,0.0214783,0.0318247,0,0,0.0340897,0,0.031229,0.0219933,0.0440825,0.0309224,0.0113009,0.00925279,0.00962575,0.0304259,0.0128625,0.0137329,0.0098327,0.0148656,0.0140369,0.0197751,0.0361789,0.0334397,0.0140941,0.00497191,0.00915497,0.0360945,0.016895,0.032334,0,0,0.0211309,0.0370703,0.0188951,0.0201995,0.00944676,0,0.00965508,0.0124522,0.0343112,0.0141414,0.0170361,0.0194914,0.0420897,0.00857608,0.0266629,0,0,0,0.0142088,0.00668404,0.0689864,0,0.012187,0.0573409,0,0.00863136,0.0118358,0.0126934,0.00564581,0.00506427,0.0176295
479,0.0276792,0,0,0,0,0,0,0,0,0,0,0.0332734,0.0214898,0.0317817,0,0,0.0341157,0,0.0312174,0.0220048,0.0440927,0.0309084,0.011308,0.00928745,0.00958195,0.0306017,0.0128819,0.0137621,0.00984214,0.0149085,0.014013,0.0197689,0.0362341,0.0334787,0.0140936,0.00497169,0.00917597,0.0360947,0.0169135,0.0323578,0,0,0.0211732,0.0370554,0.0189114,0.0202388,0.00941773,0,0.00963449,0.0124589,0.0343441,0.0141558,0.0171035,0.0195883,0.0421262,0.00858446,0.0266741,0,0,0,0.0142084,0.0066912,0.0688508,0,0.0121979,0.0573676,0,0.00864512,0.0117972,0.0126934,0.00561895,0.00496085,0.0175816
480,0.0276661,0,0,0,0,0,0,0,0,0,0,0.0333533,0.0214847,0.0317737,0,0,0.0341663,0,0.031221,0.0220194,0.0440802,0.0308929,0.0113161,0.00932317,0.00956009,0.0307502,0.0129173,0.0137823,0.0098663,0.0149668,0.0140303,0.0197701,0.0362789,0.0335086,0.0140912,0.00497532,0.0091484,0.0360612,0.0169724,0.0323524,0,0,0.0212255,0.037039,0.0189818,0.0202491,0.00940065,0,0.00962928,0.0124991,0.0344633,0.0142106,0.0172027,0.0196727,0.042097,0.00857905,0.0266479,0,0,0,0.0142272,0.00666297,0.0688027,0,0.0122374,0.0573621,0,0.00864123,0.0117973,0.0127339,0.00563066,0.0048012,0.017551
481,0.0276324,0,0,0,0,0,0,0,0,0,0,0.033372,0.0214587,0.0317797,0,0,0.0342047,0,0.0312812,0.0220357,0.04405,0.0308595,0.0113507,0.00934746,0.00955084,0.0308417,0.01297,0.0137864,0.0099105,0.0150003,0.0140223,0.0197669,0.0363,0.0335256,0.0141341,0.00495936,0.00914335,0.0360221,0.0170986,0.0323313,0,0,0.0212713,0.0370165,0.019145,0.020242,0.00938137,0,0.00966108,0.012599,0.0345545,0.0143528,0.0172217,0.0198171,0.0420386,0.00855716,0.0265888,0,0,0,0.0143088,0.0066289,0.0688456,0,0.0123177,0.0573698,0,0.00860753,0.0117942,0.0127974,0.00570212,0.00486948,0.0175561
482,0.0275997,0,0,0,0,0,0,0,0,0,0,0.0333624,0.0213792,0.0318014,0,0,0.0341722,0,0.0313859,0.022001,0.04405,0.0308589,0.011371,0.00935358,0.0095481,0.0310339,0.0129508,0.0137977,0.00997934,0.0150059,0.014044,0.0197786,0.0363405,0.0334975,0.0142312,0.00489791,0.00935844,0.0360449,0.0173368,0.0323038,0,0,0.0212714,0.0370211,0.0194437,0.0201826,0.00935784,0,0.00963279,0.0127249,0.0343583,0.0145351,0.0172725,0.019908,0.0420196,0.0085284,0.0265245,0,0,0,0.0143824,0.00656551,0.0688698,0,0.0124536,0.0573912,0,0.00856929,0.0117943,0.0128439,0.00577207,0.00482886,0.017559
483,0.0275695,0,0,0,0,0,0,0,0,0,0,0.0333702,0.0213251,0.0318348,0,0,0.0341966,0,0.0314204,0.0219998,0.0440681,0.0308474,0.0114007,0.00935601,0.0095292,0.0312655,0.0129241,0.0138219,0.00997443,0.0149885,0.0140438,0.0197879,0.0363911,0.0335367,0.0142191,0.00489699,0.00946588,0.0360718,0.017449,0.0322957,0,0,0.0212529,0.0370127,0.019595,0.0201577,0.00932875,0,0.00961976,0.0127706,0.0342657,0.0146116,0.017353,0.019908,0.0420388,0.00850424,0.0264773,0,0,0,0.0143976,0.00654269,0.0688536,0,0.0125068,0.0574241,0,0.00854025,0.011815,0.0128556,0.00578439,0.00493843,0.0175544
484,0.027528,0,0,0,0,0,0,0,0,0,0,0.0334295,0.0213341,0.0318679,0,0,0.0342628,0,0.0314103,0.0220166,0.0440972,0.0308359,0.0114195,0.00934578,0.00951533,0.0313358,0.012923,0.0138252,0.00994533,0.0149837,0.0140435,0.019779,0.0364028,0.033583,0.0142003,0.0049606,0.00940383,0.036093,0.0173881,0.0322554,0,0,0.0212678,0.037011,0.0195536,0.0201551,0.00929119,0,0.00964474,0.0127511,0.0343741,0.0145707,0.0173312,0.0198871,0.0420396,0.00848375,0.0264205,0,0,0,0.0143927,0.00658007,0.0688998,0,0.0124627,0.0574176,0,0.00850102,0.011848,0.0128419,0.00573718,0.00507837,0.0175412
485,0.0274942,0,0,0,0,0,0,0,0,0,0,0.0334634,0.0213816,0.0318522,0,0,0.0343632,0,0.0313667,0.0220471,0.0441259,0.0308337,0.0114321,0.0093476,0.0094837,0.0313968,0.0129476,0.013824,0.00991922,0.0149895,0.0140422,0.0197652,0.0364166,0.0336544,0.0141096,0.00503325,0.00922092,0.0361158,0.0171982,0.0322181,0,0,0.0212648,0.0370113,0.0193616,0.0202108,0.00921655,0,0.00970954,0.0126805,0.0347033,0.014471,0.0171637,0.0198634,0.0420705,0.00849415,0.0263731,0,0,0,0.0143778,0.00663837,0.0688993,0,0.0123561,0.0574277,0,0.00848218,0.0118216,0.0128191,0.00569339,0.00520767,0.0175111
486,0.0274574,0,0,0,0,0,0,0,0,0,0,0.0334227,0.0213954,0.031815,0,0,0.0344282,0,0.0313494,0.0220652,0.0441201,0.0308957,0.0114443,0.00931552,0.00945,0.0314836,0.0129533,0.0137995,0.00990857,0.0149703,0.0140846,0.019773,0.0364083,0.0337223,0.0140374,0.00506264,0.00915808,0.0361073,0.017079,0.0322096,0,0,0.021255,0.0370097,0.0192151,0.0202276,0.00914089,0,0.00972531,0.0126379,0.0347855,0.0144049,0.0171179,0.0198441,0.0421158,0.00850979,0.0263364,0,0,0,0.014365,0.00665279,0.0688646,0,0.012282,0.0574494,0,0.00848081,0.0118202,0.0127968,0.00566498,0.00529103,0.0174937
487,0.0274039,0,0,0,0,0,0,0,0,0,0,0.0333389,0.0213857,0.0317882,0,0,0.0344934,0,0.0313668,0.0221076,0.04409,0.0310469,0.0114485,0.0092627,0.00943557,0.0315661,0.012989,0.0137636,0.0098815,0.014962,0.0141034,0.0197854,0.036389,0.0337415,0.0139628,0.00505598,0.00916014,0.0360461,0.0170296,0.0321882,0,0,0.0213169,0.0369999,0.0191499,0.020216,0.0090889,0,0.00970747,0.0126373,0.0347537,0.0143901,0.0171009,0.0198994,0.0420887,0.00850692,0.0262814,0,0,0,0.0143717,0.00666923,0.0689142,0,0.0122641,0.0574521,0,0.00847102,0.0118168,0.0127839,0.00568623,0.00518291,0.0174762
488,0.0273713,0,0,0,0,0,0,0,0,0,0,0.0333776,0.0213691,0.0318086,0,0,0.0345427,0,0.0313732,0.0221256,0.0440734,0.0308595,0.0114577,0.0092537,0.009438,0.0316441,0.0130181,0.0137536,0.00987561,0.0149762,0.0140935,0.0197912,0.0364155,0.0337446,0.013933,0.00503805,0.00909498,0.035983,0.0170138,0.0321558,0,0,0.0214254,0.0370034,0.0191307,0.0202119,0.00907347,0,0.00969099,0.0126464,0.0347469,0.0143946,0.0170247,0.0200581,0.0420481,0.00849889,0.0262291,0,0,0,0.0143908,0.00666453,0.0689844,0,0.0122713,0.0574483,0,0.00847071,0.0117859,0.012786,0.00566069,0.00493727,0.0174552
489,0.0273679,0,0,0,0,0,0,0,0,0,0,0.0334166,0.02131,0.031832,0,0,0.0345565,0,0.0313857,0.0221336,0.0440942,0.0307385,0.0114578,0.0092895,0.00942933,0.031759,0.0130057,0.0137584,0.00990296,0.0149953,0.0140784,0.0197826,0.0364525,0.0337901,0.0139827,0.00503475,0.00901337,0.0359275,0.0170158,0.0321249,0,0,0.0215335,0.0369948,0.0191123,0.0202073,0.00905438,0,0.00965738,0.0126498,0.034735,0.0143837,0.0169856,0.0202399,0.0420437,0.00848534,0.026202,0,0,0,0.0143749,0.00663468,0.069012,0,0.0122636,0.0574893,0,0.00844877,0.011751,0.0128024,0.00562728,0.00486917,0.0174462
490,0.027353,0,0,0,0,0,0,0,0,0,0,0.0334289,0.0212445,0.0318291,0,0,0.0345646,0,0.0314436,0.0221463,0.044134,0.0306861,0.0114658,0.00928506,0.00939251,0.0318924,0.0129814,0.0137333,0.00990682,0.0150223,0.0140787,0.0197769,0.0364606,0.033854,0.0141005,0.00500869,0.00901239,0.0358715,0.0169957,0.0320955,0,0,0.0216248,0.0370073,0.0190561,0.0202115,0.00902317,0,0.00960958,0.0126413,0.0347038,0.0143628,0.0170137,0.02037,0.0420464,0.00847032,0.0261857,0,0,0,0.014336,0.006608,0.0689983,0,0.0122556,0.057532,0,0.00842019,0.011787,0.0127929,0.00562491,0.00488068,0.0174326
491,0.0273582,0,0,0,0,0,0,0,0,0,0,0.033413,0.0212998,0.0318011,0,0,0.034659,0,0.0314598,0.0222165,0.044166,0.0306882,0.0114806,0.00927492,0.00936651,0.0320272,0.0129659,0.0137088,0.00989481,0.0150216,0.0140749,0.0197778,0.0364522,0.0338907,0.0140758,0.00504821,0.00907137,0.0358225,0.0169947,0.032085,0,0,0.0216589,0.0370271,0.0190135,0.020234,0.00900502,0,0.00958885,0.0126345,0.0346979,0.0143586,0.0169635,0.0203865,0.0420784,0.00846665,0.0261775,0,0,0,0.0143445,0.00659728,0.0689388,0,0.0122606,0.0575962,0,0.00842344,0.0118081,0.0127338,0.00566065,0.0049195,0.0173595
492,0.0273976,0,0,0,0,0,0,0,0,0,0,0.0334295,0.021391,0.0318057,0,0,0.0347891,0,0.0314162,0.0223253,0.0442039,0.0307276,0.0114994,0.00927354,0.00935564,0.032121,0.0129297,0.0136952,0.00988169,0.0149948,0.0140714,0.0197865,0.0364699,0.033875,0.0139641,0.00514581,0.00914059,0.03582,0.0170192,0.0321077,0,0,0.0216211,0.0370355,0.0189656,0.0202694,0.00900792,0,0.00960735,0.0125987,0.0346962,0.0143181,0.0168992,0.0202642,0.0421825,0.00846769,0.0261772,0,0,0,0.0143412,0.00658847,0.0688103,0,0.0122661,0.0576942,0,0.00844908,0.0117906,0.0126002,0.0057009,0.00492793,0.0172749
493,0.0274232,0,0,0,0,0,0,0,0,0,0,0.0334454,0.0213713,0.031826,0,0,0.0348639,0,0.0314072,0.0223921,0.0441865,0.0307666,0.0115124,0.00926984,0.00936358,0.0321809,0.0129415,0.013694,0.00985926,0.0149788,0.0140703,0.0197894,0.0364667,0.0340155,0.0140032,0.00517435,0.00921856,0.0358795,0.0170476,0.0321432,0,0,0.0215587,0.037032,0.0189384,0.0202911,0.00904553,0,0.00963426,0.0125824,0.0346933,0.0142835,0.0169135,0.0201395,0.0423146,0.0084781,0.0261791,0,0,0,0.0143315,0.00659869,0.0686049,0,0.0122688,0.0577567,0,0.00845717,0.0117712,0.0125481,0.00569637,0.00495902,0.0173763
494,0.027406,0,0,0,0,0,0,0,0,0,0,0.0334456,0.0212509,0.0318473,0,0,0.0348973,0,0.0314227,0.0224446,0.0441479,0.0308097,0.0115119,0.00926833,0.00935868,0.0322311,0.0129818,0.0137019,0.00983996,0.0149627,0.014055,0.0197913,0.0364501,0.0341099,0.0140917,0.00512847,0.00922504,0.0359188,0.0170256,0.0321328,0,0,0.021541,0.0370266,0.0189441,0.0203152,0.00905363,0,0.00964393,0.0125792,0.0347215,0.0142511,0.0169261,0.0200665,0.0424067,0.00849307,0.0261587,0,0,0,0.0143082,0.00661718,0.0684878,0,0.0122637,0.0577973,0,0.00844844,0.0117381,0.0125661,0.0056813,0.00501144,0.0174723
495,0.0273806,0,0,0,0,0,0,0,0,0,0,0.0334193,0.0212496,0.0319067,0,0,0.0349633,0,0.0314106,0.0224673,0.0440991,0.0308354,0.0114945,0.00925797,0.00935548,0.0323482,0.0130157,0.0137049,0.00983423,0.0149521,0.014048,0.0197984,0.036433,0.0341941,0.0140839,0.00510271,0.00927819,0.0359107,0.0169889,0.0321181,0,0,0.0215659,0.0370211,0.0188566,0.0203103,0.00904817,0,0.00962851,0.0125515,0.0346277,0.0142202,0.0169743,0.020035,0.0424183,0.00848445,0.026135,0,0,0,0.0142582,0.00661862,0.068479,0,0.012238,0.0578293,0,0.00841739,0.0117584,0.0125673,0.00564727,0.00507389,0.017533
496,0.0273571,0,0,0,0,0,0,0,0,0,0,0.0334178,0.0212573,0.0319503,0,0,0.0350172,0,0.0313948,0.0224888,0.044072,0.0308911,0.0114649,0.00925432,0.00936854,0.0324257,0.0130659,0.0137126,0.00983298,0.0149331,0.0140583,0.0197962,0.0364458,0.0342361,0.0140253,0.0051115,0.00937095,0.0358693,0.0169531,0.032105,0,0,0.0216024,0.0370329,0.0188041,0.0202618,0.00905518,0,0.00958791,0.0124964,0.0343845,0.014152,0.0170771,0.0200296,0.0423954,0.00846096,0.0261262,0,0,0,0.0141713,0.00659465,0.0685292,0,0.0121909,0.057854,0,0.00838956,0.0117012,0.0125525,0.00563113,0.00512172,0.0175531
497,0.0273316,0,0,0,0,0,0,0,0,0,0,0.0333679,0.0211995,0.0319141,0,0,0.0350311,0,0.0314498,0.022494,0.0440241,0.0309126,0.0114415,0.00923593,0.00937789,0.0324756,0.0130832,0.0136972,0.00981802,0.0148771,0.0140549,0.0197924,0.0364105,0.0342289,0.0140841,0.00507483,0.00932986,0.0358173,0.0170408,0.0320669,0,0,0.0216701,0.0370359,0.018966,0.020247,0.00906061,0,0.00960994,0.0125559,0.0344017,0.0142249,0.0171004,0.0200511,0.0423599,0.00843776,0.0261115,0,0,0,0.0142266,0.00664108,0.0686456,0,0.0122556,0.0578504,0,0.00837574,0.0117165,0.0126145,0.00569235,0.005128,0.0175466
498,0.027352,0,0,0,0,0,0,0,0,0,0,0.0332806,0.0211844,0.0318675,0,0,0.035085,0,0.0314266,0.0225508,0.0439144,0.0309411,0.0114184,0.00919212,0.00938556,0.0325713,0.0130717,0.0136768,0.00980743,0.0148298,0.014022,0.0198096,0.0363361,0.034303,0.014095,0.00511997,0.00931559,0.0358118,0.0172021,0.0320989,0,0,0.0216723,0.037035,0.0191749,0.0202067,0.00905628,0,0.00961575,0.0126954,0.0343986,0.0143947,0.0171533,0.0200154,0.0423935,0.00843605,0.0261232,0,0,0,0.0143207,0.0066782,0.0685641,0,0.0123767,0.0578756,0,0.00841102,0.0117743,0.0127396,0.00570492,0.00513824,0.0175414
499,0.0273848,0,0,0,0,0,0,0,0,0,0,0.0331923,0.0212362,0.031837,0,0,0.0351945,0,0.031357,0.0226517,0.0437924,0.0309441,0.0114015,0.00914943,0.00937927,0.0326824,0.0130699,0.0136398,0.00975859,0.0147753,0.0139992,0.0198003,0.0362462,0.0344181,0.0140182,0.00519409,0.00911936,0.0357575,0.0171101,0.0321167,0,0,0.0216991,0.0370171,0.019087,0.0202566,0.0090629,0,0.00966047,0.0127134,0.0346596,0.0144282,0.0170349,0.0199835,0.0423928,0.00844271,0.0261274,0,0,0,0.0143675,0.00673148,0.0685308,0,0.0123211,0.0579003,0,0.00846485,0.0117366,0.0127919,0.00567785,0.0051452,0.0175513
500,0.0274059,0,0,0,0,0,0,0,0,0,0,0.0331195,0.0212692,0.0317995,0,0,0.035233,0,0.0313384,0.0226856,0.0436619,0.0309827,0.0113818,0.00910254,0.00936438,0.0327393,0.0130847,0.0135974,0.00972501,0.0147595,0.0139805,0.0198162,0.0361745,0.0344712,0.0139926,0.00521966,0.00903356,0.0356941,0.016988,0.0321425,0,0,0.021754,0.0369967,0.0189571,0.0202701,0.00905504,0,0.00968528,0.0126698,0.0346966,0.0144066,0.016988,0.0200011,0.0423716,0.00843804,0.0261414,0,0,0,0.014344,0.00674938,0.0686123,0,0.0122415,0.0579229,0,0.00847767,0.0117589,0.0127908,0.00563057,0.00517347,0.0175864
501,0.0274162,0,0,0,0,0,0,0,0,0,0,0.0331124,0.0212962,0.0317833,0,0,0.0352648,0,0.0313595,0.02272,0.0436291,0.0310253,0.0113651,0.00909124,0.00935149,0.0327965,0.0130911,0.0135799,0.00971336,0.0147566,0.0140046,0.0198407,0.0361367,0.034489,0.0140213,0.00521168,0.0090878,0.0356692,0.0169107,0.0321712,0,0,0.0217921,0.0369898,0.0188798,0.0202251,0.00904336,0,0.00963863,0.0126302,0.0345131,0.0143673,0.0170487,0.0199918,0.0423405,0.00842682,0.0261574,0,0,0,0.0142784,0.00670845,0.068653,0,0.0122071,0.0579413,0,0.00845892,0.0117847,0.012758,0.00561798,0.00521588,0.0176094
502,0.0274142,0,0,0,0,0,0,0,0,0,0,0.0331267,0.0212829,0.0317786,0,0,0.0353001,0,0.0313983,0.0227549,0.0436692,0.0310332,0.0113692,0.00908492,0.00934547,0.0328598,0.0131065,0.0135694,0.00971324,0.0147416,0.014045,0.0198313,0.0361236,0.0345151,0.0140877,0.00519219,0.00910517,0.0356566,0.0169131,0.0321585,0,0,0.0218295,0.037008,0.0188505,0.0202284,0.00905282,0,0.00965495,0.0126228,0.0345378,0.0143707,0.017042,0.0200318,0.0423042,0.00839933,0.0261474,0,0,0,0.0142683,0.00667793,0.0687177,0,0.0122213,0.0579853,0,0.00843995,0.0117579,0.0127371,0.00565014,0.00525682,0.0176117
503,0.0273955,0,0,0,0,0,0,0,0,0,0,0.0331189,0.0212401,0.0317805,0,0,0.0353236,0,0.0314202,0.0227889,0.0436864,0.03103,0.0113641,0.00904991,0.00935196,0.0329247,0.0131005,0.0135662,0.00971886,0.0147239,0.0140323,0.0198113,0.0361177,0.0345574,0.0141745,0.0051741,0.00919882,0.0356453,0.0169064,0.032148,0,0,0.0218587,0.037045,0.0187963,0.0201945,0.00906916,0,0.0096518,0.0126021,0.0343793,0.0143178,0.0171374,0.0200422,0.0422853,0.00836794,0.0261172,0,0,0,0.0142114,0.00662468,0.0687889,0,0.0121996,0.0580444,0,0.00842243,0.0117425,0.0127266,0.00560005,0.00527763,0.0176528
504,0.0273564,0,0,0,0,0,0,0,0,0,0,0.0330359,0.0213079,0.031759,0,0,0.0354095,0,0.0314026,0.0228511,0.0436643,0.0310634,0.0113778,0.00900733,0.0093534,0.0329279,0.0130881,0.0135665,0.0097137,0.01472,0.014023,0.0198075,0.0360532,0.0346469,0.0140998,0.00522567,0.00925927,0.0356028,0.0168992,0.0321409,0,0,0.0218921,0.0370311,0.0187973,0.0202308,0.00909005,0,0.00962432,0.0125753,0.0343179,0.0142757,0.0171945,0.0199917,0.042243,0.00836052,0.0260955,0,0,0,0.0141462,0.00656861,0.0688504,0,0.0121717,0.0580782,0,0.00843585,0.0117625,0.0127279,0.00553955,0.0052414,0.0176298
505,0.0273326,0,0,0,0,0,0,0,0,0,0,0.0329747,0.0213411,0.0317303,0,0,0.0355022,0,0.031379,0.0228978,0.0436573,0.0310869,0.011398,0.009003,0.00933885,0.0329474,0.0131455,0.0135413,0.00971256,0.0147174,0.014004,0.0198013,0.0360174,0.034773,0.0140389,0.00525011,0.00934088,0.0355504,0.0168962,0.0321379,0,0,0.0219068,0.0370111,0.0187246,0.0203305,0.00908153,0,0.0096145,0.0125172,0.0342956,0.0142233,0.0172346,0.0198563,0.0422178,0.00836419,0.0260936,0,0,0,0.0140836,0.00654004,0.0689001,0,0.0121409,0.0580776,0,0.00845541,0.0117646,0.0127101,0.00550417,0.00518648,0.0174674
506,0.0273186,0,0,0,0,0,0,0,0,0,0,0.0329667,0.021343,0.0317468,0,0,0.035557,0,0.031356,0.0229412,0.0436736,0.0311356,0.0114258,0.00901578,0.00931014,0.032998,0.013233,0.0135039,0.00970485,0.0146967,0.0140306,0.0198206,0.0360215,0.0348167,0.0140197,0.00525881,0.00941561,0.0354982,0.016907,0.0321449,0,0,0.0219455,0.0369651,0.0187183,0.0204426,0.00904825,0,0.00959604,0.0125091,0.0342764,0.0142112,0.0172189,0.0198214,0.0421703,0.00837011,0.0260906,0,0,0,0.0140412,0.00653828,0.0689484,0,0.0121555,0.0580618,0,0.00846966,0.0118068,0.0126869,0.00548206,0.0051628,0.0172591
507,0.0273182,0,0,0,0,0,0,0,0,0,0,0.0329718,0.0213423,0.0317742,0,0,0.035609,0,0.0313387,0.0229924,0.0436865,0.0311503,0.0114224,0.00902355,0.00932027,0.03303,0.0131943,0.0135113,0.00970878,0.0146553,0.0140246,0.019834,0.0360283,0.0348198,0.0140201,0.00528984,0.00949522,0.0354759,0.0168715,0.0321469,0,0,0.0219973,0.0369285,0.0187662,0.0204161,0.00904654,0,0.00958303,0.0125136,0.0342609,0.0142073,0.0171563,0.0198793,0.0421469,0.00835379,0.0260869,0,0,0,0.0140157,0.00657887,0.0689725,0,0.0121618,0.0581117,0,0.00845678,0.0118372,0.0126747,0.00545418,0.00514567,0.0172631
508,0.027334,0,0,0,0,0,0,0,0,0,0,0.0329727,0.0213123,0.0318081,0,0,0.0356264,0,0.0313509,0.0229857,0.0437012,0.0311192,0.011452,0.00904785,0.00930156,0.0329598,0.0131768,0.0135257,0.00969512,0.014651,0.0139886,0.0198228,0.0360368,0.0348273,0.0140721,0.00531192,0.0095196,0.035441,0.0168834,0.0321677,0,0,0.0220508,0.0369008,0.0188022,0.020521,0.00903159,0,0.00959272,0.0125491,0.0342913,0.0142282,0.0170578,0.0199051,0.0421235,0.00834947,0.0261022,0,0,0,0.0140186,0.00661506,0.0689785,0,0.0121952,0.0581789,0,0.00846226,0.0118068,0.0126781,0.00542387,0.00513112,0.017186
