Timestep,,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,x76,RFIN
1893,0,0.0137441,0,0,0,0,0.0224857,0,0,0,0,0,0,0.0537006,0.0131177,0.0103967,0.0261293,0,0,0.0155679,0,0,0.00986258,0.0462837,0.0215221,0.0217761,0.00502701,0.0288303,0.0298541,0.00740034,0.0068505,0.00383316,0.00928954,0.0101643,0.00806728,0.0326469,0.118488,0.0107155,0.0132219,0.0165142,0.0449303,0.0435578,0.0328486,0.0222733,0.0256547,0,0,0.0235108,0,0.0244241,0,0.0393071,0.0170683,0.00607279,0.028405,0.0265797,0.0106048,0.0201351,0,0,0.0176091,0.0222946,0.0185659,0,0.0454818,0.0273545,0.0119525,0.0166163,0.0313911,0.0143931,0,0,0,0,0,0,0.0510311
1894,0,0.0138689,0,0,0,0,0.0223844,0,0,0,0,0,0,0.0528396,0.012978,0.0109859,0.0259157,0,0,0.0155997,0,0,0.00977987,0.0462067,0,0.0216392,0.00571879,0.029012,0.0295649,0.00743597,0.00716022,0.00441615,0.00923555,0.0101447,0.00864974,0.0329961,0.118424,0.0106444,0.0130428,0.0164353,0.0508509,0.0435566,0.0405648,0.0224665,0.0256137,0,0,0.0233895,0,0.0244011,0,0,0.0171055,0.00665479,0.0288565,0.026614,0.0116517,0.0217025,0,0,0.0209775,0.021876,0,0,0.0511707,0.0273266,0.0111103,0.0165346,0.0311211,0.0144731,0,0,0,0,0,0,0.051059
1895,0,0.0137616,0,0,0,0,0.0220936,0,0,0,0,0,0,0.0529004,0.0129286,0.0110008,0.0263196,0,0,0.015575,0,0,0.00976641,0.0459679,0,0.0217619,0.00590362,0.0289105,0.0294188,0.007265,0.0071341,0.00450956,0.00926289,0.0102342,0.00894191,0.0331052,0.117846,0.0106138,0.0128978,0.0163384,0.0503122,0.0435255,0.0349604,0.0226818,0.025488,0,0,0.0234575,0,0.0244875,0,0.0421477,0.0166624,0.00701175,0.0287303,0.026553,0.0110889,0.0220375,0,0,0.0172868,0.0205991,0.0195076,0,0.0523038,0.0273922,0.0108981,0.0165739,0.0307907,0.0143887,0,0,0,0,0,0,0.0510553
1896,0,0.0136453,0,0,0,0,0.0225482,0,0,0,0,0,0,0.0524228,0.0127121,0.0111525,0,0,0,0.0156577,0,0,0.0097191,0.0463518,0.0218999,0.0217649,0.0065719,0.0311947,0.0291603,0.00779144,0.00792432,0.0051209,0.0099834,0,0.00927597,0.0333446,0.11899,0.0107027,0.012723,0.0164034,0.0535836,0.0434239,0.0363534,0.0245187,0.0254668,0,0,0.0229479,0,0.0241922,0,0.0434715,0.0165697,0.00819522,0.0314734,0.0267229,0.0114385,0.0232649,0,0,0.0176145,0.0197955,0,0,0.0560321,0.027101,0.010817,0.0164891,0.0312652,0.0144949,0,0,0,0,0,0,0.0509905
1897,0,0.0133275,0,0,0,0,0.0218631,0,0,0,0,0,0,0.0520588,0.0124897,0.0117719,0.0264491,0,0,0.0153549,0,0,0.009957,0.0455619,0,0.0218751,0.0071508,0.0297569,0.0290992,0.00781615,0.00826472,0.00549474,0.0100928,0,0.00942165,0.0335374,0.11905,0.0105409,0.012505,0.0165452,0.0562369,0.0434101,0.0361084,0.0240078,0.0251889,0,0,0.0230571,0,0.0242835,0,0.0427413,0.0156441,0.00877942,0.0296651,0.0266461,0.0115348,0.0235142,0.0191771,0,0.0176018,0.0187312,0.0208862,0,0.0592034,0.0271152,0.0111637,0.0165347,0.0304068,0.0141915,0,0,0,0,0,0,0.0509835
1898,0,0.0132225,0,0,0,0,0.0215077,0,0,0,0,0,0,0.0534118,0.0125877,0.0114115,0.0250031,0,0,0.0152497,0,0,0.0099769,0.045509,0,0.0219828,0.00627417,0.0290932,0.0289549,0.00720221,0.00726617,0.00477501,0.00992234,0.0105297,0.00922639,0.0333459,0.117772,0.010567,0.0125735,0.0165046,0.0591635,0.0434271,0.0367186,0.0237723,0.024979,0,0,0.0231791,0,0.0243412,0,0.0434402,0.0153363,0.0096578,0.0290399,0.0266195,0.0121191,0.0245515,0.020442,0,0.0176748,0.0178637,0.0215252,0,0.0620701,0.0272214,0.0117351,0.0165625,0.0299628,0.0140341,0,0,0,0,0,0,0.0510142
1899,0,0.013184,0,0,0,0,0.0212211,0,0,0,0,0,0,0.0548295,0.0126744,0.0107268,0.0246861,0,0,0.0151521,0,0,0.00998621,0.0455885,0.0223284,0.0219435,0.00560495,0.0285993,0.0288047,0.00669708,0.00640561,0.0044136,0.00969554,0.0104743,0.00889841,0.0329821,0.116706,0.0106903,0.0126515,0.0165088,0.0616551,0.043403,0.0372409,0.0236277,0.0248183,0,0,0.0231656,0,0.0244006,0,0.0437747,0.0150081,0.0105328,0.0285986,0.0264957,0.0127943,0.0256794,0.0217043,0,0.0177475,0.0169923,0.0221435,0,0.0647221,0.0272607,0.0120567,0.0165268,0.0295911,0.0139172,0,0,0,0,0,0,0.0510024
1900,0,0.0131132,0,0,0,0,0.0209258,0,0,0,0,0,0,0.0540995,0.0127289,0.0112953,0.023659,0,0,0.0151071,0,0,0.0100247,0.0453573,0,0.0217172,0.00602454,0.0280466,0.0286515,0.00707253,0.00681133,0.00472593,0.00968989,0.0103574,0.00912765,0.0332024,0.116768,0.010571,0.0127091,0.0165139,0.0637301,0.0433879,0.0376236,0.0236812,0.0246865,0,0,0.0232324,0,0.0243908,0,0.0436606,0.0147624,0.0113772,0.0282212,0.0263507,0.0134738,0.0267767,0.0229087,0,0.0178939,0.0163377,0.0226989,0,0.0671705,0.027335,0.0122319,0.0164904,0.0292659,0.0137807,0,0,0,0,0,0,0.0509901
1901,0,0.013106,0,0,0,0,0.020655,0,0,0,0,0,0,0.0540639,0.0127655,0.0113645,0.0229169,0,0,0.0150934,0,0,0.0100156,0.045251,0,0.0217019,0.00608024,0.0275852,0.0284264,0.00718679,0.00678325,0.00484301,0.00988859,0.0103007,0.00918652,0.0332,0.116616,0.0103961,0.0127555,0.0165232,0.065356,0.0433998,0.0377731,0.0237623,0.0246156,0,0,0.0233153,0,0.0243137,0,0.0432999,0.0145996,0.0121975,0.0279266,0.0262947,0.014118,0.0276633,0.0242159,0,0.0180798,0.0157088,0.0231416,0,0.0692353,0.0274227,0.0124293,0.01646,0.0289941,0.0137403,0,0,0,0,0,0,0.0509936
1902,0,0.0131055,0,0,0,0,0.0204394,0,0,0,0,0,0,0.054249,0.0127378,0.0114494,0.0226093,0,0,0.0150742,0,0,0.0100549,0.0451271,0,0.0217682,0.0061506,0.02724,0.0281921,0.00719372,0.00672529,0.00493791,0.0100088,0.0102515,0.00918642,0.0332014,0.116407,0.010226,0.0127474,0.0165099,0.0658455,0.0433784,0.0375994,0.0237118,0.024582,0,0,0.0233476,0,0.0241776,0,0.0428054,0.014473,0.0130156,0.0277691,0.0262977,0.0146676,0.0285732,0.0251092,0,0.018096,0.0147278,0.0234718,0,0.070809,0.0274642,0.0122547,0.016436,0.0287809,0.0137349,0,0,0,0,0,0,0.0509753
1903,0,0.0131584,0,0,0,0,0.0202848,0,0,0,0,0,0,0.0543396,0.0127111,0.0114928,0.0223282,0,0,0.0150689,0,0,0.010077,0.0449708,0,0.0218608,0.00623027,0.0268857,0.0279906,0.00724105,0.00672912,0.00503457,0.00993869,0.0103432,0.00916114,0.0332007,0.116628,0.0102609,0.0127429,0.0164867,0.0657935,0.0433456,0.0376677,0.0233677,0.0245381,0,0,0.0233538,0,0.0242213,0,0.0427395,0.0144163,0.013528,0.0276054,0.0263053,0.0151035,0.0295279,0.0256803,0,0.0181133,0.0141927,0.0237872,0,0.0717643,0.027494,0.0115738,0.0163797,0.0285675,0.0137488,0,0,0,0,0,0,0.0509701
1904,0,0.0131826,0,0,0,0,0.0201652,0,0,0,0,0,0,0.0551874,0.0127064,0.0108495,0.021834,0,0,0.015052,0,0,0.0100652,0.0450083,0.0226469,0.021972,0.00582756,0.0264855,0.0278863,0.00708987,0.00612417,0.00486713,0.00977379,0.0106085,0.0088699,0.0328313,0.115984,0.0102671,0.0127629,0.0164833,0.0658867,0.0433093,0.0378433,0.0230278,0.0244818,0,0,0.0232629,0,0.0241736,0,0.0427673,0.0143877,0.0140739,0.0273736,0.0262443,0.0155057,0.0303437,0.0263612,0,0.0181416,0.0138205,0.0241038,0,0.071989,0.0274354,0.0113643,0.0163361,0.028379,0.0137263,0,0,0,0,0,0,0.0509387
1905,0,0.0131507,0,0,0,0,0.0200282,0,0,0,0,0,0,0.0543569,0.0127517,0.0116401,0.0214952,0,0,0.0150442,0,0,0.0100509,0.0447315,0,0.0218931,0.00629393,0.0260294,0.0278554,0.00731596,0.00657338,0.00518659,0.00978956,0.0103021,0.00903276,0.0330623,0.116197,0.0102015,0.012827,0.0163983,0.0660108,0.0432622,0.0381721,0.0228015,0.0244094,0,0,0.0231332,0,0.0242094,0,0.0429007,0.0144397,0.0146446,0.027235,0.0261276,0.0157617,0.0309969,0.0269109,0,0.0181214,0.013456,0.0243884,0,0.071469,0.0274051,0.0116842,0.0162785,0.0281885,0.013679,0,0,0,0,0,0,0.0508921
1906,0,0.0134868,0,0,0,0,0.0201617,0,0,0,0,0,0,0.0543205,0.0128394,0.0116749,0.0208618,0,0,0.0151944,0,0,0.00983755,0.0447761,0,0.0215006,0.00661703,0.0260191,0.027776,0.00719996,0.00679037,0.0054219,0.00963844,0.00960866,0.00887367,0.0329743,0.11622,0.0103173,0.0129695,0.0162606,0.0659154,0.0432576,0.0391568,0,0.0244953,0,0,0.0227213,0,0.0238992,0,0.0443945,0.0152844,0.0158681,0.0278186,0.0262762,0.0165039,0.0326577,0,0,0.0171036,0.0133407,0.0238097,0,0.070091,0.0272592,0.012285,0.0161785,0.0281798,0.013936,0,0,0,0,0,0,0.0508796
1907,0,0.0136186,0,0,0,0,0.0200239,0,0,0,0,0,0,0.0553156,0.0129419,0.0109261,0.0204064,0,0,0.0152696,0,0,0.00978286,0.0449205,0.0225709,0.021573,0.0062566,0.0256742,0.0276411,0.00692598,0.00626924,0.00524186,0.0094557,0.00941746,0.00861566,0.0327285,0.115488,0.0103722,0.0131143,0.0162147,0.065229,0.0432711,0.0398385,0,0.0245052,0,0,0.022583,0,0.0238601,0,0.044789,0.015546,0.0165385,0.0277402,0.0263348,0.0168091,0.033069,0,0,0.0172239,0.0132429,0.0239819,0,0.0690356,0.0270416,0.0123412,0.0161064,0.0279759,0.0139978,0,0,0,0,0,0,0.0508991
1908,0,0.0136764,0,0,0,0,0.0198271,0,0,0,0,0,0,0.054448,0.0130616,0.0115016,0.0202124,0,0,0.0153319,0,0,0.00972087,0.0448676,0,0.0219446,0.00663744,0.0253436,0.0274376,0.00713638,0.00676371,0.00546853,0.00920876,0.00921572,0.00873407,0.0328702,0.116281,0.0103535,0.0132745,0.0161906,0.0642671,0.0432871,0.0406265,0.0213738,0.0244257,0,0,0.0225891,0,0.0238637,0,0.0460903,0.0158652,0.017223,0.0276325,0.0263079,0.0172732,0.0335312,0,0,0.0173538,0.0129546,0.0242687,0,0.0670128,0.0269277,0.0122826,0.0160677,0.0277869,0.0139446,0,0,0,0,0,0,0.0509329
1909,0,0.0137444,0,0,0,0,0.0196437,0,0,0,0,0,0,0.053834,0.0131929,0.0115301,0.0199879,0,0,0.0154615,0,0,0.00965662,0.0445595,0,0.0223466,0.00690536,0.0251524,0.0271613,0.00713829,0.00702796,0.00560487,0.00910349,0.00926988,0.00867799,0.0328438,0.11727,0.0104139,0.0134381,0.0161103,0.0568263,0.0432802,0.0380267,0.0212495,0.0243794,0,0,0.0226074,0,0.0238564,0,0.0423295,0.0160862,0.0177605,0.0274917,0.0262685,0.0177716,0.0329142,0,0,0.0153493,0.0138688,0.0225616,0,0,0.0269051,0.0121558,0.0160962,0.0276459,0.0138995,0,0,0,0,0,0,0.0509531
1910,0,0.0139328,0,0,0,0,0.0194119,0,0,0,0,0,0,0.0553749,0.0132856,0.0107386,0.0197305,0,0,0.0156141,0,0,0.00971356,0.0450203,0.0222174,0.0222368,0.00621671,0.0250546,0.0271548,0.00688611,0.00631121,0.00531918,0.0092943,0.00928579,0.00834429,0.0325276,0.115731,0.0104698,0.013564,0.0160428,0.0593058,0.0433198,0.0426275,0.0211144,0.0244895,0,0,0.0224601,0,0.0237494,0,0.0508254,0.0160416,0.0185712,0.0276072,0.0263538,0.0179263,0.0338452,0,0,0.0175204,0.012341,0.0247085,0,0.0603283,0.026847,0.0121069,0.0161267,0.0272927,0.0140887,0,0,0,0,0,0,0.0510053
1911,0,0.0135301,0,0,0,0,0.0190502,0,0,0,0,0,0,0.0549952,0.013437,0.0115144,0.0200911,0,0,0.0155995,0,0,0.00995206,0.044547,0,0.0223226,0.00649573,0.0247542,0.0271855,0.00733897,0.00649178,0.00545886,0.00961495,0.00899089,0.00848452,0.0328676,0.115414,0.010401,0.0137029,0.0160301,0.0561881,0.0432503,0.0428075,0.021682,0.0243624,0,0,0.0224625,0,0.0237756,0,0.0516046,0.0151416,0.0184781,0.0270702,0.026203,0.0174011,0.0324757,0.0301865,0,0.0188397,0.0120364,0.0257348,0,0.0563948,0.0268166,0.0122776,0.0161532,0.0269164,0.0137782,0,0,0,0,0,0,0.0509467
1912,0,0.0135968,0,0,0,0,0.0189299,0,0,0,0,0,0,0.0556749,0.0135376,0.0108136,0.0199108,0,0,0.0157846,0,0,0.00993459,0.0445662,0.021998,0.0224556,0.00630622,0.0248095,0.0271117,0.0073248,0.00610197,0.0052733,0.00959034,0.00909517,0.00818903,0.0325842,0.11476,0.0105493,0.0138232,0.0159507,0.0528598,0.0432413,0.0434337,0.021522,0.0244342,0,0,0.0223521,0,0.0237079,0,0.053739,0.0152221,0.0188814,0.0271224,0.026233,0.0175733,0.032364,0.0305237,0,0.0191737,0.0118505,0.0259234,0,0.0520146,0.0267279,0.0121647,0.0160626,0.0267478,0.0138183,0,0,0,0,0,0,0.0509608
1913,0,0.0136977,0,0,0,0,0.0186921,0,0,0,0,0,0,0.0551382,0.0136582,0.0114186,0.0197883,0,0,0.0159969,0,0,0.00988124,0.044408,0,0.0224216,0.00653019,0.0247409,0.026879,0.00739557,0.00641917,0.00540172,0.00935947,0.00892931,0.00832291,0.0327473,0.115066,0.0105602,0.013944,0.0158737,0.0498467,0.0432778,0.0440739,0.0214136,0.0245607,0,0,0.022324,0,0.0236865,0,0.0554732,0.0153746,0.0191656,0.0272206,0.026289,0.0177566,0.0321831,0.0305439,0,0.0194994,0.0117311,0.026109,0,0.0476933,0.0267759,0.0120516,0.0159873,0.0265428,0.0139032,0,0,0,0,0,0,0.0510199
1914,0,0.0138332,0,0,0,0,0.0184626,0,0,0,0,0,0,0.055102,0.0139335,0.0113908,0.0196299,0,0,0.0162028,0,0,0.00978957,0.0443444,0,0.0225084,0.00669397,0.0246831,0.0266404,0.00735722,0.00653924,0.00547451,0.00921782,0.00885864,0.00828319,0.0327968,0.114996,0.0106407,0.0141982,0.0158498,0.0472284,0.0432808,0.0445716,0.0212734,0.0246395,0,0,0.0221407,0,0.0236213,0,0.0569031,0.0155064,0.0193044,0.0272365,0.0262975,0.0179675,0.032027,0.0305044,0,0.0198251,0.0116467,0.0263095,0,0.0436543,0.0268041,0.0121241,0.0159576,0.0263221,0.0139944,0,0,0,0,0,0,0.0510493
1915,0,0.01409,0,0,0,0,0.0181713,0,0,0,0,0,0,0.0563128,0.0143906,0.010474,0.0193086,0,0,0.016395,0,0,0.00972928,0.0445005,0.0215153,0.0226841,0.00622954,0.0246054,0.026502,0.00721132,0.00616059,0.00523009,0.00902457,0.00874735,0.00792985,0.0326546,0.114295,0.010797,0.0146594,0.0159872,0.044929,0.0433372,0.0448726,0.0211684,0.024756,0,0,0.0219776,0,0.0236198,0,0.0579582,0.0156119,0.0192607,0.0271329,0.0263372,0.0181099,0.0318238,0.0304333,0,0.0201262,0.0115925,0.026493,0,0.039805,0.0268969,0.0121689,0.0159741,0.0260268,0.0141766,0,0,0,0,0,0,0.0511172
1916,0,0.0143711,0,0,0,0,0.0177617,0,0,0,0,0,0,0.0569386,0.0152101,0.0102925,0.0191381,0,0,0.016538,0,0,0.00947574,0.0446156,0.0210459,0.0228214,0.00598662,0.024491,0.0260784,0.00729515,0.00612994,0.00509789,0.00890671,0.00849188,0.00777362,0.0325165,0.113352,0.0110023,0.0155198,0.016251,0.0425483,0.0434101,0.0449948,0.0210566,0.0248586,0,0,0.0222543,0,0.0235831,0,0.0588281,0.0156698,0.0190353,0.0270297,0.0263118,0.01814,0.0316098,0.0301438,0,0.0205029,0.0116319,0.0266464,0,0.0360745,0.0270675,0.0121162,0.0160218,0.0256499,0.0143823,0,0,0,0,0,0,0.0511959
1917,0,0.014654,0,0,0,0,0.0173364,0,0,0,0,0,0,0.0567233,0.0162679,0.0103078,0.0191484,0,0,0.0165718,0,0,0.00909048,0.0446729,0.0207351,0.0228655,0.00602004,0.0245016,0.0256457,0.00719934,0.00613113,0.00512252,0.00913407,0.00846598,0.00783383,0.0321891,0.112814,0.0113284,0.0166307,0.0166794,0.040123,0.0434064,0.0448705,0.0208764,0.0249236,0,0,0.0224628,0,0.0235102,0,0.0592393,0.0157629,0.0186501,0.0270754,0.0262135,0.0181154,0.0312926,0.0296815,0,0.0208882,0.0117321,0.0266458,0,0.0328141,0.0271786,0.0120771,0.0160291,0.0252444,0.0145808,0,0,0,0,0,0,0.051187
1918,0,0.0149329,0,0,0,0,0.0168658,0,0,0,0,0,0,0.0564383,0.0174949,0.01038,0.0192596,0,0,0.0166584,0,0,0.00875515,0.0447395,0.0205383,0.0229029,0.00626138,0.0246154,0.025482,0.00722171,0.00620797,0.0052067,0.0092395,0.00844499,0.00792321,0.0319372,0.113165,0.0117511,0.0178979,0.0172204,0.0377009,0.0433217,0.044665,0.0208017,0.0249075,0,0,0.0225675,0,0.02361,0,0.0597117,0.0158095,0.0182515,0.0272015,0.0262053,0.0180299,0.0309107,0.0291394,0,0.0211255,0.011826,0.0265122,0,0.0296573,0.027287,0.0120892,0.0160646,0.0247277,0.0147694,0,0,0,0,0,0,0.0510771
1919,0,0.0152629,0,0,0,0,0.0163668,0,0,0,0,0,0,0.0558499,0.019009,0.0110594,0.0193515,0,0,0.0168295,0,0,0.00841731,0.0447284,0,0.0228829,0.00691849,0.0247807,0.0250934,0.00766433,0.00684966,0.00559864,0.00911368,0.00836405,0.00809629,0.0323606,0.113878,0.0121992,0.0193996,0.0177329,0.0354506,0.0432794,0.0443171,0.0210011,0.0249515,0,0,0.0226748,0,0.0236623,0,0.0601468,0.0157596,0.017809,0.0273774,0.026155,0.0178916,0.0305353,0.0285244,0,0.021177,0.0120092,0.0262401,0,0.0261874,0.0274498,0.0121509,0.0160528,0.0240847,0.0150255,0,0,0,0,0,0,0.0510184
1920,0,0.0155522,0,0,0,0,0.0158372,0,0,0,0,0,0,0.0557883,0.0207995,0.0110918,0.0194315,0,0,0.016999,0,0,0.00806968,0.0447698,0,0.02291,0.00728436,0.0249205,0.0246189,0.00789587,0.00712259,0.00583792,0.00922956,0.008538,0.00815377,0.03258,0.114164,0.0128531,0.0211327,0.0182546,0.0331284,0.0433128,0.0436703,0.0212834,0.0250265,0,0,0.0227905,0,0.0237811,0,0.0600208,0.0155976,0.0171301,0.0274644,0.0260953,0.0177191,0.0300843,0.0276897,0,0.0210751,0.0122742,0.0258196,0,0.0228643,0.0274339,0.0122938,0.0160718,0.0234594,0.0152726,0,0,0,0,0,0,0.0510309
1921,0,0.01587,0,0,0,0,0.0153628,0,0,0,0,0,0,0.0556795,0.0225994,0.0111903,0.0197607,0,0,0.0171965,0,0,0.00809259,0.044813,0,0.0228824,0.007503,0.0253264,0.0242635,0.00800268,0.00732718,0.00602549,0.00932752,0.00870865,0.00824944,0.0327101,0.114246,0.0135783,0.022857,0.019173,0.0311534,0.0433675,0.0430591,0.0216872,0.02516,0,0,0.0228559,0,0.0239374,0,0.0596566,0.015511,0.0163951,0.0278395,0.0260111,0.0175425,0.0295588,0.0269188,0,0.0208525,0.012543,0.0253748,0,0.0204993,0.0274323,0.0124951,0.016146,0.0229295,0.0155514,0,0,0,0,0,0,0.0510814
1922,0,0.0161847,0,0,0,0,0.0153726,0,0,0,0,0,0,0.0554443,0.024115,0.0113823,0,0,0,0.0175664,0,0,0.00868272,0.0449867,0,0.0227958,0.00754233,0.0268526,0.0234917,0.00827237,0.00757639,0.00616738,0.0094576,0.00904623,0.00857328,0.0330072,0.114864,0.0143005,0.0243637,0.02052,0.0295167,0.043398,0.042261,0.0228925,0.025369,0,0,0.0227865,0,0.023949,0,0.0589182,0.015782,0.016069,0.0295748,0.0260815,0.0175092,0.0291752,0.0261981,0,0.0205311,0.0128793,0.0248837,0,0.0192966,0.0273602,0.0123031,0.0162263,0.0229615,0.0158695,0,0,0,0,0,0,0.0511469
1923,0,0.016446,0,0,0,0,0.0150325,0,0,0,0,0,0,0.0556159,0.0256768,0.0112166,0.020765,0,0,0.017851,0,0,0.00908228,0.0449848,0,0.0225453,0.00754879,0.0268798,0.023257,0.00821402,0.00763153,0.00624552,0.00921488,0.00893724,0.00847065,0.0329048,0.114727,0.0152481,0.0257917,0.0214124,0.0278658,0.0434269,0.0412765,0.0230063,0.0253544,0,0,0.022861,0,0.0240519,0,0.0580149,0.0153942,0.0154365,0.0294172,0.0258342,0.0170252,0.0284394,0.0252752,0,0.0202954,0.0132744,0.0243505,0,0.0180854,0.0271174,0.0122865,0.0163244,0.0222646,0.0160857,0,0,0,0,0,0,0.0511186
1924,0,0.0166177,0,0,0,0,0.0149659,0,0,0,0,0,0,0.0554663,0.0272426,0.01128,0.0211515,0,0,0.0179723,0,0,0.00940659,0.0449342,0,0.0224153,0.00785806,0.0270798,0.0227307,0.00823538,0.00769404,0.00630549,0.00919779,0.00900583,0.00853385,0.0329438,0.115073,0.0158278,0.0273306,0.0215754,0.0266122,0.0434358,0.0402113,0.0232325,0.025486,0,0,0.0228967,0,0.0241177,0,0.0568686,0.0153373,0.014767,0.02956,0.0258308,0.0166022,0.0276881,0.0243773,0,0.0198687,0.0139306,0.0237237,0,0.0171333,0.0269554,0.0123638,0.0163812,0.0219615,0.0162531,0,0,0,0,0,0,0.0511244
1925,0,0.0167163,0,0,0,0,0.0151474,0,0,0,0,0,0,0.0560257,0.0284109,0.01067,0.0221806,0,0,0.0180724,0,0,0.0102076,0.0448795,0.0209956,0.0223111,0.00776497,0.0273766,0.0214162,0.00794258,0.00737837,0.00612887,0.00956187,0.00929908,0.00844469,0.0327132,0.114951,0.0158059,0.0287752,0.0215798,0.025475,0.0434271,0.0389316,0.0233848,0.0256376,0,0,0.0225976,0,0.0239498,0,0.0552899,0.0152374,0.0140134,0.0297927,0.0260013,0.0161727,0.0269524,0.0234491,0,0.0193331,0.0147262,0.0231521,0,0.0160777,0.0268905,0.0124107,0.0163884,0.0217898,0.0163608,0,0,0,0,0,0,0.051166
1926,0,0.0167604,0,0,0,0,0.0153913,0,0,0,0,0,0,0.0558379,0.0292495,0.0108574,0.0230392,0,0,0.0182974,0,0,0.0109257,0.044671,0.0211563,0.0223064,0.00781911,0.0276054,0.020047,0.0078119,0.0074536,0.00623111,0.00978823,0.00946635,0.00857231,0.0327929,0.114973,0.0155047,0.0299751,0.0214228,0.0241376,0.0434052,0.0375191,0.0235986,0.0257271,0,0,0.0221885,0,0.0237051,0,0.053499,0.015178,0.0133037,0.0300607,0.0260936,0.0156179,0.0261965,0.0223952,0,0.0188305,0.015585,0.0223165,0,0.0147668,0.026754,0.0124279,0.0163498,0.0216816,0.0164231,0,0,0,0,0,0,0.0511716
1927,0,0.0168292,0,0,0,0,0.0158507,0,0,0,0,0,0,0.0555746,0.0297303,0.0108174,0.0234652,0,0,0.018552,0,0,0.0116754,0.0445361,0.0209204,0.0223372,0.00781973,0.0278081,0.0183956,0.00781137,0.00761564,0.00631648,0.0100207,0.00964038,0.00868668,0.0328497,0.114965,0.0150135,0.0308977,0.0213268,0.0226829,0.0433561,0.0358922,0.0239237,0.0258703,0,0,0.0216875,0,0.0233999,0,0.0514455,0.0151407,0.0126697,0.0302514,0.0262375,0.0151274,0.0255093,0.0214376,0,0.0183095,0.0164948,0.0212723,0,0.0132273,0.0264832,0.012288,0.0162688,0.021651,0.0165215,0,0,0,0,0,0,0.0511714
1928,0,0.0168768,0,0,0,0,0.016268,0,0,0,0,0,0,0.0554935,0.0302468,0.0107541,0.0234522,0,0,0.0187627,0,0,0.0121458,0.0444852,0.0207294,0.0223792,0.00775234,0.0280389,0.0170957,0.00779215,0.00793041,0.00631025,0.010056,0.00970979,0.0087286,0.0329079,0.114896,0.0147192,0.0317207,0.0208856,0.0207324,0.0432958,0.0342101,0.0243379,0.0259112,0,0,0.0213143,0,0.0232046,0,0.049533,0.0150517,0.0119449,0.0304044,0.0263054,0.0146974,0.0248547,0.0205273,0,0.0178794,0.0173599,0.0203057,0,0.0117307,0.0261576,0.0122265,0.0162106,0.0215745,0.016565,0,0,0,0,0,0,0.0511163
1929,0,0.016957,0,0,0,0,0.0164059,0,0,0,0,0,0,0.0553565,0.0308943,0.0107974,0.0236384,0,0,0.0189431,0,0,0.0124324,0.0444665,0.0207859,0.0222067,0.00764482,0.028213,0.0156921,0.00778201,0.00851329,0.00631038,0.009919,0.00981757,0.00873985,0.0329922,0.115324,0.0144665,0.0326448,0.0202443,0.0186883,0.043293,0.0324482,0.0248337,0.0259157,0,0,0.0211332,0,0.0230787,0,0.0474737,0.0149583,0.011144,0.0304695,0.0262447,0.0142893,0.0242144,0.0195482,0,0.017389,0.0182101,0.0194938,0,0.0103729,0.0260892,0.0121497,0.0161999,0.0214149,0.0165912,0,0,0,0,0,0,0.0511037
1930,0,0.0171354,0,0,0,0,0.0165454,0,0,0,0,0,0,0.0550892,0.0315989,0.010909,0.0238226,0,0,0.0190414,0,0,0.0125589,0.0444686,0.020957,0.0222211,0.00772733,0.0284738,0.0143995,0.00786268,0.00814442,0.00640023,0.00950831,0.00989426,0.00876602,0.033057,0.116156,0.0141088,0.0336387,0.0195676,0.0167328,0.043329,0.0305185,0.0253288,0.0260251,0,0,0.0209416,0,0.0227102,0,0.0450111,0.0148877,0.0103683,0.0306236,0.0264441,0.0139158,0.0236681,0.0185765,0,0.0167604,0.0191022,0.0185437,0,0.00902082,0.0259795,0.0120282,0.0162059,0.021356,0.0167192,0,0,0,0,0,0,0.0511268
1931,0,0.0172992,0,0,0,0,0.0167967,0,0,0,0,0,0,0.0550634,0.0317954,0.0110653,0.0233596,0,0,0.0190903,0,0,0.0129546,0.0444356,0.0209712,0.0224187,0.00788505,0.0287502,0.013146,0.00789408,0.00795638,0.00651455,0.00942093,0.0100407,0.00885791,0.0331613,0.116157,0.0135713,0.0341394,0.01933,0.0147853,0.043369,0.0283714,0.025896,0.02624,0,0,0.0206088,0,0.0223711,0,0.0421197,0.0147852,0.00967204,0.0308596,0.0267389,0.0135879,0.0231568,0.017596,0,0.0160158,0.0200073,0.0174227,0,0.00774503,0.0257456,0.0118631,0.0161411,0.0214369,0.0168596,0,0,0,0,0,0,0.0511893
