Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,x71,x72,x73,,x77
1462,0.0341062,0,0,0,0,0.0177293,0,0,0,0.0351444,0,0.0119082,0.0424758,0,0,0.0417834,0,0.020429,0.0255137,0.0429253,0,0.00928702,0.0135915,0.018396,0.0330748,0.00857505,0.00471117,0.0115678,0.0121728,0.0110256,0.00642561,0.027393,0.0352749,0.023904,0.0207205,0.0152407,0.0369481,0.0432846,0.0675297,0,0.030515,0,0,0.0181989,0,0.045615,0.0147894,0.0804632,0,0.0369018,0,0.00975367,0.0252571,0,0.137941,0.0803538,0.0709215,0.0950314,0,0,0.0927107,0.0283628,0.0184112,0,0.012923,0.00528583,0.032202,0,0,0,0,0,0,0,0
1463,0.0270036,0,0,0,0,0.0151206,0,0,0,0,0,0.0142286,0.0373707,0,0,0.0439632,0,0.021301,0.0263589,0.0441675,0,0.00957836,0.0115006,0.0208436,0.0266799,0.00551684,0.00244061,0.00795738,0.0122974,0.0130762,0.00789953,0.0265397,0.036732,0.0277135,0.0208187,0.0146397,0.0353193,0.0433258,0.0608113,0,0.0234962,0,0,0.0155539,0,0.0458314,0.012144,0.0722416,0,0.0245967,0,0.0123249,0.0205244,0,0.147437,0.0748318,0.0634653,0.0879719,0.0811047,0.0721113,0.0853609,0.030663,0.0141691,0.00801363,0.0112097,0.00262534,0.024039,0,0,0,0,0,0,0,0
1464,0.0268815,0,0,0,0,0.0152636,0,0,0,0,0,0.0145147,0.0367046,0,0,0.0431243,0,0.0215306,0.0259414,0.0437867,0,0.00965575,0.0127389,0.0199305,0.0266623,0.005871,0.00264393,0.00883668,0.0124416,0.0131518,0.00796452,0.0265348,0.0347649,0.0271721,0.0211582,0.014363,0.0386856,0.0433131,0.0613439,0,0.0234939,0,0,0.0158611,0,0.045908,0.0122624,0.071645,0,0.0242388,0,0.0118408,0.0207618,0,0.147815,0.0746555,0.062677,0.0879226,0.0812733,0.0728169,0.0854518,0.0335789,0.0144598,0.00701828,0.0113163,0.00279499,0.0238834,0,0,0,0,0,0,0,0
1465,0.0267716,0,0,0,0,0.0152963,0,0,0,0,0,0.0142932,0.0361086,0,0,0.042795,0,0.0216667,0.0257848,0.0434671,0,0.00985852,0.0139681,0.0192979,0.0264811,0.0062007,0.00386045,0.00985371,0.012713,0.0129785,0.00768563,0.0264651,0.0327203,0.027038,0.0213116,0.0144017,0.0410892,0.0433191,0.061489,0,0.0234087,0,0,0.0159534,0,0.0459426,0.0123059,0.0713433,0,0.0242515,0,0.0115314,0.0208308,0,0.147896,0.0745217,0.0622836,0.0879188,0.0812796,0.0725911,0.0855173,0.0358088,0.0145152,0.00749899,0.0113655,0.00293804,0.0235772,0,0,0,0,0,0,0,0
1466,0.0266532,0,0,0,0,0.0153532,0,0,0,0,0,0.0133966,0.0351627,0,0,0.042551,0,0.0216954,0.0256349,0.0431736,0,0.0101261,0.0148823,0.0186505,0.0262595,0.0066036,0.00536301,0.0109332,0.0133022,0.012744,0.00752429,0.0267306,0.0308729,0.026976,0.0213277,0.0143471,0.0432605,0.0433614,0.0616548,0,0.023359,0,0,0.0160479,0,0.0459505,0.0123063,0.0709137,0,0.0240773,0,0.0112705,0.0209247,0,0.147765,0.0744578,0.062093,0.0880831,0.0811816,0.0721533,0.0856228,0.0381759,0.0145929,0.00839915,0.0112313,0.00319286,0.0232848,0,0,0,0,0,0,0,0
1467,0.027332,0,0,0,0,0.0170881,0,0,0,0,0,0,0.0316122,0,0,0.0417396,0,0.0216395,0.0246101,0.0431803,0,0.0124713,0.0130078,0.0148104,0.0273129,0.00641033,0.00483848,0.00976113,0.0123878,0.0125521,0.006488,0.027501,0.0303307,0.0263044,0.0213973,0.0141252,0.034138,0.0450718,0.0523778,0.0529995,0.024079,0,0,0.016228,0,0.0439245,0.014159,0.0680736,0,0.0230656,0,0.00783299,0.0219584,0,0.155879,0.0586693,0.0510806,0.0709669,0.0665535,0.0526625,0.0710086,0.0196421,0.0158184,0,0.0147166,0.00496524,0.0234539,0,0,0,0,0,0,0,0
1468,0.026429,0,0,0,0,0.0153364,0,0,0,0,0,0,0.0323248,0,0,0.042028,0,0.02192,0.0252419,0.0422845,0,0.0112754,0.0140011,0.0173446,0.0260832,0.00722091,0.00627841,0.0104849,0.0134633,0.0133737,0.00726294,0.028869,0.0291309,0.026654,0.0216592,0.014028,0.0455456,0.0432907,0.0611023,0,0.0231512,0,0,0.0156589,0,0.0458268,0.0120247,0.0702139,0,0.0239215,0,0.0103722,0.0209522,0,0.148127,0.0738653,0.0618369,0.0880527,0.0808982,0.0724768,0.0853958,0.0403998,0.0142885,0.00759957,0.0109773,0.00387413,0.0228933,0,0,0,0,0,0,0,0
1469,0.0262232,0,0,0,0,0.0153214,0,0,0,0,0,0,0.030657,0,0,0.0419341,0,0.0221008,0.0250958,0.0416667,0,0.011644,0.0148658,0.0160958,0.0259737,0.00781312,0.00706324,0.0113001,0.0137375,0.0133557,0.00717125,0.0291992,0.0268415,0.0266199,0.0217871,0.0139001,0.0470955,0.0432179,0.0611387,0.052632,0.0228908,0,0,0.0150764,0,0.0457766,0.0118548,0.0685851,0,0.0229357,0,0.0100936,0.0206503,0,0.149103,0.0729234,0.0605527,0.0876637,0.0808142,0.0723661,0.0850596,0.0424407,0.0139101,0,0.0115003,0.00427961,0.0226699,0,0,0,0,0,0,0,0
1470,0.0262005,0,0,0,0,0.0152832,0,0,0,0,0,0,0.0311824,0,0,0.0416213,0,0.0218424,0.0250867,0.0412155,0,0.0115684,0.015509,0.0167377,0.0259251,0.00791385,0.00716603,0.0121903,0.0141453,0.0134209,0.00722204,0.0297965,0.0253866,0.0262852,0.0215527,0.014122,0.0473441,0.0434598,0.0610807,0,0.0230633,0,0,0.016086,0,0.0461217,0.0120996,0.0692408,0,0.0242675,0,0.00988534,0.0209494,0,0.148511,0.0731392,0.060861,0.0879404,0.0808786,0.0722729,0.0853938,0.0426425,0.0143208,0.00874813,0.0106846,0.00479681,0.0228679,0,0,0,0,0,0,0,0
1471,0.026354,0,0,0,0,0.0156789,0,0,0,0,0,0.0129612,0.0295568,0,0,0.0414389,0,0.0216097,0.0250785,0.0406849,0,0.0115439,0.0188071,0.0151081,0.0260114,0.00886706,0.00988563,0.0152963,0.0150243,0.0123342,0.00683527,0.0290463,0.0207183,0.0261166,0.0212195,0.014247,0.0489322,0.0433951,0.0611792,0.0552871,0.0232355,0,0,0.0154474,0,0.0460991,0.0118624,0.0674076,0,0.0230832,0,0.0098366,0.0209218,0,0.149301,0.0720983,0.0598601,0.0879422,0.0807773,0.0724847,0.0851703,0.0446413,0.0139217,0,0.0114423,0.00524259,0.0227775,0,0,0,0,0,0,0,0
1472,0.0259429,0,0,0,0,0.0155334,0,0,0,0,0,0.0123178,0.0292542,0,0,0.0411094,0,0.0214352,0.0248349,0.0404689,0,0.0116009,0.0188615,0.0155067,0.0256335,0.00852446,0.0101697,0.0154323,0.0148831,0.0119333,0.00668274,0.0293297,0.0180928,0.0259502,0.0211103,0.0141124,0.0521551,0.0433928,0.0608687,0.0562855,0.0227502,0,0,0.0162936,0,0.0463011,0.0119824,0.0673758,0,0.023347,0,0.0101117,0.0205441,0,0.149416,0.0719288,0.0597832,0.0879656,0.0805763,0.0723229,0.0850882,0.0486502,0.0138816,0.0105876,0.0107488,0.00542245,0.0222873,0,0,0,0,0,0,0,0
1473,0.0260688,0,0,0,0,0.0155915,0,0,0,0,0,0,0.030599,0,0,0.0411649,0,0.0215394,0.0249206,0.0404113,0,0.011896,0.0181841,0.0166471,0.0256221,0.0081485,0.00938617,0.0149134,0.0146223,0.0121189,0.00657462,0.0299083,0.0188747,0.0258989,0.0212957,0.0141248,0.0501261,0.0432354,0.0604238,0,0.0231327,0,0,0.016247,0,0.0462705,0.012204,0.0692756,0,0.0251288,0,0.010025,0.0209625,0,0.14826,0.0726433,0.0608067,0.0882345,0.0805644,0.0722166,0.0853855,0.0461914,0.0139254,0.00801177,0.0108807,0.00605624,0.0224307,0,0,0,0,0,0,0,0
1474,0.029731,0,0,0,0,0.0184477,0,0,0,0,0,0.0133513,0.0302146,0,0,0.0397293,0,0.0213098,0.0238017,0.0406894,0,0.0130176,0.0221955,0.0124642,0.0287817,0.0102432,0.0128481,0.0185477,0.0159864,0.0122599,0.00566339,0.0294829,0.0176726,0.0238738,0.0214982,0.014213,0.0406836,0.0451603,0.0552085,0,0.0269239,0,0,0.0182591,0,0.0442268,0.0154781,0.0692339,0,0.0282189,0,0.00688636,0.0244732,0,0.152609,0,0,0.0744728,0.0694759,0.0554616,0.0743515,0.0297951,0.0171786,0.0073998,0.0145162,0.00824809,0.0258881,0,0,0,0,0,0,0,0
1475,0.0267223,0,0,0,0,0.0161188,0,0,0,0,0,0.0125638,0.0306156,0,0,0.0409504,0,0.0217201,0.0249301,0.0410033,0,0.0121011,0.0227512,0.0162674,0.0258306,0.0103962,0.0136103,0.0190515,0.0164195,0.0125868,0.00622391,0.0298675,0.017624,0.0255845,0.0216112,0.0141434,0.0476728,0.0431986,0.0598404,0,0.0242106,0,0,0.0163477,0,0.0460529,0.0125693,0.0696631,0,0.0255511,0,0.00985181,0.02203,0,0.147711,0.0724662,0.0610815,0.0883607,0.0802533,0.0719958,0.0853364,0.0434467,0.01423,0,0.0115705,0.00704813,0.022901,0,0,0,0,0,0,0,0
1476,0.0272183,0,0,0,0,0.0164887,0,0,0,0,0,0.0125601,0.0307001,0,0,0.0404661,0,0.021794,0.0247805,0.0413904,0,0.0121399,0.0234743,0.016539,0.0259208,0.011119,0.0143642,0.0199858,0.0170317,0.0132696,0.00650526,0.0303431,0.0180936,0.0252013,0.0217776,0.0141014,0.0470047,0.0433502,0.0597699,0,0.0249165,0,0,0.0175317,0,0.0461425,0.012826,0.0693452,0,0.0256345,0,0.0101269,0.0229995,0,0.148584,0.072153,0.0601779,0.08801,0.079912,0.0715914,0.0851571,0.043362,0.0148938,0.0107251,0.0107787,0.00767293,0.0230884,0,0,0,0,0,0,0,0
1477,0.0272908,0,0,0,0,0.0163907,0,0,0,0,0,0.0131071,0.0303345,0,0,0.0400827,0,0.021785,0.0247293,0.0416596,0,0.0122563,0.024204,0.0166977,0.0260313,0.0120805,0.0151581,0.0209776,0.0177338,0.0140793,0.00692066,0.0308689,0.0186174,0.0249133,0.0218182,0.0141458,0.0466723,0.0431898,0.0596714,0,0.025145,0,0,0.0172634,0,0.0461768,0.012937,0.0692188,0,0.0257837,0,0.0102455,0.0230767,0,0.148937,0.0719459,0.0597355,0.0878905,0.0798661,0.0716628,0.0851334,0.0431807,0.0148074,0,0.0115258,0.00786623,0.0232452,0,0,0,0,0,0,0,0
1478,0.027715,0,0,0,0,0.0166682,0,0,0,0,0,0.0136398,0.029502,0,0,0.0397972,0,0.0218071,0.0246483,0.0418313,0,0.0125333,0.0247181,0.017001,0.0261741,0.0130976,0.0159792,0.0217036,0.0183303,0.0149252,0.00730524,0.0313856,0.0189864,0.0247071,0.0219701,0.0141399,0.0466031,0.0432481,0.0595131,0,0.0256301,0,0,0.0178905,0,0.046297,0.0131864,0.0689944,0,0.0257292,0,0.0104699,0.0236811,0,0.148993,0.0718171,0.0593265,0.0878189,0.0798698,0.0716798,0.0851295,0.0430194,0.0151191,0.00740376,0.0109019,0.00842373,0.0235008,0,0,0,0,0,0,0,0
1479,0.026274,0,0,0,0,0.015738,0,0,0,0,0,0.013216,0.0282671,0,0,0.0387396,0,0.0217016,0.0240264,0.0416238,0,0.0130335,0.0242377,0.0168943,0.0250384,0.0137812,0.0161345,0.0216177,0.0185026,0.01546,0.00783459,0.0322058,0.0187008,0.0242215,0.0220262,0.0140446,0.043832,0.0431024,0.0593534,0,0.0249596,0,0,0.0180927,0,0.0463642,0.0138543,0.0687736,0,0.0257811,0,0.0101681,0.0232857,0,0.148878,0.071703,0.0590913,0.0877248,0.079731,0.0714135,0.0850712,0.0397986,0.0151976,0,0.011602,0.00898956,0.0225241,0,0,0,0,0,0,0,0
1480,0.0265789,0,0,0,0,0.0160428,0,0,0,0,0,0.0132554,0.0275822,0,0,0.038508,0,0.0216583,0.0239148,0.041488,0,0.0135134,0.024793,0.0171687,0.0252149,0.0148516,0.0170781,0.0224196,0.0188911,0.0159117,0.00809527,0.0324813,0.0186858,0.0240179,0.0221116,0.0140808,0.0413708,0.0433315,0.0591065,0,0.0254277,0,0,0.0192087,0,0.0465216,0.014335,0.0686822,0,0.025747,0,0.0103178,0.0237669,0,0.148928,0.0716818,0.0593432,0.0877021,0.079475,0.0712395,0.0849997,0.036811,0.0156966,0.0107292,0.0107576,0.00973472,0.0226698,0,0,0,0,0,0,0,0
1481,0.0268471,0,0,0,0,0.0162269,0,0,0,0,0,0.0131867,0.0269583,0,0,0.0382966,0,0.0216147,0.0238984,0.0410968,0,0.0140052,0.0252095,0.0172504,0.0254627,0.0157528,0.0177848,0.0230634,0.0191521,0.0163001,0.00832391,0.0324828,0.0183391,0.0237634,0.0221707,0.0141511,0.0383178,0.043363,0.0589387,0,0.0256697,0,0,0.0196181,0,0.046579,0.0145695,0.0687817,0,0.025856,0,0.0102617,0.0239905,0,0.149654,0.071845,0.0599501,0.0879844,0.0794577,0.0714339,0.0851373,0.0330332,0.0158129,0.0107832,0.0108675,0.0104108,0.0230752,0,0,0,0,0,0,0,0
1482,0.027052,0,0,0,0,0.0164715,0,0,0,0,0,0.0130932,0.0262822,0,0,0.0383589,0,0.0215008,0.024037,0.0403994,0,0.0146333,0.0253782,0.0170934,0.0256836,0.0163046,0.0181955,0.0233163,0.019322,0.0166497,0.00839225,0.0323272,0.0181703,0.0236905,0.0221698,0.0143132,0.0342222,0.0433519,0.0584385,0,0.0258037,0,0,0.019793,0,0.0465575,0.0146137,0.0688439,0,0.0259047,0,0.0102318,0.0239528,0,0.150447,0.0720052,0.0608,0.0882813,0.0795071,0.0713175,0.0851892,0.0282556,0.0156769,0.00945004,0.0108806,0.0111383,0.0233212,0,0,0,0,0,0,0,0
1483,0.0323727,0,0,0,0,0.0188305,0,0,0,0,0,0.014831,0.028298,0,0,0.0351368,0,0.02083,0.022883,0.0378643,0,0.0149495,0.0273296,0.0147537,0.0305394,0.0182503,0.0200578,0.0250768,0.0212584,0.0192671,0.010054,0.0338387,0.020575,0.0195845,0.022327,0.0145351,0.0328675,0.0432424,0.063633,0,0.0305773,0,0,0.0218544,0,0.0465629,0.0167346,0.0732079,0,0.0341368,0,0.0117269,0.0267331,0,0.138871,0.0750316,0.0656984,0.0934846,0,0.0757757,0.090556,0.0235714,0.0183141,0,0.0123017,0.0136147,0.0294266,0,0,0,0,0,0,0,0
1484,0.0129369,0,0,0,0,0.0142386,0,0,0,0,0,0.00631571,0.00743179,0,0,0.0413103,0,0.0237638,0.0250279,0.0446964,0,0.0160794,0.0156354,0.01562,0.0180307,0.010958,0.0133214,0.0145072,0.012328,0.0095512,0.00496412,0.0278444,0.0112008,0.0317252,0.0233104,0.0129096,0.00419284,0.0429033,0.0133568,0,0.0127858,0,0,0.0128781,0,0.0463523,0.00928939,0.042762,0,0.016536,0,0.018004,0.0131024,0,0,0.00641109,0.00373012,0.0160676,0.0397425,0.0126622,0.0168939,0.00621533,0.00602486,0,0.00941008,0.0114008,0.00580829,0,0,0,0,0,0,0,0
1485,0.0126003,0,0,0,0,0.0140376,0,0,0,0,0,0.00349527,0.00272248,0,0,0.0412218,0,0.0238356,0.0250153,0.0438539,0,0.0182097,0.00339855,0.0126969,0.0180092,0.00558951,0.00732688,0.00433959,0.00618179,0.00711202,0.00436846,0.0287388,0.00972422,0.0317519,0.0234463,0.0129093,0.0050029,0.0428436,0.0127239,0,0.0126036,0,0,0.0126389,0,0.0463042,0.00907219,0.0409563,0,0.0185686,0,0.0155033,0.0123467,0,0,0.008679,0.0059935,0.0156582,0.0378213,0.0115481,0.0164013,0.00729336,0.00528056,0,0.00931794,0.0116334,0.00620304,0,0,0,0,0,0,0,0
1486,0.0126295,0,0,0,0,0.0143224,0,0,0,0,0,0.00508201,0.0017093,0,0,0.0411163,0,0.0238548,0.0250045,0.0439137,0,0.0186264,0.00620099,0.0119033,0.0178931,0.00524903,0.00842304,0.00611729,0.00610361,0.00750977,0.00462619,0.0289941,0.0106076,0.0317753,0.0235282,0.0130189,0.00270314,0.0427669,0.0105548,0,0.0125925,0,0,0.012857,0,0.0462061,0.00904962,0.0405534,0,0.0190183,0.00744784,0.0150235,0.0120706,0,0,0.00787615,0.00458867,0.0132696,0.0379094,0.0106705,0.0137358,0.0073452,0.00497301,0,0.00936457,0.0120296,0.00646164,0,0,0,0,0,0,0,0
1487,0.0134194,0,0,0,0,0.0148284,0,0,0,0,0,0.0104133,0.00482538,0,0,0.0402044,0,0.023473,0.0246772,0.0425124,0,0.0187057,0.0148767,0.0126306,0.0179599,0.0059588,0.0139606,0.0125497,0.0104108,0.0110711,0.00789832,0.031948,0.0169729,0.0301522,0.0234609,0.0132794,0.0240379,0.0427008,0.0249982,0,0.0137925,0,0,0.0135601,0,0.0461037,0.00967717,0.0410864,0,0.0107765,0.00977984,0.0133074,0.0132365,0,0,0.00869647,0.00975371,0.0249764,0,0.0255481,0.026398,0.0221276,0.00549246,0,0.00954578,0.0129366,0.00706936,0,0,0,0,0,0,0,0
1488,0.0121027,0,0,0,0,0.014548,0,0,0,0,0,0.0107026,0.000623807,0,0,0.0409138,0,0.0239568,0.0248565,0.0443285,0,0.0192379,0.0177058,0.0112252,0.0176186,0.00825835,0.0159178,0.0152702,0.0101329,0.0109108,0.00585677,0.0301512,0.0192851,0.0320031,0.0237608,0.0131297,0.00589988,0.0426841,0.0110659,0,0.0128094,0,0,0.0130058,0,0.0461322,0.00908288,0.0407278,0,0.0190635,0.0102374,0.0144283,0.011932,0,0,0.00939512,0.00633675,0.0143281,0.0389577,0.0112673,0.0152143,0.0096687,0.00379428,0,0.00904772,0.0130061,0.00624761,0,0,0,0,0,0,0,0
1489,0.012072,0,0,0,0,0.014717,0,0,0,0,0,0.0112315,0.000586498,0,0,0.0407923,0,0.0240544,0.0248426,0.0447888,0,0.018989,0.0180551,0.0110551,0.0175948,0.00873423,0.015978,0.0158097,0.0102761,0.0109602,0.00594334,0.0301727,0.0211816,0.0320752,0.0239395,0.0131043,0.00528181,0.0428114,0.0113006,0,0.0131058,0,0,0.0130567,0,0.0463141,0.00931373,0.040876,0,0.0188327,0.0102747,0.0143158,0.0117458,0,0,0.00911798,0.0062005,0.0147358,0.0381992,0.0114976,0.0157041,0.0095364,0.00378551,0,0.00923972,0.0134205,0.00607405,0,0,0,0,0,0,0,0
1490,0.0121417,0,0,0,0,0.0149028,0,0,0,0,0,0.0115451,0.000724016,0,0,0.0407045,0,0.0242178,0.0248541,0.0450957,0,0.0186898,0.0182831,0.0109315,0.0176282,0.00906056,0.0162858,0.0161724,0.0103521,0.0111256,0.00603017,0.0303254,0.0230695,0.032128,0.0241591,0.0131429,0.00497929,0.0428688,0.0114208,0,0.0134553,0,0,0.0132904,0,0.0463814,0.00950304,0.0409309,0,0.0187144,0.0103676,0.0142529,0.0115735,0,0,0.00899011,0.00626989,0.0149406,0.0377845,0.0117548,0.0160714,0.0106087,0.00384509,0,0.00939981,0.0138322,0.00587828,0,0,0,0,0,0,0,0
