Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,LTHIP,x78,,x79,x80,x75
1450,0.0532564,0,0,0,0,0.0351495,0,0,0,0,0,0,0.0359627,0.0327236,0,0.00402128,0,0,0.0664046,0,0.029861,0.0430412,0.0450411,0,0.0188841,0.0206332,0.0138546,0.0760587,0,0.0197319,0.0142347,0.0101147,0.0115346,0.0131717,0.0377861,0,0.0682518,0,0.0180127,0,0.0344331,0,0,0.0432341,0,0,0.0241527,0,0.0376226,0.0199459,0.0412179,0,0.0123533,0.00494737,0.010475,0.0343534,0,0,0,0.00793633,0.0340379,0,0.0421113,0.0417925,0,0.0188174,0,0.0118946,0.0260994,0.0415021,0,0,0,0,0,0,0,0,0,0
1451,0.0532482,0,0,0,0,0.0352062,0,0,0,0,0,0,0.0358924,0.0331412,0,0,0,0,0.0667503,0,0.0302114,0.0437772,0.0452283,0,0.0193562,0.020915,0.0128967,0.0762888,0,0.0196306,0.0143462,0.00989867,0.0120998,0.0128406,0.0373472,0,0.0680922,0,0.0185328,0.199933,0.0338475,0,0.0157903,0.0429485,0,0,0.02502,0,0.0369971,0.0209235,0.0405878,0,0.0136962,0.00718135,0.00990517,0.0338149,0.00577027,0,0,0.011639,0.0263562,0,0.032572,0.0286847,0,0.0185981,0,0.0122759,0.0263093,0.0416101,0,0,0,0,0,0,0,0,0,0
1452,0.0420716,0,0,0,0,0.0303011,0,0,0,0,0,0,0.035887,0.0333924,0,0.00375658,0,0,0.0516115,0,0.0329174,0.0336545,0.0449558,0,0.0188979,0.0206409,0.0134907,0.0596132,0,0.0196525,0.01424,0.0102869,0.0126095,0.0133524,0.0379713,0,0.0544065,0,0.0144637,0,0.0331617,0,0,0.0348469,0,0,0.0244548,0,0.0362931,0.021114,0.0405924,0,0.0120688,0.00445866,0.0101114,0.0316558,0,0,0,0.00839673,0.0345545,0,0.0424862,0.042575,0,0.0163619,0,0.0123015,0.0221627,0.0312677,0,0,0,0,0,0,0,0,0,0
1453,0.0346235,0,0,0,0,0.0262739,0,0,0,0,0,0,0.0361295,0.0337209,0,0.0032034,0,0,0.0423419,0,0.0343712,0.0274832,0.0447749,0,0.0190934,0.0207594,0.0124245,0.0497341,0,0.0195645,0.0144119,0.0103762,0.0125315,0.0133142,0.0379864,0,0.0460136,0,0.0122748,0,0.0324341,0,0,0.0286808,0,0,0.0245565,0,0.0356975,0.0221204,0.0400495,0.0384298,0.0115742,0.0016537,0.00899628,0.027734,0,0,0,0,0.0249759,0,0.0281535,0.0285886,0.0444581,0.0141438,0,0.0122445,0.0193044,0.0249926,0,0,0,0,0,0,0,0,0,0
1454,0.0278465,0,0,0,0,0.022738,0,0,0,0,0,0,0.0360994,0.034222,0,0.00288193,0,0,0.0336146,0,0.0357515,0.0213971,0.0443738,0,0.0196026,0.0207769,0.0113266,0.0408656,0,0.0194895,0.0145698,0.0105453,0.0126434,0.0134387,0.0381954,0,0.0383063,0,0.0103794,0.0524822,0.0321346,0,0.0159451,0.0232224,0,0,0.0246662,0,0.0351606,0.022194,0.0400218,0,0.0102608,0.0068582,0.00764857,0.0244201,0,0.00614195,0,0.0121423,0.0278163,0,0.0321653,0.0313264,0.0420501,0.0124847,0.0184386,0.0117061,0.016832,0.0193171,0,0,0,0,0,0,0,0,0,0
1455,0.0258769,0,0,0,0,0.0211658,0,0,0,0,0,0,0.0360198,0.034646,0,0.00288317,0,0,0.0311283,0,0.0359244,0.0197724,0.0445237,0,0.0196746,0.0209498,0.0109939,0.0378691,0,0.0196757,0.0148102,0.010708,0.0128169,0.0135404,0.0383618,0,0.0356967,0,0.0102543,0,0.0319783,0,0.0163356,0.0212631,0,0,0.0250406,0,0.035172,0.0222003,0.0400198,0,0.0101769,0.00697783,0.00733516,0.0221066,0,0.00605273,0,0.0122807,0.0263281,0,0.0298273,0.0288296,0.0579918,0.0111132,0,0.0111349,0.0155693,0.0177174,0,0,0,0,0,0,0,0,0,0
1456,0.0233377,0,0,0,0,0.0201221,0,0,0,0,0,0,0.0361374,0.0348589,0,0.00358548,0,0,0.0281403,0,0.0366676,0.0176283,0.0450415,0,0.0194322,0.0209285,0.0115699,0.0346966,0,0.0198365,0.0149109,0.0107767,0.0131619,0.0135075,0.0384751,0,0.0330699,0,0.0098184,0,0.0322676,0,0.0169927,0.019106,0,0,0.0255921,0,0.035638,0.0218981,0.0398784,0,0.010907,0.00485824,0.00812464,0.0211111,0.00995621,0.00704499,0,0.0118526,0.0408102,0,0.0511959,0.0500335,0,0.0105916,0,0.010447,0.0151779,0.0154564,0,0,0,0,0,0,0,0,0,0
1457,0.0232337,0,0,0,0,0.0210574,0,0,0,0,0,0,0.0361405,0.0348049,0,0.00429078,0,0,0.0270396,0,0.0367463,0.0171654,0.0449916,0,0.0192938,0.0207795,0.0121672,0.0339619,0,0.0198668,0.0148789,0.0109394,0.0137247,0.0137457,0.038735,0,0.0320275,0,0.0100193,0.0944477,0.032903,0,0.0177553,0.0192962,0,0,0.025347,0,0.0359733,0.0212241,0.0415973,0,0.00990136,0.00835159,0.00840298,0.0221197,0,0,0,0.00986898,0.0413611,0,0.0501496,0.0518247,0.218441,0.010829,0.0158418,0.00992825,0.0159865,0.0151092,0,0,0,0,0,0,0,0,0,0
1458,0.0215823,0,0,0,0,0.0200251,0,0,0,0,0,0,0.0370731,0.0348065,0,0.00418252,0,0,0.0247783,0,0.0367297,0.0155236,0.0452422,0,0.0189887,0.0209218,0.0113968,0.0311331,0,0.0199506,0.0147928,0.0109301,0.0135887,0.0136149,0.0385811,0,0.0297684,0,0.0096881,0,0.0330814,0,0,0.0177005,0,0,0.0258786,0,0.0365392,0.021293,0.0398141,0,0.0103279,0.00649816,0.00780959,0.0209148,0,0.006906,0,0.0130381,0.0443996,0,0,0.0545964,0,0.0100254,0,0.00998334,0.0152006,0.01396,0,0,0,0,0,0,0,0,0,0
1459,0.0222798,0,0,0,0,0.0211817,0,0,0,0,0,0,0.036579,0.0345807,0,0.00346218,0,0,0.0253174,0,0.0366448,0.016383,0.0450927,0,0.0193329,0.0210921,0.0112217,0.0316847,0,0.0200606,0.0148126,0.0108031,0.0134633,0.0135625,0.0383301,0,0.0302655,0,0.0102352,0.160807,0.0335535,0,0.0164222,0.0184093,0,0,0.0260946,0,0.0371273,0.0209431,0.041098,0,0.0108474,0.00900403,0.00785329,0.022368,0,0,0,0.0089091,0.0380243,0,0.0461063,0.0477673,0,0.0104306,0,0.00976128,0.0160615,0.0143823,0,0,0,0,0,0,0,0,0,0
1460,0.0218278,0,0,0,0,0.0211443,0,0,0,0,0,0,0.0370467,0.0346951,0,0.00422621,0,0,0.0239796,0,0.0367557,0.0156748,0.0451322,0,0.0192263,0.0210596,0.0108484,0.0301977,0,0.0201648,0.0147828,0.0108017,0.0133804,0.0136708,0.0383474,0,0.0286859,0,0.010188,0,0.0340203,0,0.0168141,0.0182126,0,0,0.0260088,0,0.0377592,0.0203136,0.0397388,0,0.0103627,0.0062625,0.00739729,0.0222119,0,0.00764458,0,0.0119824,0.0387184,0,0.0484012,0.0468961,0,0.00995601,0,0.00942919,0.0161235,0.0141558,0,0,0,0,0,0,0,0,0,0
1461,0.0205776,0,0,0,0,0.0205644,0,0,0,0,0,0,0.0390644,0.0346244,0,0,0,0,0.0236305,0,0.0368704,0.0153331,0.0455303,0,0.0202735,0.0231918,0.00444242,0.0289874,0,0.0197421,0.0162324,0.00982907,0.0120963,0.0116654,0.0357848,0,0.0280084,0,0.0100504,0.0432568,0.0344709,0,0,0.0169058,0,0,0.0260292,0,0.038415,0.0198285,0.0372332,0,0.0163896,0.0132524,0.00311582,0.0218306,0,0.0162636,0,0.00396583,0.0129905,0.0368442,0.0116628,0.0150573,0,0.0099352,0,0.00933764,0.0153135,0.0132132,0,0,0,0,0,0,0,0,0,0
1462,0.0216612,0,0,0,0,0.0216554,0,0,0,0,0,0,0.0401802,0.0344125,0,0,0,0,0.0222257,0,0.0366754,0.014551,0.0444344,0,0.0190121,0.0189928,0.00889637,0.0285553,0,0.0181172,0.0130072,0.00968701,0.0124613,0,0.0380821,0,0.0264,0,0.0102869,0.0381562,0.0349438,0.030677,0,0.0186977,0,0,0.0258139,0,0.0390705,0.0192178,0.0392286,0,0.00960721,0.00928695,0.00512897,0.0229536,0,0.00667883,0,0.01149,0.0228326,0,0.0256425,0.0245338,0.0427917,0.0102376,0,0.00939576,0.0167505,0.0141026,0,0,0,0,0,0,0,0,0,0
1463,0.0206583,0,0,0,0,0.020994,0,0,0,0,0,0,0.0398949,0.0343767,0,0,0,0,0.0228477,0,0.0366745,0.0151091,0.0453808,0,0.0200796,0.0230875,0.00466988,0.0280402,0.00872781,0.0198227,0.0162962,0.00967078,0.0121046,0.0116863,0.0357877,0,0.0268942,0,0.0104623,0.0235939,0.0353943,0,0,0.0169989,0,0,0.0253399,0,0.0397398,0.0182875,0.0369756,0,0.0167244,0.0114665,0.00316948,0.021804,0,0.0160681,0,0,0.0102429,0.0396483,0.00893047,0.0119917,0.0229134,0.00949619,0,0.00882629,0.0160544,0.0133978,0,0,0,0,0,0,0,0,0,0
1464,0.0223084,0,0,0,0,0.0222893,0,0,0,0,0,0,0.0389353,0.0342035,0,0,0,0,0.0214809,0,0.0364428,0.01468,0.0443701,0,0.0191027,0.0217729,0.00938822,0.0280573,0.00910133,0.0202468,0.0153538,0.0105523,0.0127532,0.013336,0.0379946,0,0.0258325,0,0.0111403,0.049875,0.0357883,0,0,0.0193498,0,0,0.0248904,0,0.0401832,0.0175476,0.0391316,0,0.00923186,0.00802068,0.00533075,0.0230323,0,0.00645319,0,0.0121466,0.0260366,0,0,0.0292921,0.0458915,0.0100378,0,0.00786507,0.0173757,0.014915,0,0,0,0,0,0,0,0,0,0
1465,0.0224669,0,0,0,0,0.0221435,0,0,0,0,0,0,0.0407868,0.0338782,0,0,0,0,0.0221411,0,0.0360908,0.0153349,0.0451032,0,0.0195912,0.0227156,0.00607616,0.028215,0.00887662,0.0200746,0.0158285,0.0100895,0.0121613,0.0119825,0.0365963,0,0.0263344,0,0.0117278,0,0.0359764,0,0,0.0191731,0,0,0.0242631,0,0.0404575,0.0166836,0.0376602,0,0.0135475,0.013389,0.00385703,0.0223671,0.00431994,0.0160842,0,0.00432634,0.0164442,0.0272164,0,0.0179781,0,0.00988081,0,0.00679314,0.0169357,0.0153025,0,0,0,0,0,0,0,0,0,0
1466,0.0246017,0,0,0,0,0.0222638,0,0,0,0,0,0,0.0397405,0.0335679,0,0,0,0,0.0223075,0,0.0354006,0.016258,0.0447769,0,0.0189676,0.02179,0.0100503,0.0291291,0.0092423,0.0205129,0.0151298,0.0107027,0.0131327,0.0130896,0.0380039,0,0.026216,0,0.012665,0,0.0360746,0,0,0.0205099,0,0,0.0236154,0,0.040727,0.0158627,0.0390112,0,0.00962397,0.00766791,0.00604932,0.021199,0.00905604,0.00613513,0,0.0124162,0.0307513,0,0,0.0357929,0.0601186,0.0094863,0,0.00577441,0.0170102,0.0175239,0,0,0,0,0,0,0,0,0,0
1467,0.0449482,0,0,0,0,0.0306645,0,0,0,0,0,0,0.0415047,0.0332993,0,0,0,0,0.0237506,0,0.0333623,0.0195168,0.0413245,0,0.0191041,0.0199824,0.0128905,0.0502101,0.0109388,0.0206812,0.0146621,0.0138193,0.0148494,0.0168267,0.0423522,0,0.0264932,0,0.0160262,0,0.0361153,0,0,0.033219,0,0,0.024001,0,0.0407474,0.0159946,0.0522141,0,0.0124627,0.0348397,0.00773164,0.0197456,0,0.0349833,0,0.0312787,0.0477754,0.134119,0,0.0480174,0,0.0107474,0,0.00483146,0.020912,0.0375622,0,0,0,0,0,0,0,0,0,0
1468,0.0333302,0,0,0,0,0.0258435,0,0,0,0,0,0,0.0397552,0.0332946,0,0,0,0,0.0262199,0,0.0341338,0.0201953,0.0449883,0,0.0192437,0.0219506,0.0100258,0.0386925,0.00929534,0.0206812,0.0150435,0.0107217,0.0132767,0.012901,0.0379901,0,0.028514,0,0.0151343,0,0.0360749,0,0,0.0237429,0,0,0.021292,0,0.0408965,0.013469,0.0389973,0,0.00977082,0.00911685,0.00604505,0.0160088,0.00898131,0.00524629,0,0.0137296,0.0319171,0,0.0504753,0.0376711,0.0598793,0.00672257,0,0.00402659,0.0211368,0.0260163,0,0,0,0,0,0,0,0,0,0
1469,0.0326483,0,0,0,0,0.0241457,0,0,0,0,0,0,0.0399592,0.0333505,0,0,0,0,0.0268254,0,0.033885,0.0209822,0.0452703,0,0.0193296,0.0219165,0.0110309,0.0383818,0.00942971,0.0208781,0.0152626,0.0108011,0.0135804,0.0128257,0.0379715,0,0.0289669,0,0.0158882,0,0.0363355,0,0,0.0240426,0,0,0.0211128,0,0.0410892,0.013304,0.0391294,0,0.00958145,0.00820326,0.00695107,0.0163337,0.00871647,0.00639429,0,0,0.0294778,0,0.0333545,0.034459,0.0541433,0.00825105,0,0.00311141,0.020032,0.0258674,0,0,0,0,0,0,0,0,0,0
1470,0.0289337,0,0,0,0,0.0196244,0,0,0,0,0,0,0.0400456,0.0333066,0,0,0,0,0.0280431,0,0.0341599,0.0219891,0.0462211,0,0.0202583,0.023342,0.00826888,0.03654,0.00932344,0.0209002,0.016445,0.0102815,0.0131235,0.0116208,0.0361798,0,0.0301969,0,0.0165475,0,0.0363902,0,0,0.0229792,0,0,0.0219735,0,0.0416512,0.0138308,0.0375096,0,0.0150381,0.0109776,0.00610662,0.0172956,0,0.0153821,0,0,0.0121896,0.0309713,0.00995661,0.0137711,0.0238929,0.0117109,0,0.00271042,0.0173077,0.0238521,0,0,0,0,0,0,0,0,0,0
1471,0.0259402,0,0,0,0,0.0161552,0,0,0,0,0,0,0.0397435,0.0333674,0,0,0,0,0.0272767,0,0.0344932,0.0215344,0.0468577,0,0.0206489,0.0234301,0.00903699,0.0336347,0.00951251,0.0210543,0.0166686,0.0101162,0.0134771,0.0115259,0.035606,0,0.0297289,0,0.016615,0,0.0365136,0,0,0.0225419,0,0,0.0215541,0,0.0416483,0.013358,0.0370788,0,0.0174097,0.012172,0.00757113,0.0191585,0,0.0153262,0,0.00328057,0.0113338,0.0411796,0,0.0142046,0.0267175,0.0139265,0,0.002705,0.0153851,0.0220358,0,0,0,0,0,0,0,0,0,0
1472,0.0262176,0,0,0,0,0.0132208,0,0,0,0,0,0,0.037681,0.0334454,0.0260405,0,0,0,0.0262832,0,0.0341748,0.0216606,0.0459279,0,0.0206369,0.0229577,0.0146639,0.0349068,0.0101832,0.0225417,0.0166806,0.0116315,0.0157195,0.0119378,0.0368833,0,0.0284719,0,0.0174839,0.0464657,0.0365321,0,0.0169317,0.0270405,0,0,0.0224954,0,0.0417588,0.0138609,0.0398872,0,0.00944663,0.00993034,0.0106019,0.0255606,0,0.00618167,0,0.0111619,0.0251153,0,0,0.0278807,0.0415978,0.0187123,0.00658976,0.00358387,0.0156058,0.0246991,0,0,0,0,0,0,0,0,0,0
1473,0.0454304,0,0,0,0,0.0226857,0,0,0,0,0,0,0.0362898,0.0327686,0.0259955,0,0,0,0.0489663,0,0.0310081,0.0370555,0.0470104,0,0.0207259,0.023281,0.0177736,0.0626341,0.0106837,0.0231947,0.0167821,0.0114933,0.0164883,0.0114179,0.036285,0,0.0492605,0,0.0246889,0.0437056,0.0362484,0,0.017156,0.0432644,0,0,0.0261218,0,0.0423073,0.0175511,0.0400907,0.0858287,0.0118937,0.00496345,0.0143772,0.0364055,0,0,0,0,0.0216987,0,0,0.0256702,0.0376478,0.0272735,0,0.00439141,0.0249186,0.0420538,0,0,0,0,0,0,0,0,0,0
1474,0.0435707,0,0,0,0,0.0215011,0,0,0,0,0,0,0.0365915,0.0325604,0.026473,0,0,0,0.0489716,0,0.031143,0.0370887,0.0484713,0,0.0210863,0.02498,0.0146115,0.0595398,0.0113404,0.0235751,0.0179793,0.0114677,0.0164265,0.00992142,0.0342858,0,0.0495229,0,0.0248859,0.02839,0.0365088,0,0.0135612,0.0418004,0,0,0.0257082,0,0.0418236,0.0169482,0.0391542,0.0851102,0.0202432,0.024052,0.0138834,0.036608,0,0,0,0,0.0153521,0.0320394,0.00567284,0.0156058,0.0232008,0.0266049,0.0092363,0.00503786,0.0245993,0.0398457,0,0,0,0,0,0,0,0,0,0
1475,0.0434574,0,0,0,0,0.0205301,0,0,0,0,0,0,0.0354458,0.0323732,0.0255621,0,0,0,0.0464991,0,0.0310729,0.0360263,0.0482147,0,0.0201219,0.0232445,0.0202432,0.0575301,0.0116031,0.0240024,0.0168361,0.0116009,0.017543,0.0114385,0.036142,0,0.047169,0,0.0253508,0.0411214,0.0364804,0,0.0190111,0.0426059,0,0,0.025722,0,0.0415788,0.017126,0.0393152,0.0767404,0.0139731,0.0165184,0.0174653,0.0377255,0,0,0,0.10987,0.0248751,0,0.0276462,0.0279263,0.035738,0.0271454,0.0102916,0.00601192,0.0228211,0.039793,0,0,0,0,0,0,0,0,0,0
1476,0.0425717,0,0,0,0,0.0200967,0,0,0,0,0,0,0.0353179,0.0321915,0.02548,0,0,0,0.0447315,0,0.0309317,0.0354399,0.0484547,0,0.0201484,0.0232915,0.0206455,0.0556713,0.0119684,0.0242982,0.0169142,0.0117617,0.0175171,0.0117224,0.0363464,0,0.0453391,0,0.0259817,0.0391081,0.0358423,0,0.0202533,0.0421692,0,0,0.0234658,0,0.0413605,0.016364,0.0393704,0,0.0134207,0.0154359,0.0176304,0.0374634,0,0,0,0.119848,0.0241,0,0.0259686,0.0272782,0.0339465,0.0270389,0,0.00802269,0.0221579,0.0390421,0,0,0,0,0,0,0,0,0,0
1477,0.0415146,0,0,0,0,0.0201989,0,0,0,0,0,0,0.0359929,0.0319995,0.0259367,0,0,0,0.0454561,0,0.030984,0.0361631,0.0495494,0,0.0205883,0.0245381,0.0178929,0.0540414,0.0124289,0.0243715,0.0178965,0.0115966,0.017137,0.0107363,0.034589,0,0.0461162,0,0.0267229,0.0126852,0.0362165,0,0.0161848,0.0408694,0,0,0.0239607,0,0.040747,0.0160438,0.0384582,0,0.0208304,0.00952336,0.0173189,0.0372888,0,0,0,0.126171,0.00618655,0.0336697,0.0067669,0.00817583,0.0126936,0.0259759,0.0119304,0.00827175,0.0225764,0.037451,0,0,0,0,0,0,0,0,0,0
1478,0.0487989,0,0,0,0,0.0250897,0,0,0,0,0,0,0.0361331,0.0395391,0.0251446,0,0,0,0.0444166,0,0.0326313,0.027603,0.0484995,0,0.0201587,0.0230494,0.0193957,0.0636933,0.0123407,0.0243029,0.0169561,0.0119068,0.0174614,0.0122147,0.0365096,0,0.0471601,0.0395624,0.012443,0.053441,0.0360351,0.0438652,0.0206571,0.0461998,0,0,0.0248965,0,0.0402947,0.0168186,0.0389336,0.0699441,0.0125315,0.0161813,0.0159956,0.0387559,0,0,0,0.113657,0.0301626,0,0,0.0352721,0,0.0272299,0.0128899,0.00929697,0.0272442,0.0449378,0,0,0,0,0,0,0,0,0,0
1479,0.040824,0,0,0,0,0.0188811,0,0,0,0,0,0,0.0355718,0.0320712,0.0249678,0,0,0,0.0400887,0,0.0310388,0.0345058,0.0475897,0,0.0201383,0.022897,0.0200531,0.050479,0.0120027,0.0240897,0.016978,0.0120057,0.017824,0.0122219,0.0367889,0,0.0405935,0,0.028047,0.0177525,0.0351956,0.037526,0.0206385,0.0408225,0,0,0.0227987,0,0.0399511,0.0167766,0.039038,0.0811111,0.0103168,0.0198831,0.015868,0.036471,0,0,0,0,0.0267371,0,0.0232686,0.0331861,0,0.0267965,0,0.0117658,0.0189939,0.0368522,0,0,0,0,0,0,0,0,0,0
1480,0.0393922,0,0,0,0,0.0182854,0,0,0,0,0,0,0.0358758,0.0321567,0.0248509,0,0,0,0.0380423,0,0.0313518,0.0339515,0.0475304,0,0.0201877,0.02328,0.0186141,0.0472229,0.0121327,0.024053,0.0172182,0.0120671,0.0177661,0.01192,0.0367066,0,0.0386223,0,0.0284252,0.0544723,0.0350968,0,0.0191251,0.0396139,0,0,0.0228874,0,0.0393844,0.0170417,0.0395365,0.0695198,0.0101539,0.0127226,0.0144374,0.0352606,0,0.00703564,0,0,0.0297995,0,0.0332902,0.0364451,0,0.0266643,0,0.0129436,0.0169278,0.0351238,0,0,0,0,0,0,0,0,0,0
1481,0.0386548,0,0,0,0,0.0180407,0,0,0,0,0,0,0.0366473,0.0322533,0.0254182,0,0,0,0.0391886,0,0.0314917,0.0351778,0.0482264,0,0.0208402,0.0249386,0.0141423,0.0461735,0.0122819,0.0238716,0.0184267,0.011901,0.0173438,0.010577,0.0348978,0,0.0397214,0,0.0293676,0.0314434,0.0357018,0,0.012929,0.0386951,0,0,0.0251956,0,0.0386411,0.0171968,0.0376513,0.0784003,0.0174074,0.0127931,0.0122263,0.0355965,0,0.0160365,0,0,0.0136258,0.0371968,0.0123939,0.0183641,0,0.0261331,0.01484,0.0127247,0.0164912,0.0338456,0,0,0,0,0,0,0,0,0,0
1482,0.038633,0,0,0,0,0.0180137,0,0,0,0,0,0,0.0356089,0.0323077,0.024563,0,0,0,0.036414,0,0.0314574,0.0345105,0.047628,0,0.0199949,0.0235117,0.0178577,0.0447155,0.0125362,0.0242194,0.0176581,0.0122249,0.0180351,0.0119946,0.0365817,0,0.0369297,0,0.0300161,0.0533431,0.0356214,0,0.0187098,0.0392017,0,0,0.0253595,0,0.0381359,0.0174647,0.0393543,0.0674895,0.00998174,0.0128576,0.0135343,0.0359426,0,0.00670419,0,0,0.0295665,0,0.0329949,0.0355145,0,0.0266262,0.0146101,0.0142284,0.0154865,0.0341063,0,0,0,0,0,0,0,0,0,0
1483,0.035998,0,0,0,0,0.0180152,0,0,0,0,0,0,0.0367293,0.0322663,0.0254811,0,0,0,0.035823,0,0.0314063,0.0348182,0.048467,0,0.0204261,0.0253922,0.0132984,0.042055,0.0128102,0.0240557,0.0191456,0.0120646,0.0175661,0.010561,0.0345467,0,0.0361357,0,0.0305565,0.0292102,0.0347595,0.0218413,0,0.0356713,0,0,0.0195879,0,0.0377245,0.0157893,0.0372515,0.0820275,0.0177469,0.0118455,0.0113645,0.0321647,0.00111885,0.0155219,0,0,0.0117212,0.0368534,0.0108505,0.0151374,0,0.0238693,0,0.017961,0.0163071,0.0313246,0,0,0,0,0,0,0,0,0,0
1484,0.0346664,0,0,0,0,0.0178342,0,0,0,0,0,0,0.0374885,0.0321292,0,0,0,0,0.0345327,0,0.0313059,0.0348096,0.048907,0,0.0201909,0.0223539,0.0131847,0.0399071,0.0120537,0.0220878,0.0167358,0.0105821,0.0165857,0.0120401,0.0352228,0,0.0346928,0,0.0312308,0.0222499,0.0351562,0.0214673,0.0131281,0.0340887,0,0,0.0189931,0,0.037521,0.015981,0.0383499,0.0833739,0.0188654,0.0207357,0.0116785,0.03098,0,0,0,0,0.0141671,0.033655,0.00643034,0.014375,0.0200419,0.0223894,0,0.0193671,0.0160495,0.0298227,0,0,0,0,0,0,0,0,0,0
1485,0.0349237,0,0,0,0,0.0174054,0,0,0,0,0,0,0.0366239,0.0320135,0,0,0,0,0.0310606,0,0.0310408,0.0338024,0.0480101,0,0.0191747,0.0199559,0.0171248,0.0387294,0.0119823,0.021975,0.0150419,0.011183,0.0175099,0.0134604,0.0370378,0,0.0310626,0,0.0318491,0,0.0357245,0.0420386,0.0188784,0.03458,0,0,0.0197365,0,0.0375885,0.0173867,0.0395487,0.0686401,0.010012,0.00984735,0.0127692,0.0311051,0.0070913,0,0,0,0.0264166,0,0,0,0.0406252,0.022014,0,0.0202854,0.0153143,0.0304355,0,0,0,0,0,0,0,0,0,0
1486,0.033075,0,0,0,0,0.0176327,0,0,0,0,0,0,0.0377173,0.0317359,0,0,0,0,0.0308126,0,0.0307438,0.0342276,0.0488009,0,0.0200892,0.021455,0.0113321,0.0368536,0.0121645,0.0215621,0.0161059,0.010727,0.0167332,0.0124373,0.0350935,0,0.0304573,0,0.032687,0,0.036327,0.0306868,0.0125869,0.0313104,0,0,0.0186179,0,0.037658,0.0182784,0.037072,0.0765214,0.0176967,0.0157092,0.00945455,0.0282534,0.00183793,0.0163894,0,0,0.0152648,0.0379524,0.0147107,0.0203008,0,0.0190794,0,0.0216671,0.0160474,0.02837,0,0,0,0,0,0,0,0,0,0
1487,0.030254,0,0,0,0,0.0113964,0,0,0,0,0,0,0.0364879,0.0314925,0.0273338,0,0,0,0.028432,0,0.0305618,0.0336111,0.0486101,0,0.0203268,0.0245433,0.0113788,0.0334561,0.0136736,0.0243905,0.0188557,0.0123298,0.0182362,0.0110001,0.0345182,0,0.0277848,0,0.0332846,0,0.0367698,0.0205883,0.0127234,0.0326747,0,0,0.0186863,0,0.0380481,0.0193053,0.0372372,0.0842046,0.0169118,0.0110841,0.00907958,0.0342541,0,0.0141549,0,0,0.0121615,0.0371089,0.0105214,0.0159035,0.0200656,0.0209795,0,0.0232099,0.0142941,0.0279739,0,0,0,0,0,0,0,0,0,0
1488,0.0292684,0,0,0,0,0.00993381,0,0,0,0,0,0,0.0361243,0.0315734,0.0265212,0,0,0,0.0254236,0,0.0306199,0.0328023,0.0479479,0,0.0193698,0.0226963,0.0145999,0.0310142,0.0137608,0.0244129,0.0176497,0.0125051,0.0187341,0.0119719,0.0359441,0,0.0245413,0,0.0337388,0,0.0371817,0.0370817,0.0171786,0.0327841,0,0,0.0198179,0,0.0382628,0.0205033,0.0390539,0.0734214,0.00988891,0.0125472,0.0100479,0.0347091,0.00887845,0.00597222,0,0.0141539,0.0261282,0,0.0280431,0.0311709,0.0370417,0.0210778,0,0.0246721,0.0123853,0.0275356,0,0,0,0,0,0,0,0,0,0
1489,0.0273622,0,0,0,0,0.00933796,0,0,0,0,0,0,0.0380831,0.0317578,0,0,0,0,0.0256622,0,0.0307321,0.0335954,0.0487028,0,0.0197067,0.0199644,0.00990824,0.0287894,0.0122751,0.0210002,0.0152469,0.0107142,0.0169574,0.01242,0.0348747,0,0.0242797,0,0.0343481,0,0.0374517,0.0198058,0.0121237,0.0311884,0,0,0.0195568,0,0.0380893,0.0214558,0.0370692,0.0853282,0.0169257,0.010248,0.00774135,0.0335476,0.00089236,0.0141569,0,0.00434049,0.0114987,0.0370593,0.00988145,0.0154187,0.0187563,0.0196459,0,0.0263211,0.0126018,0.0253838,0,0,0,0,0,0,0,0,0,0
1490,0.0264497,0,0,0,0,0.00897945,0,0,0,0,0,0,0.0369319,0.0318014,0.0269163,0,0,0,0.0247926,0,0.0306669,0.0337183,0.0486685,0,0.0199975,0.0233423,0.00971154,0.0273151,0.0140035,0.0239577,0.0183805,0.0121704,0.0181697,0.0107334,0.0339608,0,0.0231788,0,0.0347379,0,0.0375743,0.0201633,0.0121708,0.0306558,0,0,0.0191556,0,0.0377832,0.0222336,0.0371671,0.0848827,0.0167364,0.0104819,0.00728303,0.0332119,0,0.0140887,0,0.00412188,0.0116336,0.0369907,0.0101484,0.0155853,0.01877,0.0187989,0,0.0276066,0.0122866,0.0246154,0,0,0,0,0,0,0,0,0,0
