Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,x79,x80,x77,x78,
1099,0.00806392,0,0,0,0,0.0140465,0,0,0,0,0,0,0.0125844,0,0.0043254,0.00525649,0,0,0.0186177,0,0.029504,0.0193156,0.0462588,0.00544151,0.0194218,0.00730554,0.00479989,0.0103377,0.00551132,0.0101851,0.00700149,0.0040187,0.00512126,0.00169286,0.0233575,0.00718518,0.0121306,0.030869,0.0167203,0.0194977,0.0443257,0.0090223,0.0138608,0.0116685,0,0,0.0194003,0,0.045686,0.0112105,0.0357309,0.0165398,0.0141507,0.0101341,0.0019821,0.0216023,0.00463477,0.0126603,0.00197625,0.00524039,0.012218,0.0234411,0.0108488,0.0138594,0.0268566,0.0144098,0.0105695,0.0106125,0.0148269,0.00695289,0,0,0,0,0,0,0,0,0,0
1100,0.00932445,0,0,0,0,0.0125212,0,0,0,0,0,0,0.0212937,0,0.0215935,0.00689963,0,0,0.0166077,0,0.0296615,0.0184952,0.0502606,0.0366129,0.0141064,0.0314801,0.00411186,0.0108157,0.0213671,0.0356014,0.0233359,0.0285525,0.0328992,0.0177882,0.0143634,0.0382709,0.0111118,0.0311995,0.0163605,0.019039,0.0444889,0.00763362,0.0133092,0.0127313,0,0,0.0201717,0,0.0455579,0.0123674,0.0348229,0.0143395,0.0141214,0.00957661,0.00683273,0.0258737,0.00533958,0.0127417,0.00244511,0.00554149,0.0111109,0.0240886,0.00984276,0.0125488,0.0260346,0.0177857,0.0101962,0.0108137,0.0140783,0.00972926,0,0,0,0,0,0,0,0,0,0
1101,0.0111245,0,0,0,0,0.0123151,0,0,0,0,0,0,0.0190205,0,0.0226309,0.00704219,0,0,0.0137612,0,0.02981,0.0173107,0.0503136,0.0385371,0.0140149,0.0317825,0.0044205,0.0132402,0.0226351,0.0367356,0.0235606,0.0289398,0.0330294,0.0182291,0.0139563,0.0364732,0.0100995,0.0317533,0.015577,0.019191,0.0444593,0.00739614,0.0132629,0.0128468,0,0,0.019607,0,0.0455625,0.0120309,0.0347687,0.01382,0.0140877,0.00957536,0.00705939,0.0261558,0.0052843,0.0128005,0.00238154,0.00552432,0.0107839,0.0243854,0.00942146,0.0122364,0.0262459,0.0177395,0.0100964,0.010546,0.0129507,0.0111447,0,0,0,0,0,0,0,0,0,0
1102,0.0100279,0,0,0,0,0.0126962,0,0,0,0,0,0,0.0167091,0,0.0233779,0.00726664,0,0,0.0134921,0,0.030336,0.0170943,0.0504783,0.0400218,0.0138114,0.0320335,0.00447524,0.0121194,0.0239437,0.0377381,0.0238864,0.0290962,0.0328861,0.0185401,0.0136346,0.033749,0.0100159,0.0316119,0.0153206,0.0193305,0.0444208,0.00747244,0.0132803,0.0132117,0,0,0.0199275,0,0.045667,0.012484,0.0347164,0.0137126,0.0140217,0.00967916,0.00694877,0.0255597,0.00530329,0.0128423,0.00241187,0.00554148,0.0105572,0.0247313,0.00848607,0.0120659,0.0265294,0.0176623,0.0100159,0.0105133,0.0139314,0.0103998,0,0,0,0,0,0,0,0,0,0
1103,0.0133666,0,0,0,0,0.0132766,0,0,0,0,0,0,0.0142566,0,0.0238185,0.00737459,0,0,0.0102672,0,0.0301017,0.0161013,0.0505313,0.040986,0.0137277,0.0320651,0.00480109,0.0158734,0.0250584,0.0385118,0.0243128,0.0291227,0.0325771,0.0187329,0.013307,0.0302623,0.00929011,0.0324098,0.0151745,0.0195358,0.0442694,0.0072169,0.0132445,0.0133787,0,0,0.0193493,0,0.0455545,0.0119035,0.0346583,0.0139051,0.0140516,0.00966761,0.00703366,0.0256452,0.00523686,0.0129122,0.00238878,0.00544048,0.0102319,0.0250995,0.00754191,0.0118719,0.0268631,0.0174093,0.00981525,0.0100904,0.0131348,0.0129631,0,0,0,0,0,0,0,0,0,0
1104,0.0139956,0,0,0,0,0.0137255,0,0,0,0,0,0,0.0111538,0,0.0241685,0.00752445,0,0,0.00947647,0,0.0301584,0.0158935,0.0505777,0.0417083,0.0136359,0.0319932,0.00495052,0.016501,0.0258095,0.0388705,0.0246703,0.0290113,0.0322116,0.0189028,0.0130167,0.0264176,0.00954543,0.0325252,0.0153475,0.0197566,0.0441976,0.00651006,0.0132915,0.0136968,0,0,0.0194209,0,0.0455599,0.011891,0.0345781,0.0135163,0.0140787,0.00959125,0.00690008,0.0252808,0.00522623,0.0130343,0.00242699,0.0054664,0.00977962,0.0254962,0.00813914,0.0117158,0.027245,0.0172552,0.00968969,0.00989132,0.0135081,0.0131214,0,0,0,0,0,0,0,0,0,0
1105,0.0143373,0,0,0,0,0.0140784,0,0,0,0,0,0,0.00799178,0,0.0244428,0.00762298,0,0,0.00909391,0,0.0302103,0.0157912,0.0505442,0.0420047,0.0136921,0.0316936,0.00500205,0.0170157,0.0262811,0.0388932,0.0248932,0.0288365,0.0317009,0.019092,0.0127698,0.0223992,0.010075,0.0325946,0.0155748,0.0199907,0.0441473,0.00600456,0.0133266,0.0140064,0,0,0.019444,0,0.045559,0.0118211,0.0344524,0.0129456,0.0141478,0.00940954,0.00689408,0.0249188,0.00525274,0.0131193,0.00250206,0.00551826,0.00960194,0.0258755,0.00824954,0.0116133,0.0276422,0.0170962,0.00959082,0.00979038,0.013885,0.0132268,0,0,0,0,0,0,0,0,0,0
1106,0.0142349,0,0,0,0,0.0142039,0,0,0,0,0,0,0.00517983,0,0.0244847,0.00759276,0,0,0.0089639,0,0.0302583,0.015732,0.0503985,0.0418539,0.0137771,0.0313151,0.005022,0.017196,0.0266147,0.0386925,0.0249805,0.0284732,0.0309708,0.0190395,0.0125821,0.018478,0.0103397,0.0324607,0.0158158,0.0201231,0.0441291,0.00572565,0.0133912,0.0141826,0,0,0.019307,0,0.045593,0.0117176,0.0343086,0.0123536,0.0141952,0.00928568,0.00680273,0.0247151,0.00531791,0.013183,0.00264613,0.0056174,0.00973761,0.0262078,0.00785763,0.0112974,0.027974,0.0170183,0.00956233,0.00956941,0.0140854,0.0134291,0,0,0,0,0,0,0,0,0,0
1107,0.0154994,0,0,0,0,0.015545,0,0,0,0,0,0,0.0238085,0,0.0118884,0.00612898,0,0,0.00865822,0,0.0304424,0.0155675,0.0462522,0.0151683,0.0174426,0.00440342,0.00240313,0.0183825,0.00956085,0.0103194,0.00845712,0.00957012,0.0112955,0.00902946,0.0200417,0.0182289,0.0104605,0.0326153,0.01623,0.0206047,0.0438815,0.00637172,0.0139977,0.0146909,0,0,0.0183699,0,0.045743,0.0107055,0.0350774,0.0136528,0.0141827,0.00984787,0.0022262,0.0208242,0.00479999,0.0130618,0.00227424,0.00565461,0.0104642,0.0262886,0.0081121,0.0120325,0.0291903,0.014172,0.00972353,0.00900829,0.0144221,0.0133068,0,0,0,0,0,0,0,0,0,0
1108,0.0156355,0,0,0,0,0.015988,0,0,0,0,0,0,0.0247792,0,0.0125797,0.00623112,0,0,0.00900482,0,0.0304865,0.0157345,0.0461151,0.0159982,0.0174625,0.00398505,0.00235799,0.0190954,0.00965517,0.0102617,0.00832535,0.0102922,0.0120944,0.00974261,0.0195166,0.0193374,0.0112775,0.0326964,0.0167226,0.0206956,0.0438135,0.00613816,0.0140418,0.0149433,0,0,0.0183406,0,0.0457084,0.0106933,0.0349938,0.0135198,0.0142565,0.00979532,0.00209018,0.0203641,0.00484129,0.0130582,0.00241402,0.00577915,0.0101818,0.0266316,0.00783691,0.0118391,0.0293936,0.0140768,0.00967697,0.00885716,0.0150472,0.0133602,0,0,0,0,0,0,0,0,0,0
1109,0.0154249,0,0,0,0,0.0162703,0,0,0,0,0,0,0.0254412,0,0.0129618,0.00622338,0,0,0.00930803,0,0.0305581,0.0158209,0.0460618,0.0164934,0.0175744,0.003865,0.00225955,0.0195004,0.00985986,0.0104703,0.0085186,0.010748,0.0126375,0.010141,0.0192131,0.0201333,0.0117706,0.0326805,0.0170098,0.0206864,0.0437549,0.0058472,0.0140677,0.0150287,0,0,0.0182922,0,0.0456663,0.0106172,0.0350026,0.0133474,0.0142153,0.0098469,0.00202693,0.0199337,0.00483888,0.0130086,0.00260452,0.00593628,0.00994699,0.026886,0.00758793,0.011794,0.0294796,0.0139515,0.00970641,0.00876939,0.015581,0.0132047,0,0,0,0,0,0,0,0,0,0
1110,0.0153918,0,0,0,0,0.0164999,0,0,0,0,0,0,0.0259357,0,0.0132191,0.00617004,0,0,0.00942097,0,0.0306192,0.0157969,0.0461223,0.0168771,0.0177318,0.00370951,0.00203768,0.0196894,0.00999896,0.0106635,0.00874702,0.0110317,0.0130262,0.0103793,0.0190178,0.0206138,0.0119899,0.0326735,0.0171154,0.0205003,0.0436601,0.00562199,0.0141102,0.0150666,0,0,0.0181392,0,0.0456318,0.0105005,0.0351491,0.013288,0.0141391,0.00998566,0.00182396,0.0195468,0.00479052,0.0129028,0.0027922,0.00608989,0.00977227,0.0270937,0.00732064,0.0116167,0.0294114,0.0138089,0.00960089,0.00867289,0.0161071,0.0130104,0,0,0,0,0,0,0,0,0,0
1111,0.0152602,0,0,0,0,0.0166955,0,0,0,0,0,0,0.0259403,0,0.0133595,0.00609544,0,0,0.00936948,0,0.0306583,0.0156994,0.0463532,0.0171587,0.017875,0.00359603,0.00179977,0.0198241,0.0100251,0.0108187,0.00897242,0.0112233,0.0132814,0.0104484,0.0188393,0.0206028,0.0120395,0.0326838,0.017094,0.0202842,0.043598,0.00549627,0.0141827,0.015092,0,0,0.0178757,0,0.0456203,0.0103689,0.035318,0.0132198,0.0140431,0.0100577,0.0015298,0.0191887,0.00467792,0.0127764,0.00292617,0.00622483,0.0097603,0.0273087,0.00711185,0.0113522,0.0293121,0.0136067,0.00958235,0.00853717,0.0165606,0.0128116,0,0,0,0,0,0,0,0,0,0
1112,0.0149448,0,0,0,0,0.0168445,0,0,0,0,0,0,0.0254522,0,0.013521,0.00601296,0,0,0.00925757,0,0.0306692,0.0155772,0.0466099,0.0173981,0.0180056,0.00350625,0.00194022,0.0199323,0.00992767,0.0108872,0.00914651,0.0113528,0.0134231,0.0104162,0.018611,0.0197947,0.0120248,0.032682,0.0169998,0.0202311,0.043605,0.00535961,0.0142409,0.0151052,0,0,0.0178189,0,0.0456415,0.0102736,0.0354899,0.0132003,0.0138999,0.0101319,0.00136729,0.0188912,0.00455059,0.0126163,0.00303759,0.00635183,0.00969256,0.0274982,0.00691298,0.0111429,0.0292499,0.0134371,0.00958304,0.00837937,0.0168838,0.0125897,0,0,0,0,0,0,0,0,0,0
1113,0.0146151,0,0,0,0,0.0169738,0,0,0,0,0,0,0.0244612,0,0.0137241,0.00595752,0,0,0.00922104,0,0.0305483,0.0155035,0.0467949,0.0177389,0.0181522,0.0035229,0.00210724,0.0200133,0.0097653,0.0108933,0.00931812,0.0114599,0.0134757,0.0104095,0.018344,0.0184062,0.0120344,0.0325495,0.0169455,0.020268,0.0436489,0.00524334,0.0142961,0.0151288,0,0,0.0180964,0,0.0456735,0.0102254,0.0356776,0.0133041,0.0137457,0.010166,0.00131867,0.0185778,0.00444779,0.0124302,0.00314205,0.00647729,0.00953816,0.0276257,0.00669699,0.0110038,0.0293567,0.0132536,0.00955866,0.00820531,0.0171234,0.0123127,0,0,0,0,0,0,0,0,0,0
1114,0.0144793,0,0,0,0,0.0171099,0,0,0,0,0,0,0.0233802,0,0.0138801,0.00597215,0,0,0.00937445,0,0.0304388,0.0155536,0.0468833,0.0179669,0.0183336,0.00361359,0.00229227,0.0201977,0.00959776,0.0109135,0.00945687,0.011615,0.0135092,0.0104532,0.0180702,0.016765,0.0121612,0.0325215,0.016982,0.0203397,0.0436099,0.00524332,0.0142477,0.0151629,0,0,0.0180851,0,0.0457001,0.0101998,0.0358403,0.0135214,0.013613,0.0101815,0.00134881,0.0181509,0.00432229,0.0122658,0.00324887,0.00657765,0.00938827,0.0277444,0.0064911,0.0110185,0.0295952,0.0130193,0.00937496,0.00817823,0.0173406,0.0120783,0,0,0,0,0,0,0,0,0,0
1115,0.0143566,0,0,0,0,0.0173347,0,0,0,0,0,0,0.0221776,0,0.0139801,0.0060098,0,0,0.00996134,0,0.0304534,0.0158025,0.046865,0.0181357,0.0185178,0.00371862,0.00238667,0.0208932,0.00949157,0.0109087,0.00944015,0.0117667,0.0134946,0.0104668,0.0178627,0.0151438,0.0128033,0.03248,0.0173508,0.0204427,0.0435303,0.00536576,0.014273,0.0151921,0,0,0.0180228,0,0.0456739,0.0101519,0.0359947,0.013854,0.0134881,0.0100233,0.00119851,0.0176367,0.00422077,0.0121385,0.00331126,0.0066404,0.00938261,0.027899,0.00627265,0.0110601,0.0299077,0.0127332,0.00921827,0.00820053,0.0176526,0.011844,0,0,0,0,0,0,0,0,0,0
1116,0.0142439,0,0,0,0,0.0175049,0,0,0,0,0,0,0.0210274,0,0.0140101,0.00605432,0,0,0.0105994,0,0.0303792,0.0160768,0.04684,0.018175,0.0186696,0.00384324,0.00252873,0.0216369,0.0093418,0.0108634,0.00938198,0.011956,0.0135382,0.0104711,0.0177107,0.0137322,0.0133879,0.0323222,0.017726,0.0207021,0.0434139,0.00542553,0.0143139,0.0152153,0,0,0.0179907,0,0.0456373,0.0100504,0.0361757,0.0142149,0.0133884,0.00964434,0.000948897,0.0172157,0.00411962,0.0120305,0.00331627,0.00666658,0.00937408,0.0280459,0.00613094,0.0110031,0.0304062,0.0124865,0.00903334,0.00819198,0.0178785,0.0115903,0,0,0,0,0,0,0,0,0,0
1117,0.0141577,0,0,0,0,0.0176455,0,0,0,0,0,0,0.0198777,0,0.0138253,0.00605401,0,0,0.011098,0,0.0304071,0.0162651,0.0468154,0.0181646,0.0187729,0.00402034,0.00267707,0.022286,0.00891082,0.0108136,0.00933927,0.0121012,0.0135547,0.0103307,0.0176663,0.0124198,0.013911,0.0322363,0.0179946,0.0210534,0.0433479,0.00519088,0.0143871,0.0151989,0,0,0.0177514,0,0.0456475,0.00991882,0.0363785,0.0144957,0.0133068,0.00951605,0.00077929,0.016818,0.00402999,0.011921,0.00326693,0.00668535,0.00924547,0.0281561,0.00590759,0.0108674,0.0310287,0.0122408,0.00898616,0.00806754,0.0180362,0.0113074,0,0,0,0,0,0,0,0,0,0
1118,0.013839,0,0,0,0,0.0177012,0,0,0,0,0,0,0.01876,0,0.0135952,0.00609908,0,0,0.0113406,0,0.0305204,0.016314,0.0467605,0.0182205,0.0188013,0.00415122,0.00277966,0.0227508,0.00866116,0.0107658,0.00942537,0.0121733,0.0135511,0.0100838,0.0176297,0.0112079,0.0143054,0.0322368,0.0181104,0.0213452,0.0432842,0.0050806,0.0144157,0.0151345,0,0,0.0170363,0,0.0456628,0.0098219,0.0365678,0.0148517,0.0132384,0.00965608,0.000667938,0.0165281,0.00391849,0.0118699,0.00332989,0.00669278,0.00921113,0.0283071,0.00578035,0.0108638,0.0316263,0.0119902,0.00887957,0.00803736,0.0181086,0.0110204,0,0,0,0,0,0,0,0,0,0
1119,0.0138221,0,0,0,0,0.0175384,0,0,0,0,0,0,0.0179718,0,0.0136339,0.00607435,0,0,0.0115743,0,0.0305635,0.0163575,0.0466361,0.0185081,0.0188731,0.00402597,0.00289627,0.0228286,0.00816397,0.0104492,0.00938772,0.0122825,0.0137361,0.0101615,0.0175396,0.0102719,0.0144788,0.0322536,0.0181887,0.0215797,0.0432122,0.00516217,0.0144724,0.0149692,0,0,0.0159416,0,0.0456811,0.00978863,0.0367252,0.0152724,0.0132197,0.00992002,0.000923643,0.0165169,0.00369267,0.0118435,0.00346927,0.00670469,0.00925216,0.0284911,0.00567128,0.0109278,0.0321576,0.0118691,0.00873144,0.00804556,0.0178608,0.0109472,0,0,0,0,0,0,0,0,0,0
1120,0.0136242,0,0,0,0,0.0174063,0,0,0,0,0,0,0.0175003,0,0.0136514,0.00608723,0,0,0.0115866,0,0.0304531,0.0163021,0.0465923,0.018583,0.0190139,0.00397241,0.0029143,0.022683,0.00761174,0.0102324,0.00926864,0.0123343,0.0137328,0.0102981,0.017546,0.00974708,0.0143333,0.0321229,0.0181208,0.0218084,0.0431593,0.00521099,0.0145331,0.0148562,0,0,0.0152783,0,0.0456911,0.00978143,0.0368929,0.0157495,0.0131978,0.0102886,0.000649136,0.0163326,0.00345476,0.0118731,0.00360034,0.00670717,0.00932969,0.028755,0.00556355,0.0110173,0.0326995,0.0116217,0.00866592,0.00795498,0.0177151,0.0107512,0,0,0,0,0,0,0,0,0,0
1121,0.0133231,0,0,0,0,0.0172378,0,0,0,0,0,0,0.0171874,0,0.0136015,0.00609141,0,0,0.0113697,0,0.0303617,0.0161072,0.0466209,0.0186738,0.0191862,0.00414339,0.00285484,0.0222952,0.0072872,0.0099655,0.00878941,0.0123027,0.0137515,0.0103292,0.0175579,0.00952826,0.0138346,0.0320095,0.0178328,0.0221767,0.0430794,0.00511675,0.0145902,0.0147067,0,0,0.0149149,0,0.0456909,0.009763,0.0370794,0.0162272,0.0131669,0.0102709,0.000320078,0.0160615,0.00330793,0.0119331,0.00369665,0.00664643,0.00930773,0.0290594,0.00535158,0.010966,0.0333591,0.0113456,0.00851632,0.00779894,0.0175712,0.0104442,0,0,0,0,0,0,0,0,0,0
1122,0.0130177,0,0,0,0,0.0170999,0,0,0,0,0,0,0.0172934,0,0.0135417,0.00600831,0,0,0.0109215,0,0.0303481,0.0158388,0.046666,0.0189561,0.0193601,0.00414523,0.00277858,0.0219519,0.00689305,0.00959298,0.00851397,0.0122121,0.0135976,0.0102263,0.0175497,0.00976786,0.0132875,0.0319444,0.0174363,0.0226735,0.0429808,0.00509227,0.0146208,0.0145518,0,0,0.0147153,0,0.0456525,0.00968626,0.0373092,0.0166112,0.0131362,0.0101918,0.000316478,0.0158047,0.00327008,0.0120025,0.003773,0.00658225,0.00922944,0.0293778,0.00508791,0.010775,0.0340896,0.011111,0.00830077,0.00772149,0.0174834,0.0101171,0,0,0,0,0,0,0,0,0,0
1123,0.0126042,0,0,0,0,0.0169346,0,0,0,0,0,0,0.0175778,0,0.013656,0.00579494,0,0,0.0102004,0,0.030259,0.0155076,0.0467633,0.0195515,0.0194923,0.00413837,0.00275119,0.0214523,0.00640306,0.00917676,0.00823258,0.0120376,0.0132548,0.0101923,0.017596,0.0102664,0.012661,0.0317823,0.0170761,0.0232462,0.0428996,0.0053491,0.0146508,0.0143148,0,0,0.0144177,0,0.0456444,0.00954776,0.0375229,0.0169575,0.0131387,0.0101082,0.000498666,0.015533,0.0032546,0.0120813,0.00382948,0.00653924,0.00912542,0.0297426,0.00486258,0.0106207,0.0348834,0.0109289,0.00802725,0.00757764,0.0173863,0.00981256,0,0,0,0,0,0,0,0,0,0
1124,0.0121638,0,0,0,0,0.016667,0,0,0,0,0,0,0.0177297,0,0.0137904,0.00558986,0,0,0.00938794,0,0.0301034,0.0151402,0.0467959,0.0201579,0.0195863,0.00414898,0.00271415,0.0206953,0.00585206,0.00866497,0.008218,0.0117716,0.0130397,0.0101204,0.0176785,0.0107621,0.0118486,0.0315657,0.0166236,0.0237839,0.0428599,0.0053652,0.0146895,0.0140959,0,0,0.0140188,0,0.0456688,0.00944984,0.0377112,0.0172381,0.0131696,0.00998177,0.000921945,0.0154012,0.0031297,0.0121357,0.00396902,0.006524,0.00899185,0.0301046,0.00473087,0.010462,0.0356739,0.0108179,0.00790505,0.00747574,0.0172241,0.00944157,0,0,0,0,0,0,0,0,0,0
1125,0.0116386,0,0,0,0,0.0163833,0,0,0,0,0,0,0.017699,0,0.0138364,0.00561083,0,0,0.00865879,0,0.030045,0.0148,0.0468046,0.0206896,0.019692,0.00428662,0.00269638,0.019862,0.00532932,0.00805701,0.00813916,0.0115331,0.0129225,0.0100074,0.0177875,0.0112544,0.0110891,0.0314466,0.016091,0.0242665,0.042838,0.00505435,0.0146902,0.0139125,0,0,0.0135429,0,0.0457156,0.00945519,0.0378924,0.0175624,0.0131838,0.00989692,0.00128885,0.015335,0.00298334,0.0121764,0.00422479,0.00647414,0.00891471,0.0304679,0.00441116,0.0103331,0.0364371,0.0107067,0.00785904,0.00741222,0.0170682,0.0089414,0,0,0,0,0,0,0,0,0,0
1126,0.0110266,0,0,0,0,0.0160537,0,0,0,0,0,0,0.0178374,0,0.0139018,0.00585201,0,0,0.00799131,0,0.0299225,0.0144726,0.0468171,0.021276,0.0197753,0.00442506,0.00267248,0.0188779,0.00484407,0.00735728,0.007895,0.0114166,0.0125805,0.00995273,0.0178514,0.0119762,0.0100922,0.0312685,0.0155104,0.0247388,0.042711,0.00451182,0.0146503,0.0135755,0,0,0.0130568,0,0.0456905,0.00952969,0.0381812,0.0180076,0.0132039,0.00982223,0.00151961,0.0153713,0.00286523,0.0122379,0.00444742,0.00637845,0.00883546,0.0308359,0.00422675,0.0101347,0.0371866,0.0106573,0.00758556,0.00743524,0.016869,0.00836169,0,0,0,0,0,0,0,0,0,0
1127,0.0102079,0,0,0,0,0.0156515,0,0,0,0,0,0,0.0180813,0,0.0140973,0.00618479,0,0,0.00749863,0,0.0296916,0.0142276,0.046855,0.0219178,0.0198094,0.0046788,0.00266294,0.0177391,0.00442738,0.00664661,0.00751802,0.0112458,0.0126028,0.00999941,0.0178755,0.0128205,0.00886324,0.030989,0.0148898,0.0252155,0.0425196,0.00450859,0.0146135,0.0131391,0,0,0.012784,0,0.04557,0.00961307,0.0385614,0.0185721,0.0132511,0.00969749,0.00181757,0.0154996,0.00275598,0.0123731,0.00465695,0.00626167,0.00868907,0.031257,0.00406633,0.00985896,0.037834,0.0106707,0.00723994,0.00756857,0.0165988,0.00773347,0,0,0,0,0,0,0,0,0,0
1128,0.00931035,0,0,0,0,0.0152396,0,0,0,0,0,0,0.0185386,0,0.0144609,0.00604469,0,0,0.00742219,0,0.0295536,0.0141199,0.0468956,0.0225895,0.0198471,0.00481308,0.00267245,0.0164752,0.00411462,0.00600429,0.00715646,0.0109319,0.0127748,0.0100254,0.0179458,0.0134591,0.00792085,0.0307697,0.0142084,0.0256418,0.0424526,0.00455315,0.0146126,0.0126555,0,0,0.0125459,0,0.0455052,0.00969153,0.0389808,0.0191392,0.0132919,0.00952373,0.00207709,0.0156988,0.0026462,0.0125384,0.00483923,0.00615009,0.0085637,0.0316715,0.00386924,0.00969047,0.0384047,0.0107093,0.00701628,0.0075726,0.0164246,0.00707332,0,0,0,0,0,0,0,0,0,0
1129,0.00785469,0,0,0,0,0.0152537,0,0,0,0,0,0,0.0189284,0,0.014908,0.00542348,0,0,0.00825545,0,0.0295409,0.0142385,0.0468579,0.0230407,0.0198879,0.00475225,0.00272559,0.0157002,0.00380272,0.00537213,0.00667571,0.0106268,0.0121198,0.00999559,0.0181212,0.0132409,0.00750216,0.030451,0.0136359,0.0260915,0.0424274,0.00448218,0.0146204,0.0122573,0,0,0.0123676,0,0.0454733,0.00988712,0.0390114,0.0198164,0.0132949,0.00932265,0.00219987,0.0157114,0.00259301,0.0125956,0.00495746,0.00600692,0.00855491,0.0321291,0.0037127,0.00969967,0.0390691,0.0107762,0.00680271,0.007637,0.0169269,0.00588977,0,0,0,0,0,0,0,0,0,0
1130,0.00767164,0,0,0,0,0.0149492,0,0,0,0,0,0,0.0180999,0,0.0152824,0.00513847,0,0,0.00899798,0,0.0293417,0.0144211,0.0467545,0.0234362,0.0198979,0.00464539,0.00265791,0.0148679,0.00342469,0.00463328,0.00584019,0.0104135,0.0116948,0.0100981,0.0181852,0.0130752,0.00743719,0.0303031,0.013435,0.0264488,0.0424003,0.00435517,0.0145622,0.0119994,0,0,0.0120805,0,0.0454852,0.00998937,0.0385058,0.0205462,0.0131869,0.00930695,0.00233424,0.0159641,0.00271848,0.0124293,0.00514322,0.00596466,0.00856524,0.032631,0.00371353,0.00976425,0.0397363,0.0108919,0.00658475,0.00763708,0.0166733,0.0057418,0,0,0,0,0,0,0,0,0,0
1131,0.00741602,0,0,0,0,0.0147146,0,0,0,0,0,0,0.0168061,0,0.0151619,0.00510204,0,0,0.00940947,0,0.02918,0.0145093,0.046628,0.0234945,0.0198583,0.00453828,0.00257778,0.0144273,0.00291966,0.00373082,0.00470849,0.0102869,0.0112362,0.0102934,0.0179672,0.012764,0.00724122,0.0301388,0.0133701,0.0268256,0.0423557,0.00438231,0.014554,0.0117626,0,0,0.0115515,0,0.0455108,0.010089,0.0382577,0.0212471,0.0131687,0.00914535,0.00245476,0.0160274,0.00280099,0.0123338,0.00514811,0.00594275,0.00849268,0.0331203,0.00370487,0.00975752,0.0402733,0.0109702,0.006229,0.00780728,0.0164989,0.00557331,0,0,0,0,0,0,0,0,0,0
1132,0.00720122,0,0,0,0,0.0144327,0,0,0,0,0,0,0.0150796,0,0.0141356,0.00497618,0,0,0.00980243,0,0.0290498,0.0145676,0.0464986,0.0232685,0.0197319,0.00459867,0.00250751,0.0139121,0.00244156,0.00273649,0.0035781,0.0101449,0.0110161,0.0103608,0.0177423,0.0120701,0.00707109,0.0300126,0.0133176,0.0272193,0.0423018,0.00432444,0.0146699,0.0113917,0,0,0.0109954,0,0.045479,0.0101205,0.0382992,0.0219567,0.013222,0.00895198,0.00264826,0.0160063,0.00284194,0.0123008,0.00492856,0.00592304,0.00845607,0.0335873,0.00376376,0.00981693,0.040738,0.0109972,0.00585737,0.00796692,0.0162063,0.00543234,0,0,0,0,0,0,0,0,0,0
1133,0.00711292,0,0,0,0,0.0141719,0,0,0,0,0,0,0.012605,0,0.0129847,0.00483438,0,0,0.0100734,0,0.0289098,0.0145912,0.0463351,0.023546,0.0196147,0.00510594,0.00250094,0.0135191,0.00255874,0.00190749,0.00283773,0.0100612,0.0108956,0.0102957,0.0178137,0.011314,0.00702503,0.0299108,0.0133638,0.0274965,0.0421841,0.00413846,0.014774,0.0111534,0,0,0.0106028,0,0.0454175,0.0101605,0.0385692,0.0223538,0.013254,0.00886536,0.00286041,0.0159741,0.00289271,0.0123465,0.00501557,0.00590624,0.00846664,0.0339964,0.00383873,0.00956962,0.0410662,0.0110145,0.00547891,0.00801281,0.0158112,0.00536914,0,0,0,0,0,0,0,0,0,0
1134,0.00694796,0,0,0,0,0.0138498,0,0,0,0,0,0,0.0101466,0,0.0124117,0.00482206,0,0,0.0101603,0,0.0287403,0.0145614,0.0460986,0.0243381,0.0194802,0.00605717,0.00244894,0.0132057,0.00342416,0.00232828,0.00310037,0.00990467,0.0106369,0.0100839,0.0179578,0.0108861,0.00683438,0.0297392,0.0134237,0.027735,0.0420351,0.00410689,0.0149275,0.0109346,0,0,0.0101923,0,0.0453077,0.0101567,0.0389294,0.0224457,0.013241,0.00866478,0.00305483,0.015904,0.00298175,0.0124101,0.00528632,0.00593652,0.00841545,0.0344,0.0040022,0.00921839,0.041324,0.0110167,0.00517804,0.00788156,0.0152915,0.00527173,0,0,0,0,0,0,0,0,0,0
