Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,x76,x78,,x79,x82,x77,IMUR_B
1767,0.0159051,0,0,0,0,0.0243436,0,0,0,0,0,0.0103033,0,0.0393932,0.0238375,0,0,0.0762447,0,0.0223849,0.0529449,0.0407945,0.0566935,0.00935371,0.0611949,0.0246689,0.0157951,0.0417083,0.0570772,0.054639,0,0.0464753,0.0394771,0.0526034,0.023557,0.0552208,0.0184226,0.0391781,0.0299996,0.0445345,0.0192842,0.0118332,0.0117122,0,0,0.0202664,0,0.0452055,0.0145537,0.0392191,0.0276059,0.0157421,0.0162803,0.0242914,0.0236537,0.00636652,0,0.00750867,0.00814937,0.0180232,0.0380621,0.0149459,0.0176105,0.0374432,0.0194772,0.00721771,0.0112828,0.0242151,0.0154738,0,0,0,0,0,0,0,0,0,0,0,0
1768,0.0158646,0,0,0,0,0.0243295,0,0,0,0,0,0.0118614,0,0.0404507,0.0232436,0,0,0.0759877,0,0.0223639,0.0528443,0.0406915,0.0575234,0.00915744,0.060749,0.0247345,0.0158213,0.0413975,0.0565073,0.0541189,0,0.0465002,0.0398834,0.0521148,0.0233098,0.0550486,0.0184222,0.0391812,0.0300135,0.044592,0.0193704,0.0115083,0.0118977,0,0,0.0203702,0,0.045156,0.0145555,0.0393425,0.0277999,0.0157006,0.0163058,0.0242789,0.023765,0.00648487,0,0.00722819,0.00787769,0.0181083,0.0380504,0.0150175,0.017762,0.0374496,0.0195362,0.00729736,0.0113149,0.0241162,0.0157,0,0,0,0,0,0,0,0,0,0,0,0
1769,0.0158651,0,0,0,0,0.0243489,0,0,0,0,0,0.0140827,0,0.0416635,0.022586,0,0,0.0756652,0,0.0223739,0.0527298,0.0405146,0.0586127,0.00895345,0.0603336,0.0247957,0.0158361,0.041196,0.0558518,0.0536509,0,0.0465527,0.0403691,0.051636,0.0232524,0.054851,0.0184377,0.0392511,0.0298146,0.0446746,0.0194858,0.0112366,0.0120994,0,0,0.0205165,0,0.0451031,0.0145933,0.0394835,0.0280617,0.0156884,0.0163819,0.0242508,0.0238758,0.00664913,0,0.00688506,0.00759429,0.0182642,0.0381185,0.015152,0.0178861,0.0374249,0.0196246,0.00745227,0.0112256,0.0240545,0.0159104,0,0,0,0,0,0,0,0,0,0,0,0
1770,0.0159177,0,0,0,0,0.024387,0,0,0,0,0,0.016409,0,0.0429331,0.0219623,0,0,0.0753225,0,0.0223541,0.0525675,0.0399995,0.0595994,0.00871285,0.0597992,0.0247548,0.0157997,0.040825,0.0549792,0.0531007,0,0.0466098,0.0409285,0.0511468,0.0235781,0.0546436,0.018417,0.0393715,0.0295906,0.0447478,0.0196224,0.0110633,0.0123019,0,0,0.0207092,0,0.0450458,0.0145171,0.0395824,0.0281719,0.0156367,0.0164974,0.0241485,0.0239588,0.00675861,0,0.00660037,0.00728336,0.0185218,0.0382629,0.0152622,0.0179688,0.0373085,0.019775,0.00767622,0.0111967,0.0239706,0.0161436,0,0,0,0,0,0,0,0,0,0,0,0
1771,0.015994,0,0,0,0,0.0244174,0,0,0,0,0,0.019004,0,0.0439778,0.0213121,0,0,0.0749877,0,0.022291,0.0524181,0.0393961,0.0601964,0.008538,0.0591414,0.0246823,0.0157297,0.0403419,0.0539577,0.0524347,0,0.046701,0.0415728,0.0505775,0.024282,0.0544668,0.0183415,0.0394648,0.0292657,0.0448003,0.0196109,0.0108602,0.0125194,0,0,0.0208497,0,0.045002,0.0144478,0.0396367,0.0284235,0.0155709,0.016669,0.0240151,0.0240995,0.00690908,0,0.00649872,0.00702541,0.0188878,0.0383758,0.0152653,0.0181967,0.0369427,0.0199265,0.00792014,0.0111511,0.0239067,0.0163699,0,0,0,0,0,0,0,0,0,0,0,0
1772,0.0160991,0,0,0,0,0.0244603,0,0,0,0,0,0.0224569,0,0.0449181,0.0206444,0,0,0.0746744,0,0.0224129,0.0522667,0.0390019,0.0605885,0.00833273,0.0584188,0.0246412,0.0157268,0.0398795,0.0528872,0.0516972,0,0.0468331,0.0423518,0.049911,0.0252788,0.0542827,0.0184319,0.0394623,0.0293541,0.0448755,0.0197943,0.0106399,0.0127712,0,0,0.020965,0,0.0449817,0.0145774,0.0397498,0.0287181,0.0155961,0.0168025,0.0238843,0.0243074,0.00691885,0,0.00626968,0.00678109,0.019197,0.0384169,0.0153513,0.0184098,0.0370003,0.0200132,0.00809596,0.0111618,0.0238238,0.0166344,0,0,0,0,0,0,0,0,0,0,0,0
1773,0.0161333,0,0,0,0,0.0245903,0,0,0,0,0,0.0261533,0,0.0458979,0.0200191,0,0,0.0745096,0,0.0226493,0.0520345,0.0388064,0.0608015,0.00822718,0.0575622,0.0245464,0.0157513,0.0394206,0.0516713,0.0507456,0,0.046999,0.0433022,0.0491804,0.0265667,0.0541432,0.0186144,0.0393555,0.0297005,0.0449878,0.0201409,0.0104089,0.0130995,0,0,0.0210657,0,0.0449801,0.0148001,0.0398552,0.0290405,0.0156701,0.0169642,0.0237848,0.024495,0.00678527,0,0.0062583,0.00659133,0.019364,0.038429,0.0154384,0.0185968,0.0374976,0.0201361,0.00821237,0.011189,0.0237557,0.0168805,0,0,0,0,0,0,0,0,0,0,0,0
1774,0.0161434,0,0,0,0,0.0246777,0,0,0,0,0,0.0290386,0,0.0468056,0.0194845,0,0,0.0744295,0,0.0228057,0.0518768,0.0386504,0.0608242,0.00817931,0.0564743,0.0244308,0.0157472,0.0387239,0.0501659,0.0496523,0,0.0472018,0.044201,0.0483398,0.0281694,0.0540085,0.0187459,0.039295,0.0300928,0.0450525,0.0205192,0.00981917,0.0134594,0,0,0.0212308,0,0.0449143,0.014904,0.0398898,0.0294207,0.0158083,0.017205,0.0237152,0.02466,0.00657682,0,0.00649003,0.00653909,0.0194809,0.0385256,0.0155081,0.0187675,0.0379858,0.0202638,0.00831243,0.0111962,0.0237136,0.0171571,0,0,0,0,0,0,0,0,0,0,0,0
1775,0.0161752,0,0,0,0,0.0246351,0,0,0,0,0,0.0308753,0,0.0474908,0.0189734,0,0,0.0741417,0,0.0227275,0.0517579,0.0384354,0.0606259,0.00801052,0.0552026,0.024115,0.0156542,0.0378648,0.0483769,0.048443,0,0.0475874,0.0451692,0.0474006,0.0301189,0.053829,0.0187024,0.0393403,0.0306827,0.0451175,0.0208531,0,0.0137507,0,0,0.021403,0,0.0448445,0.0147374,0.0398345,0.0300306,0.0160973,0.0174272,0.0236503,0.0247698,0.00644245,0,0.00676129,0.00637913,0.0196054,0.0385883,0.0156513,0.0189356,0.0383944,0.0203599,0.00845116,0.0112172,0.0236182,0.0174671,0,0,0,0,0,0,0,0,0,0,0,0
1776,0.0162393,0,0,0,0,0.024862,0,0,0,0,0,0.0316868,0,0.0480578,0.0184537,0,0,0.0737905,0,0.0227326,0.051801,0.0380344,0.06007,0.00791252,0.0541685,0.0240905,0.0157284,0.0370646,0.0464942,0.0471404,0,0.0480243,0.0462226,0.0463617,0.0320992,0.0537142,0.0187084,0.0393258,0.0312956,0.0452229,0.0210848,0.00790462,0.0142277,0,0,0.0217853,0,0.0448038,0.0146227,0.0398329,0.03061,0.0161378,0.0175408,0.0237416,0.0254187,0.00665943,0,0.00694733,0.00540987,0.019665,0.0386081,0.0157479,0.0189733,0.038392,0.0208782,0.00865328,0.0113067,0.0237104,0.017658,0,0,0,0,0,0,0,0,0,0,0,0
1777,0.0162723,0,0,0,0,0.0250043,0,0,0,0,0,0.0335845,0,0.0487009,0.0179807,0,0,0.0734767,0,0.022718,0.0518003,0.0376932,0.0593258,0.00781485,0.053352,0.0239461,0.0157254,0.036289,0.0446043,0.0458004,0,0.0484582,0.0475589,0.0452024,0.0338931,0.0534949,0.0187,0.0393416,0.0316335,0.0453049,0.0213558,0.00734842,0.0146184,0,0,0.0219332,0,0.0447701,0.0147172,0.0397968,0.0310345,0.0162728,0.0176644,0.0237978,0.0258987,0.00668789,0,0.00714402,0.00442231,0.0197448,0.0386254,0.0158009,0.0190421,0.0383918,0.0211765,0.00885675,0.0113521,0.0237486,0.0178579,0,0,0,0,0,0,0,0,0,0,0,0
1778,0.0162846,0,0,0,0,0.025047,0,0,0,0,0,0.0361369,0,0.0491047,0.0176737,0,0,0.0732861,0,0.022763,0.0515559,0.0373556,0.058657,0.00777434,0.0528718,0.0236724,0.0157156,0.0351118,0.0427038,0.0446136,0,0.0491454,0.0490081,0.0438371,0.0357152,0.0531917,0.0187455,0.0393685,0.0316685,0.0453672,0.0217288,0.00704435,0.0149243,0,0,0.0220529,0,0.0447382,0.0148314,0.0398225,0.0311909,0.016401,0.0175578,0.0237212,0.0262495,0.0066804,0,0.00721774,0.00526984,0.0196904,0.0387566,0.0158885,0.0190306,0.0381678,0.0213901,0.00899534,0.011459,0.0237592,0.0180431,0,0,0,0,0,0,0,0,0,0,0,0
1779,0.0162351,0,0,0,0,0.024937,0,0,0,0,0,0.0382688,0,0.0494175,0.0174903,0,0,0.0729444,0,0.0227405,0.0512622,0.0370591,0.0580891,0.0076654,0.052411,0.0231517,0.0155799,0.033601,0.0407658,0.043409,0,0.0501067,0.0502655,0.0425115,0.0374885,0.0527333,0.018735,0.0394337,0.0318174,0.0454457,0.0221054,0,0.0151358,0,0,0.0221189,0,0.0447266,0.0148853,0.0399041,0.0312547,0.0166724,0.017398,0.0235881,0.0263772,0.00668655,0,0.00731081,0.00600925,0.0196853,0.0389705,0.0160197,0.0191,0.0381311,0.0214693,0.00907817,0.0115721,0.0236472,0.0182478,0,0,0,0,0,0,0,0,0,0,0,0
1780,0.016165,0,0,0,0,0.0249782,0,0,0,0,0,0.0393042,0,0.0497501,0.0175985,0,0,0.0726088,0,0.0228156,0.0511211,0.0367495,0.057608,0.00760666,0.0516719,0.0228208,0.0154818,0.0318515,0.0388388,0.0420076,0,0.0510441,0.05152,0.0415469,0.0391303,0.0525097,0.0188148,0.0394841,0.0322792,0.0455038,0.02244,0,0.0154453,0,0,0.022302,0,0.0446672,0.0150614,0.0400962,0.0312836,0.0168745,0.0171341,0.0236191,0.0267008,0,0,0.00742392,0.00619809,0.0195767,0.039077,0.016134,0.0190003,0.0385334,0.0217529,0.00923846,0.0116178,0.0236402,0.0184179,0,0,0,0,0,0,0,0,0,0,0,0
1781,0.0161168,0,0,0,0,0.0250857,0,0,0,0,0,0.0410231,0,0.0499538,0.0176855,0,0,0.0723151,0,0.0228231,0.0510671,0.0365634,0.0570608,0.00752004,0.0507323,0.0225928,0.015363,0.0300096,0.0368757,0.0403495,0,0.0517398,0.0523879,0.0410143,0.0403574,0.0526256,0.0188209,0.0395506,0.0325137,0.0455676,0.0227217,0,0.0157416,0,0,0.0224767,0,0.0446023,0.0151921,0.0401915,0.0315327,0.0170052,0.0169596,0.0236761,0.0270492,0,0,0.00757741,0.0062931,0.0196269,0.039091,0.0162186,0.0189945,0.038638,0.0220438,0.0094211,0.0115286,0.0236632,0.0185939,0,0,0,0,0,0,0,0,0,0,0,0
1782,0.016083,0,0,0,0,0.025092,0,0,0,0,0,0.042279,0,0.0500642,0.0176885,0,0,0.0720974,0,0.0228427,0.0511159,0.0364543,0.05679,0.00740957,0.0497523,0.0223421,0.0152066,0.0281976,0.0349518,0.0386419,0,0.0521829,0.0528448,0.0407591,0.0410961,0.0524865,0.018847,0.0395956,0.0325354,0.045675,0.0228903,0,0.0160711,0,0,0.02263,0,0.0445935,0.0152381,0.0402723,0.0318044,0.0171583,0.0168884,0.0236809,0.0273554,0,0,0.00754208,0.00645191,0.0197327,0.0390766,0.0162155,0.0190191,0.0385085,0.0222855,0.00961765,0.0116268,0.023642,0.0188091,0,0,0,0,0,0,0,0,0,0,0,0
1783,0.0161508,0,0,0,0,0.025265,0,0,0,0,0,0.0431019,0,0.0504532,0.0175211,0,0,0.0719668,0,0.0228313,0.0511746,0.0362986,0.0568966,0.00751372,0.0487612,0.0223488,0.0152208,0.0263248,0.0331342,0.0368634,0,0.0526612,0.0532082,0.0406816,0.0410223,0.0522092,0.0188337,0.0396828,0.0325977,0.0457903,0.0230555,0.00931221,0.0165723,0,0,0.0229776,0,0.0445978,0.015353,0.0404374,0.0317851,0.01705,0.0167856,0.0238387,0.0280627,0.00797181,0,0.00754416,0.00647062,0.0197226,0.0390734,0.0161966,0.0190021,0.0383824,0.0227869,0.00975459,0.0117834,0.0238184,0.0189736,0,0,0,0,0,0,0,0,0,0,0,0
1784,0.0162286,0,0,0,0,0.0250912,0,0,0,0,0,0.0439809,0,0.0510468,0.017871,0,0,0.0717259,0,0.0226446,0.0510195,0.0362387,0.0573639,0.00733313,0.0476305,0.0218555,0.0150541,0.0243991,0.031395,0.0350419,0,0.0532246,0.0536778,0.0407155,0.0408096,0.051908,0.0186966,0.0397533,0.0331951,0.0458644,0.0233471,0,0.0166323,0,0,0.0229372,0,0.0445852,0.0152998,0.0405282,0.0319387,0.0174635,0.0168343,0.0239127,0.0280511,0,0,0.00750558,0.00570664,0.0197254,0.0391725,0.0162718,0.0190483,0.038897,0.0227776,0.00992839,0.0118854,0.0236639,0.0192636,0,0,0,0,0,0,0,0,0,0,0,0
1785,0.0163726,0,0,0,0,0.0252032,0,0,0,0,0,0.0450237,0,0.0518983,0.0183343,0,0,0.0716201,0,0.0226726,0.0509364,0.0362654,0.0577936,0.00736201,0.0465516,0.0216307,0.0150222,0.0226113,0.0300292,0.0336474,0,0.0538512,0.0539933,0.040845,0.0407822,0.0517973,0.0187707,0.039775,0.0336056,0.0459397,0.0235972,0,0.0168554,0,0,0.0230238,0,0.0445563,0.0154475,0.0405648,0.032148,0.0175821,0.0170446,0.024122,0.0284498,0,0,0.00763605,0.0049723,0.0197028,0.039103,0.0162693,0.0190028,0.0391478,0.0229683,0.0100748,0.0120679,0.0237426,0.0194616,0,0,0,0,0,0,0,0,0,0,0,0
1786,0.0165214,0,0,0,0,0.0253028,0,0,0,0,0,0.0454925,0,0.0529307,0.0182459,0,0,0.0715339,0,0.0227536,0.0509007,0.0364869,0.058412,0.00717976,0.0456884,0.0214477,0.014971,0.0214094,0.0289617,0.0325488,0,0.0543697,0.0540729,0.0410003,0.0405416,0.0517941,0.0188654,0.0397956,0.0334876,0.0460074,0.0238276,0,0.0170678,0,0,0.0230408,0,0.0445224,0.0155587,0.0405614,0.0325769,0.0175944,0.0170338,0.0244002,0.0287838,0.00475046,0,0.00775962,0.00599517,0.0197113,0.0390101,0.0162287,0.019014,0.0389147,0.0230846,0.0102253,0.0122279,0.0238303,0.0196547,0,0,0,0,0,0,0,0,0,0,0,0
1787,0.0166483,0,0,0,0,0.0254325,0,0,0,0,0,0.0450987,0,0.0539395,0.0182874,0,0,0.0713867,0,0.022699,0.0509783,0.0368117,0.0593408,0.00690949,0.0451511,0.0213542,0.014934,0.0204711,0.0279667,0.0318401,0,0.0545271,0.0541808,0.0411245,0.0396899,0.0518339,0.0188216,0.0398538,0.0336217,0.0460869,0.0239854,0,0.0172674,0,0,0.023009,0,0.0445087,0.0155757,0.0405532,0.0330724,0.0176325,0.0170015,0.0248052,0.0290754,0.00451058,0,0.007803,0.00701092,0.0196152,0.0389185,0.0161195,0.0189321,0.0389744,0.0232004,0.0103566,0.0123895,0.0239603,0.0197922,0,0,0,0,0,0,0,0,0,0,0,0
1788,0.0167426,0,0,0,0,0.0256203,0,0,0,0,0,0.0439879,0,0.0547682,0.0186636,0,0,0.0712836,0,0.0226661,0.0510049,0.0370836,0.0607566,0.00654682,0.045046,0.0213305,0.0149795,0.0199658,0.0274959,0.0316442,0,0.0548974,0.054578,0.0413216,0.0383889,0.0519161,0.0188007,0.0399227,0.0338072,0.0461607,0.0241138,0,0.0174754,0,0,0.0230262,0,0.0445066,0.0155484,0.0405632,0.0333205,0.0176235,0.0172744,0.0253996,0.0293129,0.00445405,0,0.00785732,0.00741098,0.0195569,0.0388141,0.0160267,0.0188704,0.039224,0.0233319,0.0104605,0.0125072,0.0241649,0.0198953,0,0,0,0,0,0,0,0,0,0,0,0
1789,0.0167865,0,0,0,0,0.0258156,0,0,0,0,0,0.0425184,0,0.0555507,0.0193251,0,0,0.0711891,0,0.0227107,0.0510323,0.0372817,0.0626182,0.00618154,0.0453648,0.0214142,0.0150375,0.0199444,0.0285915,0.0319514,0,0.0555095,0.0548002,0.0417069,0.0372086,0.0518667,0.018846,0.0399585,0.0340323,0.0462351,0.0241248,0,0.0175945,0,0,0.0230336,0,0.0445196,0.0155078,0.0406781,0.0333261,0.0175283,0.017669,0.0259713,0.0294546,0.00487298,0,0.00793264,0.00775835,0.0195121,0.0386725,0.0159425,0.0188029,0.0397898,0.0233268,0.0106046,0.0125633,0.0244637,0.0199544,0,0,0,0,0,0,0,0,0,0,0,0
1790,0.0167951,0,0,0,0,0.0260177,0,0,0,0,0,0.0413886,0,0.0564214,0.0199054,0,0,0.0710826,0,0.0228195,0.0510979,0.037454,0.0646109,0.00583384,0.0461624,0.0220089,0.0150336,0.020519,0.0302003,0.0329209,0,0.0563574,0.0550101,0.0419135,0.0364295,0.0518197,0.0189373,0.0399714,0.0342818,0.0463278,0.0240287,0,0.0176018,0,0,0.0229591,0,0.0445647,0.0154805,0.0408716,0.0331521,0.0174301,0.0179112,0.0263592,0.0294579,0.0052436,0,0.00812647,0.00804822,0.0194975,0.0385337,0.0158255,0.0187311,0.0402437,0.023236,0.0107551,0.0126172,0.0247661,0.0199393,0,0,0,0,0,0,0,0,0,0,0,0
1791,0.0167705,0,0,0,0,0.0261914,0,0,0,0,0,0.0408051,0,0.0572307,0.0202482,0,0,0.0709482,0,0.0228386,0.0511303,0.037456,0.0663003,0.00548968,0.0472242,0.022448,0.0150017,0.0214885,0.0319282,0.034152,0,0.0572249,0.0552759,0.041822,0.0361803,0.0517989,0.0189454,0.0401627,0.0345329,0.0463653,0.0239551,0,0.0174823,0,0,0.0228715,0,0.0445485,0.0154119,0.0410191,0.03304,0.0173595,0.0181934,0.0266334,0.0292999,0.00548881,0,0.00836093,0.0074797,0.0194894,0.038397,0.0157244,0.0186957,0.0404824,0.0230877,0.0109023,0.012742,0.0250543,0.019845,0,0,0,0,0,0,0,0,0,0,0,0
1792,0.0167374,0,0,0,0,0.026288,0,0,0,0,0,0.0404102,0,0.0580153,0.020628,0,0,0.0708083,0,0.0228794,0.0511689,0.0372598,0.067837,0.00524341,0.0483838,0.0225339,0.0149562,0.0225252,0.0336055,0.0354504,0,0.0580556,0.0556251,0.0415388,0.0361239,0.0518027,0.0189838,0.0403256,0.0347092,0.046409,0.0239071,0,0.0171973,0,0,0.0227602,0,0.0445366,0.0153072,0.0410834,0.0329849,0.0172878,0.0186262,0.0267911,0.0290398,0.00566062,0,0.00853608,0.00656146,0.0195257,0.0382355,0.0155946,0.0187048,0.0405957,0.0228848,0.0110671,0.0127809,0.0253635,0.0197334,0,0,0,0,0,0,0,0,0,0,0,0
1793,0.016694,0,0,0,0,0.0263314,0,0,0,0,0,0.0401244,0,0.0588268,0.0210005,0,0,0.0706573,0,0.0228326,0.0512574,0.037001,0.0694698,0.00501865,0.0496129,0.0224278,0.0148952,0.0234841,0.0352403,0.0366909,0,0.0588505,0.0560972,0.0410584,0.0361951,0.0517938,0.0189493,0.0404586,0.0347297,0.0464359,0.0237653,0,0.0167853,0,0,0.0224858,0,0.0445491,0.0154995,0.041066,0.032802,0.01719,0.0188769,0.0268264,0.0286956,0.00575454,0,0.00850756,0.00698273,0.0194967,0.0381295,0.0154249,0.0187115,0.0404671,0.0225525,0.011142,0.0126055,0.0256018,0.0196297,0,0,0,0,0,0,0,0,0,0,0,0
1794,0.0166673,0,0,0,0,0.0263439,0,0,0,0,0,0.0403295,0,0.0597513,0.0213842,0,0,0.0704404,0,0.0226993,0.0512575,0.0367624,0.0711772,0.00488544,0.0508969,0.0226095,0.0148189,0.0242944,0.0368265,0.0378327,0,0.0595807,0.0566224,0.0403724,0.0363045,0.0516656,0.0188288,0.0406116,0.0346442,0.0464513,0.0235431,0,0.0163592,0,0,0.0221639,0,0.0445722,0.0155299,0.0409723,0.0324385,0.0171371,0.0190668,0.0268677,0.0282567,0.00589818,0,0.00858944,0.00674518,0.0195149,0.0380937,0.0152509,0.0187794,0.0403859,0.0221743,0.0112149,0.0124891,0.0257466,0.0195673,0,0,0,0,0,0,0,0,0,0,0,0
1795,0.0166809,0,0,0,0,0.026278,0,0,0,0,0,0.0406593,0,0.0605633,0.0217119,0,0,0.0701938,0,0.0224637,0.0512267,0.0364996,0.0726336,0.00486915,0.0521122,0.0226171,0.0146869,0.0249342,0.0382933,0.0388815,0,0.0600584,0.0571791,0.0395263,0.0367343,0.0515,0.0186314,0.0407882,0.0346389,0.0464511,0.0234367,0,0.0159692,0,0,0.0218976,0,0.04459,0.0153701,0.0409196,0.0320191,0.016985,0.0190733,0.0268978,0.0278488,0.00600796,0,0.00866363,0.00789245,0.0194949,0.0380071,0.0151816,0.0187883,0.0405398,0.0218811,0.0112911,0.0123418,0.0258138,0.0195594,0,0,0,0,0,0,0,0,0,0,0,0
1796,0.0167832,0,0,0,0,0.0262851,0,0,0,0,0,0.0412145,0,0.0610364,0.02191,0,0,0.0700791,0,0.0224221,0.0512012,0.0363713,0.0736093,0.00481497,0.0532392,0.0227947,0.0145369,0.0253877,0.0395431,0.0398928,0,0.0601192,0.057746,0.0385356,0.0371725,0.0513989,0.0186561,0.0409898,0.0346466,0.0464567,0.0233184,0,0.0155817,0,0,0.0217199,0,0.0446148,0.0152429,0.0409582,0.0320599,0.0168042,0.018975,0.0269302,0.0276635,0,0,0.00860157,0.0088314,0.0192595,0.0378913,0.0150385,0.0185269,0.0408242,0.0216329,0.0113598,0.0123225,0.0258282,0.0195166,0,0,0,0,0,0,0,0,0,0,0,0
1797,0.016902,0,0,0,0,0.0263609,0,0,0,0,0,0.0418599,0,0.0613415,0.0219449,0,0,0.0700187,0,0.0223795,0.0511405,0.0364419,0.0738795,0.00476694,0.0542436,0.0232323,0.0144236,0.0257681,0.0406853,0.0408592,0,0.0603027,0.0582236,0.0375659,0.0370784,0.0513977,0.0186682,0.0411294,0.034423,0.0464627,0.023151,0,0.0151583,0,0,0.0215215,0,0.0446499,0.015141,0.0410089,0.031977,0.0165781,0.0189687,0.0269416,0.0274477,0,0,0.00855334,0.00897818,0.0191094,0.0377504,0.0148534,0.0183199,0.0406383,0.021381,0.0113737,0.0123593,0.0258063,0.0194952,0,0,0,0,0,0,0,0,0,0,0,0
1798,0.0170078,0,0,0,0,0.0264382,0,0,0,0,0,0.0418795,0,0.0612088,0.0220673,0,0,0.0697377,0,0.0223027,0.051171,0.0366594,0.0737749,0.00477721,0.0552792,0.0232645,0.0143088,0.0262807,0.0420874,0.0418286,0,0.0606471,0.0584396,0.036789,0.0365046,0.0514712,0.0186237,0.0412662,0.0341914,0.0464769,0.0230182,0,0.0147974,0,0,0.0213249,0,0.0446768,0.0150659,0.0409607,0.0316925,0.0164326,0.0190475,0.0269519,0.0272404,0,0,0.00862363,0.00894368,0.0189725,0.0375501,0.0147224,0.0181852,0.0404137,0.0211522,0.0113992,0.012402,0.0257999,0.0195087,0,0,0,0,0,0,0,0,0,0,0,0
1799,0.0170701,0,0,0,0,0.0264926,0,0,0,0,0,0.0407466,0,0.0608531,0.0222983,0,0,0.069445,0,0.0221455,0.051213,0.0369381,0.0737909,0.00486662,0.0565743,0.0228945,0.0141338,0.0270993,0.0439676,0.0430109,0,0.0609004,0.0585101,0.0361621,0.0354462,0.0513861,0.0185013,0.0414777,0.033972,0.0464823,0.0228768,0,0.0145238,0,0,0.0211664,0,0.0446937,0.0150028,0.0408443,0.0314833,0.0163126,0.0191117,0.0270182,0.0270125,0,0,0.0086723,0.00901884,0.0188585,0.0373496,0.0146158,0.0180774,0.0402133,0.0209249,0.0114152,0.0124055,0.0258091,0.0195771,0,0,0,0,0,0,0,0,0,0,0,0
1800,0.0171521,0,0,0,0,0.0265436,0,0,0,0,0,0.0390731,0,0.0603689,0.0224093,0,0,0.0692398,0,0.0220241,0.0512405,0.0371329,0.0737304,0.00484167,0.0580077,0.0225323,0.0139103,0.0281604,0.046104,0.0444457,0,0.060549,0.0585153,0.0356691,0.0338728,0.051194,0.0184073,0.0416984,0.0333416,0.0464696,0.0226798,0,0.0141615,0,0,0.0210188,0,0.044698,0.0149301,0.0407748,0.0313377,0.0162466,0.0192851,0.0269358,0.0267677,0.00636497,0,0.00875313,0.00916756,0.0188661,0.0372164,0.014425,0.0181124,0.0397333,0.0206435,0.0114055,0.0124388,0.0258566,0.0196498,0,0,0,0,0,0,0,0,0,0,0,0
1801,0.0173159,0,0,0,0,0.0265544,0,0,0,0,0,0.0369892,0,0.0594953,0.0225033,0,0,0.0690604,0,0.0218755,0.0512364,0.0372376,0.0734309,0.0049382,0.0593729,0.0222125,0.0135782,0.0293612,0.0481555,0.0459382,0,0.0596951,0.0582778,0.0354084,0.031736,0.0510709,0.0182904,0.041911,0.0331537,0.0464427,0.0225547,0,0.0137077,0,0,0.0208865,0,0.0446938,0.0148513,0.0407231,0.031139,0.0162629,0.0194374,0.0266624,0.0265012,0,0,0.00889447,0.00945107,0.0186781,0.0371475,0.0142717,0.0179796,0.0397837,0.0203441,0.0113947,0.0124401,0.0258847,0.0197556,0,0,0,0,0,0,0,0,0,0,0,0
1802,0.0175286,0,0,0,0,0.026543,0,0,0,0,0,0.0345003,0,0.0580446,0.0224514,0,0,0.0689216,0,0.0216776,0.0512363,0.0373455,0.0726004,0.0052128,0.0605351,0.0217761,0.0132882,0.0304611,0.0497909,0.0474066,0,0.058901,0.0577219,0.035563,0.0290253,0.0507916,0.0181549,0.0421568,0.0328281,0.0464287,0.0223493,0,0.0132389,0,0,0.0207353,0,0.0446993,0.0147509,0.0406886,0.030906,0.0162708,0.0197941,0.0262762,0.026134,0,0,0.00917818,0.00974186,0.0187032,0.0370382,0.0141797,0.0181799,0.0395933,0.0199485,0.0114307,0.0125158,0.025916,0.0199468,0,0,0,0,0,0,0,0,0,0,0,0
1803,0.0177352,0,0,0,0,0.0267643,0,0,0,0,0,0.031358,0,0.0559639,0.0219344,0,0,0.0688111,0,0.0215094,0.0512831,0.0374529,0.070617,0.00564781,0.0610593,0.021123,0.0132733,0.0312099,0.0503664,0.0485239,0,0.0576691,0.0566067,0.036333,0.0262318,0.0504883,0.0180528,0.042445,0.0321947,0.0464441,0.0219415,0,0.0128676,0,0,0.0207748,0,0.0447333,0.0147669,0.0407522,0.030305,0.0159048,0.0205018,0.0258471,0.0260775,0.0069441,0,0.00972701,0.0102428,0.0188032,0.0366394,0.0140229,0.0183325,0.0390278,0.0198245,0.0113727,0.0126069,0.0260382,0.0199767,0,0,0,0,0,0,0,0,0,0,0,0
