Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72
293,0.0144287,0,0,0,0,0.0111303,0,0,0,0,0,0,0.032966,0.0233207,0.0303071,0.0179789,0,0,0.0297223,0,0.0310646,0.0203547,0.0406603,0.0296818,0.00414848,0.00953221,0.0253197,0.042105,0.0153505,0.0135163,0.0126121,0.0065611,0.0125191,0.0121705,0.0177045,0.035636,0.0330348,0.0132005,0.00626208,0.0139767,0.0313954,0.0116286,0.0156773,0.0130212,0,0,0.0293216,0,0.0304171,0.0176322,0.0379813,0.0103123,0.0142404,0.0104452,0.0229012,0.0328981,0.0115914,0.0151051,0.00913108,0.0120642,0.00858856,0.0324458,0.00971023,0.00966732,0.0136177,0.018317,0.0339546,0.0124373,0.0061051,0.00922672,0,0
294,0.0143969,0,0,0,0,0.011127,0,0,0,0,0,0,0.0332165,0.023337,0.0302758,0.0179603,0,0,0.0297311,0,0.0310197,0.0203716,0.0406438,0.0296523,0.0041476,0.00951021,0.0252489,0.0420694,0.0153331,0.0135961,0.0126045,0.00655224,0.0124994,0.0121928,0.0177218,0.0355898,0.0327949,0.0130928,0.00632752,0.0140122,0.0313572,0.0116531,0.0157111,0.01301,0,0,0.0292859,0,0.0303675,0.0176155,0.037976,0.0101591,0.0142498,0.0104474,0.0228425,0.0329431,0.0116465,0.0151298,0.00912685,0.0120769,0.00856729,0.0324821,0.00972876,0.00965207,0.0136095,0.0182941,0.0340291,0.0123944,0.0060924,0.00917346,0,0
295,0.0143885,0,0,0,0,0.011174,0,0,0,0,0,0,0.0331014,0.0232986,0.0302251,0.0179334,0,0,0.0296897,0,0.0310427,0.020343,0.0406105,0.0296392,0.00412008,0.0095169,0.0251896,0.0420632,0.0153538,0.0135458,0.0126112,0.00653613,0.0124882,0.0121955,0.0177136,0.0355569,0.03254,0.0131478,0.00630742,0.0140935,0.0313835,0.0117296,0.0157111,0.0130166,0,0,0.0292522,0,0.0303941,0.0176557,0.0379611,0.0101208,0.014235,0.010442,0.0228006,0.0329221,0.0116683,0.0151202,0.0091335,0.0120999,0.00855641,0.0325063,0.00976361,0.00966024,0.0136902,0.0182648,0.0340489,0.0124089,0.00611829,0.00914287,0,0
296,0.0143834,0,0,0,0,0.0111892,0,0,0,0,0,0,0.0330759,0.0232767,0.0302158,0.0179156,0,0,0.0296584,0,0.0310285,0.0203397,0.0405956,0.0296335,0.00412501,0.00952073,0.0251335,0.0420566,0.0153383,0.0136645,0.0126017,0.00651131,0.0124653,0.0121619,0.0177171,0.0355566,0.0326,0.0131823,0.00627021,0.0141318,0.0313831,0.0117828,0.0157065,0.013017,0,0,0.0292233,0,0.0303734,0.0176258,0.0379495,0.0101561,0.0142479,0.0104262,0.0227566,0.0329128,0.0116803,0.0151053,0.00913039,0.0121137,0.00854855,0.032525,0.00976461,0.00965722,0.013784,0.0181783,0.0340589,0.0124019,0.00613318,0.00914159,0,0
297,0.0143568,0,0,0,0,0.011159,0,0,0,0,0,0,0.0328814,0.023255,0.0302375,0.0179315,0,0,0.0296193,0,0.0309804,0.0203052,0.0406101,0.0295817,0.00412465,0.00953328,0.0250746,0.0420142,0.0153124,0.0136442,0.0125837,0.00650203,0.0124487,0.0121731,0.0177035,0.0355526,0.0326244,0.0131507,0.006269,0.0141526,0.0313302,0.011804,0.0157107,0.0129997,0,0,0.0291884,0,0.0303023,0.0175984,0.0379434,0.0101707,0.0142599,0.0104095,0.0227097,0.0329861,0.0116859,0.0151055,0.00912945,0.012119,0.00853524,0.0325453,0.00974419,0.0096146,0.0138058,0.0181584,0.0341012,0.0123677,0.006113,0.00913935,0,0
298,0.0143658,0,0,0,0,0.0111606,0,0,0,0,0,0,0.0328897,0.0233073,0.0302263,0.0179271,0,0,0.0296282,0,0.0309203,0.020314,0.0406452,0.0295305,0.00409399,0.00956954,0.0250338,0.0419307,0.0153076,0.0134295,0.012608,0.00649933,0.012444,0.0122251,0.0176915,0.0355421,0.0326442,0.0130345,0.00629768,0.0141765,0.031334,0.0118138,0.0156955,0.013003,0,0,0.0291556,0,0.0303158,0.0176398,0.037941,0.0101548,0.0142677,0.0104168,0.0226709,0.0330791,0.0116537,0.0150899,0.00910017,0.0121302,0.00852154,0.0325806,0.00973533,0.00957696,0.0138084,0.0182757,0.0341155,0.0123899,0.00614022,0.00916339,0,0
299,0.0143777,0,0,0,0,0.0112171,0,0,0,0,0,0,0.0331497,0.0233478,0.0301941,0.0179396,0,0,0.0296479,0,0.0308792,0.0203403,0.0406552,0.0295383,0.00408203,0.00961113,0.0250476,0.0418996,0.0152945,0.0133604,0.0126354,0.00653616,0.0124507,0.0122222,0.0177049,0.035597,0.0326578,0.0129728,0.00626977,0.0142174,0.0314051,0.0118498,0.0157123,0.013007,0,0,0.0291212,0,0.0304079,0.0177059,0.0379344,0.0101752,0.014268,0.0104386,0.0226221,0.0331014,0.0116139,0.0150858,0.00908518,0.01213,0.00850818,0.03258,0.00974507,0.00953542,0.0138373,0.0183145,0.0340484,0.012448,0.00619548,0.0091787,0,0
300,0.0143742,0,0,0,0,0.0112473,0,0,0,0,0,0,0.033237,0.0233516,0.0301993,0.0179844,0,0,0.0296544,0,0.0308503,0.0203401,0.0406594,0.0295592,0.00412837,0.00965301,0.0251315,0.0419089,0.0152982,0.0134168,0.0126604,0.00654819,0.0124885,0.0121849,0.0177283,0.0356955,0.0326491,0.0129274,0.00622217,0.0142193,0.0314161,0.0118691,0.0157841,0.0130116,0,0,0.029131,0,0.0304254,0.0177144,0.0378904,0.0102018,0.0142728,0.0104552,0.022608,0.0331209,0.0116544,0.0151266,0.00909826,0.012119,0.0084961,0.0325684,0.00975341,0.00952022,0.0138174,0.0182888,0.0339883,0.012436,0.00621779,0.00918808,0,0
301,0.0143592,0,0,0,0,0.0112559,0,0,0,0,0,0,0.0331862,0.0233536,0.0302561,0.0180787,0,0,0.0296417,0,0.030807,0.0203465,0.0406813,0.0295155,0.00419619,0.00971427,0.0252374,0.0418789,0.01533,0.0134953,0.0127147,0.00656822,0.0125419,0.0122107,0.0177406,0.0358341,0.032629,0.0128741,0.00619158,0.0142025,0.0313933,0.0119016,0.0158882,0.0130192,0,0,0.0291444,0,0.0303929,0.0176843,0.0377902,0.0102601,0.0142799,0.010459,0.0226336,0.0331451,0.0116748,0.0151461,0.0091209,0.0121212,0.00847163,0.0325749,0.00975666,0.0095095,0.0137526,0.018237,0.0339797,0.0123948,0.00619932,0.00918947,0,0
302,0.0143661,0,0,0,0,0.0112903,0,0,0,0,0,0,0.0333194,0.023323,0.0302725,0.018126,0,0,0.0296116,0,0.0307928,0.0203434,0.0406935,0.0295115,0.0042007,0.00976926,0.0252767,0.0418467,0.0153517,0.0135526,0.0127639,0.00658184,0.0125783,0.0121859,0.0177511,0.0359018,0.0326405,0.0128822,0.00618811,0.0141686,0.0314208,0.0119151,0.0159204,0.0130356,0,0,0.029119,0,0.0304309,0.0176846,0.0377301,0.0102888,0.0142871,0.010458,0.0226334,0.0331201,0.0117103,0.0151517,0.00916638,0.0121193,0.00843844,0.0325989,0.00975042,0.00948381,0.0136652,0.0182665,0.033952,0.0124261,0.00619878,0.0091987,0,0
303,0.0143783,0,0,0,0,0.0113181,0,0,0,0,0,0,0.0333618,0.0232731,0.0302589,0.0181168,0,0,0.029525,0,0.0307807,0.0202826,0.040687,0.0296614,0.0041723,0.00979848,0.0252378,0.0418569,0.0153741,0.013657,0.0127685,0.00656395,0.0125942,0.0121429,0.0177676,0.0359129,0.0326452,0.0129489,0.00616894,0.0141387,0.0313997,0.0119099,0.0159248,0.0130412,0,0,0.0290682,0,0.0304192,0.0176632,0.037721,0.0102921,0.0143024,0.0104767,0.0226402,0.0330785,0.0117187,0.0151622,0.00917975,0.0121163,0.00841856,0.0326142,0.00972574,0.00944879,0.0136025,0.0182279,0.033968,0.0124315,0.00623232,0.00922253,0,0
304,0.0143904,0,0,0,0,0.0113325,0,0,0,0,0,0,0.0333273,0.0232485,0.030237,0.0180664,0,0,0.0294766,0,0.0307716,0.0202436,0.0406721,0.0298776,0.00416175,0.00979324,0.0251883,0.0418927,0.01543,0.0138133,0.0127618,0.00657606,0.0125818,0.0120952,0.0177921,0.0358863,0.0326508,0.012989,0.00615579,0.0141301,0.0313076,0.0119112,0.0158887,0.0130445,0,0,0.0290505,0,0.0303213,0.017619,0.0377346,0.0102916,0.014329,0.0105081,0.0226498,0.0330989,0.0116977,0.0151743,0.00919221,0.0121146,0.00839339,0.0326122,0.00972115,0.00942577,0.0136207,0.0181954,0.0340543,0.0123585,0.00624748,0.0092657,0,0
305,0.0144152,0,0,0,0,0.0113652,0,0,0,0,0,0,0.0333006,0.023362,0.0302903,0.0180402,0,0,0.0295478,0,0.0307021,0.0202902,0.0406564,0.0297031,0.00414076,0.00982267,0.0251974,0.0418887,0.0154461,0.0138412,0.012781,0.00663244,0.0125837,0.0121379,0.0177919,0.0359213,0.0326842,0.0128341,0.00617776,0.0141172,0.0312776,0.0118976,0.0158496,0.0130672,0,0,0.0290507,0,0.0302786,0.0175912,0.0377385,0.0102663,0.0143107,0.0105014,0.02266,0.033084,0.0116737,0.0151766,0.0091899,0.0121276,0.0083686,0.0325663,0.00970092,0.00938039,0.0135846,0.0181176,0.034108,0.0123127,0.00628284,0.00932365,0,0
306,0.0144584,0,0,0,0,0.0114056,0,0,0,0,0,0,0.0334364,0.0233963,0.0302703,0.0180688,0,0,0.0295751,0,0.0306948,0.0202802,0.0406549,0.0297504,0.00412509,0.00986819,0.0252026,0.0418819,0.0153927,0.0139074,0.0127859,0.00665664,0.0125605,0.0121424,0.0177955,0.0358922,0.0326481,0.0127923,0.00619263,0.0141247,0.0313049,0.0118899,0.0158502,0.013098,0,0,0.0290475,0,0.0303135,0.0176159,0.0377525,0.0102446,0.0142892,0.0104725,0.022626,0.0330443,0.0117051,0.0151742,0.00920076,0.0121425,0.00834776,0.0325427,0.00969329,0.00936281,0.0135278,0.0181244,0.0340749,0.0123125,0.00631196,0.00938169,0,0
307,0.0144959,0,0,0,0,0.0114584,0,0,0,0,0,0,0.033381,0.0233765,0.0301908,0.0181027,0,0,0.0295482,0,0.0306987,0.0202627,0.040672,0.0301392,0.00411522,0.00989424,0.0251775,0.0418796,0.0153544,0.0138601,0.0127878,0.00665163,0.0125362,0.0121173,0.0178083,0.0358237,0.0326797,0.0128096,0.00615987,0.0141673,0.0313738,0.0119136,0.0158547,0.013126,0,0,0.029055,0,0.030406,0.0176915,0.0377641,0.0102668,0.0142909,0.0104421,0.0225942,0.0329839,0.0117395,0.0151519,0.00919256,0.0121496,0.00830878,0.0325311,0.00968952,0.0093622,0.0135611,0.0181026,0.0340191,0.0123318,0.0063264,0.00942079,0,0
308,0.0145335,0,0,0,0,0.0115033,0,0,0,0,0,0,0.0331712,0.0233738,0.0301477,0.0180988,0,0,0.0295071,0,0.0306881,0.0202518,0.0406827,0.0302724,0.0041083,0.00989932,0.0251428,0.0419031,0.0153427,0.0139148,0.0128048,0.00662706,0.0125234,0.012099,0.0178074,0.0357768,0.0326864,0.0128203,0.00613378,0.0142036,0.0314016,0.0119322,0.0158378,0.0131589,0,0,0.0290804,0,0.0304434,0.0177449,0.0377795,0.0104094,0.0143247,0.0104182,0.0225704,0.0329396,0.0117143,0.0151437,0.00918523,0.012142,0.00827277,0.0325252,0.00967723,0.0093662,0.013584,0.0181085,0.0340196,0.0123099,0.00634126,0.00946009,0,0
309,0.0145456,0,0,0,0,0.0115418,0,0,0,0,0,0,0.0331636,0.0233597,0.0301711,0.0180733,0,0,0.0294392,0,0.0306853,0.0202124,0.0406897,0.0300878,0.0040994,0.00993475,0.0251173,0.0419495,0.0153231,0.0138142,0.012816,0.00662446,0.0125323,0.0120743,0.0177928,0.0357833,0.0325242,0.0128725,0.00610208,0.0142377,0.0313943,0.0119542,0.0158088,0.0131692,0,0,0.0291349,0,0.0304237,0.0177309,0.0377799,0.0106947,0.0143361,0.010381,0.0225488,0.0329045,0.0116993,0.0151295,0.0091683,0.0121333,0.0082409,0.0324896,0.00963619,0.00937127,0.0136091,0.0180525,0.0340451,0.0122797,0.00635802,0.00948181,0,0
310,0.0145505,0,0,0,0,0.0115477,0,0,0,0,0,0,0.0330632,0.0233287,0.0302329,0.0180391,0,0,0.0293451,0,0.030743,0.0200962,0.040694,0.0299386,0.00408819,0.010001,0.0250744,0.0420022,0.0153112,0.013795,0.0128262,0.0066468,0.0125512,0.0120608,0.0177776,0.0358175,0.032238,0.0129682,0.00606609,0.0142726,0.0313318,0.0119899,0.0158124,0.0131775,0,0,0.0292128,0,0.030341,0.0176838,0.0377723,0.0107594,0.0142992,0.0103449,0.0224981,0.0328753,0.0117149,0.015123,0.00913715,0.0121331,0.00818122,0.0324284,0.00958594,0.00935383,0.0136188,0.0179919,0.0341088,0.01224,0.00640234,0.00951046,0,0
311,0.0145694,0,0,0,0,0.0115632,0,0,0,0,0,0,0.033118,0.023325,0.0302311,0.0180306,0,0,0.0292947,0,0.0307554,0.0200116,0.0407052,0.0301915,0.00407733,0.0099955,0.0250468,0.0420313,0.0152969,0.0138634,0.0128157,0.00667435,0.0125664,0.012067,0.0177842,0.035795,0.0322043,0.0129942,0.00603629,0.0143447,0.0313108,0.0120499,0.0158248,0.0132081,0,0,0.0292881,0,0.0303216,0.017692,0.037755,0.0106526,0.0142725,0.0102861,0.0224177,0.0328076,0.0117561,0.0151215,0.00913284,0.0121664,0.00810294,0.0324126,0.00955229,0.00927969,0.0136883,0.0179692,0.0340971,0.0122589,0.00646121,0.00954745,0,0
312,0.0146063,0,0,0,0,0.0115982,0,0,0,0,0,0,0.0334005,0.0233408,0.0302184,0.0180169,0,0,0.0293051,0,0.0307265,0.0200004,0.0407141,0.0302016,0.00406606,0.00997322,0.0250214,0.0421035,0.0153088,0.0139459,0.0127952,0.006668,0.0125342,0.0120764,0.0177933,0.035733,0.032455,0.0129495,0.00600593,0.0143912,0.0313693,0.012089,0.0158149,0.013274,0,0,0.0293489,0,0.0303918,0.0177574,0.0377725,0.0106975,0.0143022,0.0102673,0.0223654,0.0327419,0.0117751,0.0151283,0.0091628,0.012173,0.00807041,0.0324325,0.00955432,0.00924102,0.0137132,0.0179627,0.0339855,0.0123137,0.00650465,0.00959179,0,0
313,0.014644,0,0,0,0,0.011599,0,0,0,0,0,0,0.0333885,0.023374,0.0302439,0.0180005,0,0,0.0293598,0,0.0306646,0.0200385,0.0406977,0.0299221,0.00405706,0.0100122,0.0249918,0.0421461,0.015323,0.0139191,0.0128118,0.00666046,0.0125053,0.0120643,0.0177728,0.0357201,0.0326671,0.0128459,0.00599418,0.0144367,0.0314089,0.0121106,0.0158176,0.0133294,0,0,0.0294054,0,0.030434,0.0178029,0.037802,0.0107168,0.0143328,0.0102654,0.0223418,0.0327253,0.0117716,0.0151299,0.00920709,0.0121638,0.0080745,0.0324249,0.00958575,0.00926401,0.013754,0.0179615,0.0338966,0.012323,0.00651137,0.00962861,0,0
314,0.0146811,0,0,0,0,0.0116222,0,0,0,0,0,0,0.0332862,0.0233883,0.0302566,0.017991,0,0,0.0293725,0,0.0306169,0.0200589,0.0406877,0.0297873,0.00406336,0.00999919,0.0249831,0.0421519,0.0152891,0.0140267,0.0128118,0.00666923,0.0124814,0.0120953,0.0177543,0.0356833,0.0327924,0.0127993,0.00600865,0.0144456,0.0314129,0.012091,0.015833,0.0133812,0,0,0.0294693,0,0.0304354,0.0178155,0.0378201,0.0107755,0.0143456,0.0102732,0.0222975,0.0327405,0.0117627,0.0151418,0.00923303,0.0121844,0.00805554,0.0324451,0.00959501,0.00929067,0.0137839,0.0179492,0.0338932,0.0123331,0.00650047,0.00967928,0,0
315,0.0147242,0,0,0,0,0.0116316,0,0,0,0,0,0,0.0333437,0.0233732,0.0302366,0.0179938,0,0,0.0293189,0,0.0306313,0.0200373,0.0406763,0.0297636,0.00407914,0.00997669,0.0250061,0.0421729,0.0152583,0.0140347,0.0127891,0.00668667,0.0124906,0.0120942,0.0177445,0.035667,0.032721,0.0128174,0.00602435,0.0144535,0.0313989,0.0121078,0.0158269,0.0134441,0,0,0.0295129,0,0.0304186,0.0178033,0.0378097,0.0106757,0.0143279,0.0102835,0.0222686,0.0327339,0.0117692,0.0151416,0.00923628,0.0122061,0.00804744,0.0324356,0.00959683,0.0092981,0.0138071,0.0179272,0.0339069,0.0123707,0.00647284,0.00973324,0,0
316,0.0147749,0,0,0,0,0.0116449,0,0,0,0,0,0,0.0332573,0.0233851,0.0302069,0.0179982,0,0,0.0293363,0,0.0306095,0.0200589,0.0406569,0.0297919,0.00408502,0.00998198,0.0250285,0.0421646,0.0152766,0.0138971,0.0127923,0.00667807,0.012511,0.0120861,0.0177382,0.0356691,0.0327477,0.0127518,0.00607198,0.0144577,0.0313786,0.0121285,0.0158234,0.0134967,0,0,0.0295228,0,0.0304086,0.0178354,0.0377997,0.01064,0.0143223,0.0102706,0.022285,0.03274,0.0117822,0.0151387,0.00923205,0.0122196,0.00805719,0.0324087,0.0095949,0.00931012,0.0137998,0.0179021,0.033948,0.0123807,0.00645422,0.00978132,0,0
317,0.0147968,0,0,0,0,0.011656,0,0,0,0,0,0,0.0332434,0.0234046,0.0302137,0.0179884,0,0,0.0293816,0,0.0305885,0.0200919,0.0406517,0.0297858,0.00407767,0.010008,0.0250257,0.0421229,0.0152776,0.0138826,0.012798,0.00666915,0.0125166,0.0120948,0.0177319,0.0356411,0.0328625,0.0127001,0.00609609,0.0144661,0.0313693,0.0121249,0.0158412,0.0135284,0,0,0.0294931,0,0.030414,0.0178846,0.0377975,0.0106543,0.0143136,0.0102575,0.0222923,0.0327636,0.0118017,0.015131,0.00923819,0.0122224,0.00804723,0.0323918,0.00958419,0.00928934,0.0137637,0.0179075,0.0340088,0.0123816,0.00644267,0.00981269,0,0
318,0.014821,0,0,0,0,0.0116691,0,0,0,0,0,0,0.0332491,0.0233973,0.0301932,0.0179696,0,0,0.0294237,0,0.0305837,0.0201312,0.0406414,0.029797,0.00406117,0.0100309,0.0250258,0.0421128,0.0152692,0.0140528,0.0128063,0.00667088,0.0124883,0.0121135,0.0177248,0.0355852,0.0328791,0.0126922,0.00610208,0.0144703,0.0313591,0.0121187,0.0158397,0.0135622,0,0,0.0294616,0,0.0304154,0.0179069,0.0377831,0.0106887,0.0143082,0.0102444,0.0222825,0.0327928,0.0118194,0.0151245,0.00922619,0.0122073,0.00803131,0.0323901,0.00957229,0.00926661,0.0137119,0.0179161,0.0340788,0.0123966,0.0064536,0.00985273,0,0
319,0.0148461,0,0,0,0,0.0116513,0,0,0,0,0,0,0.0331608,0.0233525,0.030163,0.0179194,0,0,0.0293865,0,0.0306021,0.0201306,0.0406187,0.0298365,0.00403233,0.010031,0.0250331,0.0420628,0.0152558,0.0141257,0.0128082,0.00664841,0.0124712,0.0121167,0.0177153,0.0355482,0.0329685,0.0127194,0.00610094,0.0144535,0.0313434,0.0121377,0.0158171,0.0135848,0,0,0.0294583,0,0.0304119,0.0178403,0.0377923,0.0107045,0.0143141,0.0102269,0.0222681,0.032828,0.0118201,0.0151185,0.00924647,0.0122132,0.00802459,0.0323935,0.00957222,0.00926513,0.0136969,0.0179574,0.0341017,0.0124278,0.00644859,0.00988556,0,0
320,0.0148796,0,0,0,0,0.0116643,0,0,0,0,0,0,0.0329925,0.023359,0.0301503,0.0178485,0,0,0.0293929,0,0.030619,0.0201241,0.0405853,0.0298733,0.00398108,0.0100204,0.0250062,0.0420874,0.0152341,0.0140517,0.0127856,0.00664787,0.0124564,0.0121178,0.0177034,0.0355289,0.0329984,0.0127397,0.00606058,0.0144259,0.0313495,0.0121393,0.0157678,0.0136232,0,0,0.0294549,0,0.030422,0.017789,0.0378332,0.0106943,0.0143103,0.0102241,0.0222643,0.0328064,0.0117786,0.0151235,0.00926717,0.0122228,0.00800379,0.0323596,0.0095391,0.00924524,0.0136729,0.0180047,0.0340572,0.0124254,0.00645511,0.00991508,0,0
321,0.0149065,0,0,0,0,0.0116853,0,0,0,0,0,0,0.0328917,0.0234291,0.0301479,0.0178244,0,0,0.029459,0,0.0306147,0.0201491,0.0405714,0.0298933,0.00397535,0.010031,0.0249679,0.0421035,0.0152277,0.0139566,0.0127733,0.00666837,0.0124731,0.0121292,0.0176973,0.0355291,0.0329672,0.0127412,0.00607152,0.0144446,0.0313584,0.0121394,0.0157189,0.0136534,0,0,0.0294497,0,0.0304365,0.0177846,0.0378924,0.0106897,0.0142982,0.0102204,0.022285,0.0327931,0.0117609,0.0151485,0.00926182,0.0122242,0.00800032,0.0323189,0.00951613,0.00922484,0.0137066,0.0179842,0.0340011,0.012428,0.00645806,0.00993805,0,0
322,0.0149308,0,0,0,0,0.011712,0,0,0,0,0,0,0.0329406,0.0234415,0.0301246,0.0178099,0,0,0.029513,0,0.0306223,0.0201999,0.0406387,0.0298185,0.0040283,0.0100264,0.0249222,0.0421464,0.0151919,0.0140888,0.0127548,0.00670856,0.0124939,0.0121394,0.0176715,0.035559,0.0329995,0.0127835,0.00611045,0.0145427,0.0313493,0.0121718,0.0156521,0.0136646,0,0,0.0294775,0,0.0304484,0.0177966,0.0379626,0.0107141,0.01433,0.0101839,0.022287,0.0328307,0.0116955,0.0151611,0.00925534,0.0122283,0.00799323,0.0323342,0.00953123,0.00924861,0.0137816,0.0179788,0.0339269,0.012435,0.00644641,0.00995846,0,0
323,0.0149085,0,0,0,0,0.0117181,0,0,0,0,0,0,0.0332039,0.0234091,0.0301166,0.0177656,0,0,0.0295292,0,0.0306366,0.0201707,0.0407504,0.0297486,0.00407501,0.0100325,0.0248861,0.042136,0.0151528,0.0142189,0.0127401,0.00672544,0.0125127,0.0121326,0.0176588,0.0355775,0.0330795,0.0127726,0.00611354,0.0146085,0.0313458,0.0121909,0.0155645,0.0136363,0,0,0.0295179,0,0.0304672,0.0178185,0.0380208,0.0107154,0.0143329,0.0101503,0.0222919,0.0328459,0.0116905,0.0151284,0.0092633,0.0122074,0.00799507,0.0323435,0.00955735,0.00928708,0.0138104,0.0179984,0.0338466,0.0124481,0.00643312,0.00994242,0,0
324,0.0149192,0,0,0,0,0.0117477,0,0,0,0,0,0,0.0330145,0.0234065,0.0301798,0.0177435,0,0,0.0295303,0,0.0306302,0.0201363,0.0406032,0.0298565,0.00402343,0.0100119,0.0249454,0.04215,0.0152033,0.0141074,0.012768,0.00666574,0.012442,0.0120942,0.0176743,0.035515,0.0331586,0.0127447,0.00607523,0.0146278,0.031351,0.012203,0.0156022,0.0136319,0,0,0.0295503,0,0.0304768,0.0178426,0.0379572,0.0107402,0.0143388,0.0101449,0.0223014,0.0328301,0.0117485,0.0151405,0.00929562,0.012215,0.0079768,0.0323418,0.00955799,0.00931184,0.0138169,0.0179368,0.0338026,0.012465,0.00646824,0.00994183,0,0
325,0.0149326,0,0,0,0,0.011775,0,0,0,0,0,0,0.0328293,0.0234072,0.0301903,0.0177459,0,0,0.0295163,0,0.0306386,0.0201243,0.0404791,0.0299057,0.00400192,0.0099702,0.0249863,0.0421721,0.0152434,0.0138822,0.0127596,0.00660644,0.0124165,0.0120704,0.0176871,0.0354768,0.0331492,0.0127577,0.00608008,0.0145752,0.0313517,0.012167,0.0156468,0.0136427,0,0,0.0295853,0,0.0304822,0.0178553,0.0379124,0.010728,0.0143463,0.010161,0.0223082,0.0328468,0.0117936,0.0151344,0.0092893,0.0122441,0.00797359,0.0323232,0.009544,0.00931102,0.0138101,0.0177888,0.0337961,0.0124597,0.00650345,0.00994186,0,0
326,0.014921,0,0,0,0,0.0117705,0,0,0,0,0,0,0.0330536,0.0234006,0.0301386,0.0177188,0,0,0.0295383,0,0.0306337,0.0201535,0.0405306,0.0297967,0.00403731,0.00996311,0.0249399,0.0422202,0.0152305,0.0138816,0.0127386,0.00662214,0.0124399,0.0120778,0.0176718,0.0354939,0.0331318,0.0127434,0.00609638,0.0145632,0.0313394,0.0121202,0.015604,0.0136195,0,0,0.0296185,0,0.0304843,0.0178358,0.0379554,0.0106913,0.0143255,0.0101588,0.0222822,0.0328799,0.0117828,0.0151031,0.00926909,0.0122477,0.00799118,0.0323057,0.00955339,0.00934711,0.0138697,0.0178017,0.033853,0.0124368,0.00650579,0.00993298,0,0
327,0.0148753,0,0,0,0,0.0117584,0,0,0,0,0,0,0.0333612,0.0233565,0.0300534,0.0177019,0,0,0.0296023,0,0.0306347,0.0202116,0.040772,0.0296141,0.00412248,0.0100212,0.0248756,0.0422793,0.0151749,0.0141232,0.0127452,0.00669214,0.0125245,0.0121068,0.0176154,0.0356023,0.0331101,0.0127558,0.00608418,0.0146121,0.0313159,0.0121031,0.0154874,0.0135723,0,0,0.0296324,0,0.0304805,0.0178434,0.0380697,0.0106276,0.0142771,0.010101,0.0222915,0.0328928,0.0117451,0.0150613,0.00924186,0.012201,0.00797411,0.0323105,0.00954664,0.00935267,0.0139787,0.0178608,0.0339551,0.0123948,0.00646882,0.00989332,0,0
328,0.0148564,0,0,0,0,0.0117697,0,0,0,0,0,0,0.0333971,0.0233067,0.0300502,0.0176933,0,0,0.0296137,0,0.0306832,0.0202249,0.0408831,0.0295685,0.00416016,0.0100904,0.0248501,0.042303,0.0151577,0.0141297,0.0127737,0.00671329,0.0125818,0.0121003,0.0175693,0.0357133,0.0330989,0.0128243,0.00606657,0.014662,0.0312831,0.0120943,0.015431,0.013548,0,0,0.0296665,0,0.0304724,0.0178743,0.0381485,0.0106782,0.0142675,0.010038,0.0223284,0.0329072,0.0117271,0.0150547,0.00925342,0.0121742,0.00794023,0.0322983,0.00950422,0.00935193,0.0140568,0.0178153,0.0340644,0.0123512,0.0064351,0.00987708,0,0
329,0.0148723,0,0,0,0,0.0117724,0,0,0,0,0,0,0.033318,0.0233092,0.0300727,0.0177002,0,0,0.0295947,0,0.030696,0.0202072,0.0408935,0.0295828,0.00416547,0.0101126,0.024862,0.0422792,0.0151559,0.0141318,0.0127787,0.00672044,0.0126008,0.0120756,0.017545,0.0357514,0.0330083,0.0127888,0.00610915,0.0146372,0.0312499,0.0120586,0.015411,0.0135375,0,0,0.0297263,0,0.0304756,0.0178894,0.0381361,0.0108707,0.0142873,0.00999546,0.0223605,0.0329201,0.0117228,0.0150527,0.00926868,0.0121808,0.00791696,0.0322697,0.00946997,0.00935633,0.0140623,0.0178329,0.0341106,0.0123538,0.00644922,0.00989145,0,0
330,0.0149172,0,0,0,0,0.0117888,0,0,0,0,0,0,0.0331554,0.0232793,0.0300614,0.0177018,0,0,0.0294888,0,0.0307154,0.0200878,0.0408171,0.0296142,0.00415235,0.0100667,0.0248955,0.0422742,0.0151784,0.0141779,0.012758,0.00670851,0.0125707,0.0121051,0.0175444,0.03575,0.0328899,0.0127732,0.00616864,0.0146196,0.0312135,0.0120454,0.0154112,0.0135654,0,0,0.0297962,0,0.0304881,0.0178843,0.038047,0.0109027,0.0143364,0.010005,0.0224048,0.0329326,0.0117523,0.0150556,0.00928444,0.0121854,0.00796014,0.0322229,0.00950495,0.00940987,0.013997,0.0180131,0.0341252,0.0123609,0.00648404,0.00994538,0,0
