Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73
1442,0.00584427,0.00650895,0,0,0,0,0,0,0.0088487,0.0181849,0.0193126,0.00747567,0,0,0.00594898,0,0.0159714,0.00180165,0.0390331,0.0367476,0.0134567,0.0291867,0.0139317,0.00864646,0.0222719,0.0357666,0.0244704,0.0202259,0.0232678,0.0229361,0.0113015,0.0292498,0.0129011,0.0106568,0.00607394,0.00170304,0.00897724,0.0164109,0.0102011,0.00543187,0.00638158,0,0,0.0201356,0,0.0158562,0.00689156,0.0421595,0.0100556,0.0167392,0.0135439,0.0146109,0.0293909,0.00601442,0.029161,0.00773085,0.00707547,0.0129297,0.0370016,0.0123598,0.0134961,0.00993679,0.0168329,0.00423931,0.00386435,0.00842833,0.00444586,0,0,0,0,0,0,0
1443,0.00587684,0.00647282,0,0,0,0,0,0,0.00879683,0.0181972,0.0193011,0.00737322,0,0,0.00599692,0,0.0159276,0.00180464,0.0391273,0.0367185,0.0134604,0.029146,0.0138433,0.0084276,0.0222107,0.0356652,0.0243549,0.0201916,0.0232936,0.0229276,0.0113121,0.0292428,0.0129908,0.0105704,0.00604519,0.00172804,0.00908469,0.0164348,0.0102444,0.00534598,0.00628628,0,0,0.0199915,0,0.01584,0.00669601,0.0421433,0.0101166,0.016713,0.01349,0.0146148,0.0292727,0.00597322,0.0291283,0.00771978,0.00703389,0.012973,0.0368296,0.0124212,0.0135491,0.0100372,0.0167767,0.00422827,0.00385696,0.00845662,0.0044874,0,0,0,0,0,0,0
1444,0.00593372,0.00645804,0,0,0,0,0,0,0.0088546,0.0182058,0.0192709,0.00736747,0,0,0.00603474,0,0.0158796,0.00188839,0.0391053,0.0366994,0.0134347,0.0291257,0.0138103,0.00832906,0.0222012,0.0355803,0.0243704,0.0201806,0.0232869,0.0229494,0.0113359,0.029255,0.0130464,0.0105017,0.00603781,0.00174777,0.00917273,0.0164496,0.0102208,0.00533422,0.00619993,0,0,0.0198555,0,0.0158189,0.00651666,0.0421176,0.0101139,0.0166928,0.013498,0.0145473,0.0291681,0.00600874,0.0291785,0.0077947,0.00704555,0.0129372,0.0369758,0.012396,0.0135298,0.0101469,0.0167906,0.00421342,0.00383091,0.00846409,0.00451943,0,0,0,0,0,0,0
1445,0.00595388,0.00643193,0,0,0,0,0,0,0.00903945,0.0181807,0.0192583,0.00736472,0,0,0.0059971,0,0.0159508,0.00194166,0.0388259,0.0367517,0.0133756,0.0291455,0.0137829,0.00818609,0.0221994,0.0355667,0.0243417,0.0202002,0.0233021,0.0230041,0.0113614,0.0292866,0.0131804,0.0103781,0.00605268,0.00169506,0.00919977,0.0164579,0.010192,0.00532269,0.00608399,0,0,0.0197403,0,0.015798,0.00650039,0.0420705,0.0100999,0.0166766,0.0134897,0.0144218,0.0290472,0.00603367,0.0292199,0.0078514,0.00704115,0.0128968,0.0370484,0.0123831,0.0134836,0.0101929,0.0167668,0.0041797,0.00383344,0.00842849,0.00455729,0,0,0,0,0,0,0
1446,0.00593604,0.00639171,0,0,0,0,0,0,0.0093072,0.01817,0.0192782,0.00730439,0,0,0.00595714,0,0.0159872,0.00194429,0.0384589,0.0368335,0.0133135,0.0292094,0.0137117,0.00797328,0.0221817,0.035624,0.0242661,0.0202317,0.0233794,0.0230853,0.0114051,0.0293356,0.0133674,0.0102682,0.0060363,0.00166844,0.00918935,0.0164822,0.0102224,0.0052276,0.00598314,0,0,0.0196217,0,0.0158027,0.00648646,0.0419839,0.0100974,0.0167505,0.0134796,0.0143406,0.0289212,0.00600349,0.0291659,0.00776485,0.00698883,0.0129575,0.0368935,0.0124181,0.0135229,0.0101519,0.016747,0.00414722,0.00385956,0.00842174,0.00459399,0,0,0,0,0,0,0
1447,0.00593535,0.00635224,0,0,0,0,0,0,0.00939286,0.0181657,0.0192939,0.00728309,0,0,0.0059966,0,0.0159466,0.00191333,0.038309,0.0368804,0.0132998,0.0292718,0.0136427,0.00777322,0.0221831,0.0356482,0.0242845,0.0202729,0.0234386,0.0231278,0.0114122,0.0293437,0.0134986,0.0102121,0.00599779,0.00167785,0.00902753,0.0164896,0.0102161,0.00521109,0.0058676,0,0,0.0194313,0,0.0157873,0.00643261,0.0419113,0.00999001,0.0168316,0.0134803,0.0143221,0.0287912,0.00601151,0.0291457,0.00770658,0.0069734,0.012974,0.0369986,0.0124179,0.0135469,0.0100101,0.0166827,0.00413097,0.00387643,0.00844097,0.00463073,0,0,0,0,0,0,0
1448,0.00595585,0.00634196,0,0,0,0,0,0,0.00946931,0.0181869,0.0192843,0.00730319,0,0,0.00606318,0,0.0158542,0.00193228,0.0383599,0.0368584,0.0133005,0.0292855,0.0135851,0.00756792,0.0222244,0.0356352,0.0242924,0.0202913,0.0234601,0.0231108,0.0114145,0.0293256,0.0135735,0.0101581,0.00594648,0.00173455,0.00866848,0.0164995,0.0101666,0.00524962,0.00575161,0,0,0.0192367,0,0.0157856,0.00634518,0.0419038,0.00980294,0.0169076,0.0135044,0.0142783,0.0286654,0.00601364,0.0291168,0.00762676,0.00699539,0.0130254,0.0370917,0.0124285,0.0136035,0.00960344,0.0165831,0.0041029,0.00388848,0.00846307,0.00464574,0,0,0,0,0,0,0
1449,0.00597419,0.00631336,0,0,0,0,0,0,0.00941257,0.0181611,0.0192782,0.00732161,0,0,0.00602681,0,0.0158663,0.00193403,0.0384213,0.0368527,0.013284,0.0292814,0.0135149,0.00736915,0.0222619,0.0356534,0.0242933,0.0202813,0.0234916,0.0231233,0.0114221,0.0293121,0.0136492,0.0100504,0.00593751,0.00176282,0.00858565,0.0165182,0.0101527,0.00523118,0.00564551,0,0,0.0190433,0,0.0157732,0.00624943,0.0419207,0.00976606,0.0169216,0.0134842,0.0142184,0.0284998,0.00603172,0.02911,0.00759309,0.00698229,0.0130599,0.0370076,0.0124294,0.0136303,0.00949389,0.01651,0.00405821,0.00388959,0.00845244,0.00465402,0,0,0,0,0,0,0
1450,0.00599471,0.00630191,0,0,0,0,0,0,0.00940946,0.0181474,0.0192906,0.00735179,0,0,0.00596861,0,0.0159208,0.00191953,0.0384709,0.0368749,0.0132551,0.0292954,0.0134302,0.00720294,0.0222634,0.0356583,0.0243937,0.0202655,0.0235022,0.023169,0.0114189,0.029316,0.0136999,0.00989955,0.00593263,0.00175688,0.0085238,0.0165474,0.010159,0.00520384,0.00558854,0,0,0.0188552,0,0.0157646,0.00620786,0.0419473,0.00978331,0.0169188,0.0134607,0.0141505,0.0283497,0.00603196,0.0290891,0.00752482,0.0069294,0.0131297,0.0368397,0.0124652,0.0136945,0.00939844,0.0165207,0.00401802,0.00388078,0.0084516,0.00465862,0,0,0,0,0,0,0
1451,0.00598211,0.0062992,0,0,0,0,0,0,0.00946677,0.0182154,0.019297,0.00737871,0,0,0.00605102,0,0.0158264,0.00195529,0.0385224,0.0368611,0.0132389,0.0293449,0.0133708,0.00701142,0.0223398,0.0356748,0.0244096,0.0202688,0.0234651,0.0231493,0.0114085,0.0293254,0.013712,0.00981876,0.00590776,0.00181433,0.008683,0.0165815,0.0101211,0.00521603,0.00550734,0,0,0.0186547,0,0.0157616,0.00619331,0.0419539,0.00978526,0.0169204,0.0134736,0.0140797,0.0281883,0.00607236,0.0291817,0.00762818,0.006946,0.0130747,0.0370444,0.0124493,0.0136305,0.00959241,0.0165566,0.00401594,0.003875,0.00849812,0.00465691,0,0,0,0,0,0,0
1452,0.00593085,0.00628555,0,0,0,0,0,0,0.0094979,0.01825,0.0193075,0.00740307,0,0,0.00613422,0,0.0157855,0.00194412,0.0386167,0.0368426,0.0132647,0.0293801,0.0133325,0.00679698,0.0223959,0.0357544,0.0244158,0.0202919,0.0234573,0.0231026,0.0114049,0.0293307,0.0136888,0.00972458,0.00589627,0.00183909,0.00879711,0.0166156,0.0101132,0.00522269,0.0054146,0,0,0.0184442,0,0.0157753,0.00614339,0.041935,0.00977369,0.0169348,0.0134788,0.0140297,0.0280567,0.00609275,0.0292393,0.0076889,0.00696846,0.0130293,0.0372008,0.0124242,0.0136063,0.00974905,0.0165406,0.00402603,0.00387236,0.00856822,0.00465429,0,0,0,0,0,0,0
1453,0.00590822,0.00628,0,0,0,0,0,0,0.00947351,0.0182263,0.0192719,0.00747161,0,0,0.00611786,0,0.0158457,0.00192412,0.0387098,0.0368407,0.0132723,0.0293697,0.0133168,0.00655506,0.0224047,0.0358474,0.024422,0.0202667,0.0234511,0.0230677,0.0113913,0.0293277,0.0136809,0.00961269,0.00589058,0.00181541,0.00883483,0.0166186,0.0101135,0.00519737,0.0052879,0,0,0.0182091,0,0.015747,0.00605117,0.0419385,0.00975115,0.0169405,0.0134657,0.0139911,0.0278941,0.00611291,0.02925,0.0077423,0.00698981,0.0130112,0.037239,0.0124112,0.0135971,0.00982433,0.0164507,0.00402656,0.00386401,0.00861741,0.00466174,0,0,0,0,0,0,0
1454,0.00590409,0.00624882,0,0,0,0,0,0,0.00953991,0.0181784,0.0192499,0.00759147,0,0,0.00603333,0,0.0159466,0.00190899,0.0387526,0.0368009,0.0132294,0.0293457,0.0133038,0.0063472,0.0223532,0.0359114,0.024495,0.0202172,0.0234618,0.023105,0.0113817,0.0293223,0.0137385,0.00945975,0.00591137,0.00174017,0.00884186,0.0166217,0.0101149,0.00518013,0.0051713,0,0,0.0179692,0,0.0157069,0.00594938,0.041957,0.0097546,0.0169364,0.0134816,0.0139132,0.0277065,0.00611881,0.0292269,0.00773107,0.00701511,0.0130061,0.0371958,0.0124111,0.0135881,0.00984089,0.0163504,0.00406152,0.00385175,0.00865089,0.00467934,0,0,0,0,0,0,0
1455,0.00587688,0.00624128,0,0,0,0,0,0,0.00967599,0.0181748,0.0192599,0.00769703,0,0,0.00599328,0,0.0159955,0.00183993,0.0387895,0.0368072,0.0132001,0.0293331,0.0132635,0.00613194,0.0223475,0.0359297,0.0244446,0.0201955,0.0234622,0.0231464,0.0113997,0.0293284,0.0137872,0.00932601,0.00592492,0.0016954,0.00879311,0.0166705,0.0101346,0.00516064,0.00510854,0,0,0.0178003,0,0.0157105,0.00589541,0.0419781,0.00978953,0.0169354,0.0135535,0.0137673,0.0275529,0.00610613,0.0291994,0.00766052,0.00703865,0.0130338,0.0371325,0.0124335,0.013616,0.00979261,0.016292,0.00403177,0.00386862,0.00865691,0.0046704,0,0,0,0,0,0,0
1456,0.00587866,0.00625804,0,0,0,0,0,0,0.00963365,0.0181746,0.0192717,0.00774257,0,0,0.00599332,0,0.0159748,0.00179408,0.0387889,0.036818,0.0131908,0.0293634,0.013205,0.00591159,0.0223003,0.0359574,0.0244991,0.0202088,0.0234556,0.0231912,0.0114294,0.0293404,0.0138422,0.00920538,0.00590573,0.0017026,0.00878716,0.0167417,0.0101525,0.00510678,0.00506794,0,0,0.0176536,0,0.0157234,0.00581996,0.0419692,0.0098207,0.0169211,0.0135613,0.0137078,0.0274101,0.0060942,0.029209,0.00767289,0.00704569,0.01305,0.0371002,0.0124573,0.0136294,0.00980137,0.0162471,0.00396524,0.00388588,0.00864006,0.00468192,0,0,0,0,0,0,0
1457,0.00584651,0.00624382,0,0,0,0,0,0,0.00958268,0.0181888,0.0192576,0.00772434,0,0,0.00604012,0,0.0159062,0.00181983,0.0387962,0.0367935,0.0131843,0.0293927,0.0131559,0.0057495,0.0222721,0.0359624,0.0247535,0.0202086,0.0234359,0.0231635,0.0114343,0.0293396,0.0138588,0.00912375,0.00586073,0.00175925,0.00884013,0.0167727,0.0101307,0.00506452,0.00501163,0,0,0.0175137,0,0.0157169,0.00573424,0.0419416,0.00986647,0.0169081,0.0134921,0.0137484,0.0272435,0.00608446,0.029243,0.00772777,0.00705857,0.0130266,0.0371254,0.0124533,0.0135913,0.00984778,0.0161955,0.00393688,0.00387849,0.00861152,0.00468483,0,0,0,0,0,0,0
1458,0.00579074,0.00623735,0,0,0,0,0,0,0.00958843,0.0182038,0.0192182,0.00769394,0,0,0.00610755,0,0.0158596,0.00186438,0.0388363,0.0367636,0.0132014,0.0294071,0.013106,0.00558211,0.0223032,0.0359382,0.0247827,0.0201998,0.0234724,0.0231387,0.0114149,0.0293354,0.0138865,0.00907382,0.00582399,0.00182558,0.00889357,0.0167811,0.0101207,0.00502521,0.00489706,0,0,0.0174093,0,0.0156989,0.0056883,0.041952,0.00999076,0.0169252,0.0134688,0.0137115,0.0270905,0.00604674,0.0292412,0.00773255,0.00707226,0.0130036,0.0371519,0.0124425,0.013544,0.0098993,0.0160566,0.00397402,0.00387266,0.00860504,0.00467137,0,0,0,0,0,0,0
1459,0.00579244,0.00620411,0,0,0,0,0,0,0.00964229,0.0181735,0.0191995,0.00766348,0,0,0.00606531,0,0.0159246,0.00178415,0.0388473,0.0367437,0.0132128,0.029406,0.0130669,0.00545839,0.0223223,0.0359369,0.0245728,0.0201938,0.0235119,0.0231947,0.0114405,0.0293446,0.0139596,0.00896621,0.00587392,0.00181323,0.00895563,0.0167831,0.010175,0.00498434,0.00478972,0,0,0.0171664,0,0.0156987,0.005597,0.0419587,0.00991782,0.0169509,0.0134893,0.0135721,0.0269237,0.00602791,0.0292367,0.00773776,0.00704045,0.0129894,0.0371814,0.012441,0.013522,0.00999084,0.0158838,0.00396715,0.00388529,0.00861151,0.00467097,0,0,0,0,0,0,0
1460,0.00578231,0.00615806,0,0,0,0,0,0,0.00970848,0.0181628,0.0192108,0.00764338,0,0,0.00600664,0,0.0160003,0.00169463,0.0388196,0.0367268,0.0132186,0.0294276,0.013007,0.00528015,0.0223236,0.0359471,0.0245502,0.0202032,0.0235438,0.0232429,0.0114786,0.0293474,0.0140422,0.00885995,0.00590011,0.00178668,0.00897926,0.0167934,0.0102204,0.00497234,0.00472731,0,0,0.0169797,0,0.0156916,0.0055271,0.0419562,0.00986493,0.0169514,0.0135134,0.0135135,0.0267598,0.00603093,0.0292654,0.00779404,0.00702195,0.012986,0.037255,0.0124503,0.0135389,0.0100699,0.0157773,0.00395749,0.00389632,0.00864319,0.00465914,0,0,0,0,0,0,0
1461,0.00577515,0.00612848,0,0,0,0,0,0,0.00975316,0.0181652,0.0192301,0.00753529,0,0,0.00598672,0,0.0159796,0.00173339,0.0388188,0.0367485,0.0132361,0.0294362,0.0129549,0.00513136,0.0223123,0.0359354,0.0246083,0.0202327,0.0235196,0.0232272,0.0114856,0.0293682,0.0141025,0.00882597,0.00586443,0.00180879,0.00902713,0.0168085,0.0102619,0.00498325,0.00465465,0,0,0.0168985,0,0.0156719,0.00549466,0.0419344,0.00989759,0.0169221,0.0135627,0.0135632,0.0266313,0.00603909,0.0292995,0.00783635,0.00701629,0.0130157,0.0373084,0.0124649,0.0135684,0.0101723,0.0157034,0.00393651,0.00389315,0.00867042,0.00465153,0,0,0,0,0,0,0
1462,0.00577416,0.00611131,0,0,0,0,0,0,0.00980202,0.0181928,0.0192572,0.00727281,0,0,0.00598146,0,0.015836,0.00181654,0.0388396,0.0368119,0.0132516,0.029454,0.0128918,0.00504193,0.0223358,0.0359809,0.024729,0.020256,0.0235025,0.0232516,0.0114735,0.0293779,0.0141674,0.00880063,0.00580705,0.00188003,0.00890329,0.0168058,0.0102798,0.00496743,0.00458988,0,0,0.0168141,0,0.0156503,0.00547543,0.0419203,0.00990451,0.0169446,0.0135531,0.0135309,0.0265337,0.00601732,0.0292655,0.00777397,0.00698154,0.0131005,0.0372006,0.0125278,0.0136465,0.0100063,0.015669,0.00391721,0.0038855,0.00867725,0.00464792,0,0,0,0,0,0,0
1463,0.00544717,0.00715673,0,0,0,0,0,0,0.00992745,0.0183094,0.0192441,0.00705094,0,0,0.0056464,0,0.0157708,0.00187173,0.0389364,0.0368037,0.0131844,0.029463,0.012395,0.00484164,0.022416,0.0360382,0.0248009,0.0202626,0.023498,0.0232944,0.0114355,0.0293291,0.0143145,0.00846475,0.00583638,0.0019084,0.00858378,0.0176449,0.0102285,0.00481202,0.00614098,0,0,0.0077077,0,0.0153266,0.00198136,0.041932,0.00988182,0.0169063,0.0134891,0.0129595,0.0222463,0.00598875,0.0292456,0.00766689,0.0069061,0.0131274,0.0371233,0.0125252,0.0136516,0.00954349,0.0139361,0.00364437,0.0034746,0.00956484,0.0041036,0,0,0,0,0,0,0
1464,0.00576418,0.00608736,0,0,0,0,0,0,0.00989871,0.0182519,0.0192342,0.00714499,0,0,0.00577806,0,0.0158157,0.00164934,0.038844,0.0367308,0.013198,0.0294213,0.0127786,0.00491704,0.0223373,0.0359191,0.0247986,0.0202189,0.0235279,0.0233088,0.0114852,0.0293707,0.014244,0.00858307,0.00581355,0.001792,0.00874271,0.0168981,0.0102253,0.00494852,0.00470109,0,0,0.0158541,0,0.0156767,0.00514593,0.041964,0.00990042,0.0169496,0.0134739,0.0132537,0.0260011,0.00597703,0.0292678,0.00763616,0.00689801,0.0130953,0.0371357,0.0125214,0.0136247,0.0097089,0.0154785,0.00381731,0.0038551,0.00867054,0.00467286,0,0,0,0,0,0,0
1465,0.00568743,0.00605034,0,0,0,0,0,0,0.00981501,0.0183033,0.0192142,0.00719469,0,0,0.00580844,0,0.0157633,0.00168379,0.0389662,0.0366808,0.0131966,0.0293419,0.0127472,0.00481172,0.0221812,0.0358093,0.02482,0.020183,0.0235072,0.0233009,0.0115158,0.0293713,0.0141427,0.00854409,0.00581476,0.00184391,0.00886342,0.0169101,0.0102165,0.00494951,0.00463837,0,0,0.0158443,0,0.0156785,0.00513818,0.0420067,0.00987181,0.0169345,0.0134275,0.0131689,0.0259217,0.00598615,0.0293038,0.00760625,0.00689951,0.0130379,0.0372,0.0124849,0.01357,0.00985069,0.0153933,0.00380029,0.00386997,0.00867672,0.00466497,0,0,0,0,0,0,0
1466,0.00565029,0.00604123,0,0,0,0,0,0,0.00954092,0.0183278,0.0192148,0.00724482,0,0,0.00580269,0,0.0157588,0.00165688,0.039331,0.0366413,0.0132692,0.0292344,0.012718,0.00475921,0.0219377,0.0356363,0.0247619,0.0201018,0.0234471,0.0231915,0.0115082,0.0293804,0.0138529,0.00852542,0.00582915,0.00189839,0.00893094,0.0169071,0.0102263,0.00497144,0.00458261,0,0,0.0158486,0,0.0156719,0.00515338,0.0420912,0.00998534,0.0169232,0.013402,0.0131261,0.0258699,0.00598073,0.0293123,0.00756383,0.00690431,0.0130187,0.0372312,0.0124777,0.0135407,0.0099552,0.0152966,0.00378293,0.00388839,0.00871373,0.00466351,0,0,0,0,0,0,0
1467,0.00563742,0.0060399,0,0,0,0,0,0,0.00952627,0.0182731,0.0192062,0.00721701,0,0,0.00573298,0,0.0158504,0.00171017,0.039384,0.0366685,0.0132828,0.0292668,0.0127102,0.00467804,0.021936,0.035683,0.0246024,0.0200696,0.0234651,0.0231833,0.0115078,0.0293976,0.0138328,0.00846762,0.00587042,0.00187496,0.00893124,0.0169013,0.0102103,0.00496687,0.00451937,0,0,0.0159322,0,0.015667,0.0051522,0.0420853,0.0100031,0.0169472,0.0133789,0.0131181,0.0258161,0.00599016,0.0293213,0.00757035,0.00690894,0.0129748,0.0372731,0.0124665,0.0135165,0.00995809,0.0152845,0.0037784,0.00388975,0.00873889,0.00467158,0,0,0,0,0,0,0
1468,0.0056021,0.00601211,0,0,0,0,0,0,0.00960003,0.0182841,0.0191876,0.0071718,0,0,0.00570268,0,0.0158933,0.00175008,0.0393133,0.0366966,0.0132486,0.0293113,0.0126946,0.00458194,0.022066,0.0357631,0.0246245,0.0200605,0.0234639,0.023249,0.0115159,0.0293923,0.0139121,0.00838885,0.00587963,0.00185696,0.00891795,0.0169074,0.0101935,0.00492611,0.0044467,0,0,0.0161165,0,0.0156652,0.00513188,0.0420642,0.00997495,0.0169329,0.0133307,0.0130984,0.025747,0.00598683,0.0293106,0.00753714,0.00689044,0.0129809,0.0371665,0.0124859,0.0135145,0.00990676,0.0152672,0.00378012,0.00388383,0.00874168,0.00467603,0,0,0,0,0,0,0
1469,0.00557893,0.00596355,0,0,0,0,0,0,0.00969276,0.0183846,0.0191839,0.00712845,0,0,0.00570441,0,0.0158825,0.00176118,0.0392988,0.0366741,0.013234,0.0293164,0.0126358,0.00448782,0.022139,0.03581,0.0246164,0.0200612,0.0234829,0.0232979,0.0115251,0.0294014,0.0139391,0.00833928,0.0058896,0.00185019,0.00893135,0.0169004,0.0101907,0.00486035,0.00437807,0,0,0.0163017,0,0.0156386,0.0050903,0.0420703,0.0099124,0.0169016,0.0132634,0.0130567,0.0256565,0.00596926,0.0292773,0.00746642,0.006844,0.0130311,0.0369746,0.0125076,0.0135224,0.00989505,0.0152214,0.0037578,0.00385649,0.00873562,0.00467566,0,0,0,0,0,0,0
1470,0.00556599,0.00594332,0,0,0,0,0,0,0.00974162,0.0184155,0.0191729,0.00712073,0,0,0.00565599,0,0.0159278,0.00175121,0.0393065,0.0366518,0.0132283,0.0292927,0.0125973,0.00443131,0.0220974,0.0358194,0.0245207,0.0200426,0.0234924,0.0232861,0.0115301,0.029399,0.013962,0.00827804,0.00591453,0.00182416,0.00902007,0.0168721,0.0102117,0.00482565,0.00431603,0,0,0.016413,0,0.0155918,0.00506283,0.0420889,0.0098489,0.016909,0.0132744,0.0130079,0.0255803,0.00594399,0.0293001,0.00748865,0.00684658,0.0130212,0.0370378,0.0124782,0.0134833,0.00998786,0.015158,0.00372535,0.00381846,0.00874183,0.00465276,0,0,0,0,0,0,0
1471,0.00553468,0.00591983,0,0,0,0,0,0,0.00959647,0.0183381,0.0191685,0.00711694,0,0,0.0055897,0,0.0158793,0.0017726,0.0393356,0.0366588,0.0132268,0.0292704,0.0125794,0.00445385,0.0220879,0.0358345,0.0244742,0.020023,0.0234966,0.0232425,0.0115341,0.0294188,0.0139779,0.00822056,0.0058929,0.00185141,0.00903133,0.0168842,0.0102578,0.00478967,0.00429305,0,0,0.0164674,0,0.0156111,0.00506171,0.0421096,0.00998277,0.016906,0.0132201,0.0129687,0.0255652,0.00580706,0.0292795,0.00749742,0.00680607,0.0130612,0.0368832,0.0125256,0.0135119,0.0100025,0.0151322,0.00377044,0.00384696,0.00874371,0.00462725,0,0,0,0,0,0,0
1472,0.00548928,0.00591253,0,0,0,0,0,0,0.00953162,0.0182552,0.0191607,0.00710162,0,0,0.00551587,0,0.0158897,0.00179261,0.0393894,0.036645,0.0132447,0.0292533,0.012555,0.00448955,0.0220664,0.035825,0.0244229,0.0200139,0.0235086,0.023239,0.0115437,0.0294486,0.0139584,0.00819843,0.00587543,0.00183225,0.00909157,0.0169056,0.0103005,0.00477285,0.00428123,0,0,0.0165373,0,0.0156473,0.00507006,0.0421168,0.0100662,0.0169024,0.013166,0.0130123,0.0255857,0.00578828,0.0292715,0.00748937,0.0067765,0.0130885,0.0368038,0.0125545,0.0135448,0.0100828,0.015149,0.00380496,0.00385668,0.00874711,0.00462728,0,0,0,0,0,0,0
1473,0.00543328,0.00589112,0,0,0,0,0,0,0.00954674,0.018281,0.019146,0.00709711,0,0,0.00554002,0,0.0158176,0.00178731,0.0394259,0.036615,0.0132436,0.0292594,0.0125113,0.00449254,0.022022,0.0357987,0.0244712,0.0199967,0.0235505,0.0232697,0.0115458,0.0294511,0.0139208,0.00818213,0.00584783,0.0018703,0.00923937,0.0169382,0.0103118,0.0047737,0.00425605,0,0,0.016627,0,0.0156765,0.00507311,0.0421118,0.0099871,0.0169076,0.0131927,0.0131146,0.0255833,0.00593429,0.0292839,0.00751012,0.0067837,0.0130477,0.0369032,0.0125269,0.0135115,0.0102484,0.0151076,0.00382569,0.0038489,0.00877035,0.00460501,0,0,0,0,0,0,0
1474,0.0053978,0.00587352,0,0,0,0,0,0,0.00954886,0.0182982,0.0191395,0.0071036,0,0,0.00553859,0,0.01578,0.00179213,0.0394469,0.0366196,0.0132429,0.0292486,0.0124872,0.00448674,0.0220187,0.0357921,0.024398,0.0199783,0.0235718,0.0232714,0.0115284,0.0294312,0.013949,0.00815989,0.00582659,0.00189722,0.0093607,0.0169516,0.0103035,0.00476586,0.00422634,0,0,0.0167252,0,0.0156771,0.00507364,0.0421215,0.00984974,0.016918,0.0131944,0.0130555,0.0255733,0.00603212,0.0293163,0.00759244,0.00679465,0.0129816,0.037041,0.0124944,0.0134526,0.0103719,0.0149981,0.00382738,0.0038542,0.0088045,0.0045795,0,0,0,0,0,0,0
1475,0.00540599,0.00586387,0,0,0,0,0,0,0.00958536,0.0182716,0.0191663,0.00711006,0,0,0.00547081,0,0.0157972,0.00176138,0.0394691,0.0366585,0.0132341,0.0292588,0.0124793,0.00444465,0.0220369,0.0358256,0.0242817,0.0199734,0.0235468,0.0233078,0.0115423,0.0294211,0.0140014,0.00811276,0.00582449,0.00192768,0.00940613,0.0169627,0.0102907,0.00474075,0.00422676,0,0,0.0168246,0,0.015682,0.00506976,0.0421582,0.00992154,0.0168794,0.0131393,0.0129168,0.0255746,0.00599271,0.0293304,0.00761467,0.00676388,0.0129609,0.036981,0.0124825,0.0134255,0.0104387,0.0149628,0.00383507,0.00385598,0.00880281,0.00455184,0,0,0,0,0,0,0
1476,0.00542346,0.00587037,0,0,0,0,0,0,0.00965268,0.0182204,0.0191617,0.0071321,0,0,0.005363,0,0.0158915,0.00173418,0.0394686,0.0366465,0.0132277,0.0292923,0.0124734,0.0044385,0.0220667,0.0358692,0.0242149,0.0199756,0.0235154,0.0232994,0.0115757,0.0294237,0.0140556,0.00805873,0.00585559,0.00189574,0.00943623,0.0169738,0.0102282,0.00474764,0.0042383,0,0,0.0169226,0,0.0156878,0.00506214,0.0421618,0.00995501,0.0168859,0.0131182,0.0128447,0.0255955,0.00594119,0.0293807,0.0077141,0.00677165,0.0129102,0.0371418,0.0124267,0.0133627,0.0104826,0.0149475,0.00384673,0.00386164,0.00880523,0.00450885,0,0,0,0,0,0,0
1477,0.00540493,0.00588744,0,0,0,0,0,0,0.00969839,0.0182271,0.019139,0.00711917,0,0,0.00530758,0,0.0159247,0.00174024,0.039477,0.0366113,0.0132064,0.0292916,0.0124584,0.00445491,0.0220527,0.0358829,0.0242629,0.0199803,0.0235217,0.0232841,0.01157,0.0294373,0.0141103,0.00802988,0.00586417,0.00188185,0.00949972,0.016979,0.0102276,0.00470696,0.00423137,0,0,0.0170313,0,0.0156894,0.00509297,0.0421431,0.00990697,0.0168871,0.0131007,0.012815,0.0256069,0.00591147,0.0293697,0.00794039,0.00677744,0.0128838,0.0371101,0.0124224,0.0133273,0.0105535,0.0148946,0.00385751,0.00386063,0.00883629,0.00449836,0,0,0,0,0,0,0
1478,0.00539565,0.00590213,0,0,0,0,0,0,0.00968738,0.018249,0.0191823,0.00708489,0,0,0.00522911,0,0.0159166,0.0017427,0.0394869,0.0366716,0.0131946,0.0292601,0.0124472,0.00447026,0.0220576,0.0358795,0.0242897,0.0199658,0.023528,0.0232876,0.0115544,0.0294543,0.0141642,0.00797789,0.00584888,0.00186286,0.00950903,0.0169781,0.0102932,0.00463391,0.00421417,0,0,0.0171435,0,0.0156848,0.00511583,0.0421342,0.00981035,0.0168609,0.0130711,0.0128085,0.0256033,0.00584966,0.0293036,0.00824205,0.00672868,0.012938,0.0368201,0.0124834,0.0133572,0.0105483,0.0148302,0.00388176,0.00387,0.00886468,0.00452697,0,0,0,0,0,0,0
