Timestep,,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,IMUR_B
302,0,0.0088104,0.00428545,0,0,0,0,0,0.00953717,0.0216279,0.0169786,0.00644665,0,0,0.0169504,0,0.0169199,0.00869682,0.0397038,0.0350917,0.00885111,0.0253619,0.00642685,0.0236065,0.0174006,0.029368,0.0193977,0.0181176,0.0224372,0.0225582,0.0112155,0.0289956,0.0158356,0.0198127,0.00704348,0.0066438,0.00703839,0.0246489,0.0072119,0.00708332,0.00548173,0,0,0.0366004,0,0.0211813,0.0111169,0.0419398,0.00582353,0.0134945,0.00771315,0.00871696,0.0185684,0.00548165,0.0299359,0.00523867,0.00513872,0.004369,0.0306189,0.00476869,0.00493729,0.00621554,0.00420555,0.012053,0.0123838,0.00932764,0.00747699,0,0,0,0,0,0,0,0,0
303,0,0.00709475,0.00440387,0,0,0,0,0,0.00970412,0.0224019,0.016941,0.00687036,0,0,0.0148248,0,0.0168605,0.0075602,0.0397408,0.0350661,0.00837752,0.0248495,0.00519101,0.0227064,0.0174943,0.0291624,0.018537,0.0182759,0.0222996,0.0226131,0.0112333,0.0288887,0.0161391,0.0179509,0.00677726,0.00669567,0.00700278,0.025487,0.00726927,0.00782104,0.00415632,0,0,0.0231975,0,0.0207945,0.0113792,0.0419921,0.00589115,0.0134538,0.00744488,0.00750987,0.00543055,0.00535437,0.0300336,0.0054955,0.00500361,0.00423084,0.0305961,0.00464926,0.00481436,0.00604383,0.00737855,0.0123675,0.0121253,0.010235,0.00635705,0,0,0,0,0,0,0,0,0
304,0,0.00840582,0.00421728,0,0,0,0,0,0.00906035,0.0219997,0.0167103,0.00688154,0,0,0.0147087,0,0.0168963,0.00741075,0.0397585,0.0345808,0.00857836,0.0244149,0.00575478,0.0221554,0.0172968,0.0285499,0.0183326,0.0182561,0.0222474,0.022549,0.0113378,0.0290389,0.015455,0.0176141,0.00713531,0.00651723,0.00709927,0.0244822,0.00728325,0.00779587,0.00542113,0,0,0.0365946,0,0.0210455,0.010912,0.0417999,0.0059761,0.0134893,0.00727248,0.00818167,0.0193426,0.00538621,0.0299405,0.00585969,0.00518941,0.00406248,0.0305066,0.00449504,0.00451476,0.00613687,0.00414903,0.0116927,0.0121315,0.00975857,0.00737449,0,0,0,0,0,0,0,0,0
305,0,0.00913307,0.00408933,0,0,0,0,0,0.00946321,0.0217075,0.0167759,0.00681512,0,0,0.0159552,0,0.0169322,0.00787727,0.039669,0.0344881,0.00857196,0.0242846,0.00588022,0.0224948,0.0173143,0.028555,0.0185616,0.0183382,0.0223318,0.0226363,0.0114891,0.0291887,0.0159061,0.0186242,0.0071075,0.00635439,0.00676294,0.02464,0.00714184,0.00776608,0.00607264,0,0,0.0358316,0,0.0206881,0.0109469,0.0416097,0.00583871,0.0133913,0.00710476,0.00832057,0.0191792,0.0054063,0.0299488,0.00594498,0.00526848,0.00401989,0.0304241,0.00442068,0.00444757,0.00592166,0.00453302,0.0119506,0.0119633,0.00944845,0.00790771,0,0,0,0,0,0,0,0,0
306,0,0.00963928,0.00397881,0,0,0,0,0,0.00954644,0.0216366,0.0166747,0.00685686,0,0,0.0160323,0,0.0169239,0.00785758,0.0395665,0.0342794,0.00841652,0.024142,0.00589116,0.0221594,0.0171629,0.0281994,0.0184019,0.0184159,0.0223171,0.022662,0.0116274,0.0292812,0.0161689,0.0184502,0.00714154,0.00626588,0.00654559,0.0246243,0.00700145,0.0078246,0.00659903,0,0,0.0360363,0,0.0206184,0.0108623,0.0414378,0.00572219,0.013085,0.00694525,0.00823633,0.0200131,0.00543352,0.0300023,0.00611011,0.00534969,0.00387417,0.0303246,0.00427026,0.00430619,0.00579382,0.0046423,0.0116908,0.011839,0.00922555,0.00828453,0,0,0,0,0,0,0,0,0
307,0,0.0100707,0.00392453,0,0,0,0,0,0.00949772,0.021599,0.0166009,0.00697016,0,0,0.0160808,0,0.016956,0.00776742,0.0395081,0.0340988,0.00824167,0.0239789,0.00587142,0.0219329,0.0170658,0.0277709,0.0184376,0.0185173,0.0223374,0.0226796,0.0117399,0.0293366,0.0163193,0.0183028,0.00720826,0.00619514,0.0065132,0.0246195,0.00702199,0.00796889,0.00705022,0,0,0.0361136,0,0.0205286,0.0107719,0.0413922,0.00578743,0.0129245,0.00676491,0.00811723,0.0207037,0.00539674,0.0300429,0.00623476,0.0053217,0.00368174,0.0301833,0.00406469,0.00421872,0.00580081,0.00476579,0.0114978,0.0117017,0.00900416,0.00868725,0,0,0,0,0,0,0,0,0
308,0,0.0104134,0.00388464,0,0,0,0,0,0.00937476,0.0215293,0.0165369,0.00713992,0,0,0.0160906,0,0.0169972,0.00769447,0.0394977,0.0339471,0.00810415,0.0237508,0.00580561,0.0217646,0.017032,0.0272823,0.0184249,0.0186486,0.0223386,0.0226896,0.0118042,0.0293739,0.0163269,0.0181664,0.00724637,0.0061283,0.00657382,0.024646,0.00704472,0.00816399,0.00741908,0,0,0.0360815,0,0.0204669,0.010714,0.041338,0.0058945,0.0128709,0.00657589,0.00803134,0.0212167,0.00533217,0.0300049,0.00617956,0.00522781,0.00346187,0.0300521,0.00380654,0.00407677,0.00594101,0.00478517,0.011332,0.0115534,0.00882606,0.00900312,0,0,0,0,0,0,0,0,0
309,0,0.0106919,0.00386749,0,0,0,0,0,0.00924893,0.0214211,0.0164616,0.00732879,0,0,0.0161263,0,0.016966,0.0076552,0.0394692,0.0337894,0.00799446,0.0234759,0.00572816,0.0215653,0.0170929,0.0267406,0.0182996,0.0187641,0.0222578,0.0226086,0.0118531,0.0293817,0.016309,0.0180205,0.0072384,0.0059951,0.00652327,0.0246424,0.00691128,0.00836792,0.00776657,0,0,0.0359694,0,0.020393,0.0106944,0.0411877,0.00586266,0.0128507,0.0063943,0.00799958,0.0216525,0.00522896,0.0298868,0.00592152,0.00508471,0.00321399,0.0299266,0.003537,0.00381079,0.00605789,0.00486811,0.0112574,0.0114306,0.00867969,0.00923466,0,0,0,0,0,0,0,0,0
310,0,0.0109245,0.00388403,0,0,0,0,0,0.00918468,0.0213522,0.0163581,0.0074755,0,0,0.0161518,0,0.0169398,0.00759925,0.0393267,0.0336136,0.00785888,0.0231556,0.00564469,0.0212714,0.0170524,0.0262516,0.0180597,0.0188539,0.0221401,0.0225696,0.0118956,0.0293619,0.0163916,0.0178245,0.00722819,0.00581981,0.00645903,0.0245709,0.0067716,0.00857131,0.00807868,0,0,0.0358464,0,0.0202435,0.0106374,0.0410552,0.00581987,0.0126985,0.0062274,0.00792516,0.0221507,0.00507377,0.0298104,0.00595213,0.00484627,0.00296139,0.0297243,0.00322327,0.00353506,0.00612724,0.00503717,0.0111954,0.0113329,0.0085097,0.00935223,0,0,0,0,0,0,0,0,0
311,0,0.0110515,0.0038742,0,0,0,0,0,0.00907616,0.0212611,0.0162393,0.00758173,0,0,0.0160865,0,0.0169614,0.00756616,0.0392472,0.0334149,0.00772415,0.0226647,0.00550439,0.0208576,0.016854,0.0258504,0.0177379,0.0188824,0.0220262,0.0225332,0.0119073,0.0293294,0.0164544,0.017548,0.00724733,0.00567769,0.00639923,0.0244739,0.00662438,0.00875447,0.00829894,0,0,0.0357498,0,0.0200768,0.0105388,0.0409761,0.00579865,0.0124485,0.00605421,0.00771201,0.0226437,0.00493733,0.0298263,0.00606956,0.00455283,0.00273377,0.0294738,0.00287521,0.00328214,0.00613231,0.00523552,0.0111067,0.0112542,0.00832425,0.00942337,0,0,0,0,0,0,0,0,0
312,0,0.0112004,0.00392924,0,0,0,0,0,0.00891513,0.0211844,0.016119,0.00771015,0,0,0.0159921,0,0.0170015,0.00743877,0.0392755,0.0331548,0.00763645,0.0222591,0.00537953,0.0203713,0.0164672,0.0254122,0.0176845,0.0189046,0.0219606,0.0224872,0.0119154,0.0292885,0.01645,0.0173451,0.0073017,0.00554004,0.00625819,0.0243876,0.00639134,0.00898272,0.00852757,0,0,0.0356044,0,0.0199242,0.0104602,0.0408645,0.0057334,0.0122685,0.00589764,0.0075485,0.0231082,0.0048162,0.0298322,0.00611352,0.0043714,0.00260409,0.0292433,0.00259688,0.00302727,0.00614574,0.00542165,0.0110248,0.0111506,0.0082057,0.00952124,0,0,0,0,0,0,0,0,0
313,0,0.0113865,0.00402334,0,0,0,0,0,0.00869773,0.0211129,0.0159791,0.00783794,0,0,0.0159053,0,0.0170676,0.00725356,0.0393421,0.032882,0.00752413,0.0220198,0.00530091,0.0199626,0.0161542,0.0250931,0.0178442,0.0189484,0.0219804,0.0224801,0.0119787,0.0292425,0.0164681,0.0170861,0.00734669,0.0054306,0.00626245,0.0243807,0.00630269,0.00921454,0.00881579,0,0,0.0354087,0,0.0198154,0.0104109,0.0407686,0.00582285,0.0121463,0.00579657,0.00749803,0.0236173,0.0047631,0.0298481,0.00610723,0.00432967,0.00254808,0.0291461,0.00235044,0.00282603,0.00630836,0.00571988,0.0108983,0.0110071,0.00811774,0.0096531,0,0,0,0,0,0,0,0,0
314,0,0.0116341,0.00411533,0,0,0,0,0,0.00849292,0.021071,0.0158677,0.00793109,0,0,0.0158159,0,0.0170975,0.00705587,0.0393553,0.0326564,0.00737448,0.021866,0.00528585,0.0195005,0.0159613,0.0248389,0.0178597,0.0190784,0.0220907,0.0225744,0.0120839,0.0292277,0.0164483,0.0167804,0.00735661,0.00532399,0.0063749,0.0243783,0.00631257,0.00937835,0.00915084,0,0,0.035165,0,0.0197094,0.0103709,0.0407621,0.00598231,0.0119722,0.00571459,0.00747256,0.0241266,0.00476532,0.0298901,0.00611162,0.00434725,0.00253687,0.0290723,0.0020538,0.00270662,0.00654354,0.00618108,0.0107951,0.0108609,0.00799031,0.009855,0,0,0,0,0,0,0,0,0
315,0,0.0118795,0.00423882,0,0,0,0,0,0.0082755,0.0210678,0.0157505,0.00802871,0,0,0.015691,0,0.0171196,0.00687345,0.0394176,0.0324019,0.00722673,0.0216429,0.00525386,0.0190372,0.0158027,0.0245367,0.0177358,0.0192049,0.0221579,0.0225974,0.0121574,0.0292139,0.016353,0.0164132,0.00738866,0.00521139,0.00636736,0.0243307,0.00624124,0.0095796,0.00950313,0,0,0.0348437,0,0.01958,0.010294,0.040821,0.00599156,0.0119393,0.00561028,0.0073537,0.0245914,0.00474941,0.0298896,0.00615525,0.00431764,0.00260489,0.0288991,0.00164186,0.00272391,0.00658844,0.00632696,0.0108252,0.0107203,0.0079171,0.010052,0,0,0,0,0,0,0,0,0
316,0,0.012163,0.00439939,0,0,0,0,0,0.00804681,0.0210518,0.015617,0.00806692,0,0,0.0155189,0,0.0171485,0.00667542,0.0394423,0.0321309,0.00701412,0.0212006,0.0052807,0.018446,0.0157026,0.0241045,0.0175345,0.0193834,0.0220848,0.022527,0.0121823,0.029208,0.0163075,0.0160868,0.00743919,0.00508183,0.00635818,0.0242934,0.00615963,0.00966867,0.00987999,0,0,0.034517,0,0.0194235,0.0102205,0.0408934,0.00603949,0.0117939,0.00550018,0.00715,0.0251006,0.00471052,0.0298666,0.00616319,0.00426836,0.00265192,0.0286686,0.00102091,0.00276043,0.00666239,0.00650412,0.0108034,0.0105906,0.00785176,0.0102795,0,0,0,0,0,0,0,0,0
317,0,0.0124958,0.00460628,0,0,0,0,0,0.00780145,0.0210346,0.0155092,0.00799333,0,0,0.0153306,0,0.0171818,0.0064647,0.0394102,0.0318274,0.00670495,0.0205896,0.00536727,0.0179318,0.0155298,0.0234909,0.0173358,0.0196529,0.0218497,0.0223816,0.0121533,0.0291521,0.0162023,0.015775,0.00752625,0.00492882,0.00647065,0.0243102,0.00623428,0.00958117,0.0103529,0,0,0.034259,0,0.0192694,0.010215,0.040923,0.00626386,0.0113259,0.0054665,0.00706253,0.0257107,0.0046691,0.0299036,0.00598534,0.00423817,0.00269081,0.0283991,0.000527274,0.00280394,0.00691296,0.00693333,0.01074,0.0104743,0.00767988,0.0106111,0,0,0,0,0,0,0,0,0
318,0,0.0128962,0.00491068,0,0,0,0,0,0.00747877,0.0209631,0.0153683,0.00782952,0,0,0.0150274,0,0.017249,0.00625662,0.0394362,0.0314295,0.00636457,0.0198837,0.00550691,0.0173984,0.0152538,0.0227903,0.0171015,0.0199526,0.0215113,0.0222114,0.0120392,0.0290229,0.0159335,0.0153427,0.00761916,0.00476769,0.00666691,0.0243252,0.00638029,0.0093971,0.0109152,0,0,0.0340541,0,0.0191082,0.0102904,0.0408908,0.00661703,0.0106537,0.00549322,0.00709078,0.0264619,0.0046389,0.0299672,0.00547447,0.00425514,0.00279534,0.0281395,0.000167518,0.00289414,0.00736731,0.0074809,0.0106609,0.0103423,0.00739486,0.0108804,0,0,0,0,0,0,0,0,0
319,0,0.0186195,0.00771185,0,0,0,0,0,0.0362587,0.0213389,0.0199118,0.0130364,0,0,0.0148357,0,0.0172653,0.00552082,0.0486312,0.0207237,0.00506555,0.0369042,0.00901655,0.016427,0.0194151,0.0358334,0.0217862,0.0165705,0.0235135,0.0258378,0.00888335,0.0147462,0.0390721,0.0142822,0.00774532,0.00458759,0.00742589,0.0250633,0.00691722,0.0107372,0.0182063,0,0,0.0370218,0,0.0186035,0.0119493,0.0393698,0.0070173,0.0110388,0.00552817,0.0092741,0.0332383,0.0031516,0.0282534,0.0055776,0.00448811,0.00360577,0.0290193,0.00100827,0.00282721,0.00829836,0.0111768,0.0101362,0.0103911,0.00766557,0.0163216,0,0,0,0,0,0,0,0,0
320,0,0.0189619,0.00803814,0,0,0,0,0,0.0352101,0.0213996,0.0194844,0.0129942,0,0,0.0146815,0,0.0173626,0.00529283,0.0486299,0.0210093,0.00526139,0.0371094,0.00924744,0.0158758,0.019734,0.0362926,0.0219856,0.0164925,0.0235961,0.025818,0.00906216,0.0145414,0.0380752,0.0139252,0.00783304,0.00445315,0.00733572,0.025023,0.00673685,0.0106866,0.0187198,0,0,0.0368126,0,0.0184549,0.0119354,0.0392447,0.00700643,0.011072,0.0055883,0.00951428,0.0338602,0.00328137,0.0281717,0.00571612,0.0044257,0.0037954,0.0288731,0.000852794,0.0029707,0.00837288,0.0114263,0.0101611,0.0102103,0.00767681,0.0166794,0,0,0,0,0,0,0,0,0
321,0,0.0192079,0.00829886,0,0,0,0,0,0.0342316,0.0214131,0.019156,0.0130591,0,0,0.0145437,0,0.0174615,0.00496928,0.0486502,0.0213033,0.00540852,0.0372915,0.00931616,0.0152554,0.0199686,0.036602,0.0220916,0.0163428,0.0236184,0.0257775,0.00920859,0.0143674,0.0370476,0.0135743,0.00790758,0.00438273,0.007297,0.0249676,0.0065804,0.01075,0.019116,0,0,0.0365492,0,0.0182871,0.0118861,0.039111,0.0070161,0.0111096,0.00583477,0.00968368,0.0343874,0.00335238,0.0280874,0.00587924,0.00425163,0.00407495,0.0287158,0.00074417,0.00318907,0.00848714,0.0116839,0.0102051,0.0100282,0.0077004,0.0168644,0,0,0,0,0,0,0,0,0
322,0,0.0195537,0.0086152,0,0,0,0,0,0.0333738,0.0211655,0.0187899,0.0130652,0,0,0.0145017,0,0.0174949,0.00480384,0.0486521,0.0214694,0.00548378,0.0371826,0.00950703,0.0145722,0.0201131,0.0366726,0.0220013,0.0161534,0.0234641,0.0254181,0.00930556,0.0142336,0.0360935,0.0132129,0.00791068,0.00430083,0.00714125,0.024918,0.0063369,0.0105633,0.0196459,0,0,0.036311,0,0.0180622,0.0118493,0.0389592,0.00691977,0.011149,0.00594228,0.0100054,0.0350244,0.00320077,0.0280322,0.00520984,0.0038537,0.00419178,0.028598,0.000712842,0.00334402,0.00857888,0.0119729,0.0102431,0.00985659,0.00756053,0.0172117,0,0,0,0,0,0,0,0,0
323,0,0.0197415,0.0087395,0,0,0,0,0,0.0328492,0.0209718,0.0186842,0.0131499,0,0,0.0144066,0,0.0175285,0.00464982,0.0486924,0.0219728,0.00554208,0.0372771,0.00947998,0.0139909,0.0203342,0.0368488,0.0219638,0.015871,0.0233655,0.025073,0.00942055,0.0141266,0.0353725,0.012944,0.00793624,0.00420164,0.00735646,0.0248528,0.00646163,0.0105006,0.0201489,0,0,0.0360936,0,0.017819,0.0118133,0.0388997,0.00729662,0.0111226,0.00640646,0.0100732,0.0356192,0.00297515,0.0279791,0.00508827,0.00352376,0.00446844,0.0283019,0.000826934,0.00382119,0.00883905,0.0121947,0.0101758,0.00968666,0.00751117,0.0174323,0,0,0,0,0,0,0,0,0
324,0,0.0198845,0.00889264,0,0,0,0,0,0.0322103,0.0208293,0.0185354,0.0130138,0,0,0.0141717,0,0.0175615,0.00451173,0.0486501,0.0222998,0.00560693,0.0372756,0.00942981,0.0132836,0.0204587,0.0369122,0.0218134,0.015635,0.0232094,0.0247266,0.00954073,0.0140106,0.0348266,0.0126313,0.00794927,0.00415639,0.00754032,0.0247761,0.00673175,0.0103308,0.0205157,0,0,0.0358445,0,0.0176195,0.011725,0.038922,0.00772542,0.0111493,0.00675827,0.0100374,0.0362578,0.00269064,0.0279598,0.00520908,0.00312247,0.00465632,0.0280241,0.00108141,0.00428382,0.00894537,0.0124384,0.0100729,0.0094948,0.00752647,0.0175817,0,0,0,0,0,0,0,0,0
325,0,0.0200712,0.00910112,0,0,0,0,0,0.0316271,0.0207018,0.0183477,0.0127083,0,0,0.0138974,0,0.0176082,0.00434733,0.0485116,0.0224772,0.0056867,0.0371747,0.00953405,0.0126028,0.020452,0.0368998,0.021548,0.0154888,0.0230426,0.0244681,0.0096811,0.0138772,0.0343177,0.0122725,0.00795711,0.00413047,0.00737912,0.0246825,0.00682787,0.0100298,0.020826,0,0,0.0355799,0,0.0174232,0.0115661,0.0389862,0.00792155,0.0112048,0.00693764,0.0100971,0.036893,0.00230773,0.0279023,0.00450374,0.00277956,0.00475485,0.027706,0.00137981,0.00461991,0.00876302,0.0126754,0.0099385,0.00926899,0.00750725,0.0177546,0,0,0,0,0,0,0,0,0
326,0,0.0202102,0.0093022,0,0,0,0,0,0.0310766,0.0206117,0.0182442,0.0126811,0,0,0.0136591,0,0.0176972,0.00415828,0.0483962,0.0228214,0.00581195,0.0371654,0.00967983,0.0120512,0.0204618,0.0369499,0.0211419,0.0154179,0.0229455,0.0244412,0.00986106,0.0137089,0.0338665,0.01191,0.00801159,0.00407589,0.00726365,0.0246,0.0069275,0.00977348,0.0210564,0,0,0.0353278,0,0.0172556,0.0114098,0.0390678,0.00816247,0.0112291,0.00713361,0.0101391,0.0374231,0.001928,0.0277764,0.00419754,0.0026228,0.00489088,0.0272932,0.00174858,0.00492401,0.00852491,0.0128862,0.00981863,0.00905052,0.00737488,0.0178905,0,0,0,0,0,0,0,0,0
327,0,0.0202399,0.00942491,0,0,0,0,0,0.0305616,0.0205371,0.0182469,0.0128411,0,0,0.0133934,0,0.0177976,0.00390771,0.0483653,0.0233794,0.00599504,0.0374047,0.00975027,0.0114942,0.0205771,0.0370116,0.021008,0.015354,0.0229741,0.0245486,0.0101281,0.0135186,0.0334533,0.0115016,0.0080951,0.00398146,0.00735462,0.0245298,0.00716015,0.00966837,0.0212047,0,0,0.0350373,0,0.0171035,0.0113466,0.0391452,0.00840226,0.0112101,0.00738272,0.0101104,0.0378575,0.00160348,0.0276168,0.00470041,0.00260958,0.00504626,0.0268793,0.00215894,0.00523903,0.00837685,0.0130831,0.00968814,0.00884284,0.00735427,0.0179557,0,0,0,0,0,0,0,0,0
328,0,0.0200972,0.00949019,0,0,0,0,0,0.0298456,0.0204594,0.0181588,0.0129572,0,0,0.0129306,0,0.0178799,0.00362831,0.0483099,0.0237165,0.00616733,0.0376468,0.00976842,0.010813,0.0207121,0.0370077,0.0210332,0.0152668,0.0230395,0.0246345,0.0103842,0.0133178,0.0328452,0.0109225,0.00817775,0.00391071,0.00758516,0.0244042,0.00745352,0.00963788,0.0212207,0,0,0.0346721,0,0.0169506,0.0112674,0.0391716,0.00871212,0.0111812,0.00763881,0.0100137,0.0381594,0.00137801,0.0274801,0.00498992,0.00268845,0.00524625,0.0266048,0.00245078,0.00556106,0.00835081,0.0132748,0.00954176,0.00862166,0.00736352,0.017833,0,0,0,0,0,0,0,0,0
329,0,0.0201374,0.00968953,0,0,0,0,0,0.0289613,0.0203863,0.0178479,0.0129168,0,0,0.0126057,0,0.0179577,0.00345953,0.0481419,0.0235974,0.00629108,0.0376939,0.0099937,0.0101576,0.0207108,0.0368765,0.0209695,0.0152092,0.0229334,0.024691,0.0104872,0.0131126,0.0320397,0.0103998,0.00823613,0.00381266,0.00723411,0.0243152,0.00722494,0.00945624,0.0214025,0,0,0.0343639,0,0.0167864,0.01107,0.039185,0.00852072,0.0111419,0.00778077,0.0101417,0.0385437,0.00149035,0.0273123,0.00491857,0.0028612,0.00542697,0.0262997,0.00253131,0.00571344,0.00798591,0.0134592,0.00941882,0.00839354,0.00720411,0.0178614,0,0,0,0,0,0,0,0,0
330,0,0.0199869,0.0097359,0,0,0,0,0,0.0280388,0.0203384,0.0177179,0.0129889,0,0,0.0122241,0,0.0179214,0.00321768,0.0481158,0.0239102,0.00640525,0.0379823,0.0100263,0.00957214,0.0207921,0.0369975,0.0210243,0.0150496,0.0227632,0.0248017,0.0106114,0.012922,0.0311345,0.00988321,0.00827963,0.00369514,0.00726139,0.024235,0.00739727,0.00942211,0.0213723,0,0,0.0340772,0,0.0166365,0.0109083,0.039271,0.00880889,0.0110506,0.00813721,0.0101839,0.038786,0.00205041,0.0272076,0.00477817,0.00313316,0.00568096,0.0259662,0.0028236,0.00603705,0.00804349,0.0135953,0.0093056,0.00817038,0.00710047,0.0177367,0,0,0,0,0,0,0,0,0
331,0,0.0198654,0.0098452,0,0,0,0,0,0.0269258,0.0202216,0.017473,0.0128063,0,0,0.0117998,0,0.0179553,0.00294519,0.0481225,0.0241481,0.00642576,0.0381223,0.0100937,0.00896428,0.0208456,0.0370118,0.0210592,0.0149205,0.0226216,0.0246603,0.0106495,0.0127195,0.0300087,0.00936146,0.00829644,0.00361175,0.00726706,0.0241375,0.00758071,0.00919806,0.0213871,0,0,0.0337991,0,0.0164666,0.0107612,0.0393913,0.00903885,0.011008,0.00828436,0.0103005,0.0391454,0.00261505,0.0272246,0,0.00313963,0.00579619,0.0256281,0.00318409,0.00628534,0.00808237,0.0138563,0.00924633,0.0079596,0.00705747,0.0176945,0,0,0,0,0,0,0,0,0
332,0,0.0197609,0.00997886,0,0,0,0,0,0.0259297,0.0201106,0.0172479,0.0126012,0,0,0.0113788,0,0.0179715,0.00270081,0.0481436,0.0244316,0.00641613,0.0383277,0.0100898,0.00824767,0.0209223,0.037028,0.021185,0.0148306,0.0226178,0.0246451,0.0106209,0.0125122,0.0289638,0.00881365,0.00827909,0.00355072,0.00716525,0.0240368,0.00757399,0.0089973,0.0214279,0,0,0.0335389,0,0.0163171,0.0105846,0.0395424,0.00903493,0.0108923,0.00847129,0.0104423,0.0394958,0.00280519,0.0271447,0.00376257,0.00303719,0.00586055,0.0253924,0.00341712,0.00643346,0.00817301,0.0140924,0.00911974,0.00775675,0.00710509,0.0176421,0,0,0,0,0,0,0,0,0
333,0,0.0196875,0.0101382,0,0,0,0,0,0.0250854,0.019981,0.0170945,0.0124336,0,0,0.011016,0,0.0179577,0.00252711,0.048133,0.0246996,0.00635294,0.0385429,0.0101002,0.00760346,0.0210006,0.0370277,0.021302,0.0147604,0.0225796,0.0246231,0.0105342,0.0123458,0.0280437,0.00832398,0.00822711,0.00351572,0.00702732,0.0239071,0.00749345,0.00871708,0.021474,0,0,0.0332985,0,0.016153,0.0104364,0.0396277,0.00897604,0.0108926,0.00877082,0.010535,0.0398036,0.00278866,0.0270952,0.00368396,0.00302635,0.00602943,0.0251021,0.00368529,0.00660038,0.00816588,0.0142875,0.00896489,0.0075602,0.00714058,0.0175777,0,0,0,0,0,0,0,0,0
334,0,0.019561,0.010255,0,0,0,0,0,0.0243445,0.019844,0.017015,0.0123373,0,0,0.010637,0,0.017957,0.00231638,0.0480638,0.0250609,0.00630028,0.0386956,0.0100708,0.00725073,0.021106,0.0370409,0.0214958,0.0146341,0.0225044,0.0244245,0.0104053,0.0122415,0.027202,0.00784347,0.00818513,0.00345965,0.00696423,0.0237681,0.00737722,0.00843271,0.0214088,0,0,0.032982,0,0.0160092,0.0103036,0.0397193,0.00892192,0.0109525,0.00917895,0.0105064,0.039973,0.00271614,0.0269858,0.00414869,0.00309476,0.00625398,0.0248553,0.00391908,0.00681315,0.0082122,0.0144001,0.00876548,0.00736768,0.00718888,0.0175219,0,0,0,0,0,0,0,0,0
335,0,0.0195027,0.0103651,0,0,0,0,0,0.0235116,0.019769,0.0168451,0.0121361,0,0,0.0102611,0,0.0180263,0.00222044,0.0479696,0.0253323,0.00627641,0.0386882,0.0100834,0.00714558,0.0211369,0.0369343,0.0214538,0.0144852,0.0223628,0.0241909,0.0102839,0.0120945,0.0262856,0.00743704,0.008259,0.00336114,0.00703424,0.0235996,0.00733371,0.00808588,0.0213843,0,0,0.032605,0,0.0158749,0.0101678,0.039717,0.00896726,0.0111202,0.00962046,0.0104241,0.0401013,0.00264641,0.0268558,0.00417894,0.00316741,0.0064752,0.0247089,0.00412528,0.00702081,0.00835263,0.0144735,0.00854199,0.00715549,0.00719508,0.017491,0,0,0,0,0,0,0,0,0
336,0,0.0193599,0.0103853,0,0,0,0,0,0.0227044,0.0197164,0.0167117,0.0119507,0,0,0.00980121,0,0.0181703,0.00219928,0.0479123,0.0255445,0.00627922,0.0386521,0.0100655,0.00712009,0.0211099,0.0367673,0.021321,0.0142846,0.0222321,0.02395,0.0101903,0.0119465,0.0253548,0.0070527,0.00842416,0.00328347,0.00698016,0.0234102,0.00724223,0.00779331,0.0212835,0,0,0.0320925,0,0.0157712,0.0100461,0.0396043,0.00889888,0.011352,0.0100738,0.0102685,0.04002,0.00253413,0.0266333,0.00369797,0.00322307,0.00678462,0.024533,0.00434471,0.00727846,0.00853082,0.0144838,0.00828863,0.00690314,0.00706892,0.0173552,0,0,0,0,0,0,0,0,0
337,0,0.0190292,0.0103416,0,0,0,0,0,0.021874,0.019612,0.0166399,0.0118094,0,0,0.00920133,0,0.0182478,0.00216932,0.0477917,0.0257462,0.00637605,0.0387059,0.0100066,0.00650961,0.0210502,0.0364771,0.0214336,0.0141142,0.022238,0.0236852,0.0102599,0.0118001,0.0247383,0.00661803,0.00851486,0.00322042,0.00708718,0.0232251,0.00725398,0.00755248,0.0211054,0,0,0.0314681,0,0.0156955,0.00994475,0.039365,0.00891687,0.0116326,0.0104776,0.0100409,0.0397955,0.00242286,0.0262833,0.0030153,0.00331317,0.00708407,0.0244069,0.00459969,0.00751963,0.00891658,0.014566,0.00799023,0.00664052,0.00689595,0.0170835,0,0,0,0,0,0,0,0,0
