Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,
880,0.0227803,0.0162654,0,0,0,0,0,0,0.012172,0.0215072,0.00739269,0.010746,0,0,0.00520108,0,0.0168759,0.00264166,0.0432663,0.0056775,0.0288606,0.0102954,0.00890747,0.0103097,0.00769788,0.0111236,0.00812982,0.0306763,0.00628067,0.00711712,0.00414803,0.0359468,0.0131842,0.0104648,0.0124772,0.00656556,0.0153572,0.0122444,0.0114085,0.0110351,0.0224504,0,0,0.0163315,0,0.0101019,0.00374859,0.0462786,0.0130009,0.0322932,0.00598448,0.00816409,0.0128747,0.00673161,0.0336543,0.00703089,0.00491405,0.00707854,0.032454,0.00275518,0.00316923,0.0137559,0.00947935,0.00700955,0.00655776,0.0127435,0.0198494,0,0,0,0,0,0,0,0,0
881,0.0221233,0.016085,0,0,0,0,0,0,0.0122107,0.0213875,0.00733909,0.0104905,0,0,0.00505829,0,0.016912,0.00281864,0.0431732,0.00555749,0.0288185,0.0103868,0.0090632,0.00962216,0.00797064,0.0115759,0.00816896,0.0310816,0.00641449,0.00725729,0.00427135,0.0358946,0.0132663,0.00975281,0.0125764,0.00656728,0.0148324,0.0119814,0.0112757,0.01054,0.0220369,0,0,0.0162309,0,0.00953098,0.00366695,0.0464653,0.0129057,0.03231,0.00549802,0.00851914,0.0130627,0.0064442,0.0336192,0.00687402,0.00580788,0.00734772,0.0322479,0.00296112,0.00340174,0.01329,0.00961156,0.00700752,0.00661828,0.0125712,0.0193581,0,0,0,0,0,0,0,0,0
882,0.0215527,0.015992,0,0,0,0,0,0,0.0118896,0.021281,0.00718343,0.0101814,0,0,0.00492317,0,0.0169644,0.00296127,0.0431689,0.00553657,0.028547,0.0104369,0.00931199,0.00894816,0.00823205,0.0119828,0.00843852,0.0313125,0.00656254,0.00732602,0.00438538,0.0358089,0.0129628,0.00903449,0.0126785,0.00647429,0.0144116,0.0117814,0.0111719,0.00990655,0.0217429,0,0,0.0161377,0,0.00906197,0.00358725,0.0466508,0.0127814,0.0323136,0.0050088,0.00891073,0.0132001,0.0056066,0.033515,0.00676085,0.00572631,0.00765575,0.0320677,0.00315737,0.00362377,0.012952,0.00975581,0.00703262,0.00658169,0.0124775,0.0189346,0,0,0,0,0,0,0,0,0
883,0.0209632,0.01583,0,0,0,0,0,0,0.0112901,0.0211839,0.00699199,0.00993196,0,0,0.00476574,0,0.0170489,0.00304805,0.0432125,0.00569482,0.0281469,0.0104716,0.00963992,0.00828525,0.00840565,0.0122941,0.00867523,0.0315012,0.00672282,0.00733906,0.00451581,0.0356871,0.0123097,0.00844454,0.0127876,0.00641598,0.0141043,0.0115766,0.0109836,0.0092557,0.0214818,0,0,0.0160446,0,0.00878429,0.00336234,0.046816,0.012645,0.0322993,0.0045457,0.00923176,0.0131653,0.00512764,0.033329,0.0065136,0.00519686,0.00796233,0.0318627,0.00338652,0.00386181,0.0126544,0.00985897,0.00689442,0.00645099,0.0123933,0.0184988,0,0,0,0,0,0,0,0,0
884,0.0200757,0.0153031,0,0,0,0,0,0,0.010787,0.0210235,0.00676523,0.0099654,0,0,0.00458304,0,0.0171505,0.00299188,0.0432076,0.00576144,0.0282756,0.0104919,0.00954237,0.00779741,0.00851698,0.0126027,0.0087727,0.0317846,0.00685178,0.00744853,0.00463182,0.0354988,0.0117963,0.00812685,0.0128934,0.00636637,0.0137961,0.0113239,0.0108006,0.0089251,0.0207999,0,0,0.0158011,0,0.00856313,0.00310785,0.0468578,0.0125302,0.0323365,0.00405022,0.00931728,0.0130758,0.00473538,0.0330722,0.0061475,0.00344196,0.00824082,0.0316516,0.00358984,0.00411053,0.0123047,0.00991811,0.00664364,0.00636733,0.0120038,0.0177416,0,0,0,0,0,0,0,0,0
885,0.019117,0.0147108,0,0,0,0,0,0,0.0102324,0.0208625,0.0065229,0.00985489,0,0,0.00437817,0,0.0172616,0.0029445,0.043331,0.00586474,0.0283783,0.0106046,0.0093635,0.00729522,0.00871932,0.0130476,0.00888603,0.031964,0.00692974,0.00760346,0.00475791,0.0353112,0.0112544,0.00755149,0.0129951,0.00629901,0.0134735,0.0110619,0.0107065,0.00866058,0.0199703,0,0,0.0154535,0,0.00834199,0.00311422,0.0469363,0.0124293,0.0323279,0.00365575,0.00940236,0.012927,0.00431749,0.0327508,0.00582115,0.00375298,0.00857865,0.0314084,0.00380953,0.00439677,0.0119955,0.00988608,0.00635076,0.00633603,0.011589,0.016934,0,0,0,0,0,0,0,0,0
886,0.0183112,0.0143495,0,0,0,0,0,0,0.00947175,0.0207019,0.00628259,0.00941307,0,0,0.00421712,0,0.0173368,0.00287402,0.043466,0.00598234,0.0281979,0.0105786,0.00942492,0.00692175,0.00911577,0.013569,0.00909423,0.031932,0.00683604,0.00768151,0.00478986,0.0350582,0.0105142,0.00702127,0.0131031,0.00611863,0.0130777,0.0108715,0.0105963,0.00840204,0.019334,0,0,0.0150871,0,0.00814184,0.00292503,0.0471216,0.0123823,0.0323119,0.00325751,0.00960603,0.0127644,0.00395331,0.0325135,0.00546685,0.00522487,0.00887203,0.0312199,0.00410339,0.00467908,0.0116278,0.00978629,0.00605077,0.00617404,0.0113818,0.0162779,0,0,0,0,0,0,0,0,0
887,0.017563,0.0141361,0,0,0,0,0,0,0.00844401,0.0205547,0.00614051,0.00906535,0,0,0.0040952,0,0.0174235,0.00290333,0.0436081,0.00618048,0.0275672,0.0105452,0.00968098,0.00642288,0.0095935,0.0140003,0.0094227,0.0317111,0.00668734,0.00759124,0.00480167,0.0347902,0.00939272,0.00659531,0.0132073,0.00595349,0.0126855,0.0107049,0.0104324,0.0084282,0.018788,0,0,0.0147642,0,0.00793507,0.00268187,0.0473547,0.012316,0.0322051,0.00291325,0.0097947,0.0126122,0.00371212,0.0323126,0.00505035,0.00499279,0.00919586,0.0309619,0.00444077,0.00501098,0.0112746,0.00962271,0.00575323,0.00601978,0.0113196,0.0156685,0,0,0,0,0,0,0,0,0
888,0.0166962,0.0137155,0,0,0,0,0,0,0.00739738,0.0204156,0.00578183,0.00885871,0,0,0.00404724,0,0.0175592,0.00289959,0.0435978,0.00647685,0.0272678,0.0107636,0.00988477,0.00608158,0.0102084,0.0143797,0.00996606,0.0313755,0.00659341,0.00751913,0.00481724,0.0345575,0.00826018,0.0062926,0.0133142,0.00585868,0.0122379,0.0104866,0.0101943,0.00883963,0.0180955,0,0,0.0144298,0,0.0077057,0.00252612,0.0475803,0.012215,0.0321121,0.00257552,0.00987031,0.0124703,0.0035027,0.0321297,0.00468781,0.00509159,0.00945844,0.0306839,0.00472226,0.00525635,0.0108611,0.009452,0.0054476,0.0059357,0.0111179,0.0149258,0,0,0,0,0,0,0,0,0
889,0.0155035,0.0128514,0,0,0,0,0,0,0.00647279,0.0202737,0.00554969,0.00814236,0,0,0.00405375,0,0.0176888,0.00293736,0.0434434,0.00701575,0.0272063,0.0113093,0.0098403,0.00599931,0.0105048,0.0149101,0.0101927,0.0308988,0.00662481,0.0075557,0.00481889,0.0343697,0.00719054,0.0057864,0.0134245,0.00582962,0.0118652,0.0102183,0.00999824,0.00928626,0.0170458,0,0,0.0139929,0,0.00750583,0.00241484,0.0478348,0.0120255,0.032001,0.00231925,0.00968969,0.0121692,0.00339997,0.0319788,0.00445811,0.00522109,0.00974426,0.0303742,0.00503739,0.00550866,0.0105249,0.00926333,0.00512142,0.00596818,0.0105467,0.0139295,0,0,0,0,0,0,0,0,0
890,0.0143711,0.0120396,0,0,0,0,0,0,0.00540361,0.0201483,0.00541334,0.00766826,0,0,0.00399605,0,0.0178304,0.00290133,0.0432053,0.0074717,0.0271886,0.0116684,0.00989504,0.00591057,0.010677,0.0153318,0.0104157,0.0304595,0.00657764,0.00740962,0.00467838,0.0342632,0.0058578,0.00533149,0.0135318,0.00577691,0.0112628,0.00991677,0.00972788,0.00978917,0.0160059,0,0,0.0135254,0,0.00727257,0.00227684,0.048076,0.011776,0.0319229,0.00198874,0.00953548,0.0118729,0.00355677,0.0318973,0.00428533,0.00489889,0.00999828,0.0300423,0.00533065,0.00571724,0.00995695,0.0091004,0.00487676,0.00602139,0.00997966,0.0129873,0,0,0,0,0,0,0,0,0
891,0.0133069,0.011269,0,0,0,0,0,0,0.00421512,0.0200357,0.00527007,0.00781951,0,0,0.00389178,0,0.0179235,0.00282951,0.0429767,0.00772396,0.0272021,0.0117419,0.00998938,0.00575398,0.0114368,0.0155615,0.0104896,0.0301489,0.00641788,0.00700023,0.00446019,0.0341949,0.00432352,0.00489894,0.0136482,0.00571568,0.0105117,0.00964696,0.00939764,0.0103369,0.0149875,0,0,0.0130546,0,0.00710604,0.00224263,0.048294,0.0115275,0.0317974,0.00168025,0.0093944,0.011615,0.00416501,0.0319325,0.00430957,0.00424145,0.0103389,0.0296399,0.00569882,0.00603119,0.0092863,0.00902225,0.00468631,0.00600964,0.00951514,0.0120978,0,0,0,0,0,0,0,0,0
892,0.0122302,0.0105764,0,0,0,0,0,0,0.00325188,0.019925,0.00519592,0.00817099,0,0,0.00376416,0,0.0180217,0.00284284,0.0427909,0.00796725,0.0273511,0.0118015,0.0100595,0.00555311,0.0118144,0.015833,0.0104859,0.0298921,0.00625677,0.00660496,0.0043516,0.0340956,0.00304779,0.00452648,0.0137531,0.00554763,0.00971618,0.00937184,0.00916823,0.0108407,0.0139356,0,0,0.0125708,0,0.00691703,0.00228524,0.0484229,0.0114013,0.0315398,0.00145897,0.00917535,0.0114045,0.004212,0.0320584,0.00434101,0.00472146,0.010704,0.0291982,0.00614065,0.00643427,0.00859601,0.00898742,0.00459805,0.00606415,0.00913099,0.0111986,0,0,0,0,0,0,0,0,0
893,0.0111299,0.00997112,0,0,0,0,0,0,0.0028078,0.0198011,0.00528839,0.0085237,0,0,0.00361036,0,0.0181242,0.00292451,0.0424652,0.00837261,0.0276194,0.0119866,0.0101543,0.00533839,0.0116707,0.0160036,0.0103459,0.0297475,0.00616653,0.0062491,0.00439071,0.0340231,0.00237737,0.00430894,0.0138338,0.00543633,0.00880255,0.00912191,0.00878362,0.0113895,0.0128188,0,0,0.0120491,0,0.00674223,0.00237664,0.0482961,0.0110293,0.0311423,0.00133955,0.00911527,0.0111865,0.00398962,0.0319755,0.00455938,0.00451457,0.0108995,0.0287904,0.00647291,0.00669397,0.00787345,0.00892737,0.00448984,0.00606643,0.00874226,0.0102342,0,0,0,0,0,0,0,0,0
894,0.0102037,0.00961883,0,0,0,0,0,0,0.0028715,0.0196552,0.00542929,0.00918746,0,0,0.00344977,0,0.0182398,0.00299647,0.041986,0.00877977,0.0278587,0.0121445,0.0104889,0.0050344,0.0116276,0.0161434,0.009877,0.0297613,0.00607377,0.00583609,0.00443169,0.0340116,0.00266676,0.00412729,0.0139253,0.00530496,0.00772601,0.00889374,0.00811699,0.0122174,0.0119544,0,0,0.0116199,0,0.00653782,0.00240313,0.0478731,0.0103998,0.030708,0.00144465,0.00935027,0.0110945,0.00435772,0.0314922,0.00497574,0.00495195,0.0109016,0.0285007,0.00659407,0.0067409,0.00691477,0.00887731,0.00427912,0.0059811,0.00855265,0.00944322,0,0,0,0,0,0,0,0,0
895,0.00913598,0.00909488,0,0,0,0,0,0,0.00325027,0.0195134,0.00543479,0.0100065,0,0,0.00343974,0,0.0183585,0.00315476,0.0418972,0.00889205,0.0279612,0.0122007,0.0105465,0.00476537,0.0116755,0.0160318,0.00936801,0.0299989,0.00585647,0.00545647,0.0042973,0.0339446,0.0035289,0.00357156,0.0140365,0.00521555,0.00677403,0.00868616,0.0074707,0.0125544,0.0109261,0,0,0.0110375,0,0.00640312,0.00251435,0.0476259,0.00963298,0.0303786,0.0018431,0.00935091,0.0109191,0.0056995,0.0308743,0.00571433,0.00703841,0.0108854,0.0281724,0.0067463,0.00684393,0.00604796,0.00876495,0.00407839,0.00593987,0.00822153,0.00852218,0,0,0,0,0,0,0,0,0
896,0.00818679,0.00863857,0,0,0,0,0,0,0.00369672,0.0193328,0.00523647,0.0109016,0,0,0.00346088,0,0.0184958,0.00326171,0.0421279,0.00872399,0.0279675,0.0120829,0.0105055,0.00441854,0.0113744,0.0157764,0.00921125,0.0303439,0.00547639,0.00501527,0.00398188,0.0338259,0.00444177,0.00305769,0.0141624,0.00512448,0.00566417,0.00844088,0.00674942,0.0127636,0.0100197,0,0,0.0104019,0,0.00622501,0.00275902,0.0474773,0.00885541,0.0302113,0.00250509,0.00946476,0.0107937,0.00731637,0.0302401,0.00652023,0.00917451,0.0108982,0.0278668,0.0068754,0.00694121,0.00505057,0.00864212,0.00405457,0.00604612,0.00796337,0.00770176,0,0,0,0,0,0,0,0,0
897,0.00735598,0.00825479,0,0,0,0,0,0,0.00449138,0.0191594,0.00507802,0.0115729,0,0,0.00349157,0,0.0186237,0.00334696,0.0421081,0.00862639,0.0280359,0.0121009,0.0103384,0.00411503,0.0108182,0.0155136,0.00893803,0.0306015,0.00512044,0.00465039,0.00375532,0.0336661,0.0055023,0.0026186,0.0143129,0.00504268,0.00458106,0.00817917,0.00610815,0.0127847,0.0092305,0,0,0.00970074,0,0.00603293,0.00274632,0.0472943,0.00822873,0.0300955,0.00332253,0.00943479,0.0106788,0.0086223,0.0297423,0.00691465,0.0110089,0.0109394,0.0275494,0.00704082,0.00714165,0.00408564,0.00850079,0.00399556,0.00618063,0.0076887,0.00696291,0,0,0,0,0,0,0,0,0
898,0.00648091,0.00784306,0,0,0,0,0,0,0.00534387,0.0189889,0.00494473,0.0119868,0,0,0.00354424,0,0.0187411,0.00338512,0.0420343,0.008502,0.0281304,0.0122441,0.00997529,0.00392855,0.010267,0.014934,0.0083746,0.0307656,0.00480167,0.00420545,0.00359515,0.033521,0.00665749,0.00226905,0.0144328,0.00492741,0.00356042,0.0079339,0.00553094,0.0126548,0.00849358,0,0,0.00897424,0,0.00589264,0.00284829,0.0471358,0.00763792,0.0300856,0.00407299,0.00916664,0.0105996,0.00947785,0.0293084,0.00698699,0.012033,0.011004,0.0272682,0.00720679,0.0073185,0.00321737,0.00835834,0.00399788,0.00628941,0.00734686,0.00625486,0,0,0,0,0,0,0,0,0
899,0.00545259,0.00721445,0,0,0,0,0,0,0.00631354,0.0188302,0.00482452,0.0120855,0,0,0.00357315,0,0.0188348,0.00336164,0.0421006,0.00829618,0.0281759,0.0123657,0.00929217,0.00383763,0.00971532,0.0140579,0.00756371,0.0308372,0.00443939,0.00364909,0.00336977,0.0334527,0.00794936,0.00201556,0.0145067,0.00481268,0.00273905,0.00765931,0.00486426,0.0123544,0.00763393,0,0,0.00822147,0,0.00575566,0.00302063,0.0471862,0.00678226,0.0302786,0.00462431,0.00857106,0.0104497,0.00912535,0.0289207,0.00636516,0.0107249,0.0111011,0.0271039,0.00731283,0.00735955,0.00282996,0.00813495,0.00408249,0.00650303,0.00689564,0.00546896,0,0,0,0,0,0,0,0,0
900,0.00386471,0.0043297,0,0,0,0,0,0,0.00754889,0.0188828,0.00478642,0.0114742,0,0,0.00406137,0,0.0187412,0.00345038,0.0423463,0.0080324,0.0278089,0.0122314,0.00721792,0.00178899,0.00908509,0.0130023,0.00673343,0.0309322,0.00392095,0.00308197,0.00311483,0.0334,0.00945753,0.00252291,0.0145017,0.00478889,0.00293155,0.00800006,0.00421957,0.0112009,0.00531992,0,0,0.0045512,0,0.00601687,0.0029864,0.0474141,0.00568613,0.0302053,0.00499233,0.00694603,0.0076501,0.00702345,0.0287736,0.00472663,0.00777732,0.0113458,0.0269582,0.00747021,0.00743862,0.00386909,0.00567909,0.00561834,0.00619058,0.00394445,0.00439149,0,0,0,0,0,0,0,0,0
901,0.00323366,0.00401781,0,0,0,0,0,0,0.00853216,0.0186629,0.00473666,0.0117073,0,0,0.00378477,0,0.0188189,0.00337764,0.0425362,0.00786376,0.0280771,0.0123088,0.00670685,0.00219101,0.00857555,0.0120641,0.00616303,0.0309569,0.00338676,0.0022715,0.0027567,0.0335123,0.0107897,0.00225792,0.0146035,0.00466789,0.00303026,0.00766014,0.00397421,0.0115536,0.00532772,0,0,0.00462047,0,0.00587769,0.00268441,0.0476347,0.00590552,0.0307146,0.0053223,0.00649092,0.00820628,0.00458094,0.0289126,0.00306646,0.00542913,0.011696,0.0267692,0.00770589,0.00767404,0.0042535,0.00605153,0.00575197,0.00646608,0.00398041,0.00408003,0,0,0,0,0,0,0,0,0
902,0.00298402,0.00354665,0,0,0,0,0,0,0.00953985,0.018476,0.0047711,0.0118575,0,0,0.00353182,0,0.018865,0.00345199,0.0427004,0.00771311,0.0283631,0.0124782,0.00606082,0.00258631,0.00807533,0.0111634,0.00558948,0.0310702,0.00297993,0.00169223,0.00244042,0.0336251,0.0120875,0.00202729,0.0146945,0.00456879,0.00331593,0.00736464,0.00419019,0.0119113,0.00549556,0,0,0.0046385,0,0.00574447,0.00284923,0.0478249,0.00636561,0.0310961,0.00557928,0.00599278,0.00856906,0.00326147,0.0290971,0.00226742,0.00382511,0.0121302,0.026498,0.00805527,0.00802977,0.00460697,0.00630755,0.00560848,0.0066659,0.00380889,0.0040164,0,0,0,0,0,0,0,0,0
903,0.00334309,0.00309446,0,0,0,0,0,0,0.0104324,0.0183154,0.00482412,0.0119299,0,0,0.00335638,0,0.0188998,0.0035441,0.0429004,0.00759326,0.0286138,0.0126621,0.00534696,0.00289818,0.00758962,0.0102441,0.00490076,0.0312156,0.00256591,0.00156775,0.00217298,0.0336983,0.0132666,0.0018723,0.0147671,0.00449062,0.00370437,0.00714892,0.00434285,0.0122435,0.00587179,0,0,0.00459568,0,0.00565032,0.00342198,0.0480239,0.00660791,0.0314282,0.0059467,0.00532731,0.00875951,0.00277911,0.0290164,0.00223798,0.00342628,0.0123919,0.0262872,0.00827911,0.00823183,0.00502363,0.00642788,0.00567333,0.00681663,0.00355504,0.00431872,0,0,0,0,0,0,0,0,0
904,0.00414315,0.00273534,0,0,0,0,0,0,0.0111472,0.0181112,0.00485907,0.0120024,0,0,0.00323034,0,0.0189939,0.0035755,0.0431174,0.00746375,0.0288836,0.012803,0.00470544,0.00312312,0.00710269,0.00939838,0.00450382,0.0313931,0.00220238,0.00165351,0.00198425,0.0336799,0.0142294,0.00175863,0.0148414,0.00442477,0.00430124,0.00692952,0.00433326,0.0126503,0.00639333,0,0,0.00467788,0,0.0055976,0.0041127,0.0481932,0.00662139,0.0316829,0.00644712,0.00461337,0.00881974,0.00264171,0.0288766,0.00238869,0.00394009,0.0125249,0.0261442,0.00840392,0.00835344,0.00569478,0.00650005,0.00593148,0.00698484,0.00332857,0.0048988,0,0,0,0,0,0,0,0,0
905,0.00513014,0.00252523,0,0,0,0,0,0,0.0117175,0.0178806,0.00482693,0.012124,0,0,0.00313571,0,0.0191397,0.0035756,0.043367,0.00726137,0.0291391,0.0129037,0.00414174,0.00324826,0.0066896,0.0087686,0.00435455,0.0316097,0.00192198,0.001796,0.0018884,0.0335431,0.0149965,0.00175386,0.0149263,0.0044988,0.00518062,0.00671426,0.00413716,0.0131492,0.00699453,0,0,0.00483137,0,0.00552766,0.0046193,0.0483683,0.00632864,0.0318738,0.00699091,0.00410834,0.0087539,0.00270654,0.0287752,0.00240028,0.00431601,0.0125636,0.0260264,0.00845325,0.00838039,0.00673218,0.0064186,0.00609596,0.00719455,0.003105,0.00561035,0,0,0,0,0,0,0,0,0
906,0.00615089,0.00244742,0,0,0,0,0,0,0.0122372,0.0176503,0.0048273,0.0122827,0,0,0.00315236,0,0.0193467,0.00364569,0.0435813,0.00702666,0.0293744,0.0130409,0.0036073,0.00338874,0.00626459,0.00816744,0.00405795,0.0318007,0.00166176,0.00195352,0.00185526,0.0333398,0.0156468,0.00190429,0.0150774,0.00454616,0.00630837,0.00654523,0.00399509,0.0136539,0.0076235,0,0,0.00505502,0,0.00548142,0.00501301,0.0485622,0.0059556,0.0320717,0.00757338,0.0036128,0.00863134,0.00300523,0.0286411,0.0023039,0.00389398,0.0126241,0.0259412,0.00847087,0.00838835,0.00797337,0.00628515,0.00619711,0.00734656,0.00288334,0.00636371,0,0,0,0,0,0,0,0,0
907,0.00710646,0.00251438,0,0,0,0,0,0,0.0128349,0.0174308,0.00492607,0.012501,0,0,0.00326682,0,0.0195802,0.00378323,0.0437109,0.00680836,0.0294966,0.0132388,0.00316928,0.00351842,0.00583566,0.00757618,0.00338975,0.0319084,0.00146094,0.0021432,0.00186297,0.0331543,0.0162456,0.00220045,0.0152652,0.00443701,0.00759151,0.00640935,0.00406622,0.0141456,0.0082325,0,0,0.00526921,0,0.00543081,0.00534845,0.0487563,0.005746,0.0322751,0.00809326,0.00311318,0.00845284,0.00349004,0.0284668,0.00217521,0.00351935,0.0127756,0.025954,0.00849495,0.00843812,0.00928791,0.00617459,0.00627293,0.00741072,0.00267029,0.00709497,0,0,0,0,0,0,0,0,0
908,0.00800047,0.00255629,0,0,0,0,0,0,0.0135475,0.0171944,0.00501761,0.0126723,0,0,0.00345704,0,0.0198198,0.00386435,0.0437842,0.00663511,0.0295573,0.0134245,0.00276198,0.00363713,0.005522,0.00695082,0.00304338,0.0319255,0.00137135,0.0022899,0.00185382,0.0330503,0.0168652,0.00242589,0.0154445,0.00433589,0.00902691,0.00629209,0.00430877,0.0144606,0.00885956,0,0,0.00539875,0,0.00536575,0.00549533,0.0489354,0.00576493,0.0324524,0.00855739,0.00263305,0.00827694,0.00401303,0.0282926,0.00213691,0.0036063,0.0129534,0.026035,0.00851629,0.00851812,0.0106905,0.00609358,0.00638592,0.00741959,0.00249291,0.00781866,0,0,0,0,0,0,0,0,0
909,0.00841301,0.002526,0,0,0,0,0,0,0.0142557,0.0170185,0.0051166,0.0125965,0,0,0.00379727,0,0.0200293,0.00390619,0.0437757,0.00661285,0.0296647,0.0137027,0.0022969,0.00380774,0.005369,0.00637047,0.00286958,0.0317427,0.00123111,0.00247252,0.00176238,0.0331028,0.017729,0.00267373,0.0155849,0.0042057,0.0104997,0.00620142,0.00449945,0.0139937,0.00918544,0,0,0.00548249,0,0.00527866,0.00558777,0.0491834,0.00582004,0.032275,0,0.00257345,0.00808257,0.00462623,0.0277578,0.00160021,0.00364571,0.0132296,0.0258574,0.00868057,0.00883848,0.0126053,0.00601634,0.00644982,0.00741317,0.00241936,0.00818913,0,0,0,0,0,0,0,0,0
910,0.00932425,0.00261812,0,0,0,0,0,0,0.0150341,0.0168312,0.00526184,0.0127123,0,0,0.00391002,0,0.0201787,0.00380648,0.0438191,0.00673622,0.0297798,0.0141037,0.00174346,0.0039985,0.00515526,0.00579294,0.00273139,0.0314746,0.00121429,0.00288188,0.00171922,0.0331723,0.0188079,0.00296541,0.0156771,0.00411271,0.0119878,0.00607038,0.00465561,0.0138946,0.0099354,0,0,0.00559987,0,0.0052057,0.00564853,0.0493264,0.00565389,0.0323144,0,0.00236252,0.00800155,0.00489832,0.0277899,0.00185828,0.00386452,0.0131126,0.0257939,0.00856985,0.0089459,0.014271,0.0059824,0.00646338,0.00751363,0.00225399,0.00905046,0,0,0,0,0,0,0,0,0
911,0.0103684,0.00277215,0,0,0,0,0,0,0.0156409,0.0166981,0.0054255,0.0127983,0,0,0.00396366,0,0.020298,0.00377739,0.0439464,0.00684088,0.0299528,0.0146145,0.00119165,0.00424391,0.00528149,0.00570197,0.00274999,0.0313384,0.00125706,0.00317421,0.00168162,0.0332386,0.0196693,0.00321645,0.0157582,0.00404393,0.0133399,0.00593853,0.00486409,0.013821,0.0108514,0,0,0.00568479,0,0.00515434,0.00542933,0.0494708,0.00559367,0.032368,0,0.0021247,0.00806183,0.00509532,0.0279184,0.00220314,0.00411787,0.0130501,0.0258456,0.00854533,0.00913741,0.0158353,0.00596265,0.00656505,0.00769261,0.00209393,0.0100637,0,0,0,0,0,0,0,0,0
912,0.0114999,0.00302422,0,0,0,0,0,0,0.0161603,0.0165918,0.00558476,0.0127856,0,0,0.00397125,0,0.0203861,0.00383658,0.0441749,0.00686722,0.0302,0.01485,0.000797292,0.00458366,0.00567403,0.00565271,0.00304382,0.0313619,0.00127885,0.00344352,0.00162785,0.0332876,0.0203638,0.00328798,0.0158411,0.00402518,0.0143749,0.00580106,0.00515265,0.0136821,0.0119404,0,0,0.00574973,0,0.00514994,0.0052442,0.0496479,0.00577411,0.0324444,0,0.0017696,0.00830236,0.00528855,0.0281127,0.00258016,0.00440319,0.0129206,0.0259421,0.00856527,0.00927277,0.0170158,0.00603996,0.00676048,0.00791405,0.00194249,0.0111534,0,0,0,0,0,0,0,0,0
913,0.0126007,0.00329585,0,0,0,0,0,0,0.0165784,0.0165115,0.00566183,0.0126519,0,0,0.00394054,0,0.0204247,0.0039256,0.0444948,0.00694636,0.0304172,0.0146471,0.000979358,0.00496158,0.00583402,0.00565381,0.00343817,0.0314508,0.00134675,0.00379409,0.00160057,0.0333324,0.0209157,0.00341017,0.0159093,0.00395969,0.0150954,0.00565187,0.00542678,0.013491,0.0131185,0,0,0.00587951,0,0.0051454,0.00508146,0.049868,0.00609503,0.0325564,0,0.00151097,0.00865958,0.00548372,0.0283001,0.00289625,0.00463656,0.0123957,0.0260221,0.00861133,0.0093121,0.0177982,0.00624267,0.00703331,0.00812695,0.00180305,0.0122074,0,0,0,0,0,0,0,0,0
914,0.0137134,0.00360613,0,0,0,0,0,0,0.0169237,0.0164162,0.00571798,0.0123645,0,0,0.00392655,0,0.0204693,0.00401904,0.0447378,0.00702915,0.0306686,0.0145083,0.00162045,0.00536321,0.00603666,0.00581373,0.00364974,0.0315657,0.00148276,0.00413278,0.00164067,0.0333212,0.0213483,0.00352314,0.0159838,0.00386715,0.0156014,0.00550532,0.00563557,0.0132199,0.0143589,0,0,0.00612081,0,0.0051702,0.00515373,0.0500614,0.00639806,0.0327062,0,0.00166264,0.00909849,0.00563102,0.0284755,0.00313761,0.0048024,0.0121968,0.0260643,0.00865879,0.0093288,0.018276,0.00650176,0.0073858,0.0083131,0.0016894,0.0132541,0,0,0,0,0,0,0,0,0
915,0.014773,0.00400154,0,0,0,0,0,0,0.0172379,0.0163233,0.00581397,0.011814,0,0,0.00393367,0,0.0205508,0.00412592,0.0448289,0.00710603,0.0309803,0.0145586,0.00245306,0.00577646,0.00619529,0.00593787,0.00377232,0.0316802,0.00183108,0.00439979,0.00177665,0.0332352,0.021686,0.00363301,0.0160756,0.0037994,0.0159115,0.00531988,0.00577013,0.0127805,0.015575,0,0,0.006394,0,0.00516595,0.00538892,0.0502619,0.00666484,0.032822,0,0.00192418,0.00950838,0.00565761,0.0285446,0.00332098,0.00486143,0.0121897,0.0260853,0.0086708,0.00939756,0.0185316,0.0066552,0.00768684,0.00854371,0.00166127,0.0142247,0,0,0,0,0,0,0,0,0
