Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,RTIBA,IMUR_B
1469,0.0433077,0.0307431,0,0,0,0,0,0.0104505,0.0280048,0.0058018,0.0226308,0,0,0.0115619,0,0.0201278,0.0110908,0.0407541,0.0213292,0.0263571,0.0241856,0.00746763,0.0249304,0.0153303,0.0203856,0.0142581,0.035471,0.0108396,0.010692,0.00913651,0.0367104,0.0142304,0.0219078,0.0114769,0.00748727,0.0325119,0.0290534,0.0169389,0.0267132,0.0370522,0,0,0.0243586,0,0.0417884,0.0103502,0.0427848,0.013309,0.0273994,0.0179524,0.0117492,0.0208951,0.0131114,0.0392173,0.0120905,0.0118754,0.00593262,0.0114596,0.0111718,0.034911,0.0174293,0.00907517,0.0136499,0.027263,0.0326488,0,0,0,0,0,0,0,0,0.0416437,0
1470,0.0433554,0.0307843,0,0,0,0,0,0.0103232,0.028108,0.00573636,0.0228874,0,0,0.0116431,0,0.0201677,0.0111785,0.0407133,0.0213006,0.0264179,0.0242417,0.00736475,0.0249871,0.0153258,0.0204021,0.0142291,0.0354377,0.0108134,0.0106495,0.00908916,0.0366578,0.014079,0.0219917,0.011428,0.00740319,0.0324235,0.0289946,0.0169348,0.026798,0.0369442,0,0,0.0242329,0,0.041728,0.0102904,0.0426749,0.0132746,0.0274591,0.0179853,0.0119091,0.0205808,0.0129557,0.0392268,0.011966,0.0118406,0.00595179,0.0114911,0.0111916,0.0348586,0.0171857,0.00916366,0.0136294,0.0272779,0.0326925,0,0,0,0,0,0,0,0,0.0417448,0
1471,0.0413804,0.0291961,0,0,0,0,0,0.0104229,0.0289437,0.00562852,0.0231815,0,0,0.00925144,0,0.0208727,0.00997703,0.0406829,0.021235,0.0262562,0.0243677,0.00749491,0.0207538,0.0153712,0.0204507,0.0142551,0.0354438,0.0107778,0.0106277,0.00904464,0.0365892,0.0141353,0.0184564,0.0114715,0.00821967,0.0324721,0.0286581,0.0170712,0.0268759,0.0357122,0,0,0.023655,0,0.0408194,0.0111896,0.0427331,0.013418,0.0273447,0.0180281,0.0122906,0.0201836,0.0130031,0.0393423,0.0120013,0.0118729,0.00579969,0.0113683,0.0110174,0.0346295,0.0168805,0.0106872,0.0136741,0.0262684,0.0313562,0,0,0,0,0,0,0,0,0.0417474,0
1472,0.0411667,0.0290253,0,0,0,0,0,0.0104588,0.0290872,0.00552083,0.023227,0,0,0.00917209,0,0.0209785,0.00987556,0.0406986,0.0211289,0.0262173,0.0243825,0.00728025,0.0203594,0.0154112,0.0204225,0.0142813,0.0354446,0.0107402,0.0105537,0.0090113,0.0365659,0.0141738,0.0181653,0.0114728,0.00846556,0.0324783,0.0284638,0.0171216,0.0267715,0.0354378,0,0,0.023276,0,0.0402036,0.011357,0.0427185,0.0134377,0.0273212,0.0179398,0.0121675,0.0198317,0.0129273,0.0393782,0.0120106,0.0118498,0.00568493,0.0112824,0.0108572,0.0344606,0.016498,0.0114577,0.0137207,0.0261372,0.031304,0,0,0,0,0,0,0,0,0.0417946,0
1473,0.0409802,0.0288404,0,0,0,0,0,0.0105607,0.0291894,0.00539952,0.0232143,0,0,0.00908886,0,0.0210858,0.00965468,0.0407081,0.0209551,0.0262179,0.0244293,0.00704278,0.0199515,0.0154225,0.0203495,0.0143141,0.0354136,0.0107154,0.0105165,0.00896915,0.0365561,0.0143222,0.0178551,0.0114942,0.00842526,0.0324392,0.0282605,0.0170807,0.0266661,0.0351751,0,0,0.0228749,0,0.03942,0.0115523,0.0427045,0.0133177,0.0273002,0.0178404,0.0119024,0.0194758,0.0128374,0.0393893,0.0119977,0.0118704,0.00555571,0.011169,0.0106616,0.0342974,0.0161249,0.0125057,0.0137993,0.0259978,0.0312574,0,0,0,0,0,0,0,0,0.0418377,0
1474,0.0408239,0.0287037,0,0,0,0,0,0.0106743,0.0292583,0.00527662,0.0231123,0,0,0.00912474,0,0.0211559,0.00959043,0.0407617,0.0206911,0.0261949,0.0244378,0.0067307,0.0197397,0.0154196,0.020458,0.0143179,0.0353491,0.010659,0.0106034,0.00890713,0.0365354,0.0144732,0.0176751,0.0114942,0.0083552,0.0323195,0.0280502,0.0171066,0.0265173,0.0349745,0,0,0.0225626,0,0.0386354,0.011883,0.0426808,0.0133715,0.0272761,0.0177652,0.0117114,0.0191261,0.0127358,0.0393958,0.0119723,0.0118956,0.00542128,0.0110372,0.0104713,0.0340463,0.0157777,0.0135767,0.0139148,0.0258442,0.0312547,0,0,0,0,0,0,0,0,0.0418683,0
1475,0.040658,0.0285603,0,0,0,0,0,0.0108085,0.0293119,0.00514723,0.0230003,0,0,0.00914729,0,0.0212188,0.00966856,0.0408465,0.0203758,0.026124,0.0243966,0.00643152,0.0194729,0.0153848,0.0207388,0.0143051,0.035273,0.0106019,0.0106107,0.00883956,0.0365068,0.0146194,0.0174943,0.0114987,0.00838578,0.0321776,0.0278143,0.0172133,0.0263737,0.0347786,0,0,0.0222974,0,0.0376974,0.012422,0.0426656,0.0135494,0.0272235,0.017646,0.0116325,0.0187817,0.0126891,0.0393891,0.0119616,0.0118956,0.00529844,0.0109063,0.0102895,0.0337044,0.0154818,0.0149095,0.0140935,0.0256831,0.0312616,0,0,0,0,0,0,0,0,0.0418906,0
1476,0.0405175,0.028436,0,0,0,0,0,0.0110264,0.0293595,0.00499042,0.0229096,0,0,0.00914402,0,0.0212969,0.00967827,0.0409239,0.0200462,0.026008,0.0243712,0.00622323,0.0190753,0.0153532,0.0209514,0.0143233,0.0351909,0.0105434,0.0105478,0.00876627,0.0364865,0.0148203,0.0172291,0.0115386,0.00847433,0.0320446,0.0275563,0.0172555,0.0262498,0.0345814,0,0,0.02212,0,0.0365874,0.0130537,0.0426576,0.0135959,0.0271542,0.017517,0.0116048,0.0184766,0.0126004,0.0393768,0.0119731,0.0119075,0.00519066,0.0107724,0.0101088,0.0334249,0.0152652,0.0166885,0.0143429,0.0255661,0.0312893,0,0,0,0,0,0,0,0,0.041887,0
1477,0.0404446,0.0283217,0,0,0,0,0,0.0112913,0.0294234,0.00479294,0.0229353,0,0,0.00903325,0,0.0214318,0.00955869,0.0410023,0.0197598,0.0258502,0.0244256,0.00617,0.0184478,0.0153706,0.0211239,0.0143903,0.0351258,0.0104858,0.0105712,0.00870145,0.0364694,0.0151042,0.0167674,0.0116283,0.00860715,0.0318907,0.0272841,0.0172257,0.0262928,0.0343845,0,0,0.0220155,0,0.0351786,0.0138136,0.0426437,0.0135729,0.0270859,0.0173907,0.0116738,0.0181015,0.0125026,0.0393798,0.0119688,0.0119318,0.00509173,0.01065,0.0099317,0.0331865,0.0150612,0.0190723,0.0147021,0.0254471,0.0313111,0,0,0,0,0,0,0,0,0.0418744,0
1478,0.0400903,0.0277655,0,0,0,0,0,0.0115653,0.0295562,0.00461625,0.0231715,0,0,0.00841731,0,0.0215994,0.00917282,0.0410785,0.0194871,0.0255664,0.0245831,0.00658547,0.0174251,0.0154089,0.0212764,0.0144668,0.0351119,0.0104463,0.0105196,0.00863696,0.0364166,0.0153933,0.0157829,0.0116719,0.0086003,0.031644,0.0268743,0.0172334,0.0267011,0.0335741,0,0,0.0215333,0,0.0326518,0.014865,0.0426361,0.0136326,0.0268706,0.0172687,0.0121424,0.0168501,0.012338,0.039392,0.0118612,0.0118954,0.00501064,0.0105779,0.00982096,0.0328635,0.0142935,0.0226349,0.0156085,0.0248648,0.0309887,0,0,0,0,0,0,0,0,0.0418526,0
1479,0.0402185,0.0280379,0,0,0,0,0,0.0118122,0.0293451,0.00455195,0.0227008,0,0,0.00911904,0,0.0215368,0.00936692,0.0410982,0.0192791,0.0257564,0.0246581,0.00577754,0.0185776,0.0153626,0.0212886,0.0144768,0.0350775,0.0104562,0.0105058,0.00863293,0.0363657,0.0155188,0.0167995,0.0116322,0.00835357,0.0313577,0.0271033,0.0171467,0.0262778,0.034195,0,0,0.0220556,0,0.0348352,0.0138439,0.0426101,0.0136936,0.0271122,0.017233,0.0115414,0.0178272,0.0122666,0.0393324,0.011815,0.0118869,0.00490572,0.0104806,0.00973836,0.0326977,0.0149428,0.0188886,0.0147031,0.0251903,0.0313058,0,0,0,0,0,0,0,0,0.0417507,0
1480,0.0401763,0.0280167,0,0,0,0,0,0.0119619,0.0292475,0.00447948,0.0223529,0,0,0.00936792,0,0.0214698,0.00957928,0.0410956,0.0190481,0.0258625,0.0246931,0.00521706,0.0192091,0.0153268,0.0212771,0.0144778,0.0350586,0.0104289,0.0104477,0.00859161,0.0362872,0.0155904,0.017263,0.0115617,0.00824491,0.0312392,0.0272177,0.0170472,0.0260174,0.0343362,0,0,0.0222338,0,0.0359892,0.0131348,0.042576,0.0137012,0.0272534,0.0171928,0.0109897,0.01809,0.012278,0.0392606,0.0118281,0.0118891,0.00479189,0.010377,0.00966898,0.0326747,0.0151299,0.0167518,0.0143656,0.0251603,0.0313516,0,0,0,0,0,0,0,0,0.0416459,0
1481,0.0402106,0.0280018,0,0,0,0,0,0.0120813,0.0291879,0.00437362,0.0221048,0,0,0.00952758,0,0.0214066,0.00973356,0.041036,0.0187942,0.0259847,0.024684,0.00476558,0.0196592,0.0152534,0.0212508,0.0144309,0.0350192,0.0103684,0.0104329,0.00852813,0.0362229,0.0156567,0.0175659,0.0115265,0.00816922,0.0312175,0.0273304,0.0169238,0.0258358,0.0344631,0,0,0.0224421,0,0.0369042,0.0126183,0.0425603,0.0136369,0.0274219,0.0171276,0.0105667,0.0182398,0.0122756,0.0392297,0.0118232,0.0119072,0.00468368,0.010269,0.00958697,0.0327333,0.0152417,0.0153734,0.014204,0.0251348,0.0314058,0,0,0,0,0,0,0,0,0.0415423,0
1482,0.0403137,0.0280224,0,0,0,0,0,0.0122221,0.0291652,0.00429603,0.0219568,0,0,0.00962025,0,0.0213768,0.00984349,0.0409593,0.0185921,0.0260632,0.0246365,0.00437403,0.0199847,0.0151778,0.0212536,0.0143705,0.0349776,0.0103347,0.0104021,0.00848708,0.0361808,0.0157728,0.01773,0.0115229,0.00810246,0.0311984,0.027459,0.0168785,0.0257438,0.0345825,0,0,0.0226326,0,0.037711,0.0123168,0.0424915,0.0136673,0.0275634,0.0170206,0.0103212,0.0183522,0.012151,0.0392796,0.011767,0.011894,0.00459526,0.0101809,0.00947606,0.0327203,0.0153296,0.0142885,0.0141218,0.0251615,0.0314763,0,0,0,0,0,0,0,0,0.0414809,0
1483,0.0404611,0.0280889,0,0,0,0,0,0.0123038,0.0291509,0.00423577,0.0218927,0,0,0.00969415,0,0.0213798,0.00991844,0.0409173,0.018429,0.0261097,0.0245866,0.00404834,0.0202344,0.0151174,0.0212883,0.0143384,0.034956,0.0103349,0.010409,0.00844348,0.0361478,0.0158591,0.0178174,0.0115427,0.00806965,0.0311242,0.0275848,0.0168379,0.0256539,0.0346658,0,0,0.0227213,0,0.0383726,0.0122243,0.0425314,0.0137494,0.0276566,0.0169695,0.0102527,0.0184,0.0120802,0.0392133,0.0116954,0.0118617,0.00450823,0.0101099,0.00939065,0.0326144,0.0153828,0.0133158,0.0140971,0.0252215,0.0315499,0,0,0,0,0,0,0,0,0.0414079,0
1484,0.0407035,0.0282689,0,0,0,0,0,0.0123298,0.029117,0.0041836,0.0218343,0,0,0.00982619,0,0.0213724,0.0100616,0.0408786,0.0182955,0.0261956,0.0245993,0.00373722,0.020507,0.0150721,0.0212579,0.0143248,0.0349765,0.010339,0.0104065,0.00839774,0.0361027,0.0158832,0.0179402,0.0115565,0.00810546,0.0310115,0.0276719,0.0167904,0.0255441,0.0347774,0,0,0.0228792,0,0.0389049,0.0121682,0.0425385,0.0137942,0.0277376,0.0169364,0.0101094,0.0184237,0.011982,0.039187,0.0116334,0.011822,0.00443839,0.0100545,0.00931417,0.0324662,0.015463,0.0124211,0.0141169,0.025324,0.0316918,0,0,0,0,0,0,0,0,0.0413543,0
1485,0.0410092,0.0285238,0,0,0,0,0,0.0123912,0.0290647,0.00411814,0.0217676,0,0,0.0100013,0,0.0213645,0.0102525,0.0408611,0.0181789,0.0262839,0.0245995,0.00342945,0.0208765,0.0150377,0.0212133,0.0143383,0.0349907,0.0102961,0.0103743,0.0083731,0.0360689,0.0159703,0.0181787,0.0115559,0.00795681,0.0310353,0.027752,0.0167184,0.0254599,0.0348905,0,0,0.023131,0,0.0394231,0.0120953,0.0424848,0.0137497,0.0278271,0.0168901,0.00989582,0.0184283,0.011956,0.0390515,0.0116579,0.0118009,0.00435222,0.00994256,0.00913743,0.0324888,0.0155615,0.0117282,0.0141072,0.0254787,0.0318954,0,0,0,0,0,0,0,0,0.0412904,0
1486,0.0413435,0.0288077,0,0,0,0,0,0.0124937,0.0289972,0.00405665,0.0217305,0,0,0.0101877,0,0.0213638,0.0104208,0.0408873,0.0180934,0.0263148,0.0244952,0.00316949,0.0212793,0.015016,0.0212064,0.0143383,0.0350125,0.0102409,0.0103606,0.00836109,0.0360341,0.0160998,0.0184296,0.0115617,0.00781505,0.0311199,0.0277995,0.0168336,0.0253927,0.0350062,0,0,0.0234449,0,0.039814,0.0120665,0.0423783,0.0139036,0.0278886,0.0168556,0.00961402,0.0184203,0.0119817,0.0389558,0.0115882,0.011722,0.0042614,0.00987857,0.00896895,0.0324961,0.0156975,0.011324,0.0141229,0.0256766,0.0321652,0,0,0,0,0,0,0,0,0.0412586,0
1487,0.041655,0.0290641,0,0,0,0,0,0.0125966,0.0289216,0.00401393,0.0216968,0,0,0.0104015,0,0.0213802,0.0105345,0.0409164,0.0180132,0.026314,0.024387,0.00296505,0.0216563,0.014983,0.0211873,0.0143079,0.0350033,0.0102067,0.0103892,0.00834016,0.0360107,0.0162246,0.0187348,0.0115649,0.0077345,0.0312539,0.0278229,0.016865,0.0253269,0.035088,0,0,0.0237757,0,0.0399777,0.0121321,0.0422169,0.0139476,0.0279374,0.0168267,0.00927354,0.0183957,0.0119221,0.0389769,0.0115295,0.0116539,0.00420567,0.00982472,0.00890876,0.0326179,0.0158589,0.0111325,0.0142536,0.0258682,0.0324378,0,0,0,0,0,0,0,0,0.0412276,0
1488,0.0426471,0.0298205,0,0,0,0,0,0.0125679,0.0285405,0.00399052,0.0215558,0,0,0.0117039,0,0.0211106,0.0113841,0.0408839,0.0179162,0.0265808,0.0243082,0.00267413,0.0240356,0.0149197,0.0210775,0.0142035,0.0349599,0.0101793,0.0103719,0.00832445,0.0359979,0.0162377,0.0206908,0.0115064,0.00739443,0.0314893,0.0278483,0.016962,0.0252292,0.0355321,0,0,0.024156,0,0.0401685,0.0118697,0.0422089,0.0139964,0.0280642,0.0167125,0.00894442,0.0182792,0.0118189,0.039014,0.0114775,0.0115792,0.0041683,0.00978164,0.0088346,0.0327904,0.015987,0.0107297,0.0143287,0.0263524,0.0331486,0,0,0,0,0,0,0,0,0.041245,0
1489,0.0424737,0.0296072,0,0,0,0,0,0.0126606,0.0285004,0.0039713,0.0216191,0,0,0.0116941,0,0.0211834,0.0113761,0.0408276,0.0178164,0.0267763,0.024293,0.0027117,0.0241359,0.0148655,0.020856,0.0141278,0.0349448,0.0101963,0.010319,0.00832173,0.035998,0.0163355,0.0207955,0.0115127,0.00734139,0.031563,0.0277278,0.0169311,0.0253302,0.0352946,0,0,0.0242628,0,0.0400485,0.0120211,0.0423643,0.0140168,0.0281031,0.0166876,0.00908883,0.0180624,0.0117912,0.03894,0.0114823,0.0115854,0.00410063,0.00971839,0.00876398,0.032841,0.0159957,0.0108582,0.0144415,0.0261865,0.0329871,0,0,0,0,0,0,0,0,0.0412012,0
1490,0.0423331,0.0294428,0,0,0,0,0,0.0127808,0.0284585,0.00400119,0.0216013,0,0,0.0117098,0,0.0212667,0.0112248,0.0408283,0.0177681,0.0268497,0.0242338,0.00267021,0.0241857,0.0148186,0.0205482,0.0140815,0.0349308,0.0102358,0.0104128,0.00833232,0.0360326,0.0164957,0.0208774,0.011528,0.00730064,0.0315515,0.0276314,0.0169783,0.0253925,0.0351725,0,0,0.0243629,0,0.0399453,0.012181,0.042414,0.0142374,0.0281197,0.0166221,0.00913088,0.017928,0.0117629,0.0390209,0.0115192,0.0115946,0.00402711,0.00961394,0.00860758,0.0326849,0.0159977,0.0109392,0.014516,0.0260449,0.0328463,0,0,0,0,0,0,0,0,0.0412164,0
1491,0.0422278,0.0293077,0,0,0,0,0,0.0128757,0.0284276,0.00400724,0.0214772,0,0,0.0116961,0,0.0213299,0.0111799,0.0408707,0.0177131,0.0268421,0.0241551,0.00255957,0.0242215,0.0147928,0.0203987,0.0140285,0.0348786,0.0102323,0.010513,0.00833736,0.0360852,0.0166337,0.0209286,0.0115389,0.00728579,0.0313811,0.0275435,0.0171959,0.0254039,0.0351045,0,0,0.0244207,0,0.0398192,0.0121932,0.0424082,0.0146767,0.0281097,0.0164887,0.00907108,0.0178421,0.0118002,0.0393189,0.0115636,0.0115845,0.00394724,0.00943827,0.00832949,0.0323051,0.0159621,0.0110121,0.0145876,0.0259354,0.0327466,0,0,0,0,0,0,0,0,0.041316,0
1492,0.0421179,0.0291538,0,0,0,0,0,0.0129096,0.0283983,0.00402811,0.0213202,0,0,0.0116675,0,0.0213802,0.01123,0.0409395,0.0176842,0.0267926,0.0240665,0.00247251,0.0242243,0.0147828,0.0204332,0.0139798,0.0348575,0.010213,0.0105308,0.00834546,0.0361213,0.0166872,0.020958,0.011553,0.00726781,0.0312451,0.0274474,0.0173121,0.0254437,0.0350062,0,0,0.0244305,0,0.0396572,0.0122135,0.0423731,0.0148877,0.0280869,0.0164335,0.00895636,0.0177528,0.0118178,0.0394855,0.0116165,0.0115617,0.00391346,0.00934889,0.0081823,0.0320373,0.0158783,0.0111091,0.0146406,0.0258251,0.0326698,0,0,0,0,0,0,0,0,0.0413619,0
1493,0.0420279,0.0289509,0,0,0,0,0,0.0128984,0.0283571,0.00402323,0.02123,0,0,0.0117104,0,0.0214395,0.0112304,0.0409415,0.0176446,0.0268594,0.0240164,0.00244818,0.0242051,0.0147554,0.0205529,0.0139377,0.0348792,0.0102111,0.010514,0.00835466,0.036122,0.0166849,0.0209781,0.0115827,0.00716247,0.0311869,0.0273571,0.0173678,0.0255408,0.0349346,0,0,0.0244049,0,0.0395226,0.0122584,0.0423779,0.0150015,0.0280999,0.0163401,0.00884677,0.0176048,0.0118058,0.0395733,0.0116817,0.0115585,0.00389716,0.00925764,0.00803847,0.0318915,0.0157314,0.0112035,0.0146211,0.0256973,0.0326386,0,0,0,0,0,0,0,0,0.041374,0
1494,0.0419582,0.0287503,0,0,0,0,0,0.0128981,0.0283056,0.00398906,0.0211766,0,0,0.0117334,0,0.021482,0.0112289,0.0408988,0.0175817,0.026992,0.0239797,0.00244073,0.0241577,0.014745,0.0205366,0.0138938,0.0349187,0.0102334,0.0104724,0.00838115,0.0361025,0.0166846,0.0209445,0.0116035,0.00705262,0.0311242,0.0272765,0.0174089,0.0256564,0.0348737,0,0,0.0242604,0,0.0394556,0.012197,0.0423781,0.0150721,0.02816,0.0162292,0.00890805,0.01742,0.0118275,0.0396524,0.0116904,0.0115768,0.00388326,0.00916135,0.00787696,0.0317827,0.0155437,0.0111615,0.0145053,0.0255563,0.0326147,0,0,0,0,0,0,0,0,0.0413922,0
1495,0.0418643,0.0285826,0,0,0,0,0,0.0129638,0.0282519,0.00398527,0.0211471,0,0,0.0117453,0,0.0215204,0.0112298,0.0408838,0.0175146,0.0270051,0.0239064,0.00242969,0.0240541,0.0147436,0.0204998,0.0138533,0.0349411,0.0102464,0.0104347,0.00839561,0.0360895,0.0167481,0.0208534,0.0116157,0.00697749,0.0309696,0.0271517,0.0174037,0.0257951,0.034799,0,0,0.0241991,0,0.0392262,0.0120631,0.0422776,0.0149862,0.0282396,0.0161414,0.00889133,0.0172445,0.0118495,0.0394975,0.0115996,0.0115204,0.00384231,0.00917863,0.00793873,0.0316405,0.0154269,0.0111495,0.0144762,0.0253954,0.032611,0,0,0,0,0,0,0,0,0.0413658,0
1496,0.0421226,0.0286801,0,0,0,0,0,0.0129611,0.0279891,0.00403484,0.0211497,0,0,0.0124228,0,0.0214129,0.0115274,0.0407204,0.0174442,0.0273749,0.0238829,0.00247486,0.0249529,0.0147016,0.0203537,0.0137836,0.0349668,0.010281,0.0104884,0.00842494,0.0360798,0.0166774,0.0216471,0.0116231,0.00675375,0.0308227,0.0269364,0.0173268,0.0259427,0.034899,0,0,0.0242709,0,0.0387042,0.0118753,0.0422685,0.0149174,0.0283778,0.0160575,0.00866531,0.0170345,0.0118588,0.0394838,0.0115411,0.0114382,0.00382959,0.00920111,0.00799236,0.0315385,0.015366,0.0112745,0.0145664,0.0254007,0.032846,0,0,0,0,0,0,0,0,0.0413616,0
1497,0.041936,0.0283798,0,0,0,0,0,0.0128117,0.027848,0.00405689,0.021375,0,0,0.012617,0,0.021436,0.0114302,0.0404957,0.0173681,0.0279019,0.0238116,0.00286255,0.0250378,0.0146138,0.0200431,0.0136868,0.0349845,0.0102892,0.0104872,0.00846496,0.0360706,0.0164456,0.0217856,0.0116659,0.00666199,0.0307793,0.0266804,0.0172324,0.0262662,0.0347107,0,0,0.0242114,0,0.0382366,0.0117624,0.0423911,0.0148251,0.0285292,0.0159595,0.00848271,0.016726,0.0118479,0.0395462,0.0115822,0.0113791,0.00385443,0.00915065,0.00792649,0.0315236,0.0152212,0.0113083,0.0145705,0.0251451,0.0327343,0,0,0,0,0,0,0,0,0.041341,0
1498,0.0420228,0.0284751,0,0,0,0,0,0.0129684,0.0278148,0.00403227,0.021068,0,0,0.0125971,0,0.0214208,0.0114449,0.0407196,0.017418,0.0274318,0.0236412,0.00239553,0.0247978,0.014665,0.020088,0.0137999,0.0350672,0.0102304,0.0104962,0.00844749,0.0361318,0.0166883,0.0217086,0.0116902,0.00663794,0.0305434,0.0266221,0.0169654,0.0259577,0.0348148,0,0,0.0241866,0,0.0380633,0.011656,0.0423819,0.0145436,0.0284698,0.0159281,0.0080998,0.0167944,0.0118047,0.0396044,0.0117215,0.0114486,0.00396574,0.00910415,0.00791753,0.0313469,0.0152509,0.0109911,0.0145257,0.0252266,0.0328726,0,0,0,0,0,0,0,0,0.0412781,0
1499,0.0418225,0.0283028,0,0,0,0,0,0.0130739,0.0276794,0.00401238,0.0209615,0,0,0.0126903,0,0.021393,0.0115137,0.0407759,0.0173644,0.0274023,0.0235399,0.00225413,0.024836,0.0146698,0.02026,0.0138401,0.0350945,0.010191,0.0103986,0.00842951,0.0361452,0.0168423,0.021797,0.0117216,0.00657455,0.0302892,0.026485,0.0167649,0.0257655,0.034667,0,0,0.023969,0,0.0377368,0.0115994,0.042468,0.0142829,0.0285892,0.015882,0.00791971,0.0165751,0.0118186,0.0391928,0.0116922,0.0114018,0.00390422,0.00911463,0.00799686,0.0311226,0.01506,0.0107715,0.0145317,0.0250443,0.0327482,0,0,0,0,0,0,0,0,0.0411922,0
1500,0.0414172,0.0279507,0,0,0,0,0,0.0131914,0.027506,0.00400142,0.0210052,0,0,0.0128236,0,0.0213553,0.0116431,0.0407317,0.0172503,0.0275336,0.0234527,0.00227007,0.0249624,0.0146513,0.0202129,0.0138444,0.0350951,0.0101829,0.0103904,0.00841895,0.0361578,0.0169856,0.0218863,0.0117471,0.00661712,0.0298403,0.0262405,0.0165633,0.0256175,0.0342862,0,0,0.0237389,0,0.0372448,0.0116267,0.0425915,0.0140532,0.0287857,0.0158991,0.00789438,0.016181,0.0118678,0.0385048,0.0114574,0.0112977,0.00376993,0.00919841,0.00817557,0.0306623,0.0147693,0.0108165,0.0145556,0.0246782,0.0324155,0,0,0,0,0,0,0,0,0.0411192,0
1501,0.0409907,0.027453,0,0,0,0,0,0.0131362,0.0273074,0.00399428,0.0212098,0,0,0.0129609,0,0.0213397,0.011667,0.0405782,0.017138,0.0279365,0.023373,0.00259568,0.0250417,0.0145915,0.0200421,0.0137881,0.0350921,0.0101846,0.0104118,0.0084463,0.0361447,0.0168931,0.0218815,0.0118018,0.0067713,0.0296301,0.0259291,0.0165456,0.0255755,0.0338838,0,0,0.0236179,0,0.0366874,0.0116032,0.0427034,0.0140855,0.0289759,0.015781,0.00788768,0.0157776,0.0119565,0.0382623,0.0113203,0.0111349,0.00372073,0.00921796,0.00820341,0.0304194,0.0145071,0.0110452,0.0146061,0.0242353,0.0320748,0,0,0,0,0,0,0,0,0.0411263,0
1502,0.0405446,0.0268677,0,0,0,0,0,0.0129662,0.0271163,0.00403633,0.0215033,0,0,0.0131456,0,0.0213584,0.0116478,0.0403665,0.0170537,0.0285095,0.023299,0.00315955,0.0250961,0.0144971,0.019752,0.0137043,0.0351163,0.0102217,0.01037,0.0084862,0.0361135,0.0166238,0.0218971,0.0118703,0.00670772,0.0296015,0.0255798,0.0165692,0.0255702,0.0334834,0,0,0.0236196,0,0.0360865,0.0115205,0.042822,0.0141205,0.0291533,0.0155769,0.00789051,0.015272,0.0120904,0.0382681,0.0112534,0.0109533,0.00371643,0.00920301,0.00816691,0.0303644,0.0142805,0.011364,0.014679,0.0237295,0.0317181,0,0,0,0,0,0,0,0,0.0411551,0
1503,0.0402887,0.0266288,0,0,0,0,0,0.0129792,0.0270142,0.00409175,0.0213678,0,0,0.013189,0,0.0213271,0.0116944,0.040512,0.0170924,0.0283245,0.023134,0.00286362,0.0248819,0.014519,0.0197975,0.0137605,0.0352198,0.0102244,0.0104111,0.0084836,0.0361674,0.0166734,0.021799,0.0118864,0.00650002,0.0294942,0.0253634,0.0166343,0.0251722,0.0332656,0,0,0.0236553,0,0.0356467,0.0114664,0.0427585,0.014268,0.0291336,0.015387,0.00758508,0.0149646,0.0121351,0.0383105,0.011201,0.0108116,0.00369778,0.00916903,0.00811456,0.0301611,0.0142154,0.0114148,0.0146859,0.0234412,0.03156,0,0,0,0,0,0,0,0,0.0411953,0
1504,0.0402152,0.0266264,0,0,0,0,0,0.0131658,0.0269459,0.00415616,0.020815,0,0,0.0131119,0,0.0212274,0.0116865,0.0409142,0.0172131,0.0275648,0.0229156,0.00194069,0.0244693,0.0146484,0.0201935,0.0139248,0.0353883,0.0102147,0.0105255,0.00846496,0.0362787,0.0169849,0.0216512,0.0118948,0.00646753,0.0293485,0.0252265,0.0166942,0.0244712,0.0332397,0,0,0.0237808,0,0.03536,0.0114419,0.0425677,0.0144314,0.0289753,0.0152101,0.00702983,0.0149397,0.0121216,0.0384715,0.0111961,0.0107417,0.00369715,0.0091121,0.00805498,0.0299257,0.014315,0.0113554,0.0145833,0.0233472,0.0316075,0,0,0,0,0,0,0,0,0.041239,0
