Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,IMUR_B,
1955,0.0248731,0.0140822,0,0,0,0,0,0.0191617,0.0234949,0.0100596,0.0150447,0,0,0.0228484,0,0.0200927,0.0114045,0.0415356,0.00704035,0.0307413,0.0151245,0.00527375,0.0185706,0.00294229,0.00256124,0.00365338,0.0266496,0.00739333,0.00927865,0.0042279,0.0367844,0.0214313,0.0238378,0.0120948,0.00575245,0.0307161,0.014324,0.0186407,0.0152297,0.0228809,0,0,0.0125145,0,0.016043,0.00702067,0.0430212,0.0168801,0.032658,0.0161874,0.00125654,0.0168257,0.00255825,0.0316646,0.00508723,0.00462133,0.00201225,0.0400833,0.00766351,0.00637752,0.0297698,0.00654004,0.00903256,0.0070614,0.0110945,0.0197853,0,0,0,0,0,0,0,0,0,0
1956,0.0247461,0.0140003,0,0,0,0,0,0.0191356,0.0235362,0.0100222,0.0151328,0,0,0.022678,0,0.0202117,0.0112584,0.0415248,0.00693018,0.0307738,0.0151168,0.00524072,0.0185698,0.00295096,0.00254072,0.00364565,0.0265946,0.00739893,0.00922542,0.00419618,0.036777,0.0214218,0.0238051,0.012073,0.00582273,0.0306911,0.0143839,0.018616,0.0152105,0.0228154,0,0,0.0126313,0,0.0163454,0.00696557,0.0429568,0.0168844,0.0326702,0.0162378,0.00124036,0.0167748,0.00252752,0.0316406,0.0050679,0.00464587,0.00196887,0.0400546,0.00765717,0.0063897,0.0297159,0.00662309,0.00860783,0.00688886,0.0110274,0.0197076,0,0,0,0,0,0,0,0,0,0
1957,0.0246002,0.0139122,0,0,0,0,0,0.0190878,0.0235642,0.0100217,0.0152725,0,0,0.0225423,0,0.0202382,0.0111397,0.0415568,0.00684041,0.0307967,0.0151663,0.00516292,0.0185806,0.00294154,0.00251448,0.00362512,0.0265573,0.00740535,0.00915801,0.004167,0.0367843,0.021391,0.0237893,0.0120626,0.0058511,0.0305262,0.0144502,0.018504,0.0152217,0.02275,0,0,0.0127413,0,0.0166563,0.00697682,0.0429558,0.0167562,0.0327451,0.0162478,0.00108718,0.0167225,0.00241826,0.0314232,0.00492212,0.00457402,0.00189637,0.0399571,0.00767136,0.00643469,0.029564,0.00668894,0.0082353,0.00672884,0.0109744,0.0196167,0,0,0,0,0,0,0,0,0,0
1958,0.0245225,0.0138712,0,0,0,0,0,0.0190097,0.0236029,0.00999934,0.0154088,0,0,0.0223416,0,0.0201976,0.0110083,0.0415862,0.0067438,0.0307833,0.0152563,0.00507634,0.0185078,0.00293893,0.00253601,0.00358592,0.0265317,0.00736921,0.00909189,0.00414263,0.0367844,0.0212828,0.0237401,0.0120619,0.00583878,0.0302462,0.0145234,0.018304,0.0152543,0.0227479,0,0,0.0127826,0,0.0169375,0.00688011,0.0430043,0.0164718,0.0328296,0.0162711,0.000812826,0.016681,0.00237737,0.0309472,0.00462555,0.0044153,0.00188246,0.0398551,0.00776032,0.00658796,0.0293309,0.00670999,0.00789609,0.00656632,0.0109738,0.0195729,0,0,0,0,0,0,0,0,0,0
1959,0.0246299,0.0139287,0,0,0,0,0,0.019098,0.0236534,0.0100113,0.0155617,0,0,0.0220972,0,0.0201652,0.0108347,0.0415972,0.00666117,0.0307939,0.015295,0.00501844,0.0183102,0.00294391,0.00256251,0.0035329,0.0265869,0.00729983,0.00909269,0.00412265,0.036764,0.0213964,0.0236737,0.0120513,0.0058351,0.0301795,0.0145653,0.0182255,0.0153285,0.0228426,0,0,0.0127732,0,0.0170629,0.00707618,0.0429723,0.0164251,0.0328007,0.0162573,0.000835589,0.0166613,0.00245329,0.0309901,0.00460869,0.00444665,0.00188224,0.0398356,0.00776098,0.00658039,0.0292513,0.006743,0.00755213,0.00643213,0.0110516,0.0196594,0,0,0,0,0,0,0,0,0,0
1960,0.0248823,0.0140809,0,0,0,0,0,0.019298,0.0237075,0.0100611,0.0157349,0,0,0.0218163,0,0.0201485,0.0106659,0.0416071,0.00657996,0.0308361,0.0152678,0.00501258,0.0180377,0.00294807,0.00258123,0.0035107,0.0266994,0.00723244,0.00915694,0.00411298,0.0367235,0.0216555,0.0236364,0.0120432,0.00585838,0.0303747,0.0146043,0.0183656,0.0154386,0.023048,0,0,0.0127847,0,0.0172157,0.00729762,0.0428924,0.0167772,0.0326915,0.0162716,0.00111605,0.016682,0.00260002,0.0315218,0.00489984,0.00462964,0.0018807,0.039919,0.00764362,0.00634635,0.0293772,0.0067977,0.00735753,0.00630997,0.0112294,0.0198683,0,0,0,0,0,0,0,0,0,0
1961,0.0250464,0.0142167,0,0,0,0,0,0.019438,0.0237253,0.0100734,0.015932,0,0,0.0216176,0,0.0201377,0.0105328,0.0415946,0.00647538,0.0308677,0.0152571,0.00496499,0.0178859,0.00296215,0.00260328,0.00350368,0.026756,0.00719302,0.00910039,0.00410829,0.0366762,0.0218561,0.0234433,0.0120429,0.00585947,0.0305282,0.0146361,0.0185243,0.0155325,0.0232051,0,0,0.0128183,0,0.0172915,0.00725277,0.0428773,0.0171075,0.0326514,0.0163502,0.0011819,0.0167145,0.00266593,0.0317825,0.00506004,0.00470749,0.00187798,0.0399888,0.00753577,0.00608886,0.0295026,0.00683169,0.00730884,0.00629112,0.0113922,0.0200023,0,0,0,0,0,0,0,0,0,0
1962,0.0251032,0.014313,0,0,0,0,0,0.0194742,0.0237058,0.0100597,0.016084,0,0,0.0214971,0,0.0201151,0.0103842,0.0416008,0.00639146,0.0308852,0.0152713,0.00489622,0.0177877,0.00296306,0.00265314,0.00353719,0.0267845,0.00716533,0.00904458,0.00406705,0.0366219,0.021957,0.0233064,0.0120418,0.00592559,0.0304555,0.0146799,0.0185869,0.0155718,0.0232704,0,0,0.0128352,0,0.0174321,0.00725683,0.0428923,0.0172432,0.0326697,0.0163795,0.00113138,0.0167084,0.00258443,0.0317931,0.00507415,0.00475753,0.00188177,0.0400079,0.00745785,0.00590112,0.0293735,0.00686311,0.00721052,0.00619537,0.0114834,0.0200617,0,0,0,0,0,0,0,0,0,0
1963,0.0250711,0.0143474,0,0,0,0,0,0.0194299,0.0236715,0.0100319,0.0162065,0,0,0.021395,0,0.0200685,0.0102356,0.0416378,0.00630579,0.0308755,0.0152996,0.00480838,0.0177091,0.00296939,0.00272735,0.00355703,0.0267918,0.00714047,0.00903002,0.00400197,0.0365899,0.0219574,0.0232726,0.0120449,0.00607062,0.0303103,0.014692,0.0185013,0.015621,0.0232524,0,0,0.0128018,0,0.0174532,0.00693998,0.042915,0.0171141,0.0327178,0.0164219,0.00106112,0.016674,0.00247093,0.0317102,0.00508588,0.00486232,0.00195702,0.0399639,0.00737827,0.00574527,0.0292108,0.00688356,0.00717678,0.00615919,0.0115219,0.0200129,0,0,0,0,0,0,0,0,0,0
1964,0.0250673,0.014392,0,0,0,0,0,0.0194006,0.0236417,0.00998379,0.0163093,0,0,0.0213376,0,0.0200329,0.01016,0.0416731,0.00621718,0.0308838,0.0152683,0.0047517,0.0176456,0.00295399,0.00277943,0.0035209,0.0268069,0.00708724,0.00901094,0.00394805,0.036574,0.0219704,0.023247,0.012055,0.00609824,0.0302746,0.0146698,0.0184788,0.015664,0.0232328,0,0,0.0127836,0,0.017381,0.00664936,0.0429126,0.0170755,0.0327484,0.0165,0.000896258,0.0166644,0.00245416,0.0315732,0.00489965,0.00474422,0.00191213,0.0399553,0.00741275,0.00587498,0.0291793,0.00689881,0.0072337,0.00618907,0.0115588,0.019966,0,0,0,0,0,0,0,0,0,0
1965,0.0249994,0.0143666,0,0,0,0,0,0.0193413,0.0235996,0.00991156,0.0163509,0,0,0.0213319,0,0.020033,0.0101072,0.0417173,0.00613322,0.0308852,0.0152347,0.00472444,0.0176438,0.00294149,0.0028311,0.00348476,0.0268146,0.00706535,0.00897643,0.00393439,0.0365662,0.0219041,0.0232101,0.0120692,0.00606025,0.0301968,0.0146325,0.0185459,0.0156161,0.0231581,0,0,0.012776,0,0.0173793,0.00656881,0.0429179,0.0171603,0.0327974,0.0165341,0.000922264,0.0166534,0.00249141,0.0312993,0.00464274,0.00455234,0.00179542,0.0399558,0.00748382,0.00603185,0.0290237,0.00687681,0.00726679,0.00616552,0.0115312,0.0198891,0,0,0,0,0,0,0,0,0,0
1966,0.0250175,0.0143749,0,0,0,0,0,0.0193246,0.023566,0.00985995,0.0163101,0,0,0.0213139,0,0.0200426,0.0100999,0.0417485,0.00608323,0.0308892,0.0152001,0.00480909,0.0175758,0.00292662,0.00283672,0.00349029,0.0268189,0.00706042,0.00894728,0.003939,0.0365435,0.021885,0.0230946,0.0120831,0.00603004,0.0302913,0.0145989,0.018685,0.0155407,0.0231762,0,0,0.0127385,0,0.0173291,0.00668741,0.04285,0.0173571,0.032749,0.0164815,0.00106457,0.0166456,0.00251849,0.0315787,0.00475952,0.00467859,0.00178875,0.0400166,0.00746056,0.00593255,0.0289941,0.00684412,0.00721929,0.00615804,0.0115362,0.0199274,0,0,0,0,0,0,0,0,0,0
1967,0.0249876,0.0143822,0,0,0,0,0,0.0192548,0.02352,0.00978639,0.0162237,0,0,0.0212966,0,0.020052,0.0101514,0.0417664,0.00603036,0.0308885,0.0151311,0.00494153,0.0175755,0.0029307,0.00285805,0.00350171,0.026796,0.00705539,0.00891264,0.00394434,0.0365225,0.0218385,0.0230518,0.0121103,0.00601316,0.0303639,0.0145202,0.018792,0.0154164,0.0231738,0,0,0.0127825,0,0.0171352,0.00685441,0.0428227,0.0175343,0.0327427,0.0164111,0.00113234,0.0166342,0.0024347,0.0317701,0.0049634,0.00483023,0.00182389,0.0400334,0.00736812,0.00579581,0.0289729,0.00686744,0.00737076,0.00623774,0.0115323,0.0199577,0,0,0,0,0,0,0,0,0,0
1968,0.0249474,0.0143614,0,0,0,0,0,0.0192397,0.0234651,0.00966147,0.0160857,0,0,0.0213138,0,0.0200586,0.0101897,0.0417234,0.00586515,0.030851,0.0151107,0.00510575,0.0176533,0,0.00289657,0.00353903,0.0267263,0.00701726,0.00891649,0.00389792,0.0364614,0.021873,0.0230743,0.0121289,0.00596945,0.0303641,0.0144657,0.0188101,0.0152378,0.0231489,0,0,0.0128225,0,0.016981,0.00685577,0.0428821,0.0176136,0.0327883,0.0163816,0.00112692,0.0165829,0.00238479,0.0317715,0.00506615,0.00486729,0.0018176,0.0399903,0.00728713,0.00568296,0.028937,0.00685809,0.00741542,0.00624093,0.0114897,0.0199713,0,0,0,0,0,0,0,0,0,0
