Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,LASI,RASI
631,0,0,0,0,0,0,0.0284741,0.0405361,0,0,0,0.0180313,0.0128262,0.00686453,0,0,0.00667529,0,0.0406191,0.0148675,0.0805238,0.0226476,0.0524105,0.0333216,0.0110995,0.0176081,0.0120662,0.0183554,0.0103955,0.0409359,0.0172465,0.019723,0.0127954,0.0267799,0.0266504,0.00977567,0.0264059,0.0104494,0.0170484,0.0299638,0.012598,0.0537465,0,0,0.14013,0,0.0550273,0.0750383,0.060121,0.0165448,0.0451741,0.032984,0.0100165,0.0723362,0.0155406,0.0348135,0.016904,0.0167765,0.0152109,0.0095419,0.0124771,0.0147164,0.0162123,0.0893331,0.0157831,0.0730592,0.0479381,0.0280575,0,0,0,0.0222783,0.0218751
632,0,0,0,0,0,0,0.0284625,0.0405805,0,0,0,0.0181094,0.0128851,0.00693575,0,0,0.00669793,0,0.0405874,0.0148341,0.0805438,0.0229146,0.0525526,0.0333109,0.0115859,0.0175835,0.0120143,0.0180995,0.0103184,0.0407779,0.017295,0.0197563,0.0128483,0.0267407,0.0267534,0.00976576,0.0264068,0.00994795,0.0177412,0.0298129,0.0133379,0.0536826,0,0,0.140014,0,0.0547928,0.0746899,0.0601858,0.0172381,0.0452419,0.0332464,0.0103104,0.0719964,0.01562,0.0347996,0.0169545,0.0169393,0.0153534,0.00934878,0.0124867,0.0147237,0.0168329,0.0891038,0.01567,0.072936,0.0479663,0.0280683,0,0,0,0.0223781,0.0221236
633,0,0,0,0,0,0,0.0284437,0.040667,0,0,0,0.0182198,0.012886,0.00704636,0,0,0.00678236,0,0.0405862,0.0148509,0.0805371,0.0230713,0.0526335,0.0332526,0.0120213,0.0176312,0.0119996,0.0180551,0.0102018,0.0406747,0.0173524,0.0197853,0.0129203,0.0266741,0.0268439,0.00985079,0.0264078,0.00983744,0.0182599,0.0297874,0.0137783,0.0536325,0,0,0.140021,0,0.0546972,0.0745579,0.0602406,0.0177753,0.0453299,0.0335264,0.0105659,0.0717557,0.0157763,0.0348099,0.0170566,0.0171301,0.0155476,0.00923359,0.0125327,0.0148042,0.0173051,0.0888997,0.0156093,0.0729113,0.048116,0.0280565,0,0,0,0.0225546,0.0221309
634,0,0,0,0,0,0,0.0284311,0.040769,0,0,0,0.0183469,0.0128595,0.0072086,0,0,0.00684273,0,0.0405819,0.0148176,0.0805244,0.0230482,0.0527708,0.0331905,0.0124583,0.0177042,0.0118731,0.0178012,0.0100706,0.0406287,0.017392,0.0198084,0.0129857,0.0266032,0.0269618,0.00995767,0.0263979,0.00996789,0.0184995,0.02993,0.0139635,0.0535705,0,0,0.13998,0,0.0547968,0.0743516,0.0602987,0.0180391,0.0453933,0.0337326,0.0107303,0.0715358,0.0158598,0.0348983,0.0172357,0.017309,0.0158619,0.00920991,0.0127211,0.0150643,0.0175307,0.0887391,0.0156103,0.072933,0.0482757,0.0280372,0,0,0,0.0227545,0.0222368
635,0,0,0,0,0,0,0.0283258,0.0405249,0,0,0,0.0182543,0.01286,0.00753002,0,0,0.0075224,0,0.0407779,0.0150643,0.0807701,0.0225598,0.0525644,0.0324671,0.0148371,0.0180913,0.011569,0.01688,0.0094456,0.0404988,0.017211,0.0195604,0.0130388,0.0264385,0.02662,0.0106926,0.0264953,0.0102936,0.0187334,0.0300965,0.0142576,0.0531121,0,0,0.139982,0,0.0549472,0.0743959,0.0606773,0.0184496,0.0445312,0.0337529,0.0108833,0.0706271,0.015677,0.0347725,0.0174616,0.0172983,0.0164148,0.00923214,0.0130399,0.0154514,0.0176158,0.0887779,0.0154291,0.0728858,0.0479516,0.0282891,0,0,0,0.0233156,0
636,0,0,0,0,0,0,0.0283388,0.0405483,0,0,0,0.0183063,0.0128962,0.0076988,0,0,0.00776526,0,0.0408668,0.015161,0.0808708,0.0223843,0.0526441,0.0322859,0.0155255,0.0183035,0.0114225,0.016435,0.00925609,0.0404623,0.017153,0.0195159,0.0130797,0.026403,0.0266055,0.0109879,0.0265658,0.0102125,0.0190768,0.030026,0.0145555,0.0530365,0,0,0.139934,0,0.0548373,0.0745235,0.0608134,0.0188035,0.0444111,0.0339999,0.0111336,0.0703577,0.0157279,0.0348191,0.0179728,0.0174194,0.0167088,0.00915889,0.0131585,0.0156415,0.0179503,0.0887475,0.0154224,0.072918,0.0480137,0.0283668,0,0,0,0.0236542,0
637,0,0,0,0,0,0,0.0283987,0.0406463,0,0,0,0.018316,0.0129409,0.00780138,0,0,0.00796807,0,0.0409154,0.0152369,0.0809765,0.0222562,0.052759,0.0321166,0.0158936,0.0185157,0.0111367,0.0160285,0.00908269,0.0404319,0.017198,0.0194161,0.0130837,0.0263872,0.0265532,0.0112153,0.0266193,0.0102558,0.0195135,0.0300369,0.0149395,0.0530462,0,0,0.139862,0,0.0548406,0.0746083,0.0608709,0.0192226,0.0444562,0.0342205,0.0113928,0.0702098,0.015765,0.0348285,0.0176097,0.0173116,0.0168716,0.00902948,0.0131493,0.0157078,0.0183773,0.0888045,0.0154325,0.072982,0.0481614,0.0284043,0,0,0,0.0236264,0
638,0,0,0,0,0,0,0.0284479,0.040688,0,0,0,0.0183724,0.0129418,0.00792761,0,0,0.00816984,0,0.0409605,0.0152591,0.0810953,0.0221011,0.0528829,0.0319482,0.0161359,0.0186985,0.0109191,0.0156353,0.00881592,0.0403729,0.0172587,0.0193206,0.013098,0.0263446,0.0265315,0.011418,0.0266457,0.0104618,0.019539,0.0301815,0.0149571,0.0530554,0,0,0.139786,0,0.0549541,0.07453,0.0609111,0.0192465,0.0445748,0.0344633,0.0117281,0.070145,0.0158124,0.0348663,0.0175478,0.0172713,0.0170641,0.00903091,0.0132307,0.0158365,0.0183756,0.0888478,0.0155582,0.0730766,0.0483156,0.0284026,0,0,0,0.0231363,0
639,0,0,0,0,0,0,0.0284818,0.0406411,0,0,0,0.0184958,0.0129247,0.00804174,0,0,0.00831867,0,0.0409312,0.0152769,0.0811462,0.0219554,0.0529682,0.0319091,0.0162608,0.0188105,0.0109095,0.0154118,0.0087496,0.040276,0.0172132,0.0193581,0.013158,0.0262765,0.0266308,0.0116081,0.0266403,0.0105584,0.0196393,0.0304377,0.0150499,0.0530537,0,0,0.139747,0,0.0551744,0.0742522,0.0608931,0.0193457,0.0446839,0.0346371,0.0120526,0.070129,0.0157873,0.0348727,0.017557,0.0172216,0.0171986,0.00899187,0.0133366,0.0159297,0.018459,0.0888784,0.0157329,0.0731649,0.0484398,0.0283958,0,0,0,0.0232136,0
640,0,0,0,0,0,0,0.0282422,0.0407317,0,0,0,0.0185683,0.0125951,0.00819264,0,0,0.00843218,0,0.0404339,0.0155138,0.0811686,0.02167,0.0531045,0.0318351,0.016226,0.0187736,0.0105641,0.0148692,0.00841063,0.0403526,0.017008,0.0192203,0.0131305,0.0261278,0.0265692,0.0117164,0.0269042,0.0106934,0.0199332,0.0320203,0.0151745,0.0528797,0,0,0.139873,0,0.0535214,0.0747333,0.0610033,0.0193117,0.0449051,0.0346162,0.0121379,0.0700887,0.0156449,0.0350295,0.017331,0.0170542,0.0170359,0.0089808,0.0130431,0.0156411,0.0188393,0.0890244,0.0150235,0.0727697,0.0487017,0.0281422,0,0,0,0.0237981,0
641,0,0,0,0,0,0,0.0285632,0.0406538,0,0,0,0.0186048,0.0129262,0.00827022,0,0,0.00832601,0,0.0408113,0.0152646,0.0810755,0.0217532,0.0532161,0.0320031,0.0164974,0.0186726,0.0109836,0.0152964,0.00874038,0.0400845,0.0171919,0.0194118,0.0131127,0.0261516,0.0266718,0.0116464,0.0266239,0.0106667,0.0200746,0.0303122,0.0155714,0.0530994,0,0,0.139634,0,0.0549846,0.074189,0.060723,0.0196404,0.0449541,0.0348596,0.0125707,0.0700828,0.0157282,0.0348726,0.017259,0.0170233,0.0173129,0.00886708,0.0133663,0.015842,0.0188481,0.08895,0.0156547,0.0731226,0.0486856,0.0284219,0,0,0,0.024019,0
642,0,0,0,0,0,0,0.0285568,0.0406485,0,0,0,0.0185057,0.0129581,0.00832394,0,0,0.00827246,0,0.0408948,0.0153074,0.0810702,0.0217373,0.0533553,0.0320833,0.0165785,0.0185557,0.0107469,0.0151117,0.0087159,0.0400163,0.0172345,0.0194092,0.0131233,0.0261091,0.026581,0.0115894,0.0266597,0.0106076,0.0201036,0.0302934,0.015579,0.053099,0,0,0.139574,0,0.054901,0.074089,0.0606697,0.01968,0.0450604,0.0350079,0.0127874,0.0700792,0.0156797,0.0348775,0.0172132,0.0169367,0.0173832,0.0088685,0.0133598,0.0158405,0.0188579,0.0890408,0.0158032,0.0731517,0.0487909,0.0283792,0,0,0,0.024434,0
643,0,0,0,0,0,0,0.0285599,0.0404319,0,0,0,0.01844,0.0129921,0.00837713,0,0,0.00831517,0,0.0409246,0.0153123,0.0810356,0.0216939,0.0535064,0.0321343,0.0166461,0.0183629,0.0105192,0.0148508,0.00871915,0.0399617,0.0172857,0.0194438,0.0131282,0.0260678,0.0265101,0.0114823,0.0266934,0.0104297,0.0201732,0.0300897,0.0156575,0.0530347,0,0,0.139436,0,0.0545457,0.073984,0.0606136,0.0197752,0.0451266,0.0351618,0.0129702,0.0699591,0.0156477,0.0348994,0.017573,0.0168673,0.0174004,0.0088657,0.0133351,0.0157957,0.0189487,0.0890166,0.0158229,0.0731,0.0487372,0.0283358,0,0,0,0.024798,0
644,0,0,0,0,0,0,0.0285731,0.040156,0,0,0,0.0184097,0.0130309,0.00843853,0,0,0.00820314,0,0.0409174,0.0152353,0.0810287,0.0216574,0.0536526,0.0321378,0.0166328,0.0181603,0.0104143,0.0146659,0.00869115,0.0399427,0.0173137,0.0194541,0.0131633,0.026032,0.0264115,0.0112865,0.026712,0.010473,0.0202584,0.0300228,0.0158026,0.0529385,0,0,0.139373,0,0.0543633,0.073903,0.0605947,0.0199141,0.0451923,0.0352784,0.0130601,0.0699081,0.0156159,0.0348873,0.0175633,0.0168763,0.0174556,0.00886619,0.0133416,0.0157792,0.0190522,0.0890214,0.0158809,0.0731048,0.0485892,0.0282966,0,0,0,0.0251836,0
645,0,0,0,0,0,0,0.0285729,0.0399401,0,0,0,0.018423,0.0130701,0.00851923,0,0,0.00805065,0,0.0409729,0.015168,0.08105,0.0216405,0.0537963,0.0320831,0.016563,0.0181153,0.0103326,0.0144807,0.00861253,0.039922,0.0173469,0.019464,0.0132165,0.0259684,0.0263498,0.0111329,0.0267738,0.0106396,0.0202635,0.0300269,0.015883,0.0528752,0,0,0.139556,0,0.0543054,0.0739134,0.0605775,0.0199743,0.0453788,0.0354947,0.0131255,0.0700232,0.0156744,0.0348639,0.0173673,0.0170382,0.0175314,0.00890931,0.0133159,0.0157718,0.0190422,0.089163,0.0160696,0.0732286,0.0484513,0.028243,0,0,0,0.0255308,0
646,0,0,0,0,0,0,0.0286151,0.0401889,0,0,0,0.0184456,0.0131192,0.008588,0,0,0.00808873,0,0.041028,0.0151826,0.0810434,0.0215147,0.0539904,0.0320409,0.0162335,0.0184161,0.0102455,0.0142652,0.00851462,0.0399464,0.0173303,0.0194538,0.0132344,0.0259039,0.0263571,0.011199,0.0268311,0.0105744,0.0201264,0.0297003,0.0158089,0.0530894,0,0,0.140544,0,0.0537111,0.0741372,0.0605904,0.0199195,0.0456634,0.0357565,0.0131125,0.0707486,0.0157811,0.0348789,0.0176526,0.0172729,0.0176601,0.00900105,0.0132934,0.0158487,0.0189201,0.089561,0.0165801,0.0735248,0.0487497,0.0281709,0,0,0,0.0257385,0
647,0,0,0,0,0,0,0.0286415,0.0399292,0,0,0,0.0184485,0.0130986,0.00866501,0,0,0.00787024,0,0.0410308,0.0149967,0.080959,0.0213161,0.0540961,0.0318777,0.01619,0.018243,0.009967,0.0138524,0.00822796,0.0400315,0.0171907,0.0192949,0.0131918,0.0257857,0.0262834,0.0109333,0.0268214,0.0105056,0.0202326,0.0296152,0.0159395,0.053087,0,0,0.140556,0,0.0535541,0.0740329,0.060599,0.0200652,0.0457641,0.0358651,0.0131807,0.0707828,0.0157749,0.034866,0.0178087,0.0173367,0.0178015,0.00901925,0.0133083,0.0159809,0.0190604,0.0894045,0.0165904,0.0735817,0.048462,0.0281604,0,0,0,0.0260281,0
648,0,0,0,0,0,0,0.028691,0.0401013,0,0,0,0.0183314,0.0131015,0.00868668,0,0,0.00793568,0,0.0410508,0.0149665,0.0807234,0.0205061,0.0543173,0.0313719,0.015969,0.0184664,0.00916274,0.0126784,0.00747865,0.0404019,0.0165254,0.0185948,0.0128964,0.0254758,0.025829,0.0109868,0.0268282,0.0106322,0.0206076,0.0294037,0.0163085,0.053351,0,0,0.141349,0,0.0531825,0.074387,0.0606248,0.0204806,0.0458525,0.0358927,0.0132416,0.0714378,0.0156903,0.0347961,0.0183557,0.0172587,0.0179309,0.00893311,0.0133576,0.0161198,0.0195268,0.0898586,0.01701,0.073857,0.0486481,0.0281193,0,0,0,0.0262996,0
649,0,0,0,0,0,0,0.028699,0.0399572,0,0,0,0.0177296,0.0130945,0.00877556,0,0,0.00794478,0,0.0410652,0.014943,0.0802203,0.0184164,0.0547081,0.0298638,0.016335,0.0185275,0.00716406,0.00951843,0.00574193,0.0414969,0.0146228,0.016486,0.0120458,0.0246647,0.0241562,0.0109859,0.0268349,0.0105995,0.0210526,0.0294419,0.0168395,0.0534012,0,0,0.141579,0,0.0532626,0.0745762,0.0607244,0.0210397,0.0456865,0.0357836,0.0134359,0.0716048,0.015417,0.0346116,0.0182893,0.0170328,0.0181807,0.00883378,0.0134232,0.0162778,0.0199975,0.0900287,0.0170814,0.073965,0.0484342,0.0281061,0,0,0,0.026998,0
650,0,0,0,0,0,0,0.0287419,0.0397525,0,0,0,0.0173003,0.0130586,0.00902072,0,0,0.00786571,0,0.0411354,0.0149235,0.0798841,0.0168565,0.0550527,0.0287666,0.016798,0.0184956,0.00592173,0.00705819,0.00506549,0.0424581,0.0132048,0.0148506,0.0113908,0.023991,0.0228675,0.010938,0.0268453,0.0108588,0.021327,0.0293045,0.0172396,0.0534172,0,0,0.141826,0,0.0530475,0.0746299,0.0608182,0.021434,0.0455335,0.0357394,0.0137113,0.0717003,0.0151706,0.0345001,0.0177535,0.0168306,0.0184633,0.00878182,0.0135673,0.0164614,0.0202942,0.0900773,0.0171074,0.0739936,0.0481616,0.0281087,0,0,0,0.0277158,0
651,0,0,0,0,0,0,0.0288189,0.0395894,0,0,0,0.01688,0.0130423,0.00942879,0,0,0.00764375,0,0.0412382,0.0148876,0.0795921,0.0156458,0.0553818,0.027843,0.0173638,0.0183803,0.00520499,0.00482616,0.00535106,0.0434577,0.0119342,0.0132926,0.0107249,0.0233101,0.0216104,0.0107597,0.026864,0.0108824,0.0214945,0.0290962,0.0174364,0.0534001,0,0,0.141991,0,0.0527684,0.0746964,0.0609261,0.0217162,0.0453661,0.0356438,0.0140868,0.0716876,0.0150296,0.0344356,0.0175286,0.0167163,0.018659,0.00879338,0.0136066,0.0165985,0.0204398,0.0901944,0.0171014,0.0739808,0.0478273,0.028165,0,0,0,0.0285216,0
652,0,0,0,0,0,0,0.0288487,0.0396239,0,0,0,0.0166959,0.0130082,0.009847,0,0,0.00761736,0,0.0413798,0.0149904,0.0793972,0.0151626,0.0556016,0.0273655,0.0177706,0.0184204,0.00512412,0.00367582,0.00600439,0.0441354,0.0111894,0.012313,0.0103027,0.0228247,0.0208519,0.01078,0.0268975,0.0107785,0.0216261,0.0290719,0.0175677,0.0533594,0,0,0.142139,0,0.0527366,0.0747227,0.0609742,0.021911,0.0452688,0.0355144,0.014346,0.0717732,0.0149824,0.0343815,0.0175445,0.016682,0.018801,0.00881252,0.0136134,0.0166854,0.0205414,0.0904076,0.0172545,0.0741115,0.0476321,0.0281764,0,0,0,0.0291585,0
653,0,0,0,0,0,0,0.0288208,0.0398008,0,0,0,0.0165418,0.012974,0.0102238,0,0,0.00786572,0,0.0414993,0.0151623,0.0792039,0.0148511,0.0558689,0.0271072,0.0179268,0.0186447,0.00534738,0.00322791,0.00680283,0.0447636,0.0106098,0.0115097,0.00997482,0.0224275,0.0201911,0.0110165,0.026941,0.0107119,0.021732,0.028708,0.0177009,0.0533849,0,0,0.142655,0,0.0520352,0.0748532,0.0609832,0.0220871,0.0452638,0.035382,0.0144509,0.0721532,0.0148461,0.0343208,0.0175797,0.016664,0.0189138,0.00882237,0.0136404,0.0167318,0.0206365,0.0908014,0.0174771,0.0743659,0.0476633,0.028135,0,0,0,0.0296694,0
654,0,0,0,0,0,0,0.0287387,0.0396175,0,0,0,0.0163368,0.0130035,0.0104884,0,0,0.00793228,0,0.0414992,0.0151664,0.0790467,0.014637,0.0560802,0.026931,0.0181984,0.0185548,0.00567601,0.00334298,0.00747248,0.0452371,0.0102372,0.0109056,0.0097261,0.0221506,0.0196029,0.011038,0.0269702,0.0107247,0.0218314,0.028504,0.0178429,0.0532199,0,0,0.142424,0,0.0517115,0.0747286,0.0609621,0.0222683,0.0452182,0.0352927,0.0145833,0.0719883,0.0147229,0.0342664,0.0175239,0.0166038,0.0190201,0.00880724,0.013655,0.0167793,0.0207287,0.090821,0.0172618,0.0744244,0.0473433,0.0281046,0,0,0,0.0301093,0
655,0,0,0,0,0,0,0.0286906,0.0397862,0,0,0,0.0161227,0.0130601,0.0106061,0,0,0.00811231,0,0.0414908,0.0152342,0.0789886,0.0145679,0.0562234,0.0268458,0.0184002,0.018667,0.00594081,0.00360393,0.00795568,0.0455118,0.0100313,0.0105037,0.00956171,0.0220155,0.0191429,0.0112226,0.0269859,0.0107807,0.0219101,0.0285044,0.017972,0.0531793,0,0,0.142215,0,0.0517611,0.0746965,0.0609571,0.0224021,0.0451981,0.0352399,0.0147188,0.0720096,0.0146767,0.0342134,0.0174705,0.0165513,0.0191049,0.00878454,0.0136759,0.0168338,0.0207987,0.0907342,0.0170247,0.0744654,0.0472964,0.0280806,0,0,0,0.0304296,0
656,0,0,0,0,0,0,0.0287334,0.040286,0,0,0,0.0158941,0.0131135,0.0106586,0,0,0.00849847,0,0.0415059,0.0154205,0.0789812,0.0144781,0.0563446,0.0268042,0.0185627,0.0189919,0.00616563,0.00390102,0.008475,0.0457105,0.00982523,0.0101593,0.00940957,0.0219392,0.0187226,0.0116309,0.0270047,0.0106705,0.0219433,0.0285916,0.0180562,0.0533568,0,0,0.14215,0,0.0520295,0.0748296,0.0609552,0.0225024,0.0452014,0.0351977,0.0148186,0.0722674,0.0146239,0.0341672,0.0174212,0.0165114,0.0191777,0.00877287,0.0137137,0.0168784,0.0208033,0.0905956,0.0169543,0.0744723,0.0476129,0.0281643,0,0,0,0.0307189,0
657,0,0,0,0,0,0,0.0288918,0.040838,0,0,0,0.0156522,0.0131631,0.0106935,0,0,0.00881012,0,0.0414942,0.01551,0.0789577,0.0144131,0.0564759,0.0267926,0.0186821,0.019287,0.0063929,0.0042523,0.00884965,0.045896,0.00960716,0.00980341,0.00922518,0.0218924,0.0182981,0.0119998,0.0270298,0.0106685,0.0219501,0.0286044,0.018108,0.0537347,0,0,0.14225,0,0.0521956,0.0749498,0.0609572,0.0226101,0.045223,0.0351941,0.0149525,0.07262,0.0145882,0.0341512,0.0174212,0.0165188,0.019186,0.00877727,0.0137044,0.0168522,0.0207722,0.090421,0.0169542,0.0744802,0.0480998,0.0283842,0,0,0,0.0309945,0
658,0,0,0,0,0,0,0.0291045,0.0413246,0,0,0,0.0155227,0.013229,0.0106094,0,0,0.00902275,0,0.0414695,0.0154851,0.0789535,0.0143332,0.0565115,0.0268461,0.0187038,0.0195359,0.00643594,0.00430852,0.00875358,0.0458978,0.00953184,0.00971223,0.00914326,0.0219652,0.0181228,0.0123077,0.0270721,0.0108023,0.0219863,0.0286056,0.0181589,0.0541403,0,0,0.142557,0,0.052253,0.074891,0.060971,0.0227444,0.0452659,0.0352276,0.0150655,0.0729691,0.0146414,0.0342011,0.0174943,0.0165818,0.0191288,0.00878281,0.0136213,0.0167467,0.0207726,0.0903,0.0169408,0.0744995,0.0486316,0.0286316,0,0,0,0.0312271,0
659,0,0,0,0,0,0,0.02925,0.0418483,0,0,0,0.0154143,0.0132754,0.0105332,0,0,0.00923964,0,0.0415006,0.0155262,0.0789354,0.0142421,0.0565067,0.0268977,0.0187294,0.0198803,0.0064846,0.00436274,0.0087381,0.0459032,0.00947299,0.00961981,0.00911728,0.0220184,0.0179879,0.0126661,0.0271142,0.0106933,0.0220474,0.0288248,0.0182324,0.0543725,0,0,0.142942,0,0.0525772,0.0748777,0.0609988,0.0227251,0.045293,0.0352294,0.0151129,0.0731907,0.0146531,0.0342131,0.0175442,0.0166208,0.0190823,0.00878765,0.013575,0.0166758,0.0207939,0.090338,0.0168375,0.0745233,0.0492144,0.0287819,0,0,0,0.0314309,0
660,0,0,0,0,0,0,0.0293131,0.0424041,0,0,0,0.0153678,0.013303,0.0105144,0,0,0.00953618,0,0.0415506,0.0157278,0.0788984,0.0142505,0.0564743,0.0269269,0.0187481,0.0202632,0.00654511,0.00442952,0.00879288,0.0459122,0.00945513,0.00957085,0.00912233,0.0220371,0.0179261,0.0130297,0.0271482,0.0105064,0.0220693,0.0291656,0.0182795,0.0544627,0,0,0.143212,0,0.0530465,0.0750372,0.061019,0.0227108,0.0453047,0.0352487,0.0151025,0.0732765,0.0146442,0.0342244,0.0175691,0.0166222,0.0190519,0.00879732,0.0135564,0.0166511,0.0207895,0.0903326,0.0168505,0.0744875,0.0498155,0.0288397,0,0,0,0.0313823,0
661,0,0,0,0,0,0,0.0293397,0.0428887,0,0,0,0.0154144,0.0133139,0.0105491,0,0,0.0098245,0,0.0415829,0.0159805,0.0788545,0.0143144,0.0564291,0.0269048,0.018779,0.0204963,0.00656915,0.0044506,0.00884389,0.0459294,0.00947394,0.00959402,0.00913034,0.0220122,0.0179573,0.0132784,0.0271622,0.0105721,0.0219421,0.0292644,0.0182322,0.0545099,0,0,0.143295,0,0.0532821,0.0754152,0.0610182,0.0226099,0.0453053,0.0353491,0.0150881,0.0732286,0.014696,0.0342788,0.0176425,0.0166738,0.0190493,0.00884521,0.0135815,0.0166631,0.0206471,0.090307,0.0169088,0.0742807,0.0503505,0.0288961,0,0,0,0.0313188,0
662,0,0,0,0,0,0,0.0293542,0.0431609,0,0,0,0.0155128,0.0133533,0.0106208,0,0,0.0100085,0,0.0416079,0.0161078,0.078815,0.0143775,0.0563613,0.0268067,0.0188762,0.0204974,0.00654951,0.00442951,0.00885107,0.0459355,0.00952045,0.00963659,0.00916374,0.02195,0.018047,0.013368,0.0271985,0.0107748,0.021626,0.029209,0.0180227,0.0545459,0,0,0.143102,0,0.0532585,0.0755337,0.061013,0.0223198,0.045307,0.0355052,0.0151179,0.0730479,0.0148569,0.0343878,0.017771,0.0168159,0.0190753,0.00894701,0.0136239,0.0166994,0.0203033,0.0903028,0.0170266,0.0740603,0.0506851,0.0289617,0,0,0,0.0313372,0
663,0,0,0,0,0,0,0.0293478,0.0431237,0,0,0,0.0156335,0.0133804,0.0107004,0,0,0.00996874,0,0.0415824,0.0160381,0.0787673,0.0144273,0.0562635,0.0267086,0.0190009,0.0202866,0.00650454,0.00440937,0.00880722,0.0459222,0.00958032,0.0097194,0.00920364,0.0218699,0.0181999,0.0131974,0.0271898,0.0109124,0.0214916,0.0293751,0.0178345,0.0545235,0,0,0.14284,0,0.0534913,0.0752822,0.0610074,0.0221912,0.0452845,0.0355626,0.0151492,0.0728291,0.0149755,0.0344596,0.0177807,0.0168804,0.0191022,0.00900015,0.0136434,0.0167178,0.0201607,0.0904547,0.0171615,0.0740168,0.0507833,0.0290071,0,0,0,0.0315602,0
664,0,0,0,0,0,0,0.029327,0.0428804,0,0,0,0.0157428,0.0133688,0.0107972,0,0,0.00984158,0,0.0415598,0.0159028,0.0787012,0.0145145,0.0561563,0.0266104,0.0191188,0.0200109,0.00646459,0.00442479,0.00874653,0.0458986,0.00961923,0.00977976,0.00920554,0.0217966,0.0183079,0.0128907,0.0271705,0.010732,0.0215863,0.0294482,0.0178511,0.0544343,0,0,0.142537,0,0.0536521,0.0749946,0.0609928,0.0222897,0.0452241,0.0355321,0.0151366,0.0725896,0.0149052,0.034433,0.0177333,0.0168373,0.0191067,0.00895154,0.0136726,0.0167441,0.0202386,0.0906586,0.0170077,0.0739772,0.0506875,0.0290204,0,0,0,0.0318599,0
665,0,0,0,0,0,0,0.0292957,0.0425508,0,0,0,0.0158196,0.0133615,0.0108879,0,0,0.00958543,0,0.0415087,0.0157423,0.078671,0.0146368,0.0560888,0.0265256,0.0192203,0.0196442,0.00641922,0.00443472,0.008684,0.0458757,0.00966098,0.00982455,0.00919867,0.0217318,0.0183443,0.012493,0.0271385,0.0106767,0.0217392,0.029289,0.017971,0.0542947,0,0,0.142103,0,0.0535013,0.0748047,0.0609783,0.0224502,0.0451378,0.0354686,0.0151247,0.0723074,0.0148089,0.0343607,0.0176696,0.0167549,0.0191189,0.00885914,0.0137182,0.016782,0.0203947,0.0907323,0.0167869,0.07387,0.0503954,0.0290014,0,0,0,0.0314903,0
666,0,0,0,0,0,0,0.0292732,0.042258,0,0,0,0.0158466,0.0133399,0.0109697,0,0,0.00926758,0,0.0414753,0.0156328,0.0786561,0.0146868,0.0560217,0.0264335,0.0193264,0.0193458,0.00634259,0.00442932,0.00865674,0.0458519,0.00968678,0.00985158,0.00920097,0.0216895,0.0183135,0.0121135,0.0270976,0.0108622,0.0216431,0.0292365,0.0178487,0.0541307,0,0,0.141639,0,0.0534591,0.0746628,0.0609775,0.0223321,0.0450551,0.0354032,0.0151677,0.0720235,0.0147816,0.034374,0.0176766,0.0167475,0.0191655,0.00885127,0.0137129,0.0168557,0.020268,0.090676,0.0167319,0.0738056,0.0499902,0.0289578,0,0,0,0.0312362,0
667,0,0,0,0,0,0,0.0292544,0.0419044,0,0,0,0.0158631,0.0133025,0.0109022,0,0,0.00895159,0,0.041465,0.0155105,0.0786902,0.0147404,0.0558955,0.0263923,0.0193708,0.0191975,0.00613869,0.00412054,0.00842733,0.0456545,0.0098361,0.0100931,0.00932561,0.0217823,0.0184146,0.0118417,0.0270604,0.0108295,0.0215435,0.0292849,0.0177038,0.0539817,0,0,0.141265,0,0.0535479,0.074497,0.0609671,0.0222082,0.0449753,0.0353175,0.0151849,0.0717719,0.0147832,0.0343944,0.0176483,0.0167292,0.0192082,0.0088415,0.0137165,0.0169368,0.0201295,0.0905152,0.0167267,0.0738213,0.0495468,0.0289075,0,0,0,0.0311239,0
668,0,0,0,0,0,0,0.0292116,0.041521,0,0,0,0.0159041,0.0132757,0.0106815,0,0,0.00865966,0,0.0414375,0.0153504,0.0788127,0.0147765,0.0556736,0.0264197,0.0193399,0.0191971,0.00578271,0.00350941,0.0078072,0.0452039,0.0101631,0.0106121,0.00957637,0.022007,0.0187014,0.0116072,0.0270355,0.0105597,0.0214506,0.0293687,0.0175713,0.0538113,0,0,0.14097,0,0.0536299,0.074274,0.0609582,0.022098,0.0449095,0.0352379,0.0151288,0.0715279,0.0147702,0.0344264,0.0176545,0.0167065,0.0192066,0.00883124,0.0136901,0.0169787,0.0199966,0.0902202,0.0167221,0.0738723,0.0490805,0.0288445,0,0,0,0.0310693,0
