Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,LILC,x77,
1558,0.00757598,0.00852312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016303,0.0251349,0.0140648,0.0102855,0,0,0.0671855,0,0.0150696,0.0437913,0.0589388,0.0184622,0.0111247,0.0111964,0.00714718,0.00968214,0.0128608,0.00678717,0.0415698,0.00981441,0.0118833,0.00668142,0.0112781,0.0172182,0.0535737,0,0.0217643,0.034152,0.0255118,0.0162654,0.00407155,0.00452576,0,0,0.058978,0,0.0122715,0.0440546,0.0664649,0.0134958,0.01703,0.0347642,0.0089121,0.027579,0.02394,0.0723315,0.0316618,0.032601,0.0209349,0.0367009,0.00815141,0.0156932,0.0347112,0.0399664,0,0.0190122,0,0.0126246,0,0,0,0.0350974,0,0
1559,0.00761488,0.0082683,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180256,0.025505,0.0139662,0.00970402,0,0,0.0669892,0,0.0148852,0.0438879,0.0581905,0.0200941,0.0121812,0.0109867,0.00784902,0.0100019,0.0129451,0.00748118,0.0419062,0.0104424,0.0128612,0.0068453,0.010752,0.0201358,0.0533453,0,0.0219883,0.0327703,0.0256191,0.0162568,0.00365874,0.00432869,0,0,0.0597008,0,0.0120803,0.0445226,0.0664486,0.0142669,0.0164874,0.0352345,0.00880285,0.0281659,0.0239519,0.0721418,0.0319514,0.032818,0.0205075,0.0368947,0.00808576,0.0148977,0.0331548,0.0399835,0,0.0192671,0,0.0128308,0,0,0,0.0353069,0,0
1560,0.00767051,0.00829562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194986,0.0258998,0.0140583,0.00907411,0,0,0.0670626,0,0.0146754,0.0437911,0.057374,0.0220163,0.0130811,0.0109369,0.00868646,0.0100997,0.0138325,0.00828727,0.0423378,0.0108314,0.0135335,0.00719605,0.0103406,0.0227467,0.0530355,0,0.0224283,0.0310589,0.0257786,0.0161467,0.00331177,0.00434223,0,0,0.0603386,0,0.011917,0.044961,0.0666424,0.0148609,0.0160205,0.0355181,0.0087408,0.0287181,0.0240789,0.0721808,0.0321375,0.0329895,0.019842,0.0369598,0.007847,0.0138465,0.0311974,0.0400773,0,0.0195499,0,0.0130802,0,0,0,0.0355985,0,0
1561,0.00774822,0.0084458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203646,0.0262786,0.01437,0.00860079,0,0,0.0671678,0,0.0144081,0.0436469,0.0564136,0.0236184,0.0134465,0.0108577,0.00930233,0.00951157,0.0150042,0.00887236,0.0428187,0.0111104,0.0137366,0.007394,0.00996315,0.0245214,0.0528323,0,0.022953,0.0292126,0.0259416,0.0160543,0.00311519,0.00448302,0,0,0.0609709,0,0.0117363,0.0453814,0.0668116,0.015465,0.0156713,0.0355574,0.00878271,0.0291802,0.0241176,0.0723529,0.0320355,0.0329718,0.0189282,0.0369832,0.0074207,0.0126092,0.029156,0.0401524,0,0.0198,0,0.0133208,0,0,0,0.0358492,0,0
1562,0.00778237,0.00855816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210608,0.0266169,0.0145897,0.00824533,0,0,0.0671143,0,0.014107,0.0435178,0.0553104,0.024995,0.0136972,0.0108567,0.00964337,0.00925067,0.0151811,0.00933981,0.0432799,0.0113832,0.0137322,0.00750576,0.00970977,0.0259931,0.0526925,0,0.023537,0.0272656,0.0260841,0.0160516,0.00280055,0.00458998,0,0,0.0616745,0,0.0115266,0.0457981,0.066847,0.0161602,0.0154086,0.035036,0.00891711,0.0295898,0.0240076,0.0724487,0.0316798,0.0324608,0.0178187,0.0368722,0.00679176,0.0113051,0.027057,0.0402168,0,0.0200005,0,0.0134462,0,0,0,0.036121,0,0
1563,0.0078656,0.0086425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023626,0.026942,0.0144413,0.00787504,0,0,0.066796,0,0.0138151,0.0434514,0.0555396,0.0275523,0.0153286,0.0112819,0.0100217,0.0106276,0.0164088,0.0105391,0.0438092,0.0118516,0.01469,0.007797,0.00961022,0.029937,0.0523345,0,0.0241748,0.0251589,0.0261958,0.0159424,0.00271666,0.0045774,0,0,0.0624084,0,0.0113237,0.0462111,0.0667643,0.0169351,0.0152631,0.0337889,0.00941185,0.0298482,0.0237804,0.0725047,0.0311873,0.03125,0.0165768,0.036434,0.00599124,0.00999439,0.0247523,0.0402791,0,0.0200679,0,0.0135223,0,0,0,0.0362044,0,0
1564,0.00785074,0.00864629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255903,0.0275516,0.0146321,0.00750495,0,0,0.0662862,0,0.013472,0.0433576,0.055475,0.0298495,0.0164259,0.0117242,0.0104136,0.0116456,0.016382,0.011551,0.0444615,0.0122619,0.0153889,0.00813123,0.00957082,0.0329779,0.0520046,0,0.0249322,0.0230873,0.0272415,0.0157348,0.00272003,0.00455105,0,0,0.0617931,0,0.0096717,0.0459865,0.0666842,0.0178188,0.0151441,0.0327222,0.00999369,0.0297023,0.0234845,0.0725298,0.0307685,0.0299459,0.0153169,0.0358349,0.00505282,0.00834224,0.0220879,0.0392638,0.0134962,0.0192513,0,0.0136111,0,0,0,0.0363,0,0
1565,0.00772946,0.0085667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266716,0.0281979,0.0149015,0.00705597,0,0,0.0659903,0,0.0132421,0.0432187,0.0551299,0.0316764,0.0169409,0.0120032,0.0107541,0.0122709,0.0165294,0.0121457,0.0450798,0.012622,0.0156443,0.00854125,0.00952872,0.0352189,0.0518536,0,0.0256537,0.0209176,0.0273601,0.0156137,0.00265123,0.00442788,0,0,0.061984,0,0.00948743,0.0459864,0.0666273,0.0188216,0.0150171,0.0314884,0.0103136,0.0296192,0.0229659,0.0725117,0.0301331,0.0285187,0.0140958,0.0351522,0.00408872,0.00675042,0.019012,0.0388467,0.0131636,0.0194511,0,0.0135582,0,0,0,0.036535,0,0
1566,0.00760276,0.00859014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276391,0.0289068,0.0150005,0.00670593,0,0,0.0656652,0,0.0131369,0.043074,0.0547565,0.0335211,0.0173136,0.0122745,0.0110379,0.012903,0.0169466,0.0125283,0.0455922,0.012927,0.0157622,0.00897567,0.00947568,0.0376022,0.0516969,0,0.0262428,0.0177914,0.0276401,0.015437,0.00249668,0.00420273,0,0,0.0627238,0,0.00953241,0.0462819,0.0665606,0.0196556,0.014896,0.0301134,0.0105786,0.0294249,0.0221871,0.0724972,0.0291237,0.0268539,0.0128771,0.0344975,0.00325109,0.005292,0.0157176,0.0388475,0.0130541,0.0196927,0,0.0134142,0,0,0,0.0367767,0,0
1567,0.00770122,0.00868494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291028,0.0294737,0.0152719,0.00625752,0,0,0.0649232,0,0.0129843,0.0429399,0.0542785,0.0354935,0.0179681,0.0124925,0.0114383,0.0134805,0.0170559,0.0130464,0.0460814,0.0130254,0.0158786,0.00926026,0.00948217,0.0401843,0.0512141,0,0.0265864,0.0135543,0.0278213,0.0150369,0.00233887,0.00396733,0,0,0.0636244,0,0.00964121,0.0466754,0.0665214,0.0201233,0.0148359,0.0286479,0.0108207,0.0291224,0.0212689,0.072424,0.0278826,0.025094,0.0116518,0.0339096,0.00257291,0.00390988,0.0124513,0.0388935,0.013054,0.0197194,0,0.0132208,0,0,0,0.0370442,0,0
1568,0.00768869,0.00871246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304404,0.0299497,0.0155274,0.00577671,0,0,0.0642929,0,0.0123754,0.0428861,0.0535705,0.0372924,0.0184799,0.0125165,0.0117374,0.0136995,0.0168718,0.0135562,0.0466668,0.0130387,0.0158823,0.00941462,0.00952039,0.0425444,0.0509198,0,0.0272053,0.00984539,0.0278995,0.0144629,0.00285979,0.0038416,0,0,0.0637197,0,0.0096296,0.0465816,0.0665618,0.0203503,0.0148414,0.0271056,0.0109747,0.0284645,0.0202214,0.0721341,0.0265707,0.023362,0.0103523,0.0333692,0.00186099,0.00245506,0.00922394,0.038313,0.0130499,0.0198094,0,0.0131452,0,0,0,0.0373925,0,0
1569,0.00756895,0.00879595,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313889,0.0303159,0.0160044,0.00506089,0,0,0.0637502,0,0.0117663,0.0427246,0.0533078,0.0390306,0.0190711,0.0128879,0.0120296,0.0137872,0.0167511,0.0142265,0.0473065,0.0130889,0.0158544,0.00954291,0.00963549,0.0446421,0.0508478,0,0.0276654,0.00686434,0.0278903,0.0139305,0,0.00372926,0,0,0.06291,0,0.00957917,0.0458965,0.0666868,0.0203016,0.0149959,0.0253123,0.0114483,0.0276343,0.0188534,0.0718019,0.0250087,0.0210993,0.00896145,0.0328782,0.0012546,0.00116075,0.00610179,0.0371728,0.0131671,0.019749,0,0.0128966,0,0,0,0.037703,0,0
1570,0.00757934,0.00873406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321996,0.0306373,0.0165913,0.00483678,0,0,0.0637195,0,0.0116206,0.0427827,0.0534958,0.0408646,0.0197782,0.0130537,0.0124635,0.0139971,0.0168984,0.0150988,0.0480379,0.0131738,0.0158384,0.00978099,0.00985899,0.0464428,0.0508436,0,0.0281489,0.00472004,0.0278571,0.013421,0.0020362,0.00358702,0,0,0.0617658,0,0.00958923,0.0450401,0.0666942,0.0200527,0.014647,0.0232154,0.011669,0.0270423,0.017125,0.0713099,0.0232111,0.0183572,0.00740749,0.0321443,0.000756983,0.00139013,0.00393519,0.0358453,0.0133363,0.0196858,0,0.0129312,0,0,0,0.0380735,0,0
1571,0.00726377,0.00844551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330286,0.0308641,0.0170516,0.00461487,0,0,0.0642185,0,0.0116599,0.0430947,0.0539127,0.0424693,0.0203343,0.0134373,0.0127188,0.0140678,0.0168999,0.0159181,0.0487182,0.0132852,0.0159432,0.0100172,0.0100732,0.0483321,0.0513719,0,0.0293171,0.00456209,0.0278054,0.0126811,0.00230451,0.00361251,0,0,0.0582192,0,0.00942706,0.0427719,0.0668006,0.0194803,0.0145689,0.021056,0.0121527,0.0261134,0.0151536,0.0704707,0.0213832,0.0155939,0.0059293,0.0314998,0.000962718,0.00293552,0.00332453,0.0330737,0.0137779,0.0201576,0,0.0129525,0,0,0,0.0383752,0,0
1572,0.00713607,0.00835469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337769,0.0310186,0.0174004,0.00416934,0,0,0.0643923,0,0.01156,0.0431652,0.0539764,0.043601,0.0206239,0.0137514,0.0129982,0.0138459,0.0167024,0.0164862,0.0493216,0.0133365,0.0158755,0.0102265,0.0102467,0.0498327,0.0514146,0,0.0299575,0.00645731,0.0277019,0.0119901,0.00228284,0.00362004,0,0,0.0566205,0,0.00951672,0.0417221,0.0670048,0.0185945,0.014487,0.018809,0.0126792,0.0252529,0.0129938,0.0694531,0.0195412,0.0128452,0.00462299,0.0308579,0.00160888,0.00441409,0.00563665,0.0317333,0.0138813,0.0199469,0,0.01279,0,0,0,0.0388164,0,0
1573,0.00726305,0.00825602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343473,0.0311084,0.0177403,0.00391677,0,0,0.0644332,0,0.0112489,0.0431969,0.0538341,0.0445149,0.0207504,0.0139761,0.0132658,0.0134769,0.0164564,0.0168871,0.0498555,0.0132138,0.0155774,0.0103879,0.0104362,0.0509792,0.0512636,0,0.0304773,0.00831511,0.0275875,0.0113507,0.00226552,0.00377393,0,0,0.0548933,0,0.00960759,0.0406308,0.0673299,0.0172126,0.0145659,0.0162849,0.0132031,0.0243639,0.0107448,0.0686345,0.0172708,0.0101758,0.00375727,0.0301707,0.00235575,0.00585183,0.00830822,0.0303782,0.0139449,0.0197113,0,0.0126575,0,0,0,0.0393637,0,0
1574,0.00746653,0.00815152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348193,0.0311621,0.0179832,0.00393762,0,0,0.0645241,0,0.0110834,0.0432273,0.053704,0.0453185,0.0207849,0.014066,0.0135989,0.0133003,0.0161029,0.0171714,0.050309,0.0130435,0.0152098,0.0105798,0.0106887,0.0517018,0.0516369,0,0.0310659,0.0103476,0.0274569,0.0104498,0.00249424,0.00397684,0,0,0.0531519,0,0.00970771,0.0395541,0.0677045,0.0149695,0.014741,0.0130007,0.013508,0.0235071,0.00855669,0.0680844,0.0143987,0.00780318,0.00355483,0.0293832,0.00286629,0.0067981,0.010641,0.0290774,0.0139724,0.0194735,0,0.0126014,0,0,0,0.0399636,0,0
1575,0.0076545,0.00807701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350407,0.03135,0.0181287,0.00412942,0,0,0.0644909,0,0.0111756,0.0432864,0.0536667,0.0459313,0.0207005,0.0140165,0.0139455,0.013409,0.0154776,0.0173244,0.0507111,0.0128764,0.0148325,0.0108096,0.0109574,0.052265,0.0518689,0,0.031624,0.012443,0.0273185,0.00938395,0.00303638,0.00405694,0,0,0.051474,0,0.00980613,0.0385357,0.0680144,0.0125963,0.0148495,0.00924772,0.0135548,0.0226746,0.00670748,0.066753,0.0113855,0.00614434,0.00402759,0.0285481,0.00311458,0.00724155,0.0131203,0.0279011,0.0139893,0.019246,0,0.0126003,0,0,0,0.0405073,0,0
1576,0.00785289,0.00802537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352134,0.0315187,0.0182434,0.00445437,0,0,0.0647294,0,0.0113705,0.0435288,0.053814,0.0464936,0.0206478,0.0139097,0.014226,0.0133829,0.0149801,0.0175038,0.0510039,0.0127106,0.0146251,0.0110734,0.0112117,0.0532213,0.0526631,0,0.0322382,0.0144608,0.0271729,0.0085798,0.00301089,0.00405734,0,0,0.0497984,0,0.00989135,0.0375528,0.0683418,0.0107382,0.0150424,0.00556669,0.0135093,0.0218362,0.00530982,0.064703,0.00856449,0.0057099,0.00472181,0.027565,0.00316927,0.00722032,0.0147275,0.0267324,0.014018,0.0189969,0,0.0126333,0,0,0,0.0409521,0,0
1577,0.00791404,0.00795438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358002,0.0315772,0.0183155,0.00475213,0,0,0.0652453,0,0.0115986,0.0438326,0.0540399,0.0469547,0.0206292,0.0137371,0.0146038,0.0132796,0.0146011,0.0176175,0.0511538,0.0125649,0.0145107,0.011177,0.0113355,0.0544089,0.0536326,0,0.0329031,0.0160371,0.02698,0.00823666,0.00311926,0.00417556,0,0,0.048117,0,0.00992824,0.0366055,0.068667,0.00999027,0.0153351,0.00315989,0.0133173,0.021019,0.00498884,0.0623676,0.00662782,0.00644605,0.00523108,0.0264422,0.00298354,0.00652223,0.0151101,0.025561,0.0140688,0.018737,0,0.0125551,0,0,0,0.0413455,0,0
1578,0.00793149,0.00787025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366262,0.0315717,0.0182405,0.00500914,0,0,0.065943,0,0.0118582,0.0441533,0.0542934,0.0472379,0.0206814,0.0135408,0.0150356,0.0133317,0.014266,0.0176607,0.0512384,0.0125922,0.0144732,0.0113076,0.011416,0.0557457,0.0544853,0,0.0335577,0.0172458,0.0268171,0.00845948,0.00340861,0.00425705,0,0,0.0465304,0,0.00997106,0.0357164,0.0689999,0.0109991,0.0155838,0.00324562,0.012991,0.0202549,0.00594238,0.0602493,0.00641436,0.0074592,0.00519395,0.0254019,0.00246235,0.00487973,0.0148654,0.0244535,0.0140932,0.0185397,0,0.0124427,0,0,0,0.0417334,0,0
1579,0.00798674,0.00811413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373083,0.0315185,0.0179892,0.00540162,0,0,0.0656082,0,0.0117535,0.0439258,0.0545639,0.0472581,0.0206745,0.0134145,0.0159344,0.0129572,0.0137868,0.0176324,0.0513775,0.0126369,0.0144332,0.0114092,0.011681,0.056644,0.0541733,0,0.0332673,0.0187975,0.0267485,0.00925108,0.00384272,0.00432653,0,0,0.0455331,0,0.0101038,0.035184,0.0695301,0.0128205,0.01578,0.0043702,0.012861,0.0197108,0.00727546,0.0586557,0.00717816,0.00812273,0.00475705,0.024486,0.00199678,0.00305753,0.0145152,0.0237577,0.0139513,0.0181593,0,0.0121132,0,0,0,0.0420984,0,0
1580,0.00789288,0.00816157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378932,0.0315495,0.0177128,0.00582108,0,0,0.0659023,0,0.0120855,0.0440541,0.0548926,0.0472527,0.0206312,0.0133492,0.0165243,0.0124078,0.01336,0.0176209,0.0514813,0.0125578,0.0142706,0.0112878,0.0119029,0.0576226,0.0547443,0,0.0334736,0.0187345,0.0266902,0.0100362,0.00524568,0.004529,0,0,0.0441257,0,0.0101584,0.0343248,0.0701821,0.0158546,0.0160189,0.00590977,0.0125755,0.0192814,0.00856027,0.0572656,0.00818628,0.00811557,0.00389708,0.0236365,0.00107044,0.00267193,0.0131642,0.0227517,0.0140357,0.018022,0,0.0120254,0,0,0,0.0424344,0,0
1581,0.00775401,0.00826602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383871,0.0316623,0.0174931,0.00611222,0,0,0.0660613,0,0.0124442,0.0439976,0.0551246,0.0472332,0.0205726,0.0133013,0.0172683,0.0116928,0.012992,0.0177117,0.0515292,0.0123834,0.0139495,0.0111872,0.0120655,0.0586123,0.0551393,0,0.0333935,0.0178044,0.0266803,0.0105173,0.00695449,0.00472263,0,0,0.0429406,0,0.0102467,0.0335233,0.0699994,0.0186516,0.0161454,0.00724584,0.0122417,0.0189657,0.0096094,0.0560125,0.00931872,0.0078104,0.00296433,0.0230961,0.000939781,0.00489195,0.0112356,0.021933,0.0140068,0.0179247,0,0.0119027,0,0,0,0.0426093,0,0
1582,0.00751284,0.0082847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382463,0.0316832,0.0173526,0.0062441,0,0,0.0664106,0,0.0126671,0.0439217,0.0554479,0.0469285,0.0200488,0.0132447,0.0181352,0.010511,0.0123388,0.0177483,0.0518915,0.0117589,0.0131666,0.0112804,0.0122918,0.0585737,0.0555762,0,0.0332123,0.0166062,0.0267943,0.0107651,0.0063045,0.00493832,0,0,0.0417681,0,0.0104788,0.0327354,0.0701144,0.0210474,0.0163919,0.00812577,0.0118847,0.0185749,0.0101744,0.0552236,0.0101463,0.0073352,0.00266174,0.022717,0.0018273,0.00709357,0.00931696,0.0211651,0.0134575,0.0178367,0,0.0116599,0,0,0,0.0426703,0,0
1583,0.00725303,0.00803232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379676,0.0317786,0.0170842,0.00629027,0,0,0.0671821,0,0.0128377,0.0439344,0.0557843,0.0463582,0.0194589,0.0132031,0.0189848,0.0101128,0.0116477,0.0179091,0.0524629,0.0110994,0.0122173,0.0113553,0.0125471,0.0583294,0.0562673,0,0.0329807,0.0152465,0.0269105,0.0112007,0.00621525,0.00505767,0,0,0.0402434,0,0.010666,0.0318349,0.0705965,0.0232645,0.0167461,0.0086467,0.0113967,0.0182118,0.0101358,0.0547412,0.0105266,0.00675435,0.00301828,0.0223664,0.00276523,0.00865988,0.0073142,0.020159,0.0124542,0.0178019,0,0.0113091,0,0,0,0.0426332,0,0
1584,0.00707089,0.00801275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377584,0.0319679,0.0166479,0.00610693,0,0,0.0680488,0,0.0129601,0.0442048,0.0560907,0.0452,0.0190126,0.0132842,0.0196867,0.00995891,0.0110617,0.0182649,0.0532671,0.010528,0.0112398,0.0111746,0.0128865,0.0580923,0.0569862,0,0.0325268,0.0137958,0.0269671,0.0117817,0.00630306,0.00525109,0,0,0.0385977,0,0.0107163,0.0307621,0.0707661,0.0250268,0.016799,0.00890798,0.0109681,0.0178092,0,0.0543736,0.0105652,0.00624245,0.00351727,0.0220909,0.00369354,0.00970742,0.00515075,0.01911,0.0121672,0.0177544,0,0.0110749,0,0,0,0.0425917,0,0
1585,0.00694148,0.00786337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371684,0.0322146,0.0162736,0.00622351,0,0,0.0688805,0,0.0131389,0.0442349,0.0564592,0.043335,0.0186432,0.0134298,0.0201886,0.00980887,0.0104842,0.0186182,0.0541748,0.00972855,0.010203,0.0108102,0.0131398,0.0576144,0.0578912,0,0.0322498,0.0125434,0.0270022,0.01217,0.00552367,0.00551648,0,0,0.0368417,0,0.0107504,0.0295959,0.0707728,0.0252588,0.0165623,0.00861007,0.0106775,0.0176869,0.00863525,0.0544071,0.0101271,0.00563646,0.00399861,0.0220643,0.00446859,0.0100061,0.00423766,0.0180241,0.012249,0.0176271,0,0.010965,0,0,0,0.0425386,0,0
1586,0.00686862,0.00792552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353,0.0324074,0.0151724,0.00734425,0,0,0.0702968,0,0.013882,0.0444418,0.0566646,0.0403583,0.0182336,0.0138898,0.0203166,0.00958516,0.010012,0.0188479,0.0551828,0.00872132,0.00879994,0.0102041,0.0131021,0.055911,0.05937,0,0.032579,0.011768,0.0184958,0.0119322,0,0.00594455,0,0,0.0119211,0,0,0.0195707,0.0710589,0.022898,0.0169806,0.00776945,0.0109644,0.0167537,0.00714777,0.0546941,0.00918159,0.00482079,0.00427338,0.0223181,0.00466056,0.00951712,0.00425468,0.0133059,0.0447078,0.0177149,0,0.0116457,0,0,0,0.0420846,0,0
1587,0.0086259,0.00900659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031414,0.0313122,0.0130733,0.00873188,0,0,0.0710564,0,0.0144744,0.0434142,0.0568257,0.0351516,0.0175933,0.0128922,0.020228,0.00902751,0.0112248,0.0184102,0.055966,0.00704473,0.00633098,0.00953392,0.0128533,0.0512722,0.0596728,0,0.0310759,0.0388918,0.0267096,0.0152665,0,0.0063754,0,0,0.0306972,0,0.0111024,0.0256523,0.0661203,0.0158821,0.0182755,0.00985619,0.0120669,0.0175373,0.00804107,0,0.0140972,0.00868226,0.0117457,0.0255092,0.0104781,0.0123859,0.0425637,0.0140863,0.0129599,0.0171132,0,0.0142076,0,0,0,0.0439918,0,0
1588,0.00701096,0.00874496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279631,0.0320808,0.0115745,0.00891335,0,0,0.0715672,0,0.0144812,0.0437039,0.0576827,0.0300674,0.0162807,0.0139498,0.0205237,0.00805477,0.0112071,0.0175648,0.0556719,0.00498125,0.00364047,0.00885935,0.0137095,0.0464843,0.0604933,0,0.0320068,0.00880421,0.0268777,0.00997206,0,0.00682098,0,0,0.0278743,0,0.0112698,0.0239985,0.0716317,0.0173321,0.018979,0.00529128,0.0104933,0.0179524,0.00391631,0.0557452,0.0067291,0.00473095,0.00433492,0.0241878,0.006074,0.0080591,0.00674499,0.0127443,0.0131106,0.0166366,0,0.0117644,0,0,0,0.0433579,0,0
1589,0.00705815,0.00921924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238877,0.0320323,0.00872082,0.00910004,0,0,0.0719285,0,0.014804,0.0434692,0.0581629,0.0228018,0.0166714,0.0135292,0.0209576,0.00832908,0.014763,0.0167797,0.0558333,0.00307676,0.00103963,0.00737237,0.0148184,0.041094,0.0610045,0,0.032053,0.00743319,0.0266699,0.00897146,0.00148927,0.00688075,0,0,0.0224635,0,0.0113489,0.0208538,0.0708143,0.0159737,0.0187547,0.00403679,0.00958494,0.0181806,0.00468023,0.0574894,0.00661516,0.00598667,0.00534378,0.026224,0.00648835,0.008138,0.00599171,0.00971226,0.0131954,0.0159063,0,0.0118876,0,0,0,0.043714,0,0
1590,0.00647541,0.00775352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206989,0.0330993,0.00600575,0.0101982,0,0,0.0723976,0,0.0148908,0.0442742,0.0583545,0.0165029,0.0187059,0.0140947,0.0227672,0.0106027,0.0189262,0.0172122,0.0569479,0.00254501,0.00221057,0.00536236,0.016207,0.0372387,0.0621409,0,0.0334762,0.00486396,0.0265605,0.00888282,0.00917079,0.00537068,0,0,0.0132949,0,0.0114775,0.0166719,0.069914,0.0174002,0,0.00290712,0.0107267,0.0176649,0.00615483,0.0593135,0.0076337,0.00779098,0.00760329,0.0287602,0.00693979,0.010017,0.00224783,0.00760654,0.0139793,0.0150246,0.0055214,0.00994115,0,0,0,0.0394351,0,0
1591,0.00666093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158964,0.0319328,0.00512048,0.00882916,0,0,0.0718507,0,0.0152603,0.0426282,0.0582729,0.0102446,0.0206556,0.0124031,0.0230595,0.0126466,0.0247196,0.0160086,0.0558818,0.00553209,0.00619072,0.00373929,0.0190023,0.0297882,0.060546,0,0.0319071,0.00673458,0.0179709,0.00720531,0.0031629,0.0071351,0,0,0.0269257,0,0,0.0202413,0.0695668,0.011911,0.0168231,0.0043225,0.00730687,0.0205015,0.00750239,0.0611548,0.0105962,0.00923053,0.00656827,0.0305338,0.00645695,0.00553173,0.00607736,0.0284423,0.0460312,0.0182371,0.00959074,0.0123587,0,0,0,0.0439695,0,0
1592,0.0061153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119859,0.0318298,0.00711792,0.00886565,0,0,0.0717467,0,0.0156446,0.0423575,0.0581711,0.00846819,0.0228882,0.0114942,0.0223293,0.0150182,0.0291585,0.0163727,0.0555718,0.00821499,0.00921389,0.00288304,0.0213836,0.0245648,0.0606186,0,0.0318993,0.00541234,0.0270898,0.00560549,0.00477398,0.0078827,0,0,0.024351,0,0.0134775,0.0218099,0.0705289,0.0111963,0.0157648,0.00369697,0.00570127,0.0209954,0.00551615,0.0617334,0.00949755,0.00750639,0.00610655,0.0310048,0.00655314,0.00446733,0.00397359,0.0256283,0.0120647,0.0128927,0.00998815,0.0127063,0,0,0,0.0443592,0,0
1593,0.00587697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00849405,0.0317341,0.00945257,0.00885942,0,0,0.0713482,0,0.0157794,0.0420719,0.0579739,0.0106826,0.0253672,0.0109198,0.0218759,0.0176042,0.0333903,0.017497,0.0551889,0.0106329,0.0120533,0.00296041,0.0235359,0.0195401,0.0602705,0,0.0317115,0.00418109,0.0274838,0.00467164,0.00615419,0.00856103,0,0,0.0294277,0,0.0143848,0.0245424,0.0719871,0.011734,0.0153705,0.00314627,0.00477854,0.0223781,0.00219486,0.0617996,0.00715846,0.00412556,0.00582147,0.0300169,0.00631507,0.00444944,0.000886539,0.0302932,0.0118294,0.013618,0.0103332,0.0128248,0,0,0,0.0444796,0,0
1594,0.00726084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00564274,0.0311021,0.0107439,0.00885306,0,0,0.0716591,0,0.0164103,0.041897,0.0578788,0.0138448,0.0285988,0.0106955,0.0206808,0.0214566,0.0383139,0.0195314,0.0556844,0.0124314,0.0140745,0.00350452,0.025225,0.0155249,0.0605362,0,0.0313173,0.0256341,0.027591,0.0110227,0.0122583,0.00941058,0,0,0.0319851,0,0.0150606,0.0257077,0.0694323,0.0216316,0.0166952,0.0252521,0.00703655,0.0234971,0.0186358,0,0.0296838,0.00737555,0.0165547,0.0361852,0.015698,0.0188814,0.0322835,0.0332957,0.0116024,0.0140369,0.0108995,0.0151358,0,0,0,0.0454325,0,0
