Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,LTHI,,LEAR
1804,0.0207103,0.0127467,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121698,0.015436,0.003506,0.0420177,0,0.0171525,0,0.0262936,0.00763851,0.0302551,0.0113898,0.0181269,0.0430811,0.0313256,0.020286,0.0404535,0.0504184,0,0.00646307,0.00775146,0.0065469,0.0250513,0.0229425,0.0144366,0.0123436,0.00960222,0.0119743,0.0225957,0.00209805,0,0.0196706,0,0,0.0546652,0,0.0164895,0.0407688,0.0686853,0.0131666,0.0272085,0.0179142,0.0217249,0.0128934,0.012293,0.0552622,0.0175668,0.0134366,0.0104999,0.015846,0.00755408,0.0062034,0.014256,0.0245342,0.0248546,0.0143741,0,0.0284312,0,0,0,0.0372047,0,0
1805,0.0195,0.0124788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112498,0.0157813,0.00336392,0.044607,0,0.0155197,0,0.0260522,0.00711581,0.0303128,0.0118306,0.0185736,0.041652,0.0308701,0.0203195,0.0398012,0.0498527,0,0.00481128,0.00674864,0.00730755,0.0275028,0.0143056,0.0129565,0.0122182,0.0100043,0.0135115,0.022707,0.00807947,0,0.0193804,0,0,0.0550229,0,0.0164796,0.0402919,0.0726377,0.0149905,0.0243859,0,0.0212313,0.013808,0.0152363,0.0663428,0,0.0186868,0.0149967,0.0206035,0.00811041,0.0116385,0.0132681,0.0245181,0.0252452,0.0143377,0,0.0280386,0,0,0,0.036978,0,0
1806,0.0167188,0.0118592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131108,0.0164676,0.0039576,0.0462559,0,0.0117345,0,0.0255817,0.00562612,0.0309832,0.0120718,0.0187343,0.0391324,0.0301703,0.0199147,0.0374467,0.0486912,0,0.00475357,0.0056994,0.00809982,0.0298747,0.00936868,0.0098594,0.0121018,0.0102569,0.0189706,0.0228052,0.0234535,0,0.017483,0,0,0.0552367,0,0.0165409,0.0398873,0.0803404,0.0312889,0.0214609,0.0413487,0.0215041,0.0144166,0.02394,0.0997519,0,0.0306958,0.0297974,0.0308635,0.0182557,0.02924,0.0153114,0.0244566,0.0254014,0.0143449,0,0.0251491,0,0,0,0.0356387,0,0
1807,0.015107,0.0111362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175293,0.0165147,0.00442565,0.0470705,0,0.0102824,0,0.0253714,0.0052417,0.0313699,0.0116398,0.0187337,0.0371495,0.0301358,0.0200336,0.0358227,0.0472236,0,0.00564224,0.00625603,0.00855186,0.0317254,0.0158032,0.00909258,0.0120467,0.0103774,0.0216026,0.022589,0.0307624,0,0.0162148,0,0,0.0556825,0,0.0165752,0.039834,0.0833865,0.0400657,0.021356,0.0485699,0.0227322,0.0144868,0.0279707,0.114876,0,0.0357513,0.0364608,0.0356664,0.0236386,0.0369014,0.0169378,0.0247133,0.0255885,0.0142003,0,0.0232333,0,0,0,0.0342256,0,0
1808,0.0144114,0.0101861,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223621,0.0157508,0.00484077,0.0475254,0,0.0114533,0,0.0254564,0.0060766,0.0313675,0.011643,0.0194498,0.0356298,0.0300139,0.0202043,0.03467,0.0459561,0,0.00748279,0.00720491,0.00894134,0.033221,0.0248827,0.0101141,0.0120614,0.0103346,0.0200623,0.0125013,0.0321128,0.0208854,0.0150543,0,0,0.0768385,0,0,0.0386101,0.0832519,0.041672,0.0217508,0.0478786,0.0233391,0.0299222,0.0268216,0.11551,0,0.0344053,0.0354908,0.03689,0.0245239,0.0363212,0.0149751,0.0364329,0.0349717,0.011314,0,0.022117,0,0,0,0.0330332,0,0
1809,0.0139707,0.00915828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268158,0.0152373,0.0051352,0.0489463,0,0.0119836,0,0.0254936,0.00647536,0.0317013,0.0124889,0.0203618,0.034676,0.0302152,0.0203839,0.0337238,0.0453526,0,0.00922615,0.00793545,0.00970895,0.0343911,0.0321133,0.0105643,0.0120805,0.010214,0.0187526,0.0112288,0.0322687,0,0.0148305,0,0,0.0782562,0,0,0.0385942,0.0822456,0.0411404,0.0216901,0.0461944,0.0239291,0.0318873,0.0247371,0.114826,0,0.0326214,0.0338271,0.037173,0.0247876,0.0349929,0.0138442,0.0380816,0.0363964,0.0134657,0,0.0219244,0,0,0,0.0322508,0,0
1810,0.0136411,0.00834046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304456,0.0147029,0.00541882,0.0488071,0,0.0127057,0,0.0256412,0.00699702,0.031744,0.0141393,0.0201305,0.0336221,0.0304355,0.0207836,0.0329191,0.044477,0,0.0106457,0.00913515,0.0101689,0.0354304,0.03824,0.0110417,0.0122354,0.00996509,0.0177219,0.020263,0.0331285,0.0217316,0.0147965,0,0,0.0639671,0,0.0180158,0.0415828,0.0816266,0.0418488,0.0223673,0.0450696,0.0241633,0.0199528,0.0237266,0.115361,0,0.0315821,0.0327608,0.0384506,0.0254746,0.0345916,0.0127747,0.0280101,0.0283761,0.0138324,0,0.0225184,0,0,0,0.031361,0,0
1811,0.0136321,0.00757705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376446,0.0141377,0.00607389,0.0497655,0,0.0134066,0,0.0257687,0.00747786,0.0352603,0.0227056,0.0215584,0.0327703,0.0318714,0.0212142,0.0363866,0.0389489,0,0.0119892,0.0177448,0.00803205,0.0345303,0.050616,0.0121271,0.01243,0.00948213,0.0175915,0.0194976,0.0336906,0.0212756,0.01477,0,0,0.0654993,0,0.018366,0.0421377,0.0810418,0.0419081,0.0225646,0.0446296,0.0251547,0.0211274,0.0234011,0.116895,0,0.0312324,0.0320289,0.0394223,0.0258735,0.0345419,0.012508,0.0279516,0.0279343,0.0137867,0.0109324,0.0232936,0,0,0,0.028905,0,0
1812,0.0145806,0.00697483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412828,0.0134802,0.00993413,0.051749,0,0.0143905,0,0.0259246,0.0081326,0.0380709,0.0339766,0.0229496,0.0413245,0.0338513,0.0218554,0.0456736,0.0403595,0,0.0164474,0.0255236,0.00968394,0.0345224,0.0586195,0.0130775,0.0126657,0.00885203,0.017334,0.0186687,0.0336469,0.0210454,0.0154061,0,0,0.0669039,0,0.0188206,0.0424983,0.0806003,0.041376,0.0227888,0.0441359,0.0262806,0.0219473,0.0234277,0.118302,0,0.0311111,0.0310847,0.0399004,0.0258054,0.0340984,0.012918,0.0284354,0.027211,0.0138269,0.0112848,0.0246961,0,0,0,0.0308258,0,0
1813,0.0143747,0.00725605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405295,0.0129247,0.00830199,0.0511908,0,0.0145574,0,0.0260569,0.00850669,0.0380732,0.0306086,0.0234694,0.0383486,0.0335766,0.0222044,0.042842,0.037854,0,0.0150771,0.0237085,0.00802751,0.0345081,0.0572654,0.0125716,0.0129452,0.00815061,0.0175949,0.00762351,0.0338117,0.0210962,0.0149967,0,0,0.0790887,0,0,0.0402348,0.0805949,0.0411541,0.0227198,0.0433845,0.0266259,0.0360279,0.0231564,0.118554,0,0.030718,0.0302718,0.0403537,0.0258772,0.0336739,0.0138895,0.0398482,0.0230764,0.0158979,0.0119517,0.0238485,0,0,0,0.0296739,0,0
1814,0.0153751,0.00645186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352076,0.0123899,0.008734,0.0515913,0,0.0149317,0,0.0262084,0.00899345,0.0356569,0.0255653,0.0231087,0.0339216,0.0334034,0.0227866,0.03546,0.0385261,0,0.013199,0.0182402,0.010088,0.0359996,0.0488341,0.0127612,0.0131994,0.00757565,0.0188051,0.0170227,0.0338665,0.0215377,0.0149251,0,0,0.0715059,0,0.0205962,0.043554,0.080377,0.0404328,0.0232065,0.0426762,0.0272605,0.0253839,0.0229672,0.118592,0,0.0303723,0.0293188,0.0401903,0.0255197,0.0328534,0.0159474,0.0322144,0.0250225,0.0142889,0.0116976,0.0245928,0,0,0,0.0272556,0,0
1815,0.0155467,0.00615635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040125,0.0120473,0.00720785,0.0508622,0,0.0151331,0,0.0263299,0.00940214,0.0397698,0.0299147,0.0247376,0.0406025,0.0340409,0.0228065,0.04481,0.0361431,0,0.0175978,0.0263999,0.00647678,0.0332727,0.0562669,0.013624,0.0133734,0.00703249,0.0209581,0.0168535,0.0336831,0.0205127,0.0146388,0,0,0.0709937,0,0.0206471,0.0427169,0.0803478,0.0394573,0.0229998,0.041933,0.0273031,0.0256489,0.0232455,0.118686,0,0.0300687,0.0279701,0.0397014,0.0246872,0.0315239,0.0192629,0.0322834,0.0240507,0.0142221,0.0114516,0.0245837,0,0,0,0.0314278,0,0
1816,0.015997,0.00595698,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03552,0.0117657,0.00816416,0.0515164,0,0.0152551,0,0.0264024,0.00957495,0.0389284,0.0298107,0.0251396,0.0408584,0.0346098,0.0227409,0.0432146,0.0375952,0,0.0165499,0.0250972,0.00781314,0.0332696,0.0507336,0.0142383,0.0135637,0.00650114,0.0227161,0.0165761,0.0332828,0.0204606,0.0149789,0,0,0.0703365,0,0.0208251,0.0415861,0.0802593,0.0384456,0.0233648,0.041171,0.0278107,0.0258443,0.023529,0.119032,0,0.0299739,0.0266796,0.0389677,0.0236007,0.0300334,0.0222912,0.0320219,0.0227085,0.0139749,0.0108731,0.0252855,0,0,0,0.0300254,0,0
1817,0.0162099,0.00553059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322764,0.0116475,0.0078875,0.0515747,0,0.0149793,0,0.0264508,0.00940777,0.0388174,0.0283773,0.0255341,0.0411171,0.0348221,0.0224258,0.0423339,0.0379094,0,0.0163017,0.0241686,0.00768307,0.0324765,0.0464392,0.0140568,0.013715,0.00603894,0.0243106,0.016292,0.0329215,0.020334,0.0149608,0,0,0.0698948,0,0.0210697,0.0404009,0.0799472,0.0375777,0.0236434,0.0402202,0.0281235,0.0263446,0.0237776,0.119145,0,0.0299201,0.0254939,0.0385335,0.0228159,0.0286447,0.0249292,0.0318674,0.0213032,0.0135508,0.00969372,0.025431,0,0,0,0.0294907,0,0
1818,0.0156889,0.00532606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202228,0.0118209,0.00592895,0.049863,0,0.0139597,0,0.0264466,0.00895472,0.0328387,0.0102089,0.0234011,0.0321541,0.0321163,0.0220514,0.0255025,0.0388729,0,0.012329,0.00731974,0.0097748,0.0341329,0.0244837,0.0129999,0.0137996,0.00591874,0.0254504,0.0159853,0.0330873,0.0212879,0.0139658,0,0,0.0696179,0,0.0213711,0.0395056,0.0798707,0.0371399,0.0241518,0.0391026,0.0280334,0.027542,0.0233544,0.118435,0,0.029705,0.0249089,0.038826,0.0226056,0.0278289,0.0268687,0.0322051,0.019833,0.013047,0.00932901,0.0243422,0,0,0,0.02516,0,0
1819,0.016469,0.00499972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287632,0.011793,0.00545476,0.0500742,0,0.0141411,0,0.02657,0.00910828,0.0396356,0.0256002,0.0258873,0.0424366,0.0343729,0.0218524,0.0426081,0.0376463,0,0.0177684,0.0231996,0.00631743,0.0300014,0.0416253,0.0129357,0.0138709,0.00594922,0.02696,0.0156682,0.0321372,0.0191313,0.0145095,0,0,0.0684188,0,0.0216186,0.0383535,0.0790743,0.0359625,0.02398,0.0374819,0.0279726,0.027248,0.0236237,0.119443,0,0.0294168,0.0228618,0.0381513,0.0211432,0.0257066,0.0295546,0.0316723,0.0179227,0.012678,0.00953652,0.0250177,0,0,0,0.0300567,0,0
1820,0.0158768,0.00507974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147974,0.0120778,0.00430407,0.0484419,0,0.0130984,0,0.0264975,0.00866266,0.0326042,0.00825294,0.0229814,0.0333751,0.0313509,0.0218826,0.0256041,0.0390613,0,0.0112272,0.00518208,0.00941873,0.0317629,0.0168864,0.0117818,0.0139064,0.0060616,0.0277307,0.0155483,0.0315934,0.0195052,0.0138117,0,0,0.0679405,0,0.0214745,0.0373753,0.0793324,0.0342528,0.0246693,0.0345414,0.0280166,0.0274788,0.021727,0.120245,0,0.0272743,0.0213525,0.0379798,0.0203912,0.0240648,0.0307061,0.0312924,0.0163316,0.012018,0,0.024267,0,0,0,0.0242825,0,0
1821,0.0158747,0.00635273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128093,0.0122921,0.00358925,0.047838,0,0.0125832,0,0.0265005,0.00840676,0.032728,0.00725121,0.0226616,0.0340479,0.0311037,0.0216253,0.0261371,0.0391721,0,0.010883,0.00474308,0.00911747,0.0305401,0.0143026,0.0112459,0.0139088,0.00615624,0.0283317,0.0154798,0.0306057,0.0187693,0.0138042,0,0,0.0672373,0,0.0214347,0.0364861,0.0789655,0.0324516,0.024995,0.0324539,0.0281118,0.0278625,0.0206586,0.121405,0,0.0258763,0.0197659,0.0378934,0.0192566,0.0226113,0.031717,0.0303511,0.0145576,0.0115651,0.0106282,0.0242735,0,0,0,0.0242688,0,0
1822,0.0158831,0.00660534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114795,0.0124996,0.00305473,0.0472207,0,0.0121143,0,0.0265045,0.00812482,0.0328696,0.00685972,0.0224215,0.0345919,0.0308916,0.0215864,0.0265835,0.0391629,0,0.0106074,0.00479348,0.00884774,0.029404,0.0127491,0.0105689,0.013901,0.00632182,0.0289009,0.0156089,0.0300987,0.0182128,0.0137492,0,0,0.066594,0,0.0214132,0.0359319,0.07848,0.0314938,0.0252751,0.0311984,0.0280109,0.0278068,0.0200685,0.122142,0,0.0252739,0.0188856,0.0379227,0.0185608,0.0219957,0.0329785,0.0295878,0.0129096,0.0113422,0.0112437,0.024338,0,0,0,0.0241966,0,0
1823,0.0163051,0.0061879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202858,0.0125807,0.0038621,0.0470763,0,0.0121379,0,0.0265294,0.00821014,0.0372605,0.0197813,0.0241016,0.036538,0.0328038,0.0215903,0.032073,0.0364813,0,0.0098796,0.0125904,0.00617272,0.0270293,0.0290405,0.0100899,0.0138823,0.00658342,0.0290069,0.015842,0.0294357,0.0164941,0.0141768,0,0,0.0660354,0,0.021389,0.0354327,0.0775341,0.0309059,0.0252707,0.0306401,0.0278241,0.0270836,0.0201753,0.122846,0,0.0252249,0.0179278,0.0375672,0.0175709,0.0214216,0.0340081,0.0287081,0.0115057,0.0113696,0.0119076,0.0249096,0,0,0,0.0243541,0,0
1824,0.0158449,0.00651603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110333,0.0128975,0.0016915,0.0462794,0,0.0112794,0,0.0264107,0.00789723,0.0331054,0.00756683,0.0218153,0.0357188,0.0306601,0.0214632,0.0272321,0.0389904,0,0.00989855,0.00519881,0.00847628,0.0276683,0.0124017,0.00907509,0.0138588,0.0066908,0.0295551,0.0159678,0.0296187,0.0173697,0.0136576,0,0,0.0657888,0,0.0210353,0.0353871,0.0772726,0.0304138,0.0257015,0.0306495,0.0278323,0.0273646,0.0196673,0.122648,0,0.0252517,0.0180729,0.0378392,0.0175262,0.0216855,0.0346811,0.0282498,0.0108792,0.0114089,0.0114717,0.0241533,0,0,0,0.0240435,0,0
1825,0.0158132,0.00694636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011831,0.0131767,0.00122452,0.0458926,0,0.0105282,0,0.0262846,0.0076729,0.0333948,0.00830804,0.0213845,0.0360043,0.0307396,0.0214515,0.0281505,0.0387024,0,0.00973642,0.00531508,0.00818525,0.0271783,0.0130577,0.0084112,0.0139592,0.00662736,0.0285169,0.0158485,0.0294691,0.0170677,0.0135857,0,0,0.065427,0,0.0206124,0.0355529,0.0766521,0.0304896,0.0258732,0.0311368,0.0279403,0.0273216,0.0198844,0.123971,0,0.0259211,0.0184277,0.0382594,0.0174395,0.0224956,0.0337102,0.0278973,0.010463,0.0117092,0.0112527,0.0239583,0,0,0,0.0242605,0,0
1826,0.0154013,0.00725693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00682384,0.0132672,0.00417952,0.0454397,0,0.0100685,0,0.0261553,0.00750541,0.0313461,0.0121982,0.019698,0.0502258,0.0291261,0.0215733,0.0426575,0.0485714,0,0.0201191,0.0162738,0.0109143,0.0282729,0.00492582,0.00730801,0.014126,0.00641451,0.0287939,0.0159898,0.029636,0.0176946,0.0131104,0,0,0.065306,0,0.0201756,0.0356659,0.0766377,0.0307555,0.0261797,0.0312745,0.0280528,0.0274427,0.0196299,0.124519,0,0.0260234,0.0187423,0.0385751,0.0176837,0.0229372,0.0344179,0.0276362,0.0104525,0.0118922,0.0119463,0.023424,0,0,0,0.0338011,0,0
1827,0.0159832,0.00731492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206465,0.0130899,0.00176709,0.0450094,0,0.0105023,0,0.0262384,0.00756125,0.0355464,0.0144083,0.0223297,0.0335055,0.0323846,0.0219616,0.0262592,0.0360354,0,0.00600451,0.00648018,0.00599684,0.0261721,0.0268423,0.00707841,0.0143236,0.00621714,0.029721,0.0160957,0.0300042,0.015751,0.0136541,0,0,0.0648838,0,0.0200046,0.0359537,0.0757004,0.0316398,0.0259847,0.0314477,0.0280299,0.0268484,0.0203587,0.125299,0,0.0265521,0.0183542,0.0380396,0.0171665,0.0231179,0.036175,0.0273529,0.0102879,0.0121597,0.0131455,0.0242868,0,0,0,0.0212245,0,0
1828,0.0153007,0.00769647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00865301,0.0133369,0.00555896,0.0447007,0,0.0099295,0,0.0262513,0.00703383,0.0321766,0.0149688,0.0195205,0.0514853,0.0295712,0.0224226,0.0440318,0.0494843,0,0.0202611,0.0156889,0.0101472,0.0281462,0.00507855,0.00601303,0.0143944,0.0061704,0.0304649,0.0163914,0.0308744,0.017192,0.0128548,0,0,0.0648091,0,0.0196226,0.0367536,0.0758746,0.0318481,0.0265105,0.0316887,0.0282304,0.0275816,0.0199542,0.12521,0,0.0264947,0.0186588,0.0381297,0.0173715,0.023262,0.0367931,0.0271754,0.0108335,0.0120726,0,0.023419,0,0,0,0.0336421,0,0
1829,0.0153105,0.00816144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00969837,0.0133835,0.00665102,0.0445727,0,0.00957334,0,0.0262353,0.00682604,0.032521,0.0165296,0.0194049,0.0519351,0.0297773,0.0226366,0.0448836,0.0490119,0,0.0203967,0.015173,0.00965913,0.0281344,0.00510976,0.00557923,0.0144886,0.00603901,0.0312972,0.0164133,0.0310036,0.0170367,0.0128331,0,0,0.0645917,0,0.0193298,0.0379405,0.0754362,0.0321541,0.0266578,0.0320111,0.0282438,0.0280974,0.0201439,0.125644,0,0.0266812,0.0185112,0.038258,0.0172014,0.023308,0.0379428,0.026765,0.011335,0.0120117,0.0128403,0.0232935,0,0,0,0.0332888,0,0
1830,0.0140139,0.00923822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105877,0.013497,0.00744555,0.0442596,0,0.00908259,0,0.0261092,0.00637988,0.0330334,0.0176742,0.0192805,0.0520545,0.0299527,0.0226151,0.0447859,0.0488676,0,0.0203235,0.0143956,0.00918064,0.0281307,0.00572323,0.00480497,0.0144341,0.00592909,0.0312886,0.00550792,0.0309495,0.0165979,0.0131707,0,0,0.0693504,0,0,0.0331,0.0750792,0.0331361,0.0267765,0.0321312,0.02812,0.0390653,0.0202604,0.12608,0,0.026878,0.018326,0.038301,0.0168774,0.0232678,0.0388605,0.0304331,0.0225437,0.00991355,0.0141818,0.0220079,0,0,0,0.0330907,0,0
1831,0.0164098,0.00497194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022549,0.01366,0.00589149,0.0442,0,0.00808687,0,0.0259845,0.00576925,0.0356122,0.0123421,0.0233327,0.0341719,0.0315386,0.0237828,0.0254595,0.0351086,0,0.00789533,0.00334289,0.00527099,0.0269075,0.0261793,0.00365765,0.0143338,0.00603599,0.0316738,0.0197989,0.0310132,0.0166919,0.0117791,0,0,0.0516215,0,0.0271199,0,0.0744428,0.0342098,0.0260859,0.0323548,0.0288406,0.0299649,0.0209883,0.126804,0,0.0274569,0.0180208,0.0379935,0.0164515,0.0233821,0.0399857,0.0413733,0.0167684,0.0213626,0.0133418,0.0247193,0,0,0,0.0189425,0,0
1832,0.014022,0.00976391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116611,0.0133869,0.0087897,0.0435029,0,0.00906628,0,0.0259797,0.00613238,0.0340618,0.0192634,0.0193077,0.0517938,0.0301153,0.0233213,0.0441734,0.0476115,0,0.0198396,0.0125672,0.00865048,0.0279539,0.00701042,0.00411128,0.0143605,0.0060508,0.0319736,0.00545756,0.0314356,0.0159679,0.0129341,0,0,0.0713206,0,0,0.0329209,0.0746341,0.0348008,0.0271158,0.0324309,0.0281569,0.0402423,0.0208891,0.126734,0,0.0275717,0.0183328,0.0383589,0.0168015,0.0237827,0.0406552,0.0309115,0.0166153,0.00955019,0.0154705,0.0217253,0,0,0,0.031082,0,0
1833,0.014567,0.00943325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120496,0.0136141,0.00908157,0.0434223,0,0.00871601,0,0.0259208,0.00598809,0.0344392,0.0199454,0.0192281,0.0516956,0.0302958,0.023733,0.0437061,0.0469951,0,0.0196715,0.0120199,0.00851164,0.0278228,0.00724997,0.00369536,0.0142983,0.00609807,0.0322893,0.0165553,0.0317355,0.0158057,0.0125214,0,0,0.0657054,0,0.0176553,0.0374545,0.0744852,0.0355605,0.0272562,0.0323493,0.0282928,0.0326018,0.0214587,0.126869,0,0.0278948,0.0183427,0.0384104,0.0169434,0.0241396,0.0415828,0.0266587,0.0159615,0.0112004,0.0149801,0.0223498,0,0,0,0.0303321,0,0
1834,0.0145267,0.00986612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121019,0.013791,0.00930667,0.0431939,0,0.00917076,0,0.0258142,0.00614857,0.0349642,0.02041,0.0191465,0.0514841,0.0302428,0.0240369,0.0431264,0.0465149,0,0.019514,0.0121285,0.00848441,0.0275957,0.00737112,0.00346904,0.0143071,0.00622488,0.0332519,0.01686,0.0323167,0.0157033,0.0125216,0,0,0.06586,0,0.0171998,0.0382874,0.0742947,0.0358531,0.027199,0.0323491,0.0281615,0.0335039,0.0215905,0.126852,0,0.0283487,0.0183728,0.0383409,0.0171191,0.0245326,0.042467,0.0266674,0.0175591,0.011103,0.0154184,0.0220604,0,0,0,0.0296939,0,0
1835,0.0157407,0.00634196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115434,0.0142789,0.00945962,0.0444242,0,0.00891883,0,0.0257078,0.00592443,0.0361312,0.0212123,0.020371,0.0517837,0.0298386,0.0248886,0.0433066,0.0461635,0,0.0200089,0.0130615,0.00858666,0.0274077,0.00618653,0.00273727,0.0141281,0.00669232,0.0483948,0.00979613,0.0425524,0.0183171,0.0109656,0,0,0.0957927,0,0,0,0.0730039,0.0362182,0.0262699,0.0286927,0.029362,0.0398464,0.0217168,0.129754,0,0.0281355,0.0168809,0.0355799,0.0230267,0.0196882,0.0508565,0.0717216,0.0240435,0.0394601,0.0135361,0.0239597,0,0,0,0.0301861,0,0
1836,0.0141392,0.0107403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105312,0.0142248,0.00919542,0.0425592,0,0.00949476,0,0.0256268,0.00601927,0.0357937,0.0202594,0.0188065,0.0510877,0.0295488,0.0244753,0.0421778,0.0459843,0,0.0191504,0.0127725,0.00876029,0.0267966,0.00620046,0.00272596,0.0141321,0.0068712,0.0346414,0.0177993,0.0333207,0.0154135,0.012346,0,0,0.0660632,0,0.0166536,0.0395871,0.0740399,0.0373231,0.0273276,0.0325159,0.0276722,0.0355643,0.0167964,0.128,0,0.0291464,0.018744,0.0386297,0.0174412,0.0253024,0.0444065,0.0267589,0.0201171,0.0106385,0.0161241,0.0209486,0,0,0,0.030427,0,0
1837,0.0139576,0.0114824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00940933,0.0143406,0.00886743,0.0418914,0,0.00990758,0,0.0254733,0.00600798,0.0362566,0.0195903,0.0185639,0.050425,0.0293044,0.0248504,0.0419791,0.0452244,0,0.0190443,0.0133161,0.00892831,0.0262727,0.00556559,0.00248327,0.0140783,0.00714045,0.0353414,0.00884573,0.0336504,0.0148702,0.0125045,0,0,0.0754757,0,0,0.0371797,0.0742629,0.0383411,0.027226,0.032314,0.027527,0.0439971,0.0207844,0.129024,0,0.0292244,0.0191374,0.039155,0.0178985,0.025803,0.0458654,0.0342394,0.0229494,0.00965167,0.0166005,0.020037,0,0,0,0.0295845,0,0
1838,0.0155463,0.00664151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833172,0.0145003,0.00859646,0.0416618,0,0.0103637,0,0.0254379,0.00609571,0.0368396,0.0187181,0.0191136,0.0496843,0.0286151,0.026187,0.0410288,0.0439191,0,0.0190741,0.0142148,0.00941906,0.0257212,0.00510434,0.00216246,0.0140526,0.00731483,0.0359741,0.0085471,0.031922,0.0161673,0.00978013,0,0,0.0972881,0,0,0,0.073322,0.0369888,0.0267134,0.030632,0.0274913,0.0401661,0.0240756,0.125194,0,0.0280206,0.0174069,0.0377585,0.016394,0.0243867,0.047292,0.0718631,0.023852,0.0405043,0.0134653,0.023234,0,0,0,0.0288186,0,0
1839,0.0199978,0.00446892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298279,0.0134868,0.00671783,0.046158,0,0.0117949,0,0.02587,0.00692281,0.0337571,0.0107942,0.0245274,0.0399625,0.034303,0.0261678,0.0258416,0,0,0.00664683,0.0130365,0.00238577,0.0195393,0.036513,0.00545867,0.0144119,0.00687991,0.0206489,0.0172389,0.0242962,0.035943,0.0122422,0,0,0.0692836,0,0.0248283,0,0.0485823,0.0295063,0.0245708,0.0508494,0.0251404,0.0348718,0.0447336,0,0,0.0386323,0.024998,0.0282797,0.0178508,0.0198031,0.0217607,0.0526016,0.0255581,0.0241151,0.016185,0.0278011,0,0,0,0.0219038,0,0
1840,0.0188439,0.00581958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321996,0.0137442,0.0114464,0.0465176,0,0.0118042,0,0.025868,0.00664554,0.0342773,0.0177075,0.0212227,0.0505493,0.0316716,0.0266278,0.0389852,0.0438302,0,0.0205174,0.0186056,0.0120137,0.022744,0.00501169,0.00496989,0.0143347,0.00707115,0.0204437,0.00739178,0.0250629,0.0369589,0.0120627,0,0,0.0977677,0,0,0,0.0488103,0.0301964,0.0255052,0.0515921,0.0244606,0.040987,0,0,0,0.0393801,0.0245265,0.028623,0.0172972,0.0188188,0.0209976,0.0725843,0.0285976,0.0384155,0.0167544,0.0265113,0,0,0,0.0299497,0,0
