Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,LASI,
772,0.0183545,0.00706582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541173,0.00522381,0,0,0,0.0508796,0,0.0342298,0.0366557,0.0744123,0.0255894,0,0.0206417,0.0333853,0.0104073,0.0195459,0.0129049,0.0214408,0.02607,0.0182124,0.020517,0.0172221,0.0121248,0.059675,0.025658,0.0256294,0.0146598,0.00877001,0.0185619,0,0.0173562,0.0193721,0,0,0.00661489,0,0.0240671,0.0160191,0.0644284,0.0219483,0.00352361,0.013833,0.0353463,0.0132787,0.00923068,0.0508625,0.0125806,0.0107634,0.00448755,0.0237176,0.00404403,0.00265321,0.00854751,0.00580922,0.0283814,0.0193121,0.0123087,0.0138617,0,0,0,0.0371536,0
773,0.0175442,0.00477322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825049,0.00998736,0,0,0,0.0583456,0,0.032433,0.0283663,0.075981,0.059828,0,0.0297997,0.0303352,0.00795626,0.0209693,0.01899,0.0318849,0.0298995,0.0209332,0.0327476,0.0362095,0.0151944,0.079505,0.0559615,0.0161327,0.0104293,0.00790601,0.0188234,0,0.0173568,0.0198269,0,0,0.00764898,0,0.0233264,0.0167311,0.0648602,0.0220626,0.0023301,0.013454,0.0343848,0.0149236,0.00886631,0.0503586,0.0122763,0.0102699,0.00387673,0.0241577,0.00406039,0.00292883,0.00789571,0.0061208,0.0278762,0.0188532,0.0104026,0.0144654,0,0,0,0.038052,0
774,0.0173938,0.00430986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553681,0.00967839,0,0,0,0.0574592,0,0.0323586,0.0281423,0.0756429,0.0313433,0,0.0234571,0.0321174,0.00801288,0.0209142,0.0155136,0.0244527,0.0260033,0.021096,0.0255362,0.0248721,0,0.0567638,0.0559313,0.0159159,0.0101851,0.00798455,0.0180425,0,0.0177863,0.0197809,0,0,0.00667025,0,0.0237047,0.0154074,0.0648251,0.0215142,0.00259659,0.0136459,0.0352631,0.0138201,0.00946738,0.0504099,0.0124479,0.0103366,0.00388831,0.0241517,0.00393038,0.00254935,0.0073382,0.00569067,0.0268915,0.0174919,0.0109682,0.0144619,0,0,0,0.0373776,0
775,0.0175308,0.00372747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545208,0.010302,0,0,0,0.0581599,0,0.0318319,0.0287487,0.0753903,0.0361718,0,0.0209697,0.0319501,0.00875241,0.0192961,0.0140052,0.0217101,0.0255255,0.0135613,0.0188397,0.0192062,0,0.0601781,0,0.0164762,0.0111921,0.00750322,0.0179324,0,0.0178153,0.0202259,0,0,0.00631683,0,0.0236811,0.0148377,0.0644958,0.0209586,0.00291085,0.0134187,0.0353765,0.0138325,0.00938894,0.0504919,0.0122416,0.00993794,0.00368265,0.0240966,0.00394759,0.0026273,0.00665409,0.00538379,0.0264537,0.0166773,0.010589,0.0145435,0,0,0,0.037516,0
776,0.0172509,0.00352667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614068,0.00998082,0,0,0,0.0551067,0,0.0318047,0.0268892,0.0756619,0.0358992,0,0.0234378,0.0326476,0.00814727,0.0207031,0.0152835,0.0245058,0.0256271,0.0233805,0.0286641,0.0285769,0,0.0617247,0.0550901,0.0159202,0.0094304,0.0082816,0.017539,0,0.0175867,0.0202165,0,0,0.00596828,0,0.0239089,0.0142705,0.0645425,0.0207148,0.00343153,0.0138617,0.035764,0.0137027,0.00981436,0.0504788,0.0126459,0.0102676,0.00382787,0.0239883,0.00388805,0.0021477,0.00657061,0.00528678,0.0261599,0.0158586,0.0107907,0.0144628,0,0,0,0.0366714,0
777,0.0168508,0.00361998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466396,0.00991131,0,0,0,0.0542217,0,0.0317064,0.0263454,0.0747323,0.0206139,0,0.0244032,0.0340825,0.00838533,0.0209592,0.0157966,0.0256008,0.0265979,0.0177196,0.0189183,0.0170387,0.00923028,0.0500949,0.054859,0.0154433,0.00879215,0.00871844,0.0168152,0,0.0180045,0.0197376,0,0,0.00471743,0,0.0244263,0.0130732,0.0642237,0.0208525,0.00439353,0.0141646,0.03658,0.0123869,0.00993182,0.0507042,0.0128786,0.0104166,0.00395782,0.0238215,0.00390587,0.00172264,0.00630845,0.00474068,0.0256938,0.0149216,0.0116937,0.0140553,0,0,0,0.0357942,0
778,0.0168204,0.00357877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454486,0.0102933,0,0,0,0.0532376,0,0.0314871,0.025943,0.0747409,0.0203664,0,0.0242943,0.0345332,0.00854464,0.0211959,0.0159947,0.0251957,0.026318,0.017707,0.0182477,0.0160753,0.00984033,0.0496006,0.054552,0.0153012,0.00849873,0.00876645,0.0166177,0,0.018087,0.0197926,0,0,0.00431329,0,0.0246325,0.0126186,0.0640185,0.0207636,0.00422239,0.0143018,0.0369136,0.0120861,0.0101002,0.0507836,0.013012,0.0105585,0.00407972,0.0238006,0.00384182,0.00145889,0.00616976,0.00452872,0.0256701,0.0144596,0.0118364,0.01403,0,0,0,0.0355596,0
779,0.0167766,0.00362661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451116,0.0105181,0,0,0,0.0517291,0,0.0308995,0.0249233,0.0747313,0.0206609,0,0.0241484,0.0348076,0.00850029,0.0213982,0.0160443,0.0247808,0.026155,0.0176415,0.017665,0.0152418,0.0104202,0.0499386,0.0530275,0.0155241,0.00716336,0.00880111,0.01644,0,0.0180056,0.019844,0,0,0.00424875,0,0.0248609,0.012412,0.0638657,0.0203264,0.00395743,0.0144502,0.037141,0.0117453,0.0104024,0.0508688,0.0132076,0.0107794,0.00430664,0.0237145,0.00375811,0.0010953,0.00613538,0.00442033,0.0258105,0.0142103,0.0119025,0.0138667,0,0,0,0.0354177,0
780,0.0168944,0.00297589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552719,0.0110627,0,0,0,0.0511516,0,0.0307006,0.025146,0.0746421,0.0251384,0,0.0247377,0.0350633,0.00846766,0.020474,0.015496,0.0268558,0.0275873,0.0182252,0.0223937,0.0208958,0.00825661,0.0569554,0.0536664,0.0151234,0.00809338,0.00864201,0.0163859,0,0.0182818,0.0201779,0,0,0.00440465,0,0.0246873,0.0123744,0.0637215,0.019829,0.00374853,0.0145201,0.0376717,0.0119317,0.010552,0.0508853,0.013301,0.0108752,0.00437576,0.0236553,0.00367484,0.000883661,0.00581249,0.0043333,0.0263611,0.0139362,0,0.0143062,0,0,0,0.0359501,0
781,0.0167643,0.00294489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053707,0.0113179,0,0,0,0.0504817,0,0.0304816,0.024896,0.0746422,0.0233797,0,0.0243825,0.0352834,0.00849949,0.0204638,0.0154623,0.0264121,0.0273911,0.0181579,0.0217458,0.0200149,0.00846214,0.0561078,0.0534381,0.0150474,0.00791472,0.00874274,0.016288,0,0.0181684,0.020122,0,0,0.00415365,0,0.0249265,0.0121686,0.0635675,0.0193988,0.00369417,0.0147642,0.0378703,0.0117067,0.0107129,0.0509713,0.01348,0.0111707,0.00468555,0.0235284,0.00352923,0.000520442,0.00568599,0.00405436,0.0268548,0.0138264,0,0.0141522,0,0,0,0.036061,0
782,0.0169626,0.00322867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05978,0.011658,0,0,0,0.0498421,0,0.0301502,0.0245779,0.0745607,0.0276641,0,0.0203239,0.0359728,0.00876463,0.0197324,0.0129913,0.02074,0.0249003,0.0193884,0.0230244,0.0188266,0.0141462,0.0668283,0.0533378,0.0151287,0.0078729,0.00872258,0.0162228,0,0.0176742,0.0203178,0,0,0.00398874,0,0.0251551,0.0120536,0.0632389,0.0187381,0.00367169,0.0148454,0.0380266,0.0114506,0.0103807,0.051213,0.0134096,0.0113658,0.00522295,0.0232735,0.00334981,0.000863443,0.00573151,0.00392305,0.0273524,0.0138409,0.0121174,0.0142239,0,0,0,0.0367288,0
783,0.0164798,0.0031939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505762,0.0117768,0,0,0,0.0488906,0,0.0300255,0.0240436,0.0747362,0.0203091,0,0.0236736,0.0357543,0.00854077,0.0207259,0.0151938,0.0253193,0.026736,0.0179361,0.0203127,0.0179245,0.00918392,0.054303,0.0528309,0.0149728,0.00752423,0.00871185,0.0161232,0,0.0183012,0.0200311,0,0,0.00359397,0,0.0252754,0.0116834,0.0633197,0.0185289,0.00357884,0.0152716,0.0381812,0.0113112,0.0103536,0.0511135,0.0137652,0.0118046,0.00547196,0.0232075,0.00321267,0.000994119,0.00544738,0.00352381,0.0279731,0.0138196,0,0.0138407,0,0,0,0.035839,0
784,0.0163309,0.00191614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977726,0.012916,0,0,0,0.0475594,0,0.0295334,0.023848,0.0766182,0.074925,0,0.031741,0.0312806,0.00807022,0.0221093,0.0212035,0.0335284,0.0303359,0.0239113,0.0388653,0.0438641,0.0211881,0.0928756,0.0523157,0.0153091,0.00820162,0.00784667,0.0168839,0,0.0169188,0.020378,0,0,0.00569252,0,0.0243574,0.0131397,0.0633044,0.0176004,0.00207401,0.0149782,0.0360196,0.0136093,0.0104733,0.0509047,0.0134284,0.011716,0.00561349,0.0231589,0.00275426,0.00133886,0.0051568,0.00441306,0.0288008,0.0144769,0.00973463,0.0134311,0,0,0,0.0363591,0
785,0.0157678,0.00242192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739496,0.0127826,0,0,0,0.0476244,0,0.0299079,0.0235239,0.0756539,0.0429765,0,0.0275223,0.03275,0.00809213,0.0202954,0.0175771,0,0.0284511,0.0192531,0.0292289,0.0292385,0.0103872,0.0720467,0.0518997,0.0151262,0.00759419,0.0086705,0.0164309,0,0.0169356,0.0197382,0,0,0.00403616,0,0.0250848,0.0121879,0.0632754,0.016878,0.00262786,0.0154553,0.0361889,0.0122255,0.0109163,0.0510192,0.0137869,0.0125334,0.00648785,0.0229648,0.00268449,0.00254168,0.0057041,0.00348038,0.0293164,0.0142039,0.0108291,0.0128265,0,0,0,0.034792,0
786,0.0198239,0.00566892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517142,0.0163967,0,0,0,0.0440841,0,0.0272759,0.024139,0,0.0365832,0,0.0333329,0.0322313,0.00923795,0.0333299,0.0288577,0.0308598,0.0222316,0.0287435,0.0297275,0.0285919,0.0221244,0.0543757,0.0518744,0.0165118,0.0109269,0.00555563,0.0194857,0,0.0130525,0.0247237,0,0,0.0112429,0,0.0221345,0.0173172,0.0622541,0.0141761,0.00589487,0.0131983,0.0345107,0.0186901,0.00858041,0.0516864,0.0115574,0.0105832,0.00638677,0.0225934,0.00267968,0.00291741,0.00539118,0.0078409,0.0314482,0.0166775,0.00710983,0.0170643,0,0,0,0.0450404,0
787,0.0155701,0.00306275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676665,0.0130515,0,0,0,0.0469591,0,0.0296155,0.0231027,0.0755656,0.0367271,0,0.0253497,0.0333492,0.00810342,0.0197605,0.0161637,0.0277602,0.0275359,0.0191243,0.0275832,0.0267532,0.00940339,0.0667544,0.0513951,0.0150223,0.00734478,0.00863151,0.0164092,0,0.0165696,0.0197922,0,0,0.00363694,0,0.0253804,0.0121431,0.0630756,0.0156551,0.00263302,0.0160566,0.0366551,0.0117687,0.0112802,0.0511832,0.0142337,0.0130805,0.00748064,0.0224832,0.0028144,0.00372396,0.00529355,0.00293738,0.0307895,0.0143285,0.0112932,0.0126537,0,0,0,0.0350134,0
788,0.0154636,0.00300933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731424,0.0134768,0,0,0,0.0464364,0,0.0294977,0.0228724,0.0757832,0.0431423,0,0.0261983,0.0329147,0.00806988,0.0196409,0.0169139,0.0284018,0.027962,0.0196141,0.0297063,0.0295713,0.0108423,0.0713599,0.0511416,0.0150453,0.0073211,0.00837308,0.0163576,0,0.0166088,0.0198675,0,0,0.00396791,0,0.0252282,0.0124598,0.0630039,0.014753,0.00244701,0.016267,0.03639,0.0120504,0.011719,0.0512062,0.0143155,0.0131637,0.00797881,0.0222369,0.00288807,0.00435819,0.00528431,0.00307245,0.0310515,0.0145022,0.0110137,0.0125473,0,0,0,0.0344945,0
789,0.0152335,0.00292444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077755,0.0140127,0,0,0,0.0459799,0,0.0294023,0.0227342,0.0761004,0.0488754,0,0.027363,0.0323944,0.00794376,0.0198553,0.0181147,0,0.0283126,0.019931,0.0313718,0.0318678,0.0121606,0.0751871,0.0509869,0.0149718,0.00729574,0.00831604,0.0164108,0,0.0156166,0.0197619,0,0,0.00430098,0,0.0251166,0.0128222,0.0629793,0.0137155,0.00231616,0.0165346,0.0358632,0.0123507,0.0118221,0.0511456,0.0144169,0.0133694,0.00852964,0.0219836,0.00304839,0.00509664,0.00545056,0.00324822,0.0312539,0.014718,0.0106684,0.0122773,0,0,0,0.0345164,0
790,0.0149926,0.00335625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721258,0.0143596,0,0,0,0.0457741,0,0.0292683,0.0225773,0.0760458,0.0416033,0,0.0257749,0.0326063,0.00801003,0.0195304,0.017006,0.0278679,0.0273434,0.0192369,0.0294453,0.0287628,0.0102033,0.0705546,0.0509639,0.014825,0.00708218,0.00835621,0.0162556,0,0.0157258,0.0195116,0,0,0.00431705,0,0.0251916,0.0129358,0.062834,0.0127502,0.00252917,0.0169276,0.0357891,0.0120063,0.0118858,0.05116,0.0145955,0.0135432,0.00909416,0.0216636,0.00339724,0.00582487,0.0054832,0.00333023,0.0311699,0.0146898,0.0110466,0.0120428,0,0,0,0.0337937,0
791,0.0150391,0.00357829,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726909,0.0148434,0,0,0,0.0457986,0,0.029072,0.0224362,0.0761388,0.0424617,0,0.0257045,0.0329168,0.00817609,0.0194392,0.0171673,0.0277451,0.0273525,0.0193835,0.0297951,0.0292168,0.010469,0.070966,0.0508612,0.0147574,0.00702185,0.00804627,0.0162932,0,0.0168372,0.0196104,0,0,0.00462075,0,0.0251382,0.0131556,0.0626679,0.0117062,0.00259974,0.017299,0.035858,0.0119945,0.0118982,0.0511668,0.0147088,0.0135404,0.0096157,0.0213836,0.00377499,0.00648149,0.00535377,0.00353552,0.0311402,0.0146352,0.0112511,0.0121669,0,0,0,0.0333708,0
792,0.014337,0.00526415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065852,0.0146903,0,0,0,0.0461533,0,0.0291052,0.0219036,0.0749633,0.0371671,0,0.0346942,0.0349126,0.00887358,0.0230168,0.0255661,0.0363643,0,0.00923852,0.0212162,0.0201956,0.00370296,0.064437,0.0505277,0.01458,0.00607563,0.00913558,0.0156999,0,0.0158085,0.0185518,0,0,0.0033382,0,0.0258834,0.0122513,0.0624858,0.00932871,0.00423785,0.0175781,0.03478,0.0101641,0.0121604,0.0513912,0.0147203,0.0141386,0.0109893,0.020829,0.00474979,0.00846101,0.00706146,0.0029658,0.0308001,0.0142089,0.0128308,0.011311,0,0,0,0.0329698,0
793,0.011769,0.00770056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625877,0.0150729,0,0,0,0.054686,0,0.0254982,0.0223227,0.0720589,0.0331435,0,0.0144586,0.0348106,0.00958865,0.0152831,0.0105567,0.0153878,0,0.0153392,0.0231656,0.0154942,0.0164896,0.0748188,0.0475947,0.0200152,0.00425824,0.00984425,0.0159334,0,0.0138337,0.0159746,0,0,0.012901,0,0.0230068,0.00652421,0.0617846,0.00818644,0.00579007,0.0179749,0.0332178,0.00874264,0.0124994,0.0521895,0.0149722,0.0146074,0.0122948,0.0196059,0.00610881,0.0100562,0.00793992,0.00831758,0.0282422,0.00892051,0.0152265,0.0092002,0,0,0,0.0297346,0
794,0.0141187,0.00380993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752624,0.0158808,0,0,0,0.0454605,0,0.0287508,0.0215979,0.0755477,0.0478562,0,0.0256114,0.0317546,0.00825389,0.0195931,0.0180979,0.0273787,0.0281313,0.0205256,0.0317027,0.0317096,0.0123578,0.07255,0.0503103,0.0145939,0.00671469,0.00812272,0.0165012,0,0.0148307,0.0189558,0,0,0.00546141,0,0.0250433,0.0134857,0.0625441,0.00811416,0.00259707,0.0174911,0.0343427,0.0120725,0.0120253,0.0509477,0.0148671,0.0135497,0.011219,0.0206813,0.00520715,0.0087399,0.00575837,0.00418198,0.0308832,0.0144787,0.0111916,0.0113141,0,0,0,0.0320485,0
795,0.0148065,0.00382337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10425,0.0165455,0,0,0,0.0476909,0,0.028822,0.0232133,0.0754108,0.0799787,0,0.019389,0.0328361,0.00865171,0.0183278,0.0154517,0.0196215,0.0246324,0.0387126,0.0521046,0.0553571,0,0.0998052,0,0.0147986,0.00856264,0.00791791,0.0166142,0,0.0146738,0.0197077,0,0,0.00593873,0,0.0249148,0.0136625,0.0625614,0.00716833,0.00270397,0.0173851,0.0344437,0.012349,0.0119196,0.0508038,0.0147919,0.0132907,0.0116291,0.0205642,0.00570752,0.00936536,0.00563958,0.00443139,0.031158,0.0143988,0.0112767,0.0119571,0,0,0,0.0327468,0
796,0.0139667,0.00569484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678395,0.0159671,0,0,0,0.0460938,0,0.0288814,0.0213581,0.0744664,0.0447287,0,0.0353462,0.0348581,0.00908295,0.0241288,0.0273039,0.0368545,0,0.00918259,0.022393,0.0226223,0.00564863,0.0648804,0.0507401,0.0143631,0.00616336,0.00864784,0.0157921,0,0.015099,0.018607,0,0,0.00453842,0,0.02571,0.012571,0.0624172,0.00615409,0.00408574,0.017541,0.0339214,0.0101872,0.0120152,0.0510088,0.0147754,0.0133821,0.0125136,0.0200696,0.00660864,0.0105841,0.00648461,0.0037481,0.0312147,0.0137616,0.0132733,0.0112992,0,0,0,0.0324696,0
797,0.0141175,0.00422706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795011,0.0166769,0,0,0,0.0453428,0,0.0283543,0.0211998,0.0756547,0.0542523,0,0.0258426,0.0324885,0.0085636,0.0195735,0.0194696,0.0273808,0.028755,0.0215663,0.0338058,0.0344316,0.0143349,0.0756776,0.0504701,0.0145009,0.00621147,0.00731747,0.0163751,0,0.0163607,0.0194256,0,0,0.00619951,0,0.0247705,0.0135796,0.0624989,0.0064873,0.00265995,0.0174148,0.0338654,0.011986,0.0115408,0.050676,0.0146265,0.0123246,0.0120449,0.0203116,0.00665117,0.00991128,0.00480559,0.0045663,0.0312427,0.0139067,0,0.0117279,0,0,0,0.0324459,0
798,0.0141519,0.0042686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797341,0.0169292,0,0,0,0.0451525,0,0.0281866,0.0210895,0.0757808,0.0551853,0,0.025783,0.032542,0.00852912,0,0.019739,0.0273853,0.0284883,0.0217723,0.0340148,0.0348633,0.0145996,0.0755344,0.050383,0.0144878,0.006043,0.0069481,0.0164748,0,0.0162815,0.0196635,0,0,0.00660184,0,0.0245754,0.0137298,0.0624694,0.0064184,0.00246784,0.0171725,0.0337805,0.0121894,0.0112575,0.0506363,0.0144004,0.0117525,0.0121895,0.0202848,0.00710652,0.0101672,0.0045811,0.0048858,0.030464,0.0138167,0,0.011805,0,0,0,0.0325095,0
799,0.0132122,0.00418882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789629,0.0169673,0,0,0,0.0449687,0,0.0281244,0.0207799,0.0756701,0.0548721,0,0.0255295,0.0307077,0.00859392,0.0197712,0.0198817,0.0271269,0.028523,0.0218876,0.0341039,0.0348064,0.0145738,0.0749416,0.0501242,0.0144502,0.00557365,0.00766732,0.0165343,0,0.0148913,0.0187621,0,0,0.00680534,0,0.0248387,0.0138139,0.0624918,0.00627782,0.00255271,0.0167843,0.0321858,0.0119636,0.0111073,0.0506904,0.0140398,0.011542,0.0126785,0.020478,0.0077726,0.0111053,0.00550478,0.00509296,0.0298179,0.0137377,0.0117767,0.0105604,0,0,0,0.0311517,0
800,0.0127332,0.00535008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574373,0.0168097,0,0,0,0.0455099,0,0.0281995,0.0203559,0.0747189,0.024679,0,0.0206377,0.0324131,0.00910634,0.0182806,0.0164701,0.022836,0.0264771,0.018379,0.0256408,0.0218804,0.00677365,0.0580965,0.0499788,0.0144144,0.00471147,0.00806148,0.0165778,0,0.013824,0.0182742,0,0,0.00611942,0,0.0253646,0.0131401,0.0626476,0.00693487,0.0033251,0.0169944,0.0325114,0.0109203,0.0113157,0.0509177,0.0140106,0.0114865,0.0129958,0.0207562,0.00839818,0.0117461,0.00627427,0.00465053,0.0298003,0.0133109,0,0.0101859,0,0,0,0.0309553,0
801,0.0125373,0.00434446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785723,0.0176081,0,0,0,0.0447435,0,0.027774,0.020053,0.0753873,0.0551116,0,0.0251619,0.0301907,0.00868015,0.0199895,0.0203964,0.0267303,0.028516,0.0224123,0.0347642,0.0350315,0.0148673,0.0748629,0.0496531,0.0146732,0.00473491,0.00699343,0.0171128,0,0.0129472,0.0183408,0,0,0.00730779,0,0.0249568,0.0137931,0.062342,0.00772948,0.00256739,0.0165058,0.0315186,0.0119669,0.0103016,0.0512187,0.013145,0.010156,0.0124741,0.0211332,0.00867442,0.0114453,0.00548915,0.00502646,0.0303649,0.0133961,0.0118036,0.00976322,0,0,0,0.0306597,0
802,0.0126797,0.00428166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844388,0.018379,0,0,0,0.0445077,0,0.0273773,0.0198093,0.0756715,0.0632306,0,0.0262626,0.0307664,0.00874001,0.0209499,0.0217245,0.0278519,0.029179,0.0239416,0.0373719,0.0387927,0.0178867,0.0800504,0.0494012,0.0148929,0.00463911,0.00616807,0.0172213,0,0.0134416,0.018708,0,0,0.00784562,0,0.0246589,0.0140291,0.0621798,0.00847968,0.00213135,0.0157367,0.0317156,0.0123845,0.00952853,0.0516276,0.0123779,0.00912015,0.0119434,0.0213948,0.00886008,0.0110829,0.00505379,0.00514952,0.0308063,0.0133973,0.0116522,0.00992276,0,0,0,0,0
803,0.0109306,0.0039263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790881,0.0188247,0,0,0,0.044967,0,0.0271692,0.0193674,0.0755326,0.0547546,0,0.0251568,0.0275263,0.00946077,0.0206124,0.0214071,0.0267653,0.0284783,0.0230218,0.0354733,0.035134,0.0150418,0.0753273,0.0491926,0.0150025,0.00402226,0.0066736,0.0168718,0,0.011919,0.0166812,0,0,0.00769551,0,0.0248489,0.0138312,0.0622494,0.00957385,0.00220924,0.0147694,0.0285814,0.0118056,0.00881696,0.0521129,0.0115022,0.00845019,0.0117521,0.0216227,0.0092061,0.0112715,0.00539538,0.00484617,0.0309126,0.0132777,0.0106818,0.0075432,0,0,0,0.0280927,0
804,0.0111227,0.00229518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11953,0.0203228,0,0,0,0.0441013,0,0.0264104,0.0187274,0.0777731,0.113505,0,0.0313833,0.0246262,0.00907703,0.0255701,0.0259515,0.0337032,0.0326896,0.0318883,0.0505749,0.0612893,0.0358005,0.11481,0.0487377,0.01542,0.00458724,0.00477452,0.0178139,0,0.0132475,0.0171512,0,0,0.00978043,0,0.0241681,0.0152788,0.0618361,0.00993292,0.00224758,0.0134263,0.0280748,0.0134394,0.00720166,0.0528112,0.0102845,0.00650592,0.0106955,0.0219895,0.00929597,0.010119,0.00279499,0.00586631,0.0317527,0.0137427,0.00883649,0.00766217,0,0,0,0.0284927,0
805,0.0103227,0.00429213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802494,0.0211193,0,0,0,0.0405883,0,0.0247866,0.0143608,0.0749778,0.0564045,0,0.0250053,0.0254897,0.0102015,0.0207555,0.0221116,0.0265219,0.0288083,0.0236191,0.0359862,0.036118,0.015887,0.0765159,0.0406312,0.0169521,0.00534736,0.00556133,0.0174171,0,0.0120097,0.0157199,0,0,0.00851527,0,0.0246936,0.0142908,0.0617259,0.0116792,0.00265174,0.0127972,0.0267598,0.0115246,0.00697958,0.053936,0.00940669,0.00635107,0.0110159,0.0216253,0.00979848,0.0107394,0.00302346,0.00495736,0.0315516,0.013343,0.0101428,0.00587784,0,0,0,0.0257068,0
806,0.00959143,0.00601572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428662,0.0211419,0,0,0,0.0410718,0,0.0247514,0.0138537,0.0734945,0.0156901,0,0.0174562,0.0271606,0.011353,0.0185745,0.0165166,0.0205026,0.0254677,0.017147,0.0181216,0.016356,0.0144376,0.0507683,0.0388315,0.017092,0.00651551,0.00548609,0.0167439,0,0.0125252,0.0143325,0,0,0.00691851,0,0.0251804,0.0129502,0.0625316,0.0125907,0.00425089,0.0124674,0.0263938,0.00954182,0.00758638,0.0547857,0.00900248,0.00684553,0.0112396,0.0217407,0.0101557,0.011297,0.00333379,0.00406252,0.0313203,0.0127869,0.0117145,0.00515782,0,0,0,0.0238359,0
807,0.0099122,0.004465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862326,0.0226679,0,0,0,0.039156,0,0.0239833,0.012773,0.0747886,0.0692113,0,0.0249518,0.0240523,0.0105752,0.0215877,0.0221625,0.0266657,0.0290427,0.0258553,0.039,0.0417307,0.02046,0.0820903,0.0389223,0.017404,0.00716742,0.00507638,0.0175722,0,0.012097,0.0150524,0,0,0.00885148,0,0.0242719,0.0144227,0.0617054,0.0125272,0.00298306,0.010442,0.0257864,0.0112769,0.00526522,0.056007,0.00719119,0.00422627,0.00978139,0.0221593,0.0101049,0.00961971,0.00218568,0.00511108,0.0317263,0.013423,0.00952143,0.00550093,0,0,0,0.0248722,0
808,0.0101436,0.00512102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757616,0.0231917,0,0,0,0.0390571,0,0.0237847,0.0127187,0.073378,0.0509795,0,0.0244889,0.0240394,0.010893,0.0204736,0.0227472,0.0251703,0.0278432,0.022005,0.0341781,0.0329028,0.0135126,0.0728011,0.0393469,0.0175226,0.00713902,0.00589654,0.0175021,0,0.0123864,0.0150082,0,0,0.00833108,0,0.0243099,0.0139874,0.062632,0.0127942,0,0.00859154,0.0250051,0.0105461,0.00460723,0.0566594,0.00584808,0.00364929,0.00928484,0.02331,0.0102521,0.00942661,0.00437761,0.00488052,0.0313104,0.0132658,0.0101742,0.00572711,0,0,0,0.0246633,0
