Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,LASI,LILC,LGTR,
425,0,0.00750986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217837,0.00662637,0.0180781,0,0,0.0281918,0,0.0352745,0.0166885,0.0278256,0.0134371,0,0.0100301,0.0138643,0.0086176,0.014558,0.030588,0.0106742,0.00784804,0.00683367,0.0136597,0.0219648,0.0280455,0.00697243,0.0118133,0.0325649,0.0140303,0.0231596,0.0111761,0.00649718,0,0,0.0075023,0,0.0298911,0.0106738,0.0729377,0.0167354,0.00982619,0.0226036,0.0222892,0.00992626,0,0.0463609,0.0219906,0.0177962,0.0249531,0.0292873,0.0211705,0.0247196,0.0301507,0.00984346,0.0228981,0.0110858,0.012572,0.00429842,0,0,0,0.0160611,0.0552528,0.0661517,0
426,0,0.00750677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218418,0.00662731,0.0179513,0,0,0.0283616,0,0.0353368,0.0166887,0.0277412,0.013309,0,0.00993953,0.0138284,0.00866629,0.0144852,0.0306421,0.0107795,0.00782691,0.00685204,0.0137444,0.0220656,0.0281259,0.0069441,0.0117856,0.0325608,0.0140598,0.0232371,0.0110679,0.00640324,0,0,0.00758051,0,0.0299593,0.0106837,0.0729988,0.0168636,0.00983704,0.022545,0.0221962,0.00990968,0,0.0463641,0.0219329,0.0176573,0.0248999,0.0293002,0.0211407,0.0246199,0.0301653,0.00992024,0.0228388,0.0110416,0.0125317,0.00424115,0,0,0,0.0159863,0.0552727,0.066184,0
427,0,0.00747651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218479,0.00659901,0.0178846,0,0,0.0285871,0,0.0353793,0.0166599,0.0276356,0.0131187,0,0.00989075,0.0136667,0.00862655,0.0143362,0.0307522,0.010608,0.00783411,0.00693203,0.0138411,0.0220955,0.0281447,0.00692101,0.011738,0.0325679,0.0141318,0.0233076,0.0109825,0.00632864,0,0,0.0077255,0,0.0300436,0.0106488,0.073044,0.0169841,0.00985647,0.0224902,0.0220324,0.00990938,0,0.0463693,0.0218916,0.0175366,0.0248608,0.0292762,0.0211285,0.0245138,0.0301871,0.0099368,0.0227573,0.0109759,0.0125082,0.00419119,0,0,0,0.0159078,0.0553003,0.066221,0
428,0,0.00742982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217191,0.00654425,0.0178574,0,0,0.0287547,0,0.035381,0.016658,0.0275156,0.0129119,0,0.00985038,0.0133367,0.00851658,0.0141349,0.0309158,0.0104666,0.00783963,0.00705393,0.0139553,0.0219447,0.0282053,0.00690707,0.0116911,0.0325795,0.0140764,0.0233741,0.0109299,0.00626026,0,0,0.00783602,0,0.0299647,0.0107359,0.0730867,0.0170601,0.00986143,0.0224231,0.0218008,0.00993322,0,0.0463646,0.0218644,0.0173984,0.024809,0.0292601,0.0211184,0.0243948,0.0302548,0.00995418,0.0228066,0.0110574,0.0124681,0.00411918,0,0,0,0.0158423,0.0553317,0.0662601,0
429,0,0.00738008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216016,0.00652113,0.0178229,0,0,0.0288512,0,0.0353668,0.0166987,0.0273605,0.0127187,0,0.0098647,0.0130755,0.00832984,0.0139235,0.0309376,0.0104285,0.00787748,0.00716388,0.014006,0.0218574,0.0283143,0.00690548,0.0116577,0.0325827,0.0140368,0.0233952,0.0108649,0.00608986,0,0,0.00789415,0,0.029912,0.0108216,0.0731209,0.0171019,0.00986828,0.022357,0.0215818,0.00996878,0,0.0463477,0.0217884,0.0172404,0.0247458,0.0292401,0.0211066,0.0242863,0.030274,0.0100709,0.0228403,0.0111413,0.0123792,0.0040435,0,0,0,0.0157876,0.0553533,0.0663021,0
430,0,0.00733367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213219,0.00650423,0.0178156,0,0,0.0289091,0,0.0353793,0.0167399,0.0270897,0.0125138,0.0152071,0.00990642,0.0128113,0.00812948,0.0136691,0.0309141,0.0102401,0.00790862,0.00717505,0.0140599,0.0216152,0.0284855,0.00690068,0.0116516,0.0323979,0.0140351,0.0233233,0.0108131,0.00589063,0,0,0.00796255,0,0.0299532,0.0108315,0.0731602,0.0170878,0.00986528,0.0222757,0.0213466,0.0100041,0,0.0463465,0.0217182,0.0170551,0.0245511,0.029129,0.0210001,0.024092,0.0301649,0.0101411,0.0228277,0.0111918,0.0122671,0.00389268,0,0,0,0.0156697,0.0553058,0.0662937,0
431,0,0.0072717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211298,0.00649207,0.017784,0,0,0.0290652,0,0.0353591,0.016822,0.0267992,0.0120856,0.0150808,0.00991106,0.0125643,0.00792312,0.0133145,0.03094,0.00998916,0.00792714,0.00720606,0.0140954,0.021431,0.0286812,0.00693876,0.0116454,0.0322812,0.0140576,0.0233277,0.0107132,0.00583644,0,0,0.0079922,0,0.0299781,0.0108161,0.073281,0.0172574,0.00988977,0.0221871,0.0211196,0.0100141,0,0.0463338,0.0216457,0.0168445,0.0244023,0.0289161,0.0209652,0.0239071,0.0300289,0.0101191,0.0227381,0.0111336,0.0121355,0.00381402,0,0,0,0.0155802,0.0553569,0.0663312,0
432,0,0.00720335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209435,0.00644595,0.0176352,0,0,0.0292943,0,0.03532,0.0169725,0.0264676,0.0114782,0.01504,0.00995856,0.0127094,0.00760276,0.0127761,0.0311029,0.00985603,0.007891,0.00719817,0.0141455,0.0212948,0.0288321,0.00699195,0.0116914,0.0321581,0.0141072,0.0233936,0.0105222,0.00578048,0,0,0.00800086,0,0.0300267,0.0107905,0.0734861,0.0175026,0.0098838,0.022052,0.0208226,0.0100083,0,0.0463309,0.0215616,0.0165716,0.0241785,0.0287642,0.0208612,0.0236079,0.0299581,0.0102135,0.0226303,0.0110742,0.0120334,0.00369522,0,0,0,0.0154037,0.0553977,0.0663593,0
433,0,0.00647277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216931,0.00669524,0.0175433,0,0,0.028401,0,0.0352608,0.0165631,0.0260068,0.0105038,0.0127655,0.0105989,0.0125244,0.00679585,0.0122318,0.0313682,0.00972048,0.00807036,0.00724593,0.0140603,0.0225628,0.0280453,0.00681871,0.0119111,0.0325814,0.014111,0.0238558,0.00924674,0.00477133,0,0,0.00806748,0,0.030126,0.0106524,0.0738464,0.0181073,0.00983705,0.0219369,0.0187293,0.0101582,0,0.0462717,0.0214778,0.0164838,0.0241592,0.028883,0.0210503,0.0236505,0.0304064,0.0103594,0.0225138,0.0110458,0.0112685,0.00350291,0,0,0,0.0140973,0.0553069,0.0663671,0
434,0,0.00646116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214954,0.00675937,0.017096,0,0,0.0284184,0,0.0351867,0.0165432,0.025035,0.00929747,0.0127849,0.0104927,0.0118624,0.00580458,0.0113598,0.0314775,0.00921899,0.00798881,0.00711772,0.0141323,0.0226378,0.0279685,0.0068769,0.0118775,0.0319433,0.0140697,0.0235306,0.00935711,0.00484825,0,0,0.00812533,0,0.0300946,0.0107339,0.0739282,0.0179793,0.00985218,0.0217946,0.0189177,0.0102183,0,0.0462872,0.0213729,0.0162029,0.0237867,0.0288331,0.0207946,0.0231517,0.0298916,0.0104576,0.0224589,0.01111,0.0113168,0.00343335,0,0,0,0.0143598,0.0554401,0.0662076,0
435,0,0.00632709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210083,0.00680816,0.0167969,0,0,0.0285716,0,0.0350473,0.0164826,0.0243999,0.00818332,0,0.0104382,0.0115153,0.00518731,0.0101654,0.0315316,0.00907701,0.00800715,0.0070153,0.0142157,0.022397,0.0279723,0.00697856,0.011788,0.0311981,0.0139858,0.0224752,0.00957151,0.00493679,0,0,0.00802657,0,0.0301169,0.0106638,0.0735901,0.016856,0.0100641,0.0217997,0.0188709,0.0102174,0,0.046316,0.021255,0.0164169,0.0238407,0.0286556,0.0204465,0.0232387,0.029098,0.0104007,0.0224276,0.0110841,0.0111831,0.00335115,0,0,0,0.0146066,0.0556014,0.0660283,0
436,0,0.00611793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194676,0.00682226,0.01628,0,0,0.0287846,0,0.0349015,0.0165186,0.0235986,0.00741023,0.0123433,0.0104837,0.0112991,0.00469046,0.00900803,0.0316534,0.00894495,0.00783542,0.006859,0.0144121,0.0208359,0.0280299,0.00709915,0.0117136,0.0300892,0.0140188,0.0205046,0.0100796,0.00501874,0,0,0.00805878,0,0.030136,0.0105952,0.072588,0.0147535,0.0104912,0.0219324,0.0185585,0.0101618,0,0.0464413,0.0211345,0.0170691,0.0240996,0.0284176,0.0198497,0.023769,0.0279679,0.0103882,0.0223228,0.0109812,0.0109528,0.00323487,0,0,0,0.0147223,0.055532,0.065988,0
437,0,0.00614007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182807,0.00674357,0.0158778,0,0,0.0292608,0,0.0347998,0.0167435,0.023115,0.00672077,0.0124081,0.010338,0.0111929,0.00445368,0.0080072,0.0319452,0.00902779,0.00775354,0.00677087,0.0145957,0.0193391,0.0283687,0.00727758,0.0116245,0.029364,0.0141166,0.0194346,0.0103375,0.00515143,0,0,0.00792691,0,0.0300747,0.0104709,0.0721852,0.0136436,0.0107129,0.0219744,0.0185486,0.0100182,0,0.0465699,0.0210256,0.0172997,0.0241957,0.0282997,0.0194346,0.0239047,0.0272726,0.010306,0.0221782,0.0107694,0.0109057,0.00312352,0,0,0,0.0148839,0.0556015,0.0659383,0
438,0,0.00610565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174266,0.00672727,0.0155176,0,0,0.0293366,0,0.034718,0.0168259,0.0225085,0.00577031,0.012113,0.0101758,0.010941,0.00440567,0.00695457,0.0322978,0.00893086,0.00768045,0.00663205,0.014776,0.0182859,0.0284652,0.00738142,0.0115984,0.0288983,0.0141672,0.0190006,0.0101891,0.00506957,0,0,0.0078288,0,0.0299723,0.0103725,0.0721806,0.0131883,0.010798,0.0219214,0.0182619,0.00998148,0,0.0466865,0.0209562,0.0171899,0.0240814,0.0282218,0.0192007,0.0237349,0.0268427,0.0102834,0.0220362,0.0106277,0.0108252,0.00310155,0,0,0,0.0147756,0.055637,0.0658038,0
439,0,0.00610017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165993,0.006683,0.0150933,0,0,0.0294082,0,0.0346358,0.016906,0.0220327,0.0049532,0.012019,0.00994584,0.0106197,0.00497249,0.00594814,0.0327267,0.00886901,0.0076224,0.00647895,0.0149394,0.0174319,0.0284554,0.00751008,0.0115687,0.0284636,0.0141762,0.018636,0.00997493,0.00468171,0,0,0.00777863,0,0.0298053,0.0102811,0.0722273,0.0129114,0.010887,0.0218179,0.0178767,0.0100233,0,0.046739,0.0208838,0.0169907,0.0238681,0.028016,0.018957,0.0234265,0.0264939,0.0102575,0.0220155,0.010589,0.010764,0.00309219,0,0,0,0.0146555,0.0556688,0.0656608,0
440,0,0.00605245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156315,0.0066303,0.0145019,0,0,0.0294128,0,0.0345299,0.0169784,0.0214162,0.00415103,0.0122081,0.00982314,0.0102189,0.00524834,0.0049649,0.0331487,0.00875427,0.00747853,0.00634277,0.0151149,0.0166424,0.0285596,0.00764121,0.0115411,0.0281335,0.0141673,0.0183762,0.00963715,0.00430368,0,0,0.00783817,0,0.0296173,0.0102715,0.0721419,0.0128052,0.0109235,0.0216235,0.0173983,0.0101397,0.0149153,0.0468937,0.0207341,0.0166733,0.023645,0.0277953,0.018787,0.0230369,0.0262465,0.0102831,0.0220493,0.0105883,0.0106545,0.00309386,0,0,0,0.0144942,0.0557428,0.0655473,0
441,0,0.00594183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014643,0.00659704,0.0139909,0,0,0.0294461,0,0.0343962,0.0171142,0.0208187,0.00346089,0.0120757,0.00987685,0.00984086,0.00532586,0.00403743,0.0335441,0.00858634,0.00732423,0.00619245,0.0153129,0.0159053,0.0287888,0.00779972,0.0115116,0.0278613,0.0142135,0.0180758,0.00931127,0.00434978,0,0,0.00792796,0,0.0294914,0.0103116,0.0721373,0.0125782,0.0110456,0.0215137,0.0168151,0.0102739,0.0145471,0.0469408,0.0206315,0.0164842,0.0235248,0.0276799,0.0185513,0.0227868,0.0260065,0.0104014,0.0219468,0.0105523,0.0104644,0.00315807,0,0,0,0.0142757,0.0558239,0.0654269,0
442,0,0.00575438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138483,0.00660095,0.0135685,0,0,0.0298186,0,0.034296,0.0172488,0.0201257,0.00326694,0.0115153,0.0100476,0.00959811,0.00547649,0.00322583,0.0340085,0.00842805,0.00712467,0.00602863,0.0154847,0.0153161,0.0289955,0.00796931,0.0114456,0.0277345,0.0143324,0.0179095,0.00892702,0.00429831,0,0,0.00801243,0,0.02944,0.0102778,0.0721704,0.0123839,0.0112088,0.0214592,0.0161795,0.0102772,0.014125,0.0469625,0.0206203,0.0163623,0.0234162,0.027497,0.0183874,0.0225665,0.0259015,0.0105299,0.0216662,0.0104093,0.0102292,0.00326628,0,0,0,0.0139967,0.0559037,0.0651897,0
443,0,0.00543567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131738,0.00672409,0.0130648,0,0,0.0300485,0,0.0341743,0.0172329,0.0191924,0.00312256,0.0106756,0.0102451,0.00937662,0.00605494,0.00259256,0.0345138,0.00813212,0.00696663,0.00577926,0.0156362,0.0149193,0.0290411,0.00809475,0.0113745,0.02779,0.0144663,0.0178674,0.0084342,0.00395811,0,0,0.00813519,0,0.0293005,0.0102175,0.0722101,0.0123013,0.0114007,0.0214003,0.0153187,0.0102881,0.013707,0.0470094,0.0205966,0.0162974,0.0232956,0.027271,0.0182733,0.0224653,0.0260125,0.0106841,0.0213544,0.0102838,0.00987259,0.00342991,0,0,0,0.0135853,0.055919,0.0648865,0
444,0,0.00491375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147035,0.00689466,0.0122812,0,0,0.030152,0,0.0339993,0.0171293,0.017443,0.0031578,0.00958995,0.0104944,0.0086878,0.00706207,0.0015926,0.0350911,0.00676167,0.00724376,0.00556645,0.016099,0.017737,0.0289127,0.00820597,0.0113062,0.0282376,0.0146066,0.017932,0.00763707,0.00341997,0,0,0.00819371,0,0.0290214,0.0102264,0.0722922,0.0124672,0.0114965,0.0213244,0.0140291,0.0105463,0.0133392,0.0470703,0.0205404,0.0163632,0.0232712,0.0272542,0.0181845,0.0225235,0.0264951,0.0108397,0.0211246,0.0101467,0.00922908,0.00372725,0,0,0,0.013009,0.0560074,0.064707,0
445,0,0.00442671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166896,0.00693509,0.0113828,0,0,0.030322,0,0.0337936,0.0170669,0.0159832,0.00644392,0.00876014,0.0107507,0.00883535,0.00968874,0.00396362,0.0357162,0.00592784,0.00816322,0.0053804,0.0166355,0.0208889,0.028793,0.00836991,0.0112014,0.0288493,0.0147331,0.0180048,0.00688961,0.0031374,0,0,0.00822916,0,0.028639,0.01026,0.0723858,0.0126009,0.0116838,0.0213199,0.0127399,0.010824,0.0130448,0.047088,0.0205397,0.0165357,0.0233037,0.0271966,0.0181167,0.0226407,0.0271289,0.0109643,0.0210143,0.0100405,0.00856322,0.00410864,0,0,0,0.0124281,0.0561622,0.0644902,0
446,0,0.00404815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163352,0.0068865,0.010707,0,0,0.03044,0,0.0335915,0.0170305,0.0154959,0.00800615,0.00812074,0.0109799,0.00934109,0.0111724,0.00547192,0.0363686,0.0058653,0.00834061,0.00521748,0.0169452,0.020848,0.028665,0.00852741,0.0111608,0.0294274,0.0148801,0.0180971,0.00630281,0.00281436,0,0,0.00838906,0,0.0283209,0.010342,0.0724539,0.0126352,0.0119747,0.0214324,0.0116096,0.0109968,0.0128644,0.0470462,0.0206044,0.0167249,0.0233118,0.0269632,0.0180804,0.0226623,0.0277253,0.0111187,0.0208446,0.00995136,0.00802332,0.00453187,0,0,0,0.0118258,0.0561396,0.0641809,0
447,0,0.00367525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155891,0.00681293,0.0100665,0,0,0.0302082,0,0.0333724,0.017075,0.0152144,0.00935415,0.00763648,0.0112828,0.00981164,0.0124653,0.00691403,0.0371147,0.00586789,0.0082999,0.00514524,0.0173108,0.0202648,0.0286538,0.00868797,0.0111793,0.0300545,0.0150382,0.0182935,0.00576503,0.00275311,0,0,0.00863648,0,0.0280502,0.0104096,0.0724861,0.0128268,0.0122337,0.0216122,0.0105997,0.0110673,0.0128668,0.0470078,0.0206944,0.0170138,0.0234514,0.0267883,0.0181983,0.0228811,0.0283497,0.0113272,0.0206151,0.00984533,0.00755403,0.00503375,0,0,0,0.0112518,0.0561077,0.063877,0
448,0,0.00317929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153109,0.0069345,0.00959284,0,0,0.0301061,0,0.0331755,0.017034,0.0153031,0.0109662,0,0.0116276,0.0104321,0.0140329,0.00841134,0.0378798,0.00614763,0.00843563,0.00516607,0.0176802,0.0203498,0.0285827,0.00884581,0.0111457,0.0310319,0.0152166,0.0187401,0.00517576,0.0024544,0,0,0.00881041,0,0.0276965,0.0104335,0.0725476,0.0134491,0.012588,0.0218458,0.00937909,0.0111908,0.0129984,0.0469529,0.020828,0.0174324,0.0239257,0.0265785,0.0185968,0.0235194,0.0292647,0.0114276,0.0203801,0.00966497,0.00693326,0.00555951,0,0,0,0.0106066,0.0562397,0.0636674,0
449,0,0.00286978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142543,0.0071493,0.0091792,0,0,0.0304747,0,0.0330457,0.0170537,0.0153753,0.0124398,0,0.0117997,0.0111682,0.0154667,0.0100777,0.0387495,0.00644643,0.00842396,0.0051642,0.0181255,0.0195635,0.0286097,0.00895306,0.0112173,0.0316519,0.0153667,0.01897,0.00495635,0.00234517,0,0,0.00907993,0,0.0274309,0.0104457,0.0725391,0.0138819,0.0129091,0.0220166,0.00849332,0.011255,0.013117,0.0469294,0.0209934,0.0176866,0.0241128,0.0266557,0.0186084,0.0237727,0.0298757,0.0116133,0.0201149,0.00953684,0.00648863,0.00607206,0,0,0,0.0100198,0.056197,0.0632929,0
450,0,0.00264439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125469,0.00730034,0.00867587,0,0,0.0308416,0,0.0328746,0.0171781,0.0152922,0.0136457,0,0.0119972,0.0116504,0.01652,0.0116313,0.0396041,0.00665738,0.00821448,0.00527686,0.0187503,0.0179698,0.02875,0.00907551,0.0113918,0.0322717,0.0155624,0.0192109,0.00492468,0.00240342,0,0,0.00946203,0,0.0272234,0.0105919,0.0725377,0.0142436,0.0132222,0.0221528,0.00767237,0.0112822,0.0132795,0.0469223,0.0211765,0.0179317,0.0242275,0.0267921,0.0186804,0.0239475,0.0305738,0.0119509,0.0197723,0.00940747,0.00611631,0.00660456,0,0,0,0.00940105,0.0561113,0.063116,0
451,0,0.00219763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111471,0.00764445,0.0081041,0,0,0.0298677,0,0.0325593,0.0169722,0.0153486,0.0149189,0,0.0125728,0.0119465,0.0175718,0.0132243,0.0405305,0.00692703,0.00799904,0.00536115,0.0192877,0.016484,0.0283304,0.00907936,0.011717,0.0334102,0.0158256,0.0195348,0.00534436,0.00253949,0,0,0.0102926,0,0.0269872,0.0111545,0.0724841,0.0144339,0.0138199,0.0223509,0.00613853,0.0114493,0.0135893,0.0470432,0.0213487,0.0185296,0.0246321,0.0269508,0.0190297,0.0246113,0.0317656,0.012607,0.0191946,0.00941661,0.00528936,0.00763437,0,0,0,0.00783649,0.0558262,0.0628499,0
452,0,0.00223437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00929594,0.00752186,0.00776588,0,0,0.0300461,0,0.0323965,0.0171194,0.0152853,0.0158295,0,0.0125194,0.0123571,0.0183527,0.0146738,0.0413939,0.00720606,0.00773433,0.00552061,0.0199291,0.0143931,0.0285261,0.00920388,0.0117812,0.0338948,0.0159869,0.0199893,0.00550254,0.00251719,0,0,0.0107402,0,0.0266525,0.011291,0.0724724,0.0148368,0.014023,0.0225933,0.00587156,0.0113971,0.0137979,0.0469812,0.0216166,0.0187797,0.0248521,0.0268897,0.0192805,0.0248541,0.0321857,0.0128499,0.0189993,0.00930198,0.00530383,0.00784962,0,0,0,0.00764004,0.0558296,0.0625455,0
453,0,0.00231481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00758562,0.00741751,0.00770179,0,0,0.0308925,0,0.0323448,0.0174025,0.0155257,0.0165944,0,0.0124638,0.0128531,0.0190558,0.0158496,0.0421864,0.00759318,0.00759859,0.00568518,0.0205289,0.0124263,0.0289,0.00935568,0.0117464,0.0342345,0.0160708,0.0205155,0.00557483,0.00244498,0,0,0.0110992,0,0.0263108,0.0113583,0.0724719,0.0153371,0.0141908,0.0227393,0.00582739,0.0113037,0.0139318,0.0468815,0.0218309,0.0188207,0.024773,0.0268918,0.0193607,0.0246646,0.032427,0.0130074,0.0189736,0.0092553,0.00547594,0.00788147,0,0,0,0.00772327,0.0559191,0.0622505,0
454,0,0.00250881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00928001,0.00908717,0.00854862,0,0,0.0311831,0,0.0304709,0.0172911,0.0180887,0.0207206,0,0.0103151,0.0160251,0.0234715,0.0190474,0.0423706,0.0100041,0.0100477,0.00667032,0.0210202,0.0146197,0.0271459,0.010262,0.0118021,0.0210962,0.0157481,0.0126339,0.00452053,0.00326228,0,0,0.0118792,0,0.0261361,0.0138909,0,0.011158,0.0190864,0.0298243,0.0078137,0.0103141,0.0256198,0.040741,0.0314713,0.0256096,0.0146678,0.0317599,0.00973195,0.0110603,0.0193771,0.0132627,0.0208788,0.0112974,0.00192576,0.00362588,0,0,0,0.00579037,0.0534115,0.0619716,0
455,0,0.00229771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00447002,0.00768818,0.00782915,0,0,0.0316717,0,0.0321755,0.0179056,0.0158156,0.0175918,0,0.0127944,0.0130462,0.0194295,0.0175537,0.0436019,0.00832153,0.0074483,0.00571325,0.0213824,0.00853248,0.029164,0.00949486,0.0120602,0.0351509,0.0163627,0.0214916,0.00589454,0.00237455,0,0,0.0124857,0,0.0260756,0.0119617,0.0723781,0.0162758,0.0146829,0.0230184,0.00518709,0.0109798,0.0140647,0.0469102,0.0220993,0.0191585,0.0247473,0.0268586,0.019608,0.0246295,0.0331204,0.0140402,0.0184296,0.00930772,0.00538184,0.00829185,0,0,0,0.00736049,0.0559653,0.0619899,0
456,0,0.00224397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332358,0.00765776,0.0080632,0,0,0.0318601,0,0.0321615,0.0180994,0.016339,0.0181332,0,0.012936,0.0131964,0.0194471,0.0182626,0.0441649,0.00881396,0.00764817,0.00593957,0.0216668,0.00743539,0.0291995,0.00960999,0.0121573,0.0352403,0.0164478,0.0219325,0.00634678,0.00230534,0,0,0.0128709,0,0.0258421,0.0119826,0.072352,0.0167297,0.0148368,0.0231736,0.00515365,0.0107728,0.013983,0.046867,0.0222885,0.0191549,0.0245164,0.0268624,0.0194749,0.0243641,0.0331709,0.0142808,0.0183355,0.00920002,0.00535604,0.00846863,0,0,0,0.00728782,0.0559544,0.0619593,0
457,0,0.00220724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237972,0.00769547,0.00827338,0,0,0.0322183,0,0.0320708,0.0183819,0.0166606,0.0183839,0,0.013061,0.0131399,0.0190829,0.0186306,0.0445764,0.00915364,0.0077885,0.00601823,0.0218974,0.00619829,0.0293642,0.00973118,0.012358,0.0350925,0.0165421,0.0221422,0.00721375,0.00251738,0,0,0.0134791,0,0.0255438,0.012161,0.072299,0.0169456,0.0145664,0.0233552,0.00517764,0.0106795,0.0138657,0.0468304,0.0224729,0.0191523,0.0242427,0.0267756,0.0192725,0.024004,0.0330505,0.0145595,0.0181573,0.00916107,0.00516545,0.0087089,0,0,0,0.00696856,0.0558345,0.0619319,0
458,0,0.00225485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00194265,0.00778373,0.00836462,0,0,0.0327763,0,0.0319266,0.0187128,0.0166205,0.0184356,0,0.0132125,0.0129543,0.0185412,0.0187915,0.0448676,0.00936433,0.0078532,0.00587211,0.0220151,0.00506802,0.029692,0.00980548,0.0125686,0.0352161,0.0167603,0.0226109,0.00787377,0.00279051,0,0,0.0141216,0,0.025281,0.0124016,0.0722467,0.017492,0.0145943,0.0235378,0.00521303,0.0106305,0.01382,0.0468701,0.0226302,0.0192432,0.0241879,0.0268129,0.019335,0.0239091,0.0331191,0.0148424,0.017881,0.00920889,0.00499973,0.00903704,0,0,0,0.00651377,0.0555973,0.0619564,0
459,0,0.00232065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196904,0.00787565,0.00816938,0,0,0.0334112,0,0.0317858,0.0191262,0.0164574,0.0184862,0,0.0134154,0.0127319,0.0181077,0.0189079,0.0450549,0.00943149,0.00781108,0.00552138,0.0219781,0.00422818,0.0301014,0.00987196,0.0128171,0.0353569,0.0170798,0.0230723,0.00824769,0.00287694,0,0,0.0147482,0,0.0250981,0.0126196,0.0721687,0.0180614,0.0147755,0.0237488,0.00526243,0.0105214,0.0138915,0.0469413,0.0227953,0.0194352,0.0242308,0.0269345,0.0194735,0.023879,0.0331967,0.0152745,0.0175448,0.00928222,0.0049695,0.00936405,0,0,0,0.00616595,0.0554154,0.0619863,0
460,0,0.00239454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252025,0.007994,0.00784673,0,0,0.0340735,0,0.0317245,0.0195458,0.0157061,0.0183648,0,0.0136271,0.0123822,0.0175817,0.0187147,0.0450931,0.00929071,0.00764693,0.00500147,0.0217482,0.00319243,0.0304814,0.00995592,0.0131083,0.0353124,0.0173703,0.0233134,0.00850615,0.00298661,0,0,0.0153443,0,0.0249237,0.0127655,0.0720887,0.0184017,0.0149604,0.0239147,0.00526927,0.0104184,0.0140084,0.0469268,0.0229368,0.0197072,0.0242218,0.0269628,0.019505,0.023792,0.0332093,0.0157207,0.0171574,0.00933753,0.0050189,0.00967896,0,0,0,0.00584248,0.0553095,0.0620455,0
461,0,0.00242007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00310042,0.00804257,0.00786981,0,0,0.034669,0,0.0317209,0.0198422,0.0151314,0.0183854,0,0.0137815,0.0122352,0.0172646,0.0185066,0.0450096,0.00918155,0.0076259,0.00465351,0.021531,0.00264788,0.0307679,0.0100498,0.0133448,0.0351119,0.0176443,0.0234555,0.00877877,0.00308339,0,0,0.0158982,0,0.0247394,0.0129389,0.0720057,0.0186712,0.0151514,0.0240367,0.00534147,0.0103079,0.0140634,0.0469205,0.0230492,0.0199455,0.0241607,0.026954,0.0194966,0.023608,0.0330483,0.0161177,0.0167785,0.00940591,0.00511197,0.00991484,0,0,0,0.00558331,0.0551336,0.0621589,0
