Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,LFHD,
825,0.00799663,0.00464271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292091,0.00641983,0.0304291,0,0,0,0.0253888,0.0301794,0.0142026,0.0678608,0.0370827,0.0446342,0.0104439,0.00766402,0.010802,0.00494512,0.0063193,0,0.0369295,0.0190971,0.0172933,0,0,0.0279519,0.029142,0.0165032,0.00511472,0.0792374,0.0187434,0.0235676,0.00970943,0.00877214,0,0,0.0201638,0,0.0173598,0.0117452,0.0678509,0.0516735,0.0143003,0.00734708,0.00985153,0.0140484,0.0159184,0.0571475,0.011862,0.01854,0.0204668,0.031489,0,0.0287889,0.0890854,0.0133234,0.0124581,0.00914381,0.00228268,0.0150291,0,0,0,0,0
826,0.00710335,0.00379491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285217,0.00693472,0.0320616,0,0,0,0.0244824,0.0297029,0.0137584,0.0673855,0.0377633,0.0424253,0.0103957,0.0104732,0.00954219,0.00475311,0.00596566,0,0.0374573,0.0180196,0.0168176,0,0,0.0266163,0.0283647,0.0169253,0.00451007,0.0803226,0.0184323,0.0237422,0.00968265,0.00918277,0,0,0.0199243,0,0.0177028,0.0115618,0.069265,0.0534306,0,0.00629872,0.012952,0.012627,0.0154823,0.0563306,0.0119178,0.0179744,0.0221749,0.0332726,0,0.0309136,0.0903981,0.013093,0.0120294,0.00873223,0.000534715,0.0141301,0,0,0,0,0
827,0,0.00371692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278379,0.0070653,0.0327251,0.0100692,0,0,0.024463,0.0296107,0.0136961,0.0673576,0.0389913,0.0425145,0.0106932,0.0112569,0.00938262,0.00514625,0.00567411,0,0.0373049,0.0169953,0.0162225,0,0,0.0253249,0.0284178,0.0169811,0.00439561,0.0823441,0.0182034,0.022406,0.0265661,0.00962062,0,0,0.0193438,0,0.0178891,0.0112077,0.0692185,0.0526301,0,0.00592367,0.0134476,0.0121082,0.0158924,0.0575231,0.0125289,0.0183116,0.0227998,0.0337704,0,0.0315967,0.092913,0.0127804,0.0116587,0.00844525,0.000910135,0.0141899,0,0,0,0,0
828,0,0.00507503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249817,0.00680941,0.0362983,0,0,0,0.0351475,0.0294613,0.0196614,0.0607476,0.0439937,0.0356951,0.03252,0.0122913,0.0125334,0.0165241,0.0247714,0,0,0.0320847,0.028271,0,0,0.0212456,0,0.018437,0.0065897,0.0840407,0.017207,0.0177599,0.0722318,0.015716,0,0,0.0197192,0,0.0189156,0.0108757,0.0682056,0.0452671,0,0.00686498,0.0152306,0.0108357,0.017993,0.0609935,0.0141878,0.0207035,0.0207458,0.0326879,0,0.0283481,0.094878,0.0137945,0.0106915,0.00784715,0.00432055,0.0192603,0,0,0,0,0
829,0,0.00365695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262471,0.00728251,0.034951,0.0107551,0,0,0.0245416,0.0294428,0.0136502,0.0679375,0.0425365,0.0426616,0.0116776,0.0136091,0.00909674,0.00644327,0.00558554,0,0.0368871,0.0151332,0.0152905,0,0,0.0217202,0.0285187,0.0171182,0.00429779,0.0866363,0.017697,0.0181923,0.101024,0.0106776,0,0,0.0168301,0,0.0183062,0.00910897,0.0684581,0.048677,0,0.00623048,0.0147418,0.0108054,0.016888,0.0605878,0.0145178,0.0190804,0.0239592,0.0347268,0,0.0325382,0.098396,0.0117779,0.0113935,0.00755148,0.00195776,0.0142869,0,0,0,0,0
830,0.00666577,0.00369789,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256144,0.00688724,0.0352977,0.0112653,0,0,0.0258403,0.0295135,0.0143029,0.0675286,0.0426646,0.0422885,0.0118803,0.0135626,0.0092263,0.00596749,0.00610492,0,0.0370743,0.0144101,0.0150807,0,0,0.0200727,0.0296014,0.0173084,0.00458573,0.088461,0.0175705,0.0158226,0.100819,0.0109002,0,0,0.0164221,0,0.0183131,0.00876985,0.0684696,0.0465257,0,0.00679276,0.0147313,0.0107116,0.01792,0.0618592,0.0156789,0.0198513,0.0244803,0.0353319,0,0.0327169,0.100535,0.0116438,0.0114524,0.00739114,0.00216212,0.0143955,0,0,0,0,0
831,0,0.00332678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249575,0.00682367,0.0346286,0,0,0,0.0256275,0.0294418,0.0142006,0.0663667,0.0411734,0.0422049,0.0114745,0.0137215,0.00913805,0.0047509,0.00726501,0,0.0369364,0.0138394,0.0148241,0,0,0.0193146,0.0294027,0.0171954,0.00464326,0.0869422,0.0175634,0.0150258,0,0.0094523,0,0,0.0154515,0,0.0180681,0.00814585,0.0701008,0.0489194,0,0.00604207,0.0170773,0.0107957,0.0179041,0.0609101,0.0154222,0.0194425,0.0267095,0.036395,0,0.0350704,0.0988091,0.0110447,0.0116224,0.00729855,0.00167617,0.0129571,0,0,0,0,0
832,0,0.00391391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249567,0.00641008,0.0343375,0,0,0,0.0262026,0.0299108,0.0146292,0.0661667,0.0404856,0.0453749,0.0109689,0.00967235,0.00964578,0.00509821,0.00774523,0,0.0363134,0.0138718,0.0146046,0,0,0.0196339,0.0297859,0.016775,0.00513217,0.0903499,0.0179448,0.0111565,0,0.00903443,0,0,0.0138029,0,0.0179109,0.00739861,0.0684213,0.0437435,0.0155874,0.00684952,0.0126873,0.0122228,0.0202446,0.0638972,0.0170219,0.0212115,0.0253883,0.0352105,0,0.0330529,0.102238,0.01006,0.0115516,0.0069526,0.000985739,0.0137377,0,0,0,0,0
833,0.00645514,0.00454411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023973,0.00588565,0.0342051,0,0,0,0.0371278,0.0304045,0.0213939,0.0667266,0.039897,0.0469292,0.0111725,0.00909452,0.0125812,0.00600324,0.00852823,0,0.0354405,0.0144971,0.0148209,0,0,0.0183074,0,0.017797,0.00821414,0.0905128,0.0156844,0.00956307,0,0.00774263,0,0,0,0,0.0220528,0.0223392,0.0685083,0.0433095,0.014996,0.00637916,0.0120779,0.0161747,0.0202004,0.0639063,0.017001,0.0208084,0.0260826,0.0351711,0,0.0336837,0.101842,0.0208377,0.0145838,0.010365,0.00210124,0.0132972,0,0,0,0,0
834,0.00712582,0.00334378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242304,0.00675178,0.0333763,0,0,0,0.0260739,0.0295708,0.0146046,0.0654963,0.0390521,0.0451999,0.0110591,0.00935247,0.00880068,0.00471537,0.00801495,0,0.0364784,0.0154265,0.0151495,0,0,0.0194376,0.0294919,0.0168457,0.00501657,0.0907764,0.0179582,0.00854337,0,0.00924433,0,0,0.0114724,0,0.0179243,0.00586323,0.0679119,0.0427602,0.0160214,0.00589321,0.012901,0.0116342,0.0200765,0.0644341,0.0169274,0.0203464,0.0263495,0.0348918,0,0.0340686,0.101642,0.00892562,0.0114218,0.00666628,0.00128123,0.0139413,0,0,0,0,0
835,0.00714871,0.00301459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239509,0.00712105,0.0331276,0,0,0,0.0254744,0.0291375,0.014211,0.0654874,0.0384003,0.0450568,0.0114255,0.00952742,0.00838168,0.00459024,0.0078265,0.0103447,0.0363549,0.016034,0.0154239,0,0,0.0192286,0.0288548,0.0168739,0.0047937,0.0894125,0.0168031,0.00745117,0,0.0092361,0,0,0.00797358,0,0.018973,0.00358451,0.0676608,0,0.016254,0.0053486,0.0130868,0.00972332,0.0197111,0.0641622,0.016632,0.0196737,0.0263626,0.0345082,0,0.0342459,0.0993762,0.0102589,0,0.00451275,0.00145574,0.0139633,0,0,0,0,0
836,0.00816939,0.00151497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235625,0.00778327,0.0362668,0,0,0,0.0245982,0.0284189,0.0137577,0.0580506,0.0430737,0.0343619,0.0313243,0.0151428,0.00886916,0.0145229,0.0237852,0,0,0.0319375,0.027762,0,0,0.0202966,0.0278683,0.0170764,0.00444081,0.085415,0.0155778,0.00716301,0,0.0137086,0,0,0.0125614,0,0.0202326,0.00430874,0.0702347,0.0379268,0,0.00452222,0.01812,0.00692191,0.0182783,0.0623194,0.0146979,0.0177884,0.0271423,0.0355908,0,0.033271,0.0939734,0.0123319,0,0.00389076,0.00510213,0.0162552,0,0,0,0,0
837,0,0.0018454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240716,0.00689358,0,0,0,0,0.0362145,0.029103,0.0207611,0.0593273,0.0451091,0.0387136,0.0371158,0.0100771,0.0122519,0,0.0281642,0,0,0.0362808,0.0315736,0,0,0.0173201,0,0.0179402,0.00786156,0.0821429,0.017158,0.00680917,0,0.012849,0,0,0.0121762,0,0.0188533,0.00491583,0.0666815,0.0344377,0.0178682,0.00507921,0.0120682,0.00929997,0.0187501,0.0649338,0.0156353,0.0182425,0.0253818,0.0334406,0,0.0320811,0.0905229,0.0106212,0.0120536,0.00686061,0.00310219,0.0168934,0,0,0,0,0
838,0.00577782,0.0025219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222668,0.00736136,0.0336352,0,0,0,0.036152,0.0286618,0.0206435,0.0657534,0.0380648,0.0432546,0.01095,0.0106958,0.0102299,0.00515564,0.00710074,0.010371,0.0357221,0.0140638,0.0144074,0,0,0.0151606,0,0.0181402,0.00772499,0.0754403,0.0180919,0.00666894,0,0.00829772,0,0,0.00945476,0,0.018158,0.00451808,0.0664485,0.0303485,0.0158589,0.00496348,0.0129233,0.0100688,0.0173022,0.0642144,0.0147301,0.0163415,0.0264858,0.0342542,0.0132505,0.032432,0.0839826,0.00816263,0.0130043,0.00701042,0.00174607,0.0128416,0,0,0,0,0
839,0.00368034,0.00106152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226912,0.00825217,0.0335051,0,0,0,0.0254441,0.0281681,0.0142908,0.0649256,0.0381662,0.0392763,0.0106401,0.0150003,0.00589761,0.0047059,0.00644675,0.0102932,0.0363856,0.0133943,0.0140908,0,0,0.0161086,0.0279113,0.017222,0.00461018,0.0652915,0.0176991,0.0064632,0,0.00801054,0,0,0.00994325,0,0.0183679,0.00399757,0.0691126,0.0241861,0,0.00620842,0.0179883,0.00808816,0.0148965,0.0613333,0.0128953,0.0135509,0.0285294,0.0365471,0.0155488,0.0326185,0.0725082,0.00875333,0.012572,0.00677262,0.00383475,0.010679,0,0,0,0,0
840,0.00570253,0.00242961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223671,0.00748846,0.0337742,0,0,0,0.0268555,0.0290513,0.0152781,0.0656373,0.0383908,0.0436561,0.0105171,0.0100778,0.00755045,0.00575265,0.00675414,0.0101773,0.0356629,0.0124931,0.0138345,0,0,0.0145378,0.0291172,0.0167783,0.00526803,0.0568926,0.0177524,0.00580339,0,0.00825698,0,0,0.00910039,0,0.0181954,0.00371754,0.0660585,0.0182462,0.0158491,0.00630516,0.0125234,0.0094593,0.0147917,0.0634323,0.0134586,0.0136644,0.0265224,0.0346642,0.014498,0.0304862,0.0620824,0.00871766,0.0128308,0.00684486,0.0020343,0.012145,0,0,0,0,0
841,0.00560391,0.00248105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245471,0.00739293,0,0.0117368,0,0,0.0268553,0.028988,0.015314,0.0656035,0.0401009,0.044031,0.0121866,0.00969263,0.0096713,0.00576243,0.00811645,0.0112124,0.0357573,0.0143548,0.0159026,0,0,0.0151473,0.029176,0.0167038,0.00534495,0.0475781,0.0176858,0.00643183,0,0.00832586,0,0,0.0090094,0,0.018419,0.0034669,0.066021,0.0122555,0.0159475,0.00714837,0.0123623,0.00930844,0.0132678,0.0631396,0.0127389,0.0123502,0.0255563,0.0342904,0.013864,0.0284071,0.0510462,0.00890973,0.0128264,0.00674523,0.0020069,0.0121528,0,0,0,0,0
842,0.00522355,0.00237271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242286,0.00729739,0,0,0,0,0.0269647,0.0291445,0.0154117,0.065531,0.0394329,0.0443615,0.012044,0.0100164,0.0099009,0.00574871,0.00844753,0.0110288,0.0357354,0.0140128,0.0157618,0,0,0.014504,0.0293443,0.0166052,0.00545222,0.039394,0.017664,0.00778348,0,0.00794841,0,0,0.00912034,0,0.0186133,0.00326987,0.0662867,0.00689512,0.0160503,0.0081174,0.0125397,0.0092992,0.0118887,0.0628596,0.0121223,0.0113863,0.0235985,0.0335476,0.0125673,0.0251532,0.0415488,0.00906087,0.012681,0.0065704,0.00199874,0.011916,0,0,0,0,0
843,0.00516193,0.00229591,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238119,0.00739217,0,0,0,0,0.0265428,0.0291521,0.0150833,0.065515,0.0386882,0.0443029,0.0119994,0.0100756,0.00901346,0.00579727,0.00867383,0.0109126,0.0356755,0.0138908,0.0156234,0,0,0.0140388,0.0291829,0.0164971,0.00534928,0.0334228,0.0175171,0.0091222,0,0.00784541,0,0,0.00888231,0,0.0186549,0.00286822,0.0664851,0.00269253,0.0162222,0.00918169,0.0124894,0.00919792,0.0107546,0.0626779,0.0117412,0.0109735,0.0208018,0.0325824,0.0108391,0.0212022,0.0355856,0.00917512,0.0126902,0.00656344,0.00187766,0.0119503,0,0,0,0,0
844,0.00811423,0.00324763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251182,0.0075802,0,0,0,0,0.0262001,0.0290129,0.0149475,0.0756468,0.0445637,0,0.0179917,0.0292939,0.00778197,0.0154696,0.0146941,0.0159507,0.0268543,0.0174212,0.0195557,0,0,0.0136553,0.0285405,0.0164456,0.00536907,0.0311752,0.017202,0.0093545,0,0.00986246,0,0,0.022707,0,0.0202755,0.015598,0.0652684,0.00149927,0,0.00985007,0.0280894,0.0167884,0.0111115,0.0635544,0.011924,0.0117786,0.0180857,0.0312847,0.00925844,0.0179547,0.0330737,0.00705805,0.0163947,0.010246,0.00577009,0.00541593,0,0,0,0,0
845,0.0041978,0.00179439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232817,0.00742189,0,0,0,0,0.0267441,0.0290076,0.0150525,0.065462,0.0375394,0.0444616,0.0124798,0.0113287,0.00969335,0.00600729,0.00872937,0.0112282,0.0350771,0.014021,0.0152856,0,0,0.0136284,0.0295297,0.0164586,0.00539201,0.0275837,0.0172763,0.0107541,0,0.00713219,0,0,0.00864338,0,0.018858,0.00268609,0.06675,0.00365277,0.0169019,0.0112219,0.01364,0.00901692,0.0100947,0.0629368,0.0119576,0.0116588,0.0146893,0.0308834,0.00713091,0.0133302,0.0282164,0.00897012,0.0118834,0.00593538,0.00204656,0.0110706,0,0,0,0,0
846,0.00259725,0.0013061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236429,0.00845427,0,0.0109872,0,0,0.035162,0.0277201,0.0200145,0.064082,0.0368519,0.0407359,0.012469,0.0165662,0.00875884,0.00463025,0.00773831,0.0112518,0.0359742,0.0143887,0.015049,0,0,0.0154423,0,0.0180254,0.00787986,0.0254021,0.016841,0.0108928,0,0.00759339,0,0,0.00866468,0,0.0191586,0.00176349,0.070185,0.00604828,0,0.0128515,0.020001,0.00671229,0.00968535,0.0607688,0.0120512,0.0117091,0.014008,0.0328688,0.00680114,0.0116418,0.0257605,0.00921612,0.0128432,0.00621443,0.0048248,0.00962479,0,0,0,0,0
847,0.0026955,0.00183355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258443,0.00899313,0,0.0103059,0,0,0.0239972,0.0276588,0.0132739,0.0643959,0,0.0411467,0.0110563,0.0163243,0.00573755,0.00519879,0.00590097,0,0.0365855,0.0126385,0.0140679,0,0,0.0184326,0.0273682,0.0167787,0.00483801,0.0248385,0.0169345,0.0095645,0,0.00780608,0,0,0.008223,0,0.0193476,0.00175208,0.0703862,0.00758569,0,0.0138243,0.0200946,0.00673485,0.0102849,0.0611835,0.0131889,0.0126274,0.0118628,0.0330349,0.00583052,0.00926636,0.0251201,0.00881519,0.0134708,0.00618133,0.00474499,0.00971256,0,0,0,0,0
848,0.00442765,0.00177936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227918,0.00816391,0,0.00988091,0,0,0.0254682,0.0285128,0.0141417,0.0654375,0.0362754,0.0455919,0.0104866,0.0107097,0.00724701,0.0074193,0.00638872,0.00990211,0.0370472,0.0107876,0.0127238,0,0,0.0137857,0.0285564,0.0163586,0.00522383,0.025794,0.0172655,0.0093266,0,0.00749478,0,0,0.00740297,0,0.0193717,0.00240343,0.0667628,0.00778785,0.0175719,0.0140515,0.0143738,0.0082892,0.0115619,0.0643528,0.015092,0.0139251,0.0082913,0.030742,0.00427594,0.00641589,0.0260691,0.00827671,0.0144828,0.00623653,0.00239738,0.0112615,0,0,0,0,0
849,0.00457413,0.00143402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223934,0.00809274,0,0.0102285,0,0,0.0257233,0.0285407,0.0142465,0.0643315,0.0363082,0.04492,0.0171269,0.0110446,0.00876465,0.0124226,0.0109786,0.0156028,0.0313868,0.0153387,0.0158044,0,0,0.0134616,0.0286813,0.0163295,0.00535168,0.0256922,0.0172396,0,0,0.00780838,0,0,0.0076607,0,0.019722,0.00271627,0.0667058,0.00831072,0.0176878,0.0148302,0.0145738,0.00794394,0.0120471,0.0649625,0.0163316,0.0144029,0.00765987,0.0307158,0.00417427,0.00597028,0.025026,0.00830642,0.0147998,0.00601108,0.00295291,0.0115376,0,0,0,0,0
850,0.0064444,0.00182396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219144,0.00756221,0,0.0109835,0,0,0.0266052,0.0290617,0.0148073,0.0589556,0.0432837,0.0405015,0.0403953,0.0134038,0.00923956,0,0.0308343,0,0,0.0344549,0.0299521,0,0,0.0130302,0.0291642,0.0159245,0.00580157,0.0252787,0.0164881,0,0,0.0106638,0,0,0.0105678,0,0.0207255,0.00245874,0.0663967,0.00856198,0.0192254,0.0153363,0.0156905,0.00716928,0.012538,0.0658662,0.0170187,0.0147812,0.00785091,0.0305115,0.00448221,0.00618373,0.0244123,0.0104375,0.0143435,0.00581585,0.00538179,0.0138913,0,0,0,0,0
851,0.00433884,0.00223982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264958,0.00827496,0,0.0261156,0,0,0.0254622,0.0284457,0.0140913,0.0655231,0.0539247,0,0.0872007,0.0259519,0.00632084,0.12498,0.0658677,0.0748623,0.01946,0.0662927,0.0556264,0,0,0.0197206,0.027964,0.0160093,0.00557316,0.0275654,0.0189314,0,0,0.00525405,0,0,0.0058252,0,0.0186381,0.00723041,0.0630306,0.00702874,0.00939365,0.0156026,0.0278042,0.012746,0.0149922,0.0684022,0.0179854,0.0168973,0.00893591,0.0291958,0.00548729,0.00782824,0.0272995,0.00594815,0.0178784,0.00736327,0.00602735,0.00431576,0,0,0,0,0
852,0.00312108,0.00477556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01944,0.00880668,0,0.00726103,0,0,0.0242613,0.0279287,0.0135292,0.054468,0.0650546,0.0388919,0.085372,0.0308415,0.00665304,0.142272,0.0662516,0.0742629,0.0223386,0.0707051,0.0571137,0,0,0.0149061,0.0267714,0.016146,0.00539191,0.0224363,0.0166578,0,0,0.0059671,0,0,0.00966431,0,0.0208803,0.00224587,0.0702556,0.00859651,0,0.0173452,0.0387507,0.00499384,0.0129517,0.064235,0.0188879,0.0152786,0.0133811,0.0341453,0.00801768,0.0111277,0.0217783,0.00898114,0.0154635,0.00552548,0.0106948,0.00719077,0,0,0,0,0
853,0.00433366,0.0026274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240398,0.00752832,0,0.0049476,0,0,0.026004,0.0291481,0.0144534,0.0586783,0.0508514,0.0426476,0.043556,0.0184156,0.00930287,0.113941,0.033038,0,0,0.0385396,0.034239,0,0,0.00990934,0.0283252,0.0157077,0.00580307,0.0231518,0.0165119,0,0,0.00827235,0,0,0.0103526,0,0.0211972,0.00271913,0.0660959,0.00750602,0.0204433,0.0165859,0.0227097,0.00687738,0.0140253,0.0675962,0.0188356,0.0158454,0.0133902,0.031597,0.0081929,0.0120186,0.0229783,0.00975024,0.0157274,0.0053604,0.00678612,0.0113994,0,0,0,0,0
854,0.0073595,0.00721139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302612,0.00861057,0,0,0,0,0.0231063,0.0282904,0.0127398,0.0562035,0.0473267,0.036341,0.0347848,0.0414408,0.0061786,0.0876606,0.0282112,0,0,0.033066,0.0287601,0,0,0.031152,0.0255791,0.0164206,0.00513097,0.0194862,0.01677,0,0,0.00722528,0,0,0.0088355,0,0.020999,0.00272722,0.0697708,0.00875146,0,0.0187913,0.0512878,0.00464053,0.0131867,0.06557,0.0199731,0.0151881,0.016965,0.0347719,0.0104898,0.0148972,0.0190711,0.00813727,0.0164663,0.00529102,0.0142396,0.0073314,0,0,0,0,0
855,0.00294499,0.00501452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257733,0.00974001,0,0.0140894,0,0,0.0210447,0.0274201,0.0111331,0.0729629,0.0263401,0.05771,0.0496853,0.00903656,0.00853292,0.0413977,0.0350851,0,0.0851646,0.0383515,0.0341615,0,0,0.0252241,0.025028,0.0169708,0.00465298,0.0215843,0.0191202,0.00892649,0,0.00295686,0,0,0.00580172,0,0.0188186,0.00847587,0.0661191,0.0068437,0.0154287,0.0187497,0.0183174,0.0127645,0.0149085,0.0676817,0.0201049,0.0167423,0.0181153,0.0338694,0.0114824,0.0175385,0.0216153,0.00457695,0.0189592,0.00721784,0.00190339,0.00488522,0,0,0,0,0
856,0.00640349,0.00313979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202228,0.00716292,0,0.00875349,0,0,0.0247211,0.0298524,0.0133998,0.05967,0.038376,0.0418398,0.0423023,0.0144359,0.0107785,0,0.0324073,0,0,0.0327122,0.0283886,0,0,0.00948996,0.0273538,0.0158123,0.00560004,0.0185507,0.0158245,0.0101025,0,0.0105522,0,0,0.0118095,0,0.0218814,0.00336277,0.0659044,0.0089816,0.0190349,0.0187505,0.0166523,0.00715632,0.0134796,0.0684756,0.0203609,0.0152375,0.0170583,0.0331219,0.0111343,0.0166894,0.0178911,0.0108743,0.0158186,0.00531709,0.00699391,0.0138251,0,0,0,0,0
857,0.00374622,0.00154072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306083,0.00788518,0,0.00802305,0,0,0.0234015,0.0290789,0.0125112,0.0653871,0.0356554,0.0481602,0.0227674,0.0113784,0.0100635,0.00906274,0.0158318,0.0202873,0.0403129,0.0152011,0.0181794,0,0,0.0288317,0.0265393,0.0159932,0.00499065,0.0170921,0.0167257,0.00989013,0,0.00705783,0,0,0.00794056,0,0.020854,0.00203845,0.0665428,0.00939472,0.0160116,0.0189691,0.0164231,0.00791252,0.0131659,0.0680032,0.0208229,0.0147797,0.0172965,0.0339451,0.0116823,0.0168795,0.0163922,0.00801529,0.0166879,0.00509456,0.00429659,0.0107329,0,0,0,0,0
858,0.00466324,0.00217948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033365,0.00768628,0,0.00786435,0,0,0.0238845,0.0293054,0.0127922,0.0641477,0.0368853,0.0472166,0.0174934,0.0115119,0.00976697,0,0.012553,0.0160141,0.0331366,0.0122258,0.0172556,0,0,0.0325331,0.0270534,0.0155932,0.00514386,0.0151442,0.0162171,0.00986053,0,0.00831846,0,0,0.00924528,0,0.0213183,0.00211778,0.0668531,0.00986771,0.0165362,0.0186865,0.0158038,0.00749108,0.0124008,0.06793,0.0207569,0.0138148,0.0158277,0.0337399,0.011054,0.0152056,0.0143572,0.00902871,0.0164034,0.00505239,0.00512254,0.0118472,0,0,0,0,0
859,0.00700002,0.00247901,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443956,0.00854638,0,0.0313131,0,0,0.0221357,0.0284808,0.0116703,0.0738447,0.0414445,0,0.0234376,0.0307116,0.00663929,0,0.0170392,0,0.0280867,0.0133014,0.0207429,0,0,0.046958,0.0255231,0.015724,0.00467541,0.0169568,0.01891,0.00988553,0,0.00934091,0,0,0.00521448,0,0.0186362,0.00841408,0.0636454,0.00760011,0.00767311,0.0175221,0.0309018,0.0148887,0.0135215,0.069551,0.0198949,0.0149381,0.0136112,0.0312956,0.0102881,0.0137969,0.017069,0.00573567,0.0195126,0.00724332,0.00626468,0.00517329,0,0,0,0,0
860,0.00928134,0.00160302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028214,0.00913396,0,0.0318166,0,0,0.0206079,0.0279392,0.0108199,0.0743544,0.0380655,0,0.0194213,0.0330573,0.00638219,0,0.0123279,0,0.0271444,0.00549246,0.0080821,0,0,0.0264382,0.024232,0.0157873,0.0045474,0.0142107,0.0187332,0.0100016,0,0.0115016,0,0,0.00465731,0,0.0188237,0.00794591,0.065246,0.00774117,0,0.0171793,0.0344953,0.0138941,0.0125065,0.0681871,0.0195643,0.0139562,0.0119478,0.0321093,0.00984177,0.0116927,0.0140395,0.00557504,0.019507,0.00701453,0.00741071,0.00671811,0,0,0,0,0
861,0.00498873,0.00244512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333955,0.00786663,0,0.00701562,0,0,0.0227384,0.029133,0.0119298,0.0648756,0.0356649,0.0482161,0.0206537,0.0107082,0.0108222,0.0086117,0.012777,0,0.034834,0.010703,0.0151472,0,0,0.0334387,0.0261249,0.0151448,0.00508776,0.00895551,0.0159192,0.00966206,0,0.00843418,0,0,0.00903534,0,0.0217097,0.00205239,0.0671262,0.0106394,0.018088,0.0166644,0.013729,0.00745061,0.0105267,0.0669512,0.0190825,0.0116629,0.0089025,0.0325111,0.0083646,0.00846527,0.00764543,0.00887963,0.0168664,0.00513494,0.00481186,0.0120727,0,0,0,0,0
862,0.00505234,0.00252624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329502,0.00782861,0,0.00671912,0,0,0.0227266,0.0291429,0.0117924,0.0649479,0.0360648,0.0480911,0.02051,0.0108728,0.0113027,0.00866208,0.0121295,0.0196853,0.0344369,0.00977712,0.0141713,0,0,0.0328945,0.0260511,0.0150958,0.00509497,0.00563267,0.0157945,0.00905446,0,0.00840053,0,0,0.00902163,0,0.021858,0.00212954,0.0673083,0.0116387,0.0182052,0.0154272,0.0137835,0.00732133,0.0093915,0.0661714,0.0177406,0.0102833,0.00643954,0.0321361,0.00720215,0.00695901,0.00337453,0.00879644,0.017088,0.00518185,0.00481583,0.0120717,0,0,0,0,0
863,0.00529499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327727,0.00788895,0,0.00666034,0,0,0.0227734,0.0290723,0.0117604,0.065158,0.0357134,0.0479811,0.0217588,0.0106883,0.0111181,0.00908368,0.0125013,0,0.0342855,0.00949062,0.0134042,0,0,0.0330447,0.0261331,0.0149996,0.00505122,0.00473333,0.0157324,0.00885223,0,0.00856064,0,0,0.00898863,0,0.0220305,0.00218315,0.0676542,0.0131524,0.0180717,0.0140874,0.013563,0.00758384,0.00809092,0.065248,0.0164331,0.008699,0.00435848,0.0319038,0.0061018,0.00661927,0.00236084,0.00869494,0.0175062,0.00521582,0.00471772,0.0121895,0,0,0,0,0
