Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,,LTHIP,LTIBI
957,0.00956773,0.0203732,0,0,0,0,0,0,0.0255202,0.0265541,0.0139719,0.00366802,0,0,0.0934044,0,0.0461632,0.0505565,0.0413647,0.0186293,0.00831208,0.0206038,0.00471296,0.031052,0.0115951,0.103761,0,0.0190543,0.0134471,0.0282274,0.014845,0.0721038,0.0346718,0.0265364,0.00828943,0.0237545,0.0120072,0.00211591,0.0275219,0,0,0.0193485,0,0.0350868,0.0111695,0.0370684,0.0203334,0.0201724,0.00671763,0.00787828,0.05008,0.00336471,0.01203,0.0055823,0.00488753,0.00769345,0.0196503,0.00572867,0.0125442,0.010777,0.0209355,0.0209705,0.0150755,0.0249933,0.0152445,0,0,0,0,0,0,0,0,0.0237346,0.0114387
958,0.00932866,0.0204759,0,0,0,0,0,0,0.025352,0.0265983,0.0142296,0.0035394,0,0,0.0933295,0,0.0461083,0.0505496,0.0413427,0.0187195,0.008326,0.0205632,0.00465776,0.0311813,0.0116684,0.103743,0,0.0192658,0.0133911,0.028168,0.0147606,0.0721232,0.0347488,0.0265684,0.00853095,0.0237686,0.0120698,0.00207893,0.0271373,0,0,0.0191906,0,0.0352013,0.0111862,0.0370972,0.0204857,0.0201619,0.0067584,0.00782027,0.0498936,0.00339225,0.0122352,0.00561983,0.00495284,0.00769971,0.0195942,0.00566521,0.0126189,0.0110189,0.0208496,0.0208607,0.0150393,0.0249625,0.0150187,0,0,0,0,0,0,0,0,0.023726,0.0115905
959,0.00912513,0.0205524,0,0,0,0,0,0,0.0251055,0.026715,0.0144632,0.00346904,0,0,0.0932106,0,0.0460785,0.0505368,0.041317,0.0188646,0.00830915,0.0205233,0.00460775,0.03134,0.0118119,0.103689,0,0.019577,0.0133337,0.0280887,0.0147341,0.0721446,0.0348909,0.0265774,0.00879434,0.0238387,0.0120881,0.00210545,0.0267459,0,0,0.0190775,0,0.0353944,0.0112307,0.037138,0.0206231,0.0201606,0.00684541,0.00778716,0.0497248,0.00336522,0.012368,0.0057451,0.00501685,0.00769622,0.0195759,0.00552263,0.0126529,0.0114105,0.0207912,0.0205039,0.0149228,0.0249734,0.0147786,0,0,0,0,0,0,0,0,0.0237553,0.0116754
960,0.00898758,0.020612,0,0,0,0,0,0,0.0249413,0.0267447,0.0145536,0.00345781,0,0,0.0931212,0,0.0461328,0.0505059,0.0412791,0.0189591,0.0082751,0.0205329,0.00457417,0.0315139,0.0116845,0.103644,0,0.0195383,0.0133773,0.0280913,0.0147118,0.0721823,0.034907,0.0265549,0.00898858,0.0238637,0.0120995,0.00209105,0.0264206,0,0,0.0188851,0,0.035541,0.0112568,0.0372002,0.020731,0.0201591,0.0069278,0.00776056,0.0494944,0.00328942,0.0124603,0.00591279,0.00503813,0.00767379,0.0196162,0.00538806,0.0126664,0.0118299,0.0206932,0.020199,0.0148212,0.025004,0.0145993,0,0,0,0,0,0,0,0,0.0237596,0.0116865
961,0.00890494,0.0206961,0,0,0,0,0,0,0.0248227,0.0265715,0.0146069,0.00345799,0,0,0.0930732,0,0.046204,0.0504749,0.0412038,0.0189859,0.00826072,0.0205632,0.00455059,0.0316761,0.0116053,0.103653,0,0.0192828,0.0134685,0.0281185,0.0146384,0.0721848,0.0348104,0.0265753,0.00918606,0.0238924,0.0122331,0.00205877,0.0261967,0,0,0.0185624,0,0.0356083,0.0112172,0.0372153,0.0209169,0.0201346,0.00708655,0.00775419,0.0492985,0.00324465,0.0125322,0.00609093,0.00508829,0.00768329,0.0196546,0.00532296,0.012756,0.01203,0.020584,0.0200468,0.0146968,0.0250529,0.0145279,0,0,0,0,0,0,0,0,0.0237521,0.0116988
962,0.00879759,0.0208202,0,0,0,0,0,0,0.0247592,0.0265061,0.0146574,0.00345368,0,0,0.093036,0,0.0462548,0.0505303,0.0411119,0.0189885,0.00825305,0.020668,0.0045151,0.0318957,0.011604,0.103687,0,0.0191007,0.0135451,0.0281463,0.014586,0.0722357,0.0347507,0.0265651,0.00942959,0.0239032,0.0123699,0.00203377,0.0260089,0,0,0.0181797,0,0.0356391,0.0112084,0.0372218,0.0210797,0.0201007,0.00726279,0.00774186,0.049195,0.00324729,0.0125934,0.0062573,0.00516658,0.00768935,0.0196987,0.00525945,0.0128382,0.0123417,0.0205038,0.0199067,0.0145252,0.0251284,0.01442,0,0,0,0,0,0,0,0,0.0237101,0.0117015
963,0.00865375,0.0209392,0,0,0,0,0,0,0.0247243,0.0264642,0.014656,0.00344245,0,0,0.0929066,0,0.0461924,0.0505216,0.0410537,0.0189864,0.00827543,0.0208269,0.00446363,0.0320383,0.0116414,0.103699,0,0.0190019,0.0135262,0.0281622,0.0145473,0.0721728,0.0347845,0.0264923,0.00967563,0.0238682,0.0125466,0.00203135,0.0257497,0,0,0.0177616,0,0.0355875,0.0111174,0.0372184,0.021305,0.0200434,0.00736883,0.00769714,0.0492031,0.00323963,0.0126732,0.00637061,0.00522085,0.0077368,0.0197355,0.00527504,0.0129612,0.0125671,0.0205148,0.0196579,0.0143951,0.0252311,0.0142781,0,0,0,0,0,0,0,0,0.0236387,0.0116385
964,0.00851233,0.0210423,0,0,0,0,0,0,0.0247167,0.0264979,0.0146342,0.00337575,0,0,0.0928548,0,0.0461418,0.0505096,0.0410319,0.0189971,0.00829271,0.0209357,0.00441132,0.0322089,0.0117309,0.103722,0,0.0190095,0.0135441,0.0281326,0.014534,0.0720891,0.0348541,0.0264126,0.00989072,0.0238106,0.0128055,0.00219537,0.0255457,0,0,0.0173576,0,0.0354813,0.0109248,0.037191,0.0216353,0.0199248,0.00750472,0.0076373,0.0492579,0.00321835,0.0127773,0.00647354,0.00524313,0.00783833,0.019781,0.00533291,0.0130962,0.0126617,0.0207007,0.0196013,0.0143452,0.025357,0.0141421,0,0,0,0,0,0,0,0,0.0235884,0.0116518
965,0.00841192,0.021135,0,0,0,0,0,0,0.0247192,0.0264326,0.0146176,0.00328449,0,0,0.0928644,0,0.0461454,0.0505441,0.0410201,0.0189773,0.008303,0.0209611,0.0043404,0.0324131,0.0118047,0.10379,0,0.0190459,0.0135655,0.0280986,0.0145263,0.0720504,0.0348249,0.0263935,0.0101067,0.0238265,0.0130383,0.0026706,0.0253582,0,0,0.0170185,0,0.0354612,0.0107434,0.0371428,0.0219397,0.0197852,0.0077245,0.00756938,0.0492403,0.00321781,0.0128787,0.00663719,0.00526799,0.00792053,0.0198571,0.00536067,0.0132528,0.0127476,0.0209137,0.0195882,0.0142118,0.0254391,0.0140334,0,0,0,0,0,0,0,0,0.0235655,0.0116495
966,0.0083987,0.0211444,0,0,0,0,0,0,0.0247347,0.0264422,0.0145959,0.0032545,0,0,0.0928533,0,0.0461067,0.0506081,0.0409945,0.0188921,0.00835763,0.0209354,0.00420182,0.0327214,0.0117872,0.103862,0,0.0190054,0.0135993,0.0281905,0.0144563,0.0720851,0.0348551,0.0263819,0.0103094,0.0237896,0.0132808,0.00266523,0.0251895,0,0,0.0166977,0,0.0353857,0.0105711,0.037112,0.0222154,0.0197428,0.00793499,0.00745209,0.0491273,0.00324867,0.0129231,0.00680713,0.00532299,0.0080014,0.0199725,0.00542409,0.0134439,0.0128591,0.0211366,0.0195415,0.0141697,0.0254282,0.0139939,0,0,0,0,0,0,0,0,0.0235567,0.011608
967,0.00840811,0.0211849,0,0,0,0,0,0,0.0247994,0.0263363,0.0145733,0.00329219,0,0,0.0927509,0,0.0461025,0.0505905,0.0409635,0.0188238,0.00841265,0.0208997,0.00408374,0.0329484,0.0117107,0.103897,0,0.0189554,0.0136759,0.0284292,0.014402,0.07207,0.0348188,0.0263539,0.0104795,0.0238334,0.013506,0.00224869,0.0250455,0,0,0.0164705,0,0.0354007,0.0104906,0.0371187,0.0224459,0.0197278,0.00804401,0.00735073,0.0489946,0.00325355,0.0130852,0.00693532,0.00538239,0.00807862,0.0200276,0.00545469,0.0135986,0.0129595,0.021391,0.0190093,0.0140707,0.0254251,0.0139674,0,0,0,0,0,0,0,0,0.0235244,0.0115454
968,0.00842088,0.0212258,0,0,0,0,0,0,0.0247723,0.0263274,0.0146119,0.00327801,0,0,0.0926108,0,0.0460756,0.0505288,0.0409152,0.0188706,0.00840969,0.0208959,0.00402994,0.0331409,0.0116737,0.103889,0,0.0189938,0.0137483,0.0285181,0.0144139,0.0720168,0.0348692,0.0263188,0.0107303,0.0239068,0.0137295,0.00212337,0.0249032,0,0,0.0164776,0,0.0355203,0.01057,0.0371581,0.0226418,0.0196984,0.00816342,0.00728536,0.048834,0.00322937,0.0132598,0.00718173,0.00546964,0.00813613,0.0200013,0.00546648,0.0136815,0.0131116,0.0215154,0.0182852,0.0138843,0.0254553,0.0140059,0,0,0,0,0,0,0,0,0.0235076,0.011529
969,0.00849505,0.0212703,0,0,0,0,0,0,0.0246256,0.0263919,0.0146816,0.00319564,0,0,0.0924217,0,0.04607,0.0504812,0.0408611,0.0189897,0.00841391,0.0209884,0.00400239,0.033392,0.0117796,0.103874,0,0.0190731,0.0138144,0.0284471,0.0144497,0.07196,0.0349722,0.0263026,0.0109729,0.0240129,0.0139247,0.00213795,0.0247606,0,0,0.0165746,0,0.0357062,0.0107697,0.0372341,0.0228663,0.0196306,0.00834036,0.00725486,0.0486473,0.00320933,0.0133979,0.00740603,0.00558007,0.00821248,0.0199857,0.00549844,0.0137806,0.0132776,0.0215569,0.0177541,0.0136964,0.0254836,0.0140253,0,0,0,0,0,0,0,0,0.0235716,0.0115515
970,0.00866703,0.021306,0,0,0,0,0,0,0.0245862,0.0263982,0.0146958,0.0031596,0,0,0.0923021,0,0.04615,0.0504406,0.0408014,0.0190233,0.00843376,0.0210639,0.00395207,0.033758,0.0119461,0.103888,0,0.0190599,0.013866,0.0282966,0.0145029,0.0719458,0.0349617,0.0262746,0.0109004,0.0240652,0.0139891,0.00216734,0.0245641,0,0,0.0164324,0,0.0358428,0.010883,0.0373472,0.0230239,0.0195585,0.00847812,0.00719384,0.0484071,0.00319582,0.0134588,0.00750325,0.00563123,0.00824638,0.0200021,0.00551142,0.0138572,0.0133667,0.0215846,0.0182141,0.0138114,0.0255048,0.0140288,0,0,0,0,0,0,0,0,0.0237767,0.0115758
971,0.00850499,0.0218604,0,0,0,0,0,0,0.0244149,0.0264475,0.0148303,0.00315784,0,0,0.0923039,0,0.0462281,0.0503897,0.0407273,0.0191199,0.00849329,0.0212483,0.0038204,0.0344629,0.0118087,0.103932,0,0.0190875,0.0139414,0.0284746,0.0145053,0.0720108,0.0349028,0.0261598,0.0110262,0.0230365,0.0144574,0.00224805,0.0228904,0,0,0.044242,0,0.0358765,0.0212937,0.0374899,0.0234932,0.0194004,0.00893771,0.00711968,0.0506003,0.00318175,0.0136145,0.00780511,0.00580362,0.00843,0.0199842,0.0056992,0.0141421,0.0137349,0.0256474,0.0127963,0.0113709,0.0256271,0.0133147,0,0,0,0,0,0,0,0,0.0238055,0.0116222
972,0.00869709,0.0218982,0,0,0,0,0,0,0.0245177,0.0263756,0.0147919,0.00312035,0,0,0.0922074,0,0.0462572,0.0503718,0.0407428,0.0190294,0.00851415,0.0212188,0.00373453,0.0348048,0.0117139,0.103812,0,0.0191067,0.0140142,0.028457,0.0145215,0.0720381,0.0348594,0.0261571,0.0108311,0.022999,0.0145146,0.00222446,0.0227245,0,0,0.0454991,0,0.0358133,0.0219938,0.0374759,0.0236206,0.0193413,0.00900221,0.00701759,0.0505565,0.00316136,0.0135553,0.00786299,0.00580102,0.00846152,0.0199596,0.00577396,0.0141468,0.0136102,0.0259767,0.0127569,0.011328,0.0256623,0.0134729,0,0,0,0,0,0,0,0,0.0238011,0.0115898
973,0.00882392,0.022166,0,0,0,0,0,0,0.0245098,0.026376,0.0147583,0.00300757,0,0,0.0918681,0,0.0461545,0.0502581,0.0407029,0.0190541,0.00851621,0.0212674,0.00369563,0.035029,0.0117622,0.103769,0,0.0192242,0.0143424,0.028308,0.0144939,0.0718082,0.034915,0.0261113,0.0112528,0.0229446,0.0148933,0.0022853,0.022857,0,0,0.0441654,0,0.0358884,0.0213112,0.0375085,0.024161,0.0191944,0.00947434,0.00703077,0.0508163,0.00311748,0.0136686,0.00827489,0.00597698,0.00861176,0.0199419,0.00592299,0.0144819,0.0139716,0.0260672,0.0120912,0.0109512,0.025997,0.0136414,0,0,0,0,0,0,0,0,0.0237041,0.0116461
974,0.00909933,0.0217915,0,0,0,0,0,0,0.0244192,0.0266812,0.0146661,0.00284745,0,0,0.0913839,0,0.0460186,0.0501362,0.0407355,0.0190852,0.00864166,0.0213265,0.00338693,0.0349781,0.0117898,0.103809,0,0.0192596,0.01486,0.0282441,0.0145165,0.0715193,0.0350878,0.0260214,0.0112635,0.0239558,0.0149273,0.00243972,0.0244664,0,0,0.0154584,0,0.0357574,0.0110869,0.0375213,0.0242938,0.0191364,0.00960874,0.00673405,0.0486309,0.00315643,0.0138042,0.00839785,0.00605246,0.00861881,0.019866,0.00589745,0.0145664,0.0140231,0.0220574,0.0205561,0.0145298,0.0261948,0.0145384,0,0,0,0,0,0,0,0,0.0236361,0.0116128
975,0.00918255,0.021781,0,0,0,0,0,0,0.0244074,0.0266575,0.0145259,0.00283196,0,0,0.0911593,0,0.0459893,0.0500265,0.0411114,0.0189553,0.00853621,0.0212552,0.00310397,0.0356022,0.0117031,0.103792,0,0.0190588,0.0149529,0.0280597,0.0144821,0.07147,0.0351115,0.0258686,0.0066057,0.0240738,0.0118151,0.00224532,0.024387,0,0,0.0153615,0,0.0358852,0.011209,0.0369696,0.0196545,0.0202125,0.00574684,0.0060444,0.0484204,0.00346213,0.0120566,0.00524793,0.00462288,0.00767836,0.0194002,0.00557709,0.012364,0.00995891,0.0219652,0.0202968,0.0144301,0.0263658,0.0146888,0,0,0,0,0,0,0,0,0.0238072,0.011394
976,0.00936043,0.0219538,0,0,0,0,0,0,0.0244694,0.0264642,0.0145665,0.00278526,0,0,0.0908765,0,0.0459621,0.0498738,0.040792,0.0189908,0.00870486,0.0212123,0.003063,0.0356553,0.0116569,0.103816,0,0.0191918,0.0149225,0.0282358,0.0145608,0.071178,0.035128,0.0258177,0.0106778,0.0240888,0.0141963,0.00241335,0.0245313,0,0,0.0152516,0,0.0358179,0.011154,0.0375375,0.0234041,0.0193076,0.00910502,0.00627974,0.0485194,0.00318702,0.0138259,0.00813017,0.0058639,0.00830872,0.0197686,0.00557797,0.0140801,0.0136643,0.0219249,0.020075,0.0143368,0.0266581,0.0150238,0,0,0,0,0,0,0,0,0.0235519,0.0115763
977,0.00957356,0.0217275,0,0,0,0,0,0,0.0243183,0.0262647,0.0144475,0.00267967,0,0,0.0906989,0,0.0460238,0.0497636,0.0409918,0.0187826,0.00905671,0.0210193,0.00135706,0.036765,0.011817,0.103923,0,0.0190602,0.0146203,0.0281559,0.0137625,0.0712601,0.0351594,0.0256055,0.0195574,0.0240779,0.0196325,0.00233002,0.0243478,0,0,0.0153323,0,0.0357141,0.0109917,0.0352036,0.0202669,0.0208869,0.00873441,0.00438336,0.0481328,0.00557542,0.0119955,0.00470161,0.00844469,0.0114279,0.0276756,0.0145652,0.0128925,0.0206173,0.0218365,0.0199011,0.0141417,0.0264976,0.0153742,0,0,0,0,0,0,0,0,0.0234429,0.0114136
978,0.00962616,0.022036,0,0,0,0,0,0,0.0243604,0.0264046,0.0146047,0.00273856,0,0,0.0904512,0,0.0459991,0.0497151,0.0410293,0.0189183,0.00856913,0.0212945,0.00280715,0.0365478,0.011598,0.103809,0,0.0190803,0.0149216,0.0280951,0.0149109,0.0708305,0.0352204,0.0255404,0.00647472,0.0241654,0.0110094,0.00182609,0.0246787,0,0,0.0150565,0,0.0356693,0.0109155,0.0369566,0.0187265,0.0203512,0.00540216,0.00566614,0.0486323,0.00331905,0.0120375,0.00494824,0.00440173,0.00731249,0.0195617,0.00507683,0.0118289,0.00972817,0.021937,0.0197462,0.0140942,0.0270977,0.0152842,0,0,0,0,0,0,0,0,0.0237563,0.0113919
979,0.00965243,0.0219157,0,0,0,0,0,0,0.0244398,0.0263208,0.0145085,0.00274447,0,0,0.0903117,0,0.0459339,0.049688,0.041206,0.0188778,0.00848745,0.0211579,0.00259346,0.0369376,0.0115772,0.103723,0,0.0189867,0.0148938,0.0279677,0.0148704,0.0709034,0.0353234,0.0254527,0.00368727,0.0242263,0.00947719,0.00173678,0.0246119,0,0,0.0148532,0,0.0356638,0.0108632,0.036653,0.0162094,0.0209592,0.00413112,0.00523672,0.0485389,0.00350604,0.0111821,0.00325448,0.00366678,0.00736204,0.0194126,0.005191,0.0109031,0.00766343,0.0218633,0.0195318,0.0140592,0.0270678,0.0152748,0,0,0,0,0,0,0,0,0.0239499,0.0112065
980,0.00958562,0.0219322,0,0,0,0,0,0,0.0241653,0.0261837,0.0146902,0.00295403,0,0,0.0900657,0,0.0458944,0.0495912,0.0420054,0.0189193,0.00794959,0.0215027,0.00323406,0.0371981,0.011603,0.103546,0,0.0187607,0.014974,0.0276307,0.0155985,0.0708709,0.0354529,0.0253494,0.00874805,0.0243306,0.0108122,0.00247083,0.0247902,0,0,0.0146646,0,0.0356452,0.0108358,0.0356029,0.0135315,0.0228946,0.0145131,0.00507694,0.0488073,0.00472017,0.0109272,0.00818304,0.00659045,0.0120846,0.0190056,0.00731799,0.0125942,0.0089868,0.0219652,0.0193031,0.0139344,0.0272194,0.0153377,0,0,0,0,0,0,0,0,0.02457,0.0109295
981,0.0096364,0.0219118,0,0,0,0,0,0,0.0242519,0.0260721,0.0146816,0.00292412,0,0,0.0899709,0,0.0459136,0.0496087,0.0420512,0.018887,0.00794117,0.0214385,0.00323781,0.037352,0.01174,0.103518,0,0.0187434,0.0149962,0.0276442,0.0156859,0.0708349,0.035504,0.025282,0.0091155,0.0243634,0.0110004,0.00248924,0.024751,0,0,0.0143695,0,0.035574,0.0107902,0.0355752,0.0137373,0.0229201,0.0150643,0.00507928,0.0487946,0.00474991,0.0110895,0.00847256,0.00682017,0.012378,0.0190012,0.00739845,0.0128311,0.00918584,0.0220049,0.0190485,0.0137869,0.0271491,0.0154342,0,0,0,0,0,0,0,0,0.0245777,0.0109586
982,0.00968981,0.021876,0,0,0,0,0,0,0.0242969,0.0261065,0.0146709,0.00289309,0,0,0.0899576,0,0.045962,0.0497261,0.0420972,0.0188759,0.00792474,0.0214366,0.00322702,0.0374621,0.0116038,0.103579,0,0.0187309,0.0150525,0.0276421,0.0157495,0.0708519,0.0355445,0.0251968,0.00935606,0.0244143,0.0112091,0.00251952,0.0247158,0,0,0.0140871,0,0.0355871,0.0108531,0.0355746,0.0139178,0.0229279,0.0153896,0.00506307,0.0487291,0.00481713,0.0112522,0.00870243,0.00698219,0.0125795,0.0189887,0.00743779,0.0130075,0.00929742,0.0220349,0.0184912,0.0135681,0.0270483,0.0155173,0,0,0,0,0,0,0,0,0.0245919,0.0109632
983,0.00974183,0.0218171,0,0,0,0,0,0,0.0242796,0.0262656,0.0146976,0.00287983,0,0,0.0899903,0,0.0460011,0.0498432,0.042165,0.0188757,0.00793517,0.0214716,0.0031856,0.0375517,0.011511,0.103643,0,0.0187249,0.0151147,0.0276358,0.0157736,0.070903,0.0356368,0.0250991,0.00952174,0.0244889,0.0114468,0.00251862,0.0246468,0,0,0.0137506,0,0.0356001,0.0108416,0.0355743,0.0140621,0.0229562,0.0156106,0.00501277,0.0486407,0.00492908,0.0114389,0.00885091,0.00711048,0.0127271,0.0189915,0.0075203,0.0131614,0.00935194,0.0220307,0.0178524,0.0133558,0.026848,0.0154709,0,0,0,0,0,0,0,0,0.0246183,0.0109584
984,0.0099642,0.0216253,0,0,0,0,0,0,0.0242062,0.0262565,0.0147332,0.0028495,0,0,0.0897731,0,0.0459773,0.0498023,0.042201,0.0189209,0.00796109,0.0215624,0.00308933,0.0375641,0.01152,0.103668,0,0.0187256,0.0151373,0.0276302,0.0158184,0.0707439,0.0357433,0.0250533,0.00960516,0.0245484,0.0118315,0.00249302,0.0245779,0,0,0.0135204,0,0.0355747,0.0107831,0.0355717,0.0141133,0.0229653,0.0157093,0.00488444,0.0483968,0.00499939,0.0114721,0.00889815,0.00713371,0.0127887,0.0190233,0.00770685,0.0132022,0.00934532,0.0219108,0.017417,0.0131695,0.0264281,0.0155816,0,0,0,0,0,0,0,0,0.0246445,0.010954
985,0.0101348,0.02144,0,0,0,0,0,0,0.0240859,0.0261054,0.01476,0.002852,0,0,0.0895124,0,0.0459446,0.0496545,0.0421854,0.0189532,0.00799041,0.0216787,0.00298293,0.0375806,0.0115498,0.103628,0,0.0187136,0.0150453,0.0276083,0.0158306,0.0705248,0.0358722,0.0250351,0.00961232,0.0246481,0.0120532,0.00248296,0.0245239,0,0,0.0133215,0,0.0355782,0.0106538,0.0355618,0.0141267,0.0229463,0.0156844,0.00476207,0.0482427,0.00503823,0.0114267,0.00886732,0.00711233,0.0127878,0.0190443,0.00781037,0.0131995,0.00930635,0.0219011,0.0169435,0.0129859,0.0259789,0.0157268,0,0,0,0,0,0,0,0,0.0246428,0.0109239
986,0.010281,0.0212382,0,0,0,0,0,0,0.024077,0.0260157,0.0147557,0.00285521,0,0,0.0892593,0,0.0459422,0.0495519,0.0421659,0.0189497,0.00800789,0.021702,0.00288185,0.0376124,0.011574,0.103749,0,0.0187656,0.015071,0.0276229,0.0157897,0.0703468,0.0359763,0.024984,0.00954066,0.0246696,0.0121689,0.00246526,0.0244565,0,0,0.0131204,0,0.0355257,0.0105869,0.0355628,0.014076,0.0229086,0.0155849,0.00467045,0.0480752,0.00503664,0.0113709,0.00878046,0.0071148,0.0127355,0.0190691,0.00780257,0.0131683,0.00921035,0.0219845,0.0165254,0.0128564,0.0255683,0.0158734,0,0,0,0,0,0,0,0,0.0245706,0.0109433
987,0.0104267,0.0210541,0,0,0,0,0,0,0.0240604,0.0260934,0.014747,0.00287312,0,0,0.0890189,0,0.0459397,0.0494714,0.0421305,0.0189429,0.00800502,0.0217541,0.00279331,0.0376738,0.0115654,0.103909,0,0.0188978,0.0150714,0.0276226,0.0157249,0.0702529,0.0360966,0.0249232,0.00941382,0.0246094,0.01211,0.00243505,0.0244058,0,0,0.0128334,0,0.0353535,0.0104947,0.0355574,0.0139943,0.0228742,0.0154519,0.00461515,0.0478816,0.00501239,0.0113516,0.00866524,0.00712883,0.012658,0.0191155,0.00775792,0.0131162,0.00908374,0.0221167,0.0163063,0.0127411,0.0252618,0.0160057,0,0,0,0,0,0,0,0,0.024506,0.0109584
988,0.0105781,0.0209159,0,0,0,0,0,0,0.0240102,0.0261588,0.0147369,0.00288612,0,0,0.0887946,0,0.0459954,0.0493973,0.0420879,0.0189606,0.00798931,0.0218685,0.002747,0.0377911,0.0115459,0.10399,0,0.0189884,0.0150523,0.0275988,0.0156478,0.0702187,0.0361804,0.0248827,0.00923259,0.0247133,0.0119725,0.00242137,0.0243155,0,0,0.0126381,0,0.0354057,0.010544,0.0355422,0.0138712,0.0228459,0.0153375,0.00458191,0.0476181,0.00503636,0.0113507,0.0086522,0.00710639,0.0126,0.0192291,0.00775352,0.0130892,0.00888962,0.0222593,0.0159345,0.0124999,0.025026,0.0161122,0,0,0,0,0,0,0,0,0.0244875,0.0109246
989,0.0106991,0.0208429,0,0,0,0,0,0,0.0239947,0.0260614,0.0147304,0.0028183,0,0,0.0885287,0,0.0460567,0.0493203,0.0420479,0.0189754,0.00797971,0.0220459,0.00271832,0.0378944,0.0115577,0.104022,0,0.018836,0.0150576,0.0275537,0.01556,0.0700911,0.0362997,0.0248638,0.00908622,0.024859,0.011894,0.0024116,0.0242255,0,0,0.0126788,0,0.0355293,0.0106454,0.0355308,0.0138202,0.0228279,0.0152049,0.00453923,0.0473797,0.00504821,0.0113586,0.00871424,0.0070127,0.012565,0.0192779,0.00779082,0.0130837,0.00872067,0.0223416,0.0153779,0.0122535,0.0248446,0.0162297,0,0,0,0,0,0,0,0,0.0244861,0.0108803
990,0.0107317,0.0208517,0,0,0,0,0,0,0.0240455,0.0260051,0.014677,0.00270232,0,0,0.0883404,0,0.0460462,0.0492884,0.0420052,0.0188898,0.00799566,0.022032,0.00267719,0.0379575,0.0115339,0.104,0,0.0186897,0.0149622,0.0275073,0.0154509,0.0698311,0.0365537,0.0248421,0.00900433,0.0248868,0.0118859,0.00238363,0.0242131,0,0,0.0127125,0,0.0355052,0.0106096,0.0355484,0.0138622,0.0228245,0.0150587,0.00450682,0.0472729,0.00503361,0.0113539,0.00868229,0.00690702,0.0125635,0.0192486,0.00782478,0.0130272,0.00864419,0.0224784,0.0148296,0.0120374,0.024783,0.0164227,0,0,0,0,0,0,0,0,0.0244884,0.0108384
991,0.0107247,0.0206208,0,0,0,0,0,0,0.0237672,0.0258984,0.0148234,0.00257248,0,0,0.0880766,0,0.0460582,0.0492265,0.0420136,0.0190207,0.00809239,0.0221608,0.00246208,0.037832,0.0115075,0.10405,0,0.01872,0.0149219,0.027523,0.0154004,0.0695552,0.0367874,0.0247792,0.00866483,0.0249314,0.0117888,0.00224516,0.0240754,0,0,0.0123746,0,0.0355115,0.0104465,0.0355825,0.0139548,0.0227726,0.0147131,0.00433476,0.0469016,0.00496458,0.0113277,0.0084425,0.0067152,0.0124489,0.0192663,0.00778712,0.0127891,0.00838978,0.0224563,0.0142348,0.01185,0.0245832,0.0164119,0,0,0,0,0,0,0,0,0.0244376,0.0108146
992,0.0107907,0.0205939,0,0,0,0,0,0,0.0237178,0.0258264,0.014855,0.00249112,0,0,0.0879151,0,0.0461226,0.0492532,0.0420387,0.0190265,0.00813983,0.0219617,0.00234879,0.0377926,0.0114302,0.103961,0,0.0187757,0.0149823,0.0275504,0.0153556,0.0693915,0.036957,0.0247471,0.00850102,0.0250297,0.0117582,0.00214914,0.0240301,0,0,0.012141,0,0.0355113,0.0102739,0.0355801,0.0139377,0.0227347,0.0144799,0.00422251,0.0468401,0.00492528,0.0112925,0.00817264,0.00661668,0.012347,0.0192508,0.00768321,0.0126549,0.00849395,0.0225631,0.0138611,0.0117023,0.0246726,0.0163463,0,0,0,0,0,0,0,0,0.0243863,0.0107867
993,0.0108498,0.0206096,0,0,0,0,0,0,0.0236514,0.0259852,0.0148756,0.00245781,0,0,0.0877267,0,0.0461526,0.0492996,0.0420504,0.0190117,0.00816956,0.0217143,0.00229102,0.0377575,0.0112953,0.103815,0,0.0188451,0.0149223,0.0276274,0.0153234,0.0692265,0.0371593,0.0247757,0.00831615,0.025064,0.0116964,0.00216423,0.0238905,0,0,0.011863,0,0.0354411,0.0101208,0.0355668,0.0138738,0.0226907,0.0143339,0.00416567,0.0467447,0.00497254,0.0112089,0.00799834,0.00656713,0.012286,0.019276,0.00764795,0.0126364,0.00870219,0.022542,0.0136687,0.0115712,0.024786,0.016268,0,0,0,0,0,0,0,0,0.0243483,0.0107616
