Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,
214,0.0223316,0.0132239,0,0,0,0,0,0,0.0269401,0.0250575,0.0134435,0.00777807,0,0,0.0299766,0,0.0491113,0.0135947,0.0413848,0.0208704,0.00580781,0.0213118,0.0152023,0.0149788,0.0100867,0.105246,0.0180068,0.0253908,0.01865,0.0130634,0.0144503,0.0275896,0.0184691,0.0177247,0.0442814,0.00952019,0.00546108,0.0290312,0.0100307,0.00540268,0.0267825,0,0,0.0201389,0,0.0250542,0.0133516,0.035503,0.0163953,0.0190243,0.00643865,0.017184,0.030139,0.00458855,0.0135932,0.00318234,0.00661735,0.00912182,0.0196233,0.00624962,0.0122497,0.00881188,0.0293252,0.00668149,0.0138513,0.0184169,0.0253975,0,0,0,0,0,0,0
215,0.0226268,0.0132423,0,0,0,0,0,0,0.0280789,0.0249761,0.0133935,0.00769708,0,0,0.0303555,0,0.0488641,0.0136065,0.0412848,0.0208827,0.00563166,0.0216703,0.0155708,0.0148506,0.0101796,0.105377,0.0182051,0.0248862,0.0189297,0.0139416,0,0.0274352,0.0190995,0.01805,0.0440697,0.00909526,0.00555904,0.0292136,0.0099686,0.00538036,0.0272029,0,0,0.0196287,0,0.0252657,0.0131031,0.0354206,0.0163521,0.019088,0.00636748,0.0174196,0.0307804,0.00457444,0.0136043,0.00318979,0.00650254,0.00917464,0.0196726,0.00621488,0.0122014,0.00886122,0.0292448,0.00611507,0.0135888,0.0185626,0.0255502,0,0,0,0,0,0,0
216,0.022867,0.0145286,0,0,0,0,0,0,0.0277015,0.024858,0.0132019,0.00790084,0,0,0.0299362,0,0.0488245,0.0130762,0.0412967,0.0207026,0.00585061,0.0207631,0.0157687,0.0162727,0.00978396,0.104797,0.0174702,0.0247055,0.0185742,0.0131364,0.013541,0.0275011,0.018953,0.0164625,0.0438323,0.00881695,0.00576425,0.0292191,0.00986599,0.00552454,0.0269009,0,0,0.0190565,0,0.0254373,0.0127231,0.035404,0.0162731,0.0191853,0.00634392,0.0175873,0.0299008,0.00474848,0.0135304,0.00323529,0.00653105,0.00917475,0.0196199,0.00620471,0.012137,0.00888686,0.0282371,0.00568483,0.0131172,0.0197396,0.0261317,0,0,0,0,0,0,0
217,0.0224799,0.0119032,0,0,0,0,0,0,0.027583,0.024845,0.012989,0.00786568,0,0,0.029294,0,0.0485814,0.012978,0.0411113,0.0205604,0.00602188,0.0203668,0.0139814,0.0136941,0.0101274,0.104937,0.0173269,0.0240248,0.0186151,0.0129529,0.0114213,0.0275264,0.0177058,0.0166544,0.0435508,0.00861599,0.0258484,0.0289727,0.0331626,0.00615724,0.0272726,0,0,0.0178629,0,0.0251884,0.0121494,0.0337204,0.0394047,0.0206334,0.0142848,0.0159296,0.0313856,0.00802942,0.0126648,0.00470702,0.0113956,0.0179738,0.0293457,0.0208082,0.0238939,0.0205347,0.0283922,0.00450491,0.0124981,0.0173421,0.0250911,0,0,0,0,0,0,0
218,0.0223819,0.0125635,0,0,0,0,0,0,0.0276308,0.0246906,0.0131114,0.00802024,0,0,0.029716,0,0.048208,0.0128345,0.0412448,0.0205116,0.00598655,0.0207135,0.015991,0.014335,0.0100398,0.104937,0.017458,0.0245189,0.0185864,0.0134021,0.00930848,0.0273964,0.0194855,0.0164755,0.0431351,0.00786574,0.00540047,0.0291827,0.00992871,0.00564206,0.0259927,0,0,0.0170217,0,0.0254389,0.0115305,0.0355245,0.0164437,0.0192712,0.00632459,0.017825,0.0296565,0.00477567,0.0136224,0.00350682,0.00663758,0.00916427,0.0195723,0.00617447,0.0122469,0.00923861,0.0270293,0.00415313,0.0121911,0.01745,0.02463,0,0,0,0,0,0,0
219,0.0224838,0.0124637,0,0,0,0,0,0,0.0277183,0.0244996,0.0133007,0.00809993,0,0,0.0295278,0,0.0480112,0.0125158,0.0412515,0.0206521,0.00607661,0.0206217,0.0159324,0.0144536,0.0102376,0.10505,0.0174671,0.0248322,0.0184863,0.0133169,0.0104094,0.0274235,0.0197409,0.0159014,0.0427378,0.00743012,0.00548808,0.0289059,0.00983214,0.00573583,0.0258079,0,0,0.0160043,0,0.0251267,0.0109028,0.0356482,0.0163328,0.0192808,0.00628334,0.0178362,0.0295347,0.00481648,0.0135712,0.00354079,0.00659269,0.00916485,0.0196042,0.00611749,0.0122415,0.00928514,0.026521,0.00301603,0.011571,0.0173614,0.02471,0,0,0,0,0,0,0
220,0.0223312,0.0110436,0,0,0,0,0,0,0.0276655,0.024354,0.0133713,0.00818962,0,0,0.0296637,0,0.0476573,0.0125234,0.0413483,0.0207447,0.00620162,0.020304,0.0157652,0.0130615,0.0102377,0.105032,0.0173706,0.0250781,0.01826,0.0130536,0.0234772,0.0273212,0.0198773,0.0168295,0.0423727,0.00694349,0.00569663,0.0287057,0.00966611,0.00581175,0.0256816,0,0,0.0150098,0,0.0247992,0.0103035,0.0357554,0.0162132,0.019239,0.0062791,0.0178097,0.0299287,0.00488856,0.0134614,0.0035623,0.00670053,0.00917429,0.0196181,0.00606101,0.0122572,0.00938184,0.0263455,0.00187902,0.0107432,0.0160548,0.0239709,0,0,0,0,0,0,0
221,0.0379032,0.0305993,0,0,0,0,0,0,0.0279914,0.0242492,0.0147067,0.00878914,0,0,0.0332015,0,0.0479305,0.0113777,0.041502,0.0219615,0.00621484,0.0224826,0.0183958,0.0384027,0.0110503,0.106314,0.0190474,0.0242618,0,0.0150899,0,0.0271537,0.0226555,0.00894956,0.0430657,0.00775825,0.00567422,0.028642,0.00962843,0.00648977,0.0367392,0,0,0.0150594,0,0.0248784,0.010514,0.0354755,0.0163329,0.0194423,0.00623929,0.0202804,0.0356799,0.00478209,0.0135455,0.00363944,0.00661711,0.00923547,0.0196053,0.00607787,0.012413,0.00954506,0.0293034,0.00073172,0.0106523,0.0372896,0.0430625,0,0,0,0,0,0,0
222,0.0237579,0.013535,0,0,0,0,0,0,0.0271144,0.0242317,0.0146275,0.00825263,0,0,0.0304238,0,0.0469756,0.0119922,0.0418286,0.0218225,0.0061837,0.0214431,0.0159054,0.0157871,0.0106502,0.105834,0.0184055,0.024768,0,0.014118,0.100636,0.0268678,0.022073,0.0151904,0.041906,0.0060716,0.00560375,0.0287438,0.00942353,0.00583041,0.0267074,0,0,0.0133777,0,0.0249537,0.00940417,0.035549,0.0161117,0.0193043,0.00623202,0.0180435,0.03078,0.00478466,0.0134094,0.00369032,0.00656014,0.00915928,0.0195379,0.00601935,0.012331,0.00951978,0.0259452,0.000615353,0.0097723,0.0193431,0.0262887,0,0,0,0,0,0,0
223,0.0239652,0.0139422,0,0,0,0,0,0,0.0278517,0.0240725,0.0144944,0.00777249,0,0,0.0301453,0,0.0466906,0.0114613,0.0416633,0.0218282,0.00555854,0.0222186,0.0158231,0.0161662,0.0110706,0.106242,0.0189718,0.0242093,0,0.0149617,0,0.0270969,0.0220183,0.0145678,0.041489,0.00542629,0.00572603,0.0287521,0.00929425,0.00556049,0.0264187,0,0,0.0125236,0,0.0250092,0.008755,0.0355302,0.015962,0.0192731,0.00614086,0.0177909,0.0304574,0.00459035,0.0135981,0.00367507,0.00645179,0.00910177,0.0197146,0.00591594,0.0122484,0.00962029,0.0254648,0.00143041,0.00889791,0.0197693,0.0266373,0,0,0,0,0,0,0
224,0.0237049,0.0126904,0,0,0,0,0,0,0.0269607,0.0239836,0.0140801,0.00784902,0,0,0.0302013,0,0.0461529,0.0113655,0.0416648,0.021367,0.00573903,0.0215111,0.0154691,0.0143529,0.0106532,0.105806,0.0184201,0.0246637,0,0.0139969,0.0214562,0.027184,0.0207907,0.0152463,0.0409542,0.00473203,0.0057763,0.0287176,0.00926618,0.00554764,0.0264979,0,0,0.011517,0,0.0249925,0.00811404,0.0355803,0.0158398,0.0192497,0.00621559,0.0175664,0.0312125,0.00468634,0.0135258,0.00370896,0.006679,0.00914038,0.0196503,0.00590676,0.0122787,0.00983795,0.025494,0.00252349,0.0084733,0.0188836,0.0261173,0,0,0,0,0,0,0
225,0.0232501,0.0121235,0,0,0,0,0,0,0.026943,0.0237975,0.0142535,0.00770426,0,0,0.0299635,0,0.0457213,0.0110998,0.0416605,0.0213441,0.00559922,0.0217391,0.01524,0.0135583,0.0106315,0.10593,0.0185645,0.0245979,0,0.014157,0.00784082,0.0272587,0.020701,0.0148838,0.0403749,0.00408664,0.00589581,0.0286837,0.009241,0.00545216,0.0260654,0,0,0.0108979,0,0.0250931,0.00763322,0.0355564,0.0156667,0.0192717,0.00622146,0.017311,0.0303541,0.00469992,0.0135541,0.00368516,0.00666239,0.00911299,0.0196894,0.00587347,0.0122164,0.00989969,0.0248325,0.00314685,0.00821447,0.0181776,0.0255999,0,0,0,0,0,0,0
226,0.0326696,0.0250367,0,0,0,0,0,0,0.0271444,0.0236665,0.0134728,0.00852569,0,0,0.0325904,0,0.0456738,0.0101258,0.0416768,0.0205893,0.00611022,0.0206775,0.0169257,0.0308749,0.0100806,0.105277,0.0177322,0.0250984,0.018332,0.0134261,0.0117223,0.027244,0.0193367,0.00852026,0.0405932,0.00433976,0.00608613,0.0284599,0.00926656,0.00606727,0.0334671,0,0,0.0106493,0,0.0250257,0.00778838,0.0355847,0.0156559,0.0193086,0.00631747,0.0190379,0.0343641,0.00488607,0.0134861,0.00368034,0.00670413,0.00919449,0.019622,0.00587544,0.012312,0.0101593,0.0269338,0.00488302,0.00824805,0.0321381,0.0379019,0,0,0,0,0,0,0
227,0.0246095,0.0136175,0,0,0,0,0,0,0.027834,0.0237367,0.0129998,0.00787034,0,0,0.0301877,0,0.0450993,0.0105675,0.0416066,0.0201249,0.00590624,0.0207383,0.0141108,0.0157325,0.0104512,0.105597,0.0179002,0.0246835,0.0185287,0,0.0150304,0.0271057,0.0181319,0.0127698,0.0398356,0.0033986,0.0226819,0.0283386,0.0252019,0.00601296,0.0284752,0,0,0.00917615,0,0.0248328,0.0069299,0.0340311,0.028874,0.0204394,0.0104118,0.0162229,0.0326266,0.00586194,0.0123976,0.00378391,0.0080296,0.0118906,0.0272884,0.0154256,0.0159036,0.0202796,0.0254449,0.00589777,0.00765496,0.0205297,0.0279137,0,0,0,0,0,0,0
228,0.0272234,0.0184292,0,0,0,0,0,0,0.0270252,0.0237066,0.0134858,0.00815554,0,0,0.0316532,0,0.0447241,0.0103322,0.0417385,0.0207245,0.00601102,0.0207177,0.0160691,0.0218676,0.00998252,0.10525,0.0176751,0.0251654,0.0183031,0.0133853,0.0145993,0.0271767,0.0191099,0.0106919,0.0397602,0.00299546,0.00648443,0.0282393,0.00904435,0.00576536,0.0303606,0,0,0.00858215,0,0.0247254,0.00667225,0.0356002,0.0155121,0.0192971,0.0062858,0.0181693,0.0340207,0.00491287,0.013425,0.00366231,0.00661713,0.00922974,0.0197302,0.00577922,0.0121632,0.0102729,0.0260219,0.00749839,0.00741257,0.0257412,0.0317979,0,0,0,0,0,0,0
229,0.0289772,0.0213907,0,0,0,0,0,0,0.0265965,0.0236402,0.0134502,0.00823923,0,0,0.0317144,0,0.0445353,0.00956758,0.041749,0.0206519,0.00606416,0.0206382,0.0162947,0.0263364,0.0100079,0.105247,0.0176374,0.0252621,0.0182879,0.0133333,0.0141312,0.0271355,0.0192207,0.00874694,0.03952,0.00260123,0.0066805,0.0282633,0.00890096,0.00583922,0.030646,0,0,0.00834594,0,0.0250687,0.00656593,0.0356032,0.0155507,0.0193671,0.00627301,0.0183675,0.0322918,0.00493873,0.0133939,0.00365693,0.00661363,0.00921372,0.0198022,0.00576114,0.0120552,0.0104112,0.0249713,0.00843689,0.00726051,0.0280815,0.0340371,0,0,0,0,0,0,0
230,0.0238427,0.0124599,0,0,0,0,0,0,0.0259117,0.0237016,0.0135173,0.00791518,0,0,0.0295795,0,0.0439993,0.00997545,0.0416841,0.0205449,0.00612307,0.0209968,0.0139725,0.014962,0.0104906,0.105721,0.0180562,0.0251186,0.0183603,0.0134489,0.0142183,0.0271669,0.0186631,0.0123646,0.0387534,0.00177932,0.021948,0.0282287,0.0236563,0.0059686,0.0276698,0,0,0.00703175,0,0.0250193,0.00602331,0.0341178,0.0262071,0.0204315,0.00959418,0.0160456,0.0315676,0.00537311,0.0122549,0.00356919,0.00722606,0.0106972,0.0269246,0.0143026,0.0145906,0.0203263,0.0240821,0.00980186,0.00736688,0.019139,0.0270012,0,0,0,0,0,0,0
231,0.0315426,0.0237063,0,0,0,0,0,0,0.0259449,0.0235366,0.0138337,0.00844736,0,0,0.0317716,0,0.0438751,0.00930758,0.0417673,0.0208462,0.00630387,0.0221437,0.0165165,0.0299304,0.0106811,0.10616,0.0187564,0.0255601,0.0186664,0.0142444,0.014415,0.0271904,0.0202799,0.00692198,0.0387843,0.00180863,0.007016,0.0280509,0.00912675,0.00591444,0.0328078,0,0,0.00675121,0,0.0250547,0.00612988,0.0356545,0.0156777,0.0194,0.00631592,0.0186387,0.0337196,0.005281,0.0133115,0.00377313,0.00669905,0.00906293,0.0198307,0.00574376,0.011949,0.0106858,0.0250884,0.0108772,0.00771075,0.0306662,0.036734,0,0,0,0,0,0,0
232,0.0273642,0.0176326,0,0,0,0,0,0,0.0266687,0.0235237,0.0140386,0.00803313,0,0,0.0305691,0,0.0436058,0.0100121,0.0417797,0.0210637,0.00602694,0.0231117,0.0156961,0.0214757,0.0109424,0.106802,0.0193328,0.0251587,0.0190488,0.0151002,0,0.0271255,0.0205727,0.00960039,0.0382382,0.00115654,0.00733737,0.0281646,0.00911335,0.00562259,0.0313711,0,0,0.00588842,0,0.0250843,0.00591222,0.0356692,0.0155708,0.0193834,0.00624584,0.017746,0.0350301,0.00540188,0.0132794,0.00379224,0.00649877,0.00898006,0.0199356,0.00569165,0.0118103,0.0107833,0.0254558,0.0126255,0.00859375,0.0252497,0.0317558,0,0,0,0,0,0,0
233,0.0242987,0.0123214,0,0,0,0,0,0,0.0270864,0.0235752,0.0143583,0.00793784,0,0,0.0296158,0,0.0435789,0.0102648,0.0417865,0.0214349,0.00604556,0.0240236,0.0151018,0.0145548,0.0114,0.107679,0.0199711,0.0253746,0.0192149,0.015527,0,0.0272004,0.0214145,0.012444,0.0379148,0.000863934,0.00756986,0.0281144,0.00909803,0.00554227,0.0284553,0,0,0.00439437,0,0.0253082,0.00551892,0.0357655,0.0155834,0.0193979,0.0062548,0.0172228,0.0330747,0.00550387,0.013178,0.00386341,0.00642452,0.00888191,0.0199831,0.0057397,0.0118642,0.0109606,0.0239595,0.0100622,0.00709479,0.0193044,0.0271432,0,0,0,0,0,0,0
234,0.0249838,0.0150863,0,0,0,0,0,0,0.0267842,0.0235554,0.0141652,0.00825549,0,0,0.029816,0,0.0436611,0.00935799,0.041803,0.021351,0.00631826,0.0237944,0.0153094,0.0179657,0.0113946,0.107692,0.0198254,0.025834,0.0189708,0.0151324,0.0113633,0.0272589,0.0214519,0.0104806,0.0380462,0.00113635,0.00771088,0.0282064,0.00911131,0.00572392,0.0280457,0,0,0.0042704,0,0.0257587,0.0057042,0.0358267,0.015639,0.0194257,0.006299,0.0176536,0.0313757,0.00560289,0.0130727,0.00394002,0.00649792,0.00886521,0.0199696,0.00583713,0.0121635,0.0110946,0.0232071,0.0102781,0.00727425,0.021556,0.028449,0,0,0,0,0,0,0
235,0.0231457,0.0118462,0,0,0,0,0,0,0.0263637,0.0236519,0.0140017,0.00805911,0,0,0.0293338,0,0.0432777,0.0094498,0.0418469,0.0209402,0.00620983,0.0232358,0.0149647,0.0128681,0.0111102,0.107289,0.019457,0.0254447,0.0188792,0.0149004,0.0110764,0.0271731,0.021225,0.0126196,0.0378527,0.00100862,0.0078522,0.0285187,0.00911571,0.00557533,0.0274899,0,0,0.0043339,0,0.0260754,0.00600755,0.035767,0.0157355,0.0193687,0.00628984,0.0175133,0.0317118,0.00560678,0.0130831,0.00396104,0.00657173,0.00886841,0.0199731,0.0059309,0.012326,0.0111008,0.0235775,0.0125002,0.00867879,0.0184534,0.0257605,0,0,0,0,0,0,0
236,0.0299808,0.0224479,0,0,0,0,0,0,0.0276207,0.0235986,0.0142574,0.00809348,0,0,0.0311832,0,0.0433904,0.00827839,0.0419013,0.0211494,0.0061322,0.0225233,0.0167098,0.0268723,0.0106985,0.10682,0.0190136,0.0242987,0,0.0149728,0.0118329,0.0271227,0.0218266,0.00709122,0.0381346,0.00099709,0.00788867,0.0283426,0.00903585,0.00585513,0.0321792,0,0,0.00405679,0,0.0262047,0.00604169,0.0354971,0.0157853,0.0194974,0.00618545,0.0190867,0.0333891,0.00541699,0.013226,0.00400474,0.00636049,0.00881774,0.0200503,0.00596793,0.0122633,0.0110828,0.0244401,0.0115085,0.00804351,0.0290705,0.0347713,0,0,0,0,0,0,0
237,0.0214033,0.00517568,0,0,0,0,0,0,0.0284543,0.0236674,0.0132962,0.00709002,0,0,0.026203,0,0.0430068,0.00960301,0.0418713,0.0204322,0.00592821,0.0209048,0.0141945,0.00859053,0.0101321,0.105891,0.0178989,0.0246749,0.0191848,0.0139117,0.0125299,0.0271168,0.0202076,0.0178181,0.0367563,0.00204733,0.00806201,0.0280964,0.00878683,0.0050811,0.0217662,0,0,0.00322689,0,0.0261195,0.00564996,0.0356306,0.0155015,0.0193426,0.00609973,0.0166505,0.027279,0.00529845,0.0132039,0.00403866,0.00613508,0.00857612,0.0202105,0.00592961,0.0119316,0.0109666,0.0208268,0.0105069,0.00723967,0.00693402,0.0186722,0,0,0,0,0,0,0
238,0.024928,0.0175352,0,0,0,0,0,0,0.0281964,0.0234896,0.0134349,0.00793086,0,0,0.0298796,0,0.043174,0.00841091,0.0418836,0.0206533,0.00640494,0.0211603,0.0165509,0.0193301,0.0101217,0.105867,0.0179915,0.0248605,0.0191427,0.0140704,0.012202,0.027035,0.0205544,0.00892476,0.0372714,0.00122047,0.00822431,0.02814,0.00884847,0.00582806,0.0285464,0,0,0.00339209,0,0.0262952,0.00577819,0.0355583,0.0156872,0.019429,0.00611502,0.018966,0.031786,0.00541612,0.0131989,0.00405192,0.00619012,0.0086508,0.0201516,0.00607167,0.0120785,0.0112233,0.0232476,0.0107246,0.00739516,0.0236126,0.0293219,0,0,0,0,0,0,0
239,0.0229814,0.0145359,0,0,0,0,0,0,0.0277614,0.0235382,0.0136219,0.00811583,0,0,0.0296368,0,0.0428963,0.00865619,0.0419043,0.0207731,0.00614312,0.0212848,0.0167737,0.0144876,0.0100866,0.105598,0.0179939,0.024889,0.0189675,0.0140782,0.0135272,0.0270479,0.0204227,0.0107631,0.0369818,0.00148158,0.00819506,0.0279559,0.0087682,0.00593745,0.0280558,0,0,0.00310793,0,0.0260872,0.00558989,0.0355967,0.0156886,0.0192871,0.00608493,0.0191308,0.0331618,0.00562135,0.0131705,0.00405005,0.0061816,0.00864149,0.0201228,0.00615299,0.0120868,0.0112688,0.0236395,0.0113756,0.00750258,0.0210272,0.0267795,0,0,0,0,0,0,0
240,0.024491,0.0181374,0,0,0,0,0,0,0.0275419,0.0234859,0.0136257,0.00817961,0,0,0.0303029,0,0.0428885,0.0077314,0.0419386,0.0207548,0.00607641,0.021263,0.0172972,0.019681,0.00998821,0.105012,0.0179236,0.0248559,0.0189096,0.0140573,0.0145718,0.0271048,0.0203324,0.00860243,0.0369659,0.00174761,0.00820286,0.0276048,0.00869438,0.00610854,0.028318,0,0,0.00343702,0,0.0260137,0.00579095,0.0356288,0.0156613,0.0193208,0.00603368,0.0196343,0.0313393,0.00583777,0.0132073,0.00410068,0.00610655,0.00859415,0.0201548,0.00625738,0.0120559,0.0111651,0.0225978,0.0128979,0.00804208,0.024123,0.0286367,0,0,0,0,0,0,0
241,0.0222414,0.0147012,0,0,0,0,0,0,0.0272565,0.0235156,0.0135495,0.00759389,0,0,0.0295802,0,0.0425943,0.0079759,0.0419403,0.0208644,0.00600826,0.0213284,0.0171466,0.0144246,0.00990008,0.104782,0.0178992,0.0248657,0.0188774,0.0140546,0.0148269,0.0271257,0.0201799,0.0103382,0.0366836,0.00233577,0.00821735,0.027523,0.00885298,0.00597637,0.028461,0,0,0.0034715,0,0.0259437,0.0057447,0.0356471,0.0157344,0.0193573,0.00599172,0.0194846,0.033056,0.0059036,0.0132156,0.00412758,0.00613299,0.00859763,0.0201458,0.00639403,0.0121374,0.0112352,0.0230966,0.0134298,0.00834244,0.0213868,0.0259235,0,0,0,0,0,0,0
242,0.0213269,0.0139364,0,0,0,0,0,0,0.0278165,0.023481,0.0127865,0.00725511,0,0,0.028968,0,0.0425024,0.00778185,0.0418505,0.0204106,0.00585848,0.0215159,0.0171404,0.0131967,0.0100231,0.104926,0.018018,0.0247453,0.0190451,0,0.0153254,0.0269803,0.0199011,0.0103457,0.0364786,0.00238282,0.00813613,0.0273591,0.0089172,0.0058646,0.028143,0,0,0.00368978,0,0.0259254,0.00577308,0.0356507,0.0158017,0.0194455,0.00593386,0.0194641,0.0327495,0.00568434,0.0132712,0.00409759,0.00612187,0.00862707,0.0201938,0.00652628,0.0121825,0.0112232,0.0225948,0.0139268,0.00844746,0.0206096,0.0247263,0,0,0,0,0,0,0
243,0.0208724,0.0140116,0,0,0,0,0,0,0.0266729,0.0234948,0.0128798,0.00732608,0,0,0.0284391,0,0.042493,0.00746385,0.0417829,0.021132,0.00590114,0.0211756,0.0171978,0.0132918,0.00982154,0.104699,0.0177657,0.0249056,0.0185478,0.014338,0.0147468,0.0272653,0.0199193,0.00981022,0.0363486,0.00238285,0.00794265,0.0273263,0.00893226,0.00590466,0.027646,0,0,0.00413947,0,0.0261686,0.00567941,0.0356426,0.0158946,0.0195476,0.00600466,0.0195275,0.0319339,0.00565261,0.0132554,0.00392033,0.00612017,0.00877389,0.0201703,0.00655448,0.012232,0.0111521,0.0218831,0.0140763,0.00837977,0.0206098,0.0240685,0,0,0,0,0,0,0
244,0.0206194,0.0138817,0,0,0,0,0,0,0.0270623,0.0235301,0.0128085,0.00722418,0,0,0.027991,0,0.0424507,0.00727151,0.0416596,0.0216583,0.00565473,0.0218732,0.017405,0.0128046,0.0101468,0.105106,0.0183053,0.0246755,0,0.0164047,0.0148191,0.027501,0.0206433,0.00950971,0.0362517,0.00238555,0.00760122,0.0272607,0.00905321,0.00590885,0.0271836,0,0,0.00461597,0,0.0263798,0.00573224,0.0355793,0.0161252,0.0195522,0.00623224,0.0196875,0.0315265,0.0057726,0.0133155,0.00387368,0.00608458,0.00890275,0.0201835,0.00643642,0.01234,0.0111125,0.021464,0.014311,0.00843115,0.0204467,0.0236413,0,0,0,0,0,0,0
245,0.0205493,0.0138381,0,0,0,0,0,0,0.0276872,0.0235399,0.0133482,0.00705874,0,0,0.0276049,0,0.0424527,0.00703774,0.0415679,0.0220983,0.00535967,0.0228717,0.0175928,0.0125293,0.0104749,0.105678,0.0190474,0.0242604,0,0.017529,0,0.0275192,0.0216126,0.00908885,0.0361821,0.00235923,0.0074877,0.027332,0.0091786,0.00590352,0.0269247,0,0,0.0050558,0,0.026734,0.00581506,0.0354981,0.0162849,0.0195528,0.00633542,0.0198156,0.0312809,0.00577936,0.0133804,0.00398973,0.00609243,0.00898902,0.0202135,0.00622879,0.012404,0.011112,0.0210233,0.014158,0.00847246,0.0203665,0.0233887,0,0,0,0,0,0,0
246,0.0203828,0.0137933,0,0,0,0,0,0,0.0276623,0.0234904,0.0138936,0.00712769,0,0,0.0273298,0,0.0424633,0.00685613,0.0414951,0.0219618,0.00531016,0.023359,0.0177345,0.0123729,0.0105495,0.105891,0.0193689,0.0241575,0,0.0135289,0,0.0275107,0.0214252,0.00891121,0.0361424,0.00239097,0.00761152,0.0272376,0.00918738,0.0060106,0.0268734,0,0,0.00552115,0,0.0268718,0.00589734,0.035511,0.0162995,0.0195435,0.00636062,0.0199813,0.0312244,0.0059385,0.0133543,0.00413498,0.00627405,0.00902129,0.0201906,0.00610821,0.0124567,0.011195,0.0205666,0.0142724,0.00852509,0.020302,0.0233315,0,0,0,0,0,0,0
