Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x74,,LTIB,x73
1156,0.0439598,0.0434416,0,0,0,0,0,0,0.105646,0.0224411,0.00227713,0,0,0.0524824,0,0.0433738,0.0269165,0.0433781,0.0134708,0.00645501,0.00257247,0.00471275,0.0630715,0.00410555,0.0301906,0.00271003,0,0.00675801,0.0224833,0.0168489,0.0321329,0.0415432,0.00938073,0.00450034,0.024998,0.0118473,0.00262352,0.0260402,0,0,0.012026,0,0.0286396,0.00571185,0.0358336,0.0194097,0.0212008,0.00498571,0.00709677,0.0439858,0.0024371,0.0123112,0.00305244,0.00298067,0.00748713,0.0175512,0.00676878,0.0119082,0.00387573,0.0279224,0.00882316,0.00830645,0.0536535,0.0453235,0,0,0,0,0,0,0,0,0.0503721,0
1157,0.0429306,0.0427139,0,0,0,0,0,0,0.105639,0.0226182,0.00227475,0,0,0.0527255,0,0.0431542,0.027109,0.0433999,0.0134737,0.00644684,0.00268275,0.00477221,0.0617701,0.00406373,0.0302282,0.00268672,0,0.00675249,0.0224854,0.0167581,0.0319953,0.0413752,0.00959664,0.00443253,0.0249569,0.0120986,0.00254104,0.0256586,0,0,0.011834,0,0.0287492,0.00570951,0.0358772,0.0195424,0.0211688,0.00505608,0.00717149,0.0438285,0.00245328,0.0123044,0.00312449,0.00300928,0.00759143,0.0175255,0.00682782,0.0119778,0.00390464,0.0278175,0.00925548,0.00862316,0.0529414,0.0444914,0,0,0,0,0,0,0,0,0.0504175,0
1158,0.0418645,0.0419745,0,0,0,0,0,0,0.105677,0.0225367,0.00220185,0,0,0.0528082,0,0.0431129,0.0269698,0.0434467,0.0135981,0.0064415,0.00278715,0.00486024,0.0604665,0.0040023,0.0302646,0.00261957,0,0.00673893,0.0224293,0.0165725,0.0317674,0.0413568,0.00956234,0.00440765,0.0249018,0.012261,0.00283878,0.0252401,0,0,0.0117267,0,0.0288539,0.00574035,0.0358707,0.0196784,0.0211336,0.00510643,0.0072439,0.0436243,0.00248232,0.0123412,0.00315092,0.00307534,0.00766081,0.0175189,0.00686639,0.012043,0.00383343,0.027687,0.00947463,0.00893545,0.0521885,0.0436378,0,0,0,0,0,0,0,0,0.0503623,0
1159,0.0408675,0.041258,0,0,0,0,0,0,0.105786,0.02271,0.0021125,0,0,0.0530419,0,0.0427932,0.0269778,0.043501,0.0138867,0.00645681,0.00289711,0.00494702,0.059276,0.00396237,0.0303344,0.00252294,0,0.00673394,0.0222985,0.0162998,0.0317212,0.0412529,0.00979095,0.00465435,0.0248804,0.0123195,0.00303861,0.0248704,0,0,0.0116087,0,0.0289708,0.00570216,0.0358334,0.0197569,0.0210946,0.00512998,0.007309,0.0433585,0.00250407,0.0123444,0.00314578,0.00314009,0.00769556,0.0175407,0.0068926,0.0120765,0.00377025,0.0274795,0.00979153,0.00923652,0.0514464,0.0428747,0,0,0,0,0,0,0,0,0.0502197,0
1160,0.0398549,0.0405636,0,0,0,0,0,0,0.105892,0.0228073,0.00211131,0,0,0.053114,0,0.0427293,0.026951,0.0435387,0.0139069,0.00651127,0.00304338,0.00493428,0.0581111,0.00403842,0.0302535,0.00260272,0,0.00677652,0.0223153,0.016297,0.0316709,0.0412463,0.00991159,0.00481951,0.0248843,0.0122594,0.00297896,0.0245385,0,0,0.0114768,0,0.0291265,0.00568271,0.0357998,0.0196454,0.0211076,0.00514379,0.00732204,0.0430607,0.00250193,0.0123459,0.00311005,0.00316101,0.0076734,0.0175241,0.00688416,0.0120203,0.0037341,0.0272465,0.0100298,0.00952397,0.0507383,0.0420866,0,0,0,0,0,0,0,0,0.0502719,0
1161,0.0388819,0.0397821,0,0,0,0,0,0,0.105964,0.0227969,0.00223204,0,0,0.0530419,0,0.042857,0.0268748,0.0435326,0.0136033,0.00661884,0.00295622,0.0048315,0.0569123,0.00416475,0.0298884,0.0028679,0,0.00683017,0.0224751,0.0164186,0.031462,0.041341,0.00979582,0.00485297,0.0249185,0.0121604,0.00269377,0.0240265,0,0,0.0111695,0,0.0292795,0.00573096,0.0358046,0.0195061,0.0211753,0.00514604,0.00728311,0.04238,0.00256248,0.0123672,0.00303883,0.00314351,0.00764959,0.0174707,0.00687421,0.0119488,0.00385059,0.0268436,0.0104731,0.00985588,0.0499169,0.0412188,0,0,0,0,0,0,0,0,0.0507128,0
1162,0.0379493,0.0390937,0,0,0,0,0,0,0.106011,0.0230506,0.0024712,0,0,0.0532623,0,0.0425776,0.0270528,0.0434291,0.0135077,0.00670351,0.0027728,0.004687,0.0558082,0.00419093,0.0294473,0.0030322,0,0.00688235,0.0225698,0.01625,0.0314541,0.0412531,0.00971343,0.00481746,0.0248859,0.0120672,0.00257857,0.0237368,0,0,0.0108608,0,0.0294057,0.00579463,0.035825,0.0193566,0.0212951,0.00510402,0.00719598,0.0420404,0.00262689,0.0124315,0.00295171,0.00315668,0.00763424,0.0174346,0.00686956,0.0118902,0.00392797,0.0266134,0.0108613,0.0101767,0.0492951,0.0404448,0,0,0,0,0,0,0,0,0.0514203,0
1163,0.0370465,0.0385073,0,0,0,0,0,0,0.106121,0.0232683,0.00248344,0,0,0.0535371,0,0.042434,0.0269872,0.0432472,0.01353,0.0067478,0.00255728,0.00456052,0.0547515,0.0042508,0.0293475,0.00314592,0,0.00700417,0.0226005,0.0159151,0.0314972,0.0411963,0.00979696,0.00483622,0.0248417,0.0120289,0.0024076,0.0234541,0,0,0.0105602,0,0.0295175,0.0059374,0.0358826,0.019269,0.0215036,0.00506396,0.00713426,0.0417696,0.00266841,0.0124229,0.0029176,0.0032222,0.00764559,0.0174145,0.00688223,0.0118697,0.00399961,0.0264021,0.0110924,0.0104702,0.048788,0.0396758,0,0,0,0,0,0,0,0,0.0517557,0
1164,0.0362455,0.037967,0,0,0,0,0,0,0.106064,0.0233075,0.00259617,0,0,0.0536873,0,0.0423717,0.0266477,0.0431537,0.0134988,0.00674561,0.00265824,0.00450007,0.0538129,0.00424267,0.0291699,0.00310412,0,0.00701426,0.022644,0.0159181,0.0315536,0.0411846,0.00986739,0.00494016,0.0247829,0.0119934,0.00251751,0.023173,0,0,0.0103121,0,0.0296026,0.00609594,0.0358884,0.0192718,0.0215699,0.00501274,0.00710325,0.0414512,0.00258185,0.0124433,0.00288863,0.0031975,0.00761288,0.0174344,0.00683443,0.0118278,0.00402565,0.0261427,0.0111087,0.0107697,0.0483071,0.038998,0,0,0,0,0,0,0,0,0.0518602,0
1165,0.0354885,0.0374681,0,0,0,0,0,0,0.105897,0.0233589,0.00268464,0,0,0.0537784,0,0.0423728,0.0267152,0.0431588,0.0132123,0.00675432,0.00296202,0.00443098,0.0529261,0.00420096,0.0290118,0.00319264,0,0.00702586,0.0227923,0.0162392,0.0316168,0.0411598,0.00990949,0.00506518,0.0247907,0.0119274,0.00224397,0.0229184,0,0,0.0101045,0,0.0297366,0.00622717,0.0358791,0.0192288,0.0215765,0.00497966,0.00703702,0.0410348,0.00246702,0.0124539,0.00286539,0.00312306,0.00754611,0.0174513,0.00677632,0.0117465,0.0043628,0.02586,0.0112236,0.0110508,0.0478344,0.0383672,0,0,0,0,0,0,0,0,0.0519849,0
1166,0.0347629,0.0369585,0,0,0,0,0,0,0.105809,0.0233145,0.00267284,0,0,0.0537663,0,0.0423634,0.0267363,0.0431873,0.0130701,0.00677409,0.00331427,0.00438394,0.0520484,0.00420014,0.0290369,0.00324516,0,0.00701637,0.0228684,0.0164324,0.0316096,0.041208,0.0098779,0.00520963,0.0248253,0.0118116,0.00209312,0.0226981,0,0,0.0098391,0,0.0299162,0.00643212,0.0358611,0.0191243,0.0215897,0.00494679,0.00697643,0.0405844,0.00238491,0.0124533,0.00284528,0.00304776,0.00746624,0.0174779,0.00669997,0.0116524,0.00476023,0.0256391,0.0116236,0.0113896,0.047311,0.0377619,0,0,0,0,0,0,0,0,0.0518106,0
1167,0.0340737,0.0364593,0,0,0,0,0,0,0.105807,0.0232395,0.00260387,0,0,0.0537051,0,0.0424833,0.0266022,0.0432349,0.0130414,0.00682648,0.00352136,0.00433585,0.0511769,0.00419424,0.0292674,0.00325359,0,0.00703206,0.0228844,0.0165189,0.0314966,0.0413027,0.00983755,0.00529218,0.0248129,0.0117669,0.00223931,0.022211,0,0,0.00943076,0,0.0300691,0.00648618,0.0358402,0.0191154,0.0215994,0.00492688,0.0069098,0.0398381,0.00233686,0.0124176,0.0028638,0.00302878,0.0074027,0.0174913,0.00665369,0.0116223,0.00491966,0.0252678,0.012513,0.0117792,0.0467097,0.0371004,0,0,0,0,0,0,0,0,0.0512345,0
1168,0.0333782,0.0360021,0,0,0,0,0,0,0.105838,0.0233552,0.00253304,0,0,0.0538244,0,0.0423476,0.0265949,0.0433529,0.0129888,0.00688567,0.00362277,0.0042881,0.0503908,0.00421747,0.0296513,0.00323379,0,0.00701198,0.0228972,0.0164751,0.0315076,0.041254,0.00995764,0.00535392,0.024746,0.0118153,0.00246714,0.0219635,0,0,0.00906603,0,0.0301829,0.00658729,0.0357799,0.0191819,0.0215486,0.00496795,0.00684502,0.0395086,0.00222041,0.0123075,0.00295918,0.00302126,0.00736792,0.0175319,0.00661956,0.0116167,0.00492895,0.0251351,0.0130699,0.0120855,0.0462537,0.0366146,0,0,0,0,0,0,0,0,0.0510284,0
1169,0.032717,0.035537,0,0,0,0,0,0,0.105858,0.0232675,0.00249926,0,0,0.0537837,0,0.0424808,0.026397,0.0435248,0.0128312,0.0069543,0.00368606,0.0042113,0.0496101,0.00412946,0.0296576,0.00324815,0,0.00696225,0.0229362,0.0163758,0.0313721,0.0413631,0.00993334,0.0053784,0.0247073,0.0118628,0.0022059,0.0215591,0,0,0.00879451,0,0.0302693,0.00670786,0.0356985,0.0192299,0.0214153,0.00499328,0.00674647,0.0389871,0.00207124,0.0122513,0.00301513,0.00298454,0.0073486,0.0175468,0.00660388,0.0116011,0.00488119,0.0248834,0.0132279,0.012282,0.0457695,0.0361049,0,0,0,0,0,0,0,0,0.0511236,0
1170,0.0321544,0.0351688,0,0,0,0,0,0,0.105862,0.0233032,0.00244841,0,0,0.0537907,0,0.0422755,0.02626,0.0436099,0.0127499,0.00700775,0.00376123,0.00408908,0.0490299,0.00404368,0.0293118,0.00330272,0,0.00696425,0.022957,0.0161901,0.031329,0.0414106,0.00996934,0.00537302,0.0246851,0.0119148,0.00201059,0.0213032,0,0,0.00859755,0,0.030376,0.00683951,0.0357052,0.0193071,0.0213667,0.0049563,0.00663258,0.0386271,0.00205693,0.0122308,0.00302021,0.00299138,0.00737033,0.0175279,0.00665263,0.0116256,0.00490919,0.024706,0.0133846,0.012495,0.0454416,0.0357158,0,0,0,0,0,0,0,0,0.0512212,0
1171,0.0317045,0.0349483,0,0,0,0,0,0,0.105875,0.0236872,0.00240366,0,0,0.0540571,0,0.0418769,0.0263047,0.0436129,0.0127503,0.00706063,0.00387487,0.00394145,0.0486458,0.00400084,0.029311,0.00334146,0,0.00696904,0.0229348,0.0160681,0.0314225,0.0413244,0.0102456,0.0053392,0.0246494,0.0119706,0.00194303,0.0210716,0,0,0.00840472,0,0.0304586,0.00699327,0.0357439,0.0193892,0.0213793,0.00495824,0.00651038,0.0382443,0.0021398,0.0122403,0.00300285,0.00304903,0.00740837,0.0175229,0.00672688,0.0116657,0.00491069,0.0245064,0.0135649,0.0127954,0.0452204,0.0352836,0,0,0,0,0,0,0,0,0.0512377,0
1172,0.0312524,0.0347834,0,0,0,0,0,0,0.105901,0.0238487,0.00240174,0,0,0.0542265,0,0.041877,0.0260386,0.0436068,0.0127517,0.00712503,0.00402891,0.00379016,0.0483167,0.00403395,0.0296383,0.00339421,0,0.00698613,0.0229234,0.0159787,0.0314554,0.0413431,0.010236,0.00525983,0.0246172,0.011934,0.00193478,0.0208716,0,0,0.0081777,0,0.0305444,0.00708949,0.0357698,0.0193566,0.0214095,0.00505009,0.00639199,0.037875,0.00221384,0.0123177,0.00294462,0.00311533,0.00742772,0.0175365,0.00673134,0.0116533,0.00489156,0.0242545,0.013902,0.0131025,0.0450473,0.0348722,0,0,0,0,0,0,0,0,0.0512144,0
